Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),C2H6X(52),CH3OO(77)
2.457983825170625e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999896,0.11866996602995541,0.022821567693054049,0.0,1.464722959954091e-60,6.2521248652091393e-35,0.0,8.9275540702381034e-47,0.0,2.4994180172957038e-21,2.9417374228603745e-98,2.4994177258714712e-21,5.2682857013624723e-66,2.3369513578300443e-59,0.0,0.0,5.3012332367752701e-49,5.989463898724506e-78,9.9123307932541086e-15,4.7659367320672012e-16,1.8370495199216983e-19,4.9796561993841597e-31,1.8370495228309602e-19,8.4197345628563072e-48,2.9054970468001358e-60,3.0618825943689147e-35
4.91650118275392e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997921,0.11866996602994551,0.02282156769305381,0.0,2.3415635770728398e-59,2.5012570600150257e-34,0.0,7.1438519523445465e-46,0.0,4.9993791437246106e-21,1.8834388676171063e-96,4.9993779778379163e-21,8.431544269740642e-65,3.7359426996564851e-58,0.0,0.0,4.2371253535848578e-48,1.9171658288137336e-76,1.9826813166861747e-14,9.5329079630990019e-16,3.6744977858183532e-19,1.9898385107806836e-30,3.6744977974573179e-19,6.7370669023175635e-47,4.6500566529834002e-59,1.2249525379307309e-34
9.83353589792051e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995845,0.11866996602992567,0.022821567693053334,0.0,3.7385214648848951e-58,1.0005842525966216e-33,0.0,5.715805103320536e-45,0.0,9.9993031456930067e-21,1.2056336808614345e-94,9.9992984817666889e-21,1.349230075234423e-63,5.9647665670937613e-57,0.0,0.0,3.3825785476571139e-47,6.1357905674621416e-75,3.965577791400895e-14,1.9066850425161199e-15,7.3493943001494082e-19,7.941276389856553e-30,7.3493943467092441e-19,5.3901652772973404e-46,7.4410998589347202e-58,4.9002099147805941e-34
1.966760532825369e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991688,0.11866996602988601,0.02282156769305238,0.0,5.9549694039455014e-57,4.0024998734111361e-33,0.0,4.5729334763374493e-44,0.0,1.9999158146072067e-20,7.7168024080688582e-93,1.999913948960776e-20,2.1589145059217579e-62,9.5010443673756745e-56,0.0,0.0,2.6943566081621613e-46,1.9635905619328843e-73,7.9313707408031046e-14,3.8134735349279985e-15,1.4699187258962492e-18,3.1617571266082944e-29,1.4699187445210903e-18,4.3123369348892114e-45,1.1906567100498533e-56,1.960164508797884e-33
3.933574418892005e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319983372,0.1186699660298067,0.022821567693050472,0.0,9.4426899491953835e-56,1.6010325225849975e-32,0.0,3.6584624771729604e-43,0.0,3.9998896132598718e-20,4.9389948364641936e-91,3.9998821505223993e-20,3.4543802627541032e-61,1.5065509817919436e-54,0.0,0.0,2.136838963295612e-45,6.2837098289274054e-72,1.58629566394986e-13,7.6270505197495121e-15,2.9398772897192579e-18,1.2529771282101183e-28,2.9398773642213109e-18,3.4499514352234848e-44,1.9051152916354838e-55,7.8408238232766827e-33
7.867202191025277e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319966746,0.11866996602964806,0.022821567693046659,0.0,1.4841534612031292e-54,6.4041952376468496e-32,0.0,2.926816157041632e-42,0.0,7.9998484048721938e-20,3.1610368428035001e-89,7.9998185536192841e-20,5.5271018748469118e-60,2.3678788030929167e-53,0.0,0.0,1.6803165465421097e-44,2.0108222828737168e-70,3.1726128436453886e-13,1.5254204489383571e-14,5.8797943056068462e-18,4.9203542791460626e-28,5.8797946036272411e-18,2.7599939033887936e-43,3.04823600689156e-54,3.1363664467907521e-32
1.573445773529182e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319933495,0.11866996602933079,0.022821567693039033,0.0,2.2933837081979737e-53,2.5616911248068199e-31,0.0,2.341471229744544e-41,0.0,1.5999810765321391e-19,2.0230929783805871e-87,1.599969135970761e-19,8.8434371564505432e-59,3.6588343668822368e-52,0.0,0.0,1.2998227997461724e-43,6.4346870908886691e-69,6.3452472028621667e-13,3.0508512428615876e-14,1.1759627890348336e-17,1.8985031466854509e-27,1.175962908250558e-17,2.2080082246390212e-42,4.8772185073269602e-53,1.2545569699037447e-31
3.146896882382491e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319866987,0.11866996602869626,0.022821567693023778,0.0,3.433223867799006e-52,1.0246790560611193e-30,0.0,1.8731840396261693e-40,0.0,3.1999914595090648e-19,1.294793715752803e-85,3.1999436971462489e-19,1.4149556831867298e-57,5.476965567262413e-51,0.0,0.0,9.7518824535824151e-43,2.0591085164178367e-67,1.2690515920598602e-12,6.1017128306937487e-14,2.3519293271696829e-17,7.0888793895212899e-27,2.351929804084269e-17,1.7664118201103307e-41,7.8035812527912072e-52,5.0182727233189674e-31
6.293799100089108e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319733977,0.11866996602742717,0.022821567692993268,0.0,4.8616088840013859e-51,4.0987214379908705e-30,0.0,1.498549628691402e-39,0.0,6.400083868989599e-19,8.2867867153313107e-84,6.3998928193285141e-19,2.2639330615288e-56,7.7547149492177223e-50,0.0,0.0,6.9342109477123397e-42,6.5891593064152387e-66,2.5381053353283008e-12,1.2203436006301078e-13,4.7038616881858152e-17,2.4989644487654797e-26,4.7038635961828404e-17,1.4131315516280902e-40,1.2485751873798172e-50,2.0073373071059304e-30
1.2587603535502343e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319467951,0.11866996602488902,0.022821567692932251,0.0,6.3066131117628557e-50,1.6394896191172545e-29,0.0,1.1988399811951365e-38,0.0,1.280055526188228e-18,5.3036563903274848e-82,1.2799791063018198e-18,3.6222940824619767e-55,1.0057548824647536e-48,0.0,0.0,4.5307990505473349e-41,2.108531766267551e-64,5.0762128207497908e-12,2.4406882357288793e-13,9.4077235492055327e-17,8.0461776650107653e-26,9.407731183145517e-17,1.1305060785217912e-39,1.9977209474115505e-49,8.0295596561723843e-30
2.5175212406328813e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318935904,0.11866996601981271,0.022821567692810216,0.0,7.2772938405316943e-49,6.5579605736797986e-29,0.0,9.5907100736699769e-38,0.0,2.5602644342004796e-18,3.3944769171115812e-80,2.5599587547698189e-18,5.7956651088233287e-54,1.1601873245742057e-47,0.0,0.0,2.6433942582025153e-40,6.7472956146021338e-63,1.0152427787131208e-11,4.881377505836052e-13,1.8815435827208707e-16,2.296315163658534e-25,1.8815466372178719e-16,9.0440519610960396e-39,3.1963505077256373e-48,3.2119891416233581e-29
5.0350430147981755e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317871811,0.11866996600966009,0.022821567692566148,0.0,7.4113192270892189e-48,2.6231846564088458e-28,0.0,7.6725467264688275e-37,0.0,5.1211407668421374e-18,2.1726379090092364e-78,5.1199180506260673e-18,9.2730394506459582e-53,1.1810744900635747e-46,0.0,0.0,1.365124816298747e-39,2.1591289595940224e-61,2.0304857702047799e-11,9.7627560456899597e-13,3.7630814607181765e-16,5.7702908385582491e-25,3.7630936821060867e-16,7.2352428765146578e-38,5.1141471220040973e-47,1.284927267128921e-28
1.0070086563128763e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315743625,0.11866996598935485,0.02282156769207801,0.0,6.8098753098091766e-47,1.0492739539466989e-27,0.0,6.1380009730216765e-36,0.0,1.0244727489673498e-17,1.3909095790275356e-76,1.0239836638019565e-17,1.4836778110809397e-51,1.0847788808103563e-45,0.0,0.0,6.3606440664866347e-39,6.9091737566448559e-60,4.060971746049601e-11,1.9525513123957604e-12,7.5261389063886887e-16,1.3093196395025817e-24,7.5261878017961881e-16,5.7881947834170872e-37,8.1825883348676458e-46,5.1407607229305519e-28
2.014017365978994e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311487246,0.11866996594874436,0.022821567691101736,0.0,5.8548720883856888e-46,4.197096046519279e-27,0.0,4.9103416155482793e-35,0.0,2.0499237094129818e-17,8.905944772543796e-75,2.0479673795530555e-17,2.3738568231520793e-50,9.323402209590593e-45,0.0,0.0,2.7648367596171814e-38,2.2109102435261806e-58,8.1219436691852523e-11,3.905102727473352e-12,1.5052180557147271e-15,2.789743409496083e-24,1.5052376162172461e-15,4.6305559542561091e-36,1.3091988143429078e-44,2.0571453608362878e-27
4.028034785311229e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756302974489,0.1186699658675234,0.022821567689149183,0.0,4.8550104585887516e-45,1.6788385031271375e-26,0.0,3.9281782700512727e-34,0.0,4.1037600367060589e-17,5.7050689440037311e-73,4.0959348041448522e-17,3.7980819833155015e-49,7.7294460815666851e-44,0.0,0.0,1.1546449130820448e-37,7.0747497620483024e-57,1.6243887401240592e-10,7.8102055553248483e-12,3.0103970902046202e-15,5.7541249041957681e-24,3.010475336750766e-15,3.7044447098383387e-35,2.0946688745406728e-43,8.2353094171951774e-27
6.042052204643465e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756294461732,0.11866996578630244,0.02282156768719663,0.0,1.4550273974539467e-44,3.5675319276311208e-26,0.0,1.1661618788826773e-33,0.0,6.1605307132941602e-17,3.2390336151563423e-72,6.1439022218262479e-17,1.4368753632786657e-48,2.3177754309508564e-43,0.0,0.0,2.4852431073298422e-37,3.3003240594460232e-56,2.4365831019079979e-10,1.1715308380872659e-11,4.5155468296036979e-15,8.7187040011194457e-24,4.5157131057458873e-15,1.0592396450110022e-34,7.9244681711875824e-43,1.7509913952670008e-26
1.0070087043307935e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756277436223,0.11866996562386052,0.022821567683291528,0.0,6.8845544522314874e-44,9.8631771493647828e-26,0.0,5.4622910610113685e-33,0.0,1.0285809006705878e-16,8.7289934117902553e-71,1.0239837029547438e-16,1.1339460137256722e-47,1.0968938733709546e-42,0.0,0.0,6.9561950296969838e-37,4.4224553916443102e-55,4.0609717797894927e-10,1.9525514022753559e-11,7.5257291326083334e-15,1.4647886556368804e-23,7.5261888375833029e-15,4.867871551273003e-34,6.2537906802689492e-42,4.8480203504422236e-26
1.369531839810596e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756262113263,0.1186699654776628,0.022821567679776937,0.0,1.5934524293841621e-43,1.7563397029359781e-25,0.0,1.2604427741008305e-32,0.0,1.4008039729375976e-16,3.7950275258698779e-70,1.3926178334168833e-16,3.1821501944762751e-47,2.5396848962676895e-42,0.0,0.0,1.2441893964824156e-36,1.4677552721816027e-54,5.5229215529793789e-10,2.6554699093003115e-11,1.0234798559115173e-14,1.9984153402544405e-23,1.0235617152818257e-14,1.0957529623067183e-33,1.7549777209271519e-41,8.6412027297780527e-26
1.7320549752903983e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756246790304,0.11866996533146508,0.022821567676262346,0.0,3.0738672945603099e-43,2.7416711877035311e-25,0.0,2.4268431752873378e-32,0.0,1.7740304714363093e-16,1.1494185947409006e-69,1.7612519615156839e-16,7.2855593439046224e-47,4.9004527409259747e-42,0.0,0.0,1.9474923740107239e-36,3.9437975466682218e-54,6.9848712871077126e-10,3.3583884155374138e-11,1.2943767808532644e-14,2.5320422070731589e-23,1.2945045633791289e-14,2.0710443307055642e-33,4.0180357938016777e-41,1.3502134815156208e-25
2.0945781107702006e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756231467344,0.11866996518526736,0.022821567672747754,0.0,5.2325760988079682e-43,3.9303853413827644e-25,0.0,4.1261197091939272e-32,0.0,2.148204779809092e-16,2.9871083176314087e-69,2.1298860873820605e-16,1.420697856368131e-46,8.3438671964610972e-42,0.0,0.0,2.7969572232064956e-36,8.7244618232325811e-54,8.4468209843382674e-10,4.0613069210303049e-11,1.5652642433327249e-14,3.0656692702830533e-23,1.5654474271321499e-14,3.4616718647376203e-33,7.8352452885769399e-41,1.9374186480156302e-25
2.8196243817298054e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756200821431,0.11866996489287195,0.022821567665718568,0.0,1.1583239683852639e-42,6.7716241972486476e-25,0.0,9.1224323950735569e-32,0.0,2.898714765537747e-16,1.3249560601853253e-68,2.8671543340238123e-16,3.7717503157820989e-46,1.8479414720184728e-41,0.0,0.0,4.8292066395035876e-36,2.7449035263394465e-53,1.1370720294654676e-09,5.4671439303189296e-11,2.1070175902604827e-14,4.1329239717332409e-23,2.1073331903407698e-14,7.3902739307486282e-33,2.0801457267333152e-40,3.3431398937570212e-25
3.54467065268941e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756170175517,0.11866996460047652,0.022821567658689382,0.0,2.1715939527537093e-42,1.0364648460722439e-24,0.0,1.7089950737763631e-31,0.0,3.6527279678992377e-16,3.9940242471401999e-68,3.6044225724136168e-16,8.1811424527240228e-46,3.4658256379266708e-41,0.0,0.0,7.4017305109622825e-36,6.7893667410808922e-53,1.4294619468581883e-09,6.8729809368566482e-11,2.6487359628205723e-14,5.2001794182012569e-23,2.6492190114192961e-14,1.3438409625184341e-32,4.5119547856442782e-40,5.1247338567966417e-25
4.269716923649015e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756139529603,0.11866996430808112,0.022821567651660195,0.0,3.6769428837217909e-42,1.4760450211176967e-24,0.0,2.8921727929944742e-31,0.0,4.4104817766694473e-16,1.0359693334458207e-67,4.3416908019917632e-16,1.5810453697158163e-45,5.8700079067038665e-41,0.0,0.0,1.0551174915328417e-35,1.476672206660144e-52,1.7218518496868935e-09,8.2788179404568708e-11,3.190416991035578e-14,6.2674356224224228e-23,3.1911048942929126e-14,2.222975065366866e-32,8.7195701195632347e-40,7.3094377619889878e-25
5.719809465568225e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756078237787,0.11866996372329038,0.022821567637601826,0.0,8.7500837182509776e-42,2.6005623182494854e-24,0.0,6.8771546343973338e-31,0.0,5.9374205466151417e-16,6.4454106969542103e-67,5.8162272342165536e-16,4.9745568551272386e-45,1.3973749498422334e-40,0.0,0.0,1.8613337425214916e-35,6.186174104131424e-52,2.3066316108315893e-09,1.1090491938679313e-10,4.2736649245762503e-14,8.401950285658102e-23,4.2748768489075127e-14,5.1276976477846605e-32,2.7435003197490432e-39,1.2922074308987629e-24
7.169902007487433e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756016945977,0.11866996313849969,0.022821567623543457,0.0,1.7095555854193353e-41,4.0512024845006648e-24,0.0,1.3429395234312418e-30,0.0,7.4795519575794476e-16,2.3414626806278278e-66,7.29076363064462e-16,1.1948801169035115e-44,2.7305639568995296e-40,0.0,0.0,2.9019205366088722e-35,1.8105611588391079e-51,2.8914113128110222e-09,1.3902165924968401e-10,5.3567611824354938e-14,1.0536467964424262e-22,5.3586490545602326e-14,9.850392774325979e-32,6.5898395519025271e-39,2.019785938736736e-24
1.0070087091325853e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755894362372,0.11866996196891849,0.022821567595426716,0.0,4.7831759600522249e-41,7.9315030100020502e-24,0.0,3.7545521866059054e-30,0.0,1.0609412025417891e-15,2.0730606963486517e-65,1.0239836316039166e-15,4.8076517099337981e-44,7.6405272525374577e-40,0.0,0.0,5.6866757417203353e-35,1.0693274407452192e-50,4.0609705391560837e-09,1.9525513861722703e-10,7.5224984783805221e-14,1.4805512365788186e-22,7.5261942194808926e-14,2.7093906117771013e-31,2.6514486275076894e-38,3.982714716351885e-24
1.587045725900269e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755649195236,0.11866995962975681,0.02282156753919324,0.0,1.9259447330449977e-40,1.9608335132204946e-23,0.0,1.5102186810187264e-29,0.0,1.7051457301918609e-15,4.0986963146567529e-64,1.6137981256966126e-15,3.2514010195831908e-43,3.0761018183881329e-39,0.0,0.0,1.4070631685904833e-34,1.2637638194555554e-49,6.4000882813649503e-09,3.077220959193056e-10,1.1852152829710505e-13,2.3343637343703738e-22,1.1861287563894278e-13,1.0781174994041793e-30,1.7931643043445682e-37,9.9942886841173931e-24
2.7471197594356364e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755158861262,0.11866995495143629,0.022821567426726287,0.0,1.0344236062072912e-39,5.8627580267645084e-23,0.0,8.0997849687934425e-29,0.0,3.0664306718110013e-15,1.4251378831624182e-62,2.7934269419305172e-15,3.238167758406302e-42,1.6514288075751642e-38,0.0,0.0,4.2096886933694283e-34,2.40380307472546e-48,1.1078320923748506e-08,5.3265600479121257e-10,2.0504185987555442e-13,4.042003200053103e-22,2.0531486311478211e-13,5.7573970485663274e-30,1.785860220519094e-36,3.0801303073832587e-23
5.067267826506371e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675417819447,0.11866994559480661,0.022821567201792386,0.0,6.6750086833975284e-39,1.9932902577028049e-22,0.0,5.2146332348287537e-28,0.0,6.0800513146415823e-15,6.979602358650055e-61,5.152683886590017e-15,4.0433581143839249e-41,1.0645788469412282e-37,0.0,0.0,1.4318393740590533e-33,5.9048010228287978e-47,2.0434774840343791e-08,9.8252379960595101e-10,3.777919540239753e-13,7.4573400120262912e-22,3.7871932041869697e-13,3.7070948272749505e-29,2.2299104781329887e-35,1.1106000912127027e-22
7.387415893577107e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753197529243,0.11866993623819208,0.022821566976858502,0.0,1.9873489691687355e-38,4.2358169370698667e-22,0.0,1.5499054355758603e-27,0.0,9.4811483871143414e-15,4.7545711409706202e-60,7.5119399141709793e-15,1.6072904034467173e-40,3.1670218221456845e-37,0.0,0.0,3.0431841388500816e-33,3.0067736102147872e-46,2.9791213599368802e-08,1.4323915638485682e-09,5.5015521407396356e-13,1.0872753998539679e-21,5.5212442085986158e-13,1.1031657813215397e-28,8.86416664181582e-35,2.4741935239225373e-22
1.2027712027718576e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751236203458,0.11866991752500851,0.022821566526990786,0.0,8.6164034758685412e-38,1.1227446155569291e-21,0.0,6.6927216516288879e-27,0.0,1.7441320308141863e-14,1.1686426444309173e-58,1.2230449218099315e-14,1.1450552225627381e-39,1.3704021443223257e-36,0.0,0.0,8.0673948160420237e-33,3.5738743497493163e-45,4.850404564478022e-08,2.3321270006175534e-09,8.9372568335841351e-13,1.7703813497091483e-21,8.9893655115540878e-13,4.7812239455168646e-28,6.3148775761129406e-34,7.2284976995217381e-22
1.6029682423926457e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749544685438,0.11866990138608578,0.02282156613900756,0.0,1.981377610979199e-37,1.9941428671176021e-21,0.0,1.5347976522545587e-26,0.0,2.5543358731218503e-14,5.5411073237091441e-58,1.6299870723096303e-14,3.2856569030677729e-39,3.1470368960173832e-36,0.0,0.0,1.43296509482978e-32,1.2393233473883752e-44,6.4642665198201945e-08,3.1080934524444813e-09,1.1887992944307736e-12,2.3595430658443574e-21,1.1980427774650614e-12,1.0993407288270888e-27,1.8119995145106841e-33,1.3740043180792088e-21
2.0031652820134337e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747853172053,0.11866988524720815,0.02282156575102438,0.0,3.8037364557046183e-37,3.1141331810522968e-21,0.0,2.9379808387842145e-26,0.0,3.4785906606944962e-14,1.931226297263266e-57,2.0369289499611279e-14,7.6089474375414686e-39,6.0329376777634866e-36,0.0,0.0,2.2378708080746135e-32,3.4222655409381536e-44,8.0781239655094746e-08,3.8840598133136956e-09,1.4827343070200712e-12,2.9487277436106556e-21,1.497150917237608e-12,2.1103077892994384e-27,4.1962128723883906e-33,2.2871995835656269e-21
2.403362321634222e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746161663304,0.1186698691083756,0.022821565363041245,0.0,6.4889277705640933e-37,4.482718931441203e-21,0.0,4.9977888407842492e-26,0.0,4.5164862840442868e-14,5.6191755632907398e-57,2.4438705547649105e-14,1.5132642624356577e-38,1.0277314587834335e-35,0.0,0.0,3.2214655768326404e-32,7.8517115438643377e-44,9.6919769015575102e-08,4.6600260832254001e-09,1.7755348221887756e-12,3.5379353832837055e-21,1.7962609704723266e-12,3.5998728089245851e-27,8.345356684286052e-33,3.494113280846752e-21
