Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19)
7.024118305746723e-21,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999721,0.099999999999997799,0.099999999999999686,4.1091964033202058e-123,1.49500309640196e-57,7.5966697360640281e-41,3.7020353890264985e-66,2.8381456080674177e-49,2.0447574240589617e-43,3.6353980957464527e-26,2.984051124390061e-103,3.6351282632035412e-26,9.9522741130117073e-66,7.0109013940169087e-62,8.7423876970697135e-67,3.5102053033392233e-95,2.0447574270553099e-43,8.9699091423396305e-81,2.2099089002292416e-15,6.4459805434184469e-16,1.4608418752084887e-20,9.3010407856726877e-32,1.4608418754690201e-20
1.4054339233826852e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999438,0.099999999999995592,0.099999999999999367,2.6347824124705519e-121,1.1969840475458297e-56,3.0406476566160118e-40,2.96405537820144e-65,2.2728183230692351e-48,8.184879410566919e-43,7.2744947945995463e-26,9.5650901629919594e-102,7.2734147612241634e-26,7.9709967038139127e-65,1.1204276028006597e-60,6.9996416967358573e-66,5.621225090248441e-94,8.1848794345019047e-43,1.4369372513474626e-79,4.4217377908133609e-15,1.2897561417456521e-15,2.9229529435315745e-20,3.7138588145511328e-31,2.9229529445744698e-20
2.811478108998711e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559998866,0.099999999999991165,0.099999999999998729,1.6880871549650937e-119,9.5806712519440211e-56,1.2166551356853109e-39,2.3724269600919214e-64,1.8191758421710722e-47,3.2754347680169808e-42,1.4554309297603595e-25,3.0642923330020533e-100,1.4549987757294761e-25,6.3817984422099445e-64,1.7853868794924845e-59,5.6025062130911372e-65,8.9986554278905885e-93,3.2754347870863419e-42,2.3009653210884558e-78,8.8453955719769964e-15,2.5800723165532073e-15,5.8471750786124112e-20,1.4788881524428607e-30,5.8471750827860626e-20
5.623566480230761e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559997723,0.099999999999982311,0.099999999999997438,1.0812907475469077e-117,7.6678500744835712e-55,4.867412863724895e-39,1.8987530212614781e-63,1.4557092357677762e-46,1.3107207441036894e-41,2.9120422724796188e-25,9.8169210548011986e-99,2.9103133749553383e-25,5.1095656177024965e-63,2.8311046122052669e-58,4.4839212239987775e-64,1.4404089398670542e-91,1.3107207592263828e-41,3.6845211350000083e-77,1.7692711134285851e-14,5.1607046661680778e-15,1.1695619342512742e-19,5.8601553826538928e-30,1.1695619359215701e-19
1.124774322269486e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559995436,0.099999999999964617,0.099999999999994857,6.9274179909843304e-116,6.1378331209944984e-54,1.9471236706212804e-38,1.5198683147640378e-62,1.164714829098966e-45,5.2459783267152956e-41,5.8278587263863814e-25,3.146818667353407e-97,5.8209425734540288e-25,4.0927065581246768e-62,4.4482875231494873e-57,3.5891818040274358e-63,2.3059483923798791e-90,5.245978445592182e-41,5.9023652813113122e-76,3.5387342258829902e-14,1.032196936539686e-14,2.339250784526802e-19,2.3003443820006138e-29,2.3392507912129211e-19
2.249609670762306e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559990867,0.099999999999929229,0.099999999999989694,4.4412543141578935e-114,4.9152480520511991e-53,7.7888121412344338e-38,1.2171070957173409e-61,9.3183083934849331e-45,2.100611720685212e-40,1.1669866708028448e-24,1.0101634072941236e-95,1.1642200970639283e-24,3.2816367924117548e-61,6.8680600358030626e-56,2.874208639700263e-62,3.6930960776068115e-89,2.1006118125717497e-40,9.4647027521756605e-75,7.0776604507623392e-14,2.0644498763850602e-14,4.6786284750597103e-19,8.8683163935516883e-29,4.6786285018386164e-19
4.499280367747947e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559981724,0.099999999999858452,0.099999999999979369,2.8518106904375728e-112,3.9398759590042485e-52,3.1155886671339588e-37,9.7555638550028002e-61,7.454882566670656e-44,8.4196982008884882e-40,2.3395382966271266e-24,3.2524889295448081e-94,2.3284717765761267e-24,2.6370329447761189e-60,1.0265291640416087e-54,2.3037846066185475e-61,5.9199554238877055e-88,8.4196988892478712e-40,1.520902355608169e-73,1.4155512900403187e-13,4.1289557560742802e-14,9.3573838160529308e-19,3.3061198375408139e-28,9.357383923412012e-19
8.998621761719227e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559963439,0.099999999999716899,0.099999999999958719,1.8370771103354286e-110,3.1640382386047791e-51,1.2462484833039791e-36,7.83410561256425e-60,5.964000300177962e-43,3.3815779722146228e-39,4.7012416659747892e-24,1.0535733637423788e-92,4.6569751359011173e-24,2.1283397050106801e-59,1.4496756464915546e-53,1.85003062714782e-60,9.5067741207103035e-87,3.3815784604567684e-39,2.4543412182515634e-72,2.8311217799213491e-13,8.2579675154466136e-14,1.8714894337748999e-18,1.1623414656411879e-27,1.8714894768790883e-18
1.799730454966179e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559926868,0.099999999999433778,0.099999999999917433,1.191002181844056e-108,2.5505304857611208e-50,4.9850219999056781e-36,6.3146210072237882e-59,4.7712377866042418e-42,1.3635696693666694e-38,9.4910488731914895e-24,3.4540002994799204e-91,9.3139818557534696e-24,1.732749400055335e-58,1.8729885554899003e-52,1.4912030600483238e-59,1.5322056007846193e-85,1.3635699872052707e-38,3.9941063846622372e-71,5.6622627594948507e-13,1.6515991034166907e-13,3.7429914739979631e-18,3.7277464557333882e-27,3.7429916473372341e-18
3.599467012554691e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559853727,0.09999999999886755,0.099999999999834846,7.8194238287516244e-107,2.0711602875313711e-49,1.994016040252417e-35,5.127390937986083e-58,3.8170050038254303e-41,5.5417455708925515e-38,1.9336265143510216e-23,1.1592760733063774e-89,1.8627995300267654e-23,1.4348710014636405e-57,2.1506445432475203e-51,1.2108376810018178e-58,2.4870954944883262e-84,5.5417474169599884e-38,6.6078803961406354e-70,1.1324544717887623e-12,3.3032038071510174e-13,7.4859952979795106e-18,1.0588475028102684e-26,7.4859959956608788e-18
7.198940127731715e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559707449,0.099999999997735081,0.099999999999669686,5.2608321983966931e-105,1.7059479087428572e-48,7.9760916571286488e-35,4.2230056325018132e-57,3.053609522328263e-40,2.2866635462803848e-37,4.0089104962087725e-23,4.0704779076157105e-88,3.7256022208533968e-23,1.227566885947262e-56,2.1799608643349559e-50,9.9726633072550572e-58,4.0931472716003267e-83,2.2866644955886998e-37,1.1283780460747405e-68,2.2649108631656231e-12,6.6064132145807942e-13,1.497200192008443e-17,2.6492075444813521e-26,1.4972004726675109e-17
1.4397886358085767e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559414889,0.099999999995470157,0.099999999999339367,3.7060607421705259e-103,1.4430624010143065e-47,3.1904525744985267e-34,3.5721459896272557e-56,2.4428892006756669e-39,9.7063602274618676e-37,8.5844412546191261e-23,1.5535958144417506e-86,7.4512076102018331e-23,1.1152897165524344e-55,1.9960758775118198e-49,8.4356527883371042e-57,6.9131632727987313e-82,9.706364636590111e-37,2.0431137581107453e-67,4.5298236447125721e-12,1.3212832029284914e-12,2.9944011060862745e-17,5.9933201138672688e-26,2.9944022333265998e-17
2.879577881879386e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362558829774,0.099999999990940308,0.099999999998678729,2.8339920695126158e-101,1.2796610561991607e-46,1.2761925420670059e-33,3.1677001992819088e-55,1.9543109938327486e-38,4.3303054528199246e-36,1.9435353018373572e-22,6.8518134518725245e-85,1.4902418419679403e-22,1.1238618345367998e-54,1.7125450061798326e-48,7.4805506539707737e-56,1.2226258249693975e-80,4.3303073655252608e-36,4.0945354890080623e-66,9.0596492029793818e-12,2.6425669658071476e-12,5.9888012928702599e-17,1.2749033703387292e-25,5.9888058130558279e-17
5.759156374021007e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557659538,0.099999999981880597,0.099999999997357439,2.4770260872803085e-99,1.2240307926414171e-45,5.1048598323135351e-33,3.0301320566952942e-54,1.5634470486522847e-37,2.0903303012700209e-35,4.7936570078827495e-22,3.7868333038246867e-83,2.9804840161757343e-22,1.3287471123101364e-53,1.4184908108041015e-47,7.1556823286615461e-55,2.3290637423611249e-79,2.0903310990297739e-35,9.6083139386749902e-65,1.8119300300204641e-11,5.2851344913157889e-12,1.1977595100959026e-16,2.627515770928114e-25,1.1977613206413744e-16
1.1518313358304248e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362555319071,0.099999999963761174,0.099999999994714872,4.2228579481120116e-97,1.2996920883741885e-44,2.0420151773517495e-32,3.2176588802546834e-53,1.2507543807964978e-36,1.1226979828837777e-34,1.321365186935575e-21,3.502718382802974e-81,5.9609684138404422e-22,2.0192829847855595e-52,1.1544228019660081e-46,7.5985284993072758e-54,4.9196668677402195e-78,1.1226983086548133e-34,2.8919653794910422e-63,3.6238602417421719e-11,1.0570269541338392e-11,2.3955156455279099e-16,5.3329051358901376e-25,2.3955228928784551e-16
2.303662732687073e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362550638137,0.099999999927522329,0.099999999989429739,6.1023576981265544e-95,1.5524937120028553e-43,8.1686296913423704e-32,3.8438077876520159e-52,1.0005981061187725e-35,6.7833105251647763e-34,4.0932599679608526e-21,4.0586835561071633e-79,1.1921937406166379e-21,3.8220423907973925e-51,9.3141405324350378e-46,9.0771844089939614e-53,1.1689642624157577e-76,6.7833118395617677e-34,1.087313204562238e-61,7.2477206342922115e-11,2.1140539637404874e-11,4.7910174116966844e-16,1.074369346045177e-24,4.7910464116152598e-16
4.607325526400368e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362541276265,0.099999999855044638,0.099999999978859472,1.0855205788345198e-92,2.0623709955032189e-42,3.2679068676220191e-31,5.1065214560728316e-51,8.0046977314855894e-35,4.5473261633433528e-33,1.3988594597110785e-20,6.3279257001393007e-77,2.384387617880458e-21,8.837023743401851e-50,7.4828109856840384e-45,1.2059093354645885e-51,3.0922172457545077e-75,4.5473266880883557e-33,5.0029988254500344e-60,1.4495441295818784e-10,4.2281079813622952e-11,9.5819789256349507e-16,2.1565271407741695e-24,9.582094946139464e-16
6.910988320113665e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362531914393,0.099999999782566948,0.099999999968289205,5.8126995806487177e-92,7.2446371469289226e-42,6.9450697958770902e-31,1.7938299084984294e-50,2.3763799171845806e-34,1.2356742867477641e-32,2.8235436126046796e-20,3.8208752082545622e-76,3.5765815739429347e-21,3.7107170120182636e-49,2.224114269649888e-44,4.2361444118090733e-51,1.3544100863556809e-74,1.2356743976681926e-32,2.5554309107612363e-59,2.1743161833771849e-10,6.3421619973926146e-11,1.4372898421555766e-15,3.2386850732244258e-24,1.4373144977714258e-15
1.1518313907540258e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362513190653,0.099999999637611581,0.099999999947148671,6.4469608805007226e-90,5.2005124502732942e-41,1.9206260141282163e-30,1.2877236799175559e-49,1.1131228168115291e-33,5.3365485671678615e-32,7.4134841447817363e-20,3.965808115467813e-74,5.9609698012627361e-21,5.1196963582062517e-48,1.0430977818637866e-43,3.0409702983107817e-50,1.6362891602949922e-73,5.3365488657378124e-32,5.9264939109407632e-58,3.6238602415383988e-10,1.05702700230873e-10,2.3954569344379936e-15,5.4030013511413959e-24,2.3955251029066189e-15
1.5531432469026813e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362496881716,0.09999999951135112,0.099999999928734623,4.0280436348253533e-89,1.3495582205134562e-40,3.3593489690003888e-30,3.3417288455637001e-49,2.4966578907913851e-33,1.1445055857274551e-31,1.2725725984922397e-19,2.4275306321635903e-73,8.0378435901489368e-21,1.7453802407971053e-47,2.3405270595606725e-43,7.8915207701630295e-50,4.9825950531778184e-73,1.1445056367902305e-31,2.2782559688201e-57,4.8864564881359152e-10,1.4253078727131205e-10,3.2300364753923287e-15,7.2881860902421406e-24,3.2301556875203613e-15
1.9544551030513368e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362480572778,0.09999999938509066,0.099999999910320575,1.2640364478939204e-88,2.9605324919435111e-40,5.1983720995167725e-30,7.3308105255150696e-49,4.7481737851113139e-33,2.1098698042062601e-31,1.9456214386248754e-19,8.3956318906027165e-73,1.0114717635869817e-20,4.4167354966957517e-47,4.452417790396339e-43,1.7311770704494791e-49,1.2864249445912909e-72,2.1098698808980109e-31,6.8269306823102241e-57,6.1490526944562254e-10,1.7935887425987856e-10,4.0646023218257257e-15,9.1733712225482457e-24,4.0647867600786701e-15
2.3557669591999923e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362464263841,0.099999999258830199,0.099999999891906527,4.2985522021778774e-88,5.5776801002066286e-40,7.4084357509325071e-30,1.3811394763405445e-48,8.0025321923604392e-33,3.464705709915671e-31,2.7500463568510463e-19,2.7755346014694053e-72,1.219159191950736e-20,9.8775842155993219e-47,7.5054185589193098e-43,3.2615724886638468e-49,2.7515326987799589e-72,3.4647058155777284e-31,1.6913337511355257e-56,7.4116488634661043e-10,2.1618696120039342e-10,4.8991554826547029e-15,1.105855679632864e-23,4.899418284640108e-15
3.1583906714973033e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362431645966,0.09999999900630932,0.099999999855078445,3.2694748949855861e-87,1.4031957374712725e-39,1.2669819370597703e-29,3.4745948769216749e-48,1.7482385812300776e-32,7.2310497053350763e-31,4.6564766902379732e-19,2.3051451879488223e-71,1.6345341025698841e-20,3.4422998009398467e-46,1.6399964173743963e-42,8.2052850269921087e-49,8.2081480919683533e-72,7.2310498739862799e-31,6.6020719472380545e-56,9.9368411169722793e-10,2.8984313497257908e-10,6.5682330701168398e-15,1.4828929239305744e-23,6.5686823576161653e-15
3.961014383794614e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362399028091,0.099999998753788441,0.099999999818250362,1.2817208683129959e-86,2.9243746051615789e-39,1.9309508176981893e-29,7.2413630620629369e-48,3.2535241439389924e-32,1.2966497829468976e-30,7.0501673709421779e-19,9.3655980959279655e-71,2.0499091014329985e-20,9.0242466769893466e-46,3.0525264342189883e-42,1.7100539786779626e-48,1.9581888709877516e-71,1.2966498065398334e-30,1.9405280916525451e-55,1.2462033232093193e-09,3.6349930856654001e-10,8.2372636080353831e-15,1.8599303317408931e-23,8.2379481070825005e-15
4.763638096091925e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362366410216,0.099999998501267576,0.09999999978142228,4.3190837608407921e-86,5.4678603384416099e-39,2.7419476722387933e-29,1.3539601714909741e-47,5.480843568214512e-32,2.1232207151506459e-30,9.9631046106479504e-19,3.2437137294405203e-70,2.4652841943354262e-20,2.0556231275386116e-45,5.1427940933933448e-42,3.197388336424312e-48,4.1307153345834853e-71,2.1232207451190773e-30,4.913575005248626e-55,1.4987225199740656e-09,4.3715548197057153e-10,9.9062440078896045e-15,2.2369679084369415e-23,9.9072156431394393e-15
6.368885520686547e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362301174488,0.099999997996225887,0.099999999707766102,4.7469870639353992e-85,1.621760004174858e-38,4.8141319904879086e-29,4.0158474862257407e-47,1.2941108632143922e-31,4.8224457245653278e-30,1.7375583645081034e-18,4.0958427969954312e-69,3.2960346675021202e-20,8.6844462830714903e-45,1.2144833486193782e-41,9.4834576398189921e-48,1.6157828377945425e-70,4.8224457594077684e-30,2.8675091913096198e-54,2.0037608684392666e-09,5.844678281982568e-10,1.324405160653144e-14,2.9910435612226545e-23,1.3245756174639244e-14
7.974132945281168e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362235938749,0.099999997491184253,0.099999999634109923,2.3600872388542053e-84,3.7681394756141145e-38,7.4859840905370118e-29,9.3308017472294952e-47,2.5171688633925334e-31,9.178241605647264e-30,2.6898287808069943e-18,2.0977714547276648e-68,4.1267855228832972e-20,2.5414607681303018e-44,2.3625225675150196e-41,2.2034766893887555e-47,4.5611925504678675e-70,9.1782416263632687e-30,1.0198342465280168e-53,2.5087991569654088e-09,7.3178017365399391e-10,1.6581655444078186e-14,3.7451198833921169e-23,1.6584303967552941e-14
1.1184627794470413e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362105467304,0.09999999648110118,0.099999999486797581,4.2028438895872211e-83,1.4568718307264623e-37,1.4637344441326182e-28,3.6075745076234078e-46,7.006921434113467e-31,2.4964334123438376e-29,5.2279687211905028e-18,3.9133679821316362e-67,5.7882883813770358e-20,1.4289089685696017e-43,6.5773844081005341e-41,8.5193176098449933e-47,2.5767253665340626e-69,2.4964333970707208e-29,8.6961208439447399e-53,3.5188755540306509e-09,1.0264048622474357e-09,2.3256251324899656e-14,5.2532745347702003e-23,2.3261421358204562e-14
1.76056174928489e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361844524487,0.099999994460935757,0.099999999192172895,1.9648677215480156e-81,9.5497611587422402e-37,3.6215710903866577e-28,2.3647675081029784e-45,2.8083643789167805e-30,9.832611858744194e-29,1.2838350148263739e-17,1.9314066795062582e-65,9.1112986895597319e-20,1.5068280240180684e-42,2.6367166370354944e-40,5.5844184635405489e-46,2.9861004168660597e-68,9.8326116615185022e-29,1.661269443073617e-51,5.5390276281754423e-09,1.6156542301617061e-09,3.6602996208908613e-14,8.2695918657355132e-23,3.6615743363373998e-14
3.044759688960588e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361322639157,0.099999990420607768,0.099999998602923537,2.1100922309702998e-79,9.3543261968114398e-36,1.0883751995738572e-27,2.3163803810741697e-44,1.5030863677722755e-29,5.2123829616232284e-28,3.8192623057321873e-17,1.9067147731621535e-63,1.5757337671956357e-19,2.5330482991518996e-41,1.411618822717402e-39,5.4701520277897353e-45,5.9469810044528054e-67,5.2123827285438064e-28,5.4216459279928223e-50,9.5793288963647479e-09,2.7941529288977578e-09,6.3286701381794524e-14,1.430225864099704e-22,6.3324736288451491e-14
5.613155568311983e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360278869659,0.09999998233996335,0.099999997424424919,3.3435716845803988e-77,1.160717759571792e-34,3.7482055934939117e-27,2.8742521378666658e-43,9.6729009515160176e-29,3.3407663035637254e-27,1.2940789698574106e-16,2.8920793853831555e-61,2.904948910317912e-19,5.6949537472140852e-40,9.088698257756571e-39,6.7875716612738168e-44,1.7843988884239394e-65,3.3407659985965805e-27,2.4116514110145658e-48,1.7659919912288453e-08,5.1511501779991555e-09,1.1661500066719447e-13,2.6367720648877284e-22,1.1674411780560864e-13
1.0749947327014774e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934358191335341,0.099999966178720548,0.099999995067427974,6.6923875947405504e-75,1.6320289287766555e-33,1.4127773817767413e-26,4.0413514863467439e-42,6.9027294956754688e-28,2.3817445332454186e-26,4.7364575889983179e-16,5.6095367418333776e-59,5.5634085847262318e-19,1.5116864659001737e-38,6.4918131617812991e-38,9.5436906882999672e-43,8.5106048341313028e-64,2.3817440982752499e-26,1.2744092392291637e-46,3.3821055862280788e-08,9.865144082718214e-09,2.2311537461142834e-13,5.0499158526354368e-22,2.2358846352447569e-13
2.1023530844420354e-13,0.09977366400000001,0.80000000000000004,0.0,0.2893435401628543,0.099999933856419282,0.099999990353435264,1.5100247006694114e-72,2.4445560361950574e-32,5.6969429799484918e-26,6.0533976181214699e-41,5.1962532731609513e-27,1.7951448390863803e-25,1.8075947666250043e-15,1.2408348393479374e-56,1.0880445498193418e-18,4.3844319039220463e-37,4.8957865570692254e-37,1.4295177913507691e-41,6.628375722001547e-62,1.7951441851319929e-25,7.3768153541776951e-45,6.6143143435721637e-08,1.9293129518229062e-08,4.3549297995773123e-13,9.876408998654467e-22,4.3729948569224218e-13
3.1297114361825935e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934349841260493,0.099999901534363736,0.099999985639444108,1.5758750914201239e-71,1.0191156090986459e-31,1.3166126650255715e-25,2.5236135494593564e-40,1.6193742473515992e-26,5.6032850487252601e-25,3.9998883345061193e-15,1.3813716827884426e-55,1.619763918013089e-18,2.6354950137656618e-36,1.5278972807215192e-36,5.9595561219039008e-41,5.602874195425156e-61,5.6032823208159727e-25,5.318986983719643e-44,9.8464985241672185e-08,2.8721111788514725e-08,6.4704201504495827e-13,1.4703176287914916e-21,6.5104028214505292e-13
4.1570697879231516e-13,0.09977366400000001,0.80000000000000004,0.0,0.2893434566626053,0.099999869212553924,0.099999980925454549,1.1645022552762142e-70,2.8567458792340993e-31,2.4156694322523007e-25,7.0740997742291216e-40,3.6547000584082558e-26,1.2667766449144621e-24,7.0473401125408427e-15,9.9382419142155773e-55,2.1514989652321514e-18,9.750269304904813e-36,3.4531066905937355e-36,1.670564479752084e-40,3.0075478502325611e-60,1.2667758800455615e-24,2.2901080329582725e-43,1.3078658128188434e-07,3.8149090893591167e-08,8.577656661894079e-13,1.9530217779466616e-21,8.6481085284943931e-13
5.18442813966371e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934341491285542,0.099999836890989846,0.099999976211466599,6.0632246365249727e-70,6.4646061312199182e-31,3.9016528303948114e-25,1.6008174562978594e-39,6.9185192388209701e-26,2.4024152318895785e-24,1.0946667768112687e-14,5.1543725916476507e-54,2.683249693727528e-18,2.7518448794992552e-35,6.5461856581898092e-36,3.780377653218253e-40,1.2069837261535444e-59,2.4024135008168503e-24,7.4074214978652075e-43,1.6310793155818481e-07,4.7577066833475091e-08,1.0676672156868818e-12,2.435753353235476e-21,1.078611197768911e-12
