Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH3OO(77)
1.9325533923785973e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991832,0.11866996602988739,0.022821567693052412,0.0,7.4646176685451414e-56,3.8644813664903954e-33,0.0,4.3384532546021074e-44,0.0,1.9651299709974428e-20,6.9457191498063516e-93,1.965129537617039e-20,2.012591363789795e-62,2.8653699368564457e-55,0.0,0.0,3.436182728276694e-45,1.7986689436414228e-73,7.7934233352418034e-14,3.7471471964530848e-15,1.4443529857195251e-18,3.0794520126253931e-29,1.4443529900225287e-18,4.0912177376924312e-45,1.8925706012806973e-33
3.8651592100452177e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319983661,0.11866996602980945,0.022821567693050538,0.0,1.193578880145887e-54,1.5458239965910642e-32,0.0,3.4708724301801953e-43,0.0,3.9303141177789645e-20,4.4454753422403054e-91,3.9303123842220836e-20,3.2202553582879014e-61,4.5816725118190062e-54,0.0,0.0,2.7472268838294815e-44,5.755942269223684e-72,1.5587058086216622e-13,7.4943960435338969e-15,2.8887451444758799e-18,1.2309491239261454e-28,2.8887451616883299e-18,3.2730518786179723e-44,7.5704378539526385e-33
7.730370845378459e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319967324,0.11866996602965357,0.022821567693046791,0.0,1.907195535510039e-53,6.1833588871851904e-32,0.0,2.7767418522451303e-42,0.0,7.8606850117047494e-20,2.8451736723238242e-89,7.8606780774067222e-20,5.1524958741229551e-60,7.3209528599643547e-53,0.0,0.0,2.1949576532530326e-43,1.8419337760377754e-70,3.1174327587745583e-13,1.498889373768685e-14,5.7775294361632352e-18,4.9170059071227151e-28,5.7775295050144218e-18,2.6184725785530393e-43,3.0282070881475003e-32
1.5460794116044938e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631993465,0.11866996602934182,0.022821567693039297,0.0,3.0433630308714771e-52,2.4733561353112442e-31,0.0,2.2214110081003558e-41,0.0,1.5721437201007095e-19,1.8209341740124845e-87,1.5721409463674191e-19,8.2440631065575707e-59,1.1682210900093988e-51,0.0,0.0,1.7514337411700408e-42,5.8942395898028159e-69,6.2348866589120821e-13,2.9977889125958093e-14,1.1555097916236532e-17,1.9613610350798546e-27,1.1555098191648124e-17,2.0947904929618983e-42,1.2112899098207206e-31
3.09216406573779e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319869302,0.11866996602871832,0.022821567693024309,0.0,4.8434338211317638e-51,9.8934497039112405e-31,0.0,1.7771357577164491e-40,0.0,3.1442983185413399e-19,1.1654062609144431e-85,3.1442872235801894e-19,1.3190556310386315e-57,1.859184192445171e-50,0.0,0.0,1.3939369771908801e-41,1.8861648497632536e-67,1.2469794458514048e-12,5.995587990236193e-14,2.3110234463177472e-17,7.8021901688429751e-27,2.3110235564869905e-17,1.6758373660707319e-41,4.8451792702016227e-31
6.184333374004383e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319738601,0.11866996602747132,0.02282156769299433,0.0,7.6676611652824419e-50,3.9573849154921016e-30,0.0,1.4217112917732263e-39,0.0,6.2886241577420563e-19,7.4586399968605638e-84,6.2885797778428376e-19,2.1104933003118538e-56,2.9432524115282693e-49,0.0,0.0,1.103779445280376e-40,6.0357402245951621e-66,2.493961005502566e-12,1.1991186145461514e-13,4.6220505904236876e-17,3.0867904867872452e-26,4.6220510311352913e-17,1.3406718809593193e-40,1.9380800196810966e-30
1.2368671990537567e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319477205,0.11866996602497731,0.022821567692934374,0.0,1.2014085057938231e-48,1.5829549740939243e-29,0.0,1.1373699558200767e-38,0.0,1.2577342405411827e-18,4.7735591175262336e-82,1.257716488571656e-18,3.3767922760584043e-55,4.6115454460614063e-48,0.0,0.0,8.6535797696170093e-40,1.9314386587640466e-64,4.9879241237279602e-12,2.3982382455690561e-13,9.2441042175066666e-17,1.2082640104121565e-25,9.2441059806185909e-17,1.0725382990794983e-39,7.752371785233926e-30
2.4737349223603934e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318954412,0.11866996601998929,0.022821567692814463,0.0,1.8455445208295111e-47,6.3318219210584466e-29,0.0,9.0989609067361608e-38,0.0,2.5155045177747845e-18,3.0551087123403793e-80,2.515433509885771e-18,5.4028686398565433e-54,7.0837482767579635e-47,0.0,0.0,6.6560352714812268e-39,6.1806049928990396e-63,9.9758503558710367e-12,4.796477507526355e-13,1.8488208827157803e-16,4.6336768328399271e-25,1.8488215881600361e-16,8.5803095550100639e-39,3.1009871220317777e-29
4.947470368973667e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317908826,0.11866996601001326,0.022821567692574637,0.0,2.7334474369946913e-46,2.532729180470403e-28,0.0,7.2791653423687384e-37,0.0,5.0311515829800834e-18,1.955306888048377e-78,5.030867551471485e-18,8.6445861477877393e-53,1.0490990727665646e-45,0.0,0.0,4.9424765454965679e-38,1.9777927958311354e-61,1.9951702802926336e-11,9.5929560310877602e-13,3.6976407468406887e-16,1.7111683500371255e-24,3.6976435700402488e-16,6.8642488851572698e-38,1.2404249836950342e-28
9.894941262200214e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315817654,0.11866996599006117,0.02282156769209499,0.0,3.8025611417388993e-45,1.0130917602859062e-27,0.0,5.8233247013581575e-36,0.0,1.0062871755854303e-17,1.251486245983145e-76,1.0061735630472843e-17,1.383132057726711e-51,1.459224018971505e-44,0.0,0.0,3.4547207007762373e-37,6.3289292158120994e-60,3.9903407628113538e-11,1.9185913076803326e-12,7.3952762438740863e-16,5.9223967566146141e-24,7.3952875458886161e-16,5.4913995665044758e-37,4.9619398306743148e-28
1.978988304865331e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311635305,0.11866996595015701,0.022821567691135695,0.0,4.8078928584036123e-44,4.0523672628457983e-27,0.0,4.6586467811768426e-35,0.0,2.0128016267557285e-17,8.0103900772382215e-75,2.0123471771795289e-17,2.2130053297512252e-50,1.8445877981349192e-43,0.0,0.0,2.2020800072303294e-36,2.0252519855366798e-58,7.9806817002794343e-11,3.8371827162631588e-12,1.4790530313114238e-15,1.8570628167142385e-23,1.4790575572304364e-15,4.3931197756253285e-36,1.9849676119882951e-27
3.95797666215595e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756303270607,0.1186699658703487,0.022821567689217104,0.0,5.3831902073973752e-43,1.6209469858840993e-26,0.0,3.7268963116584601e-34,0.0,4.0265121923574384e-17,5.1277701875673373e-73,4.0246943987719095e-17,3.5407890956114826e-49,2.0645934952202879e-42,0.0,0.0,1.2476862924783891e-35,6.4807713621020156e-57,1.5961363464938155e-10,7.6743655311970433e-12,2.9580970752600032e-15,5.1386501517276679e-23,2.9581152017848784e-15,3.514495771981417e-35,7.9414034058870027e-27
5.936965019446569e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629490591,0.11866996579054039,0.022821567687298514,0.0,1.7743002111816307e-42,3.4445124482770838e-26,0.0,1.1064187699501166e-33,0.0,6.0409044180984669e-17,2.9113672513526084e-72,6.0370416136921813e-17,1.3395488896201842e-48,6.8081821913383468e-42,0.0,0.0,2.9982057497819684e-35,3.0232588965604282e-56,2.3942045119319436e-10,1.1511548343903365e-11,4.4371343493402997e-15,8.7547417310888617e-23,4.4371728897849247e-15,1.004926121659633e-34,1.6877733628222739e-26
9.894941734027808e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675627817652,0.11866996563092376,0.02282156768346133,0.0,9.578129490031788e-42,9.5230644390744133e-26,0.0,5.1826412094589162e-33,0.0,1.0072415485179157e-16,7.8311453558935027e-71,1.0061736016844291e-16,1.0571744487091061e-47,3.6754695754522368e-41,0.0,0.0,9.5444698164022551e-35,4.0513215217514699e-55,3.9903407986972246e-10,1.9185913960415143e-11,7.3951818182776311e-15,1.6369669878626949e-22,7.3952884491204925e-15,4.6182667981949467e-34,4.6678018839282308e-26
1.3457120777150921e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263120069,0.1186699654872688,0.022821567680007867,0.0,2.3160683502158981e-41,1.6957757020918344e-25,0.0,1.1959389515266988e-32,0.0,1.3702977868369121e-16,3.4014063734570092e-70,1.3683960958123441e-16,2.9667606565510555e-47,8.8900529994801143e-41,0.0,0.0,1.793014992518943e-34,1.3445995585294786e-54,5.426863421155064e-10,2.6092843008088208e-11,1.005740266708905e-14,2.3318559884359388e-22,1.005759260274988e-14,1.0395671854326304e-33,8.3138666548085262e-26
1.7019299820274035e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756248063619,0.11866996534361383,0.022821567676554404,0.0,4.5957337253622177e-41,2.6471299213147313e-25,0.0,2.3026939955462979e-32,0.0,1.7335871449317738e-16,1.0300079953209532e-69,1.7306185876584157e-16,6.7925403870293198e-47,1.76433593442652e-40,0.0,0.0,2.8967291892652996e-34,3.6129383697502009e-54,6.8633860058983127e-10,3.2999772048154093e-11,1.2719600363748961e-14,3.0296288401128003e-22,1.2719896916113848e-14,1.964849561027491e-33,1.298104691234712e-25
2.058147886339715e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756233007168,0.11866996519995887,0.022821567673100941,0.0,7.9748307114071786e-41,3.7948535470621578e-25,0.0,3.9151213378356807e-32,0.0,2.0970967075844235e-16,2.6746681366247206e-69,2.0928410773490443e-16,1.3245801398981042e-46,3.0621077769960688e-40,0.0,0.0,4.2511794133946041e-34,7.9926479725274398e-54,8.2999085550161321e-10,3.9906701081034429e-11,1.5381776190925839e-14,3.7283953652765018e-22,1.5382201380537114e-14,3.2841713460479108e-33,1.8613352460067961e-25
2.770583694964338e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756202894267,0.11866996491264899,0.022821567666194011,0.0,1.8060463056208129e-40,6.5381177255322431e-25,0.0,8.6562712269611506e-32,0.0,2.824618000203304e-16,1.1838467935609565e-68,2.8172860518148529e-16,3.5166757970525217e-46,6.9374481011412624e-40,0.0,0.0,7.5321596538305093e-34,2.5147200074530843e-53,1.1172953572008639e-09,5.3720559130408664e-11,2.0706077972838863e-14,5.1264435013528741e-22,2.0706810654046685e-14,7.011330608412163e-33,3.2080570552584739e-25
3.4830195035889606e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756172781366,0.1186699646253391,0.022821567659287081,0.0,3.4360063069316998e-40,1.0007243424969914e-24,0.0,1.6217229427480298e-31,0.0,3.5529532435060386e-16,3.5637941978453201e-68,3.5417310183132672e-16,7.6280828067889472e-46,1.3202868716404741e-39,0.0,0.0,1.1740505017549377e-33,6.220157633330564e-53,1.4045998457315068e-09,6.7534417153222396e-11,2.6030298917740135e-14,6.5247830086363687e-22,2.603142048627106e-14,1.274934240337543e-32,4.912011948004375e-25
4.195455312213584e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756142668465,0.11866996433802923,0.022821567652380151,0.0,5.8782795456350321e-40,1.4251464356977e-24,0.0,2.7445814985859712e-31,0.0,4.2821576335952106e-16,9.2296769821478465e-68,4.2661759763038772e-16,1.4742057417588559e-45,2.2592651769466428e-39,0.0,0.0,1.6939167934562094e-33,1.3529012218633728e-52,1.6919043202003456e-09,8.1348275147674126e-11,3.135443354387108e-14,7.9231168264410359e-22,3.1356030915138263e-14,2.1089899081794038e-32,6.997827345798919e-25
5.620326929462829e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756082442679,0.11866996376340953,0.022821567638566295,0.0,1.4187331680922602e-39,2.5108868996225169e-24,0.0,6.526779214401545e-31,0.0,5.743222750744601e-16,5.7186907722206079e-67,5.7150658662822766e-16,4.6387691458685659e-45,5.4542789767176932e-39,0.0,0.0,3.0363259383654422e-33,5.6680909675022823e-52,2.2665132261602449e-09,1.0897599104989343e-10,4.2002438983739495e-14,1.0719732146907175e-21,4.2005253596424925e-14,4.864770090126505e-32,1.2339106021729455e-24
7.045198546712075e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756022216894,0.11866996318878989,0.022821567624752438,0.0,2.7943860968623267e-39,3.9115045014533241e-24,0.0,1.2746233089807978e-30,0.0,7.2078185338170758e-16,2.0713313345021516e-66,7.1639557216983329e-16,1.1143001144803895e-44,1.0744279340379156e-38,0.0,0.0,4.7810452988810591e-33,1.6590272407326194e-51,2.8411220749950833e-09,1.3660370683689412e-10,5.2650093777849805e-14,1.351632810052384e-21,5.2654478701529879e-14,9.3453045615991007e-32,1.9237487222294725e-24
9.894941781210567e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675590176534,0.11866996203955077,0.022821567597124722,0.0,7.8931128040518967e-39,7.6580002208668081e-24,0.0,3.5642033524095448e-30,0.0,1.0147608541489908e-15,1.8197098007766647e-65,1.0061735328774472e-15,4.4841898861414831e-44,3.0351140870655604e-38,0.0,0.0,9.4782191543525925e-33,9.7999087912191909e-51,3.9903396011756234e-09,1.9185913806500983e-10,7.394435078924819e-14,1.9109530247805984e-21,7.3952936188023777e-14,2.5704640531353671e-31,3.7728029578283051e-24
1.559442825020755e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755660862298,0.11866995974107322,0.02282156754186929,0.0,3.2052769193909928e-38,1.8932178743410472e-23,0.0,1.4342048608985959e-29,0.0,1.6069580028733589e-15,3.5451196125299361e-64,1.5857294127887605e-15,3.0337738868553825e-43,1.232495198324472e-37,0.0,0.0,2.3703704129159961e-32,1.1586139734445344e-49,6.2887739675550242e-09,3.0236999913764789e-10,1.1652865473523711e-13,3.0295981503150506e-21,1.165498802672205e-13,1.0228360164238555e-30,9.3609327676821988e-24
2.6993401188201512e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755179056491,0.11866995514412089,0.022821567431358433,0.0,1.7318369988114034e-37,5.6605917314066158e-23,0.0,7.6981140249536709e-29,0.0,2.8083064303853959e-15,1.1988155163557097e-62,2.7448410065893209e-15,3.0237130985834386e-42,6.6584162707803491e-37,0.0,0.0,7.1480125380975552e-32,2.2054476474102599e-48,1.0885639956281688e-08,5.2339171574833704e-10,2.016804247831019e-13,5.2669071624019474e-21,2.0174388485497761e-13,5.4621812283031586e-30,2.8198117703505003e-23
4.9791347064189447e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754215445983,0.11866994595022717,0.022821567210336725,0.0,1.1214788603841696e-36,1.9245552427281461e-22,0.0,4.9637860765883533e-28,0.0,5.2787952201245854e-15,5.5761459896893482e-61,5.063063530099888e-15,3.7812555823257862e-41,4.310627352018506e-36,0.0,0.0,2.4433628808048644e-31,5.4255575906439681e-47,2.0079360957572351e-08,9.6543512683129622e-10,3.7191663808900119e-13,9.7415997215698769e-21,3.7213235974983439e-13,3.5170102646573735e-29,9.731788682696426e-23
9.53872388161653e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752288229408,0.11866992756248367,0.022821566768293361,0.0,8.0407355452427946e-36,7.0616662728337059e-22,0.0,3.5481280392763966e-27,0.0,1.0490742347980862e-14,3.1118565053494879e-59,9.6995059207565078e-15,5.3337641952480294e-40,3.0890679789714779e-35,0.0,0.0,8.9927214859842786e-31,1.5203374404243866e-45,3.8466759055495033e-08,1.8495218604434913e-09,7.121199557294168e-13,1.8691282938041508e-20,7.1291117242077887e-13,2.5149208462703182e-28,3.6774684390710328e-22
1.8657902232011701e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748433813949,0.11866989078717224,0.022821565884206804,0.0,6.0839048074758381e-35,2.7016590583978416e-21,0.0,2.6765111301982726e-26,0.0,2.1996926817546689e-14,1.9518385984903009e-57,1.8972380076640406e-14,7.9978068573565442e-39,2.3350159622095613e-34,0.0,0.0,3.4461145618680464e-30,4.5456666490826952e-44,7.5241379633419963e-08,3.6176949734542013e-09,1.3914517430511238e-12,3.6591841779665643e-20,1.3944762492854547e-12,1.9004408647132606e-27,1.4885339558448692e-21
2.7777080582406873e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744579422093,0.11866985401209497,0.022821565000120482,0.0,1.902216161575223e-34,5.9879410506271093e-21,0.0,8.3529384282504601e-26,0.0,3.4944094350567175e-14,1.396216350811586e-56,2.824524006532634e-14,3.3340942663499527e-38,7.2951964365030579e-34,0.0,0.0,7.6423507472108695e-30,2.4171110942292641e-43,1.1201576605511093e-07,5.3858676141817066e-09,2.069352470243794e-12,5.4493990530538895e-20,2.0760512615084743e-12,5.9396720240414711e-27,3.4492526538512701e-21
3.6896258932802044e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740725053841,0.11866981723725184,0.022821564116034396,0.0,4.3061508493175354e-34,1.0565053389915342e-20,0.0,1.8876787978836025e-25,0.0,4.9329355898209313e-14,6.3083334290271385e-56,3.7518085886872889e-14,9.3438511663931332e-38,1.6502056016160567e-33,0.0,0.0,1.3488119621445952e-29,8.1609131096347815e-43,1.4878991832197333e-07,7.154039782628419e-09,2.7458250262550581e-12,7.2397729226049219e-20,2.7576362090815806e-12,1.3442948315193054e-26,6.3429330561704421e-21
4.601543728319721e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736870709203,0.11866978046264286,0.022821563231948547,0.0,8.1761617728834909e-34,1.6433038186504936e-20,0.0,3.5782267956657016e-25,0.0,6.5149730244098533e-14,2.1840764143585995e-55,4.6790917541341238e-14,2.1137676701533194e-37,3.1308839119349508e-33,0.0,0.0,2.0983564731450264e-29,2.1589262402890704e-42,1.855638364354707e-07,8.9222114787968595e-09,3.4208723921964224e-12,9.0303057901540101e-20,3.4392310919957928e-12,2.5520346528727012e-26,1.0265538581824101e-20
6.425379398398756e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729162090721,0.11866970691412732,0.022821561463777559,0.0,2.1634640749087775e-33,3.2041781221288173e-20,0.0,9.4373046883083746e-25,0.0,1.0108479559432538e-13,1.6233815858664562e-54,6.533653834927119e-14,7.3875284826840256e-37,8.2717278087769963e-33,0.0,0.0,4.0924015836850462e-29,9.8013318526752929e-42,2.5911097020781262e-07,1.2458553454308279e-08,4.7667025752173544e-12,1.2611848533381108e-19,4.8024506638135713e-12,6.751353288092482e-26,2.1552116742592098e-20
8.24921506847779e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756721453566652,0.11866963336654833,0.022821559695607514,0.0,4.5133714055243102e-33,5.2814507760271365e-20,0.0,1.9626159032651453e-24,0.0,1.4272548278474334e-13,6.8570790993961275e-54,8.3882102489609075e-14,1.9034131746452339e-36,1.723031083050219e-32,0.0,0.0,6.7464855228526009e-29,3.0535152933767188e-41,3.3265716738390785e-07,1.5994893540736223e-08,6.1068668260848171e-12,1.61940273110154e-19,6.1657099768883701e-12,1.4082239293351745e-25,3.8074735213352873e-20
