Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),H2OX(23),COX(57),CHOX(60)
1.019173157140588e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33443100910839946,0.11572907168515906,0.022723986181967953,5.5019132177666898e-25,2.4199442763374417e-13,4.3786833379131964e-10,2.2683303384597069e-08,2.9178631060586197e-16,9.1188581878180517e-16,3.1686319527328553e-10,8.2504861051627341e-32,7.2785529619293412e-11,8.5346798424447262e-22,6.9568749776468407e-19,2.5883939793349022e-21,1.600147693374499e-23,7.9903091362370597e-15,2.3619475342914395e-24,0.0029407578177618079,0.00019514030824379535,5.4387008016819513e-10,1.2997579903528918e-11,5.4242162655168884e-07,3.7696231195221304e-14,1.3407240757547998e-10,1.1283151930565495e-07,1.7358213062612756e-11,4.0940230999206243e-12,1.3403687007876337e-16,1.8674634114570516e-14,4.1507403553051406e-18
1.0338157613708712e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33439938343909015,0.11570022949542888,0.022722598998533093,6.1048516117342407e-25,2.5457969845311095e-13,4.6184128073608765e-10,2.3722934802305021e-08,3.0001361632012136e-16,9.4245977140674684e-16,3.2325552057847297e-10,8.9852871649325261e-32,7.4816512394942149e-11,8.995133276494765e-22,7.3505951840243749e-19,2.761527298569078e-21,1.6976970196835404e-23,8.3612458928639547e-15,2.5220703963596537e-24,0.0029695971855385945,0.00019791363447741551,5.4857026127404655e-10,1.3448441124471642e-11,5.5362029800368197e-07,3.8023896793650229e-14,1.3898903306585041e-10,1.1459729095145933e-07,1.789818121837873e-11,4.3409828450337627e-12,1.3886666529393654e-16,1.9528975266089171e-14,4.3686347670237135e-18
1.0484583656011545e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33436805173337647,0.11567168060918992,0.022721212160893161,6.7642811769308618e-25,2.6766226037540769e-13,4.8680330169539076e-10,2.4793581192123145e-08,3.0838309622948861e-16,9.7364485939039106e-16,3.2969855171299604e-10,9.7749963262910209e-32,7.6881777506967425e-11,9.4742144688877762e-22,7.761388494011326e-19,2.9435782522833611e-21,1.799658277620542e-23,8.7444391552403098e-15,2.6907759787529892e-24,0.0029981432258599865,0.00020068623808835973,5.5326834963851006e-10,1.3908996425471078e-11,5.6491253239492881e-07,3.8351512806650477e-14,1.4400788278748213e-10,1.1635585331170723e-07,1.8445776916168622e-11,4.5992298104241998e-12,1.438110362167841e-16,2.0408719380235773e-14,4.5945595673710971e-18
1.0631009698314377e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33433701100579533,0.11564342204511412,0.022719825666545051,7.4846141616754815e-25,2.8125633169437169e-13,5.1278273990450062e-10,2.5895623913141789e-08,3.1689590480470395e-16,1.0054458486261348e-15,3.3619224603952855e-10,1.0622969195561355e-31,7.8981574927124244e-11,9.9724436278120919e-22,8.1897817490436693e-19,3.1348677538269314e-21,1.906160766197726e-23,9.1401387186350068e-15,2.8684093840623627e-24,0.0030263989200667862,0.00020345812370145311,5.5796437483969804e-10,1.4379335309233763e-11,5.7629822095895945e-07,3.8679083851968793e-14,1.49128994261328e-10,1.1810681234112271e-07,1.9000913053040688e-11,4.8691237180163515e-12,1.4887154498895773e-16,2.1314175706408948e-14,4.828675142370045e-18
1.077743574061721e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33430625830127259,0.11561545085222427,0.022718439513011581,8.2705392811376081e-25,2.9537641496219584e-13,5.3980842244058297e-10,2.7029437585141534e-08,3.255531958152696e-16,1.0378675000826723e-15,3.4273656131050207e-10,1.1532723384005167e-31,8.1116153723492808e-11,1.0490349605075797e-21,8.6363118675785258e-19,3.3357228790096504e-21,2.0173353117555119e-23,9.5485965016996588e-15,3.0553252989088224e-24,0.0030543672191487318,0.00020622929589641988,5.6265836602159148e-10,1.4859547100615462e-11,5.8777725475650067e-07,3.9006614534744511e-14,1.5435236347795772e-10,1.1984978096937037e-07,1.9563500071548835e-11,5.1510311284048058e-12,1.5404976845410574e-16,2.2245647932590426e-14,5.0711412817649028e-18
1.0923861782920042e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33427579069481328,0.1155877641095842,0.02271705369784123,9.1270347189318195e-25,3.1003730100513225e-13,5.6790966331507798e-10,2.8195389957782297e-08,3.3435612234717785e-16,1.0709145698421715e-15,3.4933145566288516e-10,1.2507944387121147e-31,8.3285762061805475e-11,1.1028469955147846e-21,9.1015259272300899e-19,3.5464768372406699e-21,2.1333142394482339e-23,9.9700665399590847e-15,3.2518881524178162e-24,0.003082051044054462,0.00020899975920856247,5.6735035190035152e-10,1.5349720946048131e-11,5.9934952465723891e-07,3.9334109446717176e-14,1.5967794514065951e-10,1.2158437922861161e-07,2.0133446045950941e-11,5.445325490951359e-12,1.5934729838980494e-16,2.320343408083674e-14,5.3221170982817302e-18
1.1070287825222874e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33424560529119329,0.11556035892599169,0.022715668218607824,1.0059381524131759e-24,3.2525407296854628e-13,5.971162665443945e-10,2.9393841785648027e-08,3.433058368202433e-16,1.1045918091379391e-15,3.5597688761303773e-10,1.3552491612228819e-31,8.5490647206706514e-11,1.1587350994093509e-21,9.5859812466655296e-19,3.7674689396197376e-21,2.2542313442370142e-23,1.0404804979291192e-14,3.4584722757712682e-24,0.0031094532859983052,0.00021176951812942844,5.7204036077053329e-10,1.5849945812938339e-11,6.1101492132176661e-07,3.9661573165415977e-14,1.6510565294369824e-10,1.2331023437521329e-07,2.0710656769284557e-11,5.7523871936051316e-12,1.6476574174049881e-16,2.4187826407556293e-14,5.5817609483011135e-18
1.1216713867525707e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33421569922465505,0.11553323243967505,0.022714283072910329,1.1073177407661649e-24,3.4104211039114987e-13,6.2745852919871127e-10,3.0625146709180954e-08,3.5240349100505117e-16,1.1389039643915884e-15,3.62672816051639e-10,1.4670404556578779e-31,8.7731055522945818e-11,1.2167547858405355e-21,1.0090245467259601e-18,3.9990445640403906e-21,2.3802218614137705e-23,1.0853070069395523e-14,3.675462062835575e-24,0.003136576806763909,0.00021453857710746605,5.7672842051121336e-10,1.6360310489037453e-11,6.2277333518371227e-07,3.9989010253333633e-14,1.7063535988513892e-10,1.2502698100557415e-07,2.1295035841221845e-11,6.072603612441535e-12,1.7030672085143547e-16,2.5199111308597188e-14,5.8502303540330319e-18
1.1363139909828539e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33418606965860681,0.11550638181799266,0.022712898258372537,1.2174350941845334e-24,3.5741709330814671e-13,6.5896724442869632e-10,3.1889651141533211e-08,3.6165023603952632e-16,1.1738557772497069e-15,3.6941920023868861e-10,1.5865909138243551e-31,9.0007232476507266e-11,1.2769624563730938e-21,1.0614896634506642e-18,4.2415551173674273e-21,2.5114224366804146e-23,1.1315122157249784e-14,3.9032521318635873e-24,0.0031634244390047537,0.00021730694054866793,5.8141455859202859e-10,1.6880903581783721e-11,6.346246564320498e-07,4.031642525708624e-14,1.762668986136158e-10,1.2673426116604243e-07,2.1886484756616527e-11,6.4063691609159954e-12,1.7597187370359561e-16,2.6237569229166304e-14,6.1276819272753704e-18
1.1509565952131371e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33415671378532369,0.11547980425713546,0.022711513772642813,1.336917616671289e-24,3.7439500638301719e-13,6.9167370446993854e-10,3.3187694161358447e-08,3.7104722244513348e-16,1.209451984620042e-15,3.7621599979857913e-10,1.7143424182056817e-31,9.2319422635672765e-11,1.3394154063498372e-21,1.1160523279188625e-18,4.4953579947541634e-21,2.6479710958074142e-23,1.1791223680553618e-14,4.1422474882687359e-24,0.0031899989865415736,0.0002200746128172024,5.8609880207912261e-10,1.741181351761677e-11,6.4656877499358807e-07,4.0643822706560452e-14,1.8200006180838799e-10,1.2843172445690079e-07,2.2484902994655204e-11,6.7540853388283286e-12,1.8176285414960368e-16,2.7303474578595607e-14,6.4142712948402448e-18
1.1655991994434204e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33412762882565339,0.11545349698183251,0.022710129613393863,1.4664287606482682e-24,3.9199214306766698e-13,7.2560970362488892e-10,3.4519607411560436e-08,3.8059560014271333e-16,1.2456973187072007e-15,3.8306317471523894e-10,1.8507568062881681e-31,9.4667869672022415e-11,1.4041718307440816e-21,1.1727724498297755e-18,4.7608165361679014e-21,2.7900072138959015e-23,1.22816391611589e-14,4.3928636884694147e-24,0.0032163032246567309,0.00022284159823603427,5.9078117764100682e-10,1.7953128541264654e-11,6.586055805156375e-07,4.0971207114050062e-14,1.8783460259199338e-10,1.3011902813040263e-07,2.3090188108526393e-11,7.1161607809938314e-12,1.8768133215061398e-16,2.8397095649967699e-14,6.7101530257231731e-18
1.1802418036737036e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33409881202872399,0.11542745724505983,0.022708745778322433,1.606669569945335e-24,4.1022510979066489e-13,7.6080754122210464e-10,3.5885715004009966e-08,3.9029651846796481e-16,1.2825965070478843e-15,3.8996068532734516e-10,1.996316550850204e-31,9.7052816361371816e-11,1.4712908300021086e-21,1.2317110035712151e-18,5.0382999801949359e-21,2.9376714842675807e-23,1.2786635198485878e-14,4.6555270048018132e-24,0.0032423399003855624,0.00022560790108753294,5.9546171155433523e-10,1.8504936715003758e-11,6.7073496234885356e-07,4.1298582973383714e-14,1.937702349747832e-10,1.3179583718284844e-07,2.3702235815520559e-11,7.4930113056171442e-12,1.9372899401416238e-16,2.951869454460741e-14,7.0154805600933457e-18
1.1948844079039869e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33407026067165402,0.1154016823277518,0.022707362265149106,1.7583802644355169e-24,4.2911083017328862e-13,7.9730002455258414e-10,3.7286333430236056e-08,4.0015112618657765e-16,1.3201542725456439e-15,3.969084923236047e-10,2.1515254564444073e-31,9.9474504584647466e-11,1.5408324158757363e-21,1.2929300362623048e-18,5.3281834151991203e-21,3.0911058870066564e-23,1.3306480462924454e-14,4.9306745914993531e-24,0.0032681117328047294,0.00022837352561406971,6.001404297095922e-10,1.9067325917892019e-11,6.8295680953025585e-07,4.1625954759045312e-14,1.9980663433058487e-10,1.3346182444069611e-07,2.4320940087475293e-11,7.8850599623650136e-12,1.9990754263297498e-16,3.0668527101442385e-14,7.3304061401745132e-18
1.2095270121342701e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33404197205926794,0.11537616953851604,0.022705979071618008,1.9223418666024533e-24,4.4866654927309683e-13,8.351204717829803e-10,3.8721771478092174e-08,4.1016057150902478e-16,1.3583753335051891e-15,4.0390655673810278e-10,2.3169093723048231e-31,1.0193317532870058e-10,1.6128575172451112e-21,1.3564926757711863e-18,5.6308477279106676e-21,3.2504536571780379e-23,1.3841445689219955e-14,5.2187546517369552e-24,0.0032936214133176176,0.00023113847601860304,6.0481735761669683e-10,1.9640383844975417e-11,6.9527101076642041e-07,4.195332692528896e-14,2.05943437902715e-10,1.3511667064070501e-07,2.4946193241480298e-11,8.2927370801341327e-12,2.0621869772472445e-16,3.1846842831231361e-14,7.6550807430871071e-18
1.2241696163645533e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33401394352381192,0.11535091621335078,0.022704596195496567,2.0993778703078631e-24,4.6890983785474393e-13,8.7430271484547984e-10,4.019233015439244e-08,4.2032600210502079e-16,1.3972644036662346e-15,4.1095483994571799e-10,2.4930169219124883e-31,1.044290686870607e-10,1.6874279859318181e-21,1.4224631387075439e-18,5.9466795495242845e-21,3.4158592527460081e-23,1.4391803669842667e-14,5.5202266057383561e-24,0.0033188716059367961,0.00023390275646525263,6.0949252041052456e-10,2.0224198006468312e-11,7.0767745441684447e-07,4.2280703905250242e-14,2.1218024533954013e-10,1.3676006450411945e-07,2.5577886030757876e-11,8.7164803145102494e-12,2.126641960727234e-16,3.3053884855653938e-14,7.989654015715885e-18
1.2388122205948366e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33398617242467393,0.11532591971536535,0.022703213634575291,2.2903559520080449e-24,4.8985859668774789e-13,9.1488110230412275e-10,4.1698302613508013e-08,4.3064856511765152e-16,1.4368261922369046e-15,4.180533036576024e-10,2.6804202494540136e-31,1.0696242386062906e-10,1.764606602502411e-21,1.4909067383897764e-18,6.2760711993881434e-21,3.5874683222175011e-23,1.4957829248340522e-14,5.8355612599446997e-24,0.0033438649475635855,0.00023666637107986219,6.141659428563452e-10,2.0818855726907908e-11,7.2017602847748388e-07,4.2608090110055321e-14,2.1851661925874924e-10,1.3839170280490065e-07,2.6215907735634731e-11,9.1567346949147499e-12,2.1924579176754662e-16,3.4289889851251781e-14,8.3342742116664501e-18
1.2534548248251198e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33395865614810649,0.11530117743450338,0.022701831386667513,2.4961897246497229e-24,5.1153106087092458e-13,9.5689050219734713e-10,4.3239974091908204e-08,4.4112940717718425e-16,1.4770654039266928e-15,4.2520190991672682e-10,2.8797157834091176e-31,1.095334791583135e-10,1.8444570820624639e-21,1.5618898927866306e-18,6.6194206263673921e-21,3.7654276720340749e-23,1.5539799312674241e-14,6.1652409772426716e-24,0.0033686040482647467,0.000239429323950551,6.1883764935517898e-10,2.1424444144282809e-11,7.3276662056446163e-07,4.2935489927929664e-14,2.249520858394845e-10,1.4001129043202443e-07,2.6860146254522785e-11,9.6139526714350416e-12,2.259652564495699e-16,3.5555087998207421e-14,8.6890881303668781e-18
1.268097429055403e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3339313921069525,0.11527668678726923,0.022700449449609129,2.717840534456849e-24,5.3394580418319156e-13,1.0003663048565351e-09,4.481762184862613e-08,4.5176967441456256e-16,1.5179867389789918e-15,4.3240062109348846e-10,3.0915250175043573e-31,1.1214247199760463e-10,1.9270440800412303e-21,1.6354801324331152e-18,6.9771313479679871e-21,3.9498852337365556e-23,1.6137992788534304e-14,6.5097598482504689e-24,0.0033930914915463427,0.00024219161912825387,6.2350766394907571e-10,2.2041050209136369e-11,7.454491178979433e-07,4.3262907723308303e-14,2.3148613544144858e-10,1.4161854044586374e-07,2.7510488194826888e-11,1.0088594161334911e-11,2.3282437955241625e-16,3.684970293394167e-14,9.0542410583746369e-18
1.2827400332856863e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33390437774037335,0.11525244521645658,0.022699067821258401,2.956319300801342e-24,5.5712174346044978e-13,1.0453444257003283e-09,4.6431515111623182e-08,4.625705124745932e-16,1.5595948932031938e-15,4.3964939988138172e-10,3.3164953092715917e-31,1.1478963890509481e-10,2.0124331979670115e-21,1.7117461083204996e-18,7.3496123873086216e-21,4.140990030926205e-23,1.675269063263912e-14,6.8696238636598558e-24,0.0034173298346247796,0.00024495326062725026,6.2817601032631025e-10,2.2668760683644791e-11,7.5822340728618416e-07,4.3590347835948746e-14,2.3811822325008949e-10,1.4321317412868365e-07,2.8166818963698817e-11,1.0581126595241191e-11,2.3982496854729752e-16,3.8173951711507601e-14,9.4298767129333038e-18
1.2973826375159695e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33387761051358,0.11522845019088046,0.022697686499495676,3.2126883993321705e-24,5.8107814299824067e-13,1.0918613080044924e-09,4.8081915030022225e-08,4.7353306652883163e-16,1.6018945580063687e-15,4.4694820929273047e-10,3.5553006964510126e-31,1.1747521551694022e-10,2.1006909892333258e-21,1.7907575997602064e-18,7.7372782080302556e-21,4.3388921460461655e-23,1.7384175826013689e-14,7.245351087632678e-24,0.0034413216086950681,0.00024771425242568274,6.3284271182650292e-10,2.3307662140670454e-11,7.7108937510974393e-07,4.3917814580048742e-14,2.4484776994693676e-10,1.4479492102927777e-07,2.8829022858557993e-11,1.1092024963003003e-11,2.4696884918824074e-16,3.9528044762754382e-14,9.8161371878346596e-18
1.3120252417462528e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33385108791756712,0.11520469920511163,0.022696305482223188,3.4880635885187181e-24,6.0583461897988219e-13,1.1399539256470916e-09,4.9769074632174005e-08,4.8465848128816997e-16,1.6448904204245256e-15,4.5429701265448001e-10,3.8086427314798706e-31,1.2019943657926698e-10,2.1918849648559604e-21,1.8725855222213875e-18,8.1405486472345688e-21,4.5437426870067584e-23,1.8032733367248265e-14,7.6374718322500818e-24,0.0034650693191963363,0.00025047459846606386,6.3750779144566075e-10,2.3957840962790681e-11,7.8404690730586597e-07,4.4245312243370152e-14,2.5167416240414936e-10,1.4636351900178322e-07,2.9496983157300644e-11,1.1621771859219876e-11,2.5425786575818867e-16,4.0912185866230834e-14,1.0213162901625702e-17
1.326667845976536e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33382480746884974,0.1151811897792137,0.022694924767364833,3.7836159797460464e-24,6.3141114392977424e-13,1.1896597858287487e-09,5.1493238789516789e-08,4.9594790101513765e-16,1.6885871631534665e-15,4.6169577360405022e-10,4.0772513343093002e-31,1.2296253594852165e-10,2.2860835992209965e-21,1.9573019351419912e-18,8.559848846544073e-21,4.7556937536780278e-23,1.8698650265736267e-14,8.046528833012887e-24,0.0034885754460746185,0.00025323430265577243,6.4217127184114444e-10,2.4619383341302095e-11,7.9709588935302615e-07,4.4572845086370682e-14,2.5859675440231851e-10,1.4791871423871478e-07,3.0170582208120372e-11,1.2170857528435027e-11,2.6169388131595928e-16,4.2326572119794347e-14,1.0621092548202892e-17
1.3413104502068192e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33379876670920289,0.11515791945848323,0.022693544352865899,4.1005740510814866e-24,6.5782805119157045e-13,1.2410169317677502e-09,5.325464418618454e-08,5.0740246953591448e-16,1.7329894645792363e-15,4.6914445608524555e-10,4.3618856637929546e-31,1.2576474659176801e-10,2.3833563358238966e-21,2.0449800497130883e-18,8.9956091813780597e-21,4.9748984042727824e-23,1.9382215534890927e-14,8.4730774253913354e-24,0.0035118424440429455,0.00025599336886753915,6.4683317533655726e-10,2.5292375275201088e-11,8.1023620625564559e-07,4.490041734134492e-14,2.6561486737054127e-10,1.4946026129826183e-07,3.0849701518864469e-11,1.273977990999007e-11,2.6927877794405639e-16,4.3771393917887273e-14,1.1040063049832169e-17
1.3559530544371025e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33377296320540317,0.11513488581319224,0.022692164236692871,4.4402257048139907e-24,6.8510603943090403e-13,1.2940639453697581e-09,5.5053519294314323e-08,5.1902333025206886e-16,1.7781019988081715e-15,4.7664302434422419e-10,4.6633350078924187e-31,1.2860630058692884e-10,2.4837735929997327e-21,2.1356942366362562e-18,9.4482651885398552e-21,5.2015106216431115e-23,2.0083720185339996e-14,8.917685722422737e-24,0.0035348727428387676,0.00025875180093992158,6.5149352392656201e-10,2.5976902570140553e-11,8.234677425289686e-07,4.5228033211576307e-14,2.7272779114778432e-10,1.5098792312589981e-07,3.1534221845851921e-11,1.3329044682537468e-11,2.7701445699731572e-16,4.524683493343909e-14,1.1470209512626625e-17
1.3705956586673857e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33374739454897406,0.11511208643833334,0.022690784416833219,4.803920368849942e-24,7.1326617716235479e-13,1.3488399498718977e-09,5.6890084354999074e-08,5.3081162615201928e-16,1.8239294356965568e-15,4.8419144292552293e-10,4.9824196929456904e-31,1.3148742912297538e-10,2.587406769644636e-21,2.2295200338537996e-18,9.9182574922119544e-21,5.4356852795131945e-23,2.0803457218097996e-14,9.3809347933552875e-24,0.0035576687474787399,0.00026150960267776907,6.5615233928162407e-10,2.6673050837363073e-11,8.3679038218410497e-07,4.5555696870501467e-14,2.7993478476452562e-10,1.5250147107036995e-07,3.222402328208063e-11,1.3939165308206996e-11,2.849028393523757e-16,4.6753072104349371e-14,1.1911665184512391e-17
1.385238262897669e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33372205835593277,0.11508951895336762,0.022689404891295159,5.193071142031499e-24,7.4232990730034295e-13,1.4053846124609695e-09,5.8764551364827622e-08,5.4276849982223208e-16,1.8704764408799012e-15,4.9178967666813948e-10,5.3199920122462092e-31,1.3440836250006423e-10,2.6943282509285542e-21,2.3265341542515652e-18,1.0406031728456541e-20,5.6775781086709193e-23,2.1541721617715356e-14,9.8634188433365107e-24,0.0035802328385108927,0.00026426677785267608,6.6080964275268261e-10,2.7380905492611066e-11,8.5020400871323738e-07,4.5883412460888425e-14,2.8723507724366094e-10,1.5400068489408507e-07,3.2918985344752268e-11,1.457066307642247e-11,2.9294586565795852e-16,4.8290275624502458e-14,1.2364561415710065e-17
1.3998808671279522e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33369695226654095,0.11506718100197512,0.022688025658107423,5.6091569834263285e-24,7.7231905173362631e-13,1.4637381468655539e-09,6.0677124067949851e-08,5.5489509345815243e-16,1.91774767580182e-15,4.9943769070166819e-10,5.676937174181336e-31,1.3736933012962223e-10,2.8046114139993831e-21,2.4268144933341391e-18,1.0912038468319813e-20,5.9273456631406313e-23,2.2298810345403912e-14,1.0365745394144743e-23,0.0036025673722642208,0.00026702333020342642,6.6546545537574813e-10,2.8100551755013854e-11,8.6370850507498955e-07,4.6211184094029993e-14,2.9462786841964633e-10,1.5548535277802554e-07,3.3618987062045971e-11,1.5224067147365007e-11,3.0114549658594785e-16,4.9858608939262109e-14,1.2829027621751416e-17
1.4145234713582354e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33367207394505627,0.11504507025180774,0.022686646715319076,6.0537249456205875e-24,8.0325581592308326e-13,1.5239413159217553e-09,6.2627997953600054e-08,5.6719254887488298e-16,1.9657477977425543e-15,5.0713545044249113e-10,6.0541742701802795e-31,1.4037056053438071e-10,2.9183306336785594e-21,2.5304401368721805e-18,1.1436733139639189e-20,6.1851452863589711e-23,2.3075022332138194e-14,1.0888535465962094e-23,0.003624674681095705,0.00026977926343642702,6.7011979787643236e-10,2.8832074645952324e-11,8.7730375367996047e-07,4.6539015848953846e-14,3.0211232977484133e-10,1.5695527132119232e-07,3.4323907059072965e-11,1.5899914595079048e-11,3.0950371308325222e-16,5.1458228745390586e-14,1.3305191249054919e-17
1.4291660755885187e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3336474210794883,0.11502318439424473,0.022685268060999273,6.5283924520302693e-24,8.3516279352245379e-13,1.5860354341123461e-09,6.4617360259008446e-08,5.7966200751760646e-16,2.0144814598471102e-15,5.1488292159002267e-10,6.4526572627228921e-31,1.4341228134835927e-10,3.0355612881481832e-21,2.6374913685216545e-18,1.198057594765301e-20,6.4511350773755875e-23,2.3870658471731871e-14,1.1432423760187305e-23,0.0036465570736348134,0.00027253458122613087,6.7477269067440762e-10,2.9575558987901079e-11,8.9098963637641881e-07,4.6866911771650643e-14,3.096876052920074e-10,1.584102455346871e-07,3.5033623642946079e-11,1.6598750450217442e-11,3.1802251662443695e-16,5.3089284995333541e-14,1.3793177743070109e-17
1.4438086798188019e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33362299138135604,0.11500152114415076,0.022683889693237078,7.034849618229729e-24,8.6806297102170942e-13,1.6500623700790599e-09,6.6645389977626019e-08,5.923046104717644e-16,2.0639533111530335e-15,5.2268007012300476e-10,6.8733759936619097e-31,1.4649471931679978e-10,3.1563797646297379e-21,2.7480496774147159e-18,1.254403179451284e-20,6.7254738571000615e-23,2.4686021613888925e-14,1.1998058843286974e-23,0.0036682168350254834,0.00027528928721545136,6.7942415388779789e-10,3.0331089403248573e-11,9.0476603443615922e-07,4.7194875874321336e-14,3.1735281232191056e-10,1.5985008883049671e-07,3.5748014886900148e-11,1.7321127742421673e-11,3.2670392946511192e-16,5.4751920905809006e-14,1.4293110519005886e-17
1.4584512840490851e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33359878258544751,0.11498007823963641,0.022682511610141211,7.5748616172801622e-24,9.0197973241271999e-13,1.7160645491077872e-09,6.8712257872585317e-08,6.0512149847299049e-16,2.1141679966178281e-15,5.3052686229585757e-10,7.3173572131125528e-31,1.4961810029605191e-10,3.2808634650544956e-21,2.862197765722009e-18,1.3127570197798657e-20,7.0083211346162014e-23,2.5521416557228866e-14,1.2586103331683652e-23,0.0036896562271656387,0.00027804338501616598,6.84074207337502e-10,3.1098750313095639e-11,9.186328285405228e-07,4.7522912134645015e-14,3.2510704246497323e-10,1.6127462300505742e-07,3.6466958713401118e-11,1.8067607542333634e-11,3.3554999489606156e-16,5.6446272970635868e-14,1.4805110935151092e-17
1.4730938882793684e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33357479244958294,0.11495885344182108,0.022681133809839906,8.1502710890252211e-24,9.3693686387688661e-13,1.7840849555864255e-09,7.0818126495314506e-08,6.1811381191680983e-16,2.1651301571460173e-15,5.3842326463507651e-10,7.7856656291646108e-31,1.5278264925340987e-10,3.4090908117256532e-21,2.9800195561861103e-18,1.3731665208137454e-20,7.2998370735844268e-23,2.6377150042285594e-14,1.3197234077679266e-23,0.0037108774889442358,0.00028079687820931027,6.8872287055145147e-10,3.1878625936032164e-11,9.3258989876657664e-07,4.7851024495068686e-14,3.329493624659145e-10,1.6268367821768514e-07,3.7190332976183429e-11,1.8838759003234884e-11,3.445627774980997e-16,5.8172470977734252e-14,1.532929826878826e-17
1.4877364925096516e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33355101875437931,0.11493784453459839,0.022679756290480635,8.7630005933056363e-24,9.7295855849439657e-13,1.8541671354351247e-09,7.2963150209220332e-08,6.3128269086810276e-16,2.2168444296158503e-15,5.4636924393568366e-10,8.2794049786734335e-31,1.559885902669021e-10,3.5411412529722834e-21,3.1016001996258802e-18,1.4356795326025756e-20,7.6001824587526444e-23,2.7253530744479256e-14,1.3832142356412325e-23,0.0037318828364758926,0.00028354977034556329,6.933701627688002e-10,3.2670800286893015e-11,9.4663712457345481e-07,4.8179216862119608e-14,3.4087881512031907e-10,1.6407709296395413e-07,3.791801554115732e-11,1.9635159402309873e-11,3.5374436339763754e-16,5.9930638030227069e-14,1.5865789694705698e-17
1.502379096739935e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33352745930301841,0.11491704932440396,0.022678379050229958,9.4150551070300073e-24,1.0100694209747619e-12,1.9263551985086869e-09,7.5147475218350966e-08,6.4462927507034126e-16,2.2693154469056706e-15,5.5436476725772472e-10,8.7997191193874786e-31,1.5923614652503379e-10,3.6770952687951667e-21,3.2270260824114439e-18,1.5003443417956345e-20,7.9095186625956881e-23,2.8150869267060646e-14,1.4491534053847533e-23,0.0037526744633331107,0.00028630206494562179,6.9801610294405236e-10,3.347535717549257e-11,9.6077438478886192e-07,4.8507493105741961e-14,3.4889442019206913e-10,1.6545471404411556e-07,3.8649884366129489e-11,2.0457394181528984e-11,3.6309686052294674e-16,6.1720890571570486e-14,1.6414700266302061e-17
