Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19)
7.024118305746723e-21,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999721,0.099999999999997799,0.099999999999999686,4.1088608988599199e-123,1.4949317573966739e-57,7.5966728541092569e-41,3.701858733972575e-66,2.8381457532916926e-49,2.0446528340652407e-43,3.6351809530996196e-26,2.9835643965941033e-103,3.6351297552381854e-26,9.9510727637823059e-66,1.3302466313601044e-62,8.7419706747187855e-67,3.5100455923560715e-95,2.0446528370615937e-43,8.9688557439931401e-81,2.2099089002292416e-15,6.4459805434184469e-16,1.460841875427123e-20,9.3010407458798685e-32,1.4608418754690201e-20
1.4054339233826852e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999438,0.099999999999995592,0.099999999999999367,2.6343499625571389e-121,1.1968693208948745e-56,3.0406489046466856e-40,2.9637712833696958e-65,2.2728184400016745e-48,8.1840386948889525e-43,7.2736226714609558e-26,9.5620463584325538e-102,7.2734177465897478e-26,7.9691395877895202e-65,2.1258964498057599e-61,6.9989709245300264e-66,5.6207075152436058e-94,8.1840387188239812e-43,1.4366123762361815e-79,4.4217377908133609e-15,1.2897561417456521e-15,2.9229529444066822e-20,3.7138587828360132e-31,2.9229529445744698e-20
2.811478108998711e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559998866,0.099999999999991165,0.099999999999998729,1.687531669766662e-119,9.5788309467380632e-56,1.21665563506014e-39,2.3719712497637286e-64,1.8191759367813111e-47,3.2747605957617421e-42,1.4550813695734025e-25,3.0623669104991422e-100,1.4549993729322224e-25,6.3788789237293256e-64,3.3875884430141376e-60,5.601430145460625e-65,8.9969887758741004e-93,3.2747606148311383e-42,2.2999452040264776e-78,8.8453955719769964e-15,2.5800723165532073e-15,5.8471750821139841e-20,1.4788881272883091e-30,5.8471750827860626e-20
5.623566480230761e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559997723,0.099999999999982311,0.099999999999997438,1.0805784203400874e-117,7.6649018411801085e-55,4.8674148615493528e-39,1.898022957378131e-63,1.4557093131025783e-46,1.3101807661301901e-41,2.9106426094481545e-25,9.8046681958162755e-99,2.9103145694904596e-25,5.1049353726530276e-63,5.3717304775620695e-59,4.4821972489309371e-64,1.4398739443228481e-91,1.3101807812529107e-41,3.6812875846513206e-77,1.7692711134285851e-14,5.1607046661680778e-15,1.1695619356521316e-19,5.8601551849447107e-30,1.1695619359215701e-19
1.124774322269486e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559995436,0.099999999999964617,0.099999999999994857,6.9182903739207798e-116,6.1331129509526242e-54,1.9471244698160791e-38,1.5186994704729355e-62,1.1647148935788796e-45,5.2416559416855357e-41,5.82225722927804e-25,3.1389959524312118e-97,5.8209449626539018e-25,4.0853293343275013e-62,8.4401688398616344e-58,3.5864216299627279e-63,2.3042337388165516e-90,5.2416560605626342e-41,5.8920650152364203e-76,3.5387342258829902e-14,1.032196936539686e-14,2.3392507901306885e-19,2.3003442293076213e-29,2.3392507912129211e-19
2.249609670762306e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559990867,0.099999999999929229,0.099999999999989694,4.4295609219101542e-114,4.907693382268118e-53,7.7888153381435164e-38,1.2152363511161569e-61,9.3183089510273469e-45,2.0971527880579872e-40,1.1647455029257981e-24,1.005158840211649e-95,1.1642205749168659e-24,3.2698529911472336e-61,1.3031437970653458e-56,2.8697909098518729e-62,3.6876049170599953e-89,2.0971528799446848e-40,9.4318030287304583e-75,7.0776604507623392e-14,2.0644498763850602e-14,4.6786284974761694e-19,8.8683152533895705e-29,4.6786285018386164e-19
4.499280367747947e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559981724,0.099999999999858452,0.099999999999979369,2.8368271193415916e-112,3.927786569061113e-52,3.1155899459234546e-37,9.725627191311518e-61,7.4548830793935262e-44,8.3920226413428835e-40,2.3305724870487688e-24,3.2204128733351837e-94,2.3284727322949653e-24,2.6181781008165635e-60,1.9477333694546882e-55,2.2967150777378043e-61,5.9023768789894708e-88,8.3920233297034117e-40,1.5103751218183059e-73,1.4155512900403187e-13,4.1289557560742802e-14,9.3573839057205871e-19,3.3061190380699209e-28,9.3573839234120139e-19
8.998621761719227e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559963439,0.099999999999716899,0.099999999999958719,1.8178633010136067e-110,3.144693680073612e-51,1.246248994824857e-36,7.7862031508573352e-60,5.9640008170441491e-43,3.3594358853030501e-39,4.6653761517939565e-24,1.0329615498190604e-92,4.6569770473517557e-24,2.0981183301442892e-59,2.7506097582543083e-54,1.8387184520995462e-60,9.4505118466904668e-87,3.3594363735459507e-39,2.4205968972713206e-72,2.8311217799213491e-13,8.2579675154466136e-14,1.8714894696423252e-18,1.1623409636681435e-27,1.8714894768790887e-18
1.799730454966179e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559926868,0.099999999999433778,0.099999999999917433,1.1663232857785342e-108,2.5195779647228351e-50,4.9850240459986052e-36,6.2379740298191366e-59,4.7712383707920531e-42,1.3458553444087581e-38,9.3475822672118409e-24,3.320942617822785e-91,9.3139856786677107e-24,1.6841826529714914e-58,3.5538013692182337e-53,1.4731028371749777e-59,1.5141999241400415e-85,1.3458556622478179e-38,3.8856602353584137e-71,5.6622627594948507e-13,1.6515991034166907e-13,3.742991617468391e-18,3.7277438093672646e-27,3.7429916473372364e-18
3.599467012554691e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559853727,0.09999999999886755,0.099999999999834846,7.5013777135603253e-107,2.0216352733496926e-49,1.9940168586908763e-35,5.0047533470724003e-58,3.8170057442851277e-41,5.4000283541442599e-38,1.8762389641201874e-23,1.0726229857427592e-89,1.8628002946109096e-23,1.3564512959086846e-57,4.080623611429739e-52,1.1818767310819124e-58,2.4294745303822062e-84,5.4000302002146348e-38,6.257723591659543e-70,1.1324544717887621e-12,3.3032038071510174e-13,7.4859958718626582e-18,1.0588464005364941e-26,7.4859959956608896e-18
7.198940127731715e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559707449,0.099999999997735081,0.099999999999669686,4.8482294473513857e-105,1.6267071065954917e-48,7.9760949308803054e-35,4.0267835578345024e-57,3.0536105516701207e-40,2.1732887334806307e-37,3.7793584957352706e-23,3.4963969999849444e-88,3.7256037500229806e-23,1.0997878377234782e-56,4.1362473295937704e-51,9.5092833913501287e-58,3.9087557047907845e-83,2.1732896827916114e-37,1.0143000335686964e-68,2.2649108631656231e-12,6.6064132145807942e-13,1.4972004215619728e-17,2.6492039869175368e-26,1.4972004726675146e-17
1.4397886358085767e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559414889,0.099999999995470157,0.099999999999339367,3.1638501238389057e-103,1.3162765101696241e-47,3.1904538839949471e-34,3.2581891666493791e-56,2.4428907233070627e-39,8.7993576864359563e-37,7.6662297826767365e-23,1.1604952577547367e-86,7.4512106685422938e-23,9.0343821494626173e-56,3.7873445752256825e-50,7.6942412432545849e-57,6.3231030608233388e-82,8.7993620955997175e-37,1.6650456680186623e-67,4.5298236447125721e-12,1.3212832029284914e-12,2.9944020243008062e-17,5.9933108266371744e-26,2.9944022333266084e-17
2.879577881879386e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362558829774,0.099999999990940308,0.099999999998678729,2.1039267108103144e-101,1.0768031965269779e-46,1.2761930658616799e-33,2.6653682072516232e-55,1.9543133305894866e-38,3.6047019949213382e-36,1.5762501222948903e-22,3.9890755952732491e-85,1.4902424536361612e-22,7.6118660104690545e-55,3.2493750296007186e-49,6.2942895393198865e-56,1.0338053813043974e-80,3.6047039076807156e-36,2.801335091871926e-66,9.0596492029793786e-12,2.6425669658071476e-12,5.9888049657281763e-17,1.2749012511413934e-25,5.9888058130558489e-17
5.759156374021007e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557659538,0.099999999981880597,0.099999999997357439,1.4502952905906087e-99,8.9945803462549899e-46,5.1048619274600828e-33,2.226400417370346e-54,1.563450707897274e-37,1.509847269516725e-35,3.3245159341398118e-22,1.4645500557374337e-83,2.9804852395123023e-22,6.7257238877876417e-54,2.6914393247731197e-48,5.2576633950100557e-55,1.7248362034055656e-79,1.5098480673647284e-35,4.9363223013605708e-65,1.8119300300204625e-11,5.2851344913157889e-12,1.1977609792381955e-16,2.6275112586289943e-25,1.1977613206413791e-16
1.1518313358304248e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362555319071,0.099999999963761174,0.099999999994714872,1.4923096659069298e-97,7.8037605709101451e-45,2.0420160153844495e-32,1.9316892017179224e-53,1.250760171925293e-36,6.5831193866556064e-35,7.3370934708741314e-22,6.3838667491990607e-82,5.9609708605136947e-22,6.4953239327288084e-53,2.1904000823486108e-47,4.5617003694917189e-54,2.9861303327361763e-78,6.5831226457585345e-35,9.4870000821891288e-64,3.6238602417421635e-11,1.0570269541338392e-11,2.395521522088751e-16,5.3328958357677912e-25,2.3955228928784655e-16
2.303662732687073e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362550638137,0.099999999927522329,0.099999999989429739,1.2887538101592178e-95,7.2159005534125157e-44,8.1686330432654158e-32,1.786261236812358e-52,1.0006073209634983e-35,3.0682314938296509e-34,1.7426430739568394e-21,3.354938269219182e-80,1.1921942299512952e-21,7.2234325842510667e-52,1.7672676386157252e-46,4.218271001862348e-53,5.5022686694236934e-77,3.0682328104525036e-34,2.0951701261886652e-62,7.2477206342921792e-11,2.1140539637404874e-11,4.7910409178705136e-16,1.0743674584670547e-24,4.7910464116152776e-16
4.607325526400368e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362541276265,0.099999999855044638,0.099999999978859472,1.3415495666685001e-93,7.3293214158656045e-43,3.2679082082249553e-31,1.8144642962780311e-51,8.0048447603114165e-35,1.5752791434158709e-33,4.5861822402275651e-21,2.3821697209401753e-78,2.3843885965497635e-21,9.8318412128334161e-51,1.4197971472993478e-45,4.28487276532748e-52,1.1121944718234539e-75,1.575279671721901e-33,5.6547490352711422e-61,1.4495441295818665e-10,4.2281079813622952e-11,9.5820729497683031e-16,2.1565233381027805e-24,9.5820949461395015e-16
6.910988320113665e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362531914393,0.099999999782566948,0.099999999968289205,7.006475297107883e-93,2.3514319135232264e-42,6.9450726443777005e-31,5.8213737474155794e-51,2.3764359373477996e-34,3.8585729283000146e-33,8.2553919534600201e-21,1.3284253096594291e-77,3.5765830419468717e-21,3.6430212164949021e-50,4.2200709177146699e-45,1.3747223287541718e-51,4.5039488975675223e-75,3.8585740506111117e-33,2.5831128370371161e-60,2.1743161833771596e-10,6.3421619973926146e-11,1.4373098222012043e-15,3.2386793555115026e-24,1.4373144977714315e-15
1.1518313907540258e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362513190653,0.099999999637611581,0.099999999947148671,4.7993467590169374e-91,1.4356744100696508e-41,1.9206268014653199e-30,3.5544597266313407e-50,1.1131688405670184e-33,1.4311432165722801e-32,1.889648424343572e-20,6.939977712040614e-76,5.9609722479358654e-21,3.4558370276033406e-49,1.9792084377550396e-44,8.393886676577866e-51,4.5924767692045476e-74,1.431143525226573e-32,4.0862482978227793e-59,3.6238602415383301e-10,1.05702700230873e-10,2.3955121727976315e-15,5.4029918035010563e-24,2.3955251029066284e-15
1.5531455057321744e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362496881622,0.099999999511350413,0.099999999928734526,2.6957184177780072e-90,3.5425484472189464e-41,3.359360674830768e-30,8.7708324628278282e-50,2.4967989766186806e-33,2.9036194820486879e-32,3.0659079336165166e-20,3.6873974857315936e-75,8.0378585791991051e-21,1.0594480453972516e-48,4.4410383043573122e-44,2.0712394970038716e-50,1.3386340867338164e-73,2.9036200193378929e-32,1.4283551604268111e-58,4.8864635948023567e-10,1.4253099456239451e-10,3.2301377714038455e-15,7.2881838177478412e-24,3.2301603853364081e-15
1.954459620710323e-15,0.09977366400000001,0.80000000000000004,0.0,0.2893436248057259,0.099999999385089244,0.099999999910320381,8.2887297600879209e-90,7.4524302482670308e-41,5.1983981928904254e-30,1.8451429629060412e-49,4.7484979394031792e-33,5.1358613912102124e-32,4.5112842739182217e-20,1.2083108654138067e-74,1.0114745167299088e-20,2.5329794757861082e-48,8.4483087386981492e-44,4.3573206978445995e-50,3.3159529729912196e-73,5.135862217469379e-32,4.0283905303378504e-58,6.1490669077888323e-10,1.7935928884204305e-10,4.064761166790592e-15,9.1733762253532938e-24,4.0647961557147813e-15
2.3557737356884718e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362464263558,0.099999999258828076,0.099999999891906236,2.638981507757831e-89,1.362502393082272e-40,7.4084807227604974e-30,3.3734524564964095e-49,8.0031694511116431e-33,8.1877956832707483e-32,6.2059548738409479e-20,3.7007012496087555e-74,1.2191631993318462e-20,5.3571262487304778e-48,1.4241363770508738e-43,7.966436481815123e-50,6.8852033491752912e-73,8.1877968528039929e-32,9.4772288231334173e-58,7.4116701834644258e-10,2.1618758307363935e-10,4.8993825212433946e-15,1.1058569074603232e-23,4.8994323781015664e-15
3.158401965644769e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362431645505,0.099999999006305768,0.099999999855077945,1.7982821208264069e-88,3.3043460271747707e-40,1.2669913179971812e-29,8.1814249387319529e-49,1.7484135092439848e-32,1.647945014701225e-31,1.0159982939548984e-19,2.5992138786262442e-73,1.6345406184280363e-20,1.7190211379025516e-47,3.1118914914362877e-43,1.9320504132918067e-49,1.9804012450490191e-72,1.6479452120883577e-31,3.4250080943837335e-57,9.9368766503009236e-10,2.8984417142798657e-10,6.5686206071471308e-15,1.4828956069018402e-23,6.5687058467413767e-15
3.961030195601067e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362399027447,0.099999998753783445,0.099999999818249655,6.753628401256589e-88,6.7084239986004725e-40,1.9309666607137395e-29,1.6609958973212285e-48,3.2539096035384953e-32,2.8806743866928754e-31,1.503864362176607e-19,9.954770916781104e-73,2.0499181257691461e-20,4.2926712632111431e-47,5.7922223734313315e-43,3.9224558496462939e-49,4.6025250174346493e-72,2.8806746829867508e-31,9.575326460267676e-57,1.2462082978750581e-09,3.6350075960410708e-10,8.2378511232343567e-15,1.8599344699194339e-23,8.2379809918899534e-15
4.763658425557364e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362366409389,0.09999999850126115,0.099999999781421364,2.1856288747297294e-87,1.2284395987055669e-39,2.741971718256099e-29,3.0416268916872809e-48,5.4815945849317978e-32,4.6254194375729148e-31,2.0902656624709617e-19,3.2715265012977719e-72,2.4652957271506231e-20,9.4205157518894537e-47,9.7586362780233357e-43,7.1828276139369724e-49,9.5021992581552226e-72,4.6254198508161034e-31,2.3323537212246502e-56,1.4987289159725052e-09,4.3715734759029601e-10,9.9070735724103223e-15,2.2369735018881474e-23,9.9072579236495344e-15
6.368914885469959e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362301173289,0.09999999799621663,0.09999999970776477,2.2016937638764941e-86,3.5145099683343359e-39,4.8141777842123782e-29,8.7021205963665966e-48,1.2943440863209697e-31,1.019739119461814e-30,3.5641653083596994e-19,3.6788530538023885e-71,3.296051217278636e-20,3.7496609693355448e-46,2.3045769012655632e-42,2.0550131361032945e-48,3.5586956446633241e-71,1.0197391883308672e-30,1.2642982704647121e-55,2.0037701071025773e-09,5.8447052298228947e-10,1.3245493820508931e-14,2.9910520654126224e-23,1.3245817246617006e-14
7.974171345382554e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362235937189,0.099999997491172152,0.099999999634108203,1.0564922562505071e-85,7.9865017605130734e-39,7.4860586827098278e-29,1.9775272763091241e-47,2.5177219491935658e-31,1.9042525210634393e-30,5.4385451644478945e-19,1.8081778747489486e-70,4.126807089625374e-20,1.0624964997085238e-45,4.4831609723941337e-42,4.6699473858624037e-48,9.788763322662711e-71,1.9042526213202947e-30,4.3416383687002539e-55,2.5088112382928902e-09,7.3178369760232618e-10,1.6583881282086407e-14,3.7451312985800696e-23,1.6584383831080523e-14
1.1184684265207743e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362105465011,0.099999996481083403,0.099999999486795027,1.7582958069631069e-84,2.9934709670595805e-38,1.4637497829103906e-28,7.4122398852429357e-47,7.0090754402578201e-31,5.0547415426535349e-30,1.0389860312176091e-18,3.131391823967489e-69,5.7883199820629139e-20,5.7195024024643818e-45,1.2481902818024635e-41,1.7504067203770621e-47,5.2979435695036703e-70,5.054741699974321e-30,3.514203940287367e-54,3.5188933206843839e-09,1.0264100445243414e-09,2.3260557754779212e-14,5.2532917727312568e-23,2.3261538805077441e-14
1.760571010485812e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361844520728,0.099999994460906599,0.099999999192168676,7.7805842055816175e-83,1.9029876146323694e-37,3.6216107400026974e-28,4.7121540223834668e-46,2.8097464898173216e-30,1.9442610778676612e-29,2.5102833904665982e-18,1.4550186395587454e-67,9.1113503581839199e-20,5.7960480056624898e-44,5.0041610338381237e-41,1.1127791640931798e-46,5.819726058888055e-69,1.9442610854655222e-29,6.412182920185626e-53,5.5390567654733132e-09,1.6156627290956531e-09,3.6613516890729946e-14,8.2696207523505222e-23,3.6615935977919953e-14
3.0447761784158876e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361322632457,0.099999990420555879,0.099999998602916015,7.9967708322938913e-81,1.8237423878827967e-36,1.0883875063715578e-27,4.5159994532013289e-45,1.5043895742589152e-29,1.0126825850321954e-28,7.3770162802620065e-18,1.3783346892485772e-65,1.5757429476659955e-19,9.4748776495851898e-43,2.6795798936735322e-40,1.0664571074158664e-45,1.0724709866667594e-67,1.012682553663625e-28,2.0305290748607038e-51,9.5793807749174369e-09,2.7941680611453698e-09,6.3317859943313246e-14,1.4302310837344846e-22,6.3325079242273626e-14
5.613186514276039e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360278857069,0.099999982339865956,0.099999997424410764,1.2376887742566294e-78,2.2347033284183931e-35,3.7482489779076465e-27,5.5336849463837707e-44,9.6885350341594833e-29,6.422046241314686e-28,2.480623830238879e-17,2.0398540288004637e-63,2.9049661180852718e-19,2.0950162782792003e-41,1.7258916219050273e-39,1.3067844384511645e-44,2.7025931717736269e-66,6.4220457021105432e-28,8.8764247322747072e-50,1.7660017273216962e-08,5.1511785768724262e-09,1.1672024597570329e-13,2.6367819514341277e-22,1.1674476145370903e-13
1.0750007185996341e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934358191310972,0.099999966178532199,0.099999995067400552,2.0418632811872603e-76,3.1223941672359298e-34,1.4127940737766045e-26,7.7318712268807818e-43,6.9242184751660696e-28,4.5536999977911496e-27,9.0441073296075495e-17,3.9078689238541363e-61,5.5634418474120856e-19,5.5144401503523088e-40,1.233679019350094e-38,1.8258881743413641e-43,8.7830642697670361e-65,4.5536991832177954e-27,4.6499049350966692e-48,3.3821244187425668e-08,9.8651990148361178e-09,2.2349982439999099e-13,5.0499350928262241e-22,2.2358970862408587e-13
2.1023648529436946e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354016237457,0.099999933856048995,0.099999990353381307,5.4945943082461245e-74,4.6657219159560257e-33,5.6970119761800453e-26,1.155359397398359e-41,5.2279914302548276e-27,3.4254095171812699e-26,3.4476249015882117e-16,8.610962520047561e-59,1.0880510872014437e-18,1.5952187180875901e-38,9.3176437546347157e-38,2.7283921995131757e-42,4.1033423572050022e-63,3.4254082757725944e-26,2.6841393301254426e-46,6.6143513687158093e-08,1.9293237516809452e-08,4.3695826049572698e-13,9.8764470251068309e-22,4.373019339470839e-13
3.129728987287755e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934349841188844,0.099999901533811511,0.099999985639363645,5.7364339173658385e-73,1.9445674205824949e-32,1.3166288724145415e-25,4.8152815658371731e-41,1.6330766740265234e-26,1.069036632121753e-25,7.6308261831643494e-16,9.5816729718725211e-58,1.6197736666818223e-18,9.5875339669495043e-38,2.9112892637840931e-37,1.1371336975624138e-41,2.9372816666974377e-62,1.0690361131052812e-25,1.9350464487853244e-45,9.8465537416545437e-08,2.8721272853521875e-08,6.502824725177416e-13,1.4703233205333212e-21,6.510439338919278e-13
4.1570931216318155e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934345666165134,0.099999869211819775,0.099999980925347565,4.2390883505587023e-72,5.4513350960582795e-32,2.4156995806499522e-25,1.3499008560698445e-40,3.694206452590561e-26,2.4174650224448498e-25,1.3453032899241041e-15,6.8986065251181133e-57,2.1515119253606686e-18,3.5497159879634797e-37,6.5872855532176639e-37,3.1878062571425672e-41,1.3982230093448473e-61,2.4174635655334601e-25,8.3356560053830987e-45,1.3078731537733949e-07,3.8149305024989306e-08,8.6347255860111197e-13,1.9530293691847885e-21,8.6481570842587062e-13
5.184457255975876e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934341491166327,0.099999836890073773,0.099999976211333066,2.2081912950548591e-71,1.2338924452594899e-31,3.9017021280545593e-25,3.0554597168185011e-40,7.0097453435649363e-26,4.5866675431937463e-25,2.0913230743350369e-15,3.5835970169330062e-56,2.6832658654890192e-18,1.0030672992715635e-36,1.250244524108839e-36,7.2155073498340832e-41,5.2003283523339991e-61,4.5866642432145376e-25,2.6985989838036366e-44,1.6310884757136688e-07,4.7577334031228408e-08,1.0765286201407122e-12,2.4357628542993387e-21,1.0786172575131631e-12
