Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
2.2444492998805105e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4248190241578691,0.093828197152273987,0.011986514081187867,0.0,2.7407852155745105e-08,0.010932192712189349,0.0011168123710387718,0.0017313506958924699,9.4904433510587015e-13,0.012693801743799984,9.1250317189671547e-09,0.00030556635041295219,8.2044188505474664e-08,3.3910635468500652e-09,6.2084483893501075e-11,1.2378535334493373e-11,1.8659193385886091e-09,0.00020342493082683462,0.0064639471970208903,0.020553174612439024,0.00023398739820875444,8.471564458252646e-09,3.1900632138363027e-07,3.7853365813330819e-08,0.00020991045141396491,0.00032190569664943198,4.5794201828401003e-06,2.1808136666473547e-05,5.5068819823787783e-11,2.6720724869021987e-09,3.4746681340723513e-07,1.6443264665485426e-07,2.3729764689834152e-12,3.3193388866790601e-09
2.2467484718222464e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42480627133185239,0.093815585021362932,0.011978915372566783,0.0,2.7469108467462049e-08,0.010942704564236617,0.0011185415410356521,0.0017331043068091964,9.5226329794259776e-13,0.01269958502901785,9.1408155826305717e-09,0.00030557007955231039,8.2138806099290171e-08,3.3961976927407217e-09,6.2181342992279554e-11,1.2402700644745395e-11,1.8669669869568818e-09,0.00020391766053336625,0.0064628795471052165,0.02056664279120831,0.00023408645295000004,8.4809581769478543e-09,3.1913764593407402e-07,3.7846604234243535e-08,0.00021010616448072613,0.00032268543617097311,4.5839246870142409e-06,2.1861042283858235e-05,5.5200548719754912e-11,2.6734983479020559e-09,3.4749833376825311e-07,1.6437304081198902e-07,2.376500650456761e-12,3.3243784620764184e-09
2.2490476437639823e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42479352884728211,0.093802981168221361,0.01197132193667156,0.0,2.7530433400192989e-08,0.010953214134177059,0.0011202712161875129,0.0017348561618326362,9.5548945975700537e-13,0.012705359420743863,9.1565971303701359e-09,0.00030557385249879672,8.2233362911026547e-08,3.4013298095234501e-09,6.2278241354374401e-11,1.242688066108456e-11,1.8680131451719306e-09,0.00020441092020184279,0.006461812680092,0.020580099919370001,0.00023418543381818052,8.4903497156910861e-09,3.1926874407317298e-07,3.7839810968467785e-08,0.00021030182669843015,0.00032346601439760855,4.5884243791693901e-06,2.1914004009625623e-05,5.5332414410892317e-11,2.6749225712394232e-09,3.4752972378083461e-07,1.6431347870021827e-07,2.3800256701365825e-12,3.3294193112834215e-09
2.2513468157057182e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42478079669475349,0.093790385588820621,0.011963733769199118,0.0,2.7591826941427289e-08,0.010963721421106692,0.0011220013952055619,0.0017366062600198511,9.5872282729200276e-13,0.012711124929251258,9.1723763240088794e-09,0.00030557766913150971,8.2327858863329552e-08,3.40645988648082e-09,6.2375178925894451e-11,1.2451075355418797e-11,1.8690578143048565e-09,0.00020490470936280618,0.0064607465954453379,0.020593546006818907,0.00023428434091665243,8.4997390705876788e-09,3.193996160980133e-07,3.7832986106119597e-08,0.00021049743806370448,0.00032424743058642535,4.5929192574569713e-06,2.1967021790827336e-05,5.5464416765759529e-11,2.6763451582299271e-09,3.4756098369084096e-07,1.6425396025845828e-07,2.3835515255514536e-12,3.3344614306378113e-09
2.253645987647454e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42476807486487311,0.093777798279129271,0.011956150865850805,0.0,2.7653289078609858e-08,0.010974226424124673,0.0011237320768030898,0.0017383546004360307,9.6196340728262112e-13,0.012716881564799935,9.1881531254558862e-09,0.00030558152932988692,8.2422293879230839e-08,3.411587912924168e-09,6.2472155653001981e-11,1.2475284699669907e-11,1.8701009954260712e-09,0.0002053990275463344,0.0064596812926294937,0.020606981063438889,0.0002343831743485486,8.5091262377519152e-09,3.1953026230538359e-07,3.7826129737225047e-08,0.00021069299857322027,0.00032502968399381841,4.5974093200492543e-06,2.2020095574473367e-05,5.5596555652894603e-11,2.6777661093448802e-09,3.475921137476747e-07,1.6419448542537503e-07,2.3870782142412283e-12,3.3395048164907126e-09
2.25594515958919e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42475536334825831,0.093765219235113093,0.011948573222332382,0.0,2.7714819799141263e-08,0.010984729142333307,0.0011254632596954528,0.0017401011821544525,9.6521120645600107e-13,0.012722629337636538,9.2039274967062488e-09,0.00030558543297370293,8.2516667882149563e-08,3.416713878193544e-09,6.2569171481911796e-11,1.2499508665773584e-11,1.8711426896053025e-09,0.00020589387428208465,0.0064586167711088976,0.020620405099102922,0.00023448193421675846,8.5185112133205772e-09,3.1966068299088236e-07,3.7819241951420669e-08,0.0002108885082236923,0.00032581277387545669,4.6018945651392764e-06,2.2073225307532465e-05,5.5728830940590552e-11,2.6791854265995823e-09,3.4762311420563239e-07,1.6413505413408779e-07,2.3906057337417437e-12,3.3445494651870367e-09
2.258244331530926e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42474266213553719,0.093752648452734982,0.011941000834354036,0.0,2.7776419090377772e-08,0.010995229574838051,0.0011271949426000791,0.0017418460042564754,9.684662315313903e-13,0.012728368257994442,9.2196993998410814e-09,0.00030558937994306973,8.2610980795894357e-08,3.4218377716577027e-09,6.2666226358892337e-11,1.2523747225679475e-11,1.8721828979115949e-09,0.00020638924909929305,0.0064575530303481498,0.020633818123673063,0.00023458062062392117,8.5278939934464263e-09,3.1979087844980678e-07,3.7812322838011786e-08,0.00021108396701187887,0.00032659669948628678,4.6063749909407933e-06,2.212641093693228e-05,5.5861242496961357e-11,2.6806031130559816e-09,3.476539853067863e-07,1.6407566632126525e-07,2.3941340815825825e-12,3.3495953730697437e-09
2.260543503472662e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42472997121735051,0.093740085927954783,0.01193343369763083,0.0,2.7838086939626644e-08,0.011005727720747835,0.0011289271242366863,0.0017435890658323823,9.717284892192659e-13,0.012734098336092375,9.235468797036988e-09,0.00030559337011847054,8.2705232544693053e-08,3.4269595827172045e-09,6.2763320230280868e-11,1.2548000351352756e-11,1.8732216214132443e-09,0.00020688515152665146,0.0064564900698120334,0.020647220146999306,0.00023467923367245192,8.5372745742743145e-09,3.1992084897795378e-07,3.7805372486547834e-08,0.00021127937493458794,0.00032738146008054247,4.6108505956905112e-06,2.217965240955534e-05,5.5993790190339114e-11,2.6820191682361362e-09,3.4768472729683623e-07,1.6401632192786448e-07,2.3976632553227828e-12,3.3546425365174001e-09
2.262842675414398e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42471729058434787,0.093727531656729965,0.011925871807881603,0.0,2.7899823334157414e-08,0.01101622357917429,0.0011306598033267545,0.0017453303659792942,9.749979862233338e-13,0.012739819582137832,9.251235650544013e-09,0.00030559740338067376,8.2799423053105973e-08,3.4320793007970921e-09,6.2860453042449784e-11,1.2572268014770632e-11,1.8742588611779916e-09,0.00020738158109251319,0.0064554278889654756,0.020660611178922345,0.00023477777346456587,8.546652951979658e-09,3.2005059486979298e-07,3.7798390986085599e-08,0.00021147473198866477,0.00032816705491183352,4.6153213776426545e-06,2.2232949672249578e-05,5.6126473888756284e-11,2.6834335940444824e-09,3.4771534042641775e-07,1.639570208897955e-07,2.401193252511011e-12,3.3596909518951125e-09
2.2651418473561337e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42470462022719135,0.093714985635014653,0.011918315160830296,0.0,2.7961628261188594e-08,0.011026717149232682,0.0011323929785941539,0.0017470699038035634,9.7827472923812321e-13,0.012745532006323154,9.2669999227116279e-09,0.00030560147961083262,8.2893552246126404e-08,3.4371969153555575e-09,6.2957624741851666e-11,1.2596550187926678e-11,1.875294618272846e-09,0.0002078785373247306,0.0064543664872735882,0.020673991229270286,0.00023487624010223393,8.5560291227444394e-09,3.2018011641951773e-07,3.7791378425510011e-08,0.00021167003817100763,0.00032895348323297099,4.6197873350752781e-06,2.2286302671816114e-05,5.6259293460135534e-11,2.6848463923638652e-09,3.4774582494103642e-07,1.6389776314415338e-07,2.404724070699756e-12,3.3647406155754158e-09
2.2674410192978696e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4246919601365518,0.093702447858761057,0.01191076375220405,0.0,2.8023501707906667e-08,0.011037208430040612,0.001134126648764252,0.0017488076784174535,9.8155872495237873e-13,0.012751235618830931,9.2827615759526846e-09,0.0003056055986903464,8.2987620049051903e-08,3.4423124158716957e-09,6.3054835274934916e-11,1.262084684282469e-11,1.8763288937642517e-09,0.00020837601975083291,0.006453305864201616,0.020687360307863327,0.00023497463368716401,8.5654030827659736e-09,3.2030941392116281e-07,3.778433489354218e-08,0.00021186529347854067,0.00032974074429627411,4.624248466281126e-06,2.2339711355027377e-05,5.6392248772402189e-11,2.6862575645055209e-09,3.4777618108421479e-07,1.6383854862961988e-07,2.4082557074480336e-12,3.369791523940104e-09
2.2697401912396056e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42467931030311168,0.093689918323918098,0.011903217577735008,0.0,2.80854436614481e-08,0.01104769742071926,0.0011358608125647594,0.0017505436889422611,9.8484998004580959e-13,0.012756930429828915,9.2985205727777611e-09,0.00030560976050099105,8.3081626387601968e-08,3.4474257918571421e-09,6.3152084588222309e-11,1.2645157951484611e-11,1.8773616887179429e-09,0.00020887402789785639,0.0064522460192149907,0.02070071842450933,0.00023507295432084917,8.574774828253229e-09,3.2043848766818035e-07,3.7777260478718886e-08,0.00021206049790824043,0.00033052883735328932,4.6287047695763077e-06,2.239317566861025e-05,5.6525339693375743e-11,2.6876671117134213e-09,3.4780640910195427e-07,1.6377937728423675e-07,2.4117881603210987e-12,3.3748436733788433e-09
2.2720393631813415e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42466667071756187,0.093677397026432754,0.011895676633158568,0.0,2.8147454108916869e-08,0.011058184120392157,0.0011375954687249047,0.001752277934505241,9.8814850119222992e-13,0.012762616449475031,9.3142768757617325e-09,0.00030561396492479029,8.3175571187785612e-08,3.4525370328447514e-09,6.3249372628255929e-11,1.2669483485936869e-11,1.8783930041991078e-09,0.00020937256129252587,0.0064511869517792702,0.02071406558900812,0.00023517120210455757,8.5841443554288606e-09,3.2056733795354897e-07,3.7770155269356312e-08,0.00021225565145711287,0.00033131776165505399,4.6331562432919957e-06,2.2446695559262607e-05,5.6658566090766736e-11,2.6890750357075487e-09,3.4783650924001887e-07,1.6372024904522829e-07,2.4153214268843686e-12,3.3798970602823598e-09
