Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),OCX(25),CHOX(53),COX(50),O(29),H2OX(23)
6.29818070937772e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44977680057393615,0.11609005489266289,0.022821468412640534,0.0,6.4350663738158656e-10,1.3974718621874579e-06,5.509997222243054e-11,5.8942134787197999e-10,1.4273975422135929e-24,5.5584248429511746e-05,1.238081554057527e-19,5.100825052853002e-05,1.7758443798629737e-14,1.6251377058680804e-12,4.0039473216604483e-19,3.9179429005863125e-21,5.0840107096166048e-08,8.0436192671523942e-14,0.0025232402750171713,9.7128646620022634e-08,6.0369604552163621e-06,9.2675489904652872e-11,4.2474329177418829e-14,5.5362696028970394e-11,1.084912092991749e-06,3.1528493661326046e-10,1.6799353828560522e-08,1.2247873872971745e-13,2.3879103024279777e-12,7.3339190742656499e-19,1.7302633876503738e-16,4.9258854872913348e-08,2.9324591075723214e-14
6.34931866658121e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44975990558679946,0.11607279178611218,0.022821467612992571,0.0,6.5904062716295201e-10,1.4202981096728455e-06,5.6273263395861874e-11,6.0383175290763044e-10,1.4848942703115932e-24,5.6035361957298398e-05,1.290086975490029e-19,5.1388463231647881e-05,1.8207584964180661e-14,1.6780146971875743e-12,4.1268491240798957e-19,4.0311605174842455e-21,5.1649486657064776e-08,8.3134593436222026e-14,0.0025400375042639489,9.7124994642736101e-08,6.1196558959733559e-06,9.3279579716046102e-11,4.2751502482734648e-14,5.6813051743774704e-11,1.099641157811521e-06,3.1784616264883121e-10,1.7134300934187598e-08,1.2662683356133292e-13,2.4217315836741307e-12,7.5399639552414857e-19,1.7670683187948095e-16,5.0030506082427782e-08,3.0031529974099502e-14
6.4004566237847e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4497430620555895,0.11605558060283967,0.022821466807406387,0.0,6.7481855250501733e-10,1.4433231961195321e-06,5.7462598221738586e-11,6.1847406052964078e-10,1.5442340029688862e-24,5.6486469511380865e-05,1.3438272583956467e-19,5.1768181247507809e-05,1.866429450583078e-14,1.7321628591302467e-12,4.2524839599181357e-19,4.1467508161179516e-21,5.2464957382858445e-08,8.590056617168571e-14,0.0025567827205818694,9.7121353759902979e-08,6.2028095042348262e-06,9.3883671636458725e-11,4.3028688931830329e-14,5.8291550396926355e-11,1.1144653371345798e-06,3.2040735454489261e-10,1.7472928606647251e-08,1.3087979631963099e-13,2.455793552687255e-12,7.7502015394894431e-19,1.8043751849717517e-16,5.0807670037945668e-08,3.0749540272195801e-14
6.45159458098819e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4497262698218939,0.11603842118194349,0.022821465995889648,0.0,6.9084219245120943e-10,1.466547789007169e-06,5.8668080484923395e-11,6.3335008665875826e-10,1.6054612621223154e-24,5.6937571032444651e-05,1.3993455162752116e-19,5.2147405703103884e-05,1.9128637285189735e-14,1.787602058357884e-12,4.3808898567685157e-19,4.2647453804901353e-21,5.3286512614435433e-08,8.8735238278310854e-14,0.002573476084933626,9.7117723937324976e-08,6.2864187254236263e-06,9.4487765552815037e-11,4.3305888775837855e-14,5.979852122168789e-11,1.1293846253882157e-06,3.2296851196269244e-10,1.781524642905646e-08,1.3523939337746925e-13,2.4900964439328992e-12,7.9646841153474938e-19,1.8421872072271178e-16,5.1590336189143002e-08,3.1478702082222646e-14
6.50273253819168e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44970952872781661,0.11602131336302131,0.022821465178450018,0.0,7.0711332352209933e-10,1.4899725661327243e-06,5.9889813957434819e-11,6.4846164635741811e-10,1.6686213136133675e-24,5.7388666461328318e-05,1.4566855728262827e-19,5.25261377215214e-05,1.9600678195243905e-14,1.8443523050261893e-12,4.5121050567937581e-19,4.3851759857197694e-21,5.4114145706153224e-08,9.1639746723146214e-14,0.0025901177577822036,9.7114105140915434e-08,6.3704809882033729e-06,9.5091861352355301e-11,4.3583102270907493e-14,6.1334294173404644e-11,1.1443990170086721e-06,3.2552963456435183e-10,1.8161264091706127e-08,1.3970740623869451e-13,2.5246404919468033e-12,8.1834641522514066e-19,1.8805076060106229e-16,5.2378494009683022e-08,3.2219095395889132e-14
6.55387049539517e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44969283861597631,0.11600425698616873,0.02282146435509512,0.0,7.2363371972430643e-10,1.513598215566924e-06,6.112790239850839e-11,6.6381055382915014e-10,1.7337601744995017e-24,5.7839755739022191e-05,1.5158919677662506e-19,5.2904378421936331e-05,2.0080482160126413e-14,1.9024337525553485e-12,4.6461680160096734e-19,4.5080745979218401e-21,5.4947850025790838e-08,9.4615238044455446e-14,0.0026067078990924353,9.711049733669871e-08,6.4549937045587877e-06,9.569595892263371e-11,4.3860329678228129e-14,6.2899199900615594e-11,1.1595085064411092e-06,3.2809072201285722e-10,1.851099139495083e-08,1.4428563154542542e-13,2.5594259313345897e-12,8.406594296768599e-19,1.9193396011799204e-16,5.3172132997133284e-08,3.2970800084887465e-14
6.60500845259866e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44967619932950453,0.11598725189197788,0.022821463525832589,0.0,7.4040515255936261e-10,1.5374254356090041e-06,6.2382449554657087e-11,6.7939862241799245e-10,1.8009246203851572e-24,5.8290838806666892e-05,1.5770099626547518e-19,5.3282128919614685e-05,2.0568114134888184e-14,1.9618666974010701e-12,4.7831174035719881e-19,4.633473374088067e-21,5.5787618954500954e-08,9.7662868356245254e-14,0.0026232466683325626,9.7106900490809938e-08,6.539954269879637e-06,9.6300058151515772e-11,4.4137571264046693e-14,6.4493569716062986e-11,1.1747130881395707e-06,3.3065177397205328e-10,1.8864438251990436e-08,1.4897588108528206e-13,2.5944529967714606e-12,8.6341273686037733e-19,1.9586864120047106e-16,5.3971242672882992e-08,3.3733895901374683e-14
6.65614640980215e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44965961071204463,0.11597029792153568,0.022821462690670015,0.0,7.5742939103252542e-10,1.5614549347397655e-06,6.365355915973217e-11,6.9522766460790618e-10,1.8701621927717445e-24,5.8741915605552123e-05,1.6400855467153599e-19,5.3659390325912138e-05,2.1063639105269763e-14,2.0226715788261187e-12,4.9229921010663163e-19,4.7614046619686158e-21,5.6633445886762142e-08,1.0078380335275966e-13,0.0026397342244757855,9.7103314569494642e-08,6.6253600630482281e-06,9.6904158927176337e-11,4.4414827299686755e-14,6.6117735567604788e-11,1.1900127565669447e-06,3.3321279010663459e-10,1.922161469154579e-08,1.5377998179856104e-13,2.629721923001909e-12,8.8661163565841127e-19,1.9985512571708304e-16,5.4775812582060289e-08,3.4508462478451708e-14
6.70728436700564e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44964307260774933,0.11595339491642241,0.022821461849614977,0.0,7.7470820166154731e-10,1.5856874315729415e-06,6.4941334934982944e-11,7.1129949202219378e-10,1.9415212064259512e-24,5.9192986077115163e-05,1.7051654426565154e-19,5.4036163748273366e-05,2.1567122087474114e-14,2.0848689786723144e-12,5.065831201801167e-19,4.8919009999547785e-21,5.7485324230330856e-08,1.0397921831294094e-13,0.0026561707260018162,9.7099739539108448e-08,6.7112084465304651e-06,9.7508261138097524e-11,4.4692098061566079e-14,6.7772030009034736e-11,1.2054075061949339e-06,3.3577377008213806e-10,1.9582530860430424e-08,1.5869977578535762e-13,2.6652329448394153e-12,9.1026144146197853e-19,2.0389373547843158e-16,5.5585832293449759e-08,3.5294579330639515e-14
6.75842232420913e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44962658486127977,0.11593654271871021,0.022821461002675052,0.0,7.9224334848539774e-10,1.6101236548048718e-06,6.6245880589116653e-11,7.2761591542291937e-10,2.0150507567656481e-24,5.9644050162939605e-05,1.7722971124916682e-19,5.4412450290231704e-05,2.2078628127940298e-14,2.1484796211330198e-12,5.2116740101040488e-19,5.0249951169626145e-21,5.8343247406193523e-08,1.0725029810485681e-13,0.0026725563308984124,9.7096175366116635e-08,6.7974967664704735e-06,9.8112364673066091e-11,4.4969383831213131e-14,6.9456786170813977e-11,1.2208973315040155e-06,3.383347135649356e-10,1.9947197026020303e-08,1.6373712031263457e-13,2.7009862971661544e-12,9.3436748576407367e-19,2.0798479223754307e-16,5.6401291399409989e-08,3.6092325854352641e-14
6.80956028141262e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44961014731780363,0.1159197411709614,0.022821460149857777,0.0,8.1003659307294117e-10,1.6347643431624897e-06,6.7567299818357985e-11,7.441787447103319e-10,2.0908007272626778e-24,6.0095107804753974e-05,1.8415287633585957e-19,5.4788251051408718e-05,2.2598222303118002e-14,2.2135243725261004e-12,5.3605600406205568e-19,5.1607199323175645e-21,5.9207208848518394e-08,1.1059823719009432e-13,0.002688891196662923,9.7092622017093985e-08,6.8842223527887519e-06,9.8716469421171656e-11,4.5246684895282792e-14,7.11723377307188e-11,1.2364822269834093e-06,3.4089562022222596e-10,2.0315623578623496e-08,1.6889388782123784e-13,2.7369822149326982e-12,9.589351157513922e-19,2.1212861769026826e-16,5.7222179515791193e-08,3.6901781328369834e-14
6.86069823861611e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44959375982299304,0.11590299011622704,0.022821459291170694,0.0,8.2808969453156748e-10,1.65961024534962e-06,6.8905696306508061e-11,7.6098978892229189e-10,2.1688217968618071e-24,6.0546158944430432e-05,1.9129093533378657e-19,5.5163567127513768e-05,2.3125969719242957e-14,2.2800242410673507e-12,5.5125290176164687e-19,5.2991085556400026e-21,6.0077202004607496e-08,1.1402423962812064e-13,0.0027051754803038178,9.7089079458724125e-08,6.9713825192838667e-06,9.9320575271804274e-11,4.552400154557098e-14,7.291901888440986e-11,1.2521621871310434e-06,3.434564897220273e-10,2.0687821033751751e-08,1.7417196593285955e-13,2.7732209331577266e-12,9.8396969389371243e-19,2.163255334756801e-16,5.804848628185302e-08,3.7723024914302071e-14
6.9118361958196004e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44957742222302383,0.11588628939804548,0.022821458426621314,0.0,8.4640440951577746e-10,1.6846621199915978e-06,7.0261173725003422e-11,7.7805085623369925e-10,2.2491654474150922e-24,6.0997203523983276e-05,1.9864885972704115e-19,5.5538399610343706e-05,2.366193551211322e-14,2.348000376644397e-12,5.6676208742828105e-19,5.4401942867317523e-21,6.0953220334848357e-08,1.175295190806105e-13,0.0027214093383422142,9.7085547657799326e-08,7.0589745637376647e-06,9.9924682114652187e-11,4.5801334079028121e-14,7.4697164315925895e-11,1.2679372064535186e-06,3.4601732173316948e-10,2.1063800034295611e-08,1.7957325745694815e-13,2.8097026869277291e-12,1.0094765975312142e-18,2.2057586117646969e-16,5.8880201360182427e-08,3.8556135657057808e-14
6.9629741530230904e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44956113436457318,0.11586963886044058,0.022821457556217135,0.0,8.6498249223572389e-10,1.7099207355782006e-06,7.1633835732974395e-11,7.9536375395592499e-10,2.3318839711309107e-24,6.1448241485567842e-05,2.0623169725741885e-19,5.5912749587782622e-05,2.4206184846866306e-14,2.4174740705910681e-12,5.8258757520438252e-19,5.5840106154635311e-21,6.1835257312665791e-08,1.2111529881574104e-13,0.0027375929268134056,9.7082026581220215e-08,7.1469957680240026e-06,1.0052878983969992e-10,4.6078682797772025e-14,7.6507109168108078e-11,1.2838072794660745e-06,3.4857811592528659e-10,2.1443571352605005e-08,1.8509968039756661e-13,2.8464277113967195e-12,1.0354612184599378e-18,2.2487992231933964e-16,5.9717314436611595e-08,3.9401192485305564e-14
7.0141121102265805e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44954489609481835,0.11585303834792052,0.022821456679965636,0.0,8.8382569446570676e-10,1.735386870404909e-06,7.3023785977303313e-11,8.1293028853624544e-10,2.4170304780368965e-24,6.1899272771478945e-05,2.140445725059881e-19,5.6286618143801556e-05,2.4758782917757172e-14,2.4884667554622265e-12,5.9873339998678844e-19,5.730591221663346e-21,6.2723306424473538e-08,1.2478281171245333e-13,0.0027537264012683724,9.70785161959954e-08,7.2354433982209649e-06,1.0113289833722583e-10,4.6356048009099286e-14,7.8349189012959099e-11,1.2997724006925567e-06,3.511388719688093e-10,2.1827145892477e-08,1.9075316796019772e-13,2.8833962417859465e-12,1.061928962515083e-18,2.2923803837539482e-16,6.0559815220136066e-08,4.0258274211933754e-14
7.0652500674300705e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4495287072614349,0.11583648770547605,0.022821455797874281,0.0,9.029357655526238e-10,1.7610613125124916e-06,7.443112809268246e-11,8.3075226555727748e-10,2.5046589034559846e-24,6.235029732414966e-05,2.2209268747456214e-19,5.6660006358458278e-05,2.5319794947937019e-14,2.5610000048090682e-12,6.1520361735812354e-19,5.8799699750057974e-21,6.3617361169625778e-08,1.2853330026468153e-13,0.0027698099167753031,9.7075016469240999e-08,7.3243147047265665e-06,1.0173700749780005e-10,4.6633430025495839e-14,8.0223739821941369e-11,1.3158325646653818e-06,3.5369958953495659e-10,2.2214534691052308e-08,1.9653566855849786e-13,2.9206085133835989e-12,1.0888852491525769e-18,2.3365053076053061e-16,6.1407693442832836e-08,4.1127459534507935e-14
7.1163880246335605e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44951256771259496,0.1158199867785791,0.022821454909950516,0.0,9.2231445242437504e-10,1.7869448596249244e-06,7.5855965701671504e-11,8.4883148973641897e-10,2.5948240154948013e-24,6.2801315086150012e-05,2.3038132216707027e-19,5.703291530789719e-05,2.5889286189232973e-14,2.6350955329548839e-12,6.3200230351846395e-19,6.0321809349023284e-21,6.4517415060368916e-08,1.3236801658554936e-13,0.0027858436279210976,9.7071527368180369e-08,7.4136069223779376e-06,1.0234111721228228e-10,4.691082916464655e-14,8.2131097936220167e-11,1.331987765925503e-06,3.5626026829572983e-10,2.2605748920622227e-08,2.02449145820999e-13,2.9580647615445252e-12,1.1163355110287419e-18,2.3811772083581808e-16,6.2260938859778786e-08,4.2008827035725155e-14
7.1675259818370505e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44949647729696585,0.11580353541318121,0.022821454016201777,0.0,9.4196349959822556e-10,1.8130383190856431e-06,7.7298402414754824e-11,8.6716976492528822e-10,2.6875814225435793e-24,6.3252326000185502e-05,2.3891583517082315e-19,5.7405346064349205e-05,2.6467321921928546e-14,2.7107751947712705e-12,6.4913355521727769e-19,6.187258350392374e-21,6.5423461621792759e-08,1.3628822241153409e-13,0.0028018276888128742,9.7068048860143768e-08,7.5033172705739334e-06,1.029452273718197e-10,4.7188245749443614e-14,8.4071600036855374e-11,1.34823799902238e-06,3.5882090792390361e-10,2.3000799890347708e-08,2.0849557859775865e-13,2.995765221689939e-12,1.1442851935782888e-18,2.4263992990788816e-16,6.3119541248968859e-08,4.2902455183866039e-14
7.2186639390405405e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44948043586370856,0.11578713345571207,0.022821453116635471,0.0,9.6188464918911963e-10,1.8393425077921461e-06,7.8758541830398512e-11,8.8576889410916988e-10,2.7829875807867996e-24,6.3703330009095974e-05,2.4770166423767205e-19,5.7777299696131687e-05,2.7053967454544924e-14,2.7880609854548112e-12,6.6660148968564937e-19,6.3452366600354419e-21,6.6335494391782037e-08,1.4029518910659792e-13,0.0028177622530794685,9.7064580912568073e-08,7.5934429534012118e-06,1.0354933786784464e-10,4.7465680107993941e-14,8.6045583114947544e-11,1.3645832585139418e-06,3.6138150809301849e-10,2.3399699047891889e-08,2.1467696096695886e-13,3.0337101293071433e-12,1.1727397545904983e-18,2.4721747922931254e-16,6.3983490411234749e-08,4.3808422333243862e-14
7.2698018962440306e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44946444326247548,0.11577078075307801,0.022821452211258995,0.0,9.8207964091795545e-10,1.8658582521289391e-06,8.0236487535106906e-11,9.0463067940645928e-10,2.881099801723729e-24,6.4154327055854156e-05,2.5674432686505615e-19,5.8148777267648525e-05,2.7649288123623067e-14,2.8669750403041955e-12,6.8441024456877712e-19,6.5061504918040717e-21,6.7253506920967842e-08,1.4439019766628758e-13,0.0028336474738729256,9.7061123492996251e-08,7.6839811597637031e-06,1.0415344859207271e-10,4.7743132573625488e-14,8.8053384441743073e-11,1.3810235389665544e-06,3.6394206847737432e-10,2.3802457980967779e-08,2.209953022414533e-13,3.071899719949247e-12,1.2017046637839978e-18,2.518506899989809e-16,6.4852776170163387e-08,4.4726806724651196e-14
7.3209398534475206e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44944849934340947,0.11575447715266052,0.022821451300079731,0.0,1.0025502121198105e-09,1.8925863878988415e-06,8.1732343103478977e-11,9.2375692206811247e-10,2.9819762596980231e-24,6.4605317083564424e-05,2.6604942087693567e-19,5.8519779839390173e-05,2.8253349293506636e-14,2.9475396344978081e-12,7.0256397785874483e-19,6.6700346629777241e-21,6.8177492772678754e-08,1.4857453872180154e-13,0.0028494835038699929,9.7057676569077058e-08,7.7749290635154991e-06,1.0475755943650041e-10,4.8020603484892438e-14,9.0095341538703451e-11,1.39755883495499e-06,3.6650258875202225e-10,2.4209088418802458e-08,2.2745262697526409e-13,3.1103342292348608e-12,1.2311854023797379e-18,2.5653988336247794e-16,6.5727388372015595e-08,4.5657686485803774e-14
7.372077810651011e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4494326039571418,0.11573822250231483,0.022821450383105034,0.0,1.0232980977521274e-09,1.919527760252652e-06,8.3246212098264372e-11,9.4314942247709584e-10,3.08567599943556e-24,6.5056300035461423e-05,2.7562262500460897e-19,5.8890308467933705e-05,2.8866216356125627e-14,3.0297771828717492e-12,7.2106686782756577e-19,6.8369241800375365e-21,6.9107445522892177e-08,1.5284951254402507e-13,0.0028652704952736056,9.7054240108564849e-08,7.8662838235971089e-06,1.0536167029340305e-10,4.8298093185579417e-14,9.2171792147543292e-11,1.4141891410623916e-06,3.6906306859275706e-10,2.4619602233519331e-08,2.3405097497002758e-13,3.149013892847843e-12,1.2611874626727259e-18,2.6128538041245691e-16,6.6607316885645001e-08,4.6601139631782008e-14
7.423215767854501e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44941675695479089,0.11572201665036827,0.022821449460342265,0.0,1.0443250304028552e-09,1.9466832236171899e-06,8.4778198070419124e-11,9.6280998014784098e-10,3.1922589435896351e-24,6.5507275854908748e-05,2.8546969946740855e-19,5.9260364205943187e-05,2.948795473078095e-14,3.1137102396983123e-12,7.3992311296049132e-19,7.0068542385619909e-21,7.0043358760185523e-08,1.5721642904753375e-13,0.0028810085998143627,9.7050814079319064e-08,7.958042584175087e-06,1.059657810553326e-10,4.8575602024704375e-14,9.4283074200242823e-11,1.4309144518802402e-06,3.7162350767610941e-10,2.5034011441439596e-08,2.4079240128138839e-13,3.187938946537004e-12,1.291716347602318e-18,2.6608750218901028e-16,6.7492551602416919e-08,4.7557244065469686e-14
7.47435372505799e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44940095818796039,0.11570585944561894,0.022821448531798752,0.0,1.0656327402985417e-09,1.9740536416217122e-06,8.632840455916105e-11,9.8274039372569731e-10,3.3017859002926745e-24,6.5958244485397728e-05,2.9559648655327419e-19,5.9629948102169772e-05,3.0118629863929562e-14,3.1993614984649073e-12,7.5913693188958768e-19,7.1798602231234452e-21,7.0985226085687133e-08,1.6167660779456487e-13,0.0028966979687520076,9.7047398449303952e-08,8.0502024747849758e-06,1.0656989161511576e-10,4.8853130356520681e-14,9.6429525789039354e-11,1.4477347620083234e-06,3.7418390567933962e-10,2.5452328204304685e-08,2.4767897622534486e-13,3.2271096261158284e-12,1.3227775703209583e-18,2.7094656968003873e-16,6.8383082436127263e-08,4.8526077577990076e-14
7.52549168226148e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44938520750873767,0.11568975073733423,0.022821447597481795,0.0,1.0872229553123899e-09,2.0016398870227187e-06,8.7896935092025042e-11,1.0029424609863935e-09,3.4143185707135723e-24,6.6409205870546055e-05,3.0600891119919987e-19,5.9999061201452088e-05,3.0758307228970577e-14,3.2867537916534177e-12,7.7871256332757429e-19,7.355977707185552e-21,7.1933041113027656e-08,1.6623137799895755e-13,0.0029123387528768967,9.7043993186588103e-08,8.1427606104776125e-06,1.0717400186585147e-10,4.9130678540517817e-14,9.8611485136403589e-11,1.4646500660547021e-06,3.7674426228042914e-10,2.5874564830420542e-08,2.5471278538454215e-13,3.2665261674621911e-12,1.3543766537620613e-18,2.7586290382161751e-16,6.9278899322921768e-08,4.9507717849139606e-14
7.576629639464969e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44936950476969223,0.11567369037524923,0.022821446657398704,0.0,1.1090974009722685e-09,2.0294428416271596e-06,8.9483893184917611e-11,1.0234179788354952e-09,3.5299195566197921e-24,6.686015995409647e-05,3.1671298157155148e-19,6.0367704544716682e-05,3.1407052326032043e-14,3.3759100905200061e-12,7.9865426600191965e-19,7.5352424530015504e-21,7.2886797468290768e-08,1.7088207853006095e-13,0.0029279311025114658,9.7040598259344309e-08,8.2357140919686789e-06,1.0777811170090914e-10,4.9408246941421058e-14,1.0082929056500531e-10,1.4816603586356784e-06,3.7930457715807341e-10,2.6300733775725418e-08,2.6189592961451711e-13,3.3061888065180857e-12,1.3865191302063957e-18,2.8083682549836122e-16,7.0179992221215248e-08,5.0502242447819025e-14
7.627767596668458e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44935384982387389,0.11565767820956546,0.022821445711556761,0.0,1.1312578004686752e-09,2.0574633962140448e-06,9.1089382342171788e-11,1.0441687433078662e-09,3.6486523679433338e-24,6.7311106679915451e-05,3.277147896462513e-19,6.0735879168978375e-05,3.2064930681758485e-14,3.4668535048753499e-12,8.1896631858919847e-19,7.717690411513399e-21,7.3846488789964322e-08,1.7563005791661122e-13,0.0029434751675116934,9.7037213635849067e-08,8.329060005791549e-06,1.0838222101392636e-10,4.9685835929190052e-14,1.0308328046767386e-10,1.4987656343757629e-06,3.8186484999167464e-10,2.6730847644782169e-08,2.6923052504989125e-13,3.3460977792893515e-12,1.4192105408475035e-18,2.85868655543784e-16,7.1086351111610826e-08,5.1509728832461681e-14
7.678905553871947e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44933824252481147,0.11564171409094919,0.022821444759963231,0.0,1.1537058746626626e-09,2.0857024504544721e-06,9.2713506056601052e-11,1.0651965495671357e-09,3.7705814303496476e-24,6.7762045991992027e-05,3.3902051178882855e-19,6.1103586107340898e-05,3.2732007849099158e-14,3.5596072828653204e-12,8.3965301964969871e-19,7.9033577222518151e-21,7.4812108728891005e-08,1.8047667435057697e-13,0.002958971097268556,9.7033839284482188e-08,8.4227954244533782e-06,1.0898632969880674e-10,4.9963445879016272e-14,1.0537379327735877e-10,1.5159658879076418e-06,3.8442508046133459e-10,2.7164919191696483e-08,2.7671870311051623e-13,3.3862533218453883e-12,1.4524564353560754e-18,2.9095871474066048e-16,7.1997965996819487e-08,5.2530254351459662e-14
7.730043511075437e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44932268272651121,0.11562579787053025,0.022821443802625355,0.0,1.1764433420937181e-09,2.1141609128300869e-06,9.4356367809553485e-11,1.0865031919051616e-09,3.8957720928086394e-24,6.821297783443631e-05,3.5063640933433032e-19,6.1470826388997454e-05,3.340834940709706e-14,3.6541948107520843e-12,8.6071868756228371e-19,8.0922807132371226e-21,7.5783650948219543e-08,1.8542329569097397e-13,0.0029744190407094803,9.7030475173726635e-08,8.5169174065943964e-06,1.0959043764971803e-10,5.0241077171319129e-14,1.0770116743709602e-10,1.5332611138721454e-06,3.8698526824784633e-10,2.7602961320962155e-08,2.8436261050756697e-13,3.4266556703188785e-12,1.486262371443359e-18,2.9610732382138213e-16,7.2914826901579519e-08,5.356389624358726e-14
7.781181468278926e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44930717028345474,0.11560992939990032,0.022821442839550378,0.0,1.1994719189876019e-09,2.1428397005499739e-06,9.6018071070965414e-11,1.1080904637415017e-09,4.0242906351667808e-24,6.8663902151478375e-05,3.6256882916709164e-19,6.1837601039231417e-05,3.4094020960678829e-14,3.7506396126956424e-12,8.8216766045950071e-19,8.2844959008809619e-21,7.6761109123355215e-08,1.9047129946764805e-13,0.0029898191462997942,9.7027121272167993e-08,8.6114229971504336e-06,1.1019454476108972e-10,5.051873019174128e-14,1.1006574136998481e-10,1.5506513069182159e-06,3.8954541303268793e-10,2.8044987088234578e-08,2.9216440924958799e-13,3.4673050609055279e-12,1.5206339144237829e-18,3.0131480346831195e-16,7.3836923872576285e-08,5.4610731638421749e-14
7.832319425482415e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4492917050505979,0.1155941085311117,0.022821441870745508,0.0,1.2227933192641424e-09,2.1717397394660093e-06,9.7698719299414618e-11,1.129960157622882e-09,4.1562042757194767e-24,6.9114818887466858e-05,3.7482420430036074e-19,6.2203911079417043e-05,3.4789088140445056e-14,3.8489653505357986e-12,9.0400429616293648e-19,8.4800399898888573e-21,7.7744476941910726e-08,1.956220728850274e-13,0.0030051715620441695,9.7023777548494207e-08,8.7063092275185583e-06,1.1079865092761129e-10,5.0796405331142495e-14,1.1246785344918065e-10,1.5681364617028748e-06,3.9210551449801519e-10,2.8491009701033617e-08,3.0012627664848844e-13,3.5082017298637741e-12,1.5555766367766434e-18,3.0658147431413719e-16,7.4764246978361938e-08,5.567083755676199e-14
7.883457382685904e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44927628688336874,0.11557833511667573,0.022821440896217949,0.0,1.2464092545449896e-09,2.2008619639866716e-06,9.939841594217372e-11,1.1521140652226707e-09,4.2915811787827042e-24,6.956572798686773e-05,3.8740905445577823e-19,6.2569757527020431e-05,3.5493616602461588e-14,3.949195823574545e-12,9.2623297211881833e-19,8.6789498731636061e-21,7.8733748103656829e-08,2.008770128258443e-13,0.0030204764354880543,9.7020443971495237e-08,8.8015731157258849e-06,1.1140275604422985e-10,5.1074102985592355e-14,1.1490784196790952e-10,1.5857165728911916e-06,3.946655723266531e-10,2.8941042519376967e-08,3.0825040532548981e-13,3.5493459135145319e-12,1.5910961177071353e-18,3.1190765694221968e-16,7.569678630927539e-08,5.6744290911044293e-14
7.934595339889393e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44926091563766651,0.11556260900956143,0.022821439915974885,0.0,1.2703214341613246e-09,2.2302073169893249e-06,1.0111726443526268e-10,1.1745539773403504e-09,4.4304904622629987e-24,7.0016629394263028e-05,4.0032998664270386e-19,6.2935141395600326e-05,3.6207672028051377e-14,4.0513549683588764e-12,9.4885808533385428e-19,8.8812626317095074e-21,7.9728916320473194e-08,2.0623752585482522e-13,0.0030357339137191165,9.701712051006266e-08,8.8972116666014907e-06,1.1200686000614827e-10,5.1351823556362218e-14,1.1738604510950934e-10,1.6033916351562515e-06,3.9722558620209016e-10,2.9395099056345222e-08,3.165390032170229e-13,3.5907378482409052e-12,1.6271979427069431e-18,3.1729367188694351e-16,7.6634531977362152e-08,5.7831168505755901e-14
