Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),C2H6X(52),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
6.649310165217266e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999972,0.11866996602996265,0.022821567693054223,0.0,7.8574906710331239e-63,4.57682363225927e-36,9.7814957700825976e-76,1.7681285716808464e-48,1.009727308088717e-119,6.7613944773112892e-22,1.1547304813824065e-101,6.7613944649623787e-22,2.8241264080731669e-68,7.2565600577562019e-63,9.7904896556510532e-101,5.9158667687394882e-102,1.0511668993598547e-50,8.69080090402093e-81,2.6814725642086121e-15,1.2892758379774161e-16,4.9695656825565039e-20,3.6484628499757167e-32,4.96956568269812e-20,1.6681870416590235e-49,1.5575254301068969e-62,2.2414289040429228e-36,1.0887998245283367e-31,2.9536943784155998e-39,9.4734888908465011e-46,1.3124908083417027e-70,8.666322926803273e-91
1.3304397315808308e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999437,0.11866996602995997,0.022821567693054157,0.0,1.2582663727468704e-61,1.8319222075703836e-35,1.2482041864768402e-73,1.4159368726454271e-47,5.1539089806338819e-117,1.3528663344655623e-21,7.4016973848579612e-100,1.3528663295227804e-21,4.5235103073834684e-67,1.1620413033546426e-61,2.4986741878097845e-98,1.5098145356730433e-99,8.4132166243816675e-50,2.7841777042831957e-79,5.3652748178718691e-15,2.5796718113483488e-16,9.9434489718732801e-20,1.4598692816143311e-31,9.9434489724401174e-20,1.3355639624654821e-48,2.4947475144667064e-61,8.9715569623833959e-36,4.358036673997677e-31,2.3647506632952993e-38,1.510587305886058e-44,8.3744621325489719e-69,2.2117706201491918e-88
2.6614571616990393e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998876,0.1186699660299546,0.022821567693054028,0.0,2.0131479586842705e-60,7.3300750194988357e-35,1.5952276696397035e-71,1.133323384484123e-46,2.6346922150142245e-114,2.7063201153531294e-21,4.7407447686715253e-98,2.7063200955755637e-21,7.2415451738764882e-66,1.859197397895679e-60,6.3866640778236565e-96,3.859117889821622e-97,6.7291160146760595e-49,8.9143659686002272e-78,1.0732879325193394e-14,5.1604637580901131e-16,1.9891215549720687e-19,5.8376474163550987e-31,1.9891215551988814e-19,1.0688570751265198e-47,3.9937627187089287e-60,3.5897913954926631e-35,1.7437822354536214e-30,1.892517926835187e-37,2.4127964083263676e-43,5.3514213784698485e-67,5.6533324779839945e-86
5.3234920219354563e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997749,0.11866996602994385,0.022821567693053772,0.0,3.2179940368431715e-59,2.9325073136526017e-34,2.040259018887342e-69,9.0688831806917457e-46,1.3478780055117954e-111,5.4132277068030648e-21,3.0352478921607101e-96,5.4132276276799224e-21,1.1589616117848068e-64,2.9719060284790126e-59,1.6336740798283789e-93,9.871414545353697e-95,5.3779023137459955e-48,2.8533969240720099e-76,2.1468088339816485e-14,1.0322047651573231e-15,3.9786748702270919e-19,2.3324589168873188e-30,3.9786748711345198e-19,8.5524805686323687e-47,6.3917541993740028e-59,1.4361503202789991e-34,6.976263666812423e-30,1.5142998010339527e-36,3.8571536462392482e-42,3.4221918502386417e-65,1.4460918222474087e-83
1.0647561742408291e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995501,0.11866996602992239,0.022821567693053255,0.0,5.1368581283744256e-58,1.1730983934495842e-33,2.610364875266321e-67,7.2560250964790787e-45,6.8980379984081953e-109,1.082704300840214e-20,1.9429335463726849e-94,1.0827042691883811e-20,1.8545901213219231e-63,4.7440215480869277e-58,4.180331481635727e-91,2.5259496676375869e-92,4.2925041753141657e-47,9.132150052359061e-75,4.2938506368982856e-14,2.0645215438537819e-15,7.9577814994793107e-19,9.3068366702083178e-30,7.9577815031095548e-19,6.8426341113683771e-46,1.0228193993027149e-57,5.7450688920089488e-34,2.7907319731425152e-29,1.2115515403879262e-35,6.1687761970591121e-41,2.189230426321093e-63,3.7003360662578887e-81
2.129570118335396e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319990999,0.11866996602987945,0.022821567693052221,0.0,8.179280266786688e-57,4.6925845167291106e-33,3.3402095985773696e-65,5.8051875169554358e-44,3.5306749887322955e-106,2.1654674086397112e-20,1.2435974677380323e-92,2.1654672820272272e-20,2.9675454407137167e-62,7.5537438819930473e-57,1.0698256238504965e-88,6.4643813308528936e-90,3.4179160944861729e-46,2.9224928139802877e-73,8.5879342426996336e-14,4.1291551012460416e-15,1.5915994752952435e-18,3.7040136388478895e-29,1.5915994767475887e-18,5.4743671655848377e-45,1.6366220277137521e-56,2.2981211250590874e-33,1.1163377283538124e-28,9.6928192014158575e-35,9.867866519472743e-40,1.4006654890728595e-61,9.4698573309749065e-79
4.2591980065245295e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319981995,0.11866996602979356,0.022821567693050156,0.0,1.2960182115499493e-55,1.8770719960817726e-32,4.2739966934016677e-63,4.6442969884768627e-43,1.8070836792165069e-103,4.3309938141574316e-20,7.9594080396240797e-91,4.3309933076971923e-20,4.7482337026954693e-61,1.1968900504587201e-55,2.7378112248207988e-86,1.6543121953951192e-87,2.7087508111097592e-45,9.3523046822188024e-72,1.7176101454174625e-13,8.2584222160279301e-15,3.183242123977341e-18,1.4667497326243702e-28,3.1832421297883304e-18,4.3795976858806181e-44,2.618684035377692e-55,9.192671982056354e-33,4.4654378827980417e-28,7.7543542072712551e-34,1.5786720079643867e-38,8.9611717242735779e-60,2.4234492268582806e-76
8.518453782902797e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319963993,0.11866996602962179,0.022821567693046028,0.0,2.0340879856444153e-54,7.5083643647801563e-32,5.4677410072993939e-61,3.7154963728724159e-42,9.2472482373813175e-101,8.6620473848677801e-20,5.0941444028538232e-89,8.6620453590062156e-20,7.5973027071832054e-60,1.8784725318383498e-54,7.0049910992360227e-84,4.2327396766423287e-85,2.1270889890220541e-44,2.992789920936285e-70,3.4352435876613789e-13,1.6516956445581201e-14,6.3665274132914311e-18,5.7512635852900446e-28,6.366527436547207e-18,3.5037197306899948e-43,4.1899654804914711e-54,3.6771065631030972e-32,1.7861902188215893e-27,6.2034206526387941e-33,2.5256856132100645e-37,5.7320223391466679e-58,6.2006609317916653e-74
1.7036965335659331e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319927989,0.11866996602927826,0.02282156769303777,0.0,3.1345767350081655e-53,3.0033610228650251e-31,6.9916089923496718e-59,2.9724205972797924e-41,4.7298013997823564e-98,1.7324157564988087e-19,3.2602922387401726e-87,1.7324149461500643e-19,1.2155787302817449e-58,2.894664569454391e-53,1.7914619244949601e-81,1.0824841676734951e-82,1.6410867665203684e-43,9.5770115806644224e-69,6.870510471944885e-13,3.3034024904645744e-14,1.2733097959719192e-17,2.2128316083519187e-27,1.2733098052830475e-17,2.802992417561581e-42,6.7040015557427099e-53,1.4708503981975288e-31,7.144772380271148e-27,4.9625478441951912e-32,4.0408163931367817e-36,3.6647593704827382e-56,1.5857616785445351e-71
3.40739884411724e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319855979,0.1186699660285912,0.022821567693021252,0.0,4.6692010957384211e-52,1.2013474651788872e-30,8.9314590364082877e-57,2.3779458549981604e-40,2.4168553917062581e-95,3.4648390080027019e-19,2.0866002593660204e-85,3.4648357665994995e-19,1.9449341883088619e-57,4.3115327242457661e-52,4.5770380059559842e-79,2.7656580912433386e-80,1.225321914025416e-42,3.0646570915299317e-67,1.3741044239694583e-12,6.6068161822607263e-14,2.5466238923773026e-17,8.2201154443771803e-27,2.5466239296850542e-17,2.2424005874422507e-41,1.0726447814446241e-51,5.8834188896710402e-31,2.8578963520253021e-26,3.9697010919835115e-31,6.4646693142638876e-35,2.3407627829029826e-54,4.0514896702614863e-69
6.814803465219854e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319711956,0.11866996602721706,0.02282156769298822,0.0,6.5569299486929568e-51,4.8053959778719188e-30,1.1387161844670028e-54,1.9023603989485596e-39,1.2325619439813198e-92,6.9296903729297165e-19,1.3354290177644719e-83,6.9296774073005712e-19,3.1119012199647247e-56,6.0538835126793811e-51,1.1671077256521286e-76,7.0522047403237802e-78,8.6430400512294706e-42,9.8069239325995917e-66,2.7482111771924732e-12,1.3213643565786238e-13,5.0932520336673982e-17,2.8728674515698953e-26,5.0932521833139304e-17,1.7939231315825253e-40,1.716235242897084e-50,2.3533724159959265e-30,1.1431441001885689e-25,3.1752073767796073e-30,1.0341641911745433e-33,1.4921543878137811e-52,1.033096578260183e-66
1.3629612707425081e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319423908,0.1186699660244688,0.022821567692922151,0.0,8.4029447038621335e-50,1.9221596186476591e-29,1.446152384144613e-52,1.5218897476572831e-38,6.2614845195815017e-90,1.3859412550459855e-18,8.5467691658162694e-82,1.3859360687911519e-18,4.9790469837479508e-55,7.7565774024089186e-50,2.9644639884363782e-74,1.7912662532639204e-75,5.581361501487391e-41,3.1382189431916865e-64,5.4964246823308054e-12,2.6427298332571342e-13,1.0186508110164908e-16,9.1345348241319302e-26,1.0186508711109617e-16,1.4351395703456616e-39,2.7459791556893751e-49,9.4135105902251332e-30,4.5724521589881506e-25,2.5392750765470245e-29,1.654094390124913e-32,9.4747750341655342e-51,2.6240716069708486e-64
2.7259231191835536e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318847819,0.11866996601897227,0.022821567692790014,0.0,9.5565701306806511e-49,7.6886409621226653e-29,1.8225342548719596e-50,1.2175122775526886e-37,3.1565941907006197e-87,2.7718934696218297e-18,5.4699499166418013e-80,2.7718727245968632e-18,7.9664786134013866e-54,8.8185628531399119e-49,7.47224387212067e-72,4.515075281022251e-73,3.2107607451426624e-40,1.0042305146812457e-62,1.0992851687376673e-11,5.2854607865082511e-13,2.037301943882928e-16,2.5683905359883387e-25,2.0373021853473228e-16,1.1481120829919237e-38,4.3935685202908151e-48,3.7654173861242075e-29,1.8288797337460985e-24,2.0299938365061902e-28,2.644747455802482e-31,5.9699949888092799e-49,6.6142345013622678e-62
5.451846816065645e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317695641,0.11866996600797922,0.022821567692525739,0.0,9.6029518735929103e-48,3.0754569083794601e-28,2.2629259392979919e-48,9.7400986665650586e-37,1.5678778011492808e-84,5.5438290150478401e-18,3.5007865814821753e-78,5.5437460349423726e-18,1.2746366657635443e-52,8.8577252294712358e-48,1.8556735973336595e-69,1.1212837631094399e-70,1.6363338085406909e-39,3.2135379062634413e-61,2.1985705676545238e-11,1.0570922692587985e-12,4.0746038798835923e-16,6.3674586691946848e-25,4.0746048496554658e-16,9.1848983817231669e-38,7.0297100335548449e-47,1.5061767562828984e-28,7.3147065340747099e-24,1.6217165374591788e-27,4.2258459486645604e-30,3.7058385672239039e-47,1.6425864454674631e-59
1.0903694209829827e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315391279,0.11866996598599309,0.022821567691997193,0.0,8.7402026546941204e-47,1.2301828888721721e-27,2.7321191251205203e-46,7.7920767572076659e-36,7.5731423215138672e-82,1.1087824570956394e-17,2.240546307514398e-76,1.1087492650569736e-17,2.0394181352114194e-51,8.0586631039543939e-47,4.4813687897595833e-67,2.7078499982205377e-68,7.550549298563416e-39,1.0283318737025296e-59,4.3971413571189667e-11,2.1141846503059054e-12,8.1492064329565381e-16,1.4316023856840437e-24,8.1492103232630313e-16,7.3479194099490131e-37,1.1247532867805495e-45,6.0247840033799148e-28,2.925232197623413e-23,1.293741021474717e-26,6.743030643455398e-29,2.2365860423642652e-45,3.9667380463490859e-57
2.1807388997358194e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310782554,0.11866996594202085,0.022821567690940101,0.0,7.4736342703060656e-46,4.9207319729672916e-27,3.1379972295791608e-44,6.233656768149124e-35,3.4803851459033225e-79,2.2176313542677578e-17,1.4339913426535298e-74,2.2174985861569852e-17,3.263066671993594e-50,6.8886838436233515e-46,1.0296411780036542e-64,6.2215667696695308e-66,3.2627684385652638e-38,3.2906596799294188e-58,8.7942829025707707e-11,4.2283694117248887e-12,1.6298406263392383e-15,3.0351012334598178e-24,1.6298421852054161e-15,5.8783358376332088e-36,1.7996038818181397e-44,2.4099748966191749e-27,1.1695727304067205e-22,1.0292249321201591e-25,1.0730657417848789e-27,1.2838753718948085e-43,9.1138341018585346e-55
4.3614778572414927e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756301565111,0.11866996585407637,0.022821567688825917,0.0,6.1800763835470276e-45,1.9682930057103731e-26,3.3233022586100365e-42,4.9869175319658242e-34,1.4751787819748308e-76,4.435528292315591e-17,9.1780758495428381e-73,4.4349972202551621e-17,5.2208986546494859e-49,5.6952077410520431e-45,2.181692056082599e-62,1.3182786105604331e-63,1.3582390973537736e-37,1.0530095072978889e-56,1.7588565859566063e-10,8.4567389318619846e-12,3.2596784821451968e-15,6.2449512862462535e-24,3.2596847239288567e-15,4.7026688382650331e-35,2.87936151837923e-43,9.6403893731871334e-27,4.6741346254907036e-22,8.1428902152656393e-25,1.6985579509808565e-26,6.7934074582120846e-42,1.9310495695205908e-52
6.542216814747166e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756292347667,0.11866996576613188,0.022821567686711734,0.0,1.8506978928812367e-44,4.1826229378479765e-26,2.0588823194262667e-41,1.4804897991267642e-33,1.2021446968311508e-75,6.6536243738087205e-17,5.2110258407824006e-72,6.6524958462514904e-17,1.9751705354071765e-48,1.7064650709669659e-44,1.5634120127988264e-61,9.4468532591570653e-63,2.9206454290234243e-37,4.912263143844872e-56,2.6382848682653032e-10,1.2685108449298212e-11,4.8895142276727508e-15,9.4549495025528191e-24,4.8895274959057189e-15,1.3446693919086558e-34,1.0893200883739041e-42,2.0486546629432884e-26,9.9264376955923683e-22,2.3135967086438349e-24,6.2196969260897388e-26,3.5630160312148857e-41,1.3837869601940255e-51
1.0903694729758513e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756273912775,0.11866996559024293,0.022821567682483362,0.0,8.7496600026637492e-44,1.1563724225331422e-25,7.1602974108385999e-40,6.9349042767325959e-33,1.295481689759521e-73,1.1090613108513479e-16,1.4010840231699964e-70,1.1087493065836771e-16,1.5588199389086636e-47,8.0696268558753084e-44,9.5132094600128497e-60,5.7483139559490217e-61,8.1672406041216647e-37,6.5827322477848652e-55,4.3971413793193717e-10,2.1141847473367193e-11,8.149177277636707e-15,1.58749636566489e-23,8.1492139752504419e-15,6.1796010761657614e-34,8.5969974207071542e-42,5.6644402615916187e-26,2.7400302495342308e-21,1.043263870221845e-23,4.6993793421912093e-25,7.1757671218843266e-40,8.4196882024578759e-50
1.4829024853268724e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756257321374,0.11866996543194287,0.02282156767867783,0.0,2.0246076671106535e-43,2.0591569126842808e-25,3.2211087654929474e-39,1.6002964746294439e-32,6.9485451875094237e-73,1.5084546404035717e-16,6.0841780117204961e-70,1.5078990537286257e-16,4.3745508730305197e-47,1.8679346271823179e-43,4.7181614513516313e-59,2.850926586209697e-60,1.4603060352431118e-36,2.18476022645843e-54,5.9801121960019253e-10,2.8752912586302705e-11,1.1082867204276407e-14,2.1652979074632165e-23,1.1082932563969107e-14,1.3910220190738825e-33,2.412594227855581e-41,1.0087294980945337e-25,4.874070019976181e-21,2.3238477378763869e-23,1.2835431543089199e-24,2.8675293463824592e-39,4.1757702621938909e-49
1.8754354976778936e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756240729974,0.11866996527364282,0.022821567674872298,0.0,3.90494133472466e-43,3.2143733765038498e-25,1.0351427641580603e-38,3.0812686873183883e-32,2.9864831860489524e-72,1.9079160759785067e-16,1.8423212727505283e-69,1.9070487981027647e-16,1.0015781496197918e-46,3.6037232846184641e-43,1.7653025345473675e-58,1.0666755737317539e-59,2.28529923267607e-36,5.8704694254075033e-54,7.5630829668881878e-10,3.6363977690001315e-11,1.401654991387513e-14,2.7430996616966135e-23,1.4016651956438375e-14,2.6291221765130995e-33,5.5237704125024652e-41,1.5747362889608379e-25,7.6004551039842493e-21,4.3444919794907545e-23,2.8645449853563859e-24,7.7573969401956109e-39,1.5623312120457107e-48
2.267968510028915e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756224138573,0.11866996511534277,0.022821567671066766,0.0,6.6465530052062229e-43,4.6080386724534372e-25,2.7439778131821858e-38,5.238905055938195e-32,9.6139116670730048e-72,2.3074418447635035e-16,4.783172055332001e-69,2.3061985398595807e-16,1.9531357760583328e-46,6.1353578151013391e-43,5.1627428121036687e-58,3.1195616738912155e-59,3.2816546511552051e-36,1.2986864426376149e-53,9.1460536945150032e-10,4.3975042784974698e-11,1.6950225806229745e-14,3.3209016461924646e-23,1.6950372109967544e-14,4.3944779763478687e-33,1.0771673507688473e-40,2.2576292971340638e-25,1.0884840043540489e-20,7.1884356263309241e-23,5.4598738393105968e-24,1.8685141110538306e-38,4.5690583934680935e-48
3.0530345347309572e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756190955772,0.1186699647987427,0.022821567663455701,0.0,1.4711386698761569e-42,7.9391477021923934e-25,1.2166380135496018e-37,1.1583234848704101e-31,5.3460589925841535e-71,3.1066400926134878e-16,2.1160667206342722e-68,3.1044980174044551e-16,5.1854848385797854e-46,1.3586700737346693e-42,2.560522950397313e-57,1.5471814585342376e-58,5.6651542083574022e-36,4.086067873157777e-53,1.2311995051116258e-09,5.9197172955023737e-11,2.2817562044385153e-14,4.4765062898691364e-23,2.2817814157996893e-14,9.3817091276080911e-33,2.8598289947022796e-40,3.8900250988117308e-25,1.872170391014512e-20,1.509784351760173e-22,1.3934366999449732e-23,7.4520049747700893e-38,2.2660228430677411e-47
3.8381005594329996e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756157772971,0.11866996448214263,0.022821567655844636,0.0,2.7578156665449523e-42,1.2151661374745026e-24,3.7525651103387211e-37,2.1700968530055253e-31,2.0086417721246427e-70,3.9060761409554862e-16,6.3681061505624754e-68,3.9027974852746367e-16,1.1247994393796475e-45,2.5480347533724967e-42,8.7865977387666689e-57,5.3092489348575128e-58,8.6820791535416486e-36,1.0106934241717964e-52,1.5477936247812997e-09,7.4419303092820772e-11,2.8684873083366174e-14,5.632111806734118e-23,2.8685259035054281e-14,1.7059619250979074e-32,6.2033422476019303e-40,5.9546343785486128e-25,2.8608295544246438e-20,2.7035910821152735e-22,2.9160037918821628e-23,1.9988519699871407e-37,7.7758388546075237e-47
4.623166584135042e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675612459017,0.11866996416554258,0.022821567648233572,0.0,4.6692528052845863e-42,1.7305363881978239e-24,9.7917465166454509e-37,3.6726718466058902e-31,6.3391369939281668e-70,4.7057661182370567e-16,1.648661779518959e-67,4.7010969428139161e-16,2.1738046191952235e-45,4.3154012663790815e-42,2.5351460807866207e-56,1.5318458018883078e-57,1.2375393912561031e-35,2.1982967273977601e-52,1.8643877273759263e-09,8.9641433196178219e-11,3.4552157214080989e-14,6.7877182123869176e-23,3.4552706946446322e-14,2.8219939771700333e-32,1.1988672947631289e-39,8.4809000423370247e-25,4.0673123908330068e-20,4.4035404331061439e-22,5.4510111581196181e-23,4.6922245526628428e-37,2.243466636562922e-46
