Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH3OO(77)
6.034150651405923e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999748,0.1186699660299629,0.02282156769305423,0.0,5.3291079590668096e-63,3.769148873618341e-36,0.0,1.3213945569578024e-48,0.0,6.1358655062007839e-22,6.4493800947915447e-102,6.1358654960310923e-22,1.915324484383341e-68,4.9215448849951243e-63,0.0,0.0,7.8560155496899464e-51,5.3488151163784663e-81,2.4333967010122595e-15,1.1699987584079189e-16,4.5098073718382031e-20,3.0047053048802029e-32,4.5098073719368956e-20,1.2467041775806403e-49,1.8458826265942346e-36
1.2073543831614112e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999492,0.11866996602996045,0.022821567693054171,0.0,8.5340590882855181e-62,1.5086418179935842e-35,0.0,1.0581873436649151e-47,0.0,1.2277061932415649e-21,4.133982825088552e-100,1.2277061891710385e-21,3.0678478209737027e-67,7.8814231272787163e-62,0.0,0.0,6.287886735229044e-50,1.7135419342746104e-79,4.8689075607555671e-15,2.3410140231219854e-16,9.0235329080067419e-20,1.2023163764532635e-31,9.0235329084017694e-20,9.9812139157575461e-49,7.388341025726399e-36
2.415233019203049e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998982,0.11866996602995558,0.022821567693054053,0.0,1.3654743689466172e-60,6.0365323689545819e-35,0.0,8.4697876362228086e-47,0.0,2.455945484594056e-21,2.647792314188704e-98,2.4559454683066481e-21,4.9112209485307515e-66,1.2610531985161721e-60,0.0,0.0,5.0294975135635024e-49,5.4864098226952603e-78,9.7399292802380765e-15,4.6830445525500335e-16,1.8050983979750274e-19,4.8080425977846929e-31,1.8050983981330928e-19,7.9880046272602967e-48,2.9562987945924331e-35
4.830990291286324e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999796,0.11866996602994584,0.022821567693053817,0.0,2.1829441169617058e-59,2.4150060229724511e-34,0.0,6.7775460819311519e-46,0.0,4.9124240917371097e-21,1.6952412393414139e-96,4.9124240265768736e-21,7.860085672125172e-65,2.0160093928868496e-59,0.0,0.0,4.0200115514130442e-48,1.7561433945963849e-76,1.9481972719186654e-14,9.3671056114057896e-16,3.6105886120863176e-19,1.9213021774773392e-30,3.6105886127187034e-19,6.3916173589708467e-47,1.1827120271082864e-34
9.662504835452874e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995918,0.11866996602992635,0.022821567693053348,0.0,3.4854085449849758e-58,9.6608102987119676e-34,0.0,5.4227233372013429e-45,0.0,9.8253814037755037e-21,1.0851637781441535e-94,9.8253811431133471e-21,1.2577843038955327e-63,3.2188664883589224e-58,0.0,0.0,3.2093747653159506e-47,5.6204465837304499e-75,3.8966059597018093e-14,1.8735227729115949e-15,7.2215690393592304e-19,7.6680668933354074e-30,7.2215690418891561e-19,5.1137794018713975e-46,4.7312331943286381e-34
1.9325533923785973e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991832,0.11866996602988739,0.022821567693052412,0.0,5.5522298670010305e-57,3.8644813664903954e-33,0.0,4.3384532730551568e-44,0.0,1.9651296418861435e-20,6.9457183791253636e-93,1.965129537617039e-20,2.0125913720739706e-62,5.1276099653795235e-57,0.0,0.0,2.5565867113073606e-46,1.7986689509275465e-73,7.7934233352418034e-14,3.7471471964530848e-15,1.444352989010638e-18,3.0532287935979156e-29,1.444352990022791e-18,4.0912177376924312e-45,1.8925703295993807e-33
3.8651592100452177e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319983661,0.11866996602980945,0.022821567693050538,0.0,8.8054386208554312e-56,1.5458239965910642e-32,0.0,3.4708724597061418e-43,0.0,3.9303128013069871e-20,4.4454743557021562e-91,3.9303123842220836e-20,3.2202553847982541e-61,8.1319537440171862e-56,0.0,0.0,2.0278800710251868e-45,5.7559423158566448e-72,1.5587058086216622e-13,7.4943960435338969e-15,2.8887451576405995e-18,1.2101624267345059e-28,2.8887451616904087e-18,3.2730518786179723e-44,7.5704356804505247e-33
7.730370845378459e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319967324,0.11866996602965357,0.022821567693046791,0.0,1.3844127912232406e-54,6.1833588871851904e-32,0.0,2.7767418994874983e-42,0.0,7.860679745763305e-20,2.8451724095124562e-89,7.8606780774067222e-20,5.1524959589576677e-60,1.2785043274443789e-54,0.0,0.0,1.5951022514736077e-44,1.8419338058834366e-70,3.1174327587745583e-13,1.4988893737686866e-14,5.7775294888226496e-18,4.7537130087340254e-28,5.7775295050307514e-18,2.6184725785530393e-43,3.028205349325184e-32
1.5460794116044938e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631993465,0.11866996602934182,0.022821567693039297,0.0,2.1404962870538315e-53,2.4733561353112442e-31,0.0,2.2214110836888259e-41,0.0,1.5721416137134445e-19,1.8209325575867516e-87,1.5721409463674191e-19,8.2440633780311802e-59,1.9766815371644257e-53,0.0,0.0,1.2345928614057084e-43,5.8942397808168551e-69,6.2348866589120821e-13,2.9977889125958219e-14,1.1555098126875258e-17,1.8353020279962063e-27,1.1555098191774183e-17,2.0947904929618983e-42,1.2112885187546332e-31
3.09216406573779e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319869302,0.11866996602871832,0.022821567693024309,0.0,3.2077328867192409e-52,9.8934497039112405e-31,0.0,1.7771358786585317e-40,0.0,3.1442898929710669e-19,1.165404191872207e-85,3.1442872235801894e-19,1.3190557179105813e-57,2.9620526277938166e-52,0.0,0.0,9.2719325564488118e-43,1.8861649720128047e-67,1.2469794458514048e-12,5.9955879902362851e-14,2.31102353057345e-17,6.8603776768540861e-27,2.3110235565811713e-17,1.6758373660707319e-41,4.845168141640206e-31
6.184333374004383e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319738601,0.11866996602747132,0.02282156769299433,0.0,4.5503970909993789e-51,3.9573849154921016e-30,0.0,1.4217114852809732e-39,0.0,6.2885904554198205e-19,7.4586135130119663e-84,6.2885797778428376e-19,2.1104935783027093e-56,4.2013865881196217e-51,0.0,0.0,6.6042694560308317e-42,6.0357410069940528e-66,2.493961005502566e-12,1.1991186145462178e-13,4.6220509274469091e-17,2.4228717639511386e-26,4.6220510317992089e-17,1.3406718809593193e-40,1.9380711168192392e-30
1.2368671990537567e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319477205,0.11866996602497731,0.022821567692934374,0.0,5.9184470773671752e-50,1.5829549740939243e-29,0.0,1.1373702654327773e-38,0.0,1.2577207596050825e-18,4.7735252181380153e-82,1.257716488571656e-18,3.3767931656300535e-55,5.463394039577812e-50,0.0,0.0,4.3261893276612453e-41,1.9314391594998589e-64,4.9879241237279602e-12,2.3982382455694822e-13,9.24410556560028e-17,7.8223999847691053e-26,9.2441059848788305e-17,1.0725382990794983e-39,7.7523005622942194e-30
2.4737349223603934e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318954412,0.11866996601998929,0.022821567692814463,0.0,6.8511924906236529e-49,6.3318219210584466e-29,0.0,9.0989658605407645e-38,0.0,2.5154505940242405e-18,3.055065321101565e-80,2.515433509885771e-18,5.4028714864866866e-54,6.3224395405701255e-49,0.0,0.0,2.5318391276060532e-40,6.1806081976092518e-63,9.9758503558710367e-12,4.7964775075287481e-13,1.8488214219532857e-16,2.239771466673322e-25,1.8488215905539428e-16,8.5803095550100639e-39,3.1009301436711568e-29
4.947470368973667e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317908826,0.11866996601001326,0.022821567692574637,0.0,6.9983443891430071e-48,2.532729180470403e-28,0.0,7.2791732684561779e-37,0.0,5.0309358880309783e-18,1.9552513472953236e-78,5.030867551471485e-18,8.6445952570043573e-53,6.4556300327034881e-48,0.0,0.0,1.3113866135939615e-39,1.9777948468457172e-61,1.9951702802926336e-11,9.5929560310992551e-13,3.6976429037901757e-16,5.6452681984368178e-25,3.6976435815066768e-16,6.8642488851572698e-38,1.2403794010178357e-28
9.894941262200214e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315817654,0.11866996599006117,0.02282156769209499,0.0,6.4443491790230112e-47,1.0130917602859066e-27,0.0,5.8233373830806711e-36,0.0,1.0062008976690542e-17,1.2513826620997834e-76,1.0061735630472843e-17,1.3831349726721522e-51,5.942148301018177e-47,0.0,0.0,6.123760034000877e-39,6.3289423422882422e-60,3.9903407628113538e-11,1.9185913076849733e-12,7.3952848716657205e-16,1.2836452923117064e-24,7.3952875922761439e-16,5.4913995665044775e-37,4.9615751695398638e-28
1.978988304865331e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311635305,0.11866996595015701,0.022821567691135695,0.0,5.5475737507175361e-46,4.0523672628458004e-27,0.0,4.6586670718835315e-35,0.0,2.0124565156372851e-17,8.0090609609707279e-75,2.0123471771795289e-17,2.2130146575542388e-50,5.1135645994614434e-46,0.0,0.0,2.6654729748568852e-38,2.0252603864613822e-58,7.9806817002794343e-11,3.8371827162789924e-12,1.4790564824226081e-15,2.7382000189904354e-24,1.4790575730628657e-15,4.3931197756253306e-36,1.9846758835746564e-27
3.95797666215595e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756303270607,0.1186699658703487,0.022821567689217104,0.0,4.603162172092481e-45,1.6209469858841025e-26,0.0,3.7269287766289175e-34,0.0,4.0251317523422135e-17,5.1260689035103459e-73,4.0246943987719095e-17,3.5408189444359019e-49,4.2421099879172303e-45,0.0,0.0,1.1139705920641144e-37,6.4808251277606047e-57,1.5961363464938155e-10,7.6743655312427805e-12,2.958110879660158e-15,5.6510101582483513e-24,2.9581152475203709e-15,3.5144957719814218e-35,7.9390695866429467e-27
5.936965019446569e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629490591,0.11866996579054039,0.022821567687298514,0.0,1.3797992607181725e-44,3.4445124482770947e-26,0.0,1.1064311471955496e-33,0.0,6.0379709896390834e-17,2.9104232286168787e-72,6.0370416136921813e-17,1.3395628987225304e-48,1.272289747620118e-44,0.0,0.0,2.3982293592260746e-37,3.0232891129545528e-56,2.3942045119319436e-10,1.1511548343982322e-11,4.4371636836249506e-15,8.5640306230107654e-24,4.437172968768367e-15,1.0049261216596356e-34,1.6871060377109987e-26
9.894941734027808e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675627817652,0.11866996563092376,0.02282156768346133,0.0,6.5298246482667727e-44,9.523064439074473e-26,0.0,5.1827429909877797e-33,0.0,1.006430546518446e-16,7.8251191491546128e-71,1.0061736016844291e-16,1.0571939806638515e-47,6.0223966043931547e-44,0.0,0.0,6.7140968905282959e-37,4.0513938084143776e-55,3.9903407986972246e-10,1.9185913960564426e-11,7.395262918477659e-15,1.4390097729241428e-23,7.3952885984271468e-15,4.6182667981949724e-34,4.6647351241855549e-26
1.3457120777150921e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263120069,0.1186699654872688,0.022821567680007867,0.0,1.5114406972155168e-43,1.6957757020918489e-25,0.0,1.1959686363910957e-32,0.0,1.3688536381017674e-16,3.3980169934276794e-70,1.3683960958123441e-16,2.9668276084856997e-47,1.3944939859924769e-43,0.0,0.0,1.200981138782666e-36,1.3446279651216741e-54,5.426863421155064e-10,2.6092843008301737e-11,1.0057547081962683e-14,1.9633560662415116e-23,1.0057592816301973e-14,1.0395671854326378e-33,8.306963432565028e-26
1.7019299820274035e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756248063619,0.11866996534361383,0.022821567676554404,0.0,2.915774293319597e-43,2.6471299213147603e-25,0.0,2.3027619200414702e-32,0.0,1.7313328171054308e-16,1.0289361271415411e-69,1.7306185876584157e-16,6.7927212297358139e-47,2.6908841384953807e-43,0.0,0.0,1.8799500335324369e-36,3.6130276582148421e-54,6.8633860058983127e-10,3.2999772048432187e-11,1.2719825796531812e-14,2.4877025358230801e-23,1.2719897194199772e-14,1.9648495610275085e-33,1.2967999419008601e-25
2.058147886339715e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756233007168,0.11866996519995887,0.022821567673100941,0.0,4.9635863608908215e-43,3.7948535470622079e-25,0.0,3.9152556628015754e-32,0.0,2.0938649765217004e-16,2.671384892051105e-69,2.0928410773490441e-16,1.3246205576190782e-46,4.5818705866290247e-43,0.0,0.0,2.7000407196244103e-36,7.9928718866404432e-54,8.2999085550161321e-10,3.9906701081377153e-11,1.5382099364032449e-14,3.0120491950656334e-23,1.5382201723256226e-14,3.2841713460479457e-33,1.8591544141796602e-25
2.770583694964338e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756202894267,0.11866996491264899,0.022821567666194011,0.0,1.0988119501023438e-42,6.5381177255323551e-25,0.0,8.6566469539049828e-32,0.0,2.8190501159217886e-16,1.1817968219641623e-68,2.8172860518148529e-16,3.5168076332694168e-46,1.0148158184862467e-42,0.0,0.0,4.6620479861163948e-36,2.5148047713725289e-53,1.1172953572008639e-09,5.3720559130880713e-11,2.0706634761267625e-14,4.0607430687553463e-23,2.070681112608368e-14,7.0113306084122588e-33,3.2034012529930585e-25
3.4830195035889606e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756172781366,0.1186699646253391,0.022821567659287081,0.0,2.0600631302611598e-42,1.0007243424970131e-24,0.0,1.6218070735570623e-31,0.0,3.5444310916435657e-16,3.5564709217295977e-68,3.5417310183132672e-16,7.6284185301082375e-46,1.9033729602433733e-42,0.0,0.0,7.14569948445679e-36,6.220399527493155e-53,1.4045998457315068e-09,6.7534417153823808e-11,2.6031151132927393e-14,5.1094376619648411e-23,2.6031421087655056e-14,1.2749342403375641e-32,4.9035459199006685e-25
4.195455312213584e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756142668465,0.11866996433802923,0.022821567652380151,0.0,3.4881475752214707e-42,1.4251464356977373e-24,0.0,2.7447477241444158e-31,0.0,4.2700211861211096e-16,9.2073679875723813e-68,4.2661759763038772e-16,1.474280458802802e-45,3.2238274471370969e-42,0.0,0.0,1.0186377621628388e-35,1.3529610613678252e-52,1.6919043202003456e-09,8.1348275148404889e-11,3.1355647188620081e-14,6.1581329868653366e-23,3.1356031645868683e-14,2.1089899081794451e-32,6.9838229548559747e-25
5.620326929462829e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756082442679,0.11866996376340953,0.022821567638566295,0.0,8.3009634816544418e-42,2.5108868996226061e-24,0.0,6.5273096423273862e-31,0.0,5.7218405105286013e-16,5.6992415169595074e-67,5.7150658662822776e-16,4.6390911471038149e-45,7.6749918536942961e-42,0.0,0.0,1.7970204751262348e-35,5.6684419826188904e-52,2.2665132261602449e-09,1.0897599105088287e-10,4.2004577207764537e-14,8.2555258141175154e-23,4.2005254585842955e-14,4.8647700901266386e-32,1.2306802746698289e-24
7.045198546712075e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756022216894,0.11866996318878989,0.022821567624752438,0.0,1.6218262774534469e-41,3.9115045014535019e-24,0.0,1.2747512392186105e-30,0.0,7.1745093546620317e-16,2.0628227200943161e-66,7.1639557216983358e-16,1.114395251230351e-44,1.499836315122318e-41,0.0,0.0,2.8016919429075008e-35,1.6591530187859861e-51,2.8411220749950833e-09,1.3660370683814223e-10,5.2653424695771718e-14,1.035292155336147e-22,5.265447994963355e-14,9.3453045615994259e-32,1.9175432828178665e-24
9.894941781210567e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675590176534,0.11866996203955077,0.022821567597124722,0.0,4.5377769412382151e-41,7.6580002208673077e-24,0.0,3.5647134282258467e-30,0.0,1.0082397263070081e-15,1.8088359046030551e-65,1.0061735328774478e-15,4.4847503884201149e-44,4.1972922322306148e-41,0.0,0.0,5.4903548846420553e-35,9.8010285852631546e-51,3.9903396011756234e-09,1.9185913806677535e-10,7.3950871917107465e-14,1.4547721765193701e-22,7.3952937953499708e-14,2.5704640531355006e-31,3.7557351167273742e-24
1.559442825020755e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755660862298,0.11866995974107322,0.02282156754186929,0.0,1.8271563179603194e-40,1.8932178743412506e-23,0.0,1.4345398611078055e-29,0.0,1.5908374118401138e-15,3.5112032877213596e-64,1.5857294127887609e-15,3.0344187612967505e-43,1.6902649489773191e-40,0.0,0.0,1.3585075500485453e-34,1.1588477268358538e-49,6.2887739675550242e-09,3.023699991404481e-10,1.1654477532633864e-13,2.2937357122097264e-22,1.1654988306744525e-13,1.0228360164239469e-30,9.2930208240480031e-24
2.6993401188201512e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755179056491,0.11866995514412089,0.022821567431358433,0.0,9.8137247179258692e-40,5.6605917314077161e-23,0.0,7.7013283020298713e-29,0.0,2.7601131805422859e-15,1.1790260827560231e-62,2.7448410065893217e-15,3.0248941629659421e-42,9.0787730465574546e-40,0.0,0.0,4.0644635489179696e-34,2.2062810131270537e-48,1.0885639956281688e-08,5.2339171575320686e-10,2.0172861803330846e-13,3.9716767569071416e-22,2.0174388972471771e-13,5.4621812283040786e-30,2.7835499856009076e-23
4.9791347064189447e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754215445972,0.11866994595022717,0.022821567210336725,0.0,6.3327061832980214e-39,1.9245552427288585e-22,0.0,4.9676849095879272e-28,0.0,5.114984967326309e-15,5.4091992752398825e-61,5.0630635300998927e-15,3.7840707116831721e-41,5.8582281799832523e-39,0.0,0.0,1.382453405106409e-33,5.4294944263608663e-47,2.0079360957572348e-08,9.6543512684030483e-10,3.7208044834413746e-13,7.3276147397498445e-22,3.7213236875867601e-13,3.5170102646585281e-29,9.4983674524434477e-23
9.53872388161653e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752288229352,0.11866992756248367,0.022821566768293361,0.0,4.5317561699301256e-38,7.061666272838816e-22,0.0,3.5535227405792675e-27,0.0,9.8899984164350694e-15,2.9397121736723696e-59,9.6995059207565283e-15,5.3414959908616149e-40,4.1917491825219677e-38,0.0,0.0,5.0738092204196003e-33,1.5224918569040465e-45,3.8466759055495013e-08,1.8495218604607767e-09,7.1272069967767019e-13,1.4039714280667645e-21,7.1291118970811403e-13,2.51492084627195e-28,3.5106449610240343e-22
1.8657902232011701e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748433813721,0.11866989078717224,0.022821565884206804,0.0,3.4254980415565059e-37,2.7016590584017078e-21,0.0,2.6845143995218838e-26,0.0,1.9701014718663181e-14,1.7549080013301924e-57,1.8972380076640485e-14,8.0206678585217371e-39,3.167757567967323e-37,0.0,0.0,1.941448337272441e-32,4.5583849651649859e-44,7.5241379633419765e-08,3.6176949734880285e-09,1.393747655276113e-12,2.7464807674971641e-21,1.3944762831309924e-12,1.900440864715709e-27,1.3626068976873386e-21
2.7777080582406873e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744579421599,0.11866985401209497,0.022821565000120482,0.0,1.0707134169749189e-36,5.9879410506391953e-21,0.0,8.387552007870932e-26,0.0,2.9859899215525998e-14,1.2171118372553578e-56,2.8245240065326507e-14,3.3465874689858697e-38,9.8997071377671577e-37,0.0,0.0,4.3033216161353135e-32,2.4256047689648151e-43,1.1201576605511032e-07,5.3858676142320529e-09,2.0744366657726047e-12,4.0891093507872915e-21,2.0760513119139068e-12,5.9396720240516734e-27,3.0559641679985676e-21
3.6896258932802044e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740725052958,0.11866981723725184,0.022821564116034396,0.0,2.423449089685258e-36,1.0565053389942701e-20,0.0,1.8976722259521106e-25,0.0,4.036648752053027e-14,5.3035129396347635e-56,3.7518085886873179e-14,9.387090353928083e-38,2.2402895806436365e-36,0.0,0.0,7.5931090085266074e-32,8.195366565666352e-43,1.4878991832197196e-07,7.1540397826952527e-09,2.7547878955232798e-12,5.4318571805743935e-21,2.7576362760486988e-12,1.3442948315221624e-26,5.4534415457661838e-21
4.601543728319721e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736870707821,0.11866978046264286,0.022821563231948547,0.0,4.6009789645581144e-36,1.6433038186556884e-20,0.0,3.6013313757661619e-25,0.0,5.1220609746292556e-14,1.7707303602937355e-55,4.6790917541341692e-14,2.1254382290967439e-37,4.2524658467025582e-36,0.0,0.0,1.1810922388564833e-31,2.1695938963781207e-42,1.8556383643546805e-07,8.9222114788801334e-09,3.4348015143837071e-12,6.7747242594957108e-21,3.4392311755264903e-12,2.5520346528791583e-26,8.5780807723002255e-21
6.425379398398756e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729162088017,0.11866970691412732,0.022821561463777559,0.0,1.2173015305314833e-35,3.2041781221425636e-20,0.0,9.520510423394527e-25,0.0,7.3970826444671024e-14,1.2235560582878137e-54,6.533653834927206e-14,7.4421320280392231e-37,1.1246754732591022e-35,0.0,0.0,2.303104189304255e-31,9.864994129094337e-42,2.5911097020780547e-07,1.2458553454424262e-08,4.7938165488306824e-12,9.4608161752893214e-21,4.802450780477481e-12,6.7513532881150035e-26,1.7094177595633204e-20
8.24921506847779e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567214535622,0.11866963336654833,0.022821559695607514,0.0,2.5393282551364396e-35,5.2814507760558123e-20,0.0,1.9844499357749256e-24,0.0,9.810918807645595e-14,4.9215701399042052e-54,8.3882102489610539e-14,1.9207426492275249e-36,2.3452559091146052e-35,0.0,0.0,3.7964577352562563e-31,3.07737170233539e-41,3.3265716738389302e-07,1.5994893540884599e-08,6.1514831300915577e-12,1.2147385119266374e-20,6.1657101266942469e-12,1.4082239293409659e-25,2.8788728575306239e-20
