Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(85),C2H6X(60)
2.0426108822463884e-10,0.09977366400000001,0.80000000000000004,0.0,0.28926110548250089,0.099936218786645908,0.099990630673695596,3.0397254174087943e-49,1.3767895286007739e-15,5.601118053714508e-18,4.8960955636284756e-30,1.8662488734441074e-18,2.023491983899184e-17,2.2831726367104523e-10,6.4815265156645061e-36,1.0907982209980272e-15,4.444393631133163e-24,7.9430758495376582e-19,1.3618057417304682e-30,2.8997800075218318e-43,1.0457998290019815e-15,3.9319104947442248e-29,6.3780729738730342e-05,1.8738648900652771e-05,2.5524923378145933e-10,3.6079333930856981e-12,4.8000249548104662e-10,3.1200020177976526e-17,4.8850998120200729e-14,2.438379346271855e-22
2.1153246190452224e-10,0.09977366400000001,0.80000000000000004,0.0,0.28925818585255408,0.09993396599951522,0.099990297254889809,3.8749415930760692e-49,1.4833630369908224e-15,6.2605343434014206e-18,5.5926882004262884e-30,2.0264501869323294e-18,2.2288957585612144e-17,2.4233798975724142e-10,8.355603577064832e-36,1.1309845212007641e-15,5.1995010750759701e-24,8.7493127936265419e-19,1.5701627109654878e-30,3.6752331716940347e-43,1.1260965587994528e-15,4.7735493281594943e-29,6.603349748753341e-05,1.940548636087502e-05,2.6060549507313009e-10,3.749267993081206e-12,4.9924271604056046e-10,3.2440569985270555e-17,5.3751781199178846e-14,2.7482051833184274e-22
2.1880383558440564e-10,0.09977366400000001,0.80000000000000004,0.0,0.28925526745037938,0.099931714424335516,0.099989963843924792,4.8983957279239311e-49,1.5941261719962477e-15,6.9728313415035734e-18,6.3586282470235374e-30,2.193285419930821e-18,2.4466637323909469e-17,2.5664565933544634e-10,1.0673058611029607e-35,1.171272083515704e-15,6.0482381866727325e-24,9.6037597830051465e-19,1.8021630306817737e-30,4.6208741601729348e-43,1.2095292285790865e-15,5.7552690074955111e-29,6.8285053136581385e-05,2.0072308138336584e-05,2.6582330322644521e-10,3.8913114646131221e-12,5.1863099373998212e-10,3.3687758649442817e-17,5.8939697006538076e-14,3.0834497573015555e-22
2.2607520926428904e-10,0.09977366400000001,0.80000000000000004,0.0,0.28925235027531326,0.099929464060456302,0.099989630440797506,6.1438681345739004e-49,1.7091033260750649e-15,7.740477188444409e-18,7.1980092116348269e-30,2.3667150919113357e-18,2.6770430697609782e-17,2.7123293030230316e-10,1.3516915666433096e-35,1.2116617106988238e-15,6.9981131731766594e-24,1.0507398563437573e-18,2.0596510112496707e-30,5.7665226803192065e-43,1.2961153632906243e-15,6.8940895919257192e-29,7.0535397336367884e-05,2.0739114238965339e-05,2.7090998248998333e-10,4.03407128758504e-12,5.3816730815820112e-10,3.4941657232250543e-17,6.4419726440214959e-14,3.4450652997846485e-22
2.333465829441724e-10,0.09977366400000001,0.80000000000000004,0.0,0.28924943432669253,0.099927214907227446,0.099989297045505021,7.6497544193823191e-49,1.8283191722332572e-15,8.5659871949217572e-18,8.1150045939093621e-30,2.5466990857240638e-18,2.9202746944110634e-17,2.8609284866988703e-10,1.6981872071236915e-35,1.2521542053185877e-15,8.056914695858321e-24,1.1461197923323731e-18,2.3445582016208242e-30,7.1460085036312727e-43,1.3858725840644552e-15,8.2083682343153666e-29,7.2784530737036499e-05,2.140590466868589e-05,2.7587246918124013e-10,4.1775549368149997e-12,5.578516388878368e-10,3.6202336874660149e-17,7.0196675570638874e-14,3.8339917972361197e-22
2.406179566240558e-10,0.09977366400000001,0.80000000000000004,0.0,0.28924651960385511,0.099924966963999176,0.099988963658044355,9.4595112174551412e-49,1.9517986646682411e-15,9.451924191464973e-18,9.1138658942790487e-30,2.7331970759813908e-18,3.176593619278249e-17,3.0121882800907768e-10,2.1175419522718169e-35,1.292750369756047e-15,9.2327097625996698e-24,1.2466115453820076e-18,2.6589053839058546e-30,8.7975615259169592e-43,1.4788186113842366e-15,9.7178480231723705e-29,7.5032453988380969e-05,2.2072679433419497e-05,2.807173322343238e-10,4.3217698871827104e-12,5.7768396553004544e-10,3.7469868811289242e-17,7.6275184526000436e-14,4.2511569934448318e-22
2.4788933030393916e-10,0.09977366400000001,0.80000000000000004,0.0,0.28924360610613925,0.099922720230122053,0.099988630278412538,1.1622128285833927e-48,2.079567039520872e-15,1.0400898877871257e-17,1.0198920728557311e-29,2.9261688985153183e-18,3.4462292588534966e-17,3.1660462998194608e-10,2.6219024485364836e-35,1.3334510062049174e-15,1.0533841706455318e-23,1.3523099184901127e-18,3.004804576461429e-30,1.0764226798384588e-42,1.5749712681576187e-15,1.1443706463742058e-28,7.7279167739845278e-05,2.2739438539084129e-05,2.8545079265910886e-10,4.4667236146639128e-12,5.9766426769344634e-10,3.8744324376325144e-17,8.2659735908307272e-14,4.697476458351258e-22
2.5516070398382254e-10,0.09977366400000001,0.80000000000000004,0.0,0.28924069383288409,0.09992047470494704,0.099988296906606627,1.4192627607186531e-48,2.2116498157325141e-15,1.1415570172536353e-17,1.1374571042225339e-29,3.1255748675055286e-18,3.7294057249885272e-17,3.3224434590558855e-10,3.2249368550424959e-35,1.3742569166716414e-15,1.1968928262143991e-23,1.4633089104478581e-18,3.3844610453122984e-30,1.3094305431577434e-42,1.6743484826912234e-15,1.3408603614350833e-28,7.9524672640523961e-05,2.3406181991594459e-05,2.900787419693905e-10,4.6124235934272607e-12,6.1779252499698335e-10,4.0025774998049514e-17,8.9354662765025908e-14,5.1738537136672583e-22
2.624320776637059e-10,0.09977366400000001,0.80000000000000004,0.0,0.28923778278342954,0.099918230387825324,0.099987963542623626,1.7232590154169645e-48,2.3480727958812655e-15,1.2498645561597049e-17,1.2645291419097878e-29,3.3313760462450828e-18,4.0263421070342014e-17,3.4813237929248406e-10,3.9419649409810396e-35,1.4151689029754511e-15,1.3546859750145219e-23,1.5797018572723314e-18,3.8001753238516988e-30,1.5841822288966007e-42,1.7769682914801003e-15,1.5636729895746937e-28,8.1768969339162236e-05,2.4072909796861867e-05,2.9460675963493787e-10,4.7588772945555373e-12,6.3806871707116855e-10,4.1314292185294373e-17,9.6364156139969725e-14,5.6811804066318304e-22
2.697034513435893e-10,0.09977366400000001,0.80000000000000004,0.0,0.28923487295711592,0.099915987278108576,0.099987630186460605,2.0810710965899974e-48,2.4888620669505327e-15,1.365288144785444e-17,1.4015627479352735e-29,3.5435344768644651e-18,4.3372527371432785e-17,3.6426342931547229e-10,4.7900943102750444e-35,1.4561877667484543e-15,1.5276797375858127e-23,1.7015815640457243e-18,4.2543452408806396e-30,1.9067021403399575e-42,1.8828488417997452e-15,1.8153853592828683e-28,8.4012058484156233e-05,2.4739621960794446e-05,2.9904012960932729e-10,4.9060921875319165e-12,6.5849282355655943e-10,4.26099475295201e-17,1.0369227222579113e-13,6.2203365242929227e-22
2.7697482502347266e-10,0.09977366400000001,0.80000000000000004,0.0,0.28923196435328435,0.099913745375148744,0.099987296838114609,2.5003383190765231e-48,2.6340440011006071e-15,1.4881083499527532e-17,1.5490194362198292e-29,3.7620133737306218e-18,4.6623474415221913e-17,3.806324751484517e-10,5.7883628205373375e-35,1.4973143094357093e-15,1.7168171649261909e-23,1.8290404275603135e-18,4.7494679571487085e-30,2.2836890066693315e-42,1.9920083941641132e-15,2.0987368069463892e-28,8.6253940723553094e-05,2.5406318489296975e-05,3.0338385598243486e-10,5.0540757413560565e-12,6.7906482410260976e-10,4.3912812720605008e-17,1.1134293913914366e-13,6.7921906416732071e-22
2.8424619870335603e-10,0.09977366400000001,0.80000000000000004,0.0,0.28922905697127638,0.099911504678298166,0.099986963497582626,2.9895311751666152e-48,2.783645256498944e-15,1.6186106998871034e-17,1.7073675288708423e-29,3.9867772847269599e-18,5.0018317783741513e-17,3.9723476113653871e-10,6.957887264827632e-35,1.5385493322952958e-15,1.9230680928847395e-23,1.9621705502036966e-18,5.2881420106338879e-30,2.7225712559525461e-42,2.104465324681877e-15,2.416633871790821e-28,8.8494616705051321e-05,2.6072999388270975e-05,3.0764267780382785e-10,5.2028354238911481e-12,6.9978469836829079e-10,4.5222959549683037e-17,1.193199633384413e-13,7.3976001979687916e-22
2.915175723832394e-10,0.09977366400000001,0.80000000000000004,0.0,0.28922615081043446,0.099909265186909471,0.099986630164861715,3.5580157291151791e-48,2.9376927781749574e-15,1.7570857190632056e-17,1.8770820200580376e-29,4.2177922241875902e-18,5.3559072632383133e-17,4.1406578275176491e-10,8.3220183863548224e-35,1.5798936363983856e-15,2.1474290092233893e-23,2.1010638457921824e-18,5.8730693708516683e-30,3.2315654505611781e-42,2.2202381272896458e-15,2.772154966476953e-28,9.0734087076000777e-05,2.673966466361467e-05,3.1182108312095707e-10,5.3523787010395668e-12,7.2065242602288579e-10,4.6540459898254931e-17,1.2762703570313522e-13,8.0374117955869511e-22
2.987889460631228e-10,0.09977366400000001,0.80000000000000004,0.0,0.28922324587010129,0.099907026900335705,0.099986296839948974,4.2161211056477399e-48,3.0962137988516445e-15,1.9038289630316774e-17,2.0586444470789374e-29,4.4550257808662867e-18,5.724771582393557e-17,4.3112127329265077e-10,9.9065022980878939e-35,1.6213480226293148e-15,2.3909229334727504e-23,2.2458121380478681e-18,6.50705750252522e-30,3.8197378851286738e-42,2.3393454158473538e-15,3.1685550255740692e-28,9.2972352483403078e-05,2.7406314321223005e-05,3.1592332227379665e-10,5.5027130369585374e-12,7.4166798674574473e-10,4.7865385736119971e-17,1.3626773729245546e-13,8.7124615174327059e-22
3.0606031974300616e-10,0.09977366400000001,0.80000000000000004,0.0,0.28922034214962034,0.099904789817930204,0.099985963522841392,4.9752101388477981e-48,3.2592358397670167e-15,2.0591410532277074e-17,2.2525427682329267e-29,4.698447203953649e-18,6.1086187949595453e-17,4.4839719128822282e-10,1.1739648381279127e-34,1.6629132916856605e-15,2.6545993096052224e-23,2.3965072521807253e-18,7.1930214389827757e-30,4.4970694489301225e-42,2.4618059261145836e-15,3.6092701341482955e-28,9.5209413573911584e-05,2.8072948366987651e-05,3.1995342048534342e-10,5.6538458946135928e-12,7.6283136022570409e-10,4.9197809130742462e-17,1.4524554480060363e-13,9.4235752584250501e-22
3.1333169342288953e-10,0.09977366400000001,0.80000000000000004,0.0,0.28921743964833574,0.099902553939046679,0.09998563021353607,5.8477532482173894e-48,3.4267867115205337e-15,2.2233277117639416e-17,2.4592712471435235e-29,4.9480274698237314e-18,6.5076395242935556e-17,4.6588970856918059e-10,1.3852503739135532e-34,1.7045902440783146e-15,2.9395339114600007e-23,2.5532410999397974e-18,7.9339858656739424e-30,5.2745238563661972e-42,2.5876385176297178e-15,4.0979221387039861e-28,9.7445270993831758e-05,2.8739566806797004e-05,3.2391518978525738e-10,5.8057847357736545e-12,7.8414252616106609e-10,5.0537802251404092e-17,1.5456383572446224e-13,1.0171569067737709e-21
3.206030671027729e-10,0.09977366400000001,0.80000000000000004,0.0,0.28921453836559202,0.099900319263039189,0.099985296912030008,6.8474056090837444e-48,3.5988945149426052e-15,2.3966997962074686e-17,2.6793303431875747e-29,5.2037393318996355e-18,6.9220211392496647e-17,4.8359519897089838e-10,1.6279034284221996e-34,1.7463796801315529e-15,3.2468287607812481e-23,2.7161057585808249e-18,8.7330872142124135e-30,6.1641193510531366e-42,2.716862175493564e-15,4.6383232426979187e-28,9.9679925389121253e-05,2.9406169646536191e-05,3.2781224030193993e-10,5.958537020674747e-12,8.0560146425990941e-10,5.188543736481807e-17,1.6422589325903264e-13,1.0957249498702249e-21
3.278744407826563e-10,0.09977366400000001,0.80000000000000004,0.0,0.28921163830073415,0.099898085789262112,0.099984963618320266,7.9890876849504591e-48,3.7755876419636104e-15,2.5795733343394122e-17,2.9132266077079973e-29,5.4655573557706128e-18,7.3519479258372713e-17,5.0151022763479672e-10,1.9056312540588452e-34,1.7882823999831108e-15,3.5776120576709386e-23,2.8851935442378473e-18,9.5935757673599744e-30,7.1790039908613616e-42,2.8494960120522329e-15,5.2344805888145148e-28,0.0001019133774053901,3.0072756892087061e-05,3.3164799095650149e-10,6.112110207949673e-12,8.2720815424013672e-10,5.3240786833460338e-17,1.7423491093501847e-13,1.1781413963697737e-21
3.3514581446253965e-10,0.09977366400000001,0.80000000000000004,0.0,0.28920873945310793,0.099895853517070241,0.099984630332403943,9.2890691898972206e-48,3.9568947764797124e-15,2.7722695588968833e-17,3.161472585703675e-29,5.7334579414616498e-18,7.7976012497877227e-17,5.1963154087637835e-10,2.222471224406804e-34,1.830299203584253e-15,3.9330381232088504e-23,3.0605970801023061e-18,1.0518817775369137e-29,8.3335346231157884e-42,2.9855592684844121e-15,5.8906008301503859e-28,0.00010414562768790102,3.0739328549328211e-05,3.3542567959030968e-10,6.2665117548193367e-12,8.4896257582925914e-10,5.4603923119837508e-17,1.8459399701221006e-13,1.2644851091698396e-21
3.42417188142423e-10,0.09977366400000001,0.80000000000000004,0.0,0.28920584182205938,0.099893622445818647,0.099984297054278054,1.076505654967652e-47,4.1428448952301233e-15,2.9751149422982303e-17,3.4245867227064147e-29,6.007419334546553e-18,8.2591597105106299e-17,5.3795605658991297e-10,2.5828109826690077e-34,1.8724308906998523e-15,4.3142873539515375e-23,3.2424093597301069e-18,1.151229758409979e-29,9.6433596610725804e-42,3.1250713163043688e-15,6.6110946924102245e-28,0.00010637667688156942,3.1405884624134967e-05,3.3914837255612296e-10,6.4217491171805741e-12,8.7086470876428783e-10,5.5974918789590836e-17,1.9530617864160332e-13,1.3548341086466297e-21
3.496885618223064e-10,0.09977366400000001,0.80000000000000004,0.0,0.28920294540693514,0.099891392574862778,0.099983963783939644,1.2436283930702234e-47,4.333467268689898e-15,3.1884412313519846e-17,3.7030932765703336e-29,6.2874216276071019e-18,8.7367992868959792e-17,5.5648085516134438e-10,2.9914092873674627e-34,1.9146782609084586e-15,4.7225661879892141e-23,3.4307238057962448e-18,1.2577619775319762e-29,1.1125505774715013e-41,3.2680516587866065e-15,7.4005815291634803e-28,0.00010860652563096373,3.2072425122379384e-05,3.428189738012194e-10,6.5778297495111515e-12,8.9291453279180828e-10,5.7353846510741562e-17,2.0637440580849397e-13,1.4492656083656244e-21
3.5695993550218977e-10,0.09977366400000001,0.80000000000000004,0.0,0.28920005020708267,0.099889163903558426,0.0999836305213858,1.432360790669167e-47,4.5287914619698185e-15,3.4125854819490179e-17,3.9975222339135635e-29,6.5734467533732924e-18,9.2306934753938531e-17,5.752031708625097e-10,3.453417564400097e-34,1.9570421136023696e-15,5.1591070822138925e-23,3.6256343246367241e-18,1.3718511319590016e-29,1.2798468610862429e-41,3.4145199323129143e-15,8.2638938721525743e-28,0.00011083517458030555,3.2738950049930311e-05,3.4644023346942254e-10,6.7347611047967712e-12,9.1511202766803248e-10,5.874077905328973e-17,2.1780155506814246e-13,1.5478560505346662e-21
3.6423130918207315e-10,0.09977366400000001,0.80000000000000004,0.0,0.28919715622184927,0.09988693643126173,0.099983297266613577,1.6449605833337544e-47,4.728847335719636e-15,3.6478900937375432e-17,4.3084092309659411e-29,6.8654784707305324e-18,9.7410134207808267e-17,5.9412038370117669e-10,3.9744021748050375e-34,1.9995232479877081e-15,5.625168500432774e-23,3.8272353568920201e-18,1.4938823742123237e-29,1.4682307659561178e-41,3.5644959076441728e-15,9.20608197858082e-28,0.00011306262437346987,3.3405459412653254e-05,3.5001475604750834e-10,6.8925506345743835e-12,9.374571731587364e-10,6.0135789291207807e-17,2.2959043308499041e-13,1.6506811410726705e-21
3.715026828619565e-10,0.09977366400000001,0.80000000000000004,0.0,0.28919426345058336,0.099884710157329179,0.099982964019620035,1.8838678002038765e-47,4.9336650470391901e-15,3.8947028447812004e-17,4.6362954785893428e-29,7.1635023446458024e-18,1.026792804000045e-16,6.132300117027513e-10,4.5603674078304581e-34,2.042122463084494e-15,6.122034911947031e-23,4.0356219245188361e-18,1.6242535301990731e-29,1.6798745385726272e-41,3.717999491122677e-15,1.0232418377242714e-27,0.00011528887565398515,3.4071953216410535e-05,3.5354500808012573e-10,7.0512057889881498e-12,9.5994994903918667e-10,6.1538950204481734e-17,2.4174377998583008e-13,1.7578158841863201e-21
3.787740565418399e-10,0.09977366400000001,0.80000000000000004,0.0,0.28919137189263333,0.099882485081117606,0.099982630780402232,2.1517153644385278e-47,5.143275050400378e-15,4.1533769262005603e-17,4.9817276912497317e-29,7.4675057209447102e-18,1.0811604139444704e-16,6.3252970360079402e-10,5.2177792091528584e-34,2.0848405577267159e-15,6.6510168002065085e-23,4.2508896744151023e-18,1.7633753185037335e-29,1.9171270747026732e-41,3.8750507258100572e-15,1.1348402415292108e-27,0.00011751392906503363,3.4738431467061202e-05,3.5703332547608745e-10,7.2107340167773156e-12,9.8259033509413394e-10,6.2950334879766449e-17,2.5426427253677631e-13,1.8693346163642687e-21
3.8604543022172327e-10,0.09977366400000001,0.80000000000000004,0.0,0.28918848154734861,0.09988026120198415,0.099982297548957239,2.4513400859771657e-47,5.3577080985778348e-15,4.4242709767979754e-17,5.3452580197316556e-29,7.7774776967638483e-18,1.1372206526023829e-16,6.5201723191469084e-10,5.9535896543274226e-34,2.1276783305624044e-15,7.2134506811452105e-23,4.4731349189030193e-18,1.9116715710847573e-29,2.1825247221054076e-41,4.0356697925634717e-15,1.2559764807375321e-27,0.00011973778524945144,3.5404894170461058e-05,3.6048192042767347e-10,7.3711427652409643e-12,1.0053783111178296e-09,6.437001651087748e-17,2.6715452715336708e-13,1.9853110397136026e-21
3.9331680390160664e-10,0.09977366400000001,0.80000000000000004,0.0,0.2891855924140786,0.09987803851928638,0.099981964325282155,2.7857940539222194e-47,5.5769952435862459e-15,4.707749117665559e-17,5.727443987397087e-29,8.09340908740704e-18,1.194989811235354e-16,6.716904863939727e-10,6.7752621777900152e-34,2.170636580053702e-15,7.8106991308001013e-23,4.7024546733050781e-18,2.0695794554089029e-29,2.4788025466882133e-41,4.1998770110523243e-15,1.3872472188786849e-27,0.00012196044484972886,3.6071341332462682e-05,3.6389288796344325e-10,7.5324394802391203e-12,1.0283138569140114e-09,6.5798068400058672e-17,2.8041710275262693e-13,2.1058182545766318e-21
4.0058817758149e-10,0.09977366400000001,0.80000000000000004,0.0,0.2891827044921732,0.099875817032382158,0.099981631109373983,3.1583564359248534e-47,5.8011678376252612e-15,5.004180986776328e-17,6.1288484298009036e-29,8.4152923902486034e-18,1.2544840016371237e-16,6.9154746780986609e-10,7.6907975679610213e-34,2.2137161044769429e-15,8.4441508218162534e-23,4.9389466908236715e-18,2.2375496980541158e-29,2.8089060748215678e-41,4.3676928407188606e-15,1.5292731674235782e-27,0.00012418190850801045,3.673777295891535e-05,3.6726821215396999e-10,7.6946316062159953e-12,1.0513969522958611e-09,6.7234563959444704e-17,2.9405450345545867e-13,2.2309287913778731e-21
4.078595512613734e-10,0.09977366400000001,0.80000000000000004,0.0,0.28917981778098306,0.099873596740629664,0.099981297901229851,3.5725456920317417e-47,6.0302575340333645e-15,5.31394177355864e-17,6.55003943748531e-29,8.7431217462501719e-18,1.3157191655676327e-16,7.1158628207567956e-10,8.7087607392260866e-34,2.2569177019227211e-15,9.1152205684444206e-23,5.1827094949149057e-18,2.4160468098099641e-29,3.1760035247436187e-41,4.5391378816863079e-15,1.6826995423741926e-27,0.00012640217686609522,3.7404189055665162e-05,3.7060977198887796e-10,7.8577265862060237e-12,1.0746275770859829e-09,6.8679576712138215e-17,3.0806918114728456e-13,2.3607146416613687e-21
4.1513092494125676e-10,0.09977366400000001,0.80000000000000004,0.0,0.28917693227985908,0.099871377643387493,0.099980964700846775,4.0321322105274172e-47,6.2642962882504173e-15,5.6374122534540018e-17,6.9915903017849065e-29,9.0768928995894439e-18,1.3787110836874052e-16,7.3180513467861068e-10,9.8383082917876934e-34,2.3002421702959602e-15,9.825349379641996e-23,5.4338424093384884e-18,2.6055493123028388e-29,3.5834985401983991e-41,4.7142328756173361e-15,1.8481965217112092e-27,0.00012862125056543688,3.8070589628554938e-05,3.7391934694259641e-10,8.0217318618225418e-12,1.0980057111164018e-09,7.0133180293145371e-17,3.2246353790444158e-13,2.4952472882876604e-21
4.2240229862114014e-10,0.09977366400000001,0.80000000000000004,0.0,0.28917404798815277,0.099869159740014535,0.099980631508221909,4.5411513733854915e-47,6.5033163587881385e-15,5.9749788224581473e-17,7.4540794634829737e-29,9.4166031558381188e-18,1.44347538401876e-16,7.5220232540647879e-10,1.1089216870594414e-33,2.3436903073159922e-15,1.0576004519894972e-22,5.6924455860581381e-18,2.8065499661713229e-29,4.0350434396666535e-41,4.892998706525096e-15,2.0264597038379608e-27,0.00013083913024714399,3.8736974683424279e-05,3.7719862224531488e-10,8.1866548732529413e-12,1.1215313342285523e-09,7.1595448450503596e-17,3.3723992829343545e-13,2.6345977347676449e-21
4.296736723010235e-10,0.09977366400000001,0.80000000000000004,0.0,0.28917116490521566,0.099866943029870037,0.099980298323352271,5.1039170590228795e-47,6.7473503082085318e-15,6.32703353164538e-17,7.9380904641680784e-29,9.7622513390720431e-18,1.5100275499588953e-16,7.7277624335376181e-10,1.2471912334761237e-33,2.3872629105166297e-15,1.1368679577386486e-22,5.958620031153672e-18,3.0195560008153776e-29,4.5345529947651878e-41,5.0754564015392062e-15,2.2182105671524076e-27,0.00013305581655198023,3.9403344226109573e-05,3.8044919387475472e-10,8.3525030592659007e-12,1.1452044262732556e-09,7.3066455046523609e-17,3.5240066154978109e-13,2.7788365337175314e-21
4.369450459809069e-10,0.09977366400000001,0.80000000000000004,0.0,0.28916828303040021,0.099864727512313595,0.099979965146234945,5.7250355901338325e-47,6.9964310041107137e-15,6.6939741216762153e-17,8.4442119001480051e-29,1.0113837748248038e-17,1.5783829278686084e-16,7.9352536219214294e-10,1.399749974909481e-33,2.4309607772462323e-15,1.2204894539146654e-22,6.2324676288917802e-18,3.245089345741241e-29,5.0862187516094601e-41,5.261627131629333e-15,2.4241969308723486e-27,0.00013527131012036441,4.0069698262443931e-05,3.8367257328354535e-10,8.5192838572172916e-12,1.1690249671107023e-09,7.4546274058967115e-17,3.6794800364280519e-13,2.9280338144251643e-21
4.4421641966079026e-10,0.09977366400000001,0.80000000000000004,0.0,0.28916540236305915,0.099862513186705151,0.099979631976867003,6.409420134464464e-47,7.2505916201262902e-15,7.0762040572884032e-17,8.9730373787856828e-29,1.0471364113138895e-17,1.648556734259102e-16,8.1444823569155961e-10,1.5677794209531496e-33,2.4747847046677861e-15,1.3086195872828364e-22,6.5140911640926275e-18,3.4836868635222832e-29,5.6945239091547098e-41,5.4515322122887064e-15,2.6451934172327885e-27,0.00013748561159237078,4.0736036798257263e-05,3.868701918762076e-10,8.6870047030484473e-12,1.1929929366104389e-09,7.6034979582167437e-17,3.8388417923244228e-13,3.082259309523228e-21
4.5148779334067363e-10,0.09977366400000001,0.80000000000000004,0.0,0.28916252290254546,0.099860300052404996,0.099979298815245574,7.1623055664737036e-47,7.5098656369230464e-15,7.474132561771311e-17,9.5251654771288599e-29,1.0834833550079436e-17,1.7205640625981886e-16,8.3554349347848196e-10,1.7525352514484156e-33,2.5187354897589742e-15,1.4014156614764505e-22,6.8035943429222979e-18,3.7359005843943814e-29,6.3642587687532886e-41,5.6451931041795878e-15,2.8820019151682818e-27,0.00013969872160772933,4.140235983937624e-05,3.9004340524900845e-10,8.8556730312834139e-12,1.2171083146513566e-09,7.7532645828179179e-17,4.0021137352374297e-13,3.2415823807694067e-21
4.58759167020557e-10,0.09977366400000001,0.80000000000000004,0.0,0.28915964464821259,0.099858088108773724,0.099978965661367672,7.9892637979134276e-47,7.7742868432169236e-15,7.8881746514236078e-17,1.0101199702712119e-28,1.1204250517742445e-17,1.7944198897560409e-16,8.568098370188611e-10,1.9553505694275475e-33,2.5628139293122466e-15,1.4990376463973133e-22,7.1010818122324826e-18,4.0022979425028629e-29,7.1005367693899094e-41,5.8426314137426115e-15,3.1354520455871113e-27,0.00014191064080582556,4.2068667391624337e-05,3.9319349720524492e-10,9.025296275030725e-12,1.2413710811216775e-09,7.9039347127973177e-17,4.169317340245049e-13,3.4060720439375143e-21
4.660305407004404e-10,0.09977366400000001,0.80000000000000004,0.0,0.28915676759941467,0.099855877355172346,0.099978632515230426,8.8962195854488712e-47,8.0438893367923337e-15,8.3187511699943722e-17,1.0701748456416261e-28,1.1579620773132915e-17,1.8701390821095797e-16,8.7824603581384363e-10,2.1776392411011496e-33,2.6070208199348966e-15,1.6016481881788863e-22,7.4066591775593402e-18,4.2834620138165241e-29,7.9088111232822751e-41,6.0438688937719656e-15,3.4064016283384636e-27,0.00014412136982570124,4.2734959460821761e-05,3.9632168355785402e-10,9.1958818659866552e-12,1.2657812159189388e-09,8.0555157932643337e-17,4.3404737221115385e-13,3.575796992826932e-21
4.733019143803238e-10,0.09977366400000001,0.80000000000000004,0.0,0.28915389175550582,0.099853667790962164,0.099978299376830906,9.8894668235300224e-47,8.3187075255310086e-15,8.7662888231075415e-17,1.1327424997276194e-28,1.1960951327961989e-17,1.9477364013235951e-16,8.9985092379698112e-10,2.4208993241419615e-33,2.6513569580491319e-15,1.7094126196810403e-22,7.7204330198851437e-18,4.5799917557227884e-29,8.7948920667618638e-41,6.2489274439582737e-15,3.695737150968225e-27,0.00014633090930605424,4.340123605278552e-05,3.9942911573061061e-10,9.3674372344361229e-12,1.2903386989499789e-09,8.2080152814603687e-17,4.5156036510772798e-13,3.7508256224006066e-21
4.805732880602072e-10,0.09977366400000001,0.80000000000000004,0.0,0.28915101711584096,0.099851459415504815,0.0999779662461662,1.0975685330815349e-46,8.5987761284492655e-15,9.2312202126697881e-17,1.1978847409134121e-28,1.2348250405538163e-17,2.0272265098257037e-16,9.2162339592226957e-10,2.6867165855339467e-33,2.6958231398921476e-15,1.8224989714866314e-22,8.0425109112598498e-18,4.892502248316756e-29,9.7649647415786693e-41,6.4578291114009046e-15,4.0043742393537155e-27,0.00014853925988523862,4.4067497173329426e-05,4.0251688416858469e-10,9.5399698092520964e-12,1.3150435101309245e-09,8.3614406468785087e-17,4.6947275678256486e-13,3.9312260510642181e-21
4.878446617400906e-10,0.09977366400000001,0.80000000000000004,0.0,0.28914814367977515,0.099849252228162308,0.099977633123233392,1.2161958138541173e-46,8.8841301767437986e-15,9.7139838712618178e-17,1.2656638569040432e-28,1.2741527398291998e-17,2.1086239759913775e-16,9.4356240493290248e-10,2.9767681102714887e-33,2.7404201615161954e-15,1.9410779833712828e-22,8.3730014293735005e-18,5.2216249373955163e-29,1.0825607722004155e-40,6.6705960910912525e-15,4.3332581303025539e-27,0.00015074642220126516,4.4733742828264029e-05,4.0558602156795812e-10,9.7134870178960892e-12,1.3398956293871806e-09,8.5157993713848e-17,4.8778655976704243e-13,4.1170661421012521e-21
4.951160354199739e-10,0.09977366400000001,0.80000000000000004,0.0,0.28914527144666413,0.099847046228297015,0.09997730000802961,1.3455789289323108e-46,9.1748050148458729e-15,1.0215024296513047e-16,1.3361426117309821e-28,1.3140792826031892e-17,2.1919432790543898e-16,9.6566695830117217e-10,3.292826002208894e-33,2.7851488187886624e-15,2.0653231162189844e-22,8.7120141711636254e-18,5.5680078791679202e-29,1.1983812203338801e-40,6.8872507263685608e-15,4.6833641461959854e-27,0.00015295239689180133,4.5399973023396688e-05,4.086375059347691e-10,9.8879962864197859e-12,1.3648950366534137e-09,8.671098949341362e-17,5.0650375640050028e-13,4.3084135242802871e-21
