Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53)
5.726682420223071e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996252,0.022821567693054247,0.0,1.8164803475239109e-54,1.6341293958675154e-30,5.8437043733820241e-73,7.8927919562738155e-46,4.1528236728258072e-111,5.0542528226248324e-17,8.3469352030320163e-90,5.0542528226232941e-17,5.523065219406974e-61,6.2379276595491235e-60,6.0047029089969908e-94,6.9624372405166514e-95,9.3444833591631226e-45,1.216388014762206e-71,2.7602654259070924e-15,8.1726553357120513e-17,3.2717879807445102e-19,4.9567263977974204e-32,1.8353917459497271e-31,3.271787979179931e-19,7.2100658755451019e-29,2.9722137886142655e-35,1.2642926518612776e-40,6.7941684163464191e-66,6.1311860705208057e-44,9.3237689482623508e-82,1.0574843786312431e-87,9.4795844402315861e-46,1.769919690685653e-91
1.1458340237857283e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999422,0.1186699660299597,0.022821567693054205,0.0,2.9087352192778335e-53,6.5407762480558002e-30,3.9658111495668197e-71,6.3206349008927497e-45,1.1269895218793163e-108,1.0112896829285195e-16,5.3502951020471555e-88,1.0112896829279034e-16,8.8465028963630704e-60,9.9922990024823824e-59,8.1485478739354893e-92,9.4482198408607699e-93,7.4812682977605597e-44,3.8968104639031915e-70,5.5229289972741623e-15,1.6352411153905004e-16,6.5464185242288191e-19,1.9839822523854277e-31,7.3463501487037675e-31,6.546418517966421e-19,2.8859041570764335e-28,2.3795767365297603e-34,1.073339737785333e-39,2.3063341685574544e-64,4.9086768803524011e-43,5.974017626989342e-80,1.4350355395307358e-85,7.5894312919055535e-45,2.4038304006982963e-89
2.2921655873125706e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999885,0.11866996602995408,0.022821567693054122,0.0,4.6558704004083593e-52,2.6171624751623019e-29,2.8229574377744092e-69,5.0590697063554372e-44,3.2072134903263274e-106,2.0230184842611833e-16,3.4268333510718336e-86,2.0230184842587184e-16,1.4162087848502501e-58,1.5996975504225348e-57,1.159665489434142e-89,1.3446290862541964e-90,5.9872879714333698e-43,1.2476787860116509e-68,1.1048256140004456e-14,3.2711922790290402e-16,1.3095679615715724e-18,7.9385127306195171e-31,2.9394969626781166e-30,1.3095679590657959e-18,1.1547366165162089e-27,1.9043821461064651e-33,9.5685397667760886e-39,8.2142356524524505e-63,3.9284333519133882e-42,3.8255504154314431e-78,2.042279452177048e-83,6.0738512109591254e-44,3.4241523916162489e-87
4.5848287143662556e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997712,0.11866996602994283,0.022821567693053959,0.0,7.4509075356738462e-51,1.0470354097546112e-28,2.1699273017014105e-67,4.0482807294905772e-43,9.853468319591576e-104,4.0464760869288762e-16,2.1940199613295792e-84,4.0464760869190149e-16,2.2665488878446968e-57,2.5602598400735e-56,1.7818734704501511e-87,2.0660776029543201e-88,4.7907394523101081e-42,3.9936915557371557e-67,2.2098910425449668e-14,6.5430946063059211e-16,2.619420181676275e-18,3.1759215886995379e-30,1.1759901910392727e-29,2.6194201716515311e-18,4.6196907622611099e-27,1.5237911462797133e-32,9.2222727598560351e-38,3.1603517563604669e-61,3.1433435487383288e-41,2.4490498076800722e-76,3.1380459255604404e-81,4.8600031499329906e-43,5.2674595423852578e-85
9.170154968473625e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995436,0.11866996602992032,0.022821567693053633,0.0,1.1922661812154518e-49,4.1884825044948031e-28,1.8532553703930403e-65,3.2390346191951964e-42,3.3628977536570694e-101,8.0933912922737248e-16,1.4044437533419136e-82,8.0933912922342769e-16,3.6269701555712315e-56,4.0970100416215568e-55,3.0416758176175715e-85,3.5268151062569043e-86,3.832954506791271e-41,1.2781604348175204e-65,4.4200218996278598e-14,1.3086899260858879e-15,5.2391246291150057e-18,1.2704716850192296e-29,4.7043435878789705e-29,5.2391245890127061e-18,1.8480206002581412e-26,1.2191424048853191e-31,9.8843174143048951e-37,1.3513488517476077e-59,2.5149136123759514e-40,1.5676151240281848e-74,5.356675716436712e-79,3.8883706526656436e-42,9.0039379831253275e-83
1.8340807476688365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990884,0.1186699660298753,0.022821567693052977,0.0,1.9077219365259948e-48,1.6754611787791003e-27,1.7804968491544148e-63,2.5913917192601864e-41,1.2910820563896769e-98,1.6187221703001277e-15,8.9893072454477273e-81,1.6187221702843475e-15,5.8035458226699015e-55,6.5556889595359067e-54,5.8406986116656608e-83,6.7722746503773356e-84,3.0665076327920175e-40,4.09040002710786e-64,8.8402836137690497e-14,2.6174508569961607e-15,1.0478533552910092e-17,5.0820907896101296e-29,1.8818139902402465e-28,1.0478533392493877e-17,7.3923344060796301e-26,9.7535020760748873e-31,1.1917237758952979e-35,6.5000150169885092e-58,2.0120264059494335e-39,1.0033451222066233e-72,1.028601663019445e-76,3.1108425364154194e-41,1.7312801035045838e-80
3.668211249311784e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998178,0.11866996602978526,0.022821567693051669,0.0,3.0524295705413101e-47,6.7019810831741092e-27,1.9002971265328248e-61,2.0731789864140045e-40,5.5074880817390352e-96,3.2374882524607782e-15,5.7534341599291433e-79,3.2374882523976563e-15,9.2859881791689019e-54,1.0489472396209474e-52,1.2460857437713924e-80,1.4448331280734495e-81,2.453261865306405e-39,1.3089738687113666e-62,1.7680807041953035e-13,5.2349727188154254e-15,2.0957351516173307e-17,2.0328754809630998e-28,7.5274089748081782e-28,2.0957350874491497e-17,2.9569548880469057e-25,7.802826581087105e-30,1.5949030967539241e-34,3.4723255540013377e-56,1.6096593347484626e-38,6.4216373841170477e-71,2.1944735085352185e-74,2.4887304417191337e-40,3.6975376102644183e-78
7.336472252597679e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963573,0.1186699660296052,0.022821567693049053,0.0,4.8839393152705268e-46,2.6808197164578958e-26,2.1899078832636143e-59,1.6585694330410307e-39,2.5374115792383928e-93,6.4750204168426426e-15,3.6822866664243753e-77,6.4750204165901511e-15,1.485783295805256e-52,1.6783425428215915e-51,2.8709848172805404e-78,3.3288992721815955e-79,1.9626288307141242e-38,4.1887897354247767e-61,3.5361853897927442e-13,1.0470016442448836e-14,4.1914987905412476e-17,8.131567090682174e-28,3.0109941137201792e-27,4.1914985338627882e-17,1.1827627602860294e-24,6.2420788928928916e-29,2.3022909028444388e-33,2.0021567072871266e-54,1.2877427560769218e-37,4.1099210491062835e-69,5.0560724678831084e-72,1.9910037272103582e-39,8.5251462361125586e-76
1.467299425916947e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679927157,0.11866996602924505,0.022821567693043818,0.0,7.8143202629299447e-45,1.0723333507116161e-25,2.6477279200799663e-57,1.3268660426480677e-38,1.2267752550030713e-90,1.2950084745848619e-14,2.3566918768661641e-75,1.2950084744838653e-14,2.3772734156840525e-51,2.6853611689342671e-50,6.9409584724352168e-76,8.0480227292150259e-77,1.5701060552997059e-37,1.3404244383130704e-59,7.0723947608301976e-13,2.094010388969517e-14,8.3830262534904507e-17,3.2526293384710367e-27,1.2044036868785915e-26,8.3830252267465292e-17,4.7308253062325716e-24,4.9932824525652055e-28,3.4838227870752082e-32,1.210859305187956e-52,1.0302003267387035e-36,2.6303728316701239e-67,1.2223675111039826e-69,1.5928056249761263e-38,2.0619063856194941e-73
2.9346038272313052e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679854321,0.11866996602852478,0.022821567693033347,0.0,1.2502848728483248e-43,4.2893443908495916e-25,3.2892355376821696e-55,1.0614970303345188e-37,6.0950046305051076e-88,2.5900213404829581e-14,1.5082918831665774e-73,2.5900213400789702e-14,3.8036535551009291e-50,4.2965612555147833e-49,1.7243390881753405e-73,1.9993664532121982e-74,1.2560784490929664e-36,4.2893768697103239e-58,1.4144813502275397e-12,4.1880278784105918e-14,1.6766081919925771e-16,1.3010438109611127e-26,4.8176263231537849e-26,1.676607781273995e-16,1.8921351252336214e-23,3.9939814604322639e-27,5.4136142816565844e-31,7.5228459979546618e-51,8.2416272058835018e-36,1.683446037105878e-65,3.0367213434696761e-67,1.2742373871657232e-37,5.1235018963073476e-71
5.8692126298600216e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679708649,0.11866996602708423,0.022821567693012405,0.0,2.0004258765261452e-42,1.7157400017039269e-24,4.1452176691200162e-53,8.4919929909956342e-37,3.0721952529411236e-85,5.1800470726667498e-14,9.6530969942925345e-72,5.1800470710507979e-14,6.0858584834535271e-49,6.8743980147556053e-48,4.3459025338541704e-71,5.0390616200540333e-72,1.0048480552287677e-35,1.3726035276153498e-56,2.8289650982646965e-12,8.3760628572599713e-14,3.353219621598761e-16,5.2040919979041183e-26,1.9270524386572037e-25,3.3532179785631182e-16,7.5669521173324966e-23,3.194140121525832e-26,8.531376156958675e-30,4.7408339170658875e-49,6.593311768469092e-35,1.0774077750904581e-63,7.6535351952629837e-65,1.0193739927896448e-36,1.2914230253956089e-68
1.1738430235117454e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767941731,0.11866996602420313,0.022821567692970526,0.0,3.2005780317873962e-41,6.8629648793682587e-24,5.2614743015774511e-51,6.7936010336078459e-36,1.5597336815612258e-82,1.0360098538584737e-13,6.1779911837165946e-70,1.0360098532120924e-13,9.7373835641970073e-48,1.0998679396461004e-46,1.1032089752806654e-68,1.2791674270002352e-69,8.0385313004329725e-35,4.3923356076743535e-55,5.6579325933314769e-12,1.6752132814827653e-13,6.7064436669282055e-16,2.0815662353417387e-25,7.7082103275465448e-25,6.7064370935035984e-16,3.0255051195987538e-22,2.5536355492059301e-25,1.3539467578057384e-28,3.0089129691085907e-47,5.2746536832288905e-34,6.895416329863784e-62,1.9428512610352179e-62,8.1547191368990716e-36,3.2783739815255872e-66
2.347686544563232e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678834631,0.11866996601844092,0.022821567692886766,0.0,5.1205879909243699e-40,2.745187231290947e-23,6.6991084791558683e-49,5.4348833895756237e-35,7.9435052339289235e-80,2.0720201476622317e-13,3.9539170746973186e-68,2.0720201450767061e-13,1.5579820909421261e-46,1.7596713409058245e-45,2.8092613599425204e-66,3.257328716909557e-67,6.4304128973854445e-34,1.4055478502854555e-53,1.1315867579434906e-11,3.3504272729438683e-13,1.3412896508754473e-15,8.325692545331873e-25,3.083281648906098e-24,1.3412870204837483e-15,1.2091815174215487e-21,2.0402275745526384e-24,2.155408689507135e-27,1.9155782031609215e-45,4.2197250804883024e-33,4.4130674946988921e-60,4.9473569309565937e-60,6.5233316037746484e-35,8.3479131403551969e-64
4.695373586666205e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677669269,0.11866996600691651,0.022821567692719244,0.0,8.1918581499896419e-39,1.0980753917922994e-22,8.5338236295457593e-47,4.3479075869184664e-34,4.0476035024238241e-77,4.1440407377503882e-13,2.5305075448149838e-66,4.144040727408289e-13,2.4927716705768834e-45,2.8150962597385858e-44,7.1572839399252252e-64,8.2988394513685856e-65,5.1436681510913937e-33,4.4977523445811986e-52,2.2631737535521231e-11,6.7008552556563479e-13,2.6825821250438472e-15,3.3298176020541648e-24,1.2333100857904432e-23,2.68257159533485e-15,4.8285787698692126e-21,1.62790416995898e-23,3.4333991590016472e-26,1.2201079637997681e-43,3.3757815985572888e-32,2.824362175565672e-58,1.2604569211664177e-57,5.2179525842939968e-34,2.1265924516136868e-61
9.390747670872151e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767533855,0.11866996598386768,0.0228215676923842,0.0,1.3103505981752366e-37,4.3923045018296423e-22,1.0850600379311651e-44,3.4783261799304298e-33,2.0586084609801205e-74,8.288081927849213e-13,1.6195247045295277e-64,8.2880818864808715e-13,3.9884341282853028e-44,4.5029409087282691e-43,1.8200872395547756e-61,2.1103800315134024e-62,4.1138743061319898e-32,1.4392796624324841e-50,4.526347738321176e-11,1.3401711220242444e-12,5.3651747394848607e-15,1.3315593326032525e-23,4.9332185769444029e-23,5.3651325553995999e-15,1.9249438485253114e-20,1.2955178059001484e-22,5.4604776701904258e-25,7.7566091049268712e-42,2.700626975471492e-31,1.8075897312460962e-56,3.2053044793099927e-55,4.1732210168401843e-33,5.4065399294829719e-59
1.8781495839284045e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670677112,0.11866996593777003,0.022821567691714114,0.0,2.0954520057627281e-36,1.7569239196446871e-21,1.3725031742568783e-42,2.7826606045740293e-32,1.0416178949408356e-71,1.6576164347736708e-12,1.0364953580428536e-62,1.6576164182263708e-12,6.3814915945369101e-43,7.2008285560421356e-42,4.6046007274140061e-59,5.3389903788328689e-60,3.2894039128323703e-31,4.605687012106043e-49,9.0526956820664352e-11,2.680342314605934e-12,1.0730390973402188e-14,5.3232973039977169e-23,1.9732697827904186e-22,1.0730221717181431e-14,7.6483582998979378e-20,1.0256500196206916e-21,8.6448465079650582e-24,4.9055037514150491e-40,2.1605039729692724e-30,1.156854548440117e-54,8.1089330336628322e-53,3.3367520389340946e-32,1.3670863795611805e-56
3.756299217610783e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661354236,0.11866996584557472,0.022821567690373943,0.0,3.3491795537136355e-35,7.0277119072666968e-21,1.7171423928749406e-40,2.2261277342770565e-31,5.2130679285058635e-69,3.3152329346269205e-12,6.633563557401235e-61,3.3152328684380059e-12,1.0210375902714541e-41,1.1508937621420611e-40,1.1522229196898036e-56,1.3359834130463965e-57,2.6288141510903173e-30,1.4738146317066049e-47,1.8105391466385567e-10,5.3606846984273487e-12,2.1460950165694948e-14,2.1269704064555811e-22,7.8929374803577644e-22,2.1460269008971383e-14,3.0189694358654405e-19,8.0368711177048797e-21,1.3553918035128982e-22,3.0683745753099444e-38,1.7284068188156023e-29,7.4038314796737275e-53,2.029072429694381e-50,2.6664861856910474e-31,3.4173692667282663e-54
7.51259848497554e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642708485,0.11866996566118411,0.022821567687693601,0.0,5.3473808024945595e-34,2.8110971959065117e-20,2.1018590642481693e-38,1.7809009058916789e-30,2.552791670056126e-66,6.6304659978349176e-12,4.2454717572483818e-59,6.6304657330815526e-12,1.6336566557999248e-40,1.8374777782294172e-39,2.8210281730974732e-54,3.2708963594225153e-55,2.0987298134964844e-29,4.7161732220134047e-46,3.6210782622338279e-10,1.0721369460703551e-11,4.2922596727635424e-14,8.489151176951869e-22,3.1570615831132373e-21,4.2919839478391562e-14,1.1764550042317552e-18,6.1720769581084753e-20,2.0843444962992161e-21,1.8775793681024549e-36,1.382731024287582e-28,4.7384037337347488e-51,4.9676053095500228e-48,2.1285381282999181e-30,8.3496065696547373e-52
1.1268897752340297e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727624062733,0.11866996547679352,0.022821567685013259,0.0,1.9661983447687669e-33,5.9735992380179865e-20,1.3555122882772771e-37,5.2870473787713602e-30,2.1462967249963733e-65,9.9456991245432976e-12,2.4104514464885965e-58,9.9456985619453769e-12,6.1804487256136898e-40,6.9985707923078168e-39,2.0939912250009246e-53,2.4279111706781218e-54,5.99397361568037e-29,2.2000781902457931e-45,5.4316173365605463e-10,1.6082054217613122e-11,6.4384792312450053e-14,1.8012006598019217e-21,6.7085892749470371e-21,6.4378885846586078e-14,2.4556007298492969e-18,1.7239899637698657e-19,7.5276076817598543e-21,1.0315411990088999e-35,3.9537554041398875e-28,2.6497476605949529e-50,3.6873027562989713e-47,6.0786671494195521e-30,6.2251095877077847e-51
1.5025197019705054e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727605416982,0.11866996529240292,0.022821567682332917,0.0,4.9821502171177534e-33,1.0190284593226889e-19,5.6114408881808058e-37,1.1520192895784176e-29,1.0811042582444161e-64,1.3260932314750176e-11,9.270100427867114e-58,1.326093135502948e-11,1.6087657670617695e-39,1.881040114878082e-38,9.5947499614107063e-53,1.1124723398146223e-53,1.2629501063701972e-28,6.6992381275749238e-45,7.242156369618712e-10,2.144273896915851e-11,8.5847557559722699e-14,3.068335901620289e-21,1.1443802389478783e-20,8.5837408126490454e-14,4.1210548486005077e-18,3.5603601577658315e-19,1.8768779701792608e-20,3.8331132210777636e-35,8.3396318360108622e-28,9.2753778454341771e-50,1.6895131869261853e-46,1.2807113764819159e-29,3.1483825610339301e-50
2.2537795554434568e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727568125478,0.11866996492362174,0.022821567676972233,0.0,1.7396058801208386e-32,2.1097780292724444e-19,4.5867680373937646e-36,3.3439535568867819e-29,1.1648975971423971e-63,1.9891398844185802e-11,7.0552627694339107e-57,1.9891396857224898e-11,5.9039332052577563e-39,7.5908292565903344e-38,9.0326724420911719e-52,1.047276008365162e-52,3.4433706679253808e-28,3.0521797740009356e-44,1.0863234338880279e-09,3.2164108459665418e-11,1.2877448748169611e-13,6.3377804459788439e-21,2.3692034955650914e-20,1.2875322272329336e-13,8.3051058536545454e-18,9.3907441120449898e-19,6.3788071190586047e-20,2.6986568715249729e-34,2.2778194380557119e-27,5.1621709663302315e-49,1.5904781042676995e-45,3.4914146143036827e-29,4.66946292615815e-49
3.005039408916408e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727530833975,0.11866996455484057,0.022821567671611549,0.0,4.3412823825323719e-32,3.5881939821718611e-19,1.8902227238516307e-35,7.3128436216873315e-29,5.8645703004861842e-63,2.6521865607115566e-11,2.6640624030072527e-56,2.6521862227845557e-11,1.5309319221743567e-38,2.0528769481879353e-37,4.1464998107086024e-51,4.8075209426026843e-52,7.1933170262558963e-28,9.1676960752141575e-44,1.4484312156382669e-09,4.2885477930456387e-11,1.7170367780602905e-13,1.0754991972906875e-20,4.0292482727095749e-20,1.7166711016797885e-13,1.3769575674003202e-17,1.9049363694301855e-18,1.5568085077950898e-19,9.7442274782944028e-34,4.7659734414411409e-27,1.7645219680339864e-48,7.3010154229231404e-45,7.2929752104058289e-29,2.3182902003339479e-48
3.7562992623893596e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727493542483,0.11866996418605941,0.022821567666250864,0.0,9.1986373736435893e-32,5.4819709411394974e-19,6.1474214415950247e-35,1.3719878979916854e-28,2.3153028519848168e-62,3.3152332620207588e-11,8.1488183698469066e-56,3.3152327457493275e-11,3.3473422616430396e-38,4.6040600135496875e-37,1.493295917766243e-50,1.731328674718563e-51,1.3074163569527063e-27,2.2874783287739997e-43,1.8105389811285945e-09,5.3606847380131185e-11,2.1463541929051758e-13,1.6393918836775063e-20,6.1555520793999009e-20,2.1457893289327425e-13,2.0501226613449427e-17,3.360838685419626e-18,3.2254323511844081e-19,2.841866354733341e-33,8.6762963622645699e-27,4.9483556951599425e-48,2.6292793807260446e-44,1.3253988357097874e-28,9.0508767146579076e-48
