Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),OX(20),CH3X(22)
1.007094581590592e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030543814839621,0.099964283141664903,0.099983925443163243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5716858335008146e-05,3.2149113673438643e-05,0.0
1.0109650982711426e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030531394626332,0.099964282459339901,0.09998386368325933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5717540660009327e-05,3.227263348129521e-05,0.0
1.0148356149516933e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030518976372038,0.099964281796367321,0.099983801923474155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5718203632610542e-05,3.239615305163722e-05,0.0
1.0187061316322439e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030506560023649,0.099964281152216242,0.099983740163807719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5718847783655831e-05,3.2519672384490247e-05,0.0
1.0225766483127945e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030494145529528,0.099964280526370478,0.099983678404260035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5719473629427956e-05,3.2643191479879118e-05,0.0
1.0264471649933451e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030481732839477,0.099964279918327834,0.099983616644831061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.572008167204794e-05,3.2766710337828039e-05,0.0
1.0303176816738957e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030469321904642,0.09996427932760002,0.099983554885520798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5720672399863419e-05,3.289022895836055e-05,0.0
1.0341881983544464e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030456912677529,0.099964278753712069,0.099983493126329231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721246287826483e-05,3.3013747341499602e-05,0.0
1.038058715034997e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030444505111951,0.09996427819620203,0.099983431367256348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721803797861135e-05,3.3137265487267476e-05,0.0
1.0419292317155476e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030432099162972,0.099964277654620681,0.099983369608302133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5722345379220667e-05,3.3260783395685924e-05,0.0
1.0457997483960982e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030419694786904,0.099964277128531051,0.099983307849466574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5722871468835186e-05,3.3384301066776087e-05,0.0
1.0496702650766488e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030407291941243,0.099964276617508244,0.099983246090749697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5723382491649637e-05,3.3507818500558552e-05,0.0
1.0535407817571994e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030394890584668,0.099964276121138923,0.099983184332151448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5723878860952651e-05,3.3631335697053384e-05,0.0
1.05741129843775e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030382490676967,0.099964275639021175,0.099983122573671826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5724360978696118e-05,3.3754852656280084e-05,0.0
1.0612818151183007e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030370092179053,0.099964275170764061,0.099983060815310845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5724829235806369e-05,3.3878369378257659e-05,0.0
1.0651523317988513e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030357695052916,0.099964274715987386,0.099982999057068464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5725284012486361e-05,3.4001885863004624e-05,0.0
1.0728933651599525e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030332904769029,0.099964273845406376,0.099982875540939528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5726154593488181e-05,3.4248918120878275e-05,0.0
1.0798602951849435e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030310597844463,0.09996427310438169,0.09998276437682907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5726895618184857e-05,3.4471246341811684e-05,0.0
1.0868272252099345e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030288294819095,0.099964272401580526,0.099982653213102776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5727598419341056e-05,3.4693573794384194e-05,0.0
1.0937941552349255e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1903026599550624,0.099964271735136376,0.099982542049760648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5728264863505003e-05,3.4915900478687289e-05,0.0
1.1007610852599165e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1903024369972838,0.0999642711032738,0.099982430886802573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5728896726068489e-05,3.5138226394808284e-05,0.0
1.1077280152849075e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030221407316608,0.099964270504304176,0.099982319724228566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5729495695723268e-05,3.5360551542830403e-05,0.0
1.1146949453098985e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030199118110314,0.099964269936621192,0.099982208562038571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5730063378696908e-05,3.5582875922833024e-05,0.0
1.1216618753348895e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030176831956697,0.099964269398697111,0.099982097400232547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5730601302783388e-05,3.5805199534891858e-05,0.0
1.1286288053598804e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030154548710443,0.099964268889078736,0.099981986238810452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5731110921172306e-05,3.6027522379079147e-05,0.0
1.1355957353848714e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030132268233316,0.099964268406383797,0.099981875077772245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5731593616091152e-05,3.6249844455463819e-05,0.0
1.1425626654098624e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030109990393831,0.099964267949297608,0.099981763917117938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5732050702269859e-05,3.6472165764111644e-05,0.0
1.1495295954348534e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030087715066937,0.099964267516569658,0.099981652756847464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5732483430237366e-05,3.6694486305085398e-05,0.0
1.1564965254598444e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030065442133678,0.099964267107010438,0.099981541596960766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5732892989457081e-05,3.6916806078445011e-05,0.0
1.1634634554848354e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030043171480912,0.099964266719488576,0.099981430437457858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5733280511308983e-05,3.7139125084247693e-05,0.0
1.1704303855098264e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19030020903001021,0.099964266352927975,0.099981319278338698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5733647071925804e-05,3.7361443322548082e-05,0.0
1.1773973155348174e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029998636591641,0.099964266006305008,0.099981208119603288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5733993694890558e-05,3.7583760793398362e-05,0.0
1.1843642455598084e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029976372155408,0.099964265678646094,0.099981096961251556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5734321353802767e-05,3.7806077496848372e-05,0.0
1.1913311755847993e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029954109599709,0.099964265369025182,0.099980985803283504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5734630974719238e-05,3.8028393432945744e-05,0.0
1.1982981056097903e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029931848836448,0.099964265076561448,0.099980874645699103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5734923438475758e-05,3.8250708601736005e-05,0.0
1.2052650356347813e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029909589781852,0.099964264800417008,0.099980763488498325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5735199582895284e-05,3.8473023003262668e-05,0.0
1.2122319656597723e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029887332356227,0.099964264539795011,0.099980652331681186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5735460204888367e-05,3.8695336637567331e-05,0.0
1.2191988956847633e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029865076483754,0.099964264293937455,0.099980541175247628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5735706062450893e-05,3.8917649504689778e-05,0.0
1.2261658257097543e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029842822092349,0.099964264062123345,0.099980430019197652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5735937876564343e-05,3.9139961604668071e-05,0.0
1.2331327557347453e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029820569113418,0.099964263843666912,0.099980318863531203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5736156333003446e-05,3.9362272937538605e-05,0.0
1.2400996857597363e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1902979831748173,0.099964263637915871,0.099980207708248309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5736362084055208e-05,3.9584583503336251e-05,0.0
1.2470666157847273e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029776067135248,0.09996426344424976,0.099980096553348941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5736555750154262e-05,3.9806893302094369e-05,0.0
1.2540335458097182e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029753818014944,0.099964263262078482,0.099979985398833057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.573673792143828e-05,4.0029202333844895e-05,0.0
1.2610004758347092e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029731570064687,0.099964263090840694,0.099979874244700673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5736909159227433e-05,4.0251510598618438e-05,0.0
1.2679674058597002e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029709323231081,0.09996426293000249,0.099979763090951759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5737069997431537e-05,4.0473818096444331e-05,0.0
1.2749343358846912e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029687077463345,0.09996426277905604,0.099979651937586303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5737220943888646e-05,4.0696124827350691e-05,0.0
1.2819012659096822e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029664832713167,0.099964262637518272,0.09997954078460429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5737362481638137e-05,4.0918430791364431e-05,0.0
1.2888681959346732e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029642588934609,0.099964262504929763,0.099979429632005706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5737495070131652e-05,4.114073598851143e-05,0.0
1.2958351259596642e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1902962034608395,0.099964262380853527,0.099979318479790566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5737619146384979e-05,4.1363040418816491e-05,0.0
1.3028020559846552e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1902959810411963,0.099964262264873857,0.099979207327958813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5737735126073608e-05,4.1585344082303396e-05,0.0
1.3097689860096462e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029575863002116,0.099964262156595346,0.09997909617651049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5737843404574824e-05,4.1807646978995031e-05,0.0
1.3167359160346371e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029553622693779,0.099964262055641975,0.099978985025445513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5737944357958911e-05,4.2029949108913322e-05,0.0
1.3237028460596281e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029531383158868,0.099964261961655976,0.099978873874763924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5738038343931941e-05,4.2252250472079405e-05,0.0
1.3306697760846191e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029509144363349,0.099964261874297189,0.099978762724465695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5738125702732514e-05,4.2474551068513548e-05,0.0
1.3376367061096101e-09,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19029486906274845,0.099964261793241929,0.099978651574550839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5738206757984779e-05,4.2696850898235246e-05,0.0
