Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53)
2.759033716839097e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33650211470430608,0.11765790768586608,0.022794921864894974,0.0,2.4584202244347248e-23,5.1414470035028009e-12,2.9564931151729237e-10,3.399091160624794e-17,7.2422064500861167e-29,3.3288376617154724e-10,6.6378808742763194e-36,2.7656483278055014e-10,1.7077461465245823e-25,1.257007675460786e-27,2.4768044205912793e-23,3.5551127904381141e-25,3.1132667430166655e-23,1.3184611790536916e-26,0.0010120329400025864,5.3291359873748113e-05,3.0171991087450939e-10,3.0568649864697904e-16,9.9420229131499307e-08,2.0891531017138488e-14,5.4070172728104692e-12,2.446762034911963e-08,7.9506843205185453e-13,2.465470807821741e-14,2.4427344517082797e-16,3.4629508802377985e-20
2.7740086497078667e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33649684748811642,0.11765292928387461,0.02279477777192904,0.0,2.5138154979733843e-23,5.229877469049159e-12,3.0071445636519711e-10,3.4248315392445682e-17,7.4607739554780983e-29,3.3473512193536797e-10,6.7915330155421871e-36,2.7804726196332852e-10,1.7285261508977039e-25,1.278836854325992e-27,2.5396050753897418e-23,3.6352625212633977e-25,3.1688148523391921e-23,1.3415134892997226e-26,0.0010170111797363787,5.3579540731035729e-05,3.0221704370621946e-10,3.0906157607667957e-16,1.0006048602051825e-07,2.0925958489227124e-14,5.4750110940786493e-12,2.4622386938954595e-08,8.0449702570480701e-13,2.5168094180657318e-14,2.4845919052351413e-16,3.5266402942239585e-20
2.7889835825766364e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33649158548342201,0.11764795608346088,0.022794633684382611,0.0,2.5701807657023634e-23,5.3193969851589064e-12,3.0583900775374331e-10,3.450656941298944e-17,7.6847810313231423e-29,3.3658693129342474e-10,6.9479126409838687e-36,2.7952952046689904e-10,1.7494531043458658e-25,1.3009428126675354e-27,2.603660064421216e-23,3.7167782698103686e-25,3.22510147380781e-23,1.3648455919940779e-26,0.0010219842176312827,5.3867710689842768e-05,3.027141305296447e-10,3.1245796952276595e-16,1.0070178373868488e-07,2.0960382852307814e-14,5.5435374420263644e-12,2.4777354271599673e-08,8.1398806244882076e-13,2.5689451369636835e-14,2.5269399899523022e-16,3.5911731596023805e-20
2.803958515445406e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3364863286847769,0.11764298807918727,0.022794489602251066,0.0,2.6275283644790461e-23,5.4100139971812009e-12,3.1102334987371145e-10,3.4765674999854811e-17,7.9143353745565212e-29,3.3843919423128167e-10,7.1070539828906012e-36,2.8101160877380114e-10,1.7705273924048729e-25,1.3233278605184791e-27,2.668987806112418e-23,3.7996759525237171e-25,3.2821333791366724e-23,1.388459461854202e-26,0.001026952059124912,5.4155869759028965e-05,3.032111714129673e-10,3.1587571969324991e-16,1.0134412214654414e-07,2.0994804110148589e-14,5.6125979620851566e-12,2.4932521931033077e-08,8.2354164627458328e-13,2.6218862192227613e-14,2.5697818692345585e-16,3.6565565637914272e-20
2.818933448314176e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33648107708674019,0.11763802526562125,0.022794345525529787,0.0,2.6858707231652284e-23,5.5017369786818219e-12,3.1626786739495974e-10,3.5025633484791135e-17,8.1495460925654551e-29,3.4029191073452299e-10,7.2689915028266131e-36,2.8249352736635778e-10,1.7917494009772807e-25,1.3459943174781058e-27,2.735606870943641e-23,3.8839715746945158e-25,3.3399173737715025e-23,1.4123570781293143e-26,0.001031914709649885,5.4444017947444836e-05,3.03708166424273e-10,3.1931490007019152e-16,1.0198750110339869e-07,2.102922227544367e-14,5.682195648992709e-12,2.5087889499446198e-08,8.33157880676362e-13,2.6756409584443266e-14,2.6131207102715258e-16,3.7227978046221171e-20
2.8339083811829456e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33647583068387782,0.11763306763733708,0.022794201454214159,0.0,2.7452203939349356e-23,5.5945744421162508e-12,3.215729456451302e-10,3.5286446199236691e-17,8.3905242340022484e-29,3.4214508078876066e-10,7.4337599787857585e-36,2.8397527672659496e-10,1.8131195164694848e-25,1.3689445159417745e-27,2.8035360386861446e-23,3.9696812641944195e-25,3.3984603098124473e-23,1.43654042631839e-26,0.001036872174631952,5.4732155263928224e-05,3.0420511563154576e-10,3.2277555090686888e-16,1.0263192047004352e-07,2.1063637353642629e-14,5.7523321525495573e-12,2.5243456559774164e-08,8.4283686900683502e-13,2.7302177018729108e-14,2.656959685550661e-16,3.7899038753145896e-20
2.8488833140517154e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3364705894707602,0.11762811518891336,0.022794057388299586,0.0,2.8055900036042522e-23,5.6885349245483774e-12,3.2693897036273702e-10,3.5548114474434919e-17,8.6373820949524243e-29,3.4399870437962418e-10,7.6013943900027833e-36,2.8545685733635113e-10,1.8346381256048484e-25,1.3921807959951131e-27,2.8727942230721492e-23,4.0568212262984819e-25,3.4577690688966077e-23,1.4610114958662196e-26,0.0010418244594925367,5.5020281717308991e-05,3.0470201910267917e-10,3.2625766976944591e-16,1.0327738010912369e-07,2.1098049338011588e-14,5.8230073644403391e-12,2.5399222696334863e-08,8.5257871458924724e-13,2.7856248306140784e-14,2.701301970813124e-16,3.8578815994340368e-20
2.863858246920485e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33646535344196415,0.11762316791493534,0.022793913327781457,0.0,2.8669922985091191e-23,5.7836270009519863e-12,3.3236632792188811e-10,3.5810639641328142e-17,8.8902338977978572e-29,3.4585278149277018e-10,7.7719300253197481e-36,2.8693826967717616e-10,1.8563056155950133e-25,1.4157055100678891e-27,2.943400542620965e-23,4.1454077857900302e-25,3.5178505783221852e-23,1.4857722823076989e-26,0.0010467715696464018,5.5308397316404704e-05,3.0519887690546508e-10,3.2976132003211543e-16,1.039238798807572e-07,2.1132458236980114e-14,5.8942238457560938e-12,2.5555187490196416e-08,8.6238352024083071e-13,2.8418707780460915e-14,2.746150746926067e-16,3.9267384116054317e-20
2.878833179789255e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33646012259207125,0.1176182258099927,0.022793769272655168,0.0,2.9294401136702409e-23,5.8798592714634042e-12,3.3785540511173288e-10,3.6074023030661267e-17,9.1491951966127859e-29,3.4770731211387266e-10,7.9454023803813598e-36,2.8841951423042971e-10,1.87812237397373e-25,1.4395210196950516e-27,3.0153742539711784e-23,4.2354573465291865e-25,3.5787117956935707e-23,1.5108247852075029e-26,0.0010517135105039097,5.5596502070024818e-05,3.0569568910759617e-10,3.3328661817943427e-16,1.0457141964295989e-07,2.11668640752481e-14,5.9659863527485197e-12,2.5711350519853409e-08,8.7225138811202201e-13,2.8989640121266551e-14,2.7915091980408136e-16,3.9964819442760168e-20
2.8938081126580246e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33645489691566904,0.1176132888686815,0.022793625222916138,0.0,2.9929463958410967e-23,5.9772403726837027e-12,3.4340658932704883e-10,3.6338265972891474e-17,9.4143834069098497e-29,3.4956229622863144e-10,8.1218472496444735e-36,2.8990059147719464e-10,1.90008878874217e-25,1.4636296978954877e-27,3.0887348117840326e-23,4.3269864272685991e-25,3.6403597226353255e-23,1.5361710099834607e-26,0.0010566502874690402,5.5884595986967008e-05,3.0619245577666173e-10,3.368335275016851e-16,1.052199992601027e-07,2.1201266840126748e-14,6.0382934226952418e-12,2.5867711369465985e-08,8.8218242055692139e-13,2.9569130510511473e-14,2.8373805131761628e-16,4.067118666845487e-20
2.9072855522399174e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33645019822577366,0.11760885003194499,0.022793495582753322,0.0,3.0510178303585562e-23,6.0658727810955798e-12,3.4845607728532265e-10,3.6576820638021968e-17,9.6584753568656616e-29,3.5123216965719173e-10,8.2832189534650289e-36,2.9123341834963186e-10,1.9199868392987826e-25,1.4855801379973656e-27,3.1559613047236684e-23,4.4106413332913123e-25,3.6965213153742058e-23,1.5592354065990636e-26,0.0010610889760710211,5.6143871254117342e-05,3.0663950690382453e-10,3.400442658774611e-16,1.0580460987661261e-07,2.1232226703927535e-14,6.1038370797008467e-12,2.6008604923151574e-08,8.9117443990506051e-13,3.0098059792961286e-14,2.8791058350834244e-16,4.131461606539055e-20
2.9207629918218103e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33644550371809018,0.117604415369447,0.022793365946947114,0.0,3.1099667993972516e-23,6.1554491131190816e-12,3.5355646943193564e-10,3.6816073587954761e-17,9.9077959578540042e-29,3.5290241039366102e-10,8.4470541319584737e-36,2.9256611044360352e-10,1.9400067096712705e-25,1.5077717223984241e-27,3.2243415162263774e-23,4.4955203216089918e-25,3.7533310140421255e-23,1.5825408169396335e-26,0.0010655234902231389,5.6403137757072807e-05,3.0708652125299171e-10,3.4327260631680077e-16,1.0639006256101257e-07,2.126318409134855e-14,6.1698257507921298e-12,2.6149658063670732e-08,9.0021777935091802e-13,3.0634053276869497e-14,2.9212514951820918e-16,4.1965395795881545e-20
2.9342404314037032e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33644081338868387,0.11759998487725902,0.022793236315494195,0.0,3.1698029445478287e-23,6.245975727466964e-12,3.5870804920254525e-10,3.7056025792104602e-17,1.0162434119426381e-28,3.5457301842765824e-10,8.6133793956213401e-36,2.9389866810934704e-10,1.9601486835090566e-25,1.5302062017981348e-27,3.2938899722858628e-23,4.5816356314824305e-25,3.8107939987026963e-23,1.6060887129914513e-26,0.001069953833854001,5.6662395502226849e-05,3.0753349887323613e-10,3.4651858252837751e-16,1.0697635721219544e-07,2.129413900846744e-14,6.2362608332993083e-12,2.6290870484477771e-08,9.0931251264554787e-13,3.1177173921276904e-14,2.9638198264369336e-16,4.2623578079037576e-20
2.947717870985596e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33643612723362504,0.11759555855145691,0.022793106688391223,0.0,3.2305359892390596e-23,6.3374590090393976e-12,3.6391110045816141e-10,3.7296678219682923e-17,1.0422480144335374e-28,3.5624399374882053e-10,8.782221571422538e-36,2.9523109169690299e-10,1.9804130447930277e-25,1.5528853352159347e-27,3.364621342730437e-23,4.6689995846193767e-25,3.8689154812654938e-23,1.6298805709375492e-26,0.0010743800108876777,5.692164449596451e-05,3.0798043981355871e-10,3.4978220787268948e-16,1.0756349373000302e-07,2.1325091454052345e-14,6.3031428712438029e-12,2.6432241879492072e-08,9.1845871355840563e-13,3.1727485045451501e-14,3.0068131652451127e-16,4.3289215121517864e-20
2.961195310567489e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33643144524898677,0.11759113638811997,0.022792977065634868,0.0,3.2921757189478604e-23,6.4299053618345758e-12,3.6916590736769639e-10,3.7538031839753805e-17,1.0688025372261952e-28,3.5791533634679799e-10,8.9536076446502864e-36,2.9656338155616875e-10,2.0008000777451553e-25,1.5758108879625748e-27,3.4365504030689147e-23,4.7576245627617846e-25,3.9277006968566598e-23,1.6539178700169698e-26,0.0010788020252449377,5.718088474466477e-05,3.0842734412289371e-10,3.5306351499993011e-16,1.0815147201358138e-07,2.1356041430416703e-14,6.3704731737416772e-12,2.6573771941587123e-08,9.2765645574955157e-13,3.2285050230940471e-14,3.050233850472756e-16,4.3962361510530783e-20
2.974672750149382e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33642676743084532,0.11758671838333053,0.022792847447221799,0.0,3.3547319793256524e-23,6.523321207865225e-12,3.7447275439025531e-10,3.7780087621242427e-17,1.0959162123461692e-28,3.5958704621125367e-10,9.1275647500262335e-36,2.9789553803690691e-10,2.0213100668144161e-25,1.5989846314495576e-27,3.5096920283269272e-23,4.8475230043285056e-25,3.9871549025581328e-23,1.6782020923531271e-26,0.0010832198808434408,5.7440116254700879e-05,3.0887421185011856e-10,3.5636255803361448e-16,1.0874029196124131e-07,2.1386988947772836e-14,6.4382539503719366e-12,2.6715460362471592e-08,9.3690581247649573e-13,3.2849933306866948e-14,3.0940842232845107e-16,4.4643072196851382e-20
2.991252552101723e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33642101853874384,0.11758128909993842,0.022792687997990193,0.0,3.4329599824862841e-23,6.6395798403830671e-12,3.810729891230641e-10,3.8078826693441169e-17,1.1300520732835454e-28,3.616440695902905e-10,9.3451322467901295e-36,2.9953416023480134e-10,2.0467103250181666e-25,1.6278358160205685e-27,3.6013556559335962e-23,4.9598805234526829e-25,4.0612203541709369e-23,1.7084172027371113e-26,0.0010886489804127586,5.7759008106222562e-05,3.0942389363579433e-10,3.6044536211023425e-16,1.0946580638787536e-07,2.1425056881181095e-14,6.5222562132726509e-12,2.6889980720809621e-08,9.4835518379750127e-13,3.3554979819473674e-14,3.1486213820931056e-16,4.549092901939153e-20
3.0078323540540637e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33641527593885778,0.11757586609675166,0.022792528555320348,0.0,3.5126087218083582e-23,6.7573274879999047e-12,3.8775294192921773e-10,3.8378631661773197e-17,1.1650660747675594e-28,3.6370164874303067e-10,9.5666834221939405e-36,3.0117258176162393e-10,2.0722976226216853e-25,1.6570686290608575e-27,3.6949053317017173e-23,5.0742076871445036e-25,4.1363161495705092e-23,1.7390110234012644e-26,0.0010940717994571425,5.807788675441477e-05,3.0997352022390821e-10,3.6455508008918206e-16,1.1019259422182935e-07,2.1463121097836199e-14,6.6069432100638234e-12,2.7064739695779677e-08,9.5988291330357528e-13,3.4271318361733763e-14,3.2038167353327712e-16,4.6350412735488046e-20
3.0244121560064047e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33640953962390829,0.11757044936650228,0.0227923691192061,0.0,3.5936970171332216e-23,6.8765762560335782e-12,3.9451314476982672e-10,3.8679504328970389e-17,1.2009762294237191e-28,3.6575978365033087e-10,9.7922700373762962e-36,3.0281080326742485e-10,2.0980724910601886e-25,1.6866864178328854e-27,3.7903695778482252e-23,5.1905281218644989e-25,4.2124522586410266e-23,1.7699863375391378e-26,0.0010994883452445691,5.8396752211095523e-05,3.1052309170502344e-10,3.686918104024117e-16,1.1092065527445851e-07,2.1501181613387394e-14,6.692318917473096e-12,2.7239736711398928e-08,9.7148913630981659e-13,3.4999069816373533e-14,3.2596746606880867e-16,4.7221628236406943e-20
3.0409919579587456e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33640380958662391,0.11756503890192997,0.022792209689641279,0.0,3.6762438373299945e-23,6.997338294591398e-12,4.0135413030801213e-10,3.8981446497425846e-17,1.2378008030076489e-28,3.6781847429307832e-10,1.002194422879709e-35,3.0444882540192226e-10,2.1240354623249315e-25,1.7166925445148839e-27,3.8877771671855622e-23,5.3088655948554903e-25,4.2896387063271269e-23,1.8013459355025654e-26,0.0011048986250353811,5.8715604488068816e-05,3.1107260816956494e-10,3.728556087511902e-16,1.1164998935894853e-07,2.1539238436231776e-14,6.7783856404308864e-12,2.7414971192717179e-08,9.8317398759110015e-13,3.5738355680675265e-14,3.3161995414436213e-16,4.8104675690622773e-20
3.0575717599110866e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33639808581974173,0.11755963469578298,0.02279205026661971,0.0,3.760268306118295e-23,7.1196258035874775e-12,4.0827643198578694e-10,3.9284459969156739e-17,1.2755583411061542e-28,3.6987772065219386e-10,1.0255758550605899e-35,3.0608664881446669e-10,2.1501870690244997e-25,1.7470903867300982e-27,3.9871571512534364e-23,5.4292440299219473e-25,4.367885578856996e-23,1.8330926156030358e-26,0.0011103026460814376,5.9034443597123014e-05,3.1162206970781036e-10,3.7704648073299962e-16,1.1238059629069059e-07,2.1577291560471931e-14,6.8651436544887869e-12,2.7590442566104094e-08,9.949376017474841e-13,3.6489298135324107e-14,3.3733957671215239e-16,4.8999652563172676e-20
3.0741515618634275e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33639236831600694,0.11755423674081752,0.022791890850135253,0.0,3.845789704642961e-23,7.2434510305955925e-12,4.1528058398422666e-10,3.9588546545822546e-17,1.3142676640471498e-28,3.7193752270863029e-10,1.0493765957888971e-35,3.0772427415405667e-10,2.1765278443557512e-25,1.7778833377767436e-27,4.0885388495209109e-23,5.5516875006031129e-25,4.4472030212356472e-23,1.8652291837631887e-26,0.0011157004156265114,5.9353269550031613e-05,3.1217147640988838e-10,3.8126451616749475e-16,1.1311247588191708e-07,2.161534099741453e-14,6.9525965610022862e-12,2.7766150253930793e-08,1.0067801129306408e-12,3.7252020014522981e-14,3.4312677331357868e-16,4.9906665297579095e-20
3.0907313638157684e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33638665706817344,0.11754884502979854,0.022791731440181755,0.0,3.9328274983222795e-23,7.3688262742977298e-12,4.223671212746678e-10,3.9893708028699833e-17,1.3539478916667917e-28,3.7399788044337482e-10,1.0736019836153603e-35,3.0936170206931512e-10,2.2030583221453437e-25,1.8090748093358669e-27,4.191951868911674e-23,5.6762202410533617e-25,4.5276012416210062e-23,1.8977584540687644e-26,0.001121091940905713,5.9672082358552182e-05,3.1272082836577531e-10,3.8550983883992256e-16,1.1384562794362787e-07,2.165338677135973e-14,7.0407493729207025e-12,2.794209367643801e-08,1.0187016544120292e-12,3.8026644853445978e-14,3.4898198412248843e-16,5.0825821407905594e-20
3.1073111657681094e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33638095206900359,0.1175434595554993,0.022791572036753086,0.0,4.0214013072869772e-23,7.4957638827821441e-12,4.2953657958720514e-10,4.0199946218697003e-17,1.3946184282158259e-28,3.7605879383744713e-10,1.0982573987991417e-35,3.1099893320850177e-10,2.2297790368264611e-25,1.8406682283881902e-27,4.2974260952174889e-23,5.8028666405975151e-25,4.6090905092847499e-23,1.9306832484906245e-26,0.0011264772291458072,5.9990882034426949e-05,3.1327012566529902e-10,3.8978241875423683e-16,1.1458005229309681e-07,2.1691428871072463e-14,7.1296010012148242e-12,2.8118272259277809e-08,1.0307023593543989e-12,3.8813296864413396e-14,3.5490564991992419e-16,5.1757215152001126e-20
3.1238909677204503e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33637525331126794,0.11753808031070145,0.022791412639843106,0.0,4.1115309140140892e-23,7.6242762539753332e-12,4.3678949541213646e-10,4.0507262916352642e-17,1.4362989703959458e-28,3.7812026287190062e-10,1.1233482637767985e-35,3.1263596821951173e-10,2.2566905234418976e-25,1.8726670379443771e-27,4.4049916962355814e-23,5.9316512450661669e-25,4.6916811552983841e-23,1.9640063969510206e-26,0.0011318562875651641,6.030966858938265e-05,3.1381936839814028e-10,3.9408233558746798e-16,1.1531574874350241e-07,2.1729467304434775e-14,7.2191546245314444e-12,2.8294685423142861e-08,1.0427823606897472e-12,3.9612100942660618e-14,3.6089821209435637e-16,5.2700953528587457e-20
3.138812789477557e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33637012975976388,0.11753324431064799,0.022791269188192541,0.0,4.1939942576704382e-23,7.7412940975782345e-12,4.4338891985130152e-10,4.0784771556136571e-17,1.474691535496209e-28,3.7997606005980158e-10,1.1463068678543653e-35,3.1410913257501895e-10,2.2810744141064561e-25,1.9018154349235775e-27,4.5036140261172553e-23,6.04940596868598e-25,4.7669630042152687e-23,1.9943401686632392e-26,0.0011366921196050317,6.0596565280136651e-05,3.1431364027718621e-10,3.9797573461487489e-16,1.1597896303945656e-07,2.1763698778832281e-14,7.3003571616578887e-12,2.8453657356598973e-08,1.0537222694121675e-12,4.0341518411772581e-14,3.6635078975212017e-16,5.356096297433006e-20
3.1537346112346635e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33636501125271434,0.11752841334540032,0.022791125741812693,0.0,4.2777486309707643e-23,7.8596066906505003e-12,4.5005677221692638e-10,4.1063156557332241e-17,1.5139331877985395e-28,3.8183230728732515e-10,1.1696266258574205e-35,3.1558213906300189e-10,2.3056136548233569e-25,1.9312975353040567e-27,4.6039774295448519e-23,6.1689307636868884e-25,4.8431530075385232e-23,2.0250009801420335e-26,0.0011415229165805036,6.0883451360959425e-05,3.1480786809491097e-10,4.0189138762529853e-16,1.1664320745036902e-07,2.1797927301890278e-14,7.3821328710880826e-12,2.8612818407937812e-08,1.0647266111479597e-12,4.1080972793446114e-14,3.718598541168233e-16,5.4431132776156334e-20
3.16865643299177e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33635989778486652,0.11752358740971372,0.022790982300699116,0.0,4.3628087984597344e-23,7.9792231752395716e-12,4.5679344517869265e-10,4.1342419231767055e-17,1.554038907613811e-28,3.8368900454072757e-10,1.1933115790780245e-35,3.1705498815501806e-10,2.3303086369026845e-25,1.9611158827665294e-27,4.7061044897741265e-23,6.2902438503319273e-25,4.9202588260138429e-23,2.0559909109761534e-26,0.0011463486837363485,6.1170326840367757e-05,3.153020519163859e-10,4.0582927427028701e-16,1.1730848184349754e-07,2.1832152861383577e-14,7.4644809759331214e-12,2.8772168156512642e-08,1.0757954820291734e-12,4.1830556560200892e-14,3.7742572821406455e-16,5.5311534545211124e-20
3.1835782547488767e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33635478935097335,0.11751876649834887,0.022790838864847347,0.0,4.4491896468977747e-23,8.1001527261298931e-12,4.6359933189459443e-10,4.1622560891029233e-17,1.5950238783047945e-28,3.8554615180628627e-10,1.2173657967402908e-35,3.1852768032238789e-10,2.3551597520502575e-25,1.9912730330121486e-27,4.8100179770010704e-23,6.4133635516223926e-25,4.9982881612994297e-23,2.0873120459710107e-26,0.0011511694263118743,6.1457191726868381e-05,3.157961918065859e-10,4.0978953362857383e-16,1.1797478607989724e-07,2.1866375484102965e-14,7.5474070128525917e-12,2.893170617491992e-08,1.0869289774770112e-12,4.2590362632777034e-14,3.8304873545921133e-16,5.620225367690138e-20
3.1985000765059833e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33634968594579279,0.11751395060607203,0.022790695434252953,0.0,4.536906177730002e-23,8.2224045509807329e-12,4.7047482600942082e-10,4.1903582846468131e-17,1.6369034862987367e-28,3.874037490703e-10,1.2417933761896548e-35,3.2000021603619391e-10,2.3801673923676777e-25,2.0217715529495002e-27,4.9157408497403582e-23,6.5383082936919137e-25,5.0772487562182336e-23,2.1189664751677413e-26,0.0011559851495409241,6.1744046028958054e-05,3.1629028783038916e-10,4.1377219070554286e-16,1.1864212002517093e-07,2.190059517444853e-14,7.6309120818838756e-12,2.9091432039750754e-08,1.0981271924304386e-12,4.3360484381840326e-14,3.887291996564637e-16,5.7103364525114281e-20
3.211929716087379e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33634509717635169,0.11750962059002175,0.022790566351209379,0.0,4.6170055500992667e-23,8.3335693742858411e-12,4.7672261077772527e-10,4.2157256343231937e-17,1.6753729288580027e-28,3.8907597134528473e-10,1.2641008312426016e-35,3.2132536479997992e-10,2.4028084220646839e-25,2.049514222034239e-27,5.0124575874778636e-23,6.6523342839621485e-25,5.149115951384801e-23,2.1477421596369962e-26,0.0011603150132271933,6.2002205858181826e-05,3.1673493679958743e-10,4.1737572225239128e-16,1.1924360086727183e-07,2.1931390380977203e-14,7.7065613685362732e-12,2.9235345577744498e-08,1.1082609996852177e-12,4.4062491393835409e-14,3.9389101106497691e-16,5.7923309315099223e-20
3.225359355668775e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33634051247211305,0.11750529463139003,0.022790437272417439,0.0,4.698210148802845e-23,8.4458194832994231e-12,4.8302738443519153e-10,4.2411644897535887e-17,1.7145911582560116e-28,3.9074855809797926e-10,1.2867170779237685e-35,3.2265038756084667e-10,2.425576841471899e-25,2.0775373739744861e-27,5.1106756809675491e-23,6.7678671446817619e-25,5.221749474886325e-23,2.176791040637375e-26,0.0011646408192855645,6.226035712708694e-05,3.1717955033663934e-10,4.2099743928588234e-16,1.1984591556689994e-07,2.1962183211531446e-14,7.7826814333116648e-12,2.9379410618667584e-08,1.1184473759267955e-12,4.4772998802884307e-14,3.9909986179946237e-16,5.8751789246565861e-20
3.2387889952501708e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3363359318292668,0.11750097272637276,0.022790308197873914,0.0,4.7805311488283592e-23,8.5591616589611543e-12,4.8938943495489391e-10,4.2666749464858423e-17,1.754569820066366e-28,3.9242150931843986e-10,1.3096451620230155e-35,3.2397528466171905e-10,2.4484729372529201e-25,2.1058429033008768e-27,5.2104122609343581e-23,6.8849205234974217e-25,5.2951550573199636e-23,2.2061146527213747e-26,0.0011689625715201549,6.2518499841846583e-05,3.1762412848864163e-10,4.2463744096846955e-16,1.2044906402313574e-07,2.1992973688195874e-14,7.8592762517885017e-12,2.9523626849768013e-08,1.1286863896789788e-12,4.5492075614137658e-14,4.0435598871658549e-16,5.9588866280929746e-20
3.2522186348315666e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33633135524400681,0.11749665487116943,0.022790179127575565,0.0,4.8639797895383416e-23,8.6736027039168307e-12,4.9580905062523892e-10,4.2922571000522334e-17,1.7953206939943219e-28,3.9409482499673664e-10,1.3328881480213847e-35,3.2530005644536597e-10,2.4714969963299453e-25,2.1344327107183847e-27,5.3116845833553131e-23,7.0035081360852827e-25,5.3693384566051304e-23,2.2357145338936735e-26,0.0011732802737315043,6.2776634008627482e-05,3.1806867130262825e-10,4.2829567961354381e-16,1.2105304614088389e-07,2.2023761798628646e-14,7.9363440474594262e-12,2.9667993963759572e-08,1.1389781094587864e-12,4.6219791129536007e-14,4.0965962892481409e-16,6.0434589806642665e-20
3.2656482744129624e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33632678271253014,0.1174923410619831,0.022790050061519174,0.0,4.9485673809111112e-23,8.7891494425403314e-12,5.0228652004768266e-10,4.317911045969538e-17,1.8368556974914241e-28,3.9576850512295334e-10,1.3564491191568981e-35,3.2662470325440083e-10,2.4946493058831368e-25,2.163308703722641e-27,5.4145100298839166e-23,7.1236437662066177e-25,5.4443054580805227e-23,2.2655922256134663e-26,0.0011775939297165813,6.3034759633589761e-05,3.185131788255709e-10,4.3197217454342368e-16,1.2165786182260183e-07,2.2054547538659747e-14,8.013885562732551e-12,2.9812511650552726e-08,1.1493226040384465e-12,4.6956214948058561e-14,4.1501101978258444e-16,6.1289016964608566e-20
3.279077913994358e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33632221423103792,0.11748803129502035,0.022789920999701521,0.0,5.0343053134296786e-23,8.9058087209527859e-12,5.0882213213565697e-10,4.3436368797390638e-17,1.8791868902901621e-28,3.9744254968718776e-10,1.3803311774786367e-35,3.2794922543128179e-10,2.5179301533501744e-25,2.1924727975949382e-27,5.5189061082410667e-23,7.2453412657628797e-25,5.5200618745912514e-23,2.2957492727969171e-26,0.0011819035432687874,6.3292876722887109e-05,3.1895765110437833e-10,4.3566702776248082e-16,1.2226351096754587e-07,2.20853309267091e-14,8.0919048125738713e-12,2.9957179596502779e-08,1.1597199416687336e-12,4.7701416965973058e-14,4.2041039889729245e-16,6.2152211488149717e-20
