Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57)
2.351246515485777e-09,0.09977366400000001,0.80000000000000004,0.0,0.28844965133687067,0.099321042472843221,0.099892512156741109,5.1507254052400525e-29,2.8534469719680341e-19,3.5309134776082848e-13,4.7123660478906521e-10,1.9920875199240418e-15,1.7373582585510903e-16,1.7190185989747464e-10,3.5429490238778392e-34,3.9398376623003837e-14,2.8417472401331119e-23,3.4291846803376109e-22,4.1826482001152707e-27,5.8791696365944828e-28,1.7322081650648494e-16,2.8819954219024613e-27,0.00067894490952859893,0.00021497521501966346,2.5902824136305032e-09,3.1141922848401364e-14,4.2164063521017222e-08,6.3017771728421699e-14,1.8978999100081299e-11,9.3649312325552128e-09,2.2990526812748719e-13,1.0953321512418477e-15
2.361729544872155e-09,0.09977366400000001,0.80000000000000004,0.0,0.28844592572756544,0.099318272216865636,0.099892034635751428,5.3259223868569238e-29,2.9072429867589436e-19,3.6011871683793329e-13,4.7910750500806011e-10,2.0154673847370136e-15,1.7590577052419539e-16,1.7328627279272978e-10,3.6610353901465568e-34,3.9781508418344091e-14,2.9002961507911724e-23,3.4932497681193386e-22,4.2713671584637848e-27,6.0042929846979736e-28,1.7538200266503368e-16,2.9543514262192185e-27,0.00068171507494146357,0.00021593024912496559,2.6000558407983586e-09,3.148812427699645e-14,4.2492540810180199e-08,6.3255590209199032e-14,1.9271615433281202e-11,9.4361715184396915e-09,2.3269685733446368e-13,1.1209140587491732e-15
2.3722125742585327e-09,0.09977366400000001,0.80000000000000004,0.0,0.28844220229577155,0.099315504110168276,0.099891557129376099,5.5062564397803516e-29,2.9618428912963916e-19,3.6725562603124395e-13,4.8707330343948437e-10,2.0390236683272199e-15,1.7809314297260758e-16,1.7467587392660131e-10,3.7825179561545289e-34,4.0167188069656742e-14,2.9597898315626502e-23,3.5582697057914551e-22,4.3615597863107358e-27,6.1314978981440872e-28,1.7756050758490887e-16,3.028194936979005e-27,0.00068448309077201799,0.00021688525390669709,2.6098281369089479e-09,3.1836917880311959e-14,4.2822210755386562e-08,6.3493382093687266e-14,1.956743019250847e-11,9.507611692439121e-09,2.3550923188996914e-13,1.1469777935818714e-15
2.3826956036449105e-09,0.09977366400000001,0.80000000000000004,0.0,0.28843848103981296,0.099312738151088903,0.099891079637607516,5.6918541711419056e-29,3.0172558778741423e-19,3.7450332215685071e-13,4.9513469718518934e-10,2.0627570133712398e-15,1.8029800825838006e-16,1.7607066252072196e-10,3.9074790880736061e-34,4.0555424660772774e-14,3.0202394162390764e-23,3.6242551727074671e-22,4.45324381134804e-27,6.2608093352663205e-28,1.7975639545458114e-16,3.1035498936673641e-27,0.00068724895868260444,0.00021784022937926842,2.619599312789394e-09,3.2188318538825136e-14,4.3153073177061044e-08,6.3731147696873487e-14,1.9866464379926979e-11,9.5792509948782166e-09,2.3834243997020997e-13,1.1735302721406844e-15
2.3931786330312882e-09,0.09977366400000001,0.80000000000000004,0.0,0.28843476195801526,0.0993099743379664,0.099890602160438158,5.8828447311754257e-29,3.0734912279496173e-19,3.8186306119504266e-13,5.0329238490518711e-10,2.0866680625090975e-15,1.825204314288221e-16,1.7747063780252361e-10,4.0360027945185624e-34,4.0946227272882666e-14,3.0816561234581605e-23,3.6912169572682969e-22,4.5464370935495962e-27,6.3922524366858758e-28,1.8196973044860018e-16,3.1804405179398397e-27,0.00069001268033427301,0.00021879517555707678,2.6293693789546452e-09,3.2542339286193291e-14,4.348512789716571e-08,6.3968887309141067e-14,2.016873848626451e-11,9.6510886653723402e-09,2.4119652956308155e-13,1.2005784796526538e-15
2.403661662417666e-09,0.09977366400000001,0.80000000000000004,0.0,0.2884310450487052,0.099307212669141137,0.099890124697860475,6.07935992335883e-29,3.1305582969367067e-19,3.8933610858258931e-13,5.115470668513786e-10,2.1107574583444788e-15,1.8476047752029422e-16,1.7887579900521681e-10,4.1681747955682268e-34,4.1339604984470584e-14,3.144051259411569e-23,3.7591659098275107e-22,4.6411576293155654e-27,6.5258525309396646e-28,1.842005767272807e-16,3.2588913240344982e-27,0.00069277425738674457,0.00021975009245450532,2.6391383456094427e-09,3.2898985582562631e-14,4.3818374739669982e-08,6.4206601158840613e-14,2.0474272023359654e-11,9.723123943258044e-09,2.4407155063956346e-13,1.2281294725539038e-15
2.414144691804044e-09,0.09977366400000001,0.80000000000000004,0.0,0.28842733031021067,0.099304453142954455,0.099889647249866959,6.2815336395312673e-29,3.1884664994818542e-19,3.9692373710477162e-13,5.1989944449865425e-10,2.135025843447539e-15,1.8701821156072749e-16,1.8028614536637739e-10,4.304082160758727e-34,4.1735566871930827e-14,3.207436198341933e-23,3.8281129333592083e-22,4.7374235209201452e-27,6.6616350923142108e-28,1.8644899843996434e-16,3.3389270541636149e-27,0.00069553369149871357,0.00022070498008592635,2.6489062227246265e-09,3.3258266100846399e-14,4.4152813528651363e-08,6.4444289494784243e-14,2.0783085163443482e-11,9.7953560662435007e-09,2.4696755217848047e-13,1.2561903626660281e-15
2.4246277211904216e-09,0.09977366400000001,0.80000000000000004,0.0,0.28842361774086128,0.099301695757749317,0.099889169816450032,6.4895032031247649e-29,3.2472253565180829e-19,4.0462723150370093e-13,5.2835022129282021e-10,2.1594738603381457e-15,1.8929369856447125e-16,1.8170167613044604e-10,4.4438141724939513e-34,4.2134122008277696e-14,3.2718224252398371e-23,3.8980690430963802e-22,4.8352530428951567e-27,6.799625832141035e-28,1.8871505971828516e-16,3.4205728234871383e-27,0.00069829098432720726,0.0002216598384656948,2.6586730199041861e-09,3.3620194340268029e-14,4.4488444088830724e-08,6.468195259134962e-14,2.109519864516835e-11,9.8677842699009755e-09,2.4988458136461037e-13,1.2847683522197906e-15
2.4351107505767994e-09,0.09977366400000001,0.80000000000000004,0.0,0.28841990733898742,0.099298940511869924,0.09988869239760223,6.7034083555441203e-29,3.3068444655615602e-19,4.1244788482373081e-13,5.3690010202589985e-10,2.1841021514910301e-15,1.9158700353654163e-16,1.8312239054648019e-10,4.5874616783116007e-34,4.2535279464195114e-14,3.3372215020076819e-23,3.9690453390636816e-22,4.9346645891834891e-27,6.9398506259630389e-28,1.9099882468169205e-16,3.5038540068669706e-27,0.00070104613752810239,0.00022261466760815376,2.668438746505934e-09,3.3984780862146142e-14,4.4825266246354733e-08,6.4919590692880755e-14,2.1410632601974852e-11,9.9404077893306813e-09,2.5282268541329717e-13,1.313870706273094e-15
2.445593779963177e-09,0.09977366400000001,0.80000000000000004,0.0,0.28841619910292166,0.099296187403661917,0.09988821499331596,6.9233920313959922e-29,3.367333511505072e-19,4.203870009875424e-13,5.4554979324228944e-10,2.2089113593336547e-15,1.9389819146985426e-16,1.845482878693456e-10,4.7351175828462069e-34,4.293904830733225e-14,3.4036450913322523e-23,4.041052996612107e-22,5.035676710309214e-27,7.0823355645948226e-28,1.9330035743380628e-16,3.5887963220057359e-27,0.00070379915275577197,0.00022356946752763042,2.6782034115791451e-09,3.4352030312324636e-14,4.5163279828950705e-08,6.5157203995010684e-14,2.1729406621960032e-11,1.0013225858762872e-08,2.557819130610107e-13,1.3435047726127335e-15
2.456076809349555e-09,0.09977366400000001,0.80000000000000004,0.0,0.28841249303099697,0.099293436431471954,0.099887737603583771,7.1495994381559503e-29,3.4287022441371553e-19,4.2844589146321609e-13,5.5430000266868405e-10,2.2339021262421714e-15,1.9622732734906263e-16,1.859793673577524e-10,4.8868762664144374e-34,4.3345437603257113e-14,3.4711049258323253e-23,4.1141032540288682e-22,5.1383080650064834e-27,7.2271068874310247e-28,1.9561972206742271e-16,3.6754257250060487e-27,0.00070655003166355591,0.00022452423823844124,2.6879670239695307e-09,3.4721953458521606e-14,4.5502484663923861e-08,6.5394792736826575e-14,2.2051541391516127e-11,1.0086237710372936e-08,2.58762311570647e-13,1.3736779563804672e-15
2.4665598387359327e-09,0.09977366400000001,0.80000000000000004,0.0,0.28840878912154833,0.09929068759364823,0.099887260228398139,7.3821789329044351e-29,3.4909605168623499e-19,4.3662587821204907e-13,5.6315143968639046e-10,2.2590750945451011e-15,1.9857447614736148e-16,1.8741562827566266e-10,5.0428341372006894e-34,4.3754456414644952e-14,3.5396128353851995e-23,4.1882074733595539e-22,5.2425774628755122e-27,7.3741910410806284e-28,1.9795698266030681e-16,3.7637685056166052e-27,0.00070929877590335505,0.0002254789797548878,2.6977295922453057e-09,3.5094568271698921e-14,4.5842880578990659e-08,6.5632357199934643e-14,2.2377058111080678e-11,1.0159442574476808e-08,2.6176392541053117e-13,1.4043977428931473e-15
2.4770428681223105e-09,0.09977366400000001,0.80000000000000004,0.0,0.28840508737291115,0.099287940888539886,0.099886782867751558,7.6212813069043892e-29,3.554118253284705e-19,4.4492829107957621e-13,5.7210481487737736e-10,2.2844309065113938e-15,2.0093970282946598e-16,1.8885706989082326e-10,5.2030891863701733e-34,4.4166113802022742e-14,3.6091807229591358e-23,4.2633770875970483e-22,5.3485038263066671e-27,7.5236146268394684e-28,2.0031220327908588e-16,3.8538512043300555e-27,0.00071204538712599957,0.00022643369209126055,2.7074911247752514e-09,3.5469880891060053e-14,4.618446740440142e-08,6.586989757002126e-14,2.2705976131952603e-11,1.0232839682258074e-08,2.6478680105015324e-13,1.43567167755729e-15
2.4875258975086883e-09,0.09977366400000001,0.80000000000000004,0.0,0.288401387783423,0.099285196314497504,0.099886305521636534,7.867060369033658e-29,3.6181854492820867e-19,4.5335446974585946e-13,5.8116084033572325e-10,2.3099702043562784e-15,2.0332307234951384e-16,1.9030369147566687e-10,5.3677413528542647e-34,4.4580418823234836e-14,3.6798205826864196e-23,4.339623577582575e-22,5.4561062187211224e-27,7.6754044395028172e-28,2.0268544797648644e-16,3.9457006758230724e-27,0.00071478986698098176,0.00022738837526183601,2.7172516296816681e-09,3.584788918859963e-14,4.6527244971326551e-08,6.6107413974252256e-14,2.3038314726466088e-11,1.0306428263737799e-08,2.6783098803569537e-13,1.4675073810344348e-15
2.498008926895066e-09,0.09977366400000001,0.80000000000000004,0.0,0.28839769035142215,0.099282453869873014,0.0998858281900456,8.1196731678148522e-29,3.6831721927294493e-19,4.6190576433071516e-13,5.9032022975118818e-10,2.3356936302402815e-15,2.0572464965052732e-16,1.9175549230740849e-10,5.536892663834505e-34,4.499738053329583e-14,3.7515445055002068e-23,4.4169585154037262e-22,5.5654038532495911e-27,7.8295874791762598e-28,2.0507678079060435e-16,4.039344110411637e-27,0.00071753221711638032,0.00022834302928087578,2.7270111148362019e-09,3.6228618470159702e-14,4.6871213108744242e-08,6.6344906734309392e-14,2.3374096182491735e-11,1.0380207544612384e-08,2.7089652864144687e-13,1.4999125541733815e-15
2.508491956281444e-09,0.09977366400000001,0.80000000000000004,0.0,0.28839399507524843,0.099279713553019566,0.099885350872971262,8.3792795770999973e-29,3.7490886786394834e-19,4.7058353381381755e-13,5.9958369811483145e-10,2.3616018262585874e-15,2.0814449966625028e-16,1.9321247166711347e-10,5.7106469798556367e-34,4.5417007984847193e-14,3.8243646645254126e-23,4.4953936267544336e-22,5.6764160696040221e-27,7.9861909193120176e-28,2.0748626574729876e-16,4.134808984283341e-27,0.00072027243917908296,0.00022929765416262961,2.7367695879094796e-09,3.6612082999616915e-14,4.7216371648098127e-08,6.6582376081917847e-14,2.3713341020379411e-11,1.0454176751268734e-08,2.739834663062118e-13,1.5328949658880849e-15
2.5189749856678216e-09,0.09977366400000001,0.80000000000000004,0.0,0.28839030195324306,0.099276975362291617,0.099884873570406027,8.646042553580207e-29,3.8159451433755542e-19,4.7938914690086267e-13,6.0895196186285478e-10,2.3876954344471518e-15,2.105826873202286e-16,1.9467462884007516e-10,5.8891101534486555e-34,4.5839310227922004e-14,3.8982933230647248e-23,4.5749406029815874e-22,5.7891623466214543e-27,8.1452421239554017e-28,2.099139668589786e-16,4.2321230879520417e-27,0.00072301053481467156,0.00023025224992133313,2.7465270563517408e-09,3.6998268345691088e-14,4.75627204247458e-08,6.6819822031728396e-14,2.4056066628450764e-11,1.052833511202146e-08,2.7709185115623673e-13,1.5664624599358159e-15
2.5294580150541994e-09,0.09977366400000001,0.80000000000000004,0.0,0.28838661098374824,0.099274239296044786,0.099884396282342428,8.9201280039776139e-29,3.8837519201047783e-19,4.883239813998492e-13,6.1842573875400466e-10,2.4139750967745086e-15,2.1303927752659614e-16,1.9614196311535748e-10,6.072389950654382e-34,4.6264296310135773e-14,3.9733428288767293e-23,4.6556112571150618e-22,5.9036622930444976e-27,8.3067686349128465e-28,2.1235994812561691e-16,4.3313145074825061e-27,0.00072574650566751295,0.0002312068165712096,2.7562835274173789e-09,3.7387197289343734e-14,4.7910259269657416e-08,6.7057244874255513e-14,2.440229541800805e-11,1.0602681849067218e-08,2.8022172635440705e-13,1.6006229502280301e-15
2.5388927415019395e-09,0.09977366400000001,0.80000000000000004,0.0,0.28838329095023052,0.099271778651496029,0.099883966735477933,9.1732052515619039e-29,3.9455991582321244e-19,4.9647696317536498e-13,6.2704294602137649e-10,2.4377863996906391e-15,2.1526599653828927e-16,1.9746698980108496e-10,6.2415506724407907e-34,4.6649085942421304e-14,4.0418559850364628e-23,4.7291854570064303e-22,6.0082279480995575e-27,8.4542817944890275e-28,2.1457701368365948e-16,4.4222153531520386e-27,0.00072820706410387144,0.00023206590167979652,2.7650635044558613e-09,3.7739598198199171e-14,4.8224061600069843e-08,6.727090591094586e-14,2.471691429213607e-11,1.0669754331146629e-08,2.8305702142188986e-13,1.6318810033291049e-15
2.5483274679496795e-09,0.09977366400000001,0.80000000000000004,0.0,0.28837997265769799,0.099269319725249189,0.099883537200348288,9.4324760618248751e-29,4.0082322744184336e-19,5.0473675616177569e-13,6.3574672662706705e-10,2.4617493943002125e-15,2.1750772149835069e-16,1.9879620885406795e-10,6.4147832606897113e-34,4.7036063403038455e-14,4.1112962294607161e-23,4.8036882862085936e-22,6.1142445588354628e-27,8.6038427569737413e-28,2.1680898463417091e-16,4.5146807491713843e-27,0.00073066590399403991,0.00023292496323209396,2.7738426843440601e-09,3.8094238030001856e-14,4.8538827630836645e-08,6.7484548522935296e-14,2.5034401576050935e-11,1.0736978202080285e-08,2.859097891782579e-13,1.6636317286091687e-15
2.5577621943974196e-09,0.09977366400000001,0.80000000000000004,0.0,0.28837665610494506,0.099266862516108251,0.099883107676948066,9.6980679809347679e-29,4.0716589670728249e-19,5.1310438480980722e-13,6.445376066645367e-10,2.4858645484574378e-15,2.1976449970875448e-16,2.0012961976389649e-10,6.5921705504169966e-34,4.7425235282426693e-14,4.1816727495121176e-23,4.8791284962516576e-22,6.2217267056321736e-27,8.7554719908566772e-28,2.1905590760608481e-16,4.6087318256697092e-27,0.00073312302653410599,0.00023378400123844311,2.7826210719646152e-09,3.8451110119569451e-14,4.8854557242650194e-08,6.7698172738003805e-14,2.5354771121553435e-11,1.0804352894944698e-08,2.8878006579683723e-13,1.695881050332131e-15
2.5671969208451597e-09,0.09977366400000001,0.80000000000000004,0.0,0.2883733412907668,0.09926440702287799,0.099882678165271799,9.9701107633473421e-29,4.1358870158253259e-19,5.2158088011721845e-13,6.5341611313904542e-10,2.5101323299707344e-15,2.2203637846491286e-16,2.0146722202255431e-10,6.7737968050592916e-34,4.7816608169321903e-14,4.2529947933401795e-23,4.9555149544035184e-22,6.3306890621388028e-27,8.909190092011831e-28,2.2131782921962496e-16,4.7043899292348933e-27,0.0007355784329192963,0.00023464301570917654,2.7913986720775648e-09,3.8810238068026299e-14,4.917125031326252e-08,6.7911778808649367e-14,2.5678040119269823e-11,1.087187783871296e-08,2.9166788059119209e-13,1.728634943722672e-15
2.5766316472929e-09,0.09977366400000001,0.80000000000000004,0.0,0.28837002821395907,0.099261953244364015,0.099882248665314144,1.0248736267742087e-28,4.2009242666351175e-19,5.3016727929810397e-13,6.6238277391834016e-10,2.5345532066004697e-15,2.2432340505601415e-16,2.028090151242995e-10,6.9597476532619891e-34,4.8210188650844346e-14,4.3252716667987537e-23,5.0328566092456864e-22,6.4411463904358055e-27,9.0650177770586288e-28,2.2359479608675478e-16,4.8016766115515824e-27,0.00073803212434402088,0.00023550200665461833,2.8001754893264129e-09,3.9171645799137358e-14,4.9488906722758507e-08,6.8125366981016791e-14,2.6004223834205404e-11,1.093955246355998e-08,2.9457325777792723e-13,1.7618994322975203e-15
2.58606637374064e-09,0.09977366400000001,0.80000000000000004,0.0,0.28836671687331866,0.099259501179372767,0.099881819177069592,1.0534078551315735e-28,4.2667786271590192e-19,5.3886462592159101e-13,6.7143811771518054e-10,2.5591276460570684e-15,2.2662562676498698e-16,2.0415499856556623e-10,7.1501101495531614e-34,4.8605983312480873e-14,4.3985127347455508e-23,5.1111624756046977e-22,6.5531135428602083e-27,9.2229758857152301e-28,2.2588685481111099e-16,4.9006136357846137e-27,0.00074048410200186238,0.00023636097408508418,2.8089515282440973e-09,3.9535318730044179e-14,4.9807526354622744e-08,6.8338937212040824e-14,2.6333334561268467e-11,1.1007376201903357e-08,2.9749623222706559e-13,1.7956805891567861e-15
2.59550110018838e-09,0.09977366400000001,0.80000000000000004,0.0,0.28836340726764326,0.099257050826711518,0.099881389700532744,1.0826273871550971e-28,4.3334580264059421e-19,5.4767396994201785e-13,6.8058267409936944e-10,2.5838561160020108e-15,2.2894309086845255e-16,2.0550517184500031e-10,7.344972774969808e-34,4.9003998738073894e-14,4.4727274213210686e-23,5.1904415298124232e-22,6.6666054624801261e-27,9.3830853814731433e-28,2.2819405198794243e-16,5.0012229773587983e-27,0.00074293436708557006,0.0002372199180108809,2.8177267932511469e-09,3.9901242345910732e-14,5.0127109089664593e-08,6.8552489465784697e-14,2.6665387667546713e-11,1.107534848235477e-08,3.0043684552860869e-13,1.8299845371998796e-15
2.60493582663612e-09,0.09977366400000001,0.80000000000000004,0.0,0.28836009939573137,0.099254602185188459,0.09988096023569823,1.1125460987186876e-28,4.4009704640751107e-19,5.5659636844753401e-13,6.898169736079069e-10,2.6087390840404919e-15,2.3127584463607016e-16,2.0685953446359816e-10,7.5444256330551471e-34,4.9404241509643616e-14,4.547925216921207e-23,5.2707028260308462e-22,6.7816371936069199e-27,9.5453673658116062e-28,2.3051643420322416e-16,5.1035268503804235e-27,0.00074538292078696908,0.00023807883844230584,2.8265012886492317e-09,4.0269462311283999e-14,5.0447654807918963e-08,6.8766024141431277e-14,2.7000399656230887e-11,1.1143468731583948e-08,3.0339511588990813e-13,1.8648174551433556e-15
2.61437055308386e-09,0.09977366400000001,0.80000000000000004,0.0,0.28835679325638253,0.099252155253612695,0.099880530782560595,1.1431781042369597e-28,4.4693240434187694e-19,5.6563288524018168e-13,6.9914154763969183e-10,2.6337770177253978e-15,2.3362393533101616e-16,2.0821808592446461e-10,7.7485603721430428e-34,4.9806718207507301e-14,4.6241156743158457e-23,5.3519555866132827e-22,6.8982238758061159e-27,9.7098430699491037e-28,2.328540480342837e-16,5.2075476953135443e-27,0.00074782976429701748,0.00023893773538964763,2.8352750186340191e-09,4.0639981723974188e-14,5.0769163392215911e-08,6.8979541321449397e-14,2.7338384658418543e-11,1.1211736377883879e-08,3.0637107302325614e-13,1.9001855744708177e-15
2.6238052795316002e-09,0.09977366400000001,0.80000000000000004,0.0,0.28835348884839646,0.099249710030793817,0.099880101341114441,1.1745376784376124e-28,4.5385268496907685e-19,5.7478458859722592e-13,7.0855692816557526e-10,2.658970384569793e-15,2.3598741021215008e-16,2.0958082573212533e-10,7.9574696861200078e-34,5.0211435410849452e-14,4.7013083878299403e-23,5.4342089214927605e-22,7.0163807119166975e-27,9.8765338112289858e-28,2.3520694005269062e-16,5.3133081025486393e-27,0.00075027489880609833,0.00023979660886318881,2.8440479873297992e-09,4.1012782405528922e-14,5.1091634726055064e-08,6.9193040930976938e-14,2.7679356412800683e-11,1.1280150849444285e-08,3.0936475426095826e-13,1.9360951616385139e-15
2.6332400059793403e-09,0.09977366400000001,0.80000000000000004,0.0,0.28835018617057445,0.099247266515542429,0.099879671911354384,1.2066393625574345e-28,4.6085870509748039e-19,5.8405255421144012e-13,7.1806364811609877e-10,2.684319652028407e-15,2.3836631653122106e-16,2.1094775339337209e-10,8.1712479949551437e-34,5.0618399696983141e-14,4.7795130206899461e-23,5.5174720449086961e-22,7.1361230098604119e-27,1.004546105002828e-27,2.3757515682052096e-16,5.4208309132593999e-27,0.00075271832550364204,0.00024065545887320207,2.8528201987474543e-09,4.1387879672922161e-14,5.1415068691331056e-08,6.9406523140336076e-14,2.8023330637759826e-11,1.1348711571657163e-08,3.1237618867618893e-13,1.9725525414550705e-15
2.6426747324270804e-09,0.09977366400000001,0.80000000000000004,0.0,0.28834688522171803,0.099244824706669926,0.099879242493275025,1.2394979193185416e-28,4.6795129096481712e-19,5.9343786385507625e-13,7.2766224119298459e-10,2.7098252875031489e-15,2.4076070153418518e-16,2.1231886841682049e-10,8.3899911601833087e-34,5.1027617641694793e-14,4.8587392926184982e-23,5.601754322571528e-22,7.2574661635046671e-27,1.0216646363609357e-27,2.3995874489211128e-16,5.5301391741761786e-27,0.00075516004557830128,0.0002415142854299524,2.8615916568066504e-09,4.1765303042029469e-14,5.1739465170145563e-08,6.9619988222157342e-14,2.8370323159377535e-11,1.1417417969148881e-08,3.1540539964792402e-13,2.0095640864991433e-15
2.6521094588748205e-09,0.09977366400000001,0.80000000000000004,0.0,0.28834358600063004,0.099242384602988551,0.099878813086870938,1.2731283686969936e-28,4.7513127505841571e-19,6.0294160632461081e-13,7.3735324197330077e-10,2.73548775833863e-15,2.4317061246034658e-16,2.136941703131255e-10,8.6137967114293349e-34,5.1439095819013787e-14,4.9389969886084896e-23,5.6870651764314677e-22,7.3804256660610887e-27,1.0390111464311789e-27,2.4235775081290264e-16,5.641256170983335e-27,0.00075760006021783298,0.00024237308854369578,2.870362365325762e-09,4.214504993780756e-14,5.206482404679732e-08,6.9833436209100625e-14,2.8720348007570453e-11,1.1486269467580182e-08,3.1845241768377606e-13,2.0471362247630525e-15
2.6615441853225606e-09,0.09977366400000001,0.80000000000000004,0.0,0.2883402885061136,0.099239946203311211,0.099878383692136738,1.3075459128033584e-28,4.8239949076517852e-19,6.1256487532752006e-13,7.4713718563676895e-10,2.7613075318364606e-15,2.4559609654438849e-16,2.1507365859433854e-10,8.8427633635840541e-34,5.1852840801747246e-14,5.020295939287816e-23,5.7734139793028928e-22,7.5050170800480143e-27,1.0565878158635586e-27,2.4477222112215185e-16,5.7542053565067783e-27,0.00076003837060937022,0.00024323186822468131,2.8791323280540775e-09,4.2527104585396279e-14,5.2391145205860491e-08,7.0046867034496904e-14,2.9073419202546623e-11,1.1555265492096786e-08,3.2151727799110046e-13,2.0852754229468265e-15
2.6709789117703006e-09,0.09977366400000001,0.80000000000000004,0.0,0.28833699273697322,0.099237509506451882,0.099877954309067069,1.3427660835533366e-28,4.8975677800748552e-19,6.2230877339664741e-13,7.57014608450215e-10,2.7872850752232205e-15,2.4803720101274076e-16,2.1645733277494471e-10,9.0769919731805794e-34,5.2268859160514481e-14,5.1026460573158386e-23,5.8608101407622246e-22,7.631256092547124e-27,1.0743968422248656e-27,2.4720220234806007e-16,5.8690104855524292e-27,0.00076247497793892869,0.00024409062448314678,2.8879015486209514e-09,4.2911485821501162e-14,5.2718428530557185e-08,7.0260280885331786e-14,2.9429552521928066e-11,1.1624405465151393e-08,3.2460000796572673e-13,2.123988217543325e-15
2.6804136382180407e-09,0.09977366400000001,0.80000000000000004,0.0,0.28833369869201392,0.099235074511225249,0.099877524937656517,1.3788046142113116e-28,4.9720398886721561e-19,6.321744083878446e-13,7.6698604732559101e-10,2.813420855677279e-15,2.5049397308688385e-16,2.1784519237086435e-10,9.316584709110295e-34,5.2687157464621006e-14,5.1860573048503735e-23,5.9492632995778332e-22,7.7591584656664395e-27,1.092440433263568e-27,2.4964774101219654e-16,5.9856954953621146e-27,0.00076490988339185211,0.00024494935732932347,2.8966700305849718e-09,4.3298237441088645e-14,5.3046673903916553e-08,7.0473678132403622e-14,2.9788764171196626e-11,1.1693688808216582e-08,3.2770062695956165e-13,2.1632811871459684e-15
2.689848364665781e-09,0.09977366400000001,0.80000000000000004,0.0,0.28833040637004193,0.099232641216446996,0.099877095577899713,1.415677540183e-28,5.0474197854391168e-19,6.4216289612071298e-13,7.770520401150538e-10,2.8397153403091601e-15,2.5296645998093239e-16,2.1923723690010485e-10,9.5616457014475951e-34,5.3107742281413055e-14,5.2705397180780477e-23,6.0387830569625639e-22,7.8887400738030848e-27,1.1107208119649533e-27,2.5210888362624821e-16,6.1042845976323714e-27,0.00076734308815248236,0.00024580806677343214,2.9054377774028269e-09,4.3687321468174979e-14,5.3375881213181232e-08,7.0687058538275691e-14,3.0151066603602775e-11,1.1763114945683994e-08,3.3081917148797356e-13,2.2031609735687222e-15
2.699283091113521e-09,0.09977366400000001,0.80000000000000004,0.0,0.2883271157698642,0.099230209620933638,0.099876666229791272,1.4534011522038191e-28,5.1237160653026245e-19,6.522753590213536e-13,7.8721312544915957e-10,2.8661689961708869e-15,2.5545470890296262e-16,2.2063346588231382e-10,9.8122807404316032e-34,5.353062017662517e-14,5.3561033946196717e-23,6.1293790252222329e-22,8.020016884368483e-27,1.1292402139218998e-27,2.5458567669378864e-16,6.2248022333092304e-27,0.00076977459340433498,0.00024666675282568508,2.9142047924517722e-09,4.4078742839785214e-14,5.3706050342792137e-08,7.090042217948516e-14,3.0516475328791649e-11,1.1832683298212774e-08,3.3395567278335139e-13,2.2436342712459125e-15
2.708717817561261e-09,0.09977366400000001,0.80000000000000004,0.0,0.28832382689028824,0.099227779723502399,0.099876236893325837,1.49199195949925e-28,5.2009374018941484e-19,6.6251292505405607e-13,7.9746984259465573e-10,2.8927822902618833e-15,2.5795876705603902e-16,2.22033878838463e-10,1.006859704268974e-33,5.3955797714651363e-14,5.4427584836213122e-23,6.2210609328882471e-22,8.1530049425323891e-27,1.1480008852529535e-27,2.5707816671165231e-16,6.3472730360405086e-27,0.00077220440033023768,0.00024752541549628767,2.9229710790451951e-09,4.4472546557228505e-14,5.4037181176042435e-08,7.1113769429983917e-14,3.0885007204778308e-11,1.1902393284565865e-08,3.3711015213921574e-13,2.2847078187266444e-15
2.718152544009001e-09,0.09977366400000001,0.80000000000000004,0.0,0.28832053973012267,0.099225351522971336,0.099875807568498037,1.531466763214441e-28,5.2790925262445608e-19,6.7287672966990882e-13,8.0782273167958131e-10,2.9195556895146494e-15,2.6047868163641665e-16,2.2343847529134861e-10,1.0330703724277577e-33,5.4383281458066e-14,5.5305152038468823e-23,6.3138385428276596e-22,8.2877203987466905e-27,1.1670050863390699e-27,2.595864001675193e-16,6.4717218997588492e-27,0.00077463251011208563,0.00024838405479543575,2.9317366404083902e-09,4.4868711610526699e-14,5.4369273601357076e-08,7.1327100175494442e-14,3.1256674356364055e-11,1.1972244327480379e-08,3.4028263737113749e-13,2.3263884142217124e-15
2.727587270456741e-09,0.09977366400000001,0.80000000000000004,0.0,0.28831725428817712,0.099222925018159491,0.099875378255302502,1.5718426396658594e-28,5.3581902276943228e-19,6.833679152403956e-13,8.1827233360834293e-10,2.9464896607993511e-15,2.6301449983413217e-16,2.2484725476536043e-10,1.0598711691018224e-33,5.4813077967776121e-14,5.6193838384377875e-23,6.4077216625203818e-22,8.4241795006362872e-27,1.1862550907095203e-27,2.6211042354069805e-16,6.5981739609174447e-27,0.00077705892393091752,0.00024924267073331638,2.9405014796904751e-09,4.526724340515201e-14,5.4702327503895649e-08,7.1540414489323684e-14,3.1631492437520247e-11,1.2042235845479707e-08,3.4347315908825929e-13,2.3686829113136139e-15
