Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),H2OX(23),COX(57)
6.055906009802843e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33545919367105231,0.11667833301005495,0.022763321530344622,3.4453887990623422e-26,2.7143279829712095e-15,6.0630033007098077e-11,4.1004735593911137e-09,1.776678662968184e-15,4.1582091750994859e-15,2.3842260521832007e-09,1.3128634930486879e-29,2.7724600676522762e-11,2.9616257313556771e-20,8.9763154603439085e-21,2.4237224069259317e-23,1.716956751882189e-24,4.1172786653553108e-15,4.9576278672717881e-23,0.0019915662418059101,0.0001164882243477579,1.6351247983750402e-09,2.8075386287090407e-13,2.5476866623973698e-07,1.1329444137405385e-13,1.352794471599593e-10,5.8522573378233451e-08,3.0286355748245097e-13,4.4958959321080585e-13,2.7910971543557131e-18,3.3838699627695935e-15
6.216889688675423e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33541381043479829,0.11663603219644379,0.022761784453000075,4.0799194028537053e-26,2.9495980193726588e-15,6.6568907683184448e-11,4.4595909647306311e-09,1.8588036986716524e-15,4.4135156584082593e-15,2.4691252963162548e-09,1.5299639334331493e-29,2.8973924484301988e-11,3.2529791678766268e-20,9.8657811409369991e-21,2.7035543072023834e-23,1.9162218773829543e-24,4.3689578766020719e-15,5.5814943574162135e-23,0.0020338647025213391,0.00011956201988297826,1.6562094433484083e-09,2.9788968943152295e-13,2.6383972306689666e-07,1.1476249610217578e-13,1.4460371127109146e-10,6.0401023063248642e-08,3.2116571712605966e-13,5.0023351311124213e-13,2.9635834433522336e-18,3.6798878903694097e-15
6.377873367548003e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33536890083636811,0.11659420405629796,0.022760247893122525,4.810852245899275e-26,3.1990647949930027e-15,7.2931403522237329e-11,4.8397211788465874e-09,1.9430468374403503e-15,4.6777921241164003e-15,2.5550773237286435e-09,1.7765372988720943e-29,3.0254705973420129e-11,3.5651894388768204e-20,1.0820971998039978e-20,3.0074055531498137e-23,2.1326219960633723e-24,4.6293892147379138e-15,6.2659676489748381e-23,0.002075690460260318,0.00012263475947012201,1.6772790264979111e-09,3.1564993503156379e-13,2.73024430437473e-07,1.162301501092781e-13,1.5432087157059997e-10,6.2286539808792933e-08,3.4005541444264462e-13,5.5508887633647322e-13,3.1425432939655911e-18,3.9931856783619995e-15
6.538857046420583e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33532445958593271,0.11655284330730235,0.022758711846250973,5.6498963578009689e-26,3.4632433493560683e-15,7.9737583740965614e-11,5.241495530448326e-09,2.029433560632887e-15,4.95114804414643e-15,2.6420807816273139e-09,2.0557786044179233e-29,3.156730264415253e-11,3.8992468700157854e-20,1.1845236648572793e-20,3.336662105591874e-23,2.3671383188944598e-24,4.8986748030506445e-15,7.0153365762852475e-23,0.0021170487973639286,0.00012570645139987167,1.6983337904727763e-09,3.3404375169070815e-13,2.8232264096498996e-07,1.1769745462397015e-13,1.6443686089157598e-10,6.417846150721369e-08,3.5953344506042509e-13,6.1439091242570348e-13,3.3280836514131787e-18,4.3242792855030135e-15
6.699840725293163e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33528048145291756,0.11651194472629703,0.022757176307975514,6.6098442383056076e-26,3.7426566809725383e-15,8.7008047295206268e-11,5.6655439432105804e-09,2.1179893193258151e-15,5.2336927269770838e-15,2.7301343306456877e-09,2.3711492411356202e-29,3.2912070605384525e-11,4.2561682888767154e-20,1.2942025798349041e-20,3.6927522670336746e-23,2.6207805449738336e-24,5.1769165233663554e-15,7.8340915715238789e-23,0.0021579449370176494,0.00012877710386208568,1.7193739740447731e-09,3.5308027277463541e-13,2.9173420805662796e-07,1.1916446155211791e-13,1.7495742580309716e-10,6.607612806316153e-08,3.7960026439119228e-13,6.7838221381945713e-13,3.5203117230965156e-18,4.6736833684285852e-15
6.860824404165743e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33523696126533403,0.11647150314861193,0.022755641273936769,7.7046419864152408e-26,4.037835765551761e-15,9.4763934412042432e-11,6.1124945357547703e-09,2.2087395352000793e-15,5.5255353190910535e-15,2.8192366446326918e-09,2.7263931724885963e-29,3.4289364580978407e-11,4.6369973051551705e-20,1.4114893545928605e-20,4.0771467636895129e-23,2.8945867664113741e-24,5.4642160176853032e-15,8.7269300166810315e-23,0.0021983840439166232,0.00013184672494739961,1.7403998121687326e-09,3.7276861306922819e-13,3.0125898587881866e-07,1.2063122347216531e-13,1.8588812157273679e-10,6.7978881791630277e-08,4.002559903357825e-13,7.4731281914183621e-13,3.7193349833603572e-18,5.0419109565926137e-15
7.021808083038323e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33519389390912085,0.11643151346740921,0.022754106739825274,8.9494620184104052e-26,4.3493195748368307e-15,1.0302693209312685e-10,6.5829732263997669e-09,2.3017096014070042e-15,5.8267848064001046e-15,2.9093864104451526e-09,3.125553793010518e-29,3.5699537915988773e-11,5.042804589921162e-20,1.5367498682771666e-20,4.4913588105358128e-23,3.1896233556042768e-24,5.7606746897929474e-15,9.6987616517259332e-23,0.0022383712249233819,0.00013491532264880827,1.7614115360417156e-09,3.9311786885011771e-13,3.108968293231176e-07,1.2209779362916041e-13,1.9723430737053324e-10,6.988606781110075e-08,4.215004062827785e-13,8.2144029651399196e-13,3.925261178168632e-18,5.4294731312518494e-15
7.182791761910903e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33515127432749153,0.11639197063303296,0.0227525727013809,1.0360778385075907e-25,4.677655096051713e-15,1.1181927958920221e-10,7.0776033430125389e-09,2.3969248834145716e-15,6.137550015647929e-15,3.0005823277434358e-09,3.5729914649719366e-29,3.7142942582727822e-11,5.4746881539669059e-20,1.6703605989732775e-20,4.93694415972325e-23,3.5069848351454885e-24,6.06639370684654e-15,1.0754714038777684e-22,0.0022779115297181093,0.00013798290486322773,1.7824093731622179e-09,4.1413711794762617e-13,3.2064759397234084e-07,1.2356422592759609e-13,2.0900114171899462e-10,7.179703443145056e-08,4.4333296439468717e-13,9.0102982685621142e-13,4.1381983296989259e-18,5.8368787087620687e-15
7.343775440783483e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33510909752028911,0.1163528696523663,0.022751039154392284,1.1956444695823352e-25,5.0233973519494402e-15,1.2116377384579471e-10,7.5970052382808948e-09,2.4944107198344186e-15,6.4579396157910534e-15,3.0928231087903266e-09,4.0734017488938649e-29,3.8619929186682349e-11,5.933773625252337e-20,1.8127087529924894e-20,5.4155011326931244e-23,3.8477937306227668e-24,6.381474000937674e-15,1.1900138082101508e-22,0.0023170099514415402,0.00014104947939303799,1.803393547388889e-09,4.3583541980713563e-13,3.3051113606695346e-07,1.2503057492304565e-13,2.2119357819329458e-10,7.3711133536301673e-08,4.6575278917548059e-13,9.8635428714001849e-13,4.3582547408569637e-18,6.2646339284419321e-15
7.504759119656062e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33506735854334968,0.11631420558819584,0.022749506094696236,1.3755774654736473e-25,5.3871094214504519e-15,1.310837749200422e-10,8.1417959107220331e-09,2.594192423229806e-15,6.7880621193582069e-15,3.1861074782531015e-09,4.6318343438892682e-29,4.013084697228362e-11,6.4212145254601409e-20,1.9641923937976698e-20,5.9286706363545126e-23,4.2132004065793008e-24,6.706016270631181e-15,1.314061360375074e-22,0.0023556714273305643,0.00014411505394760574,1.8243642789978704e-09,4.5822181554488897e-13,3.4048731247170369e-07,1.2649689581255061e-13,2.3381636137540009e-10,7.5627720959487897e-08,4.8875868131306088e-13,1.0776943335550857e-12,4.5855389997122046e-18,6.7132421452542418e-15
7.665742798528642e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33502605250787082,0.11627597355858321,0.022747973518177186,1.5779625210902239e-25,5.7693624608603852e-15,1.4160321136860156e-10,8.7125886317317976e-09,2.696295280904919e-15,7.128025883788439e-15,3.2804341730087683e-09,5.2537127539421489e-29,4.1676043828531833e-11,6.9381925456718189e-20,2.1252205705708239e-20,6.4781361636896789e-23,4.6043828859200684e-24,7.0401209824807628e-15,1.4481954974675925e-22,0.0023939008393466404,0.00014717963614478674,1.8453217847388986e-09,4.8130532799923374e-13,3.5057598064249136e-07,1.2796324442379106e-13,2.4687402306550242e-10,7.754615685533188e-08,5.1234912178992321e-13,1.1753384845588845e-12,4.8201599838556968e-18,7.1832035275471047e-15
7.826726477401222e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3349851745797901,0.1162381687362438,0.022746441420766626,1.8050482322770258e-25,6.1707357256566278e-15,1.527465856065665e-10,9.3099925789703603e-09,2.8007445556760548e-15,7.4779391127483602e-15,3.3758019419523702e-09,5.944854696369316e-29,4.3255866294476543e-11,7.4859178211759179e-20,2.2962134464250988e-20,7.0656237791651575e-23,5.0225466530605456e-24,7.3838883725217545e-15,1.593021680112517e-22,0.0024317030147970797,0.00015024323351240859,1.8662662778907974e-09,5.0509496177734087e-13,3.6077699859345886e-07,1.2942967720310448e-13,2.6037087875375908e-10,7.9465806062430712e-08,5.3652227625505909e-13,1.2795832037799855e-12,5.0622268646815234e-18,7.6750147600901116e-15
7.987710156273802e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33494471997916769,0.11620078634793254,0.022744909798442559,2.0592549333686831e-25,6.5918165928332071e-15,1.6453897923730976e-10,9.9346124763703912e-09,2.9075654866251249e-15,7.8379098574288329e-15,3.4722095458083485e-09,6.7114932688472519e-29,4.4870659564554169e-11,8.065629205419278e-20,2.4776024262634268e-20,7.692902089335318e-23,5.4689244411262568e-24,7.7374184477413742e-15,1.7491699666162627e-22,0.0024690827269492985,0.00015330585348973305,1.8871979683163803e-09,5.2959970329742628e-13,3.7109022486429552e-07,1.3089625120238079e-13,2.7431102435496169e-10,8.1386038460659455e-08,5.6127599964985089e-13,1.3907329827486172e-12,5.31184911159309e-18,8.1891687526326994e-15
8.148693835146382e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33490468397957784,0.11616382167383656,0.022743378647228956,2.3431837953156519e-25,7.0332005837936635e-15,1.7700605835314962e-10,1.0587048241044104e-08,3.0167832898358147e-15,8.2080460178214333e-15,3.5696557569448812e-09,7.5602988915206857e-29,4.6520767493784285e-11,8.6785945431118933e-20,2.6698302842854806e-20,8.3617821990341291e-23,5.9447760035232802e-24,8.100810987526827e-15,1.9172955926134312e-22,0.0025060446956381142,0.00015636750342889821,1.9081170625163909e-09,5.5482852082648044e-13,3.8151551848774808e-07,1.323630240648335e-13,2.8869833320832837e-10,8.3306229321113395e-08,5.8660784108044868e-13,1.5091004234304193e-12,5.5691364961352678e-18,8.7261543542041277e-15
8.309677514018962e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33486506190750692,0.11612727004697483,0.022741847963195221,2.6596261835799e-25,7.4954913877816904e-15,1.9017407880672861e-10,1.1267894637355526e-08,3.1284231591127179e-15,8.588455343975007e-15,3.6681393591911983e-09,8.4984020408405435e-29,4.8206532602825639e-11,9.3261109424956981e-20,2.8733512911444801e-20,9.0741176535594655e-23,6.4513878702110691e-24,8.4741655450916603e-15,2.0980795561912464e-22,0.0025425935878661604,0.00015942819059633977,1.9290237636824416e-09,5.8079036451351947e-13,3.920527389573295e-07,1.338300540096735e-13,3.0353645334422693e-10,8.5225759648718391e-08,6.1251504892887095e-13,1.6350063205413889e-12,5.8341990960534278e-18,9.2864560733662365e-15
8.470661192891542e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33482584914175773,0.11609112685260452,0.022740317742455631,3.0115732747409322e-25,7.9793008858394174e-15,2.0406989145297589e-10,1.1977740938413966e-08,3.2425102666838692e-15,8.9792454372326587e-15,3.7676591476577834e-09,9.533416791909555e-29,4.992829608289325e-11,1.0009505046787331e-19,3.0886313407553932e-20,9.831804367262387e-23,6.9900730890198475e-24,8.8575814488806691e-15,2.2922292084751179e-22,0.0025787340183975123,0.00016248792217419281,1.9499182717491559e-09,6.0749416641837602e-13,4.027017461952167e-07,1.3529739981573126e-13,3.1882880501926511e-10,8.7144016517250868e-08,6.389945761948729e-13,1.7687797436238928e-12,6.1071472992803827e-18,9.8705538046218646e-15
8.631644871764122e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33478704111286117,0.11605538752763409,0.022738787981168854,3.4022259305005549e-25,8.4852491752833649e-15,2.1872094736151174e-10,1.2717170595234337e-08,3.359069763887079e-15,9.3805237514494567e-15,3.8682139285594461e-09,1.0673465186245079e-28,5.168639780053799e-11,1.073013330480461e-19,3.316148076755842e-20,1.0636780538961273e-22,7.5621709523650717e-24,9.2511578039537691e-15,2.5004788496588461e-22,0.0026144705503445844,0.00016554670526167174,1.9708007834456254e-09,6.3494884053604585e-13,4.1346240052033104e-07,1.3676512080406679e-13,3.3457857852078474e-10,8.9060393396518477e-08,6.6604308606039476e-13,1.9107581188653006e-12,6.3880918078523052e-18,1.0478922561173323e-14
8.792628550636702e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33474863330249405,0.11602004756004307,0.022737258675537414,3.8350048275259366e-25,9.0139645946881453e-15,2.3415530299934061e-10,1.3486760913799042e-08,3.4781267818404146e-15,9.7923975941911761e-15,3.9698025190411866e-09,1.1927202441999833e-28,5.3481176302289367e-11,1.1489382240786275e-19,3.5563910186206599e-20,1.1491026554607627e-22,8.1690467097213353e-24,9.6549934933490984e-15,2.7235903304631593e-22,0.0026498076957483917,0.00016860454687643066,1.9916714923460656e-09,6.6316328281660258e-13,4.2433456261659453e-07,1.3823327681959384e-13,3.5078873224140579e-10,9.0974290471465154e-08,6.9365695766822494e-13,2.0612873106423273e-12,6.6771436417545276e-18,1.1112032214216546e-14
8.953612229509282e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33471062124290424,0.11598510248830836,0.022735729821807167,4.3135608413251633e-25,9.5660837493682032e-15,2.5040162538366486e-10,1.4287082740245362e-08,3.5997064320971348e-15,1.0214974127914394e-14,4.0724237470068596e-09,1.3303843023811113e-28,5.5312968819163082e-11,1.2288668723414238e-19,3.8098616874308386e-20,1.2396564877636891e-22,8.8120912662274181e-24,1.006918717942578e-14,2.9623536590064749e-22,0.0026847499161522432,0.00017166145395590264,2.0125305889195973e-09,6.921463711806923e-13,4.3531809350135597e-07,1.3970192821175019e-13,3.6746199102387389e-10,9.2885114952974433e-08,7.2183229210629011e-13,2.2207217027755218e-12,6.9744141426981074e-18,1.1770347238947796e-14
9.114595908381862e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33467300051634158,0.11595054790083702,0.022734201416266787,4.8417856821080877e-25,1.014225153734778e-14,2.6748919720463791e-10,1.5118700154391195e-08,3.7238338072854426e-15,1.0648360371128219e-14,4.176076450950529e-09,1.4813187589578054e-28,5.7182111271034304e-11,1.3129440234047388e-19,4.0770737312974641e-20,1.3355459927443396e-22,9.4927208678031004e-24,1.049383730518659e-14,3.2175876130719701e-22,0.0027193016231689426,0.00017471743335861794,2.0333782605792448e-09,7.2190696553061494e-13,4.4641285449398195e-07,1.4117113581425619e-13,3.8460084477608555e-10,9.4792281380157088e-08,7.5056491858884841e-13,2.3894242794794885e-12,7.2800149778279998e-18,1.2454326467450746e-14
9.275579587254442e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33463576675449536,0.11591637943540549,0.022732673455247328,5.4238227803484676e-25,1.0743121175809653e-14,2.8544792191786532e-10,1.5982170171800644e-08,3.8505339817334042e-15,1.109266319953795e-14,4.2807594797905407e-09,1.6465650831594511e-28,5.9088938270877669e-11,1.4013175134175744e-19,4.3585530504411281e-20,1.4369817946424234e-22,1.0212376773166845e-23,1.0929042095580944e-14,3.4901403577551939e-22,0.0027534671790415783,0.00017777249186550216,2.0542146917302101e-09,7.5245390775701233e-13,4.5761870718460608e-07,1.426409609240063e-13,4.0220754735578963e-10,9.6695211913920232e-08,7.7985040082569829e-13,2.5677667059955531e-12,7.5940581433637468e-18,1.3164422848622697e-14
9.436563266127022e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33459891563793875,0.11588259277860521,0.022731145935121641,6.064078419531647e-25,1.1369354228013037e-14,3.0430832880644777e-10,1.6878042454579707e-08,3.9798320120793634e-15,1.1547989347170982e-14,4.3864716927062077e-09,1.8272290229593506e-28,6.1033783128875128e-11,1.4941382932103448e-19,4.6548379219269843e-20,1.544178685604154e-22,1.0972524913151236e-23,1.1374899558788412e-14,3.780890068476648e-22,0.0027872508971979659,0.0001808266361811529,2.0750400638173953e-09,7.8379602174116878e-13,4.689355134030324e-07,1.4411146527913121e-13,4.2028411572408196e-10,9.8593336621627384e-08,8.0968404357036029e-13,2.7561294088944659e-12,7.9166559681734487e-18,1.3901083215289568e-14
9.597546944999602e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33456244289557868,0.11584918366529433,0.022729618852303953,6.767233113345633e-25,1.2021620630671271e-14,3.2410157801234672e-10,1.780685903108065e-08,4.1117529378681437e-15,1.2014445407485183e-14,4.4932119589771015e-09,2.0244835733386062e-28,6.3016977856392805e-11,1.5915604548869054e-19,4.9664791240554386e-20,1.6573556102357145e-22,1.1774655537720629e-23,1.1831507487483202e-14,4.0907455593439391e-22,0.0028206570427988199,0.00018387987293509581,2.0958545553721495e-09,8.1594211335293495e-13,4.8036313518778994e-07,1.4558271103627076e-13,4.3883232936643948e-10,1.0048609375267042e-07,8.4006089933808463e-13,2.9549016560376438e-12,8.2479211172817546e-18,1.466474805864972e-14
9.758530623872182e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33452634430411315,0.11581614787805587,0.022728092203249343,7.5382532243527098e-25,1.2700598721779945e-14,3.4485946553684692e-10,1.8769154024682226e-08,4.2463217821333801e-15,1.2492137834460091e-14,4.6009791578249128e-09,2.239572039290424e-28,6.5038853169827604e-11,1.6937412583411056e-19,5.2940400604082672e-20,1.7767356491497465e-22,1.2620282851102258e-23,1.2298963460079838e-14,4.4206469168482523e-22,0.0028536898332797338,0.00018693220868301998,2.116658342058269e-09,8.4890097044428642e-13,4.9190143475533254e-07,1.4705476074710256e-13,4.578537299796712e-10,1.0237293000478674e-07,8.7097577528440026e-13,3.1644816361861286e-12,8.5879665953126762e-18,1.5455851310177704e-14
9.919514302744762e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33449061568749289,0.11578348124666175,0.022726565984453318,8.3824028209639185e-25,1.3406975268886212e-14,3.6661442820987039e-10,1.976545339180105e-08,4.3835635519662586e-15,1.2981172943671148e-14,4.7097721782578015e-09,2.4738111953583825e-28,6.7099738494324669e-11,1.8008411576986736e-19,5.6380968835498451e-20,1.9025460015509862e-22,1.3510944635448545e-23,1.2777364841960343e-14,4.7715661388800625e-22,0.002886353438887026,0.00018998364990799226,2.1374515967172795e-09,8.8268136283853165e-13,5.035502744693838e-07,1.4852767733417237e-13,4.7734962142281329e-10,1.0425330078096667e-07,9.0242324023484172e-13,3.3852765382471455e-12,8.936905749867877e-18,1.6274820131109127e-14
9.999999999999999e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3344728901767518,0.11576728630641391,0.022725803093533191,8.8335953762740412e-25,1.3770626868433389e-14,3.7787525638772131e-10,2.0276477452305948e-08,4.4531892552383577e-15,1.3229958094829162e-14,4.7645488370282654e-09,2.5985349466425143e-28,6.814483237238068e-11,1.8562825102120035e-19,5.8164810386958241e-20,1.9679296127634357e-22,1.3973614605295676e-23,1.3020681755998607e-14,4.9552058551990193e-22,0.0029025468554776984,0.00019150892068978671,2.147843534837359e-09,8.9988104988710994e-13,5.0941565523978844e-07,1.4926442423175698e-13,4.8727508168988419e-10,1.051908223927283e-07,9.1834371297922457e-13,3.5000004446020858e-12,9.1147323146406875e-18,1.669485339131158e-14
1.0080497981617342e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33445525291639111,0.11575117964754317,0.022725040192451269,9.3052557693303968e-25,1.4141445497790087e-14,3.8939954862789222e-10,2.0796274669277661e-08,4.5235032390709834e-15,1.3481656913347313e-14,4.819589918917242e-09,2.7285945435147958e-28,6.9199961967367009e-11,1.9130238276851872e-19,5.999238618382919e-20,2.0350179669074425e-22,1.4448201863454168e-23,1.3266808786683269e-14,5.1445077790491807e-22,0.0029186519832075358,0.0001930342030216507,2.1582344894130052e-09,9.1729204231516818e-13,5.1530951681041991e-07,1.5000152406607228e-13,4.9732106992962917e-10,1.061266704368085e-07,9.3439763185639951e-13,3.6177026301486865e-12,9.294852274841147e-18,1.7122074709618684e-14
1.0241481660489922e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33442025190767755,0.11571923900326658,0.022723514823818073,1.0312708056563839e-24,1.4904713121668581e-14,4.1324856006019149e-10,2.1862126731269167e-08,4.6661658203072643e-15,1.3993695785412213e-14,4.9304312879273009e-09,3.0053956711977019e-28,7.1339850442237535e-11,2.0304561899208866e-19,6.378067285158168e-20,2.1743869257537849e-22,1.543363830035696e-23,1.376739223717484e-14,5.5405095962943333e-22,0.002950589543692424,0.00019608387436537719,2.1790071874754175e-09,9.5274174259041398e-13,5.2717902434529303e-07,1.5147636453201052e-13,5.1776890458004076e-10,1.0799251251819081e-07,9.6689306396117021e-13,3.8621853373330681e-12,9.661920213669759e-18,1.7998028065793648e-14
1.0402465339362502e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33438560862389988,0.11568765528201606,0.022721989875167607,1.1410990341503645e-24,1.5697490370613703e-14,4.3819585132316371e-10,2.2963509555768266e-08,4.8115762582200851e-15,1.4517395466509206e-14,5.042295202746312e-09,3.3057717113375119e-28,7.351972949135512e-11,2.1533084391430564e-19,6.775198022136655e-20,2.3208923196737548e-22,1.64688600957564e-23,1.4279211926902476e-14,5.9606432097676782e-22,0.0029821701521750613,0.00019913267021144941,2.1997698555437815e-09,9.8903917929341304e-13,5.3915865969698956e-07,1.5295226261582312e-13,5.3869371802747177e-10,1.0985030998914372e-07,9.9990343393262748e-13,4.1191593208608322e-12,1.0038223962523246e-17,1.8903085864495573e-14
1.0563449018235082e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33435131907276988,0.11565642449708106,0.02272046534315228,1.2606680729060898e-24,1.6520498021575245e-14,4.6427647162240855e-10,2.4100914000856752e-08,4.9597595015570592e-15,1.5052861729010554e-14,5.1551805900208899e-09,3.6313669062166499e-28,7.5739923409485347e-11,2.2817540693566875e-19,7.1912592079040521e-20,2.4747776305085793e-22,1.7555495365688009e-23,1.4802364381031033e-14,6.406014758979763e-22,0.0030133977953830603,0.0002021805967641719,2.2205226556091152e-09,1.0261930499381297e-12,5.5124828551452375e-07,1.5442928246947414e-13,5.6009586747875429e-10,1.1169955544981298e-07,1.0334224302649006e-12,4.3890685551167639e-12,1.0423878273430334e-17,1.9837646236193527e-14
1.0724432697107662e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33431737930665639,0.11562554270635031,0.022718941224462608,1.3906717763989295e-24,1.7374465428699492e-14,4.9152613536229229e-10,2.5274821590789694e-08,5.1107404857736286e-15,1.5600200212010959e-14,5.2690863854422947e-09,3.983916277017844e-28,7.8000755216826713e-11,2.4159698999141061e-19,7.6268925833354147e-20,2.6362903588384569e-22,1.8695193765395701e-23,1.5336945917561986e-14,6.8777655691905907e-22,0.0030442764154445315,0.00020522766016098628,2.2412657470559649e-09,1.0642120338909451e-12,5.6344776444296532e-07,1.5590748848609403e-13,5.8197547592293049e-10,1.1353975134442345e-07,1.0674435402054083e-12,4.6723664051101103e-12,1.0818998257344513e-17,2.0802099605842355e-14
1.0885416375980242e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3342837854220827,0.11559500601181118,0.022717417515826763,1.5318413639761063e-24,1.8260130554054934e-14,5.1998122692268246e-10,2.6485704311994516e-08,5.2645441335263757e-15,1.6159516422305742e-14,5.3840115336050528e-09,4.365249400928941e-28,8.030254666197356e-11,2.5561361015242467e-19,8.0827533732090307e-20,2.8056820017842034e-22,1.9889626053247403e-23,1.5883052648455857e-14,7.3770728220326056e-22,0.0030748099103886082,0.00020827386647356098,2.2619992867035093e-09,1.1031047923339695e-12,5.7575695909359957e-07,1.5738694527260545e-13,6.0433243360496963e-10,1.1537041015915974e-07,1.1019600574912034e-12,4.9695157033613881e-12,1.1223699387148872e-17,2.1796828529870116e-14
1.1046400054852822e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33425053355923146,0.11556481055905493,0.022715894214010133,1.6849467618061821e-24,1.9178239998736202e-14,5.496788054025322e-10,2.7734024419057563e-08,5.4211953551547034e-15,1.6730915735353863e-14,5.4999549878678356e-09,4.7772942976843341e-28,8.2645618224756382e-11,2.7024362221922164e-19,8.559510407467772e-20,2.9832080301761871e-22,2.1140483646242281e-23,1.6440780480738183e-14,7.9051502313515022e-22,0.0031050021346403318,0.00021131922170886011,2.2827234288459945e-09,1.1428799682240758e-12,5.8817573201422051e-07,1.5886771762198576e-13,6.2716639974010896e-10,1.1719105460989509e-07,1.1369650901693592e-12,5.2809888263683698e-12,1.1638097500600744e-17,2.2822207541329254e-14
1.1207383733725402e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33421761990145338,0.11553495253678732,0.022714371315814896,1.8507979654262204e-24,2.0129549034337431e-14,5.8065660932998715e-10,2.902023425075882e-08,5.5807190491511532e-15,1.7314503396226122e-14,5.616915710216547e-09,5.2220814274351812e-28,8.5030289118960341e-11,2.8550572130898017e-19,9.0578462421261195e-20,3.169127865137577e-22,2.2449478167560038e-23,1.7010225117589186e-14,8.4632487242509508e-22,0.0031348568995099384,0.00021436373181019225,2.3034383252925266e-09,1.1835461862476835e-12,6.0070394565955898e-07,1.6034987048521719e-13,6.504768044642485e-10,1.1900121781971079e-07,1.1724515684917781e-12,5.6072677706440953e-12,1.2062308803216729e-17,2.3878603003256403e-14
1.1368367412597982e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33418504067478272,0.1155054281763449,0.022712848818079581,2.0302464224076876e-24,2.1114821634786391e-14,6.1295306133867811e-10,3.0344776056203911e-08,5.7431401026205909e-15,1.7910384520538596e-14,5.7348926711295639e-09,5.7017478018526509e-28,8.7456877294923248e-11,3.0141894543575143e-19,9.578457279821027e-20,3.3637048541288728e-22,2.3818340986604583e-23,1.759148205941757e-14,9.0526571273274084e-22,0.0031643779736766323,0.00021740740265823811,2.3241441254062035e-09,1.2251120527712877e-12,6.1334146236184164e-07,1.6183346894297389e-13,6.7426285101553169e-10,1.2080044348616098e-07,1.208412252874786e-12,5.9488442283198817e-12,1.2496449871098501e-17,2.4966372970276781e-14
1.1529351091470561e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3341527921474578,0.11547623375121666,0.02271132671767866,2.2241864346482446e-24,2.2134830508530632e-14,6.46607272809848e-10,3.1708081831090528e-08,5.9084833917285026e-15,1.8518664095371791e-14,5.8538848494451475e-09,6.2185412103804935e-28,8.992569944201342e-11,3.1800267808388131e-19,1.0122053890004422e-19,3.5672062465005463e-22,2.5248822751995706e-23,1.8184646604918501e-14,9.6747028580813178e-22,0.0031935690836668845,0.00022045024007205842,2.3448409761426245e-09,1.2675861557877606e-12,6.2608814430148656e-07,1.6331857817709788e-13,6.9852351814198106e-10,1.2258828603824877e-07,1.2448397419139771e-12,6.306219662306449e-12,1.2940637653700041e-17,2.6085867058478939e-14
