Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24),H2OX(23)
1.7442006967517339e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32868736160128348,0.11291518762684319,0.02125520453949574,9.5793806095601624e-13,2.2180041617074074e-11,2.1281323008535092e-05,1.7396564259413703e-05,3.7167800010918935e-13,7.4086293175604099e-19,4.8445721583393853e-08,5.8742006507342303e-27,3.4755134070943138e-08,2.2808041481637385e-20,3.1280211908947094e-18,7.4444895568078034e-16,1.7922395977230809e-18,4.7554088739764821e-15,8.1267510379319269e-20,0.0057371216197413897,0.0031153283550674499,5.519766139154767e-09,5.8060792988602734e-11,2.7223567031740264e-05,5.5180894927982634e-13,1.1708865325462445e-08,1.9323688817468701e-07,1.2915209094464636e-09,3.1622711597507228e-07,1.4089318428450332e-11,1.5771287392439176e-14,1.5475489707885828e-16,1.7011446949420621e-15
1.7535790260915948e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32867164467851762,0.11291527717684922,0.02124717803669313,9.7586007549725075e-13,2.2550457927889352e-11,2.1581474520706378e-05,1.7575795375088393e-05,3.7743273610691597e-13,7.5779003482179311e-19,4.8832953806821149e-08,6.0620439487714405e-27,3.4968267646782912e-08,2.3230037933887559e-20,3.1914979615472507e-18,7.5695380791693094e-16,1.8206234213092267e-18,4.8338321906967854e-15,8.3201699184047861e-20,0.0057368524101154951,0.0031312021176155324,5.5469080826924604e-09,5.8590444663746938e-11,2.7331389712125529e-05,5.550142929076231e-13,1.1753289959077642e-08,1.9319555546919697e-07,1.3023816707773115e-09,3.2073250709403493e-07,1.4233798048514861e-11,1.5967665838932435e-14,1.5685892747075031e-16,1.7249100202727367e-15
1.7629573554314558e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32865593653229708,0.1129153658739382,0.021239155331862387,9.9402468494611633e-13,2.2924703375901302e-11,2.1883499633948801e-05,1.7755896565218685e-05,3.8324619693398997e-13,7.749949756820533e-19,4.9221226305623457e-08,6.2548784915031904e-27,3.5180870705608019e-08,2.365755211941081e-20,3.2558671850522307e-18,7.6958360563987635e-16,1.8492999193384612e-18,4.9129992870591803e-15,8.5171578722508471e-20,0.0057365831820164184,0.0031470674140985618,5.5740356133805255e-09,5.9121638593636933e-11,2.7438891892188519e-05,5.5821994036732595e-13,1.179758405791032e-08,1.9315460186754199e-07,1.3132827401906131e-09,3.2526611475355972e-07,1.4378968793860582e-11,1.6165420642761114e-14,1.5898086967074508e-16,1.7488760614208062e-15
1.7723356847713168e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32864023714357915,0.11291545371110347,0.021231136422525745,1.0124339410058128e-12,2.3302794856143211e-11,2.2187394290800923e-05,1.7936867287246241e-05,3.8911867344573824e-13,7.9248069343820431e-19,4.9610534090407655e-08,6.4528096139910349e-27,3.5392943773213447e-08,2.4090625324917173e-20,3.3211360843883493e-18,7.8233868707764382e-16,1.8782705269188692e-18,4.9929112739182625e-15,8.7177614368407745e-20,0.0057363139430018232,0.003162924250014645,5.6011487389492345e-09,5.9654375869365733e-11,2.7546079630127931e-05,5.6142592308510165e-13,1.184175019302781e-08,1.9311402131868811e-07,1.3242240865598954e-09,3.2982787112353699e-07,1.452483013493155e-11,1.6364556330524871e-14,1.6112078572605424e-16,1.7730436148843596e-15
1.7817140141111778e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32862454649397815,0.11291554068182548,0.021223121306208279,1.0310899023557673e-12,2.3684749298917535e-11,2.2493154515619866e-05,1.8118706998932029e-05,3.950504563813925e-13,8.1025014586644005e-19,5.0000872189477119e-08,6.6559442847701313e-27,3.5604487497959187e-08,2.452929891379635e-20,3.3873119044331332e-18,7.9521938952169593e-16,1.9075366785038762e-18,5.0735692430007625e-15,8.9220274967871376e-20,0.0057360447001419713,0.0031787726308558722,5.6282474671396003e-09,6.018865749883262e-11,2.7652958819348186e-05,5.6463227168039e-13,1.1885790863595464e-08,1.9307380790125218e-07,1.3352056787904611e-09,3.3441770969013635e-07,1.4671381542622302e-11,1.6565077409851259e-14,1.6327873755190862e-16,1.7974134776952927e-15
1.7910923434510388e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32860886456572991,0.11291562678004059,0.021215109980437883,1.049994634635701e-12,2.4070583669309119e-11,2.2800776412558379e-05,1.830141515835833e-05,4.0104183636354686e-13,8.2830630945147906e-19,5.0392235648935867e-08,6.8643911217180302e-27,3.5815502645536582e-08,2.4973614326309107e-20,3.4544019118720019e-18,8.0822604936368886e-16,1.9370998078933355e-18,5.1549742671447277e-15,9.1300032845895289e-20,0.0057357754600507131,0.0031946125621083936,5.6553318057024093e-09,6.0724484406706666e-11,2.7759535192573022e-05,5.6783901596827467e-13,1.1929708498766182e-08,1.9303395581993605e-07,1.3462274858208476e-09,3.3903556522441275e-07,1.481862248827907e-11,1.6766988368841099e-14,1.6545478693001421e-16,1.8219864473836494e-15
1.8004706727908997e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32859319134165893,0.11291571200011227,0.021207102442745224,1.0691502104297217e-12,2.4460314966686548e-11,2.3110256163559037e-05,1.8484991223930722e-05,4.0709310389761149e-13,8.4665217941835954e-19,5.078461953278538e-08,7.0782604079820023e-27,3.6025990093896075e-08,2.5423613079772168e-20,3.5224133951049006e-18,8.2135900213048087e-16,1.9669613482346076e-18,5.2371274005319853e-15,9.3417363812812489e-20,0.0057355062289144937,0.003210444049252476,5.6824017623974131e-09,6.1261857434150264e-11,2.7865814325924192e-05,5.7104618496894021e-13,1.1973505459475482e-08,1.929944594021514e-07,1.3572894766211088e-09,3.4368137375109765e-07,1.4966552443700386e-11,1.6970293675752167e-14,1.6764899551034827e-16,1.8467633219341338e-15
1.8098490021307607e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32857752680514701,0.11291579633680369,0.021199098690663717,1.0885587092504264e-12,2.4853960224193261e-11,2.3421590026368246e-05,1.8669434654379814e-05,4.1320454937126034e-13,8.6529076976247302e-19,5.1178018923014121e-08,7.2976641079647198e-27,3.6235950828333469e-08,2.5879336768736555e-20,3.5913536641504908e-18,8.3461858251746242e-16,1.9971227320236268e-18,5.320029678914192e-15,9.557274717077523e-20,0.0057352370125195425,0.0032262670977625677,5.7094573449927443e-09,6.1800777338703744e-11,2.7971801642959845e-05,5.742538069151678e-13,1.2017184040241755e-08,1.9295531309471771e-07,1.3683916201919146e-09,3.483550725176213e-07,1.5115170881137871e-11,1.7174997778678157e-14,1.6986142481169508e-16,1.87174489974062e-15
1.8192273314706217e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32856187094010381,0.11291587978525251,0.021191098721729491,1.1082222175230453e-12,2.5251536508230449e-11,2.3734774332572393e-05,1.8854744908762955e-05,4.1937646305387543e-13,8.8422511327785989e-19,5.1572428919680241e-08,7.5227158833680321e-27,3.6445385936731407e-08,2.6340827065159291e-20,3.6612300505483928e-18,8.4800512442028647e-16,2.0275853911059677e-18,5.4036821198327551e-15,9.7766665720252021e-20,0.0057349678162773214,0.0032420817131073548,5.7364985612640825e-09,6.2341244794924248e-11,2.807750241866768e-05,5.7746190925750333e-13,1.2060746471006443e-08,1.9291651146062939e-07,1.3795338855665945e-09,3.5305659996341221e-07,1.526447727329724e-11,1.7381105105138984e-14,1.7209213621971498e-16,1.8969319795823781e-15
1.8286056608104827e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.328546223730939,0.11291596234094685,0.021183102533481376,1.1281428285696084e-12,2.5653060917933469e-11,2.404980548565837e-05,1.9040921446465757e-05,4.2560913509598584e-13,9.0345826158390934e-19,5.1967844640987652e-08,7.7535311092946714e-27,3.6654296604953062e-08,2.6808125718568274e-20,3.7320499072596994e-18,8.6151896096506821e-16,2.0583507566778935e-18,5.4880857228328512e-15,9.999960576653858e-20,0.005734698645248378,0.0032578879007498186,5.7635254189938995e-09,6.288326039465511e-11,2.8182921783408567e-05,5.8067051867717033e-13,1.2104194918856492e-08,1.9287804917601832e-07,1.3907162418094439e-09,3.5778589568950945e-07,1.5414471093338699e-11,1.7588620061920996e-14,1.7434119098896299e-16,1.9223253605904386e-15
1.8379839901503437e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32853058516253608,0.11291604399970302,0.021175110123460857,1.1483226425931231e-12,2.6058550584642557e-11,2.4366679959100337e-05,1.9227963727203577e-05,4.3190285552870284e-13,9.229932851506143e-19,5.2364261223355447e-08,7.9902268904076299e-27,3.6862684112384744e-08,2.7281274556220455e-20,3.8038206085655289e-18,8.7516042453711124e-16,2.0894202592874131e-18,5.5732414696718303e-15,1.0227205712628248e-19,0.0057344295041646658,0.0032736856661472833,5.7905379259710595e-09,6.3426824647252709e-11,2.8288064726806747e-05,5.8387966109610208e-13,1.2147531489736464e-08,1.928399210271765e-07,1.4019386580142961e-09,3.6254290042852556e-07,1.5565151814877348e-11,1.779754703489236e-14,1.7660865024357894e-16,1.9479258422028038e-15
1.8473623194902046e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32851495522022756,0.11291612475764461,0.021167121489212036,1.1687637666617871e-12,2.6468022671369892e-11,2.4685394294474487e-05,1.9415871211022855e-05,4.3825791426315067e-13,9.4283327332237361e-19,5.2761673821481257e-08,8.232922077147055e-27,3.7070549827623988e-08,2.7760315483253161e-20,3.8765495499642402e-18,8.8892984680823866e-16,2.1207953288353118e-18,5.6591503245222134e-15,1.0458451313402073e-19,0.0057341603974504765,0.0032894750147514713,5.8175360899901151e-09,6.3971937980795962e-11,2.8392936101582949e-05,5.8708936168416779e-13,1.2190758230226161e-08,1.9280212190761361e-07,1.4132011033071479e-09,3.6732755601499139e-07,1.5716518911984101e-11,1.8007890388718697e-14,1.7889457497494735e-16,1.9737342241520892e-15
1.8567406488300656e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32849933388977159,0.11291620461118287,0.021159136628281672,1.1894683146932387e-12,2.6881494372264526e-11,2.5005945099603269e-05,1.9604643358302377e-05,4.446746010898935e-13,9.629813343404914e-19,5.3160077608398622e-08,8.4817372820044025e-27,3.727789520431031e-08,2.8245290482828592e-20,3.9502441480675626e-18,9.028275587627874e-16,2.1524773945761912e-18,5.7458132341695523e-15,1.0693747064872989e-19,0.0057338913292420126,0.0033052559520085492,5.8445199188505788e-09,6.4518600742828308e-11,2.8497540627327595e-05,5.9029964487508126e-13,1.2233877129179515e-08,1.9276464681531816e-07,1.4245035468446502e-09,3.7213980535611137e-07,1.5868571859185935e-11,1.8219654466847599e-14,1.8119902604405348e-16,1.9997513064437409e-15
1.8661189781699266e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32848372115732999,0.1129162835569985,0.021151155538219061,1.2104384074388037e-12,2.7298982912075392e-11,2.5328329046730562e-05,1.9794279629754479e-05,4.5115320567835815e-13,9.8344059536451812e-19,5.3559467775528428e-08,8.7367948958536283e-27,3.7484721777094768e-08,2.8736241616271541e-20,4.0249118404951649e-18,9.1685389072232284e-16,2.184467885119491e-18,5.8332311282053313e-15,1.0933143006038782e-19,0.0057336223034057492,0.0033210284833591714,5.8714894203566748e-09,6.5066813200749565e-11,2.8601882894211072e-05,5.9351053437764155e-13,1.2276890119330618e-08,1.9272749085007192e-07,1.4358459578119838e-09,3.7697959240295505e-07,1.602131013146596e-11,1.8432843591419259e-14,1.8352206418222307e-16,2.0259778893070829e-15
1.8754973075097876e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32846811700944711,0.11291636159202416,0.02114317821657611,1.2316761724677801e-12,2.7720505545614193e-11,2.5652542870728837e-05,1.9984779486426124e-05,4.5769401757625367e-13,1.004214202492379e-18,5.3959839532724848e-08,8.9982191043392533e-27,3.769103115774543e-08,2.9233211023200309e-20,4.100560085768351e-18,9.3100917236914066e-16,2.2167682284305173e-18,5.9214049192151673e-15,1.1176689529654707e-19,0.0057333533235556147,0.0033367926142385232,5.8984446023167778e-09,6.5616575543500374e-11,2.8705967366628771e-05,5.9672205318436665e-13,1.2319799078999879e-08,1.9269064921076084e-07,1.4472283054260247e-09,3.8184686212210752e-07,1.6174733204264242e-11,1.8647462063086463e-14,1.8586374998829879e-16,2.0524147731931418e-15
1.8848756368496486e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32845252143303072,0.11291643871342873,0.02113520466090725,1.2531837441517721e-12,2.8146079557219954e-11,2.5978583367339404e-05,2.0176142389699937e-05,4.6429732620898588e-13,1.0253053207794804e-18,5.4361188108315933e-08,9.26613590432103e-27,3.7896825031385203e-08,2.9736240921650887e-20,4.1771963632033498e-18,9.4529373276861063e-16,2.2493798518314496e-18,6.0103355029624935e-15,1.1424437382891855e-19,0.0057330843930690802,0.0033525483500763667,5.9253854725426583e-09,6.6167887882747172e-11,2.8809798386778894e-05,5.9993422359051217e-13,1.2362605833644516e-08,1.9265411719289878e-07,1.4586505589342131e-09,3.867415604677996e-07,1.6328840553478031e-11,1.8863514161147559e-14,1.8822414393158668e-16,2.0790627587691291e-15
1.8942539661895095e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32843693441533234,0.11291651491860197,0.021127234868769426,1.2749632636490057e-12,2.8575722260224554e-11,2.6306447391446605e-05,2.036836780129518e-05,4.709634208790705e-13,1.0467171342569096e-18,5.4763508749138883e-08,9.540673120374967e-27,3.8102105152858805e-08,3.0245373608194503e-20,4.2548281728033294e-18,9.5970790039041274e-16,2.2823041820023578e-18,6.1000237585679305e-15,1.1676437667996574e-19,0.00573281551510224,0.0033682956962970746,5.9523120388493741e-09,6.6720750253259746e-11,2.8913380178171278e-05,6.0314706720494469e-13,1.2405312157343865e-08,1.9261789018620774e-07,1.4701126876115948e-09,3.9166363435453231e-07,1.6483631655461433e-11,1.9081004143504339e-14,1.9060330635248105e-16,2.1059226468592931e-15
1.9036322955293705e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32842135594393124,0.11291659020514054,0.021119268837722114,1.297016878888689e-12,2.9009450996420801e-11,2.6636131855386642e-05,2.0561455183268632e-05,4.7769259076554118e-13,1.068452845948612e-18,5.5166796720570513e-08,9.8219604213506078e-27,3.8306873343225588e-08,3.0760651458048544e-20,4.3334630351498412e-18,9.7425200312872356e-16,2.3155426449822026e-18,6.1904705486845189e-15,1.1932741842950833e-19,0.005732546692603922,0.0033840346583196707,5.9792243090548778e-09,6.7275162614972775e-11,2.9016716849065532e-05,6.0636060495941084e-13,1.2447919774427752e-08,1.9258196367214806e-07,1.4816146607644113e-09,3.9661303163021547e-07,1.6639105987026203e-11,1.9299936246557358e-14,1.9300129745895221e-16,2.1329952384499284e-15
1.9130106248692315e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32840578600671633,0.11291666457083478,0.021111306565327261,1.3193467445554221e-12,2.9447283135535515e-11,2.6967633727291677e-05,2.0755403998015411e-05,4.8448512492335493e-13,1.090515677887815e-18,5.5571047306552712e-08,1.0110129336984203e-26,3.8511131486374834e-08,3.1282116925180934e-20,4.4131084912946061e-18,9.8892636832140688e-16,2.3490966661698321e-18,6.2816767196690292e-15,1.2193401722133492e-19,0.0057322779283289172,0.0033997652415578652,6.0061222909791928e-09,6.7831124854638165e-11,2.9119812395837519e-05,6.0957485713164728e-13,1.2490430360939884e-08,1.925463332216745e-07,1.4931564477295809e-09,4.0158970104982736e-07,1.6795263025442074e-11,1.9520314685514704e-14,1.954181773305412e-16,2.1602813347080953e-15
1.9223889542090925e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32839022459187145,0.11291673801365625,0.0211033480491493,1.341955022073595e-12,2.9889236074705632e-11,2.7300950029469633e-05,2.0950213708269784e-05,4.9134131228279365e-13,1.1129088711327835e-18,5.597625580961345e-08,1.0405313274567631e-26,3.8714881525760422e-08,3.1809812542408126e-20,4.4937721026502007e-18,1.0037313227682494e-15,2.3829676703249815e-18,6.3736431017494791e-15,1.2458469476982402e-19,0.0057320092248503542,0.0034154874514200893,6.0330059924444012e-09,6.8388636786006803e-11,2.9222670706273343e-05,6.127898433540133e-13,1.2532845545990445e-08,1.9251099449305896e-07,1.5047380178708179e-09,4.0659359224961092e-07,1.6952102248435934e-11,1.9742143654345128e-14,1.978540059186866e-16,2.1877817369053084e-15
1.9317672835489535e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32837467168786022,0.11291681053174617,0.021095393286755092,1.3648438795918091e-12,3.0335327237958827e-11,2.7636077836820127e-05,2.1145883777105919e-05,4.9826144164886468e-13,1.1356356857816546e-18,5.6382417550883262e-08,1.070764753567284e-26,3.8918125461251356e-08,3.2343780921486798e-20,4.5754614508802718e-18,1.018667192748288e-15,2.4171570815692572e-18,6.4663705091890621e-15,1.2727997636657342e-19,0.0057317405845712941,0.0034312012933095278,6.059875421274456e-09,6.894769815215033e-11,2.9325295562789624e-05,6.1600558262211855e-13,1.2575166913301827e-08,1.9247594322961291e-07,1.5163593405824504e-09,4.1162465572181144e-07,1.7109623134192669e-11,1.9965427325700159e-14,2.0030884304206366e-16,2.2154972464232091e-15
1.9411456128888144e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32835912728341188,0.11291688212340459,0.021087442275713957,1.3880154919673743e-12,3.078557407570195e-11,2.797301427528668e-05,2.1342413667938483e-05,5.0524580170069575e-13,1.1586994009868088e-18,5.6789527870107447e-08,1.1017269332931551e-26,3.9120865346095303e-08,3.2884064753199261e-20,4.6581841377909804e-18,1.0337343040362922e-15,2.4516663233871266e-18,6.5598597404466216e-15,1.3002039088703682e-19,0.0057314720097355982,0.0034469067726241504,6.0867305852942833e-09,6.9508308627673224e-11,2.9427690645580024e-05,6.1922209332427518e-13,1.2617396002591675e-08,1.924411752576446e-07,1.5280203852897517e-09,4.166828427899653e-07,1.7267825161355693e-11,2.0190169851456742e-14,2.0278274839235042e-16,2.2434286648095403e-15
1.9505239422286754e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32834359136750818,0.11291695278708018,0.021079495013597623,1.4114720407507833e-12,3.1239994064214144e-11,2.831175652034542e-05,2.1539802844523364e-05,5.1229468099092799e-13,1.1821033149687996e-18,5.7197582125654181e-08,1.1334317806870046e-26,3.9323103283991635e-08,3.3430706807432869e-20,4.7419477852214072e-18,1.0489329819184193e-15,2.4864968186268946e-18,6.6541115783338391e-15,1.3280647079716723e-19,0.0057312035024380892,0.0034626038947567408,6.1135714923297735e-09,7.0070467818517655e-11,2.9529859535687659e-05,6.2243939324577786e-13,1.2659534310783389e-08,1.9240668648450757e-07,1.5397211214441564e-09,4.2176810558474285e-07,1.742670780902552e-11,2.0416375362616783e-14,2.0527578153415997e-16,2.2715767936775981e-15
1.9599022715685364e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32832806392937092,0.11291702252136072,0.021071551497980252,1.4352157141701966e-12,3.1698604705145435e-11,2.8652301795530362e-05,2.173805077095826e-05,5.19408367945108e-13,1.2058507450293595e-18,5.7606575694518664e-08,1.1658934042798762e-26,3.9524841426271148e-08,3.3983749933253387e-20,4.8267600349333546e-18,1.0642635512070951e-15,2.5216499895016823e-18,6.7491267901692508e-15,1.3563875216006684e-19,0.0057309350646340788,0.0034782926650949284,6.1403981502078765e-09,7.0634175264386265e-11,2.9631805718002958e-05,6.256574995744856e-13,1.2701583293464155e-08,1.9237247289649164e-07,1.5514615185270038e-09,4.2688039702034868e-07,1.7586270556760746e-11,2.0644047969172096e-14,2.0778800189833935e-16,2.2999424346997757e-15
1.9692806009083974e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3283125449584503,0.11291709132496426,0.021063611726438357,1.4592487071160269e-12,3.2161423525025748e-11,2.8994647370995224e-05,2.1937156911683161e-05,5.2658715086107427e-13,1.2299450275642449e-18,5.8016503972323539e-08,1.1991261087756527e-26,3.9726081969178953e-08,3.4543237058972536e-20,4.9126285485033734e-18,1.0797263362551706e-15,2.5571272575903979e-18,6.8449061279292805e-15,1.385177746426432e-19,0.0057306666981482915,0.0034939730890212123,6.1672105667556104e-09,7.1199430441688498e-11,2.9733532584187246e-05,6.2887642894061008e-13,1.2743544366199774e-08,1.9233853055695217e-07,1.5632415460509307e-09,4.3201967077148358e-07,1.7746512884578791e-11,2.087319176097466e-14,2.1031946879052347e-16,2.3285263897204847e-15
1.9786589302482584e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32829703444441338,0.11291715919673052,0.021055675696550862,1.483573221125489e-12,3.2628468074779902e-11,2.9338790562111576e-05,2.2137120731480939e-05,5.3383131790834364e-13,1.2543895180759139e-18,5.8427362373315624e-08,1.2331443967509133e-26,3.992682715125808e-08,3.510921119220998e-20,4.9995610072138739e-18,1.0953216609693747e-15,2.5929300438387098e-18,6.9414503283963759e-15,1.4144408152227008e-19,0.0057303984046832013,0.00350964517191299,6.1940087497999697e-09,7.1766232762799799e-11,2.9835043435522521e-05,6.3209619741461966e-13,1.2785418905596321e-08,1.923048556045712e-07,1.5750611735543492e-09,4.3718588125086622e-07,1.7907434272954036e-11,2.1103810807552736e-14,2.1287024139086344e-16,2.3573294606262034e-15
1.9880372595881193e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32828153237713298,0.11291722613561346,0.021047743405899041,1.5081914643671517e-12,3.309975592924791e-11,2.9684728728103359e-05,2.2337941695477896e-05,5.4114115712749314e-13,1.2791875911851129e-18,5.8839146330359137e-08,1.2679629703602119e-26,4.0127079250830187e-08,3.5681715419949439e-20,5.0875651119430494e-18,1.1110498488230994e-15,2.6290597685600094e-18,7.0387601133043695e-15,1.4441821969345416e-19,0.0057301301858268721,0.0035253089191425824,6.2207927071683704e-09,7.2334581578349664e-11,2.9936341485687129e-05,6.3531682050525489e-13,1.2827208250663864e-08,1.9227144425139656e-07,1.5869203706047287e-09,4.423789835873141e-07,1.806903420281857e-11,2.1335909157778068e-14,2.1544037874374582e-16,2.3863524493036561e-15
1.9974155889279803e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32826603874667892,0.11291729214067356,0.021039814852066529,1.5331056516256e-12,3.3575304686718448e-11,3.0032459270717356e-05,2.2539619269144054e-05,5.4851695642954164e-13,1.3043426406426199e-18,5.9251851294925585e-08,1.3035967330467429e-26,4.0326840583570869e-08,3.6260792908589765e-20,5.1766485830582557e-18,1.1269112228685787e-15,2.6655178514363697e-18,7.1368361894812373e-15,1.4744073967450541e-19,0.0057298620430602659,0.003540964336077256,6.2475624466875654e-09,7.2904476181173906e-11,3.0037429863458238e-05,6.3853831321589964e-13,1.2868913704079724e-08,1.9223829278111616e-07,1.5988191068011543e-09,4.4759893360438411e-07,1.8231312155563592e-11,2.1569490841192575e-14,2.180299397703814e-16,2.4155961578375843e-15
2.0067939182678413e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32825055354330779,0.11291735721107121,0.021031890032639319,1.5583180042860731e-12,3.4055131968469346e-11,3.0381979632929402e-05,2.2742152918293706e-05,5.5595900359532752e-13,1.3298580793412119e-18,5.966547273708057e-08,1.340060791258384e-26,4.0526113500176457e-08,3.6846486903990426e-20,5.2668191603087328e-18,1.1429061057484574e-15,2.7023057115195131e-18,7.2356792489893045e-15,1.505121956142123e-19,0.0057295939777641108,0.0035566114280792521,6.2743179761833899e-09,7.3475915804895981e-11,3.0138311615341944e-05,6.4176069003490789e-13,1.2910536533098191e-08,1.9220539754751956e-07,1.6107573517684337e-09,4.528456877995674e-07,1.8394267613036963e-11,2.1804559867756912e-14,2.2063898326914444e-16,2.445061388352046e-15
2.0161722476077023e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32823507675745373,0.11291742134606027,0.021023968945205716,1.5838307503190798e-12,3.4539255418312112e-11,3.0733287297685993e-05,2.2945542109085871e-05,5.6346758627488457e-13,1.3557373393261598e-18,6.0080006145467269e-08,1.3773704561690784e-26,4.0724900384119499e-08,3.7438840731511981e-20,5.3580846027159868e-18,1.1590348197067989e-15,2.7394247672317633e-18,7.3352899692630471e-15,1.5363314529851981e-19,0.0057293259912253184,0.0035722502005058007,6.3010593034815754e-09,7.4048899625719711e-11,3.0238989708131073e-05,6.4498396491800484e-13,1.2952077970809859e-08,1.9217275497267275e-07,1.6227350751594841e-09,4.5811920332403557e-07,1.855790005754356e-11,2.2041120227098824e-14,2.23267567899294e-16,2.4747489428936669e-15
2.0255505769475633e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32821960837972025,0.11291748454498188,0.021016051587356338,1.6096461242651295e-12,3.5027692702152095e-11,3.1086379786680878e-05,2.3149786308024488e-05,5.7104299198681724e-13,1.3819838718061641e-18,6.0495447027287279e-08,1.4155412454055506e-26,4.0923203649490256e-08,3.8037897796051647e-20,5.4504526884690412e-18,1.1752976865995715e-15,2.7768764363669917e-18,7.4356690132445594e-15,1.5680415015721135e-19,0.0057290580846429979,0.0035878806587091492,6.3277864364066567e-09,7.4623426767769719e-11,3.0339467031391806e-05,6.4820815137012236e-13,1.2993539217374109e-08,1.9214036154530728e-07,1.6347522466589611e-09,4.634194379629344e-07,1.8722208971847628e-11,2.2279175890447902e-14,2.2591575219885881e-16,2.5046596237510514e-15
2.0349289062874242e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32820414840087259,0.11291754680725909,0.021008137956684134,1.635766367219469e-12,3.5520461507557499e-11,3.1441254659166102e-05,2.3354884981958911e-05,5.7868550811767109e-13,1.4086011471651522e-18,6.0911790908278302e-08,1.4545888847793187e-26,4.1121025738921241e-08,3.8643701582073863e-20,5.543931214819741e-18,1.1916950279046256e-15,2.8146621360915838e-18,7.5368170295168391e-15,1.6002577527059305e-19,0.005728790259134091,0.0036035028080365788,6.3544993827813858e-09,7.5199496300941919e-11,3.0439746399880445e-05,6.5143326242920128e-13,1.3034921440778224e-08,1.9210821381947412e-07,1.6468088359775816e-09,4.6874635011621706e-07,1.8887193839169704e-11,2.2518730810418744e-14,2.2858359458751307e-16,2.5347942332808835e-15
2.0443072356272852e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32818869681182905,0.11291760813239131,0.021000228050784341,1.6621937268167561e-12,3.6017579543329172e-11,3.1797909510797331e-05,2.3560837598084297e-05,5.8639542192130403e-13,1.435592654971941e-18,6.1329033332689508e-08,1.49452931002399e-26,4.1318369121592455e-08,3.9256295653636262e-20,5.6385279979736597e-18,1.2082271647311844e-15,2.8527832829453764e-18,7.6387346524348919e-15,1.6329858937618042e-19,0.0057285225157386356,0.0036191166538304285,6.3811981504280011e-09,7.5777107241654547e-11,3.0539830555890543e-05,6.5465931061946492e-13,1.307622577797757e-08,1.9207630841284421e-07,1.658904812853256e-09,4.7409989878001331e-07,1.9052854143186342e-11,2.275978891951769e-14,2.3127115334084344e-16,2.5651535736523349e-15
