Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),COX(58),CHOX(61)
5.377145266568135e-08,0.09977366400000001,0.80000000000000004,0.0,0.28050315303056056,0.095856457174870152,0.097654620288125729,3.2937762575904047e-21,1.0321299216433435e-14,7.9712555760345912e-07,3.7080675772538347e-06,5.0979308837397787e-13,5.0700039682310814e-14,2.3096086177972465e-09,4.1350758142944562e-28,1.6852623217681428e-10,1.1232144334731636e-19,6.8152426702088542e-20,1.0181438932941314e-18,7.6417069688796318e-22,4.7551295101530378e-14,2.5121685180907102e-22,0.0041397331948234903,0.0046870495902891452,9.0959563634909396e-09,9.3373331811577615e-12,1.3581123175408566e-05,2.8933640916073594e-13,9.9490352118553775e-09,7.8450333020419365e-08,1.7549085106865004e-09,9.3997635028556877e-09,1.5210788894607617e-12,6.5516071803952237e-15
5.409283772716733e-08,0.09977366400000001,0.80000000000000004,0.0,0.28047447597869979,0.095854888962207327,0.097641088387207475,3.4097684374084964e-21,1.0648500634575533e-14,8.1839560758250913e-07,3.7518252108096339e-06,5.1864842059065368e-13,5.1575070650497205e-14,2.3357055156966176e-09,4.3284244515149048e-28,1.7114796659549324e-10,1.1556483321980574e-19,7.0070707097737891e-20,1.0426029409429006e-18,7.8510508904366632e-22,4.8353998819036498e-14,2.600203148010379e-22,0.0041412574768878597,0.0047140696208244634,9.1475356493345385e-09,9.4835912985960834e-12,1.3713457393953837e-05,2.9192528460700614e-13,1.0045158378073155e-08,7.8435958055043902e-08,1.7684099333774064e-09,9.6578104726987603e-09,1.5388721487035375e-12,6.6670238207096578e-15
5.4414222788653304e-08,0.09977366400000001,0.80000000000000004,0.0,0.28044585293429686,0.095853365145961877,0.097627561125052317,3.5291000811568089e-21,1.0983799081712658e-14,8.4007345702041865e-07,3.7958259910655943e-06,5.2760416573578866e-13,5.2459835502775925e-14,2.3619372189356938e-09,4.5295798764647084e-28,1.7379120543913591e-10,1.1888166238079014e-19,7.2029942654983287e-20,1.0674898195365859e-18,8.0649381289247755e-22,4.916522493386935e-14,2.6907721106278162e-22,0.004142737118997473,0.004741080130650107,9.1990985490110801e-09,9.6310095932164868e-12,1.3845939446634704e-05,2.945283385816726e-13,1.0141388696119548e-08,7.8421712373165646e-08,1.7819469020009196e-09,9.9209728866018409e-09,1.5567617672716549e-12,6.7836530015739897e-15
5.473560785013928e-08,0.09977366400000001,0.80000000000000004,0.0,0.28041728284639578,0.095851884680218699,0.097614038494812164,3.6518460736907765e-21,1.1327331183670106e-14,8.6216327876355993e-07,3.8400698061933698e-06,5.3666085773952383e-13,5.3354382274905771e-14,2.3883035479316448e-09,4.7388078324692923e-28,1.7645589849871073e-10,1.2227313672007011e-19,7.4030707341994598e-20,1.0928089725036876e-18,8.2834394967988472e-22,4.9985008767922182e-14,2.7839326146463574e-22,0.0041441731671885826,0.0047680811335740637,9.250645056231244e-09,9.7795833546127946e-12,1.3978560399412004e-05,2.9714552624561621e-13,1.0237719702898034e-08,7.8407593237191317e-08,1.7955193845531141e-09,1.0189305962003276e-08,1.5747476732907971e-12,6.9014960544821339e-15
5.5056992911625257e-08,0.09977366400000001,0.80000000000000004,0.0,0.28038876468866086,0.095850446543515322,0.097600520489744255,3.7780825032786945e-21,1.1679234449377924e-14,8.8466922456329135e-07,3.8845565442388395e-06,5.458190299800193e-13,5.425875891521406e-14,2.4148043232919412e-09,4.9563814314435758e-28,1.7914199363431562e-10,1.257404743412359e-19,7.6073577986142178e-20,1.1185648474075732e-18,8.5066263848373592e-22,5.0813385504791705e-14,2.8797428052283774e-22,0.0041455666430450337,0.0047950726431938272,9.3021751644371355e-09,9.9293077584128074e-12,1.4111311360763318e-05,2.9977679974976502e-13,1.0334144965035362e-08,7.8393597975130217e-08,1.809127348991517e-09,1.0462864678137658e-08,1.5928297948351051e-12,7.020554202489679e-15
5.537837797311123e-08,0.09977366400000001,0.80000000000000004,0.0,0.28036029745879842,0.09584904973826977,0.097587007103208737,3.907886673163027e-21,1.2039647251938872e-14,9.0759542413771085e-07,3.9292860931214781e-06,5.5507921528283515e-13,5.5173013284718373e-14,2.4414393658130476e-09,5.1825813116042716e-28,1.8184943679340924e-10,1.292849056040869e-19,7.8159134225951676e-20,1.1447618955464743e-18,8.73457075953868e-22,5.1650390190118512e-14,2.978261773448815e-22,0.0041469185442700365,0.0048220546729013112,9.3536888668240247e-09,1.0080177868389601e-11,1.4244183483579648e-05,3.024221082591643e-13,1.0430658080278905e-08,7.8379723978749845e-08,1.8227707632379284e-09,1.0741703763066056e-08,1.6110080599281417e-12,7.1408285609432686e-15
5.569976303459721e-08,0.09977366400000001,0.80000000000000004,0.0,0.2803318801779916,0.095847693290222441,0.097573498328666117,4.0413371131514427e-21,1.2408708809457282e-14,9.3094598424510444e-07,3.9742583406337859e-06,5.6444194592033823e-13,5.6097193157247768e-14,2.4682084964791864e-09,5.4176957975448631e-28,1.8457817202941894e-10,1.3290767316678428e-19,8.0287958462873225e-20,1.1714045715566532e-18,8.9673451604603644e-22,5.2496057731926662e-14,3.0795495657813627e-22,0.0041482298452445677,0.0048490272358876676,9.4051861563613939e-09,1.0232188638719174e-11,1.4377167967039018e-05,3.0508139799027307e-13,1.052725267887413e-08,7.8365968701797771e-08,1.8364495951805714e-09,1.1025877680836296e-08,1.6292823965436744e-12,7.2623201385604953e-15
5.6021148096083186e-08,0.09977366400000001,0.80000000000000004,0.0,0.2803035118903488,0.095846376247890622,0.097559994159675062,4.1785135912372259e-21,1.2786559165656344e-14,9.5472498776956697e-07,4.0194731744408092e-06,5.7390775361114132e-13,5.7031346219563386e-14,2.4951115364611719e-09,5.6620210626926603e-28,1.8732814152072224e-10,1.3661003202773678e-19,8.2460635812947297e-20,1.1984973330188587e-18,9.2050226975022532e-22,5.3350422900961802e-14,3.1836671936171302e-22,0.0041495014975727103,0.0048759903451479686,9.4566670258128523e-09,1.0385334916478158e-11,1.4510256058455877e-05,3.0775461224787563e-13,1.0623922424922897e-08,7.8352329658283303e-08,1.8501638126758656e-09,1.1315440618779958e-08,1.6476527326059422e-12,7.3850298382089821e-15
5.634253315756916e-08,0.09977366400000001,0.80000000000000004,0.0,0.28027519166236387,0.095845097682035973,0.097546494589889995,4.3194971252487645e-21,1.3173339170287875e-14,9.7893649281924316e-07,4.0649304820797228e-06,5.8347716951956548e-13,5.7975520071478593e-14,2.5221483071153012e-09,5.9158612941674088e-28,1.9009928558999155e-10,1.4039324956722032e-19,8.4677754058358302e-20,1.2260446400682057e-18,9.4476770481257061e-22,5.4213520331028282e-14,3.2906766428155601e-22,0.0041507344306142314,0.0049029440134857995,9.5081314677552842e-09,1.0539611443811335e-11,1.464343905510549e-05,3.1044169145051666e-13,1.072066101772787e-08,7.8338804420813275e-08,1.8639133835510502e-09,1.1610446474952798e-08,1.6661189959906725e-12,7.5089584576708084e-15
5.666391821905514e-08,0.09977366400000001,0.80000000000000004,0.0,0.28024691858239126,0.095843856685144349,0.097532999613059002,4.464369994527753e-21,1.3569190459333853e-14,1.0035845318376403e-06,4.1106301509594939e-06,5.9315072425513352e-13,5.8929762225978559e-14,2.5493186299823148e-09,6.1795288600608305e-28,1.9289154272389583e-10,1.4425860558873236e-19,8.6939903598849245e-20,1.2540509550076526e-18,9.6953824545226178e-22,5.5085384519325177e-14,3.4006408832874067e-22,0.0041519295520047053,0.0049298882535177219,9.5595794745975407e-09,1.0695012860203133e-11,1.4776708306022276e-05,3.1314257317236023e-13,1.0817462193116243e-08,7.8325390618985652e-08,1.8776982756063421e-09,1.1910948845725019e-08,1.6846811145260609e-12,7.634106690931085e-15
5.6985303280541115e-08,0.09977366400000001,0.80000000000000004,0.0,0.28021869176013015,0.095842652370917866,0.097519509223021453,4.6132157516358213e-21,1.3974255435035635e-14,1.0286731107284429e-06,4.1565720683605998e-06,6.0292894787209124e-13,5.9894120109339517e-14,2.5766223267864095e-09,6.453344479156577e-28,1.9570484959315129e-10,1.4820739236008193e-19,8.9247677403110043e-20,1.2825207419251957e-18,9.9482137207372778e-22,5.5966049826781056e-14,3.5136238786095629e-22,0.004153087748163465,0.0049568230776776473,9.6110110385980384e-09,1.085153370514565e-11,1.4910055213771309e-05,3.1585719218797334e-13,1.0914319724742514e-08,7.8312085937835988e-08,1.8915184566165061e-09,1.2217001013527697e-08,1.7033390159929169e-12,7.7604751290818901e-15
5.730668834202709e-08,0.09977366400000001,0.80000000000000004,0.0,0.28019051032612335,0.095841483873778915,0.097506023413706081,4.7661192340892266e-21,1.4388677245756587e-14,1.054206207994246e-06,4.2027561214348203e-06,6.1281236986895226e-13,6.0868641061247485e-14,2.6040592194343074e-09,6.7376373931099741e-28,1.9853914107291249e-10,1.5224091465421667e-19,9.1601670960135764e-20,1.3114584663148809e-18,1.0206246209726288e-21,5.6855550478387899e-14,3.6296905956715326e-22,0.0041542098847896858,0.0049837484982210899,9.6624261518814936e-09,1.1009168420363388e-11,1.504347123619204e-05,3.1858548049795992e-13,1.1011227425373982e-08,7.8298888116333116e-08,1.9053738943332665e-09,1.2528655934761637e-08,1.7220926281256927e-12,7.888064261062392e-15
5.762807340351307e-08,0.09977366400000001,0.80000000000000004,0.0,0.28016237343126738,0.095840350348385506,0.097492542179128741,4.9231665761213075e-21,1.4812599765665351e-14,1.0801877738896189e-06,4.2491821972051002e-06,6.2280151918807322e-13,6.1853372334916396e-14,2.6316291300143871e-09,7.0327455411070153e-28,2.0139435026349676e-10,1.5636048978978589e-19,9.4002482230481129e-20,1.3408685947018179e-18,1.0469555840374653e-21,5.7753920563533751e-14,3.7489070143533448e-22,0.004155296807346851,0.0050106645272293363,9.7138248064554918e-09,1.1167911352039632e-11,1.5176947888113397e-05,3.2132736737398091e-13,1.1108179148154718e-08,7.8285794945924862e-08,1.9192645564875106e-09,1.2845966227874604e-08,1.7409418786137121e-12,8.0168744751721078e-15
5.7949458464999044e-08,0.09977366400000001,0.80000000000000004,0.0,0.28013428024633258,0.095839250969158338,0.097479065513390417,5.084445220472379e-21,1.5246167574286284e-14,1.1066217295888932e-06,4.2958501825654628e-06,6.3289692421525309e-13,6.2848361097206297e-14,2.6593318807958589e-09,7.3390157370220265e-28,2.0427040851143273e-10,1.6056744767144287e-19,9.6450711597562753e-20,1.3707555942713158e-18,1.0738219084476171e-21,5.8661194036334503e-14,3.8713401372347191e-22,0.0041563493415358883,0.0050375711766135062,9.7652069942260096e-09,1.1327756753670317e-11,1.5310476743039513e-05,3.2408277941327797e-13,1.1205168787846853e-08,7.8272804269131411e-08,1.933190410790654e-09,1.3168984161612896e-08,1.7598866951011814e-12,8.1469060601378602e-15
5.827084352648502e-08,0.09977366400000001,0.80000000000000004,0.0,0.28010622996149626,0.095838184929818576,0.097465593410675289,5.2500439302067364e-21,1.5689525935928866e-14,1.13351196636905e-06,4.3427599642810008e-06,6.4309911277936001e-13,6.3853654428740549e-14,2.6871672942279965e-09,7.6568038490933814e-28,2.0716724543082459e-10,1.6486313082988523e-19,9.8946961819027857e-20,1.4011239325022012e-18,1.1012312963652577e-21,5.9577404715964526e-14,3.9970579993352557e-22,0.0041573682937572397,0.0050644684581185092,9.8165727070119561e-09,1.1488698788365103e-11,1.5444049434805197e-05,3.2685164056343124e-13,1.1302190282051907e-08,7.8259913978182502e-08,1.9471514249368281e-09,1.3497761643452892e-08,1.7789270051881582e-12,8.2781592057472687e-15
5.8592228587971e-08,0.09977366400000001,0.80000000000000004,0.0,0.2800782217858851,0.095837151442936655,0.097452125865248818,5.4200528005564452e-21,1.6142820778963678e-14,1.1608623448080861e-06,4.389911428987906e-06,6.5340861215198218e-13,6.4869299324023126e-14,2.7151351929394079e-09,7.986474982136745e-28,2.1008478892502423e-10,1.6924889446163555e-19,1.0149183797803968e-19,1.4319780768045055e-18,1.1291915046233464e-21,6.0502586286986521e-14,4.1261296778854728e-22,0.0041583544515621249,0.0050913563833269214,9.867921936559781e-09,1.1650731530948199e-11,1.5577657659200478e-05,3.2963387216812581e-13,1.139923761240936e-08,7.8247122013698897e-08,1.9611475666051467e-09,1.383235020821824e-08,1.7980627364320976e-12,8.4106340045945232e-15
5.891361364945697e-08,0.09977366400000001,0.80000000000000004,0.0,0.28005025494713015,0.095836149739491561,0.097438662871455708,5.5945632707916165e-21,1.6606198675003236e-14,1.1886766939991946e-06,4.4373044631935729e-06,6.638259490471056e-13,6.589534269155545e-14,2.7432353997373626e-09,8.3284036623151877e-28,2.1302296520860131e-10,1.7372610646856177e-19,1.0408594743467561e-19,1.4633224941616685e-18,1.1577103444116047e-21,6.1436772299680194e-14,4.2586253021284762e-22,0.0041593085840932595,0.0051182349636627713,9.9192546745572175e-09,1.1813848971010584e-11,1.5711293175563425e-05,3.3242939303406668e-13,1.1496304805771218e-08,7.8234426363416198e-08,1.9751788034608987e-09,1.4172801006887946e-08,1.8172938163477229e-12,8.5443304533844788e-15
5.923499871094295e-08,0.09977366400000001,0.80000000000000004,0.0,0.28002232869093036,0.095835179068440468,0.097425204423718256,5.7736681361168407e-21,1.7079806818014306e-14,1.2169588107811194e-06,4.4849389532767614e-06,6.7435164962081644e-13,6.6931831353952804e-14,2.7714677376071601e-09,8.682974024485632e-28,2.1598169882960347e-10,1.7829614749713951e-19,1.067298997775117e-19,1.4951616507772432e-18,1.186795680956277e-21,6.2379996170370109e-14,4.3946160631520656e-22,0.0041602314425152323,0.0051451042103952075,9.9705709126456916e-09,1.197804501533675e-11,1.5844947808340543e-05,3.3523811945424349e-13,1.159338593535418e-08,7.8221825060948293e-08,1.9892451031574692e-09,1.451916479560074e-08,1.8366201724078389e-12,8.6792484533507942e-15
5.9556383772428926e-08,0.09977366400000001,0.80000000000000004,0.0,0.27999444228062742,0.095834238696298243,0.097411750516534362,5.9574615595934525e-21,1.756379300329886e-14,1.2457124589849914e-06,4.5328147854878044e-06,6.8498623947102563e-13,6.7978812048060376e-14,2.7998320297115336e-09,9.0505800021409667e-28,2.1896091269209672e-10,1.8296041097745621e-19,1.0942430677512793e-19,1.5275000117263133e-18,1.216455433196092e-21,6.3332291181752547e-14,4.5341742237510792e-22,0.0041611237604348567,0.005171964134642125,1.0021870642433256e-08,1.2143313489773128e-11,1.597861344861417e-05,3.3805996525047318e-13,1.1690475121867964e-08,7.8209316184589619e-08,2.0033464333386984e-09,1.4871491924860575e-08,1.8560417320452754e-12,8.8153878122189295e-15
5.98777688339149e-08,0.09977366400000001,0.80000000000000004,0.0,0.27996659499679027,0.095833327906727245,0.097398301144475966,6.1460390840873385e-21,1.8058305606412713e-14,1.2749413686979676e-06,4.5809318459488699e-06,6.9573024363722106e-13,6.9036331425069368e-14,2.8283280993901066e-09,9.4316255199672867e-28,2.2196052807897739e-10,1.8772030316195815e-19,1.1216978232776998e-19,1.5603420406117858e-18,1.2466975734583201e-21,6.4293690483221608e-14,4.6773731283197775e-22,0.0041619862543116641,0.0051988147473736564,1.0073153855506745e-08,1.2309648142477625e-11,1.611228205559607e-05,3.4089484185622229e-13,1.1787566534618319e-08,7.8196897856155696e-08,2.0174827616399491e-09,1.5229832328948303e-08,1.8755584226526493e-12,8.9527482458776414e-15
6.019915389540088e-08,0.09977366400000001,0.80000000000000004,0.0,0.27993878613680917,0.095832446000136143,0.097384856302187128,6.3394976442419449e-21,1.8563493562077977e-14,1.3046492355439662e-06,4.6292900206542826e-06,7.0658418660024226e-13,7.0104436050632307e-14,2.8569557701588774e-09,9.8265246890355623e-28,2.249804646750465e-10,1.9257724316394132e-19,1.1496694241935394e-19,1.593692199225493e-18,1.2775301271284584e-21,6.526422709119412e-14,4.824287212774053e-22,0.0041628196238588083,0.0052256560594156213,1.0124420543442217e-08,1.2477042646568901e-11,1.6245945658086727e-05,3.4374265833885392e-13,1.1884654392585753e-08,7.8184568239858769e-08,2.031654055689695e-09,1.5594235515544058e-08,1.895170171582868e-12,9.0913293784459167e-15
6.052053895688686e-08,0.09977366400000001,0.80000000000000004,0.0,0.27991101501449989,0.095831592293288498,0.097371415984382564,6.5379355784761986e-21,1.9079506342983024e-14,1.3348397199817765e-06,4.6778891954708965e-06,7.1754859228207541e-13,7.1183172404978523e-14,2.8857148657097475e-09,1.023570200464718e-27,2.2802064059033638e-10,1.9753266299578681e-19,1.1781640506938072e-19,1.6275549472142792e-18,1.3089611723155534e-21,6.624393388943404e-14,4.9749920145033084e-22,0.004163624552434581,0.0052524880814528623,1.0175670697816252e-08,1.2645490601626094e-11,1.6379596355899718e-05,3.4660332143271031e-13,1.1981732965479181e-08,7.8172325541218592e-08,2.0458602831119964e-09,1.5964750555564954e-08,1.9148769061515744e-12,9.231130744389923e-15
6.084192401837283e-08,0.09977366400000001,0.80000000000000004,0.0,0.27988328095971604,0.095830766118920399,0.097357980185845808,6.7414526410070289e-21,1.9606493938541836e-14,1.3655164466208144e-06,4.7267292561384986e-06,7.2862398404567666e-13,7.2272586883029118e-14,2.9146052099100835e-09,1.0659592546852657e-27,2.3108097238368109e-10,2.0258800760694167e-19,1.2071879028500989e-19,1.6619347417513316e-18,1.3409988395205244e-21,6.7232843629375653e-14,5.129564182351751e-22,0.0041644017074247775,0.0052793108240325234,1.0226904310216976e-08,1.2814985537101895e-11,1.6513226321250599e-05,3.4947673564210103e-13,1.207879657476332e-08,7.8160168006006834e-08,2.0601014115275212e-09,1.63414260732223e-08,1.9346785536368583e-12,9.3721517907734224e-15
6.116330907985881e-08,0.09977366400000001,0.80000000000000004,0.0,0.27985558331797156,0.095829966825367097,0.097344548901427769,6.9501500138961555e-21,2.0144606833724388e-14,1.3966830035547716e-06,4.775810088270291e-06,7.3981088469481543e-13,7.337272579451179e-14,2.9436266268023152e-09,1.1098642183662939e-27,2.3416137508652006e-10,2.0774473492164549e-19,1.2367472001368539e-19,1.6968360372125792e-18,1.3736513112980853e-21,6.823098893044618e-14,5.2880814866289556e-22,0.0041651517406161333,0.0053061242975672379,1.027812137225246e-08,1.2985520915361658e-11,1.6646827800109851e-05,3.5236280326517059e-13,1.2175839594660051e-08,7.8148093919223354e-08,2.0743774085547222e-09,1.672431023630252e-08,1.9545750412792706e-12,9.5143918768193097e-15
6.148469414134478e-08,0.09977366400000001,0.80000000000000004,0.0,0.27982792145007124,0.095829193776198224,0.097331122126045139,7.1641303191208626e-21,2.0693995987791483e-14,1.428342941713394e-06,4.8251315773533968e-06,7.5110981647393552e-13,7.4483635364075474e-14,2.9727789406035598e-09,1.1553307776972538e-27,2.3726176222692613e-10,2.1300431587640485e-19,1.266848180956555e-19,1.732263284858298e-18,1.4069268219125533e-21,6.9238402280387533e-14,5.450622829149465e-22,0.004165875288560994,0.0053329285123382411,1.0329321875560515e-08,1.3157090132652065e-11,1.6780393113519227e-05,3.5526142440813022e-13,1.2272856453123826e-08,7.813610160410378e-08,2.0886882418124282e-09,1.711345074667571e-08,1.9745662962848379e-12,9.6578502760272843e-15
6.180607920283076e-08,0.09977366400000001,0.80000000000000004,0.0,0.27980029473175094,0.095828446349861665,0.097317699854678794,7.3834976306684509e-21,2.125481281299168e-14,1.4604997742326137e-06,4.8746936087494139e-06,7.6252130106804659e-13,7.5605361731404519e-14,3.0020619757052878e-09,1.202405739121396e-27,2.403820458538481e-10,2.1836823445721473e-19,1.2974971021657989e-19,1.7682209325203183e-18,1.4408336570005639e-21,7.0255116035577e-14,5.6172682533012617e-22,0.0041665729729334841,0.00535972347849842,1.0380505811818978e-08,1.3329686522577879e-11,1.6913914658871289e-05,3.5817249711291046e-13,1.2369841632789701e-08,7.8124189421157132e-08,2.1030338789209208e-09,1.7508894831035434e-08,1.9946522458248776e-12,9.802526179326388e-15
6.212746426431674e-08,0.09977366400000001,0.80000000000000004,0.0,0.27977270255332448,0.095827723939335668,0.097304282082372309,7.608357486654057e-21,2.1827209153425208e-14,1.4931569758432413e-06,4.9244960676950255e-06,7.7404585960263184e-13,7.6737950951333144e-14,3.0314755566730089e-09,1.2511370504762605e-27,2.4352213656155678e-10,2.2383798773652923e-19,1.3287002386097104e-19,1.8047134242945401e-18,1.4753801532279516e-21,7.128116242134749e-14,5.7880989541428918e-22,0.0041672454008773435,0.005386509206075276,1.0431673172752128e-08,1.3503303359797921e-11,1.704738491115149e-05,3.6109591738911731e-13,1.2466789671894359e-08,7.8112355767232209e-08,2.1174142875026362e-09,1.7910689231873437e-08,2.0148328170352667e-12,9.9484186939838914e-15
6.244884932580271e-08,0.09977366400000001,0.80000000000000004,0.0,0.27974514431934094,0.095827025951789338,0.097290868804230768,7.838816901461506e-21,2.2411337263834326e-14,1.5263179822783972e-06,4.9745388393026402e-06,7.8568401264357403e-13,7.788144899395907e-14,3.0610195082459957e-09,1.3015738224111531e-27,2.466819435142873e-10,2.2941508590998116e-19,1.3604638826553118e-19,1.8417452002387892e-18,1.5105746979368042e-21,7.2316573532306773e-14,5.9631972885290622e-22,0.004167893165345605,0.0054132857049738192,1.0482823950138805e-08,1.3677933860288805e-11,1.7180796424142464e-05,3.6403157919591179e-13,1.2563695165169801e-08,7.8100599074612175e-08,2.1318294351848208e-09,1.8318880198692547e-08,2.0351079370200945e-12,1.0095526845416259e-14
6.277023438728869e-08,0.09977366400000001,0.80000000000000004,0.0,0.27971761944824841,0.095826351808250679,0.097277460015418954,8.074984377906984e-21,2.3007349788325154e-14,1.559986189699878e-06,5.0248218085610789e-06,7.9743628019710768e-13,7.9035901744757582e-14,3.0906936553370245e-09,1.3537663500835364e-27,2.4986137447106466e-10,2.3510105233285266e-19,1.3927943437238096e-19,1.8793206960766347e-18,1.5464257288044623e-21,7.3361381332655916e-14,6.1426467852645167e-22,0.0041685168454323619,0.0054400529849794087,1.0533958135822588e-08,1.3853571184667367e-11,1.7314141831590276e-05,3.6697937459781499e-13,1.2660552764709646e-08,7.8088917810135433e-08,2.1462792896008172e-09,1.873351347946082e-08,2.0554775328517913e-12,1.0243849581708294e-14
6.309161944877467e-08,0.09977366400000001,0.80000000000000004,0.0,0.27969012737206606,0.095825700943282702,0.097264055711160202,8.3169699194251008e-21,2.3615399739376055e-14,1.5941649541435944e-06,5.0753448603363085e-06,8.0930318170979127e-13,8.0201355004694963e-14,3.1204978230321488e-09,1.4077661351362554e-27,2.5306033581070483e-10,2.4089742355629648e-19,1.4256979478349365e-19,1.9174443429067548e-18,1.5829417334987424e-21,7.4415617656507161e-14,6.326532155285982e-22,0.004169117006696749,0.0054668110557605015,1.0585075721716247e-08,1.4030208442942336e-11,1.7447413848332073e-05,3.6993919381757948e-13,1.2757357180806398e-08,7.807731047434363e-08,2.160763818390201e-09,1.9154634312310009e-08,2.0759415315693725e-12,1.039338577178549e-14
6.341300451026064e-08,0.09977366400000001,0.80000000000000004,0.0,0.27966266753606384,0.095825072804666955,0.097250655886735066,8.5648850422771932e-21,2.4235640476812092e-14,1.6288575909842456e-06,5.126107879372195e-06,8.2128523606849135e-13,8.1377854490342002e-14,3.1504318365904994e-09,1.4636259079575387e-27,2.5627873255698112e-10,2.4680574936330898e-19,1.4591810371509395e-19,1.9561205669176669e-18,1.6201312493165849e-21,7.547931420820086e-14,6.5149393018720235e-22,0.0041696942014793521,0.0054935599268713577,1.0636176699807831e-08,1.4207838693925607e-11,1.7580605271385063e-05,3.7291092516723533e-13,1.2854103182762015e-08,7.8065775600652831e-08,2.1752829892014645e-09,1.9582287417480902e-08,2.0964998601827207e-12,1.0544134206361676e-14
6.373438957174662e-08,0.09977366400000001,0.80000000000000004,0.0,0.27963523939845031,0.095824466853094578,0.097237260537479886,8.8188427877814132e-21,2.4868225686627886e-14,1.6640673744193437e-06,5.1771107502913245e-06,8.3338296160039234e-13,8.2565445833987272e-14,3.1804955214441004e-09,1.5213996502256786e-27,2.5951646840394378e-10,2.5282759280445649e-19,1.4932499695155647e-19,1.9953537891087643e-18,1.6580028628406564e-21,7.6552502562621723e-14,6.707955330880589e-22,0.0041702489692112422,0.005520299607754668,1.0687261062171468e-08,1.4386454947984678e-11,1.771370898099641e-05,3.7589445523212601e-13,1.2950785599668705e-08,7.8054311754551635e-08,2.1898367696935927e-09,2.001651698951828e-08,2.1171524456733659e-12,1.0696093604450967e-14
6.40557746332326e-08,0.09977366400000001,0.80000000000000004,0.0,0.27960784243006681,0.095823882561864485,0.097223869658785628,9.0789577345644469e-21,2.5513309360240635e-14,1.6997975369727135e-06,5.2283533575958359e-06,8.4559687607303255e-13,8.3764174583750324e-14,3.2106887031977146e-09,1.5811426177403334e-27,2.6277344574138617e-10,2.5896453023335504e-19,1.5279111180097428e-19,2.0351484250171931e-18,1.6965652095973246e-21,7.7635214165514417e-14,6.9056685610140606e-22,0.0041707818367157402,0.0055470301077441189,1.0738328800970105e-08,1.4566050173409787e-11,1.7846717941653784e-05,3.7888966896731442e-13,1.3047399321162474e-08,7.8042917532818964e-08,2.2044251275357289e-09,2.0457366689717502e-08,2.1378992149913823e-12,1.08492626108866e-14
6.437715969471857e-08,0.09977366400000001,0.80000000000000004,0.0,0.2795804761140897,0.095823319416588573,0.097210483246096477,9.3453460108344706e-21,2.6171045773791322e-14,1.7360512690175577e-06,5.2798355856683027e-06,8.5792749669433882e-13,8.4974086203694563e-14,3.2410112076287089e-09,1.6429113635423613e-27,2.660495656804442e-10,2.6521815134190403e-19,1.5631708705092114e-19,2.0755088844499681e-18,1.7358269736868891e-21,7.8727480333798422e-14,7.108168534111626e-22,0.00417129331850316,0.0055737514360669057,1.0789379908458681e-08,1.4746617294927418e-11,1.797962520305653e-05,3.8189644955426515e-13,1.3143939298145639e-08,7.8031591562769556e-08,2.2190480304095613e-09,2.0904879638825187e-08,2.1587400950601992e-12,1.1003639795474329e-14
6.469854475620455e-08,0.09977366400000001,0.80000000000000004,0.0,0.27955313994573844,0.095822776914904054,0.097197101294908786,9.6181253066751026e-21,2.6841589467132338e-14,1.772831718319179e-06,5.3315573187726383e-06,8.7037534011269268e-13,8.6195226073940314e-14,3.2714628606869335e-09,1.7067637613241071e-27,2.6934472807932136e-10,2.715900591952763e-19,1.5990356292302777e-19,2.1164395712226987e-18,1.7757968874379574e-21,7.9829332255881997e-14,7.3155460254687971e-22,0.0041717839170586427,0.0056004636018461796,1.0840414376996532e-08,1.4928149195156856e-11,1.8112423901047041e-05,3.8491467860512341e-13,1.3240400543485057e-08,7.8020332501513735e-08,2.2337054460116307e-09,2.1359098409995648e-08,2.1796750127785105e-12,1.1159223662265938e-14
6.501992981769052e-08,0.09977366400000001,0.80000000000000004,0.0,0.279525833431992,0.095822254566192103,0.097183723800769714,9.8974148863600394e-21,2.7525095223405109e-14,1.8101419895974195e-06,5.383518441055056e-06,8.8294092241702635e-13,8.7427639490777356e-14,3.3020434884946359e-09,1.7727590291320598e-27,2.7265883156912758e-10,2.780818702666627e-19,1.6355118102975492e-19,2.1579448829045794e-18,1.8164837310740409e-21,8.094080099197574e-14,7.5278930541838298e-22,0.0041722541231232584,0.0056271666141034307,1.0891432199048961e-08,1.5110638723324122e-11,1.8245107258502392e-05,3.8794423634007244e-13,1.333677813267372e-08,7.8009139035249563e-08,2.2483973420521536e-09,2.182006502200491e-08,2.2007038950154693e-12,1.1316012646867977e-14
