Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53)
6.5507964204129525e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999726,0.11866996602996269,0.022821567693054223,0.0,9.8725094738316865e-62,4.4422140044201716e-36,1.4287195948456404e-75,1.6906993132132448e-48,1.4346697789061287e-119,6.6612201203792601e-22,1.0558098221195608e-101,6.6612201202120174e-22,2.6604443405525509e-68,1.2697206739615665e-63,1.4109486375808505e-100,8.5256043496811431e-102,1.3405825067303974e-49,8.0657983069155731e-81,2.6417448485018057e-15,1.2701743992222695e-16,4.8959384163511243e-20,3.5422035172388948e-32,4.8959384178669329e-20,7.5883726608744695e-30,1.4562976224894108e-35,7.3947210689672589e-42,1.0003572684767104e-66,1.5951353367783527e-49,1.2489402369915865e-90,7.585911147590392e-94
1.310728423649959e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999448,0.11866996602996004,0.02282156769305416,0.0,1.5813957138842072e-60,1.7780444099063052e-35,1.4752891342835112e-73,1.353930667658179e-47,5.9206551461820476e-117,1.3328227573951034e-21,6.7676266573153308e-100,1.3328227573281629e-21,4.2613345349969496e-67,2.0338708088185167e-62,2.9122112252001887e-98,1.7596927282584589e-99,1.0732574716385057e-48,2.5839523947494088e-79,5.2857848706323213e-15,2.5414523383221969e-16,9.7961304701236366e-20,1.417771036936199e-31,9.7961304761908251e-20,3.037320820703609e-29,1.1659211349872223e-34,9.5736487199090783e-41,5.1707568736996678e-65,1.2770789400266556e-48,2.5778243519400561e-88,1.5682261262838307e-91
2.6220259868672867e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998893,0.11866996602995475,0.022821567693054032,0.0,2.5315826764111709e-59,7.1145027226902276e-35,1.661716591928788e-71,1.0836932885468836e-46,2.665910202839355e-114,2.6662242482096412e-21,4.3346260877176255e-98,2.6662242479417918e-21,6.8218362344618527e-66,3.2559369971780554e-61,6.557772905964797e-96,3.9625096869804237e-97,8.5889428572377874e-48,8.2732855903159092e-78,1.0573864914888509e-14,5.084008216521951e-16,1.9596514573120194e-19,5.6726628518037604e-31,1.9596514597396902e-19,1.2153192916374051e-28,9.3308732686720157e-34,1.3509414543166431e-39,2.9144550229839887e-63,1.0220524988863441e-47,5.8047940873230005e-86,3.5350145386018949e-89
5.2446211133019425e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997783,0.11866996602994417,0.022821567693053778,0.0,4.0513346331528193e-58,2.8462716171510584e-34,1.9817910992101793e-69,8.6717418546745124e-46,1.27129181839181e-111,5.3330272302394491e-21,2.7752315850752524e-96,5.3330272291678782e-21,1.0917899592496566e-64,5.2105372005917977e-60,1.5637935053338514e-93,9.4491634408958971e-95,6.8718531859196707e-47,2.6481936816350518e-76,2.115002500338152e-14,1.0169119972921062e-15,3.9197282760919452e-19,2.2692200932148487e-30,3.9197282858042481e-19,4.8620312012547705e-28,7.46605343584219e-33,2.0167384263223082e-38,1.7387787717728118e-61,8.1779923137398175e-47,1.3842350473565754e-83,8.4348670054910486e-87
1.0489811366171253e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995568,0.11866996602992302,0.022821567693053268,0.0,6.4818892060199269e-57,1.1386071153456625e-33,2.443688469635272e-67,6.9382717974648642e-45,6.269085383945307e-109,1.0666633195902e-20,1.776490973340422e-94,1.0666633191615363e-20,1.7471008950061253e-63,8.3365466198228492e-59,3.8560014781343176e-91,2.329974305071356e-92,5.4970350019839713e-46,8.475407616877065e-75,4.2302345180290071e-14,2.0339343485717692e-15,7.8398819063742531e-19,9.0759040000606005e-30,7.8398819452269459e-19,1.9449408954954773e-27,5.9733092874582589e-32,3.1108975110870144e-37,1.0723159414796777e-59,6.5430462112688161e-46,3.4132461414938191e-81,2.0805609232947018e-84
2.0980191871909876e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991132,0.11866996602988072,0.022821567693052252,0.0,1.0367985179213901e-55,4.5546602533767943e-33,3.0683118404476702e-65,5.5509687656706542e-44,3.1482742704438794e-106,2.1333845133638828e-20,1.1370639145852166e-92,2.1333845116491588e-20,2.7955510042901871e-62,1.3334567360313768e-57,9.6825338219813456e-89,5.8506340015631341e-90,4.3962862286229796e-45,2.7123204966443239e-73,8.4606985533797296e-14,4.0679790511304547e-15,1.5680189137828689e-18,3.6291379013388719e-29,1.5680189293248316e-18,7.7798412064755719e-27,4.7787133433521626e-31,4.8845984847185806e-36,6.7330238145096594e-58,5.2347353083555382e-45,8.5707612968272768e-79,5.2252585698585949e-82
4.196095288338712e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982262,0.11866996602979611,0.022821567693050219,0.0,1.6577267230421078e-54,1.821938336352576e-32,3.8890984692061525e-63,4.4409155171255231e-43,1.5961086928018835e-103,4.2668269034759388e-20,7.2775600409096225e-91,4.2668268966169048e-20,4.4730332400550014e-61,2.1320493857611874e-56,2.454438558318099e-86,1.4830848867632048e-87,3.5146340715229257e-44,8.679729638298996e-72,1.6921626623957225e-13,8.1360684562452729e-15,3.1360803484296863e-18,1.450588692412442e-28,3.1360804106008227e-18,3.1118086495865561e-26,3.8228039189061949e-30,7.7407074589361988e-35,4.2673898929703336e-56,4.1879673904006034e-44,2.172613449755375e-76,1.3246743940696789e-79
8.39224749063416e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319964526,0.11866996602962689,0.022821567693046149,0.0,2.6485437798189821e-53,7.2881247788782265e-32,4.9530300273737913e-61,3.5527885671463098e-42,8.1309662910143067e-101,8.5337116939588181e-20,4.6577506871568967e-89,8.5337116665223981e-20,7.1569743966922102e-60,3.4063627583592527e-55,6.2516706233566159e-84,3.7775463827206807e-85,2.8077832529766963e-43,2.7775620963228977e-70,3.3843482764616422e-13,1.6272247266464692e-14,6.2722031711470408e-18,5.7936641947361165e-28,6.2722034198502786e-18,1.2445832291305678e-25,3.0578674971661333e-29,1.2324210593641783e-33,2.7175077560183851e-54,3.3505412402804186e-43,5.5338353194306547e-74,3.3742046775377471e-77
1.6784551895225059e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319929054,0.11866996602928845,0.022821567693038013,0.0,4.2253852799494697e-52,2.915502496998457e-31,6.3226482648983692e-59,2.8422532364708869e-41,4.1518750838848834e-98,1.7067481315959637e-19,2.9809962892911032e-87,1.7067481206213398e-19,1.1451255698107809e-58,5.4343654689934563e-54,1.5960644453723237e-81,9.6441484152822879e-83,2.2399339010485139e-42,8.8882762533593386e-69,6.7687195043951648e-13,3.254460488686267e-14,1.2544448630276636e-17,2.3105072269931463e-27,1.2544449625223898e-17,4.9771355094677738e-25,2.4456496417175001e-28,1.9666163312538451e-32,1.7345100103374757e-52,2.6806529359961312e-42,1.4127985884233407e-71,8.6145582094233029e-75
3.3569160704406852e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319858111,0.11866996602861156,0.022821567693021742,0.0,6.7215379513422358e-51,1.1663940404512804e-30,8.0788429320646098e-57,2.2738114162388318e-40,2.1222276547083643e-95,3.4135020724101494e-19,1.9078490017013427e-85,3.4135020285115442e-19,1.8322085463887542e-57,8.644676359549555e-53,4.0787717535023647e-79,2.4645767959281e-80,1.7819445669179492e-41,2.8442606580032084e-67,1.3537461959468933e-12,6.5089320127495207e-14,2.5088938803315415e-17,9.1867575446731913e-27,2.5088942784147471e-17,1.9898817540413756e-24,1.9554720390134502e-27,3.141153737079445e-31,1.1081544336641721e-50,2.144854956288287e-41,3.6104273129077416e-69,2.2014643311774655e-72
6.713837832277045e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319716225,0.11866996602725778,0.022821567692989198,0.0,1.0631377137464196e-49,4.6671006142963146e-30,1.0323891715882331e-54,1.8190524621048543e-39,1.0849908424334017e-92,6.8270100196946013e-19,1.2210268795266719e-83,6.8270098440999724e-19,2.93153946706085e-56,1.3673029177389225e-51,1.0424482750290777e-76,6.2989251506728806e-78,1.4098021140513078e-40,9.1016527544944972e-66,2.7074946866443379e-12,1.3017875060810689e-13,5.017791616851173e-17,3.6312052350574545e-26,5.0177932100105926e-17,7.9517277664564039e-24,1.5626966814431653e-26,5.0175814994706054e-30,7.0805161359304035e-49,1.7164078089345323e-40,9.2274662527138964e-67,5.6263746148249191e-70
1.3427681355949762e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319432446,0.11866996602455024,0.022821567692924108,0.0,1.6628866462370476e-48,1.8680529176349199e-29,1.3183335988329295e-52,1.4552429785821963e-38,5.5440856503357543e-90,1.365402617688777e-18,7.814581725461611e-82,1.3654025474508902e-18,4.6904667738040784e-55,2.1385935134510257e-50,2.6623776053514647e-74,1.6087166075798851e-75,1.1034260560583678e-39,2.9125312494246998e-64,5.4149916667699906e-12,2.6035761156671898e-13,1.0035585897538198e-16,1.4188115706883689e-25,1.0035592276751484e-16,3.1744627610466654e-23,1.2474723717186484e-25,8.0090186495651193e-29,4.5207900275844444e-47,1.3739591299841098e-39,2.3566500525425116e-64,1.4368909635884873e-67
2.6855368403295197e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318864889,0.11866996601913514,0.022821567692793927,0.0,2.5460799282265021e-47,7.4818529511599914e-29,1.6802904989137869e-50,1.1641942700279957e-37,2.8286154289729701e-87,2.7308059541770683e-18,5.0013334071376788e-80,2.730805673225506e-18,7.504746514432686e-54,3.2743031282935451e-49,6.7868149104006462e-72,4.100830525932299e-73,8.4603512326613154e-39,9.3200998455746596e-63,1.082998562194435e-11,5.2071533347351395e-13,2.0071169689505622e-16,5.4226898186409037e-25,2.007119525855409e-16,1.2648284556471451e-22,9.9370415063333278e-25,1.2759389216062584e-27,2.880957762459817e-45,1.1004916541311957e-38,6.007398506786375e-62,3.6625062910475579e-65
5.3710742497986066e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631772978,0.11866996600830494,0.02282156769253357,0.0,3.7489391756394063e-46,3.0003690560458277e-28,2.1330893989555246e-48,9.3135454465272218e-37,1.4384942318927253e-84,5.4616130473518728e-18,3.2008511734326251e-78,5.4616119235460561e-18,1.2007583844627723e-52,4.820805166817794e-48,1.7231999332754067e-69,1.0411980185657886e-70,6.2467939795886009e-38,2.9824294036999858e-61,2.1659973511985275e-11,1.0414307772454973e-12,4.0142318195832116e-16,1.9904130708133104e-24,4.0142420883622477e-16,5.020088751546756e-22,7.881986180437955e-24,2.0245361251009444e-26,1.8285963073564327e-43,8.8248953581321137e-38,1.5252677599787402e-59,9.2974444701896051e-63
1.0742149068736782e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315459557,0.11866996598664456,0.022821567692012854,0.0,5.1655789351444568e-45,1.2061189176620763e-27,2.6863426999326189e-46,7.4508196520318188e-36,7.2680215751852483e-82,1.0923228914491199e-17,2.0485410223997627e-76,1.0923224419272436e-17,1.9212092666201999e-51,6.6414851360782465e-47,4.340583117318663e-67,2.6225842230055439e-68,4.3262962964225242e-37,9.5437538730644329e-60,4.3319949210835984e-11,2.0828616646236889e-12,8.0284538898197378e-16,6.8210290950005266e-24,8.0284952857276258e-16,1.9773271752969121e-21,6.1996551244955994e-23,3.1864659252127413e-25,1.151363665597163e-41,7.0927583962626585e-37,3.8418329390152324e-57,2.3410321522955523e-60
2.148429870661313e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310919117,0.1186699659433238,0.022821567690971423,0.0,6.4444233935154365e-44,4.8702524738235282e-27,3.3306143579407412e-44,5.960627888131249e-35,3.6259037805663907e-79,2.18464673719031e-17,1.3110609508345025e-74,2.1846449391066319e-17,3.0739209406573328e-50,8.2836528715945236e-46,1.0764671636097859e-64,6.5035367038630875e-66,2.7221818320369681e-36,3.0539876724266237e-58,8.6639900283612784e-11,4.1657234387201016e-12,1.6056867506294308e-15,2.1094973655573749e-23,1.6057035542089516e-15,7.6738898816557411e-21,4.7972562225529469e-22,4.9365868897687017e-24,7.1365889976374594e-40,5.7246314065940563e-36,9.5268905259876622e-55,5.8012698572396402e-58
4.2968597982365825e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756301838231,0.11866996585668227,0.022821567688888562,0.0,7.1076186676511338e-43,1.9818190838421591e-26,4.0083843854900451e-42,4.7684573352342128e-34,1.766114118122135e-76,4.3692971179055177e-17,8.3907209992968466e-73,4.3692899256018676e-17,4.9182285819130036e-49,9.1327969202138128e-45,2.5917538854962909e-62,1.5655883726206912e-63,1.5199060225072169e-35,9.7726727209146952e-57,1.7327980112946804e-10,8.3314469842836591e-12,3.2113572644182165e-15,5.7478362116569712e-23,3.2114262937351957e-15,2.896150304770019e-20,3.5983512032137655e-21,7.4212954100011107e-23,4.2933774830748813e-38,4.6541926526470831e-35,2.2933178988203228e-52,1.3945868291778738e-55
6.445289725811853e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756292757345,0.11866996577004074,0.0228215676868057,0.0,2.330149335307041e-42,4.2576590787693128e-26,2.5730265260877915e-41,1.4156281694277972e-33,1.4837121173680977e-75,6.5539501878330193e-17,4.7639882130164018e-72,6.5539349042336575e-17,1.8606575823871371e-48,2.9955106653665474e-44,1.9160191853496715e-61,1.1573527363819166e-62,3.6296014882163724e-35,4.5589135443321183e-56,2.5991970067562487e-10,1.2497170527222487e-11,4.8170155687940663e-15,9.7189245712321424e-23,4.8171647687201405e-15,5.9162392903749436e-20,9.9196047850632974e-21,2.6518725099288704e-22,2.3461232368795347e-37,1.3423212972341321e-34,1.6953073532170772e-51,1.0357726141295419e-54
1.0742149580962393e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756274595578,0.11866996559675769,0.022821567682639977,0.0,1.2455612746600794e-41,1.2058614334859609e-25,1.0421538436008345e-39,6.6309786679696588e-33,1.9536735144117641e-73,1.0923267084373825e-16,1.2806697438161901e-70,1.092322483004299e-16,1.4684242046261263e-47,1.6012846520179279e-43,1.361833917598758e-59,8.2227733938928058e-61,1.1452794940442352e-34,6.1091358077404883e-55,4.3319949456914508e-10,2.082861760261077e-11,8.028283340640558e-15,1.8019905806811858e-22,8.0287118155305949e-15,1.4878388652675038e-19,4.1091800938177744e-20,1.8473989440985835e-21,5.489061925712396e-36,6.3094742819643855e-34,1.204411339794248e-49,8.9607189302345629e-53
1.4609323450597878e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756258249987,0.11866996544080294,0.022821567678890826,0.0,3.0014531096858314e-41,2.1779365623992186e-25,4.7963485283579189e-39,1.5301483961601413e-32,1.0967649931313872e-72,1.4855660979922875e-16,5.5608050605500924e-70,1.4855585737864198e-16,4.12084093118857e-47,3.8596747477309746e-43,6.8721439734678945e-59,4.1486031727752159e-60,2.1437567228629849e-34,2.0275650638673304e-54,5.8915130487395567e-10,2.8326919961989474e-11,1.0918384887523421e-14,2.5575261682271931e-22,1.0919165273143093e-14,2.4917447344765517e-19,8.7362692073104034e-20,4.863095480325287e-21,2.2577156264781429e-35,1.4363730989925906e-33,6.0765050699391681e-49,5.3624538650337131e-52
1.8476497320233363e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756241904395,0.11866996528484822,0.022821567675141676,0.0,5.9420501850677519e-41,3.4432113038200261e-25,1.6333524746063469e-38,2.9461782060619058e-32,4.9302685209416514e-72,1.8788064072100671e-16,1.6838055483645064e-69,1.8787946618792821e-16,9.4348292586670168e-47,7.6423359515997658e-43,2.7051994671135148e-58,1.6329493065091489e-59,3.454886639655763e-34,5.4480494520435477e-54,7.4510311073383229e-10,3.5825222312402713e-11,1.3808444680388583e-14,3.3154686753336961e-22,1.3809688108375992e-14,3.6663305168112857e-19,1.5585997977736367e-19,1.0434834179027071e-20,6.5459703032030567e-35,2.7440088368616706e-33,2.3917481114479278e-48,1.9698544732029511e-51
2.234367118986885e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756225558804,0.11866996512889348,0.022821567671392526,0.0,1.0294343632623136e-40,4.9904401909111209e-25,4.4667465870864216e-38,5.0091749873389585e-32,1.6618913678003744e-71,2.2720475851352435e-16,4.3713105130060317e-69,2.2720307474318299e-16,1.8398338030676696e-46,1.3242129348356299e-42,8.1673597247188822e-58,4.9294641455914532e-59,5.0615871688035995e-34,1.2052299986050857e-53,9.0105491239499771e-10,4.3323524654347263e-11,1.6698465032690165e-14,4.0742062825123406e-22,1.6700279828226637e-14,4.9764448102422883e-19,2.471397785926972e-19,1.9202847017928214e-20,1.6199515961722755e-34,4.62875517499421e-33,7.2199648692176254e-48,6.1974760006065259e-51
3.007801892913982e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756192867632,0.11866996481698404,0.022821567663894222,0.0,2.3267884981354761e-40,8.7397638552510929e-25,2.016616504730075e-37,1.1075119390818012e-31,1.0515792631500723e-70,3.0585319220231702e-16,1.9334945060821519e-68,3.0585029127437726e-16,4.8846119442918364e-46,2.9942015324485328e-42,4.1524823951607035e-57,2.5050651774506049e-58,8.9492623745779239e-34,3.7919861857897361e-53,1.2129585061422454e-09,5.832012931892383e-11,2.247841579534781e-14,5.5920569598575512e-22,2.2481628857603449e-14,7.8446648373267031e-19,4.8536628219118817e-19,4.6422461359034029e-20,6.5135670381244588e-34,1.0015825437370582e-32,3.6689706124690957e-47,4.2341998530946935e-50
3.7812366668410796e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756160176454,0.11866996450507458,0.022821567656395918,0.0,4.4210971536396413e-40,1.3563160817981929e-24,6.4266791683158581e-37,2.0748707093510044e-31,4.2480542149411008e-70,3.845019469908868e-16,5.8179646258607027e-68,3.8449750686657501e-16,1.0595237190922495e-45,5.691034364645781e-42,1.4607483611585345e-56,8.8093242291450388e-58,1.3929926383956561e-33,9.379432319813991e-53,1.5248620843693481e-09,7.3316733952196948e-11,2.8258220774110348e-14,7.1101105907888229e-22,2.8263256005747462e-14,1.1049993960479264e-18,8.1707201157517982e-19,9.257248736483463e-20,1.8423158644236451e-33,1.8421349591452727e-32,1.2902072701446615e-46,1.5973212803583823e-49
4.554671440768177e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756127485288,0.11866996419316515,0.022821567648897621,0.0,7.5568333480748366e-40,1.9552827069790845e-24,1.7327871329395333e-36,3.5114561367662832e-31,1.4456752422291089e-69,4.6315104465062006e-16,1.5060285366463946e-67,4.6314472145609041e-16,2.0476271395586786e-45,9.7296372359179513e-42,4.3341602165520341e-56,2.6129788467777199e-57,2.0077750959158504e-33,2.0400426434009822e-52,1.836765646023611e-09,8.8313338552043427e-11,3.4037870084469804e-14,8.628155948263013e-22,3.4045196189792321e-14,1.4515787062424416e-18,1.2524355881574839e-18,1.6504616572290749e-19,4.4698734419878866e-33,3.0789908165227226e-32,3.8268718003755664e-46,5.0289306761634971e-49
6.101540988622371e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756062102949,0.11866996356934638,0.022821567633901016,0.0,1.82168869019487e-39,3.5169868943874254e-24,1.2199939968193321e-35,8.3503035401588712e-31,2.663063914570816e-68,6.2045028785221131e-16,9.3188296694024748e-67,6.2043914757060338e-16,6.4430055085747464e-45,2.3460201356186198e-41,4.3483591016365077e-55,2.6177615774250122e-56,3.5940656924423248e-33,8.5467956617541729e-52,2.4605727186797565e-09,1.1830654764957287e-10,4.5596692951827949e-14,1.1664210541344804e-21,4.5610110366068902e-14,2.1866875996237696e-18,2.4381601709314234e-18,4.298979726406681e-19,2.2404279157416015e-32,7.248356177848714e-32,3.8334487357615021e-45,5.5468885550560757e-48
