Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(85),C2H6X(60)
7.433628086600878e-21,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999705,0.099999999999997674,0.099999999999999672,5.797090492915695e-123,3.22243146723003e-54,8.5082735987087712e-41,4.387761000330373e-66,3.3640444759764196e-49,2.2899890754621014e-43,3.8470706062815766e-26,3.9606558463742807e-103,3.8470597263248362e-26,1.1794704104855001e-65,7.4842187745500202e-59,1.0361734671436291e-66,4.4029628075165389e-95,2.3029791426541324e-43,1.1250284160369045e-80,2.3387477480458831e-15,6.8217845895384753e-16,1.546009722911622e-20,1.0442405485213271e-31,1.5460097229120598e-20,1.7714758095687048e-45,5.6935518070225946e-40,3.0671419479435987e-63
1.487371458161757e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999405,0.099999999999995329,0.099999999999999326,3.732414675323646e-121,5.1586703058594398e-53,3.4055267748911172e-40,3.512884698109027e-65,2.6939639409013545e-48,9.1659464143783843e-43,7.6975053637662702e-26,1.2693165064791757e-101,7.6974618155853228e-26,9.4453805001200747e-65,1.198868571141328e-57,8.2957068925161831e-66,7.05049257645745e-94,9.2699459370162718e-43,1.8020101242377522e-79,4.6795274228911297e-15,1.3649496011908649e-15,3.0933626341132517e-20,4.1796835605640043e-31,3.0933626341150031e-20,1.418257777279095e-44,2.2789100319180689e-39,4.9127575085459731e-62
2.975388757165095e-20,0.09977366400000001,0.80000000000000004,0.0,0.289343625599988,0.099999999999990652,0.099999999999998646,2.4110199433905581e-119,8.256096808853901e-52,1.3626543126175045e-39,2.8113881227955444e-64,2.1562630301257435e-47,3.6675902743645784e-42,1.5398440243587098e-25,4.0649114539263364e-100,1.5398265994139172e-25,7.5602147723306995e-64,1.9193052964459238e-56,6.6391168034543232e-65,1.1285429176878913e-92,3.750821499944025e-42,2.8848115711975489e-78,9.3610867725764692e-15,2.7304918856648326e-15,6.1880684565136084e-20,1.672417850876579e-30,6.1880684565206164e-20,1.1350372537027328e-43,9.1186527733395245e-39,7.8646787587757561e-61
5.95142335517177e-20,0.09977366400000001,0.80000000000000004,0.0,0.2893436255999759,0.099999999999981284,0.099999999999997286,1.5695654189213921e-117,1.3211534407639938e-50,5.4515046557391879e-39,2.2495580133503209e-63,1.7254472817356102e-46,1.4672891622420567e-41,3.0800571462634506e-25,1.3012967236160983e-98,3.0799874351378379e-25,6.0498349267458532e-63,3.0717812265766918e-55,5.3123502534856816e-64,1.8060519153342494e-91,1.5338867882645459e-41,4.617047980802966e-77,1.8724205471926524e-14,5.4615764546124986e-15,1.237748010130271e-19,6.6907603978501467e-30,1.2377480101330739e-19,9.0820224582445049e-43,3.6480902684152324e-38,1.2586900382716184e-59
1.190349255118512e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559995169,0.099999999999962563,0.099999999999994552,1.0378187243415717e-115,2.1139878420564763e-49,2.1807794148382319e-38,1.7998498799753349e-62,1.3805325897732789e-45,5.8697482020371199e-41,6.1605879738352347e-25,4.1651758243109638e-97,6.160309106638284e-25,4.8406909998347403e-62,4.9155642613049867e-54,4.2503606972479069e-63,2.8900276862403324e-90,6.4025797957649099e-41,7.3885894880918709e-76,3.7450442870544136e-14,1.0923745592506759e-14,2.4756303390834457e-19,2.6765219622623247e-29,2.4756303390946608e-19,7.2663077039422524e-42,1.4593831839374177e-37,2.0141772495945699e-58
2.380763094321182e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559990334,0.099999999999925107,0.099999999999989084,7.0662093521079749e-114,3.3824943220858679e-48,8.7234732478788996e-38,1.4400004073425716e-61,1.104495981831867e-44,2.34808592607856e-40,1.2322067964028014e-24,1.3331395652799239e-95,1.232095244984959e-24,3.8731344304187861e-61,7.8654742398568975e-53,3.4005731275065512e-62,4.6244415698159459e-89,2.7743714330137652e-40,1.1823539044828747e-74,7.4902917667449406e-14,2.1848083868290992e-14,4.9513949969712175e-19,1.0706523380741836e-28,4.9513949970160792e-19,5.8133219003550177e-41,5.8379967877344975e-37,3.2229021654612e-57
4.761590772726523e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559980659,0.099999999999850195,0.099999999999978162,5.064702780519849e-112,5.4120816253907358e-47,3.4894607947625452e-37,1.1521111071388302e-60,8.8362475031166064e-44,9.3932636482299029e-40,2.4646701284610359e-24,4.2672621005972102e-94,2.4642239137113861e-24,3.0991440529646732e-60,1.2585215734925368e-51,2.7207201128980714e-61,7.3998133264356055e-88,1.2803628580133356e-39,1.892148535770251e-73,1.4980786725993997e-13,4.369676041984229e-14,9.9029243126724444e-19,4.2826963881356447e-28,9.9029243128518948e-19,4.6507675421499398e-40,2.3354274386443534e-36,5.1568183233954663e-56
9.523246129537204e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559961307,0.099999999999700384,0.099999999999956318,3.9355024655762659e-110,8.6594021746295553e-46,1.3957989184671605e-36,9.2183332506653692e-60,7.0691098633836896e-43,3.7579267684045476e-39,4.9302661286562012e-24,1.3662062796161574e-92,4.9284812515009037e-24,2.4802160946847075e-59,2.0136710088351603e-50,2.1769171850769232e-60,1.1841511548944953e-86,6.4862509792456711e-39,3.0285071603618747e-72,2.9961776643964155e-13,8.7394113522876248e-14,1.9805982943777629e-18,1.7130959049365672e-27,1.9805982944495442e-18,3.7206576015161937e-39,9.3432545009867924e-36,8.251049205389305e-55
1.9046556843158565e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559922605,0.099999999999400763,0.099999999999912617,3.4074045435362446e-108,1.3855097556596603e-44,5.583227285627798e-36,7.3768463855027223e-59,5.6553326350826537e-42,1.5036448252097665e-38,9.8641354733611431e-24,4.3760762318805778e-91,9.8569959284265947e-24,1.9855674789583495e-58,3.221902597532417e-49,1.7420485061242524e-59,1.8951849932818876e-85,3.6863169630042001e-38,4.8489114239643789e-71,5.9923756477792615e-13,1.7478881972866965e-13,3.9612100204798929e-18,6.8524178581413726e-27,3.9612100207670198e-18,2.9765428019861627e-38,3.738480588530716e-35,1.3201790635312852e-53
3.809317827040129e-18,0.09977366400000001,0.80000000000000004,0.0,0.289343625598452,0.09999999999880152,0.099999999999825229,3.3190290027850377e-106,2.2168189169432127e-43,2.2332991650223785e-35,5.9049122660588169e-58,4.5242840053697365e-41,6.0183263844999378e-38,1.9742583540028053e-23,1.403020497807214e-89,1.9714025287664597e-23,1.590667491765399e-57,5.1550666712054061e-48,1.3944500202827816e-58,3.0340051528906467e-84,2.3479752370038711e-37,7.7687241627549071e-70,1.1984771613700213e-12,3.4957823213915822e-13,7.922433472208526e-18,2.740973622051485e-26,7.9224334733570427e-18,2.3812397995816516e-37,1.4963238640628133e-34,2.1122954527302413e-52
7.618642112488673e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559690391,0.099999999997603034,0.099999999999650438,3.5832243194968588e-104,3.5469096548877506e-42,8.9332285888989799e-35,4.7294050656964949e-57,3.6194343624069827e-40,2.410319048879762e-37,3.9542317182378658e-23,4.5067824514169666e-88,3.9428084027687085e-23,1.2760711775628126e-56,8.2481225367143938e-47,1.1168530018133053e-57,4.859854447502067e-83,1.6379475881059477e-36,1.2463399522130953e-68,2.3969563542163143e-12,6.9915705695574232e-13,1.5844880373763278e-17,1.0963904494616295e-25,1.5844880378357395e-17,1.9049922543260186e-36,5.9927256816673905e-34,3.3796798804649323e-51
1.5237290683385762e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559380777,0.099999999995206063,0.099999999999300856,4.1660656902806281e-102,5.6750445307706481e-41,3.5733101631261998e-34,3.79227605733631e-56,2.8955503518545435e-39,9.6651658124267705e-37,7.931313450305657e-23,1.4531560372229835e-86,7.8856201593917996e-23,1.0265233465736422e-55,1.3197001870966725e-45,8.9554919477483748e-57,7.7931764735365541e-82,1.214184284920451e-35,2.0048571560388135e-67,4.7939147385573166e-12,1.3983147065713395e-12,3.1689774169262753e-17,4.3855614381768986e-25,3.1689774187639539e-17,1.5239910756702631e-35,2.403029892216602e-33,5.4074935183201754e-50
3.0474587825179946e-17,0.09977366400000001,0.80000000000000004,0.0,0.2893436255876155,0.09999999999041212,0.099999999998601694,5.0768459729615827e-100,9.0800291485447465e-40,1.4293376842066849e-33,3.047820693590284e-55,2.3164414241465603e-38,3.8851743497341407e-36,1.5954016928759564e-22,4.7208739204038021e-85,1.5771243707112352e-22,8.3031546999131959e-55,2.1115185633707192e-44,7.1974543168939484e-56,1.2524777540433321e-80,9.3287697857905521e-35,3.242166906146103e-66,9.5878315018329769e-12,2.7966300057322481e-12,6.3379561729821539e-17,1.7542226145788235e-24,6.3379561803331295e-17,1.21918713960291e-34,9.6596274033754826e-33,8.6519941479923958e-49
6.094918210876831e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557523091,0.09999999998082422,0.099999999997203382,6.3689503763684776e-98,1.4527906184016546e-38,5.7174569622812888e-33,2.46065496722307e-54,1.8531535930078029e-37,1.5693554259287618e-35,3.2273583942362778e-22,1.556586635654953e-83,3.1542490940450944e-22,6.7890836350072672e-54,3.3784212695584982e-43,5.8108574935534499e-55,2.0217857047017597e-79,7.3091195827858067e-34,5.2982846780111355e-65,1.9175665006758929e-11,5.5932606037729237e-12,1.2675913672917847e-16,7.0168714269374752e-24,1.2675913702323591e-16,9.7534001570377331e-34,3.9018554040743008e-32,1.3843194094985879e-47
1.2189837067594505e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362555046172,0.09999999996164842,0.099999999994406757,1.4326014962523674e-95,2.3244195866858973e-37,2.2870672200369853e-32,2.0043608958348946e-53,1.4825230504829261e-36,6.3997057240785964e-35,6.6009358191715613e-22,5.3417486986386342e-82,6.3084985958718085e-22,5.6703845329035259e-53,5.4054447446309019e-42,4.7333151891114424e-54,3.2918845526345771e-78,5.785714153356202e-33,8.8387195340145397e-64,3.8351331930109334e-11,1.1186521798729708e-11,2.5351828624084979e-16,2.8067326766176726e-23,2.5351828741724419e-16,7.8025628233066531e-33,1.5911453500243081e-31,2.214911281694566e-46
2.4379674781029847e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362550092335,0.099999999923296834,0.099999999988813495,1.8951062561289088e-93,3.7189256897519448e-36,9.1489432706642465e-32,1.6608275765450977e-52,1.1860185021777245e-35,2.6577092117538379e-34,1.3786746754196966e-21,1.9370562802141404e-80,1.2616997820161216e-21,4.9305387530017878e-52,8.6486160399865383e-41,3.9220583534262317e-53,5.4495034222353324e-77,4.603901915496302e-32,1.5333442051765945e-62,7.6702665430804204e-11,2.2373044184145008e-11,5.0703658331602255e-16,1.1226802216920835e-22,5.0703658802289307e-16,6.2417977187399662e-32,6.6078061627564495e-31,3.5438580713998132e-45
4.875935020790053e-16,0.09977366400000001,0.80000000000000004,0.0,0.2893436254018466,0.099999999846593662,0.099999999977626972,2.5856406196060395e-91,5.949814776927979e-35,3.6601166025812127e-31,1.4204041498146745e-51,9.4881481263586846e-35,1.141345162629792e-33,2.9912992935232542e-21,7.8414544346698234e-79,2.5233997151283945e-21,4.6138947498674722e-51,1.3837478436852594e-39,3.3542964002005357e-52,9.3031749773761924e-76,3.673194892510088e-31,2.8576553458565763e-61,1.5340533104817021e-10,4.4746088936982549e-11,1.0140731696736918e-15,4.4906178307796674e-22,1.0140731885114867e-15,4.9930338021980339e-31,2.8377021056458038e-30,5.6701724171619304e-44
7.313902563477122e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362530276986,0.099999999769890491,0.099999999966440448,1.341707775263588e-90,2.1898537306446537e-34,7.7786577308603197e-31,4.2121616361186453e-51,2.8167939686701761e-34,2.5403049984656908e-33,4.7793863397593216e-21,3.9798286786146275e-78,3.7850997364950594e-21,1.4845533284561828e-50,5.2754854426022923e-39,9.9470552909986993e-52,3.5275474564064211e-75,1.0495680516649575e-30,1.1558999543274413e-60,2.301079952815125e-10,6.7119133671827027e-11,1.5211097482386864e-15,9.5424115124665481e-22,1.5211097882846938e-15,1.4276291811494305e-30,6.3159057518113204e-30,2.145141296720296e-43
9.751870106164192e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362520369311,0.099999999693187319,0.099999999955253924,7.5522494872820854e-90,5.5537955259703066e-34,1.3270989499275607e-30,9.1729910824289352e-51,6.1376457631929555e-34,4.5140095085883883e-33,6.7429358111669478e-21,1.4702331166725635e-77,5.0467998461161147e-21,3.5211334394930895e-50,1.4193928715103082e-38,2.1662095942462049e-51,9.1836659921450555e-75,2.2129741133948189e-30,3.2197257148967029e-60,3.0681065813083108e-10,8.9492178388678414e-11,2.0281463190110093e-15,1.6277993641048466e-21,2.0281463873487212e-15,3.0111563306253239e-30,1.1223084365315583e-29,5.5837903495526707e-43
1.462780519153833e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362500553967,0.099999999539780976,0.099999999932880876,1.1239309163435833e-88,1.9421172088642072e-33,2.7481704117859887e-30,2.6365853182042335e-50,1.78156919157586e-33,9.9696270494842787e-33,1.1081834314073315e-20,1.1571725079942415e-76,7.5702002724858753e-21,1.2100767558596947e-49,5.7408417527872575e-38,6.2263185062350677e-51,3.3514954763816265e-74,6.0418469851106814e-30,1.356439362216351e-59,4.602159805812495e-10,1.3423826778015266e-10,3.0422194422667402e-15,3.3700696712435817e-21,3.0422195838325127e-15,8.2238238063572755e-30,2.4787266586261718e-29,2.0491720959526842e-42
1.950374027691247e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362480738623,0.099999999386374633,0.099999999910507828,5.308690102182681e-88,4.8526532996297402e-33,4.6749024351364791e-30,5.7600399879907994e-50,3.8960908159151006e-33,1.7965430449533762e-32,1.6065970709611024e-20,4.4950285740683608e-76,1.0093601023398508e-20,3.0126627115246532e-49,1.5550106369429584e-37,1.3602383102188165e-50,8.6631225303710051e-74,1.2638462436493988e-29,3.9074729328972432e-59,6.1362129794211929e-10,1.7898435710546014e-10,4.0562925368660582e-15,5.7314729074348543e-21,4.0562927777645068e-15,1.7205917567103368e-29,4.4667055348283658e-29,5.3136562755753257e-42
2.9255610447660743e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362441107936,0.099999999079562002,0.099999999865761732,1.1378244517934684e-86,2.2468639706472201e-32,1.0190741171008812e-29,2.0393334456034604e-49,1.2960242975957111e-32,4.4424101510443874e-32,2.815297907971959e-20,6.2832410751529266e-75,1.5140403590909089e-20,1.367238411220403e-48,7.797685984346826e-37,4.8159031656081001e-50,4.4779273033908378e-73,3.9894177496932214e-29,2.6472590825494426e-58,9.2043191595156153e-10,2.6847653553880669e-10,6.0844386319671574e-15,1.2487015633347189e-20,6.0844391575288254e-15,5.4321268048003208e-29,1.1045064963167765e-28,2.6261529938612627e-41
3.900748061840902e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362401477248,0.099999998772749385,0.099999999821015637,7.0111435651665432e-86,6.5145253450738646e-32,1.7899918975581216e-29,5.0718637781327559e-49,3.0150592248978453e-32,8.6833083056232345e-32,4.3032910825788343e-20,3.2314000174158947e-74,2.0187207563209197e-20,4.0069922949139726e-48,2.3393413164389107e-36,1.1977249177261875e-49,1.4022240176975238e-72,9.0722858441450381e-29,9.6623629552396382e-58,1.227242511930805e-09,3.5796871368574972e-10,8.1125846030287081e-15,2.1921833960123746e-20,8.1125855268995143e-15,1.2353663349962197e-28,2.1589111847727014e-28,7.8289544887938234e-41
5.8511220959905576e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362322215895,0.099999998159124193,0.099999999731523459,1.7169986311707896e-84,3.3091699557133874e-31,3.9944107969388757e-29,2.043624442934502e-48,1.0266242843311098e-31,2.365664467747288e-31,8.1210143559975435e-20,5.5896593940675431e-73,3.0280819741593011e-20,2.1497232140395461e-47,1.2101523330050775e-35,4.8260363979332255e-49,8.56280996011009e-72,3.0282159504937732e-28,7.9953295525793152e-57,1.8408636374942322e-09,5.3695306911646917e-10,1.2168876171319678e-14,4.8864110140737456e-20,1.2168878236534394e-14,4.1230908403935701e-28,5.8816957163243723e-28,4.0937278835142477e-40
9.751870164289867e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362163693206,0.099999996931874099,0.099999999552539104,1.0117234492420529e-82,2.7364325212140213e-30,1.1064262290595703e-28,1.3259225248775967e-47,4.8828047992088e-31,9.0463675218497515e-31,1.9124265751031581e-19,2.4185608160412619e-71,5.0468061037808739e-20,2.0774017128761558e-46,9.8875785980331659e-35,3.1311772566929135e-48,9.8256783737922212e-71,1.423422689930939e-27,1.4006015972711244e-55,3.0681056229732383e-09,8.9492177652437692e-10,2.0281457812197436e-14,1.3503312605832358e-19,2.0281463553666042e-14,1.9371741902753725e-27,2.2491753397675984e-27,3.447179785171394e-39
1.7553366300888486e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361846647927,0.099999994477374968,0.099999999194570394,1.1273641765344641e-80,3.1069400958822058e-29,3.593176364520469e-28,1.2487046498246027e-46,2.9337987215442888e-30,4.5959942232016238e-30,5.4605604589321839e-19,2.0911556791438005e-69,9.0842611406243589e-20,3.1926498603563366e-45,1.0951034275774081e-33,2.9488266019591596e-47,1.7696952232742917e-69,8.5073891944111924e-27,4.1677481212529408e-54,5.5225885310546064e-09,1.6108591775224739e-09,3.6506615109570638e-14,4.3642802633746528e-19,3.6506633894959227e-14,1.1564328094893803e-26,1.1426885963963441e-26,3.9481487708113403e-38
3.315635857408573e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361212557813,0.099999989568380951,0.099999998478633029,1.8440273582247372e-78,4.1711712257147516e-28,1.2922444415517551e-27,1.4924323557829113e-45,2.0199312086201136e-29,2.8423736835954149e-29,1.7946915323157356e-18,2.8742042438514688e-67,1.7159198325497217e-19,6.7120056169518848e-44,1.442289527180874e-32,3.524391669193518e-46,4.168740415689344e-68,5.8424310774884929e-26,1.7303413308220051e-52,1.0431550095590551e-08,3.0427339242471398e-09,6.8956905766433892e-14,1.5545388363583617e-18,6.8956974326998325e-14,7.9218337585317022e-26,7.0668885661357691e-26,5.330340298682853e-37
6.436234312048022e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893435994437929,0.099999979750409917,0.099999997046758396,3.7333037794043681e-76,6.081772109939331e-27,4.9520566731806407e-27,2.0469316872812551e-44,1.4964943546145074e-28,1.9805671375595314e-28,6.4480297774349765e-18,5.2497469930274908e-65,3.3309181141762341e-19,1.7099426308298239e-42,2.0845586187591271e-31,4.8338466273753861e-45,1.1491188671631638e-66,4.3183251507392544e-25,8.7665951241627006e-51,2.0249456217901103e-08,5.9064831966142938e-09,1.3385739132978058e-13,5.8447318160863737e-18,1.3385766153480585e-13,5.8254589662502022e-25,4.9241801196478554e-25,7.8291218417674682e-36
1.2677431221326917e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934357408029143,0.09999996011453588,0.099999994183009561,8.4534928592342569e-74,9.1966165000704693e-26,1.9860504775919951e-26,3.0251430791796125e-43,1.1515777826089023e-27,1.4747925812901091e-27,2.4378971278988492e-17,1.1262721167331981e-62,6.5609580561507426e-19,4.8563153269602717e-41,3.1582102469877291e-30,7.1439014774471456e-44,3.5506582674382172e-65,3.3102995346774679e-24,4.9661364861419391e-49,3.9885200435522531e-08,1.1633980857077999e-08,2.636579794758698e-13,2.2582659652070365e-17,2.6365911968298941e-13,4.4203451112952953e-24,3.6666536231345548e-24,1.1999548891412114e-34
2.515982503988471e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352335356406,0.099999920843059878,0.099999988455513639,2.0227117593117679e-71,1.4025994560985731e-24,8.3336522961430685e-26,4.648904427810292e-42,9.0343198617856169e-27,1.1374605524492346e-26,9.4737743419483254e-17,2.6337545661406157e-60,1.3021211455493887e-18,1.4618681541506037e-39,4.8876652277328959e-29,1.0978429264332534e-42,1.2902894920642104e-63,2.577851140178661e-23,2.9859402035448805e-47,7.9156416764222623e-08,2.3088972641395629e-08,5.2325762401891661e-13,8.822824849900152e-17,5.2326283132478841e-13,3.3736684292417115e-23,2.8279025689476896e-23,1.8789480358025638e-33
3.764221885844251e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934347262720417,0.099999881571946642,0.099999982728020048,2.1263419901483788e-70,5.831055719160395e-24,1.9600472635325077e-25,1.9513836395826631e-41,2.8550451865837418e-26,3.5764889876471251e-26,2.1109210175580557e-16,2.9640145457022214e-59,1.9481696209526526e-18,8.8889630898405002e-39,2.1359811479172351e-28,4.6082104285909277e-42,7.9322946208241665e-63,8.1065358952159916e-23,2.174832719722595e-46,1.1842727028643815e-07,3.4543959710854737e-08,7.8285522645789475e-13,1.9617404474374342e-16,7.8286819612940426e-13,1.0467130181280992e-22,8.8915545864857933e-23,7.9245442534510259e-33
