Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24),H2OX(23)
4.4812770380483876e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420445550805732,0.11082907299455746,0.022511737369876945,5.8278046578710795e-13,1.4372064050599711e-10,0.0001195994813608484,1.8454945973469184e-05,1.9338895002148622e-07,3.1426966827356293e-17,0.00038970989978950047,2.3717388322566557e-15,0.00024243554241688581,7.1470084187867849e-12,1.8173111556098652e-14,7.8336910563369068e-13,7.2634479317954298e-15,1.4158800055073428e-11,2.3042809917948381e-10,0.0074100216969449195,0.00060117760638030062,6.7096501727645822e-05,4.1675779259354069e-10,2.1823022263931224e-09,1.5449043443145838e-09,8.7272620152306376e-13,3.2523602254874986e-08,2.2259108387889089e-05,2.3095211028684722e-08,2.2087395807433973e-06,3.6270546564841938e-10,5.733448842782033e-11,2.1640266199577161e-13,1.4112498678411415e-15,2.0107434223454362e-14
4.491706313411166e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419977375353698,0.1108247632954889,0.022511029362127462,5.8849226887578128e-13,1.4478111774168946e-10,0.00012018590924517344,1.8585797859122268e-05,1.9468596566288955e-07,3.1784876582338889e-17,0.00039058862845207351,2.3989834960337596e-15,0.00024276176218318186,7.1968395924108623e-12,1.8379114115323372e-14,7.9008058572284177e-13,7.334475675253633e-15,1.4249821080184902e-11,2.3258850809469221e-10,0.0074132679525814585,0.000602462646407944,6.7184349309906628e-05,4.181995380711428e-10,2.1871548510598807e-09,1.5482702720740826e-09,8.750822484105436e-13,3.2641143894923717e-08,2.2310128965296641e-05,2.3206072370693123e-08,2.2200966567852718e-06,3.6611075530555963e-10,5.774046259118994e-11,2.1772842499956821e-13,1.4210701894311039e-15,2.0215356948166971e-14
4.5021355887739445e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444195113831581,0.11082047437348937,0.022510321391535061,5.9424373459698161e-13,1.4584634352126803e-10,0.00012077347165337814,1.8717165286201345e-05,1.9598846998049625e-07,3.2145817618444929e-17,0.00039146715930635413,2.4264735487159454e-15,0.00024308721729932655,7.246894492960877e-12,1.85868965093793e-14,7.9682761256386384e-13,7.4059978943699767e-15,1.434116850194207e-11,2.3476394363489315e-10,0.0074164932234864565,0.00060374709642032883,6.7272036859987517e-05,4.1964221694518263e-10,2.1920060621503602e-09,1.5516354137641065e-09,8.7743880546846847e-13,3.275862612597008e-08,2.2361028321943733e-05,2.3317088463282071e-08,2.231477071043308e-06,3.6953976393690622e-10,5.8148033226308889e-11,2.1905785808433488e-13,1.4309277072036458e-15,2.0323589812160606e-14
4.5115219366004456e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419093845848245,0.11081663199946969,0.022509684249712003,5.9945408902852736e-13,1.4680911327773107e-10,0.00012130324635972373,1.8835836626943384e-05,1.9716542385721884e-07,3.2473269765060746e-17,0.00039225766760922015,2.4514257119802468e-15,0.00024337947463076346,7.2921355242708992e-12,1.8775431051137828e-14,8.0293036105923101e-13,7.4707922121676143e-15,1.4423660391827533e-11,2.3673473897483458e-10,0.0074193781343708564,0.00060490259721906157,6.7350819719237947e-05,4.2094142511028741e-10,2.1963709417222078e-09,1.5546633679336249e-09,8.7956013794692019e-13,3.2864308836361544e-08,2.24067341559366e-05,2.341713460574385e-08,2.2417393656360455e-06,3.7264623930910567e-10,5.8516211366717353e-11,2.2025748108140548e-13,1.4398312700475083e-15,2.0421265015011309e-14
4.520908284426947e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418678056519412,0.11081280625322407,0.022509047137876239,6.0469680056748367e-13,1.4777574154937296e-10,0.00012183393728254308,1.8954925307211076e-05,1.983468369030585e-07,3.2803202350351035e-17,0.00039304801505507352,2.47657908067558e-15,0.00024367111539095774,7.3375583962335946e-12,1.8965423347723056e-14,8.090619613513218e-13,7.5359899292019311e-15,1.4506416925162989e-11,2.3871780947905819e-10,0.0074222462500212099,0.00060605762057557944,6.7429474603414912e-05,4.2224138755096163e-10,2.200734672945017e-09,1.5576906830656488e-09,8.8168187078403026e-13,3.2969942495567622e-08,2.2452341910748752e-05,2.3517304884993148e-08,2.2520205039747229e-06,3.757720908284419e-10,5.8885681864723818e-11,2.2146006816412738e-13,1.448764951326993e-15,2.0519191988802448e-14
4.530294632253448e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418264005566666,0.11080899704008067,0.022508410055976119,6.0997197830739979e-13,1.4874623410996913e-10,0.00012236554312880166,1.9074431203250634e-05,1.995327154165899e-07,3.3135627294459603e-17,0.00039383820134528482,2.501934816801395e-15,0.00024396214089987539,7.383163402498357e-12,1.9156881051598726e-14,8.1522244077107071e-13,7.6015924055121065e-15,1.4589438225126141e-11,2.4071320434416907e-10,0.0074250976654623314,0.00060721216671747878,6.7508002281252517e-05,4.2354210372149231e-10,2.2050972542343964e-09,1.5607173580509025e-09,8.8380400590337116e-13,3.3075526673852732e-08,2.2497851643911617e-05,2.3617598733363856e-08,2.2623204577501107e-06,3.7891739627022904e-10,5.9256444330797204e-11,2.2266561513756074e-13,1.4577287447549914e-15,2.0617370991899283e-14
4.539680980079949e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417851683439019,0.11080520426590507,0.022507773003960303,6.1527973132134334e-13,1.4972059673156317e-10,0.00012289806261087701,1.9194354187653395e-05,2.0072306568294579e-07,3.3470556536710741e-17,0.00039462822618178804,2.5274940862000133e-15,0.00024425255247482444,7.4289508361338929e-12,1.9349811835370661e-14,8.2141182627915381e-13,7.6676010002835292e-15,1.4672724414252763e-11,2.4272097284570153e-10,0.0074279324751812502,0.00060836623587544466,6.7586403513134256e-05,4.2484357269095598e-10,2.2094586840110119e-09,1.5637433917914385e-09,8.8592653553982496e-13,3.3181060946489376e-08,2.254326341649062e-05,2.3718015586315451e-08,2.2726391987859082e-06,3.8208223353485e-10,5.9628498364135146e-11,2.2387411793534093e-13,1.4667226454567885e-15,2.0715802385311448e-14
4.54906732790645e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417441080639081,0.11080142783709711,0.022507135981777702,6.206201686616461e-13,1.5069883518481641e-10,0.00012343149444650524,1.9314694129389257e-05,2.019178939738161e-07,3.3808002035526135e-17,0.00039541808926708155,2.5532580585572195e-15,0.00024454235143045591,7.4749209896277351e-12,1.9544223391776006e-14,8.2763014446730964e-13,7.7340170718346806e-15,1.4756275614437576e-11,2.4474116433796061e-10,0.0074307507731302741,0.0006095198282832201,6.7664679051202781e-05,4.261457933925028e-10,2.2138189606988208e-09,1.5667687832189981e-09,8.8804944869540513e-13,3.3286544894599809e-08,2.258857729305076e-05,2.3818554882826558e-08,2.2829766990374336e-06,3.852666806475054e-10,6.0001843552741689e-11,2.2508557255700445e-13,1.4757466490212595e-15,2.0814486237886154e-14
4.558453675732951e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417032187722816,0.11079766766058788,0.022506498989377517,6.2599339935968717e-13,1.5168095523854604e-10,0.00012396583735872763,1.9435450893839904e-05,2.0311720654744733e-07,3.4147975768341159e-17,0.00039620779030422862,2.5792279074028079e-15,0.00024483153907876523,7.5210741548857923e-12,1.9740123433672259e-14,8.3387742155967112e-13,7.8008419776041352e-15,1.4840091946935225e-11,2.4677382825386388e-10,0.0074335526527299954,0.00061067294417757329,6.7742829639466247e-05,4.2744876535776279e-10,2.21817808272328e-09,1.569793531230311e-09,8.9017275004545475e-13,3.3391978107360525e-08,2.2633793341620694e-05,2.3919216065975026e-08,2.2933329305903133e-06,3.884708157579634e-10,6.0376479473513679e-11,2.2629997480880139e-13,1.4848007485632676e-15,2.0913422771326766e-14
4.567840023559452e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44416624995299187,0.11079392364383683,0.022505862026709237,6.3139953242569835e-13,1.5266696265962227e-10,0.00012450109007583834,1.9556624342832795e-05,2.0432100964864155e-07,3.4490489731523133e-17,0.00039699732899685857,2.6054048101110925e-15,0.00024512011672909274,7.5674106232318884e-12,1.9937519694026382e-14,8.4015368341410968e-13,7.8680770741376965e-15,1.492417353236119e-11,2.4881901410478345e-10,0.0074363382068723142,0.00061182558379827077,6.7820856013910578e-05,4.2875248769642304e-10,2.2225360485146198e-09,1.5728176347256147e-09,8.9229643360701925e-13,3.3497360178741549e-08,2.267891163366314e-05,2.4019998582107708e-08,2.3037078656591967e-06,3.9169471714030986e-10,6.0752405692386409e-11,2.2751732063395892e-13,1.4938849387652954e-15,2.101261242145654e-14
4.577226371385953e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44416219494029852,0.11079019569482861,0.022505225093722613,6.3683867684855266e-13,1.5365686321344612e-10,0.00012503725133133217,1.9678214334674558e-05,2.0552930950875602e-07,3.4835555940295983e-17,0.00039778670504916723,2.631789947901401e-15,0.00024540808568812621,7.6139306854073119e-12,2.0136419925903669e-14,8.4645895552359145e-13,7.9357237170756252e-15,1.5008520490692668e-11,2.5087677148038715e-10,0.0074391075279234267,0.00061297774738804469,6.7898758902605654e-05,4.3005695918074891e-10,2.226892856507231e-09,1.5758410926508085e-09,8.9442048496254715e-13,3.3602690707871258e-08,2.2723932244041151e-05,2.4120901880867132e-08,2.3141014765864766e-06,3.9493846319269744e-10,6.1129621764422117e-11,2.28737606111948e-13,1.5029992155771365e-15,2.1112055249677538e-14
4.586612719212454e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415815674628917,0.11078648372207017,0.022504588190367669,6.4231094159555857e-13,1.5465066266352614e-10,0.00012557431986385354,1.9800220724184027e-05,2.067421123457023e-07,3.518318642865138e-17,0.00039857591816591816,2.6583845058385256e-15,0.00024569544725990081,7.660634631570368e-12,2.0336831902456583e-14,8.5279326301754466e-13,8.0037832611399697e-15,1.5093132941269613e-11,2.5294715004848014e-10,0.0074418607077268084,0.00061412943519256258,6.7976539025806345e-05,4.3136217940095336e-10,2.2312485051367346e-09,1.5788639039124068e-09,8.9654491102553323e-13,3.3707969302555391e-08,2.2768855250980994e-05,2.4221925416034466e-08,2.3245137358410198e-06,3.9820213243709423e-10,6.1508127233880666e-11,2.2996082706025486e-13,1.5121435716184877e-15,2.121175141029128e-14
4.595999067038955e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415413527862557,0.11078278763458782,0.022503951316594707,6.478164356122837e-13,1.556483667712427e-10,0.00012611229441714529,1.9922643362725877e-05,2.0795942436394604e-07,3.553339324926105e-17,0.00039936496805244331,2.6851896728331429e-15,0.00024598220274580187,7.7075227512959334e-12,2.0538763416913524e-14,8.5915663066323786e-13,8.0722570601220601e-15,1.5178011002795675e-11,2.5503019955484615e-10,0.0074445978376061692,0.0006152806474603984,6.8054197096061771e-05,4.3266814752478976e-10,2.2356029928428679e-09,1.5818860674079558e-09,8.9866970801205059e-13,3.3813195575289947e-08,2.2813680736043286e-05,2.4323068644888085e-08,2.3349446160169093e-06,4.0148580351903346e-10,6.188792163436383e-11,2.3118697942861278e-13,1.5213180010945916e-15,2.1311701408448087e-14
4.605385414865456e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415013044548785,0.11077910734192428,0.022503314472354308,6.5335526782237869e-13,1.566499812964689e-10,0.00012665117373999887,2.004548209824415e-05,2.0918125175450604e-07,3.5886188473408238e-17,0.00040015385441464373,2.7122066416422058e-15,0.00024626835344456561,7.7545953335750323e-12,2.0742222282567423e-14,8.655490828671735e-13,8.1411464668700753e-15,1.5263154793339112e-11,2.5712596982308887e-10,0.007447319008368398,0.00061643138444300214,6.8131733818318558e-05,4.3397486210620557e-10,2.2399563180703447e-09,1.5849075820985709e-09,9.0079485656641841e-13,3.3918369142805892e-08,2.2858408784090508e-05,2.4424331027825334e-08,2.3453940898322049e-06,4.0478955520736207e-10,6.2269004488920432e-11,2.3241605939775603e-13,1.53052250057508e-15,2.1411905310700783e-14
4.6147717626919574e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441461421555713,0.11077544275413567,0.022502677657597302,6.5892754712739873e-13,1.5765551199718825e-10,0.00012719095658620468,2.0168736775295004e-05,2.1040760069495416e-07,3.6241584190899952e-17,0.00040094257695899056,2.739436608869291e-15,0.00024655390065228089,7.8018526668144006e-12,2.0947216332764313e-14,8.7197064367649012e-13,8.2104528332767683e-15,1.5348564430333759e-11,2.5923451075447281e-10,0.0074500243103064927,0.00061758164639466769,6.8209149890015679e-05,4.3528232279644579e-10,2.2443084792651931e-09,1.5879284469036248e-09,9.0292036587396669e-13,3.4023489631327742e-08,2.2903039483248221e-05,2.4525712029309926e-08,2.3558621301277082e-06,4.0811346639398925e-10,6.2651375310103378e-11,2.3364806279969375e-13,1.539757062200007e-15,2.151236317662984e-14
4.6241581105184585e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414217031808334,0.11077179378178865,0.022502040872274809,6.6453338240666177e-13,1.5866496462904084e-10,0.00012773164171450311,2.029240723508003e-05,2.1163847734941479e-07,3.6599592509975521e-17,0.00040173113539252538,2.7668807749649272e-15,0.0002468388456623915,7.849295038836053e-12,2.1153753420891791e-14,8.7842133678037515e-13,8.2801775102672756e-15,1.5434240030580111e-11,2.6135587232776433e-10,0.0074527138332024685,0.00061873143357250469,6.8286446001190572e-05,4.3659052889570295e-10,2.2486594748766684e-09,1.5909486607139086e-09,9.0504623623535324e-13,3.4128556671879383e-08,2.2947572924876976e-05,2.462721111756369e-08,2.3663487098657487e-06,4.1145761609363526e-10,6.3035033600106098e-11,2.3488298556799817e-13,1.5490216794344965e-15,2.1613075588535252e-14
4.6335444583449595e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413821484274052,0.11076816033595765,0.022501404116338199,6.7017288251710681e-13,1.5967834494606923e-10,0.00012827322788853604,2.0416493315479767e-05,2.1287388786856446e-07,3.6960225557247267e-17,0.00040251952942286156,2.7945403442268786e-15,0.000247123189765697,7.896922736876882e-12,2.1361841420367338e-14,8.8490118551149161e-13,8.3503218477870756e-15,1.5520181710246151e-11,2.6349010459907247e-10,0.0074553876663302505,0.00061988074623640888,6.8363622834580537e-05,4.3789947868088315e-10,2.2530093033596338e-09,1.5939682225050201e-09,9.0717244180215582e-13,3.4233569898378217e-08,2.2992009203541564e-05,2.4728827763829838e-08,2.3768538021289709e-06,4.1482208344357898e-10,6.3419978850886523e-11,2.3612082400542495e-13,1.558316349732683e-15,2.171404264786437e-14
4.6429308061714606e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413427563976604,0.11076454232822175,0.022500767389739114,6.7584615629313668e-13,1.606956587004723e-10,0.00012881571387679926,2.0540994851086283e-05,2.1411383838963148e-07,3.732349547761326e-17,0.00040330775875818475,2.82241652480041e-15,0.00024740693425035534,7.9447360475882266e-12,2.1571488224626616e-14,8.9141021284741157e-13,8.4208871947900375e-15,1.5606389584868348e-11,2.6563725770168991e-10,0.0074580458984585497,0.00062102958464902997,6.8440681065710504e-05,4.3920917184264656e-10,2.2573579631707419e-09,1.5969871312141288e-09,9.0929899344533046e-13,3.4338528955178371e-08,2.303634841697023e-05,2.4830561443240938e-08,2.3873773801191444e-06,4.1820694770340655e-10,6.3806210544216026e-11,2.3736157397024789e-13,1.5676410648628567e-15,2.1815264286336433e-14
4.652317153997962e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413035261988631,0.11076093967066204,0.022500130692429458,6.8155331254649675e-13,1.61716911641903e-10,0.00012935909845259501,2.0665911673236133e-05,2.1535833503639593e-07,3.7689414434155234e-17,0.0004040958231072534,2.8505105286785023e-15,0.00024769008040188443,7.9927352570354751e-12,2.1782701747111596e-14,8.9794844141206309e-13,8.4918748992266027e-15,1.569286376935285e-11,2.6779738184593326e-10,0.0074606886178537318,0.00062217794907574282,6.8517621362996559e-05,4.4051960791209849e-10,2.2617054527688889e-09,1.6000053857213372e-09,9.1142589806096055e-13,3.4443433491904228e-08,2.3080590666027095e-05,2.4932411634934723e-08,2.3979194171559739e-06,4.2161228825475925e-10,6.4193728151800535e-11,2.3860523134942308e-13,1.5769958171900559e-15,2.1916741160946746e-14
4.661703501824463e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412644569432858,0.11075735227585858,0.022499494024361397,6.8729446006617669e-13,1.6274210951829007e-10,0.00012990338039398547,2.0791243610043716e-05,2.1660738391918926e-07,3.8057994608092263e-17,0.00040488372217939949,2.8788235717020529e-15,0.0002479726295031645,8.0409206506976578e-12,2.1995489921258686e-14,9.0451589347718642e-13,8.5632863080320794e-15,1.5779604377976197e-11,2.6997052731898385e-10,0.0074633159122826503,0.00062332583978461824,6.8594444387845926e-05,4.4183078482134103e-10,2.2660517706188625e-09,1.6030229850146122e-09,9.1355312151714075e-13,3.454828315920873e-08,2.3124736054683984e-05,2.5034377821082288e-08,2.4084798866759374e-06,4.2503818460108108e-10,6.4582531135423637e-11,2.3985179259056254e-13,1.5863806053569446e-15,2.2018473448867387e-14
