Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61),COX(58)
3.3819880909638975e-08,0.09977366400000001,0.80000000000000004,0.0,0.28245391903926215,0.096108011013003716,0.098504160276566902,1.0293314651108188e-16,6.9436795005945778e-16,9.6203415476088117e-08,8.3989797599925029e-09,1.0444035084266546e-18,2.2311351467805472e-17,1.5965962020312806e-12,5.3184505686947532e-38,4.8779873309852651e-11,3.3343260714966312e-26,9.9148285557448326e-24,1.0504636753842823e-21,1.455513651703809e-25,2.189024978227008e-17,4.7450285559457946e-29,0.0038904241457109121,0.0029916638900075935,2.1164578946168908e-10,2.6430967647687343e-12,6.0610249115748731e-06,5.4903466521278596e-15,3.1287255348209264e-09,1.5459450970698447e-06,7.1552312411583652e-09,1.0567554794836004e-09,6.6125589316330846e-20,4.262156223575012e-16,3.4686388887866882e-15
3.398158365268344e-08,0.09977366400000001,0.80000000000000004,0.0,0.28243591670645968,0.096103989416586322,0.098497196201195084,1.0535249526767385e-16,7.1343290158007982e-16,9.8372327248714507e-08,8.5509094409326017e-09,1.0587897961006714e-18,2.261811573407937e-17,1.6119542276892458e-12,5.517379167048629e-38,4.9422326308513347e-11,3.4122771028417822e-26,1.0143165362373459e-23,1.0795910454176447e-21,1.4890008624113776e-25,2.2190744665422721e-17,4.8761637240504124e-29,0.003894431389378956,0.0030055917896907522,2.1260078825952144e-10,2.6787498092971336e-12,6.1139887512603481e-06,5.5227737483996163e-15,3.1849271994358529e-09,1.5599896495953025e-06,7.2543262714140713e-09,1.0815271177215946e-09,6.7357792138860398e-20,4.3592226403691229e-16,3.5311630586781446e-15
3.41432863957279e-08,0.09977366400000001,0.80000000000000004,0.0,0.28241796664627494,0.096100017508837107,0.098490233504503477,1.0781681038707276e-16,7.3292268388101441e-16,1.0057889592667046e-07,8.7048267850486279e-09,1.073305898644248e-18,2.2927803392537068e-17,1.627402840500681e-12,5.7229035827628935e-38,5.0069932488729468e-11,3.491731756493571e-26,1.037561596106539e-23,1.1093788760986244e-21,1.5230925700051056e-25,2.2494106664032417e-17,5.0103584577171486e-29,0.0038983888806874804,0.0030195169291346051,2.1355562631843869e-10,2.7146974407619991e-12,6.1671304194206409e-06,5.5553956473514732e-15,3.2418492555048325e-09,1.5740942945276191e-06,7.354312229841507e-09,1.1067474396003273e-09,6.8606916109630121e-20,4.4580009602584926e-16,3.5945007896304212e-15
3.430498913877236e-08,0.09977366400000001,0.80000000000000004,0.0,0.28240006826497466,0.096096094700699547,0.098483272183650647,1.1032670769588699e-16,7.528444862162617e-16,1.0282356860158604e-07,8.860747690686128e-09,1.0879523771462317e-18,2.3240431377682788e-17,1.6429423417896583e-12,5.9352157989196562e-38,5.0722703045654647e-11,3.5727133764704433e-26,1.0612233366850478e-23,1.1398387561147213e-21,1.5577966931436482e-25,2.2800352667564308e-17,5.147671664396755e-29,0.0039022972087094134,0.0030334393140024779,2.1451030422333785e-10,2.7509402928184278e-12,6.2204489398519995e-06,5.5882155388463287e-15,3.2994969232828205e-09,1.5882589906956591e-06,7.4551927731685802e-09,1.1324220481677649e-09,6.987311074832931e-20,4.5585121902439588e-16,3.6586585187887093e-15
3.446669188181682e-08,0.09977366400000001,0.80000000000000004,0.0,0.28238222097586452,0.096092220410090648,0.098476312235825522,1.1288280844568244e-16,7.7320557727435127e-16,1.0510679476033547e-07,9.0186880975721681e-09,1.1027297924809323e-18,2.3556016678115128e-17,1.6585730335344711e-12,6.1545126556841493e-38,5.1380649033744757e-11,3.6552455921114659e-26,1.0853070984732114e-23,1.1709824153964554e-21,1.5931212146382452e-25,2.3109499624316067e-17,5.2881631645961198e-29,0.0039061569555441417,0.0030473589498969142,2.1546482254638888e-10,2.7874789888963281e-12,6.2739433316819809e-06,5.6212366424842804e-15,3.3578754213967485e-09,1.6024836969391485e-06,7.5569715540388445e-09,1.1585565795136691e-09,7.1156526153427927e-20,4.6607774667947115e-16,3.7236426991862247e-15
3.4628394624861285e-08,0.09977366400000001,0.80000000000000004,0.0,0.28236442419920549,0.096088394061818211,0.098469353658247022,1.1548573933387967e-16,7.9401330544574975e-16,1.074290262662556e-07,9.1786639865930131e-09,1.1176387053078449e-18,2.3874576336636028e-17,1.6742952183570382e-12,6.3809959561091318e-38,5.2043781366481964e-11,3.7393523207786015e-26,1.1098182609668396e-23,1.2028217259759966e-21,1.6290741816372386e-25,2.3421564541537016e-17,5.4318937030228164e-29,0.0039099686964001136,0.0030612758423604024,2.1641918184726107e-10,2.8243141421700696e-12,6.3276126094035829e-06,5.654462207586366e-15,3.4169899665315104e-09,1.6167683721081604e-06,7.6596522210126925e-09,1.1851567025527131e-09,7.2457313001209982e-20,4.7648180553330347e-16,3.7894597996486002e-15
3.479009736790575e-08,0.09977366400000001,0.80000000000000004,0.0,0.2823466773621322,0.096084615087499381,0.098462396448163778,1.18136132524616e-16,8.1527509908380462e-16,1.0979071734004562e-07,9.3406913795725448e-09,1.1326796760713622e-18,2.419612745035766e-17,1.6901091995123079e-12,6.6148725739056616e-38,5.2712110816103547e-11,3.8250577705775894e-26,1.1347622426530516e-23,1.2353687028422323e-21,1.6656637058098055e-25,2.3736564485544337e-17,5.5789249598350728e-29,0.0039137329996764749,0.003075189996876098,2.1737338267334712e-10,2.8614463555288465e-12,6.381455782910035e-06,5.6878955131737839e-15,3.4768457731160556e-09,1.6311129750626128e-06,7.7632384185685087e-09,1.2122281188032446e-09,7.3775622544801855e-20,4.8706553497067356e-16,3.8561163046986117e-15
3.495180011095021e-08,0.09977366400000001,0.80000000000000004,0.0,0.28232897989857064,0.096080882925479838,0.098455440602853619,1.2083462566957162e-16,8.3699846675915575e-16,1.1219232454035088e-07,9.5047863390514642e-09,1.1478532650004813e-18,2.4520687170807221e-17,1.7060152808776582e-12,6.8563545632110056e-38,5.33856480133355e-11,3.9123864430974867e-26,1.1601445010038349e-23,1.2686355047921956e-21,1.7028979635289072e-25,2.4054516581836353e-17,5.7293195619978679e-29,0.0039174504270437088,0.0030891014188685331,2.1832742555998263e-10,2.8988762215478139e-12,6.4354718575303607e-06,5.7215398679425706e-15,3.5374480530097263e-09,1.6455174646717878e-06,7.8677337871038697e-09,1.2397765621617009e-09,7.5111606613204956e-20,4.9783108716502101e-16,3.9236187144612095e-15
3.511350285399467e-08,0.09977366400000001,0.80000000000000004,0.0,0.28231133124915836,0.096077197020754318,0.098448486119623424,1.2358186192876091e-16,8.5919099750755362e-16,1.1463430674403197e-07,9.6709649680672167e-09,1.1631600321085002e-18,2.4848272704029714e-17,1.7220137669422897e-12,7.1056592703848715e-38,5.4064403447131046e-11,4.0013631361689146e-26,1.1859705324673238e-23,1.3026344352787742e-21,1.740785196053465e-25,2.4375438015202829e-17,5.8831410947459158e-29,0.0039211215335233467,0.0031030101137043205,2.1928131103066188e-10,2.9366043224599738e-12,6.4896598340656218e-06,5.7553986102338924e-15,3.5988020151888131e-09,1.6599817998138711e-06,7.9731419629366741e-09,1.2678077986727044e-09,7.646541761032594e-20,5.0878062702335687e-16,3.9919735445689098e-15
3.527520559703913e-08,0.09977366400000001,0.80000000000000004,0.0,0.28229373086116494,0.096073556824887524,0.098441532995808559,1.2637848999128774e-16,8.8186036107102386e-16,1.1711712512612162e-07,9.8392434099346752e-09,1.1786005371927111e-18,2.5178901310688669e-17,1.7381049627966211e-12,7.3630094478654523e-38,5.4748387464414019e-11,4.0920129466410559e-26,1.2122458724568014e-23,1.3373779432546232e-21,1.7793337097097534e-25,2.4699346029832348e-17,6.0404541131542178e-29,0.0039247468675667205,0.003116916086692849,2.2023503959725076e-10,2.9746312301288099e-12,6.5440187088258868e-06,5.7894751079995636e-15,3.6609128654333593e-09,1.674505939375504e-06,8.0794665783062957e-09,1.2963276262948564e-09,7.7837208514007841e-20,5.1991633213002122e-16,4.0611873260674855e-15
3.5436908340083595e-08,0.09977366400000001,0.80000000000000004,0.0,0.28227617818841322,0.096069961795936645,0.098434581228772716,1.2922516409606582e-16,9.0501430813230998e-16,1.1964124313947079e-07,1.0009637848027591e-08,1.1941753398340845e-18,2.5512590306164732e-17,1.7542891741216755e-12,7.6286333701173114e-38,5.5437610269827293e-11,4.1843612731774509e-26,1.2389760953374246e-23,1.3728786240122076e-21,1.8185518760720192e-25,2.5026257929416772e-17,6.2013241538169544e-29,0.0039283269711327803,0.0031308193430869668,2.2118861176019635e-10,3.0129575060217087e-12,6.5985474736678789e-06,5.8237727587632498e-15,3.7237858060143098e-09,1.6890898422513545e-06,8.1867112613747034e-09,1.3253418746622401e-09,7.9227132875065953e-20,5.3124039268932598e-16,4.1312666053219882e-15
3.559861108312806e-08,0.09977366400000001,0.80000000000000004,0.0,0.28225867269120153,0.096066411398374227,0.098427630815907469,1.3212254405250338e-16,9.2866067054254211e-16,1.2220712649408619e-07,1.0182164505560771e-08,1.2098849993969488e-18,2.5849357060652281e-17,1.7705667071784688e-12,7.9027649517033734e-38,5.6132081925486489e-11,4.2784338190706196e-26,1.2661668144106726e-23,1.4091492200198952e-21,1.858448132142319e-25,2.5356191077252637e-17,6.3658177466354369e-29,0.0039318623797650011,0.0031447198880836633,2.221420280087326e-10,3.0515837011841724e-12,6.6532451160333526e-06,5.8582949895770182e-15,3.7874260353810058e-09,1.7037334673437084e-06,8.2948796362276294e-09,1.3548564048416665e-09,8.0635344816316895e-20,5.4275501146698367e-16,4.2022179439231089e-15
3.576031382617252e-08,0.09977366400000001,0.80000000000000004,0.0,0.28224121383622752,0.09606290510301238,0.09842068175463202,1.3507129526115256e-16,9.5280736154206675e-16,1.2481524313616177e-07,1.0356839645372987e-08,1.2257300750286625e-18,2.6189218999253914e-17,1.7869378687973907e-12,8.1856438675138407e-38,5.6831812350738479e-11,4.3742565950755786e-26,1.2938236818965218e-23,1.4462026217540269e-21,1.8990309805295949e-25,2.56891628963397e-17,6.5340024267158194e-29,0.0039353536226673647,0.0031586177268247352,2.2309528882108298e-10,3.090510356214787e-12,6.7081106189881372e-06,5.8930452569732534e-15,3.8518387478490527e-09,1.7184367735620727e-06,8.4039753228756839e-09,1.3848771090856726e-09,8.2061999031616455e-20,5.5446240373047964e-16,4.2740479185938401e-15
3.592201656921698e-08,0.09977366400000001,0.80000000000000004,0.0,0.28222380109651191,0.096059442386927429,0.098413734042392731,1.3807208873432382e-16,9.7746237597438036e-16,1.2746606322680533e-07,1.0533679569710663e-08,1.2417111256592829e-18,2.6532193602072932e-17,1.8034029663675858e-12,8.4775156751851684e-38,5.7536811321925502e-11,4.4718559222622828e-26,1.3219523889133507e-23,1.4840518685268889e-21,1.9403089896279644e-25,2.6025190869476433e-17,6.7059467463773683e-29,0.0039388012227794412,0.0031725128643974496,2.2404839466465935e-10,3.1297380012409995e-12,6.7631429612618738e-06,5.9280270469120923e-15,3.9170291332886237e-09,1.733199719822795e-06,8.5140019372554405e-09,1.415409910581307e-09,8.3507250784888798e-20,5.6636479718822671e-16,4.3467631210964834e-15
3.608371931226144e-08,0.09977366400000001,0.80000000000000004,0.0,0.28220643395132394,0.096056022733385982,0.098406787676662902,1.4112560111666443e-16,1.0026337904931154e-15,1.3016005912046367e-07,1.0712700620012265e-08,1.2578287100012263e-18,2.6878298404303701e-17,1.8199623078263318e-12,8.7786319397426806e-38,5.8247088472154427e-11,4.5712584348870187e-26,1.3505586654555699e-23,1.5227101493105059e-21,1.9822907937942491e-25,2.6364292539352566e-17,6.8817202872719715e-29,0.0039422056968505962,0.0031864053058351985,2.2500134599625901e-10,3.1692671558957188e-12,6.8183411172884354e-06,5.9632438747242682e-15,3.9830023768132621e-09,1.7480222650487038e-06,8.624963091230606e-09,1.4464607631947141e-09,8.4971255909166054e-20,5.7846443192768755e-16,4.420370158139965e-15
3.6245422055305905e-08,0.09977366400000001,0.80000000000000004,0.0,0.28218911188610701,0.096052645631771433,0.098399842654942532,1.442325147057021e-16,1.0283297637620127e-15,1.3289770534304759e-07,1.0893919176693427e-08,1.2740833865489256e-18,2.7227550996320006e-17,1.8366162016484168e-12,9.0892503605008198e-38,5.8962653291071412e-11,4.6724910832828091e-26,1.3796482803689893e-23,1.5621908035561929e-21,2.024985093524726e-25,2.6706485508638648e-17,7.0613936726156419e-29,0.0039455675555132956,0.0032002950561181415,2.2595414326225689e-10,3.2090983292946854e-12,6.8737040572470182e-06,5.9986992850493207e-15,4.049763658469153e-09,1.762904368168757e-06,8.7368623925931286e-09,1.4780356512115459e-09,8.6454170805622189e-20,5.9076356035232856e-16,4.4948756512874669e-15
3.640712479835037e-08,0.09977366400000001,0.80000000000000004,0.0,0.28217183439240584,0.096049310577511676,0.098392898974757809,1.4739351747235328e-16,1.0545585366478358e-15,1.3567947856975956e-07,1.107735165893284e-08,1.2904757135784847e-18,2.7579969023761326e-17,1.8533649568355077e-12,9.4096349002554479e-38,5.9683515124642057e-11,4.7755811367688649e-26,1.4092270413239234e-23,1.6025073220097833e-21,2.0684006556311195e-25,2.7051787440072612e-17,7.2450385795327769e-29,0.0039488873033555671,0.0032141821201738499,2.269067868987957e-10,3.2492320200146825e-12,6.9292307471039033e-06,6.034396851769184e-15,4.1173181529249655e-09,1.7778459881177148e-06,8.8497034450643031e-09,1.5101405890732292e-09,8.7956152442606811e-20,6.0326444711746247e-16,4.5702862368643988e-15
3.656882754139483e-08,0.09977366400000001,0.80000000000000004,0.0,0.28215460096779416,0.096046017072007328,0.098385956633660843,1.506093030813962e-16,1.0813284324061664e-15,1.3850585760262627e-07,1.1263014524458827e-08,1.3070062491473216e-18,2.793557018761702e-17,1.87020888290553e-12,9.7400559168030355e-38,6.0409683174937021e-11,4.8805561865791164e-26,1.4393007947860255e-23,1.6436733475224624e-21,2.1125463134158137e-25,2.7400216056543317e-17,7.4327277515138711e-29,0.0039521654389925711,0.0032280665028779285,2.2785927733197257e-10,3.2896687160725665e-12,6.9849201486548781e-06,6.0703401779373472e-15,4.1856710291622943e-09,1.7928470838358168e-06,8.9634898482959058e-09,1.5427816211091114e-09,8.9477358354682653e-20,6.1596936906502119e-16,4.6466085658666697e-15
3.673053028443929e-08,0.09977366400000001,0.80000000000000004,0.0,0.28213741111580298,0.096042764622561186,0.098379015629229502,1.5388057091190846e-16,1.1086478568600358e-15,1.4137732334773894e-07,1.1450924269336694e-08,1.3236755510938161e-18,2.8294372244308525e-17,1.8871482898820321e-12,1.0080790296821963e-37,6.1141166499923401e-11,4.987444148809862e-26,1.4698754259848742e-23,1.6857026758571335e-21,2.1574309668463137e-25,2.7751789141171184e-17,7.6245350109874687e-29,0.003955402455137356,0.0032419482090546461,2.2881161497802289e-10,3.330408894905115e-12,7.0407712195683154e-06,6.1065328957031611e-15,4.2548274501666995e-09,1.8079076142684825e-06,9.0782251978713228e-09,1.5759648212645062e-09,9.1017946641668396e-20,6.2888061515728729e-16,4.7238493038692955e-15
3.689223302748375e-08,0.09977366400000001,0.80000000000000004,0.0,0.28212026434585102,0.096039552742308174,0.09837207595906694,1.5720802607766969e-16,1.1365252985713295e-15,1.4429435879220293e-07,1.1641097427756748e-08,1.3404841770369469e-18,2.8656393005769408e-17,1.9041834882835578e-12,1.043212159215172e-37,6.1877974013261531e-11,5.0962732673865737e-26,1.5009568588803006e-23,1.7286092564902484e-21,2.2030635827289307e-25,2.8106524537385685e-17,7.8205352720070836e-29,0.003958598838670749,0.0032558272434775434,2.2976380024350079e-10,3.3714530233497164e-12,7.0967829134289109e-06,6.1429786662317335e-15,4.3247925726194605e-09,1.8230275383660234e-06,9.1939130853066517e-09,1.6096962928246757e-09,9.2578075967664523e-20,6.4200048640938549e-16,4.8020151309353011e-15
3.7053935770528215e-08,0.09977366400000001,0.80000000000000004,0.0,0.28210316017317344,0.096036380950146341,0.09836513762080136,1.6059237944752903e-16,1.1649693290049342e-15,1.4725744898080056e-07,1.1833550571823119e-08,1.357432684375928e-18,2.9021650339523466e-17,1.9213147891130143e-12,1.0794340158506028e-37,6.2620114484107713e-11,5.2070721170498983e-26,1.5325510561264629e-23,1.772407193409028e-21,2.2494531948817072e-25,2.8464440148999937e-17,8.0208045530538015e-29,0.0039617550707104392,0.0032697036108700482,2.3071583352545736e-10,3.4128015576259185e-12,7.1529541797820467e-06,6.1796811796192066e-15,4.3955715465899901e-09,1.8382068150833646e-06,9.3105570980518714e-09,1.6439821681347727e-09,9.4157905560101753e-20,6.5533129582090247e-16,4.8811127415249727e-15
3.721563851357268e-08,0.09977366400000001,0.80000000000000004,0.0,0.28208609811875407,0.0960332487706686,0.098358200612085722,1.6403434766573729e-16,1.1939886026855552e-15,1.5026708099236861e-07,1.2028300311343206e-08,1.3745216302898406e-18,2.9390162168760637e-17,1.9385425038470391e-12,1.1167743296656519e-37,6.3367596536922747e-11,5.3198696063608719e-26,1.5646640190336846e-23,1.8171107459039978e-21,2.2966089043065855e-25,2.8825553940282227e-17,8.2254199899553734e-29,0.0039648716266792198,0.0032835773159060697,2.3166771521161531e-10,3.4544549433177823e-12,7.2092839641788091e-06,6.2166441548032613e-15,4.4671695152290368e-09,1.8534454033797873e-06,9.4281608194919587e-09,1.6788286083157675e-09,9.5757595208780808e-20,6.6887536830637044e-16,4.9611488444053905e-15
3.737734125661714e-08,0.09977366400000001,0.80000000000000004,0.0,0.28206907770925732,0.096030155734095235,0.098351264930597426,1.6753465317224415e-16,1.2235918573471812e-15,1.5332374391589373e-07,1.2225363293617905e-08,1.3917515717372621e-18,2.9761946472411003e-17,1.955866944425369e-12,1.1552635396123934e-37,6.4120428651285976e-11,5.4346949807254151e-26,1.5973017875280382e-23,1.8627343293567852e-21,2.3445398793608064e-25,2.9189883936024528e-17,8.4344598489224869e-29,0.0039679489763724445,0.0032974483632105958,2.3261944568054096e-10,3.4964136153571365e-12,7.2657712082216352e-06,6.2538713394693086e-15,4.5395916144626708e-09,1.8687432622186815e-06,9.5467278289480263e-09,1.7142418029763989e-09,9.7377305264897638e-20,6.8263504062455231e-16,5.0421301625603101e-15
3.75390439996616e-08,0.09977366400000001,0.80000000000000004,0.0,0.28205209847696033,0.096027101376207388,0.098344330574037991,1.7109402422295983e-16,1.2537879140751284e-15,1.5642792882632877e-07,1.2424756203232563e-08,1.4091230654558919e-18,3.0137021285216614e-17,1.9732884232402026e-12,1.1949328081414385e-37,6.4878619161715966e-11,5.5515778254380995e-26,1.630470440108703e-23,1.9092925160230871e-21,2.3932553559275599e-25,2.9557448221608002e-17,8.6480035397030231e-29,0.0039709875840246642,0.0033113167573602764,2.3357102530181387e-10,3.5386779980076544e-12,7.3224148496105705e-06,6.2913665099518007e-15,4.6128429726870588e-09,1.8841003505673087e-06,9.6662617016784862e-09,1.7502279699211702e-09,9.9017196640104137e-20,6.9661266130701118e-16,5.1240634331003291e-15
3.770074674270606e-08,0.09977366400000001,0.80000000000000004,0.0,0.28203515995968681,0.096024085238281057,0.098337397540132834,1.7471319490998242e-16,1.2845856774406353e-15,1.5958012876013202e-07,1.2626495761848593e-08,1.4266366679621742e-18,3.0515404697801306e-17,1.9908072531255735e-12,1.235814036083842e-37,6.5642176257496331e-11,5.6705480687452491e-26,1.6641760938030851e-23,1.9568000358107528e-21,2.4427646375858659e-25,2.9928264943065479e-17,8.8661316288549648e-29,0.0039739879083754868,0.0033251825028840021,2.3452245443619308e-10,3.5812485048498167e-12,7.3792138221901656e-06,6.3291334711311008e-15,4.686928710464181e-09,1.8995166273965841e-06,9.7867660088802108e-09,1.7867933548544275e-09,1.006774308055328e-19,7.1081059058531576e-16,5.2069554071734031e-15
3.7862449485750525e-08,0.09977366400000001,0.80000000000000004,0.0,0.28201826170074135,0.096021106867022046,0.09833046582663095,1.7839290518178954e-16,1.3159941356279587e-15,1.6278083869053313e-07,1.2830598727995824e-08,1.444292935550919e-18,3.0897114856738498e-17,2.008423747346717e-12,1.2779398777951471e-37,6.6411107982508296e-11,5.7916359849273891e-26,1.6984249041197159e-23,2.0052717770529185e-21,2.4930770957797081e-25,3.0302352307140854e-17,9.0889258531388318e-29,0.0039769504027346581,0.0033390456042634805,2.3547373343578094e-10,3.6241255387667513e-12,7.4361670559969668e-06,6.3671760563258379e-15,4.7618539402183987e-09,1.9149920516808637e-06,9.9082443176896927e-09,1.8239442310805496e-09,1.0235816979084423e-19,7.252312003174211e-16,5.290812849875625e-15
3.802415222879499e-08,0.09977366400000001,0.80000000000000004,0.0,0.28200140324884448,0.096018165814501788,0.098323535431304607,1.8213390086339502e-16,1.3480223605539296e-15,1.6603055550252806e-07,1.3037081896865592e-08,1.462092424294918e-18,3.1282169964616924e-17,2.0261382195894321e-12,1.3213437565654266e-37,6.7185422235069062e-11,5.9148721974010993e-26,1.7332230649989251e-23,2.0547227872761098e-21,2.5442021699864059e-25,3.0679728581345489e-17,9.3164691330302621e-29,0.0039798755150463466,0.0033529060659337946,2.364248626441843e-10,3.667309491930911e-12,7.4932734773076112e-06,6.4054981271803902e-15,4.8376237659339827e-09,1.9305265823977519e-06,1.0030700191184224e-08,1.8616868992002831e-09,1.040595761832706e-19,7.3987687391300694e-16,5.3756425401623762e-15
3.818585497183945e-08,0.09977366400000001,0.80000000000000004,0.0,0.2819845841580686,0.096015261638093652,0.098316606351949123,1.8593693367647075e-16,1.3806795079799231e-15,1.6932977796760627e-07,1.3245962100104489e-08,1.4800356900445639e-18,3.1670588280104189e-17,2.0439509839494599e-12,1.3660598802992645e-37,6.7965126767776252e-11,6.040287681840236e-26,1.7685768087613044e-23,2.1051682739632647e-21,2.596149367884238e-25,3.1060412094011625e-17,9.5488455863536055e-29,0.0039827636879527124,0.0033667638922839664,2.3737584239667294e-10,3.7108007457916786e-12,7.5505320086875384e-06,6.4441035735481749e-15,4.9142432828536593e-09,1.9461201785279137e-06,1.0154137188383102e-08,1.9000276868032579e-09,1.0578181312665518e-19,7.5475000625776898e-16,5.4614512707597498e-15
3.834755771488391e-08,0.09977366400000001,0.80000000000000004,0.0,0.28196780398777421,0.096012393900410178,0.098309678586382482,1.8980276125943351e-16,1.4139748176162169e-15,1.7267900671821314e-07,1.3457256205608849e-08,1.4981232884274604e-18,3.2062388118008522e-17,2.0618623549218495e-12,1.4121232574696492e-37,6.8750229187358869e-11,6.1679137693166577e-26,1.8044924060539624e-23,2.1566236053115974e-21,2.6489282655193066e-25,3.1444421234342638e-17,9.7861405420371918e-29,0.0039856153588566723,0.0033806190876575059,2.3832667302033559e-10,3.7545996710638303e-12,7.6079415690402654e-06,6.4829963133701066e-15,4.9917175771781442e-09,1.9617727990549031e-06,1.0278558864248803e-08,1.9389729481567145e-09,1.0752504432049684e-19,7.6985300363675983e-16,5.5482458480762887e-15
3.850926045792837e-08,0.09977366400000001,0.80000000000000004,0.0,0.28195106230254779,0.096009562169241211,0.098302752132445242,1.9373214718749675e-16,1.4479176132186851e-15,1.7607874422195047e-07,1.3670981117319927e-08,1.5163557748480361e-18,3.2457587849338262e-17,2.0798726473903288e-12,1.4595697133497895e-37,6.9540736954534398e-11,6.2977821494603482e-26,1.8409761657945738e-23,2.209104310985243e-21,2.7025485074716529e-25,3.183177445246031e-17,1.0028440553991118e-28,0.0039884309599839563,0.0033944716563529599,2.3927735483423345e-10,3.7987066277168939e-12,7.6655010736572591e-06,6.522180292548538e-15,5.0700517257667795e-09,1.9774844029649997e-06,1.0403968769688225e-08,1.97852906389048e-09,1.0928943401899492e-19,7.8518828365675749e-16,5.6360330921150509e-15
3.8670963200972835e-08,0.09977366400000001,0.80000000000000004,0.0,0.28193435867213978,0.096006766017492251,0.098295826988000032,1.9772586099268739e-16,1.4825173026778007e-15,1.7952949475551896e-07,1.3887153775019776e-08,1.5347337044871551e-18,3.2856205901359384e-17,2.0979821766166853e-12,1.5084359065269341e-37,7.0336657383872139e-11,6.4299248736390994e-26,1.8780344351132393e-23,2.2626260828626216e-21,2.7570198070206238e-25,3.222249025944909e-17,1.0275833415108239e-28,0.0039912109184444163,0.0034083216026244405,2.4022788814955015e-10,3.8431219649654104e-12,7.7232094342683986e-06,6.5616594848167992e-15,5.1492507958392633e-09,1.9932549492470621e-06,1.0530370451553877e-08,2.0187024406782291e-09,1.1107514703009272e-19,8.0075827516764816e-16,5.7248198363859748e-15
3.88326659440173e-08,0.09977366400000001,0.80000000000000004,0.0,0.28191769267140293,0.096004005023124242,0.098288903150931542,2.0178467818382794e-16,1.517783378099906e-15,1.8303176437840494e-07,1.4105791154127829e-08,1.553257632301724e-18,3.3258260757650945e-17,2.1161912582301357e-12,1.558759345702302e-37,7.1137997643663226e-11,6.5643743581576586e-26,1.9156735992921579e-23,2.3172047757784568e-21,2.8123519463094866e-25,3.2616587227397249e-17,1.0528408171389158e-28,0.0039939556562926014,0.00342216893068217,2.4117827326974129e-10,3.8878460212600882e-12,7.7810655590929534e-06,6.6014378916040522e-15,5.2293198446785389e-09,2.0090843968923853e-06,1.0657767452645168e-08,2.0594995109150668e-09,1.1288234871452176e-19,8.1656541818284107e-16,5.8146129278185546e-15
3.899436868706176e-08,0.09977366400000001,0.80000000000000004,0.0,0.28190106388023273,0.096001278769093465,0.098281980619146059,2.0590938026648327e-16,1.5537254158807237e-15,1.8658606090631496e-07,1.4326910265498177e-08,1.5719281130243024e-18,3.3663770958158572e-17,2.1345002082167105e-12,1.6105784067812884e-37,7.1944764755796861e-11,6.7011633874764512e-26,1.9539000817031141e-23,2.3728564082603804e-21,2.8685547765092987e-25,3.3014083989434955e-17,1.0786255136191968e-28,0.0039966655905876308,0.0034360136446929964,2.4212851049067971e-10,3.9328791242798577e-12,7.8390683528912036e-06,6.6415195418956745e-15,5.3102639193348412e-09,2.024972704894575e-06,1.0786163311709624e-08,2.1009267323914675e-09,1.1471120498485413e-19,8.3261216379883447e-16,5.9054192266748233e-15
3.915607143010622e-08,0.09977366400000001,0.80000000000000004,0.0,0.28188447188350685,0.095998586843292461,0.098275059390571254,2.1010075476287304e-16,1.5903530767710692e-15,1.9019289388436219e-07,1.4550528155217546e-08,1.590745701162706e-18,3.4072755099245815e-17,2.1529093429086355e-12,1.6639323502581624e-37,7.2756965595643145e-11,6.8403251174498417e-26,1.9927203437428015e-23,2.4295971632600712e-21,2.9256382179820223e-25,3.3414999239769374e-17,1.1049465904607501e-28,0.0039993411334523447,0.003449855748780917,2.4307860010079906e-10,3.9782215909248542e-12,7.8972167170165306e-06,6.6819084920891979e-15,5.3920880563310133e-09,2.0409198322494247e-06,1.0915561563444157e-08,2.1429905879636155e-09,1.1656188230453596e-19,8.489009741136469e-16,5.9972456064626445e-15
3.931777417315068e-08,0.09977366400000001,0.80000000000000004,0.0,0.28186791627102648,0.095995928838491576,0.09826813946315606,2.1435959523174896e-16,1.6276761059347394e-15,1.9385277456000666e-07,1.4776661904403953e-08,1.6097109509996145e-18,3.4485231833743465e-17,2.1714189789737145e-12,1.7188613388995104e-37,7.357460689194258e-11,6.9818930785840101e-26,2.0321408847659752e-23,2.4874433888788595e-21,2.983612260442908e-25,3.3819351733716651e-17,1.1318133367960861e-28,0.0040019826921317619,0.0034636952470275912,2.4402854238123502e-10,4.023873727310286e-12,7.9555095494681095e-06,6.7226088258457196e-15,5.4747972813690679e-09,2.0569257379548147e-06,1.1045965738496379e-08,2.1856975852201784e-09,1.1843454768695128e-19,8.6543432214461536e-16,6.0900989538493133e-15
