Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),H2X(49),CHOX(53),CH4OX(60)
1.0023564065697871e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33446771791847063,0.11576256107265362,0.022725579759557694,0.0,8.8198860752992726e-12,3.881381956617009e-10,2.0430192312909029e-08,4.48809935300198e-15,1.2839483076214668e-25,5.7557416334853481e-09,1.23941909395641e-31,9.8221915503502366e-10,5.8433422745264153e-23,1.8551326079894122e-15,1.201677224503888e-20,8.6917832761382976e-23,1.150905594978644e-12,1.4868928547963701e-23,0.0029072706478521313,0.00019195526503088713,2.1513415678289502e-09,1.6085534815735853e-10,5.1108066121901944e-07,1.4950902397142297e-13,4.9022234081457176e-10,1.0548086138441893e-07,9.2316622606761798e-13,1.9855554555926675e-15,1.6821197077695592e-14,3.6130986240422146e-12,8.6442465505185842e-19,3.211307335324866e-20
1.0174920687577234e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33443468003338539,0.11573240080973013,0.022724145457892864,0.0,9.4131624031215434e-12,4.1037183872814159e-10,2.1419762716641042e-08,4.622022965843553e-15,1.4047735247729991e-25,5.8740023611677862e-09,1.3332645386195147e-31,9.9683466299072035e-10,6.077271780381268e-23,1.9656683598175879e-15,1.2887048324773821e-20,9.2518232873757839e-23,1.209166130166171e-12,1.5677145134833011e-23,0.0029374280068232006,0.0001948228722373122,2.1708842415375837e-09,1.6672525973640704e-10,5.2219734993025941e-07,1.5089582261421796e-13,5.0927516887930253e-10,1.0723835421679345e-07,9.5353730220264187e-13,2.0725252491756232e-15,1.7634492922696628e-14,3.8412011501685139e-12,9.1237477594033218e-19,3.4024357711812982e-20
1.0326277309456597e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33440195983816989,0.11570255752558387,0.022722711528714658,0.0,1.0038547518515768e-11,4.335659966281646e-10,2.2440566175163058e-08,4.7583975993347605e-15,1.5349989093058034e-25,5.9931593849153447e-09,1.4328340611379007e-31,1.0114532611526444e-09,6.317395450972737e-23,2.0812458952173757e-15,1.3805259288807628e-20,9.8386308207142619e-23,1.2695228964313226e-12,1.6517504238273578e-23,0.0029672683613931757,0.0001976897030701535,2.1904180529403903e-09,1.7272775527502516e-10,5.3341130561374417e-07,1.5228353588044585e-13,5.2874934277565874e-10,1.0898892860131945e-07,9.8436599368215774e-13,2.1624826349797076e-15,1.8473374247203026e-14,4.0802250269273553e-12,9.62193588009921e-19,3.6022665639067542e-20
1.047763393133596e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33436955399821305,0.11567302789025552,0.022721277969226711,0.0,1.0697381898607677e-11,4.5774952190076388e-10,2.3493014201795844e-08,4.8972448388349508e-15,1.6752045399349318e-25,6.1132118523045752e-09,1.5383979097029757e-31,1.0260753338928537e-09,6.5638029330201548e-23,2.202028708237031e-15,1.4773195207485765e-20,1.0453036141593823e-22,1.3320222103349538e-12,1.739085193228234e-23,0.0029967950415355038,0.00020055576270796156,2.2099431383172502e-09,1.7886411799436677e-10,5.4472241044905942e-07,1.5367221696854463e-13,5.4864523911563056e-10,1.1073215917855891e-07,1.0156471327201697e-12,2.2555138868338889e-15,1.9338174876856134e-14,4.330535422978663e-12,1.0139207319204707e-18,3.8110811328296981e-20
1.0628990553215322e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33433745921398628,0.11564380860882272,0.022719844776662602,0.0,1.1391046320213346e-11,4.8295178391699493e-10,2.4577511095464388e-08,5.0385862724670666e-15,1.8259968966007956e-25,6.2341589176863052e-09,1.65023565115331e-31,1.0407012637875198e-09,6.8165842644793911e-23,2.3281835766999054e-15,1.5792677898663602e-20,1.1095880058428914e-22,1.3967108100576069e-12,1.8298046474547547e-23,0.003026011342186614,0.00020342105627659259,2.229459631894175e-09,1.8513562847305493e-10,5.561305465516281e-07,1.5506191932375577e-13,5.6896305107211769e-10,1.124676282052046e-07,1.0473753921411936e-12,2.351707525416329e-15,2.0229222680071048e-14,4.5925048034457529e-12,1.0675959743043968e-18,4.029166525728587e-20
1.0780347175094685e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33430567222067248,0.1156148964210299,0.022718411948285493,0.0,1.2120962619965919e-11,5.0920267235376504e-10,2.5694453787113364e-08,5.1824434915692329e-15,1.9880096406197551e-25,6.3559997420852909e-09,1.7686363843260496e-31,1.0553314316268178e-09,7.0758298711819645e-23,2.4598805904024847e-15,1.6865560516677949e-20,1.1768013728894593e-22,1.4636358540678445e-12,1.923995835927605e-23,0.0030549205236157515,0.00020628558885001525,2.2489676658737507e-09,1.9154356471748269e-10,5.6763559594994451e-07,1.564526965453038e-13,5.8970278866163165e-10,1.1419492570394012e-07,1.0795452883537977e-12,2.4511543640999444e-15,2.114683944426193e-14,4.8665129860663318e-12,1.1232587595596257e-18,4.2568154668534091e-20
1.0931703796974047e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33427418978779949,0.11558628810092265,0.022716979481387862,0.0,1.2888594460451178e-11,5.3653260064352719e-10,2.68442316929945e-08,5.3288380911380285e-15,2.1619041697586245e-25,6.4787334931013748e-09,1.8938989560473954e-31,1.0699662164246399e-09,7.3416305635633579e-23,2.5972931792627664e-15,1.7993727122064764e-20,1.2470298461651997e-22,1.532844919789598e-12,2.0217470369570837e-23,0.0030835258117908912,0.00020914936545110425,2.2684673704651106e-09,1.9808920210532788e-10,5.7923744056179372e-07,1.5784460233918172e-13,6.1086428041609608e-10,1.1591364960508632e-07,1.1121511900166818e-12,2.553947551884584e-15,2.209134075855757e-14,5.1529471970325741e-12,1.1809481948848945e-18,4.4943264048626257e-20
1.108306041885341e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33424300871887663,0.11555798045648551,0.022715547373291137,0.0,1.369544810082491e-11,5.6497250939929087e-10,2.8027226574843905e-08,5.4777916702636254e-15,2.3483705047621593e-25,6.6023593448121686e-09,2.0263321797684549e-31,1.0846059954281258e-09,7.6140775334789177e-23,2.7405981412388796e-15,1.9179092239025139e-20,1.3203605515782038e-22,1.6043860022665655e-12,2.1231477629370899e-23,0.003111830398740756,0.00021201239105241937,2.287958873913469e-09,2.0477381332447882e-10,5.9093596217070015e-07,1.5923769062683012e-13,6.3244717508231528e-10,1.176234058813848e-07,1.145187324121644e-12,2.6601826125611932e-15,2.3063035903492351e-14,5.4522021265156794e-12,1.2407036050744536e-18,4.7420035605632863e-20
1.1234417040732773e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33421212585103632,0.115529970329284,0.022714115621345381,0.0,1.4543073173935843e-11,5.9455386981525226e-10,2.9243812407043165e-08,5.6293258325569675e-15,2.5481281643363371e-25,6.7268764776771696e-09,2.1662550568527975e-31,1.0992511441270154e-09,7.8932623511058187e-23,2.8899756702699597e-15,2.0423600393729113e-20,1.3968815896804698e-22,1.6783075128256991e-12,2.2282887654965085e-23,0.003139837442912997,0.00021487467057697003,2.3074423025292048e-09,2.1159866848060236e-10,6.0273104240366744e-07,1.6063201542839897e-13,6.5445094210533565e-10,1.193238086770695e-07,1.1786477779268659e-12,2.7699574929535021e-15,2.4062227744166808e-14,5.7646799838704337e-12,1.3025639173904786e-18,5.0001569745170363e-20
1.1385773662612135e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33418153805467843,0.11550225459411005,0.022712684222929019,0.0,1.5433063469908491e-11,6.2530868704267136e-10,3.0494355250770125e-08,5.783462186569135e-15,2.7619265898774048e-25,6.8522840784433584e-09,2.3139970005220459e-31,1.1139020362628288e-09,8.1792769619295924e-23,3.0456093842355053e-15,2.1729225633177458e-20,1.4766820147863345e-22,1.7546582777396922e-12,2.3372620406091628e-23,0.0031675500695285681,0.00021773620889896592,2.3269177807164688e-09,2.1856503504654402e-10,6.1462256270763664e-07,1.6202763076114932e-13,6.7687487379245554e-10,1.2101448042831126e-07,1.2125265082781484e-12,2.8833726084101795e-15,2.5089212629582054e-14,6.0907905525152794e-12,1.366567464262437e-18,5.2691025545947369e-20
1.1537130284491498e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33415124223311882,0.1154748301586315,0.022711253175448486,0.0,1.6367057723293088e-11,6.5726950354013997e-10,3.1779213135111775e-08,5.9402223462030678e-15,2.9905460674109469e-25,6.9785813400522082e-09,2.4698980624658451e-31,1.1285590438378684e-09,8.4722136838137e-23,3.207686352592601e-15,2.3097971036301501e-20,1.5598518139757359e-22,1.8334875368851955e-12,2.4501608336634624e-23,0.0031949713709323356,0.00022059701084455402,2.3463854310013922e-09,2.2567417774095309e-10,6.2661040432589117e-07,1.6342459083440841e-13,6.9971808784613243e-10,1.226950519763833e-07,1.2468173487699923e-12,3.0005308790409354e-15,2.6144280299827447e-14,6.4309512444834619e-12,1.4327529520239484e-18,5.5491621233153111e-20
1.168848690637086e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33412123532224203,0.11544769396304519,0.022709822476337942,0.0,1.7346740406541605e-11,6.9046940239871998e-10,3.3098735945233886e-08,6.0996279311177722e-15,3.2347987812621516e-25,7.1057674615480985e-09,2.6343091621225904e-31,1.1432225371240504e-09,8.7721652041507589e-23,3.3763971240282298e-15,2.4531868208336599e-20,1.64648188586251e-22,1.9148449423994016e-12,2.5670796444928713e-23,0.0032221044069399738,0.00022345708119254071,2.3658453740598586e-09,2.3292735868092063e-10,6.3869444827636514e-07,1.6482294991830555e-13,7.2297952795552726e-10,1.2436516267576677e-07,1.2815140102364396e-12,3.121537780279345e-15,2.7227713796506314e-14,6.78558715464086e-12,1.501158679447092e-18,5.8406634650163986e-20
1.1839843528250223e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33409151429015682,0.11542084297973371,0.022708392123058967,0.0,1.837384253091051e-11,7.2494201064168892e-10,3.44532653176016e-08,6.2617005671252172e-15,3.4955290311741648e-25,7.2338416479881218e-09,2.8075923186372632e-31,1.157892884671564e-09,9.0792245770939258e-23,3.5519357542572897e-15,2.6032976754081608e-20,1.7366640187961734e-22,1.9987805573360993e-12,2.6881142323682803e-23,0.0032489522051811675,0.00022631642467510084,2.3852977287448064e-09,2.4032583736165544e-10,6.5087457532842059e-07,1.662227621366181e-13,7.4665796632506188e-10,1.2602446049330822e-07,1.3166100905612188e-12,3.2465013932208417e-15,2.8339789378672368e-14,7.1551311145660244e-12,1.5718219535964007e-18,6.1439403730215156e-20
1.1991200150129586e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33406207613685623,0.11539427421292595,0.022706962113100245,0.0,1.9450142449747937e-11,7.6072150249763381e-10,3.5843134542164966e-08,6.4264618865799894e-15,3.7736141383390152e-25,7.3628031103532345e-09,2.9901208855028124e-31,1.1725704533173615e-09,9.39348522086712e-23,3.7344998333776447e-15,2.7603383748586753e-20,1.830490869070655e-22,2.0853448543159462e-12,2.813361620953381e-23,0.0032755177614391803,0.00022917504597847236,2.4047426121131507e-09,2.4787087044086906e-10,6.631506659790761e-07,1.6762408178767801e-13,7.7075200718222787e-10,1.2767260209948041e-07,1.3520990833858138e-12,3.3755324356662832e-15,2.9480776447584541e-14,7.5400237460880639e-12,1.6447806770273605e-18,6.4593326965785713e-20
1.2142556772008949e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3340329178938804,0.115367984698361,0.02270553244397731,0.0,2.0577466667459958e-11,7.9784260264757964e-10,3.7268668471608974e-08,6.59393352876194e-15,4.0699658259396855e-25,7.4926510654607651e-09,3.1822797878914664e-31,1.1872556081934816e-09,9.7150409151526599e-23,3.9242905131796952e-15,2.9245203195072303e-20,1.9280559390744008e-22,2.1745887141739757e-12,2.9429201032240762e-23,0.00330180403998682,0.0002320329497436377,2.4241801394523179e-09,2.5556371193726493e-10,6.7552260043194843e-07,1.6902696322974549e-13,7.9526008739476539e-10,1.2930925295552677e-07,1.387974376713281e-12,3.5087443139416124e-15,3.0650937474635653e-14,7.9407135144779149e-12,1.7200724711760917e-18,6.7871863875693248e-20
1.2293913393888311e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33400403662398392,0.11534197150295585,0.022704103113232205,0.0,2.1757690657677326e-11,8.3634058944613493e-10,3.8730183437663908e-08,6.7641371402518865e-15,4.3855301370576074e-25,7.6233847358782196e-09,3.3844657626824563e-31,1.2019487127352049e-09,1.0043985798555008e-22,4.1215125348190705e-15,3.0960575457841868e-20,2.0294535547093301e-22,2.2665634246077184e-12,3.076889246352996e-23,0.0033278139739188303,0.0002348901405669909,2.4436104243062752e-09,2.634056132846406e-10,6.8799025857447505e-07,1.7043146048363775e-13,8.201804791644715e-10,1.3093408739150392e-07,1.424229262912639e-12,3.6462531822608121e-15,3.1850527933720472e-14,8.3576567812885367e-12,1.7977333599737125e-18,7.1278535472798273e-20
1.2445270015767674e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33397542942080605,0.11531623172447647,0.022702674118433224,0.0,2.2992739682447041e-11,8.7625129811482597e-10,4.0227987174316165e-08,6.9370943753005403e-15,4.7212881986827064e-25,7.7550033498384244e-09,3.5970876011925917e-31,1.2166501286890446e-09,1.0380414366139298e-22,4.3263742559086125e-15,3.275166669815225e-20,2.1347788429248523e-22,2.3613206788179469e-12,3.2153698965601132e-23,0.0033535504654807688,0.00023774662300099183,2.463033578501225e-09,2.7139782297818808e-10,7.005535199538119e-07,1.7183762772303919e-13,8.4551129469574031e-10,1.3254678867549229e-07,1.4608569496253938e-12,3.7881779658170149e-15,3.3079796243410702e-14,8.7913178568396133e-12,1.8778002253286313e-18,7.481692472946349e-20
1.2596626637647036e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33394709340854473,0.11529076249121252,0.022701245457174626,0.0,2.4284589615498171e-11,9.1761112390851083e-10,4.1762378748024102e-08,7.1128268961908193e-15,5.0782581733107007e-25,7.8875061411558839e-09,3.8205663946162101e-31,1.2313602161205766e-09,1.0724421467043359e-22,4.5390876773974151e-15,3.4620668304052793e-20,2.2441277094960102e-22,2.4589125741447481e-12,3.3584641839304936e-23,0.0033790163863943851,0.00024060240155480647,2.4824497121709566e-09,2.7954158680308161e-10,7.132122637564465e-07,1.7324551924955621e-13,8.7125048678792128e-10,1.3414704907993816e-07,1.4978505560119475e-12,3.9346404106137428e-15,3.4338983712541549e-14,9.2421690523421912e-12,1.9603100503547265e-18,7.8490677039714691e-20
1.2747983259526399e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33391902574163368,0.11526556096165534,0.022699817127076319,0.0,2.5635267777645079e-11,9.6045702525531539e-10,4.3333648494958862e-08,7.2913563735936417e-15,5.4574947934873795e-25,8.0208923491444644e-09,4.0553357821810236e-31,1.2460793334221043e-09,1.107610230216199e-22,4.7598684711572961e-15,3.6569796288278965e-20,2.3575968157962396e-22,2.5593916107062251e-12,3.5062755272001353e-23,0.0034042145781795542,0.00024345748069493377,2.5018589337816599e-09,2.8783814803637062e-10,7.2596636878607685e-07,1.7465518877348679e-13,8.9739585139774741e-10,1.3573456993903117e-07,1.5352031224689062e-12,4.0857651588986439e-15,3.562832448871567e-14,9.710690731658783e-12,2.0452973217322003e-18,8.2303500682809694e-20
1.2899339881405762e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33389122360442375,0.11524062432417941,0.022698389125783636,0.0,2.7046853772001015e-11,1.0048265268674875e-09,4.4942077965016717e-08,7.4727044869173123e-15,5.8600897173010727e-25,8.15516121853625e-09,4.3018422020264209e-31,1.2608078373201666e-09,1.1435552421902196e-22,4.9889360068708027e-15,3.8601290694023604e-20,2.4752835557280916e-22,2.6628106900284767e-12,3.6589086385109086e-23,0.0034291478524727938,0.00024631186484582005,2.5212613501564141e-09,2.9628874690486761e-10,7.3881571343896991e-07,1.760666901068172e-13,9.2394503369837114e-10,1.3730906169585195e-07,1.5729076246093509e-12,4.2416797617543406e-15,3.6948045517514364e-14,1.0197371362694307e-11,2.1327976126789018e-18,8.6259167284956897e-20
1.3050696503285124e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3338636842108666,0.1152159497967272,0.022696961450967001,0.0,2.8521480319894466e-11,1.0507577228242026e-09,4.6587939872706526e-08,7.6568929246507105e-15,6.2871744271069423e-25,8.2903119994016774e-09,4.5605451448108205e-31,1.2755460828828865e-09,1.1802867724008291e-22,5.2265133783457531e-15,4.0717415006153227e-20,2.5972860334156323e-22,2.76922311366759e-12,3.8164695281355074e-23,0.0034538189913424057,0.00024916555839045955,2.5406570664994384e-09,3.0489462079567369e-10,7.5176017568426816e-07,1.7748007737505893e-13,9.5089552866203974e-10,1.3887024394818375e-07,1.6109569666845051e-12,4.4025147194426632e-15,3.8298366505817463e-14,1.0702707568413273e-11,2.2228474243104749e-18,9.036151227616705e-20
1.3202053125164487e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33383640480420279,0.11519153462649759,0.022695534100321713,0.0,3.0061334113377626e-11,1.0982892796275537e-09,4.82714980549905e-08,7.8439433847002979e-15,6.7399193589776408e-25,8.4263439470708262e-09,4.831917410054725e-31,1.2902944235271611e-09,1.2178144451455516e-22,5.4728274310429852e-15,4.2920455519760898e-20,2.7237030394877586e-22,2.8786825818373843e-12,3.9790655091733926e-23,0.0034782307476002717,0.00025201856567098137,2.5600461864197339e-09,3.1365700471933604e-10,7.6479963304281499e-07,1.7889540378451399e-13,9.7824468306722034e-10,1.404178454859751e-07,1.6493439902693934e-12,4.5684035838881258e-15,3.9679499886061414e-14,1.1227204177478589e-11,2.3154794840325152e-18,9.46144353493845e-20
1.335340974704385e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33380938265665239,0.11516737608963711,0.022694107071567615,0.0,3.1668656667234706e-11,1.1474604392280883e-09,4.9993007435708291e-08,8.0338775747211581e-15,7.2195333382006269e-25,8.5632563220558919e-09,5.1164453652260958e-31,1.3050532110256988e-09,1.2561479190411164e-22,5.7281087888908956e-15,4.5212720718935729e-20,2.8546340273943372e-22,2.991243192027888e-12,4.1468052022186092e-23,0.0035023858451103478,0.0002548708909892259,2.5794288119543936e-09,3.2257713053300522e-10,7.7793396256173505e-07,1.8031272251028531e-13,1.005989703211846e-09,1.4195160431654219e-07,1.6880614924616466e-12,4.7394829602829878e-15,4.1091650791846641e-14,1.1771374274507165e-11,2.4107276338677957e-18,9.9021900918804487e-20
1.3504766368923212e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33378261506910939,0.11514347149093482,0.022692680362448883,0.0,3.3345745165321002e-11,1.1983110220209281e-09,5.1752713996670845e-08,8.2267172124420935e-15,7.7272679620732072e-25,8.7010483899748491e-09,5.4146292075748337e-31,1.3198227955139007e-09,1.2952968868261959e-22,5.9925918798447556e-15,4.7596540680020817e-20,2.9901790913451865e-22,3.1069594376103321e-12,4.3197985400004259e-23,0.0035262869790938867,0.00025772253860730551,2.5988050435918245e-09,3.3165622702764964e-10,7.9116304079539847e-07,1.8173208741425584e-13,1.0341276556149048e-09,1.4347126769018186e-07,1.7271022160600594e-12,4.9158925228561678e-15,4.2535017038980838e-14,1.2335739249937705e-11,2.50862819491859e-18,1.0358793857101992e-19
1.3656122990802575e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33375609937083905,0.11511981816352039,0.022691253970733721,0.0,3.5094953329637899e-11,1.250881429814948e-09,5.3550854755608308e-08,8.4224840259850479e-15,8.2644164806441955e-25,8.8397194214762176e-09,5.7269832287230217e-31,1.3346035254965925e-09,1.3352710751706622e-22,6.2665149633392774e-15,5.007426641750808e-20,3.1304389423174051e-22,3.2258862064520899e-12,4.4981567719976457e-23,0.0035499368164314273,0.00026057351274815492,2.6181749802942829e-09,3.4089552081612238e-10,8.04486743785592e-07,1.8315355104117933e-13,1.0626554678849881e-09,1.4497659211878982e-07,1.7664588561106991e-12,5.0977751600375268e-15,4.4009789105074411e-14,1.2920828849505801e-11,2.6092120057689801e-18,1.0831664351918777e-19
1.3807479612681938e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3337298329191784,0.11509641346856522,0.022689827894214122,0.0,3.6918692291025812e-11,1.3052126487700861e-09,5.5387657750462952e-08,8.6211997541787435e-15,8.8323114001288593e-25,8.9792686921649983e-09,6.0540360820177899e-31,1.3493957478546024e-09,1.3760802444912561e-22,6.5501201572779542e-15,5.264826923625112e-20,3.2755148836139028e-22,3.3480787795237232e-12,4.6819924690275036e-23,0.0035733379959615777,0.00026342381759606771,2.6375387195199913e-09,3.5029623530228504e-10,8.1790494703505e-07,1.8457716559364508e-13,1.0915699383601183e-09,1.4646734337938183e-07,1.8061240837885152e-12,5.2852769706203164e-15,4.5516150120633926e-14,1.3527181223321351e-11,2.7125105261913132e-18,1.1321217705848801e-19
1.39588362345613e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33370381309924052,0.11507325479498687,0.022688402130705606,0.0,3.8819431443077378e-11,1.3613462523034913e-09,5.7263342030062898e-08,8.8228861468668054e-15,9.432331043659811e-25,9.1196954825296548e-09,6.3963310526536111e-31,1.3641998078511912e-09,1.4177341887735499e-22,6.8436534625882866e-15,5.5320940138550004e-20,3.4255087894220632e-22,3.4735928294837716e-12,4.8714195278099876e-23,0.0035964931287766418,0.00026627345729722226,2.6568963572454299e-09,3.5985959044685271e-10,8.3141752548895436e-07,1.8600298461481757e-13,1.1208677372353789e-09,1.4794329651982103e-07,1.8460905330329054e-12,5.4785472273271921e-15,4.7054275867712519e-14,1.4155342974543641e-11,2.8185603599589124e-18,1.1827876701122047e-19
1.4110192856440663e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33367803732362128,0.1150503395591566,0.022686976678046963,0.0,4.0799699326238584e-11,1.4193244039689327e-09,5.9178117651531585e-08,9.0275649652105685e-15,1.006589873663796e-24,9.2609990778702343e-09,6.7544263305708964e-31,1.3790160491383341e-09,1.4602427354001099e-22,7.1473647904773754e-15,5.8094689156323064e-20,3.580523080883515e-22,3.6024844192783844e-12,5.0665531755084285e-23,0.0036194047985151009,0.00026912243596019275,2.6762479879868431e-09,3.6958680429830935e-10,8.4502435351699259e-07,1.8743105990390369e-13,1.1505454055203016e-09,1.494042358600063e-07,1.8863508033523546e-12,5.6777385842947229e-15,4.8624334774454325e-14,1.4805869207648921e-11,2.9273905336301168e-18,1.2352070817512657e-19
1.4261549478320026e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33365250303210936,0.11502766520460987,0.022685551534099978,0.0,4.286208452083138e-11,1.4791898603029019e-09,6.1132185683768872e-08,9.2352579819863491e-15,1.0734477052450634e-24,9.4031787682275516e-09,7.1288952861378237e-31,1.3938448137628592e-09,1.5036157449847487e-22,7.4615079900241017e-15,6.0971944673240531e-20,3.7406607005558166e-22,3.7348100007381431e-12,5.2675099742472176e-23,0.0036420755616510115,0.0002719707576564505,2.6955937048211218e-09,3.7947909175920631e-10,8.5872530488553231e-07,1.8886144226472617e-13,1.180599366838327e-09,1.508499549741525e-07,1.9268974912263711e-12,5.8830070869402916e-15,5.022648792048778e-14,1.5479323576285396e-11,3.0390291154342561e-18,1.2894236277676729e-19
1.4397770438011453e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33362972654433232,0.11500746214776086,0.02268426916674731,0.0,4.4790630021131844e-11,1.5347182348453378e-09,6.2924600871221913e-08,9.424776841534586e-15,1.1367378967064818e-24,9.5318889677722426e-09,7.4804031837188446e-31,1.4072016907913552e-09,1.5433987458895805e-22,7.7533691180953736e-15,6.3651994080458972e-20,3.8892504897329299e-22,3.8568860566080897e-12,5.4534473051617403e-23,0.0036622753645902868,0.00027453368881210402,2.7129998693665104e-09,3.8852428920429134e-10,8.7113653174093261e-07,1.9015080311532217e-13,1.2079666135887991e-09,1.5213792571999571e-07,1.9636282604565246e-12,6.0730762799561357e-15,5.169599354968438e-14,1.6105508850429834e-11,3.1419366117793274e-18,1.3397916697966436e-19
1.453399139770288e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3336071417780318,0.11498745032980469,0.022682987046210759,0.0,4.6789810062373768e-11,1.5918424521837586e-09,6.4749132445335455e-08,9.6167707367194085e-15,1.2030999434762456e-24,9.6613077219725608e-09,7.8460906576218752e-31,1.4205692345888861e-09,1.5838972105522752e-22,8.0540795418483202e-15,6.6419660041311022e-20,4.0421496999754339e-22,3.9818313838141832e-12,5.6442837523012744e-23,0.0036822839081427599,0.00027709609400978775,2.7304013837598336e-09,3.9770505866555505e-10,8.8362380283973676e-07,1.9144211318683509e-13,1.2356328952703011e-09,1.534132708861516e-07,2.0005795873242796e-12,6.268315529877023e-15,5.3191727151251725e-14,1.6751152481171398e-11,3.2471702137257422e-18,1.3916840339772969e-19
1.4670212357394307e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3335847469221766,0.11496762794238369,0.022681705170978422,0.0,4.8861639959134495e-11,1.6505949249759984e-09,6.6605908364141983e-08,9.811255565177601e-15,1.2726501884790779e-24,9.7914345228425473e-09,8.2264083501414051e-31,1.4339476911961663e-09,1.6251183957812292e-22,8.36383259867752e-15,6.9276748491821679e-20,4.1994343711037495e-22,4.1096879380147604e-12,5.8401070808875837e-23,0.0037021030006727132,0.00027965797614243581,2.7477983129468773e-09,4.0702228026716407e-10,8.9618702482859742e-07,1.9273540734416736e-13,1.2635953681056049e-09,1.5467585914563397e-07,2.0377460575042035e-12,6.4688458400095107e-15,5.4713790938344595e-14,1.7416683322087581e-11,3.3547439354457022e-18,1.445133939253275e-19
1.4806433317085734e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33356254018287268,0.11494799319425943,0.022680423539552873,0.0,5.1008176636663366e-11,1.7110084618423457e-09,6.8495050733980428e-08,1.000824723287704e-14,1.3455077458522176e-24,9.922268865336309e-09,8.6218175675895542e-31,1.4473373056152133e-09,1.667069579810059e-22,8.6828242740542088e-15,7.2225075800792871e-20,4.3611808270884324e-22,4.2404979264554828e-12,6.0410059431458581e-23,0.0037217344334251113,0.00028221933807981865,2.7651907209802313e-09,4.1647683057219008e-10,9.088261039079358e-07,1.9403072420866378e-13,1.2918511214299478e-09,1.5592556518182097e-07,2.0751222487813265e-12,6.674790326551316e-15,5.6262282351659119e-14,1.8102535952637807e-11,3.4646858856820001e-18,1.5001750583762881e-19
1.494265427677716e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33354051978319993,0.11492854431114993,0.022679142150451033,0.0,5.3231519138200688e-11,1.773116268962251e-09,7.0416675827511988e-08,1.0207761654278877e-14,1.4217956541742079e-24,1.0053810247308917e-08,9.0327904505404745e-31,1.4607383218125891e-09,1.7097580622152128e-22,9.0112532142162099e-15,7.5266468445298077e-20,4.5274656660115006e-22,4.3743038071018397e-12,6.2470698809173552e-23,0.0037411799806884721,0.00028478018266880667,2.7825786710315854e-09,4.2606958423363311e-10,9.2154094582388858e-07,1.9532810322072652e-13,1.3203971745025183e-09,1.5716226967230732e-07,2.1127027274870635e-12,6.886274384916969e-15,5.783729407218859e-14,1.8809150705287741e-11,3.5770252363234783e-18,1.5568415200762883e-19
