Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),H2X(49)
2.0980191871909876e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991132,0.11866996602988072,0.022821567693052252,0.0,1.2861741155373908e-48,4.5545686190047736e-33,3.0230541056160378e-65,5.5509688043581834e-44,3.1015313598265267e-106,2.1333845187656059e-20,1.1370639241716474e-92,2.1333845116491588e-20,2.7955510231453417e-62,1.3148208484073769e-53,9.5391610768686831e-89,5.7640024133641944e-90,1.0428940414526134e-41,2.7123205146477554e-73,8.4606985533797296e-14,4.0679790511304547e-15,1.5680189196373027e-18,3.6318805429680406e-29,1.5680189234159033e-18,1.8718405704623764e-27,2.766212990869253e-32,2.7866511646423433e-37,3.8402784265345884e-59,2.2031850415313402e-41,8.4438522023647318e-79,5.2346370121396254e-45
4.196095288338712e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982262,0.11866996602979611,0.022821567693050219,0.0,2.057930215613762e-47,1.8218650313626367e-32,3.8603706399886257e-63,4.440915579027816e-43,1.5842120078322836e-103,4.2668269250832706e-20,7.277560163622643e-91,4.2668268966169048e-20,4.4730333003937604e-61,2.1037891374786675e-52,2.4362356521117069e-86,1.4720862832453589e-87,8.3433478851101362e-41,8.6797297535253504e-72,1.6921626623957225e-13,8.1360684562452729e-15,3.1360803718478971e-18,1.4527813109875585e-28,3.1360803869627174e-18,7.487403958717258e-27,2.2129702053608913e-31,4.4482989159794402e-36,2.4520184620644737e-57,1.7625892423597886e-40,2.1565012810309037e-76,4.1878101212745287e-44
8.39224749063416e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319964526,0.11866996602962689,0.022821567693046149,0.0,3.2927279488958516e-46,7.2875383999519762e-32,4.9352511179845319e-61,3.552788666191776e-42,8.1012232841508367e-101,8.5337117803890194e-20,4.6577508442338505e-89,8.5337116665223981e-20,7.1569745897798558e-60,3.3661216821829571e-51,6.2291326716147594e-84,3.7639301231187815e-85,6.6747535511095021e-40,2.7775621700691666e-70,3.3843482764616422e-13,1.6272247266464689e-14,6.2722032648208359e-18,5.8111806528497628e-28,6.2722033252816194e-18,2.9949035270071127e-26,1.7703128342373131e-30,7.1087580898395707e-35,1.5673930385507029e-55,1.4100871248830282e-39,5.5138884728142393e-74,3.3502896346960175e-43
1.6784551895225059e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319929054,0.11866996602928845,0.022821567693038013,0.0,5.2683909573433274e-45,2.9150334997632524e-31,6.3128203978159728e-59,2.8422533949450649e-41,4.1449890588053105e-98,1.7067481661682204e-19,2.9809964903523472e-87,1.7067481206213398e-19,1.1451256315994048e-58,5.3858369399975384e-50,1.593568852983064e-81,9.6290801937522478e-83,5.3398281712261748e-39,8.8882767253399431e-69,6.7687195043951648e-13,3.2544604886862652e-14,1.2544449004973716e-17,2.3244811195951896e-27,1.2544449246825166e-17,1.1978966909620484e-25,1.4161237391377075e-29,1.1366411102458414e-33,1.0024528149161836e-53,1.1280747877402915e-38,1.4105912020190254e-71,2.680250454766936e-42
3.3569160704406852e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319858111,0.11866996602861156,0.022821567693021742,0.0,8.4294291015105659e-44,1.1660190153375791e-30,8.0765159019226276e-57,2.2738116697986515e-40,2.1212091269021044e-95,3.4135022106995288e-19,1.9078492590614814e-85,3.4135020285115442e-19,1.8322087441132669e-57,8.6173568974031367e-49,4.0775670068762027e-79,2.4638546088387879e-80,4.2718650418590099e-38,2.8442609600722185e-67,1.3537461959468933e-12,6.5089320127495081e-14,2.508894030210748e-17,9.2979244084001603e-27,2.5088941269572389e-17,4.7910325376443373e-25,1.1326865054689743e-28,1.8177662981059989e-32,6.4126161420155218e-52,9.0245993796850514e-38,3.6093693608955408e-69,2.144211272934829e-41
6.713837832277045e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319716225,0.11866996602725778,0.022821567692989198,0.0,1.3487033669504878e-42,4.6641031858372151e-30,1.0332527195307812e-54,1.8190528678014286e-39,1.0854906533859291e-92,6.8270105728528236e-19,1.2210272089487376e-83,6.8270098440999724e-19,2.9315400997806841e-56,1.3787734053160236e-47,1.0433107394466787e-76,6.3041660863777796e-78,3.4174808318658626e-37,9.1016546877404891e-66,2.7074946866443379e-12,1.3017875060810603e-13,5.0177922163687051e-17,3.7191555199327757e-26,5.0177926034004824e-17,1.915962471769707e-24,9.05805337128178e-28,2.9069346345127096e-31,4.1019240050809827e-50,7.2196490972683145e-37,9.2351438415610697e-67,1.7153788364352704e-40
1.3427681355949762e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319432446,0.11866996602455024,0.022821567692924108,0.0,2.1579033163777005e-41,1.8656594043128784e-29,1.3214700220697827e-52,1.4552436276972943e-38,5.5531270953061269e-90,1.3654028389522069e-18,7.814585942070452e-82,1.3654025474508902e-18,4.6904687985094375e-55,2.206018100565881e-46,2.6686704735193808e-74,1.6125341309749346e-75,2.7339606594311551e-36,2.912532486703315e-64,5.4149916667699906e-12,2.6035761156671212e-13,1.0035588295609458e-16,1.4876479759287806e-25,1.0035589844100271e-16,7.660233313458234e-24,7.240929301541204e-27,4.6473323843230386e-30,2.6230546249258853e-48,5.7756577758834799e-36,2.3622424400963908e-64,1.3723157169599163e-39
2.6855368403295197e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318864889,0.11866996601913514,0.022821567692793927,0.0,3.4525705656835032e-40,7.4627753610978089e-29,1.6888731451856588e-50,1.1641953086122356e-37,2.8388284676632795e-87,2.7308068392310644e-18,5.0013388043995489e-80,2.730805673225506e-18,7.50475299349052e-54,3.5295610384250303e-45,6.8212801424530514e-72,4.1217328954184993e-73,2.1871276854650127e-35,9.3201077641587435e-63,1.082998562194435e-11,5.2071533347346104e-13,2.0071179281790459e-16,5.9504723757876749e-25,2.0071185478655748e-16,3.061200971419593e-23,5.7839303051616127e-26,7.4245135604782238e-29,1.6761566394425599e-46,4.6204226796150742e-35,6.0380188562519434e-62,1.0978715647846279e-38
5.3710742497986066e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631772978,0.11866996600830494,0.02282156769253357,0.0,5.523870456082267e-39,2.9852186303219007e-28,2.1552208408810466e-48,9.3135620638633788e-37,1.4490977941074586e-84,5.4616165875684145e-18,3.2008580819254434e-78,5.4616119235460561e-18,1.2007604577598717e-52,5.647075513289907e-44,1.7409775574589413e-69,1.0519791151398876e-70,1.7496358313160799e-34,2.9824344715904234e-61,2.1659973511985275e-11,1.0414307772451067e-12,4.0142356564951496e-16,2.3800921985152793e-24,4.0142381375592427e-16,1.2221720299041122e-22,4.6130876877291376e-25,1.1844082626544766e-27,1.0694839316399827e-44,3.6961704311545061e-34,1.5410611622609606e-59,8.783270732164179e-38
1.0742149068736782e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315459557,0.11866996598664456,0.022821567692012854,0.0,8.8374143461565435e-38,1.1941735015412297e-27,2.7421344474262507e-46,7.4508462397152992e-36,7.3750051109388702e-82,1.0923243075358358e-17,2.0485506694436491e-76,1.0923224419272432e-17,1.9212159011576186e-51,9.0346054385382798e-43,4.4302196991292178e-67,2.676943360202695e-68,1.3996021801905415e-33,9.5437863074988934e-60,4.3319949210835984e-11,2.0828616646209893e-12,8.0284692374478699e-16,9.519592598449461e-24,8.0284791802209014e-16,4.8703172514669084e-22,3.6681281359991858e-24,1.8839333733020262e-26,6.8034777624728024e-43,2.9566672130583876e-33,3.9214638334394742e-57,7.0270893567803975e-37
2.148429870661313e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310919117,0.1186699659433238,0.022821567690971423,0.0,1.4137370578880791e-36,4.7773746440510418e-27,3.46817073814878e-44,5.9606704282507181e-35,3.7312074386810196e-79,2.1846524015373099e-17,1.311073307056886e-74,2.1846449391066303e-17,3.0739421710914695e-50,1.4453078028071431e-41,1.1206687135823236e-64,6.7715971374348305e-66,1.1195112503537317e-32,3.0540084303816449e-58,8.6639900283612784e-11,4.1657234387031226e-12,1.6056928896642515e-15,3.8072157709373578e-23,1.6056968815425621e-15,1.9335836107624626e-21,2.8992268012837836e-23,2.9792127152340631e-25,4.3022154739708233e-41,2.3649029288328809e-32,9.9195664820360177e-55,5.62241949341213e-36
4.2968597982365825e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756301838231,0.11866996585668227,0.022821567688888562,0.0,2.2611819223732283e-35,1.9114830211376178e-26,4.3351376397337778e-42,4.7685253988618889e-34,1.8657026096932659e-76,4.3693197752932816e-17,8.390879158812916e-73,4.3692899256018504e-17,4.9182965187482012e-49,2.3117595637287536e-40,2.8017548249479077e-62,1.6929490456364032e-63,8.9533626857255669e-32,9.7728055707520406e-57,1.7327980112946804e-10,8.3314469841888985e-12,3.2113818204245746e-15,1.5223894299839633e-22,3.2113979053740247e-15,7.6203885946480506e-21,2.2644098344427083e-22,4.6573907709935613e-24,2.6885840821661546e-39,1.8912331795780977e-31,2.4798794093039205e-52,4.4991081951135142e-35
6.445289725811853e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756292757345,0.11866996577004074,0.0228215676868057,0.0,8.3212938624683259e-35,4.0626711724169089e-26,2.8128244903014522e-41,1.4156541185988329e-33,1.5760625703271975e-75,6.5539983347813853e-17,4.7640885594720928e-72,6.5539349042335182e-17,1.8606894674945238e-48,8.8123161411058437e-40,2.0908037459744236e-61,1.2633596414239579e-62,2.5596543088885946e-31,4.5589882060984981e-56,2.5991970067562487e-10,1.249717052699618e-11,4.8170677501120281e-15,3.2343480278802134e-22,4.8171021022654284e-15,1.6028813541706204e-20,6.386316467754581e-22,1.6952398547211548e-23,1.4875113362846084e-38,5.4066132580593659e-31,1.850587993340945e-51,1.2866533902864734e-34
1.0742149580962393e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756274595578,0.11866996559675769,0.022821567682639977,0.0,6.3986827112931526e-34,1.1237380155137201e-25,1.2134627500177987e-39,6.6311920537735608e-33,2.1199756122359014e-73,1.0923400196518589e-16,1.2807231022425835e-70,1.092322483004266e-16,1.4684686596078325e-47,7.2423104196086274e-39,1.5831323985363267e-59,9.5660063470969614e-61,1.1757006035869582e-30,6.109314419882959e-55,4.3319949456914508e-10,2.0828617601897224e-11,8.0284276052410252e-15,8.9368244952396068e-22,8.0285237880605546e-15,4.3184499432844829e-20,2.8174298756459885e-21,1.2543527940718006e-22,3.7052716597809562e-37,2.4831083959662729e-30,1.4011583148991587e-49,5.9155257229247122e-34
1.4609323450597878e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756258249987,0.11866996544080294,0.022821567678890826,0.0,1.76175537804618e-33,2.0016521170851109e-25,5.6948431463929636e-39,1.5302106304950018e-32,1.1663565860935762e-72,1.4855898013206018e-16,5.5610874631427675e-70,1.4855585737863579e-16,4.1209933142058886e-47,2.1115868406424476e-38,8.1186831810955911e-59,4.9056756648281159e-60,2.6457144149522627e-30,2.0276352531616135e-54,5.8915130487395567e-10,2.8326919960654417e-11,1.0918641778385532e-14,1.5907706378617553e-21,1.091881446645078e-14,7.5600095584262368e-20,6.1996473500299784e-21,3.3932322988979615e-22,1.5599637703678183e-36,5.5874917180534947e-30,7.1854010027963148e-49,1.3318895239330621e-33
1.8476497320233363e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756241904395,0.11866996528484822,0.022821567675141676,0.0,3.9667894550773834e-33,3.125536762948961e-25,1.9728910080882956e-38,2.9463206094101054e-32,5.331265424343296e-72,1.8788434084387892e-16,1.6838998539932403e-69,1.8787946618791377e-16,9.4352408567318779e-47,4.8304555486357615e-38,3.248439411718692e-58,1.9628539939199216e-59,4.9990347075235033e-30,5.4482700726452382e-54,7.4510311073383229e-10,3.5825222310251739e-11,1.3808845688053036e-14,2.4822505531147579e-21,1.3809117463081263e-14,1.1602612470976048e-19,1.1444639140880597e-20,7.4931448927804268e-22,4.6053839914534098e-36,1.0556837629426719e-29,2.8749547884241813e-48,2.5179585512588325e-33
2.234367118986885e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756225558804,0.11866996512889348,0.022821567671392526,0.0,7.6219654884967969e-33,4.4819238652032649e-25,5.4919788557326828e-38,5.0094565980113601e-32,1.7955138638766096e-71,2.2721006290875078e-16,4.3715901606381429e-69,2.2720307474315799e-16,1.8399257935708143e-46,9.5498529441815109e-38,9.9618617807348041e-58,6.0194057515534667e-59,8.3533026813876827e-30,1.2052853248490784e-53,9.0105491239499771e-10,4.3323524651197043e-11,1.6699039902811298e-14,3.5571691316596462e-21,1.669943250194733e-14,1.6368288359585978e-19,1.8715180065176959e-20,1.4145265768834154e-21,1.1633985270470276e-35,1.7639304349404495e-29,8.8163622643788273e-48,4.2095889153682274e-33
3.007801892913982e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756192867632,0.11866996481698404,0.022821567663894222,0.0,1.9701718503666828e-32,7.7253469315516694e-25,2.5669618749084336e-37,1.107590709258226e-31,1.0549558106406209e-70,3.0586233109405436e-16,1.9336550346390517e-68,3.0585029127432756e-16,4.8849120011857542e-46,2.6697671543763933e-37,5.2186621661160364e-57,3.1533471342764777e-58,1.7825067253187535e-29,3.7921956254157292e-53,1.2129585061422454e-09,5.8320129313357628e-11,2.2479406223359379e-14,6.1248013036636392e-21,2.2480091192592229e-14,2.7456431201338598e-19,3.8568415967311075e-20,3.5555959371454972e-21,4.8688895751208026e-35,3.7636979629717033e-29,4.6184663565294904e-47,8.9900861073098191e-33
3.7812366668410796e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756160176454,0.11866996450507458,0.022821567656395918,0.0,4.1707040695860269e-32,1.1829424107643194e-24,8.3774173341288376e-37,2.0750470864307141e-31,4.1290001766461174e-70,3.8451593497728221e-16,5.8185200437718823e-68,3.8449750686648582e-16,1.0596001287749953e-45,5.9753176253746314e-37,1.8757955164672017e-56,1.1334383006609235e-57,3.2398746527392198e-29,9.3800300037174363e-53,1.5248620843693481e-09,7.3316733943538267e-11,2.8259736707851054e-14,9.3689410265996929e-21,2.8260797725174766e-14,4.0954406103715406e-19,6.7839408028460679e-20,7.3386987320735062e-21,1.4122239598200244e-34,6.8402876670478061e-29,1.6600296450997971e-46,1.6352659781847898e-32
4.554671440768177e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756127485288,0.11866996419316515,0.022821567648897621,0.0,7.8873243728931551e-32,1.6853466882957558e-24,2.3101454153505697e-36,3.5118046204213883e-31,1.3590139008420829e-69,4.6317096514752568e-16,1.5061931807669638e-67,4.631447214559427e-16,2.0477971926654031e-45,1.180058721891588e-36,5.6784154311481406e-56,3.431146644835237e-57,5.3569985456836045e-29,2.0401904971986218e-52,1.836765646023611e-09,8.8313338539571172e-11,3.4040028925833759e-14,1.3334197968747043e-20,3.4041557998540112e-14,5.6825785196767066e-19,1.0851142762334309e-19,1.3529319573826391e-20,3.5163952475080756e-34,1.1309141424334932e-28,5.0251455174143019e-46,2.705892404741637e-32
6.101540988622371e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756062102949,0.11866996356934638,0.022821567633901016,0.0,2.3877459765016472e-31,2.9718485295617666e-24,1.7727430036056671e-35,8.3514155392792173e-31,2.1609276941875292e-68,6.2048538466611866e-16,9.3202999720997231e-67,6.2043914757025697e-16,6.4437383603129795e-45,3.7607520422640348e-36,6.2171548295911211e-55,3.7566656497138367e-56,1.2343165276639009e-28,8.5476629512301098e-52,2.4605727186797565e-09,1.1830654762727779e-10,4.5600496407434637e-14,2.3460532456904066e-20,4.5603258828256502e-14,9.4711894992990896e-19,2.3088444461264523e-19,3.818992806406101e-20,1.9189039308301682e-33,2.6051911904507006e-28,5.5012764137715318e-45,6.246158658191483e-32
