Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),CO2X(24)
2.5103561981441743e-08,0.09977366400000001,0.80000000000000004,0.0,0.28352274624868684,0.096417706580518958,0.098881677131302206,2.9586166453030778e-09,2.2057200818719576e-07,1.9862734853781072e-08,2.6993836723908852e-09,1.7609984937260194e-23,5.2597923391421647e-17,9.7727550304399214e-12,1.5600921089208367e-36,1.9826908012186512e-11,4.4114911846360486e-25,6.572764329811257e-17,7.1663442062636827e-25,3.7875222498135376e-26,1.0261641080873611e-09,2.386431070432235e-28,0.0035814052287109796,0.0022355208960833412,9.0985386950095783e-12,9.3658686630043902e-08,2.9769627160825301e-06,2.214459514879925e-16,5.3460498063148031e-12,8.1625056651190945e-08,8.2119729338602237e-11,8.0088127425228154e-07,2.2210983516624207e-12
2.519243943129194e-08,0.09977366400000001,0.80000000000000004,0.0,0.28351069995525879,0.096413406798169787,0.098877805490549669,3.0031160084038922e-09,2.2500136012511381e-07,2.015359516532263e-08,2.7298183311258716e-09,1.8133134480894067e-23,5.3637474938848359e-17,9.9322672380643331e-12,1.64951265349004e-36,2.0004813641608783e-11,4.5731607785219817e-25,6.6775995192340402e-17,7.321602859324506e-25,3.8463543145657596e-26,1.0390934752757397e-09,2.4824119669052408e-28,0.0035856990028089075,0.0022432529047483134,9.1289006122151283e-12,9.4419862256494517e-08,2.9907776748801375e-06,2.22185314591666e-16,5.3691830659800495e-12,8.1609608324237669e-08,8.3492735397449114e-11,8.0682980254217547e-07,2.2453461879274477e-12
2.5281316881142138e-08,0.09977366400000001,0.80000000000000004,0.0,0.28349868346493035,0.096409135710465318,0.09887393432999203,3.0481000935625764e-09,2.2949727652719993e-07,2.0447112071406535e-08,2.760460621743093e-09,1.8672241681808556e-23,5.4693920094960448e-17,1.0093758587286505e-11,1.7437141390319384e-36,2.0183442460385046e-11,4.7401402660507291e-25,6.783635973092477e-17,7.4797209264884293e-25,3.9058455820365177e-26,1.0521256399757698e-09,2.5819038187057744e-28,0.0035899640624925022,0.0022509838651397951,9.1592588660331069e-12,9.5182101362229769e-08,3.0045320689446912e-06,2.2292459057747226e-16,5.3922225885422202e-12,8.1594273811185501e-08,8.4879899418364284e-11,8.1279729224950922e-07,2.2697602373514293e-12
2.5370194330992336e-08,0.09977366400000001,0.80000000000000004,0.0,0.28348669659016773,0.096404893130013811,0.098870063648759637,3.0935722156835806e-09,2.3406030169968921e-07,2.0743285067396384e-08,2.7913110155140245e-09,1.922775873069532e-23,5.5767467161907606e-17,1.0257244457901897e-11,1.8429332239281049e-36,2.0362789573445892e-11,4.9125827654585319e-25,6.8908804712759795e-17,7.6407415442454278e-25,3.9660005158665891e-26,1.0652607065183949e-09,2.6850217150877168e-28,0.0035942005951569308,0.0022587137785050884,9.1896134441198404e-12,9.5945350432908443e-08,3.0182248504425746e-06,2.2366377912566417e-16,5.4151668219859397e-12,8.1579051947964022e-08,8.6281202917184591e-11,8.1878373732841774e-07,2.2943410080956513e-12
2.5459071780842533e-08,0.09977366400000001,0.80000000000000004,0.0,0.28347473914465848,0.096400678870646545,0.098866193445988224,3.1395356997720633e-09,2.3869097618664029e-07,2.1042113269681364e-08,2.8223699826581167e-09,1.9800148883523618e-23,5.6858326040675038e-17,1.0422740240264202e-11,1.9474173086271514e-36,2.054285002139844e-11,5.0906451498363559e-25,6.9993397437364934e-17,7.8047083422278489e-25,4.026823589776127e-26,1.0784987715767843e-09,2.7918840570767797e-28,0.0035984087869742952,0.0022664426460847461,9.2199643338906595e-12,9.6709555775236328e-08,3.0318549799926832e-06,2.2440287991055839e-16,5.4380142257454111e-12,8.1563941560556756e-08,8.7696624358116622e-11,8.2478913172828071e-07,2.3190890079615692e-12
2.554794923069273e-08,0.09977366400000001,0.80000000000000004,0.0,0.28346281094330322,0.096396492747409884,0.098862323720818851,3.1859938809265874e-09,2.4338983662034295e-07,2.1343595414506289e-08,2.8536379923444003e-09,2.0389886679327439e-23,5.7966708231886976e-17,1.0590261334096465e-11,2.0574249769814997e-36,2.0723618781173772e-11,5.2744881210150239e-25,7.1090204694886191e-17,7.9716654466377843e-25,4.0883192875436686e-26,1.0918399241451101e-09,2.9026126384910726e-28,0.0036025888229016217,0.0022741704691127832,9.2503115225290258e-12,9.7474663530882108e-08,3.045421426953331e-06,2.2514189260076456e-16,5.4607632712152546e-12,8.1548941466731892e-08,8.9126139149087073e-11,8.3081346939181489e-07,2.3440047443855221e-12
2.5636826680542928e-08,0.09977366400000001,0.80000000000000004,0.0,0.28345091180220749,0.096392334576557465,0.098858454472397786,3.2329501043317068e-09,2.4815741557247242e-07,2.1647729856942994e-08,2.8851155126930231e-09,2.0997458160985019e-23,5.9092826836484839e-17,1.0759823147299572e-11,2.1732264536912171e-36,2.0905090766692925e-11,5.4642762844650224e-25,7.2199292756225448e-17,8.1416574836751626e-25,4.1504921029851605e-26,1.1052842455193128e-09,3.0173327285512624e-28,0.0036067408866887951,0.0022818972488168826,9.2806549969956664e-12,9.8240619690516433e-08,3.0589231697072845e-06,2.2588081685941451e-16,5.483412442255392e-12,8.1534050477663958e-08,9.0569719638808507e-11,8.3685674425328105e-07,2.3690887244336523e-12
2.5725704130393125e-08,0.09977366400000001,0.80000000000000004,0.0,0.28343904153867278,0.096388204175542017,0.09885458569987661,3.2804077252504591e-09,2.5299424140607847e-07,2.1954514570004318e-08,2.9168030107766933e-09,2.1623361099004828e-23,6.0236896556279041e-17,1.0931441094758316e-11,2.2951040783617953e-36,2.1087260829551115e-11,5.660178225215685e-25,7.3320727363303896e-17,8.3147295829664979e-25,4.2133465399329967e-26,1.1188318092798815e-09,3.1361731561020804e-28,0.0036108651608864496,0.0022896229864185994,9.3109947440377262e-12,9.9007370107965863e-08,3.0723591959447309e-06,2.2661965234439229e-16,5.505960235689709e-12,8.1519267399451943e-08,9.2027335115531629e-11,8.4291895023680175e-07,2.3943414547970564e-12
2.5814581580243323e-08,0.09977366400000001,0.80000000000000004,0.0,0.28342719997118865,0.096384101363007818,0.098850717402412011,3.3283701090167565e-09,2.5790083812849746e-07,2.2263947143901881e-08,2.9487009526220627e-09,2.2268105218331409e-23,6.1399133694375118e-17,1.1105130597145436e-11,2.4233527966957897e-36,2.127012375972006e-11,5.8623665847983745e-25,7.4454573719462649e-17,8.4909273809942013e-25,4.2768871122150884e-26,1.1324826812766593e-09,3.2592663954669986e-28,0.0036149618268537975,0.002297347683133567,9.3413307501980348e-12,9.9774860514475398e-08,3.085728502944035e-06,2.2735839870856676e-16,5.5284051617983884e-12,8.150459103453925e-08,9.3498951807519223e-11,8.4900008125478319e-07,2.4197634417871319e-12
2.590345903009352e-08,0.09977366400000001,0.80000000000000004,0.0,0.28341538691942403,0.096380025958782672,0.098846849579165966,3.3768406310276973e-09,2.6287772524527802e-07,2.2576024785448812e-08,2.9808098032110334e-09,2.2932212428184394e-23,6.2579756155473096e-17,1.1280907079723904e-11,2.5582806693515162e-36,2.1453674286268203e-11,6.0710181392180375e-25,7.560089648000599e-17,8.6702970245263568e-25,4.3411183436339226e-26,1.1462369196156883e-09,3.3867486539580023e-28,0.0036190310647664166,0.0023050713401716956,9.3716630018243058e-12,1.0054303653307173e-07,3.0990300978501023e-06,2.2809705560002204e-16,5.550745744803743e-12,8.1490020183040396e-08,9.498453288524507e-11,8.5510013120643699e-07,2.445355191331127e-12
2.5992336479943717e-08,0.09977366400000001,0.80000000000000004,0.0,0.28340360220421945,0.096375977783870401,0.098842982229305473,3.4258226767357791e-09,2.6792541761520611e-07,2.2890744317608113e-08,3.013130026481999e-09,2.361621705494311e-23,6.377898344604087e-17,1.1458785971147779e-11,2.7002093990154931e-36,2.1637907078098719e-11,6.2863138779574659e-25,7.6759759742891109e-17,8.852885174046969e-25,4.4060447679456616e-26,1.1600945746481065e-09,3.5187599610624893e-28,0.0036230730536239777,0.0023127939587373773,9.4019914850784652e-12,1.0131184369301992e-07,3.1122629979501662e-06,2.2883562266229273e-16,5.5729805233493076e-12,8.1475553643979192e-08,9.6484038465327368e-11,8.6121909397639798e-07,2.4711172089678948e-12
2.6081213929793915e-08,0.09977366400000001,0.80000000000000004,0.0,0.28339184564757863,0.096371956660443014,0.098839115352002696,3.4753196416410349e-09,2.7304442530652018e-07,2.3208102179187895e-08,3.0456620853310332e-09,2.4320666078089163e-23,6.4997036674360587e-17,1.1638782702261969e-11,2.8494748762491076e-36,2.1822816744705034e-11,6.5084390840183269e-25,7.7931227039568999e-17,9.0387390071865385e-25,4.4716709288392342e-26,1.1740556889611089e-09,3.6554442593293956e-28,0.0036270879712579289,0.0023205155400296803,9.4323161859459261e-12,1.0208122744436572e-07,3.1254262309468437e-06,2.2957409953459598e-16,5.5951080509721033e-12,8.1461190216443406e-08,9.7997425616192601e-11,8.6735696343342962e-07,2.4970499998438209e-12
2.6170091379644112e-08,0.09977366400000001,0.80000000000000004,0.0,0.28338011707266042,0.096367962411833138,0.098835248946434848,3.5253349312830933e-09,2.7823525345440323e-07,2.352809442468398e-08,3.0784064416130098e-09,2.5046119369218513e-23,6.6234138550448809e-17,1.1820912704901179e-11,3.0064277446839565e-36,2.2008397836943701e-11,6.7375834150029197e-25,7.9115361325980298e-17,9.2279062221529501e-25,4.5380013799154461e-26,1.1881202973709881e-09,3.7969494969767477e-28,0.0036310759943391255,0.002328236085242547,9.4626370902449129e-12,1.0285113317255584e-07,3.1385188352282846e-06,2.303124858520661e-16,5.6171268965678586e-12,8.1446928700659915e-08,9.9524648365494979e-11,8.7351373342921926e-07,2.5231540687089357e-12
2.625896882949431e-08,0.09977366400000001,0.80000000000000004,0.0,0.28336841630377074,0.096363994862526337,0.098831383011784152,3.5758719612331543e-09,2.8349840211983853e-07,2.3850716724270598e-08,3.1113635561426815e-09,2.5793149934134398e-23,6.7490513385849733e-17,1.2005191410688428e-11,3.1714339861546016e-36,2.219464484782437e-11,6.9739409852404665e-25,8.0312224973710716e-17,9.4204350411626466e-25,4.6050406846661003e-26,1.2022884269182545e-09,3.943427722242933e-28,0.0036350372983854099,0.0023359555955649873,9.4929541836358087e-12,1.0362150621312892e-07,3.1515398601352445e-06,2.3105078124598937e-16,5.6390356448490196e-12,8.1432767898994753e-08,1.0106565770927353e-10,8.7968939779725049e-07,2.5494299199132015e-12
2.6347846279344507e-08,0.09977366400000001,0.80000000000000004,0.0,0.2833567431663544,0.096360053838153811,0.098827517547237856,3.626934157085898e-09,2.8883436614991661e-07,2.4175964363939858e-08,3.1445338886957044e-09,2.6562344158031696e-23,6.8766387093301802e-17,1.2191634249833398e-11,3.3448755263719488e-36,2.2381552213316644e-11,7.2177104489615325e-25,8.1521879761309917e-17,9.6163742138719653e-25,4.6727934164531174e-26,1.2165600968648527e-09,4.0950351795040217e-28,0.0036389720577691439,0.0023436740721812757,9.5232674516305206e-12,1.0439229186646842e-07,3.164488366224913e-06,2.3178898534403896e-16,5.6608328967954004e-12,8.1418706616882344e-08,1.0262040162286008e-10,8.858839503517574e-07,2.5758780574029654e-12
2.6436723729194704e-08,0.09977366400000001,0.80000000000000004,0.0,0.28334509748698744,0.096356139165484619,0.098823652551988203,3.6785249544513295e-09,2.9424363503968029e-07,2.4503832245790239e-08,3.1779178980096122e-09,2.7354302053783037e-23,7.0061987186277905e-17,1.2380256649930977e-11,3.5271508617552361e-36,2.2569114313173609e-11,7.4690950845240196e-25,8.274438686577797e-17,9.8157730208086957e-25,4.7412641584876759e-26,1.2309353186934818e-09,4.2519324071796027e-28,0.0036428804457246879,0.0023513915162711339,9.5535768796017895e-12,1.0516343541260984e-07,3.1773634255313413e-06,2.3252709777050941e-16,5.6825172700972924e-12,8.1404743663687452e-08,1.0418882507353754e-10,8.9209738488674867e-07,2.6024989847175725e-12
2.6525601179044902e-08,0.09977366400000001,0.80000000000000004,0.0,0.28333347909336926,0.09635225067241851,0.098819788025232294,3.730647798946544e-09,2.997266927955917e-07,2.4834314888464594e-08,3.2115160417847586e-09,2.8169637513336443e-23,7.1377542778398615e-17,1.2571074034760312e-11,3.7186757080556294e-36,2.2757325471771704e-11,7.728302879694056e-25,8.3979806854223286e-17,1.0018681276803769e-24,4.81045750380935e-26,1.2454140961090154e-09,4.4142843374496152e-28,0.0036467626343558383,0.002359107929009925,9.5838824527926275e-12,1.0593488212609422e-07,3.1901641218222934e-06,2.3326511814655299e-16,5.704087399590852e-12,8.1390877853503612e-08,1.0577087003493586e-10,8.9832969517510466e-07,2.6292932049861347e-12
2.66144786288951e-08,0.09977366400000001,0.80000000000000004,0.0,0.28332188781431455,0.096348388187978348,0.098815923966172212,3.7833061461874433e-09,3.052840178007075e-07,2.5167406427737904e-08,3.2453287766852109e-09,2.9008978562233589e-23,7.2713284582719479e-17,1.2764101823084687e-11,3.9198836714196592e-36,2.2946179958966763e-11,7.9955466179848253e-25,8.5228199675695742e-17,1.0225149334423047e-24,4.8803780552652549e-26,1.259996425042042e-09,4.582260397804775e-28,0.0036506187946432089,0.0023668233115688359,9.6141841563256066e-12,1.0670657729085972e-07,3.202889550852367e-06,2.3400304609041369e-16,5.7255419376856493e-12,8.1377108005891918e-08,1.0736647550318331e-10,9.0458087496773902e-07,2.6562612209244453e-12
2.6703356078745297e-08,0.09977366400000001,0.80000000000000004,0.0,0.28331032347974544,0.096344551542302911,0.098812060374014854,3.8365034617803816e-09,3.1091608268164427e-07,2.5503100617254791e-08,3.2793565583396092e-09,2.9872967617257402e-23,7.4069444910891433e-17,1.2959355427452582e-11,4.1312269425562798e-36,2.3135671990965863e-11,8.2710439660563453e-25,8.6489624653199226e-17,1.0435228087399231e-24,4.9510304254891996e-26,1.2746822936545177e-09,4.7560346144532043e-28,0.0036544490964515656,0.0023745376651150628,9.6444819752122688e-12,1.0747846621516344e-07,3.215538820612222e-06,2.3474088121766324e-16,5.7468795547841861e-12,8.1363432946563253e-08,1.0897557751477884e-10,9.1085091799282455e-07,2.6834035348320437e-12
2.6792233528595494e-08,0.09977366400000001,0.80000000000000004,0.0,0.28329878592068414,0.096340740566639466,0.098808197247971977,3.8902432213137629e-09,3.1662335417741966e-07,2.5841390829416956e-08,3.313599841341995e-09,3.0762261747217439e-23,7.5446257672195548e-17,1.3156850253000185e-11,4.3531770146870857e-36,2.3325795731214815e-11,8.5550175621788969e-25,8.7764140475886752e-17,1.0648968974063858e-24,5.0224192368808379e-26,1.2894716823475377e-09,4.935785717605995e-28,0.003658253708537115,0.0023822509908119917,9.6747758943624262e-12,1.0825049424652409e-07,3.2281110515737611e-06,2.3547862314143541e-16,5.7680989396931957e-12,8.1349851508006924e-08,1.1059810916620589e-10,9.1713981795507686e-07,2.710720648589409e-12
2.688111097844569e-08,0.09977366400000001,0.80000000000000004,0.0,0.28328727496924477,0.09633695509333666,0.098804334587260123,3.9445289103495832e-09,3.2240629301024829e-07,2.6182270056420351e-08,3.3480590792526028e-09,3.1677532936880424e-23,7.6843958372451365e-17,1.3356601696255752e-11,4.5862254259752732e-36,2.3516545291300838e-11,8.8476951057627253e-25,8.9051805191442153e-17,1.0866423980779338e-24,5.0945491215848333e-26,1.3043645637712309e-09,5.1216972486644439e-28,0.0036620327985547475,0.0023899632898193761,9.7050658985935438e-12,1.0902260678667851e-07,3.2406053769311009e-06,2.3621627147266077e-16,5.7891988000266246e-12,8.1336362530069537e-08,1.1223400063525794e-10,9.2344756853509781e-07,2.7382130636552927e-12
2.696998842829589e-08,0.09977366400000001,0.80000000000000004,0.0,0.28327579045862639,0.096333194955837281,0.098800472391100624,3.9993640244149051e-09,3.2826535375837342e-07,2.652573091144195e-08,3.3827347245986307e-09,3.2619468354053195e-23,7.8262784112800057e-17,1.355862514394611e-11,4.8308845271451932e-36,2.370791473187029e-11,9.1493094479563966e-25,9.0352676198651654e-17,1.1087645645371108e-24,5.167424721470019e-26,1.3193609028367724e-09,5.3139576693317704e-28,0.0036657865330652259,0.0023976745632935145,9.7353519726400097e-12,1.0979474930654251e-07,3.2530209428371934e-06,2.369538258203005e-16,5.8101778626001044e-12,8.1322964860486353e-08,1.1388317920408502e-10,9.2977416338877029e-07,2.7658812810641752e-12
2.7058865878146086e-08,0.09977366400000001,0.80000000000000004,0.0,0.28326433222310499,0.096329459988671096,0.098796610658719558,4.0547520689933069e-09,3.3420098473101679e-07,2.6871765629975737e-08,3.4176272288749733e-09,3.3588770619824858e-23,7.9702973588361476e-17,1.3762935971805599e-11,5.0876882750209473e-36,2.3899898063561016e-11,9.4600986833160512e-25,9.1666810240168531e-17,1.1312687060559849e-24,5.241050688108558e-26,1.3344606567305205e-09,5.5127604726721976e-28,0.0036695150775423306,0.0024053848123874195,9.7656341011624527e-12,1.105668673611686e-07,3.2653569086359346e-06,2.3769128579158034e-16,5.831034873816742e-12,8.1309657355367993e-08,1.1554556928392108e-10,9.3611959614670395e-07,2.7937258014238501e-12
2.7147743327996284e-08,0.09977366400000001,0.80000000000000004,0.0,0.28325290009802567,0.096325750027447726,0.098792749389347706,4.1106965595162717e-09,3.4021362784551927e-07,2.7220366071317602e-08,3.4527370425449447e-09,3.4586158081973959e-23,8.1164767086766728e-17,1.3969549543387843e-11,5.3571930527292314e-36,2.4092489247949017e-11,9.7803062425476334e-25,9.2994263395474833e-17,1.1541601877393802e-24,5.3154316827551162e-26,1.3496637749302668e-09,5.7183042961402655e-28,0.0036732185963799652,0.0024130940382509941,9.7959122687569926e-12,1.1133890660469188e-07,3.2776124470896247e-06,2.384286509922226e-16,5.8517686000441599e-12,8.1296438879645585e-08,1.1722109244151558e-10,9.42483860413731e-07,2.8217471249131159e-12
2.723662077784648e-08,0.09977366400000001,0.80000000000000004,0.0,0.28324149391979608,0.096322064908849633,0.098788888582220541,4.1672010213545275e-09,3.4630371850675494e-07,2.7571523720198496e-08,3.4880646150409649e-09,3.5612365091546593e-23,8.2648406486565495e-17,1.4178481208880631e-11,5.6399785173287624e-36,2.4285682198509155e-11,1.0110180986323875e-24,9.4335091074042509e-17,1.1774444308681156e-24,5.3905723763260159e-26,1.364970199223606e-09,5.9307930366033593e-28,0.0036768972528991978,0.0024208022420311968,9.8261864599644799e-12,1.1211081280525451e-07,3.2897867446016221e-06,2.3916592102667894e-16,5.8723778279824902e-12,8.1283308307476354e-08,1.1890966742721563e-10,9.4886694976844618e-07,2.8499457512795926e-12
2.732549822769668e-08,0.09977366400000001,0.80000000000000004,0.0,0.28323011352587824,0.096318404470625216,0.098785028236578198,4.2242689898093574e-09,3.5247168548888799e-07,2.7925229688565312e-08,3.5236103947652377e-09,3.6668142282610094e-23,8.4154135255509142e-17,1.4389746303924239e-11,5.9366484756459303e-36,2.4479470781589535e-11,1.0449977300177835e-24,9.5689348008697437e-17,1.2011269132422618e-24,5.4664774493784318e-26,1.380379863728414e-09,6.1504359673804241e-28,0.0036805512093552781,0.0024285094248722066,9.8564566592796969e-12,1.1288253185990253e-07,3.3018790014340748e-06,2.3990309549836115e-16,5.892861365023356e-12,8.1270264522612278e-08,1.2061121020470536e-10,9.5526885776279085e-07,2.8783221798376433e-12
2.7414375677546876e-08,0.09977366400000001,0.80000000000000004,0.0,0.28321875875478153,0.096314768551581595,0.098781168351665366,4.2819040101038556e-09,3.5871795081955165e-07,2.8281474717508645e-08,3.5593748290903988e-09,3.7754256855187103e-23,8.5682198448709681e-17,1.4603360148433542e-11,6.2478317891139307e-36,2.4673848817399133e-11,1.0799955190474387e-24,9.7057088249189694e-17,1.2252131695244127e-24,5.5431515920895303e-26,1.3958926949154321e-09,6.3774478573198708e-28,0.0036841806269445896,0.0024362155879155876,9.8867228511605111e-12,1.1365400980944436e-07,3.313888431920559e-06,2.4064017400987116e-16,5.9132180395995579e-12,8.1257306418734161e-08,1.2232563398239057e-10,9.6168957792167649e-07,2.9068769094663984e-12
2.7503253127397073e-08,0.09977366400000001,0.80000000000000004,0.0,0.28320742944605515,0.09631115699157794,0.09877730892673138,4.3401096373741613e-09,3.6504292966651617e-07,2.8640249179336685e-08,3.59535836436016e-09,3.8871492861373842e-23,8.7232842706675328e-17,1.4819338045424212e-11,6.5741833084305133e-36,2.4868810081008416e-11,1.1160380381461067e-24,9.8438365155971941e-17,1.2497087915829726e-24,5.6205995042356554e-26,1.4115086116329484e-09,6.6120490919397578e-28,0.0036877856658115694,0.002443920732300443,9.9169850200369552e-12,1.1442519285326371e-07,3.3258142646735221e-06,2.4137715616322975e-16,5.9334467015253663e-12,8.1244432899752822e-08,1.2405284924636355e-10,9.6812910374265086e-07,2.9356104386078769e-12
2.759213057724727e-08,0.09977366400000001,0.80000000000000004,0.0,0.28319612544028128,0.096307569631518472,0.09877344996103013,4.3988894366606436e-09,3.7144703022692005e-07,2.900154307979415e-08,3.6315614458899317e-09,4.0020651494645969e-23,8.8806316253222847e-17,1.5037695279843329e-11,6.9163848388675909e-36,2.5064348303362581e-11,1.153152441339933e-24,9.9833231394189805e-17,1.2746194288354743e-24,5.6988258951715051e-26,1.4272275251335707e-09,6.85446579665329e-28,0.0036913664850555736,0.0024516248591635779,9.947243150320342e-12,1.15196027364078e-07,3.3376557427863748e-06,2.4211404156010474e-16,5.9535462223273371e-12,8.1231642880080422e-08,1.2579276379498996e-10,9.7458742869559625e-07,2.9645232652652153e-12
2.7681008027097468e-08,0.09977366400000001,0.80000000000000004,0.0,0.28318484657906751,0.096304006313345722,0.098769591453820013,4.4582469828990494e-09,3.7793065361912988e-07,2.9365346060425302e-08,3.6679845179674268e-09,4.1202551382354969e-23,9.0402868893267347e-17,1.5258447117404752e-11,7.2751461370844035e-36,2.5260457172306924e-11,1.1913664741777228e-24,1.012417389278859e-16,1.2999507885919183e-24,5.7778354838092869e-26,1.4430493391030803e-09,7.1049299621027507e-28,0.0036949232427377064,0.0024593279696396475,9.9774972264122423e-12,1.159664599026345e-07,3.3494121240301307e-06,2.4285082980203702e-16,5.9735154955654298e-12,8.1218935284872463e-08,1.2754528277504483e-10,9.8106454622246468e-07,2.9936158870009843e-12
2.7769885476947666e-08,0.09977366400000001,0.80000000000000004,0.0,0.28317359270503989,0.096300466880033658,0.098765733404363981,4.5181858609116381e-09,3.8449419377729825e-07,2.9731647401079816e-08,3.7046280238532643e-09,4.2418028881417304e-23,9.2022752010490126e-17,1.5481608803429532e-11,7.6512059403145199e-36,2.545713033362409e-11,1.230708483760424e-24,1.0266393901442072e-16,1.3257086363981519e-24,5.8576329985978939e-26,1.4589739496913555e-09,7.3636795716249805e-28,0.003698456095887594,0.002467030064861311,1.0007747232713427e-11,1.1673643723233459e-07,3.361082681044443e-06,2.4358752049066516e-16,5.9933534371443778e-12,8.1206309050243535e-08,1.2931030871938963e-10,9.8756044973704728e-07,3.0228888009355865e-12
2.7858762926797863e-08,0.09977366400000001,0.80000000000000004,0.0,0.28316236366183589,0.096296951175580972,0.098761875811929342,4.5787096653982584e-09,3.9113803734868224e-07,3.0100436022560172e-08,3.7414924057815541e-09,4.3667938377198112e-23,9.3666218564884857e-17,1.5707195561691695e-11,8.0453330288159948e-36,2.5654361392082751e-11,1.2712074288788834e-24,1.0409988219911235e-16,1.3518987963792852e-24,5.9382231775020803e-26,1.4750012455453553e-09,7.630958730871534e-28,0.0037019652005101274,0.0024747311459593752,1.0037993153632772e-11,1.1750590633377895e-07,3.3726667015229439e-06,2.443241132279493e-16,6.0130589856151325e-12,8.1193763123457996e-08,1.3108774158615829e-10,9.9407513262477398e-07,3.0523425037457603e-12
2.794764037664806e-08,0.09977366400000001,0.80000000000000004,0.0,0.28315115929409718,0.096293459045004512,0.09875801867578797,4.63982200092742e-09,3.9786256359378674e-07,3.0471700489409264e-08,3.7785781049604795e-09,4.4953152585590735e-23,9.5333523090183052e-17,1.5935222593269762e-11,8.4583273224931168e-36,2.5852143912497287e-11,1.3128928902599145e-24,1.0554961831009737e-16,1.3785271515831547e-24,6.0196107679816203e-26,1.491131107844151e-09,7.9070177996066458e-28,0.0037054507115921453,0.0024824312140629429,1.0068234973596084e-11,1.1827481441922489e-07,3.3841634883927563e-06,2.4506060761639221e-16,6.0326311024662965e-12,8.1181296463096979e-08,1.3287747879945172e-10,1.0006085882425392e-06,3.0819774916631482e-12
2.8036517826498258e-08,0.09977366400000001,0.80000000000000004,0.0,0.28313997944746289,0.096289990334332387,0.098754161995216055,4.7015264819273238e-09,4.0466814428939196e-07,3.0845429012836656e-08,3.8158855615728606e-09,4.6274562858292578e-23,9.7024921691159489e-17,1.6165705075404175e-11,8.8910210126176996e-36,2.6050471420798123e-11,1.3557950809206964e-24,1.0701319645341506e-16,1.4055996443238388e-24,6.1018005269704926e-26,1.5073634103359852e-09,8.1921135257061787e-28,0.0037089127831090884,0.0024901302702995485,1.0098472677054805e-11,1.1904310894694699e-07,3.3955723599880791e-06,2.4579700325925902e-16,6.0520687724054105e-12,8.1168908039203941e-08,1.3467941529145016e-10,1.0071608099185622e-06,3.1117942604729459e-12
2.8125395276348455e-08,0.09977366400000001,0.80000000000000004,0.0,0.28312882396856226,0.096286544890597653,0.098750305769494257,4.7638267326768683e-09,4.1155514363452538e-07,3.1221609453781945e-08,3.8534152147767229e-09,4.763307949127762e-23,9.8740672040817779e-17,1.6398658160361195e-11,9.3442797295976041e-36,2.6249337405112291e-11,1.3999448566315094e-24,1.0849066500831715e-16,1.4331222765252402e-24,6.1847972208560264e-26,1.5236980193773542e-09,8.4865091813806581e-28,0.0037123515680316014,0.0024978283157952984,1.012870624849476e-11,1.1981073763549426e-07,3.4068926502177275e-06,2.4653329976079571e-16,6.0713710036299936e-12,8.1156596833409673e-08,1.3649344354598016e-10,1.0137317909522667e-06,3.1417933055126446e-12
2.8214272726198653e-08,0.09977366400000001,0.80000000000000004,0.0,0.28311769270500853,0.096283122561831538,0.098746449997907493,4.8267263872966395e-09,4.1852391815943298e-07,3.160022932611349e-08,3.8911675027058612e-09,4.902963203646494e-23,1.0048103337745736e-16,1.6634096974303248e-11,9.8190037477601721e-36,2.6448735316853737e-11,1.4453737264867835e-24,1.0998207162280445e-16,1.4611011100647318e-24,6.268605625458091e-26,1.5401347939740883e-09,8.7904747016456168e-28,0.0037157672183320907,0.0025055253516750083,1.0158935672444702e-11,1.2057764847783408e-07,3.4181237087265404e-06,2.4726949672644444e-16,6.090536828088235e-12,8.1144361839038135e-08,1.3831945364346569e-10,1.0203215246141905e-06,3.171975121670827e-12
2.830315017604885e-08,0.09977366400000001,0.80000000000000004,0.0,0.28310658550539125,0.096279723197057007,0.09874259467974511,4.890229089739864e-09,4.2557481663760523e-07,3.1981275799960704e-08,3.9291428624703847e-09,5.0465169616582348e-23,1.0224626650162236e-16,1.6872036616166329e-11,1.0316129228138524e-35,2.6648658571823063e-11,1.4921138635844289e-24,1.1148746320939254e-16,1.4895422671168855e-24,6.3532305260082428e-26,1.5566735858244153e-09,9.1042868250622687e-28,0.0037191598849912483,0.0025132213790623236,1.0189160933484814e-11,1.213437897553756e-07,3.4292649010505458e-06,2.4800559376305709e-16,6.1095653017292105e-12,8.1132202061195013e-08,1.401573333072173e-10,1.0269300041459167e-06,3.2023402033860469e-12
