Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CH3OO(77),C2H6X(52)
1.1395861012465514e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972239418242144,0.11290922750159119,0.021780795059703505,0.0,1.3331054020460714e-13,3.6616586080989684e-06,4.7603725412069475e-06,4.6117098692781725e-11,7.3634640526951265e-23,2.9218253156281738e-06,1.9049268588378302e-23,1.6630268845231934e-08,2.4102652010487393e-18,8.7607074504032602e-17,9.2899104834601017e-17,3.1227709790478352e-19,8.5192600439650814e-16,4.3269199496189229e-18,0.0057528168071256727,0.0020767838836349911,4.1382647085367459e-08,2.1659492034692966e-11,1.5276163310388884e-05,5.3202529935317751e-08,1.3075926859839508e-11,7.2944597726081595e-08,1.2459359169548119e-07,1.4204166758253633e-12,3.8674461582009952e-12,4.9172187786643333e-10,1.1754070157147055e-13
1.140293100139141e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972115200019092,0.11290922922051441,0.021780170959636868,0.0,1.3368632614831267e-13,3.6696467055149858e-06,4.7661892187223733e-06,4.6234444924459965e-11,7.3849263567809919e-23,2.9250696660769352e-06,1.9138527356681066e-23,1.6645220700555829e-08,2.4176348096077022e-18,8.7836600533123278e-17,9.3101941981583213e-17,3.1286014402105146e-19,8.5377423026486981e-16,4.3422111750553499e-18,0.0057528059506610609,0.0020780262659903753,4.1407399467576129e-08,2.1687359944997633e-11,1.5286625603953762e-05,5.3320802919676195e-08,1.3091747077897182e-11,7.299510330261589e-08,1.2459405696003011e-07,1.42175291055274e-12,3.8721573150114694e-12,4.9225491454164124e-10,1.178416928426978e-13
1.1410000990317306e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971990992069372,0.11290923098365152,0.021779546882154766,0.0,1.3406285282444878e-13,3.6776448741228847e-06,4.7720093966001821e-06,4.6352028488518163e-11,7.4064380784314174e-23,2.9283155924752848e-06,1.9228158360047042e-23,1.6660174457958108e-08,2.4250234675890009e-18,8.8066559267645864e-17,9.3305081602891359e-17,3.1344390852593627e-19,8.5562508722837523e-16,4.3575491438218555e-18,0.0057527950449240599,0.0020792685996758463,4.14321520516496e-08,2.1715238428425914e-11,1.5297082971978934e-05,5.3439228865683375e-08,1.3107568824350129e-11,7.3045587590124958e-08,1.245945247794726e-07,1.4230897115955277e-12,3.8768712813258352e-12,4.9278818676779539e-10,1.1814329652585968e-13
1.1417070979243203e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971866794368193,0.11290923279075785,0.021778922827255871,0.0,1.3444012095413313e-13,3.6856531136444284e-06,4.7778330748493569e-06,4.6469849736740263e-11,7.4279992991959934e-23,2.9315630944657616e-06,1.9318162959310162e-23,1.6675130107372868e-08,2.43243121504388e-18,8.8296951172924537e-17,9.3508523891235238e-17,3.1402839187175201e-19,8.5747857665147236e-16,4.3729339767145413e-18,0.0057527840901597307,0.0020805108846940409,4.14569048370173e-08,2.1743127361775573e-11,1.5307535414669182e-05,5.3557807771804818e-08,1.3123393711533794e-11,7.3096050585167012e-08,1.2459499514471605e-07,1.424427080416747e-12,3.8815880572068001e-12,4.9332169446326443e-10,1.1844551353338719e-13
1.1423433969276509e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971755025179267,0.11290923445454593,0.021778361197154424,0.0,1.3478029680928481e-13,3.6928691396057092e-06,4.7830773780983887e-06,4.6576092371104535e-11,7.4474467870848676e-23,2.9344871930930441e-06,1.9399487651308592e-23,1.6688591801206063e-08,2.4391145424067759e-18,8.85046746332626e-17,9.3691880890181319e-17,3.1455504186585955e-19,8.5914896901153289e-16,4.3868204951884728e-18,0.0057527741891550436,0.002081628899602072,4.1479182515546599e-08,2.1768236279519931e-11,1.5316938402117443e-05,5.3664659566790838e-08,1.3137639517627809e-11,7.3141449073487209e-08,1.2459542064257952e-07,1.4256311986636539e-12,3.8858355575786819e-12,4.9380205264799521e-10,1.1871803398728138e-13
1.1429796959309815e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971643264253775,0.11290923615357509,0.02177779958534334,0.0,1.3512107435065991e-13,3.7000933225532066e-06,4.7883245166615962e-06,4.6682528071738744e-11,7.4669344949191273e-23,2.9374125673998881e-06,1.9481117059784476e-23,1.6702055012101947e-08,2.4458133940232462e-18,8.8712749678057262e-17,9.3875483345583834e-17,3.1508227481734217e-19,8.6082149575991216e-16,4.400745160073472e-18,0.0057527642488127001,0.0020827468750936624,4.1501460356406553e-08,2.1793353623467315e-11,1.5326337400412753e-05,5.3771635256687564e-08,1.3151888142882252e-11,7.3186830312054823e-08,1.2459584818852917e-07,1.4268357771726565e-12,3.8900853335931365e-12,4.9428260143727499e-10,1.1899105263996778e-13
1.1436159949343121e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971531511573882,0.11290923788766949,0.021777237991821661,0.0,1.3546245410315171e-13,3.7073256622601261e-06,4.7935744905451019e-06,4.6789157095750704e-11,7.4864624822964513e-23,2.9403392171257809e-06,1.9563052185672439e-23,1.671551973274501e-08,2.4525277992228557e-18,8.8921176646585986e-17,9.4059331397532252e-17,3.1561009105603973e-19,8.6249615788770424e-16,4.4147080599581551e-18,0.005752754269308864,0.0020838648111707304,4.1523738359269069e-08,2.1818479385235388e-11,1.5335732409753391e-05,5.3878734839983446e-08,1.3166139560058906e-11,7.3232194299795446e-08,1.2459627777594839e-07,1.4280408158950589e-12,3.8943373852501679e-12,4.9476334077162669e-10,1.1926457015831738e-13
1.1442522939376427e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971419767121868,0.11290923965665398,0.021776676416588425,0.0,1.3580443659146316e-13,3.7145661584921531e-06,4.7988272997548856e-06,4.6895979700455935e-11,7.506030808861243e-23,2.9432671420102468e-06,1.9645294032727365e-23,1.6728985955826861e-08,2.4592577873769946e-18,8.9129955878176724e-17,9.4243425185991058e-17,3.1613849091182426e-19,8.6417295638487318e-16,4.4287092835984625e-18,0.0057527442508189114,0.0020849827078351928,4.1546016523790363e-08,2.1843613552845636e-11,1.53451234303527e-05,5.3985958315043506e-08,1.3180393801417097e-11,7.3277541035649928e-08,1.2459670939825066e-07,1.4292463148637026e-12,3.8985917125238025e-12,4.95244270591584e-10,1.1953858720974117e-13
1.1455248919443041e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3297119630283078,0.1129092432985967,0.021775553320983444,0.0,1.3649021187333259e-13,3.7290716195568527e-06,4.8093414241765523e-06,4.7110206682247081e-11,7.545288718364311e-23,2.9491268162131183e-06,1.9810701919515261e-23,1.6755922880109315e-08,2.4727646302439091e-18,8.954857248807005e-17,9.4612350531673151e-17,3.1719704279430574e-19,8.6753296644154901e-16,4.4568270580083736e-18,0.005752724097578309,0.0020872183829339628,4.1590573336425642e-08,2.189390707397445e-11,1.5363893506255893e-05,5.4200776933302351e-08,1.3208910619411746e-11,7.336818274810037e-08,1.2459757872126525e-07,1.4316586933429141e-12,3.9071071938523653e-12,4.9620670145050139e-10,1.2008812258415566e-13
1.1467974899509655e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3297097287124004,0.11290924707801772,0.021774430298520716,0.0,1.3717840438979047e-13,3.7436097037232418e-06,4.819866889971772e-06,4.7325211079791846e-11,7.5847087015174181e-23,2.9549915879252528e-06,1.997734880685184e-23,1.6782865726625892e-08,2.4863341584332118e-18,8.9968602223213635e-17,9.4982260499847678e-17,3.1825793310441474e-19,8.7090153382706444e-16,4.4850991967066019e-18,0.0057527037904784879,0.0020894539004052844,4.1635130791520807e-08,2.194423411124792e-11,1.5382647630129039e-05,5.4416091095930076e-08,1.3237438524246944e-11,7.3458755442734666e-08,1.2459845610532037e-07,1.4340729124496975e-12,3.9156317774362672e-12,4.9716989353850576e-10,1.2063966411330051e-13
1.1480700879576268e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970749472210359,0.11290925099354378,0.021773307349192573,0.0,1.3786901833100168e-13,3.7581804088483161e-06,4.8304036971835611e-06,4.7540994959095309e-11,7.624291237156346e-23,2.9608614550638531e-06,2.014524282698159e-23,1.6809814437168491e-08,2.4999666084257813e-18,9.0390047799723687e-17,9.5353156205734547e-17,3.1932116448229952e-19,8.7427866642049505e-16,4.5135264157887918e-18,0.005752683330894787,0.0020916892602644505,4.1679688886312929e-08,2.1994594589761232e-11,1.540138580421717e-05,5.4631900785439885e-08,1.3265977439256088e-11,7.3549259114036514e-08,1.2459934149849094e-07,1.4364889720219017e-12,3.9241654631365078e-12,4.9813384638024141e-10,1.2119321715590901e-13
1.1493426859642882e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970526105603642,0.1129092550438138,0.021772184472991358,0.0,1.3856205788377965e-13,3.7727837326708649e-06,4.8409518458528017e-06,4.7757560389489215e-11,7.6640368048631569e-23,2.966736415546581e-06,2.0314392157911036e-23,1.6836768953644894e-08,2.5136622173754211e-18,9.0812911934357921e-17,9.5725038762557295e-17,3.2038673956862985e-19,8.7766437208289004e-16,4.5421094340508184e-18,0.0057526627201904181,0.0020939244625267353,4.172424761806089e-08,2.2044988434839813e-11,1.5420108031002192e-05,5.4848205982403376e-08,1.3294527290286505e-11,7.3639693757633438e-08,1.2460023484917985e-07,1.4389068718996245e-12,3.9327082508062086e-12,4.9909855950052018e-10,1.2174878707936156e-13
1.1518878819776108e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970079469112662,0.11290926354320106,0.021769938939939133,0.0,1.3995543055469586e-13,3.8020882267783062e-06,4.8620821677165143e-06,4.8193044197519211e-11,7.7440189585365651e-23,2.9785016082173841e-06,2.0656489694774807e-23,1.6890695172613507e-08,2.5412438641357448e-18,9.1662906748305599e-17,9.6471768871932043e-17,3.2252493143191631e-19,8.844615339688241e-16,4.5997457568626506e-18,0.0057526210508126981,0.0020983943943216686,4.1813366981438801e-08,2.2145875927781685e-11,1.5457504653763214e-05,5.5282302811359363e-08,1.3351659505677292e-11,7.3820355949928908e-08,1.2460204521840355e-07,1.4437481919331537e-12,3.9498211314646266e-12,5.0103026467678447e-10,1.2286599908158024e-13
1.1544330779909334e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32969632960685819,0.11290927256552924,0.021767693699302992,0.0,1.4135855583062757e-13,3.8315231656187895e-06,4.8832578558474535e-06,4.8631679125116875e-11,7.8246590141035417e-23,2.9902871492882066e-06,2.1003707764999308e-23,1.6944643921129767e-08,2.5690810094498153e-18,9.2518608412187403e-17,9.7222459693877589e-17,3.2467252983007451e-19,8.9129308201360076e-16,4.6580139698105269e-18,0.0057525787930123636,0.0021028636959119097,4.1902488859733052e-08,2.224689599986787e-11,1.5494837522950336e-05,5.5718381388955712e-08,1.3408834584735176e-11,7.400074200741709e-08,1.2460388680687274e-07,1.4485968712755653e-12,3.9669704182164988e-12,5.0296500526911944e-10,1.2399134323205584e-13
1.156978274004256e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32969186579260246,0.11290928210033564,0.021765448751022043,0.0,1.4277146708674204e-13,3.8610885269181001e-06,4.9044789104964707e-06,4.9073481846819423e-11,7.9059608350444471e-23,3.0020930221170095e-06,2.1356113461774089e-23,1.6998614738675498e-08,2.5971755748960024e-18,9.338003868363564e-17,9.7977120062433933e-17,3.2682955590727432e-19,8.9815907845894459e-16,4.7169199212486177e-18,0.0057525359572688766,0.0021073323674189993,4.1991613231008889e-08,2.2348048066652924e-11,1.5532106666803428e-05,5.6156441490959972e-08,1.3466051947942254e-11,7.4180851935917789e-08,1.2460575921373426e-07,1.4534529086558777e-12,3.9841561098411273e-12,5.0490277748201389e-10,1.2512486278142605e-13
1.1595234700175786e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968740323791146,0.11290929213734172,0.02176320409503555,0.0,1.4419419764546034e-13,3.890784286577973e-06,4.925745331881029e-06,4.9518469090505265e-11,7.9879282967402771e-23,3.0139192100691548e-06,2.1713774631158944e-23,1.7052607166631846e-08,2.6255294929360474e-18,9.4247219330802821e-17,9.873575877981998e-17,3.2899603081607195e-19,9.0505958526033458e-16,4.7764695034751906e-18,0.0057524925538775754,0.002111800408964192,4.208074007335539e-08,2.2449331549439612e-11,1.5569312117216746e-05,5.6596482863109448e-08,1.3523311021944254e-11,7.4360685759050228e-08,1.2460766204331654e-07,1.4583163028067642e-12,4.0013782050906898e-12,5.0684357752262498e-10,1.2626660111896474e-13
1.1620686660309013e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968294193251502,0.11290930266644969,0.021760959731282947,0.0,1.4562678077662652e-13,3.9206104186989696e-06,4.9470571201855035e-06,4.996665763743208e-11,8.0705652864591214e-23,3.02576569651741e-06,2.2076759879234884e-23,1.7106620748294251e-08,2.6541447069549297e-18,9.5120172132376507e-17,9.9498384616480378e-17,3.311719757174261e-19,9.1199466408776875e-16,4.8366686529869036e-18,0.0057524485929529787,0.0021162678206684657,4.2169869364913104e-08,2.2550745875268893e-11,1.5606453909692733e-05,5.7038505221464099e-08,1.3580611239547803e-11,7.4540243518014632e-08,1.2460959490505292e-07,1.4631870524644797e-12,4.0186367026915141e-12,5.087874016007759e-10,1.2741660177267701e-13
1.1646138620442239e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3296784818663171,0.11290931367773957,0.0217587156597038,0.0,1.4706924969769726e-13,3.9505668956026443e-06,4.9684142755614693e-06,5.0418064322273766e-11,8.1538757033429897e-23,3.0376324648419528e-06,2.2445138579104374e-23,1.71606550288865e-08,2.6830231712996128e-18,9.5998918877604493e-17,1.0026500631113368e-16,3.3335741178071362e-19,9.189643763265162e-16,4.8975233507267718e-18,0.0057524040844319398,0.0021207346026525212,4.2259001083870104e-08,2.2652290476909755e-11,1.5643532083297225e-05,5.7482508252748803e-08,1.3637952039720009e-11,7.4719525271390899e-08,1.2461155741341805e-07,1.4680651563688752e-12,4.0359316013441122e-12,5.1073424592895613e-10,1.2857490840939092e-13
1.1697042540708692e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32966956541198766,0.11290933710805522,0.021754228392824961,0.0,1.4998397751870663e-13,4.0108707642773256e-06,5.0112646879718332e-06,5.1330599711689037e-11,8.3225324744671198e-23,3.0614267806777125e-06,2.3198357702754165e-23,1.7268783877476341e-08,2.7415777233891569e-18,9.7773881409022353e-17,1.0181027207096382e-16,3.3775684211278282e-19,9.3300794515986259e-16,5.0212235383387817e-18,0.0057523134634773973,0.0021296662779414425,4.2437271716893742e-08,2.2855768267294719e-11,1.5717497747713877e-05,5.8376454936311992e-08,1.3752753174439905e-11,7.507726108144436e-08,1.2461556985280064e-07,1.4778434218952796e-12,4.0706305964787728e-12,5.1463698019868721e-10,1.3091661499377539e-13
1.1747946460975146e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32966065379752846,0.11290936235236534,0.021749742293918618,0.0,1.5293864580853175e-13,4.0716956364329822e-06,5.054296569679548e-06,5.2256211005847578e-11,8.4939300402273644e-23,3.0853020247663294e-06,2.3974002596156076e-23,1.7376990113274306e-08,2.8012090046935614e-18,9.9572281451517777e-17,1.0337162533651848e-16,3.4219449133627496e-19,9.4719077717729039e-16,5.1476188122441283e-18,0.0057522207670716091,0.0021385954357912608,4.2615551798571203e-08,2.3059760496911007e-11,1.5791209492569805e-05,5.9278319833860489e-08,1.3867710060950316e-11,7.5433893997808989e-08,1.246196963758242e-07,1.4876510893772937e-12,4.1054751795906129e-12,5.1855175008503693e-10,1.3329207298663895e-13
1.1793759989214953e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32965263742073309,0.11290938656259497,0.0217457058031242,0.0,1.5563221448065551e-13,4.1268832458205017e-06,5.0931804195263768e-06,5.3100553954696991e-11,8.6505573582344135e-23,3.106858828430557e-06,2.4691738884597975e-23,1.7474438942423967e-08,2.8558110092401091e-18,1.012110249457913e-16,1.047906549442486e-16,3.4622119301053946e-19,9.6007479358144228e-16,5.2637197319546642e-18,0.0057521356265214114,0.0021466295262360471,4.2776011807359121e-08,2.3243789766187812e-11,1.5857333321183155e-05,6.009676540833352e-08,1.397130089800993e-11,7.575392153044984e-08,1.2462350538233182e-07,1.4965031205576557e-12,4.136959772778184e-12,5.2208530847036148e-10,1.3545913545164182e-13
1.183957351745476e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32964462485083007,0.11290941213113215,0.02174167025765324,0.0,1.5835854048268928e-13,4.1824924142291859e-06,5.1322112592592396e-06,5.3955699203324645e-11,8.8094535102115113e-23,3.128480979848754e-06,2.5428546587270627e-23,1.7571944986765907e-08,2.9113099615463086e-18,1.0286902180091691e-16,1.0622282093199155e-16,3.5027911318578562e-19,9.7307235024198449e-16,5.3820803102937692e-18,0.0057520489160905368,0.0021546615790240518,4.2936479203039388e-08,2.3428229124598809e-11,1.5923252182243248e-05,6.0921619010445308e-08,1.4075011394032542e-11,7.6073057547594694e-08,1.2462740237078809e-07,1.505378952047107e-12,4.1685622745660515e-12,5.2562856924995647e-10,1.3765408340459265e-13
1.1885387045694568e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32963661603662792,0.11290943900795943,0.021737635657160179,0.0,1.611178150840929e-13,4.2385229000560243e-06,5.171389088256399e-06,5.4821747494046085e-11,8.9706418008666782e-23,3.1501683824495918e-06,2.6184868563903083e-23,1.7669505689162089e-08,2.9677177922441811e-18,1.045463996048203e-16,1.0766817275926274e-16,3.5436837572802636e-19,9.8618379171731616e-16,5.5027376094410178e-18,0.0057519606858945057,0.0021626915948470635,4.309695385987173e-08,2.3613075535292334e-11,1.5988966464114975e-05,6.175287748608885e-08,1.4178838570633691e-11,7.6391303177103816e-08,1.2463138532050868e-07,1.5142785766692974e-12,4.2002826761905777e-12,5.291815104624793e-10,1.3987717816918322e-13
1.1931200573934377e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32962861092847873,0.11290946714463322,0.021733602001300832,0.0,1.6391022902879679e-13,4.2949744452418117e-06,5.2107139055801327e-06,5.5698800133523092e-11,9.1341456582230357e-23,3.1719209397399336e-06,2.6961156462708626e-23,1.7767118513978878e-08,3.0250465509915534e-18,1.062432860602134e-16,1.091267595586719e-16,3.584891045933139e-19,9.9940945965894141e-16,5.6257291837443861e-18,0.0057518709844749053,0.0021707195743944181,4.3257435652393423e-08,2.3798326020176112e-11,1.6054476588090491e-05,6.2590537407634033e-08,1.428277951341834e-11,7.6708659708831524e-08,1.2463545225770848e-07,1.5232019872855659e-12,4.232120968639751e-12,5.3274411017452619e-10,1.4212868253536359e-13
1.1977014102174186e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32962060947822946,0.1129094964942345,0.021729569289732364,0.0,1.6673597254058123e-13,4.3518467756816188e-06,5.2501857099818881e-06,5.6586958993416758e-11,9.299988633369541e-23,3.1937385553048766e-06,2.7757870864486304e-23,1.7864780947291331e-08,3.0833084072199725e-18,1.0795980898550617e-16,1.1059863013731591e-16,3.6264142382806319e-19,1.0127496928279241e-15,5.7510930846266303e-18,0.0057517798588489072,0.0021787455183530733,4.3417924455394778e-08,2.3983977659596912e-11,1.6119783007560187e-05,6.3434595080328461e-08,1.4386831371759026e-11,7.7025128590816682e-08,1.2463960125443328e-07,1.5321491767948499e-12,4.2640771426573307e-12,5.3631634648062571e-10,1.4440886076095877e-13
1.2022827630413994e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32961261163917438,0.11290952701132087,0.021725537522113262,0.0,1.695952353286998e-13,4.4091396016316814e-06,5.2898044999073672e-06,5.7486326511030656e-11,9.4681944002130337e-23,3.2156211328077744e-06,2.8575481428346528e-23,1.7962490497076176e-08,3.1425156508826499e-18,1.0969609631577422e-16,1.1208383297824447e-16,3.6682545756937745e-19,1.0262048271116305e-15,5.8788678655135305e-18,0.005751687354556995,0.0021867694274076734,4.3578420143920569e-08,2.4170027591987756e-11,1.6184886207190842e-05,6.4285046548652917e-08,1.4490991358525794e-11,7.7340711425485549e-08,1.2464383042751384e-07,1.5411201381334613e-12,4.2961511887469181e-12,5.3989819750322161e-10,1.4671797857325954e-13
1.2068641158653803e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3296046173660106,0.11290955865188042,0.021721506698103278,0.0,1.7248820659371478e-13,4.4668526181134959e-06,5.3295702735015517e-06,5.8397005689946305e-11,9.6387867552311933e-23,3.2375685759902495e-06,2.9414467039227151e-23,1.8060244693394835e-08,3.2026806932038488e-18,1.1145227610377317e-16,1.1358241624199358e-16,3.7104133004537731e-19,1.0397751955407367e-15,6.0090925867913424e-18,0.0057515935157092316,0.0021947913022406168,4.3738922593266085e-08,2.435647301349488e-11,1.6249786702109255e-05,6.5141887602643232e-08,1.4595256749791648e-11,7.7655409965880462e-08,1.2464813793753814e-07,1.5501148642748995e-12,4.3283430971760509e-12,5.4348964139265431e-10,1.4905630317059238e-13
1.2114454686893612e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32959662661479266,0.11290959137328678,0.021717476817363402,0.0,1.7541507503354104e-13,4.5249855053154665e-06,5.3694830286136659e-06,5.9319100100651692e-11,9.8117896172262313e-23,3.2595807886722141e-06,3.0275315957379493e-23,1.8158041088567018e-08,3.2638160674306186e-18,1.1322847652099741e-16,1.1509442776818468e-16,3.7528916557553237e-19,1.0534611283065199e-15,6.1418068207992186e-18,0.0057514983850301604,0.0022028111435321261,4.3899431678956679e-08,2.4543311177604258e-11,1.631448503709079e-05,6.6005113784182839e-08,1.4699624884530012e-11,7.796922611191137e-08,1.2465252198784684e-07,1.5591333482297054e-12,4.3606528579801842e-12,5.4709065632714134e-10,1.5142410322387014e-13
1.216026821513342e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32958863934289134,0.11290962513425558,0.021713447879555817,0.0,1.7837602884969448e-13,4.5835379289918449e-06,5.4095427628021075e-06,6.025271388116253e-11,9.9872270270795592e-23,3.281657674751872e-06,3.115852596981493e-23,1.8255877257334627e-08,3.3259344295866418e-18,1.1502482585878469e-16,1.1661991507718942e-16,3.7956908857099696e-19,1.0672629527784073e-15,6.2770506568554952e-18,0.0057514020039023438,0.0022108289519603042,4.4059947276727429e-08,2.4730539394731315e-11,1.6378981785753402e-05,6.6874720393261673e-08,1.4804093164256418e-11,7.8282161906615416e-08,1.2465698082356011e-07,1.5681755830452194e-12,4.3930804609666224e-12,5.5070122051275895e-10,1.5382164887812333e-13
1.220608174337323e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32958065550895033,0.11290965989480228,0.021709419884343887,0.0,1.8137125575374144e-13,4.6425095408583759e-06,5.4497494733392823e-06,6.1197951737635616e-11,1.0165123147507728e-22,3.3037991382057202e-06,3.2064604543652968e-23,1.8353750797015926e-08,3.3890485592275898e-18,1.168414525294662e-16,1.1815892537185794e-16,3.8388122353494763e-19,1.0811809935217693e-15,6.4148647063147446e-18,0.005751304412408528,0.0022188447282012005,4.4220469262513135e-08,2.491815503178702e-11,1.6443277549758135e-05,6.775070249419367e-08,1.4908659052643724e-11,7.8594219532443411e-08,1.2466151273061389e-07,1.5772415618053338e-12,4.4256258957184635e-12,5.5432131218342393e-10,1.5624921175401046e-13
1.2251895271613038e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32957267507284788,0.11290969561620141,0.021705392831392122,0.0,1.8440094297393948e-13,4.7018999789844399e-06,5.4901031572164149e-06,6.2154918944974113e-11,1.034550226281982e-22,3.3260050830885326e-06,3.2994068981343602e-23,1.8451659327649906e-08,3.4531713601977956e-18,1.1867848506756107e-16,1.1971150553930898e-16,3.882256950629242e-19,1.0952155723159413e-15,6.5552901076541386e-18,0.0057512056493724409,0.0022268584729288662,4.4380997512441071e-08,2.5106155511755598e-11,1.6507372958016663e-05,6.8633054921788052e-08,1.5013320075146996e-11,7.890540130757728e-08,1.2466611603481174e-07,1.5863312776302783e-12,4.4582891515984679e-12,5.5795090960087123e-10,1.5870706494930657e-13
1.2297708799852847e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32956469799565696,0.11290973226094703,0.021701366720366121,0.0,1.8746527726205643e-13,4.7617088681816471e-06,5.5306038111482701e-06,6.3123721347424847e-11,1.0528388778676411e-22,3.3482754135333456e-06,3.3947446577797142e-23,1.8549600492131124e-08,3.518315861388352e-18,1.2053605213101128e-16,1.2127770215277904e-16,3.9260262784317339e-19,1.1093670081724555e-15,6.6983685315899524e-18,0.0057511057523982863,0.002234870186815412,4.4541531902818817e-08,2.5294538313236583e-11,1.657126866590595e-05,6.9521772287473598e-08,1.511807381857019e-11,7.9215709682264885e-08,1.2467078910090835e-07,1.5954447236763095e-12,4.4910702177528028e-12,5.6158999105462869e-10,1.6119548304037057e-13
1.2343522328092656e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32955672423960791,0.11290976979271453,0.021697341550932576,0.0,1.9056444490035866e-13,4.8219358203888773e-06,5.5712514315778213e-06,6.4104465359168196e-11,1.0713807221850093e-22,3.3706100337514303e-06,3.4925274779468817e-23,1.8647571956335381e-08,3.5844952174969032e-18,1.2241428250245454e-16,1.2285756147352838e-16,3.9701214665699507e-19,1.12363561735348e-15,6.8441421862254994e-18,0.0057510047579090139,0.0022428798705310653,4.4702072310119781e-08,2.5483300969956776e-11,1.6634965354490024e-05,7.0416848985375588e-08,1.5222917930599538e-11,7.9525147235188223e-08,1.2467553033170749e-07,1.604581893135416e-12,4.5239690831148369e-12,5.6523853486199328e-10,1.637147420835922e-13
1.2389335856332465e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32954875376805254,0.11290980817632337,0.021693317322759229,0.0,1.9369863170875941e-13,4.8825804350536984e-06,5.612046014680857e-06,6.5097257964900239e-11,1.0901782239987664e-22,3.3930088480322663e-06,3.5928101345426132e-23,1.8745571409236183e-08,3.6517227097891562e-18,1.2431330509053378e-16,1.2445112945280153e-16,4.0145437637909129e-19,1.138021713390448e-15,6.9926538222309414e-18,0.0057509027011834156,0.0022508875247442173,4.4862618610971899e-08,2.5672441070305971e-11,1.6698463729749006e-05,7.1318279198343892e-08,1.5327850119365568e-11,7.9833716669862931e-08,1.2468033816717353e-07,1.6137427792350665e-12,4.5569857364088934e-12,5.6889651936800638e-10,1.6626511961681881e-13
1.2435149384572273e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3295407865454284,0.11290984737770145,0.021689294035514842,0.0,1.9686802305212226e-13,4.9436422995099712e-06,5.6529875563705262e-06,6.6102206720407341e-11,1.1092338601374141e-22,3.4154717607435003e-06,3.6956484510406643e-23,1.8843596563012381e-08,3.7200117468620272e-18,1.2623324893124204e-16,1.2605845173384131e-16,4.0592944197791873e-19,1.1525256071028705e-15,7.1439467380546407e-18,0.005750799616392032,0.0022588931501214818,4.5023170682148601e-08,2.5861956256838469e-11,1.6761764521815759e-05,7.2226056903929413e-08,1.5432868152944419e-11,8.0141420811057199e-08,1.2468521108356986e-07,1.6229273752378416e-12,4.5901201661537997e-12,5.7256392294542858e-10,1.688468946607614e-13
