Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),C2H4X(210),acetyl(43),C2H4X(65)
1.3702022961477691e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44761144101880157,0.11406030616705534,0.022725142101571186,0.0,1.1164438278485469e-12,6.6822899348493797e-06,3.0491057032885593e-07,6.1486029347474729e-09,2.8896175256449543e-20,0.00012299357398662947,6.6126908537037399e-18,0.0001013362049754734,1.9966915390004586e-13,4.3896044583040943e-17,4.8507021844542512e-15,3.5784524414036127e-17,2.7785042572650431e-13,1.9402856115963374e-12,0.0044844487521239623,0.00019254484623407498,1.6839055467449809e-05,3.3301521074795994e-11,6.9505310320344991e-10,1.3854487345876875e-08,8.8268060199644449e-12,3.6325365443910224e-08,1.8494335741030482e-06,4.0063410100523041e-13,1.0347044040786753e-07,3.015919976787496e-12,9.5361682783692165e-13,5.4566447606287722e-16,2.2535538309137972e-14,9.3822775350570262e-17,5.5341689934222061e-19
1.3731776820794786e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44760472866874829,0.11405378984371919,0.022724935056720592,0.0,1.1266691477919201e-12,6.7135901140561929e-06,3.0727446393590334e-07,6.1886340781104775e-09,2.9251664073665569e-20,0.00012326377846187819,6.6859067216509377e-18,0.00010152097673624741,2.0101173256996534e-13,4.4389153459429418e-17,4.8988231671571303e-15,3.6138990037956477e-17,2.7991310857476753e-13,1.9575167797508009e-12,0.0044906860653549764,0.00019295656879384681,1.6895478412429169e-05,3.3484794672786271e-11,6.9657437878977849e-10,1.3881920164574828e-08,8.86427236548111e-12,3.6567636440202093e-08,1.8555238844042747e-06,4.0289539268487541e-13,1.0400151314958495e-07,3.0428204640769108e-12,9.6099845384050887e-13,5.4951435550976304e-16,2.2781515246502798e-14,9.475792887174594e-17,5.583233108486113e-19
1.3761530680111882e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44759802758710576,0.11404728475522258,0.022724728019960613,0.0,1.1369662194166486e-12,6.744982815348952e-06,3.0965119712918451e-07,6.2288379944466241e-09,2.9610698662347758e-20,0.00012353399443044242,6.7597714812696612e-18,0.00010170562092530252,2.023604051267848e-13,4.4886737304755733e-17,4.9473050478916229e-15,3.6496169702535979e-17,2.8198646205675132e-13,1.9748631854082268e-12,0.0044969121148178779,0.00019336826233208815,1.6951919808531432e-05,3.3668580668858611e-11,6.9809569178064092e-10,1.3909353767473109e-08,8.9019168943732423e-12,3.6810821355162844e-08,1.8616175292619033e-06,4.0516392651592722e-13,1.0453426365337851e-07,3.0699016407113868e-12,9.6842007031451203e-13,5.5338263044498958e-16,2.3029623829966966e-14,9.5700256275411759e-17,5.6326245714711949e-19
1.3791284539428977e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44759133775409626,0.11404079088130249,0.022724520991280556,0.0,1.1473353759170072e-12,6.7764681922289641e-06,3.1204080700948984e-07,6.2692150498740837e-09,2.9973305917685699e-20,0.00012380422187983426,6.8342894554384743e-18,0.00010189013766672196,2.0371518600474269e-13,4.5388826870276952e-17,4.9961495990242049e-15,3.6856077869086774e-17,2.8407051497395662e-13,1.9923253480576903e-12,0.0045031269207871745,0.0001937799268330877,1.7008379208530842e-05,3.3852878249492567e-11,6.9961704210496141e-10,1.3936788154295807e-08,8.9397391277804068e-12,3.7054919573116125e-08,1.8677144724382022e-06,4.0743970622600147e-13,1.0506869491623964e-07,3.0971643248020633e-12,9.758817921651582e-13,5.5726933131641982e-16,2.3279877729036221e-14,9.6649795294757116e-17,5.6823448527909139e-19
1.3821038398746073e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4475846591499778,0.11403430820173249,0.022724313970669738,0.0,1.1577769509406065e-12,6.8080463979533486e-06,3.1444333065450565e-07,6.3097656104655028e-09,3.0339512870878807e-20,0.00012407446079756705,6.909464986339326e-18,0.00010207452708428473,2.0507608964090148e-13,4.5895453046856545e-17,5.0453585961463568e-15,3.72187290390145e-17,2.8616529610175757e-13,2.0099037884042622e-12,0.0045093305035008111,0.00019419156228111893,1.7064856166015767e-05,3.4037686552727295e-11,7.01138429691672e-10,1.3964223324680922e-08,8.9777379820827402e-12,3.7299930459520271e-08,1.8738146777385278e-06,4.0972273634530798e-13,1.0560480993625019e-07,3.1246093363835828e-12,9.8338373422439924e-13,5.6117448701412991e-16,2.3532290669802461e-14,9.7606583758228456e-17,5.7323954263100834e-19
1.3850792258063168e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44757799175504426,0.11402783669632265,0.022724106958117506,0.0,1.1682912785910929e-12,6.8397175855300407e-06,3.1685880511848027e-07,6.3504900422479409e-09,3.070934668942585e-20,0.00012434471117115596,6.9853024355010781e-18,0.00010225878930146605,2.0644313047513658e-13,4.6406646865565838e-17,5.0949338180586112e-15,3.7584137753785588e-17,2.8827083418913879e-13,2.0275990283691937e-12,0.0045155228831602378,0.00019460316866044017,1.7121350235392047e-05,3.4223005168634289e-11,7.026598544697154e-10,1.3991659278317695e-08,9.0159169467430927e-12,3.7545853355853762e-08,1.8799181090114705e-06,4.1201301015060819e-13,1.0614261171248197e-07,3.1522374974144011e-12,9.9092601124884471e-13,5.6509813862210345e-16,2.378687643504542e-14,9.8570659589139273e-17,5.7827777692028516e-19
1.3880546117380264e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44757133554962475,0.11402137634491943,0.022723899953613225,0.0,1.1788786934438428e-12,6.8714819077127908e-06,3.192872674318583e-07,6.3913887112028071e-09,3.1082834677413767e-20,0.00012461497298811764,7.0618061838430377e-18,0.0001024429244414383,2.0781632295012481e-13,4.6922439497950756e-17,5.1448770467545417e-15,3.7952318594894342e-17,2.9038715795840838e-13,2.0454115910901238e-12,0.0045217040799304838,0.00019501474595529577,1.7177860971901214e-05,3.4408833282781553e-11,7.0418131636804311e-10,1.4019096014954925e-08,9.0542757561619495e-12,3.7792687588329421e-08,1.8860247301487936e-06,4.1431053082619987e-13,1.0668210324489594e-07,3.1800496317771038e-12,9.9850873791870165e-13,5.6904031900144696e-16,2.4043648864334122e-14,9.9542060805428658e-17,5.8334933621377184e-19
1.390732459076565e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44756535451555235,0.11401557154870459,0.022723713656431589,0.0,1.188470133254961e-12,6.9001495538076797e-06,3.214840187113522e-07,6.4283467884914116e-09,3.1422120858597835e-20,0.00012485821839715042,7.1312328796395908e-18,0.00010260853751795773,2.0905746776957951e-13,4.7390610729185642e-17,5.1901420737590255e-15,3.8286063603745597e-17,2.9230109482599992e-13,2.0615436418489604e-12,0.004527257612290541,0.00019538514064041458,1.7228734518244959e-05,3.4576513406906572e-11,7.0555066375566659e-10,1.4043789747095985e-08,9.088950799172672e-12,3.8015617018903844e-08,1.89152338669844e-06,4.1638450081949886e-13,1.0716909284570925e-07,3.2052385323920431e-12,1.0053678710891872e-12,5.7260414287852102e-16,2.4276625132699938e-14,1.0042261660278065e-16,5.8794235511487346e-19
1.3934103064151035e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44755938251479183,0.1140097757562995,0.022723527365752467,0.0,1.1981212895839673e-12,6.9288928734433579e-06,3.2369134708494525e-07,6.4654465610336178e-09,3.176440924189372e-20,0.00012510147305610641,7.2012060631535987e-18,0.00010277404785082953,2.1030361765150813e-13,4.7862555284202504e-17,5.2357079357849225e-15,3.8622076564565141e-17,2.9422381223946705e-13,2.0777715318483652e-12,0.0045328021174637009,0.00019575551174283749,1.727962088235514e-05,3.47446051296997e-11,7.0692004110139548e-10,1.4068484112901334e-08,9.1237724205916578e-12,3.8239283550565841e-08,1.8970245715654509e-06,4.1846434095683801e-13,1.0765745576765505e-07,3.2305777236311296e-12,1.0122599447927522e-12,5.7618302254862546e-16,2.4511394024329855e-14,1.0130916468185586e-16,5.9256259590383308e-19
1.3960881537536421e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44755341953307687,0.11400398895308758,0.022723341081568149,0.0,1.2078324072498177e-12,6.9577119774295033e-06,3.2590927949703392e-07,6.5026882955347867e-09,3.2109720016906682e-20,0.00012534473695588821,7.2717289685350788e-18,0.00010293945552921942,2.1155478313039825e-13,4.8338296179590459e-17,5.2815759384756029e-15,3.8960368190292566e-17,2.9615533108076215e-13,2.0940956449836771e-12,0.004538337610074843,0.00019612585925105031,1.7330519741766415e-05,3.4913108038292856e-11,7.0828944835345426e-10,1.409317911219323e-08,9.1587424440404933e-12,3.8463686650280612e-08,1.9025282585184172e-06,4.2055004886499969e-13,1.0814719419915183e-07,3.2560678101036875e-12,1.0191850424683279e-12,5.7977698989785866e-16,2.4747965746661677e-14,1.0220173295378839e-16,5.9721016722691003e-19
1.3987660010921807e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44754746555616426,0.11399821112447615,0.022723154803870917,0.0,1.2176037313674006e-12,6.9866069763967223e-06,3.2813784287553675e-07,6.5400722586701838e-09,3.2458073463571545e-20,0.00012558801008739922,7.3428048427645893e-18,0.00010310476064209577,2.1281097474254787e-13,4.8817856524490427e-17,5.3277473895292523e-15,3.9300949220045316e-17,2.980956722135959e-13,2.1105163659487915e-12,0.004543864104725113,0.0001964961831535311,1.7381430774589067e-05,3.5082021165454372e-11,7.0965888546007145e-10,1.4117874744738483e-08,9.193856917609056e-12,3.868882577822544e-08,1.9080344213552854e-06,4.226416351557457e-13,1.0863831032895075e-07,3.2817093976822442e-12,1.026143247502091e-12,5.8338605646688796e-16,2.4986350544645217e-14,1.0310034939162902e-16,6.0188517797129969e-19
1.4014438484307192e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44754152056983393,0.11399244225589608,0.022722968532653091,0.0,1.2274355073248545e-12,7.0155779807936576e-06,3.3037706413172523e-07,6.5775987170849297e-09,3.280948995232074e-20,0.00012583129244154385,7.4144369456789549e-18,0.00010326996327823043,2.1407220302605862e-13,4.9301259520946961e-17,5.374223598689329e-15,3.9643830419098333e-17,3.0004485648328238e-13,2.1270340802362738e-12,0.0045493816159919579,0.00019686648343874893,1.7432353659500087e-05,3.5251344302962119e-11,7.1102835236948044e-10,1.4142571010277739e-08,9.2291192894333547e-12,3.8914700374347738e-08,1.9135430339037669e-06,4.2473909170325497e-13,1.0913080634607621e-07,3.3075030935027107e-12,1.0331346432268467e-12,5.8701024600264626e-16,2.5226558700801998e-14,1.0400504203010718e-16,6.065877372327509e-19
1.4038539110354041e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44753617775735027,0.11398725792297858,0.022722800894090595,0.0,1.2363359950447282e-12,7.0417169605302083e-06,3.3240149797628744e-07,6.6114945834799294e-09,3.3128400602397852e-20,0.00012605025443810893,7.4793841184628914e-18,0.00010341855810634896,2.1521162354642117e-13,4.9739626936341838e-17,5.4163138392579358e-15,3.9954399061559811e-17,3.0180670042171072e-13,2.1419832716389277e-12,0.0045543397073684868,0.00019719973349314888,1.7478194124351174e-05,3.5404085255764964e-11,7.1226089802655546e-10,1.4164798190290987e-08,9.2609826954049349e-12,3.9118615865654736e-08,1.9185028580928449e-06,4.2663182165350297e-13,1.0957523437455536e-07,3.3308479751040161e-12,1.0394553462509966e-12,5.9028497407383814e-16,2.5444313541409006e-14,1.0482448377626757e-16,6.108436848995858e-19
1.406263973640089e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44753084220540462,0.11398208082531716,0.0227226332607646,0.0,1.2452858270223179e-12,7.0679176742333441e-06,3.3443460608065235e-07,6.6455062813510809e-09,3.3449823867926289e-20,0.00012626922389101083,7.5447868819684515e-18,0.00010356707006449088,2.1635513999270756e-13,5.01811428139009e-17,5.4586529540983374e-15,4.0266847466889357e-17,3.035757393406339e-13,2.157011622678115e-12,0.004559290544586668,0.00019753296439980309,1.7524043696175202e-05,3.5557157173282717e-11,7.1349346774423653e-10,1.418702588267133e-08,9.2929639194909935e-12,3.9323126204687511e-08,1.9234646263341432e-06,4.2852931456896354e-13,1.1002078348111401e-07,3.3543170015670538e-12,1.0458030618638644e-12,5.9357199155862717e-16,2.5663561210468876e-14,1.056488905262962e-16,6.1512211527278381e-19
1.4086740362447738e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44752551390367873,0.11397691095234005,0.022722465632669536,0.0,1.2542851827288723e-12,7.0941802020306547e-06,3.364764080277227e-07,6.6796340050199243e-09,3.3773774787638249e-20,0.0001264882007936207,7.6106476394297299e-18,0.0001037154992169635,2.1750276005091487e-13,5.0625824261470531e-17,5.5012419022246381e-15,4.0581183537235537e-17,3.0535198839739988e-13,2.1721194160377246e-12,0.0045642341382243785,0.00019786617615028966,1.7569902141940944e-05,3.5710560147114459e-11,7.147260614847954e-10,1.4209254087263255e-08,9.3250674864635376e-12,3.9528230954924466e-08,1.92842831961023e-06,4.3043155786574415e-13,1.1046745526188243e-07,3.3779106181194911e-12,1.0521778507017352e-12,5.9687130950335609e-16,2.5884309282237878e-14,1.0647828284526146e-16,6.1942310834919811e-19
1.4110840988494586e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44752019284186878,0.11397174829349092,0.022722298009799836,0.0,1.2633342418019479e-12,7.1205046239232077e-06,3.3852692338894986e-07,6.7138779487881346e-09,3.4100268460056698e-20,0.00012670718513930996,7.6769688025798407e-18,0.00010386384562794604,2.1865449140820723e-13,5.107368844821938e-17,5.5440816439688859e-15,4.0897415191856666e-17,3.0713546273687683e-13,2.1873069349259365e-12,0.0045691704988440451,0.00019819936873618227,1.7615769229013331e-05,3.5864293522646189e-11,7.1595867921050924e-10,1.4231482803914186e-08,9.3572917919338414e-12,3.9733929678903509e-08,1.9333939189223365e-06,4.3233855831099641e-13,1.1091525131302246e-07,3.4016292708183515e-12,1.0585797733643456e-12,6.0018295223550064e-16,2.610656535577155e-14,1.0731268133782388e-16,6.2374674427759067e-19
1.413253155193675e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44751541006786427,0.1139671080598938,0.022722147153680181,0.0,1.2715210399610146e-12,7.144249589095516e-06,3.4037985334965835e-07,6.7447970269387943e-09,3.4396299345987439e-20,0.00012690427740878513,7.7370534964374416e-18,0.00010399728670679733,2.1969457114486648e-13,5.1479501697994026e-17,5.5828526348539005e-15,4.1183650964615122e-17,3.0874677976621012e-13,2.2010441017463863e-12,0.0045736070478887307,0.00019849922567078977,1.765705680374043e-05,3.6002935540329717e-11,7.1706805563978233e-10,1.4251489086543075e-08,9.3863954218618256e-12,3.9919566009790255e-08,1.9378645722778526e-06,4.340589304342889e-13,1.1131923032944083e-07,3.4230833334870592e-12,1.0643647532367911e-12,6.0317398072735566e-16,2.6307891464092675e-14,1.0806793732171233e-16,6.2765744261711518e-19
1.4154222115378912e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.447510633142368,0.11396247365352835,0.022721996301784501,0.0,1.2797483747005822e-12,7.1680448113208627e-06,3.4223987127059281e-07,6.7758105423560891e-09,3.4694413231191806e-20,0.00012710137569695457,7.7975148494631363e-18,0.00010413066086352983,2.2073799286690776e-13,5.1887919525895751e-17,5.6218282494273694e-15,4.1471434386298127e-17,3.1036397255447447e-13,2.2148462832658441e-12,0.0045780377544101612,0.00019879906706909777,1.7698351020773967e-05,3.6141844583521828e-11,7.1817745143898119e-10,1.4271495783631494e-08,9.4155972990881332e-12,4.0105682764363008e-08,1.9423367403284695e-06,4.3578315491652794e-13,1.1172412246131702e-07,3.4446393637565602e-12,1.0701718046881036e-12,6.0617501343402288e-16,2.6510450803918572e-14,1.088272801060622e-16,6.3158660534533897e-19
1.4175912678821075e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44750586205789988,0.11395784506673109,0.022721845454108765,0.0,1.2880163773422428e-12,7.1918903486506804e-06,3.4410699139514555e-07,6.8069186366445857e-09,3.4994621247096456e-20,0.00012729847999898701,7.8583546375273151e-18,0.00010426396814466489,2.2178476218068303e-13,5.2298954575949901e-17,5.6610091904873514e-15,4.1760771265543539e-17,3.1198705211596176e-13,2.2287136870326169e-12,0.0045824626260763295,0.00019909889292495401,1.7739651711343231e-05,3.6281020503076014e-11,7.1928686658061052e-10,1.4291502895084283e-08,9.4448991992553446e-12,4.0292279603628812e-08,1.9468104092657575e-06,4.3751122822447016e-13,1.1212992887218224e-07,3.4662976885259457e-12,1.076000971818168e-12,6.0918606539779323e-16,2.6714248966621281e-14,1.0959072479500198e-16,6.35534291193282e-19
1.4197603242263238e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44750109680698957,0.11395322229184851,0.022721694610648921,0.0,1.2963251793115554e-12,7.2157862590490922e-06,3.4598122795889554e-07,6.8381214513957726e-09,3.5296934564608435e-20,0.00012749559031005161,7.9195746421158019e-18,0.00010439720859664041,2.2283488469330006e-13,5.2712619532474491e-17,5.7003961616818514e-15,4.2051667422181869e-17,3.1361602945651058e-13,2.2426465209391684e-12,0.0045868816705451525,0.00019939870323220382,1.7780958706946278e-05,3.642046268267341e-11,7.2039630103717817e-10,1.4311510420776223e-08,9.4742985858696619e-12,4.0479356187968419e-08,1.9512855652941711e-06,4.392431583259493e-13,1.1253665072549792e-07,3.4880586352387176e-12,1.081852298701967e-12,6.1220715040516218e-16,2.6919291559934362e-14,1.1035828651861708e-16,6.395005589962469e-19
1.4219293805705401e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44749633738217665,0.11394860532123725,0.022721543771400936,0.0,1.3046749121491887e-12,7.2397326003922593e-06,3.4786259518958014e-07,6.8694191281880386e-09,3.5601364394153637e-20,0.00012769270662531791,7.9811766503358807e-18,0.0001045303822658109,2.2388836601262059e-13,5.3128927120203671e-17,5.7399898675064245e-15,4.2344128687231093e-17,3.152509155734739e-13,2.2566449932221435e-12,0.0045912948954644683,0.00019969849798468975,1.7822271839345511e-05,3.6560170719243807e-11,7.2150575478119298e-10,1.4331518360535619e-08,9.5037944088084548e-12,4.0666912170512637e-08,1.9557621946319199e-06,4.4097894725819374e-13,1.1294428918464175e-07,3.5099225318828324e-12,1.0877258293894374e-12,6.1523827463612827e-16,2.7125584207966782e-14,1.1112998043331412e-16,6.4348546768777741e-19
1.4240984369147564e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44749158377601039,0.11394399414726394,0.022721392936360784,0.0,1.3130657075094747e-12,7.2637294304670182e-06,3.4975110730700917e-07,6.9008118085866613e-09,3.5907921985755672e-20,0.0001278898289399555,8.0431624549286875e-18,0.00010466348919844773,2.2494521174725716e-13,5.354789010456559e-17,5.7797910132996141e-15,4.2638160902885911e-17,3.1689172145565811e-13,2.2707093124624228e-12,0.0045957023084720744,0.00019999827717625114,1.7863590940565075e-05,3.6700144810023619e-11,7.2261522778516671e-10,1.4351526714256391e-08,9.5333913732890678e-12,4.0854947193049612e-08,1.9602402835107867e-06,4.4271858242781825e-13,1.1335284541287926e-07,3.5318897069907825e-12,1.0936216079051782e-12,6.182794497070683e-16,2.733313255123147e-14,1.1190582172180318e-16,6.4748907628684902e-19
1.4262674932589727e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44748683598104977,0.1139393887623053,0.022721242105524432,0.0,1.3214976971490579e-12,7.287776806970365e-06,3.516467785229941e-07,6.9322996341438005e-09,3.6216618629067313e-20,0.00012808695724913453,8.1055338542741804e-18,0.00010479652944073918,2.2600542750657208e-13,5.3969521291589491e-17,5.8198003052409548e-15,4.2933769922513547e-17,3.1853845808328638e-13,2.2848396875851414e-12,0.0046001039171957156,0.0002002980408007255,1.7904915842903187e-05,3.6840384468070645e-11,7.2372472002161164e-10,1.4371535481854786e-08,9.5630886644537677e-12,4.1043460898676142e-08,1.9647198181748311e-06,4.4446206902332133e-13,1.1376232057335228e-07,3.5539604896396333e-12,1.0995396782483381e-12,6.2133069588043381e-16,2.7541942246656834e-14,1.1268582559244004e-16,6.5151144391258093e-19
1.4282196439687674e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4474825679280241,0.11393524885915746,0.022721106361362646,0.0,1.3291218179238993e-12,7.3094627106329984e-06,3.533590153862059e-07,6.960720143238028e-09,3.6496283860150098e-20,0.00012826437784873676,8.1619992881128172e-18,0.00010491620867666394,2.2696250769779479e-13,5.4351281290020475e-17,5.8559872172764132e-15,4.3201171054378319e-17,3.2002560090367461e-13,2.2976136759291517e-12,0.0046040604086804542,0.00020056781474779787,1.7942113076580087e-05,3.6966826654466218e-11,7.2472327945545789e-10,1.4389543726432348e-08,9.5898989186037015e-12,4.1213532210516021e-08,1.9687526241608369e-06,4.4603450706041404e-13,1.1413163486605548e-07,3.5739130508921605e-12,1.1048850374141971e-12,6.2408543211198573e-16,2.7730954117337598e-14,1.1339140067447992e-16,6.5514766269473068e-19
1.430171794678562e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44747830457064508,0.11393111363340147,0.022720970620599766,0.0,1.3367795090833418e-12,7.3311896454955912e-06,3.5507707297328145e-07,6.9892179377302701e-09,3.6777699186026488e-20,0.00012844180329648483,8.2187798339515867e-18,0.00010503583396430885,2.2792232624347004e-13,5.4735222331073745e-17,5.8923438163556653e-15,4.346985843055312e-17,3.215175645071551e-13,2.3104414918376685e-12,0.0046080122104120444,0.0002008375760760401,1.797931475167345e-05,3.7093483476795208e-11,7.2572185442530691e-10,1.440755230600997e-08,9.616790250834139e-12,4.1383990692497946e-08,1.9727865800935379e-06,4.4761006398567104e-13,1.1450169528359527e-07,3.5939500419108979e-12,1.1102485206177187e-12,6.2684833660648735e-16,2.7920996425778018e-14,1.1410037091171852e-16,6.5879916749762827e-19
1.4321239453883567e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44747404590350848,0.11392698307950073,0.022720834883232857,0.0,1.3444708668952988e-12,7.3529576534280466e-06,3.5680096162773703e-07,7.0177931207847333e-09,3.7060872919454975e-20,0.00012861923358885815,8.2758768145670781e-18,0.00010515540533717317,2.2888488723436968e-13,5.5121353834780403e-17,5.9288706190149434e-15,4.3739836341318035e-17,3.2301435688019444e-13,2.3233232883325384e-12,0.0046119593279303093,0.00020110732478095466,1.8016520746494898e-05,3.7220354721401201e-11,7.2672044491112396e-10,1.4425561220505419e-08,9.6437632891496566e-12,4.1554836072175828e-08,1.976821675973034e-06,4.4918873985324262e-13,1.1487250267354836e-07,3.6140717037247385e-12,1.1156301598804194e-12,6.2961942233214861e-16,2.8112073330081426e-14,1.1481274744509734e-16,6.6246600161923261e-19
1.4340760960981514e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44746979192121661,0.1139228571919253,0.022720699149259015,0.0,1.3521959877013215e-12,7.374766776238764e-06,3.5853069168766591e-07,7.0464457955569818e-09,3.7345813399345564e-20,0.00012879666872233641,8.3332915564594441e-18,0.00010527492282870204,2.2985019476175118e-13,5.5509685247937118e-17,5.9655681423331626e-15,4.4011109084262272e-17,3.2451598600347752e-13,2.3362592186615738e-12,0.0046159017667685136,0.00020137706085804284,1.8053730939539948e-05,3.7347439945387585e-11,7.2771905089287525e-10,1.4443570469828927e-08,9.6708162393786989e-12,4.1726068076081883e-08,1.9808579018083486e-06,4.5077053990508384e-13,1.1524405788335551e-07,3.6342782777200327e-12,1.1210299872065586e-12,6.3239869797622657e-16,2.8304188999176401e-14,1.1552854143249251e-16,6.6614820842753036e-19
1.436028246807946e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44746554261837784,0.1139187359651516,0.022720563418675305,0.0,1.3599549679136458e-12,7.3966170556743333e-06,3.6026627348573238e-07,7.0751760651939359e-09,3.7632528990777001e-20,0.0001289741086933994,8.3910253898551252e-18,0.00010539438647228651,2.3081825291735709e-13,5.5900226044041757e-17,6.0024369039308248e-15,4.4283680964281672e-17,3.260224598518817e-13,2.349249436298565e-12,0.004619839532453371,0.00020164678430280436,1.8090945209484566e-05,3.7474738969490816e-11,7.2871767235052801e-10,1.4461580053870866e-08,9.697949119662587e-12,4.1897686424915171e-08,1.9848952476180605e-06,4.5235546212304112e-13,1.1561636176031504e-07,3.6545700056406026e-12,1.1264480345830796e-12,6.351861655739447e-16,2.8497347612823063e-14,1.1624776404889466e-16,6.698458313557674e-19
1.4379803975177407e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44746129798960704,0.11391461939366278,0.022720427691478827,0.0,1.3677479040146921e-12,7.418508533418633e-06,3.6200771734910492e-07,7.1039840328338601e-09,3.7921028085049978e-20,0.00012915155349852721,8.4490796487153714e-18,0.00010551379630126365,2.3178906579341277e-13,5.6292985723580339e-17,6.0394774219668169e-15,4.4557556293571037e-17,3.2753378639444629e-13,2.3622940949433173e-12,0.0046237726305050578,0.00020191649511073719,1.8128163435184335e-05,3.7602251893761516e-11,7.2971630926405063e-10,1.4479589972558073e-08,9.7251651826378012e-12,4.2069690832942229e-08,1.9889337034294594e-06,4.5394349845377667e-13,1.1598941515156346e-07,3.6749471295878035e-12,1.1318843339794094e-12,6.3798183505916953e-16,2.8691553361632639e-14,1.169704264862758e-16,6.735589138904864e-19
1.4399325482275354e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4474570580295254,0.11391050747194838,0.022720291967666673,0.0,1.3755748925387e-12,7.4404412510926025e-06,3.6375503359941658e-07,7.1328698016063574e-09,3.8211319099701364e-20,0.00012932900313419979,8.5074556707385072e-18,0.00010563315234891661,2.3276263748262569e-13,5.6687973813743188e-17,6.0766902151374611e-15,4.4832739391622143e-17,3.2904997359433492e-13,2.375393348521661e-12,0.0046277010664372165,0.00020218619327733872,1.8165385495683484e-05,3.7729978152373896e-11,7.3071496161341229e-10,1.4497600225807645e-08,9.7524625598060938e-12,4.2242081017325567e-08,1.9929732592776624e-06,4.555346583030499e-13,1.1636321890407015e-07,3.6954098920205334e-12,1.1373389173474085e-12,6.4078572382825075e-16,2.8886810447072659e-14,1.1769653995324259e-16,6.7728749958291289e-19
1.44188469893733e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4474528227327606,0.11390640019450454,0.022720156247235928,0.0,1.383436030098427e-12,7.4624152502533263e-06,3.6550823255272663e-07,7.1618334746323589e-09,3.850341047855789e-20,0.00012950645759689754,8.5661547973685321e-18,0.00010575245464847482,2.3373897207818359e-13,5.7085199868529189e-17,6.1140758026732588e-15,4.5109234585215836e-17,3.3057102940878498e-13,2.3885473511854835e-12,0.0046316248457569662,0.00020245587879810486,1.82026112702127e-05,3.7857917452977343e-11,7.3171362937858314e-10,1.451561081350316e-08,9.779839891769773e-12,4.2414856689819258e-08,1.9970139052083693e-06,4.5712894184057219e-13,1.1673777386461787e-07,3.7159585357552917e-12,1.14281181662117e-12,6.4359783229292612e-16,2.9083123081486732e-14,1.1842611567551364e-16,6.8103163206185301e-19
