Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH2X(27),CHX(28),CX(26),OCX(25)
3.1823328931772385e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33181701011512288,0.1135200471286763,0.022521861392733229,0.0,1.9581035554260669e-16,1.978695308748979e-08,3.4052391251834778e-07,5.1487643651953408e-13,1.8531417451490769e-25,3.1315326804378315e-07,3.8216080476636373e-27,3.0618966677096359e-09,1.2681913780501927e-20,3.0733295153767643e-19,9.8097163540538484e-19,5.1926367380777637e-21,8.0956973518231575e-18,8.5546796280008338e-21,0.0051491068278061219,0.0005990720755691142,1.2947043491316202e-08,9.0540450296302813e-13,2.2155369772101095e-06,2.483467839623189e-10,1.1250096040246833e-12,1.1317278636670697e-08,1.3412957073680063e-07,2.5479603054164427e-13
3.198615994410247e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33180692371079146,0.11351297884734754,0.022520356230444575,0.0,2.0111322756296144e-16,2.0217122208929287e-08,3.4469325804615224e-07,5.2256610667866236e-13,1.9010675768835409e-25,3.1584110860903252e-07,3.9388117900429867e-27,3.0788604225134053e-09,1.2904360478744306e-20,3.1429978012668619e-19,1.0002157072127595e-18,5.2892553746863581e-21,8.2461700293556414e-18,8.7413179163929998e-21,0.0051561681007169964,0.00060207823078697181,1.3002291220336965e-08,9.1765500198824199e-13,2.2343563316491718e-06,2.5396644431411134e-10,1.132744387935841e-12,1.1413715663491374e-08,1.3412909297538198e-07,2.5647839600611817e-13
3.214899095643255e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33179691784689214,0.11350599073880099,0.022518851259878816,0.0,2.0653319583730556e-16,2.0654536909793929e-08,3.4888341150877677e-07,5.3034330979086539e-13,1.9499303094485559e-25,3.1853957201616936e-07,4.0590885929016705e-27,3.0958547393103351e-09,1.3129840308595377e-20,3.2139070697963031e-19,1.0197095074193193e-18,5.387046810939709e-21,8.3987033018709866e-18,8.9312236173976887e-21,0.0051631491721846022,0.00060508398175097595,1.3057544669336218e-08,9.3000995696911598e-13,2.2532436221273856e-06,2.5968486164403735e-10,1.1405220176386082e-12,1.1510255124637587e-08,1.3412573709344133e-07,2.581597238097314e-13
3.229553886752962e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33178798068216747,0.11349976924081452,0.022517496949669234,0.0,2.1151293494718968e-16,2.1054476231171733e-08,3.5267226409690025e-07,5.3741824162339179e-13,1.9947178790822791e-25,3.2097726777504202e-07,4.1700210687904433e-27,3.1111759182854275e-09,1.3335391464952266e-20,3.2787997594362761e-19,1.0374687047247779e-18,5.4760666267059222e-21,8.5377601719668275e-18,9.1049691393907327e-21,0.0051693643122972402,0.00060778881330482459,1.3107277685720052e-08,9.4121900227328007e-13,2.2703001257408731e-06,2.6491689146620897e-10,1.1475587120062437e-12,1.1597228974878247e-08,1.3412033303413932e-07,2.596720822367689e-13
3.2442086778626693e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33177910736732685,0.11349361129724922,0.022516142793600289,0.0,2.1659061211482577e-16,2.146041730389932e-08,3.5647783016390251e-07,5.4456521111348427e-13,2.0402831262976972e-25,3.2342356089623631e-07,4.2835476681073256e-27,3.1265221557395274e-09,1.3543448018719254e-20,3.3447225179476569e-19,1.0554325288486174e-18,5.5660452917958049e-21,8.6785143239811384e-18,9.2814300334020096e-21,0.0051755158747776274,0.00061049331986382991,1.3157015375016522e-08,9.5251316937694127e-13,2.287411390197982e-06,2.7023081434677311e-10,1.1546304758298079e-12,1.1684287250102505e-08,1.3411273993466402e-07,2.6118369471038685e-13
3.257397989861406e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33177117544076373,0.11348812295310871,0.022514924184483347,0.0,2.2124548820732532e-16,2.1830948236696186e-08,3.5991707580811871e-07,5.5105952426749825e-13,2.0819641829611075e-25,3.2563257266161251e-07,4.3879817005173721e-27,3.1403553121164405e-09,1.3732860254212172e-20,3.4049435553822108e-19,1.0717758475178392e-18,5.6478493629549229e-21,8.8066553383408013e-18,9.4425937898999609e-21,0.0051809984560979017,0.00061292709884047897,1.3201783305493407e-08,9.6275089790541393e-13,2.3028582430961105e-06,2.7508411448245436e-10,1.1610251918028562e-12,1.1762712510919069e-08,1.341040888083783e-07,2.6254354557339621e-13
3.2705873018601424e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33176329424139189,0.11348268509849285,0.022513705699395314,0.0,2.2598199500151172e-16,2.2206438553375983e-08,3.6336975987416291e-07,5.5761302499298059e-13,2.124289011160979e-25,3.2784854310176928e-07,4.4945959911050412e-27,3.154208984370805e-09,1.3924337774733938e-20,3.4660173435241452e-19,1.0882866303213987e-18,5.7304365266857575e-21,8.9361918572762123e-18,9.6060080686791973e-21,0.0051864305290957079,0.00061536061632079769,1.3246555048098471e-08,9.7305794470876203e-13,2.3183492550342662e-06,2.8000515040853758e-10,1.1674485831783763e-12,1.1841207361202695e-08,1.340937648692232e-07,2.6390286210501843e-13
3.283776613858879e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33175546330640338,0.11347729727136514,0.022512487337950953,0.0,2.3080123854913239e-16,2.2586935033703284e-08,3.6683583631807983e-07,5.6422611278623356e-13,2.1672642248836461e-25,3.3007146976404206e-07,4.6034288233911105e-27,3.1680832751527256e-09,1.411789776368761e-20,3.5279526833503759e-19,1.1049656923695943e-18,5.8138098100353916e-21,9.0671337381840425e-18,9.7716973772016723e-21,0.00519181255580902,0.00061779387312133733,1.329133061504058e-08,9.8343448353230697e-13,2.3338843318063853e-06,2.8499459219837986e-10,1.1739007789217504e-12,1.191977241514148e-08,1.3408181450943937e-07,2.6526167764799778e-13
3.2969659258576154e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33174768217722717,0.1134719590139172,0.022511269099768492,0.0,2.357043352980298e-16,2.2972484696776642e-08,3.703152597905177e-07,5.7089918906125701e-13,2.2108964715742906e-25,3.3230135019895513e-07,4.7145190354303129e-27,3.1819782865664128e-09,1.4313557515117726e-20,3.5907584319568296e-19,1.1218138502010343e-18,5.8979722299221331e-21,9.1994908698129729e-18,9.9396864266439997e-21,0.0051971449940476887,0.0006202268700509707,1.3336110018144551e-08,9.9388068726920954e-13,2.3494633787103422e-06,2.9005311361066446e-10,1.1803819084439574e-12,1.1998408315419244e-08,1.3406828340194585e-07,2.6662002569867655e-13
3.310155237856352e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33173995039949039,0.11346666987252996,0.022510050984469641,0.0,2.4069241214024406e-16,2.3363134800720483e-08,3.7380798563693149e-07,5.77632657154755e-13,2.255192432220512e-25,3.3453818196015393e-07,4.8279060263072262e-27,3.195894120170254e-09,1.4511334434272829e-20,3.6544435026604613e-19,1.1388319218565423e-18,5.9829267932947995e-21,9.3332731722046828e-18,1.0110000133207244e-20,0.0052024282974322163,0.00062265960791095727,1.3380893268856708e-08,1.0043967279549987e-12,2.3650863005500529e-06,2.9518139208665605e-10,1.1868921017683833e-12,1.2077115731169668e-08,1.340532165020597e-07,2.6797793987669397e-13
3.3233445498550884e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33173226752297996,0.11346142939773542,0.022508832991679516,0.0,2.4576660645977376e-16,2.3758932842365104e-08,3.7731396989742106e-07,5.8442692233113155e-13,2.3001588214400048e-25,3.3678196260433773e-07,4.9436297627128359e-27,3.2098308769768849e-09,1.47112460381703e-20,3.7190168650989551e-19,1.1560207269524132e-18,6.068676497291898e-21,9.4684905966344218e-18,1.0282663619435642e-20,0.0052076629154320566,0.00062509208749500619,1.3425680378250513e-08,1.0149827767551916e-12,2.3807530016403834e-06,3.0038010874723018e-10,1.1934314901654156e-12,1.215589535317289e-08,1.3403665805233925e-07,2.6933545385920301e-13
3.336533861853825e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33172463310160433,0.11345623714417863,0.022507615121026631,0.0,2.5092806618026871e-16,2.4159926556917574e-08,3.8083316930630316e-07,5.9128239178748375e-13,2.3458023875702265e-25,3.3903268969119339e-07,5.0617307855633799e-27,3.2237886574532527e-09,1.4913309956162326e-20,3.7844875453302402e-19,1.1733810867529062e-18,6.1552243294006456e-21,9.6051531255510158e-18,1.0457702215539784e-20,0.0052128492934036723,0.00062752430958934241,1.3470471357032034e-08,1.0256390039737414e-12,2.3964633858037711e-06,3.0564994838979327e-10,1.2000002052641118e-12,1.2234747897357314e-08,1.3401865157939153e-07,2.7069260141947073e-13
3.3497231738525614e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33171704669335611,0.11345109267057987,0.022506397372142883,0.0,2.5617794981259261e-16,2.4566163917614825e-08,3.843655412910236e-07,5.9819947465858485e-13,2.3921299127618044e-25,3.4129036078333055e-07,5.18225021669459e-27,3.2377675615206884e-09,1.5117543930503976e-20,3.8508646259316167e-19,1.1909138242420438e-18,6.2425732676157337e-21,9.7432707725158063e-18,1.0635141460728116e-20,0.0052179878726281671,0.00062995627497276795,1.3515266215545168e-08,1.0363655790485616e-12,2.4122173563713649e-06,3.1099159948499437e-10,1.2065983791843242e-12,1.2313674103829633e-08,1.3399923989581186e-07,2.7204941641205483e-13
3.362912485851298e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33170950786027431,0.11344599553969753,0.022505179744663487,0.0,2.6151742650202339e-16,2.4977693135374928e-08,3.8791104397122074e-07,6.0517858202186214e-13,2.4391482130742636e-25,3.4355497344621713e-07,5.3052297656065099e-27,3.2517676885549644e-09,1.5323965816922753e-20,3.9181572460961411e-19,1.2086197641945205e-18,6.3307262805978341e-21,9.8828535821418739e-18,1.0815007104543787e-20,0.0052230790903486446,0.00063238798441672824,1.3560064963777138e-08,1.0471626705354198e-12,2.4280148161905196e-06,3.16405754173305e-10,1.213226145448548e-12,1.2392674729554744e-08,1.3397846510832374e-07,2.7340593267687001e-13
3.3761017978500345e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33170201616840755,0.11344094531829094,0.022503962238226954,0.0,2.6694767607532682e-16,2.5394562658432783e-08,3.9146963615724314e-07,6.1222012690236653e-13,2.4868641385752994e-25,3.4582652524811619e-07,5.4307117362820318e-27,3.265789137386362e-09,1.5532593585190051e-20,3.9863746017286083e-19,1.2264997332459754e-18,6.4196863278316571e-21,1.0023911630032361e-17,1.0997325108209511e-20,0.0052281233798071583,0.00063481943868537341,1.3604867611363745e-08,1.0580304461205633e-12,2.4438556676205798e-06,3.2189310826139644e-10,1.2198836377223938e-12,1.2471750552802091e-08,1.3395636861470073e-07,2.7476218408872319e-13
3.389291109848771e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33169457118777701,0.11343594157708393,0.022502744852475085,0.0,2.7246988908774911e-16,2.5816821171961063e-08,3.9504127734819719e-07,6.1932452427773563e-13,2.535284573442484e-25,3.4810501376002347e-07,5.558739034060346e-27,3.279832006299736e-09,1.5743445319694215e-20,4.0555259455415372e-19,1.2445545599622089e-18,6.509456359783649e-21,1.0166455022717787e-17,1.1182121645978229e-20,0.005233121170281357,0.00063725063853562228,1.3649674167594396e-08,1.0689690726147273e-12,2.4597398125316529e-06,3.274543612183773e-10,1.2265709901198822e-12,1.2550902374620131e-08,1.3393299110413188e-07,2.7611820457491505e-13
3.4024804218475075e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33168717249234075,0.11343098389072837,0.022501527587052907,0.0,2.7808526686950767e-16,2.6244517597686614e-08,3.9862592773002875e-07,6.2649219108315056e-13,2.584416436068243e-25,3.5039043655560697e-07,5.6893551725810353e-27,3.2938963930345748e-09,1.5956539220015485e-20,4.1256205871474624e-19,1.2627850749076964e-18,6.6000393180591095e-21,1.0310493897593552e-17,1.1369423106491396e-20,0.005238072887120776,0.00063968158471722442,1.3694484641417491e-08,1.0799787159313803e-12,2.4756671523157088e-06,3.3309021617184052e-10,1.2332883386008911e-12,1.2630131008011932e-08,1.3390837256985143e-07,2.7747402797882837e-13
3.415669733846244e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3316798196599568,0.11342607183776822,0.022500310441608658,0.0,2.8379502157227399e-16,2.6677701093497449e-08,4.0222354817340444e-07,6.3372354621628441e-13,2.6342666791672948e-25,3.5268279121114543e-07,5.8226042807858643e-27,3.3079823947850571e-09,1.6171893601502478e-20,4.1966678931516065e-19,1.2811921107131803e-18,6.6914381355587963e-21,1.0456038422857036e-17,1.1559256094143299e-20,0.0052429789517828189,0.00064211227797282317,1.373929904144544e-08,1.0910595411127028e-12,2.4916375878818914e-06,3.388013799037624e-10,1.2400358185637366e-12,1.2709437282927565e-08,1.3388255230615757e-07,2.7882968811327466e-13
3.427540114645107e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33167324097793566,0.1134216896614321,0.022499215113001819,0.0,2.8901550367257195e-16,2.7072298503626072e-08,4.0547246418416083e-07,6.4028656716058622e-13,2.6797518874248398e-25,3.5475183514024336e-07,5.9448166412277757e-27,3.3206783570904793e-09,1.6367660487620094e-20,4.2614327841153257e-19,1.2979100581606212e-18,6.7743970480965256e-21,1.0588324255461309e-17,1.1732292402209381e-20,0.0052473557225933103,0.00064429968625924635,1.3779635365226918e-08,1.1010932799626028e-12,2.5060477444929298e-06,3.4400640336486364e-10,1.2461344252902711e-12,1.2780880018307714e-08,1.3385831850104598e-07,2.8004967062117071e-13
3.43941049544397e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33166669880386257,0.11341734380805922,0.022498119881042784,0.0,2.9431432072270028e-16,2.747141661730116e-08,4.0873182723561581e-07,6.4690182470224219e-13,2.7258297605630957e-25,3.5682649015142172e-07,6.0692310070192526e-27,3.333391975930711e-09,1.65652868093188e-20,4.3269838751619962e-19,1.3147722736984921e-18,6.8580213014734648e-21,1.0721845381891863e-17,1.1907420674048044e-20,0.0052516961552293946,0.00064648689080294588,1.3819974881757267e-08,1.1111849281353343e-12,2.5204926551162091e-06,3.4927352276971754e-10,1.2522576494682037e-12,1.2852386958417051e-08,1.338331702260901e-07,2.8126957285739323e-13
3.450093838162947e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33166084181367372,0.11341346334873795,0.022497134254706966,0.0,2.9915098137895491e-16,2.7834518140652093e-08,4.1167416378266992e-07,6.5290047453342282e-13,2.76781082283568e-25,3.5869847568058206e-07,6.1831143106059281e-27,3.3448493868566769e-09,1.6744751550710031e-20,4.386657799117053e-19,1.3300721223099128e-18,6.933853748732182e-21,1.0843076750693665e-17,1.206684114939024e-20,0.0052555717228828019,0.00064845520112779718,1.3856283181067597e-08,1.1203170218858008e-12,2.5335227288353784e-06,3.5406745432667967e-10,1.2577896816582222e-12,1.2916798625280171e-08,1.3380977740400461e-07,2.8236743651702673e-13
3.460777180881924e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33165501393524333,0.11340961185207718,0.022496148706272704,0.0,3.0405249308238127e-16,2.8201337442808986e-08,4.146249210042746e-07,6.5894191317155223e-13,2.810279870059039e-25,3.6057500347603542e-07,6.2988330455588155e-27,3.3563212066346695e-09,1.6925743409801518e-20,4.4469792621839521e-19,1.3454897702719839e-18,7.0102283820805839e-21,1.0965320227233232e-17,1.2227986760516719e-20,0.0052594183155562184,0.00065042334722882785,1.3892594074981269e-08,1.1294962041080098e-12,2.5465808403799225e-06,3.5891248983889642e-10,1.2633418077014913e-12,1.2981263285989875e-08,1.337856854270868e-07,2.8346527291324445e-13
3.471460523600901e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3316492149533537,0.11340578910320445,0.022495163235560552,0.0,3.0901952628890665e-16,2.8571901212163149e-08,4.175840797289504e-07,6.6502636797747952e-13,2.8532406802947088e-25,3.6245607225559746e-07,6.4164121873084148e-27,3.3678074856096189e-09,1.7108272401728134e-20,4.5079533795070008e-19,1.3610256654695318e-18,7.0871467403189804e-21,1.1088581288789415e-17,1.2390872172878405e-20,0.0052632361481228926,0.00065239132948406459,1.3928907567301572e-08,1.1387225603400495e-12,2.5596669359438563e-06,3.6380901365833436e-10,1.2689141032195489e-12,1.3045781411258474e-08,1.3376091353069246e-07,2.8456309980437999e-13
3.482143866319878e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33164344465438461,0.11340199488884115,0.022494177842392417,0.0,3.1405275621949154e-16,2.8946236237755077e-08,4.205516210725183e-07,6.7115406716833934e-13,2.8966970466502754e-25,3.643416807380737e-07,6.5358769929777745e-27,3.3793082738918578e-09,1.7292348592817335e-20,4.5695852909715894e-19,1.3766802568277849e-18,7.1646103588607383e-21,1.121286542574832e-17,1.2555512148035389e-20,0.0052670254338621457,0.00065435914826861904,1.3965223661698503e-08,1.1479961757722506e-12,2.5727809615109688e-06,3.6875741169922214e-10,1.2745066407598653e-12,1.3110353482429689e-08,1.3373548065317889e-07,2.8566093496673514e-13
3.4917588747669567e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33163827573393034,0.11339860431792015,0.02249329105469506,0.0,3.1863982327848612e-16,2.9286384406989374e-08,4.2322956004350536e-07,6.7670615970206951e-13,2.936234624015633e-25,3.6604260876016951e-07,6.6450286647955705e-27,3.3896714300307677e-09,1.7459348381316233e-20,4.6256206933571151e-19,1.3908712461595526e-18,7.2347950794391496e-21,1.1325600426828607e-17,1.2705200555133233e-20,0.0052704115584902385,0.00065613004571498127,1.3997910374358276e-08,1.1563829063622298e-12,2.584607419865312e-06,3.7325564261095179e-10,1.2795572924283529e-12,1.3168514871728796e-08,1.3371204134377003e-07,2.8664900833540313e-13
3.5013738832140355e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33163312972139047,0.11339523653521878,0.02249240432953712,0.0,3.2328155946630347e-16,2.9629628744950014e-08,4.2591426050649169e-07,6.8229363331852213e-13,2.9761794729397976e-25,3.6774721197200926e-07,6.7557472275477425e-27,3.4000464153079377e-09,1.7627617007384801e-20,4.6821968742600968e-19,1.4051590726467857e-18,7.3054238165006981e-21,1.1439172597703776e-17,1.28563330907862e-20,0.0052737748849222147,0.00065790081132097893,1.4030599200056964e-08,1.1648080471133516e-12,2.5964564179426213e-06,3.7779648902502409e-10,1.2846244550120781e-12,1.3226720704292009e-08,1.3368809514800866e-07,2.876371156055786e-13
3.5109888916611144e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33162800646430773,0.11339189138852183,0.022491517666791448,0.0,3.2797846698145105e-16,2.9975988989304379e-08,4.2860570928632575e-07,6.8791665617385511e-13,3.0165343900342521e-25,3.6945548944158392e-07,6.8680516893029277e-27,3.4104332657664723e-09,1.7797161916553541e-20,4.739317632177858e-19,1.4195440658022107e-18,7.3764976825345391e-21,1.1553585968004573e-17,1.3008920717814599e-20,0.0052771155653739046,0.00065967144535409401,1.406329014119951e-08,1.1732716593077986e-12,2.608327915943376e-06,3.8238023551140611e-10,1.2897081826725482e-12,1.3284971338721228e-08,1.3366365527463661e-07,2.8862526960891978e-13
3.520603900108193e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33162290581124337,0.11338856872663054,0.022490631066331711,0.0,3.3273105118766263e-16,3.0325484943340041e-08,4.3130389339282465e-07,6.9357539699029358e-13,3.0573021818931284e-25,3.7116744023748616e-07,6.981961249465676e-27,3.4208320172956041e-09,1.7967990588452937e-20,4.7969867819130622e-19,1.4340265558737718e-18,7.4480177879385279e-21,1.1668844575902948e-17,1.3162974463326957e-20,0.0052804337510445496,0.00066144194807994834,1.4095983200107479e-08,1.1817738039666742e-12,2.6202218739359434e-06,3.870071676604038e-10,1.2948085300221305e-12,1.3343267135223834e-08,1.336387347463474e-07,2.8961348312710869e-13
3.530218908555272e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33161782761177078,0.11338526839935605,0.022489744528032447,0.0,3.3753982062303124e-16,3.0678136475861054e-08,4.3400880001981961e-07,6.9927002505713496e-13,3.0984856651205868e-25,3.7288306342890152e-07,7.0974953003497587e-27,3.4312427056307109e-09,1.8140110536935587e-20,4.8552081545906472e-19,1.4486068738566656e-18,7.5199852410498082e-21,1.1784952468097917e-17,1.3318505419014568e-20,0.0052837295921236054,0.00066321231976231509,1.4128678379019916e-08,1.1903145418529994e-12,2.6321382518561738e-06,3.9167757208148484e-10,1.2999255518100181e-12,1.3401608456144248e-08,1.3361334640018845e-07,2.9060176889704974e-13
3.539833917002351e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33161277171646869,0.11338199025751242,0.022488858051768992,0.0,3.4240528700909786e-16,3.1033963521082966e-08,4.3672041654419848e-07,7.0500071023175366e-13,3.1400876663585181e-25,3.7460235808559645e-07,7.2146734287606275e-27,3.4416653663533222e-09,1.8313529310198611e-20,4.913985597674507e-19,1.463285351505226e-18,7.5924011481751856e-21,1.1901913699801373e-17,1.3475524741447055e-20,0.0052870032377974538,0.00066498256066313164,1.416137568009428e-08,1.1988939334705892e-12,2.6440770095079053e-06,3.9639173640207976e-10,1.3050593029612277e-12,1.3459995665578652e-08,1.3358750288888576e-07,2.9159013960658588e-13
3.54944892544943e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33160773797691384,0.11337873415291019,0.022487971637417503,0.0,3.4732796525989159e-16,3.1392986078526973e-08,4.3943873052493779e-07,7.1076762294060598e-13,3.1821110223145115e-25,3.7632532327790813e-07,7.333515417585783e-27,3.4521000348911409e-09,1.8488254490906174e-20,4.9733229749838784e-19,1.4780623213446872e-18,7.6652666136214401e-21,1.2019732334723889e-17,1.3634043652368663e-20,0.0052902548362561298,0.00066675267104251111,1.4194075105407369e-08,1.2075120390639359e-12,2.6560381065630796e-06,4.0114994926636254e-10,1.3102098385290521e-12,1.3518429129389719e-08,1.3356121668177762e-07,2.925786078940456e-13
3.559063933896509e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33160272624567544,0.1133754999383496,0.022487085284854973,0.0,3.5230837349093334e-16,3.1755224212912201e-08,4.4216372970210271e-07,7.1657093418023156e-13,3.2245585797901614e-25,3.780519580767345e-07,7.4540412473952074e-27,3.4625467465180411e-09,1.8664293696312395e-20,5.0332241667095592e-19,1.4929381166827993e-18,7.7385827397253964e-21,1.2138412445060392e-17,1.3794073438995597e-20,0.0052934845346999781,0.00066852265115875469,1.4226776656956245e-08,1.2161689186172527e-12,2.6680215025621978e-06,4.0595250033400726e-10,1.3153772137230602e-12,1.357690921488449e-08,1.3353450006611679e-07,2.935671863446403e-13
3.5686789423435876e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33159773637630735,0.11337228746761387,0.022486198993959171,0.0,3.573470330282062e-16,3.2120698054046158e-08,4.448954019958116e-07,7.2241081551825625e-13,3.2674331957097826e-25,3.7978226155352346e-07,7.5762710980533431e-27,3.4730055363540945e-09,1.8841654578384394e-20,5.0936930694300024e-19,1.5079130716212816e-18,7.8123506268838628e-21,1.2257958111475746e-17,1.395562545431454e-20,0.0052966924793462758,0.00067029250126836423,1.4259480336659132e-08,1.2248646318540365e-12,2.6800271569145593e-06,4.1079968027891795e-10,1.3205614838893605e-12,1.3635436290706362e-08,1.3350736514819663e-07,2.9455588748893041e-13
3.5782939507906665e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33159276822334216,0.1133690965954627,0.022485312764608707,0.0,3.6244446841709085e-16,3.2489427796713368e-08,4.4763373550517144e-07,7.282874390943925e-13,3.3107377371494979e-25,3.8151623278026275e-07,7.7002253503423082e-27,3.4834764393655722e-09,1.9020344823925778e-20,5.1547335961272509e-19,1.5229875210671027e-18,7.8865713735833595e-21,1.237837342309027e-17,1.4118711117382269e-20,0.005299878815435778,0.00067206222162605254,1.4292186146356278e-08,1.2335992382363669e-12,2.6920550288986261e-06,4.1569178078793038e-10,1.3257627045160416e-12,1.3694010726620932e-08,1.3347982385460968e-07,2.9554472380032727e-13
3.597523967684825e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33158289648960537,0.11336277907079691,0.022483540490062147,0.0,3.72817781081416e-16,3.3236736089987738e-08,4.531303394556556e-07,7.4015160438627772e-13,3.3986481158304649e-25,3.8499517477418529e-07,7.953389597368184e-27,3.5044547240109791e-09,1.9381744327556142e-20,5.278545255491996e-19,1.5534362472010593e-18,8.036375830176632e-21,1.262182938058756e-17,1.4449529395149433e-20,0.0053061872380639084,0.00067560127409565423,1.4357604162709766e-08,1.2511853669755148e-12,2.7161772622233268e-06,4.2561191530224191e-10,1.3362162197677425e-12,1.3811303162469427e-08,1.3342356895568931e-07,2.9752285152096018e-13
3.616753984578983e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33157310990005118,0.11335654622171372,0.022481768460259913,0.0,3.8343257257178583e-16,3.3997311946219883e-08,4.5865344988450136e-07,7.5216481865328566e-13,3.4883128566050126e-25,3.8848877664482793e-07,8.2137011154342131e-27,3.525481877108968e-09,1.9748554403067135e-20,5.4046907773248829e-19,1.584286990863993e-18,8.1880048603092587e-21,1.2868813199067658e-17,1.4786620957606294e-20,0.0053124109452271197,0.00067913981056996634,1.4423030719212568e-08,1.2689277752807905e-12,2.7403878741590079e-06,4.3571525757936668e-10,1.3467382060159476e-12,1.3928789496782202e-08,1.3336582723530256e-07,2.9950166807632202e-13
3.6359840014731416e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33156340732550915,0.11335039692078548,0.022479996674259154,0.0,3.9429315605155821e-16,3.4771319251137837e-08,4.6420297791500463e-07,7.6432847971008542e-13,3.5797552645909016e-25,3.9199703098652666e-07,8.4813303518041662e-27,3.5465581728542791e-09,2.0120837811646484e-20,5.5332020575925911e-19,1.6155424614151808e-18,8.3414671860922881e-21,1.3119357894392018e-17,1.5130079566533307e-20,0.0053185510643572508,0.0006826778330235499,1.4488465827868648e-08,1.2868269293776059e-12,2.7646865342552886e-06,4.4600417744148256e-10,1.357329111797684e-12,1.4046472711233089e-08,1.3330668776513978e-07,3.0148127099687444e-13
3.6552140183673e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33155378765184951,0.11334433005559287,0.022478225131129403,0.0,4.0540389703836962e-16,3.5558922918863772e-08,4.6977883742505525e-07,7.7664399462046592e-13,3.6729988102414616e-25,3.9551993040132278e-07,8.7564511278702934e-27,3.5676838829820897e-09,2.0498657883801484e-20,5.6641112561844103e-19,1.6472053821267351e-18,8.4967715018611681e-21,1.3373496616289864e-17,1.5480000069957866e-20,0.0053246087078778013,0.00068621534340349781,1.455390949951708e-08,1.3048832912516709e-12,2.7890729099991279e-06,4.5648106078456207e-10,1.3679893875383326e-12,1.4164355789660928e-08,1.332462368649872e-07,3.0346175671601475e-13
3.6744440352614584e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3315442497797827,0.11333834452852516,0.022476453829952354,0.0,4.1676921368028068e-16,3.6360288887957022e-08,4.7538094500811701e-07,7.8911277972911813e-13,3.7680671303563115e-25,3.9905746749866598e-07,9.0392406936947712e-27,3.588859276768418e-09,2.0882078523371859e-20,5.7974507973775106e-19,1.6792784905059249e-18,8.6539264750797336e-21,1.3631262647874442e-17,1.5836478412000458e-20,0.0053305849734037415,0.00068975234362980567,1.4619361743858485e-08,1.3230973186301959e-12,2.8135466668253416e-06,4.6714830953076484e-10,1.3787194854349752e-12,1.4282441713104452e-08,1.3318455814616519e-07,3.0544322051625916e-13
