Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24),H2OX(23)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,1.4171017251928419e-99,1.9185125622703349e-54,1.679521446183126e-30,4.4249045339584304e-72,8.0888440973321763e-46,3.2328581349927608e-110,5.1239684768200467e-17,8.9131592106110825e-90,5.123968476819354e-17,5.7383323116585128e-61,2.3861484581318904e-62,4.610440621430824e-93,5.3457953821107408e-94,2.5912082271332506e-46,1.281230869974901e-71,2.7983398516025134e-15,8.2853869431123323e-17,3.3169182280786685e-19,5.0944068705355991e-32,1.8863740755232145e-31,3.3169182171501981e-19,5.4456310240704783e-28,1.6724364849875638e-33,4.9557359841060227e-38,2.7393731787747726e-63,6.3884164401185896e-44,9.9562583076669898e-82,8.1194198419473128e-87,9.9878684071121691e-90,1.2547221714216601e-89,9.8772859626423852e-46
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,3.6651556262844216e-97,3.0721161680759675e-53,6.7224629405964391e-30,2.8598242650584683e-70,6.4776356189220842e-45,8.3573202472391088e-108,1.0252388707312644e-16,5.7132385609343768e-88,1.0252388707309867e-16,9.1913043569073492e-60,3.8222758033740309e-61,5.9593352604410977e-91,6.9098356373435476e-92,2.074539659162892e-45,4.1045404921150755e-70,5.5991109280965017e-15,1.6577972311023021e-16,6.6367182379544813e-19,2.0390877685385549e-31,7.5504123306129381e-31,6.6367181942120517e-19,2.1796648832423812e-27,1.3389619115026477e-32,4.0024665085838388e-37,8.8527272809785584e-62,5.1146177224205529e-43,6.3792724763919678e-80,1.0494950243285892e-84,1.2916312908801248e-87,1.622606820298965e-87,7.9078250825126735e-45
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998839,0.11866996602995392,0.022821567693054122,9.5508344523250843e-95,4.9173751423708144e-52,2.6898609749608017e-29,1.8626001270008795e-68,5.1847339138150247e-44,2.1770510536479737e-105,2.0509229168298581e-16,3.6592965564012752e-86,2.050922916828747e-16,1.4714069646035107e-58,6.1191827974096048e-60,7.7621537362827597e-89,9.0001995433427052e-90,1.6602582398612399e-44,1.314189680410097e-68,1.1200653081080526e-14,3.3163143046843888e-16,1.3276318290615064e-18,8.1589861388424534e-31,3.0211484156357455e-30,1.327631811558783e-18,8.7214450706599671e-27,1.0715697614213002e-31,3.258993398981177e-36,2.8832329538291506e-60,4.0932488381776102e-42,4.085061343167048e-78,1.3669883226663846e-82,1.6829456759758585e-85,2.1141938011090869e-85,6.3286482092527973e-44
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,2.5280574884484319e-92,7.869364592793955e-51,1.0761196691299953e-28,1.2323408051281551e-66,4.1488375546970435e-43,5.7605189143633051e-103,4.1022910090273428e-16,2.3428538438193277e-84,4.1022910090228976e-16,2.3548899390151827e-57,9.793490028448301e-59,1.0270017998872112e-86,1.1908062423841534e-87,1.3284524701221866e-43,4.2065860923513021e-67,2.2403737387032777e-14,6.6333484518483572e-16,2.6555518527574864e-18,3.2641089580955098e-30,1.2086560889367138e-29,2.655551782734767e-18,3.4891030425796751e-26,8.574078871676108e-31,2.6969912266283133e-35,9.5404005549178374e-59,3.2752213358201282e-41,2.6151841198676757e-76,1.8086468153269474e-80,2.2274696353462892e-83,2.7982493158368497e-83,5.0638557759085228e-43
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.11866996602991969,0.022821567693053622,6.8931679300194453e-90,1.2592147152341786e-49,4.3048300153543962e-28,8.3990387381149461e-65,3.31949026399114e-42,1.5699147167415562e-100,8.2050271934235006e-16,1.4997158200675685e-82,8.2050271934057177e-16,3.7683350106598405e-56,1.5671705376656279e-57,1.3995988868554456e-84,1.6228317117015344e-85,1.0628526892101747e-42,1.3462962357451544e-65,4.4809905998874073e-14,1.3267416746175471e-15,5.3113919528071499e-18,1.3057364226440396e-29,4.8350178130011576e-29,5.3113916726900496e-18,1.3957204897264308e-25,6.8597426897598408e-30,2.3006883866661086e-34,3.2525965365524233e-57,2.6204264306045697e-40,1.6739562278521061e-74,2.4648253335881818e-78,3.0371205137132436e-81,3.8153683378715264e-81,4.0514303389026588e-42
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990762,0.11866996602987405,0.02282156769305296,1.9798714228095523e-87,2.0148085446822511e-48,1.722002880830906e-27,6.0296621084939007e-63,2.6557603087048674e-41,4.5056428950248942e-98,1.6410499562220569e-15,9.5991072993337253e-81,1.6410499562149443e-15,6.0297449293013125e-55,2.5076051160588592e-56,2.0087918037007477e-82,2.3291895000770087e-83,8.5030620082985438e-42,4.3084498688762354e-64,8.962224322230385e-14,2.6535553334826408e-15,1.0623072363555289e-17,5.2230508302743054e-29,1.9340858065484061e-28,1.0623071243013882e-17,5.5828346228510093e-25,5.4877799559736884e-29,2.0692571886141817e-33,1.1683982432951992e-55,2.0964415813420968e-39,1.0714082747856484e-72,3.5376713383773097e-76,4.362460421664724e-79,5.4803161261433554e-79,3.2412358380215274e-41
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679981531,0.11866996602978278,0.022821567693051634,6.169609594173794e-85,3.2236557268047256e-47,6.8881581098397772e-27,4.6959833952176865e-61,2.1246754866737522e-40,1.4024719270888653e-95,3.2821444299833729e-15,6.1437250175479946e-79,3.2821444299549218e-15,9.647919017246498e-54,4.0121541142435411e-55,3.1272365145969757e-80,3.6260235617205431e-81,6.8023500144971867e-41,1.3787522620721517e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.1246434027790713e-17,2.089176927789187e-28,7.736500488451679e-28,2.1246429545314686e-17,2.2329596975533131e-24,4.3898886660864732e-28,2.0211911301461432e-32,4.554849760830122e-54,1.6771945395313265e-38,6.857257064528899e-71,5.5073575547640225e-74,6.7989466852352597e-77,8.541124985727857e-77,2.5929505379376544e-40
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,2.1429565858645683e-82,5.1575310130205086e-46,2.7552964279609084e-26,4.0763675013316152e-59,1.6997672834781297e-39,4.864845305957833e-93,6.5643333775136131e-15,3.932078835649559e-77,6.5643333773998065e-15,1.5436932101089118e-52,6.4190517561485407e-54,5.4256184033465814e-78,6.2909920122003162e-79,5.4415269454429635e-40,4.4120845001250772e-61,3.5849626655580382e-13,1.0614437286663997e-14,4.2493160728369922e-17,8.3561055083726847e-28,3.0946315655205744e-27,4.2493142796529384e-17,8.9301734292874871e-24,3.5112495820042393e-27,2.2020027185778053e-31,1.9795714685204399e-52,1.3417738989163007e-37,4.3887226003793557e-69,9.5550237103140942e-72,1.1811701032255596e-74,1.4838313720927392e-74,2.0742255758226926e-39
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679926153,0.11866996602923512,0.022821567693043672,8.3694724131072541e-80,8.2508743924848106e-45,1.102128299206143e-25,3.9788521693327922e-57,1.3598245810718613e-38,1.8975618358179933e-90,1.3128711272604525e-14,2.5165607875840988e-75,1.3128711272149297e-14,2.4699300588942873e-51,1.0268939843929102e-52,1.0584860179322773e-75,1.2273120647963474e-76,4.3525792920767907e-39,1.4118793850812308e-59,7.1699496431492726e-13,2.122894655754791e-14,8.4986627627161733e-17,3.3419095576940844e-27,1.2378588341907061e-26,8.4986555885415242e-17,3.5706833289840608e-23,2.8078920821739302e-26,2.6971233273023731e-30,9.673540464833186e-51,1.0734292360178311e-36,2.8088074032705756e-67,1.8640931336147465e-69,2.3073239143237563e-72,2.8985313018762416e-72,1.6591352056712179e-38
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679852312,0.11866996602850491,0.022821567693033059,3.617186264746843e-77,1.3197514084007727e-43,4.4085573506912913e-25,4.2980108015827866e-55,1.087863961072249e-37,8.1929799207773533e-88,2.6257467062908071e-14,1.610608595922769e-73,2.6257467061087156e-14,3.9519047961745097e-50,1.6425144715367565e-51,2.2856456038951958e-73,2.650200611479445e-74,3.4810052838351519e-38,4.5180336761590509e-58,1.4339923597684539e-12,4.2457965099231549e-14,1.6997361548889467e-16,1.3363277069099504e-26,4.9514472241677206e-26,1.6997332840904684e-16,1.4271548270687185e-22,2.2445234503999995e-25,3.6527884262844633e-29,5.229959356296811e-49,8.5875192587393974e-36,1.7976446590701769e-65,4.0252354516525247e-67,4.9872838509019581e-70,6.265102268110931e-70,1.3269041204532853e-37
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.022821567693011829,1.6792171725507623e-74,2.1103500976389111e-42,1.7634514786485687e-24,4.9875594310441287e-53,8.7029287851916189e-37,3.8011288711698745e-85,5.2514978644002044e-14,1.0307925840024128e-71,5.2514978636718391e-14,6.3230609192819207e-49,2.626355866310667e-50,5.3029742941598039e-71,6.1487854262133971e-72,2.7831003082647002e-37,1.4457738501151814e-56,2.8679871504166266e-12,8.4916002182262065e-14,3.399478080553126e-16,5.3418047293214684e-26,1.9805808442806052e-25,3.3994665884002253e-16,5.6996691736691373e-22,1.7927525676682e-24,5.3088234408402156e-28,3.0364724049962547e-47,6.8701212217861836e-35,1.1504950402982209e-63,9.3390295323288954e-65,1.1578446726492688e-67,1.454466363716458e-67,1.060872679881818e-36
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679409272,0.11866996602412364,0.02282156769296937,8.1371628815285525e-72,3.3725522308556396e-41,7.0540198461614135e-24,6.0420834063886127e-51,6.9623497255607872e-36,1.8414175207115077e-82,1.0503000180813757e-13,6.5970821613877816e-70,1.0503000177900293e-13,1.0116907695403586e-47,4.196829418256186e-49,1.2846027561283339e-68,1.4894933980088914e-69,2.2237538771900259e-36,4.6264807949283988e-55,5.7359767306774536e-12,1.6983207634697627e-13,6.7989706523412524e-16,2.1339180977854931e-25,7.9223239033932512e-25,6.7989246123899356e-16,2.2727345836618244e-21,1.4296325476874e-23,8.0479377650895482e-27,1.8399111915427596e-45,5.4962534025160204e-34,7.3631751494099376e-62,2.262302821925845e-62,2.8057385943238981e-65,3.5243513234026571e-65,8.4765712283563337e-36
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,4.0299987144974426e-69,5.3832965902943042e-40,2.821774932658897e-23,7.4817826582525494e-49,5.5698822334230231e-35,9.1195218600323235e-80,2.1006004814419886e-13,4.222135354927213e-68,2.100600480276603e-13,1.6187059302595264e-46,6.6978894367060956e-48,3.1811063545412536e-66,3.6884827516368102e-67,1.7746544189054168e-35,1.4804742865078625e-53,1.1471955887057029e-11,3.3966422467101901e-13,1.3597991047786173e-15,8.5133161844478603e-25,3.1689269602496196e-24,1.359780632202393e-15,9.0343621296151484e-21,1.1364556705018811e-22,1.2463768956854074e-25,1.1393669167694619e-43,4.3972460541311583e-33,4.7124330520262276e-60,5.6022101861142547e-60,6.9488229598249467e-63,8.7277130494045892e-63,6.7646522377128742e-35
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677637123,0.11866996600659857,0.022821567692714623,2.0100475457783489e-66,8.5726356559033955e-39,1.1288407391829101e-22,9.3319654285711834e-47,4.4559064063503201e-34,4.5496845585340638e-77,4.2012014084748216e-13,2.7021671198789028e-66,4.2012014038132817e-13,2.5899296669115032e-45,1.0662485338714975e-46,7.9353067273156643e-64,9.200956031402457e-65,1.4128140224827948e-34,4.7375165919265556e-52,2.2943914183247862e-11,6.7932852129757447e-13,2.71961757502574e-15,3.3875704808643928e-24,1.2675680987966524e-23,2.7195432389299506e-15,3.5692621922112405e-20,8.9775842115779819e-22,1.9435983199033929e-24,7.106032541309825e-42,3.5181777642996279e-32,3.0159558607872747e-58,1.3974734698334652e-57,1.7333025833212668e-60,2.1765972421197559e-60,5.3853389351167406e-34
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675274252,0.11866996598323182,0.022821567692374957,9.9732859601270942e-64,1.3587960879439961e-37,4.5163727496311749e-22,1.1582857401586532e-44,3.5647247944191719e-33,2.2589024537199721e-74,8.4024032637868738e-13,1.7293866100354487e-64,8.4024032451407647e-13,4.1438863916373434e-44,1.688913647336511e-45,1.9699057748815073e-61,2.2840942942294653e-62,1.1193505055867051e-33,1.5160039670049546e-50,4.5887830709356267e-11,1.3586571144646411e-12,5.439314312568399e-15,1.3410286248961763e-23,5.0702497040558588e-23,5.4390135126997433e-15,1.3933189307465304e-19,7.0055728943393813e-21,3.0151735275151123e-23,4.4098372781265638e-40,2.8151310256217337e-31,1.9302092911586628e-56,3.4691461343635366e-55,4.3018206756882632e-58,5.3997723270192767e-58,4.2666485479229713e-33
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.022821567691695629,4.8522987415790946e-61,2.1341426217942294e-36,1.8073044267869566e-21,1.4106338948919776e-42,2.8517787777176663e-32,1.100545908806572e-71,1.6804806979396334e-12,1.1068066737271251e-62,1.6804806904812239e-12,6.6302134681118991e-43,2.6491306146175429e-44,4.7985379684984895e-59,5.5638599440663534e-60,8.7851892893413812e-33,4.8512031071332407e-49,9.1775663496480062e-11,2.7173143004553285e-12,1.0878963535139139e-14,5.2553006009702664e-23,2.0280814871827658e-22,1.0877734310391434e-14,5.3159917213063053e-19,5.3399000168032541e-20,4.5880471043181556e-22,2.6848719081012233e-38,2.2529875802134565e-30,1.2353305401933572e-54,8.4504658809393899e-53,1.0472852774244238e-55,1.3135219389862489e-55,3.3485542075810692e-32
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661097042,0.11866996584303129,0.022821567690336973,2.2663078804016719e-58,3.2935294987240214e-35,7.2345363725531718e-21,1.6512966463009949e-40,2.2814211183455364e-31,5.1545481951196347e-69,3.3609614430554939e-12,7.0835520257058057e-61,3.3609614132221225e-12,1.0608325268854264e-41,4.0777743051039021e-43,1.123632952060863e-56,1.3028339895870249e-57,6.7711840103389423e-32,1.5523786992336842e-47,1.8355132801035547e-10,5.4346286710681576e-12,2.1759399614167107e-14,2.0198465499206532e-22,8.1121783134428774e-22,2.1754296977523218e-14,1.9452035590481447e-18,3.8980919760553293e-19,6.7070683763620045e-21,1.5709384996692839e-36,1.8036386030137594e-29,7.9060710348195078e-53,1.9787245338712505e-50,2.449448511019199e-53,3.0671952430843943e-53,2.5807245681793613e-31
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651645569,0.11866996574956426,0.022821567688978316,1.8949697350137135e-57,1.1916241117076491e-34,1.5380432843406442e-20,1.0521629962267052e-39,6.7729656731886139e-31,4.2931525290402875e-68,5.0414421901653234e-12,4.0218290213202695e-60,5.0414421267696269e-12,4.0133419803012392e-41,1.5278914860024415e-42,8.2525666775783004e-56,9.5686996587367486e-57,1.8956515876915277e-31,7.2418007326904001e-47,2.7532699146385874e-10,8.1519430403186e-12,3.2641072864143564e-14,4.1767942999845935e-22,1.7238161945202665e-21,3.2629980787542283e-14,3.8936001856205578e-18,1.0587254431675937e-18,2.3670221748063288e-20,8.5113795634094891e-36,5.1591471959079144e-29,4.4211357388722286e-52,1.4532722548397922e-49,1.80769812978161e-52,2.2627556002091697e-52,7.2246784330771049e-31
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609723,0.02282156768761966,1.0239908463407773e-56,2.9762353793134393e-34,2.6247345978541971e-20,4.3019774714734724e-39,1.4757928101200664e-30,2.1413750968521714e-67,6.7219229392687765e-12,1.5467129899562393e-59,6.7219228311237414e-12,1.0446698954221741e-40,4.0354639899085987e-42,3.7400725774942858e-55,4.3365333824974352e-56,3.9235013245008902e-31,2.2051307397110397e-46,3.6710265385698983e-10,1.086925740820984e-11,4.352406972001743e-14,6.9508939833922767e-22,2.9405935398372455e-21,4.3504785811572622e-14,6.296631643417515e-18,2.133733079668472e-18,5.7849384023958704e-20,3.1183049772060971e-35,1.0885461431487422e-28,1.5476101169515052e-51,6.5861994955889184e-49,9.0451345319149167e-52,1.1318177805157762e-51,1.4952652348406616e-30
1.1424338169813875e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329115,0.1186699654691632,0.022821567684902344,1.5983530115770318e-55,1.0146374179574588e-33,5.437318970768475e-20,3.4211770787758185e-38,4.2837666611758182e-30,2.2565835096784465e-66,1.0082884442153806e-11,1.177168533957375e-58,1.0082884218255661e-11,3.833785922176183e-40,1.5689922917648513e-41,3.435253957565449e-54,3.9830530706449129e-55,1.0389414411126557e-30,1.0046616746436628e-45,5.5065397615462366e-10,1.6303886140813691e-11,6.5293396212419529e-14,1.3818488954701269e-21,6.0880075946725492e-21,6.5252333623335764e-14,1.1966616748187087e-17,5.4158555061770736e-18,1.9043497420320129e-19,2.1287858237703015e-34,2.9745367159642425e-28,8.6131775996893215e-51,6.0493019712818308e-48,1.3044653629387754e-50,1.6313498049071626e-50,3.959217659756833e-30
1.5232450909898589e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388204,0.11866996528222916,0.022821567682185028,8.9065245588770504e-55,2.4830243282708944e-33,9.2520014140429406e-20,1.3896087678253342e-37,9.3681060185438443e-30,1.1218459943126187e-65,1.3443845952368662e-11,4.4449811804391881e-58,1.3443845571580234e-11,9.9412828575845653e-40,4.1347197574353101e-41,1.5557595355601924e-53,1.8038356377430033e-54,2.1154649103951927e-30,3.0176616049734385e-45,7.3420529455289101e-10,2.1738514868452669e-11,8.7068161208411508e-14,2.2621351883967646e-21,1.0353915693202913e-20,8.6996650416381958e-14,1.8802864226914659e-17,1.0629607372961873e-17,4.5304618286930974e-19,7.569789576599386e-34,6.226079115734822e-28,2.9441426936922281e-50,2.7395790600125247e-47,6.396731087352888e-50,7.9945086453649507e-50,8.0612151651614578e-30
