Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CHOX(61),CO2X(24),COX(58)
1.1929575096810565e-08,0.09977366400000001,0.80000000000000004,0.0,0.28577374362046126,0.097507876817639005,0.099461488196307679,2.5555145726576862e-16,1.9533243520981204e-18,7.1395476283003345e-10,6.4788574391608665e-08,4.2171484034757457e-17,2.524408379913919e-17,4.962843639287469e-12,2.1430539872943751e-37,2.7221399105538382e-12,1.1862342018725286e-25,1.9180954204401394e-24,1.0367017949677858e-21,4.331061316145576e-25,2.4871797846017339e-17,6.0715195084745778e-29,0.0024919051066308044,0.0010769542320065049,4.2287806019597282e-10,1.3583729913516504e-13,8.693527178067489e-07,1.0305938084130312e-14,2.2418052671586503e-10,1.4804845618146965e-07,4.5866402280959136e-09,5.8554856062843581e-12,2.0413140978812332e-16,4.1889677229330999e-19,2.7059485742795791e-14
1.2007251803571124e-08,0.09977366400000001,0.80000000000000004,0.0,0.28575675673534712,0.09749781309201408,0.099458030424213223,2.6292564184523703e-16,2.0245585886907397e-18,7.3589484542929009e-10,6.6216941527184308e-08,4.2938932819023833e-17,2.5707178418101561e-17,5.0226928116389016e-12,2.2492340553499909e-37,2.771027620479548e-12,1.2225645871252598e-25,1.9776501767875819e-24,1.0723619316866038e-21,4.4588103298994197e-25,2.5325750035772646e-17,6.2964238280394502e-29,0.0025019661834616695,0.0010838682810757397,4.2539207159452291e-10,1.3836120027870997e-13,8.7989136703272338e-07,1.0367691370337099e-14,2.2866363272351786e-10,1.4919507611302569e-07,4.6533895703277771e-09,6.0507680889140085e-12,2.0962522301188133e-16,4.2774685468732731e-19,2.7654564802628383e-14
1.2084928510331683e-08,0.09977366400000001,0.80000000000000004,0.0,0.28573982882208865,0.097487807297906792,0.099454573182664346,2.7045494115037962e-16,2.0979448354085265e-18,7.5836656840872852e-10,6.7665253028809849e-08,4.371550517799693e-17,2.6175823934055138e-17,5.0828879086176209e-12,2.3599712324269728e-37,2.8204855673382296e-12,1.2597733660354201e-25,2.0386674575349453e-24,1.108976167466802e-21,4.589376326746577e-25,2.5785087714816373e-17,6.5281945115206981e-29,0.002511969313250029,0.0010907812487709868,4.2790541365360207e-10,1.4091577786913866e-13,8.9049099155808208e-07,1.042944290144088e-14,2.3319774631302702e-10,1.5033688736826387e-07,4.7204774220110563e-09,6.2512250848447157e-12,2.1522185011205117e-16,4.3670706745274338e-19,2.8257912489711059e-14
1.2162605217092242e-08,0.09977366400000001,0.80000000000000004,0.0,0.28572295954706683,0.097477859104488945,0.099451116470166884,2.7814127389042117e-16,2.1735346379573661e-18,7.8137938795129181e-10,6.9133589615538664e-08,4.4501252579345194e-17,2.6650052036591533e-17,5.1434287694056391e-12,2.4754312786996208e-37,2.8705167575246321e-12,1.2978761797952109e-25,2.1011737620272017e-24,1.1465622171830007e-21,4.7227989646065483e-25,2.6249840636336997e-17,6.7669970539024283e-29,0.0025219148268294908,0.0010976931380050803,4.3041809064727805e-10,1.4350120692762471e-13,9.0115155041461326e-07,1.0491193009812594e-14,2.3778283388050942e-10,1.5147380912322121e-07,4.7878984498503534e-09,6.4569582379013193e-12,2.2092222959257579e-16,4.4577750675647538e-19,2.8869561420099082e-14
1.2240281923852801e-08,0.09977366400000001,0.80000000000000004,0.0,0.28570614857856597,0.097467968182823314,0.099447660285235245,2.8598656031956037e-16,2.2513804524030505e-18,8.0494286751935429e-10,7.0622030122039857e-08,4.5296226463486499e-17,2.7129894397144056e-17,5.2043152339377037e-12,2.5957849117574461e-37,2.9211241921114963e-12,1.3368888494603591e-25,2.165195899847173e-24,1.1851379546473563e-21,4.8591180774150519e-25,2.6720038524991742e-17,7.0129998878929431e-29,0.0025318030531427814,0.0011046039516757265,4.3293010681601902e-10,1.4611766227370191e-13,9.1187300255864503e-07,1.0552942028037974e-14,2.4241885540395592e-10,1.52605762485879e-07,4.8556473132325537e-09,6.6680704844541749e-12,2.2672729377697691e-16,4.5495825537478577e-19,2.9489543422109697e-14
1.231795863061336e-08,0.09977366400000001,0.80000000000000004,0.0,0.28568939558676448,0.097458134205852573,0.09944420462639228,2.9399272200498769e-16,2.33153565542342e-18,8.2906667835979464e-10,7.2130651499375941e-08,4.6100478243840355e-17,2.7615382669060055e-17,5.2655471428961179e-12,2.7212079231633171e-37,2.9723108668505766e-12,1.3768273768905523e-25,2.2307609924402963e-24,1.2247214115103135e-21,4.9983736717203737e-25,2.7195711076991518e-17,7.266374417601529e-29,0.0025416343192525767,0.001111513692665603,4.354414663669502e-10,1.4876531852461114e-13,9.2265530686882948e-07,1.061469028889512e-14,2.4710576453474967e-10,1.5373267049315781e-07,4.9237186660870776e-09,6.8846660605318834e-12,2.3263796869815876e-16,4.6424938284940037e-19,3.0117889536860775e-14
1.239563533737392e-08,0.09977366400000001,0.80000000000000004,0.0,0.28567270024372254,0.09744835684838872,0.0994407494921693,3.021616815976655e-16,2.4140545546062364e-18,8.53760600007129e-10,7.3659528816390347e-08,4.6914059307077502e-17,2.8106548487672849e-17,5.3271243377055872e-12,2.8518812970139725e-37,3.02407977217354e-12,1.4177079456888387e-25,2.2978964747362559e-24,1.265330776143076e-21,5.1406059232801242e-25,2.7676887960185316e-17,7.5272950523907586e-29,0.0025514089503522706,0.0011184223638424507,4.3795217347410814e-10,1.5144435009463627e-13,9.3349842214393687e-07,1.0676438125332246e-14,2.5184350869110812e-10,1.5485445810732549e-07,4.9921071587246821e-09,7.1068505089093463e-12,2.3865517399320148e-16,4.7365094564820554e-19,3.0754630019061626e-14
1.2473312044134478e-08,0.09977366400000001,0.80000000000000004,0.0,0.28565606222337214,0.097438635787102226,0.099437294881105892,3.1049536260594763e-16,2.4989923987925522e-18,8.7903452078468802e-10,7.5208735261696084e-08,4.7737021013366479e-17,2.860342347037309e-17,5.389046660528102e-12,2.9879913305247362e-37,3.0764338931927279e-12,1.4595469221400077e-25,2.3666300967674569e-24,1.3069843925026708e-21,5.2858551736595476e-25,2.8163598814144065e-17,7.7959392409041435e-29,0.0025611272697766839,0.0011253299680591745,4.4046223227869229e-10,1.5415493119442925e-13,9.4440230710066131e-07,1.0738185870445489e-14,2.5663202915336789e-10,1.5597105221182509e-07,5.0608074396542284e-09,7.3347306861710113e-12,2.4477982280314982e-16,4.831629873303733e-19,3.139979433805251e-14
1.2550988750895037e-08,0.09977366400000001,0.80000000000000004,0.0,0.28563948120150623,0.097428970700511555,0.099433840791749994,3.1899568917211675e-16,2.5864053884653108e-18,9.0489843830383713e-10,7.6778342146257865e-08,4.856941469661742e-17,2.9106039216679713e-17,5.4513139542578706e-12,3.1297297566603416e-37,3.1293762097017829e-12,1.5023608561479637e-25,2.4369899252843464e-24,1.349700758980471e-21,5.4341619268325466e-25,2.8655873250243998e-17,8.0724875052689305e-29,0.0025707895990127062,0.0011322365081539341,4.4297164688931656e-10,1.5689723583032484e-13,9.5536692037143714e-07,1.0799933857456938e-14,2.6147126116104105e-10,1.5708238160653312e-07,5.1298141573768585e-09,7.5684147697492154e-12,2.5101282167780587e-16,4.9278553871576552e-19,3.2053411179089498e-14
1.2628665457655596e-08,0.09977366400000001,0.80000000000000004,0.0,0.28562295685576766,0.097419361268972424,0.099430387222657818,3.2766458585191017e-16,2.6763506861829177e-18,9.3136245996121761e-10,7.8368418906558993e-08,4.9411291664723228e-17,2.9614427308310313e-17,5.5139260625162696e-12,3.277293868833902e-37,3.1829096961761525e-12,1.5461664821720856e-25,2.5090043453675598e-24,1.39349852723504e-21,5.5855668457864943e-25,2.9153740851749496e-17,8.3571234754738482e-29,0.0025803962577098842,0.0011391419869502385,4.454804213822565e-10,1.5967143780364348e-13,9.6639222050226504e-07,1.0861682419692779e-14,2.6636113401157023e-10,1.5818837700245645e-07,5.1991219621570593e-09,7.8080122649375454e-12,2.5735507048553955e-16,5.0251861805848046e-19,3.2715508444870963e-14
1.2706342164416155e-08,0.09977366400000001,0.80000000000000004,0.0,0.28560648886563905,0.097409807174667296,0.099426934172393788,3.3650397739710721e-16,2.768886427057525e-18,9.5843680343400936e-10,7.9979033108343963e-08,5.0262703199797643e-17,3.0128619309251215e-17,5.5768828296468628e-12,3.4308866476961106e-37,3.2370373217734606e-12,1.590980720162594e-25,2.5827020620368826e-24,1.4383965010101773e-21,5.7401107491319512e-25,2.9657231173895381e-17,8.6500339239216246e-29,0.0025899475636909429,0.0011460464072570375,4.4798855980169572e-10,1.6247771070998443e-13,9.7747816595055123e-07,1.0923431890561604e-14,2.7130157116070366e-10,1.5928897101587712e-07,5.268725507770122e-09,8.0536340118790468e-12,2.6380746232811185e-16,5.1236223122438843e-19,3.3386113257301944e-14
1.2784018871176714e-08,0.09977366400000001,0.80000000000000004,0.0,0.28559007691243199,0.097400308101595084,0.099423481639530492,3.4551578854124454e-16,2.8640717292777699e-18,9.8613179717319684e-10,8.1610250450929062e-08,5.1123700558410949e-17,3.0648646765826766e-17,5.6401841007104212e-12,3.5907168900369382e-37,3.29176205033374e-12,1.636820676494922e-25,2.658112101857025e-24,1.4844136349390288e-21,5.8978346077184123e-25,3.0166373743968719e-17,8.9514088001560904e-29,0.0025994438329622485,0.0011529497718688131,4.5049606615996969e-10,1.6531622793850762e-13,9.8862471508295388e-07,1.098518260353299e-14,2.7629249032441963e-10,1.6038409816195447e-07,5.3386194532255008e-09,8.3053921925292788e-12,2.7037088346050982e-16,5.2231637187250866e-19,3.4065251959492961e-14
1.2861695577937273e-08,0.09977366400000001,0.80000000000000004,0.0,0.28557372067927661,0.097390863735560509,0.099420029622648606,3.5470194378852646e-16,2.9619667046756933e-18,1.0144578808948311e-09,8.326213477207084e-08,5.1994334971822718e-17,3.1174541206768474e-17,5.703829721480005e-12,3.7569993398221093e-37,3.3470868403795553e-12,1.6837036449031024e-25,2.7352638145401861e-24,1.5315690333351258e-21,6.0587795412570707e-25,3.0681198061390158e-17,9.2614412657636839e-29,0.002608885379724213,0.0011598520835656683,4.5300294443780802e-10,1.6818716267120525e-13,9.9983182617324448e-07,1.1046934892116248e-14,2.813338035823244e-10,1.6147369484779404e-07,5.4087984644655767e-09,8.5634003375940024e-12,2.7704621321579486e-16,5.3238102164008222e-19,3.475295011798919e-14
1.2939372284697832e-08,0.09977366400000001,0.80000000000000004,0.0,0.28555741985111099,0.097381473764163895,0.099416578120336913,3.6406436720599198e-16,3.0626324693375845e-18,1.0434256060692744e-09,8.4934748053384395e-08,5.2874657646212043e-17,3.1706334143283488e-17,5.7678195384360753e-12,3.9299548213868054e-37,3.403014645115979e-12,1.7316471074121757e-25,2.8141868745454086e-24,1.579881948971233e-21,6.2229868149517395e-25,3.1201733597794665e-17,9.5803277294491693e-29,0.0026182725163816345,0.0011667533451134157,4.5550919858457446e-10,1.7109068788216264e-13,1.0110994574001773e-06,1.1108689089839401e-14,2.8642541748244807e-10,1.6255769936499276e-07,5.4792572160394075e-09,8.827773333441433e-12,2.8383432393494872e-16,5.4255615033119433e-19,3.5449232525226401e-14
1.3017048991458391e-08,0.09977366400000001,0.80000000000000004,0.0,0.28554117411467128,0.097372137876790929,0.099413127131192158,3.7360498221900078e-16,3.1661311542584774e-18,1.0730456364084225e-09,8.6628150426301625e-08,5.3764719762905012e-17,3.224405706912268e-17,5.8321533987616394e-12,4.1098103748090963e-37,3.4595484124304583e-12,1.7806687352696275e-25,2.8949112826746971e-24,1.6293717818468552e-21,6.3904978361389363e-25,3.172800979711194e-17,9.9082678822853778e-29,0.0026276055535539825,0.0011736535592636664,4.5801483251850519e-10,1.7402697633680888e-13,1.0224275668453717e-06,1.1170445530228471e-14,2.9156723314736528e-10,1.6363605188166968e-07,5.5499903927510237e-09,9.0986274289889926e-12,2.9073608090170986e-16,5.5284171610879369e-19,3.6154123202209547e-14
1.309472569821895e-08,0.09977366400000001,0.80000000000000004,0.0,0.28552498315848068,0.097362855764602282,0.099409676653819154,3.8332571141009423e-16,3.2725259160400314e-18,1.1033287483508839e-09,8.8342400178560613e-08,5.4664572478599578e-17,3.2787741460648214e-17,5.8968311503374282e-12,4.2967993934857375e-37,3.5166910848925371e-12,1.8307863898758569e-25,2.9774673676659068e-24,1.6800580779452804e-21,6.5613541509381286e-25,3.2260056075646057e-17,1.0245464733136828e-28,0.0026368848000856214,0.0011805527287539141,4.6051985012694501e-10,1.7699620059115636e-13,1.0338161124912016e-06,1.1232204546786986e-14,2.9675914638156795e-10,1.6470869443399326e-07,5.620992691281832e-09,9.376080242564349e-12,2.9775234228238072e-16,5.6323766568996004e-19,3.6867645401410394e-14
1.317240240497951e-08,0.09977366400000001,0.80000000000000004,0.0,0.28550884667283999,0.097353627120523589,0.099406226686830579,3.9322847632128789e-16,3.3818809476315225e-18,1.1342858315451151e-09,9.0077553761216374e-08,5.5574266925587904e-17,3.3337418776900711e-17,5.9618526417371236e-12,4.4911617639330525e-37,3.5744455997534714e-12,1.8820181237136905e-25,3.0618857877823685e-24,1.7319605279810054e-21,6.7355974409132157e-25,3.279790182215491e-17,1.0592124644256985e-28,0.0026461105630559765,0.0011874508563076236,4.6302425526658108e-10,1.7999853299103144e-13,1.0452650522187016e-06,1.1293966472975776e-14,3.0200104778001279e-10,1.657755709172134e-07,5.6922588217867954e-09,9.660250768740754e-12,3.0488395907059792e-16,5.7374393454428312e-19,3.7589821609879853e-14
1.3250079111740068e-08,0.09977366400000001,0.80000000000000004,0.0,0.2854927643498168,0.097344451639235316,0.099402777228846967,4.0331519725984835e-16,3.4942614891136743e-18,1.165927889330491e-09,9.1833665796163605e-08,5.6493854211976104e-17,3.3893120459665909e-17,6.0272177222226035e-12,4.6931440078357103e-37,3.6328148889457079e-12,1.9343821812769395e-25,3.1481975323992573e-24,1.7850989661384107e-21,6.9132695197461663e-25,3.3341576397929024e-17,1.0948457367059046e-28,0.0026552831477896408,0.0011943479446343116,4.6552805176367634e-10,1.8303414567129317e-13,1.0567743438054811e-06,1.1355731642193112e-14,3.0729282283777185e-10,1.6683662707620922e-07,5.7637835094639215e-09,9.9512593851464052e-12,3.1213177503702704e-16,5.8436044709518453e-19,3.8320673552571233e-14
1.3327755818500627e-08,0.09977366400000001,0.80000000000000004,0.0,0.28547673588323569,0.097335329017162575,0.099399328278496762,4.1358779310760333e-16,3.6097338385250658e-18,1.1982660392163109e-09,9.3610789084161821e-08,5.7423385421901312e-17,3.4454877933540945e-17,6.0929262417392318e-12,4.9029994263663249e-37,3.6918018790822457e-12,1.987896999998015e-25,3.2364339235866803e-24,1.83949336880253e-21,7.0944123299238574e-25,3.3891109136869792e-17,1.1314676078060014e-28,0.0026644028578664222,0.0012012439964296318,4.6803124341429854e-10,1.8610321055504248e-13,1.0683439449236464e-06,1.1417500387755112e-14,3.1263435206071399e-10,1.678918104955629e-07,5.8355614960967896e-09,1.0249227859247884e-11,3.1949662668396947e-16,5.9508711692404683e-19,3.9060222195870222e-14
1.3405432525261186e-08,0.09977366400000001,0.80000000000000004,0.0,0.28546076096866774,0.097326258952465369,0.099395879834416098,4.2404818113383431e-16,3.7283653627308023e-18,1.2313115133587148e-09,9.5408974613353024e-08,5.8362911615746552e-17,3.5022722606000099e-17,6.1589780509111897e-12,5.1209882467989177e-37,3.7514094914558707e-12,2.0425812111745971e-25,3.3266266176894731e-24,1.8951638532827623e-21,7.2790679394390137e-25,3.4446529345567476e-17,1.1690997414997943e-28,0.0026734699951313397,0.0012081390143754576,4.7053383398454982e-10,1.8920589935282264e-13,1.0799738131377409e-06,1.1479273042876503e-14,3.1802551107714285e-10,1.6894107058916893e-07,5.9075875415697415e-09,1.0554279355107433e-11,3.2697934320485867e-16,6.0592384697701797e-19,3.9808487751327576e-14
1.3483109232021745e-08,0.09977366400000001,0.80000000000000004,0.0,0.28544483930342146,0.097317241145028419,0.099392431895248989,4.3469827681179489e-16,3.850224508333224e-18,1.2650756590355106e-09,9.7228271568262115e-08,5.9312483830352773e-17,3.5596685867460104e-17,6.2253730010368154e-12,5.3473777714393148e-37,3.8116406420382691e-12,2.0984536408953772e-25,3.4188076069036922e-24,1.9521306765303748e-21,7.467278538506225e-25,3.5007866303378516e-17,1.207764151312212e-28,0.0026824848597045512,0.0012150330011399635,4.7303582721079339e-10,1.9234238356180662e-13,1.0916639059026895e-06,1.1541049940651751e-14,3.2346617075031518e-10,1.6998435858938889e-07,5.979856425355412e-09,1.0866538440113971e-11,3.3458074644859136e-16,6.1687052977430178e-19,4.0565489679590356e-14
1.3560785938782304e-08,0.09977366400000001,0.80000000000000004,0.0,0.28542897058653194,0.097308275296451488,0.099388984459646987,4.4553999363889963e-16,3.9753808126243264e-18,1.299569939118892e-09,9.9068727339270181e-08,6.0272153079228513e-17,3.6176799091345118e-17,6.2921109440840136e-12,5.5824425288957545e-37,3.8724982414790256e-12,2.1555333109648683e-25,3.5130092208497918e-24,2.010414233850619e-21,7.6590864362939741e-25,3.5575149262502434e-17,1.2474832041656062e-28,0.0026914477499912332,0.0012219259593777019,4.7553722679987764e-10,1.9551283446497711e-13,1.1034141805617591e-06,1.1602831414036501e-14,3.2895619729177681e-10,1.7102162753576346e-07,6.0523629479743001e-09,1.1186131091687796e-11,3.4230165088868002e-16,6.2792704762181979e-19,4.133124669452745e-14
1.3638462645542864e-08,0.09977366400000001,0.80000000000000004,0.0,0.2854131545187511,0.097299361110039409,0.099385537526269399,4.565752429606203e-16,4.1039049145796329e-18,1.3348059325460445e-09,1.0093038753255058e-07,6.124197035275736e-17,3.6763093634151119e-17,6.3591917326856686e-12,5.8264644277129771e-37,3.9339851951044926e-12,2.2138394398272953e-25,3.6092641281424633e-24,2.0700350576103053e-21,7.8545340576735422e-25,3.614840744805835e-17,1.2882796240433101e-28,0.0027003589626913996,0.0012288178917296867,4.7803803642935949e-10,1.987174231302963e-13,1.115224594344526e-06,1.1664617795829418e-14,3.3449545237543414e-10,1.7205283226328993e-07,6.1251019324261331e-09,1.1513184703958738e-11,3.5014286359719299e-16,6.3909327282510843e-19,4.2105776767545151e-14
1.3716139352303423e-08,0.09977366400000001,0.80000000000000004,0.0,0.28539739080253829,0.097290498290792421,0.099382091093783098,4.6780593379813003e-16,4.235868565893237e-18,1.3707953347876148e-09,1.0281329598045785e-07,6.2221986618402619e-17,3.7355600835509913e-17,6.4266152201351069e-12,6.0797329123932429e-37,3.9961044029165419e-12,2.2733914434895665e-25,3.707605337957142e-24,2.1310138159416424e-21,8.0536639399857343e-25,3.6727670058160867e-17,1.3301764956704476e-28,0.002709218792809668,0.0012357088008234701,4.8053825974772592e-10,2.0195632040986447e-13,1.1270951043648599e-06,1.1726409418654429e-14,3.4008379325229519e-10,1.7307792939027741e-07,6.1980682255927255e-09,1.1847828094417728e-11,3.5810518422342141e-16,6.5036906790526703e-19,4.2889097132088927e-14
1.3793816059063982e-08,0.09977366400000001,0.80000000000000004,0.0,0.2853816791420502,0.097281686545396401,0.099378645160862561,4.7923397267972724e-16,4.3713446420537083e-18,1.4075499583140473e-09,1.0471749475235901e-07,6.3212252820909858e-17,3.7954352018252812e-17,6.4943812603815884e-12,6.342545121827766e-37,4.0588587595912073e-12,2.334208936443343e-25,3.8080662015931362e-24,2.193371311443178e-21,8.2565187298262558e-25,3.7312966263995661e-17,1.3731972682119631e-28,0.0027180275336649625,0.0012425986892732185,4.8303790037461322e-10,2.0522969693906977e-13,1.1390256676189139e-06,1.1788206614943352e-14,3.4572107286581126e-10,1.7409687730578914e-07,6.2712566996120857e-09,1.2190191510541633e-11,3.6618940497723969e-16,6.6175428581683196e-19,4.36812242883265e-14
1.387149276582454e-08,0.09977366400000001,0.80000000000000004,0.0,0.28536601924313115,0.09727292558221326,0.099375199726189717,4.9086126347607359e-16,4.510407153460597e-18,1.445081733059762e-09,1.0664302416589764e-07,6.4212819882507066e-17,3.855937848847367e-17,6.562489708025831e-12,6.6152060501622228e-37,4.1222511544771966e-12,2.3963117325861966e-25,3.9106804140334016e-24,2.2571284798786201e-21,8.463141179850623e-25,3.7904325209894515e-17,1.4173657589878678e-28,0.0027267854769001663,0.0012494875596797907,4.8553696190102448e-10,2.0853772313572845e-13,1.1510162409831273e-06,1.1850009716918922e-14,3.5140713996774348e-10,1.7510963615668274e-07,6.3446622532235905e-09,1.2540406636391178e-11,3.7439631061712944e-16,6.732487701674537e-19,4.448217400800845e-14
1.39491694725851e-08,0.09977366400000001,0.80000000000000004,0.0,0.28535041081330353,0.097264215111271313,0.099371754788454003,5.0268970723927609e-16,4.6531312565812424e-18,1.4834027068851717e-09,1.0858992279867973e-07,6.522373870310219e-17,3.9170711535591676e-17,6.6309404183155679e-12,6.8980287101199821e-37,4.1862844715942861e-12,2.4597198461418734e-25,4.0154820155009132e-24,2.3223063888743683e-21,8.6735741455994155e-25,3.8501776013409889e-17,1.4627061572056759e-28,0.0027354929124917228,0.0012563754146308116,4.8803544788954462e-10,2.1188056919921512e-13,1.1630667812122419e-06,1.1911819056578214e-14,3.5714183923449025e-10,1.761161678342588e-07,6.4182798130839581e-09,1.2898606599181921e-11,3.8272667844279253e-16,6.8485235543919435e-19,4.5291961339501805e-14
1.4026846179345659e-08,0.09977366400000001,0.80000000000000004,0.0,0.28533485356175808,0.097255554844255729,0.099368310346352309,5.1472120204583788e-16,4.7995932651475793e-18,1.5225250460365223e-09,1.1055822750037152e-07,6.6245060160478744e-17,3.978838243241368e-17,6.6997332471411374e-12,7.1913342988069391e-37,4.2509615896316198e-12,2.5244534925796635e-25,4.1225053930116414e-24,2.3889262366165184e-21,8.8878605823447496e-25,3.9105347765389124e-17,1.5092430277100214e-28,0.0027441501287591694,0.0012632622567007492,4.9053336187455633e-10,2.1525840510958344e-13,1.1751772449373267e-06,1.1973634965676606e-14,3.6292501138380436e-10,1.7711643596052856e-07,6.4921043350538825e-09,1.3264925975828067e-11,3.9118127829231749e-16,6.9656486721132699e-19,4.6110600612992367e-14
1.4104522886106218e-08,0.09977366400000001,0.80000000000000004,0.0,0.28531934719934449,0.097246944494499082,0.099364866398588866,5.2695764284350595e-16,4.9498706613926619e-18,1.5624610356035399e-09,1.1254797340519891e-07,6.7276835110488988e-17,4.0412422435196027e-17,6.7688680510311029e-12,7.4954523660217929e-37,4.3162853819458596e-12,2.5905330895328893e-25,4.2317852819241048e-24,2.4570093505481446e-21,9.1060435419586616e-25,3.9715069530048092e-17,1.5570013147494332e-28,0.0027527574123746268,0.0012701480884509853,4.9303070736245082e-10,2.1867140062667761e-13,1.1873475886638166e-06,1.2035457775712057e-14,3.6875649329183122e-10,1.7811040587411104e-07,6.5661308054551381e-09,1.363950079945901e-11,3.9976087254384884e-16,7.0838612238450062e-19,4.6938105445851335e-14
1.4182199592866777e-08,0.09977366400000001,0.80000000000000004,0.0,0.28530389143856194,0.097238383776971957,0.099361422943875261,5.3940092130203542e-16,5.1040421073266126e-18,1.6032230799748856e-09,1.1455919394483776e-07,6.831911438724452e-17,4.1042862783706059e-17,6.8383446871479082e-12,7.810720985095836e-37,4.3822587165592548e-12,2.657979257716505e-25,4.343356767485496e-24,2.5265771860676106e-21,9.3281661698043346e-25,4.0330970345044504e-17,1.6060063457602566e-28,0.0027613150483722293,0.001277032912429891,4.9552748783183898e-10,2.2211972528923395e-13,1.1995777687695582e-06,1.2097287817909909e-14,3.7463611811040215e-10,1.7909804461577033e-07,6.6403542422979822e-09,1.4022468565908506e-11,4.0846621612168522e-16,7.2031592940610381e-19,4.7774488748162152e-14
1.4259876299627336e-08,0.09977366400000001,0.80000000000000004,0.0,0.28528848599354945,0.097229872408273452,0.099357979980930378,5.5205292566789306e-16,5.2621874560516811e-18,1.6448237032913856e-09,1.1659192086168495e-07,6.9371948803305131e-17,4.1679734701283149e-17,6.9081630132835638e-12,8.1374869262863092e-37,4.4488844561575709e-12,2.7268128218438257e-25,4.4572552863743552e-24,2.597651325228689e-21,9.5542717016507934e-25,4.0953079221550702e-17,1.6562838351676995e-28,0.0027698233201575071,0.0012839167311728956,4.980237067337606e-10,2.2560354841397402e-13,1.2118677415028739e-06,1.2159125423208149e-14,3.8056371538451778e-10,1.8007932091360368e-07,6.7147696964787536e-09,1.44139682401763e-11,4.1729805650677403e-16,7.3235408849672146e-19,4.8619762728402641e-14
1.4337553006387895e-08,0.09977366400000001,0.80000000000000004,0.0,0.28527313058007664,0.097221410106621914,0.099354537508480403,5.6491554062291428e-16,5.4243877631161411e-18,1.687275549897051e-09,1.1864618422249971e-07,7.0435389149865109e-17,4.232306939489936e-17,6.9783228878553603e-12,8.4761058327475689e-37,4.5161654580879199e-12,2.7970548115423871e-25,4.5735166282397774e-24,2.6702534754432253e-21,9.7844034606118765e-25,4.1581425144326002e-17,1.7078598882039944e-28,0.0027782825095167014,0.0012907995472025613,5.0051936749189132e-10,2.2912303909468782e-13,1.2242174629806296e-06,1.2220970922243111e-14,3.8653911116995015e-10,1.8105420516789093e-07,6.7893722529475382e-09,1.481414026286207e-11,4.2625713375152035e-16,7.4450039187752998e-19,4.9473938899278726e-14
1.4415229713148454e-08,0.09977366400000001,0.80000000000000004,0.0,0.28525782491553442,0.097212996591845763,0.099351095525258629,5.7799064714693143e-16,5.590725297906691e-18,1.7305913847878447e-09,1.2072201243240442e-07,7.1509486196937341e-17,4.2972898055219688e-17,7.048824169901618e-12,8.8269423991042974e-37,4.5841045743564765e-12,2.868726462268939e-25,4.6921769372371445e-24,2.7444054681870965e-21,1.0018604854110241e-24,4.2216037071788709e-17,1.7607610047436485e-28,0.0027866928966260402,0.0012976813630286496,5.0301447350274786e-10,2.3267836620130759e-13,1.2366268891863201e-06,1.2282824645335682e-14,3.9256212815090574e-10,1.8202266943561581e-07,6.8641570318457777e-09,1.5223126556571592e-11,4.3534418049885323e-16,7.5675462399848214e-19,5.0337028083704852e-14
1.4492906419909013e-08,0.09977366400000001,0.80000000000000004,0.0,0.2852425687189255,0.097204631585374096,0.09934765403000563,5.9128012238438592e-16,5.7612835550790872e-18,1.7747840940582084e-09,1.2281943224923512e-07,7.2594290693535352e-17,4.3629251856661861e-17,7.119666719077463e-12,9.1903705526512668e-37,4.6527046516260824e-12,2.9418492162235782e-25,4.8132727135603547e-24,2.8201292577101905e-21,1.0256919370867038e-24,4.2856943936087539e-17,1.8150140831557842e-28,0.0027950547600609542,0.0013045621811481934,5.0550902813589283e-10,2.3626969837897358e-13,1.2490959759681624e-06,1.2344686922478007e-14,3.9863258575768073e-10,1.8298468741467032e-07,6.9391191896137739e-09,1.5641070532294942e-11,4.4455992200548892e-16,7.6911656176717751e-19,5.1209040420926946e-14
1.4570583126669572e-08,0.09977366400000001,0.80000000000000004,0.0,0.28522736171085572,0.097196314810227641,0.099344213021469022,6.0478583951493197e-16,5.936147266026673e-18,1.8198666853453238e-09,1.2493846879823028e-07,7.3689853367853107e-17,4.4292161957455803e-17,7.1908503956506403e-12,9.5667736372040102e-37,4.721968531213733e-12,3.016444723263036e-25,4.9368408149705527e-24,2.8974469197511157e-21,1.0499390577917985e-24,4.3504174643172782e-17,1.8706464241735305e-28,0.002803368376805239,0.0013114420040455628,5.0800303473413606e-10,2.3989720404708971e-13,1.2616246790372036e-06,1.2406558083320647e-14,4.0475030028424755e-10,1.8394023442775155e-07,7.0142539200679855e-09,1.6068117095756636e-11,4.5390507616932488e-16,7.8158597477826329e-19,5.2089985372783597e-14
