Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),H2OX(23),C2H4X(205),C2H4X(65),acetyl(43)
3.7702174059698405e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228858335744276,0.11865147938995128,0.022821298676786183,0.0,1.4230461558862431e-19,5.30632822956034e-11,2.0620150014517307e-16,1.2955780749630488e-16,1.1757708403315455e-35,3.3396841586479331e-07,5.7570400194281478e-32,3.3257153583487117e-07,2.6491374123922073e-22,2.7002017387188795e-24,7.5588423206462154e-28,6.9588947583432341e-29,2.5182812386611695e-19,1.3000874231929719e-23,1.8151705917720752e-05,5.3802934268076663e-07,2.743203603736827e-09,1.4440755206882685e-15,1.5959287339132038e-12,8.0155183943566411e-10,7.601856769728238e-15,2.0210148896726881e-24,3.5979138748811706e-21,3.6722163268715862e-13,7.6232831375790094e-14,1.6208869821211177e-10,1.215886322747525e-20,4.2690610202112467e-22,1.2835788145867336e-20,3.4483026549815819e-29,3.7024462532313421e-30,1.580897235915378e-28
3.8472478581324666e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522882018635046,0.11865110211594822,0.022821293180692086,0.0,1.4857200853141828e-19,5.5252978143083928e-11,2.2152749372543599e-16,1.3765285163614032e-16,1.3229168730745153e-35,3.4080336182908395e-07,6.4932940138395652e-32,3.3936265472476171e-07,2.8689642935275496e-22,2.8365484216421365e-24,8.3308195804155941e-28,7.6382547472828195e-29,2.625184090639103e-19,1.4333074403025485e-23,1.8522136186955816e-05,5.4902145336720419e-07,2.8060122351935793e-09,1.4757297634124281e-15,1.6346564037755193e-12,8.054416003659947e-10,8.0764320984605212e-15,2.2705535450136135e-24,3.9001285300478893e-21,3.6901053134913936e-13,7.6672175912606899e-14,1.6694581512507966e-10,1.2779156061450359e-20,4.6231156045630744e-22,1.3128779304937488e-20,3.9553853190783744e-29,4.0828341847510809e-30,1.7362681790499854e-28
3.924278310295093e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228782038689669,0.11865072485923583,0.022821287684608581,0.0,1.549810316111542e-19,5.748691397897868e-11,2.3762615316012776e-16,1.4607829845279516e-16,1.4849284574091166e-35,3.4763848065552409e-07,7.3061271554314065e-32,3.4615362352305679e-07,3.1020649511956219e-22,2.9765146755169717e-24,9.1634868875424654e-28,8.3675323947576854e-29,2.7344327569383375e-19,1.577041017349385e-23,1.8892549141738536e-05,5.6001354286282739e-07,2.8689753776113917e-09,1.5074751612885211e-15,1.6733935163690751e-12,8.0915927465466885e-10,8.5703191726636892e-15,2.5448128749324651e-24,4.2209654318670239e-21,3.7072025277339326e-13,7.7097568185892804e-14,1.7182601942969691e-10,1.341614716319134e-20,4.997456788973353e-22,1.3422618384340831e-20,4.5243771696202568e-29,4.4933201534155903e-30,1.9030742705675467e-28
4.001308762457719e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228743892761353,0.11865034761981329,0.022821282188535658,0.0,1.6153209384118286e-19,5.9765087988078375e-11,2.5451801090169987e-16,1.5484076557786823e-16,1.662961913682228e-35,3.5447376474395372e-07,8.2017459749765515e-32,3.5294444223529003e-07,3.3489506719620708e-22,3.1201072669673605e-24,1.0060237885614883e-27,9.1492150007464289e-29,2.8460348792372547e-19,1.7318777355367321e-23,1.9262944782878704e-05,5.7100561116848855e-07,2.9320899758512445e-09,1.5393104659423897e-15,1.7121390425676922e-12,8.1271347762022575e-10,9.0838999904089683e-15,2.8456559602911695e-24,4.5611717415028134e-21,3.7235471526892128e-13,7.7509817158850501e-14,1.7672829188571434e-10,1.4069861861860746e-20,5.3927205800049161e-22,1.3717307542563137e-20,5.1613431447438462e-29,4.9355964019182425e-30,2.081880673560087e-28
4.078339214620345e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228705748565018,0.11864997039767981,0.02282127669247332,0.0,1.682256052250757e-19,6.2087498355486535e-11,2.7222362879654851e-16,1.6394687113579912e-16,1.8582375540519626e-35,3.6130920687465906e-07,9.1867225396057101e-32,3.5973511086696936e-07,3.6101414701408115e-22,3.2673339816533454e-24,1.1024581419924417e-27,9.9858551189936866e-29,2.959998109096477e-19,1.8984270404343139e-23,1.9633323111186088e-05,5.8199765828503323e-07,2.9953531273661338e-09,1.5712378264974679e-15,1.7508920728309887e-12,8.1611239321978098e-10,9.6175563679997334e-15,3.1750429701140726e-24,4.9215091294639595e-21,3.7391775351070144e-13,7.7909716077617533e-14,1.816516641476356e-10,1.4740323300283631e-20,5.8095449840592864e-22,1.4012848587082526e-20,5.8728002026142968e-29,5.4114123405773271e-30,2.2732668711241033e-28
4.155369666782971e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228667606100154,0.11864959319283459,0.022821271196421574,0.0,1.7506197671214931e-19,6.4454143266617567e-11,2.9076359557638966e-16,1.734032337215539e-16,2.072041832554711e-35,3.6814480018931208e-07,1.0268008117408142e-31,3.665256294235771e-07,3.8861660389969318e-22,3.4182019294238152e-24,1.2060143003244511e-27,1.0880070645359307e-28,3.0763301153785136e-19,2.0773184622991678e-23,2.0003684127470418e-05,5.9298968421330972e-07,3.0587620749499842e-09,1.6032576019601229e-15,1.7896518029265408e-12,8.1936379567051891e-10,1.0171669940052792e-14,3.5350339502315917e-24,5.3027537648890704e-21,3.7541294676925119e-13,7.8298002693536138e-14,1.8659521643016963e-10,1.5427552697580626e-20,6.2485698496224397e-22,1.4309243467658744e-20,6.6657405918699035e-29,5.9225751833869286e-30,2.4778266694793639e-28
4.232400118945597e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522862946536631,0.11864921600527678,0.02282126570038041,0.0,1.8204162018386324e-19,6.6865020907194806e-11,3.1015852459466558e-16,1.8321647237891771e-16,2.3057295226905728e-35,3.7498053817287289e-07,1.1452947066296504e-31,3.733159979105718e-07,4.1775617021932634e-22,3.5727175364331133e-24,1.3170666272868714e-27,1.1834544898518546e-28,3.1950385849659494e-19,2.2692018327055818e-23,2.0374027832541364e-05,6.0398168895417088e-07,3.1223141994688167e-09,1.6353677541785325e-15,1.8284175213784043e-12,8.2247506997591291e-10,1.0746622159579644e-14,3.9277916205228833e-24,5.7056963047899051e-21,3.768436246217171e-13,7.8675364677805004e-14,1.9155807507998724e-10,1.6131569621665047e-20,6.7104367212918384e-22,1.4606494333670259e-20,7.5476557913328946e-29,6.47095057339141e-30,2.6961682001602761e-28
4.3094305711082234e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228591326363016,0.11864883883500561,0.022821260204349842,0.0,1.891649484542995e-19,6.9320129463248714e-11,3.3042905175202546e-16,1.9339320657942919e-16,2.5607259218109355e-35,3.8181641463639452e-07,1.2749290940846318e-31,3.8010621633338975e-07,4.4848743654753663e-22,3.7308868221314349e-24,1.4360014439558233e-27,1.2852026693741029e-28,3.3161312129418769e-19,2.4747474976527756e-23,2.0744354227208567e-05,6.149736725084664e-07,3.1860070125312777e-09,1.6675703506396588e-15,1.8671885984253771e-12,8.2545323143015908e-10,1.1342794298067661e-14,4.355584179790791e-24,6.1311418832548313e-21,3.7821306260001783e-13,7.9042479724376296e-14,1.9653941004317783e-10,1.6852391923358986e-20,7.1957887046242131e-22,1.4904602925266882e-20,8.5265611068371072e-29,7.0584631978723635e-30,2.9289139217503381e-28
4.3864610232708495e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522855318908986,0.11864846168202024,0.022821254708329852,0.0,1.9643237526200852e-19,7.1819467121115281e-11,3.5159583361218368e-16,2.0394005620198172e-16,2.8385290827862929e-35,3.8865242370070523e-07,1.416521282080178e-31,3.8689628469744526e-07,4.808658468600116e-22,3.8927159535956703e-24,1.5632171728730591e-27,1.3935330410216083e-28,3.4396157100868949e-19,2.6946465271538683e-23,2.1114663312281629e-05,6.2596563487704584e-07,3.2498381502266945e-09,1.6998664473584216e-15,1.905964476363292e-12,8.2830494412309128e-10,1.196056744556124e-14,4.8207881177319531e-24,6.5799101006129171e-21,3.7952436057913746e-13,7.9399987441037898e-14,2.0153843283587941e-10,1.7590035956486656e-20,7.7052703415740454e-22,1.5203571052186219e-20,9.6110209415129651e-29,7.6870973933578935e-30,3.1767006212231114e-28
4.4634914754334756e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228515053546403,0.11864808454631989,0.022821249212320455,0.0,2.0384431525260717e-19,7.4363032067434421e-11,3.736795457005871e-16,2.148636415131116e-16,3.140712072386252e-35,3.954885597809113e-07,1.5709321856233259e-31,3.9368620300813259e-07,5.1494769375040153e-22,4.0582112211333402e-24,1.699124481456098e-27,1.5087336052665329e-28,3.5654998069451261e-19,2.9296109214627279e-23,2.1484955088570104e-05,6.3695757606076133e-07,3.3138053671023648e-09,1.7322532577526537e-15,1.9447446610514851e-12,8.310365385170201e-10,1.26003225107429e-14,5.3258910330116933e-24,7.0528350125609804e-21,3.807803574735348e-13,7.9748475022794828e-14,2.0655439457410785e-10,1.8344516934421359e-20,8.2395274955745734e-22,1.5503400862341864e-20,1.0810174731232846e-28,8.3588977409066944e-30,3.4401794150555135e-28
4.540521927596102e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228476919732263,0.11864770742790375,0.022821243716321646,0.0,2.114011839753463e-19,7.6950822489148292e-11,3.96700880946038e-16,2.2617058314798329e-16,3.4689252562090943e-35,4.0232481757167092e-07,1.7390678027615159e-31,4.0047597127082613e-07,5.5079011367107377e-22,4.2273789246810879e-24,1.84414642474654e-27,1.631098930780961e-28,3.6937912410116206e-19,3.1803738140358159e-23,2.1855229556883519e-05,6.4794949606045999e-07,3.3779065297964706e-09,1.7647326801186231e-15,1.9835287144245736e-12,8.3365402814618058e-10,1.3262440221014306e-14,5.8734944566436159e-24,7.5507651192552596e-21,3.8198383951612112e-13,8.0088518795371865e-14,2.1158658375745429e-10,1.9115848726775724e-20,8.7992072455620904e-22,1.5804094048017723e-20,1.2133763546034483e-28,9.0759696519488739e-30,3.7200157500798998e-28
4.617552379758728e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228438787647052,0.11864733032677097,0.022821238220333419,0.0,2.1910339787250155e-19,7.9582836573500055e-11,4.2068054825661653e-16,2.378675020920795e-16,3.8248986099684971e-35,4.0916119203320007e-07,1.9218807118728226e-31,4.0726558949088218e-07,5.884510821977198e-22,4.4002253444906134e-24,1.998718587535096e-27,1.7609301596161316e-28,3.8244977632837505e-19,3.4476896713246644e-23,2.2225486718031331e-05,6.589413948769893e-07,3.4421396115346161e-09,1.7973068217127178e-15,2.0223162478847272e-12,8.3616312548581041e-10,1.3947301122577276e-14,6.4663166799304478e-24,8.0745633543694339e-21,3.8313749591613868e-13,8.0420673791294192e-14,2.1663432445515377e-10,1.9904043999495551e-20,9.3849577882756601e-22,1.6105652264980803e-20,1.3592157356899365e-28,9.8404799449601296e-30,4.0168894040127325e-28
4.694582831921354e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228400657290413,0.11864695324292078,0.022821232724355784,0.0,2.2695137426187794e-19,8.2259072508032518e-11,4.4563927125839142e-16,2.4996101966359587e-16,4.2104440571246497e-35,4.1599767837797952e-07,2.1203715901724096e-31,4.1405505767363927e-07,6.279894093178825e-22,4.5767566636739531e-24,2.1632892258982721e-27,1.8985350119543031e-28,3.9576271468348953e-19,3.7323344894660619e-23,2.2595726572822991e-05,6.6993327251120209e-07,3.5065026871572065e-09,1.8299721552548364e-15,2.0611069164845223e-12,8.3856925702691978e-10,1.4655285580514742e-14,7.1071955863324143e-24,8.6251070741205948e-21,3.8424375935595115e-13,8.0745444810257889e-14,2.2169697471936777e-10,2.070911473691495e-20,9.99742834836089e-22,1.6408077680249769e-20,1.5196382971059569e-28,1.0654657413162628e-29,4.3314944859097748e-28
4.77161328408398e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228362528661981,0.11864657617635237,0.022821227228388731,0.0,2.3494553134071416e-19,8.4979528480586701e-11,4.7159778715429395e-16,2.6245775749653763e-16,4.627457832786362e-35,4.228342720581276e-07,2.335590753315411e-31,4.2084437582441928e-07,6.694647347434199e-22,4.7569790407849955e-24,2.3383194081848261e-27,2.0442277904742699e-28,4.0931871710995435e-19,4.0351059879446298e-23,2.2965949122067894e-05,6.8092512896394584e-07,3.5709939276560748e-09,1.8627300254702335e-15,2.0999004138122697e-12,8.4087757759428485e-10,1.5386773778871634e-14,7.7990914866207295e-24,9.2032880462645576e-21,3.8530498642545052e-13,8.1063319423068539e-14,2.2677392468570282e-10,2.1531071897910519e-20,1.0637269095813528e-21,1.6711371991531541e-20,1.695815263732623e-28,1.1520793383469345e-29,4.6645394367789004e-28
4.848643736246606e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228324401761411,0.11864619912706492,0.02282122173243227,0.0,2.4308628818385382e-19,8.7744202679300786e-11,4.9857684567485037e-16,2.7536433752451125e-16,5.0779228737840574e-35,4.2967096875340666e-07,2.5686397159517711e-31,4.2763354394852847e-07,7.1293752324688993e-22,4.9408988199956128e-24,2.5242831554845109e-27,2.1983293843702203e-28,4.2311856259289552e-19,4.3568238003063973e-23,2.3336154366575395e-05,6.9191696423606651e-07,3.6356115952651459e-09,1.895583886217793e-15,2.138696467492809e-12,8.4309298394584712e-10,1.6142145720735742e-14,8.5450899566682997e-24,9.8100124390622856e-21,3.8632350629315528e-13,8.1374777639504446e-14,2.3186459491344815e-10,2.236992538690158e-20,1.1305131070273312e-21,1.7015536685649073e-20,1.8889893322129434e-28,1.2441242266899519e-29,5.0167470300616247e-28
4.9256741884092324e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228286276588392,0.1186458220950576,0.022821216236486398,0.0,2.5137406472146612e-19,9.055309329260892e-11,5.265972081638395e-16,2.8868738196520076e-16,5.5639112347884454e-35,4.3650776435982968e-07,2.8206727730632911e-31,4.3442256205125753e-07,7.5846906002181381e-22,5.1285224006456405e-24,2.7216675816135408e-27,2.3611672730604534e-28,4.3716303259012009e-19,4.698329662004357e-23,2.3706342307154803e-05,7.0290877832841664e-07,3.7003540393433883e-09,1.9285296135983704e-15,2.1774948352236274e-12,8.4522012769144692e-10,1.6921781228318545e-14,9.3484046772373978e-24,1.0446200810218999e-20,3.8730141902105224e-13,8.168025741488194e-14,2.3696843510048628e-10,2.3225684837124899e-20,1.200166611166162e-21,1.7320573946540311e-20,2.1004776656086256e-28,1.3418422100699029e-29,5.3888543721096324e-28
5.0027046405718586e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228248153142603,0.11864544508032963,0.022821210740551105,0.0,2.5980928174227901e-19,9.3406198509240141e-11,5.5567964677005986e-16,3.0243351330551797e-16,6.0875865303762292e-35,4.4334465497883587e-07,3.0928986019301771e-31,4.4121143013788316e-07,8.0612144606678827e-22,5.3198561563427793e-24,2.9309730326519521e-27,2.533075529619774e-28,4.5145290923750252e-19,5.0604875954513362e-23,2.4076512944615397e-05,7.1390057124184391e-07,3.7652196917827959e-09,1.9615675198394977e-15,2.2162953012798922e-12,8.4726342756571717e-10,1.7726059943035941e-14,1.0212380275160379e-23,1.1112788095797627e-20,3.8824070954182156e-13,8.1980170304768083e-14,2.4208492250844491e-10,2.409835917057504e-20,1.2727526796720579e-21,1.7626485534436009e-20,2.331674955120601e-28,1.4454815082383652e-29,5.7816129030594551e-28
5.079735092734485e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228210031423738,0.11864506808288021,0.022821205244626407,0.0,2.6839236090101122e-19,9.6303516518217222e-11,5.8584494369303889e-16,3.1660935428741095e-16,6.6512064029672109e-35,4.5018163690700831e-07,3.3865818845893103e-31,4.4800014821366845e-07,8.5595759359343526e-22,5.5149066718355693e-24,3.1527132260567061e-27,2.7143948239655408e-28,4.6598897529848008e-19,5.4441840923502415e-23,2.4446666279766412e-05,7.2489234297719184e-07,3.8302070625871024e-09,1.9947026818665985e-15,2.2550976734338739e-12,8.49227081087076e-10,1.8555361325589005e-14,1.1140495165344423e-23,1.1810723599108046e-20,3.891433850695887e-13,8.2274928136230051e-14,2.4721356042569171e-10,2.4987956258939765e-20,1.3483366381052458e-21,1.7933272753868276e-20,2.5840565489074313e-28,1.5552968095908491e-29,6.1957883977124965e-28
5.156765544897111e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228171911431525,0.11864469110270852,0.02282119974871229,0.0,2.7712372469292145e-19,9.9245045508856021e-11,6.1711389053489382e-16,3.3122152789431588e-16,7.2571250165680179e-35,4.5701870662630491e-07,3.7030449506523782e-31,4.5478871628386331e-07,9.0804122145817395e-22,5.7136806186583226e-24,3.3874153893747392e-27,2.9054724258237247e-28,4.8077201627551653e-19,5.8503282933686891e-23,2.4816802313417042e-05,7.3588409353531362e-07,3.8953147364040944e-09,2.0279306920860015e-15,2.293901780241169e-12,8.511150756328477e-10,1.9410064656044639e-14,1.2136364393055511e-23,1.2540970979573704e-20,3.9001127375880055e-13,8.256491443354618e-14,2.523538770930817e-10,2.589448405069416e-20,1.4269838746270772e-21,1.8240937787411059e-20,2.8591816480362883e-28,1.6715493230157206e-29,6.6321609663588598e-28
5.233795997059737e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228133793165654,0.11864431413981372,0.02282119425280876,0.0,2.8600379645445948e-19,1.0223078367076417e-10,6.4950728775757755e-16,3.4627665733823489e-16,7.9077955762545785e-35,4.6385586079477974e-07,4.0436694403466123e-31,4.6157713435370551e-07,9.6243685061779378e-22,5.9161846121684433e-24,3.6356203985887496e-27,3.1066622075014165e-28,4.9580281853311823e-19,6.2798521652243519e-23,2.5186921046376441e-05,7.4687582291705744e-07,3.9605413687602132e-09,2.0612502288489854e-15,2.3327074686500065e-12,8.5293119895956338e-10,2.0290549033916242e-14,1.3203742475951476e-23,1.3304508241576995e-20,3.9084604588053022e-13,8.2850477766337365e-14,2.5750542445059921e-10,2.6817950147130554e-20,1.5087598351916175e-21,1.8549482523537188e-20,3.1586965695717386e-28,1.7945068289942532e-29,7.0915250562343559e-28
5.310826449222363e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228095676625873,0.11864393719419504,0.022821188756915814,0.0,2.9503300038255333e-19,1.0526072919384054e-10,6.8304594416706294e-16,3.617813660474208e-16,8.6057728733234945e-35,4.706930962377685e-07,4.4098979876365358e-31,4.6836540242842106e-07,1.0192097996087995e-21,6.1224255546104976e-24,3.8978829161168201e-27,3.3183246464909437e-28,5.1108216853862174e-19,6.7337106752464194e-23,2.5557022479453736e-05,7.5786753112326483e-07,4.0258856820840909e-09,2.0946681774585747e-15,2.3715146018939262e-12,8.5467904919644594e-10,2.1197193378244274e-14,1.4346526245349711e-23,1.4102327723284891e-20,3.9164941636152433e-13,8.3131967009682656e-14,2.6266777672276255e-10,2.7758360967571158e-20,1.593730019181149e-21,1.8858908075806182e-20,3.4843380767811452e-28,1.9244437299707941e-29,7.5746894532027842e-28
5.387856901384989e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228057561811918,0.11864356026585167,0.022821183261033461,0.0,3.0421176150617136e-19,1.0833488026827419e-10,7.1775067646659375e-16,3.7774227765465168e-16,9.3537158560461319e-35,4.7753040993951493e-07,4.8032359232854014e-31,4.7515352051322475e-07,1.0784261800504908e-21,6.332410525575538e-24,4.1747715284818113e-27,3.5408268279262959e-28,5.2661085571962264e-19,7.212881963476705e-23,2.5927106613457992e-05,7.6885921815478843e-07,4.0913464626960011e-09,2.128180378379074e-15,2.4103230576331136e-12,8.5636204433869468e-10,2.2130376427676807e-14,1.5568757686234506e-23,1.4935436085456141e-20,3.9242298817344444e-13,8.340972012184745e-14,2.6784052946856237e-10,2.8715723259358639e-20,1.6819599754512281e-21,1.9169216583754664e-20,3.8379367764218621e-28,2.0616411000114237e-29,8.0824772831865334e-28
5.4648873535476154e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228019448723528,0.11864318335478276,0.022821177765161689,0.0,3.1354050567884367e-19,1.1145323508454377e-10,7.5364230891893903e-16,3.9416601598607306e-16,1.0154390225966632e-34,4.8436779903521608e-07,5.2252529977185145e-31,4.8194148861332114e-07,1.1401528921717507e-21,6.5461464804679018e-24,4.4668688836806588e-27,3.7745424469116577e-28,5.4238967073691851e-19,7.7183675123714712e-23,2.6297173449198247e-05,7.7985088401247835e-07,4.1569225577975377e-09,2.1617831795207082e-15,2.4491327263146324e-12,8.5798343126563819e-10,2.3090476740550059e-14,1.6874626775530102e-23,1.5804854300231493e-20,3.931681726728426e-13,8.3684035833337226e-14,2.730232986274901e-10,2.9690043887281647e-20,1.7735152987550621e-21,1.9480410137091653e-20,4.2214205830707746e-28,2.2063867337687285e-29,8.615726014314427e-28
5.5419178057102415e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227981337360473,0.11864280646098757,0.022821172269300503,0.0,3.2301965961224793e-19,1.1461579183341661e-10,7.9074167302478784e-16,4.110592050505908e-16,1.101067105969106e-34,4.912052608034661e-07,5.6775851235532425e-31,4.8872930673390416e-07,1.2044576203614899e-21,6.7636406832817812e-24,4.7747718282737904e-27,4.0198518107422028e-28,5.5841940372740787e-19,8.2511923141627798e-23,2.666722298748351e-05,7.9084252869717336e-07,4.2226128719442065e-09,2.1954852923730413e-15,2.4879435097257792e-12,8.5954629430743417e-10,2.4077872694968826e-14,1.8268474318185302e-23,1.6711617639908063e-20,3.9388641831955216e-13,8.3955204921001564e-14,2.7821571925076312e-10,3.0681328293362797e-20,1.8684616265222636e-21,1.9792489664155827e-20,4.6368182504504663e-28,2.3589751947697438e-29,9.1752874596623702e-28
5.6189482578728676e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227943227722506,0.11864242958446522,0.022821166773449895,0.0,3.326496508482397e-19,1.1782254870594815e-10,8.2906960722748687e-16,4.2842846902979212e-16,1.1925545456117867e-34,4.9804279265907787e-07,6.1619361376612163e-31,4.9551697488015862e-07,1.2714088287427265e-21,6.9849006851805532e-24,5.0990915442011855e-27,4.2771418410330321e-28,5.7470084789909264e-19,8.81240503593654e-23,2.7037255229122727e-05,8.0183415220972546e-07,4.2884163643295265e-09,2.2292836003083558e-15,2.5267553197176696e-12,8.6105356338283502e-10,2.5092942488886954e-14,1.9754794780632481e-23,1.7656775665699286e-20,3.9457913567535143e-13,8.4223524993238247e-14,2.8341744460327036e-10,3.168958235169929e-20,1.9668646359645113e-21,2.0105457193400989e-20,5.0862629696953301e-28,2.5197078630436185e-29,9.7620277795266042e-28
5.695978710035494e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227905119809397,0.11864205272521496,0.022821161277609876,0.0,3.4243090773689783e-19,1.210735038934813e-10,8.6864695672731467e-16,4.4628043226837589e-16,1.290211520906202e-34,5.0488039214626379e-07,6.6800795826281317e-31,5.0230449305725989e-07,1.3410757567702491e-21,7.2099338319542119e-24,5.4404536853510426e-27,4.5468060757705896e-28,5.9123479829633034e-19,9.4030781824829372e-23,2.7407270174924818e-05,8.1282575455098668e-07,4.3543320464233451e-09,2.2631713793336912e-15,2.5655680770786128e-12,8.6250802172950781e-10,2.6136064140187675e-14,2.1338239121199768e-23,1.8641392216481453e-20,3.9524752988628719e-13,8.4489257617260992e-14,2.8862814546367141e-10,3.2714812659135233e-20,2.0687900414818647e-21,2.0419315090879078e-20,5.5719960344880243e-28,2.6888929821050822e-29,1.0376827484253963e-27
5.77300916219812e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227867013620948,0.11864167588323594,0.022821155781780442,0.0,3.5236385948547509e-19,1.2436865558764566e-10,9.094945733197013e-16,4.6462171926507295e-16,1.3943599505227727e-34,5.1171805693215877e-07,7.2338605074768696e-31,5.0909186127037486e-07,1.4135284148518072e-21,7.4387477678097182e-24,5.7994985139048552e-27,4.8292446713029276e-28,6.08022048742372e-19,1.0024308256973275e-22,2.7777267825698673e-05,8.2381733572179399e-07,4.4203589789274899e-09,2.297158919599294e-15,2.6043817105392496e-12,8.6391231324734526e-10,2.7207615486763976e-14,2.3023617617071365e-23,1.9666545397528159e-20,3.9589280889169898e-13,8.4752641067531898e-14,2.9384750903872079e-10,3.3757024086616587e-20,2.1743035923501161e-21,2.0734064128591472e-20,6.0963705729856115e-28,2.8668457053093607e-29,1.1020581438151107e-27
5.850039614360746e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522782890915692,0.11864129905852738,0.022821150285961586,0.0,3.6244893613670833e-19,1.2770800198035706e-10,9.5163331521592586e-16,4.8345895466403416e-16,1.5053337647487566e-34,5.1855578480066712e-07,7.8251972875207527e-31,5.1587907952466209e-07,1.4888375799927963e-21,7.6713505759034034e-24,6.1768810364575271e-27,5.1248644042816209e-28,6.2506339604841385e-19,1.0677215919515708e-22,2.814724818225312e-05,8.3480889572299716e-07,4.4864962692397287e-09,2.3312452350606341e-15,2.6431961558936333e-12,8.652689494741701e-10,2.8307974186598932e-14,2.4815902687406972e-23,2.073332756923363e-20,3.9651621115444992e-13,8.5013934468825003e-14,2.9907523806996554e-10,3.4816221833217152e-20,2.2834710706674951e-21,2.1049706127106864e-20,6.6618553464456935e-28,3.0538881415937336e-29,1.1694198862837568e-27
5.927070066523373e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227790806417129,0.11864092225108847,0.022821144790153316,0.0,3.7268656852497857e-19,1.3109154126381702e-10,9.9508404696206377e-16,5.0279876324666802e-16,1.6234791803429257e-34,5.253935736466157e-07,8.4560834632149763e-31,5.2266614782527257e-07,1.5670747914643666e-21,7.9077500434687521e-24,6.5732711399303225e-27,5.4340786735648686e-28,6.4235963973376526e-19,1.1362946143640561e-22,2.8517211245396973e-05,8.4580043455545223e-07,4.5527430696010408e-09,2.3654198298954453e-15,2.6820113552225484e-12,8.6658031621222603e-10,2.9437517717845921e-14,2.672023171224706e-23,2.1842845335826091e-20,3.971187825884755e-13,8.5273373565814881e-14,3.0431105032074014e-10,3.5892412590097219e-20,2.3963582895373821e-21,2.1366243798720369e-20,7.271038614454915e-28,3.250349400620404e-29,1.2398603340692426e-27
6.004100518685998e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227752705401358,0.11864054546091836,0.022821139294355627,0.0,3.8307718833961505e-19,1.3451927163051213e-10,1.0398676394073435e-15,5.2264776992391094e-16,1.7491549779133966e-34,5.3223142147020209e-07,9.1285895978753381e-31,5.2945306617734982e-07,1.6483123464949113e-21,8.1479541832518941e-24,6.9893537273068279e-27,5.7573075020944437e-28,6.5991157738987861e-19,1.2082668370764636e-22,2.8887157015938984e-05,8.5679195221999365e-07,4.6190985745739055e-09,2.3996939471194652e-15,2.7208272562069196e-12,8.6784867982292066e-10,3.0596623378908869e-14,2.874190984684561e-23,2.2996219534072096e-20,3.9770151945246469e-13,8.5531151310294894e-14,3.0955467771144503e-10,3.6985601023732154e-20,2.5130310914714101e-21,2.1683677822222483e-20,7.9266320666539766e-28,3.4565656373349386e-29,1.3134732819880977e-27
