Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19)
7.198940127731715e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559707449,0.099999999997735081,0.099999999999669686,4.7738832642669435e-105,2.4480369108256634e-48,7.9760949308800039e-35,3.9895521829404818e-57,3.0536107174920979e-40,2.1517768936804234e-37,3.7358031388883966e-23,3.3934364699066136e-88,3.7256037500229806e-23,1.0762551309131339e-56,1.1687733262792059e-48,9.4213611849956047e-58,3.8737685330795272e-83,2.1531309640856258e-37,9.9328093950762785e-69,2.2649108631656231e-12,6.6064132145800864e-13,1.4972004651173297e-17,9.7319084010734551e-26,1.4972004655848099e-17
1.4397886358085767e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559414889,0.099999999995470157,0.099999999999339367,3.0681734461698601e-103,2.623243421310107e-47,3.190453883994386e-34,3.1986189211474283e-56,2.4428909886225241e-39,8.6272628453709138e-37,7.4920082499312393e-23,1.0937162136877483e-86,7.4512106685422938e-23,8.6552050293607579e-56,1.8594993784726132e-47,7.5535656052333814e-57,6.2111439990475082e-82,8.6380365281283426e-37,1.5973180993406726e-67,4.5298236447125721e-12,1.3212832029281649e-12,2.9944021985223377e-17,3.8700953827680958e-25,2.9944022006189648e-17
2.879577881879386e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362558829774,0.099999999990940308,0.099999999998678729,1.9801448787059986e-101,3.1445669674408004e-46,1.2761930658607134e-33,2.5700557819208471e-55,1.9543137550944399e-38,3.4670260789888172e-36,1.5065614913705244e-22,3.5502305673567545e-85,1.4902424536361612e-22,6.9966553980013637e-55,2.9420083614378977e-46,6.0692084416707428e-56,9.9797845352843594e-81,3.475552278905693e-36,2.5816085469516981e-66,9.0596492029793786e-12,2.6425669658057493e-12,5.9888056626144844e-17,1.5301950802121329e-24,5.9888056727853433e-17
5.759156374021007e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557659538,0.099999999981880597,0.099999999997357439,1.2884865743168578e-99,4.1345380177688909e-45,5.1048619274442683e-33,2.0739005236498214e-54,1.5634513871052862e-37,1.3997065291144754e-35,3.0457614007539437e-22,1.1687012872911414e-83,2.9804852395123013e-22,5.7140717896068697e-54,4.6043073716344886e-45,4.8975336076171564e-55,1.6101899224494911e-79,1.4063836363990291e-35,4.2139873899996543e-65,1.8119300300204625e-11,5.2851344913100447e-12,1.1977612579927291e-16,5.9825501769112168e-24,1.1977612634433995e-16
1.1518313358304248e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362555319071,0.099999999963761174,0.099999999994714872,1.1412607167408118e-97,5.7351295336511996e-44,2.0420160153596515e-32,1.687689402269437e-53,1.2507612586578597e-36,5.7019935860229428e-35,6.2220755256612357e-22,3.9956532884402942e-82,5.9609708605136844e-22,4.7615345588101975e-53,7.0573173388864066e-44,3.9854927816898152e-54,2.6192613454720207e-78,5.7532443944998342e-35,7.014177216431947e-64,3.6238602417421635e-11,1.057026954131601e-11,2.3955226371066972e-16,2.2891663349111258e-23,2.3955226692947386e-16
2.303662732687073e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362550638137,0.099999999927522329,0.099999999989429739,7.9044836064960512e-96,8.019054028035148e-43,8.1686330428953526e-32,1.395861713483545e-52,1.0006090597344941e-35,2.3633311474975412e-34,1.2966360997047363e-21,1.4395659072193324e-80,1.1921942299512869e-21,4.1224415879374468e-52,1.0411322230572296e-42,3.2963392292452584e-53,4.3282822564022151e-77,2.4012454898055035e-34,1.2117209769245511e-62,7.2477206342921792e-11,2.1140539637321726e-11,4.7910453779402572e-16,8.4197712821934028e-23,4.7910455803818339e-16
4.607325526400368e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362541276265,0.099999999855044638,0.099999999978859472,5.8184024437192765e-94,1.0784904022006514e-41,3.2679082077105317e-31,1.1898256040149528e-51,8.0048725806088222e-35,1.0113593762425955e-33,2.8021560802181259e-21,5.7608905931039029e-79,2.3843885965497056e-21,3.8282428484601638e-51,1.4389828864453806e-41,2.8097832162118592e-52,7.3651419607004832e-76,1.0376993559892391e-33,2.241392522094262e-61,1.4495441295818665e-10,4.2281079813335584e-11,9.5820907900299066e-16,2.8950575514657995e-22,9.5820920726471946e-16
6.910988320113665e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362531914393,0.099999999782566948,0.099999999968289205,2.9396726552580598e-93,3.8285570041893481e-41,6.9450726425348564e-31,3.522289540230023e-51,2.3764465438300861e-34,2.2461156934663415e-33,4.4643389445727544e-21,2.9164679297900624e-78,3.5765830419467183e-21,1.227371277044126e-50,5.1480370525535491e-41,8.3179165079552177e-52,2.7887209040826904e-75,2.3158391940143414e-33,9.0390220166802926e-61,2.1743161833771596e-10,6.3421619973379845e-11,1.4373136132542094e-15,5.5701060831417349e-22,1.437313943999351e-15
1.1518313907540258e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362513190653,0.099999999637611581,0.099999999947148671,1.2186751609753582e-91,2.4909343770634221e-40,1.9206268002537965e-30,1.7855278950412105e-50,1.1131775626351227e-33,6.9011897563787171e-33,8.4153561895221875e-21,6.8232486794565443e-77,5.9609722479352816e-21,7.412939771414055e-50,3.3780701615273545e-40,4.2165392101846388e-51,2.3595199033378379e-74,7.1643778172162967e-33,9.1150146782625746e-60,3.6238602415383301e-10,1.057027002296439e-10,2.3955226539256821e-15,1.2419671447470601e-21,2.3955238663423238e-15
1.5531454931545735e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362496881622,0.099999999511350413,0.099999999928734526,5.8604750079499985e-91,6.28212342054115e-40,3.3593606142503247e-30,4.094281408734609e-50,2.4968233711850936e-33,1.2829225926390992e-32,1.2330012524602771e-20,2.8425776920505741e-76,8.0378585141061653e-21,1.8993785708656974e-49,8.5428262416901272e-40,9.6686801408184614e-51,6.474134040022747e-74,1.3351176916929861e-32,2.7326523408186679e-59,4.8864635552310588e-10,1.4253099340626277e-10,3.2301560743122359e-15,1.9108439310762213e-21,3.2301584556221039e-15
1.9544595955551213e-15,0.09977366400000001,0.80000000000000004,0.0,0.2893436248057259,0.099999999385089244,0.099999999910320381,1.7296130093246594e-90,1.2991126105991407e-39,5.1983980531046594e-30,8.0425608330897051e-50,4.748552956591844e-33,2.106967568830266e-32,1.6755295723704253e-20,8.3527520633473022e-76,1.0114745037113547e-20,4.038081786897973e-49,1.7690281925650914e-39,1.8992575363729925e-50,1.5048260616606535e-73,2.1955198472365103e-32,6.8465656848701675e-59,6.1490668286462375e-10,1.7935928653095093e-10,4.0647894720207552e-15,2.6263012512657319e-21,4.0647934862703908e-15
2.355773697955669e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362464263569,0.099999999258828076,0.099999999891906236,4.9291729036375077e-90,2.3328795661749039e-39,7.4084804778244462e-30,1.3928768315791524e-49,8.0032770646712442e-33,3.1672104686649609e-32,2.1653595202874912e-20,2.1913496371548131e-75,1.2191631798040079e-20,7.6084515425821862e-49,3.1796725048952749e-39,3.2892904074166733e-50,2.9725621800030486e-73,3.3021708733664377e-32,1.4519090734117106e-58,7.4116700647505373e-10,2.1618757960756275e-10,4.8994228487216175e-15,3.3704345566442768e-21,4.8994289402508864e-15
3.1584019027567646e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362431645511,0.099999999006305781,0.099999999855077945,2.7221962347722737e-89,5.5334911542530438e-39,1.2669912659372118e-29,3.140822587889825e-49,1.7484430920244802e-32,5.8855360412112177e-32,3.2521646308243927e-20,1.0826225481620127e-74,1.6345405858815743e-20,2.0263552146936704e-48,7.5515030969361357e-39,7.4170790830569176e-50,7.9978490462638585e-73,6.1367159353757251e-32,4.4495856112252402e-58,9.9368764524444558e-10,2.8984416565190947e-10,6.5686895545379026e-15,4.8967290379427817e-21,6.5687008340498978e-15
3.9610301075578606e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362399027452,0.099999998753783487,0.099999999818249655,9.2849345504730803e-89,1.0906544726451527e-38,1.9309665715436916e-29,6.0211744271260114e-49,3.2539752980742481e-32,9.668791594213088e-32,4.5144124731949291e-20,3.5390715079127582e-74,2.0499180802039689e-20,4.4564896090895752e-48,1.4893999657659485e-38,1.4219054296081074e-49,1.7639818742004763e-72,1.0075034480904217e-31,1.1013083152310054e-57,1.2462082701751538e-09,3.6350075151799457e-10,8.2379561824364207e-15,6.4631878165222147e-21,8.2379743641930529e-15
4.763658312358956e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362366409405,0.099999998501261206,0.099999999781421364,2.7300284052273788e-88,1.9176049911126139e-38,2.7419715811929248e-29,1.0496164785817482e-48,5.4817236912235555e-32,1.4742406563584987e-31,5.9636249817110264e-20,1.0054290294745093e-73,2.4652956685666301e-20,8.8007995961737747e-48,2.6192376167763183e-38,2.478678185486128e-49,3.4784344719461786e-72,1.5345698486799026e-31,2.420815022406091e-57,1.4987288803583446e-09,4.3715733719413482e-10,9.9072227273001113e-15,8.0474169603033321e-21,9.9072496631765475e-15
6.368914721961147e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362301173305,0.099999997996216686,0.099999999707764783,2.1811405752888692e-87,4.8097663253846563e-38,4.8141775165768649e-29,2.7331181693727172e-48,1.2943848676392567e-31,2.9815325210727041e-31,9.4333684622811232e-20,7.9824103392778758e-73,3.2960511326567066e-20,2.909817713917384e-47,6.5640217753828511e-38,6.4542816619321391e-49,1.1770817186574197e-71,3.094210233166505e-31,1.0565980970806916e-56,2.0037700556599068e-09,5.8447050796601379e-10,1.3245755563293711e-14,1.1224140435443214e-20,1.3245805712326702e-14
7.974171131563337e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362235937211,0.099999997491172221,0.099999999634108203,9.3857048670578579e-87,9.6996985891835816e-38,7.4860582368444302e-29,5.8218668510598377e-48,2.51781980628585e-31,5.2394789356062876e-31,1.3663010433353432e-19,3.3892847610313353e-72,4.1268069789651005e-20,7.3681539750817536e-47,1.3219973510559608e-37,1.3748387794134902e-48,3.0298567152192084e-71,5.4217292158685387e-31,3.2238248526310751e-56,2.5088111710217151e-09,7.3178367796593256e-10,1.6584288061801842e-14,1.4405706204475325e-20,1.6584369018130292e-14
1.118468395076772e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362105465034,0.099999996481083514,0.099999999486795027,1.243786203929451e-85,2.8252195085080065e-37,1.4637496870295061e-28,1.9729314925872146e-47,7.0094633972507521e-31,1.2765776434914471e-30,2.440414333766983e-19,4.4418289926862243e-71,5.7883198193247297e-20,3.3629990090720388e-46,3.8348999996385503e-37,4.6590944083396359e-48,1.4611299750191861e-70,1.3138935192694763e-30,2.1522775595807216e-55,3.5188932217562073e-09,1.0264100156477097e-09,2.3261352045408528e-14,2.0765463976681284e-20,2.3261517438179692e-14
1.7605709589176484e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361844520762,0.09999999446090678,0.09999999919216869,4.4299803925466034e-84,1.1869104510419841e-36,3.6216104700459364e-28,1.1185863043398532e-46,2.8100001075250228e-30,4.4719774793870883e-30,5.5014280958259839e-19,1.5973540400296875e-69,9.1113500912850177e-20,2.8794202854097859e-45,1.5947192865035973e-36,2.6415510276580716e-47,1.4012735231377282e-69,4.5681788705663971e-30,3.2384918758535455e-54,5.5390566032311807e-09,1.6156626817385739e-09,3.6615475958793194e-14,3.3482556066439442e-20,3.6615901505544861e-14
3.044776086599401e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361322632507,0.099999990420556184,0.099999998602916043,3.7404805262411424e-82,6.6654544308976596e-36,1.0883874087738969e-27,9.7644553607025319e-46,1.504632205865188e-29,2.155194993841701e-29,1.5274804270821137e-18,1.2476570642574379e-67,1.5757429001420038e-19,4.1302561404025216e-44,8.7589841730168372e-36,2.3058844144399537e-46,2.301927816424335e-68,2.1848740265333596e-29,8.9085478662861469e-53,9.5793804860475722e-09,2.7941679768273506e-09,6.3323707569529121e-14,5.8915118500971383e-20,6.332501856054523e-14
5.613186341962907e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360278857146,0.099999982339866525,0.099999997424410819,5.1399602828636714e-80,4.5552034772963972e-35,3.7482485385715942e-27,1.1269125326679931e-44,9.6914737822611418e-29,1.2979932922878919e-28,4.9427021382354287e-18,1.6288659589502342e-65,2.9049660288852453e-19,8.3864736584845159e-43,5.7265382960536135e-35,2.6612135395793393e-45,5.2392396295932189e-67,1.3082856625144307e-28,3.5632025653396045e-51,1.7660016731092354e-08,5.1511784186325443e-09,1.1674010592790628e-13,1.0978096583284814e-19,1.1674464835246781e-13
1.0750006852689919e-13,0.09977366400000001,0.80000000000000004,0.0,0.2893435819131111,0.099999966178533267,0.099999995067400663,8.00838594478556e-78,3.5696155025279199e-34,1.412793835364303e-26,1.5222563117487179e-43,6.9282832790455746e-28,8.93304452128888e-28,1.7615337533680544e-17,2.9006891794072935e-63,5.5634416748286597e-19,2.1006226905983983e-41,4.1268436849637859e-34,3.5948213600197859e-44,1.4509758844105859e-65,8.9712359528484154e-28,1.7735884649073047e-49,3.3821243138794472e-08,9.8651987087524922e-09,2.2357264320281648e-13,2.1151501784707731e-19,2.2358949068113751e-13
2.1023647874143942e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354016237701,0.099999933856051076,0.099999990353381585,2.0568235248721806e-75,3.1441843521842605e-33,5.6970104768973539e-26,2.2345849075169343e-42,5.2340258576724321e-27,6.6135489309888269e-27,6.6329277716769589e-17,6.1461129937087444e-61,1.0880510532538888e-18,5.9167912210491361e-40,3.1307059456351257e-33,5.2769919437769259e-43,4.7930245425084784e-64,6.6282467212659552e-27,9.9618280728481268e-48,6.6143511625525255e-08,1.9293236915038491e-08,4.372366800760574e-13,4.1499186350392307e-19,4.3730150631075872e-13
3.129728889559796e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934349841189183,0.099999901533814606,0.099999985639364047,2.1374155315592582e-74,1.0758970000947893e-32,1.3166284321673455e-25,9.2711031346834991e-42,1.6356882137634146e-26,2.0542650746923059e-26,1.4620130366937701e-16,6.7873751633274437e-60,1.619773616028345e-18,3.52841881633881e-39,9.7960873702226637e-33,2.1893793674311521e-42,2.8163260983614332e-63,2.0575289807494989e-26,7.1323284430808067e-47,9.8465534341926336e-08,2.8721271956063723e-08,6.5089933349956503e-13,6.1848027151105873e-19,6.5104329654913467e-13
4.1570929917051985e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934345666165556,0.099999869211823883,0.099999980925348106,1.5683978531153792e-73,2.6356086003677221e-32,2.4156986188069536e-25,2.5923199842138152e-41,3.7017518658392639e-26,4.633819448399476e-26,2.5723121633235912e-16,4.852865699751544e-59,2.1515118579845571e-18,1.3008216712347706e-38,2.2184871736944066e-32,6.1217877499841602e-42,1.0976927388027375e-62,4.639583277540201e-26,3.0597416883137012e-46,1.3078731128974947e-07,3.8149303831844118e-08,8.6456060363979023e-13,8.2198024347101174e-19,8.648148613636559e-13
5.184457093850601e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934341491166821,0.099999836890078894,0.099999976211333746,8.13095097325356e-73,5.3829725545957203e-32,3.901700344005766e-25,5.8575822859228683e-41,7.0272039622748158e-26,8.7781516824051031e-26,3.9941880795037574e-16,2.5086698396452231e-58,2.6832657813735617e-18,3.666265116402094e-38,4.2133333157382439e-32,1.3832737092304404e-41,3.4485595515528031e-62,8.7871205792364368e-26,9.8788896764512494e-46,1.6310884247082127e-07,4.7577332542396333e-08,1.0782204906688818e-12,1.0254917829249655e-18,1.0786162007187133e-12
