Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH3OO(77)
7.730370845378459e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319967324,0.11866996602965357,0.022821567693046791,0.0,2.5493240205904481e-52,6.1833588871851904e-32,0.0,2.7767418994874983e-42,0.0,7.860679745763305e-20,2.8451724095124562e-89,7.8606780774067222e-20,5.1524959589576677e-60,2.3543787683703802e-52,0.0,0.0,2.9337191851693535e-42,1.8419338058834366e-70,3.1174327587745583e-13,1.4988893737686847e-14,5.7775294888226496e-18,4.929675146290328e-28,5.7775295050131545e-18,2.6184725785530393e-43,3.028205349325184e-32
1.5460794116044938e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631993465,0.11866996602934182,0.022821567693039297,0.0,4.0781317677084026e-51,2.4733561353112442e-31,0.0,2.2214110836888259e-41,0.0,1.5721416137134445e-19,1.8209325575867516e-87,1.5721409463674191e-19,8.2440633780311802e-59,3.7662789283422456e-51,0.0,0.0,2.3465318196423798e-41,5.8942397808168551e-69,6.2348866589120821e-13,2.9977889125958087e-14,1.1555098126875258e-17,1.971468294720953e-27,1.1555098191638017e-17,2.0947904929618983e-42,1.2112885187546332e-31
3.09216406573779e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319869302,0.11866996602871832,0.022821567693024309,0.0,6.5224064671057397e-50,9.8934497039112405e-31,0.0,1.7771358786585317e-40,0.0,3.1442898929710669e-19,1.165404191872207e-85,3.1442872235801894e-19,1.3190557179105813e-57,6.0236388320882229e-50,0.0,0.0,1.8764995085618418e-40,1.8861649720128047e-67,1.2469794458514048e-12,5.9955879902361841e-14,2.31102353057345e-17,7.8826008045818429e-27,2.3110235564789488e-17,1.6758373660707319e-41,4.845168141640206e-31
6.184333374004383e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319738601,0.11866996602747132,0.02282156769299433,0.0,1.0427455238254675e-48,3.9573849154921016e-30,0.0,1.4217114852809732e-39,0.0,6.2885904554198205e-19,7.4586135130119663e-84,6.2885797778428376e-19,2.1104935783027093e-56,9.6300615328687075e-49,0.0,0.0,1.5000327283226797e-39,6.0357410069940528e-66,2.493961005502566e-12,1.1991186145461448e-13,4.6220509274469091e-17,3.1504134613896097e-26,4.6220510310716678e-17,1.3406718809593193e-40,1.9380711168192392e-30
1.2368671990537567e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319477205,0.11866996602497731,0.022821567692934374,0.0,1.6657069186083488e-47,1.5829549740939243e-29,0.0,1.1373702654327773e-38,0.0,1.2577207596050825e-18,4.7735252181380153e-82,1.257716488571656e-18,3.3767931656300535e-55,1.5383269150582487e-47,0.0,0.0,1.19816072570562e-38,1.9314391594998589e-64,4.9879241237279602e-12,2.3982382455690061e-13,9.24410556560028e-17,1.2580663987516252e-25,9.244105980120567e-17,1.0725382990794983e-39,7.7523005622942194e-30
2.4737349223603934e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318954412,0.11866996601998929,0.022821567692814463,0.0,2.6565709555735684e-46,6.3318219210584466e-29,0.0,9.0989658605407645e-38,0.0,2.5154505940242405e-18,3.055065321101565e-80,2.515433509885771e-18,5.4028714864866866e-54,2.4534098852614807e-46,0.0,0.0,9.5555622401914824e-38,6.1806081976092518e-63,9.9758503558710367e-12,4.7964775075259743e-13,1.8488214219532857e-16,5.0155470430028941e-25,1.8488215877781668e-16,8.5803095550100639e-39,3.1009301436711568e-29
4.947470368973667e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317908826,0.11866996601001326,0.022821567692574637,0.0,4.2233668430069461e-45,2.532729180470403e-28,0.0,7.2791732684561779e-37,0.0,5.0309358880309783e-18,1.9552513472953236e-78,5.030867551471485e-18,8.6445952570043573e-53,3.900360844882967e-45,0.0,0.0,7.597313606344224e-37,1.9777948468457172e-61,1.9951702802926336e-11,9.5929560310849733e-13,3.6976429037901757e-16,1.9929667459738929e-24,3.6976435672222725e-16,6.8642488851572698e-38,1.2403794010178357e-28
9.894941262200214e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315817654,0.11866996599006117,0.02282156769209499,0.0,6.6720775317456946e-44,1.0130917602859064e-27,0.0,5.8233373830806711e-36,0.0,1.0062008976690542e-17,1.2513826620997834e-76,1.0061735630472843e-17,1.3831349726721522e-51,6.1617158495072898e-44,0.0,0.0,6.0037661397870321e-36,6.3289423422882422e-60,3.9903407628113538e-11,1.9185913076783894e-12,7.3952848716657205e-16,7.8677873413950035e-24,7.3952875264347184e-16,5.4913995665044767e-37,4.9615751695398638e-28
1.978988304865331e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311635305,0.11866996595015701,0.022821567691135695,0.0,1.0411933430242302e-42,4.0523672628457961e-27,0.0,4.6586670718835315e-35,0.0,2.0124565156372851e-17,8.0090609609707279e-75,2.0123471771795289e-17,2.2130146575542388e-50,9.6152667697855293e-43,0.0,0.0,4.6885784659261869e-35,2.0252603864613822e-58,7.9806817002794343e-11,3.8371827162510621e-12,1.4790564824226081e-15,3.0668277524826801e-23,1.4790575451327878e-15,4.3931197756253265e-36,1.9846758835746564e-27
3.95797666215595e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756303270607,0.1186699658703487,0.022821567689217104,0.0,1.5872982037920097e-41,1.6209469858840947e-26,0.0,3.7269287766289175e-34,0.0,4.0251317523422135e-17,5.1260689035103459e-73,4.0246943987719095e-17,3.5408189444359019e-49,1.4657767200357082e-41,0.0,0.0,3.5798947981770062e-34,6.4808251277606047e-57,1.5961363464938155e-10,7.6743655311317412e-12,2.958110879660158e-15,1.1668962070041594e-22,2.9581151364817598e-15,3.5144957719814068e-35,7.9390695866429467e-27
5.936965019446569e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629490591,0.11866996579054039,0.022821567687298514,0.0,5.918957831528221e-41,3.444512448277066e-26,0.0,1.1064311471955496e-33,0.0,6.0379709896390834e-17,2.9104232286168787e-72,6.0370416136921813e-17,1.3395628987225304e-48,5.4685268412599473e-41,0.0,0.0,9.9697401132818224e-34,3.0232891129545528e-56,2.3942045119319436e-10,1.1511548343751327e-11,4.4371636836249506e-15,2.3967205730431043e-22,4.4371727376601405e-15,1.0049261216596285e-34,1.6871060377109987e-26
9.894941734027808e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675627817652,0.11866996563092376,0.02282156768346133,0.0,4.4645146219639457e-40,9.5230644390742492e-26,0.0,5.1827429909877797e-33,0.0,1.006430546518446e-16,7.8251191491546128e-71,1.0061736016844291e-16,1.0571939806638515e-47,4.1277309302956683e-40,0.0,0.0,4.2504992443364272e-33,4.0513938084143776e-55,3.9903407986972246e-10,1.9185913959968763e-11,7.395262918477659e-15,6.1017055081939052e-22,7.3952880026464925e-15,4.6182667981948792e-34,4.6647351241855549e-26
1.3457120777150921e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263120069,0.1186699654872688,0.022821567680007867,0.0,1.2458768224256833e-39,1.6957757020917862e-25,0.0,1.1959686363910957e-32,0.0,1.3688536381017674e-16,3.3980169934276794e-70,1.3683960958123439e-16,2.9668276084856997e-47,1.1525846348532398e-39,0.0,0.0,9.1839600747346195e-33,1.3446279651216741e-54,5.426863421155064e-10,2.6092843007291594e-11,1.0057547081962681e-14,1.0298358885217754e-21,1.0057591806099529e-14,1.0395671854326073e-33,8.306963432565028e-26
1.7019299820274035e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756248063619,0.11866996534361383,0.022821567676554404,0.0,2.7502375934872978e-39,2.6471299213146211e-25,0.0,2.3027619200414699e-32,0.0,1.7313328171054308e-16,1.0289361271415411e-69,1.7306185876584152e-16,6.7927212297358149e-47,2.5447749237951692e-39,0.0,0.0,1.6655340500946646e-32,3.6130276582148421e-54,6.8633860058983127e-10,3.2999772046931417e-11,1.2719825796531812e-14,1.5261786043388075e-21,1.2719895692897238e-14,1.9648495610274288e-33,1.2967999419008601e-25
2.058147886339715e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756233007168,0.11866996519995887,0.022821567673100941,0.0,5.2369065635994399e-39,3.794853547061942e-25,0.0,3.9152556628015754e-32,0.0,2.0938649765217004e-16,2.671384892051105e-69,2.0928410773490436e-16,1.3246205576190782e-46,4.8469938979234367e-39,0.0,0.0,2.6811343216870789e-32,7.9928718866404432e-54,8.2999085550161321e-10,3.9906701079323289e-11,1.5382099364032449e-14,2.0848660618752948e-21,1.5382199668509072e-14,3.2841713460477719e-33,1.8591544141796602e-25
2.770583694964338e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756202894267,0.11866996491264899,0.022821567666194011,0.0,1.3640955355216536e-38,6.5381177255316627e-25,0.0,8.6566469539049828e-32,0.0,2.8190501159217886e-16,1.1817968219641623e-68,2.8172860518148519e-16,3.5168076332694168e-46,1.263373082019729e-38,0.0,0.0,5.3946554292323722e-32,2.5148047713725294e-53,1.1172953572008639e-09,5.3720559127602616e-11,2.0706634761267625e-14,3.319809605649915e-21,2.0706807846879537e-14,7.011330608411721e-33,3.2034012529930585e-25
3.4830195035889606e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756172781366,0.1186699646253391,0.022821567659287081,0.0,2.8824625892194055e-38,1.0007243424968662e-24,0.0,1.6218070735570623e-31,0.0,3.5444310916435657e-16,3.5564709217295977e-68,3.5417310183132652e-16,7.6284185301082375e-46,2.6708655538352876e-38,0.0,0.0,9.2906650699686434e-32,6.220399527493155e-53,1.4045998457315068e-09,6.7534417149157604e-11,2.6031151132927393e-14,4.7184557687602127e-21,2.603141642029158e-14,1.2749342403374335e-32,4.9035459199006685e-25
4.195455312213584e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756142668465,0.11866996433802923,0.022821567652380151,0.0,5.3788898786581948e-38,1.4251464356974627e-24,0.0,2.7447477241444158e-31,0.0,4.2700211861211096e-16,9.2073679875723813e-68,4.2661759763038747e-16,1.474280458802802e-45,4.985589161404928e-38,0.0,0.0,1.4569811726980752e-31,1.3529610613678252e-52,1.6919043202003456e-09,8.1348275142217849e-11,3.1355647188620081e-14,6.2496271094518142e-21,3.1356025457821132e-14,2.1089899081791673e-32,6.9838229548559747e-25
5.620326929462829e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756082442679,0.11866996376340953,0.022821567638566295,0.0,1.4953076674877186e-37,2.5108868996218421e-24,0.0,6.5273096423273854e-31,0.0,5.7218405105286013e-16,5.6992415169595067e-67,5.7150658662822717e-16,4.6390911471038142e-45,1.3862829518939916e-37,0.0,0.0,2.9843832827037194e-31,5.6684419826188904e-52,2.2665132261602449e-09,1.089759910414208e-10,4.2004577207764537e-14,9.5455706951486273e-21,4.2005245122825813e-14,4.8647700901255903e-32,1.2306802746698289e-24
7.045198546712075e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756022216894,0.11866996318878989,0.022821567624752438,0.0,3.2290773656837064e-37,3.9115045014518496e-24,0.0,1.2747512392186105e-30,0.0,7.1745093546620317e-16,2.0628227200943164e-66,7.1639557216983269e-16,1.1143952512303511e-44,2.9937528506137536e-37,0.0,0.0,5.1648197353948476e-31,1.6591530187859861e-51,2.8411220749950833e-09,1.3660370682518543e-10,5.2653424695771725e-14,1.305993061793926e-20,5.2654466993232891e-14,9.3453045615966167e-32,1.9175432828178665e-24
9.894941781210567e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675590176534,0.11866996203955077,0.022821567597124722,0.0,1.0304859883227628e-36,7.6580002208620327e-24,0.0,3.5647134282258467e-30,0.0,1.0082397263070081e-15,1.8088359046030557e-65,1.0061735328774456e-15,4.4847503884201169e-44,9.552230291515314e-37,0.0,0.0,1.1604113834955531e-30,9.8010285852631558e-51,3.9903396011756234e-09,1.9185913804658987e-10,7.3950871917107465e-14,2.0330061938323557e-20,7.3952917768916559e-14,2.5704640531341746e-31,3.7557351167273742e-24
1.559442825020755e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755660862298,0.11866995974107322,0.02282156754186929,0.0,4.7137319450004643e-36,1.8932178743388364e-23,0.0,1.4345398611078053e-29,0.0,1.5908374118401138e-15,3.5112032877213596e-64,1.5857294127887552e-15,3.0344187612967501e-43,4.367617692262484e-36,0.0,0.0,3.2982818702037714e-30,1.1588477268358538e-49,6.2887739675550242e-09,3.0236999910545448e-10,1.1654477532633861e-13,3.5182731265741411e-20,1.165498481141596e-13,1.0228360164228958e-30,9.2930208240480031e-24
2.6993401188201512e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755179056491,0.11866995514412089,0.022821567431358433,0.0,2.775401063559442e-35,5.6605917313934985e-23,0.0,7.701328302029868e-29,0.0,2.7601131805422859e-15,1.1790260827560229e-62,2.7448410065893031e-15,3.0248941629659408e-42,2.5702523515462012e-35,0.0,0.0,1.1005253718739706e-29,2.2062810131270522e-48,1.0885639956281688e-08,5.2339171568850603e-10,2.0172861803330838e-13,6.5048607108829094e-20,2.0174382507336663e-13,5.4621812282923728e-30,2.7835499856009076e-23
4.9791347064189447e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754215445972,0.11866994595022717,0.022821567210336725,0.0,1.889863113586739e-34,1.9245552427191766e-22,0.0,4.9676849095879137e-28,0.0,5.1149849673263098e-15,5.4091992752398631e-61,5.0630635300998225e-15,3.784070711683163e-41,1.7493412883023154e-34,0.0,0.0,4.0163285290077633e-29,5.4294944263608527e-47,2.0079360957572348e-08,9.6543512671603687e-10,3.7208044834413731e-13,1.2475918296849081e-19,3.721322447326856e-13,3.5170102646429328e-29,9.4983674524434477e-23
9.53872388161653e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752288229352,0.11866992756248367,0.022821566768293361,0.0,1.3913567199213931e-33,7.0616662727675415e-22,0.0,3.5535227405792617e-27,0.0,9.8899984164350694e-15,2.9397121736723643e-59,9.6995059207562617e-15,5.3414959908616068e-40,1.2873976110408081e-33,0.0,0.0,1.5345722420137983e-28,1.522491856904044e-45,3.8466759055495013e-08,1.8495218602177876e-09,7.1272069967766958e-13,2.4410599405201379e-19,7.1291094700664165e-13,2.5149208462492059e-28,3.5106449610240343e-22
1.8657902232011701e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748433813721,0.11866989078717224,0.022821565884206804,0.0,1.0670278571279e-32,2.7016590583470501e-21,0.0,2.6845143995218757e-26,0.0,1.9701014718663181e-14,1.7549080013302222e-57,1.8972380076639441e-14,8.020667858521711e-39,9.8691540572210896e-33,0.0,0.0,5.9996212469091501e-28,4.558384965164971e-44,7.5241379633419765e-08,3.6176949730075217e-09,1.3937476552761106e-12,4.8278524586306581e-19,1.3944758030931069e-12,1.9004408646809826e-27,1.3626068976873382e-21
2.7777080582406873e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744579421599,0.11866985401209497,0.022821565000120482,0.0,3.3494653281602416e-32,5.9879410504676273e-21,0.0,8.3875520078708861e-26,0.0,2.9859899215526894e-14,1.2171118372553667e-56,2.8245240065324185e-14,3.3465874689858535e-38,3.0972700011296972e-32,0.0,0.0,1.3397062635621067e-27,2.4256047689648036e-43,1.1201576605511032e-07,5.385867613514166e-09,2.0744366657725986e-12,7.2148441842714123e-19,2.0760505945195207e-12,5.9396720239061443e-27,3.0559641679986086e-21
3.6896258932802044e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740725052958,0.11866981723725184,0.022821564116034396,0.0,7.5985585460756634e-32,1.0565053389553489e-20,0.0,1.8976722259520978e-25,0.0,4.0366487520532737e-14,5.303512939634988e-56,3.7518085886869058e-14,9.3870903539280276e-38,7.0249660974963803e-32,0.0,0.0,2.372714207743119e-27,8.1953665656663074e-43,1.4878991832197196e-07,7.1540397817399815e-09,2.7547878955232701e-12,9.6020624312429464e-19,2.7576353212752433e-12,1.3442948314812341e-26,5.45344154576635e-21
4.601543728319721e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736870707821,0.11866978046264286,0.022821563231948547,0.0,1.4447164053478119e-31,1.6433038185816876e-20,0.0,3.601331375766133e-25,0.0,5.1220609746296848e-14,1.7707303602938554e-55,4.6790917541335268e-14,2.1254382290967297e-37,1.3353908643799315e-31,0.0,0.0,3.6990114624125638e-27,2.1695938963781073e-42,1.8556383643546805e-07,8.9222114776874581e-09,3.4348015143836909e-12,1.1989493480738618e-18,3.4392299833527976e-12,2.5520346527863138e-26,8.5780807723006302e-21
6.425379398398756e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729162088017,0.11866970691412732,0.022821561463777559,0.0,3.8290059493129661e-31,3.2041781219464359e-20,0.0,9.5205104233944259e-25,0.0,7.3970826444677196e-14,1.2235560582879059e-54,6.533653834925954e-14,7.4421320280391563e-37,3.5378648923556544e-31,0.0,0.0,7.2315683292816319e-27,9.8649941290942605e-42,2.5911097020780547e-07,1.2458553452756727e-08,4.79381654883065e-12,1.6764988910731182e-18,4.802449113440314e-12,6.7513532877890575e-26,1.7094177595634306e-20
8.24921506847779e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567214535622,0.11866963336654833,0.022821559695607514,0.0,7.995578222663416e-31,5.2814507756462688e-20,0.0,1.9844499357748999e-24,0.0,9.8109188076462236e-14,4.9215701399044028e-54,8.3882102489589802e-14,1.9207426492275042e-36,7.3848572107517285e-31,0.0,0.0,1.1937581057712902e-26,3.077371702335361e-41,3.3265716738389302e-07,1.5994893538742125e-08,6.1514831300915068e-12,2.1541341033651211e-18,6.1657079847083963e-12,1.4082239292566951e-25,2.8788728575308134e-20
