Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57)
7.6945360852849e-21,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999693,0.099999999999997591,0.099999999999999659,7.099969876789576e-123,1.9651672201125969e-57,9.1160533506922545e-41,4.866163246965883e-66,3.7308392916388574e-49,2.4535529893706675e-43,3.9820839180246048e-26,4.7062111794296393e-103,3.9820834983628233e-26,1.308064475330247e-65,2.6925892644383511e-63,1.1491485419859081e-66,5.0544054744298677e-95,2.4535530704180857e-43,1.2914792199208298e-80,2.4208339093738985e-15,7.0612178977393751e-16,1.6002720962717649e-20,1.118684573430347e-31,1.600272096309087e-20,2.4044828419528088e-31,1.273203594557524e-37,4.7352675453609305e-44,4.8510390130786629e-68,3.5597518213797939e-54
1.539575725839368e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999383,0.099999999999995162,0.099999999999999312,4.5519786805523802e-121,1.5733717162341458e-56,3.6488169520525607e-40,3.8958897691541391e-65,2.9876972770716566e-48,9.8206069886224745e-43,7.9676283493698925e-26,1.5082425319952763e-101,7.9676266696290978e-26,1.047512835157108e-64,4.3126169805753884e-62,9.200176426996392e-66,8.0936348425369615e-94,9.8206076374163482e-43,2.0686119192057499e-79,4.8437710628027534e-15,1.4128570650298442e-15,3.2019345244858148e-20,4.4770749612137565e-31,3.2019345246352079e-20,9.624192533638971e-31,1.0193361588809164e-36,7.5428259061082263e-43,3.0920411794497163e-66,2.8499804454672173e-53
3.079819960461124e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559998755,0.099999999999990319,0.099999999999998604,2.9158290557363364e-119,1.2592444081200218e-55,1.4600179861670161e-39,3.1178964761918371e-64,2.3913687506183826e-47,3.9295226989893107e-42,1.5938719733348016e-25,4.8299901880095108e-100,1.5938713012196872e-25,8.384354194460106e-64,6.9024735121004521e-61,7.3629385051263735e-65,1.2955089190407494e-92,3.9295232180963517e-42,3.3115779179173291e-78,9.6896453696549396e-15,2.8263276155415853e-15,6.4052593808338602e-20,1.7909502003704719e-30,6.4052593814316749e-20,3.850926543421347e-30,8.1577731714921759e-36,1.2041590880957561e-41,1.9748554248695092e-64,2.2808737433738785e-52
6.160308429704636e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559997501,0.099999999999980632,0.099999999999997188,1.866952740437543e-117,1.0076969568546988e-54,5.8411500710755499e-39,2.4947929480896854e-63,1.9135794902973794e-46,1.5720655230335644e-41,3.1880912586454457e-25,1.5461773277588684e-98,3.1880885697473325e-25,6.7091914472276628e-63,1.1041645229542906e-59,5.8914714796226531e-64,2.0732376747380721e-91,1.5720659381977878e-41,5.2999695621450029e-77,1.9381393983337219e-14,5.6532687165647797e-15,1.281190909320973e-19,7.161265473356902e-30,1.2811909095601747e-19,1.5406181107923727e-29,6.5274354715943709e-35,1.9244939299844098e-40,1.2626065785674744e-62,1.825082697735507e-51
1.2321285368191661e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559994997,0.099999999999961245,0.099999999999994357,1.1951215439655958e-115,8.0641003623618338e-54,2.3367521309673076e-38,1.9960406667643216e-62,1.5310574116781163e-45,6.2887784257280334e-41,6.376533863326809e-25,4.9487089833944514e-97,6.3765231068589839e-25,5.3680477919420257e-62,1.7651548819955042e-58,4.7136278874398612e-63,3.3175440913943552e-90,6.2887817441568775e-41,8.4811246777052978e-76,3.8764891210613379e-14,1.1307150918610021e-14,2.5625208516680592e-19,2.8617821439007433e-29,2.5625208526252431e-19,6.1629478795802009e-29,5.2224081792615954e-34,3.0774458567914912e-39,8.0764762593577012e-61,1.4602642526199778e-50
2.464323924516571e-19,0.09977366400000001,0.80000000000000004,0.0,0.2893436255998999,0.099999999999922484,0.099999999999988709,7.6504233910724972e-114,6.4543930942115154e-53,9.3482044437406305e-38,1.5971082576626908e-61,1.2249234616224434e-44,2.5156173688724332e-40,1.2753435208929831e-24,1.5837455929121423e-95,1.2753392181307731e-24,4.2947342070784758e-61,2.8188202752252684e-57,3.771086418173316e-62,5.3089662008021385e-89,2.5156200186351033e-40,1.3570793611405649e-74,7.7531885664812181e-14,2.2614915322695903e-14,5.1251807358498794e-19,1.1424004231696245e-28,5.1251807396811501e-19,2.4652585739797298e-28,4.1780672359747896e-33,4.922468326279338e-38,5.1675464522260182e-59,1.1683619993283822e-49
4.928714699911381e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559979976,0.099999999999844949,0.099999999999977399,4.9046004024582369e-112,5.168100920147858e-52,3.7400103102948604e-37,1.2802513569256951e-60,9.7996978279069178e-44,1.0062703302039872e-39,2.5507302445097035e-24,5.0682914234476451e-94,2.5507130331107005e-24,3.4359347236606769e-60,4.4923528036473444e-56,3.0169488872011722e-61,8.5104210421510005e-88,1.0062724419394111e-39,2.1714242254914056e-73,1.5506587457179558e-13,4.5230444130849295e-14,1.0250500502164114e-18,4.5509306684010986e-28,1.0250500517508435e-18,9.861067797606291e-28,3.3424408882512789e-32,7.8746354991787843e-37,3.3067154850284334e-57,9.348640062889589e-49
9.857496250701e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559959947,0.099999999999689879,0.099999999999954778,3.2213251948705773e-110,4.1415878246799168e-51,1.4965412871350619e-36,1.0566115082309568e-59,7.8398823123376745e-43,4.0251455470849222e-39,5.1015295097275883e-24,1.6219351421534102e-92,5.1014606634312668e-24,2.7488530673499913e-59,7.131183256151717e-55,2.4136007831471339e-60,1.4022295307163545e-86,4.0251623126031641e-39,3.4744132477337131e-72,3.101338523801056e-13,9.0461501747082581e-14,2.0501140026594959e-18,1.8055508144060497e-27,2.0501140088122609e-18,3.9443335483448487e-27,2.6738368711503391e-31,1.259786109890411e-35,2.1160479559656805e-55,7.4814362584745072e-48
1.971505935228024e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559919885,0.099999999999379738,0.09999999999990955,2.9039674687582981e-108,3.3243201088001575e-50,5.9903707788585579e-36,1.2598719529924905e-58,6.2719554608906965e-42,1.6100850325997786e-38,1.0203231312100968e-23,5.1905346874052285e-91,1.0202955925515245e-23,2.1991987210829164e-58,1.123253782402775e-53,1.9309129310506402e-59,3.281224626384017e-85,1.6100982438691014e-38,5.5593501881833813e-71,6.2026980797409868e-13,1.8092361697925505e-13,4.1002419042666149e-18,7.10619198365345e-27,4.100241928994916e-18,1.5776344970014533e-26,2.1388460987669444e-30,2.0153718667025833e-34,1.3540814247979488e-53,5.9890809048918715e-47
3.943018555543871e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559839766,0.099999999998759456,0.099999999999819095,1.0481389652983133e-105,2.6763139188718769e-49,2.3994939267832579e-35,6.3131421724392514e-57,5.017584198215862e-41,6.4405055057714021e-38,2.040704800459684e-23,1.6611610383777344e-89,2.0405946455454577e-23,1.7595241278017603e-57,1.7428739112816348e-52,1.544768282832056e-58,3.1806860952063082e-83,6.4406081130593883e-38,8.89577198685558e-70,1.2405417190715768e-12,3.6184784744242463e-13,8.2004976943646521e-18,2.7537097681171003e-26,8.2004977941744076e-18,6.3096986195734891e-26,1.7107042998249681e-29,3.223849756816747e-33,8.6641170656820454e-52,4.7975120256345559e-46
7.886043796175567e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559679527,0.099999999997518907,0.09999999999963817,9.4969350744449151e-103,2.1657028831948073e-48,9.62469398849652e-35,7.2926877489718318e-55,4.0140752664201363e-40,2.5763246756295051e-37,4.0816333740574439e-23,5.3168844447958651e-88,4.0811927538418768e-23,1.4078751972416886e-56,2.6289185446997521e-51,1.2358698273260068e-57,7.3044011746500387e-81,2.5764022247748135e-37,1.4235742142735504e-68,2.4810855409045015e-12,7.2369630836406607e-13,1.6401009222095919e-17,1.0363592286753524e-25,1.6401009627916509e-17,2.5231985823121649e-25,1.3679615121032875e-28,5.1559115384592562e-32,5.5426046734812351e-50,3.8479846075063896e-45
1.577209427743896e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559359045,0.099999999995037808,0.099999999999276321,9.6384184052932715e-100,1.7658821934307222e-47,3.8712287254911798e-34,9.2638632933054735e-53,3.2112633379276822e-39,1.0306258835097726e-36,8.1641514616388382e-23,1.7021439012783451e-86,8.1623889796689248e-23,1.1267062645524892e-55,3.7708628336146519e-50,9.887819836619154e-57,1.8549721411729559e-78,1.030681720127528e-36,2.2785137625111125e-67,4.9621731831222244e-12,1.4473932301885851e-12,3.2802032067699215e-17,3.7027116881855872e-25,3.2802033735802823e-17,1.0087332295434781e-24,1.0934046226167154e-27,8.2423798316938217e-31,3.5442020007177974e-48,3.0943291510669904e-44
3.1544195239965743e-17,0.09977366400000001,0.80000000000000004,0.0,0.2893436255871808,0.099999999990075597,0.099999999998552622,9.8492100643283671e-97,1.4521247823414426e-46,1.5655450698250409e-33,1.1832411047883673e-50,2.569011858898691e-38,4.1232677092890339e-36,1.6331831398277315e-22,5.4515913371734019e-85,1.6324781468259858e-22,9.0201349512558699e-55,4.9866283963967661e-49,7.9116250184989086e-56,4.7384734690452162e-76,4.1236394472553264e-36,3.6481604807202486e-66,9.924348461765162e-12,2.894787073762707e-12,6.5604076919468929e-17,1.2163585597074243e-24,6.5604083860989772e-17,4.0305660695575206e-24,8.7318236902463735e-27,1.3165285770628338e-29,2.2643872319586124e-46,2.5009295637703439e-43
6.308839716501931e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557436155,0.099999999980151175,0.099999999997105224,1.005355806617235e-93,1.1999239452928391e-45,6.39819358526839e-33,1.5093334938404303e-48,2.055209864364603e-37,1.649917637730631e-35,3.2677766316914722e-22,1.7475365336565242e-83,3.2649566593189111e-22,7.2264799159585815e-54,5.8920430864332709e-48,6.3314871336015383e-55,1.2088783518178516e-73,1.6501396211349274e-35,5.8451764159344138e-65,1.9848698995881002e-11,5.7895747606119157e-12,1.3120816326526125e-16,3.5579910041545695e-24,1.3120819237379347e-16,1.6087427512454152e-23,6.960888934678389e-26,2.0992729632725696e-28,1.4442365563202741e-44,2.0413693503822021e-42
1.2617680101512642e-16,0.09977366400000001,0.80000000000000004,0.0,0.289343625548723,0.099999999960302344,0.099999999994210442,1.6145800947993251e-90,9.8887908153031788e-45,2.6674321295928651e-32,1.9187989115876442e-46,1.6441678853066637e-36,6.6045534103218107e-35,6.5411936331292601e-22,5.6138208381808428e-82,6.5299137434037272e-22,5.7977839697904899e-53,6.1382644042352374e-47,5.0686876887523816e-54,3.0737080968668902e-71,6.6057261136913227e-35,9.3782722382954246e-64,3.9697399971432556e-11,1.1579150133115771e-11,2.6241632252585965e-16,9.1517310998497872e-24,2.6241644431973751e-16,6.4072680641691518e-23,5.5296996268644657e-25,3.3360629654666958e-27,9.1799774162567033e-43,1.697717281434293e-41
2.523536087153407e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362549744591,0.099999999920604682,0.099999999988420865,1.6340805588777351e-87,8.0845268962834755e-44,1.1524620740537937e-31,2.4229182042547282e-44,1.3153340544381604e-35,2.6457273365428109e-34,1.3104947703375111e-21,1.8096315262670838e-80,1.3059828147969368e-21,4.6648044125711562e-52,5.734489842437555e-46,4.0605463579328956e-53,7.7627126632629901e-69,2.6462832676366908e-34,1.508845631228992e-62,7.9394801551815155e-11,2.315830087334824e-11,5.2483258732313218e-16,2.1113007813687245e-23,5.248330922215481e-16,2.5410097532566722e-22,4.3622921113236938e-24,5.2659222520764239e-26,5.7955892516850967e-41,1.4603722315004027e-40
5.047072241157691e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362539489178,0.099999999841209358,0.099999999976841711,1.6337325592594354e-84,6.560670900541972e-43,5.2776517754621903e-31,3.0189915071448926e-42,1.0522667398949801e-34,1.0614156486294886e-33,2.6300136085580334e-21,5.8757087127032749e-79,2.6119657902685796e-21,3.7744263470302883e-51,4.9782368680698153e-45,3.2573907893222242e-52,1.9345936355457536e-66,1.061659908883155e-33,2.4408201117432171e-61,1.587896032296983e-10,4.6316602334714949e-11,1.0496649020221417e-15,4.5403465265019406e-23,1.0496669783783425e-15,9.9929886743888806e-22,3.3944360489764835e-23,8.2025699562867391e-25,3.6103079245796745e-39,1.3280873001854638e-39
7.570608395161977e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362529233765,0.099999999761814035,0.099999999965262557,1.1908794952905291e-83,1.8961455940519051e-42,1.2176940352302182e-30,1.957066641286353e-41,3.1239160067049002e-34,2.2600976580890673e-33,3.956300468173206e-21,2.8238669273156789e-78,3.9179488602988525e-21,1.1276122346686075e-50,1.512444423456868e-44,9.328808873146164e-52,1.4425309534308101e-65,2.260631701712413e-33,9.2820169025044896e-61,2.3818440342469938e-10,6.9474903776983752e-11,1.5744970018257752e-15,6.9737655727946744e-23,1.574501466698055e-15,2.0988750929934173e-21,9.5528976510094264e-23,2.9804929138244264e-24,1.9953718077618224e-38,4.0553897139123193e-39
1.0094144549166262e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362518978352,0.099999999682418711,0.099999999953683402,9.0823677985318563e-83,4.033665036632735e-42,2.2258299900078996e-30,8.1419281527163254e-41,6.806846502965363e-34,3.8626693398021294e-33,5.2893553464062206e-21,9.4097387191994092e-78,5.223932024887871e-21,2.4723672287576805e-50,3.3377580732434035e-44,1.9705298756314644e-51,6.6390076206757953e-65,3.8635943041364382e-33,2.4281810475985188e-60,3.1757920213681851e-10,9.2633205200154692e-11,2.0993288867341955e-15,9.4077047401811531e-23,2.0993365686040914e-15,3.5423839293302927e-21,1.986230338329854e-22,7.4720369259572263e-24,7.4561024032337263e-38,9.0406413485343607e-39
1.5141216857174831e-15,0.09977366400000001,0.80000000000000004,0.0,0.2893436249846752,0.099999999523628064,0.099999999930525107,3.1115091661746883e-81,1.1178095538810559e-41,5.1108347100432829e-30,6.7232914592705336e-40,1.975816309984047e-33,8.0220780086275654e-33,7.9713492195861519e-21,5.5884705654769739e-77,7.8358985759898631e-21,7.2612529134429046e-50,9.8159596874153171e-44,5.3949285928104331e-51,6.3076357404046519e-64,8.0240221821512401e-33,8.9960423190140166e-60,4.7636879608082344e-10,1.3894980800167505e-10,3.1489921522056282e-15,1.4275712675178244e-22,3.1490082473804341e-15,7.2053863635496015e-21,5.2973498804169688e-22,2.5626365351244961e-23,5.3095529066634297e-37,2.686671044064076e-38
2.0188289165183402e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362477956688,0.099999999364837416,0.099999999907366813,2.0027008381493936e-80,2.3644125414270911e-41,9.4878604173653393e-30,2.788245834135486e-39,4.3208851142327195e-33,1.368376738285476e-32,1.067823148801801e-20,1.87859876796351e-76,1.0447865474819086e-20,1.6039111692483211e-49,2.1621096050507749e-43,1.131175208501545e-50,2.91187855068763e-63,1.3687102690353304e-32,2.350833723924327e-59,6.351583845717429e-10,1.8526641073296578e-10,4.198654627432057e-15,1.9143718014355511e-22,4.1986822755901076e-15,1.2050769980631996e-20,1.0852129782434831e-21,6.3013100665793501e-23,1.9310601217733178e-36,6.0181937226200331e-38
3.0282433781200544e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362436935035,0.099999999047256163,0.099999999861050209,2.131776303948741e-78,7.5877592536556022e-41,2.4600072589606315e-29,5.1619844857687361e-38,1.4373290391819197e-32,3.0024993268093897e-32,1.6173720700409439e-20,1.604318147870488e-75,1.5671800414297464e-20,5.4843828014272893e-49,7.2543505836814165e-43,3.5934213816163615e-50,9.1715507595537694e-62,3.0032332093687122e-32,1.1926471170753678e-58,9.5273754364755482e-10,2.778996159649376e-10,6.2979769830032222e-15,2.8879780472414155e-22,6.2980384955900872e-15,2.525060785335401e-20,3.2309368522367601e-21,2.7636010657294397e-22,2.1667781870415672e-35,2.2415550943839781e-37
4.0376578397217686e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362395913377,0.099999998729674952,0.099999999814733606,1.9266887063925855e-77,1.7419111731398502e-40,4.9428382225617523e-29,2.823228675525002e-37,3.343785382690713e-32,5.3066704950791392e-32,2.1776939505159639e-20,6.3531404286787377e-75,2.0895736858931859e-20,1.305859295466941e-48,1.6943831792591793e-42,8.2156595562254178e-50,6.0182015678843229e-61,5.3079657129336289e-32,3.6245330314339393e-58,1.2703166791195917e-09,3.705328208929191e-10,8.3972959180004318e-15,3.8615833373879861e-22,8.3974059148303839e-15,4.2734489164109275e-20,6.9859421524611939e-21,7.6874500364825005e-22,9.6937149029365081e-35,5.7402942926121139e-37
6.056486762925197e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362313870082,0.099999998094512543,0.099999999722100399,1.7296754042046168e-75,5.9014749283280132e-40,1.3742754677097523e-28,5.2266480604198615e-36,1.13855208748834e-31,1.2001670688749892e-31,3.3308053876741508e-20,5.6197990497591837e-74,3.1343614284517981e-20,4.6894450523438021e-48,5.7937251468768744e-42,2.7772201448831965e-49,1.8592592847918728e-59,1.2004573735572239e-31,1.9928084174500528e-57,1.9054748789261263e-09,5.5579922983271023e-10,1.2595923479051237e-14,5.8087952438081395e-22,1.259617773629114e-14,8.8295286821708322e-20,2.075199481916244e-20,3.506780017744623e-21,1.0965478807323815e-33,2.3869113604412201e-36
1.0094144609332054e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893436214978351,0.099999996824188031,0.099999999536833986,3.8486949515165399e-73,2.8439763460257053e-39,5.089091458557407e-28,2.0614302997313084e-34,5.4151221961145644e-31,3.4175125346600697e-31,5.766931464669314e-20,9.474369957857222e-73,5.2239387285928732e-20,2.4821959239932429e-47,2.7648003111058531e-41,1.3415360482533503e-48,1.4264362446076371e-57,3.418318506309742e-31,1.8634662828444551e-56,3.17579099391661e-09,9.2633204404667099e-10,2.0993137355214856e-14,9.7032255743645105e-22,2.0993887223863621e-14,2.1104162267802962e-19,7.6955000045947939e-20,2.3115198620887465e-20,2.2560102904394623e-32,1.5258804168735251e-35
1.8169460302145764e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361821610483,0.099999994283540145,0.099999999166301187,1.3885162972108384e-70,1.7790485038734835e-38,2.2394515758078046e-27,1.0868363212326899e-32,3.2536004581957549e-30,1.1718036761302952e-30,1.1158931367407886e-19,2.592107518323065e-71,9.4031005912470752e-20,1.8109224920043914e-46,1.6647504302886413e-40,8.4672476599700337e-48,1.4973580424068743e-55,1.1720650577062939e-30,2.581676354953233e-55,5.7164220851016188e-09,1.6673976578081701e-09,3.7787400082198817e-14,1.7492112347031597e-21,3.7790078191572423e-14,5.306279535046877e-19,3.0051025876454112e-19,1.7487839792031753e-19,5.9974774433797344e-31,1.2673315001076099e-34
3.432009168777319e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361165264882,0.099999989202248923,0.099999998425235589,5.8213616148431095e-68,1.3294168080155428e-37,1.0346643322834891e-26,5.7334214209715417e-31,2.240064418466261e-29,4.658714537718e-30,2.4021944648884114e-19,1.041636746426738e-69,1.7761453369893681e-19,1.7166816066971165e-45,1.1475503789968367e-39,6.4393569311736155e-47,1.5796869000275005e-53,4.6596480038181084e-30,4.7699517601723181e-54,1.0797679712159121e-08,3.1495288266638052e-09,7.1375265437654018e-14,3.3069990255785972e-21,7.1386039229434855e-14,1.2896506228319314e-18,1.0541894849628818e-18,1.2431560443659506e-18,1.5820628952638319e-29,1.1516818507518831e-33
5.047072307340062e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360508919899,0.099999984120963781,0.099999997684170047,6.7958993644565106e-67,4.2595549868017081e-37,2.5029618203601094e-26,3.6899321833468524e-30,6.8064441067299023e-29,1.0947540037079139e-29,3.9656957362700946e-19,6.9941756084254852e-69,2.6119844890983737e-19,6.3697231471978839e-45,3.4881709762511952e-39,2.0851454418480777e-46,1.2149469286469034e-52,1.0949559466327329e-29,2.2762396011023749e-53,1.5878931265403524e-08,4.6316599172954587e-09,1.0496225068069861e-13,4.8648007337481526e-21,1.0498712151869312e-13,2.1131932261842302e-18,2.0580569781410253e-18,3.5849414977831127e-18,8.2761299779740008e-29,3.8851775241015905e-33
