Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53)
6.823159957260928e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354977203494567,0.1102043380801436,0.022353561228851914,0.0,4.7807837552889811e-10,0.00026318615123482414,6.8731666333364302e-05,6.5415368104229906e-07,2.5843653515563141e-16,0.00059145854077365231,1.8898513643752333e-14,0.00029857615692591198,2.5282584324293136e-11,1.2920769481571392e-13,3.6643445498325411e-12,4.8315818157039738e-14,4.1003895210683581e-11,1.2564990947596457e-09,0.0077918920132387277,0.00086727308460663518,8.1088309335662723e-05,7.2760130742465649e-10,3.288937340656863e-09,4.0357708104320382e-08,6.9109179985564896e-11,4.1449179747789298e-07,1.1772334960471091e-05,1.3573155412294539e-10,5.0230276324011881e-06,1.9815376602953834e-09,2.1325327562757774e-10,4.8916651971560673e-14,3.0665227052130476e-14
6.827566339444103e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354894156678393,0.11020356996828551,0.022353265066204452,0.0,4.7898708717461281e-10,0.00026350880899330076,6.8831796061919663e-05,6.5533980501846561e-07,2.5912040017547287e-16,0.00059181925728821758,1.8957126553035326e-14,0.00029865716678333809,2.5330048376992346e-11,1.2958923231051162e-13,3.6707404843188234e-12,4.8423080663784842e-14,4.1071102031069837e-11,1.2597153228270795e-09,0.0077921962223781258,0.00086776527416535117,8.1115366778182368e-05,7.2825840433607171e-10,3.2908997811165467e-09,4.0381737165984109e-08,6.9156246887125204e-11,4.1464796522138074e-07,1.1772819850833397e-05,1.3586400032221512e-10,5.0293734193055789e-06,1.9866144738444996e-09,2.1356357772920689e-10,4.8989257053294852e-14,3.0705450377513572e-14
6.831972721627277e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354811209155215,0.11020280274908203,0.022352968908589427,0.0,4.7989686670420161e-10,0.00026383160904664961,6.8931986716845581e-05,6.5652723699984298e-07,2.5980553955209068e-16,0.00059217993177690408,1.9015879652229904e-14,0.00029873809672395144,2.5377567371630324e-11,1.2997161710018335e-13,3.6771416928781583e-12,4.8530493210380907e-14,4.1138367494952257e-11,1.2629375796522154e-09,0.0077924995184672574,0.00086825739273191924,8.1142413584507221e-05,7.2891562242161077e-10,3.2928619354679052e-09,4.0405763409734558e-08,6.9203308638186529e-11,4.1480405200567635e-07,1.1773303672908282e-05,1.3599648884571446e-10,5.0357221065810064e-06,1.9917008131068682e-09,2.1387406821729172e-10,4.9061924521411823e-14,3.0745699297173975e-14
6.836379103810452e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435472836067893,0.11020203642012996,0.022352672756005412,0.0,4.8080771461938719e-10,0.00026415455132623689,6.9032238285548193e-05,6.5771597737246104e-07,2.6049195466077306e-16,0.00059254056422126695,1.9074773171059114e-14,0.0002988189468283558,2.5425141326330034e-11,1.3035485042181697e-13,3.6835481741547476e-12,4.8638055874847032e-14,4.1205691602970774e-11,1.2661658721964757e-09,0.0077928019039341196,0.00086874944032177691,8.1169449768120447e-05,7.2957296158597598e-10,3.294823803618782e-09,4.0429786834374989e-08,6.9250365383941831e-11,4.1496005804566037e-07,1.1773786432018363e-05,1.361290196995533e-10,5.0420736927963129e-06,1.9967966890942822e-09,2.1418474705257907e-10,4.9134654394603992e-14,3.0785973807874018e-14
6.840785485993626e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435464561100409,0.11020127097903237,0.022352376608450988,0.0,4.8171963142176277e-10,0.00026447763576348975,6.913255075546428e-05,6.5890602652175334e-07,2.6117964687727636e-16,0.00059290115460288687,1.9133807339423294e-14,0.00029889971717707357,2.5472770259186928e-11,1.3073893351326922e-13,3.6899599267932962e-12,4.8745768735168727e-14,4.1273074355748371e-11,1.2694002074235548e-09,0.0077931033812002563,0.00086924141695032592,8.1196475342479394e-05,7.3023042174889265e-10,3.2967853854771684e-09,4.0453807438713999e-08,6.9297417021370222e-11,4.1511598355165711e-07,1.1774268133457413e-05,1.3626159290244582e-10,5.0484281765216321e-06,2.0019021128221363e-09,2.1449561419590976e-10,4.9207446691276128e-14,3.0826273923611527e-14
6.845191868176801e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354562959885901,0.11020050642339878,0.02235208046592474,0.0,4.8263261761279212e-10,0.00026480086228989637,6.9232924114060953e-05,6.6009738483255851e-07,2.6186861757783119e-16,0.00059326170290337145,1.9192982387399993e-14,0.00029898040785054578,2.5520454188268937e-11,1.311238676131658e-13,3.6963769494390188e-12,4.8853631869297995e-14,4.1340515753891172e-11,1.2726405922994124e-09,0.0077934039526807771,0.00086973332263292963,8.1223490321008125e-05,7.3088800281620953e-10,3.2987466809512078e-09,4.0477825221558409e-08,6.9344463677810587e-11,4.1527182873628789e-07,1.1774748782483249e-05,1.3639420846121805e-10,5.0547855563283845e-06,2.0070170953094209e-09,2.1480666960821814e-10,4.9280301430089788e-14,3.0866599642759712e-14
6.849598250359975e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354480407080221,0.11019974275084521,0.022351784328425255,0.0,4.8354667369381049e-10,0.00026512423083700564,6.9333358348835586e-05,6.6129005268911979e-07,2.6255886813913676e-16,0.000593622209104353,1.9252298545243851e-14,0.00029906101892913256,2.5568193131616532e-11,1.3150965396090023e-13,3.7027992407376179e-12,4.8961645355153315e-14,4.1408015797988317e-11,1.275887033792272e-09,0.0077937036207843657,0.00087022515738491507,8.1250494717104626e-05,7.3154570470674671e-10,3.3007076899491889e-09,4.0501840181720082e-08,6.9391505266497174e-11,4.1542759380809305e-07,1.17752283843247e-05,1.3652686639350464e-10,5.0611458307892731e-06,2.0121416475787135e-09,2.1511791325053148e-10,4.9353218629455499e-14,3.0906950977772466e-14
6.85400463254315e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354397952343566,0.1101989799589939,0.022351488195951126,0.0,4.8446180016602296e-10,0.00026544774133642718,6.9433853447315624e-05,6.6248403047508489e-07,2.6325039993836597e-16,0.00059398267318748997,1.9311756043386464e-14,0.00029914155049311274,2.5615987107242659e-11,1.3189629379663378e-13,3.7092267993353035e-12,4.9069809270619733e-14,4.1475574488612162e-11,1.2791395388726169e-09,0.0077940023879133086,0.00087071692122157223,8.1277488544134212e-05,7.3220352732735517e-10,3.3026684123795491e-09,4.0525852318009435e-08,6.9438541899337477e-11,4.1558327897748423e-07,1.1775706944175439e-05,1.3665956670671785e-10,5.067508998478289e-06,2.017275780656176e-09,2.1542934508396959e-10,4.9426198308008153e-14,3.0947327928357166e-14
6.858411014726324e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354315595433091,0.1101982180454736,0.022351192068500947,0.0,4.8537799753050669e-10,0.00026577139371983119,6.9534409397058357e-05,6.636793185735072e-07,2.6394321435316085e-16,0.00059434309513446703,1.9371355112436275e-14,0.00029922200262268422,2.5663836133132813e-11,1.3228378836129475e-13,3.7156596238787701e-12,4.9178123693548877e-14,4.1543191826318134e-11,1.282398114513186e-09,0.0077943002564635003,0.00087120861415815527,8.1304471815435889e-05,7.3286147059608499e-10,3.3046288481508779e-09,4.054986162924164e-08,6.9485573503571835e-11,4.1573888445120552e-07,1.1776184467200064e-05,1.3679230941753633e-10,5.0738750579707043e-06,2.022419505571549e-09,2.1574096506974394e-10,4.9499240484160694e-14,3.0987730505677978e-14
6.862817396909499e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354233336106591,0.11019745700791932,0.022350895946073316,0.0,4.8629526628820886e-10,0.00026609518791894824,6.9635026185650768e-05,6.6487591736684485e-07,2.646373127616368e-16,0.00059470347492699392,1.9431095983178463e-14,0.00029930237539796406,2.5711740227244994e-11,1.3267213889657804e-13,3.7220977130152099e-12,4.9286588701759055e-14,4.1610867811644851e-11,1.285662767688972e-09,0.007794597228824471,0.00087170023620988118,8.1331444544316612e-05,7.335195344206651e-10,3.3065889971719079e-09,4.0573868114230692e-08,6.953260017776987e-11,4.1589441043750423e-07,1.1776660958528764e-05,1.3692509453384687e-10,5.0802440078430631e-06,2.0275728333581447e-09,2.1605277316915754e-10,4.9572345176524217e-14,3.102815871054355e-14
6.867223779092674e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354151174122508,0.11019669684397242,0.022350599828666828,0.0,4.8721360693994745e-10,0.00026641912386556982,6.9735703800709453e-05,6.6607382723696148e-07,2.6533269654237855e-16,0.00059506381254680692,1.9490978886574807e-14,0.00029938266889898845,2.5759699407509751e-11,1.3306134664494469e-13,3.728541065392294e-12,4.939520437303524e-14,4.1678602445114126e-11,1.2889335053772151e-09,0.0077948933073793978,0.0008721917873919312,8.1358406744056828e-05,7.3417771871849304e-10,3.3085488593515251e-09,4.0597871771795033e-08,6.9579621861235653e-11,4.1604985714131928e-07,1.1777136423262626e-05,1.3705792207147838e-10,5.0866158466731953e-06,2.0327357750528428e-09,2.1636476934360418e-10,4.9645512403511758e-14,3.1068612553041986e-14
6.871630161275848e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354069109239908,0.1101959375512802,0.022350303716280089,0.0,4.8813301998642013e-10,0.00026674320149154318,6.98364422298783e-05,6.6727304856516559e-07,2.6602936707441218e-16,0.00059542410797566551,1.9551004053751797e-14,0.00029946288320571821,2.5807713691831977e-11,1.3345141284957e-13,3.7349896796581523e-12,4.9503970785131362e-14,4.174639572723206e-11,1.2922103345572522e-09,0.0077951884945055457,0.00087268326771945323,8.1385358427907533e-05,7.3483602339854358e-10,3.3105084345987501e-09,4.0621872600752523e-08,6.9626638633037892e-11,4.1620522476871197e-07,1.177761086647125e-05,1.3719079203910309e-10,5.0929905730401186e-06,2.0379083416958473e-09,2.166769535545619e-10,4.971874218369944e-14,3.1109092035317302e-14
6.876036543459023e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353987141218509,0.11019517912749664,0.022350007608911714,0.0,4.8905350592818638e-10,0.00026706742072878055,6.9937241460832656e-05,6.6847358173212882e-07,2.667273257372685e-16,0.00059578436119535761,1.9611171716025228e-14,0.00029954301839802761,2.5855783098087087e-11,1.3384233875445042e-13,3.741443554461432e-12,4.9612888015765682e-14,4.1814247658486767e-11,1.295493262210828e-09,0.0077954827925733935,0.00087317467720755598,8.1412299609090263e-05,7.3549444837571753e-10,3.3124677228227659e-09,4.0645870599924032e-08,6.9673650475838999e-11,4.1636051352334715e-07,1.1778084293192113e-05,1.3732370445014584e-10,5.0993681855242134e-06,2.043090544331177e-09,2.1698932576360463e-10,4.9792034535547863e-14,3.1149597164770124e-14
6.880442925642197e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353905269818727,0.11019442157028222,0.022349711506560312,0.0,4.8997506526567184e-10,0.00026739178150925614,7.003810148127779e-05,6.696754271179085e-07,2.6742657391096669e-16,0.0005961445721876968,1.9671482104892775e-14,0.00029962307455570796,2.5903907644122204e-11,1.3423412560437146e-13,3.7479026884512712e-12,4.9721956142622237e-14,4.1882158239349053e-11,1.2987822953219957e-09,0.0077957762039469183,0.00087366601587131223,8.1439230300796165e-05,7.3615299356271091e-10,3.3144267239329038e-09,4.0669865768130981e-08,6.9720657407888903e-11,4.1651572360831886e-07,1.1778556708430141e-05,1.3745665931611074e-10,5.1057486827071754e-06,2.0482823940065167e-09,2.1730188593239919e-10,4.9865389477556844e-14,3.1190127947070589e-14
6.884849307825372e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353823494801581,0.11019366487730366,0.022349415409224489,0.0,4.9089769849917489e-10,0.00026771628376500372,7.0139022278947527e-05,6.7087858510197688e-07,2.6812711297598941e-16,0.00059650474093452281,1.9731935452025954e-14,0.00029970305175847068,2.59520873477574e-11,1.3462677464487247e-13,3.7543670802772804e-12,4.983117524335236e-14,4.195012747027321e-11,1.3020774408770156e-09,0.0077960687309839016,0.00087415728372575944,8.1466150516187969e-05,7.3681165887196099e-10,3.3163854378386448e-09,4.0693858104198421e-08,6.9767659452789485e-11,4.1667085522586786e-07,1.1779028117159681e-05,1.3758965664812741e-10,5.112132063171955e-06,2.0534839017730495e-09,2.1761463402270025e-10,4.9938807028197978e-14,3.123068438718515e-14
6.89366207219172e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353660232962405,0.11019215407475143,0.022348823229594077,0.0,4.9274618865479346e-10,0.00026836571243074245,7.0341046157035818e-05,6.7328884037995044e-07,2.6953206930425627e-16,0.00059722495161911894,1.9853271948639036e-14,0.0002998627696176962,2.6048612298973757e-11,1.3541466428351933e-13,3.7673116320385697e-12,5.0050066676876318e-14,4.2086241884042231e-11,1.3086860972745956e-09,0.0077966511414486184,0.00087513960706670456,8.151995957054057e-05,7.3812934951001151e-10,3.3203020036755808e-09,4.0741834275218198e-08,6.9861648929555341e-11,4.1698088386236408e-07,1.177996793484101e-05,1.3785577875663168e-10,5.1249074682849658e-06,2.0639159358017798e-09,2.1824069381526884e-10,5.0085830029309102e-14,3.1311874264241915e-14
6.902474836558067e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353497353801768,0.11019064670129669,0.022348231070009453,0.0,4.9459898039487269e-10,0.00026901570618345074,7.0543312997532208e-05,6.7570435059007253e-07,2.709422057752621e-16,0.00059794499310436935,1.9975183062718389e-14,0.00030002217261180809,2.614535809375416e-11,1.3620601764980981e-13,3.7802771989514901e-12,5.0269562936894037e-14,4.2222590903097427e-11,1.3153192873377532e-09,0.0077972300427060146,0.00087612164734999815,8.157372687688545e-05,7.3944751959423987e-10,3.3242174196123385e-09,4.0789799103610171e-08,6.9955619028386119e-11,4.1729060103094159e-07,1.1780903785426644e-05,1.381220708659378e-10,5.1376943895518748e-06,2.0743867348967757e-09,2.1886750483707956e-10,5.0233103686641458e-14,3.1393166840537293e-14
6.911287600924415e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353334855430521,0.11018914273849521,0.022347638930459657,0.0,4.964560777171798e-10,0.00026966626448153704,7.0745822703321905e-05,6.7812511874688694e-07,2.7235753344973346e-16,0.00059866486524590731,2.0097670653924658e-14,0.00030018126137562948,2.624232487367865e-11,1.3700084473533741e-13,3.7932637702296568e-12,5.0489664643435292e-14,4.2359174530476146e-11,1.3219770670361697e-09,0.0077978054533951848,0.00087710340469469275,8.1627452539506542e-05,7.407661684296699e-10,3.3281316849300393e-09,4.0837752580026065e-08,7.0049569871038565e-11,4.1760000831453362e-07,1.1781835707623734e-05,1.3838853306463993e-10,5.1504928156814693e-06,2.0848963875937394e-09,2.1949506678528632e-10,5.0380628147867675e-14,3.1474562160284075e-14
6.920100365290763e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353172735969593,0.11018764216800153,0.02234704681093376,0.0,4.9831748461741455e-10,0.00027031738678436371,7.0948575177736615e-05,6.8055114785543818e-07,2.7377806339595029e-16,0.00059938456789977636,2.0220736584728724e-14,0.00030034003654270242,2.6339512779888424e-11,1.3779915554388568e-13,3.8062713350940459e-12,5.071037241600308e-14,4.2495992768949264e-11,1.3286594923749969e-09,0.0077983773920561345,0.00087808487921929123,8.1681136662236072e-05,7.420852953219967e-10,3.3320447989121656e-09,4.0885694695146111e-08,7.014350157818003e-11,4.1790910728097597e-07,1.1782763739660234e-05,1.3865516543968096e-10,5.1633027354026808e-06,2.0954449824846283e-09,2.2012337935841599e-10,5.0528403560567977e-14,3.1556060267380399e-14
6.93772589402346e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352849626312096,0.11018465113104468,0.022345862631910251,0.0,5.0205324312413316e-10,0.00027162132124643071,7.1354808047955162e-05,6.8541900090051803e-07,2.7663477441447031e-16,0.00060082346417072909,2.0468610929021544e-14,0.0003006566486143905,2.6534552533538974e-11,1.394062684059433e-13,3.832349402501321e-12,5.1153608634609861e-14,4.2770333088936627e-11,1.3420985041707916e-09,0.0077995109269627253,0.0008800469802795137,8.1788380701117464e-05,7.447249805036789e-10,3.3398675700154043e-09,4.0981544804357921e-08,7.03313080622206e-11,4.1852638645959181e-07,1.1784608283812278e-05,1.3918894105850699e-10,5.1889570106358095e-06,2.1166593534956125e-09,2.2138225518027278e-10,5.0824707830270199e-14,3.1719365017726705e-14
6.953588869882886e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352560104846311,0.11018197061743483,0.022344796939162366,0.0,5.0543020457924803e-10,0.00027279678575423832,7.1721246939011286e-05,6.8981809104852708e-07,2.7922371729198547e-16,0.00060211788973096576,2.0693694501959993e-14,0.00030094053330761018,2.6710845970683667e-11,1.4086468492123086e-13,3.8558913532445142e-12,5.1554600181295253e-14,4.3018041769239413e-11,1.3542784654423837e-09,0.0078005194180281161,0.0008818119051667788,8.1884759302197456e-05,7.4710232517087137e-10,3.3469041193007646e-09,4.1067770954082421e-08,7.0500269638726234e-11,4.1908089870054172e-07,1.178625544309398e-05,1.3966992195770978e-10,5.2120850537673986e-06,2.1358863596074789e-09,2.2251780756027247e-10,5.109224140575055e-14,3.1866691260053289e-14
6.969451845742312e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352271782279773,0.11017930081404582,0.022343731311124441,0.0,5.0882119111355213e-10,0.00027397406927266987,7.2088470916852271e-05,6.9423427298148733e-07,2.8182968800868797e-16,0.00060341176393103203,2.0920680988239281e-14,0.00030122341174198972,2.6887858032016567e-11,1.4233454483276231e-13,3.8795011558975547e-12,5.1957564992508261e-14,4.3266510620483763e-11,1.3665391511886966e-09,0.0078015169435883599,0.00088357591553541294,8.198100490852175e-05,7.4948120797667723e-10,3.3539369272231111e-09,4.1153960149515483e-08,7.0669171034484881e-11,4.1963443570224177e-07,1.1787890571454644e-05,1.4015145550692636e-10,5.2352501617613763e-06,2.1552409187594699e-09,2.2365578733744201e-10,5.1360590355120235e-14,3.2014351202506129e-14
6.985314821601739e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351984648009785,0.11017664161738465,0.022342665747734643,0.0,5.1222622595529407e-10,0.00027515316868282014,7.2456479433154647e-05,6.9866756388247148e-07,2.8445275138756168e-16,0.00060470508594613246,2.1149581350775316e-14,0.00030150528756641776,2.7065589524861989e-11,1.4381590692069305e-13,3.903178747851003e-12,5.2362506662336994e-14,4.3515739649288447e-11,1.3788808892982782e-09,0.0078025036082585916,0.00088533901205742436,8.207711810971074e-05,7.5186162489737576e-10,3.3609659896886231e-09,4.1240112337287884e-08,7.0838012907507282e-11,4.2018700608059455e-07,1.1789513875209796e-05,1.4063354215560446e-10,5.2584522696044199e-06,2.1747235496285091e-09,2.2479619280105955e-10,5.1629755535864179e-14,3.2162345090403642e-14
7.001177797461165e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351698691534897,0.11017399292495221,0.022341600248931639,0.0,5.1564533231105718e-10,0.00027633408087556703,7.2825271943866861e-05,7.0311798083540434e-07,2.8709297233078239e-16,0.00060599785495573635,2.1380406581634967e-14,0.00030178616441656181,2.7244041251965187e-11,1.4530883009165494e-13,3.9269240665653939e-12,5.2769428779448685e-14,4.3765728859527941e-11,1.3913040080226423e-09,0.0078034795156565655,0.00088710119539951065,8.2173099490879593e-05,7.5424357191682114e-10,3.3679913026280062e-09,4.1326227464314608e-08,7.1006795902965634e-11,4.2073861830395302e-07,1.1791125556059203e-05,1.4111618233700835e-10,5.2816913124895491e-06,2.1943347714671894e-09,2.2593902225352824e-10,5.1899737804549766e-14,3.2310673166037047e-14
7.017040773320591e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351413902453818,0.11017135463523385,0.022340534814654627,0.0,5.1907853336576306e-10,0.00027751680275152276,7.3194847909119156e-05,7.0758554082516168e-07,2.89750415819724e-16,0.00060729007014356893,2.1613167701964298e-14,0.00030206604591491524,2.742321401149704e-11,1.4681337337845477e-13,3.9507370495696356e-12,5.3178334927111452e-14,4.4016478252343423e-11,1.4038088359742281e-09,0.0078044447684119658,0.00088886246622315874,8.2268949632688937e-05,7.5662704502649756e-10,3.3750128619964391e-09,4.1412305477793506e-08,7.1175520653375289e-11,4.2128928069550094e-07,1.1792725811177228e-05,1.4159937646844097e-10,5.3049672258150566e-06,2.2140751041005382e-09,2.2708427401009714e-10,5.2170538016830156e-14,3.2459335668693567e-14
7.032903749180018e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351130270464534,0.11016872664768995,0.022339469444843284,0.0,5.2252585228267963e-10,0.00027870133122098414,7.3565206793132237e-05,7.1207026073767595e-07,2.9242514691495969e-16,0.00060858173069760146,2.1847875761913423e-14,0.00030234493567084762,2.7603108597059223e-11,1.4832959593975845e-13,3.9746176344593646e-12,5.3589228683216011e-14,4.4267987826154172e-11,1.4163957021242989e-09,0.0078053994681758585,0.0008906228251847468,8.2364669111395955e-05,7.5901204022551046e-10,3.3820306637735047e-09,4.1498346325205201e-08,7.1344187778740285e-11,4.2183900143552576e-07,1.1794314833304152e-05,1.4208312495143114e-10,5.3282799451834037e-06,2.2339450679226921e-09,2.2823194639858041e-10,5.2442157027443908e-14,3.2608332834666634e-14
7.064629700898872e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350566437044131,0.11016350118178954,0.022337338898378939,0.0,5.2946293624797979e-10,0.0002810757956297545,7.4308271194270959e-05,7.210912473806137e-07,2.978267325625969e-16,0.0006111633846773327,2.2323177045858509e-14,0.00030289975432758664,2.7965066397864985e-11,1.5139731614802945e-13,4.0225813606026621e-12,5.4416993305545861e-14,4.4773287496893438e-11,1.4418168666871218e-09,0.0078072776104933022,0.00089414081012226753,8.2555718362798349e-05,7.6378658092632149e-10,3.3960549785936407e-09,4.1670316313161074e-08,7.1681351572791997e-11,4.2293564998109967e-07,1.1797459927881825e-05,1.4305228650059895e-10,5.3750155454731553e-06,2.2740759735365831e-09,2.3053454644381272e-10,5.2987854858075225e-14,3.2907332086945115e-14
7.09318305744584e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350062842868804,0.11015883250694306,0.02233542162643895,0.0,5.3575482683628556e-10,0.00028321896134811484,7.4979701443188312e-05,7.2926898967275137e-07,3.0274793756819734e-16,0.00061348496835185017,2.2757718181210352e-14,0.00030339573530176612,2.8293304931654927e-11,1.541988034998714e-13,4.0659792878512226e-12,5.5168814870541405e-14,4.5230656948368762e-11,1.4649797929459503e-09,0.0078089328473983765,0.0008973038844813817,8.2727221513833409e-05,7.6808883312394999e-10,3.4086639711344342e-09,4.1824961673267801e-08,7.1984607880054408e-11,4.2391949244640877e-07,1.1800253942044095e-05,1.4392643149056373e-10,5.4172028205070035e-06,2.3106423593854267e-09,2.3261514851803896e-10,5.3481791752130995e-14,3.3177578272950061e-14
7.118881078338112e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349612681915529,0.11015465795488069,0.022333696259502926,0.0,5.4145694099361062e-10,0.00028515277491489185,7.5586150621911391e-05,7.3667671211535762e-07,3.0722576951399033e-16,0.00061557284671094593,2.3154344811223813e-14,0.00030383941775122053,2.8590729461345352e-11,1.5675327761180798e-13,4.1052238761104964e-12,5.5851007129079144e-14,4.564439518452698e-11,1.4860580219353427e-09,0.007810394624959297,0.00090014813379669923,8.2881219789907989e-05,7.7196502435505983e-10,3.420001603276533e-09,4.1964038861037244e-08,7.2257386603973363e-11,4.2480244427384058e-07,1.1802739806563561e-05,1.4471470233743088e-10,5.455272490241152e-06,2.3439180655452844e-09,2.3449437451781205e-10,5.3928614380822887e-14,3.3421729916121836e-14
7.144579099230384e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349165390130207,0.11015050880554754,0.022331971060765773,0.0,5.4719649497826576e-10,0.0002870912782485208,7.6194645707081468e-05,7.441297473637761e-07,3.1175007221504897e-16,0.00061765925607283753,2.3556268979443237e-14,0.00030428055746850884,2.889006143607132e-11,1.5933940741098688e-13,4.144644831246069e-12,5.6538475615423046e-14,4.6060128243949402e-11,1.5073571168793121e-09,0.0078118303600506487,0.00090299000077636064,8.3034884594784404e-05,7.7584514323771254e-10,3.4313293077820856e-09,4.210301764297048e-08,7.2530023789431321e-11,4.2568305409591282e-07,1.1805199175451644e-05,1.4550443383944019e-10,5.4934376813874079e-06,2.3775427789226792e-09,2.3637992579179134e-10,5.4377600208376605e-14,3.3666763648545382e-14
7.170277120122657e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348720926840468,0.11014638466222708,0.022330246029987132,0.0,5.5297358655896729e-10,0.00028903445852439074,7.6805184542848024e-05,7.5162816397302361e-07,3.1632112488089194e-16,0.0006197441931233992,2.3963538608088939e-14,0.00030471916937465249,2.9191304080440951e-11,1.6195744850277491e-13,4.1842418899146858e-12,5.7231235367220934e-14,4.6477856032079855e-11,1.5288784879003268e-09,0.007813240453998227,0.00090582948805683467,8.3188218240675725e-05,7.7972917301983012e-10,3.442647068352338e-09,4.2241897804985569e-08,7.2802521687122997e-11,4.2656135232975957e-07,1.1807632734851453e-05,1.4629562721778023e-10,5.5316981267152838e-06,2.4115187302153299e-09,2.3827179560526628e-10,5.4828752839251663e-14,3.3912680380759595e-14
7.195975141014929e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348279252000361,0.11014228513436089,0.022328521166929894,0.0,5.5878831335579907e-10,0.00029098230298165291,7.7417764996333134e-05,7.5917202982347637e-07,3.2093920726641196e-16,0.00062182765457717874,2.4376201814355554e-14,0.00030515526830328051,2.9494460587920781e-11,1.6460765733964287e-13,4.2240147891397012e-12,5.7929301386262491e-14,4.6897578436309887e-11,1.5506235474627892e-09,0.0078146253019455904,0.00090866659824518378,8.334122301238326e-05,7.8361709700619269e-10,3.4539548688533312e-09,4.23806791349112e-08,7.3074882473413598e-11,4.274373685533923e-07,1.181004114557606e-05,1.4708828359997214e-10,5.5700535603359743e-06,2.4458481538357234e-09,2.4016997729400366e-10,5.5282075871929717e-14,3.4159481005032732e-14
7.221673161907201e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347840326180171,0.11013820983744997,0.022326796471360121,0.0,5.6464077284032796e-10,0.0002929347989227002,7.8032384956740829e-05,7.6676141212216164e-07,3.2560459967183605e-16,0.00062390963717729039,2.4794306909507994e-14,0.0003055888690011734,2.979953412089872e-11,1.6729029121749268e-13,4.2639632662945608e-12,5.8632688638670997e-14,4.7319295326105576e-11,1.5725937103492762e-09,0.0078159852929527707,0.00091150133392005773,8.3493901167810888e-05,7.8750889855448623e-10,3.465252693314691e-09,4.251936142247556e-08,7.3347108249952134e-11,4.2831113151890951e-07,1.1812425044014106e-05,1.4788240401897048e-10,5.608503717690993e-06,2.4805332878734732e-09,2.4207446426150805e-10,5.573757289869647e-14,3.4407166394224151e-14
7.247371182799473e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347404110557026,0.11013415839296234,0.022325071943046962,0.0,5.7053106233572536e-10,0.00029489193371267958,7.8649042334539966e-05,7.7439637740401284e-07,3.3031758294267393e-16,0.00062599013769530924,2.5217902398002649e-14,0.0003060199861287798,3.010652781074545e-11,1.7000560827211554e-13,4.3040870590874535e-12,5.9341412055073612e-14,4.7743006553128539e-11,1.5947903936377729e-09,0.007817320810088766,0.00091433369763260579,8.364625493840542e-05,7.9140456108413726e-10,3.4765405259299245e-09,4.2657944459305157e-08,7.3619201049953344e-11,4.29182669197509e-07,1.181478504292897e-05,1.4867798942205021e-10,5.6470483355415226e-06,2.515576374059301e-09,2.4398524997648097e-10,5.6195247506148202e-14,3.465573740488371e-14
