Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH3OO(77)
6.034150651405923e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999748,0.1186699660299629,0.02282156769305423,0.0,9.4770749011316543e-61,3.769148873618341e-36,0.0,1.3213945560524009e-48,0.0,6.1358656717188229e-22,6.4493802099668976e-102,6.1358654960310923e-22,1.9153244831132355e-68,1.5120481900617174e-59,0.0,0.0,1.3970692590850694e-48,5.3488151128876989e-81,2.4333967010122595e-15,1.1699987584079189e-16,4.5098073701830234e-20,3.0055721013623203e-32,4.5098073719368938e-20,1.2467041775806403e-49,1.8458826692837335e-36
1.2073543831614112e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999492,0.11866996602996045,0.022821567693054171,0.0,1.5180865953853321e-59,1.5086418179935842e-35,0.0,1.0581873422145886e-47,0.0,1.2277062594919163e-21,4.1339829728315448e-100,1.2277061891710385e-21,3.0678478169044828e-67,2.4220887245452758e-58,0.0,0.0,1.1185031813602592e-47,1.7135419320377935e-79,4.8689075607555671e-15,2.3410140231219854e-16,9.0235329013817066e-20,1.2030101517856603e-31,9.023532908401761e-20,9.9812139157575461e-49,7.388341367501966e-36
2.415233019203049e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998982,0.11866996602995558,0.022821567693054053,0.0,2.4303374049974613e-58,6.0365323689545819e-35,0.0,8.4697876130041105e-47,0.0,2.455945749681757e-21,2.6477925035038539e-98,2.4559454683066481e-21,4.911220935501434e-66,3.8775835381035117e-57,0.0,0.0,8.9513975389210969e-47,5.4864098083709005e-78,9.7399292802380765e-15,4.6830445525500335e-16,1.8050983953241505e-19,4.8135918877527854e-31,1.8050983981330871e-19,7.9880046272602967e-48,2.9562990681167589e-35
4.830990291286324e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999796,0.11866996602994584,0.022821567693053817,0.0,3.8896408794820758e-57,2.4150060229724511e-34,0.0,6.7775460447704457e-46,0.0,4.9124251522605266e-21,1.69524148179552e-96,4.9124240265768736e-21,7.860085630418842e-65,6.2058980943810379e-56,0.0,0.0,7.1624344191452702e-46,1.7561433854259983e-76,1.9481972719186654e-14,9.3671056114057896e-16,3.6105886014810837e-19,1.9257376253071243e-30,3.6105886127186586e-19,6.3916173589708467e-47,1.1827122459693049e-34
9.662504835452874e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995918,0.11866996602992635,0.022821567693053348,0.0,6.2242474424587527e-56,9.6608102987119676e-34,0.0,5.4227232777355798e-45,0.0,9.825385646214417e-21,1.0851640885690908e-94,9.8253811431133471e-21,1.2577842905475046e-63,9.9307545906757894e-55,0.0,0.0,5.7304217692289576e-45,5.6204465250310301e-75,3.8966059597018093e-14,1.8735227729115949e-15,7.2215689969348408e-19,7.7034768434017621e-30,7.2215690418888007e-19,5.1137794018713975e-46,4.7312349453830302e-34
1.9325533923785973e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991832,0.11866996602988739,0.022821567693052412,0.0,9.9592650043967591e-55,3.8644813664903954e-33,0.0,4.3384531779030353e-44,0.0,1.9651313389307522e-20,6.9457223531001667e-93,1.965129537617039e-20,2.0125913293570797e-62,1.5889960305058737e-53,0.0,0.0,4.5844433169747302e-44,1.7986689133570568e-73,7.7934233352418034e-14,3.7471471964530848e-15,1.4443529720401917e-18,3.0814356585265631e-29,1.4443529900225087e-18,4.0912177376924312e-45,1.8925717305093905e-33
3.8651592100452177e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319983661,0.11866996602980945,0.022821567693050538,0.0,1.5934595868374057e-53,1.5458239965910642e-32,0.0,3.470872307457225e-43,0.0,3.9303195896234552e-20,4.4454794427325973e-91,3.9303123842220836e-20,3.2202552480990814e-61,2.5423574986638545e-52,0.0,0.0,3.6674629418535348e-43,5.7559420753963511e-72,1.5587058086216622e-13,7.4943960435338969e-15,2.8887450897574349e-18,1.2325349708218622e-28,2.8887451616881716e-18,3.2730518786179723e-44,7.5704468879964977e-33
7.730370845378459e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319967324,0.11866996602965357,0.022821567693046791,0.0,2.5493240205904481e-52,6.1833588871851904e-32,0.0,2.7767416558848208e-42,0.0,7.8607068993047851e-20,2.845178921130456e-89,7.8606780774067222e-20,5.1524955215121273e-60,4.0674346807153201e-51,0.0,0.0,2.9337191851693535e-42,1.8419336519859222e-70,3.1174327587745583e-13,1.4988893737686847e-14,5.7775292172872358e-18,4.929675146290328e-28,5.7775295050131545e-18,2.6184725785530393e-43,3.0282143154681753e-32
1.5460794116044938e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631993465,0.11866996602934182,0.022821567693039297,0.0,4.0781317677084026e-51,2.4733561353112442e-31,0.0,2.2214106939210253e-41,0.0,1.5721524751847895e-19,1.820940892597205e-87,1.5721409463674191e-19,8.2440619781923978e-59,6.50663909196704e-50,0.0,0.0,2.3465318196423793e-41,5.8942387958634275e-69,6.2348866589120821e-13,2.9977889125958087e-14,1.1555097040728124e-17,1.971468294720953e-27,1.1555098191638017e-17,2.0947904929618983e-42,1.2112956917112778e-31
3.09216406573779e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319869302,0.11866996602871832,0.022821567693024309,0.0,6.5224064671057378e-50,9.8934497039112405e-31,0.0,1.7771352550273248e-40,0.0,3.1443333389630106e-19,1.1654148607728694e-85,3.1442872235801894e-19,1.3190552699601433e-57,1.0406462607301665e-48,0.0,0.0,1.8764995085618414e-40,1.8861643416397087e-67,1.2469794458514048e-12,5.9955879902361841e-14,2.3110230961135317e-17,7.8826008045818415e-27,2.3110235564789488e-17,1.6758373660707319e-41,4.8452255254585421e-31
6.184333374004383e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319738601,0.11866996602747132,0.02282156769299433,0.0,1.0427455238254664e-48,3.9573849154921016e-30,0.0,1.4217104874689079e-39,0.0,6.2887642395771827e-19,7.4587500754482657e-84,6.2885797778428376e-19,2.1104921448581361e-56,1.6636930328828709e-47,0.0,0.0,1.5000327283226788e-39,6.0357369725971593e-66,2.493961005502566e-12,1.1991186145461448e-13,4.6220491896053366e-17,3.1504134613896068e-26,4.6220510310716678e-17,1.3406718809593193e-40,1.9381170239339484e-30
1.2368671990537567e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319477205,0.11866996602497731,0.022821567692934374,0.0,1.6657069186083444e-47,1.5829549740939243e-29,0.0,1.1373686689326036e-38,0.0,1.2577902732871561e-18,4.7737000182538065e-82,1.257716488571656e-18,3.3767885786046835e-55,2.6576185016570948e-46,0.0,0.0,1.1981607257056171e-38,1.9314365774842412e-64,4.9879241237279602e-12,2.3982382455690061e-13,9.2440986142320818e-17,1.2580663987516218e-25,9.244105980120567e-17,1.0725382990794983e-39,7.7526678193566107e-30
2.4737349223603934e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318954412,0.11866996601998929,0.022821567692814463,0.0,2.6565709555735435e-46,6.3318219210584466e-29,0.0,9.0989403165531813e-38,0.0,2.5157286486399536e-18,3.0552890650481885e-80,2.515433509885771e-18,5.4028568080136965e-54,4.2385161161061375e-45,0.0,0.0,9.5555622401913926e-38,6.1805916727182167e-63,9.9758503558710367e-12,4.7964775075259743e-13,1.84881864140714e-16,5.0155470430028354e-25,1.8488215877781668e-16,8.5803095550100639e-39,3.1012239492215849e-29
4.947470368973667e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317908826,0.11866996601001326,0.022821567692574637,0.0,4.2233668430068111e-45,2.532729180470403e-28,0.0,7.2791323981457714e-37,0.0,5.0320481050626473e-18,1.9555377385754118e-78,5.030867551471485e-18,8.6445482859692924e-53,6.7382632142481009e-44,0.0,0.0,7.5973136063440168e-37,1.9777842709329429e-61,1.9951702802926336e-11,9.5929560310849733e-13,3.6976317816199037e-16,1.9929667459738331e-24,3.6976435672222725e-16,6.8642488851572698e-38,1.2406144451721927e-28
9.894941262200214e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315817654,0.11866996599006117,0.02282156769209499,0.0,6.6720775317445655e-44,1.0130917602859064e-27,0.0,5.8232719908809193e-36,0.0,1.0066457832310636e-17,1.2519167798268372e-76,1.0061735630472843e-17,1.3831199420078588e-51,1.064494500831417e-42,0.0,0.0,6.0037661397860739e-36,6.3288746567449133e-60,3.9903407628113538e-11,1.9185913076783894e-12,7.395240383109563e-16,7.8677873413935973e-24,7.3952875264347184e-16,5.4913995665044767e-37,4.963455517669356e-28
1.978988304865331e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311635305,0.11866996595015701,0.022821567691135695,0.0,1.0411933430235253e-42,4.0523672628457961e-27,0.0,4.6585624452846587e-35,0.0,2.014236047668121e-17,8.0159142985148939e-75,2.0123471771795289e-17,2.2129665598454415e-50,1.6611182815893566e-41,0.0,0.0,4.6885784659231752e-35,2.0252170680862794e-58,7.9806817002794343e-11,3.8371827162510621e-12,1.479038687102303e-15,3.0668277524804925e-23,1.4790575451327878e-15,4.3931197756253265e-36,1.9861801536961285e-27
3.95797666215595e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756303270607,0.1186699658703487,0.022821567689217104,0.0,1.5872982037878876e-41,1.6209469858840947e-26,0.0,3.7267613770298291e-34,0.0,4.0322497983050638e-17,5.1348410254837569e-73,4.0246943987719095e-17,3.5406650344464107e-49,2.5322232678862098e-40,0.0,0.0,3.5798947981681942e-34,6.4805478949467961e-57,1.5961363464938155e-10,7.6743655311317412e-12,2.9580396992005217e-15,1.1668962070009672e-22,2.9581151364817598e-15,3.5144957719814068e-35,7.9511036126617415e-27
5.936965019446569e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629490591,0.11866996579054039,0.022821567687298514,0.0,5.9189578315065906e-41,3.444512448277066e-26,0.0,1.1063673265523782e-33,0.0,6.0530967165157665e-17,2.9152907606971762e-72,6.0370416136921813e-17,1.3394906636698223e-48,9.4471931962360577e-40,0.0,0.0,9.9697401132444413e-34,3.023133308211585e-56,2.3942045119319436e-10,1.1511548343751327e-11,4.437012426356247e-15,2.3967205730323885e-22,4.4371727376601405e-15,1.0049261216596285e-34,1.6905469948319292e-26
9.894941734027808e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675627817652,0.11866996563092376,0.02282156768346133,0.0,4.4645146219104325e-40,9.5230644390742492e-26,0.0,5.1822181896486414e-33,0.0,1.0106122789779542e-16,7.8561894026985028e-71,1.0061736016844291e-16,1.0570932706827383e-47,7.1307100945153469e-39,0.0,0.0,4.2504992442894516e-33,4.0510210860513758e-55,3.9903407986972246e-10,1.9185913959968763e-11,7.3948447452316474e-15,6.1017055081128178e-22,7.3952880026464925e-15,4.6182667981948792e-34,4.6805481761830427e-26
1.3457120777150921e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263120069,0.1186699654872688,0.022821567680007867,0.0,1.2458768224032658e-39,1.6957757020917862e-25,0.0,1.1958155787381814e-32,0.0,1.3762999629425833e-16,3.4154917171505984e-70,1.3683960958123439e-16,2.9664823971679572e-47,1.9910771784510564e-38,0.0,0.0,9.1839600745818151e-33,1.3444814972551209e-54,5.426863421155064e-10,2.6092843007291594e-11,1.0056802449478339e-14,1.0298358884996858e-21,1.0057591806099529e-14,1.0395671854326073e-33,8.3425580684922722e-26
1.7019299820274035e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756248063619,0.11866996534361383,0.022821567676554404,0.0,2.7502375934213576e-39,2.6471299213146211e-25,0.0,2.3024116993425854e-32,0.0,1.7429564750853398e-16,1.034462337213119e-69,1.7306185876584152e-16,6.7917887945582228e-47,4.3960251054894098e-38,0.0,0.0,1.6655340500559425e-32,3.6125672801274547e-54,6.8633860058983127e-10,3.2999772046931417e-11,1.2718663430733258e-14,1.5261786042919017e-21,1.2719895692897238e-14,1.9648495610274288e-33,1.3035274832966727e-25
2.058147886339715e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756233007168,0.11866996519995887,0.022821567673100941,0.0,5.2369065634366707e-39,3.794853547061942e-25,0.0,3.9145630878919893e-32,0.0,2.1105281172373467e-16,2.6883118858725298e-69,2.0928410773490436e-16,1.3244121636836418e-46,8.3729358263949595e-38,0.0,0.0,2.6811343216053936e-32,7.9917173785408667e-54,8.2999085550161321e-10,3.9906701079323289e-11,1.5380433049959881e-14,2.0848660617886336e-21,1.5382199668509068e-14,3.2841713460477719e-33,1.8703991251844101e-25
2.770583694964338e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756202894267,0.11866996491264899,0.022821567666194011,0.0,1.3640955354548514e-38,6.5381177255316627e-25,0.0,8.6547097678400852e-32,0.0,2.8477582495094713e-16,1.1923650188264239e-68,2.8172860518148519e-16,3.5161278988846027e-46,2.1823555675048113e-37,0.0,0.0,5.3946554289902103e-32,2.5143677332531585e-53,1.1172953572008639e-09,5.3720559127602616e-11,2.0703763947906576e-14,3.3198096054336715e-21,2.0706807846879531e-14,7.011330608411721e-33,3.2274070154659886e-25
3.4830195035889606e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756172781366,0.1186699646253391,0.022821567659287081,0.0,2.8824625890273579e-38,1.0007243424968662e-24,0.0,1.6213733181194874e-31,0.0,3.5883708144069471e-16,3.5942234366403916e-68,3.5417310183132652e-16,7.626687604362312e-46,4.6135578362334841e-37,0.0,0.0,9.2906650694006489e-32,6.2191523525341883e-53,1.4045998457315068e-09,6.7534417149157604e-11,2.6026757160646822e-14,4.7184557683221622e-21,2.603141642029157e-14,1.2749342403374335e-32,4.9471970837934055e-25
4.195455312213584e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756142668465,0.11866996433802923,0.022821567652380151,0.0,5.3788898781887885e-38,1.4251464356974627e-24,0.0,2.7438907292093952e-31,0.0,4.332595020758044e-16,9.3223699763832058e-68,4.2661759763038747e-16,1.4738952386550778e-45,8.6117266560742406e-37,0.0,0.0,1.4569811725816144e-31,1.352652541173735e-52,1.6919043202003456e-09,8.1348275142217849e-11,3.1349389805149302e-14,6.2496271086702003e-21,3.135602545782112e-14,2.1089899081791673e-32,7.0560293083327835e-25
5.620326929462829e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756082442679,0.11866996376340953,0.022821567638566295,0.0,1.4953076672616151e-37,2.5108868996218421e-24,0.0,6.5245751174723903e-31,0.0,5.8320804981102888e-16,5.7994885487468152e-67,5.7150658662822717e-16,4.6374310907690237e-45,2.3944240886021764e-36,0.0,0.0,2.9843832823097872e-31,5.6666323198393922e-52,2.2665132261602449e-09,1.089759910414208e-10,4.199355320898985e-14,9.5455706932206736e-21,4.2005245122825788e-14,4.8647700901255903e-32,1.2473353043516306e-24
7.045198546712075e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756022216894,0.11866996318878989,0.022821567624752438,0.0,3.2290773649967365e-37,3.9115045014518496e-24,0.0,1.2740917504748922e-30,0.0,7.3462348750064317e-16,2.1066751635655153e-66,7.1639557216983269e-16,1.1139048008374238e-44,5.1706279562017146e-36,0.0,0.0,5.1648197344263551e-31,1.6585045931230901e-51,2.8411220749950833e-09,1.3660370682518543e-10,5.2636252143705418e-14,1.3059930614183678e-20,5.2654466993232847e-14,9.3453045615966167e-32,1.9495366401721026e-24
9.894941781210567e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675590176534,0.11866996203955077,0.022821567597124722,0.0,1.0304859879388656e-36,7.6580002208620327e-24,0.0,3.562084264714126e-30,0.0,1.041856916869209e-15,1.8648642264476016e-65,1.0061735328774456e-15,4.4818612108296481e-44,1.6496166687425996e-35,0.0,0.0,1.1604113831219389e-30,9.7952563557674951e-51,3.9903396011756234e-09,1.9185913804658987e-10,7.3917254726457342e-14,2.0330061928619714e-20,7.3952917768916446e-14,2.5704640531341746e-31,3.8437262393148538e-24
1.559442825020755e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755660862303,0.11866995974107322,0.02282156754186929,0.0,4.7137319414817101e-36,1.8932178743388364e-23,0.0,1.4328135536927974e-29,0.0,1.6739279458224588e-15,3.6858691400169318e-64,1.5857294127887552e-15,3.0310955172863657e-43,7.5408503962801431e-35,0.0,0.0,3.2982818681303668e-30,1.1576431007181747e-49,6.288773967555025e-09,3.0236999910545453e-10,1.1646168479200604e-13,3.5182731234413386e-20,1.1654984811415915e-13,1.0228360164228959e-30,9.6430836406354359e-24
2.6993401188201512e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755179056513,0.11866995514412089,0.022821567431358433,0.0,2.7754010593744019e-35,5.6605917313934985e-23,0.0,7.684773180764353e-29,0.0,3.0084353381619021e-15,1.2808280081321967e-62,2.7448410065893031e-15,3.018810861605835e-42,4.4355272603973936e-34,0.0,0.0,1.1005253704488014e-29,2.2019885212682799e-48,1.088563995628169e-08,5.2339171568850634e-10,2.0148029587381794e-13,6.5048606995966867e-20,2.0174382507336421e-13,5.462181228292377e-30,2.9704119053398407e-23
4.9791347064189447e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754215446055,0.11866994595022717,0.022821567210336725,0.0,1.8898631077903313e-34,1.9245552427191766e-22,0.0,4.9476247778392134e-28,0.0,5.958481886581492e-15,6.266175866999082e-61,5.0630635300998225e-15,3.769585583179913e-41,3.0160109307837951e-33,0.0,0.0,4.0163285183609733e-29,5.4092370508262105e-47,2.0079360957572371e-08,9.6543512671619342e-10,3.7123695141284453e-13,1.2475918253777187e-19,3.7213224473239293e-13,3.5170102646429412e-29,1.0700495705144165e-22
7.258929294017737e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753251837102,0.11866993675634811,0.022821566989315038,0.0,5.7218670839913546e-34,4.089752238307035e-22,0.0,1.4705857742827819e-27,0.0,9.2826764820967673e-15,4.2658342083943413e-60,7.3812851681554678e-15,1.4984945908296387e-40,9.1228415760850873e-33,0.0,0.0,8.7647174996928117e-29,2.7544766006423416e-46,2.9273067323971631e-08,1.4074785082260255e-09,5.406200790868074e-13,1.8443791445344189e-19,5.4252128538333259e-13,1.046600007914073e-28,2.3821772372466504e-22
1.1818518469215323e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751324623713,0.11866991836863386,0.022821566547271702,0.0,2.5208197781364585e-33,1.0840286234983388e-21,0.0,6.3506410778853376e-27,0.0,1.7049285994276186e-14,1.0466956559926897e-58,1.2017725787903998e-14,1.0676159463746816e-39,4.0106986660754084e-32,0.0,0.0,2.375925778146898e-28,3.2741957535349223e-45,4.7660436152163597e-08,2.2915651826920914e-09,8.7826997462873468e-13,3.0377339435686727e-19,8.8330122958897103e-13,4.5360628775439049e-28,6.9502918995560713e-22
1.5796974142176038e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749643044431,0.11866990232453752,0.02282156616156818,0.0,5.8826655779842433e-33,1.9366622868166567e-21,0.0,1.4695017653549757e-26,0.0,2.504099854731133e-14,5.0637412382815286e-58,1.6063235061709879e-14,3.1018364832322718e-39,9.3462903852908238e-32,0.0,0.0,4.2831249337775594e-28,1.1541163876901976e-44,6.3704231099448209e-08,3.0629722262794326e-09,1.171672409995436e-12,4.0790128719689309e-19,1.1806497630356423e-12,1.0523840015620972e-27,1.3289048500073669e-21
1.9775429815136753e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747961469735,0.11866988628048573,0.022821565775864704,0.0,1.1390628985494006e-32,3.0349749377829648e-21,0.0,2.8271601976909849e-26,0.0,3.4160135985283437e-14,1.7777692868184265e-57,2.0108741639004106e-14,7.2271646908671817e-39,1.8071048640822322e-31,0.0,0.0,6.7484419105806269e-28,3.2081394385842499e-44,7.9747981478609288e-08,3.8343791799748018e-09,1.4639493090580361e-12,5.1203433845139915e-19,1.4780001875199782e-12,2.0303067673689117e-27,2.2195965563554719e-21
2.375388548809747e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746279899619,0.11866987023647851,0.022821565390161273,0.0,1.9545467399511936e-32,4.3789699129402063e-21,0.0,4.8257799710955902e-26,0.0,4.4402642043879596e-14,5.2022835742881909e-57,2.4154245519791459e-14,1.4436424879635223e-38,3.0964328059809363e-31,0.0,0.0,9.7718970538574612e-28,7.3986448378354712e-44,9.5791687289761903e-08,4.6057860437783946e-09,1.7551047280488292e-12,6.1617189715914327e-19,1.7753525030419259e-12,3.4752308560004816e-27,3.398436083239056e-21
2.7732341161058185e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744598334082,0.11866985419251588,0.022821565004457887,0.0,3.0878211278433302e-32,5.9686507472566354e-21,0.0,7.5889505831856096e-26,0.0,5.5764230577168374e-14,1.3148175319175649e-56,2.8199746704077077e-14,2.5989636774290639e-38,4.8848415626120446e-31,0.0,0.0,1.335351193286407e-27,1.5079805273436896e-43,1.1183534853302878e-07,5.3771928176904272e-09,2.0451429530798717e-12,7.2031326857390712e-19,2.0727067096013989e-12,5.480323992117939e-27,4.8985255979041003e-21
3.5689252506979614e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756741235216731,0.11866982210472429,0.022821564233051247,0.0,6.4964312816421966e-32,9.8850825431043346e-21,0.0,1.5840038453752757e-25,0.0,8.182950876978966e-14,6.2491619879692894e-56,3.6290740983161431e-14,6.7692721515267112e-38,1.0248437975668199e-30,0.0,0.0,2.2191296665554183e-27,4.8280448906194178e-43,1.4392253731634298e-07,6.9200060958405839e-09,2.6218829674410073e-12,9.2860794305146503e-19,2.6674207958295795e-12,1.1502024420965031e-26,8.9794025261467386e-21
