Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19)
7.024118305746723e-21,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999721,0.099999999999997799,0.099999999999999686,4.1092016775979015e-123,1.4957656393625617e-57,7.5966728541092569e-41,3.7020369084431808e-66,2.8381457524986786e-49,2.0447582632802448e-43,3.6353995877937771e-26,2.9840547985592564e-103,3.6351297552381854e-26,9.9522822822239253e-66,2.9625875071858589e-59,8.7423914352363914e-67,3.5102090938273547e-95,2.0447595293549672e-43,8.9699134686601449e-81,2.2099089002292416e-15,6.4459805434184469e-16,1.4608418752084887e-20,9.3235227571900026e-32,1.4608418754689975e-20
1.4054339233826852e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999438,0.099999999999995592,0.099999999999999367,2.6347870137559684e-121,1.1982050439796833e-56,3.0406489046466856e-40,2.9640565946669287e-65,2.2728184387313824e-48,8.1848827696635991e-43,7.2744977800158813e-26,9.5651019395225391e-102,7.2734177465897478e-26,7.9710032463142358e-65,4.7456299788565732e-58,6.9996446895688377e-66,5.6212311601995959e-94,8.1848929059052855e-43,1.4369379443334184e-79,4.4217377908133609e-15,1.2897561417456521e-15,2.9229529435315745e-20,3.7318174344754355e-31,2.9229529445742899e-20
2.811478108998711e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559998866,0.099999999999991165,0.099999999999998729,1.6880916653276152e-119,9.6002146169072649e-56,1.21665563506014e-39,2.3724279336472637e-64,1.8191759347476691e-47,3.2754361121127841e-42,1.4554315269834123e-25,3.064296105328778e-100,1.4549993729322224e-25,6.3818036796703892e-64,7.597339409497884e-57,5.6025086083097991e-65,8.9986651445065831e-93,3.2754442240997135e-42,2.3009664305408252e-78,8.8453955719769964e-15,2.5800723165532073e-15,5.8471750786124112e-20,1.4931959013654825e-30,5.8471750827846314e-20
5.623566480230761e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559997723,0.099999999999982311,0.099999999999997438,1.0812956374780492e-117,7.6991253813125792e-55,4.8674148615493528e-39,1.8987538002748608e-63,1.4557093098478091e-46,1.3107212818452059e-41,2.9120434670959796e-25,9.8169331372801927e-99,2.9103145694904596e-25,5.1095698100258955e-63,1.2159006419947628e-55,4.4839231406059499e-64,1.4404104950791626e-91,1.310727772527974e-41,3.6845229108389561e-77,1.7692711134285851e-14,5.1607046661680778e-15,1.1695619342512742e-19,5.973618585059811e-30,1.1695619359204355e-19
1.124774322269486e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559995436,0.099999999999964617,0.099999999999994857,6.9274749397207145e-116,6.1878782509959649e-54,1.9471244698160791e-38,1.5198689380678294e-62,1.164714888370496e-45,5.2459804779818233e-41,5.8278611159112372e-25,3.1468225386448546e-97,5.8209449626539018e-25,4.0927099144787487e-62,1.9456372042946378e-54,3.5891833375680924e-63,2.3059508817315278e-90,5.2460324061459668e-41,5.9023681237857971e-76,3.5387342258829902e-14,1.032196936539686e-14,2.3392507845268025e-19,2.3895320387435337e-29,2.3392507912040021e-19
2.249609670762306e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559990867,0.099999999999929229,0.099999999999989694,4.4413236336487242e-114,4.9953233592989587e-53,7.7888153381435164e-38,1.2171075944383059e-61,9.3183088676871867e-45,2.1006125813271603e-40,1.166987148785781e-24,1.0101646488979002e-95,1.1642205749168659e-24,3.2816394809788552e-61,3.1129687149530198e-53,2.8742098667659679e-62,3.693100063201374e-89,2.1006541222654938e-40,9.4647073028293807e-75,7.0776604507623392e-14,2.0644498763850596e-14,4.6786284750597103e-19,9.5576382368701976e-29,4.6786285017696845e-19
4.499280367747947e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559981724,0.099999999999858452,0.099999999999979369,2.851897226142893e-112,4.0679953107252175e-52,3.1155899459234546e-37,9.7555678457333947e-61,7.4548829460444519e-44,8.419701644328917e-40,2.3395392528659711e-24,3.2524929200094808e-94,2.3284727322949653e-24,2.6370351010018569e-60,4.98004462749161e-52,2.3037855885743187e-61,5.9199618087752456e-88,8.4200339226941071e-40,1.5209030844987209e-73,1.4155512900403187e-13,4.1289557560742751e-14,9.357383816052927e-19,3.822430157753605e-28,9.3573839228957029e-19
8.998621761719227e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559963439,0.099999999999716899,0.099999999999958719,1.8371867125014589e-110,3.3690082657180787e-51,1.2462489948248569e-36,7.8341088065757048e-60,5.9640006036817843e-43,3.3815793502468863e-39,4.7012435795054752e-24,1.0535746517307395e-92,4.6569770473517557e-24,2.1283414385102463e-59,7.9653814528088771e-51,1.8500314131696158e-60,9.5067843615375907e-87,3.3818450848906327e-39,2.4543423869175359e-72,2.8311217799213491e-13,8.2579675154465757e-14,1.8714894337748976e-18,1.5284255652451679e-27,1.871489476513004e-18
1.799730454966179e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559926868,0.099999999999433778,0.099999999999917433,1.1911423318491583e-108,2.8783659917322521e-50,4.9850240459985992e-36,6.314623564670666e-59,4.7712380294091961e-42,1.3635702210960445e-38,9.4910527044259605e-24,3.4540044920098272e-91,9.3139856786677107e-24,1.7327508004692905e-58,1.2735664155101522e-49,1.4912036895860632e-59,1.5322072472881942e-85,1.3637826642918046e-38,3.9941082621973356e-71,5.6622627594948507e-13,1.6515991034166667e-13,3.7429914739979539e-18,6.1092415469750452e-27,3.7429916449557385e-18
3.599467012554691e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559853727,0.09999999999886755,0.099999999999834846,7.8212319914215989e-107,2.595170810099635e-49,1.9940168586908616e-35,5.1273929875057533e-58,3.8170051980701401e-41,5.5417477819250042e-38,1.9336272822632642e-23,1.159277460896251e-89,1.8628002946109096e-23,1.4348721436175746e-57,2.0348215530219495e-48,1.2108381857800227e-58,2.4870981543770368e-84,5.5434450046727078e-38,6.6078834240961113e-70,1.1324544717887621e-12,3.303203807150879e-13,7.4859952979794768e-18,2.4401167593031873e-26,7.4859959818481863e-18
7.198940127731715e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559707449,0.099999999997735081,0.099999999999669686,5.2631938255067774e-105,2.5423136075805158e-48,7.9760949308800039e-35,4.2230072778097331e-57,3.0536096777242858e-40,2.2866644339819598e-37,4.008912038690751e-23,4.0704826496507614e-88,3.7256037500229806e-23,1.2275678347509702e-56,3.2464985197021965e-47,9.9726673638309844e-58,4.0931516089479194e-83,2.2880185043846384e-37,1.1283785378049444e-68,2.2649108631656231e-12,6.6064132145800864e-13,1.49720019200843e-17,9.7319084010734069e-26,1.4972004655848099e-17
1.4397886358085767e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559414889,0.099999999995470157,0.099999999999339367,3.7092098414081242e-103,2.774086233855295e-47,3.190453883994386e-34,3.5721473149782465e-56,2.4428893249925314e-39,9.7063638045704207e-37,8.5844443662094256e-23,1.5535975347055034e-86,7.4512106685422938e-23,1.1152905322641747e-55,5.1651256290402943e-46,8.4356560629513192e-57,6.9131704734212111e-82,9.717137487287439e-37,2.0431145656206971e-67,4.5298236447125721e-12,1.3212832029281649e-12,2.9944011060862233e-17,3.8700953827680191e-25,2.9944022006189648e-17
2.879577881879386e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362558829774,0.099999999990940308,0.099999999998678729,2.8383455827058877e-101,3.3859154925630693e-46,1.2761930658607134e-33,3.1677012741295636e-55,1.9543110932861595e-38,4.3303069047046794e-36,1.9435359348056019e-22,6.851820381104086e-85,1.4902424536361612e-22,1.1238625795097676e-54,8.1720049692531433e-45,7.4805533206261986e-56,1.2226270605451762e-80,4.3388331045569344e-36,4.094536831527439e-66,9.0596492029793786e-12,2.6425669658057493e-12,5.9888012928700492e-17,1.5301950802120271e-24,5.9888056727853433e-17
5.759156374021007e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557659538,0.099999999981880597,0.099999999997357439,2.4834079138629702e-99,4.5206955079549226e-45,5.1048619274442683e-33,3.0301329398778839e-54,1.563447128214819e-37,2.0903308988551e-35,4.7936583164210556e-22,3.7868366002982009e-83,2.9804852395123013e-22,1.3287478616845811e-53,1.2789358527355002e-43,7.1556845371223724e-55,2.3290659864041619e-79,2.0970080060349345e-35,9.6083161467666177e-65,1.8119300300204625e-11,5.2851344913100447e-12,1.1977595100958176e-16,5.982550176909289e-24,1.1977612634433995e-16
1.1518313358304248e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362555319071,0.099999999963761174,0.099999999994714872,4.2420865988856204e-97,6.3529808537866241e-44,2.0420160153596515e-32,3.2176596240896763e-53,1.250754444446189e-36,1.1226982353835312e-34,1.3213654656828022e-21,3.5027206540874511e-81,5.9609708605136844e-22,2.0192838549793343e-52,1.9603039294769302e-42,7.5985303862984369e-54,4.9196713130021941e-78,1.1278233160655921e-34,2.8919656599578569e-63,3.6238602417421635e-11,1.057026954131601e-11,2.3955156455275692e-16,2.2891663349084536e-23,2.3955226692947386e-16
2.303662732687073e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362550638137,0.099999999927522329,0.099999999989429739,6.1364230615048191e-95,9.0076138676220402e-43,8.1686330428953526e-32,3.8438084423808712e-52,1.0005981570379849e-35,6.7833116428865005e-34,4.0932605936137177e-21,4.0586854732490888e-79,1.1921942299512869e-21,3.8220435836572994e-51,2.8919343231267541e-41,9.0771861109393627e-53,1.1689652471931692e-76,6.8212259825462773e-34,1.0873131793986336e-61,7.2477206342921792e-11,2.1140539637321726e-11,4.7910174116953216e-16,8.4197712821570107e-23,4.7910455803818339e-16
4.607325526400368e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362541276265,0.099999999855044638,0.099999999978859472,1.091807209608395e-92,1.2366592375105641e-41,3.2679082077105317e-31,5.1065220753118263e-51,8.0046981388306075e-35,4.5473266966089387e-33,1.3988596121046666e-20,6.3279278347540342e-77,2.3843885965497056e-21,8.837025703889934e-50,3.9970145782116124e-40,1.2059095023962153e-51,3.0922196967332675e-75,4.5736666721185776e-33,5.0029982518903991e-60,1.4495441295818665e-10,4.2281079813335584e-11,9.5819789256295017e-16,2.8950575514219794e-22,9.5820920726471946e-16
6.910988320113665e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362531914393,0.099999999782566948,0.099999999968289205,5.8462788910640139e-92,4.4107220403334722e-41,6.9450726425348564e-31,1.7938301012544124e-50,2.3763800381137502e-34,1.2356744127364196e-32,2.8235438753190506e-20,3.8208764553098178e-76,3.5765830419467183e-21,3.7107177743579974e-49,1.4299499026310777e-39,4.2361449397116867e-51,1.3544111434171884e-74,1.2426467612317449e-32,2.5554305799031011e-59,2.1743161833771596e-10,6.3421619973379845e-11,1.4372898421544181e-15,5.570106082994263e-22,1.437313943999351e-15
1.1518313907540258e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362513190653,0.099999999637611581,0.099999999947148671,6.4788058453707812e-90,2.9388533976491933e-40,1.9206268002537961e-30,1.287723790275748e-49,1.1131228734549196e-33,5.3365490057213589e-32,7.4134847098306392e-20,3.9658090441636685e-74,5.9609722479352816e-21,5.1196971576039241e-48,9.3830204383659303e-39,3.0409706111167584e-50,1.6362903992100017e-73,5.3628677998060179e-32,5.926492843566157e-58,3.6238602415383301e-10,1.057027002296439e-10,2.3954569344347905e-15,1.2419671446675561e-21,2.3955238663423242e-15
1.553143090373459e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362496881721,0.099999999511351162,0.099999999928734637,4.0463923189258332e-89,7.4662436191627875e-40,3.3593496267968377e-30,3.3417275430576778e-49,2.4966571833725318e-33,1.1445052957815874e-31,1.2725724255275823e-19,2.4275291027042161e-73,8.0378460791987495e-21,1.745379520186612e-47,2.3728494931135312e-38,7.8915178297314132e-50,4.9825956555776052e-73,1.1497247808130648e-31,2.2782538781834526e-57,4.8864559956679063e-10,1.4253077290484838e-10,3.2300361498693779e-15,1.9108396500615808e-21,3.2301534584258912e-15
1.9544547899928923e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362480572789,0.099999999385090771,0.099999999910320603,1.2697361574845665e-88,1.5626651397880585e-39,5.1983725620302068e-30,7.3308065846200043e-49,4.7481717401952668e-33,2.1098689766252007e-31,1.9456209616125635e-19,8.3956245216134572e-73,1.0114720167296458e-20,4.4167328170387113e-47,4.9136028047607982e-38,1.7311761695171103e-49,1.2864249274373885e-72,2.1187241445399177e-31,6.8269233296193959e-57,6.1490517095202863e-10,1.793588455281226e-10,4.0646016707903727e-15,2.6262923647009176e-21,4.064783491874735e-15
2.3557664896123256e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362464263857,0.099999999258830366,0.099999999891906569,4.3166239174214506e-88,2.8343560532437264e-39,7.4084358670776996e-30,1.3811385620567512e-48,8.0025279061205651e-33,3.4647039932501507e-31,2.750045475566596e-19,2.775531525165357e-72,1.2191594493310361e-20,9.8775766245944622e-47,8.831701591761778e-38,3.2615703855554577e-49,2.7515322811057667e-72,3.4781999233371832e-31,1.6913316539783995e-56,7.4116473860622494e-10,2.1618691810332103e-10,4.8991545061165805e-15,3.3704208900473249e-21,4.899413948650045e-15
3.158389888851192e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362431645994,0.09999999900630957,0.0999999998550785,3.2812420810977443e-87,6.8097399806328037e-39,1.2669818387005238e-29,3.4745919084794167e-48,1.7482373953203187e-32,7.2310450930814474e-31,4.6564747515731406e-19,2.3051412983717879e-71,1.6345343684253454e-20,3.4422961330868067e-46,2.0974393956392538e-37,8.2052781578233317e-49,8.2081448289373099e-72,7.2561628305985764e-31,6.602061357827427e-56,9.9368386546326413e-10,2.898430631448425e-10,6.5682314425969881e-15,4.8967056809798841e-21,6.5686758480244975e-15
3.961013288090059e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362399028141,0.099999998753788788,0.099999999818250432,1.2860020289625918e-86,1.3587539194759349e-38,1.9309505588924793e-29,7.2413561524268915e-48,3.2535216781383753e-32,1.2966488501826016e-30,7.050164025367761e-19,9.3655806049093105e-71,2.0499093757634477e-20,9.0242359201605088e-46,4.1367788441241698e-37,1.7100523763123513e-48,1.9581878701697782e-71,1.3007112333625724e-30,1.9405247188176675e-55,1.2462029784817825e-09,3.6349920800810455e-10,8.2372613295675029e-15,6.4631547184376615e-21,8.2379393837231206e-15
4.763636687328926e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362366410282,0.09999999850126802,0.099999999781422363,4.3323227195394531e-86,2.4219635276173596e-38,2.7419471947733894e-29,1.3539587835019718e-47,5.4808391102664947e-32,2.1232190639411687e-30,9.9630994718764362e-19,3.2437073340680151e-70,2.4652844771406746e-20,2.0556205098098432e-45,7.2747969875289498e-37,3.1973851135554276e-48,4.130712893044097e-71,2.1292519092599146e-30,4.9135660348439402e-55,1.4987220767529624e-09,4.3715535268142392e-10,9.9062410785108803e-15,8.0473741864144791e-21,9.9072046882400439e-15
6.368883485806659e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362301174571,0.099999997996226525,0.099999999707766213,4.7584740793975487e-85,6.3210484883010242e-38,4.8141308942352573e-29,4.0158428051057421e-47,1.2941097003611711e-31,4.8224415330442943e-30,1.737557373840031e-18,4.0958330895015451e-69,3.2960349672563905e-20,8.6844336436564981e-45,1.8230747141376098e-36,9.483446748085341e-48,1.6157815495522679e-70,4.8337091437744425e-30,2.8675031507368376e-54,2.0037602282310504e-09,5.8446764144766831e-10,1.3244047375444766e-14,1.1224078523248434e-20,1.3245740748391055e-14
7.974130284284393e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362235938865,0.099999997491185086,0.099999999634110062,2.3651244546670377e-84,1.3232515004236381e-37,7.4859821358501084e-29,9.3307901546667225e-47,2.5171664808278673e-31,9.1782331340799335e-30,2.6898271578580259e-18,2.0977662400962164e-68,4.1267858395858245e-20,2.5414568508474768e-44,3.6715947502615766e-36,2.203473989614966e-47,4.5611884443555679e-70,9.1964578671174896e-30,1.0198319867691335e-53,2.5087983197701048e-09,7.3177992944196165e-10,1.6581649911433324e-14,1.4405625259579827e-20,1.6584284065107908e-14
1.1184623881239859e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893436210546747,0.099999996481102416,0.099999999486797775,4.2093145131475481e-83,4.2023533471706834e-37,1.4637340032382156e-28,3.6075696953798601e-46,7.0069144239164783e-31,2.4964309524182553e-29,5.2279653689868469e-18,3.9133575677601116e-67,5.7882887319737814e-20,1.4289066204760451e-43,1.0650141344719491e-35,8.5193063919137289e-47,2.5767227053323e-69,2.5001624607980124e-29,8.6961004213212608e-53,3.5188743228612472e-09,1.0264045031125159e-09,2.3256243189586078e-14,2.0765344969380088e-20,2.3261392506722873e-14
1.760561107515079e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361844524759,0.099999994460937783,0.0999999991921732,1.9669087328153557e-81,2.0966866762562292e-36,3.6215698484686109e-28,2.3647641706819115e-45,2.8083614383251583e-30,9.8326016311911943e-29,1.2838341479613459e-17,1.9314012903234771e-65,9.1112991079357301e-20,1.5068254195723721e-42,4.4283070440062871e-35,5.5844106780406297e-46,2.9860969659958596e-68,9.8422214149532549e-29,1.6612653736205237e-51,5.5390256090581454e-09,1.6156536411809988e-09,3.6602982870047456e-14,3.3482360900152967e-20,3.6615696616175509e-14
3.0447585462972656e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361322639629,0.099999990420611362,0.099999998602924078,2.1112990911618159e-79,1.5625300429750725e-35,1.0883747787612314e-27,2.3163769989205001e-44,1.503084745845896e-29,5.2123773443377429e-28,3.8192596329359455e-17,1.9067092938540538e-63,1.5757338225854132e-19,2.5330437779137706e-41,2.4317023065161769e-34,5.470144134692448e-45,5.9469733720010774e-67,5.2153449726510515e-28,5.4216323145144554e-50,9.5793253013528742e-09,2.7941518802255391e-09,6.3286677642992408e-14,5.8914770917128038e-20,6.3324653751168024e-14
5.6131534238616387e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893436027887053,0.099999982339970081,0.099999997424425904,3.3445988023007917e-77,1.5707184109743151e-34,3.7482039349103934e-27,2.8742478660795767e-43,9.672890334044327e-29,3.3407626309961383e-27,1.2940780446374214e-16,2.8920709331476586e-61,2.9049489927973525e-19,5.6949433941173709e-40,1.589115704677859e-33,6.7875616899098267e-44,1.7843961999889555e-65,3.341791557080533e-27,2.4116452721689807e-48,1.7659913165492294e-08,5.1511482099440156e-09,1.1661495615709718e-13,1.0978031315832332e-19,1.1674396368634619e-13
1.0749943178990385e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934358191337028,0.099999966178733593,0.099999995067429875,6.6934468515301387e-75,1.9275074897062443e-33,1.412776631434413e-26,4.0413454269908859e-42,6.9027218525677214e-28,2.3817418879299394e-26,4.7364541632602889e-16,5.6095202002873901e-59,5.5634087213262317e-19,1.5116836909330719e-38,1.1441830892064296e-32,9.5436765428733622e-43,8.5105888997180208e-64,2.3821233770075703e-26,1.2744059719031827e-46,3.3821042811935504e-08,9.8651402758977232e-09,2.2311528867284979e-13,2.1151375399683595e-19,2.2358816623454836e-13
2.1023522689247877e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354016288744,0.099999933856444928,0.099999990353439011,1.5101444589221179e-72,2.6687258490474e-32,5.6969390798204861e-26,6.0533885043091632e-41,5.1962474982960672e-27,1.7951428354684865e-25,1.8075934519773607e-15,1.2408311646292139e-56,1.0880445742799442e-18,4.384423818030754e-37,8.6646156218670585e-32,1.4295156636457417e-41,6.6283612293648552e-62,1.7952891809969727e-25,7.3767963765834854e-45,6.6143117778355833e-08,1.9293122033879699e-08,4.3549281161674191e-13,4.1498937333249537e-19,4.372989020348499e-13
3.129710219950537e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934349841265439,0.099999901534401969,0.099999985639449715,1.5759833802415571e-71,1.0892624621950271e-31,1.3166116132430931e-25,2.523609746355812e-40,1.6193724466322084e-26,5.6032787866363608e-25,3.9998854209431941e-15,1.3813675886637171e-55,1.6197639532429449e-18,2.6354901473967087e-36,2.7074206476501743e-31,5.959547243095772e-41,5.6028615395878879e-61,5.6036025438624983e-25,5.3189732894674239e-44,9.8464946977389602e-08,2.872110062663897e-08,6.4704176490518398e-13,6.184765497487466e-19,6.5103941208544113e-13
4.157068170976286e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934345666267097,0.099999869212604758,0.099999980925462001,1.1645621847274747e-70,3.0156126096963946e-31,2.4156672563579661e-25,7.0740891083388749e-40,3.6546959947811466e-26,1.266775228389825e-24,7.0473349766327748e-15,9.9382124421605177e-55,2.1514990111999083e-18,9.7502512923760355e-36,6.1229207925374419e-31,1.6705619896476342e-40,3.0075409196953697e-60,1.2668321288367473e-24,2.2901021346223699e-43,1.3078653041078865e-07,3.8149076054191471e-08,8.5776533485106014e-13,8.2197528487873081e-19,8.6480969635285199e-13
5.184426122002035e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934341491293736,0.099999836891053281,0.099999976211475869,6.0634675648451312e-70,6.766338910309788e-31,3.9016489485413679e-25,1.6008150420203439e-39,6.9185115490133759e-26,2.4024125447714296e-24,1.0946659789939428e-14,5.154357302095751e-54,2.6832497504018303e-18,2.7518397949700766e-35,1.161235474386642e-30,3.7803720166973287e-40,1.2069809130547693e-59,2.4025005644459521e-24,7.4074024162860123e-43,1.6310786808037962e-07,4.7577048316553926e-08,1.0676668037466589e-12,1.0254855822941622e-18,1.0786097548005888e-12
