Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50),H2OX(23)
1.9612553491631097e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32832472915888328,0.1129170477235074,0.021070411834139938,2.4650677973134589e-10,7.7664873833337445e-10,2.876685655156054e-05,2.1014518196176174e-05,3.3577133326634481e-15,1.1690252151469228e-18,1.8084354975494088e-08,2.4826480486826034e-29,3.9591317724496634e-08,2.177893080578678e-22,3.1495957004061703e-18,1.0302184936811315e-15,2.3889575309469244e-18,6.7212581154886164e-13,8.4190875844551395e-22,0.0057308772899209229,0.0034808454251047038,3.5634785928127243e-10,2.9673618616837675e-05,2.6622931929401316e-14,2.1304442544129019e-09,5.5612038546608655e-07,9.4384068179418871e-10,4.4954288364291814e-07,4.2859611420923535e-07,3.4673508763013578e-13,3.5943585353474607e-14,1.7000745533425945e-11,4.8748661144777132e-14
1.9663998516246766e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32831621303102065,0.11291708553007429,0.021066056316255043,2.4878117847841804e-10,7.8348113624813206e-10,2.8954887746980186e-05,2.1121419438606975e-05,3.3843311853175004e-15,1.1818511312671866e-18,1.8132776768047124e-08,2.5191141609076915e-29,3.970177882553933e-08,2.198308751487441e-22,3.1808997892629973e-18,1.0384806815822287e-15,2.4076220121217713e-18,6.7660308607942759e-13,8.5199439015138094e-22,0.0057307300278788432,0.0034894476530183548,3.5720048060084889e-10,2.972945022073369e-05,2.669153953791183e-14,2.1368295405131568e-09,5.5672559309289599e-07,9.4797718011014811e-10,4.5143388614298147e-07,4.314188279290815e-07,3.4885781315861574e-13,3.6184920898563318e-14,1.7086786849697795e-11,4.9130917411632196e-14
1.9715443540862435e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32830769944592547,0.11291712305629684,0.021061701924554369,2.5107079759540637e-10,7.9035348291218433e-10,2.9143460630049388e-05,2.1228575690638129e-05,3.4110914605989226e-15,1.1947797072468792e-18,1.8181198824765311e-08,2.5560200752428772e-29,3.9812090549756989e-08,2.2188616578875298e-22,3.2124243202648632e-18,1.0467820812176031e-15,2.4263813059677113e-18,6.8109524263880531e-13,8.6217444050685477e-22,0.0057305827876033928,0.0034980473699622334,3.5805285288983364e-10,2.9785216584323376e-05,2.6760152130079353e-14,2.1432192937834339e-09,5.5733083402770368e-07,9.5211989158575336e-10,4.5332840353576007e-07,4.342496589448167e-07,3.5098808765661104e-13,3.6427272307069858e-14,1.7173030111284135e-11,4.9515186462790837e-14
1.9766888565478103e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32829918840191064,0.11291716030199223,0.021057348658638505,2.5337570078371928e-10,7.972659061646021e-10,2.9332574761295876e-05,2.1335986865021635e-05,3.4379945387715752e-15,1.2078114888535657e-18,1.8229621037260586e-08,2.5933699216180251e-29,3.9922253271392092e-08,2.2395523430733321e-22,3.2441702329380949e-18,1.0551227457557591e-15,2.445235638277145e-18,6.8560227853970842e-13,8.7244954332710902e-22,0.005730435569366533,0.003506644576823655,3.5890497622876228e-10,2.9840918244498788e-05,2.6828769811018621e-14,2.1496135359824024e-09,5.5793610785877663e-07,9.5626881437118479e-10,4.5522643433920823e-07,4.3708859979081156e-07,3.5312592234213389e-13,3.6670641296396115e-14,1.7259475233605264e-11,4.9901474931109011e-14
1.9818333590093772e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32829067989730787,0.11291719726698786,0.021052996518108238,2.556959518504826e-10,8.0421853404096755e-10,2.9522229705180051e-05,2.1443652874540313e-05,3.4650407997826273e-15,1.220947023560883e-18,1.8278043297613305e-08,2.6311678572637626e-29,4.0032267368207922e-08,2.2603813508008672e-22,3.2761384683764594e-18,1.0635027283222421e-15,2.46418523476451e-18,6.9012419109404149e-13,8.8282033493259733e-22,0.0057302883734300317,0.003515239274489474,3.5975685069807047e-10,2.9896555730297541e-05,2.6897392615224359e-14,2.1560122895811761e-09,5.5854141417782357e-07,9.6042394708350126e-10,4.5712797707218906e-07,4.3993564306566954e-07,3.5527132859847019e-13,3.6915029583484402e-14,1.7346122132004068e-11,5.0289788789891643e-14
1.986977861470944e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32828217393046683,0.11291723395112085,0.021048645502564581,2.5803161470840621e-10,8.1121149477314414e-10,2.9712425030029102e-05,2.155157363200793e-05,3.4922306232605667e-15,1.2341868605502137e-18,1.8326465498374004e-08,2.6694180668089235e-29,4.0142133221368913e-08,2.2813492252850185e-22,3.3083299692402051e-18,1.071922082000296e-15,2.4832303210663002e-18,6.946609776124103e-13,8.9328745415117536e-22,0.0057301412000458334,0.0035238314638460846,3.6060847637689356e-10,2.995212956303722e-05,2.6966020534831492e-14,2.1624155774550645e-09,5.5914675258041233e-07,9.6458528868881035e-10,4.5903303025423914e-07,4.4279078143116861e-07,3.5742431794029668e-13,3.7160438884259501e-14,1.7432970721707236e-11,5.068013349262515e-14
1.992122363932511e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32827367049975442,0.11291727035423781,0.021044295611608744,2.603827533756493e-10,8.1824491678624735e-10,2.9903160307971997e-05,2.165974905026924e-05,3.5195643885132302e-15,1.2475315507102436e-18,1.8374887532565078e-08,2.7081247623779616e-29,4.0251851215323092e-08,2.3024565111967763e-22,3.3407456797493929e-18,1.080380859831499e-15,2.5023711227410959e-18,6.9921263540362667e-13,9.0385154232020826e-22,0.0057299940494564021,0.0035324211457794272,3.6145985334570473e-10,3.0007640256451849e-05,2.7034653688128812e-14,2.168823419983728e-09,5.5975212266870921e-07,9.6875283701123124e-10,4.6094159240567055e-07,4.4565400761121686e-07,3.595849014568641e-13,3.7406870909689383e-14,1.7520020918274553e-11,5.107251580953626e-14
1.9972668663940778e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32826516960355462,0.11291730647619441,0.021039946844842179,2.627494319756864e-10,8.2531892869959865e-10,3.009443511487553e-05,2.1768179042199993e-05,3.5470424745258549e-15,1.2609816466368212e-18,1.8423309293682329e-08,2.7472921836883261e-29,4.036142173768708e-08,2.3237037536604809e-22,3.3733865456782463e-18,1.0888791148163885e-15,2.5216078652695883e-18,7.0377916177422462e-13,9.1451324328866831e-22,0.0057298469218950579,0.0035410083211749833,3.6231098168520677e-10,3.0063088316817218e-05,2.7103292119106893e-14,2.175235838303042e-09,5.603575240480933e-07,9.7292659034818098e-10,4.6285366204769085e-07,4.4852531439082233e-07,3.6175309040165423e-13,3.7654327370348845e-14,1.760727263721369e-11,5.1466941876047083e-14
2.0024113688556447e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32825667124026803,0.11291734231685516,0.021035599201866519,2.6513171473717311e-10,8.3243365932754513e-10,3.0286249030281251e-05,2.1876863520706961e-05,3.5746652599591491e-15,1.2745377026356841e-18,1.8471730675696448e-08,2.7869245981478062e-29,4.0470845179133445e-08,2.3450914982510886e-22,3.4062535143572096e-18,1.0974168999150704e-15,2.5409407740546052e-18,7.083605540280048e-13,9.2527320341921694e-22,0.0057296998175863142,0.0035495929909177778,3.6316186147419966e-10,3.0118474243078427e-05,2.7171935789139242e-14,2.1816528546744678e-09,5.6096295632694296e-07,9.7710654771090802e-10,4.647692377022147e-07,4.5140469461507945e-07,3.6392889629494163e-13,3.7902809976761004e-14,1.7694725793810537e-11,5.1863416871983567e-14
2.0075558713172115e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32824817540831114,0.11291737787609292,0.021031252682283622,2.6752966599381285e-10,8.3958923767549397e-10,3.0478601637343445e-05,2.1985802398728011e-05,3.6024331231474042e-15,1.2882002747218485e-18,1.8520151573054448e-08,2.8270263009518435e-29,4.0580121933280633e-08,2.3666202909914339e-22,3.4393475346656872e-18,1.1059942680478062e-15,2.5603700744211392e-18,7.1295680946556446e-13,9.3613207159027622e-22,0.0057295527367461768,0.0035581751558923852,3.6401249279300599e-10,3.0173798526982548e-05,2.724058483087862e-14,2.1880744881467116e-09,5.61568419120777e-07,9.812927066051268e-10,4.6668831789198212e-07,4.542921411881697e-07,3.6611233009882927e-13,3.8152320433458853e-14,1.7782380303757322e-11,5.2261947696080784e-14
2.0127003737787784e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32823968210611626,0.11291741315378888,0.021026907285695548,2.6994335018422246e-10,8.4678579294062841e-10,3.0671492522768099e-05,2.2094995589232135e-05,3.6303464420966039e-15,1.3019699206185234e-18,1.8568571880680915e-08,2.8676016151808023e-29,4.0689252396585182e-08,2.388290678349509e-22,3.4726695570238077e-18,1.1146112720955815e-15,2.5798959916163692e-18,7.1756792538383579e-13,9.4709049919808726e-22,0.0057294056795824657,0.003566754816982925,3.6486287572274043e-10,3.0229061653197099e-05,2.7309239308483108e-14,2.1945007583890901e-09,5.6217391204823886e-07,9.8548506492165743e-10,4.6861090114066507e-07,4.5718764707237782e-07,3.6830340290269652e-13,3.8402860444418418e-14,1.7870236082753351e-11,5.2662540757437631e-14
2.0178448762403453e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32823119133213086,0.11291744814983197,0.021022563011704583,2.7237283185179963e-10,8.5402345451424263e-10,3.0864921276752702e-05,2.2204443005219544e-05,3.6584055944825785e-15,1.3158471997611716e-18,1.8616991493979289e-08,2.9086548918972037e-29,4.0798236968236217e-08,2.4101032072357439e-22,3.5062205333982791e-18,1.1232679649006757e-15,2.5995187508096918e-18,7.2219389907566576e-13,9.5814914015875473e-22,0.0057292586462950896,0.0035753319750730637,3.6571301034184282e-10,3.0284264099429886e-05,2.7377899142891584e-14,2.2009316872663104e-09,5.6277943472983448e-07,9.8968362180752099e-10,4.7053698597252125e-07,4.6009120528712327e-07,3.7050212626325277e-13,3.865443171500785e-14,1.7958293046131861e-11,5.3065200886714949e-14
2.022989378701912e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32822270308481755,0.11291748286411872,0.021018219859913197,2.7481817564458848e-10,8.6130235197663455e-10,3.1058887492927069e-05,2.2314144559721608e-05,3.6866109576491661e-15,1.3298326732967096e-18,1.8665410308832971e-08,2.9501905102429303e-29,4.0907076050052204e-08,2.4320584250003058e-22,3.5400014172946098e-18,1.1319643992672077e-15,2.6192385770927423e-18,7.2683472782937254e-13,9.6930865091028064e-22,0.0057291116370763407,0.0035839066310460175,3.6656289673033393e-10,3.0339406336558776e-05,2.7446564478852863e-14,2.2073672926043671e-09,5.6338498679391322e-07,9.9388837448986352e-10,4.724665709126079e-07,4.6300280890800494e-07,3.7270851102914755e-13,3.8907035943394761e-14,1.8046551109699873e-11,5.3469935061214916e-14
2.028133881163479e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32821421736265294,0.11291751729655299,0.021013877829924105,2.7727944631514656e-10,8.6862261509698808e-10,3.1253390768295116e-05,2.2424100165800995e-05,3.714962908606404e-15,1.343926904080615e-18,1.8713828221606437e-08,2.9922128775363878e-29,4.1015770046379826e-08,2.4541568794304017e-22,3.5740131637440301e-18,1.1407006279616574e-15,2.6390556954794244e-18,7.314904089282966e-13,9.8056969041458443e-22,0.0057289646521111572,0.0035924787857845534,3.6741253496990624e-10,3.0394488828743875e-05,2.7515235414957865e-14,2.2138075924077102e-09,5.6399056787209464e-07,9.9809932033239402e-10,4.7439965448707076e-07,4.6592245106586213e-07,3.7492256807915814e-13,3.9160674826626478e-14,1.8135010189380313e-11,5.3876750103062763e-14
2.0332783836250459e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32820573416412796,0.11291755144704567,0.021009536921340194,2.7975670872041192e-10,8.7598437383797281e-10,3.144843070317745e-05,2.2534309736551635e-05,3.7434618240287386e-15,1.3581304566829602e-18,1.8762245129146202e-08,3.0347264293696223e-29,4.1124319363995175e-08,2.4763991187475931e-22,3.6082567293149472e-18,1.1494767037134003e-15,2.6589703309059355e-18,7.361609396504214e-13,9.9193292015951117e-22,0.0057288176915773915,0.0036010484401709868,3.6826192513864449e-10,3.044951203353874e-05,2.7583911820303201e-14,2.2202526083855113e-09,5.6459617759629612e-07,1.0023164587211906e-09,4.7633623522254932e-07,4.6885012494584886e-07,3.771443090416848e-13,3.9415350065211599e-14,1.822367020054417e-11,5.4285650415870015e-14
2.0384228860866127e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32819725348774731,0.11291758531551453,0.021005197133764576,2.8225002782156993e-10,8.8338775834959563e-10,3.1644006901154985e-05,2.264477318509881e-05,3.7721080802532607e-15,1.3724438973880309e-18,1.8810660928781748e-08,3.0777356297054152e-29,4.1232724412006991e-08,2.4987856916051159e-22,3.6427330721061653e-18,1.1582926792152126e-15,2.678982708230792e-18,7.4084631726796004e-13,1.0033990041608285e-21,0.0057286707556460665,0.0036096155950871888,3.691110673160422e-10,3.0504476402018076e-05,2.7652593845486125e-14,2.2267023573232224e-09,5.6520181560711216e-07,1.0065397866848407e-09,4.7827631164637802e-07,4.717858237865232e-07,3.7937374468085957e-13,3.9671063351125442e-14,1.8312531059083847e-11,5.4696642961386914e-14
2.0435673885481796e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32818877533202895,0.1129176189018838,0.021000858466800578,2.8475946868391922e-10,8.9083289896728911e-10,3.1840118969013487e-05,2.275549042459916e-05,3.8009020532779572e-15,1.3868677941884044e-18,1.8859075518326371e-08,3.1212449709743185e-29,4.1340985601762075e-08,2.5213171470852175e-22,3.6774431517255329e-18,1.1671486071237464e-15,2.6990930522348556e-18,7.4554653904690964e-13,1.0149686089642088e-21,0.0057285238444816132,0.0036181802514145805,3.699599615845686e-10,3.0559382378884358e-05,2.7721281643738961e-14,2.2331568552545466e-09,5.6580748154899062e-07,1.0107693008852274e-09,4.8021988228717582e-07,4.7472954087895131e-07,3.8161088559875321e-13,3.9927816374005754e-14,1.8401592681186027e-11,5.5109735158601553e-14
2.0487118910097464e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32818029969550372,0.11291765220608402,0.020996520920051717,2.8728509647674121e-10,8.9831992621959285e-10,3.203676651668891e-05,2.2866461368240732e-05,3.8298441187599935e-15,1.4014027167934623e-18,1.8907488796077962e-08,3.1652589741716628e-29,4.1449103346752656e-08,2.543994034696495e-22,3.7123879293085157e-18,1.1760445400600322e-15,2.7193015876213595e-18,7.5026160224671795e-13,1.0266424036472006e-21,0.0057283769582421066,0.0036267424100341356,3.7080860802202261e-10,3.0614230402568967e-05,2.7789975020205406e-14,2.2396161239775268e-09,5.6641317506456649e-07,1.0150050010520069e-09,4.8216694567396449e-07,4.7768126956582523e-07,3.8385574353066381e-13,4.0185610829815375e-14,1.849085498225667e-11,5.5524930919076201e-14
2.0538563934713133e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32817182657671545,0.11291768522805194,0.020992184493121718,2.8982697647316544e-10,9.0584897082135829e-10,3.223394915721369e-05,2.2977685929242998e-05,3.8589346520140011e-15,1.4160492366304665e-18,1.8955900660819688e-08,3.2097821889545166e-29,4.1557078062525859e-08,2.5668169043712524e-22,3.7475683675152259e-18,1.184980530609954e-15,2.7396085390159365e-18,7.5499150411990244e-13,1.038421059821189e-21,0.0057282300970794989,0.0036353020718263864,3.7165700670704553e-10,3.0669020905358683e-05,2.7858674118692589e-14,2.2460801795389193e-09,5.6701889580601619e-07,1.019246884159238e-09,4.8411750033629072e-07,4.8064100324059461e-07,3.8610832920907073e-13,4.0444448404669542e-14,1.8580317878228297e-11,5.5942237031134756e-14
2.0584864456867234e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32816420292127718,0.11291771470646676,0.020988282666002507,2.9212861813584831e-10,9.1266114397984318e-10,3.2411870720697026e-05,2.3078004805289621e-05,3.8852433818078375e-15,1.4293269937796163e-18,1.8999470047699709e-08,3.2502922416295165e-29,4.1654133361776364e-08,2.5874827566012118e-22,3.7794330485801139e-18,1.1930572147987932e-15,2.7579691265485268e-18,7.5926110059478413e-13,1.0491120640827878e-21,0.0057280979435947238,0.0036430036333794666,3.7242035376442302e-10,3.0718283529918544e-05,2.7920508374815344e-14,2.2519019338388288e-09,5.6756406746796915e-07,1.0230698619636208e-09,4.8587598335883004e-07,4.8331160239245053e-07,3.8814227204818836e-13,4.0678295479095474e-14,1.8661005924222048e-11,5.6319623578006575e-14
2.0631164979021334e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3281565813029918,0.11291774395618882,0.020984381745327175,2.9444352476882629e-10,9.1950755277167369e-10,3.2590225120564901e-05,2.317852897791299e-05,3.9116729473414182e-15,1.4426960279092117e-18,1.9043038135347586e-08,3.2912218214810685e-29,4.1751073451194686e-08,2.6082677015809433e-22,3.8114900996102611e-18,1.2011664265076223e-15,2.7764097765743997e-18,7.6354271215016949e-13,1.0598890453894665e-21,0.0057279658106431201,0.0036507031738565788,3.7318350026700674e-10,3.076750021449441e-05,2.7982347293198506e-14,2.2577275920493929e-09,5.6810926065241287e-07,1.026897844297251e-09,4.876372920542556e-07,4.8598867552720197e-07,3.9018249119471558e-13,4.0912990074553172e-14,1.8741856322886078e-11,5.6698728983694241e-14
2.0677465501175435e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32814896172082247,0.11291777297718369,0.020980481730807268,2.9677174417144499e-10,9.2638829287600305e-10,3.2769012080943224e-05,2.3279258383915624e-05,3.9382236215008178e-15,1.4561567591529163e-18,1.9086604850986917e-08,3.3325743051440914e-29,4.1847898637636085e-08,2.6291721410809309e-22,3.843740225515959e-18,1.2093082040002987e-15,2.794930652684513e-18,7.678363367672241e-13,1.0707524986180714e-21,0.0057278336983235855,0.0036584006938987067,3.7394644626885605e-10,3.0816671261859538e-05,2.8044190848456566e-14,2.2635571677562217e-09,5.6865447511105712e-07,1.0307308301762658e-09,4.8940142535212473e-07,4.8867221793076352e-07,3.9222899492437787e-13,4.1148533419347696e-14,1.8822869012589991e-11,5.7079556692567746e-14
2.0723766023329535e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32814134417374002,0.11291780176942055,0.020976582622154474,2.9911332421085376e-10,9.3330346008730041e-10,3.2948231327860903e-05,2.3380192960120741e-05,3.9648956769432557e-15,1.4697096087670139e-18,1.9130170122161048e-08,3.3743530882999645e-29,4.1944609229089994e-08,2.6501964771431099e-22,3.8761841321825852e-18,1.2174825855187111e-15,2.8135319184189791e-18,7.7214197242162392e-13,1.0817029203127094e-21,0.005727701606731514,0.0036660961941465484,3.7470919183343988e-10,3.0865796971022844e-05,2.8106039381058777e-14,2.2693906672323799e-09,5.6919971060473705e-07,1.0345688147645888e-09,4.9116838218290409e-07,4.9136222492027138e-07,3.9428179004664933e-13,4.138492673108157e-14,1.890404393295566e-11,5.7462114432682356e-14
2.0770066545483635e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32813372866072288,0.11291783033287185,0.020972684419080609,3.0146831282192874e-10,9.4025315032726543e-10,3.312788258922042e-05,2.3481332643372135e-05,3.9916893860961562e-15,1.4833549991352799e-18,1.9173733876733345e-08,3.4165615857336604e-29,4.2041205534631574e-08,2.6713411120793353e-22,3.90882252648159e-18,1.2256896092830322e-15,2.8322137372670713e-18,7.7645961708338554e-13,1.0927408086858725e-21,0.0057275695359589249,0.0036737896752405052,3.7547173701915989e-10,3.0914877637262265e-05,2.8167892628277488e-14,2.2752281068200347e-09,5.6974496688641054e-07,1.0384117984043697e-09,4.9293816147769081e-07,4.9405869184360758e-07,3.963408852666896e-13,4.1622171240486062e-14,1.89853810225246e-11,5.7846404497467859e-14
2.0811737015422326e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32812687643729455,0.11291785584434619,0.020969176810346029,3.0359930657336165e-10,9.4653746810889474e-10,3.3289937873390237e-05,2.357253367264108e-05,4.0159079632315598e-15,1.4957153228214278e-18,1.9212939899790939e-08,3.4549194768908044e-29,4.2128044751452511e-08,2.6904744717862967e-22,3.9383639533006312e-18,1.2331038713628412e-15,2.8490963822254403e-18,7.8035576329777218e-13,1.1027501053498124e-21,0.0057274506901376547,0.0036807120823775558,3.7615785640655909e-10,3.0959011966282443e-05,2.8223564635851271e-14,2.2804851809053577e-09,5.7023571511525124e-07,1.0418747564419144e-09,4.9453337516647621e-07,4.9649103149746595e-07,3.9819946416131285e-13,4.1836420083260251e-14,1.9058723006970208e-11,5.8193750030302125e-14
2.0849240438367148e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32812071084359079,0.11291787864619794,0.020966020589270624,3.0552654925954045e-10,9.522173874807743e-10,3.3436086471745349e-05,2.3654756564114702e-05,4.0377892863170812e-15,1.5069042523333728e-18,1.9248224177388469e-08,3.4897436352769043e-29,4.2206121300047488e-08,2.7077783300230437e-22,3.9650868471071447e-18,1.2397993630803654e-15,2.8643467613829783e-18,7.8387060908891034e-13,1.1118196956922304e-21,0.005727343743430216,0.0036869408512647159,3.7677522515705972e-10,3.0998702043631085e-05,2.827367292446128e-14,2.2852192885060453e-09,5.706774026111533e-07,1.0449948769461662e-09,4.9597102080019108e-07,4.9868460504387021e-07,3.9987655804565052e-13,4.2029835117407446e-14,1.9124843024200437e-11,5.8507567785249624e-14
2.088674386131197e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32811454658264388,0.11291790129790498,0.02096286496183359,3.074626747609943e-10,9.5792012835646047e-10,3.3582518036976392e-05,2.3737113914095845e-05,4.0597509100280807e-15,1.5181546525435137e-18,1.9283507332732721e-08,3.5248558637350997e-29,4.2284123418523816e-08,2.725161832551388e-22,3.9919386043058775e-18,1.2465163392620917e-15,2.8796502819607398e-18,7.8739333036083259e-13,1.1209475642367478e-21,0.0057272368105354843,0.0036931682965227236,3.7739246254191809e-10,3.1038363081454045e-05,2.8323784348087477e-14,2.2899560017439658e-09,5.7111910332254715e-07,1.0481182739507542e-09,4.9741051635338228e-07,5.0088240877971497e-07,4.0155779946355489e-13,4.2223810794629792e-14,1.9191069331952543e-11,5.8822530035874852e-14
2.0924247284256793e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32810838365392425,0.11291792379945871,0.020959709927882032,3.0940770868205241e-10,9.6364574194288671e-10,3.3729232427953818e-05,2.3819605689060674e-05,4.0817929786981001e-15,1.5294667500891379e-18,1.9318789328102866e-08,3.5602580139749511e-29,4.2362051273019013e-08,2.7426251936881796e-22,4.0189196024347864e-18,1.2532548201791126e-15,2.8950070307460376e-18,7.9092392602297692e-13,1.1301339789640404e-21,0.0057271298914963187,0.003699394418491363,3.7800956858946512e-10,3.1077995229794153e-05,2.8373898950895515e-14,2.2946953264516127e-09,5.7156081712511525e-07,1.0512449464314011e-09,4.9885186125885006e-07,5.0308444028971215e-07,4.0324319262346991e-13,4.2418347762516383e-14,1.9257401897576441e-11,5.9138638964536032e-14
2.0961750707201615e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32810222205690504,0.11291794615085167,0.020956555487263103,3.1136167665604636e-10,9.6939427949620662e-10,3.3876229504300064e-05,2.3902231855494303e-05,4.103915636559977e-15,1.5408407720928551e-18,1.9354070125916085e-08,3.59595194604053e-29,4.2439905030049554e-08,2.7601686278635065e-22,4.0460302194497916e-18,1.2600148260936253e-15,2.9104170945043309e-18,7.9446239498196829e-13,1.139379208575121e-21,0.0057270229863543264,0.0037056192175102935,3.7862654333083077e-10,3.1117598637211783e-05,2.8424017001472983e-14,2.2994372643770455e-09,5.7200254389941971e-07,1.0543748912724172e-09,5.0029505494973448e-07,5.0529069717092572e-07,4.049327409565887e-13,4.2613446662542558e-14,1.9323840688918554e-11,5.9455898907812421e-14
2.0999254130146437e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32809606179106221,0.11291796835207776,0.020953401639824024,3.1332460434528401e-10,9.7516579232921355e-10,3.4023509126380075e-05,2.3984992379890722e-05,4.1261190277455336e-15,1.552276946164661e-18,1.9389349688727659e-08,3.6319395283302949e-29,4.2517684856495757e-08,2.777792349620167e-22,4.0732708337303688e-18,1.2667963772590119e-15,2.9258805599792327e-18,7.9800873614157175e-13,1.1486835224917175e-21,0.0057269160951498891,0.0037118426939190506,3.7924338680214336e-10,3.1157173450783169e-05,2.8474138087642646e-14,2.3041818272746275e-09,5.7244428351708527e-07,1.057508110144165e-09,5.0174009685925084e-07,5.0750117703261674e-07,4.0662644956061601e-13,4.2809108150854179e-14,1.9390385673587771e-11,5.9774310026059977e-14
2.1033007210796777e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32809051868952899,0.11291798820478435,0.020950563684171399,3.1509892105535676e-10,9.8037984019213626e-10,3.4156302248037141e-05,2.4059591700220211e-05,4.1461712258475899e-15,1.5626228313588023e-18,1.9421100208494842e-08,3.6645809743120513e-29,4.2587623627855932e-08,2.7937225224932356e-22,4.0978988473126154e-18,1.2729182112297309e-15,2.9398434090503414e-18,8.0120717300833817e-13,1.157108145356007e-21,0.0057268199050149217,0.0037174426921357594,3.7979843371049194e-10,3.1192766455658885e-05,2.8519249883808384e-14,2.3084541804453903e-09,5.7284186005620631e-07,1.0603308044696823e-09,5.0304221433644045e-07,5.094942175902126e-07,4.081543474443308e-13,4.2985685033244942e-14,1.9450366928016565e-11,6.0061866843451232e-14
2.1063384983382083e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3280855308193818,0.11291800596821637,0.02094800993469299,3.1670204443299691e-10,9.8508846134254032e-10,3.427601155508631e-05,2.4126824094747869e-05,4.1642743024764562e-15,1.5719774671134651e-18,1.9449674772745889e-08,3.694164078305735e-29,4.2650517538211621e-08,2.80811555929756e-22,4.120154579937158e-18,1.27844280918031e-15,2.9524470688718487e-18,8.0409121665581987e-13,1.1647315750183679e-21,0.0057267333435960235,0.0037224817749966156,3.802978850540178e-10,3.1224780545203814e-05,2.8559852817466928e-14,2.3123011208543287e-09,5.7319968768195533e-07,1.0628734941046122e-09,5.0421539931617001e-07,5.1129087564313848e-07,4.0953234168233934e-13,4.3144994680347872e-14,1.9504423559163733e-11,6.0321469351159282e-14
2.109376275596739e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32808054382169705,0.11291802363311669,0.020945456574128416,3.1831109200307219e-10,9.8981224797228771e-10,3.4395905994504244e-05,2.419414458198966e-05,4.1824306041770109e-15,1.5813732871292289e-18,1.9478248460587245e-08,3.7239431957810961e-29,4.2713363240548238e-08,2.8225616546147062e-22,4.1424962779004687e-18,1.2839815789525837e-15,2.9650859197208393e-18,8.0698042329523973e-13,1.1723942512992343e-21,0.0057266467913895079,0.0037275199906962376,3.8079725032451957e-10,3.1256776131126578e-05,2.8600457883104514e-14,2.3161497919520137e-09,5.7355752352108045e-07,1.0654183291130424e-09,5.0538979590527811e-07,5.1309030018199167e-07,4.1091307259450367e-13,4.3304674587430328e-14,1.9558549806109357e-11,6.0581831984080614e-14
