Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),COX(50)
1.2324693382141528e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31397852171320678,0.11252816781718013,0.014162583371600623,2.0320465561634087e-16,5.5056508748054847e-12,0.0012861457602663154,2.9818217237215841e-08,6.3910899274201763e-13,8.9393046253937036e-20,9.3241103117811904e-08,4.5439039935741685e-25,1.8387849259507356e-07,1.1135039841650197e-19,4.7631137821516559e-18,7.0236757193253746e-18,1.6560223678598444e-20,2.9511079655839243e-13,2.890709297921445e-18,0.0054609750772970983,0.017317930761684357,4.1373864918537919e-10,0.00011077236561663425,2.1232667841580702e-12,2.4374818479621459e-06,0.00067825422304289794,1.0306787481773752e-10,7.9541078259080239e-09,1.8663104238256753e-05,6.0723220504626507e-21,5.7618331298225507e-15,2.3069438094760496e-14
1.2349667880915766e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31395043708178461,0.11252629561879804,0.014149591450371689,2.0503183486787935e-16,5.5419885688426972e-12,0.0012908965091317796,2.9982410934100538e-08,6.4251151001466276e-13,9.0320953881516058e-20,9.3387117043165767e-08,4.5904640245138186e-25,1.8416817685994455e-07,1.1207684046786274e-19,4.7987550599416766e-18,7.073607385475666e-18,1.6688417820383462e-20,2.9610663780975018e-13,2.9157062909300414e-18,0.005460394461428277,0.017343914398290545,4.1434679098553094e-10,0.000110934108386236,2.1373644081309889e-12,2.450041235366512e-06,0.00068069412576369527,1.0338246346647478e-10,7.9954137186529403e-09,1.8730467802455385e-05,6.1135607826359616e-21,5.8007300986778935e-15,2.319439521467565e-14
1.2374642379690004e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31392237728186229,0.11252441975783341,0.014136613767136708,2.0687130582543894e-16,5.5784874221722961e-12,0.001295653985099184,3.0147121602005169e-08,6.4592465885857081e-13,9.1256476956426063e-20,9.3533041218135546e-08,4.6374007601317716e-25,1.844577149244149e-07,1.1280647770831966e-19,4.8345721868279645e-18,7.1237787199798133e-18,1.6817315164836517e-20,2.9710272078995959e-13,2.9408661880742408e-18,0.005459814117829585,0.01736986955827257,4.1495421634282578e-10,0.00011109574707130482,2.1515261374129489e-12,2.4626380633321234e-06,0.00068313738081084109,1.0369728467494716e-10,8.0368385077074035e-09,1.8797918419919509e-05,6.1549820152184396e-21,5.8398018819359337e-15,2.3319731349328924e-14
1.2399616878464242e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31389434227925334,0.11252254023926826,0.01412365030232348,2.0872312186410418e-16,5.6151477824366747e-12,0.0013004181789139035,3.0312349473687521e-08,6.493484492405692e-13,9.219966094735852e-20,9.3678875928618788e-08,4.6847164412573149e-25,1.8474710703181019e-07,1.1353931746615597e-19,4.8705655312299933e-18,7.1741902751187199e-18,1.6946917905007451e-20,2.9809903963408914e-13,2.9661897051010861e-18,0.0054592340461708973,0.017395796280774565,4.1556092618408805e-10,0.00011125728184337474,2.165752119122661e-12,2.4752723541189875e-06,0.00068558398350963194,1.0401233765925816e-10,8.0783822145269913e-09,1.8865455944019451e-05,6.1965860704466078e-21,5.8790488349413823e-15,2.3445446599202502e-14
1.242459137723848e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31386633203983316,0.11252065706807693,0.014110701036394327,2.1058733644604123e-16,5.6519699970603328e-12,0.0013051890813357402,3.0478094779870249e-08,6.527828911175775e-13,9.3150551486202905e-20,9.3824621458638744e-08,4.7324133173033269e-25,1.8503635342428749e-07,1.1427536707127607e-19,4.9067354607515128e-18,7.2248426026136001e-18,1.7077228234791992e-20,2.9909558849918948e-13,2.991677559397353e-18,0.0054586542461226755,0.017421694604871647,4.161669214346771e-10,0.0001114187128733331,2.180042500188196e-12,2.4879441298763558e-06,0.00068803392919264015,1.043276216372073e-10,8.1200448601346064e-09,1.8933080228403737e-05,6.23837326988118e-21,5.9184713126555297e-15,2.3571541063276491e-14
1.2449565876012717e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31383834652953796,0.11251877024922594,0.014097765949846016,2.1246400312022719e-16,5.6889544132491845e-12,0.0013099666831388958,3.0644357749247451e-08,6.5622799443662077e-13,9.4109194368172837e-20,9.397027809035674e-08,4.7804936462811249e-25,1.8532545434284549e-07,1.1501463385519658e-19,4.9430823421793814e-18,7.2757362536240395e-18,1.7208248348922793e-20,3.0009236156423273e-13,3.0173304699899103e-18,0.0054580747173559397,0.017447564569570032,4.1677220301848284e-10,0.00011158004033142325,2.1943974273600014e-12,2.5006534126447797e-06,0.00069048721319970045,1.0464313582835061e-10,8.1618264651217374e-09,1.9000791126998392e-05,6.2803439343791171e-21,5.9580696696359757e-15,2.3698014839034857e-14
1.2474540374786955e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31381038571436615,0.11251687978767416,0.014084845023209671,2.143531755221786e-16,5.7261013779898879e-12,0.001314750975111941,3.081113860849106e-08,6.5968376913483914e-13,9.5075635551926329e-20,9.4115846104085107e-08,4.8289596948153079e-25,1.8561441002733451e-07,1.1575712515103692e-19,4.9796065414824279e-18,7.326871778746107e-18,1.7339980442960371e-20,3.010893530300514e-13,3.0431491575460772e-18,0.0054574954595422911,0.017473406213807226,4.1737677185797028e-10,0.00011174126438723269,2.2088170475465958e-12,2.5134002243730989e-06,0.00069294383087787714,1.0495887945474382e-10,8.2037270496440311e-09,1.9068588494006318e-05,6.3224983836741173e-21,5.9978442597008983e-15,2.3824868022478011e-14
1.2499514873561193e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3137824495603771,0.11251498568837275,0.014071938237050696,2.1625490737368034e-16,5.7634112380491767e-12,0.0013195419480577868,3.0978437582257401e-08,6.6315022513950028e-13,9.6049921159685581e-20,9.4261325778299652e-08,4.8778137381585611e-25,1.8590322071646657e-07,1.1650284829351001e-19,5.0163084238103305e-18,7.3782497280104296e-18,1.7472426713284168e-20,3.0208655711927863e-13,3.0691343443739811e-18,0.0054569164723538956,0.017499219576452164,4.1798062887415104e-10,0.00011190238520971623,2.2233015074676009e-12,2.5261845869001354e-06,0.00069540377758147039,1.0527485174011943e-10,8.2457466334293565e-09,1.9136472183906566e-05,6.3648369368216304e-21,6.0377954362808376e-15,2.3952100708120877e-14
1.2524489372335431e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31375453803369102,0.11251308795626522,0.014059045571968722,2.1816925248251476e-16,5.8008843399731722e-12,0.0013243395927936533,3.114625489319361e-08,6.6662737236800919e-13,9.7032097477362154e-20,9.4406717389652161e-08,4.9270580602064984e-25,1.8619188664782479e-07,1.1725181061891297e-19,5.0531883534924973e-18,7.4298706508803399e-18,1.7605589357083637e-20,3.0308396807628656e-13,3.0952867544229111e-18,0.0054563377554634907,0.017525004696305354,4.1858377498656383e-10,0.00011206340296720214,2.237850953576262e-12,2.539006521952885e-06,0.00069786704867200232,1.0559105190976453e-10,8.2878852357806083e-09,1.9204442051453691e-05,6.4073599122787333e-21,6.0779235524860329e-15,2.4079712988997222e-14
1.254946387110967e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31372665110048931,0.11251118659628739,0.014046167008597508,2.2009626474219052e-16,5.8385210300867167e-12,0.0013291439001510441,3.1314590761944002e-08,6.7011522072791955e-13,9.8022210954673535e-20,9.4552021212982843e-08,4.9766949535124306e-25,1.8648040805787351e-07,1.1800401946511752e-19,5.0902466940369663e-18,7.481735096249989e-18,1.7739470572349292e-20,3.0408158016712633e-13,3.1216071132836728e-18,0.0054557593085443811,0.017550761612099043,4.1918621111334002e-10,0.00011222431782737176,2.2524655325669814e-12,2.5518660511716634e-06,0.00070033363951818009,1.0590747919163831e-10,8.3301428755681437e-09,1.9272497951677096e-05,6.4500676272719802e-21,6.1182289606000922e-15,2.4207704956675253e-14
1.2574438369883907e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31369878872701429,0.11250928161336748,0.014033302527604872,2.2203599813167013e-16,5.8763216544927405e-12,0.0013339548609757157,3.1483445407156573e-08,6.7361378011694296e-13,9.9020308205258006e-20,9.4697237521332715e-08,5.0267267193021902e-25,1.8676878518196773e-07,1.1875948217156087e-19,5.1274838081293194e-18,7.5338436124424819e-18,1.7874072557863876e-20,3.0507938767946729e-13,3.1480961481889357e-18,0.0054551811312704371,0.017576490362497348,4.1978793817117261e-10,0.00011238512995728673,2.2671453909729524e-12,2.5647631960885318e-06,0.00070280354549590279,1.0622413281540751e-10,8.3725195712389126e-09,1.9340639739880341e-05,6.4929603983171091e-21,6.1587120124900575e-15,2.4336076701254633e-14
1.2599412868658145e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31367095087956859,0.11250737301242601,0.014020452109692607,2.239885067151003e-16,5.9142865590715604e-12,0.0013387724661276463,3.1652819045489392e-08,6.7712306042295958e-13,1.0002643600679998e-19,9.4842366585955702e-08,5.0771556674888776e-25,1.8705701825436232e-07,1.1951820607923593e-19,5.1649000576316133e-18,7.586196747208072e-18,1.8009397513193452e-20,3.0607738492253692e-13,3.1747545880135819e-18,0.0054546032233160962,0.017602190986096458,4.2038895707527346e-10,0.00011254583952340061,2.2818906749254557e-12,2.5776979781186172e-06,0.00070527676198825669,1.0654101201199703e-10,8.4150153408221552e-09,1.9408867271640508e-05,6.5360385414930556e-21,6.1993730598317287e-15,2.4464828311367923e-14
1.2624387367432383e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31364313752451595,0.11250546079837592,0.014007615735596425,2.2595384464153939e-16,5.9524160894802465e-12,0.0013435967064810109,3.1822711891616901e-08,6.8064307152402679e-13,1.0104064130114374e-19,9.4987408676331125e-08,5.1279841166876504e-25,1.8734510750822176e-07,1.2028019853068216e-19,5.2024958035813162e-18,7.6387950477223183e-18,1.8145447638678632e-20,3.0707556622705986e-13,3.2015831632750553e-18,0.0054540255843563553,0.017627863521424703,4.2098926873946351e-10,0.00011270644669152852,2.2967015308917464e-12,2.5906704185959987e-06,0.00070775328438546525,1.0685811601520397e-10,8.4576302019175717e-09,1.9477180402807496e-05,6.5793023715259203e-21,6.2402124533751351e-15,2.459395987420018e-14
1.264936186620662e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31361534862827983,0.1125035449761226,0.013994793386085867,2.2793206614468545e-16,5.9907105911519963e-12,0.0013484275729241497,3.199312415823631e-08,6.8417382328838912e-13,1.0206297119440093e-19,9.5132364060175502e-08,5.1792143942304606e-25,1.8763305317562908e-07,1.2104546686997582e-19,5.2402714061902572e-18,7.6916390605842365e-18,1.8282225135425782e-20,3.080739259451981e-13,3.2285826061337002e-18,0.005453448214066777,0.017653508006942788,4.2158887407614911e-10,0.00011286695162687638,2.3115781052517061e-12,2.603680538749958e-06,0.00071023310808490019,1.0717544406065048e-10,8.5003641717049954e-09,1.9545578989503446e-05,6.6227522023451693e-21,6.2812305433809186e-15,2.472347147548535e-14
1.2674336364980858e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31358758415734439,0.11250162555056374,0.01398198504196423,2.2992322554260615e-16,6.0291704092954487e-12,0.0013532650563595409,3.2164056056074019e-08,6.8771532557448678e-13,1.0309347295707744e-19,9.527723300345486e-08,5.2308488361808096e-25,1.8792085548759513e-07,1.2181401844272034e-19,5.2782272248436005e-18,7.7447293318145503e-18,1.8419732205298195e-20,3.0907245845049008e-13,3.2557536503931095e-18,0.005452871112123483,0.017679124481043879,4.2218777399623828e-10,0.000113027354494063,2.3265205437864155e-12,2.6167283596852941e-06,0.00071271622849108669,1.0749299538479968e-10,8.5432172669548382e-09,1.9614062888121969e-05,6.6663883476779489e-21,6.3224276801070816e-15,2.4853363199503264e-14
1.2699310863755096e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31355984407825388,0.11249970252658952,0.01396919068406849,2.3192737723746678e-16,6.0677958888940418e-12,0.0013581091477037714,3.2335507793891779e-08,6.9126758823096459e-13,1.0413219402418562e-19,9.5422015770396537e-08,5.2828897873484727e-25,1.8820851467406771e-07,1.2258586059603691e-19,5.3163636180988205e-18,7.7980664068539177e-18,1.8557971050907421e-20,3.1007115813779122e-13,3.2830970315004564e-18,0.0054522942782031583,0.017704712982053814,4.2278596940926357e-10,0.00011318765545707578,2.3415289927097966e-12,2.6298139024316811e-06,0.00071520264101564157,1.0781076922719876e-10,8.5861895040109003e-09,1.9682631955327585e-05,6.710211119771822e-21,6.3638042127837385e-15,2.4983635129104165e-14
1.2721787912651909e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31353489883449698,0.11249796873240328,0.013957687704374312,2.3374226720766813e-16,6.1027007460237964e-12,0.0013624744721795431,3.2490258992074228e-08,6.9447383287048767e-13,1.0507410982755521e-19,9.555224679686754e-08,5.3300761538251535e-25,1.8846728575879805e-07,1.23283338054022e-19,5.3508410589930955e-18,7.8462812419838804e-18,1.8683013501265217e-20,3.1097012618145773e-13,3.3078540316738774e-18,0.0054517753565677344,0.017727718747591926,4.2332374367806217e-10,0.00011333183933077111,2.3550931564916949e-12,2.6416231603517042e-06,0.00071744322326237138,1.0809695531155237e-10,8.6249663967776968e-09,1.9744416816705597e-05,6.7498114378656702e-21,6.4011967638869612e-15,2.5101205008838971e-14
1.2744264961548721e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31350997329677888,0.11249623203100985,0.013946196024105741,2.3556776484913228e-16,6.1377403193603353e-12,0.0013668451351133242,3.2645431577584157e-08,6.9768880854537344e-13,1.0602275663529406e-19,9.5682408423327341e-08,5.3775954208778259e-25,1.8872594126343489e-07,1.2398349219282973e-19,5.3854653152955471e-18,7.8946968263401233e-18,1.8808652081424197e-20,3.1186922106335671e-13,3.3327517601949604e-18,0.0054512566515345666,0.017750701913760603,4.2386094869275211e-10,0.00011347594091315336,2.3687110132299769e-12,2.6534630050602838e-06,0.00071968646507922815,1.0838332046877e-10,8.6638398186456677e-09,1.9806270444644991e-05,6.7895634027588141e-21,6.4387351623614585e-15,2.5219082979417148e-14
1.2766742010445534e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31348506744083454,0.11249449242595846,0.013934715629362616,2.3740390999468057e-16,6.1729148599262229e-12,0.0013712211299125069,3.2801025698552295e-08,7.00912522414965e-13,1.0697816936975006e-19,9.5812500838832621e-08,5.4254493161030971e-25,1.8898448135343627e-07,1.2468632837162629e-19,5.4202366466709504e-18,7.9433135563366128e-18,1.8934888398608124e-20,3.1276843874138625e-13,3.3577907566208282e-18,0.005450738162869115,0.017773662508359989,4.2439758511339441e-10,0.00011361996032253625,2.3823826691343287e-12,2.6653334516716959e-06,0.00072193236313601984,1.0866986414806202e-10,8.7028097806727356e-09,1.9868192735214375e-05,6.8294672405929223e-21,6.4764196619301002e-15,2.5337269098263848e-14
1.2789219059342347e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31346018124243835,0.11249274992079351,0.013923246506266692,2.3925074253163239e-16,6.2082246185947267e-12,0.0013756024499936691,3.2957041501836103e-08,7.0414498163219906e-13,1.0794038306147317e-19,9.594252423132865e-08,5.4736395728726547e-25,1.892429061935852e-07,1.2539185195054943e-19,5.455155312238557e-18,7.9921318280023093e-18,1.9061724060510048e-20,3.1366777518728057e-13,3.3829715615877957e-18,0.0054502198903372085,0.01779660055914643,4.2493365359923379e-10,0.00011376389767682824,2.3961082309493659e-12,2.6772345152539264e-06,0.00072418091410717032,1.0895658580090321e-10,8.7418762936370141e-09,1.9930183584658476e-05,6.8695231763051486e-21,6.5142505154292543e-15,2.5455763421881533e-14
1.281169610823916e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31343531467740349,0.1124910045190544,0.013911788640961592,2.4110830240164576e-16,6.2436698460894137e-12,0.0013799890887825591,3.3113479133023431e-08,7.0738619334360905e-13,1.0890943284928866e-19,9.607247878765631e-08,5.5221679303419407e-25,1.8950121594799359e-07,1.2610006829070297e-19,5.4902215705715395e-18,8.0411520369801926e-18,1.9189160675287251e-20,3.1456722638657403e-13,3.4082947168115617e-18,0.005449701833705029,0.017819516093832519,4.2546915480847381e-10,0.00011390775309359551,2.4098878044138053e-12,2.6891662107667771e-06,0.000726432114671773,1.0924348487800721e-10,8.7810393680650169e-09,1.999224288939774e-05,6.909731435445938e-21,6.5522279762931512e-15,2.5574566005828117e-14
1.2831925452246291e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31341295153543686,0.11248943118383961,0.01390148617616345,2.4278931120986781e-16,6.2756865837831325e-12,0.0013839416057614227,3.3254633783257687e-08,7.1031077316785277e-13,1.0978745165002378e-19,9.6189379186966615e-08,5.5661339702421412e-25,1.8973359646375542e-07,1.2673976973941916e-19,5.521907608155857e-18,8.0854432081493014e-18,1.9304368772807153e-20,3.1537682727323182e-13,3.4312077145804989e-18,0.0054492357671373833,0.017840120846653484,4.2595062141856608e-10,0.00011403715300893704,2.4223356882488742e-12,2.6999309393660989e-06,0.00072846045784128528,1.0950184529323484e-10,8.8163687035779807e-09,2.0048154707473254e-05,6.9460492906266947e-21,6.586533249128466e-15,2.5681751939143266e-14
1.2852154796253423e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31339060425935572,0.11248785550783606,0.013891192808899311,2.4447907074817748e-16,6.3078134367564659e-12,0.0013878984207960677,3.3396130335347224e-08,7.1324245349670197e-13,1.1067106200766065e-19,9.6306224114097913e-08,5.6103765611270639e-25,1.8996588401116273e-07,1.2738166057759684e-19,5.5537135926110141e-18,8.1298985565765018e-18,1.9420066118125303e-20,3.1618651496239738e-13,3.4542368521533205e-18,0.0054487698750894844,0.01786070740398607,4.2643162954561456e-10,0.00011416648673492142,2.4348274850981488e-12,2.7107205027577296e-06,0.00073049094208081232,1.0976034858175173e-10,8.8517762694649208e-09,2.0104121815317703e-05,6.9824908724612154e-21,6.6209576622350124e-15,2.5789187646796798e-14
1.2872384140260555e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31336827283160856,0.1124862774936137,0.013880908529113129,2.461776102462892e-16,6.340050587474446e-12,0.0013918595291128474,3.3537968892802633e-08,7.1618123952669397e-13,1.1156028976361009e-19,9.6423013702990121e-08,5.6548969828926989e-25,1.9019807870848029e-07,1.2802574471546423e-19,5.5856397113000425e-18,8.1745183698795925e-18,1.9536253884532337e-20,3.1699628655605514e-13,3.4773825266841343e-18,0.0054483041573916372,0.017881275785942227,4.2691217966754874e-10,0.00011429575435645594,2.4473632721189393e-12,2.721534911721397e-06,0.00073252356497898526,1.1001899434611888e-10,8.8872620728412547e-09,2.0160144137785146e-05,7.0190563440047825e-21,6.6555013994748284e-15,2.5896873167378346e-14
1.2892613484267687e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31334595723466951,0.1124846971437394,0.01387063332676312,2.4788495896918845e-16,6.3723982183030266e-12,0.0013958249259440924,3.3680149558310186e-08,7.1912713645017588e-13,1.1245516083047572e-19,9.6539748086874467e-08,5.6996965192502913e-25,1.9043018067354444e-07,1.2867202606386946e-19,5.6176861512263786e-18,8.2193029354206638e-18,1.9652933245611473e-20,3.1780613916515964e-13,3.5006451360356882e-18,0.005447838613874381,0.017901826012605437,4.2739227226166631e-10,0.00011442495595819871,2.4599431263827955e-12,2.7323741769960839e-06,0.00073455832412745031,1.1027778218972032e-10,8.9228261206490228e-09,2.0216221599844039e-05,7.055745867982679e-21,6.6901646445203305e-15,2.6004808538876231e-14
1.291284282827482e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31332365745103763,0.11248311446077683,0.013860367191821708,2.4960114621701442e-16,6.404856511508848e-12,0.0013997946065280979,3.3822672433734529e-08,7.2208014945530588e-13,1.1335570119209033e-19,9.6656427398278534e-08,5.7447764577325909e-25,1.9066219002376699e-07,1.2932050853427626e-19,5.6498530990334757e-18,8.2642525403054467e-18,1.977010537523488e-20,3.186160699096111e-13,3.5240250787795026e-18,0.0054473732443684891,0.017922358104030742,4.2787190780473888e-10,0.00011455409162454645,2.4725671253920527e-12,2.743238309295098e-06,0.00073659521712084836,1.1053671171760235e-10,8.9584684196484896e-09,2.0272354126576958e-05,7.0925596062251799e-21,6.7249475803778456e-15,2.6112993798686461e-14
1.2933072172281951e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31330137346323778,0.11248152944728632,0.013850110114275501,2.5132620132496809e-16,6.4374256492590427e-12,0.0014037685661091154,3.3965537620120698e-08,7.2504028372605648e-13,1.1426193690355073e-19,9.6773051769029937e-08,5.7901380896987669e-25,1.9089410687613756e-07,1.2997119603876086e-19,5.6821407410045071e-18,8.3093674713826805e-18,1.9887771447560847e-20,3.1942607591823464e-13,3.5475227541959872e-18,0.0054469080487049761,0.017942872080244816,4.283510867729295e-10,0.00011468316143966339,2.4852353464273417e-12,2.7541273192784254e-06,0.0007386342415568372,1.1079578253514472e-10,8.9941889764302677e-09,2.0328541643180363e-05,7.1294977204503461e-21,6.7598503900228276e-15,2.6221428983603573e-14
1.2953301516289083e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3132791052538198,0.1124799421058252,0.013839862084125276,2.5306015366321301e-16,6.4701058136209668e-12,0.0014077467999373404,3.4108745217696414e-08,7.2800754444221582e-13,1.1517389409126609e-19,9.6889621330260546e-08,5.8357827103398615e-25,1.9112593134722681e-07,1.3062409249000816e-19,5.7145492630620322e-18,8.3546480152436491e-18,2.0005932637030599e-20,3.2023615432875828e-13,3.571138562274551e-18,0.0054464430267150889,0.017963367961246004,4.2882980964170976e-10,0.0001148121654874845,2.4979478662637363e-12,2.7650412175497546e-06,0.00074067539503609064,1.1105499424774978e-10,9.0299877974206439e-09,2.0384784074964396e-05,7.1665603725349804e-21,6.7948732566422318e-15,2.6330114129820373e-14
1.2973530860296215e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3132568528053587,0.11247835243894745,0.013829623091385945,2.548030326367845e-16,6.5028971865620306e-12,0.0014117293032689061,3.4252295325874181e-08,7.3098193677938966e-13,1.1609159895298785e-19,9.7006136212410219e-08,5.8817116186835954e-25,1.9135766355318899e-07,1.3127920180130858e-19,5.7470788507677077e-18,8.4000944582215991e-18,2.0124590118365545e-20,3.2104630228779327e-13,3.5948729037137057e-18,0.0054459781782303061,0.017983845767004358,4.2930807688600705e-10,0.00011494110385168304,2.510704762107885e-12,2.7759800146909874e-06,0.00074271867516225918,1.1131434646258623e-10,9.0658648888655731e-09,2.0441081347352685e-05,7.203747723431457e-21,6.8300163627416036e-15,2.6439049272943585e-14
1.2993760204303347e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31323461610045478,0.112476760449204,0.013819393126086543,2.5655486768549271e-16,6.5357999499495271e-12,0.0014157160713658701,3.4396188043253254e-08,7.3396346590900418e-13,1.1701507775783437e-19,9.7122596545230468e-08,5.9279261175994814e-25,1.915893036097648e-07,1.3193652788655448e-19,5.7797296893219846e-18,8.4457070863911554e-18,2.0243745066564334e-20,3.2185651695081357e-13,3.618726179921183e-18,0.0054455135030823457,0.018004305517461731,4.2978588898023221e-10,0.00011506997661568785,2.5235061114505051e-12,2.7869437212475713e-06,0.00074476407954198051,1.1157383878803407e-10,9.1018202568341439e-09,2.0497433385882063e-05,7.2410599334091072e-21,6.865279890319257e-15,2.6548234447990884e-14
1.301398954831048e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31321239512173354,0.11247516613914249,0.01380917217827018,2.5831568828383188e-16,6.5688142855503876e-12,0.001419707099496208,3.4540423467621886e-08,7.3695213699830661e-13,1.1794435684633673e-19,9.7239002457788428e-08,5.9744275138037923e-25,1.9182085163228367e-07,1.3259607466023687e-19,5.8125019635638216e-18,8.4914861855677803e-18,2.0363398656899986e-20,3.2266679548213523e-13,3.6426987930140323e-18,0.0054450490011031588,0.018024747232531779,4.3026324639808806e-10,0.00011519878386271596,2.5363519910092666e-12,2.7979323476955556e-06,0.00074681160578490694,1.1183347083188457e-10,9.1378539072375196e-09,2.0553840116202423e-05,7.2784971632327184e-21,6.9006640218523555e-15,2.6657669689378679e-14
1.3034218892317611e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31319018985184544,0.11247356951130746,0.013798960237994037,2.6008552394090174e-16,6.601940375031003e-12,0.0014237023829338055,3.4685001695959049e-08,7.3994795521036728e-13,1.1887946263047172e-19,9.7355354078470033e-08,6.0212171178637784e-25,1.9205230773566668e-07,1.3325784603744244e-19,5.8453958579704282e-18,8.5374320413072656e-18,2.0483552064917479e-20,3.2347713505489941e-13,3.6667911458187167e-18,0.0054445846721249292,0.018045170932100042,4.3074014961263944e-10,0.0001153275256757357,2.5492424775077002e-12,2.8089459044794846e-06,0.00074886125150366455,1.1209324220306384e-10,9.1739658458155032e-09,2.0610301464076481e-05,7.3160595731930343e-21,6.9361689395221186e-15,2.6767355030937666e-14
1.3054448236324743e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31316800027346597,0.11247197056824028,0.013788757295329331,2.6186440420027192e-16,6.6351783999569643e-12,0.0014277019169584421,3.4829922824437354e-08,7.4295092570408308e-13,1.1982042159370371e-19,9.7471651534985261e-08,6.0682962442049049e-25,1.9228367203442951e-07,1.3392184593384845e-19,5.8784115566568569e-18,8.5835449389049633e-18,2.0604206466429599e-20,3.2428753285104277e-13,3.6910036418712586e-18,0.0054441205159800722,0.018065576636023973,4.3121659909652913e-10,0.00011545620213745997,2.5621776484419921e-12,2.8199844020222317e-06,0.0007509130143138372,1.1235315251251648e-10,9.210156078123855e-09,2.0666817355379497e-05,7.3537473223553428e-21,6.9717948245461789e-15,2.6877290505921259e-14
1.3074677580331875e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3131458263692955,0.11247036931247904,0.013778563340361292,2.636523586398957e-16,6.6685285417929038e-12,0.0014317056968557844,3.4975186948425028e-08,7.4596105363417711e-13,1.2076726029100821e-19,9.7587894954371648e-08,6.1156662111153501e-25,1.9251494464268565e-07,1.3458807826572001e-19,5.9115492433757408e-18,8.6298251633954067e-18,2.0725363037514374e-20,3.2509798606127962e-13,3.7153366854173412e-18,0.0054436565325012409,0.018085964364133039,4.3169259532170488e-10,0.0001155848133303876,2.5751575806725784e-12,2.8310478506849966e-06,0.00075296689183400182,1.1261320137091931e-10,9.2464246095596257e-09,2.0723387716099082e-05,7.3915605701038089e-21,7.0075418584809236e-15,2.6987476146989996e-14
1.3094906924339007e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31312366812205961,0.11246876574655884,0.013768378363189136,2.6544941687205169e-16,6.7019909819022874e-12,0.0014357137179173806,3.5120794162487245e-08,7.4897834415120124e-13,1.217200053489175e-19,9.7704084462996758e-08,6.1633283407493405e-25,1.9274612567414744e-07,1.3525654694990759e-19,5.9448091015171143e-18,8.6762729995518745e-18,2.0847022954513161e-20,3.25908491885088e-13,3.7397906814123763e-18,0.0054431927215213161,0.01810633413622869,4.3216813875941169e-10,0.00011571335933679283,2.5881823505410433e-12,2.8421362607765146e-06,0.00075502288168571613,1.1287338838903723e-10,9.282771445359603e-09,2.0780012472335035e-05,7.4294994759725339e-21,7.0434102230949449e-15,2.7097911986215949e-14
