Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57)
7.6945360852849e-21,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999693,0.099999999999997591,0.099999999999999659,7.099974519564439e-123,1.9651169066465301e-57,2.2811689911554132e-37,4.8661648395225514e-66,8.0198953961527855e-53,2.4535537750302609e-43,3.9820851333428221e-26,4.7062149123395168e-103,3.9820851328048865e-26,1.3080650707927945e-65,1.6955095595552147e-67,1.1491489365842895e-66,5.0544105255305161e-95,2.4535537789682216e-43,1.2914793852195477e-80,2.4208339093738985e-15,7.0612178977393751e-16,1.6002720777441762e-20,1.1158674179829775e-31,1.6002721148446993e-20,1.8544475898922791e-28,7.5765689210049924e-32,2.5590913165190598e-37,2.6587788617209384e-61,8.3151881233130361e-51
1.539575725839368e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999383,0.099999999999995162,0.099999999999999312,4.5519809209150046e-121,1.5732904749288776e-56,1.8252614947460079e-36,3.8958907446704403e-65,6.4224205993319982e-52,9.8206092469446872e-43,7.9676299420863895e-26,1.5082430895738635e-101,7.9676299399332432e-26,1.0475129443891302e-64,2.7090287823807968e-66,9.2001788111741173e-66,8.0936423273901908e-94,9.8206092783945805e-43,2.0686114814205194e-79,4.8437710628027534e-15,1.4128570650298442e-15,3.2019344503271775e-20,4.4545789158093212e-31,3.2019345988563844e-20,7.4195921574024727e-28,6.0635478961756474e-31,2.2712293482534171e-36,9.4300815221284537e-60,1.3307375602817082e-49
3.079819960461124e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559998755,0.099999999999990319,0.099999999999998604,2.9158296557019494e-119,1.2591138299990618e-55,1.4595054606590874e-35,3.1178969150488236e-64,5.1405392970367391e-51,3.9295228932905038e-42,1.5938719562840568e-25,4.8299878824845254e-100,1.5938719554225181e-25,8.3843491836546231e-64,4.3148956591318142e-65,7.3629391727082034e-65,1.2955099779043026e-92,3.9295229183364327e-42,3.3115749676189767e-78,9.6896453696549396e-15,2.8263276155415853e-15,6.4052590841027197e-20,1.7730392200062482e-30,6.4052596786562158e-20,2.9663804656305334e-27,4.8489812515237564e-30,2.1732553625884778e-35,3.6025378069564195e-58,2.1282488215660163e-48
6.160308429704636e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559997501,0.099999999999980632,0.099999999999997188,1.8669526062107872e-117,1.0074875605933581e-54,1.1659913717102683e-34,2.494793628255719e-63,4.1134725518999189e-50,1.5720650332168305e-41,3.1880898817417115e-25,1.546173970405921e-98,3.1880898782949963e-25,6.7091780189396576e-63,6.8362061665874436e-64,5.891470028636668e-64,2.0732396116824931e-91,1.5720650530624622e-41,5.2999576400911458e-77,1.9381393983337219e-14,5.6532687165647797e-15,1.2811907906091993e-19,7.0194127914049863e-30,1.2811910286634556e-19,1.1848111781436719e-26,3.8740138393132048e-29,2.306715295910106e-34,1.5255910441196995e-56,3.4006949849423681e-47
1.2321285368191661e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559994997,0.099999999999961245,0.099999999999994357,1.1951235729243701e-115,8.0607464142825804e-54,9.3002841365686502e-34,1.9960472566646212e-62,3.2911941107734713e-49,6.2887719255331899e-41,6.376525737884295e-25,4.9486814711008994e-97,6.3765257240963138e-25,5.3680219762034861e-62,1.0722943916602921e-62,4.7136235499946555e-63,3.317556635487032e-90,6.2887720812808657e-41,8.4810825557022248e-76,3.8764891210613379e-14,1.1307150918610022e-14,2.5625203767823555e-19,2.7505641928611954e-29,2.5625213306229351e-19,4.7242262499372366e-26,3.0900934538105557e-28,2.7500779692264369e-33,7.255775904283889e-55,5.4255441366574899e-46
2.464323924516571e-19,0.09977366400000001,0.80000000000000004,0.0,0.2893436255998999,0.099999999999922484,0.099999999999988709,7.650597948257471e-114,6.4490248870312248e-53,7.3956032580918507e-33,1.5971565551830257e-61,2.6331210427829563e-48,2.515611135926116e-40,1.2753397471078554e-24,1.5837260564039566e-95,1.2753397415924394e-24,4.2946894368307403e-61,1.6502600003925672e-61,3.7710778653372196e-62,5.3091213010517906e-89,2.5156112559378217e-40,1.3570652465331258e-74,7.7531885664812181e-14,2.2614915322695913e-14,5.1251788362300698e-19,1.0568665923404533e-28,5.1251826640026435e-19,1.8775550734567394e-25,2.4572642682243293e-27,3.6347964634100548e-32,3.827331450035383e-53,8.6305122113117245e-45
4.928714699911381e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559979976,0.099999999999844949,0.099999999999977399,4.9054613827707834e-112,5.1595161008878457e-52,5.8460136335795068e-32,1.2805259248200756e-60,2.1065620439911822e-47,1.0062649307055451e-39,2.5507141021103442e-24,5.0681602170138879e-94,2.5507140800482328e-24,3.4358603188980316e-60,2.4521415060151857e-60,3.0169339122325305e-61,8.5121532161042856e-88,1.0062650201050235e-39,2.171378041707254e-73,1.5506587457179558e-13,4.5230444130849358e-14,1.0250492903532705e-18,3.9162282957668094e-28,1.0250508311193956e-18,7.4144208744798897e-25,1.942386605334656e-26,5.1635733236937015e-31,2.1711399559987587e-51,1.3649651556158752e-43
9.857496250701e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559959947,0.099999999999689879,0.099999999999954778,3.2228079455875577e-110,4.1278871266490486e-51,4.5677601424541598e-31,1.0571661362216024e-59,1.685273969211869e-46,4.0251006984813862e-39,5.1014628455698102e-24,1.6218491942728206e-92,5.1014627573205328e-24,2.7487318015838589e-59,3.4293010029764155e-59,2.413575790815837e-60,1.4029391094176841e-86,4.0251013266399833e-39,3.4742638320991563e-72,3.101338523801056e-13,9.0461501747082997e-14,2.0501109631779555e-18,1.3630197943421036e-27,2.0501172005836675e-18,2.8917227698681796e-24,1.5176451680359959e-25,7.6176268911503351e-30,1.2794307855150652e-49,2.1346486588401436e-42
1.971505935228024e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559919885,0.099999999999379738,0.09999999999990955,2.8525572837135839e-108,3.3025787447008046e-50,3.4910051979119336e-30,1.2341139016231809e-58,1.3482261085972212e-45,1.6100484926604486e-38,1.0202960466306446e-23,5.1899782940367408e-91,1.020296011330798e-23,2.1990029208312392e-58,4.3684521990688559e-58,1.9308721174006695e-59,3.2170799424911726e-85,1.6100488960405649e-38,5.558869452921536e-71,6.2026980797409868e-13,1.8092361697925788e-13,4.1002297462940529e-18,4.3080289322275285e-27,4.100255250096323e-18,1.1014074305932422e-23,1.1598386452174059e-24,1.1310460116129215e-28,7.5869621725364118e-48,3.2677231011995281e-41
3.943018555543871e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559839766,0.099999999998759456,0.099999999999819095,9.1272504108129746e-106,2.6422916657640966e-49,2.5629253217651558e-29,5.4726845038445694e-57,1.0785791794762418e-44,6.4402105420102058e-38,2.0405956243047793e-23,1.6608029165046624e-89,2.0405954831054291e-23,1.759209425869053e-57,4.9330235968227286e-57,1.5447023202502247e-58,2.7609754914572558e-83,6.4402128472864616e-38,8.8942294584081065e-70,1.2405417190715768e-12,3.6184784744244018e-13,8.2004490624746767e-18,1.2029302749451701e-26,8.2005549600490467e-18,4.0180298984752355e-23,8.5141658073830609e-24,1.6394170556087456e-27,4.3881296695740605e-46,4.8113464206398074e-40
7.886043796175567e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559679527,0.099999999997518907,0.09999999999963817,6.9290193658699164e-103,2.113986765332045e-48,1.7587491566860134e-28,5.3047883507945514e-55,8.6285549158212769e-44,2.5760876469173903e-37,4.0811949937583905e-23,5.3145858984481519e-88,4.0811944289632766e-23,1.4073705321436317e-56,4.924702385553089e-56,1.2357637585990029e-57,5.3177854434248023e-81,2.5760888146791346e-37,1.4230799324702218e-68,2.4810855409045015e-12,7.2369630836414008e-13,1.6400814695280064e-17,2.9640129859330831e-26,1.6401262692871918e-17,1.3634587621099806e-22,5.8415367648112783e-23,2.2429826888080214e-26,2.3903501219438393e-44,6.6360084162469003e-39
1.577209427743896e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559359045,0.099999999995037808,0.099999999999276321,5.4334269677434469e-100,1.6912709663455e-47,1.0927681988526981e-27,5.2002147928160167e-53,6.9026978229707941e-43,1.030435837457276e-36,8.1623945890722603e-23,1.7006706408615494e-86,8.1623923299134759e-23,1.1258978715089241e-55,4.4614368074551634e-55,9.8861185082027044e-57,1.0424958225432564e-78,1.0304363739371902e-36,2.2769309549883442e-67,4.9621731831222228e-12,1.447393230188888e-12,3.2801253967867685e-17,6.6368441573559682e-26,3.2803175526785547e-17,4.1603410253437798e-22,3.6281342530563576e-22,2.7973571438504695e-25,1.1812192073633249e-42,8.3120483578578508e-38
3.1544195239965743e-17,0.09977366400000001,0.80000000000000004,0.0,0.2893436255871808,0.099999999990075597,0.099999999998552622,3.7972044681426131e-97,1.3530537537603006e-46,6.0170259332491464e-27,4.5319265236591699e-51,5.5219163012850798e-42,4.1217456485234663e-36,1.6324797205202458e-22,5.4421543142759811e-85,1.6324788168759417e-22,9.0071927425099345e-55,3.8045051709119528e-54,7.9088995099792364e-56,1.8182020760558071e-76,4.1217479605815893e-36,3.6430935390974353e-66,9.9243484617651572e-12,2.8947870737637822e-12,6.5600964582547931e-17,1.4039831722622006e-25,6.5609199701835073e-17,1.11717434773182e-21,1.9961663688918058e-21,3.1059176889317832e-24,5.1437956777049174e-41,9.2540170738356998e-37
6.308839716501931e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557436155,0.099999999980151175,0.099999999997105224,2.3218335523213801e-94,1.082458771808241e-45,2.9498944583252478e-26,3.4532375346820381e-49,4.4171426674383044e-41,1.6486993121597183e-35,3.2649616138501961e-22,1.7414927621979857e-83,3.2649579994235969e-22,7.2057644813050948e-54,3.141409672002903e-53,6.3271236134568151e-55,2.7731621662900543e-74,1.6487002731537136e-35,5.8289578652634626e-65,1.9848698995880983e-11,5.7895747606151671e-12,1.311957144228504e-16,2.8857257128569485e-25,1.3123047697812742e-16,2.6636906067230885e-21,9.7708422520993886e-21,3.0748404254690241e-23,1.9565800606527244e-39,9.1841019804338839e-36
1.2617680101512642e-16,0.09977366400000001,0.80000000000000004,0.0,0.289343625548723,0.099999999960302344,0.099999999994210442,1.9451289049070009e-91,8.6597402409958174e-45,1.3247274252024714e-25,2.3141337623645652e-47,3.5330883522112881e-40,6.5948040976002304e-35,6.5299308801448815e-22,5.5727984013019776e-82,6.5299164236513719e-22,5.7646259048735637e-53,2.5524997136027321e-52,5.0617038910878323e-54,3.7201463507874775e-72,6.5948080162388954e-35,9.3263551242017536e-64,3.9697399971432465e-11,1.1579150133124321e-11,2.6236653120993281e-16,5.8493281511332221e-25,2.625105392386376e-16,5.8404585087804109e-21,4.3738492452136965e-20,2.7812046604242146e-22,6.5439504171345469e-38,8.3359816732425496e-35
2.523536087153407e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362549744591,0.099999999920604682,0.099999999988420865,9.2126820704094977e-89,6.9278304324278703e-44,5.6332990315566185e-25,1.3687877383815821e-45,2.8254692762230986e-39,2.6379268025918985e-34,1.3059891325029288e-21,1.7833078752827019e-80,1.3059833508783203e-21,4.6117227747848367e-52,2.0575161806262112e-51,4.0493705486129863e-53,4.4052566610330015e-70,2.6379283846679228e-34,1.492223734378037e-62,7.9394801551814793e-11,2.3158300873368153e-11,5.2463345450486482e-16,1.1776539421825448e-24,5.2522178920199507e-16,1.2218658740265562e-20,1.8480904910915795e-19,2.3681324887715649e-21,1.9314450434182981e-36,7.1421255618631244e-34
5.047072241157691e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362539489178,0.099999999841209358,0.099999999976841711,3.8156574891902992e-86,5.5422958879733006e-43,2.3244757964959135e-24,7.0842816508408221e-44,2.25877416052321e-38,1.0551747871414017e-33,2.6119899814059368e-21,5.7066635637606542e-79,2.6119668626914232e-21,3.6894131406082495e-51,1.6517832331542467e-50,3.2395081056955887e-52,4.5655035401113784e-68,1.0551754224289424e-33,2.3875798528032283e-61,1.5878960322969685e-10,4.6316602334757969e-11,1.0488686302411083e-15,2.3630963363556542e-24,1.0512550195032694e-15,2.4972128530578256e-20,7.529549694983544e-19,1.9396771158678212e-20,4.9859042252129642e-35,5.9204044481724668e-33
7.570608395161977e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362529233765,0.099999999761814035,0.099999999965262557,2.4789034718740055e-85,1.584782381944123e-42,4.9845536272071452e-24,3.6954046724264344e-43,6.7030347183251183e-38,2.2422523748225885e-33,3.9179995852437278e-21,2.730181385115734e-78,3.9179504694175648e-21,1.095300383647583e-50,4.9081051141625335e-50,9.2629875787744883e-52,2.8150945045817068e-67,2.2422537257917637e-33,9.0327391571504633e-61,2.3818440342469638e-10,6.9474903777049926e-11,1.5728053052904036e-15,3.5485388963534075e-24,1.5779049652476027e-15,3.7718513801722158e-20,1.6006188305330671e-18,5.5594877031060937e-20,2.1436469424202301e-34,1.7084444551314469e-32
1.0094144549166262e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362518978352,0.099999999682418711,0.099999999953683402,1.6191295202872429e-84,3.3428255159580194e-42,8.5430520506548355e-24,1.2742368026209134e-42,1.4599319875529037e-37,3.8250280942758609e-33,5.2240179390323978e-21,9.036020910683531e-78,5.2239341711663672e-21,2.3866151914949729e-50,1.0698603817534405e-49,1.9538359999427592e-51,1.0947745789273829e-66,3.8250303990925282e-33,2.3512272244543326e-60,3.1757920213681339e-10,9.2633205200244015e-11,2.0964436497218421e-15,4.7339816227369639e-24,2.1051774633807653e-15,5.0457648512859941e-20,2.721453409998304e-18,1.1713977033571728e-19,6.4926842822344761e-34,3.6218549060522305e-32
1.5141216857174831e-15,0.09977366400000001,0.80000000000000004,0.0,0.2893436249846752,0.099999999523628064,0.099999999930525107,3.8585974818198871e-83,9.1306109098067477e-42,1.7767000413884077e-23,7.6011259270681792e-42,4.2339886164157056e-37,7.9192670394731124e-33,7.8360751667558327e-21,5.2723293097382537e-77,7.8359017980346542e-21,6.9276858033070847e-50,3.1060180204111815e-49,5.3365486542331291e-51,7.7099825516147658e-66,7.9192718095933545e-33,8.6287493909477352e-60,4.7636879608081299e-10,1.3894980800181069e-10,3.1430207020720664e-15,7.1048675759697526e-24,3.1612011119349393e-15,7.5918897987150278e-20,5.5850954893321804e-18,3.1833176865129884e-19,3.2417123099258957e-33,9.9429497889826186e-32
2.0188289165183402e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362477956688,0.099999999364837416,0.099999999907366813,2.1684655308756512e-82,1.9104808750510162e-41,3.0290513990610458e-23,2.6009210577810092e-41,9.2523411086268987e-37,1.3468651143541221e-32,1.0448164529789772e-20,1.7541872147857957e-76,1.0447869775334551e-20,1.5150212424561895e-49,6.7922905619376387e-49,1.116587557242274e-50,2.9914435676554367e-65,1.3468659251164849e-32,2.237515776873575e-59,6.3515838457172481e-10,1.8526641073314771e-10,4.1885020977175238e-15,9.4757541985717061e-24,4.2195605902827232e-15,1.0135349142439483e-19,9.402566950007344e-18,6.6203833746097479e-19,9.4857594011944336e-33,2.0864827789119465e-31
2.5235361473191973e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362457445856,0.099999999206046797,0.099999999884208518,9.9153506272705951e-82,3.4780274700605042e-41,4.6345861204069575e-23,7.1249553947501441e-41,1.7345371780918819e-36,2.0577137032095056e-32,1.306028829024855e-20,4.7299869275932256e-76,1.3059838128912539e-20,2.8424139430699462e-49,1.2741207915880042e-48,2.0327106655943609e-50,9.2283116365616595e-65,2.0577149408807925e-32,4.8923127610083028e-59,7.9394796722004282e-10,2.3158301338923867e-10,5.2328107100659651e-15,1.1846641492588922e-23,5.2804587041257726e-15,1.2675955414954531e-19,1.42026338884418e-17,1.1966690323890879e-18,2.2798224960390397e-32,3.805854686125521e-31
3.5329506089209115e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362416424197,0.099999998888465544,0.099999999837891915,2.5297409150533051e-80,9.183289532299539e-41,8.925080633277468e-23,4.4644694215450356e-40,4.7368330954133789e-36,3.9569467511257026e-32,1.8284640939066809e-20,2.7886139764821387e-75,1.828377599419858e-20,7.7775574312773851e-49,3.4838594667521071e-48,5.3669965725533971e-50,8.8031142379254868e-64,3.9569491259670095e-32,1.8818456364791215e-58,1.1115271146219008e-09,3.2421621847095592e-10,7.317843592468763e-15,1.6588418104896757e-23,7.4102556065289992e-15,1.77484478324798e-19,2.6563943879619636e-17,3.0913515899937899e-18,9.5264914265539211e-32,1.0073636971629972e-30
4.542365070522626e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362375402539,0.099999998570884319,0.099999999791575311,1.5769973711270337e-79,1.9039600692175609e-40,1.4644899168418135e-22,1.5445535033436915e-39,9.9686241256251787e-36,6.4894402956308421e-32,2.3509132793271556e-20,9.4059162375393275e-75,2.3507715400514625e-20,1.6396403390557442e-48,7.3391849415485997e-48,1.1127204376258125e-49,3.7717641905246817e-63,6.4894441816080637e-32,4.998758646520363e-58,1.4291062382938918e-09,4.168494232470591e-10,9.3981302611550126e-15,2.1330197433882641e-23,9.5508462941983683e-15,2.280939362309357e-19,4.2381810781592247e-17,6.278681073730549e-18,2.6186880422408454e-31,2.0909711672862367e-30
6.561193993726054e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362293359234,0.099999997935721938,0.099999999698942105,4.157517406767544e-78,5.7210097556782377e-40,3.0355152651670573e-22,1.0803904320846599e-38,3.0289351187569485e-35,1.3454028678547884e-31,3.3958532427168485e-20,6.4350546317485969e-74,3.3955598879272066e-20,5.0016644049143057e-48,2.234708390694561e-47,3.34345736822481e-49,4.1774000903539291e-62,1.3454036694129656e-31,2.2685918180907788e-57,2.064264414458284e-09,6.0211583188255215e-10,1.35445226220243e-14,3.0813764330945628e-23,1.3865732271435041e-14,3.2896785558644361e-19,8.2890968200363346e-17,1.796986067684551e-17,1.1798740205115646e-30,6.2870823282504997e-30
8.580022916929482e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362211315923,0.099999997300559654,0.099999999606308898,2.7270014753254986e-77,1.2620077298056749e-39,5.1742311878927945e-22,3.879522166276288e-38,6.6983321955717433e-35,2.2951508124339281e-31,4.4408484948041441e-20,2.3171115303135091e-73,4.4403488626312988e-20,1.1099285065038063e-47,4.9508063405662261e-47,7.37534745319998e-49,1.8649766364850742e-61,2.2951521731067688e-31,6.4495812693010882e-57,2.6994224957165674e-09,7.8738223929576053e-10,1.767206432727673e-14,4.0297342361868547e-23,1.822671025596168e-14,4.2938317397588398e-19,1.3390687772275296e-16,3.8016899399125373e-17,3.3512511128517888e-30,1.3866504060269161e-29
1.059885184013291e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362129272623,0.099999996665397467,0.099999999513675691,1.2309745911323219e-76,2.3495869907695384e-39,7.8781524706247925e-22,1.0434059943340098e-37,1.246654251420345e-34,3.4981977336929902e-31,5.4858987934944302e-20,6.3031097597566501e-73,5.4851384710293242e-20,2.0726844537196454e-47,9.2299073443306065e-47,1.3731252694665584e-48,5.8990706428622394e-61,3.4981997974851823e-31,1.4549870212709553e-56,3.3345804820698656e-09,9.7264864548669881e-10,2.178083795044591e-14,4.9780931714680687e-23,2.2635256566189586e-14,5.2934190025735405e-19,1.9370549617275086e-16,6.8061264740829225e-17,7.5644000316658806e-30,2.5803577516151554e-29
1.2617680763336339e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362047229328,0.099999996030235377,0.099999999421042485,4.4457677948665565e-76,3.9267658658626049e-39,1.1144741033929466e-21,2.3594300179346014e-37,2.0801612379467389e-34,4.9545557764571708e-31,6.5310038915432065e-20,1.4487430382972156e-72,6.5299287203652566e-20,3.4700569771917421e-47,1.5426953175804166e-46,2.294838463171264e-48,1.5275105093979062e-60,4.9545586851650802e-31,2.8478098037822895e-56,3.9697383735185649e-09,1.1579150504553713e-09,2.5870927821647067e-14,5.9264532584551726e-23,2.7092626968935098e-14,6.2884608602428886e-19,2.6077806242354915e-16,1.0952738561803889e-16,1.4768720861313793e-29,4.3095196535215523e-29
