Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),OCX(25),COX(50),CHOX(53),HOCOX(217),C2H4X(209)
5.883606883629893e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999699,0.11866996602996244,0.022821567693054243,0.0,2.2966134816523824e-54,1.7249346517099622e-30,3.4964498996192865e-71,8.3478042869695292e-46,2.6236802050351059e-109,5.1927511457213223e-17,9.5739309059472023e-90,5.192751145720735e-17,6.0015347155142184e-61,9.3192738783768512e-59,3.6920662997897182e-92,4.2809411705371427e-93,1.4309824907391814e-41,1.3579845570841916e-71,2.8359031405621155e-15,8.3966051654837409e-17,3.3614426475689543e-19,3.3614425653421384e-19,4.1099122379645302e-27,9.4001879022147361e-32,2.0314341329313174e-35,1.937357954028612e-31,6.649223153903873e-44,5.2321002615112262e-32,1.0694358770264864e-81,1.028042234114859e-45,1.1533996897171244e-60,6.5020742840842944e-86,5.900276074791317e-88,3.7270389539979383e-98,9.7475499801749689e-96
1.1772325502171713e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999405,0.11866996602995955,0.022821567693054202,0.0,3.6775742078740436e-53,6.9043151414217235e-30,2.2431605203451441e-69,6.685013796733606e-45,6.7329815844951179e-107,1.0390013804166994e-16,6.1367860643212735e-88,1.0390013804164643e-16,9.612885623225561e-60,1.4928190618407763e-57,4.7373432710277139e-90,5.492937070293066e-91,1.1456560909054999e-40,4.3504279618562101e-70,5.6742701413666342e-15,1.6800505383239667e-16,6.7258058315619978e-19,6.7258055024366855e-19,1.64499831204541e-26,7.525703259372288e-31,1.6283342855200214e-34,7.754480712284995e-31,5.3234799880551008e-43,2.0942036286932716e-31,6.8521955185317686e-80,8.2305887914448365e-45,3.6998002265509824e-59,8.3429048485288374e-84,7.5739624085016777e-86,9.5741017038425577e-96,1.2491206518719257e-93
2.3549762739255357e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998822,0.11866996602995376,0.022821567693054119,0.0,5.8865140200608445e-52,2.7626903823742495e-29,1.4398851499673204e-67,5.3507205077380605e-44,1.7287500940233215e-104,2.0784539121058359e-16,3.9305763051902259e-86,2.0784539121048942e-16,1.5388965817386785e-58,2.3898995645440101e-56,6.0817777056484086e-88,7.0518052606355108e-89,9.1687306051570031e-40,1.392917805063472e-68,1.1351004142971616e-14,3.3608305818750985e-16,1.3454532446706335e-18,1.3454531129746289e-18,6.5818346214562567e-26,6.0225892930423086e-30,1.3062861510782321e-33,3.1028023493049776e-30,4.260495458571576e-42,8.3795423365932683e-31,4.3879045977823867e-78,6.5869724477104193e-44,1.1874613701278274e-57,1.0710579691353985e-81,9.7256257412034173e-84,2.4594087898612544e-93,1.5997929457786306e-91
4.710463721342264e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997651,0.1186699660299422,0.022821567693053952,0.0,9.4203390853819105e-51,1.1053080480322287e-28,9.2611994472803552e-66,4.2816604589981788e-43,4.4475559255942461e-102,4.1573589754841158e-16,2.5165399042947096e-84,4.157358975480347e-16,2.4629026265429908e-57,3.8249508000910118e-55,7.8233565546354174e-86,9.0711613505791551e-87,7.3363775271471083e-39,4.4585867279187746e-67,2.2704472146165352e-14,6.7223906689771517e-16,2.691198666578602e-18,2.6911981396847597e-18,2.6329213545566331e-25,4.8185696019524886e-29,1.0502258545761347e-32,1.2413229792794437e-29,3.409193381148471e-41,3.3523625738823115e-30,2.8090590227495625e-76,5.2705787025313998e-43,3.8189384849296356e-56,1.3777662984171224e-79,1.251242373930977e-81,6.3285244386055857e-91,2.0483230054155766e-89
9.421438616175722e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995314,0.11866996602991908,0.022821567693053615,0.0,1.507407587576054e-49,4.4220079490010646e-28,5.9831907735092224e-64,3.4257620411897147e-42,1.1492766345930322e-99,8.3151691022407043e-16,1.6108963505801461e-82,8.3151691022256243e-16,3.9411787545958825e-56,6.1208102399787216e-54,1.0108197983775536e-83,1.1720428961159018e-84,5.8696592891811061e-38,1.4269477428334173e-65,4.5411408152487915e-14,1.3445510843180415e-15,5.3826899060373602e-18,5.3826877980979211e-18,1.0530614285761585e-24,3.8545548088450001e-28,8.4825675161772016e-32,4.9656960082204934e-29,2.7278531482787818e-40,1.3410541629034005e-29,1.798053838942081e-74,4.2168632460609798e-42,1.2336973535475523e-54,1.7801482440873968e-77,1.6168741983458823e-79,1.6353278093758192e-88,2.622229847128466e-87
1.8843388405842636e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990634,0.11866996602987283,0.022821567693052942,0.0,2.4119747590176249e-48,1.7692077372048213e-27,3.9000335121500398e-62,2.7407831130155803e-41,2.9962306582794217e-97,1.6630789355753991e-15,1.0310731350387725e-80,1.6630789355693667e-15,6.3063136775303212e-55,9.7940063835556839e-53,1.3176779866036629e-81,1.5278441532274685e-82,4.6959503353952869e-37,4.5665527795952513e-64,9.0825280164873388e-14,2.6891751191583562e-15,1.0765673968536556e-17,1.0765665534896321e-17,4.2108752209424115e-24,3.0827236825737165e-27,6.9142586602802215e-31,1.986359210954368e-28,2.1827691111998509e-39,5.3644349079230949e-29,1.1508364018722561e-72,3.3736506286533465e-41,4.0213761110557326e-53,2.3205541965672598e-75,2.1080668855921262e-77,4.2625908682206847e-86,3.3566951136041012e-85
3.7687287985176463e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679981281,0.11866996602978033,0.022821567693051596,0.0,3.8592575337813373e-47,7.0796329116870771e-27,2.5862623066309895e-60,2.1926958843612448e-40,7.9461009424561218e-95,3.3262029862781004e-15,6.5991863841933966e-79,3.3262029862539707e-15,1.0090444026036124e-53,1.5670974311711397e-51,1.7473764822527341e-79,2.0260784144232152e-80,3.756849408572433e-36,1.4613480881630612e-62,1.8165302418860574e-13,5.3784231888376337e-15,2.1531648435935646e-17,2.1531614688385103e-17,1.6831520768007547e-23,2.4645326440952715e-26,5.7359496864879104e-30,7.9455983545702068e-28,1.7468689311989014e-38,2.1458176006779605e-28,7.3656151790994726e-71,2.6989843727742889e-40,1.3337188377139236e-51,3.0772933673813856e-73,2.7962967049413538e-75,1.1299487058504786e-83,4.2967239177926393e-83
7.537508714384412e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679962573,0.11866996602959533,0.022821567693048907,0.0,6.1748898185305557e-46,2.8340040282273735e-26,1.7703971072396118e-58,1.754184465180798e-39,2.1749949365242539e-92,6.6524510876836812e-15,4.2235811458654547e-77,6.6524510875871617e-15,1.61449841398451e-52,2.5073997626633996e-50,2.3917280434617989e-77,2.7732023137830367e-78,3.0055151454459704e-35,4.6763957781348426e-61,3.6330851223191613e-13,1.0756919328190783e-14,4.3063622804768521e-17,4.3063487714960299e-17,6.7228386106599157e-23,1.9689271371608733e-25,4.915220717538981e-29,3.178271558300489e-27,1.398489312238064e-37,8.5833575622685267e-28,4.7140775879204101e-69,2.1592128151739291e-39,4.5670970057634866e-50,4.2120565059538459e-71,3.8293076673775452e-73,3.0902638997611977e-81,5.4999052467899038e-81
1.5075068546117944e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679925159,0.11866996602922532,0.02282156769304353,0.0,9.8798840906307512e-45,1.1352981020850451e-25,1.2798848009592992e-56,1.4033586748080492e-38,6.2858635575094008e-90,1.3304947290495551e-14,2.7031245222626704e-75,1.3304947290109472e-14,2.5832193519369176e-51,4.011870699730646e-49,3.4567878222223428e-75,4.008136201706565e-76,2.4044263031062877e-34,1.4964597374773069e-59,7.2661948830191959e-13,2.1513911606875469e-14,8.6127673791368279e-17,8.6127132646738536e-17,2.6813106411585338e-22,1.5708124256266013e-24,4.4523646384590916e-28,1.2713149978707255e-26,1.1203560508871304e-36,3.4333603639126852e-27,3.01703645165625e-67,1.727380008867277e-38,1.6521606025169635e-48,6.0877256654514306e-69,5.5389410589329165e-71,8.918420479338809e-79,7.0399417378865971e-79
3.015018820958501e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985033,0.1186699660284853,0.022821567693032774,0.0,1.5807856990688304e-43,4.5546199499568213e-25,1.0055821196427937e-54,1.1226913801319125e-37,1.9738332109613092e-87,2.6609939696122131e-14,1.7300101141396742e-73,2.66099396945778e-14,4.1331684540641626e-50,6.4190051221613559e-48,5.4288555522361002e-73,6.2947431376201972e-74,1.9235466199681871e-33,4.7886920055032185e-58,1.4532414403754573e-12,4.3027896164158352e-14,1.7225618882204616e-16,1.7225401802670791e-16,1.0663070842092505e-21,1.2497663789172677e-23,4.3875444927869397e-27,5.0852721904310348e-26,8.9876065605651914e-36,1.3733475389978458e-26,1.9309118468807589e-65,1.3819073176138763e-37,6.4976323892129062e-47,9.5607189206051201e-67,8.7087259360198276e-69,2.7947976287060021e-76,9.0111654947699301e-77
6.0300427536519135e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679700666,0.11866996602700527,0.02282156769301126,0.0,2.5292586393158543e-42,1.8324105469870969e-24,8.7851626433203435e-53,8.9815487894818463e-37,6.8910179254082022e-85,5.3219924507386651e-14,1.1072097963766358e-71,5.3219924501209327e-14,6.6130834528668553e-49,1.02703766426065e-46,9.4796150856072487e-71,1.0991586654936168e-71,1.5388393714376184e-32,1.532384715568179e-56,2.9064853442566566e-12,8.6055865278378191e-14,3.4451490295799791e-16,3.4450617086749288e-16,4.2162741340697685e-21,9.8896631790664403e-23,4.8102526102448391e-26,2.0341108758197617e-25,7.2290507589302792e-35,5.4933963480270924e-26,1.2357862350789051e-63,1.1055262308387416e-36,2.8419781363823535e-45,1.669447612902446e-64,1.5226937508735763e-66,9.7338827627386585e-74,1.1534316802495166e-74
1.206009061903874e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679401345,0.11866996602404523,0.022821567692968232,0.0,4.0468090407528827e-41,7.4114662042542037e-24,8.5379360462693583e-51,7.1852461105644552e-36,2.6765017827485649e-82,1.064398941299611e-13,7.0861531900392688e-70,1.064398941052518e-13,1.0580944453086283e-47,1.6432445693964024e-45,1.8414969378436194e-68,2.1352100342113426e-69,1.2310720786138973e-31,4.903635934361213e-55,5.8129731509555465e-12,1.7211180350543416e-13,6.890393124015665e-16,6.8900400499402992e-16,1.648576902381031e-20,7.7434571322947179e-22,5.8642614366873237e-25,8.1364439814186721e-25,5.8436713961984504e-34,2.19735930201049e-25,7.9090394646393731e-62,8.8441961953009751e-36,1.382616523499059e-43,3.2430433144200974e-62,2.9615888758962893e-64,3.7723314450585377e-71,1.4763939757318015e-72
2.412018634981239e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678802696,0.11866996601812513,0.022821567692882176,0.0,6.4748714615921694e-40,3.0260742245868428e-23,8.9766719940285199e-49,5.7481996874095568e-35,1.1249540700550198e-79,2.1287983337529157e-13,4.5351412184267541e-68,2.1287983327645439e-13,1.6929519187415085e-46,2.6291192541586613e-44,3.8707335822198807e-66,4.4881019429377413e-67,9.848574978239011e-31,1.5691640222486555e-53,1.1625948760099297e-11,3.4422367995401031e-13,1.378117868154821e-15,1.3779737879998257e-15,6.3092301054895236e-20,5.9413180605316856e-21,7.725254062047636e-24,3.2545748712746474e-24,4.765947001196161e-33,8.7894349317406611e-25,5.0617864865785265e-60,7.0753272445794792e-35,7.274038637740442e-42,6.8167025021957436e-60,6.2316954335513521e-62,2.4480509395008193e-68,1.889784758020726e-70
4.824037781135969e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677605403,0.11866996600628492,0.022821567692710064,0.0,1.0359714562044019e-38,1.2540773549603078e-22,9.7493064307231717e-47,4.5985608173007423e-34,4.8859992897635767e-77,4.2575971186667862e-13,2.9024911646462281e-66,4.2575971147133041e-13,2.7087234972831796e-45,4.2063827079410061e-43,8.4064997190742431e-64,9.7472992396121278e-65,7.8788529702042916e-30,5.0213240964123829e-52,2.3251899961370683e-11,6.8844743282901538e-13,2.7564064094724931e-15,2.7558098208035662e-15,2.3213103869125743e-19,4.3917552187003019e-20,1.0497335267048369e-22,1.3018271507229861e-23,3.9424875915777822e-32,3.5157704810459565e-24,3.2395422215172615e-58,5.6602111172175031e-34,3.9512739034355728e-40,1.4804538963601266e-57,1.3542505138229942e-59,1.0642513595002798e-65,2.4189236565973184e-68
9.648076073445429e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675210819,0.1186699659826045,0.022821567692365839,0.0,1.6575283225632358e-37,5.2965911332653783e-22,1.0381135286827915e-44,3.6788489972724356e-33,2.0813479966361672e-74,8.515194688523542e-13,1.8575942999298565e-64,8.5151946727096601e-13,4.3339572408671482e-44,6.7295462725933694e-42,1.7904270002730884e-61,2.0759889714372831e-62,6.3030694315179044e-29,1.6068225552234922e-50,4.6503802295849003e-11,1.3768949384904e-12,5.513584784497329e-15,5.5110678158213859e-15,7.9854631684799942e-19,3.0457677222302563e-19,1.3964098960684929e-21,5.2072849792274425e-23,3.3218859106436349e-31,1.4063050707779893e-23,2.0733047104713557e-56,4.5280865711304605e-33,2.1032827851479485e-38,3.1530695546685004e-55,2.8851740059046298e-57,4.5289789455471615e-63,3.0962188441754845e-66
1.929615265806435e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670421644,0.11866996593524366,0.022821567691677393,0.0,2.6519617609711971e-36,2.2720307890365512e-21,1.0308147088599488e-42,2.9430792016238357e-32,8.2711047080282546e-72,1.7030389828352886e-12,1.188859957792676e-62,1.7030389765097745e-12,6.9343290725021845e-43,1.0765141281725584e-40,3.5568980241186563e-59,4.1241883628582673e-60,5.0424341890421606e-28,5.1418237251874085e-49,9.3007606692547815e-11,2.7537899494583769e-12,1.1030716615908892e-14,1.1019928021282666e-14,2.4825939834955731e-18,1.9174292542957315e-18,1.7296350088384409e-20,2.0828948447029085e-22,2.8438725689998752e-30,5.625194708163049e-23,1.3269117794609326e-54,3.6223370838407542e-32,1.0435312338808989e-36,6.2638715297689831e-53,5.731348444125218e-55,1.7953192846918304e-60,3.9631504904699475e-64
2.894422924268327e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766563247,0.11866996588788283,0.022821567690988948,0.0,9.760935000277809e-36,4.9953520981171412e-21,6.3112998487777311e-42,8.7372662328844904e-32,6.6780701173811699e-71,2.5545584968298068e-12,6.749993938011388e-62,2.5545584833881198e-12,2.6233970578067776e-42,4.1039483057343983e-40,2.5224879033388724e-58,2.9247973726487018e-59,1.4418175298882155e-27,2.3986478705927256e-48,1.3951141081698881e-10,4.1306849600711751e-12,1.6550851618856484e-14,1.6527132939797908e-14,4.4991879222223804e-18,4.8294072795882942e-18,5.7095067108294257e-20,4.4261233533094011e-22,8.3661329314072401e-30,1.1953501418733093e-22,7.4202008280159454e-54,1.0357403087549023e-31,5.4000096810368466e-36,4.4422089357163885e-52,4.0872895811927251e-54,1.1610786686470282e-59,2.5952273900944197e-63
3.859230582730219e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727660843295,0.11866996584052199,0.022821567690300502,0.0,2.4755964355737046e-35,8.7280097153797808e-21,2.484266033945397e-41,1.90380427546205e-31,3.2312251194518631e-70,3.4060780108358633e-12,2.5959103332858244e-61,3.40607798790601e-12,6.8286864556574873e-42,1.1040612222518024e-39,1.1051495340227078e-57,1.2814070279365019e-58,3.0412040809716753e-27,7.3038973138500157e-48,1.8601521466917191e-10,5.5075799703284056e-12,2.2074132384909092e-14,2.2032683068858777e-14,6.7162860978610627e-18,9.1605192704844976e-18,1.323287268515058e-19,7.5504014046910215e-22,1.8014770349807592e-29,2.0391208747634643e-22,2.5974297510709148e-53,2.1846347770463857e-31,1.8950820509478874e-35,1.9462082556590764e-51,1.977908581670219e-53,7.5893732055557071e-59,1.0292485810733263e-62
5.788845899654004e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651264946,0.11866996574580031,0.022821567688923607,0.0,8.6575192680222057e-35,1.8609651376792221e-20,1.8326375828882803e-40,5.5261561488085344e-31,3.1993041233073495e-69,5.1091170388749546e-12,1.9756910873222264e-60,5.1091169914019598e-12,2.5060308093269396e-41,4.4642184505801583e-39,9.4805803699028423e-57,1.0992544373739468e-57,8.3064414489336299e-27,3.3276746827170091e-47,2.7902282173456578e-10,8.2613699900068552e-12,3.3128333004100938e-14,3.3039901180088099e-14,1.1399506452228983e-17,2.1335700165443027e-17,4.0362794036974559e-19,1.5631993820937826e-21,5.0525572366612063e-29,4.221720776430524e-22,1.4455943928487452e-52,5.966726492114566e-31,1.1906816050767552e-34,1.6695476710762496e-50,2.6369924005001469e-52,1.927530761827547e-57,6.8975444135089531e-62
7.718461216577788e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727641686597,0.11866996565107864,0.022821567687546711,0.0,2.1633052200006827e-34,3.2307457435242775e-20,7.1551879582716208e-40,1.2085079518363965e-30,1.5365717036581375e-68,6.8121560669562898e-12,7.4602017146272929e-60,6.8121559862177008e-12,6.4983238583406652e-41,1.2089791318242062e-38,4.1375451056718193e-56,4.7973852956309135e-57,1.7379798394590034e-26,9.9952144238769395e-47,3.7203042779877035e-10,1.1015160008373904e-11,4.4194683268299446e-14,4.4041038170791873e-14,1.6331783077894827e-17,3.9111951606864523e-17,9.0696429531074982e-19,2.6585679147954293e-21,1.0769917734068461e-28,7.1800091068492547e-22,4.9413144959923975e-52,1.2484037789058229e-30,4.0601206089067097e-34,7.2862485743514226e-50,1.250218799929697e-51,1.0930472623037856e-56,2.6454141611809689e-61
9.648076533501572e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632108247,0.11866996555635696,0.022821567686169816,0.0,4.5897091222010957e-34,5.0130227884410265e-20,2.2116073618059638e-39,2.2673252465487142e-30,5.811887182144247e-68,8.5151950950827395e-12,2.2819240917263858e-59,8.5151949717332435e-12,1.4208430479122693e-40,2.7153325230223131e-38,1.4228831496035e-55,1.6497932350173529e-56,3.163915614116144e-26,2.493963405895519e-46,4.6503803279027247e-10,1.3768950025333226e-11,5.5274298870134231e-14,5.5035662997138981e-14,2.1359754155960396e-17,6.2973759856243786e-17,1.7423318701397794e-18,4.0616522536185011e-21,1.9901143338632813e-28,1.0969381214860755e-21,1.38572712683901e-51,2.2726066087746155e-30,1.1163832675739359e-33,2.5056913616942086e-49,4.6638287816223393e-51,4.948510033952505e-56,8.2405482290795445e-61
