Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),C2H6X(52),CH4OX(60),C2H4X(205)
5.482880987687955e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999716,0.11866996602996263,0.022821567693054247,0.0,1.7320023353018749e-54,1.4979515162979628e-30,0.0,6.9270380074324404e-46,0.0,4.8390772724520616e-17,6.4292615450941536e-90,4.8390772724333015e-17,4.6409074578834371e-61,7.0281663973704076e-59,0.0,0.0,1.1580547967701126e-41,9.7858986903891767e-72,2.6427529438744431e-15,7.8247217622653989e-17,3.1324985035071714e-19,3.1324985016599803e-19,1.6824417430916249e-31,5.3809818911099189e-44,4.543666018373346e-32,7.181672307006179e-82,8.3196771191361685e-46,6.0138429464041447e-60,5.7205292701501002e-73,6.1000230720943201e-96
1.0970525555730114e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999444,0.11866996602995994,0.022821567693054209,0.0,2.7734606488821863e-53,5.9957098395058112e-30,0.0,5.5472484808615861e-45,0.0,9.6823587823624204e-17,4.1210870478332374e-88,9.6823587822873332e-17,7.4335173742543914e-60,1.125815273427881e-57,0.0,0.0,9.2714798407506137e-41,3.1350023144296352e-70,5.2878019372211042e-15,1.5656241718937476e-16,6.2677185522524868e-19,6.2677185448589082e-19,6.7341515385738458e-31,4.3080573802341172e-43,1.8186505203941707e-31,4.6015122415935601e-80,6.6608004012636989e-45,9.6326001831822245e-59,1.8327706745865682e-71,7.817005105595559e-94
2.194581469181443e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276799989,0.11866996602995455,0.022821567693054129,0.0,4.4393434570902632e-52,2.3990649131742666e-29,0.0,4.4400471127809095e-44,0.0,1.936892180229279e-16,2.6395326367389964e-86,1.9368921801992347e-16,1.1900083830777348e-58,1.8023520416412081e-56,0.0,0.0,7.4200016608415355e-40,1.0037634414119043e-68,1.0577899923910904e-14,3.1319281632281172e-16,1.2538158649914168e-18,1.2538158620330222e-18,2.694537776475381e-30,3.4477552107603793e-42,7.2769709796333431e-31,2.9466463218711391e-78,5.3306646519734732e-44,1.5420526235585416e-57,5.8683907127214186e-70,1.0011514585218794e-91
4.389639296398306e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997812,0.11866996602994379,0.022821567693053973,0.0,7.1043949882766597e-51,9.5978218299460243e-29,0.0,3.5529372409077029e-43,0.0,3.8742047842592115e-16,1.689952997467613e-84,3.8742047841390153e-16,1.9045300424348316e-57,2.8846016181725506e-55,0.0,0.0,5.9371286803426171e-39,3.2129436076005198e-67,2.1158095897276414e-14,6.2645361458966739e-16,2.5079038845921729e-18,2.5079038727566685e-18,1.0779905661027352e-29,2.7587280031505858e-41,2.9112622365884384e-30,1.8863909304932152e-76,4.2653416002992716e-43,2.4679536636533057e-56,1.8784491466096481e-68,1.2818418594500351e-89
8.779754950832033e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999563,0.11866996602992223,0.022821567693053661,0.0,1.1368188367518367e-49,3.8394411896754457e-28,0.0,2.8427096565886388e-42,0.0,7.7488299924945114e-16,1.081778640335529e-82,7.7488299920136889e-16,3.0476614296380899e-56,4.6160333597493163e-54,0.0,0.0,4.7501539259023406e-38,1.0282860709393215e-65,4.2318487843951055e-14,1.2529752111233054e-15,5.0160799240673627e-18,5.0160798767214942e-18,4.3123131869233416e-29,2.2071919586990924e-40,1.1645996684364278e-29,1.2074621525229386e-74,3.4125972235877051e-42,3.9492615103729468e-55,6.0119399655095996e-67,1.6409931315119944e-87
1.7559986259699485e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679991273,0.11866996602987913,0.022821567693053033,0.0,1.8190026159738775e-48,1.5358389696317007e-27,0.0,2.2743116790523995e-41,0.0,1.5498080409666857e-15,6.9240512805089734e-81,1.5498080407743486e-15,4.8765889979919816e-55,7.3861899707264347e-53,0.0,0.0,3.8003035314629839e-37,3.2907460265375346e-64,8.4639271737074855e-14,2.5060184041902875e-15,1.0032432004112456e-17,1.0032431814721278e-17,1.7249954509675961e-28,1.7658373938697581e-39,4.658588212935086e-29,7.7283080672637325e-73,2.7302072947304891e-41,6.3192469642304192e-54,1.923965199958302e-65,2.1006219693386803e-85
3.512044887743439e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679982557,0.11866996602979293,0.02282156769305178,0.0,2.9104780432095672e-47,6.1434808682510854e-27,0.0,1.8195069256314982e-40,0.0,3.0996581246818515e-15,4.4316065819118849e-79,3.0996581239124885e-15,7.8028069670690989e-54,1.1818333037695108e-51,0.0,0.0,3.0403149649211686e-36,1.0530756229609643e-62,1.6928083952242052e-13,5.012104790323079e-15,2.0065136168581502e-17,2.0065135411001381e-17,6.9001220723391333e-28,1.4127034466945298e-38,1.86347318155723e-28,4.9462932443401778e-71,2.1842175340711459e-40,1.0111137987623118e-52,6.1569194957829762e-64,2.6888926014686848e-83
7.024137411290421e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679965121,0.11866996602962053,0.022821567693049275,0.0,4.6568235517249152e-46,2.4574173454487144e-26,0.0,1.4556285724039077e-39,0.0,6.1993582932349751e-15,2.8362966131838496e-77,6.1993582901574899e-15,1.2484702782999467e-52,1.8909675465693184e-50,0.0,0.0,2.432280798666319e-35,3.3699010074236936e-61,3.3856397508950423e-13,1.0024277562583967e-14,4.0130544515035031e-17,4.0130541484683814e-17,2.7600768137377903e-27,1.1301761700767751e-37,7.4539684226333804e-28,3.1656839994273389e-69,1.7473945317416542e-39,1.6178095043492385e-51,1.9702510408463468e-62,3.4418442526827298e-81
1.4048322458384383e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679930255,0.11866996602927572,0.022821567693044262,0.0,7.4509633349479807e-45,9.8297193781612323e-26,0.0,1.1645120684991536e-38,0.0,1.2398758634832379e-14,1.8152517144234695e-75,1.2398758622522377e-14,1.997569368508227e-51,3.0255752690539347e-49,0.0,0.0,1.9458361224117498e-34,1.0783777529676553e-59,6.7713024620924078e-13,2.0048623107086971e-14,8.0261361278003808e-17,8.026134915653805e-17,1.1040362671673191e-26,9.0414630102982325e-37,2.9816024307722535e-27,2.0260557523719256e-67,1.3979235470717473e-38,2.5885171426269927e-50,6.3048613472737348e-61,4.4056000796286365e-79
2.8096692552572308e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679860522,0.11866996602858611,0.022821567693034239,0.0,1.1921573716209776e-43,3.9318977504378702e-25,0.0,9.3161333543779198e-38,0.0,2.4797559335991804e-14,1.1617680911117531e-73,2.4797559286751696e-14,3.196124503368018e-50,4.8409415008934262e-48,0.0,0.0,1.5566734156720778e-33,3.4508238234452244e-58,1.3542627883909906e-12,4.0097314196017879e-14,1.6052299508418829e-16,1.6052294659820802e-16,4.4161557095330408e-26,7.2331918656898613e-36,1.1926439225558515e-26,1.2966813997793492e-65,1.1183415580668496e-37,4.1416449589255254e-49,2.0175643585682636e-59,5.6391931702211255e-77
5.6193432740948164e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679721056,0.11866996602720688,0.022821567693014189,0.0,1.9074530597113536e-42,1.5727610999143194e-24,0.0,7.4529213483883397e-37,0.0,4.9595160810169129e-14,7.4353380560408317e-72,4.9595160613208503e-14,5.113809936774969e-49,7.7455210647137905e-47,0.0,0.0,1.2453404185750974e-32,1.1042659776948203e-56,2.7085278725235973e-12,8.0194696373579291e-14,3.2104626381754493e-16,3.2104606987342656e-16,1.7664640579841171e-25,5.7865620715563217e-35,4.7705810938955313e-26,8.2987787521939101e-64,8.9467361738384549e-37,6.6266459016408359e-48,6.4562163576930801e-58,7.2181828638866485e-75
1.1238691311769988e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679442118,0.11866996602444843,0.022821567692974092,0.0,3.0519216666511066e-41,6.2910483983560922e-24,0.0,5.9623428523573712e-36,0.0,9.9190364045957852e-14,4.7586233455234727e-70,9.9190363258114741e-14,8.182104229104901e-48,1.2392838416317747e-45,0.0,0.0,9.9627281557541515e-32,3.5336545878466251e-55,5.4170580398652398e-12,1.6038946072750041e-13,6.4209280576820856e-16,6.420920299916349e-16,7.0658569482484528e-25,4.6292530824651476e-34,1.9082331208306798e-25,5.31122344912486e-62,7.1573789470637204e-36,1.0602644433329067e-46,2.0659886257629517e-56,9.2392829329993308e-73
2.2477387387120327e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678884242,0.11866996601893154,0.022821567692893896,0.0,4.8830585124706287e-40,2.516420158456849e-23,0.0,4.7698764436446125e-35,0.0,1.9838077166726715e-13,3.0455210015824517e-68,1.9838076851589784e-13,1.3091372615252812e-46,1.9828522779194836e-44,0.0,0.0,7.9701813482647704e-31,1.1307698247940653e-53,1.0834118370854234e-11,3.2077898943053534e-13,1.284185907605338e-15,1.2841828045011792e-15,2.8263406569401217e-24,3.7034038258452535e-33,7.6329306701702162e-25,3.3991837955244543e-60,5.7258807997951878e-35,1.6964239299665664e-45,6.6111480727612191e-55,1.1826284960453783e-70
4.495477953782101e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677768495,0.11866996600789775,0.022821567692733507,0.0,7.8128372697618091e-39,1.0065682227055192e-22,0.0,3.8159017832991889e-34,0.0,3.9676159150880323e-13,1.9491338747634413e-66,3.9676157890334658e-13,2.0946198253663598e-45,3.1725549634601846e-43,0.0,0.0,6.3761396493603615e-30,3.6184627505618691e-52,2.1668239018055084e-11,6.4155804681737264e-13,2.5683721830228065e-15,2.56835977062923e-15,1.130534025813013e-23,2.9627235882812711e-32,3.0531693616839042e-24,2.1754768225249191e-58,4.5806663193881162e-34,2.7142787568616445e-44,2.1155555829100085e-53,1.5137639201209829e-68
8.990956383922238e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675537002,0.11866996598583018,0.022821567692412729,0.0,1.2500355589095947e-37,4.0262732054640689e-22,0.0,3.0527212998856272e-33,0.0,7.9352324958739984e-13,1.247445553243527e-64,7.9352319916577418e-13,3.3513910510316884e-44,5.0760516321797197e-42,0.0,0.0,5.1009016138775554e-29,1.1579071639158735e-50,4.3336480253348193e-11,1.2831161615140874e-12,5.1367450208305828e-15,5.1366953714525573e-15,4.5221171294977783e-23,2.3701790555155886e-31,1.2212651284012351e-23,1.3923035530437049e-56,3.6644707248585941e-33,4.3428457858228301e-43,6.7696911375448076e-52,1.9376155825759471e-66
1.7981913244202512e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727671074017,0.11866996594169504,0.022821567691771169,0.0,1.9999977051126217e-36,1.6105093419118547e-21,0.0,2.4421763842499706e-32,0.0,1.5870466393256555e-12,7.9836475166341083e-63,1.5870464376407495e-12,5.3622224737340523e-43,8.1215742471468051e-41,0.0,0.0,4.080704554687626e-28,3.7052962997657602e-49,8.6672962487500096e-11,2.5662323905994432e-12,1.0273491844337489e-14,1.027329324841936e-14,1.8088314573476695e-22,1.8961432765265564e-30,4.8850390012172746e-23,8.9107202295109872e-55,2.9314764475633902e-32,6.9485511563096616e-42,2.1662475692172713e-50,2.4801417021673846e-64
3.596382696476306e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766214804,0.11866996585342476,0.022821567690488053,0.0,3.199806700800712e-35,6.4420374614821993e-21,0.0,1.9537398772531659e-31,0.0,3.1740937131180154e-12,5.1095285363366636e-61,3.1740929063911826e-12,8.5795448405776101e-42,1.2994171611988798e-39,0.0,0.0,3.2645366388045294e-27,1.1856904544150628e-47,1.7334592601006657e-10,5.1324648475359741e-12,2.0546990082916766e-14,2.0546195712043134e-14,7.2352022454757601e-22,1.5169145671195034e-29,1.953998274328192e-22,5.7028315395952709e-53,2.3450207974789985e-31,1.1117674022727145e-40,6.9316492018466148e-49,3.1745650617539981e-62
7.192765440588416e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727644296093,0.11866996567688419,0.022821567687921821,0.0,5.1190838274568344e-34,2.5768149828656612e-20,0.0,1.5629898612832601e-30,0.0,6.3481890378989164e-12,3.2700905133778099e-59,6.3481858110939733e-12,1.3727235488947236e-40,2.0789562647001931e-38,0.0,0.0,2.6115860133909864e-26,3.7941813464191056e-46,3.4669184927225026e-10,1.0264929756457264e-11,4.1094004926337472e-14,4.1090827545324058e-14,2.8939819495456915e-21,1.2135315249391139e-28,7.8158542586375988e-22,3.6497743544879237e-51,1.8757600413839756e-30,1.7788252507131581e-39,2.2179081292388482e-47,4.0634012947886119e-60
1.0789148184700525e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727626444145,0.11866996550034364,0.022821567685355589,0.0,1.8840752173334213e-33,5.4757318137159312e-20,0.0,4.6401226872764616e-30,0.0,9.5222855398095719e-12,1.8566589196934412e-58,9.5222786829986888e-12,5.1932855084951606e-40,7.9258678061937565e-38,0.0,0.0,7.4674328280343805e-26,1.7699720175281614e-45,5.200377687514848e-10,1.5397394660406711e-11,6.1641038136019808e-14,6.1634286351909509e-14,6.1495662933974166e-21,3.4699414795166052e-28,1.6608487060578706e-21,2.0409785780784515e-50,5.3630800814480369e-30,6.7296525209879116e-39,1.0409077284613633e-46,2.6608693092046883e-59
1.4385530928812635e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727608592197,0.11866996532380308,0.022821567682789357,0.0,4.7782648826105134e-33,9.3409542200821354e-20,0.0,1.0110575091591446e-29,0.0,1.2696383218782005e-11,7.1403280984346676e-58,1.2696371522105332e-11,1.3518076450765399e-39,2.1324467268700533e-37,0.0,0.0,1.5750843021911417e-25,5.3895641225842285e-45,6.9338368444777021e-10,2.0529859559364241e-11,8.2188089711964737e-14,8.2176572199062191e-14,1.0490208311444285e-20,7.3191110977930609e-28,2.8331806264763887e-21,7.1443958587958057e-50,1.131148330975483e-29,1.7517234924012348e-38,3.2446929572181571e-46,1.0552793833087487e-58
2.1578296417036854e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727572888302,0.11866996497072199,0.022821567677656893,0.0,1.6709214925881033e-32,1.9339258996867799e-19,0.0,2.9347832233958264e-29,0.0,1.9044581339009225e-11,5.4343412022572928e-57,1.9044557123343541e-11,4.9609321272636305e-39,8.62440718696213e-37,0.0,0.0,4.30198223749022e-25,2.455490199289352e-44,1.0400755069619915e-09,3.0794789345484936e-11,1.2328223596835002e-13,1.2325839123803315e-13,2.1717854830847494e-20,1.9990760341864459e-27,5.8656308189724339e-21,3.9761815432750106e-49,3.0891505009571323e-29,6.4285688250738068e-38,1.5985568072317363e-45,7.0719625257454089e-58
2.8771061905261073e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727537184406,0.11866996461764089,0.022821567672524429,0.0,4.1750091815463871e-32,3.289101385491502e-19,0.0,6.4180309809663661e-29,0.0,2.5392783787154199e-11,2.0520034022794742e-56,2.5392742603971555e-11,1.2864044613843772e-38,2.3359940477515494e-36,0.0,0.0,9.0010719065730284e-25,7.3754444084828318e-44,1.3867673155649607e-09,4.1059719113049176e-11,1.6437644976403476e-13,1.6433589744554645e-13,3.693510596629881e-20,4.1827353666899045e-27,9.9757243048762418e-21,1.3591294599334383e-48,6.4628563479440845e-29,1.6669740550966228e-37,5.0155363324679771e-45,2.7123011812073981e-57
3.596382739348529e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727501480522,0.11866996426455981,0.022821567667391966,0.0,8.8573034976420595e-32,5.025003653206099e-19,0.0,1.2041082404518778e-28,0.0,3.1740990871904835e-11,6.2766555407484296e-56,3.1740927955374334e-11,2.8126881682594803e-38,5.2474536288383184e-36,0.0,0.0,1.6385896646706005e-24,1.8402840593368458e-43,1.7334591092630173e-09,5.1324648860593835e-11,2.054707359232561e-13,2.0540878321173595e-13,5.6426499462822109e-20,7.6145091884046325e-27,1.5240375227776435e-20,3.8114883633315923e-48,1.1764124558030816e-28,3.6447956913798135e-37,1.2892722745908784e-44,8.448879360050543e-57
4.315659288170951e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727465776632,0.11866996391147874,0.022821567662259502,0.0,1.6862390477748263e-31,7.1485703251002193e-19,0.0,2.038335273194395e-28,0.0,3.8089202677222253e-11,1.6731386634800273e-55,3.8089113175197151e-11,5.4831976520014325e-38,1.0403817715030465e-35,0.0,0.0,2.7177934529301343e-24,4.0624172663367326e-43,2.0801508877845631e-09,6.1589578587595509e-11,2.4656509576463062e-13,2.4647696487040463e-13,8.0269409443214011e-20,1.2629726000156063e-26,2.1680551084185316e-20,9.4029101510028625e-48,1.9510269975852838e-28,7.105355710719454e-37,2.9073187979811582e-44,2.3050956498323086e-56
5.754212385815795e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727394368864,0.11866996320531667,0.02282156765199457,0.0,5.1913866254377515e-31,1.2557963424585404e-18,0.0,4.8378768404928973e-28,0.0,5.0785640437528089e-11,1.0919233573922919e-54,5.0785483220351813e-11,1.7504410314201542e-37,3.3345795940185322e-35,0.0,0.0,6.2930001584990011e-24,1.7669026245843372e-42,2.7735343993268377e-09,8.211943797908167e-11,3.2875403635446006e-13,3.2859922786661081e-13,1.4099855152781614e-19,2.9244891793494097e-26,3.8084836692414062e-20,5.6699449577534691e-47,4.5164332155768401e-28,2.2682995369283062e-36,1.2897026215614951e-43,1.9684916031583294e-55
8.631318581105482e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727251553349,0.1186699617929927,0.022821567631464711,0.0,2.7530733640565927e-30,2.8016375015654174e-18,0.0,1.6704583009908109e-27,0.0,7.6178572425015976e-11,1.5783450377312082e-53,7.6178221735892342e-11,9.5903889099398567e-37,1.7853422410324108e-34,0.0,0.0,2.1294448713888442e-23,1.5961738099491726e-41,4.1603012407766489e-09,1.2317915650734765e-10,4.9313279937336923e-13,4.9278748400001185e-13,3.1450785421868564e-19,9.8967493927095569e-26,8.4958286624987236e-20,8.7825388425549718e-46,1.5274071078936927e-27,1.2427723138893103e-35,1.1491615521727894e-42,5.422566940980996e-54
1.4385530971684856e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726965922419,0.11866995896834551,0.022821567590404993,0.0,2.3330909901728666e-29,7.7488952067928819e-18,0.0,8.0179407379763191e-27,0.0,1.2696466209007452e-10,4.341783165077011e-52,1.269636924688307e-10,8.2817968112191969e-36,1.4796968792548309e-33,0.0,0.0,1.0107417955466797e-22,2.5683944229334949e-40,6.9338341972449173e-09,2.0529859250212861e-10,8.2189385224718865e-13,8.2093909427579487e-13,8.6956056575703476e-19,4.6982930168840161e-25,2.349369923891618e-19,2.7043020812405549e-44,7.2408059356772153e-27,1.0732113546535731e-34,1.7761010556535258e-41,3.2537904192639544e-52
2.5893955752843604e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726394660936,0.11866995331905401,0.022821567508285557,0.0,2.6639301764673235e-28,2.5064811283529328e-17,0.0,4.8292378485302837e-26,0.0,2.2853774292595771e-10,1.772641813371002e-50,2.2853460874519195e-10,9.5428027805908275e-35,1.6417643747572217e-32,0.0,0.0,6.0594464128363974e-22,5.7729366913747445e-39,1.2480897204808884e-08,3.6953745990218192e-10,1.4794300636364704e-12,1.4763439621538274e-12,2.8105949647264668e-18,2.8176358679378129e-24,7.5964012941613169e-19,1.1996172120638204e-42,4.3297621482395359e-26,1.2366522450552166e-33,3.8362073531015037e-40,2.8670661363782346e-50
3.7402380534002354e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725823399959,0.11866994766976639,0.022821567426166124,0.0,1.0340811844433715e-27,5.2275863115854392e-17,0.0,1.4060011685775232e-25,0.0,3.3011202426797327e-10,1.1273440393261148e-49,3.3010549143575081e-10,3.7142537249442708e-34,6.5086483831779451e-32,0.0,0.0,1.7620920183197206e-21,2.8822675926588141e-38,1.8027956338568476e-08,5.3377632073489407e-10,2.1369850824370986e-12,2.1305525294415022e-12,5.8580840887403597e-18,8.1957358084904234e-24,1.5838009977643706e-18,7.4119565227895194e-42,1.2568160695240765e-25,4.8133734698563343e-33,1.9369561778803306e-39,2.1278526828473998e-49
