Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),H2X(49)
1.831303866968438e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33305018299640693,0.11450180900815098,0.022647512827744867,1.7247348105434012e-10,2.3379858423270474e-09,4.2009018249696255e-09,3.7038329305315705e-08,3.155227326339041e-18,3.9387091328165285e-27,1.8092356969453853e-09,5.188074671204562e-35,1.8033916639780061e-09,5.0750484361576277e-26,4.9616453834408829e-17,4.5599019938170789e-20,2.4744599513995036e-22,1.6038294032834403e-09,1.7325249879597954e-26,0.0041678259985918767,0.000347960110898289,1.1225199548583885e-11,1.2923497626731883e-06,7.7736843236228287e-16,7.9628617049984505e-12,1.9338369547411424e-07,9.6935303163093297e-09,9.8599938045468328e-08,4.375779695838873e-13,3.6153944873283233e-13,4.7188938554493048e-11
1.841427517734191e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33303695067348449,0.11449048061500744,0.022646564821967894,1.7702828612520554e-10,2.4027754687697936e-09,4.2932318593738558e-09,3.7797826720398937e-08,3.20752638131475e-18,4.0787849010464906e-27,1.8192825273186141e-09,5.3565997962025062e-35,1.8136944011468023e-09,5.1826435120915506e-26,5.0794977690305291e-17,4.6936654973661287e-20,2.5406260743728231e-22,1.634373472609018e-09,1.7790450182361566e-26,0.0041791515195405138,0.00034985371256611653,1.1270014055911795e-11,1.3033159470117498e-06,7.8047353407047809e-16,8.0566865927117239e-12,1.9407063661942839e-07,9.828441514852581e-09,1.0001094695017677e-07,4.4852256274429329e-13,3.6871492989468715e-13,4.8292615561809336e-11
1.8515511684999437e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33302379839579715,0.11447923204250857,0.022645616931259962,1.8167315310028185e-10,2.4690479658808835e-09,4.3871178295704142e-09,3.8567654771249856e-08,3.2604064304601585e-18,4.2229459851736045e-27,1.8293354609652652e-09,5.5296413865265839e-35,1.8240069352972007e-09,5.2919298578006722e-26,5.1995656336392644e-17,4.8304621690540257e-20,2.6081377094552095e-22,1.6653364221286911e-09,1.826548648281691e-26,0.0041903972085469421,0.0003517470614253164,1.1314824102397496e-11,1.3143195894150805e-06,7.8357835060646868e-16,8.1508703251290884e-12,1.9474935715505975e-07,9.9645194772538294e-09,1.0143104671503168e-07,4.5969806561086305e-13,3.759803477040161e-13,4.9416166115668697e-11
1.8616748192656965e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33301072560111689,0.11446806272918104,0.022644669155154479,1.8640920523480212e-10,2.5368301771120579e-09,4.4825779855710235e-09,3.9347867856658117e-08,3.3138710425427456e-18,4.3712844620249304e-27,1.8393946272851003e-09,5.7072960108975243e-35,1.8343293482032461e-09,5.4029259592586554e-26,5.3218799723739597e-17,4.97033902092301e-20,2.6770129503958161e-22,1.6967217688030963e-09,1.8750513025123897e-26,0.0042015636270857498,0.00035364015838555614,1.1359629753769277e-11,1.3253605867873419e-06,7.8668288662014287e-16,8.245406726632135e-12,1.9541986738290609e-07,1.0101767849050701e-08,1.0286017019945133e-07,4.711083575360052e-13,3.8333598852589896e-13,5.0559841419771442e-11
1.8717984700314493e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33299773173117386,0.11445697211750407,0.022643721493188173,1.912375692957958e-10,2.6061493009334282e-09,4.5796306917380523e-09,4.013851968929083e-08,3.3679237998525375e-18,4.5238938275340349e-27,1.8494601566197914e-09,5.8896618371141373e-35,1.84466172121576e-09,5.5156504624729906e-26,5.446472069236375e-17,5.1133433911593206e-20,2.7472699836367118e-22,1.7285330391657866e-09,1.9245685737457809e-26,0.0042126513326788692,0.00035553300435090603,1.1404431075078534e-11,1.3364388351865846e-06,7.897871467127807e-16,8.3402896221653219e-12,1.9608217901159406e-07,1.0240190251665946e-08,1.042982495588279e-07,4.8275736370076448e-13,3.907821306331087e-13,5.1723894440935284e-11
1.881922120797202e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33298481623162873,0.11444595965388168,0.022642773944901069,1.9615937546119063e-10,2.6770328936075088e-09,4.67829442656374e-09,4.093966329131702e-08,3.4225682984275326e-18,4.6808690066131763e-27,1.8595321802556407e-09,6.0768386533116969e-35,1.8550041352613777e-09,5.6301221757181237e-26,5.5733734984848276e-17,5.2595229411883118e-20,2.8189270871105544e-22,1.7607737692390668e-09,1.9751162246626256e-26,0.004223660878923432,0.00035742560021986592,1.1449228130705316e-11,1.347554229819067e-06,7.9289113543743308e-16,8.435512839102632e-12,1.967363051371103e-07,1.037979028219906e-08,1.0574521626815333e-07,4.9464905535914564e-13,3.9831904422674125e-13,5.2908579907926309e-11
1.892045771562955e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33297197855204497,0.11443502478861495,0.022641826509836468,2.0117575721918918e-10,2.7495088719615687e-09,4.778587782439137e-09,4.1751350990241119e-08,3.4778081482810535e-18,4.8423063629433666e-27,1.8696108304262734e-09,6.2689278895155197e-35,1.8653566708415757e-09,5.7463600718032367e-26,5.7026161259953317e-17,5.408925652734611e-20,2.8920026290312713e-22,1.7934475044491951e-09,2.0267101892890184e-26,0.0042345928155194668,0.00035931794688538992,1.1494020984363849e-11,1.3587066650336058e-06,7.9599485729929895e-16,8.5310702090925995e-12,1.9738226022323673e-07,1.0520571513216748e-08,1.0720100114563326e-07,5.0678745007990618e-13,4.0594699145964006e-13,5.4114154310150564e-11
1.912293073094461e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33294653447036615,0.11441338567367423,0.022639931977564171,2.1149679741650738e-10,2.8993514724564068e-09,4.9841382949108494e-09,4.3406564492478223e-08,3.5900884131364397e-18,5.1789603138620916e-27,1.8897885440589162e-09,6.6682576837204098e-35,1.8860924264798021e-09,5.9842111403462262e-26,5.9682539055567443e-17,5.717594070819887e-20,3.0424829451573373e-22,1.8601082184900087e-09,2.1331016615949228e-26,0.0042562260392447222,0.00036310189615037478,1.1583594337336186e-11,1.3811222302833509e-06,8.0220151821842778e-16,8.7231627670841991e-12,1.9864972185227567e-07,1.0805691743044615e-08,1.101387455354074e-07,5.318206519891627e-13,4.2147699537343174e-13,5.658900467191608e-11
1.9305156444728164e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33292389549808488,0.11439417042084776,0.022638227281224565,2.2112061751137711e-10,3.039943313788078e-09,5.1748959022265013e-09,4.4932828047300001e-08,3.6932132628214069e-18,5.4982060355832942e-27,1.9079724951345405e-09,7.0455069174122395e-35,1.9047900210529617e-09,6.2045112335412219e-26,6.2156605024826836e-17,6.0069066642255139e-20,3.1829523644031598e-22,1.9216194959164981e-09,2.2325957915223627e-26,0.0042754359513666384,0.0003665066070585864,1.1664196610017935e-11,1.4014218401527811e-06,8.0778664460436858e-16,8.8971271433145296e-12,1.9976266476685293e-07,1.1066374985774609e-08,1.1281216697573017e-07,5.552355191000523e-13,4.3576780005520013e-13,5.8890419251305024e-11
1.9487382158511718e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33290150027758464,0.11437519821301009,0.022636522944770292,2.310686312660521e-10,3.1861454196914642e-09,5.3712278097560829e-09,4.6494036127195362e-08,3.7983238567843132e-18,5.8334746365778731e-27,1.9261800162571671e-09,7.4403272195321662e-35,1.9235216418184344e-09,6.4308365917222182e-26,6.4711616322498474e-17,6.3074228343907034e-20,3.3283071838240513e-22,1.9845892691684175e-09,2.3357357764927459e-26,0.0042944027819276087,0.00036991052418408431,1.1744786229338095e-11,1.42183977864127e-06,8.1337097427147489e-16,9.0720786308933075e-12,2.0084941886376209e-07,1.1330939734968033e-08,1.1551305583758006e-07,5.7951432720847701e-13,4.5035726592858038e-13,6.1263583206573195e-11
1.9669607872295272e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33287934573625966,0.11435646598165235,0.02263481896565309,2.4134755574617985e-10,3.3381340030379626e-09,5.5732465324342643e-09,4.8090468314820825e-08,3.9054417846315939e-18,6.1853813929466967e-27,1.9444119132119547e-09,7.8533724516076403e-35,1.9422877427535343e-09,6.6633041254242212e-26,6.7349538602798071e-17,6.6194335930447489e-20,3.478657629636076e-22,2.0490385437965525e-09,2.4426209424092665e-26,0.0043131295994423471,0.00037331365253730355,1.1825363543499551e-11,1.4423753978559215e-06,8.1895453181186283e-16,9.2479816451888285e-12,2.0191011531117204e-07,1.1599405910759969e-08,1.1824098800478381e-07,6.0468221231038871e-13,4.6524663494377809e-13,6.3710055821437205e-11
1.9851833586078826e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33285742884033154,0.11433797069703455,0.022633115341357223,2.5196413487378221e-10,3.4960892819703183e-09,5.781065758754998e-09,4.9722396639991659e-08,4.0145888015022963e-18,6.5545574358884464e-27,1.9626690019339221e-09,8.285315539580429e-35,1.961088773289328e-09,6.9020326656889639e-26,7.0072369216814446e-17,6.9432330689545411e-20,3.6341147772817621e-22,2.1149884170848455e-09,2.5533525396018545e-26,0.0043316194336565274,0.00037671599707235742,1.1905928894130069e-11,1.4630280404646976e-06,8.2453734134396809e-16,9.4248007854934077e-12,2.0294489801754125e-07,1.1871793158671246e-08,1.2099553433646098e-07,6.3076481492805649e-13,4.8043706735556326e-13,6.6231414707912337e-11
2.003405929986238e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33283574659435788,0.11431970936769476,0.022631412069399035,2.6292513760129441e-10,3.6601955317032443e-09,5.9948003445980144e-09,5.1390085535644739e-08,4.1257868327018939e-18,6.9416499220482585e-27,1.98095210855408e-09,8.7368489358315126e-35,1.9799251782896939e-09,7.1471430130131871e-26,7.2882137468740065e-17,7.2791184475067782e-20,3.7947905277012673e-22,2.1824600763398576e-09,2.6680337745661303e-26,0.0043498752760375804,0.00038011756268744484,1.1986482616375309e-11,1.4837970395960372e-06,8.3011942651903655e-16,9.6025008656244211e-12,2.0395392323688215e-07,1.2148120845478669e-08,1.2377626110381713e-07,6.5778828419298299e-13,4.9592964260549181e-13,6.88292557570069e-11
2.0216285013645934e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33281429604074814,0.11430167903996458,0.022629709147326572,2.7423735610658644e-10,3.8306411361393641e-09,6.2145663066742743e-09,5.309379180068009e-08,4.2390579784072051e-18,7.3473222007502444e-27,1.9992620694445667e-09,9.2086850934308679e-35,1.9987973980299041e-09,7.3987579875889748e-26,7.5780904871890165e-17,7.6273899095241838e-20,3.9607975834887704e-22,2.2514747971576533e-09,2.786769842524397e-26,0.0043679000802591709,0.00038351835422524176,1.2067025038989132e-11,1.5046817187399105e-06,8.3570081052745213e-16,9.7810469435179018e-12,2.0493735917056698e-07,1.2428408055044945e-08,1.2658273042355519e-07,6.8577928179960651e-13,5.1172536029995739e-13,7.150519308419899e-11
2.039851072742949e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33279307425928395,0.11428387679749084,0.022628006572719104,2.8590760401051247e-10,4.0076186392791084e-09,6.4404808155940523e-09,5.483376456944692e-08,4.3544245184417199e-18,7.7722539781500964e-27,2.0175997312627826e-09,9.7015569527594281e-35,2.0177058681747363e-09,7.6570024808288059e-26,7.8770765404510782e-17,7.9883505694015089e-20,4.1322494249568558e-22,2.3220539416684411e-09,2.9096679608112652e-26,0.0043856967626795763,0.00038691837647328065,1.2147556484422812e-11,1.5256813916503239e-06,8.4128151610499993e-16,9.9604043501698365e-12,2.0589538556634423e-07,1.2712673584126473e-08,1.294145006874668e-07,7.1476498586993329e-13,5.278251412442494e-13,7.4260858969744404e-11
2.0580736441213043e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33277207836664752,0.1142662997607634,0.022626304343186798,2.97942714618854e-10,4.1913247964002674e-09,6.6726621885456358e-09,5.6610245287949139e-08,4.4719089171236202e-18,8.2171414782097207e-27,2.035965950994515e-09,1.021621844112357e-34,2.0366510197561227e-09,7.9220035082193063e-26,8.1853845765369255e-17,8.3623064126131555e-20,4.3092602861248651e-22,2.3942189567583234e-09,3.0368374031218109e-26,0.0044032682028138622,0.0003903176341643153,1.22280772689124e-11,1.5467953622493526e-06,8.4686156553902849e-16,1.0140538717354911e-11,2.0682819331493864e-07,1.3000935938154478e-08,1.3227112698775327e-07,7.4477309470091009e-13,5.442298285530281e-13,7.7097903793635474e-11
2.0762962154996597e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33275130551595478,0.11424894508664887,0.022624602456370255,3.1034953919016576e-10,4.3819606249838222e-09,6.9112298815858399e-09,5.8423467696566967e-08,4.5915338281862837e-18,8.6826976005092871e-27,2.054361595996024e-09,1.0753444985618025e-34,2.0556332791503486e-09,8.1938902635043311e-26,8.5032305629127027e-17,8.7495662326849047e-20,4.49194513065514e-22,2.4679913722683691e-09,3.1683895346331139e-26,0.0044206172438000972,0.00039371613197667455,1.2308587702563227e-11,1.5680229245327458e-06,8.5244098067443626e-16,1.0321416004158726e-11,2.0773598404487371e-07,1.3293213326976713e-08,1.3515216153763785e-07,7.7583183036013762e-13,5.6094018885478405e-13,8.0017995965216957e-11
2.094518786878015e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33273075289629472,0.11423180996793053,0.022622900909940166,3.2313494523116938e-10,4.5797314553613727e-09,7.1563044815386075e-09,6.0273657819188077e-08,4.713322099772053e-18,9.1696520748730601e-27,2.0727875440351111e-09,1.1314034039653215e-34,2.0746530680548206e-09,8.4727941742151892e-26,8.8308337901492277e-17,9.1504415677065733e-20,4.6804196277581263e-22,2.5433927991708593e-09,3.3044378480212375e-26,0.0044377466928596258,0.00039711387453460423,1.2389088089433513e-11,1.5893633624771392e-06,8.5801978291960776e-16,1.0503002522919141e-11,2.0861896971604525e-07,1.3589523660579821e-08,1.3805715408684375e-07,8.0796994218325399e-13,5.7795691354491887e-13,8.3022821847392959e-11
2.1127413582563705e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.332710417732275,0.11421489163285364,0.02262119970159689,3.3630581482117867e-10,4.7848469810596521e-09,7.408007697498615e-09,6.216103395862313e-08,4.8372967794999236e-18,9.6787516127976182e-27,2.0912446833311391e-09,1.1898805623551046e-34,2.0937108034643888e-09,8.7588489585643912e-26,9.1684168974152947e-17,9.5652466364592543e-20,4.874800128086332e-22,2.620444927722658e-09,3.4450980003937698e-26,0.0044546593217515374,0.000400510866408598,1.2469578727616592e-11,1.610815949948926e-06,8.6359799325227919e-16,1.0685264963876145e-11,2.0947737221257379e-07,1.3889884544792605e-08,1.4098565233153245e-07,8.4121671015285436e-13,5.9528062009725439e-13,8.6114085675372536e-11
2.130963929634726e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33269029728357313,0.1141981873446769,0.022619498829070082,3.4986904296698696e-10,4.9975213088168833e-09,7.6664623519348416e-09,6.4085806698219085e-08,4.963481119608215e-18,1.0210760055657382e-26,2.109733912594003e-09,1.250860287968394e-34,2.1128068976472702e-09,9.0521906837264764e-26,9.5162058979487934e-17,9.9942982742226195e-20,5.075203639635392e-22,2.6991695255955115e-09,3.5904878511626323e-26,0.0044713578672213629,0.00040390711211571808,1.2550059909319912e-11,1.6323799506148607e-06,8.6917563222519227e-16,1.0868170418426095e-11,2.1031142293540403e-07,1.4194313276950915e-08,1.4393720231831995e-07,8.7560194809883415e-13,6.1291185346670326e-13,8.9293509469872553e-11
2.1491865010130813e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33267038884449268,0.11418169440122936,0.022617798290118323,3.6383153598963101e-10,5.2179730082453327e-09,7.9317923713899645e-09,6.6048178909561774e-08,5.0918985821731281e-18,1.0766458519672449e-26,2.1282561410620267e-09,1.3144292642620172e-34,2.1319417581205455e-09,9.3529578255271471e-26,9.8744302045055995e-17,1.0437915868330193e-19,5.2817478036706109e-22,2.7795884359831415e-09,3.7407275008804857e-26,0.0044878450314440668,0.00040730261611990755,1.2630531920943385e-11,1.6540546178544324e-06,8.7475271997171861e-16,1.105168640188947e-11,2.1112136239512519e-07,1.4502826841545094e-08,1.4691134884200099e-07,9.1115600678726597e-13,6.3085108753624126e-13,9.2562832944709453e-11
2.1674090723914367e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33265068974352613,0.11416541013447308,0.022616098082528725,3.7820020994433943e-10,5.4464251611145201e-09,8.2041227767718482e-09,6.8048345766145598e-08,5.2225728444040546e-18,1.1346645537629419e-26,2.1468122885387879e-09,1.3806766024742608e-34,2.1511157876252699e-09,9.6612913295610729e-26,1.0243322654786427e-16,1.0896421293542042e-19,5.494550870697596e-22,2.8617235756850294e-09,3.8959393310639809e-26,0.0045041234824614237,0.00041069738283229182,1.2710995043156911e-11,1.6758391946740544e-06,8.8032927621146156e-16,1.1235780874980078e-11,2.1190743980548455e-07,1.4815441905857379e-08,1.4990763583663021e-07,9.4790977689742754e-13,6.4909872660196228e-13,9.5923813408714336e-11
2.185631643769792e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33263119734292285,0.11414933191007147,0.022614398204116586,3.9298198907483948e-10,5.6831054102288551e-09,8.4835796732339376e-09,7.008649476287648e-08,5.3555278040164405e-18,1.1952137197352511e-26,2.1654032854288576e-09,1.4496939017810829e-34,2.1703293841011813e-09,9.9773346737577608e-26,1.0623119536841751e-16,1.1370138847304519e-19,5.7137316764954449e-22,2.9455969331668283e-09,4.0562480450266259e-26,0.0045201958546138201,0.00041409141661147368,1.2791449550974336e-11,1.6977329136231508e-06,8.8590532025558875e-16,1.1420422263611537e-11,2.1266991267806497e-07,1.5132174815563293e-08,1.5292560675962135e-07,9.8589469179110225e-13,6.6765510694340324e-13,9.9378225661914036e-11
2.2038542151481476e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33261190903826254,0.11413345712696268,0.02261269865272501,4.0818380430322164e-10,5.9282460078727792e-09,8.7702902396410708e-09,7.2162805741273608e-08,5.4907875846830519e-18,1.2583767276923961e-26,2.1840300727724253e-09,1.5215753110956548e-34,2.189582940661039e-09,1.030123393241634e-25,1.1014060614454854e-16,1.1859395184964154e-19,5.9394096182303497e-22,3.0312305665973238e-09,4.2217807097448358e-26,0.0045360647489666025,0.00041748472176381921,1.2871895713826719e-11,1.7197349967121782e-06,8.9148087101215083e-16,1.1605579478367598e-11,2.1340904641857611e-07,1.5453041590315796e-08,1.5596480496854563e-07,1.0251427301495085e-12,6.8652049843757484e-13,1.0292786188591714e-10
2.222076786526503e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33259282225803422,0.11411778321693886,0.022610999426224555,4.2381259175647436e-10,6.1820838637968331e-09,9.0643827176173246e-09,7.4277450920236554e-08,5.6283765415645587e-18,1.3242387376654844e-26,2.2026936022788295e-09,1.5964175925621266e-34,2.2088768455645982e-09,1.0633137841731049e-25,1.1416389152503515e-16,1.2364519255000443e-19,6.1717046306667859e-22,3.1186466018618561e-09,4.3926667987814491e-26,0.0045517327337310188,0.00042087730254373773,1.2952333795635681e-11,1.74184465533262e-06,8.9705594699145507e-16,1.1791221932757179e-11,2.1412511392519355e-07,1.5778057919329683e-08,1.5902477409032787e-07,1.0656864185147736e-12,7.0569510619010626e-13,1.0657453152844294e-10
2.2402993579048584e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33257393446322009,0.11410230764423059,0.022609300522512882,4.3987529133064429e-10,6.4448605927174773e-09,9.3659864001723414e-09,7.6430594932241101e-08,5.7683192669203529e-18,1.3928867047809958e-26,2.2213948363589548e-09,1.6743201867960693e-34,2.2282114821922156e-09,1.0973197866830003e-25,1.1830351942300677e-16,1.2885842234340662e-19,6.4107371624930008e-22,3.2078672305521376e-09,4.5690382362914267e-26,0.0045672023446798023,0.00042426916315395493,1.3032764054882694e-11,1.7640610901790493e-06,9.0263056631108991e-16,1.197731955946049e-11,2.1481839518936484e-07,1.6107239156933834e-08,1.6210505838255561e-07,1.1075588335948613e-12,7.2517907224159481e-13,1.1032006118193166e-10
2.2585219292832138e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33255524314688578,0.11408702790509631,0.022607601939514374,4.5637884529359194e-10,6.7168225613025317e-09,9.6752316199029284e-09,7.862239486482248e-08,5.9106405958005412e-18,1.4644093918094347e-26,2.2401347481565023e-09,1.7553852799252615e-34,2.2475872290181175e-09,1.1321568270349886e-25,1.225619932691414e-16,1.342369746381893e-19,6.6566281527771958e-22,3.2989147079324056e-09,4.7510294421347085e-26,0.0045824760855574858,0.00042766030774577966,1.3113186744677413e-11,1.7863834911732971e-06,9.0820474670092411e-16,1.2163842826418893e-11,2.1548917689948719e-07,1.644060031810503e-08,1.6520520308663622e-07,1.1507936044021856e-12,7.4497247732077418e-13,1.1416629445617566e-10
2.2767445006615692e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33253674583377446,0.11407194152741762,0.02260590367517986,4.7333019692725628e-10,6.9982209346147021e-09,9.9922497367668345e-09,8.0853000307198286e-08,6.0553656118200172e-18,1.5388973813912724e-26,2.2589143215781028e-09,1.8397178724857508e-34,2.2670044595833385e-09,1.1678406182569308e-25,1.2694185226466251e-16,1.3978420383840769e-19,6.9094990075703704e-22,3.3918113508818487e-09,4.9387773781214328e-26,0.004597556428485537,0.00043105074041936546,1.3193602112827412e-11,1.8088110373907624e-06,9.1377850550831051e-16,1.2350762751924769e-11,2.1613775204785217e-07,1.6778156074012485e-08,1.6832475477255069e-07,1.1954249143245251e-12,7.6507534259500701e-13,1.1811509184491419e-10
2.2949670720399246e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33251844007990705,0.11405704607029889,0.022604205727486202,4.9073628921016454e-10,7.2893117219852977e-09,1.0317173125425758e-08,8.3122553401881944e-08,6.2025196530155598e-18,1.6164430879416145e-26,2.2777345513222866e-09,1.9274258502296244e-34,2.2864635424683239e-09,1.2043871673124299e-25,1.3144567163414143e-16,1.4550348470312694e-19,7.1694715766713683e-22,3.4865795358132917e-09,5.1324215954150771e-26,0.0046124458143623108,0.00043444046522396837,1.3274010401903157e-11,1.8313428969889526e-06,9.1935185970280543e-16,1.2538050917249085e-11,2.1676441954123934e-07,1.7119920747537001e-08,1.7146326167497371e-07,1.2414875029364344e-12,7.8548763148072338e-13,1.2216833058633497e-10
2.31318964341828e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33250032347218683,0.11404233912367269,0.022602508094435991,5.0860406354091264e-10,7.5903558222887387e-09,1.0650135162154735e-08,8.5431188901134172e-08,6.3521283177869061e-18,1.6971407692353142e-26,2.2965964429072702e-09,2.0186200569025788e-34,2.3059648412652342e-09,1.2418127824329594e-25,1.360760628781068e-16,1.5139821170894582e-19,7.4366681305691691e-22,3.5832416965681036e-09,5.3321042831195209e-26,0.0046271466532579724,0.00043782948615819826,1.335441184930154e-11,1.8539782271383184e-06,9.2492482588082155e-16,1.2725679479293039e-11,2.1736948381552184e-07,1.7465908308768327e-08,1.7462027402054431e-07,1.2890166675906759e-12,8.062092515067704e-13,1.2632790451742753e-10
2.3314122147966355e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33248239362801035,0.11402781830790965,0.022600810774057217,5.2694045850334616e-10,7.9016190685894354e-09,1.0991270211315095e-08,8.7779034228097819e-08,6.5042174709227715e-18,1.781086537674507e-26,2.3155010126975752e-09,2.1134143690510356e-34,2.3255087145499425e-09,1.2801340806130388e-25,1.4083567402547339e-16,1.5747179841630734e-19,7.7112113375769315e-22,3.6818203222872902e-09,5.5379703180764919e-26,0.0046416613248043788,0.00044121780717026827,1.3434806687312413e-11,1.876716173955394e-06,9.3049742027072652e-16,1.2913621182647281e-11,2.1795325445463362e-07,1.781613237052385e-08,1.7779534434609053e-07,1.3380482649805684e-12,8.2724005615864011e-13,1.3059572392213333e-10
2.349634786174991e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33246464819488108,0.11401348127343365,0.022599113764402944,5.4575240867395905e-10,8.2233722721325133e-09,1.1340713611388449e-08,9.0166209542460723e-08,6.6588132497127834e-18,1.8683783712408426e-26,2.3344492879294423e-09,2.2119257729201703e-34,2.3450955158537468e-09,1.3193679952709388e-25,1.4572718988580084e-16,1.6372767684013892e-19,7.993224241171794e-22,3.7823379552587881e-09,5.7501673159002486e-26,0.0046559921785800443,0.00044460543215823996,1.3515195143179813e-11,1.8995558724383366e-06,9.3606965873728071e-16,1.3101849368603523e-11,2.1851604581423633e-07,1.8170606183851536e-08,1.809880278076281e-07,1.3886187124347869e-12,8.4857984676162781e-13,1.3497371537323977e-10
2.3678573575533463e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33244708485003027,0.11399932570034174,0.022597417063550965,5.6504684347200368e-10,8.5558912656479741e-09,1.1698601660569112e-08,9.2592827810486674e-08,6.8159420701463371e-18,1.9591161241349392e-26,2.3534423067350555e-09,2.3142744435058819e-34,2.364725593634814e-09,1.3595317840774553e-25,1.5075333230138245e-16,1.7016929682534744e-19,8.2828302375540483e-22,3.8848171887409553e-09,5.9688456832766856e-26,0.0046701415344901978,0.00044799236497026536,1.3595577439160615e-11,1.9224964464049506e-06,9.4164155678587062e-16,1.3290337984317043e-11,2.1905817665040254e-07,1.8529342633506453e-08,1.8419788247997033e-07,1.4407649889114194e-12,8.702283744245119e-13,1.3946382156796669e-10
2.3860799289317017e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33242970130004096,0.11398534929802885,0.022595720669603508,5.8483068605284271e-10,8.8994569459387285e-09,1.2065071601912746e-08,9.5058994879254751e-08,6.9756306331993778e-18,2.0534015371058956e-26,2.3724811181655372e-09,2.4205838258254149e-34,2.3843992912493514e-09,1.4006430369553527e-25,1.559168603991809e-16,1.7680012542767719e-19,8.5801530534387362e-22,3.9892806647622502e-09,6.1941586715545929e-26,0.0046841116831420433,0.00045137860940482727,1.3675953792588294e-11,1.9455370084331835e-06,9.4721312956758993e-16,1.3479061592056767e-11,2.1957996975362123e-07,1.8892354233457833e-08,1.8742446964680328e-07,1.494524636008115e-12,8.9218534195327142e-13,1.4406800115719495e-10
2.404302500310057e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33241249528047778,0.11397154980481729,0.022594024580686902,6.0511085224487011e-10,9.2543553157238271e-09,1.2440261608038956e-08,9.7564809554943981e-08,7.1379059312101116e-18,2.1513382474738976e-26,2.3915667822127263e-09,2.5309807184731384e-34,2.4041169469225358e-09,1.4427196842521035e-25,1.6122057084262558e-16,1.8362364630041933e-19,8.8853167240921873e-22,4.0957510718971458e-09,6.426262431657021e-26,0.004697904886215248,0.0004547641692109774,1.3756324415931073e-11,1.9686766598042019e-06,9.5278439188344749e-16,1.3667995374673939e-11,2.2008175158841883e-07,1.9259653122394015e-08,1.9066735408109733e-07,1.5499357587249986e-12,9.1445040577710759e-13,1.4878822856829021e-10
2.4225250716884125e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33239546455552116,0.11395792498759098,0.022592328794951287,6.2589424953025613e-10,9.6208775247053897e-09,1.2824310765385846e-08,1.0011036368500128e-07,7.3027952543446751e-18,2.2530317988492299e-26,2.4107003698297097e-09,2.645595359529802e-34,2.4238788937192025e-09,1.4857800050886409e-25,1.6666729808327234e-16,1.9064335908744274e-19,9.1984455716256556e-22,4.2042511430183158e-09,6.6653160703413893e-26,0.0047115233768277396,0.00045814904808857217,1.3836689516845524e-11,1.9919144904481268e-06,9.5835535818804912e-16,1.3857115141205524e-11,2.2056385193886691e-07,1.9631251059195238e-08,1.9392610431574201e-07,1.6070370258122137e-12,9.370231779419357e-13,1.5362649382147395e-10
