Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),C2H6X(52),CH3OO(77),H2OX(23)
5.867080922778216e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33079963793078215,0.11299329167042001,0.022275904468356915,0.0,1.8783052595646809e-12,3.6432152835707085e-08,0.0,1.1304375755762505e-11,0.0,2.3504775830529204e-06,1.1411925251582304e-24,4.7687272346610368e-09,3.711029970957553e-19,8.2512234017152041e-16,0.0,0.0,4.5341779970996174e-15,3.1313090861605629e-19,0.0056743200314977923,0.0010913256185722878,3.4246569986285427e-09,2.265343036169598e-11,2.2756750214059092e-06,4.967886235288181e-10,2.769206229162545e-14,4.0314253850463458e-10,2.9697833176505803e-16
5.891260981600923e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33079367748985389,0.11299172426216599,0.022273707284251754,0.0,1.9078960320491436e-12,3.7089341072115824e-08,0.0,1.1515605871581146e-11,0.0,2.3678604600901946e-06,1.1794840463162091e-24,4.7880879121036892e-09,3.7933043020759564e-19,8.4087324999604801e-16,0.0,0.0,4.6016395068048093e-15,3.2125959483892509e-19,0.0056758700398708657,0.0010957199805970096,3.4382849058277978e-09,2.2904451055928218e-11,2.2917224899788484e-06,5.0597107918698415e-10,2.8217510508769851e-14,4.0609499453376504e-10,3.0071394293296743e-16
5.91544104042363e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078774469552241,0.11299018389071909,0.022271510395838429,0.0,1.9378394574707865e-12,3.7755647830167629e-08,0.0,1.1729962059811999e-11,0.0,2.3853056405907576e-06,1.2189118512987338e-24,4.8074708382609861e-09,3.8770983780670723e-19,8.568615913741877e-16,0.0,0.0,4.6698215912951364e-15,3.2956816817773732e-19,0.0056773929491096969,0.0011001137512156151,3.4519200435451038e-09,2.3157181816015848e-11,2.3078137623426717e-06,5.1528435534642403e-10,2.8750854825283858e-14,4.0905762886329085e-10,3.0448284045613155e-16
5.9396210992463375e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078183909450087,0.11298867010343923,0.022269313802706664,0.0,1.9681384083513593e-12,3.8431159316658684e-08,0.0,1.1947478588387914e-11,0.0,2.4028131137307964e-06,1.2595053623471738e-24,4.8268761879578867e-09,3.9624349459789613e-19,8.7308997508162438e-16,0.0,0.0,4.7387287635290827e-15,3.3805994571009256e-19,0.0056788892118651343,0.0011045069312487098,3.4655624011552435e-09,2.3411625833607797e-11,2.3239486525756307e-06,5.2472972887072139e-10,2.9292183102210466e-14,4.1203043655906309e-10,3.0828520243389504e-16
5.963801158069045e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077596024107575,0.1129871824552464,0.022267117504452271,0.0,1.9987957695198488e-12,3.9115962097174768e-08,0.0,1.2168189970546606e-11,0.0,2.4203828686370537e-06,1.3012946558264038e-24,4.8463041342572162e-09,4.0493370199080199e-19,8.8956102928728884e-16,0.0,0.0,4.8083655401828553e-15,3.4673829408333774e-19,0.0056803592732279674,0.0011088995215046188,3.4792119680318936e-09,2.3667786261977356e-11,2.340126973979878e-06,5.3430848229175439e-10,2.9841583838190076e-14,4.1501341267987135e-10,3.1212120726078499e-16
5.987981216891752e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077010769697984,0.11298572050849452,0.022264921500677153,0.0,2.029814438098617e-12,3.9810143093572047e-08,0.0,1.2392130965645066e-11,0.0,2.4380148943868745e-06,1.3443104744701284e-24,4.8657548484630661e-09,4.1378278833697441e-19,9.0627739957407692e-16,0.0,0.0,4.8787364415201073e-15,3.5560663009568717e-19,0.0056818035708552069,0.0011132915227795937,3.4928687335486413e-09,2.3925666215925489e-11,2.3563485390866233e-06,5.4402190377414662e-10,3.0399146171592176e-14,4.1800655227745438e-10,3.1599103362433475e-16
6.012161275714459e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076428103126815,0.11298428383284702,0.022262725790989105,0.0,2.0611973234890401e-12,4.051378958142568e-08,0.0,1.2619336579973174e-11,0.0,2.4557091800082572e-06,1.3885842398146692e-24,4.8852285001241884e-09,4.2279310916844902e-19,9.2324174895898214e-16,0.0,0.0,4.949845991261561e-15,3.6466842128249498e-19,0.0056832225350942631,0.0011176829358580153,3.5065326870799681e-09,2.4185268771686042e-11,2.3726131596613535e-06,5.5387128707921278e-10,3.096495988264467e-14,4.2100985039651278e-10,3.1989486050289298e-16
6.036341334537166e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075847982019607,0.112982872005155,0.022260530375001773,0.0,2.0929473473566409e-12,4.1226989187446216e-08,0.0,1.2849842067566462e-11,0.0,2.4734657144799056e-06,1.4341480648235235e-24,4.9047252570373797e-09,4.3196704743782864e-19,9.404567579126487e-16,0.0,0.0,5.021698716454511e-15,3.7392718650771241e-19,0.0056846165891050468,0.001122073761512594,3.5202038180022182e-09,2.4446596966833024e-11,2.3889206467091299e-06,5.6385793152840182e-10,3.153911539556087e-14,4.2402330207472089e-10,3.238328671634182e-16
6.060521393359873e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075270364709825,0.112981484609337,0.022258335252334546,0.0,2.1250674436157131e-12,4.1949829886864159e-08,0.0,1.3083682931018032e-11,0.0,2.4912844867312935e-06,1.4810347667050309e-24,4.9242452852508481e-09,4.4130701375987338e-19,9.5792512437834e-16,0.0,0.0,5.0942991473422252e-15,3.8338649656056252e-19,0.0056859861489800224,0.0011264640005045647,3.5338821156945197e-09,2.4709653800189943e-11,2.4052708104799516e-06,5.73983141966237e-10,3.212170378066415e-14,4.2704690234274128e-10,3.2780523315925921e-16
6.08470145218258e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074695210227073,0.11298012123626103,0.022256140422612463,0.0,2.1575605584134457e-12,4.2682400000782824e-08,0.0,1.3320894922289657e-11,0.0,2.5091654856427236e-06,1.5292778799255022e-24,4.9437887490675912e-09,4.5081544665460563e-19,9.7564956379032013e-16,0.0,0.0,5.1676518172332399e-15,3.9304997475746547e-19,0.0056873316238622747,0.00113085365358388,3.5475675695396795e-09,2.4974442231741024e-11,2.4216634604741894e-06,5.8424822872275817e-10,3.2712816756510166e-14,4.3008064622423884e-10,3.3181213832791994e-16
6.108881511005288e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074122478285506,0.11297878148362836,0.022253945885466073,0.0,2.1904296501135267e-12,4.3424788193499534e-08,0.0,1.3561514043522006e-11,0.0,2.5271087000454002e-06,1.578911669420182e-24,4.9633558110487503e-09,4.6049481279193497e-19,9.9363280909165371e-16,0.0,0.0,5.241761262370568e-15,4.0292129754924777e-19,0.0056886534160615794,0.0011352427214894008,3.5612601689250659e-09,2.5240965182544679e-11,2.4380984054480868e-06,5.9465450757546646e-10,3.3312546692006817e-14,4.331245287358964e-10,3.3585376278881153e-16
6.133061569827995e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073552129272299,0.11297746495585961,0.02225175164053142,0.0,2.2236776892792461e-12,4.4177083469795623e-08,0.0,1.3805576547844061e-11,0.0,2.5451141187215054e-06,1.6299711440044485e-24,4.9829466320169671e-09,4.7034760723780638e-19,1.0118776107514161e-15,0.0,0.0,5.3166320218008087e-15,4.130041951336664e-19,0.0056899519211685489,0.0011396312049490819,3.5749599032434548e-09,2.5509225534648899e-11,2.4545754534193342e-06,6.052032997107778e-10,3.3920986608531778e-14,4.3617854488743051e-10,3.3993028694098918e-16
6.157241628650702e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072984124236515,0.11297617126398225,0.022249557687449868,0.0,2.2573076586560849e-12,4.4939375172195068e-08,0.0,1.4053118940181683e-11,0.0,2.563181730404273e-06,1.6824920699876668e-24,5.002561371059739e-09,4.8037635370187928e-19,1.0303867367813177e-15,0.0,0.0,5.3922686372431944e-15,4.2330245207328396e-19,0.0056912275281668749,0.0011440191046801554,3.5886667618938381e-09,2.5779226131008758e-11,2.4710944116727056e-06,6.1589593168498064e-10,3.4538230182047621e-14,4.3924268968160879e-10,3.4404189146087501e-16
6.181421687473409e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072418424877997,0.11297490002552048,0.022247364025868098,0.0,2.2913225531537867e-12,4.5711752978192372e-08,0.0,1.4304177978065309e-11,0.0,2.5813115237780774e-06,1.736510984992144e-24,5.0222001855327612e-09,4.9058360478673855e-19,1.04916297275174e-15,0.0,0.0,5.4686756529585514e-15,4.3381990791872452e-19,0.0056924806195436765,0.0011484064213893104,3.6023807342822295e-09,2.6050969775405944e-11,2.48765508676576e-06,6.2673373538470873e-10,3.5164371745214664e-14,4.4231695811426745e-10,3.4818875729996688e-16
6.205601746296116e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33071854993536487,0.11297365086438643,0.022245170655437928,0.0,2.3257253798279218e-12,4.6494306897449484e-08,0.0,1.4558790672436813e-11,0.0,2.5995034874785134e-06,1.7920652119796349e-24,5.0418632310632757e-09,5.0097194223864692e-19,1.0682091218071845e-15,0.0,0.0,5.5458576156181997e-15,4.445604578373468e-19,0.0056937115713980267,0.0011527931557728721,3.616101809822427e-09,2.6324459232370568e-11,2.504257284534623e-06,6.3771804798692585e-10,3.5799506289501366e-14,4.4540134517432989e-10,3.5237106568253434e-16
6.229781805118823e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33071293793180934,0.11297242341077381,0.022242977575816312,0.0,2.3605191578609276e-12,4.7287127268962265e-08,0.0,1.4816994288455541e-11,0.0,2.6177576100924951e-06,1.849192873487911e-24,5.0615506615534086e-09,5.115439771998389e-19,1.0875280046811309e-15,0.0,0.0,5.6238190741727966e-15,4.5552805324736606e-19,0.0056949207535476488,0.0011571793085169736,3.6298299779367617e-09,2.6599697227104874e-11,2.5209008100998157e-06,6.4885021191842736e-10,3.6443729467292351e-14,4.4849584584382602e-10,3.5658899810329851e-16
6.25396186394153e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33070734787399025,0.11297121730105268,0.022240784786665184,0.0,2.3957069185426375e-12,4.8090304758196569e-08,0.0,1.507882634630344e-11,0.0,2.6360738801583449e-06,1.9079329060798755e-24,5.0812626291835171e-09,5.2230235046236426e-19,1.1071224597103073e-15,0.0,0.0,5.7025645797211164e-15,4.6672670245745783e-19,0.0056961085296338438,0.0011615648802977279,3.6435652280568102e-09,2.6876686445409183e-11,2.5375854678721652e-06,6.6013157481486225e-10,3.7097137593994016e-14,4.5160045509791123e-10,3.6084273632510031e-16
6.278141922764238e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33070177940386852,0.1129700321776665,0.022238592287651415,0.0,2.4312917052502935e-12,4.8903930354194136e-08,0.0,1.5344324621989399e-11,0.0,2.6544522861658962e-06,1.9683250750077716e-24,5.1009992844155263e-09,5.3324973272348594e-19,1.1269953428483679e-15,0.0,0.0,5.7820986853788024e-15,4.781604713118794e-19,0.0056972752572246521,0.0011659498717813983,3.6573075496241086e-09,2.7155429533610023e-11,2.5543110615587695e-06,6.7156348947927641e-10,3.7759827650137804e-14,4.5471516790488758e-10,3.6513246237655548e-16
6.302321981586945e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069623216938671,0.1129688676890305,0.022236400078446735,0.0,2.4672765734280341e-12,4.9728095366648668e-08,0.0,1.5613527148152661e-11,0.0,2.6728928165565913e-06,2.0304099890950369e-24,5.1207607759962723e-09,5.4438882484263341e-19,1.1471495276789848e-15,0.0,0.0,5.8624259461470669e-15,4.8983348384114049e-19,0.0056984212879163014,0.0011703342836245595,3.6710569320908166e-09,2.7435929098490257e-11,2.5710773941690328e-06,6.83147313840181e-10,3.8431897283481022e-14,4.5783997922622512e-10,3.6945835854969302e-16
6.326502040409652e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069070582437005,0.11296772348943206,0.022234208158727599,0.0,2.5036645905658659e-12,5.0562891422952081e-08,0.0,1.5886472214865452e-11,0.0,2.6913954597235922e-06,2.0942291158383788e-24,5.1405472509608397e-09,5.5572235809992055e-19,1.1675879054283437e-15,0.0,0.0,5.9435509187813645e-15,5.0174992291825821e-19,0.0056995469674329564,0.0011747181164742659,3.68481336492037e-09,2.7718187707221561e-11,2.5878842680207616e-06,6.9488441090915161e-10,3.9113444811105282e-14,4.6097488401658256e-10,3.7382060739758398e-16
6.350682099232359e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33068520002842766,0.11296659923893262,0.022232016528175177,0.0,2.5404588361781153e-12,5.1408410465211318e-08,0.0,1.6163198370434688e-11,0.0,2.7099602040118851e-06,2.1598247967326722e-24,5.1603588546359145e-09,5.6725309445623234e-19,1.1883133849770514e-15,0.0,0.0,6.0254781616600432e-15,5.1391403092062828e-19,0.0057006526357247962,0.0011791013709682068,3.6985768375881203e-09,2.8002207887298892e-11,2.6047314847463251e-06,7.0677614873795475e-10,3.9804569221512542e-14,4.6411987722383016e-10,3.7821939173195563e-16
6.374862158055066e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067971444685601,0.11296549460327115,0.022229825186475222,0.0,2.5776624017813568e-12,5.2264744747235906e-08,0.0,1.6443744422202875e-11,0.0,2.7285870377183978e-06,2.2272402628213069e-24,5.1801957306431186e-09,5.7898382681487978e-19,1.2093288928714548e-15,0.0,0.0,6.1082122346529741e-15,5.2633011039754993e-19,0.0057017386270644659,0.0011834840477348665,3.7123473395819459e-09,2.8287992126477348e-11,2.6216188452988812e-06,7.1882390037521244e-10,4.0505370176718717e-14,4.6727495378907275e-10,3.8265489462079074e-16
6.399042216877774e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067424875054408,0.1129644092537694,0.022227634133318023,0.0,2.6152783908718196e-12,5.3131986831496561e-08,0.0,1.6728149437348082e-11,0.0,2.7472759490921087e-06,2.2965196504746248e-24,5.2000580209023666e-09,5.9091737928483644e-19,1.2306373733343597e-15,0.0,0.0,6.1917576989901798e-15,5.390025247434364e-19,0.0057028052701419054,0.0011878661473936772,3.7261248604028399e-09,2.8575542872710939e-11,2.6385461499586539e-06,7.3102904382260383e-10,4.1215948014344884e-14,4.7044010864667302e-10,3.8712729938591752e-16
6.423222275700481e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066880261588011,0.11296334286723865,0.022225443368398313,0.0,2.6533099189022686e-12,5.4010229586054865e-08,0.0,1.7016452743683108e-11,0.0,2.7660269263341743e-06,2.3677080173991285e-24,5.219945865635214e-09,6.0305660744555298e-19,1.2522417882751662e-15,0.0,0.0,6.2761191171304507e-15,5.5193569887674372e-19,0.0057038528881575958,0.0011922476705551735,3.7399093895654913e-09,2.886486253409391e-11,2.6555131983392884e-06,7.4339296199060529e-10,4.1936403749706065e-14,4.7361533672427491e-10,3.9163678960058308e-16
6.447402334523188e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066337572465887,0.11296229512588793,0.022223252891415211,0.0,2.6917601132583646e-12,5.4899566181464556e-08,0.0,1.730869393045378e-11,0.0,2.7848399575980408e-06,2.440851358880145e-24,5.2398594033682207e-09,6.1540439861335972e-19,1.2741451172994095e-15,0.0,0.0,6.3613010526299629e-15,5.6513411992465516e-19,0.0057048817989142613,0.0011966286178211394,3.7537009165988256e-09,2.9155953478803975e-11,2.6725197893942527e-06,7.559170426537791e-10,4.2666839077897582e-14,4.7680063294282837e-10,3.9618354908701776e-16
6.471582393345895e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33065796776399276,0.11296126571723396,0.022221062702072115,0.0,2.7306321132345037e-12,5.5800090087644384e-08,0.0,1.7604912849136323e-11,0.0,2.8037150309895742e-06,2.5159966242606693e-24,5.2597987709363061e-09,6.27963672109459e-19,1.2963503577177063e-15,0.0,0.0,6.4473080700109295e-15,5.786023379135554e-19,0.0057058923149070117,0.001201008989784756,3.7674994310465495e-09,2.9448818035047993e-11,2.6895657214233091e-06,7.6860267840560498e-10,4.3407356375879004e-14,4.7999599221661452e-10,4.0076776191398266e-16
6.495762452168602e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33065257842622159,0.11296025433401249,0.022218872800076679,0.0,2.7699290700091197e-12,5.6711895070723057e-08,0.0,1.7905149614233934e-11,0.0,2.8226521345671876e-06,2.5931917336591293e-24,5.2797641034861287e-09,6.4073737952951446e-19,1.3188605245541135e-15,0.0,0.0,6.5341447346302389e-15,5.9234496646532648e-19,0.005706884743412007,0.0012053887870307476,3.7813049224676694e-09,2.9743458491009757e-11,2.7066507920790371e-06,7.8145126661286734e-10,4.4158058704555644e-14,4.8320140945327024e-10,4.0538961239430978e-16
6.519942510991309e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33064720740882636,0.11295926067409105,0.022216683185140688,0.0,2.8096541466194746e-12,5.7635075189856268e-08,0.0,1.8209444604072417e-11,0.0,2.8416512563419688e-06,2.672485594928831e-24,5.2997555344794507e-09,6.5372850501483778e-19,1.3416786505538908e-15,0.0,0.0,6.6218156125481525e-15,6.0636668349950174e-19,0.005707859386573629,0.0012097680101355202,3.7951173804369804e-09,3.0039877094800062e-11,2.7237747983734241e-06,7.9446420936959366e-10,4.4919049810857648e-14,4.8641687955381487e-10,4.1004928508242473e-16
6.544122569814016e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33064185441434257,0.11295828444038326,0.022214493856980044,0.0,2.8498105179359134e-12,5.8569724794016214e-08,0.0,1.8517838461595048e-11,0.0,2.8607123842778112e-06,2.753928120861893e-24,5.3197731956965229e-09,6.6694006552518314e-19,1.3648077861906741e-15,0.0,0.0,6.7103252703969994e-15,6.2067223194131331e-19,0.005708816541490188,0.0012141466596673051,3.8089367945455554e-09,3.0338076054409094e-11,2.740937536684509e-06,8.076429134505541e-10,4.5690434129816544e-14,4.8964239741267512e-10,4.1474696477186132e-16
6.568302628636724e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33063651915027653,0.11295732534076466,0.022212304815314641,0.0,2.8904013706356007e-12,5.9515938518753915e-08,0.0,1.8830372095156424e-11,0.0,2.8798355062915528e-06,2.8375702466404549e-24,5.3398172172394786e-09,6.803751111131473e-19,1.3882509996730564e-15,0.0,0.0,6.7996782752499549e-15,6.3526642043566646e-19,0.005709756500298215,0.0012185247361862943,3.8227631544012133e-09,3.0638057537660994e-11,2.7581388027630821e-06,8.2098879026431922e-10,4.6472316786639545e-14,4.9287795791771391e-10,4.1948283649276297e-16
6.616662746282138e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33062590066778097,0.11295545739961374,0.022207927590368905,0.0,2.9728993257647927e-12,6.144343828537484e-08,0.0,1.946802365562571e-11,0.0,2.918267683985612e-06,3.0116622575327431e-24,5.3799848533414103e-09,7.0792802485839948e-19,1.4360920217175741e-15,0.0,0.0,6.9809325956780306e-15,6.6534028510134005e-19,0.0057115859738181467,0.0012272791723872602,3.8504366698715765e-09,3.1243376545304702e-11,2.7926560981303954e-06,8.4818773060775065e-10,4.8068001078006578e-14,4.9937918638511164e-10,4.2906989731747125e-16
6.66018685216301e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33061640183612717,0.11295383201926085,0.022203989065001518,0.0,3.0486656212351861e-12,6.3218692503038692e-08,0.0,2.0056483948874528e-11,0.0,2.9530685414797822e-06,3.1764002450663524e-24,5.4162271490941801e-09,7.3352125167481835e-19,1.4802542313691633e-15,0.0,0.0,7.1469915520833599e-15,6.9344352377041098e-19,0.0057131765213184358,0.0012351562107243406,3.8753664843541022e-09,3.179428080680083e-11,2.8238513672955493e-06,8.7325276010321834e-10,4.9541090075944355e-14,5.05264586437277e-10,4.3783072978508315e-16
6.703710958043882e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33060695612070906,0.11295225782840454,0.022200051463699418,0.0,3.1258897323381478e-12,6.5032898993642596e-08,0.0,2.0659005537763946e-11,0.0,2.9880700697328626e-06,3.3491057082619798e-24,5.4525567993121351e-09,7.598875464487211e-19,1.5254825811767523e-15,0.0,0.0,7.3158539861867371e-15,7.2255982078767819e-19,0.0057147156785683608,0.0012430314008586684,3.9003186422492714e-09,3.2350992318769217e-11,2.8551682619958445e-06,8.9888158621425609e-10,5.1049860359469097e-14,5.1118244486192155e-10,4.4671819257102787e-16
6.747235063924754e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33059756198480167,0.11295073329218086,0.0221961147849658,0.0,3.2045906670357295e-12,6.6886619597460383e-08,0.0,2.1275836700988643e-11,0.0,3.0232721965928247e-06,3.5301150621592613e-24,5.488974502523047e-09,7.8704593043052491e-19,1.5717956068517064e-15,0.0,0.0,7.4875465318214607e-15,7.5271969279113292e-19,0.0057162049805036252,0.0012509047457838769,3.9252930836107657e-09,3.2913522266480671e-11,2.886605569273702e-06,9.2508260148263458e-10,5.2594950246923711e-14,5.1713273161131662e-10,4.5573337299292624e-16
6.790759169805626e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33058821793759563,0.1129492569215612,0.022192179027340966,0.0,3.2847875549541684e-12,6.8780418895649917e-08,0.0,2.1907228566460167e-11,0.0,3.0586748494251142e-06,3.7197769360753845e-24,5.5254809399123332e-09,8.1501579472363337e-19,1.6192120305992298e-15,0.0,0.0,7.6620958169999892e-15,7.8395440538291552e-19,0.0057176459162251118,0.0012587762484193878,3.9502897487000083e-09,3.3481881410730772e-11,2.9181620701411281e-06,9.5186424320067232e-10,5.4177005466466579e-14,5.231154165710632e-10,4.648773606487994e-16
6.834283275686498e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33057892253282395,0.11294782727198246,0.022188244189401213,0.0,3.3664996467983312e-12,7.0714864144688452e-08,0.0,2.2553435126159356e-11,0.0,3.0942779551155225e-06,3.9184525477375834e-24,5.5620767753889607e-09,8.4381690574581231e-19,1.6677507611427887e-15,0.0,0.0,7.839528461447193e-15,8.1629598765445449e-19,0.0057190399303686003,0.0012666459116126435,3.9753085779925355e-09,3.4056080087372841e-11,2.949836539715602e-06,9.7923499245335901e-10,5.5796679194848212e-14,5.2913046956065319e-10,4.7415124736802731e-16
6.87780738156737e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33056967436743223,0.11294644294201886,0.02218431026975775,0.0,3.4497463137479981e-12,7.2690525209966388e-08,0.0,2.3214713250958048e-11,0.0,3.1300814400731255e-06,4.1265160870031688e-24,5.5987626556518032e-09,8.7346941074754521e-19,1.7174308937282671e-15,0.0,0.0,8.0198710741375878e-15,8.4977724692891214e-19,0.0057203884244329825,0.0012745137381412639,4.0003495121836888e-09,3.4636128206944185e-11,2.9816277473577362e-06,1.0072033731467676e-09,5.7454632096102225e-14,5.3517786033403733e-10,4.8355612716192106e-16
6.921331487448243e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33056047208028766,0.11294510257209323,0.022180377267055632,0.0,3.5345470468364244e-12,7.4707974498577736e-08,0.0,2.3891322705410681e-11,0.0,3.166085230233259e-06,4.3443551091643514e-24,5.6355392102564948e-09,9.0399384338666218e-19,1.7682717101083514e-15,0.0,0.0,8.2031502508370255e-15,8.8443178371832981e-19,0.0057216927580691027,0.0012823797307151463,4.0254124921941907e-09,3.5222035254351118e-11,3.0135344568106191e-06,1.0357779510233249e-09,5.9151532360152295e-14,5.4125755858020294e-10,4.9309309617379656e-16
6.964855593329115e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33055131435092661,0.11294380484322732,0.022176445179972783,0.0,3.6209214563107882e-12,7.6767786891304746e-08,0.0,2.4583526162515061e-11,0.0,3.2022892510605479e-06,4.5723709382203286e-24,5.6724070516828222e-09,9.3541112936061355e-19,1.8202926785067243e-15,0.0,0.0,8.3893925716493093e-15,9.2029400690237718e-19,0.0057229542503293256,0.0012902438919784977,4.0504974591754145e-09,3.5813810288639459e-11,3.0455554263408338e-06,1.064967332663875e-09,6.0888055741333017e-14,5.4736953392375628e-10,5.0276325262888796e-16
7.008379699209987e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33054219989834116,0.11294254847582956,0.022172514007218969,0.0,3.708889270974845e-12,7.8870539673830526e-08,0.0,2.5291589218442558e-11,0.0,3.2386934275519775e-06,4.8109790801851934e-24,5.7093667754026507e-09,9.6774259209582996e-19,1.8735134535624557e-15,0.0,0.0,8.5786245985681209e-15,9.5739914912782198e-19,0.0057241741808797507,0.0012981062245118029,4.0756043545139883e-09,3.6411461942867085e-11,3.0776894088810975e-06,1.0947801644770438e-09,6.2664885596826102e-14,5.5351375592551705e-10,5.1256769678398319e-16
7.051903805090859e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33053312747980029,0.11294133222851903,0.022168583747534883,0.0,3.7984703375138636e-12,8.1016812467199997e-08,0.0,2.6015780407237877e-11,0.0,3.2752976842399948e-06,5.0606096466269815e-24,5.7464189599484551e-09,1.0010099584943225e-18,1.9279538762546598e-15,0.0,0.0,8.7708728730348165e-15,9.9578328243087187e-19,0.0057253537911762927,0.0013059667308337383,4.1007331198362162e-09,3.7014998424030185e-11,3.1099351521744559e-06,1.1252251316762011e-09,6.4482712925011442e-14,5.596901940831132e-10,5.2250753087649816e-16
7.095427910971731e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3305240958897071,0.11294015489698442,0.022164654399691158,0.0,3.8896846198019254e-12,8.3207187157552154e-08,0.0,2.6756371215488174e-11,0.0,3.3121019451956606e-06,5.3217077886179646e-24,5.7835641669824373e-09,1.0352353647376742e-18,1.9836339738075345e-15,0.0,0.0,8.9661639135024586e-15,1.035483334084064e-18,0.0057264942856058059,0.0013138254134030267,4.1258836970123504e-09,3.7624427513071801e-11,3.1422913989199988e-06,1.1563109572443469e-09,6.6342236403733167e-14,5.6589881783158459e-10,5.3258385907343984e-16
7.138952016852603e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33051510395848949,0.11293901531287676,0.022160725962487551,0.0,3.9825521981916195e-12,8.5442247825140124e-08,0.0,2.7513636096961552e-11,0.0,3.3491061340318144e-06,5.5947341413293707e-24,5.8208029413662896e-09,1.070441362148853e-18,2.0405739595758102e-15,0.0,0.0,9.1645242130066172e-15,1.076537102670628e-18,0.0057275968325931348,0.0013216822746202335,4.1510560281602778e-09,3.8239756565004299e-11,3.1747568869200558e-06,1.1880464008871627e-09,6.8244162428480318e-14,5.7213959654399145e-10,5.4279778742024071e-16
7.182476122733475e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33050615055152488,0.11293791234273566,0.022156798434751983,0.0,4.0770932687861468e-12,8.772258067265881e-08,0.0,2.8287852487214658e-11,0.0,3.3863101739062846e-06,5.8801652794865195e-24,5.8581358112316086e-09,1.1066509231121705e-18,2.0987942329106537e-15,0.0,0.0,9.3659802367433297e-15,1.1189832743887624e-18,0.0057286625656750448,0.001329537316829514,4.1762500556489255e-09,3.8860992509080391e-11,3.2073303492288226e-06,1.2204402579744999e-09,7.018920515048168e-14,5.7841249953202675e-10,5.5315042378895469e-16
7.226000228614347e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33049723456809621,0.11293684488694747,0.022152871815339762,0.0,4.1733281426939512e-12,9.0048773952900894e-08,0.0,2.9079300818169476e-11,0.0,3.4237139875251121e-06,6.1784941838954573e-24,5.8955632880509865e-09,1.1438874470516141e-18,2.1583153790061137e-15,0.0,0.0,9.5705584196547354e-15,1.1628614395881202e-18,0.0057296925845420161,0.001337390542320304,4.2014657221016458e-09,3.9488141849038735e-11,3.2400105143023837e-06,1.2535013584706193e-09,7.2178086514714845e-14,5.8471749604663166e-10,5.6364287782633184e-16
