Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53)
7.527130474711868e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354315774766723,0.11008403811495124,0.022311678967921005,0.0,3.4229857567548563e-05,0.00028389288452014701,9.550224102751981e-05,8.4376597725518457e-07,4.0454640492813057e-16,0.00064220417642179553,3.0007705292263802e-14,0.00030859395251080316,3.3932855786811814e-11,2.175840411340394e-07,5.2754741413287213e-12,7.5481144641984262e-14,5.3284505328536516e-05,1.8550139643699307e-09,0.0078313115109022724,0.00083554900746718019,7.5884291273965648e-05,9.1538545249755744e-07,3.5644588380019913e-09,2.4987707294250733e-09,1.2854662550852883e-12,2.4668253664758519e-08,1.4894579147327638e-05,6.9625599670695132e-08,1.8124588108579265e-09,5.4653746663231588e-06,2.9263429818122283e-09,2.9631580759491851e-10,7.3893997277530892e-13
7.555009207127033e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353973650050732,0.11007983579770494,0.022309860649109444,0.0,3.4598421790629113e-05,0.00028570798109627232,9.6275148528901698e-05,8.5246412228510205e-07,4.1048668848670657e-16,0.00064442773701174681,3.0543596541059447e-14,0.00030901446806910358,3.4302024820928574e-11,2.209476409331313e-07,5.3258527955552673e-12,7.6416296951608352e-14,5.3692633001017692e-05,1.8824396030054675e-09,0.0078324824690097893,0.00083762855380571817,7.6001388893324776e-05,9.1907969457383088e-07,3.5765099819558665e-09,2.5071558053544383e-09,1.2898703006670117e-12,2.4728961370821211e-08,1.4908095694819843e-05,7.0014414458145722e-08,1.8311348831844519e-09,5.5013299820116025e-06,2.9696440786062735e-09,2.9871181487867563e-10,7.4421886048875031e-13
7.582887939542199e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353634597640179,0.11007565575301749,0.022308042768984574,0.0,3.4969313810906775e-05,0.00028752620288076175,9.7050677622760842e-05,8.6121598548699934e-07,4.1648743427370341e-16,0.00064664976008132254,3.108685641099847e-14,0.0003094322469660817,3.4673708361508032e-11,2.2434815503627074e-07,5.3764496034712804e-12,7.7358650891361075e-14,5.4101869974670749e-05,1.9101626727372375e-09,0.0078336299163990399,0.00083970113075145609,7.6118175089560911e-05,9.2276948806146457e-07,3.5885506519675403e-09,2.515534366986972e-09,1.2942717248522035e-12,2.4789648297328595e-08,1.4921619703074255e-05,7.0403994661889509e-08,1.8499209996401732e-09,5.5373499089276719e-06,3.0134151839249941e-09,3.0111594127291102e-10,7.4951559531077168e-13
7.610766671957364e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353298577339223,0.11007149759143506,0.022306225327018283,0.0,3.5342537116049996e-05,0.00028934753443292041,9.7828825743263574e-05,8.7002164692100825e-07,4.225489851740287e-16,0.0006488702433448335,3.1637554573272708e-14,0.00030984730675348939,3.5047912282237658e-11,2.2778581166594686e-07,5.4272641719662844e-12,7.8308226659019399e-14,5.4512210410111774e-05,1.9381851909225651e-09,0.0078347542464428897,0.00084176674407452083,7.6234652492156323e-05,9.2645480825478953e-07,3.6005808380778978e-09,2.5239064063751661e-09,1.2986705330638422e-12,2.4850315975282645e-08,1.4935151704209787e-05,7.0794340304882211e-08,1.8688172734805186e-09,5.5734341239411257e-06,3.0576594887157756e-09,3.0352817885299181e-10,7.5483019011510791e-13
7.63864540437253e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352965549611972,0.11006736093005107,0.022304408322680259,0.0,3.5718095161919949e-05,0.00029117196041829297,9.8609590342677117e-05,8.7888118585995147e-07,4.2867168452578299e-16,0.00065108918454353463,3.219576102331143e-14,0.00031025966487229601,3.5424642425950411e-11,2.3126083908256416e-07,5.4782961083530188e-12,7.9265044401205716e-14,5.4923648468519824e-05,1.9665091795756718e-09,0.0078358558459442808,0.00084382539956237958,7.6350823702230012e-05,9.301356306615274e-07,3.6126005304789572e-09,2.5322719156779208e-09,1.3030667306197917e-12,2.4910965900150174e-08,1.4948692209680647e-05,7.1185451377887451e-08,1.8878238164826753e-09,5.6095823061389452e-06,3.1023801913042153e-09,3.0594851974988797e-10,7.6016265752713847e-13
7.666524136787695e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352635475571273,0.11006324539239634,0.022302591755437969,0.0,3.6095991372648293e-05,0.00029299946560795015,9.9392968890589246e-05,8.8779468079134717e-07,4.3485587611981565e-16,0.00065330658144546695,3.2761546079966953e-14,0.00031066933865340818,3.5803904604646991e-11,2.347734655779678e-07,5.5295450203590603e-12,8.022912421352051e-14,5.5336178311771144e-05,1.995136665342802e-09,0.0078369350952459688,0.00084587710302046724,7.6466691292973748e-05,9.3381193100179649e-07,3.6246097195129279e-09,2.5406308871599781e-09,1.3074603227374812e-12,2.4971599533026337e-08,1.4962241711089773e-05,7.1577327840559327e-08,1.9069407389514799e-09,5.6457941368103684e-06,3.1475804973547423e-09,3.0837695614777101e-10,7.6551300993218284e-13
7.69440286920286e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352308316967737,0.11005915060833149,0.022300775624756602,0.0,3.6476229140715511e-05,0.00029483003487778056,0.00010017895887315459,8.9676220941942293e-07,4.4110190419928731e-16,0.00065552243184530503,3.3334980384690287e-14,0.00031107634531838454,3.6185704599518512e-11,2.3832391946899143e-07,5.5810105161191177e-12,8.1200486140666683e-14,5.5749794102572596e-05,2.0240696794773454e-09,0.0078379923683384398,0.00084792186027278288,7.6582257810078983e-05,9.374836852070963e-07,3.6366083956712801e-09,2.5489833131913708e-09,1.3118513145384663e-12,2.5032218301764542e-08,1.4975800680974587e-05,7.1969969622499781e-08,1.9261681497252677e-09,5.6820692994320866e-06,3.1932636198312467e-09,3.1081348028169628e-10,7.7088125948368233e-13
7.722281601618026e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351984036179037,0.11005507621394081,0.022298959930099088,0.0,3.6858811827029231e-05,0.0002966636532077911,0.00010096755779236865,9.0578384866713536e-07,4.4741011345923789e-16,0.00065773673356419834,3.3916134900697183e-14,0.00031148070198014561,3.6570048160969416e-11,2.4191242909103079e-07,5.6326922041679813e-12,8.2179150176566607e-14,5.6164490004593907e-05,2.053310257814993e-09,0.0078390280329660514,0.00084995967716245812,7.6697525772154439e-05,9.4115086941928116e-07,3.6485965495938065e-09,2.557329186246863e-09,1.316239711052867e-12,2.509282360207338e-08,1.4989369573565808e-05,7.2363376624290399e-08,1.9455061561817183e-09,5.7184074796536069e-06,3.2394327789577585e-09,3.1325808443536989e-10,7.7626741811120534e-13
7.750160334033191e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351662596199237,0.11005102185142809,0.022297144670926038,0.0,3.7243742761002974e-05,0.00029850030568141187,0.00010175876316536734,9.1485967467819806e-07,4.5378084904616155e-16,0.0006599494844496172,3.4505080912124428e-14,0.00031188242564367827,3.6956941008640689e-11,2.455392227916408e-07,5.684589693434123e-12,8.3165136264471607e-14,5.6580260182598912e-05,2.0828604407489114e-09,0.00784004245073135,0.00085199055955229952,7.6812497671134997e-05,9.4481345998951813e-07,3.6605741720676906e-09,2.5656684989053719e-09,1.3206255172236862e-12,2.5153416798581376e-08,1.5002948825519989e-05,7.2757548718498911e-08,1.9649548642436918e-09,5.7548083652827507e-06,3.2860912021791425e-09,3.157107609389957e-10,7.8167149752833182e-13
7.778039066448357e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351343960628364,0.11004698716901412,0.022295329846695737,0.0,3.763102524063496e-05,0.00030033997748481076,0.00010255257252375236,9.2398976281911558e-07,4.6021445655758813e-16,0.00066216068237519602,3.5101890023176706e-14,0.00031228153320673433,3.7346388831433324e-11,2.4920452892415852e-07,5.7367025932339411e-12,8.415846429706451e-14,5.6997098802575791e-05,2.1127222732049263e-09,0.0078410359771976957,0.00085401451332530322,7.6927175972681811e-05,9.4847143347723396e-07,3.6725412540265665e-09,2.5740012438494154e-09,1.325008737911015e-12,2.5213999225869961e-08,1.501653885662649e-05,7.3152485750660402e-08,1.9845143783850335e-09,5.7912716462713044e-06,3.3332421241218367e-09,3.1817150216720029e-10,7.8709350924036973e-13
7.805917798863522e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351028093662209,0.11004297182083596,0.022293515456864133,0.0,3.8020662532587323e-05,0.00030218265390621158,0.00010334898341294105,9.3317418768122496e-07,4.6671128204167173e-16,0.00066437032524057759,3.5706634157263909e-14,0.00031267804146052641,3.7738397287532203e-11,2.5290857584134922e-07,5.7890305132666275e-12,8.5159154116555475e-14,5.7415000031866306e-05,2.1428978046167401e-09,0.0078420089619901431,0.00085603154438514486,7.7041563116574132e-05,9.521247666490462e-07,3.6844977865495949e-09,2.5823274138645299e-09,1.3293893778961111e-12,2.5274572189475317e-08,1.5030140070489616e-05,7.3548187540233651e-08,2.0041848016363807e-09,5.8277970147008146e-06,3.3808887865546063e-09,3.2064030053703686e-10,7.9253346455191636e-13
7.833796531278688e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435071496008221,0.11003897546684785,0.022291701500884793,0.0,3.8412657872265444e-05,0.00030402832033522061,0.00010414799339154046,9.424130230827442e-07,4.7327167199678759e-16,0.00066657841097125705,3.6319385556129009e-14,0.00031307196709041561,3.8132972004430203e-11,2.5665159188907915e-07,5.8415730636096449e-12,8.6167225514771286e-14,5.7833958039293961e-05,2.1733890889011604e-09,0.0078429617488946311,0.0008580416586566438,7.7155661517093059e-05,9.5577343647768805e-07,3.6964437608605175e-09,2.5906470018386978e-09,1.3337674418853715e-12,2.5335136966860129e-08,1.5043752855186583e-05,7.3944653881532444e-08,2.0239662355909398e-09,5.8643841647685213e-06,3.4290344383493495e-09,3.2311714850606077e-10,7.9799137457428088e-13
7.861675263693853e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350404525245612,0.11003499777272378,0.022289887978208928,0.0,3.8807014463897368e-05,0.00030587696226215875,0.00010494960003074485,9.5170634207082525e-07,4.7989597337113555e-16,0.00066878493751842591,3.6940216778966624e-14,0.00031346332667659695,3.8530118578952459e-11,2.6043380540001194e-07,5.894329854714803e-12,8.7182698233238497e-14,5.8253966995291078e-05,2.2041981844333502e-09,0.0078438946759555213,0.00086004486208620247,7.7269473563397191e-05,9.5941742014091447e-07,3.7083791683267346e-09,2.5989600007617737e-09,1.338142934514185e-12,2.5395694808355212e-08,1.5057377583901967e-05,7.4341884544632439e-08,2.0438587804102596e-09,5.9010327927734269e-06,3.4776823354419172e-09,3.2560203857047994e-10,8.0346725023272688e-13
7.889553996109018e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350096755075696,0.11003103840976174,0.022288074888285318,0.0,3.9203735480613651e-05,0.00030772856527739971,0.00010575380091375557,9.6105421692361673e-07,4.8658453356235285e-16,0.00067098990285881601,3.7569200701532359e-14,0.00031385213669477815,3.8929842577281059e-11,2.6425544468733066e-07,5.9473004974049125e-12,8.8205591963260837e-14,5.8675021072024967e-05,2.2353271540220999e-09,0.0078448080755715369,0.00086204116064222329,7.7383001619890881e-05,9.6305669502040552e-07,3.7203040004583665e-09,2.6072664037249063e-09,1.342515860350674e-12,2.5456246938072338e-08,1.507101461553937e-05,7.4739879276253381e-08,2.0638625348299691e-09,5.9377425971025064e-06,3.526835740792974e-09,3.2809496326337307e-10,8.0896110227357584e-13
7.917432728524184e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434979161605222,0.1100270970547895,0.022286262230560339,0.0,3.9602824064527199e-05,0.00030958311507071456,0.00010656059363522343,9.704567191523288e-07,4.9333770041713393e-16,0.00067319330499454393,3.8206410515242921e-14,0.00031423841351685481,3.9332149534979915e-11,2.681167380384848e-07,6.0004846028710217e-12,8.9235926345990703e-14,5.9097114443522862e-05,2.2667780648851239e-09,0.007845702274590036,0.00086403056031550277,7.7496248026584762e-05,9.6669123870065822e-07,3.7322182489073217e-09,2.6155662039199514e-09,1.3468862238993269e-12,2.5516794554788515e-08,1.5084664295310888e-05,7.5138637800617476e-08,2.08397759616553e-09,5.9745132782170507e-06,3.5764979243488951e-09,3.3059591515297783e-10,8.144729412711419e-13
7.945311460939349e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349489075201992,0.11002317339007193,0.022284450004477929,0.0,4.0004283326813344e-05,0.00031144059743062235,0.00010736997580071205,9.7991391950330731e-07,5.0015582223086057e-16,0.00067539514195295478,3.8851919726267059e-14,0.00031462217341157983,3.9737044957019854e-11,2.7201791370896374e-07,6.0538817826701973e-12,9.0273720972495496e-14,5.9520241285795928e-05,2.2985529886243672e-09,0.0078465775943997659,0.00086601306711960187,7.7609215099449261e-05,9.7032102896787034e-07,3.7441219054663721e-09,2.6238593946388926e-09,1.3512540296045124e-12,2.5577338832802499e-08,1.5098326955305061e-05,7.5538159820283666e-08,2.1042040603179328e-09,6.0113445386391202e-06,3.6266721630026883e-09,3.3310488684104422e-10,8.2000277763450969e-13
7.973190193354515e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349189100089709,0.11001926710322017,0.022282638209479563,0.0,4.0408116347790123e-05,0.00031330099824374583,0.00010818194502618223,9.8942588796011354e-07,5.0703924774723896e-16,0.00067759541178646627,3.950580215460763e-14,0.00031500343254522805,4.0144534317804048e-11,2.7595919991609329e-07,6.1074916487238445e-12,9.1318995383818564e-14,5.9944395776962236e-05,2.3306540012013467e-09,0.0078474343510220364,0.0008679886870911961,7.7721905130760758e-05,9.7394604380881053e-07,3.7560149620682124e-09,2.6321459692732564e-09,1.3556192818539025e-12,2.5637880922764134e-08,1.511200291503399e-05,7.593844501695858e-08,2.1245420217794157e-09,6.0482360829381553e-06,3.6773617405549514e-09,3.3562187096125287e-10,8.2555062161415094e-13
8.00106892576968e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348891658808803,0.11001537788710192,0.022280826845004278,0.0,4.0814326176998625e-05,0.00031516430349417445,0.00010899649893749635,9.9899269374560663e-07,5.1398832615794832e-16,0.00067979411257241401,4.016813193317451e-14,0.00031538220698225676,4.0554623061193572e-11,2.7994082483286063e-07,6.1613138133165451e-12,9.2371769071035592e-14,6.0369572097368588e-05,2.3630831829125027e-09,0.0078482728552003861,0.0008699574262904053,7.7834320389441174e-05,9.7756626140969319e-07,3.7678974107845473e-09,2.6404259213135216e-09,1.359981984981774e-12,2.5698421952477288e-08,1.5125692481960141e-05,7.6339493052284175e-08,2.1449915736391367e-09,6.0851876177176784e-06,3.7285699476748682e-09,3.3814686017769441e-10,8.3111648330838805e-13
8.028947658184846e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348596719972533,0.11001150543975331,0.022279015910488604,0.0,4.1222915833283531e-05,0.00031703049926283083,0.0001098136351699422,1.0086144053240367e-06,5.2100340710229584e-16,0.00068199124241289483,4.0838983506848748e-14,0.00031575851268596136,4.0967316600533296e-11,2.8396301658176202e-07,6.2153478890954163e-12,9.3432061475306e-14,6.079576442971132e-05,2.3958426183645795e-09,0.0078490934124887234,0.00087191929080110094,7.794646312139055e-05,9.8118166015503073e-07,3.7797692438251495e-09,2.648699244348532e-09,1.3643421432722099e-12,2.5758963027676855e-08,1.5139395952003551e-05,7.674130356860251e-08,2.1655528075888477e-09,6.1221988516021513e-06,3.7803000818612348e-09,3.4067984718341016e-10,8.3670037266968436e-13
8.056826390600011e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348304252705184,0.11000764946429263,0.022277205405366589,0.0,4.1633888304873851e-05,0.00031889957172684505,0.00011063335136777584,1.0182910904031389e-06,5.2808484066688389e-16,0.00068418679943461143,4.1518431631537802e-14,0.00031613236551912609,4.138262031867792e-11,2.880260032286788e-07,6.2695934890699595e-12,9.4499891987919948e-14,6.1222966959156142e-05,2.4289343964500216e-09,0.0078498963233380337,0.00087387428673119745,7.8058335549813525e-05,9.8479221862649629e-07,3.7916304535369356e-09,2.6569659320649076e-09,1.3686997609622077e-12,2.5819505232780681e-08,1.5153113610029994e-05,7.7143876189698037e-08,2.1862258139285264e-09,6.1592694952239238e-06,3.832555447403519e-09,3.4322082469899072e-10,8.4230229951079544e-13
8.084705123015176e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348014226633503,0.11000380966883502,0.022275395329069778,0.0,4.2047246549463665e-05,0.00032077150715893331,0.00011145564518378281,1.028022815936234e-06,5.3523297738528511e-16,0.00068638078178871796,4.2206551373222173e-14,0.00031650378124466953,4.1800539568018285e-11,2.9213001277677718e-07,6.3240502266123657e-12,9.5575279950341344e-14,6.1651173873456767e-05,2.4623606103223984e-09,0.007850681883181606,0.0008758224202129204,7.8169939875538877e-05,9.8839791560176703e-07,3.803481032403054e-09,2.6652259782464505e-09,1.3730548422446755e-12,2.5880049631616842e-08,1.5166845730320698e-05,7.7547210521517756e-08,2.2070106815720435e-09,6.1963992612103101e-06,3.885339355342956e-09,3.4576978547123142e-10,8.4792227351074379e-13
8.112583855430342e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347726611878135,0.10999998576640872,0.022273585681027198,0.0,4.246299349429308e-05,0.00032264629192678163,0.0001122805142788566,1.0378096481243382e-06,5.4244816823772911e-16,0.00068857318765066437,4.2903418106993112e-14,0.00031687277552628728,4.2221079670507848e-11,2.9627527316043504e-07,6.3787177154583073e-12,9.6658244654246401e-14,6.2080379363072587e-05,2.4961233573718428e-09,0.0078514503825188476,0.00087776369740306015,7.8281278277333581e-05,9.9199873005337138e-07,3.8153209730419476e-09,2.6734793767735529e-09,1.3774073912713347e-12,2.5940597268126987e-08,1.5180592577024199e-05,7.7951306152869614e-08,2.2279074980527209e-09,6.2335878641707906e-06,3.9386551234336808e-09,3.4832672227184188e-10,8.5356030422064659e-13
8.140462587845507e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347441379045344,0.10999617747487299,0.02227177646066536,0.0,4.2881132036229272e-05,0.00032452391249243595,0.00011310795632159511,1.0476516524182684e-06,5.4973076465079694e-16,0.00069076401522004047,4.3609107516082005e-14,0.00031723936392908839,4.264424591768938e-11,3.0046201223919429e-07,6.4335955697081567e-12,9.7748805341558869e-14,6.2510577621285204e-05,2.5302247392005217e-09,0.0078522021069976876,0.00087969812448320591,7.839235291221031e-05,9.9559464114752814e-07,3.8271502682064347e-09,2.6817261216226025e-09,1.3817574121555286e-12,2.6001149167046594e-08,1.5194354404590936e-05,7.8356162656099541e-08,2.2489163495289936e-09,6.2708350206843075e-06,3.9925060761038898e-09,3.5089162789620905e-10,8.5921640106939145e-13
8.168341320260673e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347158499218781,0.10999238451683704,0.02226996766740821,0.0,4.3301665041847659e-05,0.00032640435541169625,0.00011393796898791281,1.0575488935207661e-06,5.5708111849712883e-16,0.00069295326272042306,4.432369559088105e-14,0.0003176035619202277,4.3070043570721864e-11,3.046904577917394e-07,6.4886834038286411e-12,9.8846981204481201e-14,6.294176284431409e-05,2.5646668615981192e-09,0.0078529373374956312,0.00088162570765996234,7.8503165915729157e-05,9.9918562824298015e-07,3.8389689107827928e-09,2.689966206865391e-09,1.3861049089749358e-12,2.606170633456214e-08,1.5208131458191052e-05,7.876177958774746e-08,2.2700373207899312e-09,6.3081404492866871e-06,4.0468955444170441e-09,3.5346449516221167e-10,8.6489057336914142e-13
8.196220052675838e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346877943951474,0.1099886066195806,0.02226815930067718,0.0,4.372459534751316e-05,0.00032828760733351732,0.00011477054996066963,1.067501435388613e-06,5.6449958209513871e-16,0.00069514092839921971,4.5047258627955485e-14,0.00031796538486953481,4.3498477860407642e-11,3.0896083750990198e-07,6.5439808326549029e-12,9.9952791385522612e-14,6.3373929231430996e-05,2.5994518345173514e-09,0.0078536563501994273,0.00088354645316515181,7.8613719402294044e-05,1.0027716708898296e-06,3.8507768937898423e-09,2.6981996266685088e-09,1.3904498857741843e-12,2.6122269758946729e-08,1.522192397411605e-05,7.916815648918287e-08,2.2912704952608286e-09,6.3455038704581672e-06,4.1018268660331106e-09,3.5604531690908409e-10,8.7058283032071007e-13
8.224098785091004e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346599685257859,0.10998484351497548,0.022266351359891128,0.0,4.4149925759461508e-05,0.00033017365499941268,0.00011560569692931489,1.0775093412347589e-06,5.71986508208743e-16,0.00069732701052751503,4.577987322904753e-14,0.00031832484805013666,4.3929553987219676e-11,3.1327337899269156e-07,6.5994874713929722e-12,1.0106625497752354e-13,6.3807070985073391e-05,2.6345817720494926e-09,0.0078543594166834152,0.00088546036725599734,7.8724015465442919e-05,1.0063527488283649e-06,3.8625742103780143e-09,2.7064263752927601e-09,1.3947923465673912e-12,2.6182840411173826e-08,1.523573218016477e-05,7.9575292887220078e-08,2.3126159550087484e-09,6.3829250066110231e-06,4.1573033851698208e-09,3.5863408599632729e-10,8.7629318101876295e-13
8.251977517506169e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346323695605994,0.10998109493940897,0.022264543844466366,0.0,4.4577659053880721e-05,0.0003320624852428652,0.00011644340758954653,1.0875726735304527e-06,5.795422500470971e-16,0.00069951150739991645,4.6521616300071846e-14,0.00031868196663907761,4.4363277121328966e-11,3.1762830974035251e-07,6.6552029356225906e-12,1.0218739102367753e-13,6.4241182310956706e-05,2.670058792399938e-09,0.007855046803986564,0.00088736745621529429,7.8834056178133039e-05,1.009928841987889e-06,3.8743608538284563e-09,2.7146464470925541e-09,1.399132295340591e-12,2.6243419245510405e-08,1.5249556296014225e-05,7.9983188294713827e-08,2.3340737807480255e-09,6.4204035820773096e-06,4.2133284525639926e-09,3.6123079530266702e-10,8.8202163445688921e-13
8.279856249921334e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346049947909982,0.1099773606337079,0.022262736753816598,0.0,4.5007797976992628e-05,0.00033395408498874187,0.00011728367964298479,1.0976914940073757e-06,5.8716716126434351e-16,0.00070169441733440065,4.7272565050102944e-14,0.00031903675571793428,4.4799652402632292e-11,3.2202585714844812e-07,6.7111268413004386e-12,1.0331621851754966e-13,6.4676257418185945e-05,2.7058850178637773e-09,0.00785571877468824,0.00088926772635156332,7.894384359302064e-05,1.0134999304855408e-06,3.886136817552104e-09,2.7228598365153188e-09,1.4034697360541066e-12,2.6304007200089694e-08,1.5263396533575814e-05,8.0391842211135792e-08,2.3556440518457944e-09,6.4579393230967134e-06,4.2699054254328673e-09,3.6383543772505697e-10,8.8776819953250718e-13
8.3077349823365e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434577841552233,0.10997364034306452,0.022260930087353005,0.0,4.5440345245134434e-05,0.0003358484412527137,0.00011812651079685955,1.1078658636597808e-06,5.9486159595937267e-16,0.00070387573867215878,4.80327969903542e-14,0.00031938923027342544,4.5238684940779904e-11,3.2646624850196928e-07,6.7672588047636844e-12,1.0445275640309252e-13,6.511229051936564e-05,2.7420625748014009e-09,0.0078563755869826626,0.00089116118399919198,7.9053379742735687e-05,1.0170659946251231e-06,3.8979020950887779e-09,2.731066538100893e-09,1.4078046726448064e-12,2.6364605197464316e-08,1.5277253097337352e-05,8.0801254123131782e-08,2.3773268463274652e-09,6.495531957804476e-06,4.3270376674354942e-09,3.6644800617772349e-10,8.9353288505164594e-13
8.335613714751665e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345509072226663,0.1099699338169632,0.022259123844484151,0.0,4.587530354484039e-05,0.00033774554114067966,0.00011897189876371175,1.118095842746637e-06,6.0262590867559103e-16,0.00070605546977744473,4.880238993314892e-14,0.00031973940519801922,4.5680379815203603e-11,3.3094971096947203e-07,6.8235984427338775e-12,1.0559702357465975e-13,6.5549275830709285e-05,2.778593593614118e-09,0.007857017494752188,0.00089304783551855951,7.9162666640151269e-05,1.0206270148959192e-06,3.909656680106272e-09,2.7392665464809341e-09,1.412137109028305e-12,2.6425214145140259e-08,1.5291126184691524e-05,8.121142350506081e-08,2.3991222408822017e-09,6.5331812162194612e-06,4.3847285486341424e-09,3.6906849359125399e-10,8.9931569973355716e-13
8.363492447166831e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345241892230386,0.10996624080910866,0.022257318024616012,0.0,4.6312675532923565e-05,0.00033964537184819662,0.00011981984126110726,1.1283814907937758e-06,6.1046045440070373e-16,0.0007082336090374206,4.9581421990883335e-14,0.00032008729529053474,4.6124742075144863e-11,3.3547647159723943e-07,6.8801453723211599e-12,1.0674903887701671e-13,6.5987207572147381e-05,2.8154802087198129e-09,0.007857644747639286,0.00089492768729615272,7.9271706278648339e-05,1.0241829719715165e-06,3.9214005663994424e-09,2.747459856378318e-09,1.4164670491010627e-12,2.648583493609233e-08,1.5305015986251063e-05,8.162234981951606e-08,2.42103031086835e-09,6.5708868302322809e-06,4.4429814454557629e-09,3.7169689291172344e-10,9.0511665221521752e-13
8.391371179581996e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344976850157541,0.10996256107735529,0.022255512627151978,0.0,4.6752463836557544e-05,0.00034154792065991299,0.00012067033601136372,1.1387228665960414e-06,6.1836558856650615e-16,0.00071041015486200437,5.0369971574981588e-14,0.00032043291525673997,4.6571776739683119e-11,3.4004675730347165e-07,6.9368992110287854e-12,1.0790882110534935e-13,6.642607996743471e-05,2.8527245585286108e-09,0.0078582575911173742,0.0008968007457446634,7.9380500632375605e-05,1.0277338467086262e-06,3.933133747889308e-09,2.7556464626065367e-09,1.4207944967424273e-12,2.6546468449261648e-08,1.531892268615126e-05,8.2034032517828142e-08,2.4430511303189174e-09,6.6086485335935519e-06,4.5017997406534764e-09,3.7433319709986194e-10,9.109357510556597e-13
8.419249911997162e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344713921041845,0.10995889438363746,0.022253707651492861,0.0,4.7194671053358357e-05,0.00034345317494900658,0.00012152338074128929,1.1491200282194469e-06,6.2634166704868768e-16,0.00071258510568371759,5.1168117394842758e-14,0.00032077627970994601,4.7021488797764237e-11,3.4466079487250147e-07,6.9938595767579341e-12,1.0907638900527058e-13,6.6865887244256354e-05,2.8903287854185742e-09,0.0078588562665604499,0.00089866701730307902,7.9489051656504484e-05,1.0312796201459026e-06,3.9448562186221513e-09,2.7638263600691042e-09,1.4251194558165794e-12,2.6607115550035503e-08,1.533284646234016e-05,8.2446471040551382e-08,2.465184771946918e-09,6.6464660619022174e-06,4.5611868232680971e-09,3.7697739913025714e-10,9.167730047401943e-13
8.447128644412327e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344453080319668,0.10995524049390144,0.02225190309703683,0.0,4.7639299751466259e-05,0.00034536112217662865,0.00012237897318193323,1.1595730330033309e-06,6.343890461666466e-16,0.00071475845995753302,5.1975938456780266e-14,0.0003211174031715956,4.7473883208229049e-11,3.4931881094903777e-07,7.0510260878127848e-12,1.1025176127282485e-13,6.7306623634332701e-05,2.928295035711426e-09,0.0078594410113115489,0.00090052650843675756,7.9597361287479917e-05,1.0348202735027666e-06,3.9565679727686028e-09,2.7719995437589618e-09,1.4294419301744196e-12,2.6667777090710554e-08,1.5346787486856928e-05,8.2859664817933171e-08,2.4874313071508494e-09,6.6843391525939914e-06,4.6211460885897084e-09,3.796294919905946e-10,9.2262842168448378e-13
