Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),H2OX(23),CH2X(27),HX(19),CHX(28),CX(26),OCX(25),CO2X(24)
9.017198646264823e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33469569358589446,0.11597140754195541,0.022735126266594907,1.5406084851510619e-12,8.6575550453376611e-11,2.8236579450086108e-10,1.2211149168632744e-08,9.7276523023694165e-21,5.8726024757169935e-17,2.0547197831625319e-11,2.3643624594143874e-35,5.785969549925861e-11,3.7038290289823757e-24,4.6355100996104899e-17,9.8228314542967434e-23,7.1734013623601958e-24,1.5029841885667924e-10,1.0200306297016603e-26,0.0026984437041845124,0.00017286532592958672,2.9419528202170386e-11,1.7266328480060769e-09,2.7887015932969299e-14,2.0370240665042782e-15,4.5630674229282938e-07,5.9253015091479813e-12,9.9166023655547326e-08,3.3492116824572967e-09,6.1091401103598512e-15
9.185406941205813e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33465655340935674,0.11593547116187777,0.022733529474803883,1.6712696211165183e-12,9.3800744738555065e-11,3.0219490990448574e-10,1.2997175639018891e-08,1.0073203974175209e-20,6.1006488813947908e-17,2.0993001921440703e-11,2.6027936757179596e-35,5.9890928559065648e-11,3.9265032563872488e-24,4.971914973256052e-17,1.0663065574208485e-22,7.782960491410386e-24,1.596171229096107e-10,1.1000940128165656e-26,0.0027343770603395602,0.00017605788132123357,2.9734435631684292e-11,1.8033581060251016e-09,2.9629317328023547e-14,2.0588323056711056e-15,4.6825768661962896e-07,6.2017608037813702e-12,1.012541205710934e-07,3.4978426177899844e-09,6.4988218170854238e-15
9.353615236146804e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.334617833629338,0.1158999542606476,0.022731933166986726,1.8101770348729269e-12,1.0151265974760309e-10,3.230636660702036e-10,1.3816814690210557e-08,1.0426188365335453e-20,6.3336006934130155e-17,2.1443744646949872e-11,2.8608976544138028e-35,6.1964538427847082e-11,4.1588794866570919e-24,5.3268816511564926e-17,1.1557252810774157e-22,8.4311520633869219e-24,1.6934367816598912e-10,1.1849325870826666e-26,0.0027698909058145888,0.0001792494288618959,3.0049179297145209e-11,1.8821704763949575e-09,3.146339654745234e-14,2.0806295147797297e-15,4.8033034897626736e-07,6.4858722616662631e-12,1.0333712442647844e-07,3.6497659062399882e-09,6.9047870672649227e-15
9.521823531087794e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3345795293441598,0.11586485194319639,0.022730337339034755,1.957671252399592e-12,1.0973682356035059e-10,3.450094204039923e-10,1.4670741654697356e-08,1.0786681963759925e-20,6.5715125783818298e-17,2.1899633442165992e-11,3.139996073925339e-35,6.4080903852085028e-11,4.4012770059884104e-24,5.7011322699724011e-17,1.250772979054775e-22,9.1195959021079537e-24,1.7948893219513159e-10,1.2747533276329068e-26,0.0028049901356980429,0.00018243997605490553,3.0363762280117069e-11,1.9630935222216128e-09,3.3393394143399733e-14,2.1024159192180289e-15,4.925244884625028e-07,6.7776652855131362e-12,1.0541436129020548e-07,3.8049596484249583e-09,7.3273262165488651e-15
9.690031826028784e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33454163570944462,0.11583015937167368,0.022728741986888266,2.1140987482881325e-12,1.1849974950251058e-10,3.680703100061523e-10,1.5559623947410921e-08,1.1154761300236189e-20,6.814441497042297e-17,2.2360880912809589e-11,3.4414862891877565e-35,6.6240401701007032e-11,4.6540269509986717e-24,6.0954061503104893e-17,1.3516884923583763e-22,9.8499431850318699e-24,1.9006384774243233e-10,1.3697700347417039e-26,0.0028396795878598341,0.0001856295303142189,3.0678187612434837e-11,2.0461507229986181e-09,3.5423600894291128e-14,2.1241917410661416e-15,5.0483986219969404e-07,7.0771649393015559e-12,1.0748516728249909e-07,3.9634002021977352e-09,7.7667231975726098e-15
9.858240120969775e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33450414793744476,0.11579587176477615,0.022727147106535988,2.2798118102131635e-12,1.278289612600173e-10,3.9228525699003696e-10,1.6484120676811501e-08,1.1530502954880058e-20,7.0624467606728109e-17,2.2827704886865076e-11,3.7668455965442545e-35,6.8443406963272903e-11,4.9174729104343327e-24,6.5104599633960316e-17,1.4587158264074489e-22,1.0623876041120916e-23,2.0107950216190517e-10,1.4702035888364358e-26,0.002873964043622463,0.00018881809896593641,3.0992458276988722e-11,2.1313654736026678e-09,3.755846131298589e-14,2.1459571991491413e-15,5.1727622524500402e-07,7.3843919475690245e-12,1.0954888891802027e-07,4.1250622223430058e-09,8.2232553033099116e-15
9.999999999999999e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33447286626855582,0.11576728638682883,0.022725803362380712,2.4269423380623587e-12,1.361519931125868e-10,4.1361807209445605e-10,1.7291386871086588e-08,1.1853170692838611e-20,7.2754438064255764e-17,2.3225621483105259e-11,4.0607278249104934e-35,7.0334078693469548e-11,5.1480632373975876e-24,6.8769572510127023e-17,1.5538436558892813e-22,1.1311222554934795e-23,2.1071356652446484e-10,1.5592192989415321e-26,0.0029025467412480935,0.00019150454952324269,3.1257196308731496e-11,2.2048738965294377e-09,3.9442290326413784e-14,2.1642924527438123e-15,5.278509104443867e-07,7.6493243037787743e-12,1.1128214469428393e-07,4.2637868048594529e-09,8.6215088404741071e-15
1.0026448415910765e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33446706129637543,0.11576198439708422,0.022725552694014443,2.455168399120191e-12,1.3775301830188583e-10,4.1769397371008479e-10,1.7444882267123179e-08,1.1913983563733604e-20,7.3155900880294433e-17,2.3300328464856898e-11,4.1176357667736019e-35,7.0690292743325195e-11,5.1919715522558233e-24,6.9470678967489678e-17,1.5721041355560972e-22,1.1443107131310417e-23,2.1254708684393181e-10,1.5762822184032733e-26,0.0029078482284242246,0.00019200568924979372,3.1306577208544053e-11,2.2187610833012354e-09,3.9802577120116033e-14,2.1677125090886205e-15,5.2983333050561375e-07,7.6993626862501712e-12,1.1160488343627205e-07,4.2899187015594294e-09,8.6971929899712009e-15
1.0194656710851755e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33443037110975882,0.11572849259840683,0.022723958745407401,2.6405320053649967e-12,1.4830154160995466e-10,4.4433696789742029e-10,1.8442550091982137e-08,1.2305279825521048e-20,7.5739356628169876e-17,2.3778980069843425e-11,4.4955078635827728e-35,7.298143025740514e-11,5.4778932771696172e-24,7.4060218188594108e-17,1.6921077061296276e-22,1.230937921212464e-23,2.2447790663805451e-10,1.6882417813311753e-26,0.0029413368124745795,0.00019519230832062542,3.162054729453768e-11,2.3083607747240839e-09,4.2160710822072434e-14,2.1894578833382636e-15,5.4251092865297488e-07,8.0220891889610043e-12,1.1365251911946634e-07,4.4579410126664549e-09,9.1887996894755162e-15
1.0362865005792746e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33439407275577449,0.11569539175313365,0.022722365256845303,2.8362715010390803e-12,1.595052397127941e-10,4.7225554770127377e-10,1.9477756119746089e-08,1.2704468508569789e-20,7.837550191687302e-17,2.4263893497126404e-11,4.9022073659873757e-35,7.53171888292349e-11,5.7756228997244078e-24,7.8881314428263515e-17,1.8189859380346137e-22,1.3224464682991229e-23,2.3688337927064293e-10,1.8063260602608198e-26,0.0029744344114017891,0.00019837796324980101,3.1934371375809423e-11,2.4001876827521029e-09,4.4637789302850681e-14,2.2111935312345414e-15,5.5530876803715102e-07,8.3525791653546741e-12,1.1569117559766707e-07,4.6290989519733284e-09,9.6983316244570117e-15
1.0531073300733736e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33435816166661725,0.1156626772995953,0.022720772224504662,3.0427609886946245e-12,1.7139593502176003e-10,5.014918266344283e-10,2.0551122570697387e-08,1.3111626457906946e-20,8.1065029627616471e-17,2.4755307963673933e-11,5.3395796141628325e-35,7.769793588536728e-11,6.0855603581370343e-24,8.3942244889452587e-17,1.9530033250017403e-22,1.4190165117816488e-23,2.4977503475724917e-10,1.9307870725291695e-26,0.0030071455868929103,0.00020156266102663349,3.2248052247381363e-11,2.4942648534202271e-09,4.7238907350804302e-14,2.2329196590482599e-15,5.6822659460117658e-07,8.6908360044284171e-12,1.1772024414106526e-07,4.8033607837474876e-09,1.022603764279495e-14
1.0699281595674726e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33432263332786416,0.11563034472943073,0.02271917964460755,3.2603796467078427e-12,1.8400659046750178e-10,5.3208872842084645e-10,2.1663261586355882e-08,1.3526830602543974e-20,8.3808659046736372e-17,2.5253468157254523e-11,5.8095755995851686e-35,8.0124036950204323e-11,6.4081214540640889e-24,8.9251468462484349e-17,2.094429433520966e-22,1.5208310781392979e-23,2.6316451480948568e-10,2.0618853953253841e-26,0.0030394748473262312,0.0002047464085597593,3.2561592659230368e-11,2.5906152428034869e-09,4.9969331306589795e-14,2.2546364700114504e-15,5.8126415179543755e-07,9.0368587933358174e-12,1.1973912793920135e-07,4.980693285718347e-09,1.0772159065840507e-14
1.0867489890615717e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33428748327784663,0.11559838958696242,0.022717587513420991,3.4895115715290607e-12,1.9737133643366749e-10,5.640899917436252e-10,2.2814774911101415e-08,1.3950157962956791e-20,8.6607136461294176e-17,2.5758624285279915e-11,6.3142581215967542e-35,8.2595855640685372e-11,6.7437386235869763e-24,9.4817627329557716e-17,2.2435388805289265e-22,1.6280760131219638e-23,2.7706357223626485e-10,2.1998905066998605e-26,0.0030714266483962489,0.00020792921267849212,3.2874995316966486e-11,2.6892617158009848e-09,5.283450273714931e-14,2.2763441643666077e-15,5.9442118049215202e-07,9.3906423560800362e-12,1.2174724236699364e-07,5.1610617955509335e-09,1.1336929536983766e-14
1.1018877356062608e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33425616802415331,0.11556994901876938,0.022716154975951152,3.7058954393254919e-12,2.1007352620844622e-10,5.9412866827431519e-10,2.3885290658032449e-08,1.4338161673993209e-20,8.9173300208811358e-17,2.6219457607186756e-11,6.7999295106783684e-35,8.4859880019920538e-11,7.0573284631565577e-24,1.0005414171290566e-16,2.3845376595454767e-22,1.7293952528655828e-23,2.9001821532171221e-10,2.3302305879289431e-26,0.0030998641822690969,0.00021079293534760163,3.3156942130178438e-11,2.780025516400638e-09,5.5533007582951806e-14,2.2958734577217817e-15,6.063644381395924e-07,9.7156753212413771e-12,1.2354486436824799e-07,5.3259594695482791e-09,1.1861354711628551e-14
1.1170264821509499e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33422515243310802,0.11554180742484761,0.022714722796290082,3.9322066281069586e-12,2.2344172435019068e-10,6.2537401290601087e-10,2.4988601742028081e-08,1.4732863949382481e-20,9.1785100998654867e-17,2.6686355090654739e-11,7.3171386760937092e-35,8.7161491033939144e-11,7.3821984673075845e-24,1.0551248523458624e-16,2.5321937158610488e-22,1.8354052156098998e-23,3.0340394841327855e-10,2.4666006758588122e-26,0.0031280027162455966,0.00021365590418915214,3.3438781430176806e-11,2.8726841280685701e-09,5.834943154996615e-14,2.3153956682915676e-15,6.1840406294130845e-07,1.0046977142135105e-11,1.2533289119448607e-07,5.4932599055950903e-09,1.240122778535814e-14
1.132165228695639e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33419443335931437,0.11551396166402508,0.022713290971807753,4.1687347158261567e-12,2.375033466408203e-10,6.5785962257603926e-10,2.61251240474467e-08,1.5134321158260398e-20,9.4443141377414645e-17,2.7159510797346048e-11,7.8676488354411223e-35,8.9500949773151553e-11,7.7187017294120927e-24,1.1119934517854938e-16,2.6867176418495949e-22,1.9462470330089504e-23,3.1722956770701501e-10,2.6092171809088891e-26,0.0031558453915093878,0.00021651812402211611,3.3720515100067025e-11,2.9672540250320496e-09,6.128812009841688e-14,2.3349109360035322e-15,6.3053986029628429e-07,1.0384535291478169e-11,1.2711092294314822e-07,5.662935033726444e-09,1.2956702632515664e-14
1.147303975240328e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33416400769046917,0.11548640862817997,0.022711859499902315,4.4157720982327608e-12,2.5228664369307248e-10,6.9161964014754026e-10,2.729526591746494e-08,1.5542589749701724e-20,9.7148043121752709e-17,2.7639122530397283e-11,8.4533143411605116e-35,9.1878516061315144e-11,8.0672043773570717e-24,1.171215330211025e-16,2.8483232812173982e-22,2.0620635543466486e-23,3.3150394076200293e-10,2.7583033043223333e-26,0.0031833953161936788,0.00021937959961663446,3.4002144995582148e-11,3.0637516185442664e-09,6.4353542764590247e-14,2.3544193989399408e-15,6.4277163369903715e-07,1.07283345264252e-11,1.2887856829132091e-07,5.8349559599128785e-09,1.3527927800628124e-14
1.1624427217850171e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33413387234701375,0.11545914524189223,0.022710428377999789,4.6736138887333111e-12,2.6782071768215091e-10,7.2668875691236872e-10,2.8499428002603349e-08,1.5957726257793813e-20,9.9900447604594364e-17,2.8125391862406573e-11,9.0760855705487881e-35,9.4294448451464335e-11,8.428086129405706e-24,1.2328598534587913e-16,3.0172277127663533e-22,2.1829993134470949e-23,3.4623600612922895e-10,2.9140892906821884e-26,0.0032106555657296916,0.00022224033569473778,3.4283672945552902e-11,3.1621932561700002e-09,6.7550295396205721e-14,2.3739211933238866e-15,6.5509918468919332e-07,1.1078356911119214e-11,1.3063544461430845e-07,6.0092929957795998e-09,1.4115046451794614e-14
1.1775814683297062e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33410402428178732,0.11543216846209833,0.022708997603553726,4.9425578175202761e-12,2.841355392044822e-10,7.6310221504331554e-10,2.9738003115161354e-08,1.6379787306832418e-20,1.0270101616358029e-16,2.8618524163281855e-11,9.7380140604618663e-35,9.6749004221693008e-11,8.8017408682367742e-24,1.2969976475339852e-16,3.1936512337335759e-22,2.309200495067853e-23,3.6143477297743823e-10,3.0768126894347996e-26,0.0032376291831919344,0.0002251003369310544,3.4565100752273203e-11,3.2625952209730834e-09,7.0883102403714228e-14,2.3934164535456627e-15,6.675223128011658e-07,1.1434581854211949e-11,1.3238117809813484e-07,6.1859156885128075e-09,1.4718196317130376e-14
1.1927202148743953e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33407446047968603,0.11540547527775069,0.022707567174044985,5.2229041294445015e-12,3.0126196432602189e-10,8.0089580997102019e-10,3.101137609263855e-08,1.6808829616694914e-20,1.0555043047288332e-16,2.9118728627879672e-11,1.0441257994783695e-34,9.9242439370718301e-11,9.1885772418846553e-24,1.363700607622175e-16,3.3778173425468034e-22,2.4408149005612826e-23,3.7710932071450608e-10,3.246718630331572e-26,0.0032643191796387725,0.00022795960795350128,3.484643019177687e-11,3.3649737305818369e-09,7.4356818858385908e-14,2.4129053122464759e-15,6.8004081551398191e-07,1.1796986142653492e-11,1.3411540384262182e-07,6.364792851272229e-09,1.5337509660337637e-14
1.2078589614190844e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33404517795732397,0.11537906270947948,0.022706137086981368,5.5149554816775439e-12,3.1923175172883285e-10,8.4010589271687121e-10,3.2319923666078201e-08,1.7244910008331773e-20,1.0844939291681124e-16,2.9626218303527166e-11,1.1188087937503627e-34,1.0177500861332632e-10,9.5890192817005799e-24,1.4330419070537333e-16,3.5699527213207862e-22,2.5779919132002996e-23,3.9326879860607381e-10,3.4240601073237025e-26,0.0032907285344505408,0.00023081815334396436,3.5127663014348205e-11,3.4693449364474123e-09,7.7976432718964646e-14,2.4323879002779899e-15,6.9265448820095923e-07,1.2165543958199424e-11,1.3583776595961506e-07,6.5458925935818337e-09,1.5973113238958775e-14
1.2229977079637735e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33401617376269827,0.11535292780925871,0.02270470733989732,5.8190168405659512e-12,3.3807758002226414e-10,8.8076937215715803e-10,3.3664014336398309e-08,1.768808540943873e-20,1.1139862696631368e-16,3.0141210117356456e-11,1.1980892918847578e-34,1.043469653756275e-10,1.0003507046043582e-23,1.5050960061994584e-16,3.7702872179186587e-22,2.7208824629410502e-23,4.099224253900331e-10,3.6090982757568258e-26,0.0033168601956636342,0.000233675977638963,3.5408800944977926e-11,3.5757249230970078e-09,8.1747067266159508e-14,2.4518643466586546e-15,7.0536312407937611e-07,1.2540226924323607e-11,1.3754791766288711e-07,6.7291823520792885e-09,1.6625128269696398e-14
1.2381364545084626e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33398744497485733,0.11532706766007488,0.022703277930353725,6.1353953782746453e-12,3.578330651699425e-10,9.2292371723312312e-10,3.5044008256650283e-08,1.8138412860270088e-20,1.1439887755764145e-16,3.0663924903496067e-11,1.2822186835719298e-34,1.0695856179016953e-10,1.0432497285355361e-23,1.5799386613023536e-16,3.9790538277188863e-22,2.86963899080088e-23,4.2707948888772703e-10,3.8021027602042203e-26,0.0033427170803016436,0.00023653308533030376,3.5689845683433285e-11,3.6841297070160977e-09,8.5673983145804125e-14,2.4713347787595148e-15,7.1816651416053544e-07,1.2921004165552017e-11,1.3924552135212336e-07,6.9146289212810016e-09,1.7293670417262334e-14
