Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),CHOX(50)
2.2434206418381962e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18767028887983458,0.097190765180157707,0.098785590091162376,3.272480334212696e-11,8.154752480406546e-06,1.7526004170549246e-08,1.2240416965742084e-13,2.4344147490047988e-19,8.9632390602793284e-31,9.8197085859562705e-17,4.5543130334028619e-51,2.6923496008862461e-16,2.5894100112042617e-35,3.3564396136672465e-17,2.6630902250291021e-30,8.8608376161704655e-34,3.1998952237611047e-16,2.8247876193640536e-40,0.0028028087765245169,0.0024106205016409788,5.360256627509995e-10,1.7686153070989153e-06,3.3790850832553394e-16,7.408794640222257e-10,2.1785204513344654e-07,8.6580411191851673e-08,6.2068812763183083e-06,3.7510358109064102e-06,2.3971633051240245e-13,3.8384345059025866e-15
2.2496400370114666e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1876608177388909,0.097187770854154851,0.098782322172976458,3.3013454332340511e-11,8.1904356413782176e-06,1.7534790878253136e-08,1.2313363761175347e-13,2.4410976124463286e-19,8.9821617337286639e-31,9.8467953629825447e-17,4.6221437400194949e-51,2.6951675057509649e-16,2.6125655332710721e-35,3.3672533098350683e-17,2.6735776014116515e-30,8.8953731168538045e-34,3.209920199243684e-16,2.8592452072464022e-40,0.0028057855820275458,0.0024171005590049401,5.3603211622885897e-10,1.763443582310664e-06,3.3790650376811396e-16,7.365947908796592e-10,2.1721085734359919e-07,8.6565499383624284e-08,6.225046951401172e-06,3.7529803138045614e-06,2.4107411518500404e-13,3.8386050670465249e-15
2.255859432184737e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1876513614922159,0.097184790600366014,0.098779054692463883,3.3303737344055439e-11,8.2261029010526695e-06,1.7543504936037855e-08,1.2386487605496126e-13,2.4477806380680395e-19,9.0010300105020796e-31,9.8738822902819747e-17,4.6907685511287083e-51,2.6979706266475375e-16,2.6358528741979467e-35,3.3780652864165783e-17,2.6840674294296894e-30,8.9299105971764362e-34,3.2199414625567613e-16,2.8940104309143197e-40,0.0028087483159743073,0.0024235797632623807,5.3603868144462974e-10,1.7583044963069179e-06,3.3790464526396226e-16,7.3234952212610077e-10,2.165737275170611e-07,8.6550778475274072e-08,6.2432078696327881e-06,3.7549230404690182e-06,2.4243549404481294e-13,3.8387779673844749e-15
2.2620788273580074e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18764192007488165,0.097181824354634572,0.098775787649054286,3.3595656687640011e-11,8.2617542615566406e-06,1.7552147013342874e-08,1.2459788265409361e-13,2.4544638286515248e-19,9.0198442450913274e-31,9.9009693719398987e-17,4.7601942652100228e-51,2.7007590554392318e-16,2.659272373532253e-35,3.3888755693112207e-17,2.694559728979699e-30,8.9644500853231458e-34,3.2299590378416317e-16,2.9290850389455006e-40,0.0028116970425164063,0.002430058115338998,5.3604535786648607e-10,1.7531977278255174e-06,3.3790293130404688e-16,7.2814315680198218e-10,2.1594061510709948e-07,8.6536246080622972e-08,6.261364077064133e-06,3.7568641601931642e-06,2.4380046697918246e-13,3.8389531808205621e-15
2.268298222531278e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18763249342225441,0.097178872053096374,0.098772521042179665,3.3889216673305591e-11,8.2973897269755064e-06,1.7560717771181792e-08,1.2533265508489659e-13,2.4611471869652504e-19,9.0386047883906616e-31,9.9280566120262979e-17,4.8304277181733424e-51,2.7035328831193119e-16,2.6828243707986084e-35,3.3996841841120143e-17,2.7050545198577165e-30,8.9989916092141229e-34,3.2399729489439374e-16,2.9644707844157892e-40,0.0028146318255130027,0.0024365356161585188,5.3605214496524556e-10,1.7481229600320887e-06,3.3790136040371749e-16,7.2397520218229337e-10,2.1531148014565267e-07,8.6521899854952457e-08,6.2795156191354005e-06,3.7588038380336832e-06,2.4516903387181004e-13,3.8391306818321614e-15
2.2745176177045483e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18762308146999332,0.097175933632178413,0.09876925487127447,3.4184421611102365e-11,8.3330093033016302e-06,1.7569217862279494e-08,1.2606919103172058e-13,2.467830715764624e-19,9.0573119877483316e-31,9.9551440145957779e-17,4.9014757834571567e-51,2.7062921998227574e-16,2.7065092054989371e-35,3.410491156110745e-17,2.7155518217607994e-30,9.0335351965098889e-34,3.2499832194187648e-16,3.0001694248988833e-40,0.0028175527285321383,0.0024430122666426689,5.3605904221431915e-10,1.7430798804404579e-06,3.3789993110233608e-16,7.1984517366560585e-10,2.1468628323208477e-07,8.6507737494101776e-08,6.2976625406874798e-06,3.7607422349026055e-06,2.4654119460286078e-13,3.839310445432192e-15
2.2807370128778187e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18761368415404917,0.097173009028597518,0.098765989135775459,3.4481275810915165e-11,8.3686129983838751e-06,1.7577647931206595e-08,1.2680748818743041e-13,2.4745144177920617e-19,9.075966187017435e-31,9.9822315836875728e-17,4.9733453721267417e-51,2.7090370948377726e-16,2.7303272171125206e-35,3.421296510303053e-17,2.7260516542884467e-30,9.0680808746160204e-34,3.259989872535641e-16,3.0361827224660304e-40,0.0028204598148520647,0.0024494880677111471,5.3606604908969577e-10,1.7380681808347778e-06,3.378986419615572e-16,7.1575259463996407e-10,2.14064985522246e-07,8.6493756733624628e-08,6.3158048859731447e-06,3.7626795076573389e-06,2.4791694904908553e-13,3.839492447063537e-15
2.286956408051089e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18760430141066287,0.097170098179358969,0.098762723835121788,3.4779783582459434e-11,8.4042008218781744e-06,1.7586008614511116e-08,1.2754754425331685e-13,2.4811982957770462e-19,9.0945677266057212e-31,1.0009319323325533e-16,5.0460434329723717e-51,2.7117676566170978e-16,2.7542787450960561e-35,3.4321002713934222e-17,2.7365540369439961e-30,9.1026286706878359e-34,3.2699929312834139e-16,3.0725124436857301e-40,0.0028233531474625732,0.0024559630202815948,5.3607316506996389e-10,1.7330875571934482e-06,3.3789749156589322e-16,7.1169699621186456e-10,2.1344754871793797e-07,8.647995534798141e-08,6.3339426986679788e-06,3.7646158091887482e-06,2.492962970839357e-13,3.8396766627117834e-15
2.2931758032243595e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18759493317636458,0.097167201021755245,0.098759458968755057,3.5079949235277327e-11,8.4397727851992373e-06,1.7594300540847585e-08,1.282893569390094e-13,2.4878823524362028e-19,9.1131169435240993e-31,1.0036407237518125e-16,5.119576952607533e-51,2.7144839727891167e-16,2.7783641288837249e-35,3.4429024638000484e-17,2.7470589891359888e-30,9.1371786116349546e-34,3.2799924183750425e-16,3.109160359623437e-40,0.0028262327890663025,0.0024624371252695738,5.360803896362633e-10,1.7281377096145429e-06,3.3789647852277026e-16,7.0767791711169191e-10,2.1283393505646395e-07,8.6466331149697123e-08,6.3520760218810302e-06,3.7665512885073232e-06,2.5067923857767473e-13,3.8398630688901763e-15
2.29939519839763e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1875855793879718,0.097164317493364669,0.098756194536119141,3.5381777078733942e-11,8.4753289014732946e-06,1.7602524331103524e-08,1.2903292396239088e-13,2.4945665904733551e-19,9.1316141714347728e-31,1.0063495330258427e-16,5.1939529555671331e-51,2.7171861301687735e-16,2.8025837078872586e-35,3.4537031116596251e-17,2.7575665301795021e-30,9.1717307241257627e-34,3.2899883562522792e-16,3.1461282458412592e-40,0.0028290988020800568,0.0024689103835885393,5.3608772227225411e-10,1.7232183422428212e-06,3.3789560146001216e-16,7.0369490361134646e-10,2.1222410730043012e-07,8.6452881988549539e-08,6.3702048981652123e-06,3.7684860908274827e-06,2.520657733974873e-13,3.8400516424774913e-15
2.3056145935709003e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18757623998258874,0.097161447532050166,0.098752930536660261,3.5685271422013763e-11,8.5108691854918827e-06,1.7610680598523422e-08,1.2977824304951353e-13,2.5012510125795916e-19,9.1500597406984316e-31,1.0090583605524127e-16,5.2691785044057301e-51,2.7198742147682968e-16,2.8269378214960195e-35,3.4645022388320138e-17,2.768076679297453e-30,9.2062850345917648e-34,3.2999807670902582e-16,3.1834178823976652e-40,0.0028319512486361074,0.0024753827961498183,5.3609516246415263e-10,1.7183291631984771e-06,3.3789485902678311e-16,6.9974750922115172e-10,2.1161802872801159e-07,8.6439605750827668e-08,6.3883293695274555e-06,3.7704203576500402e-06,2.5345590140758354e-13,3.8402423608592689e-15
2.3118339887441707e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18756691489760444,0.097158591075957826,0.098749666969826996,3.5990436574117011e-11,8.5463936536666257e-06,1.7618769948830316e-08,1.3052531193451612e-13,2.5079356214333334e-19,9.1684539784199222e-31,1.0117672067277521e-16,5.3452606997957578e-51,2.7225483118077337e-16,2.8514268090770763e-35,3.4752998689048262e-17,2.7785894556218714e-30,9.2408415692318318e-34,3.3099696728019846e-16,3.2210310538471837e-40,0.0028347901905834876,0.0024818543638625858,5.361027097006904e-10,1.7134698845072395e-06,3.3789424989447396e-16,6.9583529459976864e-10,2.1101566312324315e-07,8.6426500358559221e-08,6.4064494774386157e-06,3.7723542268428853e-06,2.548496224693007e-13,3.8404352019573799e-15
2.318053383917441e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18755760407069194,0.097155748063515804,0.098746403835070232,3.6297276843856397e-11,8.5819023239850595e-06,1.7626792980344868e-08,1.3127412835954348e-13,2.514620419700391e-19,9.1867972084938094e-31,1.014476071946553e-16,5.4222066806257556e-51,2.7252085057253097e-16,2.8760510099752918e-35,3.4860960251979073e-17,2.7891048781951475e-30,9.2754003540164136e-34,3.3199550950427349e-16,3.2589695492401116e-40,0.0028376156894892915,0.0024883250876338425,5.3611036347306036e-10,1.7086402220319234e-06,3.3789377275294156e-16,6.9195782754509535e-10,2.1041697476647454e-07,8.6413563768723664e-08,6.4245652628431415e-06,3.7742878327199267e-06,2.5624693644120245e-13,3.8406301439902322e-15
2.3242727790907116e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18754830743980674,0.097152918433432892,0.09874314113184321,3.6605796539853746e-11,8.6173952159673836e-06,1.7634750284102221e-08,1.320246900746661e-13,2.5213054100340301e-19,9.2050897516492084e-31,1.0171849566019681e-16,5.5000236240986041e-51,2.7278548801876037e-16,2.9008107635134144e-35,3.4968907307677299e-17,2.7996229659712436e-30,9.3099614146915469e-34,3.3299370552143566e-16,3.2972351621222219e-40,0.0028404278066399553,0.0024947949683683953,5.3611812327496759e-10,1.703839895405699e-06,3.3789342631172179e-16,6.8811468264978963e-10,2.0982192842538441e-07,8.6400793972563876e-08,6.4426767661685214e-06,3.7762213061183084e-06,2.5764784317917428e-13,3.8408271656357717e-15
2.330492174263982e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18753902494318564,0.097150102124697213,0.098739878859601421,3.6915999970536904e-11,8.6528723506241672e-06,1.7642642443966453e-08,1.3277699483780233e-13,2.5279905950750391e-19,9.223331925492767e-31,1.0198938610856119e-16,5.5787187458297756e-51,2.7304875180995496e-16,2.9257064089921667e-35,3.5076840084116963e-17,2.8101437378168843e-30,9.3445247767828822e-34,3.3399155744694935e-16,3.3358296905344687e-40,0.002843226603042542,0.0025012640069688331,5.3612598860260027e-10,1.6990686279665599e-06,3.3789320930245371e-16,6.8430544119432518e-10,2.0923048934597064e-07,8.6388188994893241e-08,6.4607840273345126e-06,3.7781547744739701e-06,2.5905234253651643e-13,3.8410262461389731e-15
2.3367115694372524e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1875297565193455,0.097147299076575142,0.098736617017802633,3.7227891444136666e-11,8.6883337504150276e-06,1.7650470036742923e-08,1.3353104041464092e-13,2.5346759774517827e-19,9.2415240445517373e-31,1.0226027857875622e-16,5.6582992999455658e-51,2.7331065016142676e-16,2.9507382856903527e-35,3.5184758806723449e-17,2.8206672125127182e-30,9.3790904655995446e-34,3.3498906737157065e-16,3.374754937012695e-40,0.0028460121394260156,0.0025077322043355133,5.3613395895455294e-10,1.6943261466930726e-06,3.3789312047328783e-16,6.805296912408831e-10,2.0864262324356992e-07,8.6375746893331421e-08,6.478887085762131e-06,3.7800883618955684e-06,2.6046043436403373e-13,3.841227364970338e-15
2.3429309646105228e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18752050210708179,0.097144509228609802,0.098733355605906931,3.7541475268683817e-11,8.7237794392081574e-06,1.765823363228835e-08,1.342868245785656e-13,2.5413615597802718e-19,9.2596664203167333e-31,1.0253117310963598e-16,5.7387725791813723e-51,2.7357119121427255e-16,2.9759067328649487e-35,3.529266369841483e-17,2.8311934087544491e-30,9.4136585062379375e-34,3.359862373619524e-16,3.4140127085873465e-40,0.0028487844762425073,0.002514199561366537,5.3614203383188195e-10,1.6896121821418783e-06,3.3789315858999724e-16,6.7678702724238581e-10,2.0805829629456864e-07,8.6363465757651923e-08,6.4969859803824474e-06,3.7820221892367998e-06,2.6187211851012301e-13,3.8414305019923247e-15
2.3491503597837932e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18751126164546775,0.097141732520619986,0.098730094623376674,3.7856755752006348e-11,8.7592094422407895e-06,1.7665933793618774e-08,1.3504434511058057e-13,2.5480473446642154e-19,9.277759361282151e-31,1.0280206973990092e-16,5.8201459149799226e-51,2.7383038303632388e-16,3.0012120897512263e-35,3.5400554979642192e-17,2.8417223451539398e-30,9.4482289235854417e-34,3.3698306946103962e-16,3.4536048167831822e-40,0.0028515436736685808,0.002520666078957734,5.3615021273810282e-10,1.684926468386257e-06,3.3789332244110083e-16,6.7307704988306086e-10,2.0747747512807006e-07,8.6351343709178497e-08,6.5150807496451901e-06,3.7839563741671645e-06,2.6328739482085719e-13,3.8416356376931891e-15
2.3553697549570636e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18750203507385252,0.097138968892698727,0.098726834069676458,3.8173737201726618e-11,8.7946237860805106e-06,1.767357107701547e-08,1.3580359979923712e-13,2.5547333346950924e-19,9.2958031729867869e-31,1.0307296850809803e-16,5.9024266775895748e-51,2.7408823362308106e-16,3.026654695562847e-35,3.5508432868429309e-17,2.8522540402403054e-30,9.4828017423240667e-34,3.379795656884577e-16,3.4935330776189836e-40,0.0028542897916064938,0.0025271317580026456,5.3615849517908383e-10,1.680268742955736e-06,3.3789361082975575e-16,6.6939936631402743e-10,2.0690012681738588e-07,8.6339378900045759e-08,6.5331714315271245e-06,3.7858910312412017e-06,2.6470626314006867e-13,3.8418427527194808e-15
2.361589150130334e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18749282233186043,0.097136218285212239,0.098723573944273099,3.8492423925258795e-11,8.8300224985874523e-06,1.7681146032128818e-08,1.365645864405618e-13,2.5614195324522038e-19,9.3137981580548702e-31,1.0334386945262087e-16,5.9856222761625584e-51,2.7434475089863062e-16,3.0522348894919904e-35,3.5616297580411336e-17,2.8627885124609504e-30,9.517376986933934e-34,3.3897572804089211e-16,3.5337993116072772e-40,0.0028570228896854406,0.0025335965993925108,5.3616688066309887e-10,1.6756387467775526e-06,3.3789402257388167e-16,6.6575358972040175e-10,2.0632621887238699e-07,8.632756951256182e-08,6.5512580635402421e-06,3.7878262719662385e-06,2.6612872330942793e-13,3.8420518280086294e-15
2.3678085453036044e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18748362335938962,0.097133480638798481,0.098720314246635729,3.8812820229806354e-11,8.8654056088772643e-06,1.7688659202080168e-08,1.3732730283798536e-13,2.5681059405027379e-19,9.3317446162339933e-31,1.0361477261170966e-16,6.0697401588532669e-51,2.745999427165489e-16,3.077953010709462e-35,3.5724149328872791e-17,2.873325780182613e-30,9.5519546816967748e-34,3.3997155849246023e-16,3.5744053437540418e-40,0.0028597430272628067,0.0025400606040162426,5.3617536870086265e-10,1.6710362241190762e-06,3.3789455651579482e-16,6.6213933905301738e-10,2.0575571923185266e-07,8.631591375870175e-08,6.5693406827397951e-06,3.7897622048686685e-06,2.6755477516851936e-13,3.8422628452163937e-15
2.374027940476875e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18747443809661063,0.09713075589436608,0.098717054976235605,3.9134930422359443e-11,8.900773147284978e-06,1.7696111123561779e-08,1.3809174680227353e-13,2.5747925614018306e-19,9.3496428444332788e-31,1.0388567802345149e-16,6.1547878129165415e-51,2.7485381686078894e-16,3.1038093983648241e-35,3.5831988324784806e-17,2.8838658616923725e-30,9.5865348506993155e-34,3.4096705899507663e-16,3.6153530035584311e-40,0.0028624502634254059,0.0025465237727604205,5.3618395880539689e-10,1.6664609225309509e-06,3.3789521151093562e-16,6.5855623945269331e-10,2.0518859625533381e-07,8.6304409879401495e-08,6.587419325732107e-06,3.7916989355588148e-06,2.6898441855491897e-13,3.8424757861045394e-15
2.3802473356501453e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18746526648396555,0.097128043993092952,0.098713796132546272,3.9458758809692727e-11,8.936125145329594e-06,1.7703502326934903e-08,1.3885791615145796e-13,2.5814793976926196e-19,9.3674931367630077e-31,1.0415658572578037e-16,6.2407727648059643e-51,2.7510638104655352e-16,3.1298043915865113e-35,3.5939814776841506e-17,2.8944087751986174e-30,9.6211175178365155e-34,3.4196223147880909e-16,3.6566441250124944e-40,0.002865144656990714,0.0025529861065092751,5.3619265049206214e-10,1.6619125927922482e-06,3.3789598642521401e-16,6.5500392179854894e-10,2.0462481871607818e-07,8.6293056143909344e-08,6.6054940286822093e-06,3.7936365667943961e-06,2.7041765330426497e-13,3.8426906325730134e-15
2.3864667308234157e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18745610846216623,0.097125344876425185,0.098710537715043498,3.9784309698362919e-11,8.971461635679513e-06,1.7710833336325912e-08,1.3962580871076913e-13,2.5881664519063091e-19,9.3852957845702792e-31,1.0442749575647742e-16,6.3277025802721447e-51,2.7535764292115379e-16,3.1559383294819749e-35,3.6047628891495814e-17,2.904954538832017e-30,9.6557027068148144e-34,3.429570778522287e-16,3.6982805466008918e-40,0.002867826266508099,0.002559447606144669,5.3620144327864655e-10,1.657390988856558e-06,3.3789688015182846e-16,6.5148202224588895e-10,2.0406435579409515e-07,8.6281850849384406e-08,6.623564827321349e-06,3.7955751985426268e-06,2.7185447925032728e-13,3.8429073673700257e-15
2.392686125996686e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18744696397219354,0.097122658486075791,0.098707279723205157,4.0111587394706732e-11,9.0067826521186762e-06,1.7718104669720748e-08,1.4039542231256996e-13,2.5948537265622257e-19,9.4030510764745123e-31,1.0469840815317103e-16,6.4155848644610379e-51,2.7560761006485294e-16,3.1822115511377952e-35,3.6155430872994334e-17,2.9155031706464646e-30,9.6902904411553352e-34,3.4395160000275283e-16,3.7402641113006246e-40,0.002870495150260046,0.0025659082725460899,5.3621033668520813e-10,1.6528958677983421e-06,3.3789789159653271e-16,6.4799018289078565e-10,2.0350717706829296e-07,8.6270792320237805e-08,6.6416317569542848e-06,3.7975149280409833e-06,2.7329489622507842e-13,3.8431259733319399e-15
2.3989055211699565e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18743783295529601,0.097119984764023448,0.09870402215651139,4.0440596204838651e-11,9.042088229513516e-06,1.7725316839057483e-08,1.4116675479629032e-13,2.6015412241678794e-19,9.4207592984060817e-31,1.0496932295333693e-16,6.5044272620122449e-51,2.7585628999169713e-16,3.2086243956198309e-35,3.6263220923411704e-17,2.9260546886199696e-30,9.7248807441968322e-34,3.4494579979698032e-16,3.7825966665807534e-40,0.0028731513662633708,0.0025723681065906332,5.3621933023406983e-10,1.6484269897615003e-06,3.3789901966889551e-16,6.4452805135503914e-10,2.0295325250988225e-07,8.625987890744118e-08,6.6596948524664114e-06,3.7994558498566752e-06,2.7473890405875748e-13,3.8433464332051366e-15
2.405124916343227e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18742871535298863,0.097117323652511245,0.098700765014444469,4.0771340434648971e-11,9.0773784037805724e-06,1.773247035031724e-08,1.4193980400836307e-13,2.6082289472190189e-19,9.4384207336399768e-31,1.052402401942985e-16,6.5942374571573455e-51,2.7610369015033171e-16,3.2351772019733521e-35,3.6370999242684168e-17,2.9366091106555619e-30,9.7594736390987475e-34,3.4593967908102079e-16,3.8252800644021271e-40,0.0028757949722704361,0.0025788271091529941,5.3622842344996541e-10,1.6439841179089986e-06,3.3790026331003125e-16,6.410952800077374e-10,2.0240255247623554e-07,8.6249108988235869e-08,6.6777541483307748e-06,3.8013980559448377e-06,2.7618650257993292e-13,3.8435687307501756e-15
2.4113443115164973e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18741961110705169,0.097114675094045644,0.098697508296488892,4.1103824389801777e-11,9.112653211854878e-06,1.7739565703613364e-08,1.4271456780216054e-13,2.6149168981996937e-19,9.4560356628282662e-31,1.0551115991322679e-16,6.6850231738182093e-51,2.7634981792480508e-16,3.2618703092231809e-35,3.6478766028642496e-17,2.9471664545821831e-30,9.7940691488442113e-34,3.4693323968081653e-16,3.8683161612171107e-40,0.0028784260257703575,0.0025852852811054541,5.3623761585988033e-10,1.6395670183721204e-06,3.3790162147508542e-16,6.3769152691749479e-10,2.0185504770320409e-07,8.6238480965546451e-08,6.695809678614913e-06,3.8033416357054717e-06,2.7763769161556908e-13,3.8437928498639084e-15
2.4175637066897677e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18741052015952933,0.097112039031395161,0.098694252002131194,4.1438052375733081e-11,9.1479126916590159e-06,1.7746603393278981e-08,1.4349104403793256e-13,2.6216050795823037e-19,9.4736043640381976e-31,1.0578208214714084e-16,6.7767921757053387e-51,2.765946806353587e-16,3.2887040563738405e-35,3.6586521477044255e-17,2.9577267381555027e-30,9.8286672962427601e-34,3.4792648340245871e-16,3.9117068179693163e-40,0.0028810445839902031,0.0025917426233178676,5.3624690699297883e-10,1.635175460202148e-06,3.3790309311271134e-16,6.343164555819665e-10,2.0131070929885866e-07,8.6227993267204945e-08,6.7138614769874861e-06,3.8052866760391843e-06,2.7909247099108314e-13,3.8440187740203088e-15
2.423783101863038e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18740144245272869,0.097109415407589106,0.098690996130860173,4.1774028697648995e-11,9.1831568820728775e-06,1.7753583907952911e-08,1.4426923058274493e-13,2.6282934938276652e-19,9.4911271127842731e-31,1.0605300693290778e-16,6.8695522664162008e-51,2.7683828553920471e-16,3.3156787824096897e-35,3.6694265781605462e-17,2.9682899790587543e-30,9.8632681039331626e-34,3.4891941203249664e-16,3.9554539000933326e-40,0.0028836507038961907,0.0025981991366576581,5.3625629638081395e-10,1.6308092153234548e-06,3.3790467720852864e-16,6.3096973366470498e-10,2.0076950873827284e-07,8.6217644345773226e-08,6.7319095767248627e-06,3.8072332614017249e-06,2.805508405304017e-13,3.8442464878978213e-15
2.4300024970363085e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18739237792921853,0.097106804165916577,0.098687740682166708,4.2111757660524001e-11,9.2183858229040808e-06,1.7760507730663979e-08,1.4504912531041919e-13,2.6349821433850651e-19,9.5086041820571162e-31,1.0632393430724316e-16,6.9633112895335948e-51,2.7708063983129134e-16,3.3427948262950836e-35,3.6801999134031508e-17,2.9788561949035921e-30,9.8978715943862849e-34,3.4991202733824139e-16,3.9995592775144634e-40,0.0028862444421948771,0.002604654821989801,5.3626578355719114e-10,1.6264680584853693e-06,3.3790637276762058e-16,6.2765103426039202e-10,2.0023141785594709e-07,8.6207432678070181e-08,6.749954010717522e-06,3.8091814738573573e-06,2.8201280005602294e-13,3.8444759764738537e-15
2.436221892209579e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18738332653182821,0.097104205249925024,0.098684485655543816,4.2451243569099208e-11,9.2535995548590486e-06,1.7767375338913893e-08,1.4583072610147332e-13,2.6416710306923121e-19,9.5260358423613715e-31,1.0659486430671093e-16,7.0580771287239854e-51,2.7732175064505523e-16,3.3700525269745194e-35,3.6909721724047656e-17,2.9894254032308255e-30,9.9324777899075724e-34,3.5090433106806264e-16,4.0440248246484588e-40,0.0028888258553343457,0.0026111096801768219,5.3627536805800273e-10,1.6221517672166161e-06,3.3790817877295175e-16,6.2436003595750825e-10,1.9969640883967111e-07,8.6197356764257389e-08,6.7679948114762461e-06,3.8111313931311005e-06,2.8347834938906903e-13,3.8447072238322261e-15
2.4424412873828494e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18737428820364613,0.097101618603419398,0.098681231050486623,4.2792490727880829e-11,9.288798119514744e-06,1.7774187204758437e-08,1.4661403084306303e-13,2.6483601581758013e-19,9.5434223617470171e-31,1.068657969677239e-16,7.1538577078358868e-51,2.7756162505316293e-16,3.397452223372789e-35,3.7017433739428717e-17,2.9999976215111956e-30,9.9670867126396208e-34,3.5189632495168052e-16,4.0888524204012525e-40,0.0028913949995053802,0.0026175637120787816,5.3628504942149355e-10,1.6178601217818837e-06,3.3791009425012676e-16,6.2109642087123039e-10,1.9916445422641691e-07,8.6187415127768752e-08,6.7860320111382825e-06,3.813083096659862e-06,2.8494748834933418e-13,3.8449402154462898e-15
2.4486606825561198e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18736526288801919,0.097099044170460613,0.098677976866492351,4.3135503441138504e-11,9.323981559291014e-06,1.7780943794887346e-08,1.4739903742892435e-13,2.6550495282505612e-19,9.5607640058337149e-31,1.0713673232654388e-16,7.2506609909982206e-51,2.7780027006823888e-16,3.4249942543951394e-35,3.7125135366028317e-17,3.010572867146197e-30,1.0001698384565007e-33,3.5288801070045116e-16,4.1340439481687129e-40,0.0028939519306426429,0.0026240169185532685,5.3629482718818482e-10,1.6135929051360469e-06,3.3791211825673037e-16,6.1785987619352654e-10,1.9863552689484894e-07,8.6177606315019884e-08,6.8040656414733881e-06,3.8150366596424677e-06,2.8642021675534491e-13,3.8451749374365728e-15
2.4548800777293902e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1873562505285509,0.097096481895364684,0.098674723103060372,4.3480286012903938e-11,9.359149917423561e-06,1.7787645570702626e-08,1.481857437593167e-13,2.6617391433203179e-19,9.5780610378487623e-31,1.0740767041928187e-16,7.3484949827187087e-51,2.7803769264358393e-16,3.4526789589274283e-35,3.7232826787807549e-17,3.0211511574687493e-30,1.0036312827508478e-33,3.5387939000764633e-16,4.1796012958363633e-40,0.0028964967044258442,0.0026304693004553944,5.3630470090059263e-10,1.6093499028809379e-06,3.3791424980535249e-16,6.1465009489565463e-10,1.9810960005897927e-07,8.6167928894284361e-08,6.8220957338895701e-06,3.8169921550886357e-06,2.8789653442440837e-13,3.8454113743893815e-15
2.4610994729026606e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18734725106910091,0.097093931722701421,0.098671469759692029,4.3826842746969366e-11,9.3943032379375153e-06,1.7794292988395547e-08,1.4897414774096727e-13,2.6684290057775445e-19,9.5953137186589113e-31,1.0767861128189828e-16,7.4473677279822569e-51,2.7827389967388058e-16,3.4805066758362818e-35,3.7340508186862929e-17,3.0317325097438914e-30,1.0070930063139295e-33,3.5487046454872887e-16,4.2255263557791513e-40,0.0028990293762809027,0.0026369208586377859,5.3631467010352424e-10,1.6051309032254697e-06,3.3791648795487708e-16,6.1146677279073662e-10,1.975866472654125e-07,8.6158381455705342e-08,6.840122319438886e-06,3.8189496538669268e-06,2.8937644117265121e-13,3.8456495124009887e-15
