Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(85)
1.2326534570212508e-07,0.09977366400000001,0.80000000000000004,0.0,0.27485813391008607,0.095845913070252337,0.094829296680584513,1.1115361223303684e-28,2.7006980029602275e-06,9.0133748449260744e-07,3.6565128831753063e-18,7.5946574474753986e-10,7.6087071570398639e-10,1.4169413568752532e-05,6.3160854258211558e-16,2.441033809230272e-10,1.0944750232193841e-11,6.7670444171349343e-09,3.0308359069643326e-16,2.0676931105574777e-21,1.2087051564983497e-09,6.0890236096917143e-14,0.0041396809832805808,0.01033845998577718,1.564917102908253e-07,9.5075341455653303e-08,7.09895537022172e-06,1.9843306176917644e-10,7.0972328017790809e-08
1.2352140865191672e-07,0.09977366400000001,0.80000000000000004,0.0,0.2748383285056098,0.095846148407256485,0.094819243549789087,1.1345806786075421e-28,2.7196935704170152e-06,9.0534100699795117e-07,3.7045067028354463e-18,7.6439264775223647e-10,7.6500806155230706e-10,1.4214879633976759e-05,6.4069000843895556e-16,2.4480037923728277e-10,1.1040755152284178e-11,6.8116357537701608e-09,3.0641246778186876e-16,2.1019515680814478e-21,1.214873845996196e-09,6.1567326407848319e-14,0.0041393996838548558,0.010358546560131097,1.5670539678650454e-07,9.5263167879512777e-08,7.098682247600332e-06,1.9959082963522344e-10,7.119622198083213e-08
1.2377747160170835e-07,0.09977366400000001,0.80000000000000004,0.0,0.27481852833955733,0.095846383801735893,0.094809192932887865,1.1580463370861778e-28,2.7387429785120852e-06,9.0934046623303164e-07,3.7530223558247177e-18,7.6934351315631543e-10,7.6915822813748139e-10,1.4260388023046981e-05,6.4988040307700752e-16,2.4549580310468458e-10,1.1137374798072885e-11,6.85637589169032e-09,3.0977009585911921e-16,2.1366968667552046e-21,1.2210549119739236e-09,6.2250350193669038e-14,0.0041391182841423874,0.010378628053131365,1.5691919095656096e-07,9.5450204777895084e-08,7.098353021698766e-06,2.0075030234093532e-10,7.142028513088839e-08
1.240335345515e-07,0.09977366400000001,0.80000000000000004,0.0,0.27479873340575212,0.095846619250511286,0.094799144828820195,1.1819397329698281e-28,2.7578459813909907e-06,9.1333579082247982e-07,3.8020643201591497e-18,7.7431842716366944e-10,7.733212250967653e-10,1.4305938746330086e-05,6.5918077624895767e-16,2.4618964965062191e-10,1.1234611697159983e-11,6.9012647313336736e-09,3.1315665602011539e-16,2.1719347832205049e-21,1.2272483212463842e-09,6.2939345417646003e-14,0.0041388367873125944,0.010398704467141261,1.5713309218693787e-07,9.5636456246765761e-08,7.0979683329020464e-06,2.0191146725517098e-10,7.1644517475739283e-08
1.2428959750129162e-07,0.09977366400000001,0.80000000000000004,0.0,0.27477894369808409,0.095846854750463534,0.094789099236526259,1.2062675889730226e-28,2.7770023340287564e-06,9.1732691034041162e-07,3.8516371019790129e-18,7.7931747614085389e-10,7.7749706206748995e-10,1.4351531813963889e-05,6.6859218543894241e-16,2.4688191613730244e-10,1.1332468382671658e-11,6.9463021735593522e-09,3.1657233008913015e-16,2.2076711493360267e-21,1.2334540408194096e-09,6.3634350199129017e-14,0.004138555196474999,0.010418775804521389,1.5734709984318652e-07,9.5821926401392482e-08,7.0975288177674246e-06,2.0307431186539795e-10,7.1868919022306074e-08
1.2454566045108326e-07,0.09977366400000001,0.80000000000000004,0.0,0.27475915921050836,0.095847090298532514,0.094779056154947194,1.231036716248404e-28,2.7962117922497574e-06,9.2131375530581394e-07,3.9017452356626877e-18,7.8434074661657501e-10,7.816857486869943e-10,1.4397167235850027e-05,6.781156959032303e-16,2.4757259996258094e-10,1.1430947393263622e-11,6.9914881196575804e-09,3.2001730062423216e-16,2.2439118525815772e-21,1.239672037890162e-09,6.4335402813892902e-14,0.0041382735146803587,0.010438842067629666,1.5756121327101589e-07,9.6006619372200453e-08,7.0970351089912258e-06,2.0423882387578268e-10,7.2093489776607924e-08
1.248017234008749e-07,0.09977366400000001,0.80000000000000004,0.0,0.27473937993704434,0.095847325891716142,0.094769015583025043,1.2562540153213486e-28,2.8154741127472585e-06,9.2529625717782073e-07,3.9523932839407864e-18,7.8938832528118566e-10,7.8588729459255627e-10,1.4442845021647085e-05,6.8775238071103756e-16,2.4826169865878552e-10,1.1530051273124351e-11,7.0368224713596076e-09,3.2349175091873767e-16,2.2806628364643761e-21,1.2459022798474454e-09,6.5042541694479564e-14,0.004137991744921762,0.010458903258821322,1.5777543179684121e-07,9.619053930691949e-08,7.0964878353708723e-06,2.0540499110979872e-10,7.2318229743719567e-08
1.2505778635066653e-07,0.09977366400000001,0.80000000000000004,0.0,0.27471960587177457,0.095847561527069025,0.094758977519702692,1.2819264770322668e-28,2.8347890531023999e-06,9.292743483508788e-07,4.0035858380104868e-18,7.9446029898618486e-10,7.9010170942132032e-10,1.4488565180763886e-05,6.9750332078547619e-16,2.489492098915406e-10,1.1629782571978142e-11,7.0823051308474781e-09,3.2699586500266028e-16,2.3179301009274728e-21,1.2521447342719749e-09,6.5755805430540586e-14,0.0041377098901357054,0.01047895938044888,1.5798975472824304e-07,9.6373690370309954e-08,7.095887621770628e-06,2.0657280148430908e-10,7.2543138927729764e-08
1.2531384930045817e-07,0.09977366400000001,0.80000000000000004,0.0,0.27469983700884409,0.095847797201701682,0.094748941963924013,1.3080611834865662e-28,2.8541563718023862e-06,9.3324796214980915e-07,4.0553275176500956e-18,7.9955675474372579e-10,7.9432900281022503e-10,1.4534327722353e-05,7.0736960494463495e-16,2.4963513145858701e-10,1.1730143845088047e-11,7.127936000763317e-09,3.3052982764415856e-16,2.3557197027602742e-21,1.2583993689366064e-09,6.6475232769179455e-14,0.0041374279532031552,0.010499010434862151,1.5820418135452789e-07,9.6556076738593227e-08,7.0952350890944238e-06,2.0774224314666277e-10,7.2768217331701173e-08
1.255699122502498e-07,0.09977366400000001,0.80000000000000004,0.0,0.27468007334245892,0.095848032912779393,0.094738908914633657,1.3346653090121899e-28,2.8735758282583674e-06,9.3721703282476896e-07,4.1076229713338585e-18,8.0467777972612845e-10,7.9856918439592608e-10,1.4580132655304455e-05,7.173523299427916e-16,2.5031946128860036e-10,1.1831137653258662e-11,7.1737149842183265e-09,3.3409382435098192e-16,2.3940377560111618e-21,1.264666151806533e-09,6.7200862615294457e-14,0.0041371459369505762,0.010519056424408249,1.5841871094729565e-07,9.6737702602087821e-08,7.0945308542519617e-06,2.0891330437126885e-10,7.2993464957631203e-08
1.2582597520004144e-07,0.09977366400000001,0.80000000000000004,0.0,0.27466031486688536,0.095848268657521232,0.094728878370777259,1.361746121124722e-28,2.8930471828229132e-06,9.4118149554612194e-07,4.1604768763469775e-18,8.098234612653994e-10,8.0282226381472058e-10,1.462597998823959e-05,7.2745260051175413e-16,2.5100219744000602e-10,1.1932766562838771e-11,7.2196419848017585e-09,3.3768804137191355e-16,2.4328904324021811e-21,1.2709450510394398e-09,6.7932734031921573e-14,0.0041368638441509559,0.010539097351431546,1.5863334276082576e-07,9.6918572166363801e-08,7.0937755301272334e-06,2.100859734933195e-10,7.3218881806413754e-08
1.2608203814983307e-07,0.09977366400000001,0.80000000000000004,0.0,0.27464056157644884,0.095848504433198964,0.094718850331301327,1.3893109815001544e-28,2.9125701968066021e-06,9.4514128639921458e-07,4.2138939389008542e-18,8.1499388685275681e-10,8.0708825070246826e-10,1.4671869729505147e-05,7.376715294023316e-16,2.5168333809979542e-10,1.2035033145723869e-11,7.2657169065893748e-09,3.4131266569821244e-16,2.4722839617458249e-21,1.277236034985627e-09,6.8670886240577488e-14,0.0041365816775248074,0.010559133218273706,1.5884807603261559e-07,9.7098689644816614e-08,7.0929697255574204e-06,2.1126023909075923e-10,7.3444467877802351e-08
1.263381010996247e-07,0.09977366400000001,0.80000000000000004,0.0,0.2746208134655333,0.095848740237136187,0.094708824795153121,1.4173673469553864e-28,2.9321446324942911e-06,9.4909634237906917e-07,4.2678788942485693e-18,8.2018914413816244e-10,8.1136715469450959e-10,1.4717801887167506e-05,7.4801023742593519e-16,2.5236288158233691e-10,1.2137939979358513e-11,7.3119396541514997e-09,3.4496788506505208e-16,2.5122246323639279e-21,1.2835390721880922e-09,6.9415358621602727e-14,0.0041362994397411467,0.010579164027273649,1.5906290998399152e-07,9.7278059261503034e-08,7.0921140453031635e-06,2.1243608988513829e-10,7.3670223170374019e-08
1.2659416404941634e-07,0.09977366400000001,0.80000000000000004,0.0,0.27460107052858024,0.09584897606670742,0.094698801761280912,1.445922770436529e-28,2.9517702531611618e-06,9.5304660138498281e-07,4.3224365068005797e-18,8.2540932092985928e-10,8.1565898542558575e-10,1.4763776469007125e-05,7.584698534963119e-16,2.530408263281888e-10,1.2241489646738569e-11,7.3583101325612626e-09,3.4865388795295776e-16,2.5527187915086783e-21,1.2898541313825847e-09,7.0166190714505196e-14,0.0041360171334184513,0.010599189780767565,1.592778438204181e-07,9.7456685254527146e-08,7.0912090900188199e-06,2.1361351461907735e-10,7.3896147681494419e-08
1.2685022699920798e-07,0.09977366400000001,0.80000000000000004,0.0,0.274581332760087,0.095849211919336916,0.09468878122863382,1.474984902015023e-28,2.9714468230877473e-06,9.5699200221505203e-07,4.3775715702406416e-18,8.3065450519391391e-10,8.1996375252975394e-10,1.4809793482513155e-05,7.6905151467140706e-16,2.5371717090290981e-10,1.2345684736413297e-11,7.4048282474022614e-09,3.5237086358924157e-16,2.5937728457857563e-21,1.2961811814976157e-09,7.0923422218303414e-14,0.0041357347611256099,0.010619210481088895,1.5949287673200374e-07,9.7634571866317299e-08,7.0902554562377307e-06,2.1479250228637096e-10,7.4122241407283677e-08
1.271062899489996e-07,0.09977366400000001,0.80000000000000004,0.0,0.27456160015460701,0.09584944779249803,0.094678763196161697,1.504561489891611e-28,2.9911741075745827e-06,9.6093248456061265e-07,4.4332889076419634e-18,8.3592478505376701e-10,8.2428146564030147e-10,1.4855852934878211e-05,7.7975636619535761e-16,2.5439191399586895e-10,1.2450527842487312e-11,7.4514939047756515e-09,3.5611900194943404e-16,2.635393261579578e-21,1.3025201916544452e-09,7.1687092991870449e-14,0.0041354523253828521,0.010639226130568341,1.59708007894193e-07,9.7811723346099757e-08,7.0892537363471505e-06,2.1597304205217816e-10,7.4348504342583773e-08
1.2736235289879125e-07,0.09977366400000001,0.80000000000000004,0.0,0.27454187270674818,0.095849683683712147,0.094668747662815397,1.5346603814082e-28,3.0109518729569045e-06,9.6486798900060785e-07,4.4895933715835809e-18,8.4122024878978875e-10,8.2861213438966147e-10,1.4901954832993354e-05,7.9058556154061597e-16,2.5506505441905521e-10,1.2556021564622412e-11,7.4983070113077118e-09,3.598984937587154e-16,2.677586565480684e-21,1.3088711311670258e-09,7.2457243054277378e-14,0.0041351698286626517,0.010659236731533846,1.5992323646797615e-07,9.7988143956616491e-08,7.0882045185589408e-06,2.1715512305657705e-10,7.4574936480926326e-08
1.2761841584858288e-07,0.09977366400000001,0.80000000000000004,0.0,0.27452215041117245,0.095849919590547811,0.094658734627546606,1.5652895240676679e-28,3.0307798866181972e-06,9.687984569958821e-07,4.5464898442669565e-18,8.4654098483883906e-10,8.3295576840932244e-10,1.4948099183443212e-05,8.0154026245020183e-16,2.5573659110588764e-10,1.2662168508039255e-11,7.5452674741568097e-09,3.6370953049334245e-16,2.7203593447152452e-21,1.315233969541923e-09,7.3233912585137296e-14,0.0041348872733906221,0.010679242286310604,1.6013856160032258e-07,9.8163837961721456e-08,7.0871083869012744e-06,2.1833873469215832e-10,7.4801537814501679e-08
1.2784887250339534e-07,0.09977366400000001,0.80000000000000004,0.0,0.2745044047459867,0.095850131918084072,0.094649725030795107,1.5933157673237557e-28,3.0486678697894512e-06,9.7233152435489536e-07,4.598206896258794e-18,8.5135132832945095e-10,8.3687613229271981e-10,1.4989665400785791e-05,8.1150776740512592e-16,2.5633960214483719e-10,1.2758261419005962e-11,7.587657804072139e-09,3.6716659332717616e-16,2.7593557909820022e-21,1.3209706725589111e-09,7.3938522646531162e-14,0.0041346329255516814,0.010697242973037858,1.6033243606129469e-07,9.8321344844708042e-08,7.0860822363630724e-06,2.1940528525628421e-10,7.5005623669084308e-08
1.280793291582078e-07,0.09977366400000001,0.80000000000000004,0.0,0.27448666324605159,0.09585034425463404,0.094640717455874851,1.6217839703905958e-28,3.0665961984332383e-06,9.7586042404203809e-07,4.6504110550982137e-18,8.56182278843916e-10,8.4080701286557278e-10,1.5031266013960004e-05,8.2157873826123831e-16,2.5694131278188154e-10,1.285488746098344e-11,7.6301673509195212e-09,3.7064950390301437e-16,2.7988318857812357e-21,1.3267169671519755e-09,7.4648475670980138e-14,0.0041343785339173099,0.010715239575924573,1.6052638739270035e-07,9.8478269751999662e-08,7.0850189750643464e-06,2.2047305958580003e-10,7.5209846556725435e-08
1.2830978581302026e-07,0.09977366400000001,0.80000000000000004,0.0,0.27446892590758409,0.095850556598519709,0.094631711902023297,1.6507001392096252e-28,3.084564705201952e-06,9.7938511519138836e-07,4.703105941920861e-18,8.6103390117612869e-10,8.4474841714691799e-10,1.5072901027111109e-05,8.3175403928163853e-16,2.5754172248703166e-10,1.2952048544732804e-11,7.6727960481483585e-09,3.7415840337319481e-16,2.8387925589045581e-21,1.3324728314910411e-09,7.5363801284342184e-14,0.0041341241001618687,0.01073323209666008,1.6072041494562088e-07,9.8634615804499918e-08,7.0839190199858834e-06,2.2154205015498643e-10,7.54142064688281e-08
1.2854024246783272e-07,0.09977366400000001,0.80000000000000004,0.0,0.27445119272683399,0.09585076894809208,0.094622708368478498,1.6800703480285494e-28,3.10257322346701e-06,9.8290555750101266e-07,4.7562951975896864e-18,8.6590626022159812e-10,8.48700352154946e-10,1.5114570444172209e-05,8.4203454026186816e-16,2.5814083080700224e-10,1.3049746584665742e-11,7.7155438295725684e-09,3.776934333863827e-16,2.8792427810103075e-21,1.3382382438720067e-09,7.6084529218664772e-14,0.0041338696259311039,0.010751220536931897,1.609145180632361e-07,9.8790386116379743e-08,7.0827827853276128e-06,2.2261224972321385e-10,7.5618703395843978e-08
1.2877069912264518e-07,0.09977366400000001,0.80000000000000004,0.0,0.27443346370008437,0.095850981301730365,0.094613706854479077,1.7099007400250342e-28,3.1206215873262715e-06,9.8642171122942785e-07,4.8099824827644091e-18,8.7079942097720298e-10,8.5266282490694601e-10,1.5156274268861784e-05,8.5242111655520777e-16,2.5873863736451005e-10,1.3147983498845192e-11,7.7584106293742102e-09,3.8125473608840778e-16,2.9201875638828961e-21,1.3440131827166122e-09,7.6810689312388059e-14,0.0041336151128426321,0.01076920489842571,1.6110869608099758e-07,9.8945583813696775e-08,7.0816106824807476e-06,2.2368365091497637e-10,7.5823337327257487e-08
1.289781101119764e-07,0.09977366400000001,0.80000000000000004,0.0,0.27441751112463397,0.095851172422164149,0.094605607217962018,1.7371466828188261e-28,3.1368990462549198e-06,9.8958255045052966e-07,4.8587298961924008e-18,8.7522110492083299e-10,8.5623806595386104e-10,1.5193837132503295e-05,8.6186045759009677e-16,2.5927555000822857e-10,1.3236859047309209e-11,7.797092455809143e-09,3.8448248955400722e-16,2.9574648935107272e-21,1.3492187550700245e-09,7.746890264039335e-14,0.0041333860191543233,0.01078538733780671,1.6128351978126532e-07,9.9084774738249926e-08,7.0805254603732102e-06,2.246489333819295e-10,7.6007624994807309e-08
1.2916478000237453e-07,0.09977366400000001,0.80000000000000004,0.0,0.2744031566788267,0.095851344431322552,0.094598318942747742,1.7619948155470394e-28,3.1515761408558839e-06,9.9242428524908224e-07,4.9029522560650537e-18,8.7921511105612262e-10,8.594630898967491e-10,1.5227667543198541e-05,8.7043047092440953e-16,2.5975786950179234e-10,1.3317222729039376e-11,7.8319884412252009e-09,3.8740584783049429e-16,2.9913635652465232e-21,1.3539103400267119e-09,7.8065095516968857e-14,0.0041331798099681219,0.010799948710671655,1.61440912109212e-07,9.9209654049118715e-08,7.0795244475747059e-06,2.25518510530649e-10,7.6173578762561722e-08
1.2935144989277264e-07,0.09977366400000001,0.80000000000000004,0.0,0.274388804951955,0.095851516440357554,0.094591031991205166,1.7871560264984284e-28,3.1662790855864487e-06,9.9526313746749594e-07,4.9475079471412511e-18,8.8322288109112069e-10,8.6269504012717102e-10,1.5261520534634993e-05,8.7907165503310485e-16,2.602393344838482e-10,1.3397943388514691e-11,7.8669623987959044e-09,3.9034669799250393e-16,3.0255957656161138e-21,1.3586081373412466e-09,7.8664905836946871e-14,0.0041329735780736782,0.010814507410441604,1.6159835237337786e-07,9.9334163221764691e-08,7.0785006239164705e-06,2.2638886336349741e-10,7.6339622396956828e-08
1.2953811978317075e-07,0.09977366400000001,0.80000000000000004,0.0,0.27437445594210441,0.095851688448460176,0.09458374636293064,1.8126337156288529e-28,3.1810077937025777e-06,9.9809908704632041e-07,4.9923989531858125e-18,8.8724444976153893e-10,8.6593392037242082e-10,1.5295396108366629e-05,8.8778448590435003e-16,2.6071994489681632e-10,1.3479022052089204e-11,7.9020142942639291e-09,3.9330511654096717e-16,3.0601642382521559e-21,1.3633121357870835e-09,7.9268349662992254e-14,0.0041327673242786698,0.010829063438008919,1.6175584020681383e-07,9.9458303917040647e-08,7.0774542026229725e-06,2.2725998814470749e-10,7.6505755890481471e-08
1.2972478967356887e-07,0.09977366400000001,0.80000000000000004,0.0,0.27436010964737345,0.095851860454832918,0.094576462057520835,1.838431313805811e-28,3.1957621787847627e-06,1.0009321141603021e-06,5.0376272666212417e-18,8.9127985184626806e-10,8.6917973435929366e-10,1.5329294265850827e-05,8.9656944196836434e-16,2.6119970071447187e-10,1.3560459747689568e-11,7.9371440935363046e-09,3.9628118019244823e-16,3.0950717450021958e-21,1.368022324191501e-09,7.9875443103964146e-14,0.004132561049379555,0.010843616794265166,1.6191337523973146e-07,9.9582077791262418e-08,7.0763853957056278e-06,2.2813188125889749e-10,7.6671979235180223e-08
1.2991145956396698e-07,0.09977366400000001,0.80000000000000004,0.0,0.27434576606587374,0.095852032458689285,0.094569179074572629,1.8645522830338304e-28,3.21054215474023e-06,1.0037621992170996e-06,5.0831948885521412e-18,8.9532912216730064e-10,8.7243248581406531e-10,1.5363215008447609e-05,9.0542700410636372e-16,2.6167860194170225e-10,1.3642257504815112e-11,7.9723517626854556e-09,3.9927496587943389e-16,3.1303210660211801e-21,1.3727386914355278e-09,8.0486202314986892e-14,0.0041323547541617343,0.010858167480101134,1.6207095709954257e-07,9.970548650778227e-08,7.0752944139491205e-06,2.2900453900969621e-10,7.683829242264893e-08
1.300981294543651e-07,0.09977366400000001,0.80000000000000004,0.0,0.27433142519573028,0.095852204459253895,0.094561897413683038,1.8910001166827704e-28,3.2253476358045991e-06,1.006589322855984e-06,5.1291038287897201e-18,8.9939229558965272e-10,8.7569217846247183e-10,1.5397158337419082e-05,9.1435765565954645e-16,2.6215664861426435e-10,1.372441635453793e-11,8.007637267950035e-09,4.0228655075062241e-16,3.1659149998647264e-21,1.3774612264538598e-09,8.1100643497521176e-14,0.0041321484393996933,0.01087271549640682,1.6222858541095499e-07,9.9828531726025403e-08,7.0741814669208234e-06,2.2987795776827743e-10,7.700469544403042e-08
1.3026613235572338e-07,0.09977366400000001,0.80000000000000004,0.0,0.27431852072927077,0.095852359256315481,0.094555345048909722,1.9150855487734969e-28,3.2386943050123353e-06,1.0091311863026331e-06,5.1707153703001999e-18,9.0306106767194203e-10,8.7863183964546504e-10,1.5427726645807439e-05,9.2245813497835774e-16,2.6258616002956641e-10,1.3798668906907634e-11,8.0394607447976813e-09,4.0501225937504253e-16,3.1982465121969859e-21,1.3817167723150963e-09,8.1656802075347031e-14,0.0041319627400349876,0.0108858064293685,1.623704902951085e-07,9.9938962998250391e-08,7.0731612065148821e-06,2.3066468241943367e-10,7.7154534963580123e-08
1.3043413525708167e-07,0.09977366400000001,0.80000000000000004,0.0,0.27430561845615181,0.095852514049541399,0.094548793754384367,1.9394411875896385e-28,3.2520615021005611e-06,1.0116706217147582e-06,5.2126064921263641e-18,9.0674115501879508e-10,8.8157712892795325e-10,1.5458313250882499e-05,9.3061856606939994e-16,2.6301497937841442e-10,1.3873215534590709e-11,8.0713472173112853e-09,4.0775250455105084e-16,3.2308615089882387e-21,1.3859772971628453e-09,8.2215968087155608e-14,0.0041317770260076167,0.010898895201378626,1.6251243222185648e-07,1.0004910238845665e-07,7.0721234740515858e-06,2.3145201802047686e-10,7.730444723395039e-08
1.3060213815843997e-07,0.09977366400000001,0.80000000000000004,0.0,0.27429271837503255,0.095852668838388666,0.094542243529813635,1.9640696458784094e-28,3.2654491652363964e-06,1.0142076154544009e-06,5.2547786776075736e-18,9.1043258313588962e-10,8.8452804902479401e-10,1.5488918153358309e-05,9.388393064352707e-16,2.634431067500472e-10,1.3948056992506505e-11,8.1032966612275715e-09,4.1050734297040646e-16,3.2637620689884449e-21,1.3902427930416616e-09,8.2778153440364535e-14,0.0041315912978601025,0.010911981813084377,1.6265441091238027e-07,1.001589511036113e-07,7.0710684197651925e-06,2.3223996201847204e-10,7.7454432247726054e-08
1.3075334076966244e-07,0.09977366400000001,0.80000000000000004,0.0,0.27428111017508316,0.095852808144164248,0.094536349242268974,1.9864706954667905e-28,3.2775155096015863e-06,1.0164888110381757e-06,5.2929751845980773e-18,9.1376458590286827e-10,8.8718869370172482e-10,1.5516478210401323e-05,9.4628983398908468e-16,2.6382782983359081e-10,1.4015667009252128e-11,8.1321049813375067e-09,4.1299922174151581e-16,3.2936184575353088e-21,1.3940859830171793e-09,8.3286711661270956e-14,0.004131424130897534,0.010923757917093796,1.6278222293516717e-07,1.0025756741779776e-07,7.0701041842686782e-06,2.3294962970317189e-10,7.7589480949359293e-08
1.309045433808849e-07,0.09977366400000001,0.80000000000000004,0.0,0.27426950374860792,0.095852947445572628,0.09453045582093661,2.0090967968683641e-28,3.2895983367928039e-06,1.0187680082078408e-06,5.3314016488279298e-18,9.1710581400916007e-10,8.8985390351553796e-10,1.5544053089291659e-05,9.5378976588637763e-16,2.6421199259643592e-10,1.4083517002596773e-11,8.1609642711893436e-09,4.1550300860479442e-16,3.3237093788185971e-21,1.3979331873620254e-09,8.3797733942098933e-14,0.0041312569533175705,0.010935532272251539,1.6291006430406608e-07,1.0035595014289907e-07,7.0691261475200281e-06,2.336597862977185e-10,7.7724588561055054e-08
1.3105574599210738e-07,0.09977366400000001,0.80000000000000004,0.0,0.27425789909464587,0.095853086742232127,0.094524563265603018,2.0319498989883477e-28,3.3016976021922698e-06,1.0210451973287807e-06,5.3700591636748278e-18,9.2045628610657248e-10,8.9252368044449749e-10,1.5571642790412559e-05,9.6133936615679971e-16,2.6459559514419357e-10,1.4151607525020654e-11,8.1898745133269208e-09,4.1801874518507531e-16,3.3540363739223884e-21,1.4017844003492667e-09,8.4311229026966316e-14,0.0041310897655017515,0.010947304879028338,1.6303793481266856e-07,1.0045410015729235e-07,7.0681344173686219e-06,2.3437042998589604e-10,7.7859755076764354e-08
1.3120694860332986e-07,0.09977366400000001,0.80000000000000004,0.0,0.27424629621224156,0.095853226033765282,0.094518671576054897,2.0550319648652206e-28,3.3138132613280716e-06,1.0233203688625021e-06,5.4089488263313154e-18,9.2381602086522872e-10,8.9519802646657785e-10,1.5599247314103483e-05,9.6893889991355418e-16,2.6497863759510693e-10,1.4219939129681052e-11,8.218835690367794e-09,4.2054647320104485e-16,3.3846009921080698e-21,1.405639616274817e-09,8.4827205680130144e-14,0.0041309225678273177,0.010959075737894581,1.6316583425362694e-07,1.0055201833967448e-07,7.0671291011346275e-06,2.3508155896344369e-10,7.7994980490232334e-08
1.3135815121455233e-07,0.09977366400000001,0.80000000000000004,0.0,0.2742346951004444,0.0958533653197991,0.094512780752078904,2.0783449717532158e-28,3.3259452698746771e-06,1.0255935133661709e-06,5.4480717378133823e-18,9.2718503697354168e-10,8.9787694355945643e-10,1.5626866660659954e-05,9.7658863335657772e-16,2.6536112007996746e-10,1.4288512370412245e-11,8.2478477850034818e-09,4.2308623446534259e-16,3.4154047908475999e-21,1.4094988294574023e-09,8.5345672686011537e-14,0.004130755360667245,0.010970844849320314,1.6329376241867247e-07,1.0064970556851916e-07,7.0661103056092882e-06,2.3579317142983771e-10,7.8130264794997096e-08
1.315093538257748e-07,0.09977366400000001,0.80000000000000004,0.0,0.274223095758309,0.095853504599964681,0.09450689079346189,2.101890911205265e-28,3.3380935836533927e-06,1.027864621492145e-06,5.4874290029691009e-18,9.3056335313819004e-10,9.0056043370050703e-10,1.5654500830333419e-05,9.8428883377572207e-16,2.6574304274203068e-10,1.4357327801725515e-11,8.2769107799997041e-09,4.2563807088466027e-16,3.4464493358568838e-21,1.4133620342385209e-09,8.5866638849220216e-14,0.0041305881443903037,0.010982612213775257,1.6342171909864954e-07,1.0074716272006215e-07,7.0650781370567725e-06,2.3650526561167695e-10,7.8265607984388351e-08
1.3166055643699728e-07,0.09977366400000001,0.80000000000000004,0.0,0.27421149818489504,0.095853643873897429,0.094501001699990761,2.1256717891563055e-28,3.3502581586328323e-06,1.0301336839875078e-06,5.5270217304872687e-18,9.3395098808409226e-10,9.0324849886679109e-10,1.5682149823331025e-05,9.9203976955394697e-16,2.6612440573693431e-10,1.4426385978809096e-11,8.3060246581965778e-09,4.282020244598427e-16,3.477736201129256e-21,1.4172292249824053e-09,8.6390112994579425e-14,0.0041304209193610986,0.010994377831728783,1.6354970408354875e-07,1.0084439067076939e-07,7.0640327012115901e-06,2.3721783975060068e-10,7.8401010051526389e-08
1.3181175904821975e-07,0.09977366400000001,0.80000000000000004,0.0,0.27419990237926706,0.095853783141236867,0.094495113471452466,2.1496896260069437e-28,3.3624389509294025e-06,1.0324006916935996e-06,5.566851032906047e-18,9.3734796055438212e-10,9.059411410350514e-10,1.570981363981549e-05,9.9984171017051029e-16,2.6650520923261375e-10,1.4495687457528156e-11,8.3351894025088444e-09,4.307781372859853e-16,3.509266968969029e-21,1.4211003960759827e-09,8.6916103967150574e-14,0.0041302536859401176,0.011006141703649937,1.6367771716251971e-07,1.0094139029729816e-07,7.062974103278483e-06,2.3793089208654465e-10,7.853647098932095e-08
1.3196296165944222e-07,0.09977366400000001,0.80000000000000004,0.0,0.27418830834049457,0.095853922401626726,0.094489226107634161,2.1739464567074735e-28,3.3746359168076968e-06,1.0346656355455489e-06,5.6069180266216199e-18,9.407542893103859e-10,9.0863836218170315e-10,1.5737492279904966e-05,1.007694926204173e-15,2.6688545340922018e-10,1.4565232794424753e-11,8.3644049959260839e-09,4.3336645155253459e-16,3.541043230025153e-21,1.4249755419288319e-09,8.744462063225796e-14,0.0041300864444837786,0.011017903830007419,1.6380575812390393e-07,1.0103816247341394e-07,7.0619024479354829e-06,2.3864442088655115e-10,7.8671990790469961e-08
1.321141642706647e-07,0.09977366400000001,0.80000000000000004,0.0,0.27417671606765204,0.09585406165471469,0.094483339608322989,2.1984443308422605e-28,3.3868490126809254e-06,1.0369285065717998e-06,5.6472238318968581e-18,9.4416999313159663e-10,9.1134016428282788e-10,1.5765185743672863e-05,1.0155996893364016e-15,2.6726513845903646e-10,1.4635022546717778e-11,8.3936714215128833e-09,4.3596700954338681e-16,3.5730665833249647e-21,1.4288546569731443e-09,8.7975671875513651e-14,0.004129919195344469,0.011029664211269594,1.6393382675526881e-07,1.0113470807290948e-07,7.0608178393309665e-06,2.3935842443723615e-10,7.8807569447458599e-08
