Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20)
1.9384690082387275e-09,0.09977366400000001,0.80000000000000004,0.0,0.28859901932824528,0.099431859132463482,0.099911767297886034,2.5766302551314814e-55,1.3636973488361861e-23,4.3109721922902508e-18,3.3947629941711463e-32,3.5767656143404658e-30,1.164759829993918e-20,1.0007107135506254e-14,1.0723496814388506e-46,9.9984968250830056e-15,1.2146111893069807e-31,1.959955748349269e-36,8.0218007643603623e-33,1.0047000459936262e-48,1.16339613271202e-20,1.4162075878333892e-35,0.00056814086752654763,0.0001764654042280775
2.0210017390315823e-09,0.09977366400000001,0.80000000000000004,0.0,0.28856918206437443,0.099409432545499762,0.099908061959432193,3.3084046241814666e-55,1.5449659327339585e-23,4.6847123980999921e-18,3.8468335994540976e-32,4.0527276669141602e-30,1.265935222160473e-20,1.0432129588615257e-14,1.3206290191454954e-46,1.0422772807721624e-14,1.3762331033579786e-31,2.3152193203306146e-36,9.0902822847762401e-33,1.2353488599649929e-48,1.264390256303581e-20,1.6730250228729985e-35,0.00059056745448982453,0.00018387608113570951
2.103534469824437e-09,0.09977366400000001,0.80000000000000004,0.0,0.28853949304983523,0.099387142580530385,0.099904362434647093,4.2056804934893765e-55,1.7415887334202062e-23,5.0738928189833259e-18,4.3373330456693759e-32,4.5690926511331433e-30,1.3713140808663734e-20,1.0857071942717349e-14,1.6128766913918025e-46,1.0846937852804312e-14,1.5515734025137824e-31,2.7166813785877787e-36,1.0249632462308609e-32,1.5065207422993812e-48,1.3695724922184532e-20,1.9632635447352131e-35,0.00061285741945875881,0.0001912751307059577
2.186067200617292e-09,0.09977366400000001,0.80000000000000004,0.0,0.28850995182359618,0.09936498840703957,0.099900668908272761,5.2971206439367829e-55,1.954184291735548e-23,5.4785029775973963e-18,4.867825449717386e-32,5.1274984471726158e-30,1.480895310658745e-20,1.1281934769122658e-14,1.9546835532658254e-46,1.1270992552578736e-14,1.7411880653848139e-31,3.1681753047727484e-36,1.1503554799381089e-32,1.8233316573947691e-48,1.4789411264629539e-20,2.2897003408268646e-35,0.00063501159294915939,0.00019866218345458586
2.2685999314101466e-09,0.09977366400000001,0.80000000000000004,0.0,0.28848055792724026,0.099342969199533365,0.0998969815638477,6.614955824050194e-55,2.1833705377652855e-23,5.8985324812142022e-18,5.4398745406187634e-32,5.7295820677401242e-30,1.5946778227664632e-20,1.1706718635689242e-14,2.352094268941821e-46,1.1694937495671343e-14,1.9456327646374649e-31,3.6736860603490091e-36,1.2855752269186795e-32,2.1913104664300236e-48,1.5924944523359024e-20,2.6552228862917198e-35,0.00065703080045492919,0.00020603687230475045
2.3511326622030014e-09,0.09977366400000001,0.80000000000000004,0.0,0.28845131090486292,0.099321084137509341,0.099893300583670824,8.1952685211663743e-55,2.4297647967307091e-23,6.3339710210412729e-18,6.055043661996586e-32,6.3769796666947241e-30,1.7126605350945287e-20,1.2131424106843814e-14,2.8116248444422414e-46,1.2118773267109445e-14,2.1654628699277966e-31,4.2373500558219813e-36,1.4309927321085456e-32,2.6164148660435714e-48,1.7102307704171099e-20,3.0628288835959773e-35,0.00067891586247852327,0.00021339883265846107
2.433665392995856e-09,0.09977366400000001,0.80000000000000004,0.0,0.28842221030297172,0.099299332405426238,0.099889626148766564,1.0078287478640862e-54,2.6939837948263899e-23,6.7848083715476842e-18,6.7148957745565274e-32,7.0713265475977642e-30,1.8348423722183482e-20,1.2556051743602308e-14,3.3402801422264984e-46,1.254250044834311e-14,2.4012334508119531e-31,4.8634550210715575e-36,1.5869781885999633e-32,3.1050473182704398e-48,1.8321483885558168e-20,3.5156262026934711e-35,0.00070066759456121589,0.0002207477024669486
2.516198123788711e-09,0.09977366400000001,0.80000000000000004,0.0,0.28839325567038676,0.099277713192673867,0.099885958438850106,1.2308692947869912e-54,2.9766436650039554e-23,7.2510343897953784e-18,7.4209934585648399e-32,7.8142571721958517e-30,1.9612222653778955e-20,1.2980602103590361e-14,3.945571377849591e-46,1.2966119617267001e-14,2.6534992796334798e-31,5.5564398767796198e-36,1.7539017381809972e-32,3.6640709718672169e-48,1.9582456218590782e-20,4.0168328217661638e-35,0.00072228680731317219,0.00022808312229991319
2.5987308545815657e-09,0.09977366400000001,0.80000000000000004,0.0,0.28836444655814297,0.099256225693543268,0.099882297632293227,1.4935932663888568e-54,3.2783599527028327e-23,7.7326390147757355e-18,8.1748989163242335e-32,8.6074051688364806e-30,2.0917991524717669e-20,1.3405075741063613e-14,4.6355335989312802e-46,1.3389631348242005e-14,2.922814834387706e-31,6.3208946069451723e-36,1.932133471874941e-32,4.3008255751534214e-48,2.0885207926800799e-20,4.5697767685353501e-35,0.00074377430644333273,0.00023540473541362695
2.6812635853744205e-09,0.09977366400000001,0.80000000000000004,0.0,0.28833578251939296,0.099234869107197088,0.099878643906091108,1.8014548532921431e-54,3.5997476215284502e-23,8.2296122667513923e-18,8.9781739746474819e-32,9.4524033408168625e-30,2.2265719780510957e-20,1.3829473206927954e-14,5.4187431466750458e-46,1.3813036212116769e-14,3.2097343015633824e-31,7.1615601324796928e-36,2.1220434304796034e-32,5.0231433804972756e-48,2.2229722306063801e-20,5.177896062138972e-35,0.00076513089278910386,0.00024271218781786582
2.7637963161672752e-09,0.09977366400000001,0.80000000000000004,0.0,0.28830726310931237,0.09921364263763989,0.099874997435829241,2.1604514020129715e-54,3.9414210588783803e-23,8.7419442466031819e-18,9.832380087328819e-32,1.0350883674666516e-29,2.3655396933133392e-20,1.4253795048759585e-14,6.3043351001741513e-46,1.4236334776249116e-14,3.5148115789617583e-31,8.0833281858753434e-36,2.324001605106467e-32,5.8393650405731308e-48,2.3615982724480702e-20,5.8447386555705034e-35,0.00078635736234586512,0.00025000512834164631
2.84632904696013e-09,0.09977366400000001,0.80000000000000004,0.0,0.28827888788500583,0.099192545493689041,0.099871358395651172,2.5771582226001822e-54,4.3039940815168921e-23,9.2696251351822759e-18,1.0739078337612987e-31,1.1304477348364026e-29,2.5087012560959186e-20,1.4678041810825014e-14,7.3020207037394608e-46,1.4659527604527283e-14,3.8386002784932492e-31,9.0912411869388894e-36,2.538377937719682e-32,6.7583554965166696e-48,2.5043972622258354e-20,6.5739623786749298e-35,0.00080745450629628418,0.00025728320869774379
2.9288617777529848e-09,0.09977366400000001,0.80000000000000004,0.0,0.28825065640541447,0.099171576888945429,0.099867726958227057,3.0587644640120664e-54,4.6880799410983814e-23,9.8126451926673685e-18,1.1699829440661943e-31,1.2314814739488636e-29,2.6560556308697024e-20,1.5102214034100891e-14,8.4221047774807205e-46,1.5082615257391088e-14,4.1816537289518973e-31,1.0190492119584118e-35,2.7655423216749037e-32,7.7895198581027492e-48,2.6513675511589218e-20,7.3693348816974631e-35,0.00082842311103945043,0.00026454608354596924
3.0113945085458396e-09,0.09977366400000001,0.80000000000000004,0.0,0.28822256823122477,0.099150736041764664,0.099864103294722451,3.6131100561204012e-54,5.0942913296401406e-23,1.0370994757926939e-17,1.2716193746019125e-31,1.3383525433307048e-29,2.8076017887323344e-20,1.5526312256293757e-14,9.6755031113704725e-46,1.5505598291852899e-14,4.544524978767778e-31,1.138642440967574e-35,3.0058646022579311e-32,8.9428192760696344e-48,2.802507497652986e-20,8.2347335793805682e-35,0.00084926395821982136,0.00027179341055518386
3.0939272393386943e-09,0.09977366400000001,0.80000000000000004,0.0,0.28819462292477982,0.099130022175228066,0.099860487574768037,4.2487237172360824e-54,5.5232403849449474e-23,1.0944664247886512e-17,1.3789731240071224e-31,1.4512238230795972e-29,2.9633387074013881e-20,1.5950337011859637e-14,1.1073759843017387e-45,1.5928477261518561e-14,4.9277667987375247e-31,1.2684531803917651e-35,3.2597145772231466e-32,1.0228786806712439e-47,2.9578154672878298e-20,9.1741455956049878e-35,0.00086997782475598721,0.00027902485046403004
3.176459970131549e-09,0.09977366400000001,0.80000000000000004,0.0,0.28816682004999022,0.099109434517114403,0.099856879966429848,4.974862026054347e-54,5.9755386959738706e-23,1.1533644156900921e-17,1.4922001548507428e-31,1.5702581156600963e-29,3.1232653712073497e-20,1.6374288832023545e-14,1.2629064819373646e-45,1.63512527166081e-14,5.331931684733151e-31,1.4090458249778493e-35,3.5274619973317433e-32,1.1658543268867579e-47,3.1172898328050048e-20,1.0191667708570377e-34,0.00089056548286925278,0.00028624006714035789
3.258992700924404e-09,0.09977366400000001,0.80000000000000004,0.0,0.28813915917224847,0.099088972299871181,0.099853280636180375,5.8015495569266406e-54,6.4517973081698007e-23,1.2137925056131466e-17,1.6114563938776025e-31,1.6956181466932015e-29,3.2873807710864069e-20,1.6798168244798871e-14,1.4354270942598589e-45,1.6773925203976384e-14,5.757571860389339e-31,1.560999777644755e-35,3.8094765668896938e-32,1.3243813093409148e-47,3.2809289740952887e-20,1.1291506296511324e-34,0.00091102770011203943,0.00029343872763933087
3.3415254317172586e-09,0.09977366400000001,0.80000000000000004,0.0,0.28811163985834359,0.099068634760586693,0.099849689748869944,6.7396200773787969e-54,6.9526267287321008e-23,1.2757497592927994e-17,1.7368977322538317e-31,1.8274665657396325e-29,3.4556839045730586e-20,1.7221975775006648e-14,1.6262911500298511e-45,1.7196495267133608e-14,6.2052392797693407e-31,1.7249094376813969e-35,4.106127944285482e-32,1.499694016537701e-47,3.4487312781860145e-20,1.2477977283944389e-34,0.0009313652393961061,0.00030062050226019007
3.4240581625101134e-09,0.09977366400000001,0.80000000000000004,0.0,0.28808426167637757,0.099048421140961782,0.099846107467699216,7.8007588068075492e-54,7.4786369318428449e-23,1.3392352490215825e-17,1.868680025811979e-31,1.9659659470768874e-29,3.6281737757925299e-20,1.764571194429468e-14,1.8369217480360018e-45,1.7618963446265678e-14,6.6754856300096902e-31,1.9013841890462482e-35,4.4177857425275323e-32,1.6930903658855564e-47,3.6206951392282511e-20,1.3755506088442084e-34,0.00095157885902059426,0.00030778506460166113
3.506590893302968e-09,0.09977366400000001,0.80000000000000004,0.0,0.28805702419568396,0.099028330687282048,0.099842533954192028,8.9975457352973688e-54,8.0304373638450432e-23,1.4042480545887494e-17,2.0069590952958443e-31,2.1112787904701194e-29,3.8048493954529549e-20,1.8069377271156589e-14,2.0688134870592157e-45,1.8041330278254445e-14,7.1688623339438562e-31,2.0910483887678683e-35,4.7448195297813621e-32,1.9059333864720791e-47,3.7968189584838196e-20,1.5128627567929502e-34,0.00097166931269989396,0.00031493209161598777
3.589123624095823e-09,0.09977366400000001,0.80000000000000004,0.0,0.28802992698674701,0.099008362650390203,0.099838969368169245,1.0343500001508587e-53,8.6086369483733116e-23,1.4707872632199283e-17,2.1518907266050178e-31,2.2635675219368769e-29,3.9857097808373862e-20,1.8492972270950749e-14,2.32353419433903e-45,1.8463596296697835e-14,7.6859205527050344e-31,2.2945413554457013e-35,5.0875988299063996e-32,2.1396528011372739e-47,3.9771011443121727e-20,1.6601985968499454e-34,0.0009916373495913349,0.00032206126366157608
3.6716563548886777e-09,0.09977366400000001,0.80000000000000004,0.0,0.28800296962112293,0.098988516285658426,0.099835413867722905,1.1853125328597059e-53,9.2138440914373688e-23,1.5388519695172471e-17,2.3036306710391262e-31,2.4229944945057684e-29,4.1707539557955586e-20,1.8916497455919048e-14,2.6027266525632258e-45,1.8885762031929869e-14,8.2272111883082092e-31,2.5125173578504736e-35,5.4464931229924606e-32,2.3957466078569211e-47,4.1615401121570596e-20,1.8180334872742003e-34,0.0010114837143227035,0.0003291722645542364
3.7541890856815325e-09,0.09977366400000001,0.80000000000000004,0.0,0.28797615167136326,0.098968790852961092,0.099831867609191535,1.3541956517135649e-53,9.8466666864588179e-23,1.6084412753999334e-17,2.4623346455417599e-31,2.5897219889690868e-29,4.3599809507354429e-20,1.9339953335205643e-14,2.9081103254015279e-45,1.9307828011040539e-14,8.7932848862116648e-31,2.7456456036235001e-35,5.8218718458958716e-32,2.6757826604475646e-47,4.3501342845330628e-20,1.9868537148584297e-34,0.0010312091470195855,0.00033626478161700784
3.836721816474388e-09,0.09977366400000001,0.80000000000000004,0.0,0.28794947271093874,0.098949185616647728,0.099828330747135763,1.542660699401821e-53,1.0507712119261602e-22,1.679554290045374e-17,2.628158332944097e-31,2.7639122146294406e-29,4.553389802614562e-20,1.97633404148755e-14,3.2414830816040095e-45,1.9729794757895556e-14,9.3846920378581011e-31,2.9946102280742357e-35,6.2141043927751996e-32,2.9814002486045234e-47,4.5428820910119105e-20,2.1671564898636633e-34,0.0010508143833325371,0.00034333850572855484
3.919254547267243e-09,0.09977366400000001,0.80000000000000004,0.0,0.28792293231416566,0.098929699845515751,0.099824803434314976,1.7524817416336706e-53,1.1197587273016506e-22,1.7521901298306427e-17,2.8012573822081969e-31,2.9457273100404531e-29,4.7509795549310819e-20,2.0186659197932871e-14,3.6047229176845992e-45,2.0151662793155999e-14,1.0001982783195511e-30,3.2601102830754056e-35,6.6235601156265684e-32,3.3143116772842375e-47,4.7397819682086292e-20,2.3594499410040722e-34,0.0010703001544640856,0.00035039313137012323
4.001787278060098e-09,0.09977366400000001,0.80000000000000004,0.0,0.28789653005613319,0.09891033281278383,0.099821285821664496,1.9855505329231832e-53,1.1916898533140194e-22,1.8263479182744884e-17,2.9817874086699554e-31,3.1353293437415549e-29,4.9527492577146557e-20,2.0609910184339679e-14,3.999789679209879e-45,2.057343263429784e-14,1.0645707013177962e-30,3.5428597260550194e-35,7.0506083248185507e-32,3.6763038454421473e-47,4.9408323597674849e-20,2.5642531104816169e-34,0.0010896671871955595,0.00035742835667104537
4.084320008852953e-09,0.09977366400000001,0.80000000000000004,0.0,0.28787026551263323,0.098891083796065246,0.099817778058273632,2.2438815876727155e-53,1.2666251792149058e-22,1.902026785979773e-17,3.169903994281728e-31,3.3328803149869239e-29,5.1586979675170185e-20,2.1033093871033732e-14,4.4287267807131628e-45,2.0995104795631361e-14,1.1316414372246487e-30,3.8435874090846583e-35,7.4956182896265932e-32,4.0692398241372472e-47,5.1460317163477247e-20,2.7820959490701143e-34,0.0011089162039137491,0.00036444388345278591
4.1668527396458084e-09,0.09977366400000001,0.80000000000000004,0.0,0.28784413826009081,0.098871952077341174,0.099814280291364285,2.529617356456644e-53,1.3446252454468393e-22,1.979225870576367e-17,3.3657626878545946e-31,3.5385421544686297e-29,5.3688247474023424e-20,2.1456210751946899e-14,4.8936629242535899e-45,2.1416679788320394e-14,1.2014654260790159e-30,4.1630370680633071e-35,7.9589592387669797e-32,4.4950604340143217e-47,5.3553784956091281e-20,3.0135193112483361e-34,0.0011280479226374032,0.00037143941727151822
4.249385470438664e-09,0.09977366400000001,0.80000000000000004,0.0,0.28781814787549714,0.098852936942934622,0.099810792666270437,2.8450335074083522e-53,1.4257505441197193e-22,2.0579443166644899e-17,3.5695190053002624e-31,3.7524767250340065e-29,5.5831286669373262e-20,2.1879261318023141e-14,5.3968138166398086e-45,2.1838158120401538e-14,1.2740975837587578e-30,4.5019673119961352e-35,8.4410003609302661e-32,4.9557858221748084e-47,5.5688711621973233e-20,3.2590749503817542e-34,0.0011470630570435559,0.0003784146674592247
4.331918201231519e-09,0.09977366400000001,0.80000000000000004,0.0,0.28779229393634287,0.098834037683484033,0.099807315326418386,3.1925443126143755e-53,1.5100615194828978e-22,2.1381812757584988e-17,3.7813284298726003e-31,3.9748458223973176e-29,5.8016088021810341e-20,2.2302246057236396e-14,5.9404838853375858e-45,2.2259540296803172e-14,1.3495928022228885e-30,4.8611516123675253e-35,8.9421108053141914e-32,5.453517038447148e-47,5.786508187728913e-20,3.5193255139525183e-34,0.00116596231649369,0.00038536934716331452
4.414450932024374e-09,0.09977366400000001,0.80000000000000004,0.0,0.28776657602055533,0.09881525359391756,0.09980384841330768,3.5747081394205793e-53,1.5976185683929075e-22,2.2199359062311154e-17,4.0013464124087956e-31,4.2058111758457413e-29,6.0242642356744671e-20,2.2725165454608462e-14,6.5270679930804705e-45,2.2680826819364428e-14,1.4280059497518468e-30,5.2413782926077334e-35,9.4626596821560448e-32,5.9904376110673444e-47,6.0082880507763577e-20,3.7948445388373185e-34,0.0011847464060597362,0.0003923031733847524
4.496983662817229e-09,0.09977366400000001,0.80000000000000004,0.0,0.2877409937064353,0.098796583973426971,0.099800392066492702,3.9942330465561932e-53,1.6884820407768627e-22,2.3032073732580904e-17,4.2297283715701169e-31,4.4455344489397361e-29,6.2510940564298526e-20,2.3148019992226673e-14,7.1590531512024659e-45,2.3102018186853961e-14,1.5093918711858471e-30,5.6434505176524897e-35,1.0003016063264433e-31,6.5688151217804211e-47,6.2342092368526486e-20,4.0862164466327213e-34,0.001203416026549911,0.00039921586701469362
