Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),COX(58),CHOX(61)
7.946882697360115e-21,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999682,0.099999999999997508,0.099999999999999645,8.6167441927886577e-123,2.1661167560587367e-57,9.7317508242102807e-41,5.3608037472881468e-66,4.1100740771351982e-49,2.6171240727306216e-43,4.1126799256054199e-26,5.5302358978184715e-103,4.1126798406757912e-26,1.4410283380311869e-65,1.1936537049137322e-62,1.2659583340707502e-66,5.2122036964466242e-91,2.6171259062013749e-43,1.4694168302839001e-80,2.5002265106504496e-15,7.2927944858363544e-16,1.6527539140933122e-20,1.1934100120298595e-31,1.6527539143518117e-20,1.3517362647488681e-30,3.8960555011138524e-36,1.5609325869869699e-42,2.0835716104833066e-66,3.9245924935048987e-54,3.8232969661332183e-81,8.2557257817714314e-60
1.590066972373618e-20,0.09977366400000001,0.80000000000000004,0.0,0.2893436255999936,0.09999999999999501,0.099999999999999284,5.5244249789307499e-121,1.7352131251934367e-56,3.8984431076168093e-40,4.2919026768481113e-65,3.2913926780010417e-48,1.0475316898607637e-42,8.228933157568653e-26,1.7723248900562963e-101,8.2289328176288078e-26,1.1539916244012647e-64,1.9120564891620372e-61,1.0135364412021073e-65,1.6698721523186332e-89,1.0475331577432866e-42,2.3536210819103207e-79,5.0026252424202669e-15,1.4591925022485521e-15,3.3069437566226223e-20,4.7767191036095369e-31,3.306943757657295e-20,5.4104521873407828e-30,3.1192037907434535e-35,2.4353864861045193e-41,1.1255877888294948e-64,3.144474594758388e-53,6.1222566377218799e-80,6.6096002677147237e-59
3.1808243776488313e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559998716,0.09999999999999,0.099999999999998548,3.538744892717089e-119,1.390302651759099e-55,1.5624511418879003e-39,3.4348267728998947e-64,2.6344481600059195e-47,4.1914913811151858e-42,1.6461440131774588e-25,5.6756841089350439e-100,1.6461438771572413e-25,9.2366138414611806e-64,3.0610310869520701e-60,8.1113721471830363e-65,5.3467400522664971e-88,4.191503128493975e-42,3.7678393027209617e-78,1.0007422705954008e-14,2.9190186095783086e-15,6.6153234409400157e-20,1.9112849816725571e-30,6.6153234450800694e-20,2.1648731365848422e-29,2.4962956907066864e-34,3.8468592654630923e-40,6.8272836730666409e-63,2.5203996307408937e-52,9.79959832797479e-79,5.2896886986499885e-58
6.362339188199258e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559997423,0.099999999999979994,0.099999999999997091,2.2657981271250734e-117,1.1150214035310937e-54,6.2713538101120155e-39,2.748384996704684e-63,2.1080922644982511e-46,1.6768696047603501e-41,3.2926456121304318e-25,1.8168994651659231e-98,3.2926450679609924e-25,7.3911682616566454e-63,4.8989502598209976e-59,6.4903305563184371e-64,1.7114607152731989e-86,1.6768790042200393e-41,6.0301832762612544e-77,2.0017017632997919e-14,5.8386708242375136e-15,1.3232082806609897e-19,7.6461856056167844e-30,1.3232082823172926e-19,8.6608023533454672e-29,1.997391292334875e-33,6.115090294726614e-39,4.2952288443240767e-61,2.022886574931572e-51,1.5682556900229234e-77,4.2325541547242349e-57
1.2725368809300112e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559994836,0.099999999999959968,0.099999999999994177,1.450446428277298e-115,8.96210775519025e-54,2.5251719632331261e-38,2.1989364932809145e-62,1.6866873308522443e-45,6.7080252753805172e-41,6.5856496264835257e-25,5.8151747385657028e-97,6.5856474496286119e-25,5.9136926049579274e-62,7.839065014415915e-58,5.1927581582976473e-63,5.4774797270142214e-85,6.708100474547026e-41,9.6496168413383706e-76,4.0036207486991454e-14,1.1677975253554699e-14,2.6465601526090034e-19,3.0585640628551298e-29,2.6465601592348486e-19,3.464522991410457e-28,1.5980254998504535e-32,9.7520542988658408e-38,2.73255359483534e-59,1.6283578447023129e-50,2.5094855377036693e-76,3.386364044907819e-56
2.5451428051501817e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559989663,0.099999999999919931,0.099999999999988334,9.2850440102541708e-114,7.2357630404307675e-53,1.0232505930289832e-37,1.7594814048421005e-61,1.3494352753391788e-44,2.6833200555756588e-40,1.3171660920978293e-24,1.8610360628600722e-95,1.3171652213204328e-24,4.73126854664856e-61,1.254215272083134e-56,4.1544048627063697e-62,1.7529217911042373e-83,2.6833802119238874e-40,1.5440481418182942e-74,8.0074587194601415e-14,2.3356584112184162e-14,5.2932638917611808e-19,1.2233481409330644e-28,5.2932639182664094e-19,1.3858016670719664e-27,1.278418279196478e-31,1.5577056477135896e-36,1.7447129438429037e-57,1.3185797596847011e-49,4.0159152709643697e-75,2.7092185847868952e-55
5.090354653590522e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559979321,0.099999999999839856,0.099999999999976649,5.953960002308544e-112,5.893896917433101e-52,4.1981998580020546e-37,1.4107934532562711e-60,1.0795823819648842e-43,1.0733504679181727e-39,2.6343696573122097e-24,5.9556337044851089e-94,2.6343661741317657e-24,3.7851586198894149e-60,2.0064133775997249e-55,3.3236045710798416e-61,5.6095511396427309e-82,1.0733985847959351e-39,2.4705759534221853e-73,1.6015134660831286e-13,4.6713801829423484e-14,1.0586671351090139e-18,4.8924742556881726e-28,1.0586671457119341e-18,5.5428081369755207e-27,1.0226584104040479e-30,2.4900530202766129e-35,1.1154083765660679e-55,1.0802169068564754e-48,6.439268419064442e-74,2.1674242944158317e-54
1.0180778350471205e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559958632,0.099999999999679706,0.099999999999953293,3.9243755079269695e-110,4.8833124755101518e-51,1.7633675357808402e-36,1.1692538647698989e-59,8.636795646784778e-43,4.2934504131529578e-39,5.2687820130026433e-24,1.9058729497763253e-92,5.2687680801391897e-24,3.0282131998229124e-59,3.2090277462815071e-54,2.6589180806602921e-60,1.7950861633231046e-80,4.2938352033357643e-39,3.9530370383392105e-72,3.2030486542970196e-13,9.3428237263823695e-14,2.117348619384648e-18,1.9561957825177453e-27,2.117348661801663e-18,2.21673686168032e-26,8.1797569451749401e-30,3.9816963303321997e-34,7.1340428306488011e-54,9.0469903204478188e-48,1.0651878417716979e-72,1.733956783523161e-53
2.036162574423257e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559917259,0.099999999999359393,0.09999999999990658,3.6744767304646298e-108,4.1753726042929366e-50,7.725726281665812e-36,1.4548421986616467e-58,6.9094910618009859e-42,1.7173927933686251e-38,1.0537627625429901e-23,6.0990288051451168e-91,1.0537571893693071e-23,2.4226511458283127e-58,5.1303614086768332e-53,2.1271516757453211e-59,5.7443087467784612e-79,1.7177003885569476e-38,6.3250680576237254e-71,6.4061190304834465e-13,1.8685710813231031e-13,4.2347115575752813e-18,7.8183198514735306e-27,4.2347117272834101e-18,8.8637226421202567e-26,6.5412737850602509e-29,6.366987946919662e-33,4.5630823713744025e-52,7.8855591726288245e-47,2.5969937282335472e-71,1.3871684894379438e-52
4.07233205317553e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559834509,0.09999999999871878,0.099999999999813155,1.4248606362680139e-105,3.7691926604761661e-49,3.6275210156241497e-35,7.8067926988874182e-57,5.5276145193211603e-41,6.8696197879077463e-38,2.1075402454467568e-23,1.9518056620319771e-89,2.1075179526956976e-23,1.9382268539458566e-57,8.1954309080828213e-52,1.7017337316812751e-58,1.8381769571815523e-77,6.8720767447420114e-38,1.0120648363309423e-69,1.2812259781890881e-12,3.7371484986802865e-13,8.4694373125140202e-18,3.1221455074299708e-26,8.4694379916615481e-18,3.5428848426166953e-25,5.2289257580160103e-28,1.0178397397268738e-31,2.9178643408616467e-50,7.3441122301102427e-46,2.6987840674144835e-69,1.1097298141209724e-51
8.144671010680076e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559669013,0.099999999997437541,0.099999999999626291,1.3077451337271583e-102,3.6982784228161385e-48,1.8799030840049126e-34,9.1138790820946199e-55,4.422100046702079e-40,2.7478763245962224e-37,4.2151286529256338e-23,6.2464686651070522e-88,4.2150394818109335e-23,1.550741782825367e-56,1.3070720741236075e-50,1.3614007523077954e-57,5.8821752736295288e-76,2.7498358211645627e-37,1.6194660748358263e-68,2.5624541280844077e-12,7.4743033333444513e-13,1.6938888336621411e-17,1.2447267178571953e-25,1.6938891055715602e-17,1.4150694605715228e-24,4.1765860706166107e-27,1.6259884883057211e-30,1.8645239556027323e-48,7.5290296188795606e-45,6.2676262291029496e-67,8.8777193673862606e-51
1.6289348925689168e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559338023,0.099999999994875063,0.099999999999252576,1.3261198995054714e-99,4.0408597324528104e-47,1.0936654482724789e-33,1.156159091449077e-52,3.5376830311052322e-39,1.0991711609579722e-36,8.4304392345534151e-23,1.9993031794658502e-86,8.4300825498912287e-23,1.2408462262530329e-55,2.0780000306047242e-49,1.0891402054575177e-56,1.8824519668512786e-74,1.1007291310928997e-36,2.5916569629806422e-67,5.1249104263303771e-12,1.4948613002472007e-12,3.387778844175607e-17,4.9461500885921288e-25,3.387779933805557e-17,5.6436598248957657e-24,3.3308166411748236e-26,2.5936372869016477e-29,1.1896791063752399e-46,8.658671525991394e-44,1.5896020170741397e-64,7.1019690708197806e-50
3.257870475570735e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362558676041,0.099999999989750121,0.099999999998505146,1.3503923664388395e-96,4.9315632286409991e-46,7.085930467124787e-33,1.4704995431947446e-50,2.8301470163699604e-38,4.3968454999053809e-36,1.6861595464366297e-22,6.4005288155318309e-85,1.6860168725451111e-22,9.930799908777153e-55,3.2829494342056038e-48,8.7134256068301624e-56,6.028812877134657e-73,4.4091579290310336e-36,4.1482805384468814e-66,1.0249823016643641e-11,2.9897232339924159e-12,6.7755580879706889e-17,1.9527301230155186e-24,6.7755624622833216e-17,2.2442761321428381e-23,2.6480615472132253e-25,4.1247581772986879e-28,7.5683173532325801e-45,1.1110266133215033e-42,4.0435163557929306e-62,5.6812387038175865e-49
6.515741641574372e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557352072,0.099999999979500223,0.099999999997010286,1.3687460735112074e-93,6.5630841397381074e-45,4.9682595491188697e-32,1.8599777047590859e-48,2.2641168800714169e-37,1.7588660462032138e-35,3.3726048189239044e-22,2.0499326685332789e-83,3.372034123416816e-22,7.9510822583116592e-54,5.1234872732754051e-47,6.9712229471405038e-55,1.9424342381775554e-71,1.7684821999293303e-35,6.6424577122804778e-65,2.0499648172555453e-11,5.979447101161775e-12,1.3551113466635034e-16,7.6124089337555897e-24,1.3551131088018447e-16,8.8733064946483214e-23,2.0923246784805045e-24,6.5208008845230134e-27,4.7863238322747959e-43,1.5476629753768167e-41,1.0229129722821677e-59,4.5444500966680265e-48
1.3031483973581646e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362554704135,0.099999999959000441,0.099999999994020566,2.1753877243542423e-90,9.1429801100928306e-44,3.6402246772389626e-31,2.3256542606359444e-46,1.8112916594594901e-36,7.0364852768498571e-35,6.74635146921144e-22,6.5715997372966803e-82,6.7440686881992278e-22,6.3711714519546845e-53,7.811783594749924e-46,5.5777487396802794e-54,6.5498917750667063e-70,7.109920715903225e-35,1.0644596874172746e-63,4.0999298385520245e-11,1.1958894834217342e-11,2.7102211788272906e-16,2.8969807162647218e-23,2.7102283233359585e-16,3.468919194213385e-22,1.6333671174005129e-23,1.0188942766659312e-25,2.9920575632644621e-41,2.2598906920215076e-40,2.5581169757828173e-57,3.6346941493508957e-47
2.606296863759619e-16,0.09977366400000001,0.80000000000000004,0.0,0.2893436254940826,0.099999999918000876,0.099999999988041113,2.1479863988062145e-87,1.2731815425661436e-42,2.6977023369735755e-30,2.8440673662637412e-44,1.449030107515165e-35,2.8154106477420015e-34,1.349726918475188e-21,2.1103125766893535e-80,1.3488138069920658e-21,5.1134259848364e-52,1.1416905299981876e-44,4.4634309643679674e-53,2.9131140169347129e-68,2.8692485651545748e-34,1.7084680474892962e-62,8.1998598416014443e-11,2.3917790295201875e-11,5.4204358688885533e-16,1.0552711714660554e-22,5.420465165854586e-16,1.3271714129081152e-21,1.245803599889474e-22,1.5566805064640344e-24,1.829178534205761e-39,3.3461254593330283e-39,6.2570975338991356e-55,2.906370931361426e-46
5.212593796562529e-16,0.09977366400000001,0.80000000000000004,0.0,0.2893436253881651,0.099999999836001732,0.099999999976082221,2.0448216589017073e-84,1.6906138031418476e-41,1.9597577624333128e-29,3.3377333125714437e-42,1.1592188264735035e-34,1.1268174196941947e-33,2.701280222540203e-21,6.8003941017284909e-79,2.6976277841995591e-21,4.1171248950286742e-51,1.5543849268199774e-43,3.5727156217196536e-52,2.8399585470239157e-66,1.1636810047790364e-33,2.7506142649044037e-61,1.6399719689526144e-10,4.7835581196701289e-11,1.0840845352025915e-15,3.5724450240886976e-22,1.0840967637950672e-15,4.8802930923894606e-21,9.1011615693283821e-22,2.2812484326816899e-23,1.0729693492472248e-37,4.8678858220018498e-38,1.4688144439860805e-52,2.322886354388398e-45
7.818890729365438e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362528224761,0.099999999754002589,0.099999999964123329,1.4726125672841547e-83,5.9680990062541892e-41,5.3374640589071188e-29,2.1275644271255203e-41,3.4414219854180257e-34,2.3954463252611977e-33,4.0542032825329296e-21,3.2613632728615886e-78,4.0464418622708624e-21,1.2265993986835837e-50,5.5264321898057711e-43,1.0218970858308865e-51,1.9181948903099273e-65,2.492299430647018e-33,1.0436417576800635e-60,2.4599579379276703e-10,7.1753372077749309e-11,1.6261234938258019e-15,6.80783581398001e-22,1.6261501605321103e-15,9.8000435577403034e-21,2.472477490313458e-21,8.0557295661562868e-23,5.8159947671401639e-37,1.7214402485613392e-37,1.0791415458378127e-51,6.6383784290499096e-45
1.0425187662168348e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362517633011,0.099999999672003445,0.099999999952164437,1.1161001836086304e-82,1.4871312660359942e-40,1.080146372126488e-28,8.7016483859116783e-41,7.4986567569020349e-34,4.0878563996397216e-33,5.4084960934241981e-21,1.082554049593667e-77,5.3952560412066569e-21,2.6815186262519866e-50,1.38350770563862e-42,2.1560962582407503e-51,8.3099726143535707e-65,4.2778186206062179e-33,2.7238663493990636e-60,3.2799438910853131e-10,9.5671162938376269e-11,2.1681604627665123e-15,1.0566371793247352e-21,2.1682069423444385e-15,1.5892540751405071e-20,4.9833850867929997e-21,1.9694444185010201e-22,2.1315100750560394e-36,4.2200134230353757e-37,4.8919963328816197e-51,1.3995336529976973e-44
1.5637781527774166e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362496449517,0.099999999508005172,0.099999999928246652,3.7282671254685688e-81,5.1802418131936872e-40,2.7647250080047761e-28,6.9227944792975919e-40,2.1766163362899704e-33,8.4685945906024417e-33,8.1202964211026811e-21,6.3603080993714345e-77,8.0928846358032735e-21,7.8277840363788698e-50,4.8461155747939192e-42,5.8917848785801804e-51,7.2849381652150147e-64,8.9321762597613819e-33,1.004304882876096e-59,4.9199157602780992e-10,1.4350674461174795e-10,3.2522297310097854e-15,1.8901971282068542e-21,3.2523290693929738e-15,3.0333058702569325e-20,1.2647080672792933e-20,6.4846469405706338e-22,1.4556865672617923e-35,1.3981392615641877e-36,4.494934670314939e-50,3.8194152202074149e-44
2.0850375393379983e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362475266023,0.099999999344006898,0.099999999904328868,2.3693274722764418e-80,1.2671679016207544e-39,5.4717850725475674e-28,2.8122395869955208e-39,4.7599915177947679e-33,1.4411287832300708e-32,1.0837133769588679e-20,2.1246741063259509e-76,1.0790513601320671e-20,1.7203159126404894e-49,1.1888826490014489e-41,1.2332813405832228e-50,3.2305368169032745e-63,1.5292954848233277e-32,2.614156208324134e-59,6.5598875713046132e-10,1.9134232621011666e-10,4.3362916825473942e-15,2.8201915951923785e-21,4.3364652091988417e-15,4.7844413766933556e-20,2.4813577915525832e-20,1.5426793713446232e-21,5.1767975554085261e-35,3.3460568899648937e-36,2.0359131831863771e-49,7.9856661015417247e-44
3.127556312459162e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362432899036,0.099999999016010394,0.099999999856493285,2.2355195124125139e-78,4.9227327048168699e-39,1.5053041496411492e-27,4.665678936935904e-38,1.5833785700879301e-32,3.1443330832292966e-32,1.628734807406641e-20,1.7738964549959398e-75,1.6185772750363608e-20,5.8064977924212255e-49,4.6332197272415898e-41,3.899057949835182e-50,8.7350653392459439e-62,3.3682772561701433e-32,1.3096930280765134e-58,9.8398310023599639e-10,2.8701348916074933e-10,6.5043915604501947e-15,4.7969858502530897e-21,6.5047889890524273e-15,8.9012049122160192e-20,6.6521065579331931e-20,6.1341951906161763e-21,5.2204318940773115e-34,1.3606177825383918e-35,5.7206735880550436e-48,2.5163747340870916e-43
4.170075085580326e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362390532059,0.09999999868801393,0.099999999808657702,1.9593606216932283e-77,1.2405920650512536e-38,3.0626193624255612e-27,2.4310077549464903e-37,3.6835175661677689e-32,5.5277675631924203e-32,2.1759364727245794e-20,6.9239362193464695e-75,2.1581033505025705e-20,1.3676269184289194e-48,1.1691650349647124e-40,8.8778571824526273e-50,5.4587123184076394e-61,5.9580089778383556e-32,3.9443118631701077e-58,1.3119774181641619e-09,3.8268465178701902e-10,8.6724597686353477e-15,6.8532027364703106e-21,8.6731846272698915e-15,1.3585360887251508e-19,1.320872999723932e-19,1.5891108134171749e-20,2.2107869482401604e-33,3.591791502983026e-35,3.5959134576241126e-47,5.7133088823059283e-43
6.255112631822653e-15,0.09977366400000001,0.80000000000000004,0.0,0.289343623057981,0.099999998032021017,0.099999999712986537,1.4706922409295949e-75,4.6140981090080118e-38,8.2002602790989033e-27,3.8379291624242054e-36,1.2542020651041747e-31,1.235878482255805e-31,3.2769104753572899e-20,5.8809823838457406e-74,3.2371559853711225e-20,4.7947405175486958e-48,4.3535918935999535e-40,2.9716540625018221e-49,1.425119633869254e-59,1.3419338207422701e-31,2.119518460492196e-57,1.9679659781404261e-09,5.7402697606233431e-10,1.3008500740782053e-14,1.0985662556430062e-20,1.3010214597827798e-14,2.3607196969259956e-19,3.3434109581972935e-19,6.2319496344239212e-20,2.1367104159956695e-32,1.4794138711464845e-34,9.4437603355447072e-46,1.89933208163563e-42
1.0425187724307308e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362136330227,0.099999996720035525,0.099999999521644206,2.529802181301063e-73,2.3564028310449699e-37,2.6929947846741113e-26,1.1919339267872943e-34,5.9648894420890592e-31,3.4370369994094128e-31,5.5051467984890954e-20,9.1827213309368798e-73,5.3952631915697228e-20,2.4240004332417836e-47,2.2249342363667673e-39,1.4051804865826534e-48,8.5626472184071443e-58,3.7564383541649998e-31,1.8938287587928802e-56,3.2799427944954251e-09,9.567116207029545e-10,2.168020082789215e-14,1.9256943489196792e-20,2.1685309390500217e-14,4.4511927114649026e-19,9.7867177091036949e-19,3.251167314958384e-19,3.4768112380753145e-31,8.5713421914564355e-34,5.682730215015199e-44,8.8472937574127945e-42
1.8765337909276618e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361797394587,0.099999994096065747,0.099999999138959586,6.7012777135596719e-71,1.4805841908352399e-36,9.8826666205194091e-26,4.8143776663987865e-33,3.5835792908572381e-30,1.1253533963567666e-30,1.0066792367183994e-19,2.1962830134187202e-71,9.7114853538651763e-20,1.635268967054445e-46,1.3981984752871536e-38,8.5008041203943031e-48,6.8767061903461877e-56,1.234896555358291e-30,2.4280128804425336e-55,5.9038952124893378e-09,1.7220808943400714e-09,3.9022073299978868e-14,3.5778904188762725e-20,3.9040013908942714e-14,8.6787378735719045e-19,2.9116871517065046e-18,1.87550649194221e-18,7.0920401218866754e-30,5.9911717013774558e-33,4.5609384616171464e-42,5.1908044555750008e-41
