Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),OX(20)
5.58115071239197e-19,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330412024348,0.099999999999856634,0.099999999999991096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4337078822086316e-13,1.7826716006747676e-14
1.1162377125011975e-18,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330412008227,0.099999999999713263,0.099999999999982186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.867435202921629e-13,3.5653673807042937e-14
2.232482995025199e-18,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330411975986,0.09999999999942652,0.099999999999964354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7348898213462264e-13,7.1307589407506333e-14
4.464973560073202e-18,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330411911507,0.099999999998853034,0.099999999999928701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1469798966189836e-12,1.4261542060792468e-13
8.929954690169206e-18,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330411782546,0.099999999997706049,0.099999999999857397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2939616887854724e-12,2.8523108300672756e-13
1.7859916950361218e-17,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330411524628,0.099999999995412092,0.099999999999714775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5879251259095261e-12,5.7046240779619772e-13
3.571984147074524e-17,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330411008788,0.099999999990824165,0.099999999999429545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.175851411322014e-12,1.1409250573425962e-12
7.143969051151328e-17,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1903733040997711,0.09999999998164831,0.099999999998859085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8351701626805124e-11,2.281850356305226e-12
1.0715953955228131e-16,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330408945433,0.099999999972472456,0.099999999998288625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7527549486946959e-11,3.4227756551376878e-12
1.4287938859304935e-16,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330407913755,0.099999999963296601,0.099999999997718164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6703394991748132e-11,4.563700953839983e-12
2.1431908667458542e-16,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.190373304058504,0.099999999944944934,0.099999999996577243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5055080473512037e-11,6.8455515509390779e-12
2.857587847561215e-16,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330403787051,0.099999999926593267,0.099999999995436323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3406757293853305e-11,9.1274021475595018e-12
3.5719848283765756e-16,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330401723698,0.099999999908241585,0.099999999994295402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1758424834102935e-11,1.1409252743667062e-11
5.000778790007297e-16,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330397596997,0.099999999871538278,0.099999999992013547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2846173149143326e-10,1.5972953934311387e-11
6.429572751638018e-16,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330393470298,0.099999999834835013,0.099999999989731692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.651650004574537e-10,2.0536655122872709e-11
9.287160674899461e-16,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330385216916,0.099999999761428579,0.099999999985167995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3857142533165401e-10,2.9664057493747229e-11
1.5002336521422347e-15,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330368710195,0.099999999614616197,0.099999999976040588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8538382285350627e-10,4.7918862210504053e-11
2.643268821446812e-15,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330335696936,0.09999999932099321,0.099999999957785787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79006809016293e-10,8.4428471544050133e-11
4.9293391600559664e-15,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330269671141,0.099999998733754467,0.099999999921276173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2662455459073329e-09,1.5744768981127627e-10
9.501479837274276e-15,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330137622444,0.099999997559305928,0.099999999848256957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4406940786274685e-09,3.0348612474629617e-10
1.4073620514492585e-14,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037330005577605,0.099999996384895984,0.099999999775237741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6151040241300199e-09,4.4952455754877982e-10
1.8645761191710893e-14,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037329873536624,0.099999995210524634,0.099999999702218526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7894753836236305e-09,5.9556298821878385e-10
2.3217901868929202e-14,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037329741499506,0.099999994036191836,0.09999999962919931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9638081583563272e-09,7.4160141675636655e-10
3.236218322336582e-14,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037329477436843,0.099999991687642051,0.099999999483160878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3123579581642373e-09,1.0336782674344834e-09
4.1506464577802436e-14,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037329213389609,0.099999989339246573,0.099999999337122447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0660753433558419e-08,1.3257551095835986e-09
5.065074593223905e-14,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1903732894935781,0.099999986991005402,0.099999999191084044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3008994595070686e-08,1.6178319432042036e-09
6.893930864111229e-14,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037328421340502,0.099999982294985981,0.099999998899007222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.770501401743385e-08,2.2019855848617978e-09
8.722787134998552e-14,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037327893384912,0.099999977599583706,0.099999998606930415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2400416306823433e-08,2.7861391924110768e-09
1.0551643405885875e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1903732736549103,0.099999972904798465,0.099999998314853622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7095201544269368e-08,3.3702927658558252e-09
1.4209355947660522e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037326309888361,0.099999963517078835,0.099999997730700105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6482921187221004e-08,4.5385998104468618e-09
1.786706848943517e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037325254532431,0.099999954131826413,0.099999997146546657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5868173594523118e-08,5.7069067186651894e-09
2.1524781031209816e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037324199423172,0.099999944749040587,0.099999996562393278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5250959414501244e-08,6.8752134905410943e-09
2.884020611475911e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037322089944411,0.099999925990866115,0.099999995394086702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4009133885114877e-08,9.2118266253867415e-09
3.6155631198308403e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037319981451561,0.099999907242550215,0.099999994225780417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.275744978301404e-08,1.1548439215225966e-08
4.3471056281857696e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037317873944104,0.099999888504087697,0.099999993057474382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1149591228952786e-07,1.388505126030081e-08
5.078648136540699e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037315767421525,0.099999869775473427,0.099999991889168638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3022452658319131e-07,1.6221662760853181e-08
5.810190644895629e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037313661883307,0.099999851056702158,0.099999990720863172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4894329783975408e-07,1.8558273717124842e-08
7.273275661605488e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1903730945375787,0.099999813648668071,0.099999988384253016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8635133193158093e-07,2.3231493997792592e-08
8.736360678315346e-13,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037305249563663,0.09999977627994408,0.099999986047643957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2372005591625402e-07,2.7904712104235711e-08
1e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037301621640035,0.099999744036877641,0.099999984029559036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5596312235117294e-07,3.194088193214246e-08
1.0199445695025205e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037301049296548,0.099999738950488901,0.099999983711035995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6104951110127163e-07,3.2577928038383833e-08
1.1662530711735065e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037296852952409,0.099999701660261245,0.099999981374429114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9833973875091833e-07,3.7251141802164556e-08
1.4588700745154782e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1903728847201655,0.099999627197323707,0.099999976701218615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7280267628544838e-07,4.6597562826324074e-08
1.75148707785745e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037280106723165,0.099999552890802215,0.099999972028012418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4710919776983662e-07,5.5943975192094708e-08
2.044104081199422e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037271757039392,0.099999478740368242,0.099999967354810551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2125963176252477e-07,6.5290378914824547e-08
2.336721084541394e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037263422932446,0.099999404745693882,0.099999962681612986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9525430613153542e-07,7.4636774009829403e-08
2.6293380878833658e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037255104369608,0.099999330906451953,0.099999958008419751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6909354805608605e-07,8.3983160492392948e-08
2.9219550912253377e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037246801318219,0.099999257222315965,0.099999953335230818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4277768402818952e-07,9.3329538377766657e-08
3.5071890979092812e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037230241619554,0.099999110318059331,0.099999943988865803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8968194065525839e-07,1.1202226841779063e-07
4.092423104593225e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037213743576606,0.099998964030325752,0.099999934642517885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0359696742594199e-06,1.3071496425127372e-07
4.677657111277169e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037197306930642,0.099998818356527797,0.099999925296187009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1816434721835745e-06,1.4940762599907888e-07
5.262891117961113e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037180931423994,0.099998673294089069,0.099999915949873119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3267059109120093e-06,1.6810025378156166e-07
5.848125124645057e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037164616800076,0.099998528840443884,0.099999906603576161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4711595561160757e-06,1.8679284771857217e-07
7.018593138012944e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037132169179524,0.099998241749325159,0.099999887911032745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7582506748454432e-06,2.2417793453306349e-07
8.189061151380832e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037099962037801,0.099997957062860798,0.099999869218556317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0429371392098703e-06,2.6156288739132907e-07
9.35952916474872e-12,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037067993360743,0.099997674760910066,0.099999850526146392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3252390899310828e-06,2.9894770723419535e-07
1e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1903705060057852,0.099997521289709457,0.099999840297835568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4787102905525958e-06,3.1940432886357343e-07
1.0529997178116607e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037036261151058,0.099997394823500979,0.099999831833802511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6051764990377565e-06,3.3633239499460615e-07
1.1700465191484495e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19037004763428172,0.099997117230828769,0.099999813141524202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8827691712775187e-06,3.7371695159768772e-07
1.2870933204852383e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036973498228107,0.099996841963254507,0.099999794449311036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1580367455184086e-06,4.1110137796081519e-07
1.404140121822027e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036942463603349,0.099996569001303895,0.099999775757162512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4309986961388751e-06,4.4848567499367689e-07
1.5211869231588158e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036911657622663,0.099996298325665617,0.099999757065078229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7016743344056105e-06,4.8586984359833948e-07
1.6382337244956046e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036881078371012,0.099996029917190185,0.099999738373057687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9700828098394538e-06,5.232538846693115e-07
1.7552805258323934e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036850723949397,0.09999576375688847,0.099999719681100496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2362431115699697e-06,5.606377990936058e-07
1.872327327169182e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036820592474721,0.09999549982593034,0.099999700989206144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5001740696789066e-06,5.9802158775080417e-07
1.989374128505971e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.1903679068207966,0.099995238105643522,0.099999682297374271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7618943565324563e-06,6.3540525151311835e-07
2.1064209298427597e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036760990912532,0.099994978577511925,0.099999663605604402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0214224881022447e-06,6.7278879124545176e-07
2.2234677311795485e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036731517137154,0.099994721223174765,0.099999644913896124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2787768252751996e-06,7.1017220780546202e-07
2.3405145325163373e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036702258932744,0.099994466024424883,0.099999626222249005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5339755751524751e-06,7.4755550204362018e-07
2.457561333853126e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036673214493746,0.099994212963207665,0.099999607530662615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7870367923375234e-06,7.849386748032712e-07
2.5746081351899148e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036644382029749,0.099993962021619809,0.09999958883913658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0379783802134086e-06,8.2232172692069451e-07
2.6916549365267036e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036615759765321,0.09999371318190782,0.099999570147670414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2868180922093743e-06,8.5970465922516313e-07
2.8087017378634924e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036587345939898,0.099993466426466962,0.099999551456263755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5335735330568207e-06,8.9708747253900109e-07
2.925748539200281e-11,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.19036559138807693,0.099993221737839977,0.099999532764916174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7782621600347418e-06,9.3447016767764351e-07
