Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),C2H6X(52),CH3OO(77)
1.4009038034615653e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33700224944564389,0.11813176099480947,0.02280801330849979,0.0,3.6864909658663837e-23,1.8315910355071391e-13,0.0,1.1378719414112998e-17,0.0,1.1681887924931616e-08,1.0375820045509108e-35,1.4081726932441114e-10,1.9450599343942864e-26,6.672871069931299e-24,0.0,0.0,2.9002588881309867e-22,5.6204907230561425e-28,0.00053819325691397421,2.710876572313374e-05,9.4661203532977299e-11,4.8368916284818923e-16,1.1637056491475277e-08,6.4195013943469013e-16,8.4216471757746236e-21,1.6926953576094051e-12
1.4876731980097688e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33696893794510174,0.11810012508932968,0.022807175507038695,0.0,4.543206231743397e-23,2.0909188906255516e-13,0.0,1.3514064918952168e-17,0.0,1.2486507055976308e-08,1.4457446811488504e-35,1.494342723465353e-10,2.4149565101325272e-26,7.759053082182935e-24,0.0,0.0,3.3427084259014859e-22,7.3101087311083042e-28,0.0005698283565523137,2.8784368369855375e-05,9.5745836058531694e-11,5.2884538156275135e-16,1.2434228803741349e-08,7.6725409954711944e-16,1.0349687872639745e-20,1.8304041362337253e-12
1.5744425925579722e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33693581789503707,0.11806868024250117,0.022806337901492724,0.0,5.5400979186562748e-23,2.3709234339776549e-13,0.0,1.5927683040561914e-17,0.0,1.3299985683926624e-08,1.9836935523015138e-35,1.5803934148132043e-10,2.9700428866652041e-26,8.9577315421060608e-24,0.0,0.0,3.8254101223224683e-22,9.3974873044345249e-28,0.00060127238867867955,3.0459579183050896e-05,9.6829985966168463e-11,5.7595460004786293e-16,1.3240269537656464e-08,9.0785935708314365e-16,1.2600398670214353e-20,1.9697537249122428e-12
1.6612119871061757e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33690288813868891,0.11803742529953154,0.022805500490877494,0.0,6.6920496245184451e-23,2.6723041968359363e-13,0.0,1.8640710212339262e-17,0.0,1.4122317175993554e-08,2.6839842049316768e-35,1.6663252698251892e-10,3.6209728057607051e-26,1.0275474200631759e-23,0.0,0.0,4.350071641391211e-22,1.1952948120523464e-27,0.00063252650809217121,3.2134400131529738e-05,9.7913660161460105e-11,6.2504644069336271e-16,1.4055171849409248e-08,1.0646692290290329e-15,1.5208767580465548e-20,2.110718149632827e-12
1.7479813816543792e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33687014752630889,0.11800635911262877,0.022804663274214779,0.0,8.0148527239169127e-23,2.9957812113974655e-13,0.0,2.1674870354534066e-17,0.0,1.4953494951986881e-08,3.5853568254760128e-35,1.7521387891176439e-10,4.3791616188001077e-26,1.1719057284927822e-23,0.0,0.0,4.9184258365074906e-22,1.5055390383046886e-27,0.00066359186259140634,3.3808833171786133e-05,9.8996865491381887e-11,6.7615049125645856e-16,1.4878928951317849e-08,1.2385971651380268e-15,1.8211524176610121e-20,2.2532789528293253e-12
1.8347507762025826e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33683759491511867,0.11797548054095854,0.022803826250532466,0.0,9.5252343897643291e-23,3.3420951978316305e-13,0.0,2.5052480717373207e-17,0.0,1.5793512486147283e-08,4.733566226002363e-35,1.8378344713972297e-10,5.2568041957954865e-26,1.3295468216069051e-23,0.0,0.0,5.5322307117824954e-22,1.879288970302752e-27,0.00069446959301721202,3.5482880248078682e-05,1.0007960875120733e-10,7.292963051519507e-16,1.5711534111259921e-08,1.4305678718420102e-15,2.1647127085284305e-20,2.39742282514522e-12
1.9215201707507863e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33680522916926736,0.11794478845060184,0.022802989418864505,0.0,1.1240885947953633e-22,3.7120077513412172e-13,0.0,2.8796457712617055e-17,0.0,1.6642363308121877e-08,6.1822826383574568e-35,1.9234128134723681e-10,6.2668929559638617e-26,1.5011908321991781e-23,0.0,0.0,6.1932693836736053e-22,2.3263311135785293e-27,0.00072516083329504904,3.7156543292509296e-05,1.0116189667289753e-10,7.8451340173931561e-16,1.6552980652107313e-08,1.6415183915608305e-15,2.5555753660714517e-20,2.5431401169374416e-12
2.0082895652989897e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33677304915978912,0.1179142817145129,0.022802152778250893,0.0,1.3180491561385702e-22,4.1063015292180006e-13,0.0,3.2930322734102008e-17,0.0,1.7500041003495749e-08,7.9940658862069621e-35,2.0088743102645917e-10,7.4232360179970675e-26,1.6875795546484953e-23,0.0,0.0,6.9033500429383173e-22,2.8574936352395079e-27,0.00075566671047717297,3.882982422510166e-05,1.0224373592691054e-10,8.4183126660667536e-16,1.7403261951165478e-08,1.8723991404124437e-15,2.9979291629312506e-20,2.6904237849075973e-12
2.095058959847193e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33674105376456187,0.11788395921247707,0.022801316327737631,0.0,1.5363757239331341e-22,4.5257804378744079e-13,0.0,3.7478207967732311e-17,0.0,1.8366539214090456e-08,1.0241415522677848e-34,2.0942194548198053e-10,8.7404754680021334e-26,1.8894767155208628e-23,0.0,0.0,7.6643059169009327e-22,3.4847104908425522e-27,0.00078598834478453637,4.0502724953879127e-05,1.0332513312784487e-10,9.0127935185168792e-16,1.826237143961734e-08,2.1241749071076512e-15,3.4961332515218311e-20,2.839268572383773e-12
2.1818283543953966e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33670924186826445,0.11785381983106938,0.022800480066376666,0.0,1.7811440171362334e-22,4.9712698198353866e-13,0.0,4.2464862191083706e-17,0.0,1.924185163804421e-08,1.3007900068766555e-34,2.1794487383194777e-10,1.0234105744331734e-25,2.1076682437909534e-23,0.0,0.0,8.4779952320293194e-22,4.2210869701975412e-27,0.00081612684964843573,4.2175247374942181e-05,1.0440609483264102e-10,9.6288707635939143e-16,1.9130302601971791e-08,2.3978258149607827e-15,4.0547166714686641e-20,2.9896704198310251e-12
2.2685977489436e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33667761236233607,0.11782386246361304,0.022799643993225874,0.0,2.0545378386708823e-22,5.4436166406766808e-13,0.0,4.7915656562752685e-17,0.0,2.0125972029673442e-08,1.6389368798714969e-34,2.264562650091742e-10,1.1920492139161434e-25,2.3429625406606941e-23,0.0,0.0,9.34630117682061e-22,5.0809666775903736e-27,0.00084608333175189762,4.3847393372545179e-05,1.0548662753955132e-10,1.0266838260770056e-15,2.0007048975516616e-08,2.6943482485777363e-15,4.6783780112454273e-20,3.141626097611852e-12
2.3553671434918036e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33664616414493481,0.1177940860101383,0.022798808107349026,0.0,2.3588520738966405e-22,5.9436896758961497e-13,0.0,5.3856590401739451e-17,0.0,2.101889419919562e-08,2.0495249442696369e-34,2.3495616776224218e-10,1.3816889416337938e-25,2.5961907490523816e-23,0.0,0.0,1.0271131864993419e-21,6.0799999580858729e-27,0.00087585889107081433,4.5519164819172805e-05,1.0656673769022353e-10,1.0926989542857357e-15,2.0892604149775952e-08,3.0147557469459144e-15,5.3719852125889355e-20,3.2951329787447904e-12
2.442136538040007e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33661489612089679,0.11776448937734174,0.022797972407815715,0.0,2.6964957214888304e-22,6.4723796977049966e-13,0.0,6.0314296957186626e-17,0.0,2.1920612012400893e-08,2.5449935056696732e-34,2.4344463065659709e-10,1.5941460544586651e-25,2.8682070227845989e-23,0.0,0.0,1.1254420298983029e-21,7.2352137767798945e-27,0.00090545462091482008,4.7190563575615877e-05,1.0764643167035831e-10,1.1609617818695941e-15,2.1786961765972152e-08,3.3600798647978145e-15,6.1405755057388601e-20,3.450188868696374e-12
2.5289059325882105e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33658380720169467,0.11773507147854534,0.022797136893701359,0.0,3.0699949565981566e-22,7.030599661726573e-13,0.0,6.7316049168700361e-17,0.0,2.283111939029678e-08,3.1394263364350407e-34,2.5192170207563446e-10,1.8313295545173017e-25,3.1598887954022597e-23,0.0,0.0,1.229812433373598e-21,8.5650830577267873e-27,0.00093487160796792003,4.8861591491046557e-05,1.0872571580941922e-10,1.2315015975812611e-15,2.2690115516491998e-08,3.731371003995416e-15,6.9893554646843886e-20,3.6067918672324555e-12
2.615675327136414e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33655289630539875,0.11770583123365645,0.022796301564087153,0.0,3.4819962262227945e-22,7.6192848935914911e-13,0.0,7.4889765417428029e-17,0.0,2.3750410308714729e-08,3.8487092026398943e-34,2.6038743022177777e-10,2.0952430453353612e-25,3.4721370486798638e-23,0.0,0.0,1.3404226640801355e-21,1.0089603491555458e-26,0.00096411093232886711,5.0532250403093317e-05,1.0980459638130551e-10,1.3043476583050174e-15,2.3602059144357308e-08,4.1296992164586237e-15,7.9237011732468385e-20,3.7649402717896503e-12
2.7024447216846174e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33652216235663507,0.11767676756912733,0.022795466418060011,0.0,3.9352693767521389e-22,8.2393932754187194e-13,0.0,8.3064015268100743e-17,0.0,2.4678478797880424e-08,4.6906973396779196e-34,2.6884186311754999e-10,2.3879866393069297e-25,3.8058765808203645e-23,0.0,0.0,1.4574734672716131e-21,1.1830365821764708e-26,0.00099317366755129091,5.2202542137915072e-05,1.108830796051182e-10,1.3795291893167692e-15,2.452278644269981e-08,4.5561549800395696e-15,8.9491584937585317e-20,3.9246325211757435e-12
2.789214116232821e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33649160428654712,0.11764787941791555,0.022794631454712562,0.0,4.4327108136236195e-22,8.891905432172892e-13,0.0,9.186802520228494e-17,0.0,2.5615318941967077e-08,5.6853932359753375e-34,2.7728504860663603e-10,2.7117588764278609e-25,4.1620562743472117e-23,0.0,0.0,1.5811680627681928e-21,1.3810631618897966e-26,0.0010220608806835779,5.3872468510275079e-05,1.1196117164544623e-10,1.4570753845411832e-15,2.5452291254240299e-08,5.0118499487213949e-15,1.0071443430406668e-19,4.0858671610132364e-12
2.9627529053292278e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33643101153931482,0.11759062541956311,0.022792962072455465,0.0,5.5723362293531902e-22,1.0298178401368829e-12,0.0,1.1148555014922581e-16,0.0,2.7515290798638261e-08,8.2248246352706114e-34,2.9413786785160423e-10,3.4616871978327278e-25,4.9456537017367873e-23,0.0,0.0,1.8493138618725373e-21,1.8591543106857164e-26,0.0010793129765820056,5.7211232370122389e-05,1.1411620656404503e-10,1.6193783880937795e-15,2.7337609032659355e-08,6.015514270426843e-15,1.2630213867437154e-19,4.4129581750063121e-12
3.118937815515994e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33637706898112713,0.11753968650381492,0.022791460244201141,0.0,6.7808161864596636e-22,1.1684954841213575e-12,0.0,1.3160195436462463e-16,0.0,2.9255206270536688e-08,1.1284119403652087e-33,3.0926741538460292e-10,4.266880140110379e-25,5.7376584953471365e-23,0.0,0.0,2.1154560940122747e-21,2.3983801136301149e-26,0.0011302501501767911,6.0214888279331285e-05,1.1605446088632796e-10,1.7738304833882771e-15,2.9064353355682467e-08,7.0304210821222159e-15,1.5325101877537514e-19,4.7126017779006778e-12
3.27512272570276e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33632367994065604,0.11748929994972923,0.022789958993974003,0.0,8.1835716758557349e-22,1.3193029341315274e-12,0.0,1.5424394068386889e-16,0.0,3.1023452319492309e-08,1.5268556329300241e-33,3.2436125732180293e-10,5.2115015350554743e-25,6.6182554845669375e-23,0.0,0.0,2.4063974220310798e-21,3.0598514292536997e-26,0.0011806349337746709,6.3217388124211862e-05,1.1799154120290319e-10,1.9363967083125507e-15,3.0819443275784615e-08,8.1583935853203562e-15,1.8430438876397917e-19,5.0172226107842761e-12
3.431307635889526e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33627083841478028,0.11743945976436422,0.022788458316683448,0.0,9.8024988411415459e-22,1.4828967761161987e-12,0.0,1.796064636276598e-16,0.0,3.2819996335503296e-08,2.0399956088347991e-33,3.3941966635841235e-10,6.3121892124728959e-25,7.5938846064839304e-23,0.0,0.0,2.7234120451191759e-21,3.8642297323068073e-26,0.0012304733203500734,6.6218742085958989e-05,1.1992748155516662e-10,2.1072462210726918e-15,3.2602844609653513e-08,9.40677122504602e-15,2.1985789196700831e-19,5.3268136462989654e-12
3.5874925460762923e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3362185384656835,0.11739016001996949,0.022786958207295857,0.0,1.1661085574273743e-21,1.6599589521111858e-12,0.0,2.0789182833420111e-16,0.0,3.4644806238827135e-08,2.6940875772553524e-33,3.5444291339445047e-10,7.5867711877630739e-25,8.6712599007244637e-23,0.0,0.0,3.0677998674833467e-21,4.8345877592586369e-26,0.0012797712376854606,6.9218960231856526e-05,1.2186231544838838e-10,2.2865478703028106e-15,3.4414523654432079e-08,1.0783168032990883e-14,2.6032557802342336e-19,5.6413680401527112e-12
3.7436774562630584e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33616677422014091,0.11734139485327305,0.022785458660833879,0.0,1.3784476598972882e-21,1.8511971096185757e-12,0.0,2.39309797565042e-16,0.0,3.6497850471605809e-08,3.5200041497736101e-33,3.6943126755357121e-10,9.0543037744025087e-25,9.857374526095112e-23,0.0,0.0,3.4408864362956925e-21,5.9965786170773035e-26,0.0013285345490843558,7.2218052516589851e-05,1.2379607586019956e-10,2.4744701994613343e-15,3.6254447178567213e-08,1.2295483447153474e-14,3.061400796581312e-19,5.960879085330501e-12
3.899862366449825e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33611553986881215,0.11729315846477625,0.022783959672375849,0.0,1.6199539639268805e-21,2.0573449503171085e-12,0.0,2.7407769847022844e-16,0.0,3.8379097989610625e-08,4.5538276920018237e-33,3.8438499620164035e-10,1.0735110064928147e-24,1.1159505769224775e-22,0.0,0.0,3.8440228805508061e-21,7.3786103321369393e-26,0.0013767690540763809,7.5216028783541962e-05,1.2572879524838458e-10,2.6711814511116055e-15,3.8122582412792959e-08,1.3951912618611227e-14,3.5775280339874058e-19,6.2853401789830952e-12
4.0560472766365916e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33606482966554302,0.1172454451180566,0.022782461237055067,0.0,1.8934932645212728e-21,2.2791625780985188e-12,0.0,3.1242052912749692e-16,0.0,4.0288518254091775e-08,5.8374945911731866e-33,3.9930436496507407e-10,1.2650818769970938e-24,1.2585220045814014e-22,0.0,0.0,4.2785858507941176e-21,9.0120257688977754e-26,0.0014244804891145615,7.821289876607433e-05,1.2766050555873585e-10,2.8768495711371981e-15,4.0018897041242642e-08,1.5760956258988196e-14,4.1563413221604459e-19,6.6147448111174319e-12
4.212232186823358e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33601463792667502,0.11719824913907823,0.022780963350059261,0.0,2.2021172097318739e-21,2.5174368463939336e-12,0.0,3.5457106485719322e-16,0.0,4.2226081223740954e-08,7.4194944171026102e-33,4.1418963774893694e-10,1.4824403420984842e-24,1.4142377894642981e-22,0.0,0.0,4.7459774597287262e-21,1.0931288086746802e-25,0.0014716745282648063,8.1208672088792035e-05,1.295912382332285e-10,3.0916422128771744e-15,4.1943359192691326e-08,1.7731430053638558e-14,4.8027363893930068e-19,6.9490865675634729e-12
4.368417097010125e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33596495903036155,0.11715156491551001,0.022779466006629879,0.0,2.5490702369248489e-21,2.7729817047778065e-12,0.0,4.0076996432576202e-16,0.0,4.4191757346779591e-08,9.3556262728135582e-33,4.2904107675480533e-10,1.7280221928171912e-24,1.5839138964859177e-22,0.0,0.0,5.2476252236698277e-21,1.3174171706757284e-25,0.0015183567838877698,8.4203358268793491e-05,1.3152102421752862e-10,3.3157267411395547e-15,4.3895937431924263e-08,1.9872473692081595e-14,5.5218030846830353e-19,7.2883591315916926e-12
4.524602007196891e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33591578741589334,0.1171053868960512,0.022777969202061505,0.0,2.9377966144376596e-21,3.0466385448310962e-12,0.0,4.5126587544599404e-16,0.0,4.6185517553175058e-08,1.170981522001545e-32,4.4385894249840173e-10,2.0044056490587893e-24,1.7683966996894132e-22,0.0,0.0,5.7849820048304985e-21,1.5781958836097551e-25,0.0015645328073131985,8.7196966716905253e-05,1.3344989396832603e-10,3.5492702361555461e-15,4.5876600751229159e-08,2.2193559553190759e-14,6.3188276737223277e-19,7.6325562792280661e-12
4.680786917383658e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33586711758302917,0.11705970958976464,0.022776472931701271,0.0,3.3719475879953189e-21,3.3392765452525482e-12,0.0,5.0631554108216809e-16,0.0,4.8207333246976662e-08,1.455499165524619e-32,4.5864349382700132e-10,2.3143153855122497e-24,1.9685634797417258e-22,0.0,0.0,6.3595259544212001e-21,1.8799641584910205e-25,0.0016102080895068639,9.0189506738902169e-05,1.3537787746115266e-10,3.7924394974688521e-15,4.7885318562009977e-08,2.4704501077225004e-14,7.1992951979214365e-19,7.9816718733687975e-12
4.836971827570424e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33581894409133589,0.11701452756541701,0.022774977190948214,0.0,3.8553886319269444e-21,3.6517930162059709e-12,0.0,5.6618390456599106e-16,0.0,5.0257176298766349e-08,1.7974036778836155e-32,4.733949879366156e-10,2.6606265923487676e-24,2.1853229208606635e-22,0.0,0.0,6.9727604565516886e-21,2.2276129741512668e-25,0.0016553880617301417,9.3180987536712736e-05,1.3730500419768265e-10,4.0454010476916696e-15,4.9922060686520754e-08,2.7415460848780225e-14,8.1688918889018442e-19,8.3356998614919229e-12
4.993156737757191e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33577126155953463,0.11696983545082677,0.0227734819752527,0.0,4.3922068049662279e-21,3.985113742894142e-12,0.0,6.311442150296989e-16,0.0,5.2335019038223051e-08,2.20607972918126e-32,4.881136803889538e-10,3.0463690705543295e-24,2.4196156072000723e-22,0.0,0.0,7.6262140729219667e-21,2.626446425919635e-25,0.0017000780961923042,9.6171418209610007e-05,1.3923130321259222e-10,4.3083211362054019e-15,5.1986797349717821e-08,3.0336958414538169e-14,9.2335076311161281e-19,8.6946342760616234e-12
5.1493416479439574e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33572406466485477,0.11692562793221876,0.022771987280115837,0.0,4.9867182103350492e-21,4.3401933283510248e-12,0.0,7.0147813256281931e-16,0.0,5.444083424680149e-08,2.6921172506309348e-32,5.0279982512816503e-10,3.474731361692005e-24,2.6724145187289987e-22,0.0,0.0,8.3214404882880422e-21,3.0822036503143051e-25,0.0017442835066956109,9.9160807755388191e-05,1.4115680308097083e-10,4.5813657428185003e-15,5.4079499171228393e-08,3.3479877859390273e-14,1.0399238465387383e-18,9.058469234338465e-12
5.305526558130724e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33567734814239464,0.11688189975358657,0.022770493101088904,0.0,5.6434755596639886e-21,4.7180155354461553e-12,0.0,7.7747583319919003e-16,0.0,5.6574595150525056e-08,3.2674277101774798e-32,5.1745367449736715e-10,3.9490649118589934e-24,2.9447255266357838e-22,0.0,0.0,9.0600184566871883e-21,3.6010813300083171e-25,0.0017880095492732867,0.00010214916507152527,1.4308153192545292e-10,4.8647005812760395e-15,5.6200137157433707e-08,3.6855475163323465e-14,1.1672389126808674e-18,9.4271989364694758e-12
5.4617114683174905e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33563110678448921,0.11683864571606135,0.022768999433772731,0.0,6.3672758403799215e-21,5.1195936280962902e-12,0.0,8.5943611374033964e-16,0.0,5.8736275412890249e-08,3.9453682861188002e-32,5.320754792549605e-10,4.4728882696428718e-24,3.2375878882790224e-22,0.0,0.0,9.843551748408388e-21,4.1897567836451071e-25,0.0018312614228204742,0.00010513649895633174,1.4500551742267817e-10,5.1584911027124506e-15,5.8348682693664768e-08,4.0475385358574187e-14,1.3059475611714228e-18,9.8008176631627341e-12
5.617896378504257e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3355853354400854,0.11679586067728796,0.022767506273817198,0.0,7.1631680863071693e-21,5.5459707116807443e-12,0.0,9.4766649642093089e-16,0.0,6.092584912787849e-08,4.7408742817249859e-32,5.4666548859073539e-10,5.0498913179169299e-24,3.5520747417191897e-22,0.0,0.0,1.0673669097694482e-20,4.8554116453280357e-25,0.0018740442697182313,0.00010812281811008531,1.4692878681024421e-10,5.4629024990931113e-15,6.0525107536508868e-08,4.4351629503960942e-14,1.4567227769508362e-18,1.0179319774195455e-11
5.774081288691024e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33554002901412361,0.11675353955080768,0.022766013616920627,0.0,8.0364612512149987e-21,5.9982200726575613e-12,0.0,1.0424833334216784e-15,0.0,6.3143290813074223e-08,5.6706001323441169e-32,5.6122395014176952e-10,5.6839395393321651e-24,3.8892935998594539e-22,0.0,0.0,1.1552024151163018e-20,5.6057561386916125e-25,0.0019163631764506557,0.00011110813113615252,1.4885136689368266e-10,5.7780997064893731e-15,6.2729383806225406e-08,4.849662149160635e-14,1.6202591915754283e-18,1.0562699707598101e-11
5.93026619887779e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33549518246692628,0.11671167730544818,0.022764521458829241,0.0,8.992732184996585e-21,6.4774455173785003e-12,0.0,1.1442119112350678e-15,0.0,6.5388575402889432e-08,6.7530693636795674e-32,5.7575111000812455e-10,6.3790783153619571e-24,4.2503868442101416e-22,0.0,0.0,1.2480295416932375e-20,6.4490539503145649e-25,0.0019582231742152089,0.00011409244654209669,1.5077328405260928e-10,6.1042474082855238e-15,6.4961483979269071e-08,5.2923174700240435e-14,1.797273346325083e-18,1.0950951978718113e-11
6.086451109064557e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33545079081359325,0.1166702689647196,0.02276302979533662,0.0,1.0037833712227985e-20,6.9847817101016522e-12,0.0,1.2531865548890733e-15,0.0,6.7661678241891881e-08,8.0088338674135864e-32,5.9024721276833847e-10,7.1395372587559225e-24,4.636532218308674e-22,0.0,0.0,1.3460186214440266e-20,7.3941477071100884e-25,0.001999629239526313,0.00011707577274077261,1.5269456424718516e-10,6.4415100384194509e-15,6.7221380880919048e-08,5.7644508508260194e-14,1.9885039568164261e-18,1.1344071178866764e-11
6.242636019251323e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33540684912340374,0.11662930960621791,0.022761538622283146,0.0,1.1177902812802069e-20,7.5213945102010715e-12,0.0,1.3697507320339062e-15,0.0,6.9962575078235374e-08,9.4606428684980261e-32,6.0471250149472193e-10,7.9697345792681493e-24,5.0489433208250481e-22,0.0,0.0,1.4493424624941545e-20,8.450485062296367e-25,0.0020405862948123079,0.00012005811805140843,1.5461523302491348e-10,6.7900517844374416e-15,6.9509047678012038e-08,6.2674254678501452e-14,2.1947121788710986e-18,1.1742051973858798e-11
6.39882092943809e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33536335251922506,0.11658879436103424,0.022760047935555493,0.0,1.2419368904287762e-20,8.088481308573514e-12,0.0,1.4942571568966175e-15,0.0,7.2291242057190738e-08,1.11336219670009e-31,6.1914721776845624e-10,8.874281482538964e-24,5.4888700983600955e-22,0.0,0.0,1.55817634426723e-20,9.6281453945840947e-25,0.0020810992090058269,0.00012303949070067451,1.5653531552657721e-10,7.1500365904533942e-15,7.1824457871778021e-08,6.8026463625427253e-14,2.4166818754311843e-18,1.2144889102761109e-11
6.555005839624856e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33532029617692705,0.11654871841317124,0.02275855773108609,0.0,1.3768962225817213e-20,8.6872713632427217e-12,0.0,1.6270678941081989e-15,0.0,7.4647655714775979e-08,1.3055462645889655e-31,6.3355160169450124e-10,9.8579866020211813e-24,5.9575993379654759e-22,0.0,0.0,1.6726980126668066e-20,1.0937867125236488e-24,0.0021211727981276856,0.00012601989882373967,1.5845483649220258e-10,7.5216281602035445e-15,7.4167585290776812e-08,7.3715610574373508e-14,2.6552198843465743e-18,1.255257737682415e-11
6.711190749811623e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33527767532480468,0.11650907699896552,0.022757068004852578,0.0,1.5233722323245163e-20,9.3190261341621278e-12,0.0,1.7685544624076704e-15,0.0,7.703179297148289e-08,1.5256622644447173e-31,6.4792589191630932e-10,1.0925860463850057e-23,6.4564551594179491e-22,0.0,0.0,1.7930876753224029e-20,1.2391075657639621e-24,0.0021608118258643299,0.00012899935046531462,1.6037382026762337e-10,7.9049899598996008e-15,7.6538404083934073e-08,7.9756601621643262e-14,2.9111562868821013e-18,1.2965111678402202e-11
6.8673756599983895e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33523548524300478,0.11646986540651662,0.022755578752877315,0.0,1.6821006635189877e-20,9.9850396172170263e-12,0.0,1.9190979382275194e-15,0.0,7.9443631126100499e-08,1.7770537605305106e-31,6.622703256303525e-10,1.2083119984562674e-23,6.9867995072470187e-22,0.0,0.0,1.9195279968984433e-20,1.3999911943986866e-24,0.0022000210041389434,0.00013197785358068357,1.6229229081029497e-10,8.3002852209330496e-15,7.8936888713675026e-08,8.6164779703501637e-14,3.1853446768112794e-18,1.3382486959783921e-11
7.023560570185156e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33519372126296099,0.11643107897512206,0.022754089971226885,0.0,1.8538499179788188e-20,1.0686638677427663e-11,0.0,2.0790890591647101e-15,0.0,8.1883147849633044e-08,2.063384441150341e-31,6.7658513860046613e-10,1.3335193001580026e-23,7.5500326425416541e-22,0.0,0.0,2.0522040944649698e-20,1.5777261683658024e-24,0.0022388049936762581,0.00013495541603672284,1.6421027169478974e-10,8.7076769427570611e-15,8.1363013949154594e-08,9.2955930481412455e-14,3.4786624299820361e-18,1.380469824200573e-11
7.179745480371923e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33515237876683379,0.11639271309471892,0.022752601656011538,0.0,2.0394219341957068e-20,1.1425183381354757e-11,0.0,2.2489283273413569e-15,0.0,8.4350321179310215e-08,2.3886616638558839e-31,6.9087056517200461e-10,1.468772283637332e-23,8.1475936345739849e-22,0.0,0.0,2.1913035329289756e-20,1.7736785157865864e-24,0.0022771684045611649,0.0001379320456129081,1.661277861190544e-10,9.1273278955636714e-15,8.38167548595822e-08,1.001462881501687e-13,3.7920109742576155e-18,1.4231740613727496e-11
7.335930390558689e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33511145318695734,0.11635476320533129,0.022751113803384754,0.0,2.2396530760695256e-20,1.2202067328709214e-11,0.0,2.4290261126590066e-15,0.0,8.6845129512689071e-08,2.7572612555180054e-31,7.0512683828582091e-10,1.6146572890244827e-23,8.7809608522291952e-22,0.0,0.0,2.3370163205250928e-20,1.9892947705139977e-24,0.0023151157967911664,0.0001409077500023094,1.6804485691016669e-10,9.5594006227199764e-15,8.629808680764003e-08,1.0775254117494041e-13,4.1263160597511954e-18,1.4663609230166699e-11
