Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CHOX(61),CO2X(24),COX(58)
4.652630817514566e-08,0.09977366400000001,0.80000000000000004,0.0,0.28116127249776179,0.095906293613428312,0.097960949419177296,2.0853050587341213e-18,3.4406602343110156e-17,4.1670779587890613e-07,5.0055203156077178e-08,2.0152038229476468e-15,1.2220581248598468e-15,6.4262005295791212e-11,6.6393255317656519e-33,1.1530989513656175e-10,7.508177567616693e-23,2.9817349200617929e-24,1.1666630895386404e-20,1.4268175901379214e-24,1.1564531734931377e-15,1.4518630456710407e-25,0.0040908208223675102,0.0040780499450424916,1.5080685060566012e-09,3.0936295340877318e-13,1.0642068355396815e-05,8.9751616436284782e-14,5.2297203198596037e-08,2.7804782842676564e-06,1.1610668821748584e-09,4.8214299619017836e-09,6.4295294812168697e-16,9.6814221300706265e-22,2.057900228460623e-14
4.682011428892723e-08,0.09977366400000001,0.80000000000000004,0.0,0.28113356249081667,0.095903632142053677,0.097948481508178864,2.1498310935944058e-18,3.5352615964295517e-17,4.2874205869954181e-07,5.1232449923422586e-08,2.0521214891946531e-15,1.2443940212550429e-15,6.5035651209739457e-11,6.9684788559353081e-33,1.1725073040707536e-10,7.7381925823437986e-23,3.0715419719564578e-24,1.2087515408182369e-20,1.4726172747596961e-24,1.1772025456236105e-15,1.5057066089257466e-25,0.0040934471623008915,0.0041029845688183133,1.5170998549026325e-09,3.146452095018775e-13,1.0757014495617818e-05,9.177277201187742e-14,5.3489597747349509e-08,2.8132093081699533e-06,1.1820353324469914e-09,4.9650995935769405e-09,6.616997266827854e-16,9.9175072093244404e-22,2.1060951114111585e-14
4.7113920402708793e-08,0.09977366400000001,0.80000000000000004,0.0,0.28110592389543221,0.095901034250945774,0.097936017637943726,2.2159251113508618e-18,3.6319029598254878e-17,4.4103321244808597e-07,5.2429344097789771e-08,2.0894812550951038e-15,1.2669950816123707e-15,6.581370857839786e-11,7.3117545815604811e-33,1.1920987534405485e-10,7.9737602425663947e-23,3.1634272610131211e-24,1.2520602924416514e-20,1.5196036350306917e-24,1.1981891206839051e-15,1.5611944495315839e-25,0.0040960097157294872,0.0041279110911802957,1.5261287395198743e-09,3.1997707025023541e-13,1.0872247229171956e-05,9.3840707341061639e-14,5.4700188177569321e-08,2.8461084850076063e-06,1.2032435590967283e-09,5.1119475483997682e-09,6.8085453490507418e-16,1.01577790367836e-21,2.1550886928165128e-14
4.740772651649036e-08,0.09977366400000001,0.80000000000000004,0.0,0.28107835533746284,0.09589849857380088,0.097923557800822292,2.2836148152162296e-18,3.7306158098094652e-17,4.535845397048362e-07,5.3646075055663482e-08,2.1272856302544241e-15,1.2898627615527361e-15,6.6596174402953936e-11,7.6696654948293276e-33,1.2118732603948512e-10,8.2149788898737549e-23,3.2574235802899193e-24,1.2966157246644845e-20,1.5678002571691114e-24,1.2194140454954463e-15,1.6183661355847009e-25,0.0040985098490460359,0.0041528295272371457,1.5351551616407707e-09,3.2535847105947647e-13,1.0987759436113425e-05,9.5956215381011583e-14,5.5929088105045346e-08,2.8791754217499841e-06,1.2246926667073442e-09,5.2620165458443692e-09,7.004229234717029e-16,1.0402283753961588e-21,2.2048885460587137e-14
4.7701532630271924e-08,0.09977366400000001,0.80000000000000004,0.0,0.28105085547224956,0.095896023773549957,0.097911101989291038,2.3529282123801503e-18,3.8314318846079307e-17,4.6639932372089579e-07,5.4882832501288605e-08,2.1655371222054963e-15,1.3129985151094926e-15,6.7383045688709632e-11,8.0427396546550635e-33,1.231830770411711e-10,8.4619479790834904e-23,3.353563958509998e-24,1.3424445729932793e-20,1.6172310547937719e-24,1.2408784639640797e-15,1.6772619337511976e-25,0.0041009488994084324,0.0041777398918450758,1.544179122852413e-09,3.3078934218651431e-13,1.1103543996665931e-05,9.8120092464007377e-14,5.71764097200168e-08,2.9124097265093935e-06,1.2463837559940191e-09,5.4153493458623124e-09,7.2041045863819408e-16,1.0651067688058942e-21,2.2555022554220862e-14
4.799533874405349e-08,0.09977366400000001,0.80000000000000004,0.0,0.28102342298398908,0.095893608541733094,0.097898650195949857,2.4238936152222856e-18,3.9343831735538608e-17,4.7948084775418311e-07,5.6139806460349287e-08,2.2042382364040695e-15,1.3364037947306684e-15,6.8174319444807716e-11,8.4315207487045005e-33,1.2519712135862656e-10,8.714768083641772e-23,3.4518816580613133e-24,1.3895739291277326e-20,1.667920271305378e-24,1.2625835170865784e-15,1.7379228171495601e-25,0.004103328175365452,0.0042026421996132525,1.5532006246026152e-09,3.3626960877981938e-13,1.1219593792568489e-05,1.0033313811523333e-13,5.8442263771768878e-08,2.9458110085590019e-06,1.2683179238289594e-09,5.5719887401270327e-09,7.4082272150252126e-16,1.0904177351110846e-21,2.3069374158277221e-14
4.8289144857835055e-08,0.09977366400000001,0.80000000000000004,0.0,0.28099605658511373,0.095891251597887098,0.097886202413519308,2.496539642519866e-18,4.039501915218051e-17,4.9283239440538505e-07,5.7417187273714694e-08,2.2433914762242728e-15,1.3600800512811002e-15,6.8969992683961945e-11,8.8365684554273186e-33,1.2722945046923657e-10,8.9735409010084367e-23,3.552410172965694e-24,1.4380312418554435e-20,1.7198924822573989e-24,1.284530342957003e-15,1.8003904732711864e-25,0.0041056489574690831,0.0042275364649091056,1.5622196682060378e-09,3.4179919092393765e-13,1.1335901708420856e-05,1.025961548679002e-13,5.9726759554438269e-08,2.979378878349662e-06,1.2904962632654443e-09,5.7319775432600008e-09,7.6166530726645336e-16,1.1161659439203027e-21,2.3592016325712224e-14
4.858295097161662e-08,0.09977366400000001,0.80000000000000004,0.0,0.2809687550156858,0.095888951688946386,0.097873758634838021,2.5708952206495879e-18,4.146820595482319e-17,5.0645724495416552e-07,5.8715165591250441e-08,2.2829993429542217e-15,1.3840287340444733e-15,6.9770062422191555e-11,9.2584588121476917e-33,1.2928005432469301e-10,9.2383692580269176e-23,3.6551832268187332e-24,1.487844317899094e-20,1.7731725977158019e-24,1.3067200767729111e-15,1.8647073119388949e-25,0.0041079124988737496,0.0042524227018635487,1.5712362548496707e-09,3.4737800368608436e-13,1.1452460633028638e-05,1.0490994808451299e-13,6.1030004893326301e-08,3.0131129475263319e-06,1.3129198635595636e-09,5.8953585840428441e-09,7.829438244689532e-16,1.1423560831549548e-21,2.4123025210632047e-14
4.8876757085398186e-08,0.09977366400000001,0.80000000000000004,0.0,0.28094151704280518,0.095886707588656445,0.097861318852860299,2.6469895847839563e-18,4.2563719455549488e-17,5.203586786959524e-07,6.0033932365696097e-08,2.3230643357917086e-15,1.408251290725267e-15,7.0574525678559692e-11,9.6977845892803573e-33,1.3134892135770067e-10,9.5093571162788755e-23,3.7602347707006089e-24,1.5390413227162565e-20,1.8277858646074296e-24,1.3291538508414306e-15,1.9309164733033137e-25,0.0041101200259226851,0.0042773009243760717,1.5802503855982261e-09,3.5300595716004349e-13,1.156926346074791e-05,1.0727532576886458e-13,6.2352106131173682e-08,3.0470128289446138e-06,1.3355898101960986e-09,6.0621746966195794e-09,8.0466389426314094e-16,1.1689928589656601e-21,2.4662477065723348e-14
4.917056319917975e-08,0.09977366400000001,0.80000000000000004,0.0,0.28091434146002886,0.095884518097000132,0.09784888306065341,2.7248522800822984e-18,4.3681889399291918e-17,5.3453997227960714e-07,6.1373678846608108e-08,2.3635889518399916e-15,1.432749167450615e-15,7.1383379474915883e-11,1.0155155670733143e-32,1.3343603848895389e-10,9.7866095774234508e-23,3.8675989810586389e-24,1.5916507812521553e-20,1.8837578690572197e-24,1.351832794585183e-15,1.9990618358770331e-25,0.0041122727387217792,0.0043021711461197079,1.5892620613997826e-09,3.5868295651466744e-13,1.1686303092827398e-05,1.0969309837513051e-13,6.3693168115775746e-08,3.0810781366860593e-06,1.3585071849132931e-09,6.2324687116931514e-09,8.2683114969687828e-16,1.1960809956652504e-21,2.5210448239716545e-14
4.946436931296132e-08,0.09977366400000001,0.80000000000000004,0.0,0.28088722708680336,0.095882382039636116,0.097836451251395326,2.8045131628762107e-18,4.4823047942866352e-17,5.4900439904629546e-07,6.2734596574367141e-08,2.4045756861036867e-15,1.4575238087720674e-15,7.2196620835642367e-11,1.0631199440558242e-32,1.3554139113438191e-10,1.0070232888521097e-22,3.9773102575637662e-24,1.6457015786451918e-20,1.9411145387132255e-24,1.3747580345480721e-15,2.0691880246064217e-25,0.0041143718117011025,0.0043270333805459317,1.5982712830907914e-09,3.6440890204571341e-13,1.1803572438748223e-05,1.1216407863029304e-13,6.5053294188222051e-08,3.1153084860729233e-06,1.3816730657228814e-09,6.4062834477204455e-09,8.4945123493287879e-16,1.2236252356295918e-21,2.5767015174877104e-14
4.975817542674288e-08,0.09977366400000001,0.80000000000000004,0.0,0.28086017276790876,0.095880298267349298,0.09782402341837225,2.8860024018495558e-18,4.5987529633457047e-17,5.6375522836987146e-07,6.4116877374250346e-08,2.4460270314847449e-15,1.4825766576672736e-15,7.3014246787404144e-11,1.112656117591472e-32,1.3766496321266094e-10,1.0360334447341871e-22,4.0894032209407518e-24,1.7012229608854793e-20,1.9998821450590625e-24,1.3979306944009295e-15,2.141340418980994e-25,0.0041164183941644382,0.0043518876408894088,1.6072780514008182e-09,3.701836892230981e-13,1.1921064417561447e-05,1.1468908134115656e-13,6.6432586170862219e-08,3.1497034936832773e-06,1.4050885269367095e-09,6.5836617021099526e-09,8.7252980453141685e-16,1.2516303392118351e-21,2.6332254404519663e-14
5.005198154052445e-08,0.09977366400000001,0.80000000000000004,0.0,0.28083317737291541,0.095878265655513162,0.097811599554976328,2.9693504792134074e-18,4.7175671386559372e-17,5.7879572499908332e-07,6.5520713350567746e-08,2.4879454787785157e-15,1.5079091555415738e-15,7.3836254358903079e-11,1.1641904446404814e-32,1.3980673715299184e-10,1.0657022807658095e-22,4.2039127107725385e-24,1.7582445354270511e-20,2.0600873057146686e-24,1.4213518949470252e-15,2.2155651611802122e-25,0.0041184136108270266,0.0043767339401726705,1.6162823669577159e-09,3.7600720874278807e-13,1.2038771959221089e-05,1.1726892319607022e-13,6.7831144356735853e-08,3.1842627773647291e-06,1.4287546391929383e-09,6.7646462424262609e-09,8.9607252276917228e-16,1.2801010846973913e-21,2.6906242550555369e-14
5.0345787654306013e-08,0.09977366400000001,0.80000000000000004,0.0,0.28080623979565156,0.095876283103563401,0.097799179654703389,3.0545881918755189e-18,4.8387812463404374e-17,5.9412914840190614e-07,6.6946296880861932e-08,2.53033351666994e-15,1.5335227422295061e-15,7.4662640580635492e-11,1.2177911519846858e-32,1.4196669390314084e-10,1.0960407684521335e-22,4.3208737832817735e-24,1.8167962717533377e-20,2.1217569867239451e-24,1.4450227541274414e-15,2.291909164257623e-25,0.0041203585623418044,0.0044015722912106739,1.625284230292258e-09,3.8187934658413808e-13,1.2156688005912573e-05,1.1990442259259365e-13,6.924906749979832e-08,3.2189859562474271e-06,1.4526724694733094e-09,6.9492797976055344e-09,9.2008506283931198e-16,1.3090422681917999e-21,2.7489056321068137e-14
5.063959376808758e-08,0.09977366400000001,0.80000000000000004,0.0,0.28077935895368261,0.095874349534483094,0.097786763711150623,3.1417466526043282e-18,4.9624294447867707e-17,6.0975875211231514e-07,6.8393820610170883e-08,2.5731936317298036e-15,1.5594188559962292e-15,7.5493402484653369e-11,1.2735283774547798e-32,1.4414481293774221e-10,1.1270599959523565e-22,4.4403217090890568e-24,1.876908501896162e-20,2.1849185048283247e-24,1.468944387026314e-15,2.3704201203622139e-25,0.004122254325814376,0.0044264027066152666,1.6342836418422602e-09,3.8779998406029788e-13,1.2274805513377374e-05,1.2259639944104984e-13,7.0686452804582965e-08,3.2538726507576845e-06,1.4768430811302694e-09,7.1376050491861161e-09,9.4457310613021533e-16,1.3384587035227166e-21,2.8080772507910762e-14
5.0933399881869144e-08,0.09977366400000001,0.80000000000000004,0.0,0.28075253378780152,0.095872463894298654,0.097774351718014477,3.2308572911883199e-18,5.0885461222864587e-17,6.2568778307979785e-07,6.9863477445354152e-08,2.6165283084110948e-15,1.5855989335388629e-15,7.6328537104329627e-11,1.331474211813844e-32,1.4634107226685964e-10,1.1587711686042503e-22,4.5622919709476213e-24,1.9386119209094334e-20,2.2495995297284429e-24,1.493117905875939e-15,2.45114650899687e-25,0.0041241019553069549,0.0044512251987995589,1.6432806019572708e-09,3.9376899787265022e-13,1.2393117452231077e-05,1.2534567495563824e-13,7.2143395917431883e-08,3.2889224826301006e-06,1.5012675339158793e-09,7.329664622558408e-09,9.6954234161386894e-16,1.368355222236505e-21,2.8681467984334085e-14
5.122720599565071e-08,0.09977366400000001,0.80000000000000004,0.0,0.28072576326153026,0.095870625151586786,0.09776194366908858,3.3219518555899649e-18,5.2171658946263221e-17,6.4191948102190776e-07,7.1355460549480537e-08,2.6603400290454765e-15,1.6120644099877514e-15,7.7168041474126243e-11,1.3917027413034707e-32,1.4855544844480514e-10,1.1911856094470917e-22,4.686820261458494e-24,2.0019375872968401e-20,2.3158280863321363e-24,1.5175444200617514e-15,2.5341376053138319e-25,0.0041259024823315114,0.0044760397799821867,1.6522751109029309e-09,3.9978626017399399e-13,1.2511616809274745e-05,1.2815307149245681e-13,7.3619990918762659e-08,3.3241350749187182e-06,1.5259468839950142e-09,7.5255010782381077e-09,9.9499846501858367e-16,1.3987366734670792e-21,2.9291219702646955e-14
5.1521012109432275e-08,0.09977366400000001,0.80000000000000004,0.0,0.28069904636063125,0.095868832296991793,0.097749539558261503,3.4150624130940582e-18,5.348323602632003e-17,6.5845707778015754e-07,7.2869963336277508e-08,2.7046312738398393e-15,1.6388167189076362e-15,7.8011912629366614e-11,1.4542900908588363e-32,1.5078791657921251e-10,1.2243147597429951e-22,4.8139424807657774e-24,2.0669169233935703e-20,2.3836325569862019e-24,1.5422250361271711e-15,2.619443488447031e-25,0.004127656916332381,0.0045008464621915031,1.6612671688645333e-09,4.0585163862207865e-13,1.2630296588800946e-05,1.3101941235263167e-13,7.5116330314425937e-08,3.3595100520091287e-06,1.5508821839722523e-09,7.725156903166919e-09,1.0209471780764842e-15,1.4296079238021445e-21,2.9910104691892522e-14
5.181481822321384e-08,0.09977366400000001,0.80000000000000004,0.0,0.2806723820926304,0.095867084342753386,0.097737139379514823,3.5102213514519151e-18,5.4820543096629909e-17,6.7530379667955433e-07,7.4407179464642769e-08,2.7494045208729318e-15,1.6658572922987631e-15,7.8860147606010922e-11,1.5193144679990809e-32,1.5303845034036258e-10,1.2581701794966277e-22,4.9436947342302749e-24,2.1335817157041248e-20,2.4530416836964942e-24,1.5671608577783271e-15,2.7071150498811892e-25,0.0041293662451585174,0.0045256452572696544,1.6702567759511859e-09,4.1196499643539001e-13,1.2749149813891228e-05,1.3394552155672531e-13,7.6632505028704107e-08,3.3950470396289878e-06,1.5760744829256235e-09,7.9286745020447936e-09,1.0473941880313007e-15,1.4609738573550348e-21,3.0538200055556764e-14
5.2108624336995406e-08,0.09977366400000001,0.80000000000000004,0.0,0.28064576948634895,0.095865380322244412,0.097724743126921032,3.6074613800203166e-18,5.6183932990633682e-17,6.924628518920579e-07,7.5967302833215476e-08,2.7946622460921285e-15,1.6931875605979008e-15,7.9712743440435072e-11,1.5868562073993738e-32,1.5530702197075826e-10,1.2927635479733024e-22,5.0761133300869997e-24,2.2019641151951482e-20,2.5240845703345507e-24,1.5923529858886508e-15,2.7972040018575794e-25,0.0041310314355256367,0.0045504361768765956,1.6792439321999903e-09,4.1812619246257893e-13,1.2868169527704775e-05,1.3693222369908007e-13,7.816860439866672e-08,3.4307456648572457e-06,1.6015248264142298e-09,8.1360961886977235e-09,1.074345206782129e-15,1.4928393756134366e-21,3.1175582969310628e-14
5.240243045077697e-08,0.09977366400000001,0.80000000000000004,0.0,0.2806192075914466,0.095863719289518853,0.097712350794641786,3.7068155308943795e-18,5.7573760715691202e-17,7.0993744780425913e-07,7.7550527575007888e-08,2.8404069233102683e-15,1.7208089526792912e-15,8.0569697169213067e-11,1.6569978161510546e-32,1.5759360229494652e-10,1.3281066642154377e-22,5.2112347770866929e-24,2.272096637542632e-20,2.5967906848246471e-24,1.6178025185033482e-15,2.8897628858163202e-25,0.0041326534334684886,0.0045752192324939869,1.688228637579124e-09,4.2433508123943515e-13,1.2987348794760243e-05,1.3998034375649834e-13,7.9724716167219481e-08,3.4666055561347085e-06,1.6272342565032697e-09,8.3474641774851026e-09,1.1018059500393214e-15,1.5252093972207454e-21,3.182233067876484e-14
5.269623656455854e-08,0.09977366400000001,0.80000000000000004,0.0,0.28059269547797339,0.095862100318868951,0.09769996237692577,3.8083171600369916e-18,5.8990383426697034e-17,7.2773077838956854e-07,7.9157048052097464e-08,2.8866410242025643e-15,1.7487228958555195e-15,8.1431005828902662e-11,1.7298240197162531e-32,1.5989816072958336e-10,1.364211447557383e-22,5.3490957821171872e-24,2.3440121633370209e-20,2.6711898613197264e-24,1.6435105508437483e-15,2.9848450808750932e-25,0.0041342331647834215,0.004599994435429031,1.6972108919914142e-09,4.3059151304435431e-13,1.3106680702207274e-05,1.4309070683579231e-13,8.1300926477816769e-08,3.5026263432729683e-06,1.6532038118059206e-09,8.5628205747506404e-09,1.1297821370269371e-15,1.5580888581761585e-21,3.2478520497254829e-14
5.29900426783401e-08,0.09977366400000001,0.80000000000000004,0.0,0.28056623223593219,0.095860522504392351,0.09768757786810689,3.9119999484033427e-18,6.0434160399294131e-17,7.4584602658518458e-07,8.078705885037733e-08,2.9333670183036543e-15,1.7769308158783119e-15,8.2296666455834372e-11,1.8054218085834228e-32,1.6222066529374047e-10,1.4010899381385892e-22,5.4897332478118959e-24,2.4177439382447825e-20,2.7473123023658257e-24,1.6694781753115328e-15,3.0825048123441629e-25,0.0041357715354614728,0.0046247617968182206,1.7061906952783907e-09,4.3689533397438045e-13,1.3226158361086926e-05,1.4626413805056901e-13,8.289731987094663e-08,3.5388076574616313e-06,1.6794345274838958e-09,8.7822073703206955e-09,1.1582794896167939e-15,1.5914827116792462e-21,3.3144229803663634e-14
5.328384879212167e-08,0.09977366400000001,0.80000000000000004,0.0,0.28053981697484937,0.095858984959568128,0.097675197262602542,4.0178979030584567e-18,6.1905453002703458e-17,7.6428636367412516e-07,8.2440754774364903e-08,2.9805873730047328e-15,1.8054341369392614e-15,8.3166676085903704e-11,1.8838804856301996e-32,1.6456108261944929e-10,1.4387542974151216e-22,5.6331842701470238e-24,2.4933255731243108e-20,2.8251885810415049e-24,1.6957064814928439e-15,3.1827971602775987e-25,0.0041372694321122113,0.0046495213276309946,1.7151680472230275e-09,4.4324638600650545e-13,1.3345774907584033e-05,1.4950146234659142e-13,8.4513979278864437e-08,3.5751491312773244e-06,1.705927435267439e-09,9.0056664290540301e-09,1.1873037312740649e-15,1.6253959277315858e-21,3.3819536040253574e-14
5.357765490590323e-08,0.09977366400000001,0.80000000000000004,0.0,0.28051344882335544,0.0958574868168421,0.097662820554911683,4.1260453582921427e-18,6.3404624672123423e-17,7.8305494867260696e-07,8.4118330842070054e-08,3.0283045535507299e-15,1.8342342816704838e-15,8.4041031754366652e-11,1.9652917142000607e-32,1.6691937796247908e-10,1.4772168086695097e-22,5.7794861360196062e-24,2.570791044101932e-20,2.9048496430865594e-24,1.7221965561622766e-15,3.2857780680605535e-25,0.0041387277223784765,0.0046742730386733281,1.7241429475526502e-09,4.4964450705057453e-13,1.3465523504267505e-05,1.5280350420694072e-13,8.6150986021946363e-08,3.6116503986910721e-06,1.7326835635101289e-09,9.2332394824466874e-09,1.2168605870592943e-15,1.6598334935407331e-21,3.4504516710524315e-14
5.38714610196848e-08,0.09977366400000001,0.80000000000000004,0.0,0.28048712692877459,0.095856027227220988,0.097650447739613219,4.2364769767298823e-18,6.4932040880765584e-17,8.0215492772302192e-07,8.5819982279919704e-08,3.0765210230376367e-15,1.8633326711451994e-15,8.4919730495638443e-11,2.0497495668992296e-32,1.6929551521334689e-10,1.516489877518916e-22,5.9286763208154245e-24,2.6501746926065717e-20,2.9863268090247271e-24,1.7489494832867576e-15,3.3915043510325074e-25,0.0041401472553422589,0.0046990169405912293,1.7331153959428686e-09,4.5608953103207977e-13,1.3585397341317353e-05,1.5617108755587059e-13,8.7808419807334259e-08,3.6483110950734788e-06,1.759703937181446e-09,9.4649681202959323e-09,1.2469557828242082e-15,1.6948004134189664e-21,3.5199249377114811e-14
5.4165267133466364e-08,0.09977366400000001,0.80000000000000004,0.0,0.28046085045672248,0.095854605359875111,0.097638078811364173,4.3492277504350074e-18,6.6488069111567702e-17,8.215894334927864e-07,8.7545904517738292e-08,3.1252392424099275e-15,1.892730724878245e-15,8.5802769343095421e-11,2.1373505751203083e-32,1.7168945690855443e-10,1.5565860324216226e-22,6.0807924859715433e-24,2.7315112253579792e-20,3.0696517762527294e-24,1.7759663440293037e-15,3.5000337051463445e-25,0.0041415288619218726,0.0047237530438741819,1.7420853920201639e-09,4.6258128795959715e-13,1.3705389637742433e-05,1.5960503562045539e-13,8.9486358725348882e-08,3.6851308572021496e-06,1.7869895778760835e-09,9.7008937824269081e-09,1.2775950437320183e-15,1.7303017080342588e-21,3.5903811659710477e-14
5.445907324724793e-08,0.09977366400000001,0.80000000000000004,0.0,0.28043461859071384,0.095853220401749845,0.097625713764898051,4.464333002009269e-18,6.8073078828501437e-17,8.4136158457933156e-07,8.929629318378701e-08,3.1744616704580142e-15,1.9224298608265251e-15,8.669014532887998e-11,2.2281937792991296e-32,1.7410116424204933e-10,1.5975179251818235e-22,6.2358724765201988e-24,2.8148357143175387e-20,3.1548566211174577e-24,1.8032482167526752e-15,3.6114247156631409e-25,0.004142873355260656,0.0047484813588584904,1.7510529353640598e-09,4.6911960397222439e-13,1.3825493642584606e-05,1.6310617057131172e-13,9.1184879247390799e-08,3.7221093232675882e-06,1.8145415038882072e-09,9.9410577504857441e-09,1.3087840946877582e-15,1.7663424151113988e-21,3.661828123297094e-14
5.4752879361029495e-08,0.09977366400000001,0.80000000000000004,0.0,0.28040843053177628,0.095851871557185234,0.097613352595023226,4.5818283856910878e-18,6.9687441447549244e-17,8.6147448492147064e-07,9.1071344099857335e-08,3.2241907638158226e-15,1.9524314953893894e-15,8.7581855483708715e-11,2.322380779911328e-32,1.76530597076907e-10,1.6392983314527136e-22,6.393954318624171e-24,2.9001835966012171e-20,3.2419738009993666e-24,1.8307961770229166e-15,3.7257368658825572e-25,0.0041441815311073077,0.0047732018957305682,1.7600180255108619e-09,4.7570430142867344e-13,1.3945702636107374e-05,1.6667531345339876e-13,9.2904056226763863e-08,3.7592461328762844e-06,1.8423607301966409e-09,1.0185501139802775e-08,1.3405286597789138e-15,1.8029275895337451e-21,3.7342735824508774e-14
5.504668547481106e-08,0.09977366400000001,0.80000000000000004,0.0,0.28038228549807531,0.095850558047543624,0.097600995296621362,4.7017498884423242e-18,7.1331530307433455e-17,8.819312232174008e-07,9.2871253276418207e-08,3.2744289769585054e-15,1.9827370434089453e-15,8.8477896836683678e-11,2.4200157892151458e-32,1.7897771395722861e-10,1.6819401512378627e-22,6.5550762171144484e-24,2.9875906743441766e-20,3.3310361563490912e-24,1.8586112976127805e-15,3.843030545908702e-25,0.0041454541681881238,0.0047979146645301396,1.7689806619563333e-09,4.8233519898404914e-13,1.4066009930974187e-05,1.7031328411672907e-13,9.4643962896766267e-08,3.7965409270565415e-06,1.8704482684540663e-09,1.0434264891329411e-08,1.3728344600070485e-15,1.84006230195456e-21,3.8077253212871467e-14
5.5340491588592626e-08,0.09977366400000001,0.80000000000000004,0.0,0.28035618272454421,0.095849279110845675,0.097588641864645706,4.8241338310341346e-18,7.3005720639964613e-17,9.0273487234960155e-07,9.4696216907820272e-08,3.3251787622001729e-15,2.0133479181703088e-15,8.9378266415106619e-11,2.5212056837470012e-32,1.8144247212025239e-10,1.7254564093908752e-22,6.7192765530094844e-24,3.0770931145302951e-20,3.4220769127060517e-24,1.8866946485050591e-15,3.9633670614513442e-25,0.0041466920285712361,0.0048226196751533943,1.777940844157094e-09,4.8901211162827135e-13,1.4186408873411778e-05,1.7402090076367821e-13,9.6404670870027234e-08,3.8339933482629775e-06,1.8988051270890216e-09,1.068738976365223e-08,1.4057072142681728e-15,1.877751639880776e-21,3.8821911225534628e-14
5.563429770237419e-08,0.09977366400000001,0.80000000000000004,0.0,0.28033012146252467,0.095848034001413701,0.097576292294119779,4.9490168691340269e-18,7.4710389540078822e-17,9.2388848881683719e-07,9.6546431367553984e-08,3.3764425696917017e-15,2.0442655314017885e-15,9.0282961244296208e-11,2.6260600575763599e-32,1.8392482750867316e-10,1.7698602561133125e-22,6.8865938810254432e-24,3.1687274487895771e-20,3.5151296827476284e-24,1.9150472968958003e-15,4.0868086426623727e-25,0.0041478958580230627,0.0048473169373560495,1.7868985715339948e-09,4.957348507797994e-13,1.430689284435581e-05,1.7779897989606283e-13,9.818625014151313e-08,3.8716030403774789e-06,1.9274323112875153e-09,1.0944916325087722e-08,1.4391526394374144e-15,1.9160007083020774e-21,3.9576787736955219e-14
5.592810381615576e-08,0.09977366400000001,0.80000000000000004,0.0,0.28030410097941294,0.095846821989522935,0.097563946580135619,5.0764359943771909e-18,7.6445915935720476e-17,9.453951121735123e-07,9.8422093203557276e-08,3.4282228474187369e-15,2.0754912932750076e-15,9.1191978347408389e-11,2.7346912763264559e-32,1.8642473478316731e-10,1.8151649674508807e-22,7.0570669270988072e-24,3.2625305731437231e-20,3.6102284682733787e-24,1.9436703071974176e-15,4.2134184530073473e-25,0.0041490663863571397,0.0048720064607563627,1.7958538434751554e-09,5.0250322437695213e-13,1.4427455260585082e-05,1.8164833636704717e-13,9.998876908829877e-08,3.9093696487134425e-06,1.9563308229472945e-09,1.120688494586112e-08,1.4731764467376115e-15,1.9548146272052835e-21,4.0341960666628021e-14
5.622190992993732e-08,0.09977366400000001,0.80000000000000004,0.0,0.28027812055831486,0.095845642361060121,0.097551604717852541,5.2064285354366274e-18,7.8212680557371796e-17,9.6725776447662516e-07,1.0032339913357953e-07,3.4805220411996938e-15,2.1070266124049695e-15,9.2105314745259632e-11,2.8472145319674277e-32,1.8894214733511744e-10,1.8613839457878668e-22,7.2307345858911284e-24,3.358539747717919e-20,3.7074076621528713e-24,1.9725647410417056e-15,4.3432605981720557e-25,0.0041502043277754615,0.0048966882548380592,1.8048066593366463e-09,5.0931703690335105e-13,1.454808957583981e-05,1.8556978280063769e-13,1.0181229447021462e-07,3.9472928200189652e-06,1.9855016608169941e-09,1.1473335790372633e-08,1.5077843433009855e-15,1.9941985330498169e-21,4.111750797713994e-14
5.651571604371889e-08,0.09977366400000001,0.80000000000000004,0.0,0.28025217949770787,0.095844494417189605,0.097539266702495561,5.3390321591009784e-18,8.0011065907268432e-17,9.8947944974050892e-07,1.0225054604059859e-07,3.5333425946837901e-15,2.1388728958500547e-15,9.3022967456153226e-11,2.9637478983884436e-32,1.9147701729953432e-10,1.9085307203398251e-22,7.4076359182807482e-24,3.4567925964299455e-20,3.80670205034889e-24,2.0017316572827544e-15,4.4764001350039148e-25,0.0041513103812025392,0.0049213623289532287,1.8137570184451986e-09,5.1617608948238518e-13,1.4668789281919815e-05,1.8956412952419788e-13,1.0365689143501908e-07,3.9853722024756613e-06,2.0149458204839606e-09,1.1744308809554287e-08,1.5429820336851043e-15,2.0341575805641664e-21,4.1903507672294618e-14
