Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(85)
1.4962722416284426e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559391935,0.099999999995292452,0.099999999999313458,5.6182620804747247e-103,5.2767771205995814e-41,3.4456913711472673e-34,3.6601274252302438e-56,2.7418246190654053e-39,9.5123052241354397e-37,7.9757459168946804e-23,1.4107124968504918e-86,7.74352527432532e-23,1.0160830103728533e-55,1.2270863695186061e-45,8.6434218365959465e-57,7.3815902170298984e-82,1.4665976792108498e-36,1.9459919916137304e-67,4.7075308210502048e-12,1.373117783193642e-12,3.1118738594488583e-17,4.2288176254762295e-25,3.1118740493813257e-17,1.4430449994584657e-35,2.365024485169539e-33
2.9925451174600015e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362558783866,0.099999999990584884,0.099999999998626896,4.7798993379487934e-101,8.4425944871526373e-40,1.3782894522766782e-33,2.9967058998936916e-55,2.1934605297678161e-38,3.9002772947173951e-36,1.6415936691979857e-22,4.8622111723429018e-85,1.5487053875110067e-22,8.5775897538942832e-55,1.9632840846155934e-44,7.0767462997443833e-56,1.2078538973782136e-80,8.0231044408145083e-36,3.2801926219660448e-66,9.4150636304619068e-12,2.7462361483003474e-12,6.2237486576499987e-17,1.6914785147481008e-24,6.2237494173849673e-17,1.1544009480755657e-34,9.6971775402698681e-33
5.98509086912312e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557567722,0.099999999981169763,0.099999999997253772,4.6543401963158737e-99,1.3507349463075397e-38,5.513258410817918e-33,2.5071297672427897e-54,1.7547684574452651e-37,1.6363943631954277e-35,3.4689642678166767e-22,1.793970562517898e-83,3.0974111209652142e-22,7.6061172005843959e-54,3.1410787334332809e-43,5.9206081264351484e-55,2.0183235216694401e-79,4.934478085910756e-35,5.8002756606911679e-65,1.8830129228432277e-11,5.4924728782426574e-12,1.2447497113355276e-16,6.7655225809194827e-24,1.244750015233451e-16,9.2346416681366315e-34,4.0685329062772843e-32
1.1970182372449358e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362555135434,0.099999999962339506,0.099999999994507538,8.8816926907719952e-97,2.1609189827970226e-37,2.2053833199297956e-32,2.1813273305763011e-53,1.4038142991284993e-36,7.1558434209943534e-35,7.6810350349569215e-22,7.9026342590851503e-82,6.1948226410626599e-22,7.3926740301492459e-53,5.025161033969539e-42,5.1512229198332775e-54,3.5037411633352122e-78,3.3537658405565895e-34,1.1217414999531374e-63,3.7660260340960873e-11,1.0984946337042878e-11,2.4894989461979794e-16,2.7058952556426717e-23,2.4895001618208512e-16,7.3868059580558201e-33,1.7791422742544349e-31
2.3940365379101834e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362550270865,0.099999999924678992,0.09999999998901507,1.2054754458134554e-94,3.4566481129415997e-36,8.8221718730066227e-32,2.0260591280258071e-52,1.1230504841244616e-35,3.3505495732847272e-34,1.8334493212815639e-21,4.214165914232189e-80,1.2389645894013674e-21,8.3018462004834845e-52,8.0384492002374448e-41,4.784555747893563e-53,6.4841468663737636e-77,2.4451432386745917e-33,2.5012948954091783e-62,7.5320522232369454e-11,2.1969893250305738e-11,4.9789955908101101e-16,1.0821070334197571e-22,4.9790004535504032e-16,5.9079926061254419e-32,8.330400510313494e-31
4.788073139240678e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362540541725,0.099999999849357965,0.099999999978030121,1.8728310525676859e-92,5.5280071336130086e-35,3.5293794135248002e-31,2.0704423317395025e-51,8.9843877571577832e-35,1.7307890779557949e-33,4.8558663054610157e-21,3.0489497123823502e-78,2.47792932509402e-21,1.1443192672240307e-50,1.2855734046584805e-39,4.889367058747766e-52,1.3184804602078263e-75,1.8604188071268669e-32,6.836416044795351e-61,1.5064104468059226e-10,4.3939787059481251e-11,9.9579815795963658e-16,4.3264206295070377e-22,9.95800103254557e-16,4.7240717835402426e-31,4.3032239508467438e-30
7.182109740571173e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362530812585,0.099999999774036938,0.099999999967045172,9.845478986357777e-92,2.0342171215667832e-34,7.5007928954355527e-31,6.6586653316048735e-51,2.6672373724333166e-34,4.2515748032258177e-33,8.770007329423186e-21,1.7043648176955013e-77,3.7168941458891202e-21,4.2562601995595833e-50,4.9002480815941584e-39,1.5724494437732498e-51,5.3502752596744395e-75,5.2486952945526797e-32,3.1333905627425657e-60,2.2596156579422083e-10,6.5909680851306567e-11,1.4936960267957674e-15,9.1906968758800601e-22,1.4937001608394201e-15,1.3504080021049742e-30,1.0570599228443313e-29
9.576146341901668e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362521083445,0.099999999698715938,0.099999999956060223,5.8767943136118085e-91,5.1581870822569712e-34,1.2796904373109434e-30,1.5458015658005978e-50,5.8117634861951983e-34,8.1537222870797561e-33,1.3575871084352929e-20,7.7612909828961091e-77,4.9558590517866708e-21,1.181410126986754e-49,1.3181581048406938e-38,3.6504234579231014e-51,1.4710148686602046e-74,1.0987315921312707e-31,9.9331586506209048e-60,3.0128208557325514e-10,8.7879574625781919e-11,1.9915931655907135e-15,1.5673620910721827e-21,1.9916002182409678e-15,2.8476723675138961e-30,2.0272423989056457e-29
1.4364219544562656e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362501625166,0.099999999548073898,0.099999999934090325,9.8423384315928462e-90,1.8032506002884844e-33,2.6499862839147495e-30,4.8648152231924963e-50,1.686971821417273e-33,1.9995071813345808e-32,2.5280413188529147e-20,1.042858363616039e-75,7.4337890633120054e-21,5.3774784782945971e-49,5.3289679504457513e-38,1.1488302254227066e-50,5.8175727882163442e-74,2.977180768455481e-31,5.3656729762189424e-59,4.5192312199911265e-10,1.3181936213401398e-10,2.9873857298227009e-15,3.2434261841236945e-21,2.9874003330210516e-15,7.7745609724856068e-30,4.9713312830142879e-29
1.9152292747223646e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362482166887,0.099999999397431885,0.099999999912120427,4.8462956343398498e-89,4.5045918348299602e-33,4.5078646899312214e-30,1.1371738799110536e-49,3.6892100169605774e-33,3.9045368353201486e-32,4.0264126941133454e-20,4.9291966007562452e-75,9.9117193877893958e-21,1.5834114925658724e-48,1.4429902100666677e-37,2.6854457262985653e-50,1.5925671518879774e-73,6.1994126089546181e-31,1.8008347951039459e-58,6.0256415351719132e-10,1.7575914957844527e-10,3.983175609443742e-15,5.5136341126452013e-21,3.9832004482176923e-15,1.6260831719279337e-29,9.7077645706950833e-29
2.8728439152545627e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362443250322,0.099999999096147846,0.099999999868180645,1.2342531022758015e-87,2.0839582029236434e-32,9.8265301801577844e-30,4.6713827646529999e-49,1.2271997923832262e-32,1.1142736962927212e-31,8.0999153754407562e-20,1.2334557132741379e-73,1.4867581064369325e-20,9.9358371618466184e-48,7.2282735523074194e-37,1.103150987641246e-49,9.6186905734991168e-73,1.9439670574183761e-30,1.7617888954583718e-57,9.03846200437919e-10,2.6363872425781373e-10,5.9747465534159974e-15,1.1999589760975741e-20,5.9748006853995855e-15,5.1291065751844602e-29,2.7703938954315555e-28
3.830458555786761e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362404333769,0.099999998794863834,0.099999999824240862,8.079786253845934e-87,6.0383151548341853e-32,1.7260040720526665e-29,1.2748784730332422e-48,2.8549341994810213e-32,2.3974173271132334e-31,1.3592800693352707e-19,7.8460530151756242e-73,1.9823444095567753e-20,3.4883015292280638e-47,2.1668027373620208e-36,3.0106362892261359e-49,3.2886266228869004e-72,4.4044848545877511e-30,7.642996856363271e-57,1.2051282261152407e-09,3.5151829866103185e-10,7.9663058771283355e-15,2.104468828002987e-20,7.9664009370043189e-15,1.1655423136012478e-28,5.9606445285812984e-28
5.745687836851157e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362326500657,0.099999998192295866,0.099999999736361284,2.3584151139789949e-85,3.0619074351066983e-31,3.8515505247496064e-29,5.9729039727232911e-48,9.7209219231142771e-32,7.4899990280843391e-31,2.8856293141220804e-19,2.1607034186782839e-71,2.9735174240541882e-20,2.4549960041135813e-46,1.1185311551791092e-35,1.4105063228092837e-48,2.363584008541568e-71,1.4626528083355627e-29,8.5490988532268485e-56,1.8076922134460755e-09,5.2727744663524297e-10,1.1949389503602352e-14,4.6805029683767903e-20,1.1949601526332153e-14,3.8827063831463623e-28,1.862220927261013e-27
9.576146398979948e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362170834466,0.099999996987160181,0.09999999956060214,1.6469360452113179e-83,2.5218221847572112e-30,1.0668145787455951e-28,4.5970999477124456e-47,4.6233436870748307e-31,3.3216215961822662e-30,7.6498247092928171e-19,1.4115162114180818e-69,4.9558650864960289e-20,3.1180783651036107e-45,9.0978079029235523e-35,1.0856090414485142e-47,3.2778560590929345e-70,6.8290483233738091e-29,2.0223145881190073e-54,3.0128199319473174e-09,8.7879573925419106e-10,1.9915416639831724e-14,1.2874112991502367e-19,1.9916003322528112e-14,1.8166347612843248e-27,8.2584640881698312e-27
1.7237063523237532e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361859502178,0.099999994576889836,0.099999999209083854,2.0951301385774238e-81,2.8395114386309829e-29,3.4642692667100374e-28,4.9826817339496896e-46,2.7777857265312465e-30,1.9078368725769358e-29,2.4025819323653499e-18,1.6699089413552415e-67,8.9205669469257736e-20,5.9241106860001715e-44,9.9840119684968655e-34,1.1766645120758812e-46,6.894258973181484e-69,4.0405893554462543e-28,7.5262252776093409e-53,5.4230743440330215e-09,1.5818323111727807e-09,3.5846910317152036e-14,4.1213830416561678e-19,3.5848811555137808e-14,1.0751231543379851e-26,4.7433996075711722e-26
3.25588977717527e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361236838024,0.099999989756353241,0.099999998506047308,3.6967699076505274e-79,3.7493839520736423e-28,1.2456939787883706e-27,6.5321369516692829e-45,1.9123538759039429e-29,1.2808756183288801e-28,8.4167230657547708e-18,2.8179261332114556e-65,1.6849996810754025e-19,1.431330420736427e-42,1.2910730373461449e-32,1.542569693297088e-45,1.814775989885232e-67,2.7266324329324792e-27,3.6082326978219894e-51,1.024357906842132e-08,2.9879054017479311e-09,6.7707655404868239e-14,1.4403306234866811e-18,6.7714463297513192e-14,7.2385499837457378e-26,3.1845942668689953e-25
6.320256626878304e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359991511377,0.099999980115296469,0.099999997099974328,7.6443966529280719e-77,5.2924849551800735e-27,4.7722430234037388e-27,9.4514940012482053e-44,1.416554672942287e-28,9.3647210686683163e-28,3.1399523822835683e-17,5.8028378447186047e-63,3.2708961112406662e-19,3.9556550448476694e-41,1.8004311049327844e-31,2.2319784230121913e-44,5.5524023518676436e-66,1.9503892352575997e-26,1.9873953055271065e-49,1.9884572117819932e-08,5.8000513699717461e-09,1.3142017779476317e-13,5.2174232101681506e-18,1.3144603280702951e-13,5.1460414111683823e-25,2.3283021386812324e-24
1.2448990326284371e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934357500864732,0.099999960833248469,0.09999999428782877,1.6759176675215896e-74,7.5246209661840728e-26,1.9128483830895667e-26,1.4376303235649604e-42,1.0896944873861376e-27,7.1571146567886976e-27,1.2117186108498326e-16,1.3286017214392217e-60,6.4427308018635208e-19,1.1741592402833884e-39,2.5481417629895937e-30,3.3949767565340623e-43,2.0745404603452411e-64,1.4060544076234501e-25,1.1778954868207102e-47,3.9166492619145429e-08,1.1424342455588572e-08,2.5880936278208946e-13,1.8779039220723891e-17,2.5891111134103594e-13,3.661376542935392e-24,1.7794145710715738e-23
1.857772402569044e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355010226953,0.099999941551287941,0.099999991475683808,1.7384852847022849e-73,3.0307473782559481e-25,4.3732846882343837e-26,6.0189131807372821e-42,3.4232200753841177e-27,2.2443092824696219e-26,2.6933827661494941e-16,1.4892441556757719e-59,9.6146212673339535e-19,7.1104921773138825e-39,1.0652927068622985e-29,1.4213718628034073e-42,1.3062248962832552e-63,4.2335591388452434e-25,8.548506545107032e-47,5.8448325657384563e-08,1.7048632407904165e-08,3.8615074961150996e-13,3.9351004908893337e-17,3.8637977545939345e-13,1.0922707562186214e-23,5.5797955760181215e-23
2.4706457725096507e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352519598039,0.09999992226941487,0.099999988663539374,1.2446802247366719e-72,8.2117224498464246e-25,7.9298778607082738e-26,1.6917600224673928e-41,7.7679481464755168e-27,5.0882683121854209e-26,4.7587792453485905e-16,1.0797988152935079e-58,1.2786567509560654e-18,2.6440161974316093e-38,2.9609746561024153e-29,3.9951074933052263e-42,5.4976854560634153e-63,9.2358200841773158e-25,3.6977426837320653e-46,7.7730071232875378e-08,2.2672921228092736e-08,5.1344435911726152e-13,6.5701819801229564e-17,5.1385325665580008e-13,2.3614925333807488e-23,1.2650338957594791e-22
3.0835191424502574e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934350028977979,0.099999902987629258,0.099999985851395523,6.2582172844814055e-72,1.7956825430375332e-24,1.2656396991443026e-25,3.836094177091272e-41,1.4770098568664779e-26,9.6701093906535064e-26,7.4076924431003498e-16,5.6383349878436371e-58,1.5958569530964471e-18,7.4925747299777923e-38,6.5721962607524549e-29,9.0589751840871912e-42,1.8558939802765736e-62,1.6902131103032738e-24,1.2005295181007343e-45,9.7011729345994395e-08,2.8297208917146221e-08,6.4069021284431079e-13,9.6767470873170407e-17,6.4133261893272457e-13,4.2823652316922715e-23,2.4041420521822378e-22
