Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),H2OX(23),CO2X(24),CHOX(61)
1.0123967783716187e-08,0.09977366400000001,0.80000000000000004,0.0,0.28618605078860493,0.09775894913669346,0.099542017829795437,6.3904966343599141e-13,5.1210630133384995e-13,3.3486831074429853e-10,1.0643466136086372e-09,4.5133551797175585e-23,3.3719515450657241e-19,5.7704404363360982e-14,5.0513257930743789e-43,1.7435141953496929e-12,1.9896420839448586e-29,2.0518568181529411e-22,1.320690930398836e-23,5.1529544756692475e-27,6.6550817188003764e-16,1.1752854438526905e-32,0.0022408899738618499,0.00091588217347774977,1.3126921568323283e-11,3.6062584931283931e-11,6.42801022238323e-07,3.1935262251426549e-16,3.4948830268739965e-12,7.8743049550932528e-08,8.1064728150632367e-08,2.5694246596327663e-12,3.3999490814984294e-16,1.4262201310688289e-15,9.5898516886886037e-17
1.0205906345827757e-08,0.09977366400000001,0.80000000000000004,0.0,0.28616658352523205,0.097746811402547082,0.099538356882361262,6.6567606033288999e-13,5.3002332102229513e-13,3.4758857849291205e-10,1.0997021510546508e-09,4.614600762891114e-23,3.4287177193370883e-19,5.8238231420402956e-14,5.2689550670593355e-43,1.7820894304821339e-12,2.0412349233792961e-29,2.1306585685161392e-22,1.3847681902382312e-23,5.3721374648218453e-27,6.859960900277909e-16,1.2149866277665591e-32,0.0022530252959158544,0.00092320211569806693,1.322302292617606e-11,3.6891352786654611e-11,6.52422475680878e-07,3.2169078862074589e-16,3.5636506329964847e-12,7.9203201863923842e-08,8.298112058535434e-08,2.676219545232449e-12,3.4831138011827375e-16,1.471702916386249e-15,9.9641726623228904e-17
1.0270860720248612e-08,0.09977366400000001,0.80000000000000004,0.0,0.28615120462740118,0.097737241905553107,0.099535455223408759,6.8738266497566834e-13,5.4458743053891168e-13,3.5794236994620071e-10,1.1283075397552164e-09,4.6959128657888738e-23,3.4740878675596487e-19,5.8662623685007027e-14,5.4469221143358616e-43,1.8130635793046164e-12,2.0828121939344553e-29,2.1948231958204222e-22,1.4373261262093258e-23,5.5510081855597691e-27,7.0256869186862495e-16,1.2471864933865707e-32,0.002262592868412381,0.00092900386831197914,1.3299182265535623e-11,3.7557190391913855e-11,6.6009857303650611e-07,3.2354376613869956e-16,3.6185999192593341e-12,7.9562978862339821e-08,8.4517082402428405e-08,2.763382598594218e-12,3.5500851265344099e-16,1.5084438861167113e-15,1.0268565135123963e-16
1.0335815094669467e-08,0.09977366400000001,0.80000000000000004,0.0,0.28613587253593942,0.09772771845041972,0.099532553960430897,7.0962892371121369e-13,5.5947691393977479e-13,3.685396217974884e-10,1.1574294618229674e-09,4.7781614861056324e-23,3.5197865163892211e-19,5.9088102409448337e-14,5.6298238693484789e-43,1.8443888455436013e-12,2.1249960074821051e-29,2.2605174281996767e-22,1.4914812650474531e-23,5.7344956389700466e-27,7.1943813681398413e-16,1.2800403596874727e-32,0.0022721143881014485,0.00093480481363805972,1.3375322114202547e-11,3.82309085161916e-11,6.678179568807096e-07,3.2539627360250747e-16,3.6739321052413438e-12,7.9918372512352972e-08,8.606785691563279e-08,2.85280750233761e-12,3.6179905901864116e-16,1.5457956618201656e-15,1.0579836715954781e-16
1.0400769469090323e-08,0.09977366400000001,0.80000000000000004,0.0,0.28612058702885668,0.097718240817151997,0.099529653092434459,7.324237636215751e-13,5.7469754244204919e-13,3.7938454471468924e-10,1.1870725597403846e-09,4.861351745118355e-23,3.565814493712121e-19,5.9514677298560743e-14,5.8177697185836642e-43,1.8760670579275827e-12,2.1677923291345514e-29,2.3277682060128958e-22,1.5472694682014064e-23,5.9226823074474543e-27,7.3660789590505443e-16,1.3135577449743678e-32,0.0022815900749818046,0.00094060495369898865,1.3451442581118819e-11,3.8912551386111745e-11,6.7558060389526796e-07,3.2724831383703665e-16,3.729645400731328e-12,8.0269415442404976e-08,8.7633403158453627e-08,2.9445379549823584e-12,3.6868394898815295e-16,1.5837624311420222e-15,1.0898082001288493e-16
1.0465723843511178e-08,0.09977366400000001,0.80000000000000004,0.0,0.2861053478852239,0.0977088087868071,0.099526752618431052,7.5577617296112363e-13,5.9025516671311579e-13,3.9048139608618745e-10,1.2172414552649548e-09,4.9454887613518679e-23,3.6121726348951335e-19,5.9942358105241049e-14,6.0108709639273812e-43,1.9081000425528715e-12,2.211207172038898e-29,2.396602777154145e-22,1.6047270913091121e-23,6.1156513989190971e-27,7.5408145905284385e-16,1.3477482610792857e-32,0.0022910201479999083,0.00094640429050892136,1.3527543774240776e-11,3.9602163201433503e-11,6.8338649074788171e-07,3.2909988951602864e-16,3.7857376727850832e-12,8.0616141288997961e-08,8.9213679197385736e-08,3.0386182064801745e-12,3.7566412088747101e-16,1.6223483936389967e-15,1.1223397096440955e-16
1.0553763823209557e-08,0.09977366400000001,0.80000000000000004,0.0,0.2860847661739821,0.097696096899797233,0.099522821906490117,7.8833452480027538e-13,6.1189070800962433e-13,4.0593204887356245e-10,1.2589802873029995e-09,5.0610495571166835e-23,3.6755355845122077e-19,6.0523824931671408e-14,6.281034776864973e-43,1.9520875249184587e-12,2.2710503608547332e-29,2.4924794482690121e-22,1.6853366110473741e-23,6.384988181916651e-27,7.7825657052438491e-16,1.3951823667678238e-32,0.0023037293645684679,0.00095426350625525149,1.3630661717815373e-11,4.0549671260567841e-11,6.9403566952021921e-07,3.3160880172800558e-16,3.8623669860490647e-12,8.1079268538389693e-08,9.1379041499093614e-08,3.1699667821372292e-12,3.8527892248561534e-16,1.6756440832969663e-15,1.1675791065843489e-16
1.0641803802907936e-08,0.09977366400000001,0.80000000000000004,0.0,0.28606426869081752,0.097683467852199418,0.09951889191412841,8.2195655216179593e-13,6.3417127194683429e-13,4.2186430067866024e-10,1.3017049279796403e-09,5.178371810627517e-23,3.7395087629773883e-19,6.1107366044507481e-14,6.5611658823544117e-43,1.9967346572787402e-12,2.3320562432820149e-29,2.59138597230892e-22,1.7691740831157517e-23,6.663476343690923e-27,8.0300505441937669e-16,1.4438954022482045e-32,0.0023163557216433601,0.0009621212549670668,1.3733744714926121e-11,4.1512010377355825e-11,7.0476418499386029e-07,3.3411687204702213e-16,3.9396838647478999e-12,8.153461720374186e-08,9.3571276430323952e-08,3.305827863247076e-12,3.9507289493996704e-16,1.7300951254423551e-15,1.214159044938719e-16
1.0729843782606315e-08,0.09977366400000001,0.80000000000000004,0.0,0.28604385489482897,0.097670921107983269,0.099514962638925994,8.5666516441769199e-13,6.5711214264163759e-13,4.3828916830943961e-10,1.3454266975926641e-09,5.2974682437023426e-23,3.8040943169723478e-19,6.1693006150529443e-14,6.8515588573750405e-43,2.0420459636465093e-12,2.3942402266520478e-29,2.6933929367791072e-22,1.8563344176315332e-23,6.9513293918443692e-27,8.2833576646086788e-16,1.4939121400807693e-32,0.0023288997552639817,0.00096997754158482626,1.3836793028310663e-11,4.2489290269615511e-11,7.1557197892236665e-07,3.3662410698445725e-16,4.0176832164880552e-12,8.1982279028570559e-08,9.5790271948639502e-08,3.4463165504793457e-12,4.0504845206884371e-16,1.785711765918487e-15,1.2621037699263584e-16
1.0817883762304694e-08,0.09977366400000001,0.80000000000000004,0.0,0.28602352424861544,0.097658456134590288,0.099511034078478611,8.9248346933729473e-13,6.8072888537658196e-13,4.552178297977667e-10,1.3901568419547054e-09,5.4183515692156708e-23,3.8692944190030148e-19,6.2280770117451797e-14,7.1525152001189089e-43,2.0880259591744181e-12,2.457617889498414e-29,2.798571992601379e-22,1.9469142191908029e-23,7.2487632269350524e-27,8.5425762568729165e-16,1.5452576807231767e-32,0.0023413619979977362,0.00097783237102025454,1.393980691747981e-11,4.3481620555708297e-11,7.2645899299581307e-07,3.3913051252889085e-16,4.0963590913859479e-12,8.2422348473036124e-08,9.8035913435698813e-08,3.5915498551837671e-12,4.1520803782622944e-16,1.842503987446609e-15,1.3114379484018539e-16
1.0905923742003072e-08,0.09977366400000001,0.80000000000000004,0.0,0.28600327621825411,0.097646072402911357,0.099507106230397546,9.2943477068862412e-13,7.0503735040804842e-13,4.7266162540754682e-10,1.4359065313510241e-09,5.5410344912036006e-23,3.9351112675644852e-19,6.2870682973557191e-14,7.4643434677591572e-43,2.1346791501609814e-12,2.5222049842495631e-29,2.9069958612889589e-22,2.0410117938017556e-23,7.5559961256912565e-27,8.8077961434464784e-16,1.5979574561932058e-32,0.0023537429789625398,0.00098568574815636328,1.4042786641721441e-11,4.4489110630297619e-11,7.3742516883276441e-07,3.4163609565788034e-16,4.1757083803147506e-12,8.2854922518951138e-08,1.00308083888995e-07,3.7416467135177747e-12,4.2555412647658326e-16,1.900481323294352e-15,1.3621854704778402e-16
1.0993963721701451e-08,0.09977366400000001,0.80000000000000004,0.0,0.28598311027327827,0.097633769387264521,0.099503179092309643,9.6754256588151111e-13,7.300536768161637e-13,4.9063205863767661e-10,1.482686859621508e-09,5.6655297049653116e-23,4.0015470873053546e-19,6.346276990733099e-14,7.7873594180108374e-43,2.1820100340561578e-12,2.5880174399658721e-29,3.0187383421272967e-22,2.1387271555169068e-23,7.8732487239683812e-27,9.0791077777848452e-16,1.6520372338101796e-32,0.0023660432238491263,0.00099353767784747873,1.4145732456955962e-11,4.5511869811830479e-11,7.4847044798023138e-07,3.4414086274442594e-16,4.2557263209106412e-12,8.3280100488055799e-08,1.0260666410840674e-07,3.8967280005065558e-12,4.3608922457290429e-16,1.9596538679208884e-15,1.4143709277691924e-16
1.108200370139983e-08,0.09977366400000001,0.80000000000000004,0.0,0.28596302588665434,0.097621546565372683,0.099499252661857066,1.0068305437840733e-12,7.5579429638295508e-13,5.0914079722316627e-10,1.5305088432714252e-09,5.7918498971545797e-23,4.0686041291918792e-19,6.4057056267096445e-14,8.1218861524503223e-43,2.2300230994668041e-12,2.655071365094599e-29,3.1338743194457353e-22,2.2401620334876084e-23,8.2007439997609622e-27,9.3566022432608684e-16,1.7075231199676304e-32,0.0023782632549432972,0.0010013881649192672,1.424864461517221e-11,4.655000735301834e-11,7.5959477190951569e-07,3.4664481925456117e-16,4.3364062518137724e-12,8.3697983859915528e-08,1.0493153287885083e-07,4.0569165440791483e-12,4.4681587052131447e-16,2.0200316616669707e-15,1.4680196732135508e-16
1.1170043681098209e-08,0.09977366400000001,0.80000000000000004,0.0,0.28594302253476006,0.097609403418341428,0.09949532693669727,1.0473225824562025e-12,7.8227593746845915e-13,5.281996741349038e-10,1.5793834206252384e-09,5.9200077458796991e-23,4.1362846706719794e-19,6.4653567560650112e-14,8.4682542605258172e-43,2.2787228261620169e-12,2.7233830502346498e-29,3.2524797697887873e-22,2.345419878818886e-23,8.538707256074475e-27,9.6403712520833551e-16,1.7644415639237388e-32,0.0023904035911481137,0.0010092372141687611,1.4351523369131098e-11,4.7603632218276425e-11,7.7079808200527355e-07,3.4914797214163389e-16,4.4177463768988995e-12,8.410867608278837e-08,1.0728256715290975e-07,4.2223371390874896e-12,4.5773663276540124e-16,2.0816231651631174e-15,1.5231556000683172e-16
1.1258083660796588e-08,0.09977366400000001,0.80000000000000004,0.0,0.28592309969736279,0.09759733943063699,0.099491401914502869,1.0890427469959033e-12,8.0951562892988487e-13,5.478206885740268e-10,1.6293214510926015e-09,6.0500159207976003e-23,4.2045910158386693e-19,6.5252329454898134e-14,8.8268019678708721e-43,2.3281136850780636e-12,2.7929689709493059e-29,3.374631769144163e-22,2.4546058712512045e-23,8.887366103671185e-27,9.9305071442146983e-16,1.8228193616768257e-32,0.0024024647480058894,0.0010170848303643844,1.4454368969980733e-11,4.8672853242623309e-11,7.8208031956608055e-07,3.5165032862649682e-16,4.4997447059411975e-12,8.4512282403134426e-08,1.0965964222653723e-07,4.3931165612554052e-12,4.6885411413067387e-16,2.144438185182862e-15,1.5798028538069262e-16
1.1337319642525129e-08,0.09977366400000001,0.80000000000000004,0.0,0.28590523755634167,0.097586549099529768,0.099487869993651876,1.1276609815660244e-12,8.3469380395517442e-13,5.6597028123006924e-10,1.6751838421678904e-09,6.1686157718503194e-23,4.2666037145737763e-19,6.5793160764943566e-14,9.1601942793465031e-43,2.3731600642658299e-12,2.8566995393739917e-29,3.4876654629222293e-22,2.5563201593082042e-23,9.2104937631767056e-27,1.0197149956350769e-15,1.8766295565914409e-32,0.0024132525142408672,0.0010241464635974589,1.4546901865767275e-11,4.9648576936051368e-11,7.9230176776982301e-07,3.5390177192455084e-16,4.5740980821063779e-12,8.4869557951362802e-08,1.1182117040835139e-07,4.5515062257793836e-12,4.7903022122398709e-16,2.2020264050373094e-15,1.6320996603221431e-16
1.141655562425367e-08,0.09977366400000001,0.80000000000000004,0.0,0.28588743983888248,0.097575822101465093,0.099484338638654427,1.1673114432524095e-12,8.6051288531425529e-13,5.8459404370060583e-10,1.7219241661870439e-09,6.2887338672262009e-23,4.329126919878163e-19,6.6335854914904116e-14,9.5039899773178011e-43,2.4187731217382576e-12,2.9214880131173617e-29,3.6036929412463415e-22,2.6613819720085824e-23,9.5426402145076403e-27,1.0469093444869982e-15,1.9316638478497146e-32,0.0024239769312300132,0.0010312069433321234,1.4639408283942461e-11,5.0637100905843168e-11,8.0258705668010605e-07,3.5615257844935747e-16,4.648976320034216e-12,8.5221259401291513e-08,1.1400359652874708e-07,4.7144360828361687e-12,4.8936974973407119e-16,2.2606196201682243e-15,1.6856597854881826e-16
1.1487868007809355e-08,0.09977366400000001,0.80000000000000004,0.0,0.2858714766675684,0.097566221647994611,0.099481160901584709,1.2038942244218472e-12,8.8430881850764085e-13,6.0176836124744711e-10,1.7647474972628725e-09,6.3981458715593384e-23,4.3858357219477384e-19,6.6825888112671387e-14,9.8225182972445899e-43,2.4603120621847388e-12,2.9807123998179791e-29,3.7107256934729245e-22,2.7588660755731906e-23,9.849424101859764e-27,1.0718431365308657e-15,1.9822580611207262e-32,0.0024335750478837268,0.0010375603916766205,1.4722641569270345e-11,5.1537782077985441e-11,8.1189836497422967e-07,3.5817776397671132e-16,4.7168139371057416e-12,8.5533090781778228e-08,1.1598557036257493e-07,4.865034623064368e-12,4.9881667606330571e-16,2.3142188189908345e-15,1.7349589498102539e-16
1.155918039136504e-08,0.09977366400000001,0.80000000000000004,0.0,0.28585556510785343,0.097556671927970753,0.099477983620299637,1.2413407740032628e-12,9.086441169982524e-13,6.1934083196724511e-10,1.8082938458258187e-09,6.5088018381918963e-23,4.4429607177205077e-19,6.731745958415672e-14,1.0149881854095662e-42,2.5023149959748302e-12,3.0408128706979924e-29,3.8202739467407241e-22,2.8591860269297746e-23,1.016377684499592e-26,1.0972168711398457e-15,2.0338751502844158e-32,0.0024431224179755589,0.0010439129109332892,1.4805853679443521e-11,5.2448953169849106e-11,8.2126131803587518e-07,3.6020244052808417e-16,4.7850724690362703e-12,8.584053046329147e-08,1.179843268928034e-07,5.0194602780858121e-12,5.0839901651548396e-16,2.3686426996305146e-15,1.7853096664070887e-16
1.1630492774920726e-08,0.09977366400000001,0.80000000000000004,0.0,0.28583970489125438,0.097547172675338897,0.099474806793598158,1.2796643162237774e-12,9.3352857799424291e-13,6.3731823808205348e-10,1.8525687902769117e-09,6.6207084806191588e-23,4.5005031966904562e-19,6.7810583349199395e-14,1.0486279742968832e-42,2.5447842779808581e-12,3.1017986444567892e-29,3.9323813476126101e-22,2.9624019130279826e-23,1.0485824826764111e-26,1.123035605547175e-15,2.0865302143591139e-32,0.0024526193075645039,0.0010502645035678586,1.4889044741831125e-11,5.3370671723548665e-11,8.3067588443396433e-07,3.6222661136746611e-16,4.8537503761342551e-12,8.614363759411787e-08,1.1999979696995968e-07,5.1777852658766353e-12,5.1811823520014017e-16,2.4238959868532009e-15,1.8367252661985036e-16
1.1701805158476412e-08,0.09977366400000001,0.80000000000000004,0.0,0.28582389575069644,0.097537723625441025,0.099471630420285381,1.3188781510737748e-12,9.5897213744486922e-13,6.5570743565880536e-10,1.8975778740307744e-09,6.733872508908739e-23,4.5584644601993339e-19,6.8305273495288314e-14,1.0831914716184968e-42,2.5877222592819575e-12,3.1636790262518621e-29,4.04709203258038e-22,3.068574579759834e-23,1.0815695382154957e-26,1.1493044237543566e-15,2.1402385111574498e-32,0.002462065981313012,0.0010566151720338341,1.4972214882738899e-11,5.4302995230233361e-11,8.4014203269053939e-07,3.6425027964026074e-16,4.9228459405075554e-12,8.6442471718169923e-08,1.2203191110969022e-07,5.3400826892470296e-12,5.2797581157151408e-16,2.4799834061974596e-15,1.8892192022321975e-16
1.1773117542032098e-08,0.09977366400000001,0.80000000000000004,0.0,0.28580813742050626,0.097528324515008188,0.09946845449917277,1.358995653638565e-12,9.8498487147494447e-13,6.7451535494712067e-10,1.9433266054444216e-09,6.8483006297295845e-23,4.6168458214927305e-19,6.8801544177437001e-14,1.1186993241943339e-42,2.6311312871651137e-12,3.2264634087573239e-29,4.1644506305401766e-22,3.1777656341206714e-23,1.1153516792073623e-26,1.1760284364928952e-15,2.195015458777134e-32,0.0024714627024943385,0.0010629649187725129,1.505536422749738e-11,5.5245981121785759e-11,8.4965973127906922e-07,3.6627344846409956e-16,4.992357512529649e-12,8.6737092722777125e-08,1.2408059954460313e-07,5.5064265405899821e-12,5.379732404158113e-16,2.5369096351177774e-15,1.9428049709457481e-16
1.1844429925587783e-08,0.09977366400000001,0.80000000000000004,0.0,0.28579242963640489,0.097518975082153361,0.09946527902907798,1.4000302734484349e-12,1.0115769978229316e-12,6.9374900071617577e-10,1.9898204577602357e-09,6.963999546383084e-23,4.6756486057760132e-19,6.9299409618058576e-14,1.1551725563787988e-42,2.675013705126153e-12,3.2901612732308526e-29,4.2845022652577981e-22,3.2900374463373155e-23,1.1499418277122989e-26,1.2032127811859494e-15,2.2508766371069122e-32,0.0024808097329998609,0.0010693137462130034,1.5138492900570349e-11,5.6199686770151443e-11,8.592289486229896e-07,3.6829612094232748e-16,5.062283522669361e-12,8.7027560787926706e-08,1.2614579227488282e-07,5.6768917066182743e-12,5.4811203183212933e-16,2.5946793136985104e-15,1.9974961034373018e-16
1.1915742309143469e-08,0.09977366400000001,0.80000000000000004,0.0,0.28577677213549968,0.097509675066364071,0.099462104008824853,1.4419955338497896e-12,1.0387588772894805e-12,7.1341545259028724e-10,2.0370648690719248e-09,7.0809759588330477e-23,4.734874150270169e-19,6.9798884106840975e-14,1.1926325761146723e-42,2.7193718528706312e-12,3.3547821905921585e-29,4.4072925578356545e-22,3.405453151999371e-23,1.185352999137998e-26,1.230862621909919e-15,2.3078377893532963e-32,0.0024901073333463528,0.0010756616567722402,1.5221601025507468e-11,5.7164169487674065e-11,8.6884965309427494e-07,3.7031830015150604e-16,5.1326224697106495e-12,8.7313936336985788e-08,1.282274191174249e-07,5.8515539730849096e-12,5.5839371157150855e-16,2.6532970425638134e-15,2.0533061722793951e-16
1.1987054692699154e-08,0.09977366400000001,0.80000000000000004,0.0,0.28576116465627771,0.097500424208495237,0.09945892943724341,1.4849050313893007e-12,1.0665410151963101e-12,7.3352186538318884e-10,2.0850652423139824e-09,7.1992365637344268e-23,4.7945238042674921e-19,7.0299982000622447e-14,1.2311011810957085e-42,2.7642080663146372e-12,3.4203358225131587e-29,4.5328676291753707e-22,3.5240766541788476e-23,1.2215983016162221e-26,1.2589831493559643e-15,2.3659148235883996e-32,0.0024993557626832117,0.0010820086528550087,1.5304688724963507e-11,5.813948652661134e-11,8.7852181301199935e-07,3.7233998914905264e-16,5.2033729283762394e-12,8.7596279988820842e-08,1.3032540975353303e-07,6.0304900294866996e-12,5.6881982114462443e-16,2.7127673839830287e-15,2.110248787941385e-16
1.205836707625484e-08,0.09977366400000001,0.80000000000000004,0.0,0.28574560693859818,0.0974912222507619,0.09945575531316983,1.5287724352091937e-12,1.0949340628528077e-12,7.5407546943115909e-10,2.1338269452698406e-09,7.3187880544620516e-23,4.8545989291871775e-19,7.0802717723267205e-14,1.2706005650271584e-42,2.8095246775855031e-12,3.486831922518473e-29,4.6612741024343341e-22,3.6459726255331837e-23,1.2586909353796924e-26,1.2875795807914381e-15,2.4251238143164208e-32,0.0025085552787996487,0.0010883547368539604,1.538775612070504e-11,5.912569507907045e-11,8.8824539664091516e-07,3.7436119097078625e-16,5.2745335465803665e-12,8.7874652511210568e-08,1.3243969377531431e-07,6.2137774737531981e-12,5.7939191797000538e-16,2.7730948630734027e-15,2.1683375996203479e-16
1.2129679459810525e-08,0.09977366400000001,0.80000000000000004,0.0,0.28573009872368599,0.097482068936732072,0.099452581635446305,1.5736114864559513e-12,1.1239488190296242e-12,7.7508357092508029e-10,2.183355310595854e-09,7.4396371211393623e-23,4.9151008986307796e-19,7.1307105765541191e-14,1.3111533239807314e-42,2.8553240150224666e-12,3.5542803370956608e-29,4.7925591054771866e-22,3.7712065104005215e-23,1.2966441921401785e-26,1.3166571600212504e-15,2.4854810040577584e-32,0.0025177061381318473,0.0010946999111496375,1.5470803333613374e-11,6.0122852276811468e-11,8.9802037219003503e-07,3.763819086313545e-16,5.3461030458412079e-12,8.8149114775512881e-08,1.3457020073080354e-07,6.4014948169220405e-12,5.9011157556421674e-16,2.8342839685226383e-15,2.2275862950786882e-16
1.2200991843366211e-08,0.09977366400000001,0.80000000000000004,0.0,0.28571463975412353,0.097472964011319732,0.099449408402921186,1.6194359977046656e-12,1.1535962314400364e-12,7.9655355224136674e-10,2.2336556358617419e-09,7.5617904506668827e-23,4.9760310984375917e-19,7.1813160684988003e-14,1.3527824628496583e-42,2.9016084031772323e-12,3.6226910068157638e-29,4.926770273323429e-22,3.8998445268919911e-23,1.335471454467934e-26,1.3462211573491532e-15,2.5470028049517679e-32,0.0025268085957700784,0.0011010441781104951,1.555383048369126e-11,6.1131015191058608e-11,9.0784670781122213e-07,3.7840214512460315e-16,5.4180802212562597e-12,8.841972771265016e-08,1.3671686016775399e-07,6.5937214877999418e-12,6.0098038370023686e-16,2.8963391535469366e-15,2.2880086004525822e-16
1.2272304226921897e-08,0.09977366400000001,0.80000000000000004,0.0,0.28569922977384393,0.097463907220777607,0.099446235614448777,1.6662598523989398e-12,1.1838873982297746e-12,8.184928722717009e-10,2.284733183608577e-09,7.6852547267502804e-23,5.037390926739891e-19,7.2320897105804862e-14,1.3955114019097762e-42,2.9483801628144669e-12,3.6920739674647609e-29,5.0639557505913767e-22,4.031953668981541e-23,1.3751861951723528e-26,1.3762768695389521e-15,2.6097058003792793e-32,0.0025358629054657834,0.0011073875400929231,1.5636837690068259e-11,6.2150240832320076e-11,9.1772437159778801e-07,3.8042190342355243e-16,5.4904639411725764e-12,8.8686552270455855e-08,1.388796016760506e-07,6.7905378376084332e-12,6.119999485725199e-16,2.9592648367955825e-15,2.3496182802481732e-16
1.2343616610477582e-08,0.09977366400000001,0.80000000000000004,0.0,0.28568386852812483,0.097454898312690247,0.099443063268889409,1.7140970043051776e-12,1.2148335694752266e-12,8.4090906675156623e-10,2.3365931814238758e-09,7.8100366299280018e-23,5.0991817940180668e-19,7.2830329718719055e-14,1.439363983488062e-42,2.9956416109122176e-12,3.7624393511860202e-29,5.2041641939377818e-22,4.1676017085923203e-23,1.4158019766840555e-26,1.4068296197756335e-15,2.6736067466050433e-32,0.0025448693196386141,0.0011137299994412708,1.5719825071006099e-11,6.3180586150197256e-11,9.2765333158309604e-07,3.8244118648060612e-16,5.56325314693349e-12,8.8949649372370993e-08,1.4105835492875816e-07,6.9920251446143434e-12,6.2317189296780042e-16,3.0230654032593907e-15,2.4124291372820828e-16
1.2414928994033268e-08,0.09977366400000001,0.80000000000000004,0.0,0.28566855576357991,0.097445937035966892,0.099439891365109376,1.76296147698091e-12,1.2464461486895999e-12,8.6380974858760768e-10,2.3892408220324401e-09,7.9361428375986242e-23,5.1614051231556391e-19,7.3341473280864156e-14,1.4843644787380724e-42,3.0433950606622419e-12,3.8337973876335613e-29,5.3474447744927626e-22,4.3068571976804092e-23,1.4573324504388446e-26,1.4378847576264145e-15,2.7387225744398046e-32,0.0025538280893834414,0.0011200715584878734,1.5802792743904297e-11,6.4222108033194901e-11,9.3763355573917515e-07,3.8445999722768032e-16,5.6364468524868669e-12,8.9209079877463781e-08,1.4325304972183098e-07,7.1982656187453203e-12,6.3449785643269767e-16,3.0877452051877219e-15,2.4764550126663803e-16
1.2486241377588953e-08,0.09977366400000001,0.80000000000000004,0.0,0.28565329122815308,0.09743702314083455,0.099436719901980913,1.81286736325759e-12,1.2787366943369028e-12,8.8720260818381903e-10,2.4426812634020221e-09,8.0635800240480114e-23,5.2240623494941681e-19,7.3854342615656607e-14,1.530537594523204e-42,3.0916428214702721e-12,3.90615840513613e-29,5.4938471802902413e-22,4.4497894703182031e-23,1.4997913562639209e-26,1.4694476590017116e-15,2.805070390922015e-32,0.0025627394644773187,0.0011264122195530767,1.5885740825305536e-11,6.5274863308527041e-11,9.4766501197533882e-07,3.8647833857634013e-16,5.7100441439298903e-12,8.9464904541765777e-08,1.454636160124932e-07,7.4093424061905633e-12,6.4597949544255431e-16,3.1533085630013237e-15,2.5417097858151905e-16
1.2557553761144639e-08,0.09977366400000001,0.80000000000000004,0.0,0.2856380746711113,0.097428156378831232,0.099433548878382072,1.8638288247382473e-12,1.3117169213538671e-12,9.1109541376655318e-10,2.4969196288635063e-09,8.1923548604761274e-23,5.2871549208880429e-19,7.4368952612672371e-14,1.5779084804102923e-42,3.1403871989561992e-12,3.9795328318722555e-29,5.6434216186940855e-22,4.596468644779376e-23,1.5431925217665635e-26,1.5015237261160206e-15,2.87266748101951e-32,0.0025716036933864186,0.0011327519849452651,1.5968669430901146e-11,6.6338908741920758e-11,9.5774766813681135e-07,3.8849621341794665e-16,5.7840441789830039e-12,8.9717183980931397e-08,1.4768998395628195e-07,7.6253395939865473e-12,6.5761848357161272e-16,3.2197597662059156e-15,2.6082073744694386e-16
1.2628866144700325e-08,0.09977366400000001,0.80000000000000004,0.0,0.28562290584303679,0.097419336502798756,0.099430378293196925,1.9158600913099086e-12,1.3453987026799319e-12,9.3549601170832663e-10,2.5519610072453398e-09,8.3224740150235724e-23,5.3506842977591616e-19,7.4885318227523635e-14,1.6265027357760979e-42,3.1896304949541877e-12,4.0539311970564706e-29,5.796218818819972e-22,4.7469656256263899e-23,1.5875498617254466e-26,1.5341183874487192e-15,2.941531309351517e-32,0.0025804210232729225,0.00113909085696089,1.6051578675536468e-11,6.7414301037417552e-11,9.6788149200336343e-07,3.9051362462379272e-16,5.858446186390715e-12,8.9965978634222814e-08,1.4993208394275263e-07,7.8463422145875409e-12,6.6941651166339958e-16,3.2871030743037229e-15,2.6759617347439162e-16
1.270017852825601e-08,0.09977366400000001,0.80000000000000004,0.0,0.28560778449582147,0.097410563266876166,0.099427208145315235,1.9689754606705351e-12,1.3797940707952439e-12,9.6041232685042259e-10,2.6078104530216921e-09,8.4539441527978046e-23,5.4146519531514909e-19,7.5403454481735969e-14,1.6763464170283659e-42,3.2393750075127037e-12,4.1293641321368133e-29,5.9522900339528269e-22,4.9013521058012513e-23,1.6328773774848246e-26,1.5672370977047793e-15,3.0116795219311821e-32,0.0025891917000018831,0.0011454288378844974,1.613446867321629e-11,6.8501096837171283e-11,9.7806645128795135e-07,3.9253057504524387e-16,5.9332494652570476e-12,9.0211348729810342e-08,1.5218984662985572e-07,8.0724362504208751e-12,6.81375288001796e-16,3.3553427177019576e-15,2.7449868611931544e-16
