Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20)
5.468913461240012e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999977,0.11866996602996312,0.022821567693054233,4.300689707360444e-117,2.5944028696993444e-55,4.998467060379692e-38,3.4214557364826931e-62,9.7289399972690955e-60,2.7644985046503081e-41,1.1566696370445509e-23,7.5318033625462733e-96,1.1566696370445412e-23,1.2884770636374923e-60,1.3398914191539957e-77,9.6304451414250407e-63,2.9393351597483236e-89,2.7644985046502821e-41,4.6930401595222378e-75,2.2054530527179716e-15,1.0604014266697722e-16
1.0942578367711336e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999537,0.11866996602996091,0.022821567693054181,2.7572855735877564e-115,2.0770998037726364e-54,2.0006894622620643e-37,2.7392449807491647e-61,7.7910425153471466e-59,1.1065198509626845e-40,2.3143441999249168e-23,2.4137848739872962e-94,2.3143441999248771e-23,1.0318266517901371e-59,2.1463211600897135e-76,7.7102118360731057e-62,4.7067659291655945e-88,1.1065198509626637e-40,7.5170202986996501e-74,4.4128222245075538e-15,2.1217241404174279e-16
2.1889908180653983e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999076,0.1186699660299565,0.022821567693054073,1.7662144378298969e-113,1.6623111160516899e-53,8.0053638677539605e-37,2.1922284970697606e-60,6.2359917617826439e-58,4.4275207127018167e-40,4.6296933256855935e-23,7.7298890105286492e-93,4.6296933256854325e-23,8.2587952606806091e-59,3.4361110760483931e-75,6.170512759637059e-61,7.5338907558468672e-87,4.4275207127016503e-40,1.203376103340391e-72,8.8275605680833434e-15,4.2443695679126715e-16
4.378456780653928e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998149,0.11866996602994767,0.022821567693053862,1.1308740212558059e-111,1.3301014560199092e-52,3.2026668250910022e-36,1.7541158738124398e-59,4.9900568177393988e-57,1.771296587915497e-39,9.2603915772067202e-23,2.4744892646916504e-91,9.2603915772060795e-23,6.608709435673072e-58,5.4993760211224221e-74,4.9373477243406803e-60,1.2056678041402422e-85,1.7712965879153639e-39,1.9259241986212661e-71,1.7657037255221425e-14,8.4896604229028862e-16
8.757388705830987e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319996301,0.11866996602993002,0.022821567693053438,7.2391838297387218e-110,1.0641822008801409e-51,1.281170993058909e-35,1.4034259437461877e-58,3.9925508792200891e-56,7.0857629983957518e-39,1.852178808024808e-22,7.9198456132871493e-90,1.8521788080245515e-22,5.2876369211080559e-57,8.8002804827954844e-73,3.9502532261888578e-59,1.9292647393211772e-84,7.0857629983946882e-39,3.0818967239520886e-70,3.53159906294436e-14,1.6980242132882229e-15
1.7515252556185104e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319992598,0.1186699660298947,0.022821567693052588,4.6335865441219551e-108,8.5138617728804421e-51,5.1248925057036476e-35,1.122794055722069e-57,3.1942428857277758e-55,2.8344205328112099e-38,3.704458108632721e-22,2.5345874161502221e-88,3.7044581086316955e-22,4.2303773022572569e-56,1.4081471935453551e-71,3.1603526076505937e-58,3.0869806002126852e-83,2.8344205328103585e-38,4.9313691870639284e-69,7.0633897377671977e-14,3.3961405552836546e-15
3.503098025689334e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319985193,0.11866996602982406,0.022821567693050892,2.9656582441227295e-106,6.8112510889516413e-50,2.0499987097160565e-34,8.9825656543688943e-57,2.5554751839901614e-54,1.133791280225469e-37,7.4090167098471086e-22,8.1110586637504872e-87,7.4090167098430085e-22,3.3844089512214028e-55,2.2531173660612633e-70,2.5283420984032207e-57,4.939294595238122e-82,1.1337912802247881e-37,7.8904582518174646e-68,1.4126971087326486e-13,6.7923732392727765e-15
7.006243565830981e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319970388,0.11866996602968279,0.022821567693047495,1.898073391735456e-104,5.4490655402746552e-49,8.2000782544639908e-34,7.1861378080682237e-56,2.0444124978474649e-53,4.5352112555125504e-37,1.4818133912270136e-21,2.5955994031472845e-85,1.4818133912253743e-21,2.7075700053946766e-54,3.6050532721454e-69,2.0226976839568198e-56,7.9029719167299466e-81,4.5352112555071021e-37,1.2624947248719526e-66,2.8254133786099501e-13,1.358483860724405e-14
1.4012534646114274e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319940773,0.11866996602940025,0.022821567693040702,1.2147836479258381e-102,4.3592783000233341e-48,3.2800479849702642e-33,5.7489443605075265e-55,1.6355429386364673e-52,1.8140937291666665e-36,2.9636368317093204e-21,8.3060151005423899e-84,2.9636368317027625e-21,2.1660731422096021e-53,5.7681376251132774e-68,1.6181677493242723e-55,1.2644835694442316e-79,1.8140937291623076e-36,2.0200086836089379e-65,5.650845918226332e-13,2.7169769343158722e-14
2.8025116806680862e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319881548,0.11866996602883516,0.022821567693027116,7.7746687141970459e-101,3.487432987151582e-47,1.3120225306248362e-32,4.5991691340663002e-54,1.3084395270685318e-51,7.256393370618596e-36,5.9272837126647389e-21,2.6579403539400426e-82,5.9272837126385063e-21,1.7328653689451136e-52,9.2290621120969644e-67,1.2945380403373933e-54,2.0231802175318806e-78,7.2563933705837218e-36,3.2320275928750153e-64,1.130171099690621e-12,5.4339630814876543e-14
5.6050281127814045e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319763098,0.11866996602770498,0.022821567692999947,4.9758050547043063e-99,2.7899505285444362e-46,5.2480967957192115e-32,3.6793407655159423e-53,1.0467536921164605e-50,2.9025610390319908e-35,1.1854577474538796e-20,8.5054339674373071e-81,1.1854577474433863e-20,1.3862950372222753e-51,1.4766532908834964e-65,1.0356319686262747e-53,3.2370937329806783e-77,2.9025610390040914e-35,5.171255107868817e-63,2.260344115205442e-12,1.0867935375786616e-13
1.121006097700804e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319526193,0.11866996602544463,0.022821567692945608,3.1845206998093522e-97,2.2319620783071538e-45,2.0992400528835853e-31,2.943474795703229e-52,8.3740378186892054e-50,1.1610251537621652e-34,2.3709164998139793e-20,2.721742843107983e-79,2.3709164997720064e-20,1.1090371265893096e-50,2.3626479477310776e-64,8.2850618944824577e-53,5.1793548560216655e-76,1.1610251537398457e-34,8.2740169398991582e-62,4.5206901453504641e-12,2.1735879964206118e-13
2.242012670546131e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319052389,0.11866996602092394,0.022821567692836928,2.0380949965514655e-95,1.7855703247401692e-44,8.3969628803363611e-31,2.3547807098527241e-51,6.6992335675008841e-49,4.6441020912841898e-34,4.7418340044753301e-20,8.7095834552676768e-78,4.7418340043074377e-20,8.8723013997060299e-50,3.7802388620832041e-63,6.6280519738426006e-52,8.28697351721382e-75,4.6441020911056329e-34,1.3238434117319422e-60,9.0413822021020372e-12,4.3471769140331452e-13
4.4840258162367856e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631810478,0.11866996601188257,0.02282156769261957,1.304381357287103e-93,1.4284565244788136e-43,3.3587856855826053e-30,1.883824917156047e-50,5.3593881787727247e-48,1.8576411317099275e-33,9.4836690135626408e-20,2.7870677226476766e-76,9.483669012891069e-20,7.0978428741514783e-49,6.048383895450459e-62,5.3024425624836704e-51,1.3259168116727624e-73,1.8576411315670823e-33,2.1181500197312084e-59,1.8082766301451283e-11,8.694354748972744e-13
8.968052107618095e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756316209557,0.11866996599379979,0.022821567692184852,1.1030473331527697e-91,1.1427653252158841e-42,1.3435143806727265e-29,1.5070600733667805e-49,4.287511072530075e-47,7.4305651168250934e-33,1.8967339030795686e-19,8.9186183379870137e-75,1.8967339028109404e-19,5.6782750004193101e-48,9.6774156039931072e-61,4.2419544435215812e-50,2.1214696229701817e-72,7.4305651156823304e-33,3.3890404799588197e-58,3.6165534443534196e-11,1.738871041771006e-12
1.793610469038071e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756312419117,0.11866996595763425,0.022821567691315416,7.0863278563046321e-90,9.1421230203888452e-42,5.3740577335708042e-29,1.2056481144420148e-48,3.4300090691936746e-46,2.9722261644013894e-32,3.7934679061495502e-19,2.8539581273303936e-73,3.7934679050750368e-19,4.5426202797241229e-47,1.5483866058605953e-59,3.3935637125043594e-49,3.3943596086957766e-71,2.9722261634871784e-32,5.4224651254316215e-57,7.2331070501237699e-11,3.4777421750617184e-12
3.5872209855905943e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756304838237,0.11866996588530318,0.022821567689576546,4.535518265723412e-88,7.3136985775844574e-41,2.1496231340047191e-28,9.6451851367994542e-48,2.7440073388065394e-45,1.1888904890342431e-31,7.5869359107830034e-19,9.1326664161958346e-72,7.586935906484946e-19,3.6340963338538307e-46,2.4774186552002577e-58,2.7148510335154918e-48,5.4310012474951265e-70,1.1888904883028746e-31,8.6759444828050281e-56,1.4466214171079538e-10,6.9554844398161412e-12
5.380831502143118e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756297257356,0.11866996581297211,0.022821567687837677,2.2507498664239897e-87,2.0912606980029918e-40,4.5679491830750785e-28,2.7579201410809459e-47,8.1462718563508568e-45,2.5263923034336808e-31,1.1380403913909946e-18,4.3692317558269165e-71,1.1380403904776572e-18,1.0788723582138977e-45,9.4451586976633573e-58,7.762777221529657e-48,1.9989742577770435e-69,2.5263923013424237e-31,3.2822860535716048e-55,2.1699321201450377e-10,1.0433226702743561e-11
8.968052535248164e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756282095596,0.11866996566830997,0.022821567684359934,7.1186070799453e-86,9.6106571325594178e-40,1.2629036023709603e-27,1.2674376249076626e-46,3.8158852689101338e-44,6.9847316976298066e-31,1.8967339914137787e-18,6.5885411619866587e-70,1.8967339888886696e-18,5.053665296782269e-45,7.7670947209218314e-57,3.5674839846681955e-47,1.5380441042114367e-68,6.9847316880191658e-31,2.5904133902734372e-54,3.6165534899852337e-10,1.7388711221290379e-11
1.2196551465042706e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756268450011,0.11866996553811404,0.022821567681229966,3.2643150851823103e-85,2.1633492641905333e-39,2.2488571430583736e-27,2.852989362204477e-46,8.8055425209537533e-44,1.243773773044546e-30,2.5795582309475263e-18,2.4035350468975736e-69,2.5795582264510557e-18,1.166184555258334e-44,2.2653068322604917e-56,8.03037061965808e-47,4.2358628020278475e-68,1.2437737708812004e-30,7.26954544683553e-54,4.9185126935731952e-10,2.3648647282079408e-11
1.5425050394837249e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756254804426,0.11866996540791812,0.022821567678099997,9.4496695121343648e-85,4.088870869009418e-39,3.5104977366609509e-27,5.3923355318671857e-46,1.6954539240720878e-43,1.9415484139536638e-30,3.2623824699660513e-18,6.444872458297632e-69,3.2623824629469973e-18,2.245417787103953e-44,5.1834650434525152e-56,1.5177922998112779e-46,9.5404789048541337e-68,1.9415484098648003e-30,1.6644060322434126e-53,6.2204718661813507e-10,2.9908583336620116e-11
1.865354932463179e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756241158842,0.11866996527772219,0.022821567674970029,2.5076656086420749e-84,6.8343924027456118e-39,5.0325539708611796e-27,9.0130841037885303e-46,2.8826885427503749e-43,2.7833509439997734e-30,3.9452067084978943e-18,1.4807056374314324e-68,3.945206698435569e-18,3.8177623325205003e-44,1.025067796852205e-55,2.5369322029101682e-46,1.8336666841981172e-67,2.7833509371653932e-30,3.2456934787437758e-53,7.5224310095257947e-10,3.6168519385258628e-11
2.5110547184220873e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756213867672,0.11866996501733039,0.022821567668710092,1.1882690019640636e-83,1.4590647552488068e-38,8.6705395247815329e-27,1.9241905650071285e-45,6.3736544878134886e-43,4.7954089613854703e-30,5.3108551844517084e-18,5.3391775550446453e-68,5.3108551671154253e-18,8.4411124056367159e-44,2.8672957283514353e-55,5.4160606510353157e-46,4.7418779163324164e-67,4.7954089467948501e-30,8.6171878787965059e-53,1.0126349229479336e-09,4.8688391469075776e-11
3.1567545043809957e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756186576503,0.11866996475693858,0.022821567662450155,3.699055972014262e-83,2.6531507165670201e-38,1.3271127284448645e-26,3.4989314683605069e-45,1.194095696777268e-42,7.3398526849959737e-30,6.6765036586065468e-18,1.424713733933278e-67,6.6765036320716325e-18,1.5814311894665675e-43,6.4203510155655325e-55,9.8485178223930718e-46,1.0042270028623713e-66,7.3398526584645144e-30,1.8691852118079895e-52,1.2730267341262296e-09,6.1208263531075958e-11
3.8024542903399045e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756159285334,0.11866996449654676,0.022821567656190218,9.8158444755348386e-83,4.3888289348486834e-38,1.8899608360516169e-26,5.7879153283611165e-45,2.0208940135770084e-42,1.0452792624875415e-29,8.0421521308403871e-18,3.2919735062645755e-67,8.0421520930516248e-18,2.6764226952246854e-43,1.2685429552528061e-54,1.6291370055295675e-45,1.8999048621312376e-66,1.0452792580987205e-29,3.6124249116447922e-52,1.533418533753772e-09,7.3728135569779328e-11
5.093853862257721e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756104703006,0.1186699639757632,0.022821567643670347,5.8641824103388461e-82,1.0123635727841976e-37,3.3298171341741284e-26,1.3350884157162745e-44,4.8059371319420855e-42,1.8416195429692458e-29,1.0773449069436833e-17,1.4772973973197713e-66,1.077344900285891e-17,6.3648658066968726e-43,4.0480278473745172e-54,3.7579021594484758e-45,5.7585034990929941e-66,1.8416195328456278e-29,1.1367216717437065e-51,2.0542020977057232e-09,9.8767879575982826e-11
6.385253434175538e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756050120673,0.11866996345497967,0.022821567631150477,2.1099295068216159e-81,1.9447674835805427e-37,5.1872477165382528e-26,2.564727357010795e-44,9.3858122946527543e-42,2.8689073359824297e-29,1.350474600022937e-17,4.4296249428876847e-66,1.3504745896513103e-17,1.243034065510055e-42,9.7633448647798864e-54,7.2189934314955748e-45,1.3544416328296884e-65,2.8689073165347909e-29,2.7306285759457485e-51,2.5749856147335709e-09,1.2380762348754445e-10
8.968052578011172e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675594095604,0.11866996241341278,0.022821567606110732,1.7590482985914121e-80,5.3491631472437033e-37,1.0155664869018029e-25,7.0543884119610035e-44,2.6246823739827784e-41,5.6167862538107326e-29,1.896733983838714e-17,2.6106533071263625e-65,1.8967339635330013e-17,3.4760652528945868e-42,3.8929620595730393e-53,1.9856139413564109e-44,5.3183937459570405e-65,5.6167862003191972e-29,1.0989222726234345e-50,3.6165525079233541e-09,1.7388711102655214e-10
1.4133650865682439e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755722626813,0.11866996033027956,0.022821567556031243,3.1376708068818214e-79,2.1285336164300704e-36,2.5106908069590698e-25,2.807075198509967e-43,1.0562746081144257e-40,1.3885859786126764e-28,2.9892527420990075e-17,2.911790396117429e-64,2.9892526918990765e-17,1.3989042983001637e-41,2.5570154581171795e-52,7.9011352967368479e-44,3.5352955161060634e-64,1.3885859573273781e-28,7.4355993501856475e-50,5.6996857308186061e-09,2.7404608496805639e-10
2.4464847441024972e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755285968604,0.11866995616401532,0.022821567455872275,9.6983059490130359e-78,1.1366873338901894e-35,7.506781014435416e-25,1.499044666409202e-42,5.6709319132175228e-40,4.1517701746919531e-28,5.1742902211331117e-17,5.1577925602514654e-63,5.17429007103901e-17,7.5104437147462574e-41,2.4539121400444488e-51,4.219393576920222e-43,3.4961993112410887e-63,4.1517700610234242e-28,7.412668472172126e-49,9.8659499225851353e-09,4.7436402830478677e-10
4.512724059171004e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754412653078,0.11866994783149593,0.022821567255554343,4.1944601576920751e-76,7.3189604574654508e-35,2.552236021603123e-24,9.6521262153871611e-42,3.6584066773672662e-39,1.4115635039978976e-27,9.5443650292549855e-17,1.2043630438762241e-61,9.544364518948937e-17,4.8451044015609578e-40,2.9777350165300321e-50,2.716805080766498e-42,4.3640740088277806e-62,1.4115634308084244e-27,9.2740877008649311e-48,1.8198469289993346e-08,8.7499989679260629e-10
8.645202689308019e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752666025641,0.11866993116649317,0.022821566854918506,2.1897300846642057e-74,5.2336153175443716e-34,9.3647180271816729e-24,6.9020081326203249e-41,2.6175511942602318e-38,5.1793391688960866e-27,1.8284514045713687e-16,3.2744976549281761e-60,1.8284512173288014e-16,3.466620769025464e-39,4.1235453352314621e-49,1.9427235467383546e-41,6.1630911560473581e-61,5.179338645535495e-27,1.3093917625757836e-46,3.4863471960296307e-08,1.6762715610218989e-09
1.6910159949582046e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749172785228,0.11866989783663191,0.022821566053646988,1.2631458637805392e-72,3.9548978290705457e-33,3.5827143018572934e-23,5.2156578271457751e-40,1.9783265248626171e-37,1.9814902624925956e-26,3.5764809679503983e-16,9.6448242878838847e-59,3.5764802516056861e-16,2.6200471534539299e-38,6.1273791475469921e-48,1.4680631140736039e-40,9.2762890109802384e-60,1.9814898670035235e-26,1.9670093989784093e-45,6.8193333043375046e-08,3.2788145984661205e-09
2.5175117209856074e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756745679564087,0.118669864506963,0.022821565252375664,9.6315223384241146e-72,1.2360774436600976e-32,7.9406173396073638e-23,1.6301201702375167e-39,6.1833131766645827e-37,4.3917148229541547e-26,5.3245102114476006e-16,5.3906031565338493e-58,5.3245086237633032e-16,8.1890281830776135e-38,2.6529217355185205e-47,4.588337286218341e-40,3.8771824759723309e-59,4.3917135868789335e-26,8.2095097348826467e-45,1.0152300178382184e-07,4.8813572478534619e-09
4.170503173040413e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756738693179628,0.1186697978482022,0.022821563649833596,2.263803843837144e-70,5.6164882403081326e-32,2.1791397194253923e-22,7.4069444331508132e-39,2.8096230394031282e-36,1.2052167598491066e-25,8.8205677388101783e-16,7.1883867160048134e-57,8.8205633817359536e-16,3.7209955276409612e-37,2.0341513702190252e-46,2.0848508599612844e-39,2.9445572541802653e-58,1.205216198201292e-25,6.2070781204033158e-44,1.6818176224248108e-07,8.0864413821729762e-09
5.637284499097041e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756732493878633,0.11866973869922079,0.022821562227819159,1.1240852764305872e-69,1.3430959311690726e-31,3.9815035471471024e-22,1.7712565514894334e-38,6.71880813073499e-36,2.2020509631336151e-25,1.19227919629867e-15,2.7844523033158209e-56,1.1922784002181656e-15,8.8982235447714872e-37,6.2691258812812869e-46,4.9856009519997492e-39,8.9109575350135952e-58,2.2020496200400982e-25,1.8729416586618748e-43,2.2733074333337778e-07,1.0930470249592024e-08
7.104065825153669e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375672629463834,0.11866967955084516,0.02282156080580534,3.9898439587019527e-69,2.6379335559788138e-31,6.3229622814981538e-22,3.4788723980075494e-38,1.3196236069694573e-35,3.4970434128865127e-25,1.5025015179717568e-15,8.0760435421593836e-56,1.5025002537290045e-15,1.7476768315675609e-36,1.5178983242569208e-45,9.7920740371257773e-39,2.1302773713250518e-57,3.4970407749576986e-25,4.4647356569772479e-43,2.8647911864694776e-07,1.3774497893962915e-08
8.570847151210296e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756720095458748,0.11866962040307531,0.022821559383792128,1.1474360376086957e-68,4.5703020515845797e-31,9.2035150724494953e-22,6.0272576906202446e-38,2.2862922681599506e-35,5.0901939829501081e-25,1.8127237389016908e-15,1.9478672093909396e-55,1.8127218987076952e-15,3.0279087348107816e-36,3.1241610370837039e-45,1.6965087056831583e-38,4.3394464155628644e-57,5.090189412656272e-25,9.0675684614759387e-43,3.4562688818906389e-07,1.6618524314993109e-08
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714055369885,0.11866956277325166,0.022821557998259513,2.7686884409280727e-68,7.1916825423777507e-31,1.2528696706710903e-21,9.4843062480639358e-38,3.5976406110316557e-35,6.9292570098492384e-25,2.1149874920565889e-15,4.0541305868242106e-55,2.114984987010172e-15,4.7646257228889603e-36,5.6773924823009695e-45,2.6695744837084378e-38,7.8272369904730257e-57,6.9292498181796242e-25,1.6306871318670241e-42,4.0325671153933701e-07,1.9389589546800612e-08
1.0037628477266924e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756713896339846,0.11866956125591123,0.02282155796177953,2.8232701800300426e-68,7.2705509568400428e-31,1.2623161026881375e-21,9.588317090587345e-38,3.637094627370241e-35,6.9815025405352684e-25,2.1229458590899557e-15,4.1228592090088291e-55,2.1229433351558994e-15,4.8168776355925814e-36,5.7577950460016672e-45,2.6988507301468124e-38,7.9368748361676984e-57,6.9814952699973806e-25,1.6534210258510644e-42,4.0477405196589303e-07,1.9462549512375417e-08
1.297119112938018e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756701498284147,0.11866944296340032,0.02282155511775617,1.2457311593104743e-67,1.5440416691048876e-30,2.1079729233704362e-21,2.0362659324165729e-37,7.7240823922740192e-35,1.1658593143002748e-24,2.7433897972467763e-15,1.4085580436027046e-54,2.7433855824667872e-15,1.0229581644791432e-35,1.5545722574014995e-44,5.7315390935970777e-38,2.1205075424907412e-56,1.165857770261381e-24,4.3898261104980034e-42,5.2306656224572644e-07,2.5150596235098863e-08
