Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20)
1.5295493863384419e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356982184833,0.099999951878007393,0.099999996171920527,6.2455363609532607e-80,6.7458687617618537e-36,2.7004694910181667e-26,1.6704638288020701e-44,1.763755983809835e-42,7.2682579676485345e-29,7.9157366285258705e-19,3.2974488188284496e-67,7.9157360891588011e-19,5.9901450410668539e-44,7.6336835966600621e-53,3.9448145732377865e-45,1.6184791341258291e-66,7.2682572930616881e-29,5.5068552130809061e-52,4.8121992622472889e-08,7.6561589927533604e-09
1.5506341107695445e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356913567549,0.099999951214653091,0.099999996160511209,6.7802337784895351e-80,7.028705537946156e-36,2.7754341190979237e-26,1.7405020538726742e-44,1.83770579949611e-42,7.4700237551194738e-29,8.0248544458501271e-19,3.5310771513027827e-67,8.0248538915103102e-19,6.2412966313962596e-44,8.0633860763944249e-53,4.1102104416764418e-45,1.7096267429455597e-66,7.4700230522489515e-29,5.8168380572801677e-52,4.8785346912277884e-08,7.6789775737967247e-09
1.5717188352006471e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356845049763,0.099999950551298913,0.09999999614959941,7.3525463071081847e-80,7.3193395868399547e-36,2.8514250544136581e-26,1.8124711003570858e-44,1.9136942727828707e-42,7.6745518293829306e-29,8.1339722625529025e-19,3.7777640183046019e-67,8.1339716930353488e-19,6.4993719995665243e-44,8.5109793126947846e-53,4.280165961578567e-45,1.8045722842052535e-66,7.6745510974490062e-29,6.1397271110058199e-52,4.9448701098956744e-08,7.7008011825488334e-09
1.5928035596317498e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356776627423,0.09999994988794482,0.099999996139164757,7.9645617410225921e-80,7.6178769316266422e-36,2.9284422969439779e-26,1.8863972225654835e-44,1.991749124269095e-42,7.8818421904235647e-29,8.2430900786341939e-19,4.0380493519724028e-67,8.2430894937339199e-19,6.7644652914828562e-44,8.9769531366603784e-53,4.4547431327310039e-45,1.9034199049135539e-66,7.8818414286359047e-29,6.475875733528039e-52,5.0112055182511744e-08,7.7216705582465668e-09
1.6138882840628524e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356708296577,0.099999949224590851,0.099999996129187502,8.61845360537523e-80,7.9244235954864998e-36,3.0064858466674931e-26,1.9623066748079077e-44,2.0718980745532831e-42,8.091894838226029e-29,8.3522078940940001e-19,4.3124877665374571e-67,8.3522072936060224e-19,7.0366706530487959e-44,9.4618039948785362e-53,4.6340039549204437e-45,2.00627516527418e-66,8.0918940457837051e-29,6.8256420564653125e-52,5.0775409162945016e-08,7.7416250059771611e-09
1.634973008493955e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356640053455,0.099999948561236965,0.099999996119648799,9.3164834713272804e-80,8.2390856015967138e-36,3.0855557035628144e-26,2.0402257113942614e-44,2.1541688442334644e-42,8.3047097727749821e-29,8.4613257089323242e-19,4.6016487552848971e-67,8.4613250926516564e-19,7.316082230166232e-44,9.9660349494244872e-53,4.8180104279334233e-45,2.1132450388623834e-66,8.3047089488664586e-29,7.1893889837843229e-52,5.1438763040258631e-08,7.7607024257489664e-09
1.6560577329250577e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356571894376,0.099999947897883204,0.099999996110530356,1.0061003302436984e-79,8.5619689731313566e-36,3.1656518676085518e-26,2.12018058663431e-44,2.2385891539071935e-42,8.5202869940550793e-29,8.5704435231491651e-19,4.9061168875148051e-67,8.5704428908708219e-19,7.6027941687353944e-44,1.0490155677861229e-52,5.0068245515563188e-45,2.224437912801405e-66,8.520286137858221e-29,7.5674841917999153e-52,5.2102116814454607e-08,7.7789393434004315e-09
1.6771424573561604e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356503815856,0.099999947234529526,0.099999996101814551,1.0854457832071647e-79,8.893179733261399e-36,3.246774338783319e-26,2.202197554837682e-44,2.3251867241715526e-42,8.7386265020509712e-29,8.6795613367445238e-19,5.2264920055032897e-67,8.6795606882635198e-19,7.8969006146548552e-44,1.1034682473239411e-52,5.2005083255753592e-45,2.3399635879389408e-66,8.7386256127330393e-29,7.96030012917499e-52,5.2765470485534817e-08,7.79637094280076e-09
1.698227181787263e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356435814479,0.099999946571175946,0.09999999609348445,1.1699386971509056e-79,9.2328239051547073e-36,3.3289231170657241e-26,2.2863028703138647e-44,2.4139892756231482e-42,8.9597282967473086e-29,8.7886791497184003e-19,5.5633894214635562e-67,8.788678484829752e-19,8.1984957138215306e-44,1.1600138244097162e-52,5.3991237497766102e-45,2.4599332790235949e-66,8.9597273734649612e-29,8.3682140169204473e-52,5.3428824053501087e-08,7.8130310989635313e-09
1.7193119062183657e-13,0.09977366400000001,0.80000000000000004,0.0,0.2893435636788701,0.099999945907822491,0.099999996085523818,1.2598428248737319e-79,9.5810075119760368e-36,3.4120982024343781e-26,2.3725227873722109e-44,2.505024528858114e-42,9.1835923781287243e-29,8.8977969620707908e-19,5.9174401145069666e-67,8.8977962805695138e-19,8.5076736121306751e-44,1.2187052514459931e-52,5.6027328239459851e-45,2.5844596148813367e-66,9.1835914200280158e-29,8.7916078483950776e-52,5.4092177518355185e-08,7.828952411847137e-09
1.7403966306494683e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356300030284,0.099999945244469118,0.099999996077916889,1.3554319278096666e-79,9.9378365768870395e-36,3.4962995948678929e-26,2.460883560321933e-44,2.5983202044721111e-42,9.4102187461798589e-29,9.0069147738017011e-19,6.2892909276040988e-67,9.006914075482807e-19,8.8245284554758882e-44,1.2795961423840306e-52,5.8113975478692423e-45,2.7136566385919549e-66,9.4102177523962487e-29,9.2308683893054893e-52,5.4755530880098764e-08,7.844166240733198e-09
1.761481355080571e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356232241304,0.099999944581115871,0.099999996070648647,1.4569900260853327e-79,1.0303417123046261e-35,3.5815272943448762e-26,2.5514114434721052e-44,2.6939040230603261e-42,9.6396074008853442e-29,9.1160325849111291e-19,6.6796047645457918e-67,9.1160318695696355e-19,9.1491543897491129e-44,1.342740772723787e-52,6.0251799213319807e-45,2.8476398076655163e-66,9.6396063705436798e-29,9.6863871777060205e-52,5.541888413873342e-08,7.8587027390397243e-09
1.7825660795116736e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356164517183,0.099999943917762707,0.099999996063704549,1.5648116516679561e-79,1.0677855173609137e-35,3.6677813008439423e-26,2.6441326911316649e-44,2.7918037052174722e-42,9.8717583422298073e-29,9.225150395399075e-19,7.0890607869041821e-67,9.2251496628299936e-19,9.4816455608406321e-44,1.4081940795139044e-52,6.2441419441196489e-45,2.986525994218819e-66,9.8717572744443404e-29,1.015856052399864e-51,5.60822372942607e-08,7.8725908893867176e-09
1.8036508039427762e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356096855102,0.099999943254409668,0.099999996057070745,1.6792021045981021e-79,1.1061256751727993e-35,3.7550616143436998e-26,2.739073557609409e-44,2.8920469715377881e-42,1.0106671570197863e-28,9.3342682052655387e-19,7.5183546109937486e-67,9.3342674552638889e-19,9.822096114639075e-44,1.4760116613516928e-52,6.4683456160175329e-45,3.1304334851518545e-66,1.0106670464072239e-28,1.0647789510932889e-51,5.6745590346682088e-08,7.8858585387279509e-09
1.8458202528049813e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355961706548,0.099999941927703867,0.099999996044680892,1.9289660998361464e-79,1.1855374583227449e-35,3.9327011622597329e-26,2.9357191642539581e-44,3.0996751390425204e-42,1.0584784885943219e-28,9.5525038231340175e-19,8.4393215851021286e-67,9.5525030376522681e-19,1.0527251953902935e-43,1.6189653523027663e-52,6.932725906284333e-45,3.4337926027317828e-66,1.0584783700405816e-28,1.1679042599461746e-51,5.8072296142212716e-08,7.9106382537130799e-09
1.8879897016671863e-13,0.09977366400000001,0.80000000000000004,0.0,0.2893435582677551,0.099999940600998483,0.099999996033378377,2.2089497092108748e-79,1.2686618802701126e-35,4.114445937921859e-26,3.1415582978733693e-44,3.3170102903189661e-42,1.1073947347998236e-28,9.7707394385165715e-19,9.4484071967522901e-67,9.7707386167347828e-19,1.1265375074616553e-43,1.7720598653282409e-52,7.4188167904115627e-45,3.7586917579743998e-66,1.1073946079336421e-28,1.2783450552236954e-51,5.9399001525335834e-08,7.933243272132461e-09
1.9301591505293913e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355692043445,0.099999939274293514,0.099999996023070498,2.5220098290978749e-79,1.3555837595255783e-35,4.3002959411589673e-26,3.3568009929330445e-44,3.5442741901039903e-42,1.1574158956239653e-28,9.9889750514131968e-19,1.055178883720795e-66,9.9889741925114253e-19,1.2037218643829267e-43,1.9357638049570181e-52,7.9271142666759096e-45,4.1061281962730798e-66,1.1574157600655957e-28,1.3964393835758471e-51,6.0725706496061156e-08,7.9538590273199122e-09
1.968111654505376e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355570940573,0.099999938080259393,0.099999996014573198,2.834564938822829e-79,1.4371303793489873e-35,4.471070913507545e-26,3.5587330570020495e-44,3.757484068434257e-42,1.203379642354431e-28,1.0185387100894691e-18,1.1630788325103578e-66,1.0185386207883893e-18,1.2761331332132341e-43,2.092564241622248e-52,8.4039785741647021e-45,4.4389328459977952e-66,1.2033794986414e-28,1.5095535986057743e-51,6.1919740617121125e-08,7.9708536383880844e-09
2.0022689080837623e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355462064454,0.09999993700562898,0.099999996007507835,3.142840893095516e-79,1.5132621120210072e-35,4.6276114637567135e-26,3.7472563601555776e-44,3.9565363142222705e-42,1.2455122230150034e-28,1.0362157943706412e-18,1.267571598467978e-66,1.0362157019429634e-18,1.3437361251085105e-43,2.2416585750781392e-52,8.8491779780287241e-45,4.7553984790702723e-66,1.2455120716888e-28,1.6171087122628255e-51,6.2994371040480019e-08,7.9849843744471336e-09
2.0364261616621485e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355353290608,0.099999935930998804,0.099999996000953661,3.4785635582777586e-79,1.5920361663579138e-35,4.7868454535135796e-26,3.9423227877533404e-44,4.1624971164587611e-42,1.2883697381349109e-28,1.0538928784887114e-18,1.3794431797224976e-66,1.05389278288064e-18,1.4136854310573047e-43,2.398581658898776e-52,9.309829027297542e-45,5.0884982579144651e-66,1.2883695789313023e-28,1.7303114074305635e-51,6.4069001193279346e-08,7.9980927317958529e-09
2.0705834152405347e-13,0.09977366400000001,0.80000000000000004,0.0,0.2893435524461177,0.099999934856368933,0.099999995994874455,3.8436540214598841e-79,1.673497618384283e-35,4.948772882687206e-26,4.1440439607173988e-44,4.3754843300026955e-42,1.3319521877075794e-28,1.0715699624436806e-18,1.4990776490370374e-66,1.0715698636014185e-18,1.4860210774395077e-43,2.5636028637845157e-52,9.7861953157864776e-45,5.4388056945986416e-66,1.331952020357826e-28,1.8493560054596809e-51,6.5143631075522823e-08,8.0102511775773861e-09
2.104740668818921e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355136021211,0.099999933781739311,0.099999995989236395,4.2401324850021556e-79,1.7576915441225481e-35,5.1133937511866556e-26,4.3525314999688557e-44,4.5956158097097778e-42,1.3762595717264324e-28,1.0892470462355482e-18,1.6268721812973151e-66,1.0892469441052992e-18,1.560783090633869e-43,2.7369961168344336e-52,1.0278540437309759e-44,5.8069040613234822e-66,1.3762593959572866e-28,1.9744401146427402e-51,6.6218260687213958e-08,8.0215272567497091e-09
2.138897922397307e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355027512604,0.099999932707109981,0.099999995984008064,4.6701216172745343e-79,1.8446630195929988e-35,5.2807080589209921e-26,4.5678970264278574e-44,4.8230094104324449e-42,1.4212918901848876e-28,1.1069241298643144e-18,1.7632372732749415e-66,1.1069240243922826e-18,1.6380114970179966e-43,2.9190399015461523e-52,1.078712798568052e-44,6.1933863923909259e-66,1.4212917057185949e-28,2.1057646302140791e-51,6.7292890028355888e-08,8.0319838970090045e-09
2.1696394506178546e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354929920103,0.099999931739943815,0.09999999597962865,5.0876031195555584e-79,1.9253494078664658e-35,5.4335938263525618e-26,4.7676989339931343e-44,5.0339701715840877e-42,1.4624407957379129e-28,1.1228335049907523e-18,1.8936438690217188e-66,1.1228333964651202e-18,1.7096589107411345e-43,3.0905093506849928e-52,1.1258961914454486e-44,6.557436790937217e-66,1.4624406032029818e-28,2.229460930342311e-51,6.826005620406663e-08,8.0407427683116121e-09
2.200380978838402e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354832385251,0.099999930772777842,0.099999995975537354,5.5357322415095023e-79,2.0083549834134751e-35,5.5886612794244392e-26,4.9732437957904955e-44,5.2509946293690238e-42,1.5041768981768754e-28,1.1387428799850782e-18,2.0316545596353531e-66,1.1387427683622707e-18,1.7833657035405884e-43,3.2694244259675807e-52,1.1744357879850913e-44,6.9373125454482582e-66,1.5041766973413869e-28,2.3585284302303161e-51,6.9227222160637006e-08,8.048925306398046e-09
2.2311225070589496e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354734904327,0.099999929805612106,0.099999995971715577,6.016283059155494e-79,2.0937126066483662e-35,5.745910418070326e-26,5.184612983468729e-44,5.4741686999679078e-42,1.5465001974969678e-28,1.1546522548472921e-18,2.1775971506116392e-66,1.1546521400837342e-18,1.859161054643263e-43,3.4559976084644088e-52,1.2243508041757305e-44,7.3334662680001293e-66,1.5464999881257173e-28,2.4931204116181326e-51,7.0194387898068973e-08,8.0565689014506222e-09
2.261864035279497e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354637473797,0.099999928838446592,0.099999995968145697,6.531105570825787e-79,2.1814551379840702e-35,5.9053412422239365e-26,5.4018878686759936e-44,5.7035782995592484e-42,1.5894106936933791e-28,1.1705616295773939e-18,2.3318087358450863e-66,1.1705615116295108e-18,1.9370741432753126e-43,3.6504443686986125e-52,1.2756604560060447e-44,7.7463569804922492e-66,1.5894104755478758e-28,2.6333923128080628e-51,7.1161553416364292e-08,8.0637085877882681e-09
2.292605563500045e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354540090412,0.099999927871281299,0.099999995964811433,7.0821278286159304e-79,2.2716154378321135e-35,6.0669537518189699e-26,5.6251498230598238e-44,5.9393093443194199e-42,1.6329083867612952e-28,1.1864710041753841e-18,2.4946358273969106e-66,1.1864708829996004e-18,2.0171341486621434e-43,3.8529831666458603e-52,1.3283839594646407e-44,8.1764501158099606e-66,1.6329081595997629e-28,2.7795017286646213e-51,7.212871871552467e-08,8.0703771845826586e-09
2.3233470917205926e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354442751076,0.099999926904116229,0.099999995961697313,7.6713581207147697e-79,2.3642263666026158e-35,6.2307479467891384e-26,5.8544802182671059e-44,6.1814477504226503e-42,1.676993276695901e-28,1.2023803786412621e-18,2.6664344852630201e-66,1.2023802541940029e-18,2.099370250028412e-43,4.0638354517342586e-52,1.382540530540053e-44,8.6242175189871136e-66,1.6769930402732764e-28,2.9316084106144749e-51,7.3095883795551668e-08,8.0766054245605012e-09
2.3540886199411403e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354345452934,0.099999925936951353,0.099999995958788973,8.3008871772106913e-79,2.4593207847042877e-35,6.3967238270681458e-26,6.0899604259441148e-44,6.4300794340410307e-42,1.7216653634923767e-28,1.2182897529750284e-18,2.8475704471419896e-66,1.2182896252127191e-18,2.1838116265980277e-43,4.2832256628442304e-52,1.4381493852207438e-44,9.0901374483686591e-66,1.7216651175603107e-28,3.0898742666463883e-51,7.406304865644677e-08,8.0824220778042806e-09
2.384830148161688e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354248193261,0.099999924969786713,0.099999995956072979,8.9728903769594961e-79,2.5569315525444353e-35,6.5648813925897018e-26,6.3316718177364773e-44,6.6852903113445146e-42,1.7669246471459011e-28,1.2341991271766827e-18,3.0384192582030391e-66,1.2341989960557483e-18,2.2704874575941481e-43,4.5113812283084323e-52,1.4952297394951025e-44,9.5746945767732314e-66,1.7669243914527593e-28,3.2544633613111723e-51,7.5030213298211299e-08,8.0878540749848729e-09
2.415571676382236e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354150969571,0.099999924002622295,0.099999995953536716,9.6896299998612248e-79,2.6570915305289564e-35,6.7352206432875128e-26,6.5796957652891949e-44,6.9471662985009117e-42,1.8127711276516513e-28,1.2501085012462252e-18,3.2393664008539959e-66,1.2501083667230903e-18,2.3594269222391825e-43,4.7485325659116298e-52,1.5538008093514467e-44,1.0078379992655731e-65,1.8127708619425114e-28,3.4255419157216258e-51,7.5997377720846618e-08,8.0929266207617534e-09
2.4463132046027835e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354053779482,0.099999923035458099,0.099999995951168361,1.0453457520310795e-78,2.7598335790623415e-35,6.9077415790952826e-26,6.8341136402466318e-44,7.2157933116758879e-42,1.8592048050047995e-28,1.2660178751836563e-18,3.4508074245092585e-66,1.2660177372147461e-18,2.4506591997547925e-43,4.994913082890603e-52,1.6138818107780222e-44,1.0601691201269916e-65,1.8592045290214554e-28,3.6032783075524788e-51,7.6964541924353957e-08,8.0976632981208203e-09
2.4770547328233313e-13,0.09977366400000001,0.80000000000000004,0.0,0.2893435395662079,0.099999922068294098,0.099999995948956907,1.1266815928975014e-78,2.8651905585476733e-35,7.0824441999467222e-26,7.095006814252524e-44,7.4912572670329771e-42,1.9062256792005179e-28,1.2819272489889754e-18,3.6731480753577388e-66,1.2819271075307149e-18,2.5442134693618892e-43,5.2507591759340355e-52,1.6754919597630007e-44,1.1145132125830988e-65,1.9062253926814763e-28,3.7878430710403396e-51,7.7931705908734362e-08,8.1020861671440069e-09
2.507796261043879e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934353859491446,0.099999921101130332,0.099999995946892059,1.2132242061176146e-78,2.9731953293866274e-35,7.2593285057755376e-26,7.3624566589499701e-44,7.7736440807335683e-42,1.9538337502339762e-28,1.2978366226621829e-18,3.9068044261308163e-66,1.2978364776709969e-18,2.6401189102806364e-43,5.5163102311824178e-52,1.7386504722944818e-44,1.1709213108678176e-65,1.9538334529144581e-28,3.9794088969836403e-51,7.8898869673988945e-08,8.1062158628188213e-09
2.538537789264427e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934353762389514,0.099999920133966788,0.099999995944964157,1.3052368970033613e-78,3.0838807519794711e-35,7.4383944965154365e-26,7.6365445459814348e-44,8.0630396689369065e-42,2.0020290181003407e-28,1.3137459962032788e-18,4.1522030058702738e-66,1.3137458476355926e-18,2.7384047017304462e-43,5.7918086242279325e-52,1.8033765643604932e-44,1.2294450912437336e-65,2.0020287097122813e-28,4.1781506327425779e-51,7.9866033220118726e-08,8.110071684321158e-09
2.5692793174849745e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934353665313178,0.099999919166803466,0.099999995943164152,1.4029928347275734e-78,3.1972796867250644e-35,7.6196421721001226e-26,7.917351846988749e-44,8.359529947800105e-42,2.0508114827947765e-28,1.3296553696122629e-18,4.409780929696227e-66,1.3296552174245016e-18,2.8391000229299836e-43,6.0774997201143546e-52,1.8696894519489889e-44,1.2901368721183507e-65,2.0508111630668241e-28,4.3842452822390622e-51,8.083319654712459e-08,8.1136716759958939e-09
2.6000208457055223e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934353568260779,0.099999918199640367,0.099999995941483649,1.5067752936190044e-78,3.3134249940208595e-35,7.8030715324633069e-26,8.2049599336131139e-44,8.6632008334781317e-42,2.1001811443124478e-28,1.3455647428891354e-18,4.6799860285750505e-66,1.345564587037724e-18,2.9422340530971635e-43,6.373631873336948e-52,1.9376083510478503e-44,1.3530496141603524e-65,2.1001808129699656e-28,4.5978720059566552e-51,8.1800359655007464e-08,8.1170327097458929e-09
2.63076237392607e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934353471230695,0.099999917232477462,0.09999999593991471,1.6168779000943964e-78,3.4323495342629012e-35,7.9886825775386956e-26,8.4994501774950882e-44,8.9741382421238112e-42,2.1501380026485143e-28,1.3614741160338967e-18,4.9632769790872935e-66,1.3614739564752598e-18,3.0478359714491537e-43,6.680456427842354e-52,2.0071524776448859e-44,1.4182369204158599e-65,2.1501376594135784e-28,4.8192121209405264e-51,8.276752254376813e-08,8.1201705582188962e-09
2.661503902146618e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934353374221489,0.099999916265314792,0.09999999593845002,1.7336048832034588e-78,3.5540861678458234e-35,8.1764753072599961e-26,8.8009039502745993e-44,9.2924280898878382e-42,2.2006820577981359e-28,1.3773834890465462e-18,5.2601234331955935e-66,1.377383325737109e-18,3.1559349572023701e-43,6.9982277170284933e-52,2.0783410477278318e-44,1.4857530364246899e-65,2.2006817023895377e-28,5.0484491007973847e-51,8.3734685213407367e-08,8.123099962794286e-09
2.6922454303671655e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934353277231772,0.099999915298152345,0.099999995937082656,1.8572713248507349e-78,3.6786677551628548e-35,8.3664497215609124e-26,9.1094026235909405e-44,9.6181562929187561e-42,2.2518133097564709e-28,1.3932928619270843e-18,5.5710061480125747e-66,1.3932926948232721e-18,3.2665601895724805e-43,7.3272030637444551e-52,2.1511932772843498e-44,1.5556528503366142e-65,2.2518129418897146e-28,5.2857685756954327e-51,8.4701847663925892e-08,8.1258347021363789e-09
2.722986958587713e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934353180260258,0.09999991433099012,0.099999995935806205,1.9882034161683048e-78,3.8061271566058144e-35,8.5586058203751552e-26,9.4250275690827637e-44,9.9514087673629699e-42,2.3035317585186739e-28,1.4092022346755109e-18,5.8964171155687509e-66,1.4092020637337486e-18,3.3797408477744051e-43,7.6676427802904017e-52,2.2257283823020301e-44,1.6279918930276168e-65,2.303531377905978e-28,5.531358332364306e-51,8.5669009895324417e-08,8.1283876522878e-09
2.753728486808261e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934353083305731,0.099999913363828116,0.099999995934614588,2.1267387138921457e-78,3.9364972325651112e-35,8.7529436036364309e-26,9.7478601583880956e-44,1.0292271429364754e-41,2.3558374040799006e-28,1.425111607291826e-18,6.236859692580419e-66,1.4251114324685388e-18,3.4955061110223144e-43,8.0198101684174455e-52,2.3019655787683885e-44,1.7028263382161557e-65,2.3558370104301973e-28,5.7854083140950181e-51,8.6636171907603539e-08,8.130770846793761e-09
2.783642199294948e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352988977269,0.09999991242271028,0.099999995933531205,2.2691744711882515e-78,4.0661820923655727e-35,8.9441425613217943e-26,1.0068995965493337e-43,1.0631342544179088e-41,2.4072982412539769e-28,1.4405925681267919e-18,6.5830543728126421e-66,1.4405923894846714e-18,3.610662921175466e-43,8.3740058359694047e-52,2.3778020787438277e-44,1.7780951829366235e-65,2.4072978346357882e-28,6.0409214777746339e-51,8.7577289723523387e-08,8.132937607264635e-09
2.8135559117816346e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352894662879,0.099999911481592665,0.099999995932518002,2.4194725843100898e-78,4.1986843696096767e-35,9.1374072874237903e-26,1.0397108486070272e-43,1.0977780018727225e-41,2.4593150766414447e-28,1.4560735288366655e-18,6.9444543934400749e-66,1.4560733463344522e-18,3.7283215265051801e-43,8.7398062682963451e-52,2.4552861357703974e-44,1.8558335749835949e-65,2.4593146567730284e-28,6.304806202852037e-51,8.8518407331967028e-08,8.1349639663958205e-09
2.8434696242683214e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352800361635,0.099999910540475259,0.099999995931570496,2.577976483361053e-78,4.3340343409076128e-35,9.332737781881339e-26,1.0732272693592712e-43,1.1331663013655604e-41,2.5118879102378346e-28,1.4715544894214471e-18,7.3215552229068214e-66,1.4715543030178811e-18,3.8485088118940453e-43,9.1174622159461599e-52,2.5344354549034366e-44,1.9360950247898805e-65,2.5118874768344234e-28,6.5772433783063382e-51,8.9459524732935004e-08,8.1368589899192161e-09
2.873383336755008e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352706072697,0.099999909599358061,0.099999995930684413,2.7450407292547258e-78,4.4722622828683072e-35,9.5301340446333574e-26,1.1074563561533921e-43,1.1693070689608746e-41,2.5650167420386789e-28,1.4870354498811367e-18,7.7148629778946429e-66,1.4870352595349583e-18,3.9712516622239775e-43,9.5072271096890636e-52,2.6152677411982193e-44,2.0189336195465711e-65,2.5650162948124732e-28,6.8584158266035033e-51,9.0400641926427712e-08,8.1386311615013641e-09
2.903297049241695e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352611795267,0.099999908658241071,0.099999995929855798,2.9210312490933622e-78,4.6133984720994233e-35,9.7295960756187713e-26,1.1424056063366581e-43,1.2062082207229248e-41,2.6187015720395047e-28,1.5025164102157342e-18,8.1248945365347185e-66,1.5025162158856836e-18,4.0965769623762251e-43,9.9093570605175091e-52,2.6978006997099529e-44,2.1044040233044675e-65,2.6187011106996805e-28,7.1485083036963276e-51,9.134175891244563e-08,8.1402884221060707e-09
2.933210761728382e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352517528616,0.099999907717124289,0.099999995929080918,3.1063255799915127e-78,4.7574731852073606e-35,9.9311238747764941e-26,1.1780825172562807e-43,1.2438776727157807e-41,2.6729424002358414e-28,1.5179973704252397e-18,8.552177651619342e-66,1.5179971720700572e-18,4.2245115972313603e-43,1.0324110859646097e-51,2.7820520354937799e-44,2.1925614770755027e-65,2.6729419244885462e-28,7.4477074990243767e-51,9.2282875690989126e-08,8.1418382010608996e-09
2.9631244742150686e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352423272031,0.099999906776007716,0.099999995928356261,3.3013131086042281e-78,4.9045166987972577e-35,1.0134717442045449e-25,1.2144945862594144e-43,1.2823233410033176e-41,2.7277392266232151e-28,1.5334783305096535e-18,8.9972510638136634e-66,1.5334781280880793e-18,4.3550824516692875e-43,1.0751749978511478e-51,2.8680394536047744e-44,2.2834617989341688e-65,2.7277387361715696e-28,7.7562020355139377e-51,9.3223992262058626e-08,8.143287451593309e-09
2.9930381867017554e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352329024882,0.099999905834891351,0.09999999592767865,3.5063953192878302e-78,5.0545592894729888e-35,1.0340376777364556e-25,1.2516493106931558e-43,1.3215531416492202e-41,2.783092051197152e-28,1.5489592904689753e-18,9.4606646148674012e-66,1.5489590839397497e-18,4.4883164105692337e-43,1.1192538568772257e-51,2.9557806590979489e-44,2.3771613841189447e-65,2.7830915457412482e-28,8.074182469577972e-51,9.4165108625654472e-08,8.1446426785863782e-09
3.022951899188442e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352234786531,0.099999904893775193,0.099999995927045032,3.7219860427037134e-78,5.2076312338371578e-35,1.0548101880672734e-25,1.2895541879045446e-43,1.3615749907169821e-41,2.8390008739531759e-28,1.5644402503032052e-18,9.9429793608265401e-66,1.5644400396250682e-18,4.6242403588097653e-43,1.164674346230892e-51,3.0452933570282456e-44,2.4737172051337188e-65,2.8390003531900787e-28,8.4018412911160673e-51,9.5106224781776996e-08,8.1459099669315079e-09
