Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53),H2OX(23)
1.2636446572985279e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224476045518947,0.11860816837466685,0.022820666144170373,1.5152171226885671e-25,3.9423437311223685e-19,5.9680958925128674e-10,2.1418815802914649e-15,4.819501511729774e-15,2.6058994626434875e-33,1.1152700731791755e-06,7.221354296235033e-29,1.1132616284041678e-06,2.922762262859897e-20,2.1679357175183593e-27,4.3553490037475276e-26,2.7324909692835783e-27,1.8619424720802776e-19,3.9187442427294517e-21,6.067484922130641e-05,1.8030856940707234e-06,3.087965078745219e-08,1.3042708843730775e-15,6.0325968573321247e-12,1.9912637817939537e-11,9.1242148962448579e-15,7.3986843379572625e-13,7.5092928982729531e-09,5.1491488603694794e-15,2.8349424382784955e-13,1.7387523364083493e-21,1.9152331027798379e-25,6.0100653358983673e-21,8.0351239160167966e-24,1.184761149228772e-20
1.2864368337932365e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224363708334686,0.11860705799924511,0.022820649885669949,1.6296783138688397e-25,4.1136860618321574e-19,6.1848037481021244e-10,2.2629371612892466e-15,5.0849972510818274e-15,2.8729860938746109e-33,1.1353861968668076e-06,8.0182987802060703e-29,1.1333046291679323e-06,3.1300467337034157e-20,2.3489734988070196e-27,4.7209115381922469e-26,2.9394024176478369e-27,1.951411716596202e-19,4.2562076282489627e-21,6.1764966881281826e-05,1.8356024661571215e-06,3.1475522615139298e-08,1.338664382069441e-15,6.1467994967631867e-12,1.9941162128796765e-11,9.1372936514384208e-15,7.4099596203800334e-13,7.6507862906473019e-09,5.3434358034445239e-15,2.9898833871611385e-13,1.9147092802770884e-21,1.2412629499053284e-25,6.3629956059790486e-21,8.4920151507537879e-24,1.2165586780643393e-20
1.332021186782654e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224139078783809,0.11860483770003219,0.022820617368946142,1.878008899482218e-25,4.4701145422723708e-19,6.629786874772905e-10,2.5187072488910205e-15,5.6448826569417147e-15,3.4751072416992749e-33,1.1756184611500597e-06,9.8312315078014516e-29,1.1733867335630803e-06,3.5764921649247372e-20,2.7472794615167592e-27,5.5243839785491544e-26,3.388421424585547e-27,2.1387151509394763e-19,4.998453870426709e-21,6.3944749947060815e-05,1.9006354562307607e-06,3.267128983871391e-08,1.4091574514767788e-15,6.3752043838480334e-12,1.9998210733296592e-11,9.1634330016820291e-15,7.4325562388415941e-13,7.9343796166246564e-09,5.7432453552607616e-15,3.3163803515416523e-13,2.3094174125501811e-21,1.4830210375890708e-25,7.1102624732139983e-21,9.4719121578052057e-24,1.2813195186704642e-20
1.3776055397720714e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223914508975921,0.11860261800285449,0.022820584852591651,2.1539127631315298e-25,4.8452380943664687e-19,7.090190259537411e-10,2.7932650622765518e-15,6.2444236493706254e-15,4.1775748706339987e-33,1.2158507479228407e-06,1.1969920626268526e-28,1.2134636427303937e-06,4.0676105732028491e-20,3.1977803512995105e-27,6.431844012268161e-26,3.8872573649201451e-27,2.3374525778484406e-19,5.8372325984403364e-21,6.6123930146319427e-05,1.9656677076534266e-06,3.3872421261502482e-08,1.4813094405573737e-15,6.6036087482613819e-12,2.0055259346540858e-11,9.1895734188127242e-15,7.455211909694541e-13,8.2187816572757861e-09,6.1580872366244795e-15,3.6656539936386937e-13,2.7666996609065562e-21,1.6448753402851906e-25,7.9145509256412444e-21,1.0530796529009649e-23,1.3476443356461262e-20
1.4231898927614888e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522368999889439,0.11860039890754524,0.022820552336606369,2.4593573272156795e-25,5.2395032177452746e-19,7.5660103516447454e-10,3.0873041346866419e-15,6.8849766051855566e-15,4.9929643548948153e-33,1.2560830571198287e-06,1.4478438704168156e-28,1.253535357808036e-06,4.6060557864316694e-20,3.7054103473537236e-27,7.4528096684176534e-26,4.4394958967034704e-27,2.5479614567403866e-19,6.7810503239688598e-21,6.8302507645865568e-05,2.0306992206024082e-06,3.5078916212417486e-08,1.5551550187701711e-15,6.8320125896521216e-12,2.0112307948670748e-11,9.2157138332719908e-15,7.4779272906366839e-13,8.5039924039840696e-09,6.5880231769597012e-15,4.0384502880966422e-13,3.2936138043599494e-21,1.8178134736385752e-25,8.7780447502686515e-21,1.1668282805162343e-23,1.4155427173127367e-20
1.4687742457509063e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223465548522584,0.11859818041393776,0.022820519820990225,2.796399716896563e-25,5.6533593292018844e-19,8.0572436051770884e-10,3.4015208410359956e-15,7.5678978524562866e-15,5.9350200092566948e-33,1.2963153886757253e-06,1.7405141266438691e-28,1.2936018799338938e-06,5.1945343236520404e-20,4.2754133398488105e-27,8.597359205170306e-26,5.048856262544772e-27,2.7705799398773421e-19,7.8388411826489023e-21,7.0480482612459588e-05,2.095729995254897e-06,3.6290774020077584e-08,1.6307051852254919e-15,7.0604159076614078e-12,2.0169356537931585e-11,9.2418542407547593e-15,7.5007029806800904e-13,8.790011848119065e-09,7.0331149042859416e-15,4.4355130558925996e-13,3.8977211902287401e-21,2.0028198528471191e-25,9.7029366815198208e-21,1.2887818467179174e-23,1.4850249656323706e-20
1.5143585987403237e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223241157843869,0.11859596252186543,0.022820487305743119,3.1671756318166244e-25,6.0872587884609189e-19,8.5638864790263575e-10,3.7366143829263574e-15,8.2945436707481867e-15,7.0187238791094298e-33,1.3365477425252561e-06,2.080288631822032e-28,1.3336632102455809e-06,5.835803332764444e-20,4.9133507776841551e-27,9.8761430338336887e-26,5.7191911352004003e-27,3.0056468668595165e-19,9.0199695312495843e-21,7.2657855212814498e-05,2.1607600317879694e-06,3.7507994012863359e-08,1.7079704481277995e-15,7.2888187019287167e-12,2.022640511665944e-11,9.2679946440275255e-15,7.5235395749198047e-13,9.0768399810460821e-09,7.4934241456052609e-15,4.8575839812917648e-13,4.5870974226415013e-21,2.2001271199342018e-25,1.0691428354773168e-20,1.4192818592902391e-23,1.5561013398057128e-20
1.6055273047191584e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45222792555499236,0.11859152854165977,0.022820422276355678,4.0188368600578352e-25,7.0170109676477908e-19,9.6233869457549183e-10,4.4722419995157127e-15,9.8844339117037862e-15,9.6772441380929508e-33,1.4170125168442342e-06,2.9245904756249735e-28,1.4137702999756162e-06,7.2879653245583606e-20,6.4168341297287925e-27,1.2881806192191718e-25,7.2588232561281661e-27,3.5144846246043145e-19,1.1791742930822688e-20,7.7010793981437871e-05,2.2908178912037834e-06,3.995851786629391e-08,1.8676886761702598e-15,7.7456227177987787e-12,2.0340502242258286e-11,9.3202754367399149e-15,7.5693978664048784e-13,9.6529222787434225e-09,8.4599420736774064e-15,5.7797070911005342e-13,6.2564599717080976e-21,2.6334408058185174e-25,1.2868059092322599e-20,1.7072412027151016e-23,1.703077110287035e-20
1.696696010697993e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45222344191727576,0.11858709696559604,0.022820357248443328,5.0329599036577764e-25,8.0324365853172298e-19,1.0744483517837433e-09,5.2998363052645844e-15,1.1665496608122164e-14,1.3115114095967488e-32,1.4974773795550392e-06,4.0328497978042346e-28,1.4938566360936529e-06,8.9855340129463786e-20,8.2669728048242651e-27,1.6566836662218781e-25,9.0918638252305484e-27,4.0771989887486531e-19,1.5179934117427114e-20,8.1361325284507604e-05,2.4208728002649125e-06,4.2430482395281641e-08,2.0343944447798951e-15,8.2024246343824523e-12,2.0454599325659036e-11,9.3725562111896047e-15,7.6155069657693944e-13,1.0232239228002177e-08,9.4880707580189252e-15,6.8107111901461185e-13,8.3769115799837387e-21,3.1211891736401928e-25,1.5325725459762986e-20,2.0333972822785105e-23,1.8565512593466952e-20
1.7878647166768276e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45221896066396011,0.11858266779234282,0.022820292222005375,6.2293827768587272e-25,9.1372587551642953e-19,1.1927148037279793e-09,6.2250912085955169e-15,1.3648580274099867e-14,1.750253745094039e-32,1.5779423301363217e-06,5.465828293174482e-28,1.5739222276908843e-06,1.0952199812070859e-19,1.0520481457969158e-26,2.1038204599495445e-25,1.1253922967174582e-26,4.6965250544883664e-19,1.9275164883388461e-20,8.5709450454049728e-05,2.5509247603855089e-06,4.4923882218717864e-08,2.2081724566814906e-15,8.6592244488045322e-12,2.0568696365175813e-11,9.4248369666189588e-15,7.6618717049854589e-13,1.0814790759738465e-08,1.0578303979827017e-14,7.9564544897254994e-13,1.103252824299327e-20,3.6668106762663271e-25,1.8082356351843715e-20,2.4005091408072169e-23,2.0166050689581637e-20
1.8790334226556623e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45221448179371765,0.11857824102056938,0.022820227197041097,7.6291552949297856e-25,1.0335246367574476e-18,1.3171352421313497e-09,7.2537447102912965e-15,1.5844532665804666e-14,2.3035518441961441e-32,1.6584073680671086e-06,7.2937081605935951e-28,1.6539670838542341e-06,1.3212294939652822e-19,1.3239931825138465e-26,2.6413181040745579e-25,1.3782743536627207e-26,5.3752086322930566e-19,2.4175168164370925e-20,9.0055170821352795e-05,2.6809737729789282e-06,4.7438711951784469e-08,2.3891073840926707e-15,9.1160221581916158e-12,2.0682793360722078e-11,9.4771177030033647e-15,7.7084969484871539e-13,1.1400576804854931e-08,1.1731135504397696e-14,9.2227623906783526e-13,1.4316519492071222e-20,4.2737781258769451e-25,2.1156019489837901e-20,2.81140148589073e-23,2.1833199463493746e-20
2.0613708346133318e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45220553119714468,0.11856939467614251,0.022820097151530751,1.1129120827981067e-24,1.3026022701436418e-18,1.5844268828723295e-09,9.6444199417523534e-15,2.0918430858402171e-14,3.8471603845030878e-32,1.8193377038951509e-06,1.2468806796328403e-27,1.8139946262056426e-06,1.8712979394240313e-19,2.0358692251123221e-26,4.0398200802348372e-25,2.0102439656625192e-26,6.9216851358599317e-19,3.6816869961108448e-20,9.8739402470711521e-05,2.9410629612334015e-06,5.2532639588619082e-08,2.772786530434576e-15,1.0029611250370055e-11,2.0910987218087057e-11,9.5816791178685587e-15,7.8025485652659428e-13,1.258185215878122e-08,1.422656844332099e-14,1.2140210940060053e-12,2.3190629758658935e-20,5.6858170049452619e-25,2.8327407341640673e-20,3.7761532817564699e-23,2.5370585957905727e-20
2.2437082465710014e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45219659011694918,0.11856055792168439,0.022819967111906609,1.5726056098849626e-24,1.6135835161634888e-18,1.876300958714919e-09,1.2518649061515326e-14,2.6973958039297079e-14,6.1604908635938917e-32,1.98026838287881e-06,2.03403533557644e-27,1.9739393357577865e-06,2.569359829363295e-19,3.0252641346936071e-26,5.9683387725541452e-25,2.8396246589318645e-26,8.7388095882671532e-19,5.403337952260284e-20,0.00010741403086813243,3.2011403763181304e-06,5.7712222151208966e-08,3.1861086823353579e-15,1.0943191887957731e-11,2.1139180893910131e-11,9.6862404541513293e-15,7.8977013689313302e-13,1.3776064736768055e-08,1.6978319378868818e-14,1.560900929392982e-12,3.5939195825785047e-20,7.3857869879121046e-25,3.6987210779882781e-20,4.9515706383197457e-23,2.9184190589929344e-20
2.426045658528671e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45218765854253529,0.11855173074657577,0.022819837078163013,2.1633449198785508e-24,1.9696490469962797e-18,2.1927352755289636e-09,1.5923926760940597e-14,3.4097868871062477e-14,9.5193065315514449e-32,2.1411994008636846e-06,3.189472688218774e-27,2.1338012850521007e-06,3.4368144453241923e-19,4.3663934505688745e-26,8.5623095074469671e-25,3.9044723730858381e-26,1.0848935052567697e-18,7.6873441477253027e-20,0.0001160790666373432,3.4612060295090161e-06,6.2977416422538702e-08,3.6297501714606101e-15,1.1856764048027809e-11,2.136737438403026e-11,9.7908017100760897e-15,7.9939954223782533e-13,1.4983213985612088e-08,1.9990337860507835e-14,1.9674593627727182e-12,5.3666322622719787e-20,9.4027273224431295e-25,4.7284979104954398e-20,6.3626484481402528e-23,3.3280538573966704e-20
2.60838307048634e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4521787364633193,0.11854291314020922,0.022819707050294298,2.9085499177381128e-24,2.3740533695981526e-18,2.5337077605817763e-09,1.9908455356855989e-14,4.2376905811096711e-14,1.4266490635139714e-31,2.3021307537013204e-06,4.8351983667483388e-27,2.2935805465615675e-06,4.4957537531199707e-19,6.1457675969582048e-26,1.1977909910424102e-24,5.2464251847068789e-26,1.327458656556814e-18,1.0650907765536897e-19,0.00012473452039025781,3.7212599320680724e-06,6.8328179121553187e-08,4.1043868616957963e-15,1.2770327707688747e-11,2.1595567684577943e-11,9.8953628840048364e-15,8.0914712983368857e-13,1.6203299351918412e-08,2.3266573182755904e-14,2.4381889295177369e-12,7.7648299057723166e-20,1.1766235270644149e-24,5.937248896275572e-20,8.0354749729328896e-23,3.7666163217556259e-20
2.7907204824440095e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45216982386872911,0.11853410509198908,0.022819577028294822,3.8337512356384199e-24,2.8301248944997892e-18,2.8991964626878788e-09,2.4521144281997615e-14,5.1897799106230329e-14,2.0822070029262511e-31,2.4630624372491969e-06,7.1195539964285575e-27,2.453277192690797e-06,5.7688727854883201e-19,8.4631946214281808e-26,1.6393459151913573e-24,6.9107554577445924e-26,1.6038461013841805e-18,1.4423794184052548e-19,0.00013338040272699211,3.9813020952435152e-06,7.3764466901631627e-08,4.6106941482274966e-15,1.3683882844082344e-11,2.1823760791622216e-11,9.9999239742754757e-15,8.1901700787684946e-13,1.7436320282100492e-08,2.6810974384824613e-14,2.9775316504280562e-12,1.0934029284293387e-19,1.4506466053994132e-24,7.340374255018496e-20,9.9972483920867102e-23,4.2347605600348918e-20
2.973057894401679e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4521609207482048,0.11852530659133149,0.022819447012158937,4.9666287344894477e-24,3.341266001299771e-18,3.2891795523517856e-09,2.981160954699315e-14,6.2747266788255045e-14,2.9693656426742058e-31,2.6239944473707079e-06,1.0220164959078829e-26,2.6128912957760955e-06,7.279395464532178e-19,1.1432763361640857e-25,2.2010758271238638e-24,8.9464202050450359e-26,1.9163427002781852e-18,1.9148526382225699e-19,0.00014201672423587967,4.241332530269816e-06,7.9286236349111467e-08,5.1493469565649144e-15,1.4597429434382899e-11,2.2051953701218619e-11,1.0104484979223925e-14,8.2901333544113759e-13,1.8682276222379673e-08,3.0627490250291879e-14,3.5898795798008325e-12,1.5038188683296717e-19,1.7654132797552445e-24,8.9534965720923956e-20,1.2276293398719866e-22,4.7331414604616657e-20
3.337732718317018e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45214314288717339,0.11850773819042722,0.022819186997455405,7.9771052210448895e-24,4.5427368412488127e-18,4.1425421858638141e-09,4.2627863962029458e-14,8.8778736321257862e-14,5.6919369317087909e-31,2.945859430817724e-06,1.9744610103039878e-26,2.9318721618189508e-06,1.1107845609417806e-18,1.9861874242035421e-25,3.7782882417522659e-24,1.4346300350318489e-25,2.6588966114903642e-18,3.2088339066515675e-19,0.00015926072706461209,4.7613582607441435e-06,9.0586046247822805e-08,6.3263864863886615e-15,1.6424496885568417e-11,2.2508338912352565e-11,1.0313606726548497e-14,8.4940222953750124e-13,2.1212990917151297e-08,3.9092659825573446e-14,5.0509124922685066e-12,2.6802049819681255e-19,2.5297415850203432e-24,1.287333348407387e-19,1.7905228818762819e-22,5.8232369083523235e-20
3.702407542232357e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45212540279598268,0.11849020785306046,0.022818927006138669,1.2205886799894289e-23,6.0071675842377857e-18,5.0936234656123143e-09,5.8768263624527839e-14,1.2116481409607971e-13,1.021914166218977e-30,3.2677256710673829e-06,3.552997686949607e-26,3.2505237220168118e-06,1.6175211173892067e-18,3.2669360470060009e-25,6.1428442555215576e-24,2.19133481008223e-25,3.5737583557114383e-18,5.087174283118233e-19,0.00017646661334798345,5.2813372130923265e-06,1.0222726011134613e-07,7.6408954237933016e-15,1.8251529879301879e-11,2.2964723286594937e-11,1.052272811283353e-14,8.7034810047914552e-13,2.3795439002143976e-08,4.869366705183862e-14,6.8554447757370261e-12,4.4754002470943548e-19,3.4952945386535577e-24,1.7826182284609003e-19,2.5172037770006806e-22,7.0421584499427932e-20
4.067082366147696e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45210770039058046,0.11847271549498271,0.02281866703816381,1.7955784992634132e-23,7.7644492396652052e-18,6.1422531547968569e-09,7.8655134994688695e-14,1.6059880388943367e-13,1.7393074116427363e-30,3.5895931352385483e-06,6.0362392091844769e-26,3.5688465526072387e-06,2.2680632363221319e-18,5.1384755702458602e-25,9.5541465427614899e-24,3.2177076980874829e-25,4.6798400669468695e-18,7.7113498679345901e-19,0.00019363446736984344,5.8012694766963725e-06,1.1420952806556733e-07,9.0982561609228004e-15,2.0078528234170217e-11,2.3421106792629557e-11,1.073184912504155e-14,8.9188604762154806e-13,2.6429616040164789e-08,5.9462092960858617e-14,9.0368675904835955e-12,7.0912695967787563e-19,4.6886505250989656e-24,2.3945014747747685e-19,3.4345558638123859e-22,8.3951758934499423e-20
4.431757190063035e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45209003558710376,0.1184552610321328,0.022818407093486013,2.5567772699547436e-23,9.8456653252765792e-18,7.2882629815633418e-09,1.0272207438336518e-13,2.0777381333112311e-13,2.8317386760814076e-30,3.9114617905435345e-06,9.7793365490213713e-26,3.8868412287404498e-06,3.0827148460864348e-18,7.7864085385792874e-25,1.4321669568475202e-23,4.573086528241184e-25,5.9963277626513854e-18,1.1264485493741131e-18,0.00021076437322677536,6.3211551407194588e-06,1.2653249902135679e-07,1.0703843474816958e-14,2.1905491769284384e-11,2.3877489399218005e-11,1.094096975025128e-14,9.1405197977338432e-13,2.9115517590902538e-08,7.1429514462337547e-14,1.1627822381084881e-11,1.0762654398270655e-18,6.1372800378109661e-24,3.1366347512207484e-19,4.5714238802816719e-22,9.8875736688561586e-20
4.796432013978374e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45207240830187861,0.11843784438063623,0.022818147172060564,3.5422240457057279e-23,1.228309517463177e-17,8.531486645383711e-09,1.3141393571423973e-13,2.6338275367819163e-13,4.4405446049235823e-30,4.2333316042876935e-06,1.5224157059556533e-25,4.2045083244811396e-06,4.0820831670985983e-18,1.1432371110070977e-24,2.0808972992591998e-23,6.3233585775532102e-25,7.5426810414102186e-18,1.595159636359069e-18,0.00022785641482851826,6.8409942941065365e-06,1.3919582062751621e-07,1.2463024490616791e-14,2.3732420304276976e-11,2.4333871075199452e-11,1.1150089975662213e-14,9.3688261363318921e-13,3.1853139210913224e-08,8.4627504333330382e-14,1.4660216851385368e-11,1.5758042148097376e-18,7.8695454987602204e-24,4.0230237621857932e-19,5.9586660444079251e-22,1.1524651482024992e-19
5.161106837893713e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45205481845141982,0.1184204654568048,0.022817887273842853,4.7940255845521147e-23,1.5110217412693261e-17,9.8717598236574683e-09,1.6518681815074999e-13,3.2811833959132657e-13,6.7432253957374635e-30,4.5552025438690012e-06,2.2909563587564778e-25,4.5218484128102949e-06,5.2870101647495573e-18,1.6337483076497458e-24,2.9437658504751569e-23,8.5411236366553412e-25,9.3386327759387276e-18,2.1999782705975523e-18,0.00024491067589839176,7.3607870255848912e-06,1.5219913922379788e-07,1.4381158644086549e-14,2.5559313659302011e-11,2.4790251789487361e-11,1.1359209788597803e-14,9.6041547221422622e-13,3.4642476453605552e-08,9.9087631207650456e-14,1.8165240685164751e-11,2.2380101844662535e-18,9.914701077290577e-24,5.0680278030309845e-19,7.629206510184212e-22,1.3311724947710337e-19
5.525781661809051e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45203726595243054,0.11840312417713623,0.022817627398788374,6.3584824440116975e-23,1.8361713633709155e-17,1.1308920178583553e-08,2.0450805400796811e-13,4.0267308890736194e-13,9.9590030497437479e-30,4.8770745767776554e-06,3.3481745039947339e-25,4.8388620656269521e-06,6.7185191961164548e-18,2.2805856285488093e-24,4.0691263214280656e-23,1.1305856954860843e-24,1.1404188811585682e-17,2.9658385612910308e-18,0.0002619272399737148,7.8805334236646659e-06,1.6554209979408362e-07,1.6463597642020351e-14,2.7386171655032057e-11,2.5246631511070349e-11,1.1568329176510691e-14,9.8468888325182704e-13,3.7483524869226534e-08,1.1484145956534484e-13,2.2173380945747078e-11,3.0966107514683231e-18,1.2302892508138247e-23,6.2863593201140959e-19,9.6180876951326531e-22,1.5254126208527564e-19
5.89045648572439e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45201975072180184,0.11838582045831375,0.022817367546852724,8.286214941645894e-23,2.2073472267218053e-17,1.2842807364272758e-08,2.498561968610088e-13,4.8773932241022666e-13,1.435474561773956e-29,5.1989476705956656e-06,4.7704571196931411e-25,5.1555498537499099e-06,8.3977753273768227e-18,3.1188156865170801e-24,5.5119082555858898e-23,1.4704071710340016e-24,1.3759627668086041e-17,3.9199107731354484e-18,0.00027890619040622062,8.40023357663929e-06,1.7922434591982534e-07,1.871568542157371e-14,2.9212994112654999e-11,2.5703010209011731e-11,1.1777448126987419e-14,1.0097419775966852e-12,4.0376280004846935e-08,1.3192054972220004e-13,2.6714437129515329e-11,4.1888260796758867e-18,1.5065156908788252e-23,7.6930834773773949e-19,1.1962522478420029e-21,1.7357204560867526e-19
6.255131309639728e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45200227267661203,0.11836855421720563,0.022817107717991593,1.063228894348722e-22,2.6282592608101302e-17,1.4473263034056056e-08,3.0172100960108832e-13,5.8400916360440817e-13,2.0251258490154759e-29,5.5208217929964631e-06,6.6469968056919492e-25,5.4719123469194286e-06,1.0346056146318208e-17,4.1885222948622739e-24,7.3339927393820942e-23,1.8829480970770251e-24,1.6425500238424081e-17,5.0916106553202814e-18,0.00029584761036247087,8.9198875725860191e-06,1.9324551973374659e-07,2.1142758108019116e-14,3.1039780853872308e-11,2.6159387852449033e-11,1.198656662775324e-14,1.0356146875917962e-12,4.3320737404347073e-08,1.5035645781926838e-13,3.181753590373471e-11,5.5553935364984923e-18,1.8233422596027341e-23,9.3036177217654585e-19,1.4701946267756798e-21,1.9626327075519696e-19
6.619806133555067e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45198483173412679,0.11835132537086475,0.022816847912160793,1.3456341613925404e-22,3.1027389006385813e-17,1.6200130847977731e-08,3.6060345237966359e-13,6.9217453849143277e-13,2.8029939164171649e-29,5.8426969117444855e-06,9.0808312593708759e-25,5.7879501137989063e-06,1.2584729440978761e-17,5.5351740921131938e-24,9.6045824830895427e-23,2.3783159314628057e-24,1.9422629483312264e-17,6.5126069636462873e-18,0.00031275158282427176,9.4394954993664102e-06,2.0760526187375364e-07,2.3750143971083605e-14,3.2866531700897113e-11,2.6615764410593672e-11,1.2195684666677086e-14,1.062347745433269e-12,4.6316892608402447e-08,1.7018073581241832e-13,3.7511145561447461e-11,7.2405869970891818e-18,2.1840508901813899e-23,1.1133731345628473e-18,1.7878068933658089e-21,2.2066879212048443e-19
6.984480957470406e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45196742781179833,0.11833413383652833,0.022816588129316216,1.6822707204814144e-22,3.6347395225886156e-17,1.8023256480483765e-08,4.2701567054119035e-13,8.1292717534750687e-13,3.8139789886390264e-29,6.1645729946947901e-06,1.2189884165069444e-24,6.1036637219765423e-06,1.5135235593135316e-17,7.2099980566779501e-24,1.2400566791084631e-22,2.9673704206702903e-24,2.2772110123693387e-17,8.2168277536365833e-18,0.000329618190589089,9.9590574446268809e-06,2.2230321143703454e-07,2.6543163379872761e-14,3.4693246476451604e-11,2.7072139852730574e-11,1.2404802231776634e-14,1.089982681514649e-12,4.9364741154469646e-08,1.9142493146191336e-13,4.3823090198869448e-11,9.2922326385054776e-18,2.5920125988391885e-23,1.3199545049207479e-18,2.1534926609436573e-21,2.4684265431057293e-19
7.349155781385744e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45195006082726552,0.11831697953161735,0.022816328369413878,2.0800542850686635e-22,4.2283368976431815e-17,1.9942487628308434e-08,5.0148098261695934e-13,9.4695860450126773e-13,5.1104784427765655e-29,6.4864500097926432e-06,1.6108006981048088e-24,6.4190537379669613e-06,1.8019073955461912e-17,9.2703587683954082e-24,1.5806881482838524e-22,3.6617397085030445e-24,2.6495308332974105e-17,1.0240465645679219e-17,0.00034644751627046149,1.047857349579919e-05,2.3733900593436527e-07,2.9527128756374371e-14,3.6519925003764637e-11,2.7528514148217808e-11,1.2613919311223454e-14,1.1185618227543301e-12,5.2464278576772125e-08,2.1412058832201895e-13,5.0780563607746372e-11,1.1761721786276004e-17,3.0506874662682814e-23,1.5517530505502112e-18,2.5718933355310498e-21,2.7483909802682409e-19
7.713830605301083e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45193273069835299,0.11829986237373623,0.022816068632409873,2.5463954317604869e-22,4.8877296615787879e-17,2.1957674018547681e-08,5.8453386836006729e-13,1.0949601581121305e-12,6.7531587310856841e-29,6.8083279250731388e-06,2.0986021334147567e-24,6.7341207272128119e-06,2.1257792691339876e-17,1.1780143329498869e-23,1.9916863830732258e-22,4.4738364096834531e-24,3.0613861428440214e-17,1.262198219161223e-17,0.00036323964229841265,1.0998043740100926e-05,2.5271228124464086e-07,3.2707344527549309e-14,3.8346567106569734e-11,2.7984887266486112e-11,1.2823035893348222e-14,1.1481282909057046e-12,5.5615500406286201e-08,2.3829924573064083e-13,5.841014288324831e-11,1.4704021191243949e-17,3.5636246189957531e-23,1.8104509926925593e-18,3.0478932684959785e-21,3.0471256610812877e-19
8.078505429216421e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4519154373430711,0.11828278228067243,0.022815808918260412,3.0892121700333957e-22,5.617239801593433e-17,2.4068667416906002e-08,6.7671995677679484e-13,1.2576229699499452e-12,8.8117623999190619e-29,7.13020670866079e-06,2.6992761848956849e-24,7.0488652540863515e-06,2.4872981208749887e-17,1.4810151971109509e-23,2.4832602795219799e-22,5.4168736480659784e-24,3.5149677560703695e-17,1.5402111559444813e-17,0.00037999465091986232,1.1517468264536016e-05,2.6842267156963455e-07,3.6089107076017821e-14,4.0173172609102869e-11,2.8441259177038666e-11,1.3032151966646148e-14,1.1787260008497099e-12,5.8818402170726995e-08,2.6399243879898866e-13,6.6737801757744278e-11,1.81776813666784e-17,4.1344622106787618e-23,2.0977655632309225e-18,3.5866248952829986e-21,3.3651770953707059e-19
