Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),H2X(49)
2.243963944967769e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756661476130612,0.11866906115873915,0.022821545938323983,1.2682467094539983e-31,1.1597739663331376e-21,1.9376435411099009e-16,5.5595623865871297e-24,1.9369860128694664e-27,7.4027264853089145e-52,2.2818346892756093e-13,1.5142489376722776e-55,2.2817559034617654e-13,7.6944263771409801e-39,1.6451583551213078e-29,6.9061182911857612e-41,4.1632005372972159e-42,2.026850147829818e-21,4.1989447209971568e-43,9.0485422401403986e-07,4.3509459749569829e-08,2.9251683096581814e-12,5.8235501338950237e-11,2.025368896194184e-16,8.3144595396880351e-14,1.3765436429779945e-11,8.7240348603563849e-16,1.2948093562896366e-19,3.1232711531952112e-21,2.9142400460474351e-30,1.793392466329152e-21
2.317489217503842e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756658368707199,0.11866903151230868,0.022821545225515272,1.5564080486095388e-31,1.2836548393183828e-21,2.0144274597505875e-16,6.3992818003766613e-24,2.0227585039685896e-27,9.1199370071742633e-52,2.3566007628732933e-13,1.7589554608309642e-55,2.3565184312426817e-13,8.3495424805802164e-39,1.7774649168245705e-29,8.2254202646198007e-41,4.9581356218993791e-42,2.1835069307095539e-21,4.7272506256220584e-43,9.3450009731042989e-07,4.4935077136612365e-08,2.9268528113931195e-12,6.0429203455128335e-11,2.026535314147505e-16,8.31938575719828e-14,1.4313416156021992e-11,9.0676856642358924e-16,1.4399153819883645e-19,3.3304787247997721e-21,3.4566643681652138e-30,1.9325883535533291e-21
2.391014490039915e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756655261298946,0.11866900186603035,0.022821544512706713,1.8971974917982023e-31,1.4155848604836633e-21,2.0912600525940819e-16,7.3313837807763397e-24,2.1086612634888213e-27,1.1159073846744224e-51,2.4313668081161267e-13,2.0326281772311142e-55,2.4312808953620636e-13,9.0330597776910399e-39,1.9149566106865951e-29,9.7404509336788626e-41,5.8709227991590465e-42,2.3462175660063935e-21,5.2996486503179071e-43,9.6414581841070487e-07,4.6360694216636143e-08,2.9282555540894805e-12,6.2623784917008019e-11,2.0275066302873293e-16,8.323487543256105e-14,1.4861692357955087e-11,9.4115767040522258e-16,1.5955457865085856e-19,3.5424371481878365e-21,4.0768273373071242e-30,2.0771916784266707e-21
2.464539762575988e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756652153905864,0.11866897221990426,0.022821543799898307,2.2980196435796743e-31,1.5557433436153177e-21,2.1681346022922102e-16,8.3624486501443154e-24,2.1946806572024571e-27,1.3567032262734232e-51,2.5061328247988848e-13,2.3375065439745972e-55,2.5060432958340003e-13,9.7450188663376409e-39,2.0576296903196469e-29,1.1472380821277889e-40,6.9142945438296407e-42,2.514986054013071e-21,5.9180111319398217e-43,9.9379138731564673e-07,4.7786310989644988e-08,2.9294246689574603e-12,6.4819099919844143e-11,2.0283161726887681e-16,8.3269057319016821e-14,1.5410215492674776e-11,9.7556829116267971e-16,1.7620687352845205e-19,3.7589759686643179e-21,4.7827272176965745e-30,2.2272053831974342e-21
2.538065035112061e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756649046527981,0.11866894257393033,0.022821543087090061,2.7670273067725263e-31,1.7043031724920049e-21,2.245045542696475e-16,9.4992828854568444e-24,2.280805594900417e-27,1.6395690457317696e-51,2.5808988127515085e-13,2.6759151604037685e-55,2.5808056326702732e-13,1.0485456254105358e-38,2.2054809383543944e-29,1.3443865249853784e-40,8.1018742835245217e-42,2.6898159926651302e-21,6.5842129470321961e-43,1.0234368040260375e-06,4.9211927455642254e-08,2.9304000434627158e-12,6.7015027631797667e-11,2.0289915611113438e-16,8.329757035436945e-14,1.5958944502805894e-11,1.0099983678484798e-15,1.9398521503798854e-19,3.9799303114160243e-21,5.5828774767920294e-30,2.3826319770363732e-21
2.611590307648134e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756645939165292,0.11866891292810859,0.022821542374281963,3.3131687960415271e-31,1.8614310132205738e-21,2.321988258482479e-16,1.0748918977533373e-23,2.3670270922899444e-27,1.9702252852643849e-51,2.6556647718329853e-13,3.050263792638612e-55,2.6555679058807626e-13,1.1254405139594928e-38,2.3585076429980014e-29,1.5679094839259416e-40,9.4482064924945901e-42,2.8707106504333605e-21,7.3001312635951279e-43,1.0530820685426596e-06,5.0637543614630906e-08,2.931214756215845e-12,6.9211467847203178e-11,2.0295557005768452e-16,8.3321382432358729e-14,1.6507845339526173e-11,1.0444462047412502e-15,2.1292637402870458e-19,4.2051408231981356e-21,6.4863208168495421e-30,2.5434736114624716e-21
2.685115580184207e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756642831817812,0.11866888328243906,0.022821541661474019,3.9462365263631551e-31,2.0272875242378843e-21,2.3989589213354163e-16,1.211861530779684e-23,2.4533379111456303e-27,2.3549604933168047e-51,2.7304307019263466e-13,3.46304740478812e-55,2.730330115473773e-13,1.2051896053374702e-38,2.516707566365808e-29,1.8203845997588702e-40,1.0968786767443191e-41,3.0576730253098272e-21,8.0676453428159432e-43,1.0827271808662944e-06,5.2063159466613671e-08,2.9318962500482333e-12,7.1408337432953692e-11,2.0300275936564016e-16,8.3341296542242256e-14,1.7056889755084902e-11,1.0789104058351076e-15,2.3306710267407452e-19,4.4344535869745867e-21,7.5026430442189659e-30,2.7097321420062807e-21
2.75864085272028e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756639724485532,0.1186688536369217,0.022821540948666227,4.6769168667481741e-31,2.2020275631151089e-21,2.4759543569450575e-16,1.3615856040744237e-23,2.5397322653948393e-27,2.8006679693075016e-51,2.8051966029345968e-13,3.9168461965374579e-55,2.8050922614562969e-13,1.2877957380410287e-38,2.6800789072320012e-29,2.1045531408382677e-40,1.2680091887417232e-41,3.2507058921637227e-21,8.8886363830220358e-43,1.1123721409977246e-06,5.3488775011592984e-08,2.9324672844611799e-12,7.3605567443233989e-11,2.0304229999863352e-16,8.3357978636522987e-14,1.7606054322420541e-11,1.1133898223354534e-15,2.5444413687660441e-19,4.6677200151844232e-21,8.6419867783741591e-30,2.8814091782759083e-21
2.832166125256353e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375663661716849,0.11866882399155652,0.022821540235858594,5.5168412306596518e-31,2.3858003889628919e-21,2.5529719346288026e-16,1.5248351030328783e-23,2.6262055766232109e-27,3.3148835576245745e-51,2.8799624747773501e-13,4.4143256470102841e-55,2.8798543438342383e-13,1.3732615793915347e-38,2.8486202628749704e-29,2.4233250518093391e-40,1.4599609860251365e-41,3.4498118417430788e-21,9.7649873949581808e-43,1.1420169489377319e-06,5.4914390249571081e-08,2.9329467260355341e-12,7.5803100725120385e-11,2.0307549835810464e-16,8.3371980758993962e-14,1.8155319621568606e-11,1.147883509423019e-15,2.7709419840417339e-19,4.9047967297560116e-21,9.9150650052119656e-30,3.0585061255052979e-21
2.905691397792426e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756633509866668,0.11866879434634353,0.022821539523051111,6.4786383806674041e-31,2.5787498597781077e-21,2.6300094742738951e-16,1.7024035738642606e-23,2.712754268109869e-27,3.9058245841623542e-51,2.9547283173879863e-13,4.9582365646368769e-55,2.954616362612605e-13,1.4615896620595517e-38,3.0223305923841591e-29,2.7797840027050452e-40,1.6745869957606948e-41,3.6549933133968734e-21,1.0698583101161266e-42,1.1716616046870983e-06,5.6340005180550034e-08,2.9333502148187605e-12,7.8000889899883757e-11,2.0310343742674636e-16,8.338376054406877e-14,1.8704669553729447e-11,1.1823906899828189e-15,3.0105399677643364e-19,5.1455454339108391e-21,1.1333174478064228e-29,3.2410242195831989e-21
2.979216670328499e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756630402580062,0.11866876470128272,0.022821538810243781,7.5759879372187322e-31,2.781014624640005e-21,2.7070651685996328e-16,1.8951071165502572e-23,2.7993755927865809e-27,4.5824299382956031e-51,3.0294941307112681e-13,5.5514151425425752e-55,3.0293783177956491e-13,1.5527824145699469e-38,3.2012091811135305e-29,3.1771924386320172e-40,1.9138472740017836e-41,3.8662526222287456e-21,1.1691309856521504e-42,1.2013061082466056e-06,5.7765619804531815e-08,2.9336907210055996e-12,8.0198895676628371e-11,2.0312701531541507e-16,8.3393697505168432e-14,1.9254090768260861e-11,1.216910724509323e-15,3.2636023093363469e-19,5.3898327773520033e-21,1.2908208968019481e-29,3.4289645563153658e-21
3.052741942864572e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756627295308694,0.1186687350563741,0.022821538097436603,8.8236750837183606e-31,2.9927283107356034e-21,2.7841375192748704e-16,2.1037843787701542e-23,2.8860674915466535e-27,5.3544013050117189e-51,3.1042599147014047e-13,6.1967830190715687e-55,3.1041402093870121e-13,1.6468421864173131e-38,3.3852556060482815e-29,3.6189966302468468e-40,2.1798120073104784e-41,4.083591981193713e-21,1.2745055587905891e-42,1.2309504596170363e-06,5.9191234121518211e-08,2.93397900240094e-12,8.2397085466492395e-11,2.0314697693978521e-16,8.3402106420089765e-14,1.9803572191798394e-11,1.2514430866208355e-15,3.5304959071264292e-19,5.6375302159381785e-21,1.4652672364761511e-29,3.6223281154713192e-21
3.126267215400645e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756624188052564,0.11866870541161766,0.022821537384629585,1.0237646455060461e-30,3.2140197050278733e-21,2.861225284483596e-16,2.329296550677572e-23,2.9728284766432069e-27,6.2322455479152661e-51,3.1790256693204342e-13,6.8973473432684535e-55,3.1789020373898171e-13,1.7437712687191713e-38,3.5744697031355153e-29,4.1088317252204807e-40,2.4746645136147559e-41,4.3070135190561155e-21,1.3861709749571447e-42,1.2605946587991724e-06,6.0616848131510981e-08,2.9342239799030051e-12,8.4595432245190121e-11,2.031639400203845e-16,8.3409248318013349e-14,2.0353104641759281e-11,1.2859873431636236e-15,3.8115875814051655e-19,5.8885138679693313e-21,1.657969162971665e-29,3.8211157805217912e-21
3.199792487936718e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756621080811655,0.1186686757670134,0.022821536671822715,1.1835067193657522e-30,3.4450129303621977e-21,2.9383274353575729e-16,2.5725273604196928e-23,3.0596575347294385e-27,7.2273182412713187e-51,3.2537913945369022e-13,7.6562008451272855e-55,3.2536638018067634e-13,1.8435719113774632e-38,3.7688515376271322e-29,4.6505268008779584e-40,2.8007042424170615e-41,4.5365192952040353e-21,1.5043163290885748e-42,1.2902387057937957e-06,6.2042461834511787e-08,2.9344330494895542e-12,8.6793913607906879e-11,2.0317841668583169e-16,8.3415339608382075e-14,2.0902680505205913e-11,1.3205431378009185e-15,4.1072440855734066e-19,6.1426643693911173e-21,1.8703029603629677e-29,4.0253283550384439e-21
3.3468430330088637e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756614866375578,0.11866861647826141,0.022821535246209439,1.5655363254075836e-30,3.9365790478497721e-21,3.0925716460190991e-16,3.1157924749968203e-23,3.2335177495937802e-27,9.6190870706259273e-51,3.4033227566628336e-13,9.3615746671165837e-55,3.403187139892133e-13,2.0517967489303451e-38,4.1731196684545411e-29,5.9058131810348978e-40,3.5561418196732203e-41,5.0137915195290884e-21,1.7608039680806558e-42,1.3495263432236325e-06,6.4893688319543727e-08,2.9347668374360541e-12,9.1191209282428675e-11,2.0320152918289134e-16,8.3425054256122712e-14,2.2001938414372637e-11,1.3896882264468743e-15,4.743718318197942e-19,6.6600101900796359e-21,2.3596967906823761e-29,4.4500311215476266e-21
3.4938935780810093e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756608652000442,0.11866855719011814,0.022821533820596776,2.0448496461012618e-30,4.4683326973277408e-21,3.246864940455883e-16,3.7411001754995713e-23,3.4076467613306525e-27,1.2639254883452553e-50,3.5528540009198241e-13,1.1339360880562944e-54,3.5527102236586646e-13,2.2715343615894048e-38,4.5980641385995282e-29,7.4195590742532888e-40,4.4669569422783519e-41,5.5154241589245869e-21,2.0454841606614577e-42,1.4088133719128026e-06,6.7744913576626259e-08,2.9350179068035227e-12,9.5588858767430012e-11,2.0321891389750368e-16,8.3432348815893917e-14,2.3101307277368059e-11,1.4588765761689222e-15,5.4428516378342399e-19,7.1886976665220876e-21,2.9457785082500919e-29,4.8964417119066817e-21
3.640944123153155e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756602437686273,0.11866849790258359,0.022821532394984727,2.6401736237070929e-30,5.0411156440512113e-21,3.401203727597696e-16,4.4563313280179851e-23,3.582046807683226e-27,1.6413924484789627e-50,3.7023851271979755e-13,1.3617390353058195e-54,3.7022330531186511e-13,2.5028024561443477e-38,5.0436912954675746e-29,9.2298942712639541e-40,5.5560318543769813e-41,6.0414322064383898e-21,2.359874916119106e-42,1.4680997918675627e-06,7.0596137605770964e-08,2.9352121992359279e-12,9.9986783477131134e-11,2.0323236713824495e-16,8.3437982350960789e-14,2.4200760391368361e-11,1.5281069770575449e-15,6.20757651454306e-19,7.7279199771937582e-21,3.6419749212364228e-29,5.3645648174659336e-21
3.787994668225301e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756596223433083,0.11866843861565772,0.022821530969373293,3.3727713244555513e-30,5.6557100580069768e-21,3.5555855459191404e-16,5.2697271535235528e-23,3.7567226462570276e-27,2.1087351046703005e-50,3.8519161354218953e-13,1.6224871348579945e-54,3.8517556282821283e-13,2.7456189768729694e-38,5.5100091521435147e-29,1.1378537014870728e-39,6.848394776584577e-41,6.5918303029554593e-21,2.7054965901191813e-42,1.5273856030941693e-06,7.3447360406989145e-08,2.9353675677038502e-12,1.0438492932894455e-10,2.0324312511991598e-16,8.3442477246742108e-14,2.530027937945766e-11,1.5973786091142674e-15,7.0408250216422174e-19,8.2769291541906902e-21,4.4628483670197266e-29,5.8544047085357955e-21
3.935045213297447e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756590009240878,0.11866837932934057,0.022821529543762473,4.2666514676444096e-30,6.3128428564862693e-21,3.7100087262688991e-16,6.1898891872165264e-23,3.9316808023222349e-27,2.6823613800618683e-50,4.0014470255403978e-13,1.9192392661136154e-54,4.0012779491575458e-13,3.0000022385041848e-38,5.9970269839976308e-29,1.39109560892268e-39,8.3713158281314307e-41,7.1666328453899183e-21,3.0838719279000773e-42,1.5866708055988776e-06,7.6298581980291667e-08,2.9354961909885575e-12,1.0878325942922993e-10,2.0325203115257142e-16,8.3446189859487091e-14,2.6399851705329045e-11,1.6666909225430826e-15,7.9455289557544182e-19,8.8350319693782504e-21,5.4241343383602097e-29,6.3659653613050767e-21
4.082095758369593e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756583795109635,0.11866832004363209,0.022821528118152266,5.3487844907485216e-30,7.0131897498288862e-21,3.8644721406423092e-16,7.2257792493198345e-23,4.1069290084561509e-27,3.3808359489091319e-50,4.1509777975188246e-13,2.2551926919171495e-54,4.1508000157522677e-13,3.265971025245632e-38,6.5047550012558364e-29,1.6876533036095027e-39,1.0154402941128629e-40,7.7658540668981967e-21,3.496526119401052e-42,1.6459553993879437e-06,7.9149802325689357e-08,2.9356063727252103e-12,1.1318174862341578e-10,2.0325966021484754e-16,8.3449363157015324e-14,2.7499468821476858e-11,1.7360435490202537e-15,8.9246199314345899e-19,9.4015860582275803e-21,6.5427782932761719e-29,6.8992505524084141e-21
4.229146303441739e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375657758103936,0.11866826075853232,0.022821526692542674,6.6493250323311458e-30,7.7573790077596809e-21,4.0189750212020443e-16,8.3867194250159666e-23,4.2824758010365248e-27,4.2250617823091365e-50,4.3005084513335239e-13,2.6336834059637168e-54,4.3003218280729381e-13,3.5435446620871524e-38,7.0332041025572265e-29,2.0328724501639469e-39,1.222969776887635e-40,8.3895080940656234e-21,3.9449868641362273e-42,1.7052393844676237e-06,8.2001021443192841e-08,2.9357038373984546e-12,1.1758037957001286e-10,2.0326640869414594e-16,8.3452164640151817e-14,2.8599124835190421e-11,1.8054362384456962e-15,9.9810294512999587e-19,9.9759962743811623e-21,7.8369716641265508e-29,7.4542639270507539e-21
4.376196848513885e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375657136703008,0.1186682014740412,0.022821525266933696,8.2018409005360363e-30,8.5459949537881279e-21,4.1735168440483113e-16,9.6823920522947203e-23,4.4583302610119583e-27,5.2384691067767421e-50,4.4500389869682905e-13,3.0581864970271987e-54,4.4498433861257112e-13,3.8327430606101288e-38,7.5823856959490095e-29,2.4325224719260337e-39,1.4631771589103956e-40,9.0376089826514926e-21,4.4307844450379743e-42,1.764522760844174e-06,8.4852239332812789e-08,2.935792562666005e-12,1.2197914021923788e-10,2.0327255202022254e-16,8.3454710696842992e-14,2.9698815651819078e-11,1.8748688194280485e-15,1.1117688954971105e-18,1.0557711270830325e-20,9.326187056264998e-29,8.0310090427586906e-21
4.523247393586031e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756565153081763,0.11866814219015877,0.022821523841325332,1.0043548460906289e-29,9.3795812007730245e-21,4.3280972576398223e-16,1.1122839715666459e-22,4.6345018540801396e-27,6.4472118639847354e-50,4.5995694044121903e-13,3.5323165290549799e-54,4.5993646899163967e-13,4.1335867472277311e-38,8.1523115645030594e-29,2.8928128132906025e-39,1.7397821203849222e-40,9.7101707388582745e-21,4.9554518084848453e-42,1.8238055285238496e-06,8.7703455994559588e-08,2.9358752919376304e-12,1.2637802226024551e-10,2.0327828015831229e-16,8.3457081600415522e-14,3.0798538447159721e-11,1.9443411757935433e-15,1.2337529853821042e-18,1.1146220309327909e-20,1.1031212643709001e-28,8.6294893963243159e-21
4.670297938658177e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756558939194431,0.11866808290688498,0.022821522415717582,1.2215554224041623e-29,1.0258643648330303e-20,4.4827160326002586e-16,1.2718465243516827e-22,4.8110003185660406e-27,7.8803716073260806e-50,4.7490997036580153e-13,4.0598279362207281e-54,4.7488857394505653e-13,4.4460968829893505e-38,8.7429937663069664e-29,3.4204092162732205e-39,2.0567764837944224e-40,1.0407207334156258e-20,5.5205246472976337e-42,1.883087687512907e-06,9.055467142844384e-08,2.9359538938121644e-12,1.3077702003227765e-10,2.0328372249806036e-16,8.3459332026866897e-14,3.1898291297477655e-11,2.0138532302174724e-15,1.3643483556461613e-18,1.1741050294330656e-20,1.2974185788940368e-28,9.2497084426990834e-21
4.817348483730323e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756552725368077,0.11866802362421987,0.022821520990110439,1.4763102420208227e-29,1.1183653262592632e-20,4.63737302239188e-16,1.448003170777363e-22,4.9878355776471507e-27,9.5701687687341878e-50,4.8986298847010929e-13,4.6446154324054915e-54,4.8984065347336121e-13,4.7702952790778545e-38,9.3544445625666538e-29,4.0224500113570134e-39,2.4184338037251805e-40,1.1128732717065783e-20,6.1275414852474934e-42,1.9423692378176014e-06,9.3405885634475948e-08,2.9360296436946051e-12,1.3517612967155359e-10,2.0328896735387467e-16,8.3461499295099176e-14,3.2998072889629977e-11,2.0834049312091398e-15,1.5038481487474832e-18,1.2341763018152951e-20,1.5178625912993684e-28,9.8916696097970458e-21
5.111449573874614e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756540297898296,0.11866790506071556,0.022821518138898007,2.1188032957157829e-29,1.317323798031419e-20,4.946801337629642e-16,1.8545840966001171e-22,5.3425567913080016e-27,1.3865590171627008e-49,5.1976898921687711e-13,6.0023015372049846e-54,5.1974473625673802e-13,5.4538474015056127e-38,1.0639701689781007e-28,5.4808789255102804e-39,3.2942977311541307e-40,1.2645305565223786e-20,7.4735759291752591e-42,2.0609305123989247e-06,9.9108310363025512e-08,2.9361757033422132e-12,1.4397467511223343e-10,2.0329908036888939e-16,8.3465675528314751e-14,3.5197719090867852e-11,2.2226271517746342e-15,1.810733588928731e-18,1.3559243583793441e-20,2.0473085293393939e-28,1.1240831934156323e-20
5.376140555004476e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756529113384032,0.11866779835564328,0.022821515572808915,2.8802985668019042e-29,1.51251041178979e-20,5.2254169147011645e-16,2.2887938302145868e-22,5.663059209387108e-27,1.900497718175547e-49,5.4668434946159179e-13,7.4620632270942232e-54,5.4665832381313684e-13,6.1092506086375946e-38,1.1867587091212291e-28,7.1299581027480998e-39,4.284319173400413e-40,1.4094112485736236e-20,8.8439510630407111e-42,2.167633577884351e-06,1.042404884195705e-07,2.9363039775947398e-12,1.5189372867724424e-10,2.0330796192526382e-16,8.3469342106467004e-14,3.7177492198527775e-11,2.3480624869710708e-15,2.1203244933329472e-18,1.467132268819633e-20,2.6397734314830655e-28,1.2529470225649176e-20
5.640831536134338e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756517929067326,0.11866769165254291,0.022821513006721812,3.8555342786477146e-29,1.7231823232072021e-20,5.5041557091018701e-16,2.7951537030375751e-22,5.9848109173250389e-27,2.5644784306660019e-49,5.7359967140647803e-13,9.1744286817231456e-54,5.7357182900023372e-13,6.8028935306192862e-38,1.3162958147541601e-28,9.1546062899711841e-39,5.4994182730720622e-40,1.562247956817437e-20,1.0374290641883877e-41,2.274334671329728e-06,1.0937266249803674e-07,2.9364308150134326e-12,1.5981312104989755e-10,2.0331674398921215e-16,8.3472967589480766e-14,3.9157350392084023e-11,2.4736259820376769e-15,2.4633248660544057e-18,1.5796986377320254e-20,3.3601849731052578e-28,1.3888605856163877e-20
5.9055225172641995e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756506744948184,0.11866758495141447,0.022821510440636697,5.0893079021102022e-29,1.9495174405137665e-20,5.7830178246567392e-16,3.3812433692890292e-22,6.307871925894122e-27,3.4116801514109922e-49,6.0051495505173686e-13,1.1167242870010933e-53,6.0048525182098519e-13,7.5349276798611883e-38,1.4525889082579736e-28,1.1615678651245432e-38,6.9759598772860419e-40,1.7230487916371458e-20,1.2073681184172832e-41,2.3810337927715351e-06,1.1450483259848494e-07,2.9365567909523299e-12,1.6773285048631947e-10,2.0332546640066848e-16,8.3476568812575895e-14,4.113729307737558e-11,2.5993176243936604e-15,2.8414444858673855e-18,1.6934646205399837e-20,4.2276605151361913e-28,1.531825860638175e-20
6.170213498394061e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756495561026589,0.11866747825225793,0.022821507874553577,6.632934940089046e-29,2.1916732671132369e-20,6.0620033995434725e-16,4.0550206895517475e-22,6.6323023222665262e-27,4.4805238071098304e-49,6.2743020039767425e-13,1.3469860943530939e-53,6.2739859227834212e-13,8.3055117222039244e-38,1.5956454281855092e-28,1.4580300276876416e-38,8.7540339016445422e-40,1.8918218631049071e-20,1.3951246010462019e-41,2.4877309422462542e-06,1.1963699872097586e-07,2.9366822349271129e-12,1.7565291598736237e-10,2.0333415197668534e-16,8.3480155417636221e-14,4.3117319913289952e-11,2.7251374103567075e-15,3.256393196526782e-18,1.8082917798860845e-20,5.2630071506315144e-28,1.6818448287558239e-20
6.434904479523923e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756484377302542,0.11866737155507322,0.022821505308472441,8.5448161181538445e-29,2.4497896030150759e-20,6.3411125809219999e-16,4.8248217432474946e-22,6.9581622133778828e-27,5.8152048318861978e-49,6.5434540744462319e-13,1.6113158438798407e-53,6.5431185037525245e-13,9.1148114867318245e-38,1.7454728228398985e-28,1.8122181242850803e-38,1.0877639349138459e-39,2.0685752816555466e-20,1.6016146965771216e-41,2.5944261197903653e-06,1.2476916086557007e-07,2.9368074122939916e-12,1.8357331674823997e-10,2.0334281909164284e-16,8.3483735169214732e-14,4.5097430624755785e-11,2.851085337717319e-15,3.7098809083057626e-18,1.9240593856229789e-20,6.4887732199474309e-28,1.8389194751071578e-20
6.699595460653785e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756473193776038,0.11866726485986034,0.022821502742393293,1.0891007164263629e-28,2.7239907516789618e-20,6.6203455288387254e-16,5.6993608413112652e-22,7.2855117346293283e-27,7.4662396621478826e-49,6.8126057619295711e-13,1.9129541704693275e-53,6.81225026114662e-13,9.9629999640460906e-38,1.902078546666176e-28,2.2321923148050012e-38,1.3394863027556764e-39,2.2533171579141407e-20,1.8277586096196547e-41,2.7011193254403457e-06,1.2990131903232837e-07,2.9369324962918143e-12,1.9149405224322033e-10,2.0335147974132748e-16,8.3487313136473546e-14,4.7077625031520686e-11,2.9771614076778946e-15,4.2036175986320012e-18,2.0406622076036301e-20,7.9292959640946834e-28,2.0030517886951826e-20
7.2289774229135095e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756450827315665,0.11866705147534985,0.022821497610240968,1.7193645342570891e-28,3.3210820463795372e-20,7.1791834281837267e-16,7.7994016755348174e-22,7.9449203498428213e-27,1.1955803186039792e-48,7.3509079879546307e-13,2.6418934646387046e-53,7.3505113053274972e-13,1.1776770825786078e-37,2.2356548189583068e-28,3.3054359998932454e-38,1.9824409690674829e-39,2.6467987268168336e-20,2.3427101747862188e-41,2.9144998212038303e-06,1.4016562343257999e-07,2.9371826217137061e-12,2.0733652671218294e-10,2.0336879809269204e-16,8.3494470668840801e-14,5.1038264678716819e-11,3.2296979994592768e-15,5.3186781625517861e-18,2.2760152513023609e-20,1.1561271293906284e-27,2.3524973929453165e-20
7.833566639731504e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756425284304975,0.11866680778577161,0.022821491748993273,2.7803228114031728e-28,4.0831884843396213e-20,7.8180215578123214e-16,1.085447550396046e-21,8.7062082238762854e-27,1.9638755273538843e-48,7.9656828622279075e-13,3.7110420630762317e-53,7.965236991894002e-13,1.4041342266658557e-37,2.6498987402013745e-28,4.9993949040204975e-38,2.9965422938944686e-39,3.1353891479973237e-20,3.0410549765527264e-41,3.1581848139402375e-06,1.5188811852737637e-07,2.9374683000752191e-12,2.2543131677473995e-10,2.0338857808235642e-16,8.3502650226734326e-14,5.5561986114520832e-11,3.5187385688585482e-15,6.8149739071683269e-18,2.5476899107571253e-20,1.7189372693102216e-27,2.78614912304037e-20
8.438155856549497e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756399742324816,0.11866656410647984,0.022821485887755958,4.3314028897272735e-28,4.931648108847105e-20,8.457510438370929e-16,1.4729696952168655e-21,9.4769270895668857e-27,3.1061301439869961e-48,8.5804557384842154e-13,5.0779800599551471e-53,8.5799583824661643e-13,1.6514209015073868e-37,3.0997127706222134e-28,7.3267460843169823e-38,4.388800574680788e-39,3.6658810599687273e-20,3.8677014405903459e-41,3.4018595197972679e-06,1.6361059287044014e-07,2.93775386757565e-12,2.4352785206663877e-10,2.0340835039549954e-16,8.3510831488500296e-14,6.0086143769894916e-11,3.808447903867756e-15,8.5684068880275357e-18,2.8218137345838197e-20,2.4777015499562343e-27,3.2566777361312282e-20
