Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
1.428047106315628e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750748729208968,0.11861266212947352,0.022820183517406445,0.0,3.37120595645175e-16,2.0598805937503908e-15,3.0938526934579429e-14,8.5797615109814839e-19,2.6506626176264583e-38,1.6417532836616391e-11,1.8530143167828454e-41,1.4507543074914613e-11,2.1018823908573632e-28,8.4845990451884008e-20,3.3852917025237948e-29,1.789921947734786e-30,2.152698828578407e-15,7.1621697680711019e-31,5.7302806513195415e-05,2.7683502078645076e-06,2.127891205758367e-10,1.052666703876655e-12,1.0050279079669117e-17,3.6726065377873052e-09,1.473353664635084e-14,9.1119554459313314e-14,8.6463341610620399e-10,1.7037185962761869e-15,2.391047350758183e-20
1.4527206550623156e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750645432236576,0.11861167705515613,0.022820159606921693,0.0,3.5054913113468521e-16,2.1374765725580432e-15,3.2784436016658069e-14,8.790341302650316e-19,2.9193584083977036e-38,1.6709203152082117e-11,2.0101958967136074e-41,1.4757986219726077e-11,2.1978726916040726e-28,8.8374285451165693e-20,3.661965395185235e-29,1.9321493018562349e-30,2.2365207612837202e-15,7.6373970440796422e-31,5.8287861715363276e-05,2.8161711522571819e-06,2.129822053044379e-10,1.0757720844217028e-12,1.0273740635407488e-17,3.7473390378341652e-09,1.4746905541842443e-14,9.1487328682647636e-14,8.8326160961905773e-10,1.7717310642450707e-15,2.5371136113645299e-20
1.4773942038090034e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750542152261065,0.11861069215052078,0.022820135696608335,0.0,3.6428106033432786e-16,2.2167871065825173e-15,3.4703281388414551e-14,9.0012940342022831e-19,3.2098051188711745e-38,1.7000906076810223e-11,2.1773736424553896e-41,1.5008422302368143e-11,2.2961828846388038e-28,9.1982629362653216e-20,3.9557237052248841e-29,2.0827792552524043e-30,2.3221680521441405e-15,8.1341011020253368e-31,5.9272747228213987e-05,2.8639917536157545e-06,2.1316608014024556e-10,1.0990309941708812e-12,1.0498703202352881e-17,3.8221279348271101e-09,1.4759636697472733e-14,9.1857736740771569e-14,9.019061588272501e-10,1.8410955469413373e-15,2.6890931592876011e-20
1.502067752555691e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750438889279705,0.11860970741553822,0.022820111786466358,0.0,3.7831868035082646e-16,2.2978279315012923e-15,3.6696496773603992e-14,9.2126025618187633e-19,3.5233332151373174e-38,1.7292639913254152e-11,2.3549737807653886e-41,1.5258851326732274e-11,2.3968165188715472e-28,9.5671515674839133e-20,4.2672914571071983e-29,2.2421405075670543e-30,2.4096527710751357e-15,8.6527951925838751e-31,6.0257463081005788e-05,2.9118120119887338e-06,2.1334151835183835e-10,1.1224434560266752e-12,1.0725167096609853e-17,3.8969709128619603e-09,1.4771783658278097e-14,9.2231088575437069e-14,9.2056629018766161e-10,1.9118121404529338e-15,2.8471051777485655e-20
1.5267413013023788e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750335643289786,0.11860872285017925,0.02282008787649574,0.0,3.9266429188913981e-16,2.3806148055337005e-15,3.8765515939216766e-14,9.4242511658112981e-19,3.8613290826390956e-38,1.7584403106412199e-11,2.543431797549129e-41,1.5509273296581085e-11,2.4997769600930257e-28,9.9441442707257421e-20,4.5974107985709214e-29,2.410568151462555e-30,2.4989869897184813e-15,9.1939933304459949e-31,6.1242009302991897e-05,2.9596319274246205e-06,2.1350922827082936e-10,1.1460094956779304e-12,1.0953132661784384e-17,3.9718658504498566e-09,1.4783395472727733e-14,9.2607668526860256e-14,9.392412949816602e-10,1.9838809735948889e-15,3.0112688484302169e-20
1.5514148500490665e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750232414288595,0.11860773845441455,0.02282006396669644,0.0,4.0732019929441696e-16,2.4651635086315908e-15,4.0911772730031334e-14,9.6362254338835706e-19,4.2252363504719042e-38,1.7876194231857295e-11,2.7431924424402578e-41,1.5759688215559138e-11,2.6050674061714474e-28,1.032929134628806e-19,4.9468413229775288e-29,2.5884036726804802e-30,2.5901827816612627e-15,9.7582102555402626e-31,6.2226385923420482e-05,3.0074514999719021e-06,2.1366985874514558e-10,1.1697291415822819e-12,1.1182600268973041e-17,4.0468108041904662e-09,1.4794517070336132e-14,9.2987737469171477e-14,9.5793052387124586e-10,2.0573022074289072e-15,3.181703354375551e-20
1.5760883987957542e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750129202273355,0.1186067542282149,0.022820040057068447,0.0,4.222887105939167e-16,2.5514898417721176e-15,4.3136701102571135e-14,9.848512153780581e-19,4.616557224971444e-38,1.8168011984772558e-11,2.9547097334326672e-41,1.6010096087202859e-11,2.7126909010019641e-28,1.0722643547901373e-19,5.3163601918725943e-29,2.7759949502552444e-30,2.6832522226527881e-15,1.0345961397477165e-30,6.3210592971534613e-05,3.0552707296790534e-06,2.1382400413409149e-10,1.1936024249320646e-12,1.1413570316570111e-17,4.1218039938170441e-09,1.480518960754761e-14,9.3371534767638653e-14,9.7663338191261666e-10,2.1320760346295616e-15,3.3585278828573229e-20
1.6007619475424419e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750026007241318,0.11860577017155112,0.02282001614761173,0.0,4.3757213753864688e-16,2.6396096263412292e-15,4.5441735158320607e-14,1.0061099214594353e-18,5.0368538326040714e-38,1.8459855169907066e-11,3.1784469615801104e-41,1.6260496914949564e-11,2.8226503473102696e-28,1.1124252067785695e-19,5.7067622577589754e-29,2.9736962568778109e-30,2.7782073908182321e-15,1.0957762842947044e-30,6.4194630476572373e-05,3.1030896165945413e-06,2.1397220888415758e-10,1.2176293796065367e-12,1.1646043229919771e-17,4.1968437884966773e-09,1.481545078458909e-14,9.3759280162997873e-14,9.9534932398816649e-10,2.2082026787256108e-15,3.5418616282041997e-20
1.6254354962891296e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749922829189694,0.11860478628439389,0.022819992238326266,0.0,4.5317279564452698e-16,2.7295387035977205e-15,4.7828309176079647e-14,1.0273975516053561e-18,5.4877495721750532e-38,1.8751722692374618e-11,3.4148766957753885e-41,1.6510890702145807e-11,2.9349485184029431e-28,1.1534168521773189e-19,6.1188601870792433e-29,3.1818682594059432e-30,2.8750603668680441e-15,1.1594131305828798e-30,6.5178498467766743e-05,3.1509081607668186e-06,2.1411497172080674e-10,1.2418100421127799e-12,1.1880019460835969e-17,4.2719286942803552e-09,1.4825335135730012e-14,9.4151175403978691e-14,1.0140778506219509e-09,2.2856823932448662e-15,3.7318237945711947e-20
1.6501090450358173e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749819668115694,0.11860380256671404,0.022819968329212029,0.0,4.6909300423290243e-16,2.8212929342088139e-15,5.0297857643364579e-14,1.0487130885175645e-18,5.9709304763706368e-38,1.9043613549225067e-11,3.664480787618541e-41,1.676127745205495e-11,3.0495880689494889e-28,1.1952444934581115e-19,6.5534845834036541e-29,3.4008780195168748e-30,2.9738232343023441e-15,1.22555840997874e-30,6.6162196974345683e-05,3.1987263622443276e-06,2.1425274948825746e-10,1.2661444515174669e-12,1.2115499487014773e-17,4.3470573426069741e-09,1.4834874295169244e-14,9.4547405719170552e-14,1.0328185041465595e-09,2.3645154607855824e-15,3.9285335986432158e-20
1.674782593782505e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749716524016526,0.11860281901848232,0.022819944420268995,0.0,4.8533508647026339e-16,2.9148881978491745e-15,5.2851815286787111e-14,1.0700555999703528e-18,6.4881465826494272e-38,1.9335526821723832e-11,3.9277503763812188e-41,1.7011657167864138e-11,3.1665715448744523e-28,1.2379133725305602e-19,7.0114841108190731e-29,3.6310989944979444e-30,3.0745080796096467e-15,1.2942639113155902e-30,6.7145726025532047e-05,3.2465442210755002e-06,2.1438596066667505e-10,1.2906326493714864e-12,1.2352483811363238e-17,4.422228479773021e-09,1.4844097240584076e-14,9.4948141298156444e-14,1.0515708651918955e-09,2.4447021920307761e-15,4.1321102722625774e-20
1.6994561425291927e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749613396889366,0.11860183563966951,0.02281992051149714,0.0,5.0190136940706027e-16,3.0103403928560451e-15,5.5491617101360483e-14,1.0914242317788917e-18,7.0412133134977626e-38,1.9627461668279872e-11,4.2051858940726738e-41,1.7262029852690713e-11,3.2859013924321815e-28,1.2814287693194783e-19,7.4937256175135834e-29,3.8729110381705169e-30,3.1771269924594223e-15,1.3655814785913257e-30,6.8129085650543716e-05,3.2943617373087551e-06,2.1451498859389345e-10,1.3152746796291812e-12,1.2590972961263741e-17,4.4974409572869951e-09,1.4853030516217372e-14,9.5353538545199063e-14,1.0703345494690183e-09,2.5262429247203698e-15,4.3426730649740194e-20
1.7241296912758804e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749510286731405,0.11860085243024644,0.022819896602896433,0.0,5.1879418401551967e-16,3.1076654359339887e-15,5.8218698378696803e-14,1.1128182013423573e-18,7.6320128660631192e-38,1.9919417317967643e-11,4.4972970706111081e-41,1.7512395509587992e-11,3.407579966531144e-28,1.3257960003748856e-19,8.0010942595510574e-29,4.1267004019423036e-30,3.2816920658881157e-15,1.4395630088584067e-30,6.9112275878593433e-05,3.342178910992501e-06,2.1464018441657911e-10,1.3400705885636417e-12,1.283096748778833e-17,4.5726937230339449e-09,1.4861698437232016e-14,9.576374116360131e-14,1.0891092048241415e-09,2.6091380225965116e-15,4.5603412464827804e-20
1.748803240022568e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749407193539799,0.11859986939018385,0.02281987269446685,0.0,5.3601586522640548e-16,3.2068792619033816e-15,6.1034494734072299e-14,1.1342367917158616e-18,8.2624956111792969e-38,2.0211393064592889e-11,4.804602939102812e-41,1.7762754141550699e-11,3.5316095383693145e-28,1.3710204175185252e-19,8.534493624829495e-29,4.3928597359830961e-30,3.38821539647837e-15,1.5162604502901103e-30,7.009529673888898e-05,3.3899957421751348e-06,2.147618697936013e-10,1.3650204246792502e-12,1.307246796487599e-17,4.6479858131816832e-09,1.4870123276907044e-14,9.617888133316145e-14,1.1078945085398079e-09,2.6933878743341945e-15,4.7852341090224391e-20
1.7734767887692558e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749304117311729,0.11859888651945255,0.022819848786208373,0.0,5.5356875196466989e-16,3.3079978234874879e-15,6.3940442132350197e-14,1.1556793461687844e-18,8.9346815017966612e-38,2.0503388261256726e-11,5.1276318412302984e-41,1.8013105751519817e-11,3.6579923024370548e-28,1.4171074065299002e-19,9.0948458572165116e-29,4.6717880905188152e-30,3.4967090845312921e-15,1.5957258004084631e-30,7.1078148260632991e-05,3.4378122309050437e-06,2.1488033937239703e-10,1.3901242386225232e-12,1.3315474988484938e-17,4.7233163447667726e-09,1.4878325438112042e-14,9.6599080685875923e-14,1.1266901648627883e-09,2.7789928924666873e-15,5.0174709696300113e-20
1.7981503375159435e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749201058044337,0.11859790381802338,0.022819824878120974,0.0,5.7145518718396082e-16,3.4110370911334725e-15,6.6937976912760827e-14,1.1771452631903773e-18,9.6506614908304324e-38,2.0795402315376277e-11,5.4669214327496696e-41,1.8263450342387101e-11,3.7867303829393559e-28,1.4640623858741674e-19,9.683091780855262e-29,4.9638909172387719e-30,3.6071852342316497e-15,1.6780111044604831e-30,7.2060830473023152e-05,3.4856283772306014e-06,2.149958630573572e-10,1.4153820830921526e-12,1.3559989175730289e-17,4.7986845089033039e-09,1.4886323610382457e-14,9.7024451074100305e-14,1.1454959027397231e-09,2.8659535123146837e-15,5.2571711723268577e-20
1.8228238862626312e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374909801573478,0.11859692128586709,0.02281980097020463,0.0,5.8967751789996944e-16,3.5160130528632239e-15,7.0028535812546483e-14,1.1986339919064969e-18,1.0412598958439292e-37,2.1087434684123526e-11,5.8230186890966012e-41,1.8513787916999184e-11,3.9178258396851888e-28,1.5118908054735854e-19,1.0300191024633778e-28,5.2695800708110207e-30,3.7196559538059708e-15,1.7631684539304323e-30,7.3043343405252001e-05,3.5334441812001712e-06,2.151086880876922e-10,1.4407940127490321e-12,1.3806011164015562e-17,4.8740895645618281e-09,1.4894134913803145e-14,9.745509551825872e-14,1.1643114737427082e-09,2.9542701909252137e-15,5.5044540902050245e-20
1.847497435009319e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748994990380204,0.11859593892295454,0.022819777062459315,0.0,6.0823809522260545e-16,3.6229417141502905e-15,7.3213555989484839e-14,1.2201450278741194e-18,1.1222731148746074e-37,2.1379484870247161e-11,6.1964799110996686e-41,1.876411847816137e-11,4.0512806734878796e-28,1.5605981455237031e-19,1.0947122146810749e-28,5.5892738105007858e-30,3.8341333556735784e-15,1.8512499851767904e-30,7.4025687086507125e-05,3.581259642862107e-06,2.1521904094079056e-10,1.4663600841268882e-12,1.4053541610164864e-17,4.9495308328708719e-09,1.4901775030804394e-14,9.7891108989186594e-14,1.1831366501691742e-09,3.0439434060258143e-15,5.7594391274195323e-20
1.8721709837560066e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748891981977736,0.11859495672925652,0.022819753154884995,0.0,6.2713927438699956e-16,3.7318390978196623e-15,7.6494475043310325e-14,1.2416779092228999e-18,1.2083370616011722e-37,2.16715524182453e-11,6.5878707307991722e-41,1.9014442028641064e-11,4.1870968311168599e-28,1.6101899153549761e-19,1.1624882759790683e-28,5.9233968018869751e-30,3.9506295565906127e-15,1.9423078781835739e-30,7.500786154597098e-05,3.6290747622647489e-06,2.153271290757391e-10,1.4920803555440731e-12,1.4302581189561825e-17,5.0250076918971822e-09,1.4909258326892515e-14,9.833257891053423e-14,1.2019712233015545e-09,3.1349736550007292e-15,6.0222457210875115e-20
1.8968445325026943e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748788990524525,0.11859397470474388,0.022819729247481657,0.0,6.4638341478334649e-16,3.842721243967475e-15,7.9872731036058389e-14,1.2632322131155041e-18,1.2996906680273192e-37,2.1963636910859647e-11,6.997766117369154e-41,1.926475857117093e-11,4.3252762098378282e-28,1.6606716523401293e-19,1.2334489655041434e-28,6.2723801186719308e-30,4.0691566777871582e-15,2.0363943554165115e-30,7.5989866812821032e-05,3.6768895394564285e-06,2.1543314253042894e-10,1.5179548870169386e-12,1.4553130595300349e-17,5.1005195718640234e-09,1.4916597961244003e-14,9.8779585928518936e-14,1.2208150018127814e-09,3.2273614538920979e-15,6.2929933430956413e-20
1.921518081249382e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748686016017687,0.11859299284938742,0.022819705340249272,0.0,6.6597287998560036e-16,3.955604209898068e-15,8.3349762511360728e-14,1.2848075525006834e-18,1.39658068924555e-37,2.2255737965863967e-11,7.4267503831399243e-41,1.9515068108451838e-11,4.4658206615753492e-28,1.712048920847234e-19,1.3076978928147162e-28,6.6366612445796433e-30,4.1897268450976398e-15,2.1335616807753447e-30,7.6971702916229677e-05,3.7247039744854667e-06,2.1553725538453883e-10,1.5439837401751275e-12,1.4805190537351311e-17,5.176065950771086e-09,1.4923805988007141e-14,9.9232204575706881e-14,1.2396678103057325e-09,3.3211073364275118e-15,6.5718015018176242e-20
1.9461916299960697e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748583058454362,0.11859201116315797,0.022819681433187817,0.0,6.8591003777904597e-16,4.0705040700760796e-15,8.6927008512722024e-14,1.3064035731351363e-18,1.4992618508967476e-37,2.2547855233122385e-11,7.8754171897181742e-41,1.9765370643155447e-11,4.6087319967291203e-28,1.7643273112382031e-19,1.3853406103989779e-28,7.016684075337815e-30,4.3123521890845943e-15,2.2338621586342747e-30,7.7953369885364271e-05,3.7725180674001709e-06,2.1563962709965328e-10,1.5701669781791061e-12,1.5058761741748475e-17,5.2516463503825622e-09,1.4930893449098494e-14,9.9690503542889172e-14,1.2585294879756742e-09,3.41621185307882e-15,6.85878974374401e-20
1.9708651787427574e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748480117831664,0.11859102964602637,0.022819657526297266,0.0,7.0619726018676658e-16,4.1874369160915593e-15,9.0605908600811936e-14,1.3280199508521264e-18,1.6079969975790398e-37,2.2839988391894585e-11,8.3443695542014719e-41,2.0015666177926693e-11,4.7540119876725597e-28,1.8175124389121501e-19,1.4664846262052363e-28,7.4128989207393139e-30,4.4370448451560697e-15,2.3373481329632152e-30,7.8934867749387103e-05,3.8203318182488385e-06,2.1574040374683747e-10,1.5965046656401525e-12,1.5313844949796171e-17,5.3272603325518093e-09,1.4937870459209926e-14,1.0015454630209588e-13,1.2773998873846543e-09,3.5126755701534545e-15,7.1540776550267788e-20
1.995538727489445e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748377194146728,0.1185900482979635,0.022819633619577586,0.0,7.2683692349504317e-16,4.306418856636311e-15,9.4387902869806467e-14,1.3496563890565711e-18,1.7230572422068119e-37,2.313213714836741e-11,8.8342198554838477e-41,2.0265954715385995e-11,4.9016623719601051e-28,1.871609943392875e-19,1.5512394161837691e-28,7.8257625067786718e-30,4.5638169536767922e-15,2.4440719865231138e-30,7.9916196537455471e-05,3.8681452270797584e-06,2.1583971913112017e-10,1.6229968685429373e-12,1.5570440917301054e-17,5.4029074958545992e-09,1.4944746283670268e-14,1.0062439172164111e-13,1.2962788733387805e-09,3.6104990689170068e-15,7.4577848629414104e-20
2.0202122762361328e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748274287396651,0.11858906711894017,0.022819609713028762,0.0,7.4783140827771342e-16,4.427466017489832e-15,9.8274431962814792e-14,1.3713126164279814e-18,1.8447221163206669e-37,2.3424301233393733e-11,9.3455898406490031e-41,2.0516236258131293e-11,5.0516848552673266e-28,1.9266254874595459e-19,1.6397164368395811e-28,8.2557379778594592e-30,4.6926806600733611e-15,2.5540861401291897e-30,8.0897356278721567e-05,3.9159582939412091e-06,2.1593769582154645e-10,1.6496436541708637e-12,1.5828550413829268e-17,5.4785874725056081e-09,1.4951529409770305e-14,1.0110009413272551e-13,1.3151663218602759e-09,3.7096829447512345e-15,7.7700310372692156e-20
2.0448858249828205e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748171397578552,0.11858808610892725,0.022819585806650774,0.0,7.6918309941952414e-16,4.5505945415135176e-15,1.022669370864283e-13,1.392988384814125e-18,1.9732797213491161e-37,2.3716480400421142e-11,9.8791106314476844e-41,2.0766510808739911e-11,5.2040811140860708e-28,1.9825647563195485e-19,1.7320291377954201e-28,8.7032948990685556e-30,4.8236481149336565e-15,2.6674430519764139e-30,8.1878347002332566e-05,3.9637710188814519e-06,2.1603444609472784e-10,1.6764450910342519e-12,1.6088174221990344e-17,5.5542999255334328e-09,1.4958227612104046e-14,1.0158170381626626e-13,1.3340621192454351e-09,3.8102278063478446e-15,8.0909358916028391e-20
2.0695593737295082e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748068524689562,0.11858710526789561,0.022819561900443579,0.0,7.9089438613851524e-16,4.6758205886518196e-15,1.063668600244285e-13,1.4146834672996894e-18,2.1090268808226938e-37,2.4008674423594633e-11,1.043542273085568e-40,2.101677836977031e-11,5.3588527981949686e-28,2.0394334568223256e-19,1.8282929743644695e-28,9.1689092585134577e-30,4.9567314741007026e-15,2.7841952170220534e-30,8.2859168737430672e-05,4.0115834019487456e-06,2.1613007279915488e-10,1.7034012488013673e-12,1.6349313136748527e-17,5.6300445461926563e-09,1.4964848012414441e-14,1.0206926763788342e-13,1.3529661612014997e-09,3.9121342749339218e-15,8.4206191845779504e-20
2.1189064712228836e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374786282968727,0.11858514409265954,0.022819514088541507,0.0,8.3540532497238617e-16,4.9326299775327269e-15,1.1489472943963395e-13,1.4581307629787394e-18,2.4033216900987743e-37,2.4593106228527171e-11,1.1619029813560978e-40,2.1517292533244671e-11,5.6755289207609569e-28,2.1559820839756595e-19,2.0331459795672648e-28,1.0156246374219667e-29,5.2292945555172302e-15,3.0280954671252056e-30,8.4820305358631424e-05,4.1072071426574552e-06,2.1631832427392455e-10,1.7577780111365394e-12,1.6876139523887587e-17,5.7816291830269149e-09,1.4977880942582506e-14,1.0306242779372845e-13,1.390798604201054e-09,4.1200345765973668e-15,9.1068003529471158e-20
2.1633188589669215e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747677762053707,0.11858337961257075,0.022819471058413546,0.0,8.7671904489303662e-16,5.1710944232758303e-15,1.2295165707122237e-13,1.4972974822568952e-18,2.6959370456750178e-37,2.5119143760657038e-11,1.2768840300397153e-40,2.1967731401346132e-11,5.968677465216877e-28,2.2641121732036994e-19,2.2322263261349527e-28,1.1111512923278044e-29,5.4819597795565699e-15,3.2597448213010569e-30,8.6584750669248573e-05,4.1932673405736885e-06,2.1648477330341054e-10,1.8072469631035073e-12,1.7355473142362497e-17,5.9181627705240105e-09,1.4989404414998632e-14,1.039770388914962e-13,1.4248751192378028e-09,4.3118080078435459e-15,9.7555880450907374e-20
2.2077312467109595e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747492749225411,0.11858161567952827,0.022819428028838597,0.0,9.1923521183393259e-16,5.4166069454020793e-15,1.3137906870953213e-13,1.5365240485524536e-18,3.0168777046108913e-37,2.5645226691192834e-11,1.400288521303559e-40,2.2418147662291975e-11,6.2695470443427374e-28,2.3753432880051474e-19,2.4459969156337924e-28,1.2132981966464964e-29,5.7416698302482357e-15,3.5032128227558194e-30,8.8348648910072068e-05,4.2793264315715555e-06,2.1664882753689235e-10,1.8572183405549972e-12,1.7839728567576776e-17,6.0547968391553826e-09,1.5000762058099335e-14,1.0491153057363292e-13,1.4589770780174022e-09,4.5080032058335271e-15,1.0434682539226158e-19
2.2521436344549974e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747307791185471,0.11857985229336231,0.022819384999816519,0.0,9.6296791902757444e-16,5.6692624082889265e-15,1.4018539523876798e-13,1.5758097043779488e-18,3.3682105302861911e-37,2.6171354253322048e-11,1.5325240065778533e-40,2.2868541330498546e-11,6.5781465719850562e-28,2.4897094035310162e-19,2.6752052661850105e-28,1.3223662040672997e-29,6.0084958010284534e-15,3.7588068870678763e-30,9.0112000250876652e-05,4.365384415932106e-06,2.1681083608252118e-10,1.9076925836103623e-12,1.8328910801772071e-17,6.1915303388841113e-09,1.5011978045858716e-14,1.0586607772040231e-13,1.4931041225530513e-09,4.7086241570005943e-15,1.1144784034420952e-19
2.2965560221990353e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747122887917003,0.11857808945390315,0.022819341971347166,0.0,1.007931306685025e-15,5.9291558571644429e-15,1.4937907444319192e-13,1.6151538077946284e-18,3.7521064233205781e-37,2.6697525792358676e-11,1.6740079400716797e-40,2.3318912420278745e-11,6.8944848188106313e-28,2.6072446722391375e-19,2.9206209566721341e-28,1.4386629313682946e-29,6.2825088463097156e-15,4.0268347816631951e-30,9.1874804861384268e-05,4.4514412939362789e-06,2.1697109697381398e-10,1.958670140031053e-12,1.8823024931475641e-17,6.3283623725808522e-09,1.5023073015602865e-14,1.0684083610721732e-13,1.5272559458365989e-09,4.9136749293589834e-15,1.1886593278524258e-19
2.340968409943073e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746938039403046,0.11857632716098114,0.022819298943430402,0.0,1.0541395622861077e-15,6.1963825186440462e-15,1.589685511542278e-13,1.6545558155344734e-18,4.1708433595900651e-37,2.7223740749275471e-11,1.8251676922395693e-40,2.3769260945856866e-11,7.2185704338582722e-28,2.7279834147779064e-19,3.1830358655002515e-28,1.5625027636219099e-29,6.563780182506299e-15,4.3076046205249929e-30,9.3637062911263965e-05,4.5374970658649113e-06,2.1712986467117564e-10,2.0101514644041434e-12,1.9322076119233068e-17,6.4652921735659414e-09,1.5034064587436441e-14,1.078359448812672e-13,1.5614322843503526e-09,5.123159663567645e-15,1.2660811581478865e-19
2.385380797687111e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746753245626726,0.11857456541442667,0.02281925591606607,0.0,1.1016069208494315e-15,6.4710378012791079e-15,1.6896227738079516e-13,1.6940152685880971e-18,4.6268094612980722e-37,2.7749998646657552e-11,1.9864405634138188e-40,2.421958692138129e-11,7.5504119629377336e-28,2.8519601118577705e-19,3.4632644095185089e-28,1.6942068595129681e-29,6.8523810889475358e-15,4.6014248597025054e-30,9.5398774570132043e-05,4.6235517319987285e-06,2.1728735646040137e-10,2.0621370173775979e-12,1.9826069596029771e-17,6.6023190864545718e-09,1.5044967807291855e-14,1.0885152789669162e-13,1.5956329116807251e-09,5.3370825642875425e-15,1.3468140827157273e-19
2.429793185431149e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746568506571084,0.11857280421407015,0.02281921288925403,0.0,1.1503476651842567e-15,6.7532172961106083e-15,1.793687124243303e-13,1.7335317798884392e-18,5.1225061003771822e-37,2.8276299076711135e-11,2.158273797584936e-40,2.4669890360935309e-11,7.890017864351207e-28,2.9792093969543178e-19,3.7621437830818477e-28,1.8341031567546578e-29,7.1483829086893556e-15,4.9086042934984142e-30,9.7159940007551936e-05,4.7096052926183551e-06,2.1744375791497678e-10,2.1146272649667203e-12,2.0335010654286193e-17,6.739442550802e-09,1.5055795525202071e-14,1.0988769750129889e-13,1.6298576330636516e-09,5.5554478925326801e-15,1.4309283483852352e-19
2.474205573175187e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746383822219211,0.1185710435597421,0.022819169862994135,0.0,1.2003761261249059e-15,7.0430167772171334e-15,1.9019632297931268e-13,1.7731050238761866e-18,5.6605510349554698e-37,2.8802641691116352e-11,2.341124596319979e-40,2.5120171278546245e-11,8.2373965222104596e-28,3.109766049824817e-19,4.0805341972374296e-28,1.9825263775944639e-29,7.4518570492288468e-15,5.2294520512656633e-30,9.8920559393034262e-05,4.7956577480043048e-06,2.1759922751836028e-10,2.1676226779360953e-12,2.0848904641497816e-17,6.8766620872654825e-09,1.5066558715354869e-14,1.1094455615110194e-13,1.6641062807704264e-09,5.7782599590504073e-15,1.518494261347154e-19
2.518617960919225e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746199192554155,0.11856928345127306,0.022819126837286249,0.0,1.2517066827499454e-15,7.3405322022521906e-15,2.0145358322174643e-13,1.8127347275911114e-18,6.2436815784331812e-37,2.9329026192372817e-11,2.5354601327993552e-40,2.5570429688193323e-11,8.5925562578043976e-28,3.243664990699775e-19,4.4193191190120205e-28,2.1398180343961496e-29,7.7628749831355893e-15,5.5642775946982539e-30,0.00010068063289603699,4.8817090984369919e-06,2.1775390060620301e-10,2.2211237312569984e-12,2.1367756954705405e-17,7.0139772858038794e-09,1.5077266749043817e-14,1.1202219610752545e-13,1.6983787101740836e-09,6.0055231184735566e-15,1.6095821879607376e-19
