Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(58)
2.631601269192738e-10,0.09977366400000001,0.80000000000000004,0.0,0.28923748960575513,0.099918005741363988,0.099987930165004651,4.2665572006553201e-32,2.6334230987998471e-15,1.2306091987030052e-16,2.8713451267968559e-13,1.36595690560686e-18,3.7707812779660611e-20,3.0026900169825771e-13,3.1491641648064308e-44,1.5315679022004961e-15,1.1364093433036505e-29,1.1053460169196997e-18,2.8317947273906962e-31,4.0785299232369225e-32,1.9241588424833254e-15,1.4281496388440518e-34,8.199361374693145e-05,2.413966406862664e-05,1.6882435510396828e-10,5.5969352141236593e-12,4.8540860415364351e-17,2.0665306095207389e-09,4.1070132463935203e-15,3.7965676870009093e-14,4.754020205409836e-10,3.3312964290510033e-14,1.1737276126035677e-19
2.668071915225594e-10,0.09977366400000001,0.80000000000000004,0.0,0.28923603001150222,0.099916880586385023,0.099987762964730609,4.6899944439997339e-32,2.717647373229027e-15,1.2922859317406692e-16,3.0174341817945575e-13,1.4005387342997547e-18,3.9035573740587351e-20,3.0626802945042671e-13,3.4428600431124698e-44,1.5560904247905747e-15,1.1999688608524221e-29,1.1460763209918929e-18,3.0197100342774575e-31,4.3498551929277908e-32,1.9844112637181992e-15,1.5305594640489564e-34,8.3118758418903633e-05,2.4474064498205299e-05,1.6960574458710185e-10,5.6995006213843835e-12,4.9441834017050646e-17,2.1052929753595593e-09,4.1260216806332775e-15,3.8448508814873751e-14,4.8490531640243639e-10,3.4489069168943124e-14,1.2340614169309368e-19
2.7045425612584494e-10,0.09977366400000001,0.80000000000000004,0.0,0.28923457072466202,0.099915755735051598,0.099987595766423479,5.1486485738519139e-32,2.8034717694604636e-15,1.3562158915196295e-16,3.1686381175955153e-13,1.4354393599572435e-18,4.0389657562469088e-20,3.1229450401943028e-13,3.7590011942561704e-44,1.5807184116716222e-15,1.266063708416889e-29,1.187739677495193e-18,3.2170881943924584e-31,4.6348762172796682e-32,2.045761379687537e-15,1.638652962742556e-34,8.4243599407973031e-05,2.4808460992651401e-05,1.7038077916760639e-10,5.8028184959585147e-12,5.03496228733253e-17,2.1442231744930351e-09,4.1448750814440845e-15,3.89382366550001e-14,4.9445180209958792e-10,3.5688276846534947e-14,1.296529390508067e-19
2.741013207291305e-10,0.09977366400000001,0.80000000000000004,0.0,0.28923311174515293,0.099914631187281916,0.099987428570082929,5.644902029497363e-32,2.8909098929727177e-15,1.4224503289386501e-16,3.3250565013944479e-13,1.4706576962434116e-18,4.1770183841059766e-20,3.1834820655690574e-13,4.0989341650021369e-44,1.6054523180459502e-15,1.3347552719633777e-29,1.2303468613782202e-18,3.424257117722332e-31,4.934068666103833e-32,2.1082172215885843e-15,1.7526551224331998e-34,8.5368136795892227e-05,2.5142853552696697e-05,1.7114980554204722e-10,5.9068924263860056e-12,5.1264262642137651e-17,2.1833201572197771e-09,4.1635821164309331e-15,3.9435056769399455e-14,5.0404111927893722e-10,3.6910696335352664e-14,1.3611734843549532e-19
2.7774838533241606e-10,0.09977366400000001,0.80000000000000004,0.0,0.2892316530728935,0.099913506942994224,0.099987261375708542,6.181262979836545e-32,2.9799754387759399e-15,1.4910409736614445e-16,3.4867893633963294e-13,1.5061927619224456e-18,4.3177271239703821e-20,3.2442893013808306e-13,4.4640648265540205e-44,1.6302925962865663e-15,1.4061055208439166e-29,1.2739087519450199e-18,3.6415510306052617e-31,5.2479173907189021e-32,2.1717868587761994e-15,1.8727963385870067e-34,8.6492370664391661e-05,2.5477242179072674e-05,1.7191315142547435e-10,6.0117260011095287e-12,5.2185789035414243e-17,2.2225829300556796e-09,4.182151655799184e-15,3.9939858830304197e-14,5.1367292781748671e-10,3.8156436563589844e-14,1.4280358445953387e-19
2.813954499357016e-10,0.09977366400000001,0.80000000000000004,0.0,0.28923019470780226,0.099912383002106864,0.099987094183299957,6.7603701938880777e-32,3.0706821917692017e-15,1.5620400353232892e-16,3.6539371966670625e-13,1.5420436759304975e-18,4.461103754010339e-20,3.3053647910898052e-13,4.8558600912536689e-44,1.6552396960894929e-15,1.480177009007877e-29,1.3184363334068602e-18,3.8693105048314435e-31,5.5769164662087437e-32,2.2364783987680863e-15,1.9993124658320053e-34,8.7616301095179872e-05,2.5811626872510573e-05,1.7267112659076149e-10,6.1173228094181141e-12,5.3114237823758558e-17,2.2620105548811013e-09,4.2005900684630148e-15,4.0451967079974378e-14,5.2334690704540892e-10,3.9425606452728212e-14,1.497158812361156e-19
2.850425145389872e-10,0.09977366400000001,0.80000000000000004,0.0,0.28922873664979776,0.099911259364538138,0.099986926992856801,7.3849980380663799e-32,3.1630440271079336e-15,1.6355002047830474e-16,3.8266009570786973e-13,1.5782096526553492e-18,4.6071599690305961e-20,3.3667066846934338e-13,5.2758496564010423e-44,1.6802940646177831e-15,1.5570328763283306e-29,1.3639406953908333e-18,4.1078824867388696e-31,5.9215692336686281e-32,2.3022999872548973e-15,2.1324448692736276e-34,8.8739928169943253e-05,2.6146007633741373e-05,1.7342402385103506e-10,6.2236864422653831e-12,5.4049644841217554e-17,2.3016021437524445e-09,4.2189045259015623e-15,4.0971375912141159e-14,5.3306275252528828e-10,4.0718314978389688e-14,1.5685849237359738e-19
2.8868957914227275e-10,0.09977366400000001,0.80000000000000004,0.0,0.2892272788987984,0.099910136030206362,0.099986759804378697,8.0580616022397796e-32,3.2570749105721657e-15,1.7114746550823638e-16,4.004882063315232e-13,1.6146899974176519e-18,4.7559073850065031e-20,3.428313232893683e-13,5.7256277754444102e-44,1.7054561466376344e-15,1.6367368500342864e-29,1.4104330334023925e-18,4.3576203263094092e-31,6.2823883424469843e-32,2.3692598081141608e-15,2.2724404759312046e-34,8.9863251970346108e-05,2.648038446349582e-05,1.7417211998830766e-10,6.3308204915909669e-12,5.4992045988979167e-17,2.3413568555454855e-09,4.2371031438483889e-15,4.149932270235194e-14,5.4282017455121672e-10,4.2034671069836023e-14,1.6423569097331481e-19
2.923366437455583e-10,0.09977366400000001,0.80000000000000004,0.0,0.28922582145472259,0.099909012999029906,0.099986592617865272,8.7826219565934436e-32,3.3527888989507842e-15,1.7900170428760399e-16,4.1888823969468655e-13,1.6514841021473895e-18,4.9073575433717118e-20,3.4901827815836458e-13,6.2068550567924049e-44,1.7307263846470235e-15,1.7193532462405327e-29,1.4579246492468133e-18,4.618883806269595e-31,6.6598957923892829e-32,2.4373660834278435e-15,2.4195518263043794e-34,9.0986272578030797e-05,2.6814757362504391e-05,1.7491567663125933e-10,6.4387285511530643e-12,5.5941477238566943e-17,2.3812738966060635e-09,4.2551908706243032e-15,4.203501286153385e-14,5.5261890055052754e-10,4.3374783686816628e-14,1.7185176963045902e-19
2.9598370834884387e-10,0.09977366400000001,0.80000000000000004,0.0,0.28922436431748877,0.099907890270927169,0.099986425433316192,9.5618915413583793e-32,3.4502001404361489e-15,1.8711815099857101e-16,4.3787043025777901e-13,1.688591441249137e-18,5.0615219150711281e-20,3.5523137666360534e-13,6.7212602905010766e-44,1.756105218997339e-15,1.8049469715673315e-29,1.5064269514226822e-18,4.892039171199915e-31,7.0546229760897286e-32,2.5066270735034394e-15,2.5740371260776544e-34,9.2108990074617648e-05,2.7149126331497306e-05,1.7565494108495092e-10,6.5474142176468008e-12,5.6897974635569513e-17,2.4213525157646919e-09,4.2731734219163807e-15,4.2578108721901924e-14,5.6245867176165194e-10,4.4738761921824751e-14,1.7971104043764748e-19
2.9963077295212943e-10,0.09977366400000001,0.80000000000000004,0.0,0.28922290748701523,0.099906767845816549,0.099986258250731042,1.0399239691475943e-31,3.5493228750122981e-15,1.9550226844095507e-16,4.5744505880270785e-13,1.7260115676496466e-18,5.2184119043919607e-20,3.6147047089771498e-13,7.2706423030905632e-44,1.7815930880083448e-15,1.8935835248427237e-29,1.5559514554800626e-18,5.1774591566560239e-31,7.4671107211557999e-32,2.5770510768974571e-15,2.7361602979706128e-34,9.3231404541704879e-05,2.7483491371204556e-05,1.7639014711510206e-10,6.656881089430377e-12,5.7861574302271208e-17,2.4615920004212808e-09,4.2910585150234633e-15,4.313029214311286e-14,5.7233924088666114e-10,4.6126714839299882e-14,1.8781783499086705e-19
3.03277837555415e-10,0.09977366400000001,0.80000000000000004,0.0,0.28922145096322049,0.099905645723616432,0.099986091070109459,1.1298198298278986e-31,3.6501714348588417e-15,2.0415956819017167e-16,4.7762245245516065e-13,1.7637441090213176e-18,5.3780388525850294e-20,3.6773542099302699e-13,7.8568718407473642e-44,1.8071904280768029e-15,1.9853289988806894e-29,1.6065097843450374e-18,5.4755230183047673e-31,7.8979093324899847e-32,2.6486464304412032e-15,2.9061910337407882e-34,9.4353516060868758e-05,2.781785248235586e-05,1.771215156894233e-10,6.7671327671580383e-12,5.8832312439540691e-17,2.5019916788798684e-09,4.3088498993778883e-15,4.3690718524277726e-14,5.8226037590226135e-10,4.7538751541170637e-14,1.9617650439747423e-19
3.0692490215870056e-10,0.09977366400000001,0.80000000000000004,0.0,0.28921999474602289,0.099904523904245313,0.09998592389145107,1.2262467610317648e-31,3.7527602447683571e-15,2.1309561078536468e-16,4.9841298471296831e-13,1.8017887641751291e-18,5.5404140412878195e-20,3.7402609468143934e-13,8.4818934811695897e-44,1.8328976737792029e-15,2.0802500823288369e-29,1.6581136686301741e-18,5.7866165610775285e-31,8.3475786345924244e-32,2.7214215092691114e-15,3.0844048463455306e-34,9.5475324713663472e-05,2.8152209665680678e-05,1.778492556783549e-10,6.8781728554908152e-12,5.9810225329846658e-17,2.5425509157163166e-09,4.326551767674792e-15,4.4258537783522106e-14,5.9222185683387766e-10,4.8974981341379157e-14,2.0479141928596569e-19
3.105719667619861e-10,0.09977366400000001,0.80000000000000004,0.0,0.2892185388353406,0.099903402387621659,0.0999857567147555,1.329592217546555e-31,3.8571038225487043e-15,2.223160058282516e-16,5.1982707547568554e-13,1.8401452996167037e-18,5.7055486957601216e-20,3.8034236687836773e-13,9.1477275743137131e-44,1.8587152579688721e-15,2.1784140615797535e-29,1.7107749469187419e-18,6.1111321683430639e-31,8.8166880138877596e-32,2.7953847268484096e-15,3.2710831222687178e-34,9.6596830581621311e-05,2.8486562921908233e-05,1.7857356451743435e-10,6.9900049611562224e-12,6.0795349339194573e-17,2.5832691067104093e-09,4.3441717880230706e-15,4.4835972129946773e-14,6.0222347201313455e-10,5.0435513532927023e-14,2.1366696981727983e-19
3.142190313652717e-10,0.09977366400000001,0.80000000000000004,0.0,0.28921708323109224,0.099902281173663926,0.099985589540022415,1.4402616926443131e-31,3.9632167794400416e-15,2.3182641214653477e-16,5.4187519107596304e-13,1.8788135462592487e-18,5.8734539879425461e-20,3.8668411928947956e-13,9.8564722123024272e-44,1.8846436118676885e-15,2.2798888227405144e-29,1.7645055660180444e-18,6.449468831101613e-31,9.3058164610787997e-32,2.8705445350099616e-15,3.4665131740176406e-34,9.7718033746252404e-05,2.8820912251767465e-05,1.7929462883339353e-10,7.1026326931758403e-12,6.1787720917802937e-17,2.6241456830441145e-09,4.3617127746361394e-15,4.5422257133497152e-14,6.1226502351934573e-10,5.1920457418751767e-14,2.2280756569738768e-19
3.1786609596855724e-10,0.09977366400000001,0.80000000000000004,0.0,0.28921562793319594,0.099901160262290678,0.0999854223672514,1.558679341195425e-31,4.0711138205525396e-15,2.4163253802096234e-16,5.6456784431639168e-13,1.9177933962872246e-18,6.0441410393475718e-20,3.9305124003896055e-13,1.0610305228754166e-43,1.9106831651528532e-15,2.3847428536552572e-29,1.8193175812119259e-18,6.802032177201774e-31,9.815552613529306e-32,2.9469094239810005e-15,3.6709882927949398e-34,9.8838934289044978e-05,2.91552576559871e-05,1.8001262503597245e-10,7.2160596655491938e-12,6.2787376602643724e-17,2.6651801073667958e-09,4.379177205810097e-15,4.6015790635416222e-14,6.2234632443428135e-10,5.3429922600467871e-14,2.3221763619094852e-19
3.215131605718428e-10,0.09977366400000001,0.80000000000000004,0.0,0.28921417294157009,0.099900039653420369,0.099985255196442094,1.6852886175641551e-31,4.1808097452785865e-15,2.5174014127652781e-16,5.8791559450608576e-13,1.9570848001647361e-18,6.2176209237923379e-20,3.994436233181345e-13,1.1411486227795788e-43,1.9368343460389195e-15,2.4930452459760671e-29,1.8752231564959067e-18,7.1692345005813797e-31,1.0346494797677731e-31,3.0244879224184175e-15,3.8848078013500385e-34,9.9959532291465323e-05,2.948959913529559e-05,1.807277198773261e-10,7.3302894946159504e-12,6.3794353019082829e-17,2.7063718668282424e-09,4.3965730340641986e-15,4.6619413381457268e-14,6.3246719299698525e-10,5.4964018665195708e-14,2.419016301358578e-19
3.2516022517512836e-10,0.09977366400000001,0.80000000000000004,0.0,0.28921271825613304,0.099898919346971649,0.099985088027594121,1.8205529285049539e-31,4.2923194477165723e-15,2.6215502943827948e-16,6.1192904749668717e-13,1.9966877637827703e-18,6.3939046699818069e-20,4.0586116905332261e-13,1.2262358643020579e-43,1.9630975813552283e-15,2.6048656972777486e-29,1.9322345647786846e-18,7.551494790533317e-31,1.0899251071483385e-31,3.1032885974422844e-15,4.108277107014107e-34,0.00010107982783495763,2.9823936690421115e-05,1.8144007098080066e-10,7.4453257985019231e-12,6.4808686880338285e-17,2.7477204792651859e-09,4.4139024882034953e-15,4.7232660099785703e-14,6.4262745983546637e-10,5.6522855139848471e-14,2.518640159585079e-19
3.284425833180854e-10,0.09977366400000001,0.80000000000000004,0.0,0.28921140930096356,0.099897911329670908,0.099984937577307614,1.9500904729544334e-31,4.3942413464988609e-15,2.7179599754840897e-16,6.341191343366152e-13,2.0325968619887582e-18,6.5549664241586224e-20,4.1165839577563796e-13,1.3072636024949321e-43,1.9868306513942725e-15,2.7085701388980741e-29,1.9845005509388832e-18,7.9087553260506401e-31,1.1415893200026707e-31,3.1752612776883007e-15,4.3179074229934274e-34,0.00010208783528901321,3.0124837135459313e-05,1.8207896439512619e-10,7.5495510026469538e-12,6.5727908383717255e-17,2.7850679638066089e-09,4.4294429144799386e-15,4.7790726593142261e-14,6.5180525414755419e-10,5.7947051799624946e-14,2.6107189720254421e-19
3.317249414610424e-10,0.09977366400000001,0.80000000000000004,0.0,0.2892101005936813,0.099896903557206346,0.099984787128609212,2.0873979702534729e-31,4.4976555386505444e-15,2.8169491514178562e-16,6.56864866209914e-13,2.0687584479195455e-18,6.7183161863430773e-20,4.1747586190997394e-13,1.3926961994765648e-43,2.0106551395461457e-15,2.8152328234281399e-29,2.03768139208783e-18,8.2788725780514526e-31,1.1951162255613558e-31,3.2482371912020672e-15,4.5358377490644828e-34,0.00010309559787663098,3.0425734403029442e-05,1.8271585912403021e-10,7.6544350307296792e-12,6.6653146118310601e-17,2.822541812995939e-09,4.4449355987589033e-15,4.8356558818046395e-14,6.6101471843613627e-10,5.9391457375906367e-14,2.7051219627591646e-19
3.350072996039994e-10,0.09977366400000001,0.80000000000000004,0.0,0.28920879213422651,0.099895896029518622,0.099984636681498637,2.2328573961968218e-31,4.6025730804877791e-15,2.9185611992961278e-16,6.8017407165271929e-13,2.1051726305041436e-18,6.8839619121357722e-20,4.233135052090564e-13,1.4827227477334786e-43,2.0345713543736259e-15,2.9249058279625147e-29,2.0917862622737217e-18,8.662166017026837e-31,1.2505521900413227e-31,3.3222226634686901e-15,4.7623035812059194e-34,0.00010410311565713818,3.0726628493661828e-05,1.8335085303300772e-10,7.7599805274156389e-12,6.7584427041343658e-17,2.8601417243345714e-09,4.4603839311290179e-15,4.8931906673087783e-14,6.7025574407356856e-10,6.0856151944862413e-14,2.8018821142041189e-19
3.3828965774695643e-10,0.09977366400000001,0.80000000000000004,0.0,0.28920748392253998,0.099894888746548421,0.099984486235975653,2.3868655375392205e-31,4.7090050915718208e-15,3.0228398271654885e-16,7.0405460985901865e-13,2.1418395486918843e-18,7.0519115331755975e-20,4.2917126646363538e-13,1.577538371366441e-43,2.0585796036997325e-15,3.0376416326276085e-29,2.1468244074901961e-18,9.0589595794268592e-31,1.3079442287498838e-31,3.3972240452999447e-15,4.9975445408545626e-34,0.00010511038868984752,3.1027519407886648e-05,1.8398403915187815e-10,7.8661901404549841e-12,6.8521778167774469e-17,2.8978674157759316e-09,4.4757850396495046e-15,4.9512576836163743e-14,6.7952823318388529e-10,6.2341215755564366e-14,2.9010325378082071e-19
3.4157201588991344e-10,0.09977366400000001,0.80000000000000004,0.0,0.28920617595856191,0.099893881708236446,0.099984335792039955,2.5498344192328346e-31,4.816962754956957e-15,3.1298290747132853e-16,7.2851437065314679e-13,2.1787593700936595e-18,7.2221729583237797e-20,4.3504908935024847e-13,1.6773443558534068e-43,2.0826801946433612e-15,3.1534931219272729e-29,2.2028051457772769e-18,9.4695816850051492e-31,1.3673400085993676e-31,3.4732477128438351e-15,5.2418044067355322e-34,0.00010611741703405747,3.1328407146233857e-05,1.8461550591714401e-10,7.9730665201743621e-12,6.9465226564253041e-17,2.9357186122734886e-09,4.4911457917337518e-15,5.0101126551261587e-14,6.8883208569094166e-10,6.3846729135603728e-14,3.0026064740535037e-19
3.4452613821857475e-10,0.09977366400000001,0.80000000000000004,0.0,0.28920499900272323,0.099892975582889454,0.099984200393854764,2.7045210262285459e-31,4.9154383788897236e-15,3.2284736441574633e-16,7.5102993634430706e-13,2.2122036021918815e-18,7.3773913526874008e-20,4.4035623830215027e-13,1.7716079368057135e-43,2.1044499318688688e-15,3.2604674086752847e-29,2.254001486817418e-18,9.8512400504750017e-31,1.422549333001945e-31,3.5425483582436642e-15,5.4695543103988829e-34,0.00010702353338417788,3.1599203395808917e-05,1.8518242553384378e-10,8.0698275391966916e-12,7.0319565711394635e-17,2.9698917806577765e-09,4.5049368395088007e-15,5.0638187708881053e-14,6.9723229091840865e-10,6.5219241950537118e-14,3.0961226972337741e-19
3.4748026054723606e-10,0.09977366400000001,0.80000000000000004,0.0,0.28920382224743679,0.099892069655624416,0.099984064996954863,2.8671350698996555e-31,5.0151671335524437e-15,3.3293823314996105e-16,7.740268828660707e-13,2.2458530037052943e-18,7.5344944327977297e-20,4.4567955648310062e-13,1.8702375551215385e-43,2.1262949369946837e-15,3.3700476904959053e-29,2.3059758288567426e-18,1.0244614973023173e-30,1.4794565003605042e-31,3.6126869242552945e-15,5.7049940230975419e-34,0.00010792945162784201,3.1869997073738409e-05,1.8574807904544682e-10,8.1671327219611817e-12,7.1178885449651969e-17,3.0041662177915164e-09,4.5186960838996311e-15,5.1181214283897886e-14,7.0565776030156252e-10,6.6608442599277671e-14,3.1916534091682982e-19
3.509706682539399e-10,0.09977366400000001,0.80000000000000004,0.0,0.28920243212479102,0.099890999523386412,0.099983905022032499,3.0699433867375164e-31,5.1346267870717635e-15,3.4515725798068315e-16,8.018269944992445e-13,2.2858757113380798e-18,7.7225544627107518e-20,4.519900491485713e-13,1.9926181185072115e-43,2.1522029483539356e-15,3.5029333869921594e-29,2.3683976559578257e-18,1.0724842743955678e-30,1.5489320190361308e-31,3.6966446289930743e-15,5.9933405418054245e-34,0.00010899957317512312,3.2189946773152654e-05,1.8641486450253729e-10,8.2828064470009718e-12,7.2200650412830228e-17,3.0447930444015621e-09,4.5349164539838113e-15,5.183105462919396e-14,7.1564524659942094e-10,6.8271423144235137e-14,3.3071563078351608e-19
3.544610759606437e-10,0.09977366400000001,0.80000000000000004,0.0,0.28920104228199045,0.099889929667545604,0.099983745048903824,3.2848557576482697e-31,5.2558611624288175e-15,3.5770239024728934e-16,8.3031687740689995e-13,2.3261854097269906e-18,7.9132629791229631e-20,4.5832300901400537e-13,2.1215893741390253e-43,2.1782167131850637e-15,3.6395776194327443e-29,2.4319268297241402e-18,1.1222190436298198e-30,1.6208885632903349e-31,3.7817864452048436e-15,6.2929953836632066e-34,0.00011006941829099942,3.2509892883642873e-05,1.870800477639433e-10,8.3992457417453536e-12,7.3229429007350722e-17,3.0855607326796024e-09,4.5510976821413177e-15,5.2490001268154855e-14,7.2566781595783971e-10,6.9957879200035457e-14,3.4255462706586702e-19
3.579514836673475e-10,0.09977366400000001,0.80000000000000004,0.0,0.28919965271896342,0.099888860088030759,0.099983585077568563,3.5124651192757091e-31,5.3788840850946172e-15,3.7057912263029513e-16,8.5950619966813454e-13,2.3667824482466267e-18,8.1066293759705345e-20,4.6467838303475493e-13,2.2574319504727192e-43,2.2043365971788856e-15,3.7800463832156879e-29,2.4965749805304046e-18,1.1737079651971112e-30,1.6953873297406597e-31,3.868120189484015e-15,6.6042767092341131e-34,0.00011113898704669016,3.2829835405845358e-05,1.8774371180214702e-10,8.5164538054196986e-12,7.4265254147982152e-17,3.1264690252359503e-09,4.5672412233907934e-15,5.3157858450927874e-14,7.3572537449208006e-10,7.1667907745468826e-14,3.5468640290075185e-19
3.614418913740513e-10,0.09977366400000001,0.80000000000000004,0.0,0.28919826343563837,0.099887790784770641,0.09998342510802638,3.753387398535084e-31,5.5037094637465637e-15,3.8379299103615822e-16,8.8940466875085969e-13,2.4076672041515064e-18,8.3026630255400945e-20,4.7105612089500312e-13,2.4004353908279081e-43,2.2305629653500826e-15,3.9244062013149983e-29,2.5623538316203893e-18,1.2269937858126364e-30,1.7724903674068181e-31,3.9556537109856679e-15,6.9275082403952363e-34,0.00011220827951339608,3.3149774340396197e-05,1.8840593524638871e-10,8.6344338399606178e-12,7.5308158829502754e-17,3.1675176772022401e-09,4.5833502878918463e-15,5.3834926184428276e-14,7.4581783212147804e-10,7.3401605811747782e-14,3.6711504799759178e-19
3.649322990807551e-10,0.09977366400000001,0.80000000000000004,0.0,0.28919687443194386,0.099886721757694141,0.099983265140276945,4.0082621740753174e-31,5.6303512906269806e-15,3.973495747383778e-16,9.2002203153408071e-13,2.4488400812679113e-18,8.5013732795593126e-20,4.7745617486755081e-13,2.5508983442278746e-43,2.2568961820699023e-15,4.0727241261667134e-29,2.6292751992368216e-18,1.2821198410555211e-30,1.8522605811026122e-31,4.044394891451135e-15,7.2630193040965814e-34,0.00011327729576229959,3.346970968793128e-05,1.8906679260587809e-10,8.7531890495474349e-12,7.635817612460556e-17,3.2087064562586192e-09,4.5994261141749956e-15,5.4521311734631831e-14,7.5594510303859571e-10,7.5159070463988e-14,3.7984466865070498e-19
3.6842270678745894e-10,0.09977366400000001,0.80000000000000004,0.0,0.28919548570780818,0.099885653006730038,0.099983105174319936,4.2777533517319617e-31,5.7588236419061231e-15,4.1125449654041165e-16,9.5136807433200815e-13,2.4903015087404369e-18,8.7027694702336537e-20,4.8387849968052592e-13,2.7091287589129356e-43,2.283336611097268e-15,4.2250677415717437e-29,2.6973509927448386e-18,1.3391300577138846e-30,1.9347617348338217e-31,4.1343516452327364e-15,7.6111448763293003e-34,0.00011434603586456465,3.3789641449086282e-05,1.8972635448198008e-10,8.8727226409832843e-12,7.7415339183530711e-17,3.2500351419639418e-09,4.6154701029665525e-15,5.5216958651954293e-14,7.6610710546591318e-10,7.694039886836101e-14,3.9287938774970525e-19
3.7191311449416275e-10,0.09977366400000001,0.80000000000000004,0.0,0.28919409726315981,0.099884584531807236,0.099982945210155008,4.5625498587072538e-31,5.8891406780458298e-15,4.2551342292106256e-16,9.8345262292285589e-13,2.5320519398238888e-18,8.9068609112421394e-20,4.9032305238936564e-13,2.8754440798875233e-43,2.3098846156086554e-15,4.3815051646145756e-29,2.7665932147672242e-18,1.398068956151046e-30,2.0200584552265029e-31,4.2255319193192544e-15,7.9722256266126319e-34,0.00011541449989133688,3.4109569624496634e-05,1.9038468777201285e-10,8.993037823781446e-12,7.8479681235510428e-17,3.2915035247598682e-09,4.6314844165466131e-15,5.5922030373864802e-14,7.7630376106794611e-10,7.8745688273563052e-14,4.0622334478967526e-19
3.7540352220086656e-10,0.09977366400000001,0.80000000000000004,0.0,0.2891927090979271,0.099883516332854569,0.099982785247781869,4.8633662747105311e-31,6.0213166441248618e-15,4.4013206416356796e-16,1.0162855425761335e-12,2.5740918508559555e-18,9.1136568985849616e-20,4.9678979226784434e-13,3.0501714273203989e-43,2.3365405582235142e-15,4.542105047362238e-29,2.8370139613187218e-18,1.4589816524175244e-30,2.1082162345867636e-31,4.3179436933585645e-15,8.3466079578010631e-34,0.0001164826879137436,3.4429494214797591e-05,1.910418558427203e-10,9.1141378098164614e-12,7.9551235589326347e-17,3.3331114057353866e-09,4.6474703613327013e-15,5.6636629182090137e-14,7.8653499506053669e-10,8.0575035991046107e-14,4.1988069588144376e-19
3.788939299075704e-10,0.09977366400000001,0.80000000000000004,0.0,0.28919132121203867,0.099882448409800942,0.099982625287200186,5.1809437187352921e-31,6.1553658702927128e-15,4.551161745454185e-16,1.0498767380862601e-12,2.6164217398683127e-18,9.3231667117014189e-20,5.0327868066434916e-13,3.2336478458135223e-43,2.3633048010378095e-15,4.706936579294014e-29,2.9086254219289849e-18,1.5219138611740573e-30,2.1993014351352737e-31,4.4115949796879008e-15,8.734644061318611e-34,0.0001175506000028936,3.4749415220624189e-05,1.916979187590657e-10,9.2360258133687688e-12,8.0630035632904469e-17,3.3748585959618573e-09,4.6634291760878205e-15,5.7360773597263455e-14,7.9680073600397769e-10,8.2428539403673466e-14,4.3385561376628575e-19
3.823843376142742e-10,0.09977366400000001,0.80000000000000004,0.0,0.28918993360542289,0.099881380762575259,0.099982465328409612,5.5160505400747564e-31,6.291302772113579e-15,4.7047155247479328e-16,1.0842361537934265e-12,2.6590421256264822e-18,9.5353996142598919e-20,5.0978968090032203e-13,3.4262204968945053e-43,2.3901777056477165e-15,4.8760694890696196e-29,2.9814398798098523e-18,1.5869118979127579e-30,2.2933812922246959e-31,4.506493823355429e-15,9.1366919592877982e-34,0.0001186182362298774,3.5069332642611229e-05,1.9235293344590476e-10,9.3587050510671835e-12,8.1716114832310836e-17,3.4167449157920101e-09,4.6793628780785571e-15,5.8094613024451045e-14,8.0710091542593792e-10,8.4306295955991703e-14,4.4815228782627354e-19
3.85874745320978e-10,0.09977366400000001,0.80000000000000004,0.0,0.28918854627800822,0.099880313391106479,0.099982305371409827,5.8694830577457919e-31,6.4291418509278052e-15,4.8620404063960887e-16,1.119373773606666e-12,2.7019535466535405e-18,9.7503648549318685e-20,5.163227581707528e-13,3.6282468634772353e-43,2.4171596331728468e-15,5.0495740464672668e-29,3.0554697119609998e-18,1.654022681286367e-30,2.3905239177134371e-31,4.6026483021429946e-15,9.5531155488708434e-34,0.00011968559666576713,3.5389246481393316e-05,1.9300695384638659e-10,9.4821787418095791e-12,8.280950673221737e-17,3.4587701945608454e-09,4.6952724184199667e-15,5.8838255709314251e-14,8.1743546783702993e-10,8.6208403151648774e-14,4.627749240935502e-19
3.893651530276818e-10,0.09977366400000001,0.80000000000000004,0.0,0.2891871592297231,0.099879246295323507,0.099982145416200541,6.2420662746610298e-31,6.5688976941935131e-15,5.0231952614874954e-16,1.1552996210242068e-12,2.7451565603788554e-18,9.9680716680841727e-20,5.2287787945518809e-13,3.8400949457680327e-43,2.4442509442770067e-15,5.22752106413987e-29,3.1307273893378595e-18,1.7232937353073767e-30,2.4907983031506503e-31,4.7000665265859627e-15,9.9842846442582405e-34,0.00012075268138161661,3.5709156737604835e-05,1.9366003106361984e-10,9.6064501066401639e-12,8.3910244955790642e-17,3.5009342702770522e-09,4.7111583629737462e-15,5.9591651365745792e-14,8.2780433070588815e-10,8.8134958566243325e-14,4.7772774525806311e-19
