Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),C2H6X(52)
9.454724496223251e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.334595211888643,0.11587880227554262,0.022730973513712383,0.0,4.6701606784384442e-14,2.7316370019321004e-11,0.0,6.1178575192371092e-15,0.0,1.2340957109667332e-07,1.5280316174406241e-30,8.9576244932238364e-10,4.994980607244523e-23,9.3978278828421281e-18,0.0,0.0,1.5970572064501765e-15,7.7938413452141e-24,0.002791040129823525,0.00018118831366742915,1.9401898503346677e-10,2.9744608800780944e-12,1.2267061126449643e-07,3.0110403072879201e-17,2.6158305304114394e-13,2.0996801393056103e-11,1.1260225831437038e-17
9.572732117333679e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33456847712126347,0.11585430634396787,0.022729854089727941,0.0,4.8574026219786647e-14,2.8455271189195433e-11,0.0,6.4052249481839833e-15,0.0,1.2559447877154865e-07,1.6630739506299422e-30,9.0623481040475085e-10,5.2817477492086115e-23,9.8354164812169889e-18,0.0,0.0,1.6598047029779125e-15,8.3370168789146922e-24,0.0028155338746660564,0.00018342716079263802,1.9546437996447007e-10,3.0590156101434246e-12,1.2484448115259187e-07,3.0984255518739004e-17,2.7349531220630198e-13,2.1375395809780325e-11,1.1831291116090881e-17
9.690739738444106e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33454194377309776,0.11583001136489038,0.022728734899068681,0.0,5.0501257678162661e-14,2.963077438828824e-11,0.0,6.702784606885796e-15,0.0,1.2779499715910635e-07,1.808337732480781e-30,9.1669247091153464e-10,5.5814788365437105e-23,1.0288719681256706e-17,0.0,0.0,1.7243139284586586e-15,8.9111943403034875e-24,0.0028398266513979141,0.00018566554126046397,1.9690969624646787e-10,3.1450810482899155e-12,1.2703390345059462e-07,3.1874510252627167e-17,2.8582561939301105e-13,2.175670737770052e-11,1.2424264337875261e-17
9.808747359554533e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33451561019341874,0.11580591569035152,0.022727615940349517,0.0,5.2484368752902369e-14,3.0843734578930383e-11,0.0,7.0107886204123446e-15,0.0,1.3001111913598994e-07,1.9644720157223814e-30,9.2713552227806147e-10,5.894609339034719e-23,1.0758144302427989e-17,0.0,0.0,1.7906157406898437e-15,9.5177673640066745e-24,0.0028639201079849034,0.00018790345784110661,1.9835494220251797e-10,3.2326693998717578e-12,1.2923886920516531e-07,3.2781326916840407e-17,2.9858467223705181e-13,2.2140734412495288e-11,1.3039731009780515e-17
9.92675498066496e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3344894747450593,0.11578201768592929,0.022726497212196918,0.0,5.4524439150830413e-14,3.209501945590109e-11,0.0,7.3294929001420425e-15,0.0,1.3224283766733022e-07,2.1321595006964169e-30,9.3756405555133282e-10,6.2215846195252217e-23,1.1244103888924995e-17,0.0,0.0,1.8587412337003679e-15,1.015817614949047e-23,0.002887815878856071,0.00019014091328159029,1.9980012636193281e-10,3.3217928592165782e-12,1.3145936952623701e-07,3.370486562928875e-17,3.1178334600572372e-13,2.2527475246238328e-11,1.3678286077263463e-17
9.999999999999999e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33447335192272187,0.1157672833704544,0.022725802954909412,0.0,5.5819798521848005e-14,3.2891329675476212e-11,0.0,7.5328021897334163e-15,0.0,1.3363586307707267e-07,2.2423645060197832e-30,9.4402957971543011e-10,6.4316948333632465e-23,1.1554230335212623e-17,0.0,0.0,1.9019563912182143e-15,1.0573335136365382e-23,0.0029025488001667436,0.00019152942731635617,2.0069709553996913e-10,3.3778874997646914e-12,1.328454000086842e-07,3.4286569154012826e-17,3.2020146642195043e-13,2.27688819198778e-11,1.4086502470148929e-17
1.0044762601775388e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33446353580430022,0.11575831573062668,0.02272537871324886,0.0,5.6622560774434895e-14,3.3385509524594493e-11,0.0,7.6591571688569351e-15,0.0,1.344901458085717e-07,2.3121179073412995e-30,9.4797816139276033e-10,6.5628600614052417e-23,1.1747018740955821e-17,0.0,0.0,1.9287217373479455e-15,1.0833908513805502e-23,0.0029115155850152701,0.00019237791030596142,2.0124525453521847e-10,3.4124636096536051e-12,1.3369539558575421e-07,3.4645287073551407e-17,3.254326948407017e-13,2.2916928227169142e-11,1.4340533984713959e-17
1.0162770222885815e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33443779176075977,0.11573480821676133,0.022724260442154701,0.0,5.8779837804834645e-14,3.4716098179041667e-11,0.0,8.000044985821827e-15,0.0,1.3675303670026779e-07,2.5051013888473532e-30,9.5837793008087803e-10,6.9189011967041612e-23,1.2267315967950895e-17,0.0,0.0,2.0005888169180915e-15,1.1546500957842635e-23,0.0029350208341518101,0.00019461445161548534,2.0269033393004611e-10,3.5046938234026604e-12,1.359469386164231e-07,3.5602752540860849e-17,3.3954395299701515e-13,2.3309091719524937e-11,1.5027088741902449e-17
1.0280777843996243e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33441224101728334,0.11571149354985547,0.022723142397575107,0.0,6.0997386785637502e-14,3.6087691779787984e-11,0.0,8.3524237718513661e-15,0.0,1.390315035666121e-07,2.7119019878481909e-30,9.6876345151402418e-10,7.2901838347895562e-23,1.2805429564986666e-17,0.0,0.0,2.0743742727247929e-15,1.229753974616433e-23,0.0029583332207501786,0.00019685053988884095,2.0413537354220075e-10,3.5984956618654915e-12,1.3821398991047194e-07,3.657742379283054e-17,3.5412853607827584e-13,2.3703964103346967e-11,1.5738573990408478e-17
1.039878546510667e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33438688198983479,0.1156883701485273,0.022722024578181916,0.0,6.3276336707298784e-14,3.7501209731625794e-11,0.0,8.7165648343778543e-15,0.0,1.4132553971920398e-07,2.9333511360741141e-30,9.7913481521299958e-10,7.6771941916740469e-23,1.3361800446303874e-17,0.0,0.0,2.1501101397128938e-15,1.3088662000475709e-23,0.0029814543261988615,0.00019908617778231324,2.0558037932835939e-10,3.6938812757296439e-12,1.4049654081842842e-07,3.7569463149401998e-17,3.6919804226827493e-13,2.4101543774243165e-11,1.6475623070030142e-17
1.0516793086217097e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33436171310738821,0.11566543644438307,0.022720906982658096,0.0,6.5617829092115094e-14,3.8957584561182516e-11,0.0,9.0927433925069957e-15,0.0,1.4363513855308364e-07,3.1703211983223333e-30,9.8949211032370219e-10,8.0804290199301744e-23,1.3936876482060189e-17,0.0,0.0,2.2278286870619992e-15,1.3921556806799559e-23,0.0030043857188982526,0.00020132136792998519,2.0702535712085965e-10,3.7908628046742913e-12,1.4279458274790936e-07,3.8579033611207176e-17,3.8476425355905848e-13,2.4501829143215782e-11,1.7238879085175076e-17
1.0634800707327525e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33433673281182086,0.11564269088190993,0.022719789609697595,0.0,6.802301808024135e-14,4.0457761994363458e-11,0.0,9.4812386020557878e-15,0.0,1.4596029354236049e-07,3.4237270616077739e-30,9.9983542561973232e-10,8.5003957392131046e-23,1.4531112583849165e-17,0.0,0.0,2.3075624177919037e-15,1.4797966336419586e-23,0.0030271289543676739,0.00020355611294392689,2.0847031595785141e-10,3.8894523777106647e-12,1.451081071624187e-07,3.9606298652686222e-17,4.0083913697558278e-13,2.4904818636499078e-11,1.8028994971233231e-17
1.0752808328437952e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3343119395578063,0.11562013191836995,0.022718672458005299,0.0,7.0493070516200525e-14,4.2002701033649674e-11,0.0,9.8823335805930096e-15,0.0,1.483009982447198e-07,3.694527770471513e-30,1.0101648495049779e-09,8.9376125673939989e-23,1.5144970751318571e-17,0.0,0.0,2.3893440683697203e-15,1.5719686980656416e-23,0.0030496855753515072,0.00020579041541438336,2.0991526254990877e-10,3.9896621134827267e-12,1.4743710558016011e-07,4.0651422266324129e-17,4.1743484579704653e-13,2.5310510695324205e-11,1.8846633560931355e-17
1.087081594954838e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33428733181270998,0.11559775802369479,0.022717555526296881,0.0,7.3029166035833247e-14,4.3593374035250519e-11,0.0,1.0296315432475698e-14,0.0,1.5065724630026229e-07,3.9837282093616058e-30,1.0204804700161703e-09,9.3926086523049502e-23,1.577892008884017e-17,0.0,0.0,2.4732066083183896e-15,1.6688570499540777e-23,0.0030720571119244471,0.00020802427790996109,2.1136020142835467e-10,4.0915041197015362e-12,1.4978156957286639e-07,4.1714569216649061e-17,4.3456372077498453e-13,2.5718903775729564e-11,1.9692467650669855e-17
1.0988823570658807e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3342629080564834,0.11557556768038135,0.022716438813298771,0.0,7.5632497154425556e-14,4.5230766786110744e-11,0.0,1.0723475273862247e-14,0.0,1.5302903142446853e-07,4.2923808329391997e-30,1.0307823748254196e-09,9.8659242040943177e-23,1.6433436889831978e-17,0.0,0.0,2.5591832398265221e-15,1.7706525184448591e-23,0.0030942450815958761,0.00021025770297781243,2.1280514097440741e-10,4.1949904934468886e-12,1.521414907646331e-07,4.2795904772692113e-17,4.5223829134820624e-13,2.6129996348426642e-11,2.0567180066842536e-17
1.1106831191769234e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33423866678156144,0.11555355938338824,0.022715322317748025,0.0,7.8304269355426455e-14,4.691587858077166e-11,0.0,1.1164108257724528e-14,0.0,1.554163474115451e-07,4.6215874453172153e-30,1.0410706512427237e-09,1.0358110628195264e-22,1.7109004708039007e-17,0.0,0.0,2.6473073973599599e-15,1.8775517034762716e-23,0.0031162509894133803,0.00021249069314381854,2.142500890798046e-10,4.3001333218740433e-12,1.5451686083076579e-07,4.3895594632533843e-17,4.7047127685465378e-13,2.6543786898583238e-11,2.1471463732139325e-17
1.1224838812879662e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33421460649275919,0.11553173164003312,0.022714206038392245,0.0,8.1045701179287993e-14,4.8649722298086304e-11,0.0,1.1618513598867326e-14,0.0,1.5781918813711702e-07,4.9725010292344798e-30,1.0513453862184533e-09,1.0869730658910058e-22,1.7806114358116075e-17,0.0,0.0,2.7376127472746384e-15,1.9897570948626129e-23,0.0031380763280654048,0.00021472325091277089,2.1569504947814262e-10,4.4069446813038761e-12,1.5690767149664595e-07,4.5013805365542079e-17,4.892755877402488e-13,2.6960273925608206e-11,2.2406021731832141e-17
1.1342846433990089e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33419072570717001,0.11551008296989096,0.022713089973989475,0.0,8.3858024313607132e-14,5.0433324477788731e-11,0.0,1.2086994598922871e-14,0.0,1.6023754754990589e-07,5.3463276260142848e-30,1.0616066663458149e-09,1.1401358493608187e-22,1.8525263982294291e-17,0.0,0.0,2.8301331874304677e-15,2.1074771927851668e-23,0.0031597225779830557,0.00021695537876855099,2.1714002909621891e-10,4.5154366372573579e-12,1.5931391453660215e-07,4.6150704133885162e-17,5.086643267647913e-13,2.7379455943032785e-11,2.3371567380045064e-17
1.1460854055100516e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3341670229540637,0.11548861190469299,0.022711974123308134,0.0,8.6742483684145255e-14,5.2267725396916106e-11,0.0,1.2569858671334021e-14,0.0,1.6267141967179557e-07,5.7443282673070994e-30,1.0718545778632877e-09,1.1953579927540117e-22,1.9266959153244866e-17,0.0,0.0,2.9249028468070265e-15,2.2309266297053338e-23,0.0031811912074410681,0.00021918707917430844,2.1858503702624966e-10,4.6256212458888333e-12,1.6173558177278861e-07,4.7306458377595359e-17,5.2865079020497161e-13,2.7801331478329454e-11,2.4368824286008852e-17
1.1578861676210944e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33414349677478761,0.11546731698822661,0.022710858485126929,0.0,8.97003375455286e-14,5.4153979146084166e-11,0.0,1.3067417366355823e-14,0.0,1.6512079860431745e-07,6.1678209597286333e-30,1.0820892066570403e-09,1.2526992489271213e-22,2.0031712873079195e-17,0.0,0.0,3.0219560851205626e-15,2.3603262937064539e-23,0.003202483672657921,0.00022141835457263761,2.2003007709796427e-10,4.7375105527542469e-12,1.6417266507408621e-07,4.8481236487079209e-17,5.4924846905454962e-13,2.8225899072672557e-11,2.5398526420299654e-17
1.1696869297321371e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33412014572266613,0.1154461967762361,0.022709743058234748,0.0,9.2732857573227768e-14,5.6093153705615753e-11,0.0,1.3579986396038829e-14,0.0,1.6758567852142832e-07,6.6181827232715683e-30,1.0923106382633218e-09,1.3122205576734162e-22,2.0820045603970268e-17,0.0,0.0,3.1213274924415527e-15,2.495903453270851e-23,0.003223601417895139,0.00022364920738575272,2.2147515416665924e-10,4.8511165921006139e-12,1.666251563550114e-07,4.9675207634619318e-17,5.7047105022174811e-13,2.8653157280814301e-11,2.6461418181063177e-17
1.1803076156320755e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33409927832337011,0.11542733677365165,0.022708739353691051,0.0,9.5527027098951111e-14,5.7884552040659968e-11,0.0,1.4054396668340274e-14,0.0,1.6981731902767602e-07,7.047668674827083e-30,1.101498713529292e-09,1.3677050144981258e-22,2.1550141384451292e-17,0.0,0.0,3.2127725675525195e-15,2.6233977340529454e-23,0.0032424591871506982,0.00022565661559287268,2.2277576337789144e-10,4.9548397732871765e-12,1.6884556568368573e-07,5.0766331528189109e-17,5.9011713580243644e-13,2.9039988959280555e-11,2.7447021596668433e-17
1.190928301532014e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33407855057692776,0.11540861608523069,0.022707735818449919,0.0,9.838366337216911e-14,5.9720490888757812e-11,0.0,1.4541460497927706e-14,0.0,1.7206150652096762e-07,7.5011747715058288e-30,1.1106762299440953e-09,1.4250517729142216e-22,2.2300154010285928e-17,0.0,0.0,3.30614910368195e-15,2.7562600711599739e-23,0.0032611776296935357,0.00022766368518903514,2.2407641453307073e-10,5.0599720082580404e-12,1.7107844313044221e-07,5.1873262870029306e-17,6.1029089451207228e-13,2.9428997840355071e-11,2.8460677563977734e-17
1.2015489874319524e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3340579614532061,0.11539003368256283,0.022706732451649277,0.0,1.0130372169878029e-13,6.1601777967723805e-11,0.0,1.5041416785065111e-14,0.0,1.7431823690621008e-07,7.9798359407729587e-30,1.1198432491460286e-09,1.4843077786453629e-22,2.3070478684809612e-17,0.0,0.0,3.4014827940739673e-15,2.8946699056762305e-23,0.0032797577739380975,0.00022967041789837889,2.2537710801913738e-10,5.166522048003369e-12,1.7332378289148701e-07,5.2996126686138946e-17,6.3100271589926681e-13,2.9820182897949942e-11,2.9502950677704337e-17
1.2121696733318908e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33403750992968778,0.11537158854484007,0.022705729252433523,0.0,1.042881664245163e-13,6.3529230297320088e-11,0.0,1.5554507222807509e-14,0.0,1.7658750612747788e-07,8.4848312462539554e-30,1.1289998325496333e-09,1.5455207904584422e-22,2.3861515668578072e-17,0.0,0.0,3.4987994821631624e-15,3.0388111846703126e-23,0.0032982006406965182,0.00023167681543209871,2.2667785097446201e-10,5.2744986391028452e-12,1.7558157919030241e-07,5.4135047481662276e-17,6.5226312102119438e-13,3.021354311451747e-11,3.057441253911357e-17
1.2227903592318292e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33401719499141352,0.11535327965880002,0.022704726219953487,0.0,1.0733797099025651e-13,6.5503674243822867e-11,0.0,1.6080976311737702e-14,0.0,1.7886931017432613e-07,9.0173852394212033e-30,1.1381460413470539e-09,1.6087393883599891e-22,2.4673670319253285e-17,0.0,0.0,3.5981251613526086e-15,3.188872438663151e-23,0.0033165072432351419,0.0002336828794885445,2.2797865044986407e-10,5.3839105228751997e-12,1.7785182627702964e-07,5.5290150151154469e-17,6.7408276314369664e-13,3.0609077480899959e-11,3.1675641795094633e-17
1.2323489765417739e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33399902749453381,0.11533691732512789,0.022703823632583778,0.0,1.1013948968430495e-13,6.7321542186726179e-11,0.0,1.6566441592322612e-14,0.0,1.8093364781948022e-07,9.521296364578919e-30,1.1463688093735886e-09,1.667391722251842e-22,2.5423004256151856e-17,0.0,0.0,3.6892575642365191e-15,3.3291487220136223e-23,0.0033328675110400434,0.00023548805340968974,2.2914941855038175e-10,5.4836156091737027e-12,1.7990568934749869e-07,5.634368262649918e-17,6.9420750070354245e-13,3.0966916481306679e-11,3.2692683207962626e-17
1.2416757862898084e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33398140573861607,0.11532105669715952,0.022702943062946519,0.0,1.1292555750845583e-13,6.9133255675441538e-11,0.0,1.7050946789498596e-14,0.0,1.8295770391090884e-07,1.0036414227749232e-29,1.1543841554811651e-09,1.726261134190919e-22,2.6171263974445841e-17,0.0,0.0,3.7797871973057524e-15,3.4709338577479037e-23,0.0033487261134580865,0.00023724919188119163,2.3029184115630804e-10,5.5820362684149632e-12,1.8191945665241372e-07,5.7384486709343093e-17,7.1429685315296187e-13,3.1317773514411353e-11,3.3709171952978942e-17
1.251002596037843e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33396388717138081,0.11530529900421832,0.022702062620100306,0.0,1.157641527892398e-13,7.0983017069193051e-11,0.0,1.7546304720065442e-14,0.0,1.8499141832220037e-07,1.057560114885729e-29,1.1623916310171432e-09,1.7867846802491594e-22,2.6936698561245904e-17,0.0,0.0,3.8719224373950878e-15,3.6177073312686881e-23,0.0033644817711888466,0.00023901007676606215,2.3143431582405269e-10,5.6815825083936407e-12,1.8394281365877488e-07,5.8438040266840585e-17,7.3484084551897846e-13,3.1670305100063748e-11,3.4749885412359449e-17
1.2603294057858776e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33394647112415843,0.11528964357875178,0.022701182303485935,0.0,1.1865595801022783e-13,7.2871409807278164e-11,0.0,1.80526881243016e-14,0.0,1.8703478845211745e-07,1.113980940747345e-29,1.1703912768711654e-09,1.8489973771116064e-22,2.7719595499690813e-17,0.0,0.0,3.9656812644705378e-15,3.7696088311118227e-23,0.0033801351517875203,0.0002407707091827307,2.3257684378809667e-10,5.7822602288690834e-12,1.8597575653610797e-07,5.9504430052794883e-17,7.5584702955931215e-13,3.2024510575352017e-11,3.581523343636548e-17
1.2696562155339121e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33392915693262121,0.11527408975754216,0.022700302112547869,0.0,1.2160166122207137e-13,7.4799023010382022e-11,0.0,1.8570271453009627e-14,0.0,1.8908781172750099e-07,1.1730022365860733e-29,1.1783831338042517e-09,1.9129347528775521e-22,2.8520245355326671e-17,0.0,0.0,4.0610817470774035e-15,3.9267809932919796e-23,0.003395686918474364,0.00024253109024225601,2.3371942379804688e-10,5.8840753243814929e-12,1.880182814681393e-07,6.0583743154378346e-17,7.773230375872511e-13,3.2380389282072234e-11,3.6905630173661475e-17
1.2789830252819467e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33391194393675577,0.11525863688167844,0.022699422046734231,0.0,1.2460195607690727e-13,7.6766451503615238e-11,0.0,1.909923087518659e-14,0.0,1.911504855902218e-07,1.2347255271779106e-29,1.186367242449476e-09,1.9786328514408562e-22,2.9338941847012564e-17,0.0,0.0,4.1581420422273493e-15,4.0893694441069996e-23,0.0034111377301629781,0.00024429122104837567,2.3486206490417475e-10,5.9870336994744716e-12,1.9007038465246961e-07,6.1676063522493937e-17,7.9927658283329301e-13,3.2737940566787401e-11,3.802149409170129e-17
1.2862541903722507e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33389859449072867,0.11524665944928171,0.022698736035360337,0.0,1.2697929956097248e-13,7.8328260517515979e-11,0.0,1.9519612456798132e-14,0.0,1.9276523549332776e-07,1.2847864727003088e-29,1.192586291193411e-09,2.0310958484991931e-22,2.9989905646891291e-17,0.0,0.0,4.2349731961787086e-15,4.2199757668404657e-23,0.0034231135466381993,0.00024566324315283567,2.3575291012929632e-10,6.0680967326772092e-12,1.9167684268406938e-07,6.2536714543733479e-17,8.1672779720325563e-13,3.3017846769656595e-11,3.8909357530929139e-17
1.2935253554625546e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33388530584123299,0.1152347426624567,0.02269805009944224,0.0,1.2939058100493043e-13,7.9914920072748553e-11,0.0,1.9947101232693076e-14,0.0,1.9438584804838171e-07,1.3366043108999049e-29,1.1988006744930213e-09,2.084668724271482e-22,3.0652160076681966e-17,0.0,0.0,4.3128329097487523e-15,4.354035990425964e-23,0.0034350287116779875,0.00024703511434292732,2.3664379202417889e-10,6.1498609868235298e-12,1.9328911803120656e-07,6.3405366251490208e-17,8.3447770931306282e-13,3.3298768821165191e-11,3.9813158303274169e-17
1.3007965205528586e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33387207768093397,0.11522288621438177,0.022697364238723029,0.0,1.3183613622409346e-13,8.1526719276630756e-11,0.0,2.0381782865994473e-14,0.0,1.9601232207643908e-07,1.3902313719124086e-29,1.2050104114407289e-09,2.1393692195745439e-22,3.1325848280115197e-17,0.0,0.0,4.391729897708218e-15,4.491622997822546e-23,0.0034468835321051572,0.00024840683513247512,2.3753471319214938e-10,6.2323292504506797e-12,1.9490720890911602e-07,6.4282059551682612e-17,8.5253007701218605e-13,3.358070641750118e-11,4.0733100195928626e-17
1.3080676856431626e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33385890970405357,0.11521108979978953,0.022696678452947115,0.0,1.343163031413726e-13,8.316394937379462e-11,0.0,2.0823743664614733e-14,0.0,1.976446564075573e-07,1.4457212746516632e-29,1.2112155210825623e-09,2.1952152715647651e-22,3.201111458143389e-17,0.0,0.0,4.471672907356269e-15,4.6328108340796805e-23,0.003458678313188265,0.00024977840603266342,2.3842567625975532e-10,6.3155043102112934e-12,1.9653111353776982e-07,6.5166836008598441e-17,8.7088868851347274e-13,3.3863659256521444e-11,4.1669388618191204e-17
1.3153388507334665e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33384580160636274,0.11519935311495894,0.022695992741860207,0.0,1.3683142179691274e-13,8.4826903752767362e-11,0.0,2.1273070583468987e-14,0.0,1.9928284988311894e-07,1.5031289522575385e-29,1.2174160224183407e-09,2.2522250150218598e-22,3.2708104491612286e-17,0.0,0.0,4.5526707184879269e-15,4.7776747191941647e-23,0.0034704133586494915,0.00025114982755205031,2.3931668148288715e-10,6.399388951381262e-12,1.9816083014179153e-07,6.6059737202451853e-17,8.8955736249643893e-13,3.4147627037719358e-11,4.2622230607334066e-17
1.3226100158237705e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33383275308517379,0.11518767585770755,0.02269530710520935,0.0,1.3938183435701999e-13,8.6515877952539893e-11,0.0,2.1729851226688172e-14,0.0,2.0092690135278591e-07,1.5625106780863728e-29,1.2236119344018644e-09,2.3104167836377171e-22,3.3416964705400395e-17,0.0,0.0,4.6347321433612739e-15,4.9262910610886133e-23,0.0034820889706724668,0.00025252110019658114,2.4020772972219952e-10,6.4839859578245755e-12,1.9979635695037326e-07,6.6960804740267274e-17,9.0853994821036562e-13,3.4432609462234941e-11,4.3591834834468983e-17
1.3298811809140745e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33381976383933221,0.11517605772738362,0.022694621542742849,0.0,1.4196788512299338e-13,8.8231169669131831e-11,0.0,2.2194173849831486e-14,0.0,2.0257680967410863e-07,1.623924091890024e-29,1.2298032759410942e-09,2.369809111306788e-22,3.413784310377389e-17,0.0,0.0,4.7178660266647397e-15,5.0787374686276359e-23,0.0034937054499100716,0.00025389222446960201,2.4109882276459182e-10,6.5692981120063909e-12,2.0143769219719205e-07,6.7870080392673935e-17,9.2784032557734763e-13,3.471860623284426e-11,4.4578411610413776e-17
1.3371523460043784e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33380683356920898,0.11516449842485829,0.022693936054210335,0.0,1.4458992054024714e-13,8.9973078762151777e-11,0.0,2.266612736209918e-14,0.0,2.0423257371397067e-07,1.6874282262128414e-29,1.2359900658983388e-09,2.4304207334183303e-22,3.4870888759355287e-17,0.0,0.0,4.8020812454845774e-15,5.2350927646785309e-23,0.0035052630954922311,0.00025526320087187386,2.4198996180806083e-10,6.6553281949962123e-12,2.0308483412032646e-07,6.8787606024098369e-17,9.4746240529527167e-13,3.5005617053934671e-11,4.5582172891558626e-17
1.3444235110946824e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33379396197669314,0.11515299765251809,0.022693250639362703,0.0,1.4724828920741655e-13,9.1741907261348665e-11,0.0,2.3145801328544294e-14,0.0,2.0589419234821621e-07,1.7530835332034093e-29,1.2421723230904366e-09,2.4922705881524686e-22,3.5616251942354229e-17,0.0,0.0,4.8873867092724357e-15,5.3954369992625293e-23,0.0035167622050336542,0.00025663402990158614,2.4288114776539236e-10,6.7420789864678984e-12,2.0473778096217343e-07,6.9713423594103992e-17,9.6741012894065682e-13,3.5293641631494582e-11,4.6603332285732029e-17
1.3516946761849863e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33378114876518356,0.11514155511425685,0.022692565297952147,0.0,1.4994334188546737e-13,9.3537959373152095e-11,0.0,2.3633285972283638e-14,0.0,2.0756166446094047e-07,1.8209519119147847e-29,1.2483500662889374e-09,2.555377817780733e-22,3.6374084126833411e-17,0.0,0.0,4.9737913598129181e-15,5.559851462813049e-23,0.0035282030746415301,0.00025800471205436902,2.4377238190440074e-10,6.8295532647028223e-12,2.0639653096936624e-07,7.064757517457072e-17,9.8768746907132186e-13,3.5582679673106039e-11,4.7642105058065819e-17
1.3589658412752903e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33376839363958144,0.11513017051546839,0.02269188002973211,0.0,1.5267543150684768e-13,9.5361541487203524e-11,0.0,2.4128672176709528e-14,0.0,2.0923498894476222e-07,1.8910967360307164e-29,1.2545233142202835e-09,2.6197617699703992e-22,3.7144537994872008e-17,0.0,0.0,5.0613041711911323e-15,5.7284186995250929e-23,0.0035395859989231786,0.00025937524782330881,2.4466366550749304e-10,6.9177538065920699e-12,2.0806108239269263e-07,7.159010294221881e-17,1.0082984293289164e-12,3.587273088792919e-11,4.8698708136859605e-17
1.3662370063655943e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33375569630628299,0.11511884356303871,0.022691194834457324,0.0,1.5544491318466727e-13,9.7212962182879911e-11,0.0,2.4632051487701783e-14,0.0,2.1091416470096359e-07,1.9635828819586318e-29,1.2606920855659888e-09,2.6854419990920356e-22,3.7927767439493964e-17,0.0,0.0,5.1499341497602901e-15,5.9012225207811409e-23,0.0035509112709936623,0.00026074563769895934,2.4555499966434555e-10,7.0066833876384515e-12,2.0973143348701374e-07,7.2541049179037842e-17,1.0292470445413338e-12,3.6163794986688054e-11,4.9773360119444972e-17
1.3807793365462022e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33373047384961002,0.11509636143221587,0.022689824661768675,0.0,1.6109748412084197e-13,1.0100056462435593e-10,0.0,2.5663158938607077e-14,0.0,2.1429006567730808e-07,2.1158463307657801e-29,1.2730162730029545e-09,2.8207705470072287e-22,3.9533174718903203e-17,0.0,0.0,5.330581795031046e-15,6.2598815797208166e-23,0.0035733900235454747,0.00026348598172003007,2.473378242731041e-10,7.186740762284703e-12,2.1308952772796956e-07,7.4468366726938441e-17,1.0721735356867513e-12,3.6748960686664744e-11,5.1977693565658957e-17
