Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),C2H6X(52),C2H4(47)
7.55272688803421e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33043140016153172,0.11292986269850837,0.022123424362293663,0.0,1.4809838811114581e-10,1.0900077861249486e-07,0.0,3.5589498534610111e-11,0.0,3.7142517903521116e-06,8.8854008816895571e-24,6.1793333800007355e-09,1.4582476986350764e-18,6.4433875933753486e-14,0.0,0.0,1.9917651210867221e-12,1.5398309918947015e-18,0.0057363873174576547,0.0013962846523595215,1.0571402189837233e-09,5.9169764112933549e-10,3.4878962909090188e-06,1.315923741336374e-14,1.523420429633403e-09,6.336481873900246e-10,8.8554069001201661e-14,6.0884845904207478e-22
7.596028026346185e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33042280664279455,0.11292906134744245,0.022119525500808167,0.0,1.5215641851318793e-10,1.1172583564309931e-07,0.0,3.653462014910686e-11,0.0,3.7531712906508891e-06,9.313920066191099e-24,6.2173821185448787e-09,1.5050010772040979e-18,6.6163049223231006e-14,0.0,0.0,2.0328052281969846e-12,1.5972863586006893e-18,0.0057371497344996508,0.0014040823491504549,1.0632207638361153e-09,6.0068390628559549e-10,3.5212472449204107e-06,1.3456447748113271e-14,1.5623011447631919e-09,6.4019454149310567e-10,9.0934348839084054e-14,6.3161380952802912e-22
7.63932916465816e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33041424130788705,0.11292828629803667,0.022115627528802428,0.0,1.5630448609975678e-10,1.1450187270902267e-07,0.0,3.7499596854472118e-11,0.0,3.7922878066230678e-06,9.7607650380418847e-24,6.2555284032058279e-09,1.5530141863826708e-18,6.7928488902573755e-14,0.0,0.0,2.0744378961081756e-12,1.6565792217900802e-18,0.005737885652789463,0.0014118782667496953,1.0693063385446065e-09,6.0974869598982269e-10,3.5546914850521958e-06,1.3759182369118257e-14,1.6019263862721734e-09,6.4677237337862835e-10,9.3365229252002984e-14,6.5510869273489349e-22
7.682630302970136e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33040570336862063,0.11292753676267561,0.022111730445387719,0.0,1.6054408590971439e-10,1.1732948513815658e-07,0.0,3.848473684229686e-11,0.0,3.831601257787709e-06,1.0226622375343289e-23,6.2937725686881279e-09,1.6023148807717773e-18,6.9730735011477178e-14,0.0,0.0,2.1166676595513418e-12,1.7177589740556541e-18,0.0057385958600224586,0.0014196724069332803,1.0753969301947154e-09,6.1889203672827125e-10,3.5882277194323744e-06,1.4067520762337952e-14,1.6423051309197416e-09,6.5338165219243351e-10,9.5847504504754428e-14,6.7935275635559486e-22
7.725931441282111e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33039719206024765,0.11292681197714449,0.022107834249694168,0.0,1.6487672774211929e-10,1.2020926940108237e-07,0.0,3.9490351403541432e-11,0.0,3.8711115632591792e-06,1.071220086384463e-23,6.3321149342231084e-09,1.6529315054076318e-18,7.1570331958102381e-14,0.0,0.0,2.1594990431362101e-12,1.7808760977186475e-18,0.005739281120493659,0.0014274647714394564,1.0814925259370314e-09,6.2811394953981123e-10,3.6218546534545214e-06,1.4381543103762706e-14,1.6834463764607707e-09,6.6002234702800322e-10,9.8381976924482986e-14,7.043660823411063e-22
7.769232579594087e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33038870664076481,0.11292611119993416,0.022103938940870246,0.0,1.6930393613496209e-10,1.2314182303413553e-07,0.0,4.051675494236897e-11,0.0,3.910818641750445e-06,1.121823210589774e-23,6.3705558036479751e-09,1.7048929023263986e-18,7.3447828510122501e-14,0.0,0.0,2.2029365609557761e-12,1.8459821839756447e-18,0.0057399421757929666,0.001435255361969804,1.0875931129871324e-09,6.3741445003336376e-10,3.6555709899372274e-06,1.4701330257282696e-14,1.7253591404914621e-09,6.666944269270785e-10,1.0096945693668775e-13,7.3016919454342499e-22
7.812533717906062e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33038024639023716,0.11292543371156635,0.022100044518082194,0.0,1.7382725034131303e-10,1.2612774456211907e-07,0.0,4.1564264989948098e-11,0.0,3.9507224115763494e-06,1.1745471143226424e-23,6.4090954654857462e-09,1.7582284171885202e-18,7.5363777785347623e-14,0.0,0.0,2.2469847161932731e-12,1.9131299523012097e-18,0.0057405797454797266,0.0014430441801903337,1.0936986786255691e-09,6.4679354840384126e-10,3.6893754292842544e-06,1.5026963772225575e-14,1.7680524592886864e-09,6.7339786088027387e-10,1.0361076310114251e-13,7.567830664608162e-22
7.855834856218037e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33037181061014287,0.11292477881393923,0.022096150980513526,0.0,1.7844822430288541e-10,1.2916763342068985e-07,0.0,4.263320221822494e-11,0.0,3.9908227906568866e-06,1.2294697093760521e-23,6.4477341930261185e-09,1.8129679059628718e-18,7.7318737241936306e-14,0.0,0.0,2.2916480007315935e-12,1.982373270108589e-18,0.0057411945277372591,0.0014508312277325397,1.0998092101984466e-09,6.5625124945180246e-10,3.7232666696453587e-06,1.535852588085605e-14,1.8115353866431711e-09,6.8013261782769436e-10,1.0630672214773146e-13,7.8422912908624809e-22
7.899135994530013e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33036339862273634,0.11292414582969226,0.022092258327364469,0.0,1.8316842662104447e-10,1.322620898784412e-07,0.0,4.3723890453664398e-11,0.0,4.0311196965204964e-06,1.2866713802787631e-23,6.4864722444071756e-09,1.869141741670928e-18,7.9313268668203453e-14,0.0,0.0,2.3369308947652367e-12,2.0537671726707885e-18,0.0057417872000079407,0.0014586165061944321,1.1059246951172865e-09,6.6578755260463332e-10,3.757243407077735e-06,1.5696099495943848e-14,1.8558169926868877e-09,6.8689866665954809e-10,1.0905816901219908e-13,8.1252927885995152e-22
7.942437132841988e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33035500977043136,0.11292353410159015,0.02208836655785151,0.0,1.8798944052524085e-10,1.354117149587056e-07,0.0,4.4836656690960554e-11,0.0,4.071613046307319e-06,1.3462350508678871e-23,6.5253098626980157e-09,1.9267808211911501e-18,8.1347938172018057e-14,0.0,0.0,2.3828378664148657e-12,2.1273678833043784e-18,0.0057423584196093971,0.001466400017141532,1.1120451208587891e-09,6.7540245193497027e-10,3.7913043357080321e-06,1.6039768207860227e-14,1.9009063627149947e-09,6.9369597621676154e-10,1.11865946871815e-13,8.4170588572703864e-22
7.985738271153963e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33034664341520154,0.11292294299192458,0.022084475671206881,0.0,1.9291286383887381e-10,1.3861711036110098e-07,0.0,4.5971831106716439e-11,0.0,4.1123027567724905e-06,1.4082462523448469e-23,6.5642472759822736e-09,1.9859165721237769e-18,8.3423316169797762e-14,0.0,0.0,2.4293733713445311e-12,2.2032328338183472e-18,0.0057429088243324215,0.0014741817621078395,1.1181704749654408e-09,6.8509593618325408e-10,3.8254481478948896e-06,1.6389616281620677e-14,1.9468125960026851e-09,7.0052451529159091e-10,1.1473090718095298e-13,8.7178180130111906e-22
8.029039409465939e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3303382989379996,0.1129223718819346,0.022080585666678105,0.0,1.9794030894262935e-10,1.4187887838284566e-07,0.0,4.7129747073092664e-11,0.0,4.1531887442893906e-06,1.4727931928410484e-23,6.6032846974425513e-09,2.0465809597162293e-18,8.5539977375115545e-14,0.0,0.0,2.4765418523816494e-12,2.2814206852303592e-18,0.0057434390330210914,0.0014819617425967716,1.1243007450453624e-09,6.9486798878291172e-10,3.8596735343919471e-06,1.6745728654216441e-14,1.9935448046173139e-09,7.0738425262823188e-10,1.1765390970658469e-13,9.0278036713485004e-22
8.072340547777914e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33032997573819312,0.11292182017124323,0.022076696543527542,0.0,2.0307340273526882e-10,1.4519762183986496e-07,0.0,4.8310741171425363e-11,0.0,4.1942709248529103e-06,1.5399668285199249e-23,6.6424223254457654e-09,2.1088064938492952e-18,8.7698500786909225e-14,0.0,0.0,2.5243477391397924e-12,2.3619913487527727e-18,0.0057439496461356831,0.0014897399600820717,1.1304359187718385e-09,7.0471858788112356e-10,3.8939791845112676e-06,1.710819093127983e-14,2.0411121122261497e-09,7.1427515692343022e-10,1.2063582256368755e-13,9.347254230983701e-22
8.115641686089889e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33032167323301748,0.11292128727731167,0.022072808301031938,0.0,2.0831378659186482e-10,1.4857394398771442e-07,0.0,4.9515153205813039e-11,0.0,4.2355492140827208e-06,1.6098609362423745e-23,6.6816603436294089e-09,2.172626236084312e-18,8.9899469677296373e-14,0.0,0.0,2.5727954476443648e-12,2.4450060070507635e-18,0.0057444412462988254,0.001497516416008694,1.1365759838839508e-09,7.1464770636393555e-10,3.9283637862871519e-06,1.7477089383599492e-14,2.0895236529001274e-09,7.2119719682708767e-10,1.2367752225056677e-13,9.6764131586655604e-22
8.158942824401865e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33031339085704459,0.11292077263490902,0.022068920938481985,0.0,2.1366311631955463e-10,1.5200844844234321e-07,0.0,5.0743326216672554e-11,0.0,4.2770235272264977e-06,1.6825721878229548e-23,6.7209989209887377e-09,2.2380738067715007e-18,9.2143471579020508e-14,0.0,0.0,2.621889379961247e-12,2.5305271357749561e-18,0.0057449143988254573,0.0015052911117936598,1.1427209281864681e-09,7.2465531188577571e-10,3.9628260266402525e-06,1.7852510944301779e-14,2.1387885699139594e-09,7.2815034094286873e-10,1.2677989368409155e-13,1.0015529075160588e-21
8.20224396271384e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33030512806166806,0.11292027569559829,0.022065034455181945,0.0,2.1912306211078266e-10,1.5550173910072266e-07,0.0,5.1995606494263963e-11,0.0,4.3186937791631786e-06,1.7582002259045507e-23,6.7604382119648802e-09,2.30518339221966e-18,9.4431098272513816e-14,0.0,0.0,2.6716339238284593e-12,2.6186185253708948e-18,0.0057453696522370215,0.0015130640488268865,1.148870739549116e-09,7.3474136689247713e-10,3.9973645915419732e-06,1.823454320512329e-14,2.1889160145429819e-09,7.3513455782880244e-10,1.2994383023484526e-13,1.0364855842330691e-21
8.245545101025815e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33029688431460313,0.11291979592723751,0.022061148850449221,0.0,2.2469530849401091e-10,1.5905442006136429e-07,0.0,5.3272343592184367e-11,0.0,4.3605598844061887e-06,1.8368477414795857e-23,6.7999783565338775e-09,2.3739897519273939e-18,9.6762945772573757e-14,0.0,0.0,2.7220334522909226e-12,2.7093453031677799e-18,0.0057458075387603865,0.001520835228471996,1.1550254059072422e-09,7.449058286484211e-10,4.0319781661790893e-06,1.8623274412275497e-14,2.2399151448570872e-09,7.4214981599788491e-10,1.3317023376218974e-13,1.0724652651327643e-21
8.28884623933779e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33028865909940147,0.11291933281349543,0.022057264123613946,0.0,2.3038155428200083e-10,1.6266709554475072e-07,0.0,5.4573890340830713e-11,0.0,4.4026217571066635e-06,1.9186205530862126e-23,6.8396194802966486e-09,2.4445282258760377e-18,9.9139614314690942e-14,0.0,0.0,2.7730923233383819e-12,2.8027739557488161e-18,0.0057462285748119393,0.0015286046520670961,1.1611849152618e-09,7.5514864927080369e-10,4.0666654351185309e-06,1.901879346358187e-14,2.2917951245121289e-09,7.491960839186792e-10,1.3646001464924299e-13,1.109518411191396e-21
8.332147377649766e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33028045191498107,0.11291888585338199,0.022053380274018663,0.0,2.3618351251763915e-10,1.6634036981370554e-07,0.0,5.5900602860831355e-11,0.0,4.4448793110566627e-06,2.0036276877082728e-23,6.8793616945698846e-09,2.5168347418844855e-18,1.0156170834101084e-13,0.0,0.0,2.8248148795465622e-12,2.898972351605618e-18,0.005746633261467308,0.0015363723209255373,1.1673492556783359e-09,7.6546977575494073e-10,4.1014250824722975e-06,1.94211899044519e-14,2.3445651215391636e-09,7.5627333001591037e-10,1.398140918377711e-13,1.1476720342919867e-21
8.375448515961741e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33027226227516904,0.1129184545607924,0.022049497301017896,0.0,2.421029104172525e-10,1.7007484709372527e-07,0.0,5.7252840576446608e-11,0.0,4.4873324596923685e-06,2.0919814634081762e-23,6.9192050964778879e-09,2.5909458230260645e-18,1.0402983648591507e-13,0.0,0.0,2.8772054477216168e-12,2.9980097640790325e-18,0.0057470220849171107,0.0015441382363366506,1.1735184152876793e-09,7.7586915000266866e-10,4.1362557920624461e-06,1.9830553922894495e-14,2.3982343071318954e-09,7.6338152267106148e-10,1.4323339286299364e-13,1.1869537063845847e-21
8.418749654273717e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33026408970825866,0.11291803846406512,0.022045615203977815,0.0,2.4814148931155728e-10,1.7387113149329805e-07,0.0,5.8630966228938039e-11,0.0,4.5299811160972872e-06,2.1837975737222231e-23,6.9591497690453193e-09,2.6668985951076534e-18,1.0654461156127614e-13,0.0,0.0,2.9302683385479349e-12,3.0999568945888081e-18,0.0057473955169091767,0.0015519023995664613,1.179692382286085e-09,7.8634670886184829e-10,4.1711562475860792e-06,2.0246976346725374e-14,2.4528118544327034e-09,7.7052063022296504e-10,1.4671885388830247e-13,1.227391568762057e-21
8.462050792585692e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33025593375657958,0.1129176371055526,0.022041733982275911,0.0,2.5430100458422901e-10,1.7772982692423428e-07,0.0,6.0035345889906547e-11,0.0,4.5728251930054175e-06,2.2791951738482634e-23,6.9991957812908917e-09,2.7447307942111938e-18,1.0910665054136684e-13,0.0,0.0,2.9840078462393791e-12,3.2048858961545369e-18,0.0057477540151776264,0.0015596648118583795,1.1858711449338944e-09,7.9690238415417441e-10,4.2061251327803303e-06,2.0670548639435246e-14,2.50830693731762e-09,7.7769062096839203e-10,1.5027141973989463e-13,1.269014341452381e-21
8.505351930897667e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33024779397608056,0.11291725004120497,0.022037853635300621,0.0,2.6058322560797841e-10,1.8165153702203263e-07,0.0,6.1466348974599262e-11,0.0,4.6158646028044249e-06,2.3782969686559425e-23,7.0393431883219861e-09,2.8244807742977722e-18,1.1171657454739236e-13,0.0,0.0,3.0384282481940028e-12,3.3128703972102705e-18,0.005748098023859196,0.0015674254744338738,1.1920546915562589e-09,8.0753610270374724e-10,4.2411611315872648e-06,2.1101362894046609e-14,2.5647287291806259e-09,7.8489146316264076e-10,1.5389204394131826e-13,1.3118513327284098e-21
8.548653069209643e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3302396699359248,0.1129168768401662,0.022033974162451037,0.0,2.6698993567833328e-10,1.8563686506630605e-07,0.0,6.2924348255185145e-11,0.0,4.6590992575388037e-06,2.4812293025501768e-23,7.0795920314301892e-09,2.9061875148744415e-18,1.1437500883171784e-13,0.0,0.0,3.0935338046523217e-12,3.4239855257152568e-18,0.0057484279738971977,0.001575184388493123,1.1982430105434973e-09,8.1824778638232944e-10,4.2762629283186235e-06,2.1539511830484897e-14,2.6220864017176547e-09,7.9212312502011839e-10,1.5758168874793179e-13,1.3559324487360848e-21
8.591954207521618e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33023156121809705,0.11291651708438206,0.022030095563136572,0.0,2.7352293194514212e-10,1.8968641390129275e-07,0.0,6.4409719873999306e-11,0.0,4.7025290689130078e-06,2.5881222512188656e-23,7.1199423381877567e-09,2.9898906287239299e-18,1.1708258276177858e-13,0.0,0.0,3.149328758359192e-12,3.5383079335632276e-18,0.0057487442834334799,0.0015829415552156458,1.204436090349392e-09,8.2903735214021273e-10,4.3114292078204307e-06,2.1985088791698091e-14,2.6803891237106486e-09,7.9938557471492358e-10,1.6134132518127693e-13,1.4012882032420703e-21
8.635255345833593e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33022346741702224,0.11291617036821969,0.022026217836776659,0.0,2.8018402534159587e-10,1.938007858564754e-07,0.0,6.5922843356756119e-11,0.0,4.7461539482945962e-06,2.699109715296235e-23,7.1603941225449937e-09,3.0756303696974165e-18,1.1983992980361107e-13,0.0,0.0,3.2058173342293641e-12,3.6559158212926745e-18,0.0057490473581887427,0.0015906969757609167,1.2106339194919302e-09,8.3990471203347842e-10,4.346658655637354e-06,2.2438187735918599e-14,2.7396460598120683e-09,8.0667878038142652e-10,1.6517193306336473e-13,1.4479497275017944e-21
8.678556484145569e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33021538813919654,0.11291583629809884,0.022022340982800443,0.0,2.869750405110296e-10,1.9798058266733334e-07,0.0,6.7464101625730766e-11,0.0,4.7899738067173479e-06,2.8143295159735697e-23,7.2009473849285608e-09,3.1634476405705124e-18,1.2264768750510055e-13,0.0,0.0,3.2630037390167571e-12,3.7768889631005777e-18,0.005749337591831544,0.0015984506512689599,1.2168364865539806e-09,8.5084977327547012e-10,4.3819499581767687e-06,2.2898903234212318e-14,2.7998663693302066e-09,8.1400271011484313e-10,1.6907450105087479e-13,1.4959487802488679e-21
8.721857622457544e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33020732300282779,0.11291551449213361,0.022018465000646508,0.0,2.9389781573157908e-10,2.0222640539625182e-07,0.0,6.9033881012909773e-11,0.0,4.8339885548843579e-06,2.9339234925895185e-23,7.2416021123406589e-09,3.2533840009626203e-18,1.2550649747894889e-13,0.0,0.0,3.3208921609875282e-12,3.9013087321620201e-18,0.0057496153663363515,0.0016062025828609261,1.2230437801811253e-09,8.6187243827178949e-10,4.4173018028725231e-06,2.3367330467465802e-14,2.8610592050156864e-09,8.2135733197180806e-10,1.7305002666926761e-13,1.5453177578068822e-21
8.765158760769519e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33019927163748786,0.11291520457978503,0.022014589889762598,0.0,3.0095420283836411e-10,2.0653885435361219e-07,0.0,7.0632571273109845e-11,0.0,4.878198103171141e-06,3.0580376022324805e-23,7.2823582784591642e-09,3.3454816753198174e-18,1.2841700538525462e-13,0.0,0.0,3.379486769596979e-12,4.0292581262581658e-18,0.0057498810523309582,0.0016139527716396529,1.2292557890824371e-09,8.7297260464427941e-10,4.4527128783483229e-06,2.3843565216464835e-14,2.9232337118495107e-09,8.2874261397094517e-10,1.770995163468103e-13,1.5960897043245524e-21
8.808459899081495e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33019123368377429,0.11291490620152413,0.022010715649605318,0.0,3.0814606714351103e-10,2.1091852901908651e-07,0.0,7.2260565597065584e-11,0.0,4.9226023616286989e-06,3.1868220213880411e-23,7.3232158437386173e-09,3.4397835609614112e-18,1.3137986091382893e-13,0.0,0.0,3.4387917151703655e-12,4.1608217937150614e-18,0.0057501350094335667,0.0016217012186902071,1.2354725020315873e-09,8.8415016528898113e-10,4.4881818745806747e-06,2.4327703859448844e-14,2.9863990258330338e-09,8.3615852409343453e-10,1.8122398544851523e-13,1.6482983221352109e-21
8.85176103739347e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33018320879298313,0.11291461900850475,0.022006842279639914,0.0,3.1547528735421611e-10,2.1536602796316134e-07,0.0,7.3918260624485631e-11,0.0,4.9672012399865914e-06,3.3204312496647539e-23,7.364174755512139e-09,3.5363332361903271e-18,1.3439571776628039e-13,0.0,0.0,3.4988111285876612e-12,4.296086059655729e-18,0.0057503775865798646,0.0016294479250804116,1.2416939078640848e-09,8.9540500841708496e-10,4.5237074830613613e-06,2.4819843370970539e-14,3.0505642727802182e-09,8.4360503028357595e-10,1.8542445830999139e-13,1.7019779822416345e-21
8.895062175705445e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33017519662679062,0.11291434266224618,0.022002969779339979,0.0,3.2294375548833238e-10,2.198819487689133e-07,0.0,7.5606056457077423e-11,0.0,5.0119946476559747e-06,3.4590242156320106e-23,7.4052349480942011e-09,3.635174968467472e-18,1.3746523363769911e-13,0.0,0.0,3.5595491209723255e-12,4.4351389525680439e-18,0.0057506091223403864,0.0016371928918613573,1.2479199954780927e-09,9.0673701757315618e-10,4.559288396959421e-06,2.5320081309062552e-14,3.1157385671125477e-09,8.5108210044935012e-10,1.8970196827120948e-13,1.7571637349271998e-21
8.93836331401742e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33016719685694457,0.11291407683432525,0.021999098148187221,0.0,3.3055337678783168e-10,2.2446688795406049e-07,0.0,7.7324356671540666e-11,0.0,5.0569824937326513e-06,3.6027643848041085e-23,7.4463963428842962e-09,3.7363537226502027e-18,1.4058907019808617e-13,0.0,0.0,3.6210097833841258e-12,4.5780702311908665e-18,0.0057508299452284405,0.0016449361200678986,1.2541507538361672e-09,9.1814607169937262e-10,4.5949233112825204e-06,2.5828515812258739e-14,3.1819310106569644e-09,8.5858970246297663e-10,1.940575577101791e-13,1.8138913204943704e-21
8.981664452329396e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33015920916496505,0.11291382120607756,0.021995227385671227,0.0,3.3830606963055328e-10,2.2912144089331267e-07,0.0,7.9073568332529097e-11,0.0,5.1021646870000698e-06,3.75181986980503e-23,7.487658848471473e-09,3.8399151692950764e-18,1.437678930736199e-13,0.0,0.0,3.6831971865160887e-12,4.7249714117209072e-18,0.0057510403739988794,0.001652677610719133,1.2603861719616813e-09,9.2963204518534071e-10,4.6306109230377193e-06,2.6345245601884936e-14,3.2491506914471765e-09,8.6612780416146792e-10,1.9849227807653955e-13,1.8721971801314993e-21
9.024965590641371e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33015123324185397,0.11291357546830752,0.021991357491289221,0.0,3.4620376543947157e-10,2.3384620174104409e-07,0.0,8.0854102005581014e-11,0.0,5.1475411359323437e-06,3.9063635427488704e-23,7.5290223607397148e-09,3.9459056930249916e-18,1.4700237182750198e-13,0.0,0.0,3.746115380395586e-12,4.8759357953428661e-18,0.0057512407179380167,0.0016604173648188695,1.2666262389396651e-09,9.4119480787756566e-10,4.6663499313916016e-06,2.6870369965514797e-14,3.317406682528719e-09,8.7369637334718123e-10,2.0300718992506308e-13,1.9321184669089572e-21
9.068266728953347e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3301432687878128,0.11291333932100713,0.021987488464545842,0.0,3.5424840858982409e-10,2.3864176335431061e-07,0.0,8.2666371770018209e-11,0.0,5.1931117486972302e-06,4.0665731498712324e-23,7.570486762974197e-09,4.0543724009608754e-18,1.5029317994054419e-13,0.0,0.0,3.8097683940896399e-12,5.0310584960852858e-18,0.005751431277144909,0.0016681553833560788,1.2728709439195112e-09,9.5283422514890534e-10,4.7021390378296623e-06,2.7403988752267213e-14,3.3867080407681101e-09,8.8129537778836693e-10,2.0760336294907109e-13,1.9936930569055925e-21
9.111567867265322e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33013531551196945,0.11291311247308299,0.021983620304952926,0.0,3.6244195631484904e-10,2.4350871721623575e-07,0.0,8.4510795231813477e-11,0.0,5.2388764331591146e-06,4.2326314284473146e-23,7.6120519259683549e-09,4.1653631312180512e-18,1.536409947916824e-13,0.0,0.0,3.8741602354144966e-12,5.1904364690046732e-18,0.0057516123428042907,0.0016758916673053365,1.2791202761102488e-09,9.6455015796162683e-10,4.7379769463149161e-06,2.7946202380835242e-14,3.457063805666466e-09,8.8892478521971373e-10,2.1228187601376331e-13,2.0569595604665227e-21
9.154869005577297e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33012737313211254,0.11291289464209149,0.021979753012029292,0.0,3.7078637860905203e-10,2.4844765335978639e-07,0.0,8.6387793536426508e-11,0.0,5.2848350968819528e-06,4.4047262260328676e-23,7.6537177081318104e-09,4.2789264614674179e-18,1.570464976380499e-13,0.0,0.0,3.9392948906494767e-12,5.3541685387003654e-18,0.0057517841974513949,0.0016836262176272438,1.2853742247813302e-09,9.7634246286473384e-10,4.7738623634457825e-06,2.8497111818540656e-14,3.5284829981779249e-09,8.9658456334289004e-10,2.1704381718945936e-13,2.1219573335932528e-21
9.198170143889273e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33011944137443411,0.11291268555398191,0.021975886585300513,0.0,3.7928365812922586e-10,2.5345916029196142e-07,0.0,8.829779138160864e-11,0.0,5.3309876471322253e-06,4.5830506220645451e-23,7.6954839555990979e-09,4.3951117175615872e-18,1.6051037359475926e-13,0.0,0.0,4.0051763242551836e-12,5.5223554281626907e-18,0.005751947115228917,0.0016913590352688435,1.2916327792668336e-09,9.8821099206609586e-10,4.8097939986130534e-06,2.9056818572632556e-14,3.6009746195332399e-09,9.0427467982708243e-10,2.2189028378475381e-13,2.1887264894671571e-21
9.241471282201248e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33011151997327981,0.11291248494284692,0.021972021024298773,0.0,3.8793579009450189e-10,2.5854382491841611e-07,0.0,9.0241217030175473e-11,0.0,5.3773339908818587e-06,4.7678030518566507e-23,7.7373505023392049e-09,4.5139689822260861e-18,1.6403331161473376e-13,0.0,0.0,4.071808478596106e-12,5.6950997879569095e-18,0.0057521013621363304,0.0016990901211640221,1.2978959289591515e-09,1.0001555935150411e-09,4.8457705641559369e-06,2.9625424707307202e-14,3.674547650068876e-09,9.1199510230953112e-10,2.2682238237958313e-13,2.2573079101073095e-21
9.284772420513223e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33010360867090588,0.1129122925506809,0.02196815632856261,0.0,3.9674478218398156e-10,2.6370223246854248e-07,0.0,9.2218502322748602e-11,0.0,5.4238740348111343e-06,4.9591874330316733e-23,7.7793171702659191e-09,4.6355491038157742e-18,1.6761600446808033e-13,0.0,0.0,4.1391952736676573e-12,5.872506225745496e-18,0.0057522471962718055,0.0017068194762338944,1.3041636633094648e-09,1.0121761108840718e-09,4.8817907755172768e-06,3.0203032818144984e-14,3.7492110480619618e-09,9.1974579839606304e-10,2.3184122885820605e-13,2.3277432581636902e-21
9.328073558825199e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33009570721724463,0.11291210812714503,0.021964292497636772,0.0,4.0571265443187072e-10,2.6893496642102877e-07,0.0,9.4230082690465483e-11,0.0,5.4706076853115866e-06,5.157413294422409e-23,7.8213837693489573e-09,4.7599037051365972e-18,1.7125914872109947e-13,0.0,0.0,4.2073406068276373e-12,6.0546813361512615e-18,0.0057523848680669249,0.0017145471013871852,1.3104359718343199e-09,1.0242723836388036e-09,4.9178533513977131e-06,3.0789746015428708e-14,3.8249737485714494e-09,9.275267356616189e-10,2.3694794844209649e-13,2.4000749888467761e-21
9.371374697137174e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33008781536967569,0.11291193142933957,0.021960429531071999,0.0,4.1484143912217633e-10,2.7424260842991891e-07,0.0,9.6276397167657823e-11,0.0,5.5175348484888781e-06,5.3626959074839331e-23,7.8635500977258413e-09,4.8870851923328017e-18,1.749634447155022e-13,0.0,0.0,4.2762483525322878e-12,6.2417337309638779e-18,0.0057525146205144578,0.0017222729975205915,1.3167128441071514e-09,1.0364442471487435e-09,4.9539570139087386e-06,3.138566795449737e-14,3.9018446622857969e-09,9.3533788165078001e-10,2.4214367572274862e-13,2.4743463619945386e-21
