Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(85),C2H6X(60)
7.433628086600878e-21,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999705,0.099999999999997674,0.099999999999999672,5.7976911485635651e-123,3.2224315746127414e-54,8.5082735987087712e-41,4.3880269095308611e-66,3.3640444747929334e-49,2.2901377511130673e-43,3.8473619387870384e-26,3.961473003655666e-103,3.8470597263248362e-26,1.1796501620536906e-65,7.484218773377537e-59,1.0362362618259725e-66,4.4032210445734801e-95,2.3031278183050979e-43,1.1251947517473691e-80,2.3387477480458831e-15,6.8217845895384753e-16,1.5460097226202896e-20,1.0442405485213271e-31,1.5460097229120598e-20,1.7714758095687048e-45,5.6939214561751967e-40,3.0671419468993013e-63
1.487371458161757e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999405,0.099999999999995329,0.099999999999999326,3.7331865584827814e-121,5.1586704778116874e-53,3.4055267748911172e-40,3.5133104992840247e-65,2.69396393900557e-48,9.1671367235975258e-43,7.6986714530223434e-26,1.2698264261873461e-101,7.6974618155853228e-26,9.4481557649900709e-65,1.1988685707655458e-57,8.2967124255882401e-66,7.0513196303748218e-94,9.2711362462354149e-43,1.8025231729832893e-79,4.6795274228911297e-15,1.3649496011908649e-15,3.0933626329471619e-20,4.1796835605640043e-31,3.0933626341150031e-20,1.418257777279095e-44,2.279205976002614e-39,4.9127575052001988e-62
2.975388757165095e-20,0.09977366400000001,0.80000000000000004,0.0,0.289343625599988,0.099999999999990652,0.099999999999998646,2.4120129022107129e-119,8.256097084089481e-52,1.3626543126175045e-39,2.8120696819770546e-64,2.1562630270907272e-47,3.6685428834988638e-42,1.5403106119511413e-25,4.0681334221041664e-100,1.5398265994139172e-25,7.5645748068698708e-64,1.9193052952424829e-56,6.6407263112194825e-65,1.1288076862545828e-92,3.7517741090783103e-42,2.8864226459736689e-78,9.3610867725764692e-15,2.7304918856648326e-15,6.1880684518477338e-20,1.672417850876579e-30,6.1880684565206164e-20,1.1350372537027328e-43,9.1210212254496149e-39,7.8646787480628515e-61
5.95142335517177e-20,0.09977366400000001,0.80000000000000004,0.0,0.2893436255999759,0.099999999999981284,0.099999999999997286,1.5708472513946906e-117,1.3211534848106475e-50,5.4515046557391879e-39,2.250648729936769e-63,1.7254472768781703e-46,1.4680513942836419e-41,3.0819238004555174e-25,1.3033458827266127e-98,3.0799874351378379e-25,6.0567473666073963e-63,3.0717812227241756e-55,5.31492598991929e-64,1.80689935289642e-91,1.5346490203061311e-41,4.6221548360931517e-77,1.8724205471926524e-14,5.4615764546124986e-15,1.2377480082636166e-19,6.6907603978501467e-30,1.2377480101330739e-19,9.0820224582445049e-43,3.6499853899527866e-38,1.2586900348424584e-59
1.190349255118512e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559995169,0.099999999999962563,0.099999999999994552,1.0394860662910686e-115,2.1139879125382912e-49,2.1807794148382319e-38,1.8015952040510167e-62,1.3805325820002464e-45,5.8758466373625422e-41,6.1680551982839326e-25,4.1782541419224572e-97,6.160309106638284e-25,4.8517022366719671e-62,4.9155642489745289e-54,4.2544822947976638e-63,2.8927397715163917e-90,6.4086782310903322e-41,7.4048569256772547e-76,3.7450442870544136e-14,1.0923745592506759e-14,2.4756303316162214e-19,2.6765219622623247e-29,2.4756303390946608e-19,7.2663077039422524e-42,1.4608994251211852e-37,2.0141772386196111e-58
2.380763094321182e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559990334,0.099999999999925107,0.099999999999989084,7.088224723336724e-114,3.3824944348625085e-48,8.7234732478788996e-38,1.44279306789732e-61,1.1044959693941111e-44,2.3529649059391872e-40,1.2351938077166747e-24,1.3415044592493257e-95,1.232095244984959e-24,3.8907205962904166e-61,7.8654742003955833e-53,3.4071680189998476e-62,4.6331206988597943e-89,2.7792504128743895e-40,1.1875496348061688e-74,7.4902917667449406e-14,2.1848083868290992e-14,4.9513949671011043e-19,1.0706523380741836e-28,4.9513949970160792e-19,5.8133219003550177e-41,5.8501272930271542e-37,3.2229021303386932e-57
4.761590772726523e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559980659,0.099999999999850195,0.099999999999978162,5.0946015613779689e-112,5.4120818058379473e-47,3.4894607947625452e-37,1.1565794776406289e-60,8.8362473041052808e-44,9.4322964133939957e-40,2.476618416741494e-24,4.3208625419594406e-94,2.4642239137113861e-24,3.1272792531648435e-60,1.2585215608642999e-51,2.7312722075882416e-61,7.4275872692996766e-88,1.2842661345297398e-39,1.9087723623088361e-73,1.4980786725993997e-13,4.369676041984229e-14,9.902924193189561e-19,4.2826963881356447e-28,9.9029243128518948e-19,4.6507675421499398e-40,2.3451320731766198e-36,5.1568182109992311e-56
9.523246129537204e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559961307,0.099999999999700384,0.099999999999956318,3.9781707536122187e-110,8.6594024633487637e-46,1.3957989184671605e-36,9.2898280871014149e-60,7.0691095449597921e-43,3.7891533508174806e-39,4.9780597674470583e-24,1.4006364021877567e-92,4.9284812515009037e-24,2.5253031955620388e-59,2.0136709684238189e-50,2.1938007511023391e-60,1.1930389334283381e-86,6.5174775616585251e-39,3.081784182131488e-72,2.9961776643964155e-13,8.7394113522876248e-14,1.9805982465841242e-18,1.7130959049365672e-27,1.9805982944495442e-18,3.7206576015161937e-39,9.4208924978575456e-36,8.251048845714606e-55
1.9046556843158565e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559922605,0.099999999999400763,0.099999999999912617,3.4732764835883792e-108,1.3855098018550261e-44,5.583227285627798e-36,7.4912388488662294e-59,5.6553321255998091e-42,1.5286262388778919e-38,1.0055310996785106e-23,4.5981815396541248e-91,9.8569959284265947e-24,2.0579967854267302e-58,3.2219024682145604e-49,1.7690623829898344e-59,1.923626071679814e-85,3.7112983766721989e-38,5.0200698157188796e-71,5.9923756477792615e-13,1.7478881972866965e-13,3.9612098293043698e-18,6.8524178581413726e-27,3.9612100207670198e-18,2.9765428019861627e-38,3.800591353327223e-35,1.3201789484343054e-53
3.809317827040129e-18,0.09977366400000001,0.80000000000000004,0.0,0.289343625598452,0.09999999999880152,0.099999999999825229,3.4321605456338909e-106,2.2168189908560306e-43,2.2332991650223785e-35,6.0879407821653458e-58,4.5242831901935289e-41,6.2181782787840857e-38,2.0507287545594588e-23,1.5474713648150804e-89,1.9714025287664597e-23,1.70753296403504e-57,5.1550662573858211e-48,1.4376723589895112e-58,3.1250169043106667e-84,2.3679604264320908e-37,8.3209792376688467e-70,1.1984771613700213e-12,3.4957823213915822e-13,7.9224327075045184e-18,2.740973622051485e-26,7.9224334733570427e-18,2.3812397995816516e-37,1.546012621304306e-34,2.1122950844181989e-52
7.618642112488673e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559690391,0.099999999997603034,0.099999999999650438,3.8017994347251027e-104,3.5469097731484376e-42,8.9332285888989799e-35,5.0222511341916786e-57,3.6194330581222451e-40,2.5702007886607804e-37,4.2601136831152815e-23,5.4613259415712653e-88,3.9428084027687085e-23,1.4662280009030085e-56,8.248121212488199e-47,1.1860088482939672e-57,5.1510925412279272e-83,1.6539357620837295e-36,1.4260121044423747e-68,2.3969563542163143e-12,6.9915705695574232e-13,1.5844877314943615e-17,1.0963904494616295e-25,1.5844880378357395e-17,1.9049922543260186e-36,6.3902362969587592e-34,3.3796787018637717e-51
1.5237290683385762e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559380777,0.099999999995206063,0.099999999999300856,4.6346840080865241e-102,5.6750447199878718e-41,3.5733101631261998e-34,4.260830066529323e-56,2.8955482649971132e-39,1.0944220474133151e-36,9.1548418773271383e-23,2.1036962971692203e-86,7.8856201593917996e-23,1.3409573611995717e-55,1.319699763343971e-45,1.0061986198950962e-56,8.7251392171623721e-82,1.2269748315369979e-35,2.5987548835309915e-67,4.7939147385573166e-12,1.3983147065713395e-12,3.1689761933978455e-17,4.3855614381768986e-25,3.1689774187639539e-17,1.5239910756702631e-35,2.7210385685798164e-33,5.4074897467929709e-50
3.0474587825179946e-17,0.09977366400000001,0.80000000000000004,0.0,0.2893436255876155,0.09999999999041212,0.099999999998601694,6.1601121696967799e-100,9.0800294512923272e-40,1.4293376842066849e-33,3.7975071733254348e-55,2.3164380851744326e-38,4.9084181301506315e-36,2.0848130509549461e-22,9.4202862132086582e-85,1.5771243707112352e-22,1.366021764641937e-54,2.1115172073631115e-44,8.9678452723858853e-56,1.5507060160928082e-80,9.4310941638246551e-35,5.2640008570230457e-66,9.5878315018329769e-12,2.7966300057322481e-12,6.3379512788685764e-17,1.7542226145788235e-24,6.3379561803331295e-17,1.21918713960291e-34,1.2203696929780042e-32,8.6519820791042292e-49
6.094918210876831e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557523091,0.09999999998082422,0.099999999997203382,8.993119365975336e-98,1.4527906668412469e-38,5.7174569622812888e-33,3.6601528279271757e-54,1.8531482506561726e-37,2.3879500765518146e-35,5.1850027912403321e-22,5.3232833394921524e-83,3.1542490940450944e-22,1.640417033826522e-53,3.3784169303458312e-43,8.6434818253822098e-55,2.9761168806616169e-79,7.3909790478343292e-34,1.2545026298911019e-64,1.9175665006758929e-11,5.5932606037729237e-12,1.2675894096473849e-16,7.0168714269374752e-24,1.2675913702323591e-16,9.7534001570377331e-34,5.9371100777635233e-32,1.3843155474570541e-47
1.2189837067594505e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362555046172,0.09999999996164842,0.099999999994406757,2.8324573428463184e-95,2.3244196641891557e-37,2.2870672200369853e-32,3.92355527901516e-53,1.4825145027377557e-36,1.2948455128166324e-34,1.4431503257733728e-21,5.098126453314274e-81,6.3084985958718085e-22,2.545378078361428e-52,5.4054286581093197e-42,9.2655089390970382e-54,6.3457538467099794e-78,5.8512016473762364e-33,3.8552271507310187e-63,3.8351331930109334e-11,1.1186521798729708e-11,2.5351750318410543e-16,2.8067326766176715e-23,2.5351828741724419e-16,7.8025628233066503e-33,3.2193471201951351e-31,2.2148989231866561e-46
2.4379674781029847e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362550092335,0.099999999923296834,0.099999999988813495,5.447451593072203e-93,3.7189258137568541e-36,9.1489432706642465e-32,4.7315311114527007e-52,1.1860048258414956e-35,7.8966955249951136e-34,4.510893157926495e-21,6.0706573592195645e-79,1.2616997820161216e-21,4.9073263593660848e-51,8.6485643437224292e-41,1.1173550693885791e-52,1.5221970902645315e-76,4.6562917785954876e-32,1.4767065945423278e-61,7.6702665430804204e-11,2.2373044184145008e-11,5.0703345109753858e-16,1.1226802216920825e-22,5.0703658802289307e-16,6.2417977187399596e-32,1.9633387012155113e-30,3.5438185243359491e-45
4.875935020790053e-16,0.09977366400000001,0.80000000000000004,0.0,0.2893436254018466,0.099999999846593662,0.099999999977626972,1.1629790844720704e-90,5.9498149753348417e-35,3.6601166025812127e-31,6.3335055096075348e-51,9.4879293067928888e-35,5.3325127858847215e-33,1.5520104533956497e-20,9.6634064692772208e-77,2.5233997151283945e-21,1.150485345836803e-49,1.3837312991424866e-39,1.4956626770512629e-51,4.0576061662835302e-75,3.7151065686894811e-31,6.8909575433425475e-60,1.5340533104817021e-10,4.4746088936982549e-11,1.0140606408684404e-15,4.4906178307796542e-22,1.0140731885114867e-15,4.9930338021980199e-31,1.3258112761789634e-29,5.6700458676024423e-44
7.313902563477122e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362530276986,0.099999999769890491,0.099999999966440448,6.217717155434956e-90,2.1898538036713783e-34,7.7786577308603197e-31,2.229559412799804e-50,2.8167105439914483e-34,1.4524389637113481e-32,3.1402996378798532e-20,5.8446418223444099e-76,3.7850997364950594e-21,4.8430803326590815e-49,5.2754123011180113e-39,5.2651233903502938e-51,1.7805749878545132e-74,1.0615521362852956e-30,3.5277481720305015e-59,2.301079952815125e-10,6.7119133671827027e-11,1.5210831246286213e-15,9.5424115124665086e-22,1.5211097882846938e-15,1.4276291811494252e-30,3.6111678515010119e-29,2.1450819026360878e-43
9.751870106164192e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362520369311,0.099999999693187319,0.099999999955253924,4.0561432922363224e-89,5.553795711181483e-34,1.3270989499275607e-30,5.5036392040088792e-50,6.1374213039449939e-34,2.9791847249401877e-32,5.2159523449281119e-20,3.2385639687558574e-75,5.0467998461161147e-21,1.5540667539365142e-48,1.4193678774166398e-38,1.2996890480295835e-50,5.1744496580746681e-74,2.238251951088521e-30,1.2636528215538773e-58,3.0681065813083108e-10,8.9492178388678414e-11,2.0281009024233162e-15,1.6277993641048355e-21,2.0281463873487212e-15,3.0111563306253074e-30,7.4070828166355892e-29,5.5836052009636765e-43
1.462780519153833e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362500553967,0.099999999539780976,0.099999999932880876,7.7594033561269179e-88,1.9421172736332103e-33,2.7481704117859887e-30,1.867518020136858e-49,1.7814784061242862e-33,7.9010934116424692e-32,1.0511056073510113e-19,6.8448691098518536e-74,7.5702002724858753e-21,8.7945265220579082e-48,5.740688075813317e-38,4.4101595843436671e-50,2.198428001078253e-73,6.1108882920072496e-30,8.4055156650383286e-58,4.602159805812495e-10,1.3423826778015269e-10,3.0421254135401573e-15,3.370069671243534e-21,3.0422195838325127e-15,8.2238238063571956e-30,1.9644317133798948e-28,2.049080871970354e-42
1.950374027691247e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362480738623,0.099999999386374633,0.099999999910507828,3.968358473105363e-87,4.8526534614693372e-33,4.6749024351364791e-30,4.5836000799916935e-49,3.895844904844525e-33,1.6242236796192242e-31,1.7598331713135608e-19,3.618880325083075e-73,1.0093601023398508e-20,2.8589055156904805e-47,1.5549590481161835e-37,1.0824210320923878e-49,6.2957298960720706e-73,1.2782919373576488e-29,3.1148568076701472e-57,6.1362129794211929e-10,1.7898435710546014e-10,4.0561326195192897e-15,5.7314729074347226e-21,4.0562927777645068e-15,1.7205917567103101e-29,4.0382718698087279e-28,5.3133700402766708e-42
2.9255610447660743e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362441107936,0.099999999079562002,0.099999999865761732,1.1430981680167373e-85,2.2468640455923612e-32,1.0190741171008813e-29,2.0597834339607481e-48,1.2959009800745373e-32,5.00569392992117e-31,3.7657561837669374e-19,1.2195656408271752e-71,1.5140403590909089e-20,2.1047935300617011e-46,7.7972875213509817e-37,4.864195988067344e-49,4.2126751159440834e-72,4.0350322786409166e-29,3.700896621290223e-56,9.2043191595156153e-10,2.6847653553880669e-10,6.0840902093267386e-15,1.2487015633346532e-20,6.0844391575288247e-15,5.4321268048001168e-29,1.2445545545651294e-27,2.6259312082293525e-41
3.900748061840902e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362401477248,0.099999998772749385,0.099999999821015637,7.752730984269659e-85,6.5145255623924612e-32,1.7899918975581222e-29,5.8886187952549074e-48,3.0146892578485957e-32,1.1243421485621487e-30,6.5473803393031068e-19,8.4182229324698175e-71,2.0187207563209197e-20,7.9432205465650256e-46,2.3391879129223094e-36,1.3906023062224781e-48,1.5106660040869141e-71,9.1760367501208012e-29,1.7245962544772142e-55,1.227242511930805e-09,3.5796871368574972e-10,8.1119728979030352e-15,2.1921833960121772e-20,8.1125855269001123e-15,1.2353663349960567e-28,2.7954265059743915e-27,7.8281155799823017e-41
5.8511220959905576e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362322215895,0.099999998159124193,0.099999999731523459,2.4649001671868569e-83,3.3091700661396257e-31,3.9944107969388768e-29,2.938835026589245e-47,1.0264328859485236e-31,3.7005126517584696e-30,1.4448304431240967e-18,2.7339988127871597e-69,3.0280819741593011e-20,6.1392150391444333e-45,1.2100308153035838e-35,6.940083769169272e-48,1.1697954143915556e-70,3.0628554122483956e-28,2.1480278264456013e-54,1.8408636374942322e-09,5.3695306911646917e-10,1.2167512551011506e-14,4.8864110140727236e-20,1.2168878236535187e-14,4.1230908403928239e-28,9.2004980288850526e-27,4.0930450798040808e-40
9.751870164289867e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362163693206,0.099999996931874099,0.099999999552539104,1.8402765637974707e-81,2.7364326125957434e-30,1.1064262290595709e-28,2.3954863182584646e-46,4.8812407497332363e-31,1.7192114856790702e-29,3.9602279105057026e-18,2.0079611541055923e-67,5.0468061037808739e-20,8.4320833919655399e-44,9.885876906463123e-35,5.6569612234285576e-47,1.7428390815759647e-69,1.4397101677902506e-27,5.5424865292087062e-53,3.0681056229732383e-09,8.9492177652437692e-10,2.0277688826903918e-14,1.3503312605824006e-19,2.0281463553667398e-14,1.9371741902744053e-27,4.2744321531391863e-26,3.4461580270058647e-39
1.7553366300888486e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361846647927,0.099999994477374968,0.099999999194570394,2.4592576919359423e-79,3.1069401997954452e-29,3.5931763645204722e-28,2.6981732872371617e-45,2.932065937578791e-30,1.0198473099830429e-28,1.2732103960112807e-17,2.5647950998936645e-65,9.0842611406243589e-20,1.6873473210874661e-42,1.0947587441326001e-33,6.3717591422200882e-46,3.8991779040360938e-68,8.6047779283880611e-27,2.1788807685124606e-51,5.5225885310546064e-09,1.6108591775224739e-09,3.6494429061414048e-14,4.3642802633654103e-19,3.650663389496076e-14,1.156432809487344e-26,2.5356167489702757e-25,3.9459490482787855e-38
3.315635857408573e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361212557813,0.099999989568380951,0.099999998478633029,4.5139018788262632e-77,4.1711713656418675e-28,1.2922444415517561e-27,3.6148644034670208e-44,2.0176477049915101e-29,6.9774530296856353e-28,4.5234433621148668e-17,4.5263640556895008e-63,1.7159198325497217e-19,4.2022023055637687e-41,1.4414255871124748e-32,8.5365333470998754e-45,1.1239672601098025e-66,5.9093632303141843e-26,1.0778686478044264e-49,1.0431550095590551e-08,3.0427339242471398e-09,6.8913466022679259e-14,1.5545388363462025e-18,6.8956974326999562e-14,7.9218337584789025e-26,1.7347784897643899e-24,5.3246067461228097e-37
6.436234312048022e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359944379301,0.099999979750409917,0.099999997046758396,9.7542521362142101e-75,6.0817723151346652e-27,4.9520566731806328e-27,5.2895378089033222e-43,1.4931900197608127e-28,5.1523342891000497e-27,1.7002497359974639e-16,9.5447116532300391e-61,3.3309181141762341e-19,1.1800905442811093e-39,2.0821267643470641e-31,1.2491290786414836e-43,4.2897566154348505e-65,4.3678679208809089e-25,6.0354877589417814e-48,2.0249456217901106e-08,5.9064831966142954e-09,1.3369381437362809e-13,5.8447318159110586e-18,1.3385766153480098e-13,5.8254589660994258e-25,1.2809979391878719e-23,7.8126100757611673e-36
1.2677431221326917e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934357408029204,0.09999996011453588,0.099999994183009561,2.2857326040631129e-72,9.1966168136024609e-26,1.9860504775919492e-26,8.0881106997843493e-42,1.1465595651804579e-27,3.9560170561710007e-26,6.5835549301226787e-16,2.208898590276598e-58,6.5609580561507426e-19,3.5283951946808508e-38,3.1509469257573207e-30,1.9100156029811165e-42,2.5227589327876159e-63,3.3483849039005317e-24,3.603992999209597e-46,3.988520043552257e-08,1.1633980857078019e-08,2.6302400285934937e-13,2.2582659649426815e-17,2.6365911968293468e-13,4.4203451108458994e-24,9.835515619219419e-23,1.1949513544799114e-34
1.8918628130605815e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354871688323,0.099999940478752533,0.099999991319261308,2.3966521451559395e-71,3.8296761862512904e-25,4.5426550196298999e-26,3.3900780363170097e-41,3.5967307280029832e-27,1.2418924038631027e-25,1.4645043962828953e-15,2.4806727695552775e-57,9.791055836489787e-19,2.140454399042151e-37,1.3690148658689161e-29,8.0057087070420143e-42,1.9686682695251239e-62,1.0495409534111339e-23,2.6196613917593535e-45,5.952085395069997e-08,1.7361477338592264e-08,3.9204736122236065e-13,5.0121654893610507e-17,3.9346076513057163e-13,1.3760493805016963e-23,3.0875876705012735e-22,5.0061414724570973e-34
3.140102194916361e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934349799034204,0.099999901207457914,0.099999985591766552,2.0903955701426113e-69,2.8473193946372046e-24,1.3260004118142293e-25,2.5739804540115331e-40,1.635918742293857e-26,5.661472829585344e-25,4.0263886580551595e-15,2.1769199223927975e-55,1.6251424912936324e-18,2.8145937408047126e-36,1.0468897578086785e-28,6.0785015633570005e-41,7.1042604973197373e-61,4.7625281589247755e-23,5.980079707740083e-44,9.8791888875710935e-08,2.8816466765350722e-08,6.4917745596268097e-13,1.3703961069586419e-16,6.5306518110301137e-13,6.1328465961484166e-23,1.4075216346506689e-21,3.7930561304160357e-33
