Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(141),C3H6X(151),C3H5X(149),C4H8(196),C4H8X(205),C4H7X(204),C3H5X(150),C5H10(233),SX(254),C4H8(240),C4H8X(315),C3H8X(43),C4H7X(251),C5H9X(252),C6H12(377),SX(388),HOCXO(25),C4H7X(197),C4H7(208),C4H7X(435)
8.395898591912451e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105076571950482,0.099965292555978705,0.0,0.099965785163527554,0.0,1.8996865287629151e-26,0.0,3.2291356249457894e-25,0.0,1.4171864994006566e-13,2.622934091546694e-49,5.1931294547454379e-23,3.3895874850609718e-35,0.0,0.0,0.0,0.0,7.1989043326932672e-50,3.4707443877992066e-05,3.4214836472394816e-05,1.5818109547887817e-15,1.4330217081704617e-13,5.6883224045332291e-30,5.6240917605017876e-19,1.9505172111426997e-19,8.9829584998722824e-29,6.1227978591596887e-38,1.3404884793563321e-53,9.0390364260253826e-32,6.7677368310655192e-56,1.1712593203985211e-68,1.5845159473055486e-72,3.207127466657758e-75,3.7141668697527918e-88,3.8153528861538683e-92,6.8469297979376583e-95,1.6035637333290238e-75,3.7803924057744513e-108,3.0595715056882036e-112,4.0818793896766224e-89,4.1930830901600868e-93,5.7677284254828141e-53,7.5247942728762677e-96,2.549397527890347e-115,5.0372930311583829e-129,3.3079821981033658e-133,2.3650245202565214e-28,3.8216380481990638e-99,4.6128072327521233e-96,5.4438487394924399e-103
8.435401079337185e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105075437267379,0.099965291478613258,0.0,0.099965774894061984,0.0,1.9266151881179323e-26,0.0,3.2446160862951975e-25,0.0,1.4239275252750008e-13,2.6534825272854074e-49,5.2420263073712834e-23,3.4277519902369327e-35,0.0,0.0,0.0,0.0,7.3365301856814806e-50,3.4708521242765896e-05,3.4225105937968872e-05,1.5818292669718048e-15,1.4397630061483606e-13,5.77285716296883e-30,5.6433220899844534e-19,1.9673591877030008e-19,9.0363439229645898e-29,2.3743111618815089e-39,1.3693847104413419e-53,9.1387530865209873e-32,6.9303723995943569e-56,1.2051471410779002e-68,1.6352835334288413e-72,3.3156727606926941e-75,3.8582390706537007e-88,3.9769724388935872e-92,7.1464550648400411e-95,1.6578363803464978e-75,3.9646323694985994e-108,3.220599979980842e-112,4.2402151266101747e-89,4.3707034138327667e-93,5.8341348244751286e-53,7.8539733476371467e-96,2.6863940371783124e-115,5.3333469533216081e-129,3.5160885903729068e-133,2.3761762090630365e-28,3.9698949245412537e-99,4.814617304491308e-96,5.6820389028861212e-103
8.474903566761918e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105074326097278,0.099965290435905088,0.0,0.099965764825069206,0.0,1.9537970528766388e-26,0.0,3.2600969052565707e-25,0.0,1.4306685504110443e-13,2.681902248125484e-49,5.2911515166218929e-23,3.4664568670481635e-35,0.0,0.0,0.0,0.0,7.4768987215914202e-50,3.4709563950263986e-05,3.4235174930766168e-05,1.581847582990215e-15,1.4465043034845251e-13,5.8582272049974789e-30,5.6624954323837316e-19,1.9842585673067457e-19,9.0897390987048754e-29,-6.0376617268351191e-38,1.3987533656527737e-53,9.239135478878075e-32,7.0961163916531586e-56,1.2398477410602963e-68,1.6874159647999377e-72,3.42735096463827e-75,4.0071772330304658e-88,4.1446039757954759e-92,7.4575705898015759e-95,1.7136754823192916e-75,4.1569145748820977e-108,3.3892667659442128e-112,4.4038985683259515e-89,4.5549309243003809e-93,5.9009454236607562e-53,8.1958901472306536e-96,2.8300508096806717e-115,5.6452743432956197e-129,3.7361952576959383e-133,2.3873278993216924e-28,4.1231596595764485e-99,5.024237215162795e-96,5.9294476301006374e-103
8.514406054186652e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105073237937408,0.099965289426739934,0.0,0.099965754952635683,0.0,1.9812333064741123e-26,0.0,3.2755780819283195e-25,0.0,1.437409574824981e-13,2.6975079946974007e-49,5.3405050719833794e-23,3.4862315748873358e-35,0.0,0.0,0.0,0.0,7.6187059071643016e-50,3.4710573114765916e-05,3.424504736430306e-05,1.5818659027554714e-15,1.4532456001940933e-13,5.9444366441590646e-30,5.681611957918091e-19,2.0012151798566849e-19,9.1431438267762314e-29,6.7680358081449281e-38,1.4285998012163281e-53,9.340185421740173e-32,7.2650133731140023e-56,1.2753766293212392e-68,1.7409429017896649e-72,3.5422370384648818e-75,4.1611215272406436e-88,4.3184402528726222e-92,7.7806668795994108e-95,1.7711185192326036e-75,4.3575495696167311e-108,3.5658947669676705e-112,4.5730837624252748e-89,4.7459774609412311e-93,5.9681717208889585e-53,8.5509738396578311e-96,2.9806578639053745e-115,5.9738452324988748e-129,3.9689317333280671e-133,2.3984795910306459e-28,4.2815765294616472e-99,5.2419301228702718e-96,6.1863855761954679e-103
8.553908541611385e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105072172296207,0.099965288450039269,0.0,0.099965745272924261,0.0,2.0089251323261753e-26,0.0,3.2910596164066696e-25,0.0,1.4441505985326332e-13,2.728003655474632e-49,5.3900869629428543e-23,3.5234876404384725e-35,0.0,0.0,0.0,0.0,7.762097475349798e-50,3.4711549814737257e-05,3.4254727075697203e-05,1.5818842261812011e-15,1.4599868962918535e-13,6.0314895939262295e-30,5.7006718362953244e-19,2.0182288557635119e-19,9.1965579115865816e-29,2.2429729922957434e-38,1.4589292044981281e-53,9.4419047337516e-32,7.4371078086713768e-56,1.3117495354548318e-68,1.7958944959616351e-72,3.660407369059823e-75,4.3202154715662544e-88,4.4986792194750157e-92,8.1161456629817536e-95,1.8302036845300806e-75,4.5668583438792948e-108,3.7508188809290511e-112,4.7479284358874938e-89,4.9440605706248913e-93,6.0357890047545822e-53,8.9196659258962065e-96,3.1385163901822417e-115,6.3198631126357568e-129,4.2149573244068029e-133,2.4096312841875628e-28,4.44529325474243e-99,5.4679667487533369e-96,6.4531723246421641e-103
8.593411029036119e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105071128693065,0.099965287504759345,0.0,0.099965735782172813,0.0,2.0368737138293904e-26,0.0,3.3065415087857235e-25,0.0,1.4508916215494556e-13,2.7600274350093539e-49,5.4398971789884118e-23,3.5672618297824993e-35,0.0,0.0,0.0,0.0,7.9085788007145776e-50,3.4712495093980416e-05,3.4264217827159125e-05,1.581902553183142e-15,1.4667281917922521e-13,6.1193901677043742e-30,5.7196752367141283e-19,2.0352994259443398e-19,9.2499811621572228e-29,-8.6496402175354043e-38,1.4897468103488679e-53,9.5442952335574401e-32,7.6124446257251406e-56,1.3489824116643829e-68,1.8523013956381127e-72,3.7819397904734618e-75,4.484605995853955e-88,4.6855241316447104e-92,8.4644201580593605e-95,1.8909698952369062e-75,4.7851726298712177e-108,3.9443863845399338e-112,4.9285940650107324e-89,5.1494036322898532e-93,6.1038070892302268e-53,9.3024205337637557e-96,3.3039391254224745e-115,6.684166222039272e-129,4.4749623674214011e-133,2.4207829787896407e-28,4.6144610688426926e-99,5.7026255572085129e-96,6.7301366008190052e-103
8.632913516460852e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105070106658094,0.099965286589889901,0.0,0.099965726476692524,0.0,2.0650802343610621e-26,0.0,3.3220237591574998e-25,0.0,1.4576326438905514e-13,2.7734111786374225e-49,5.4899357096091116e-23,3.5847888682666573e-35,0.0,0.0,0.0,0.0,8.056608400161316e-50,3.4713409962748527e-05,3.4273523307454446e-05,1.5819208836790894e-15,1.4734694867093982e-13,6.208142478831655e-30,5.7386223278656916e-19,2.0524267218211853e-19,9.3034133920139985e-29,6.8554469469033094e-38,1.5210581098269337e-53,9.6473587398035086e-32,7.7910697625565726e-56,1.3870914348799093e-68,1.9101947514988428e-72,3.9069136043551721e-75,4.6544435060575456e-88,4.8791836673633343e-92,8.8259153447677358e-95,1.9534568021777682e-75,5.0128352084842179e-108,4.1469573280525453e-112,5.1152459463442538e-89,5.3622359836008431e-93,6.1722461228063791e-53,9.6997047173556169e-96,3.4772507386022994e-115,7.0676288750833773e-129,4.7496695302240163e-133,2.4319346748336297e-28,4.7892347850961958e-99,5.9461929395306597e-96,7.0176164889684397e-103
8.672416003885586e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410506910573183,0.099965285704453163,0.0,0.099965717352866648,0.0,2.0935458772792351e-26,0.0,3.3375063676119941e-25,0.0,1.4643736655706733e-13,2.8028314636466051e-49,5.5402025442949823e-23,3.6195620639573204e-35,0.0,0.0,0.0,0.0,8.2058757898779352e-50,3.4714295398823526e-05,3.4282647133337797e-05,1.5819392175888411e-15,1.4802107810570772e-13,6.297750640578973e-30,5.7575132779352603e-19,2.0696105753194531e-19,9.3568544190810379e-29,5.2649026184643969e-38,1.5528683926344728e-53,9.7510970711363564e-32,7.9730289778968093e-56,1.4260930089225532e-68,1.9696062222130785e-72,4.0354096005801744e-75,4.8298819496912192e-88,5.0798720437136944e-92,9.2010682424717614e-95,2.0177048002902759e-75,5.2502002232270636e-108,4.3589049405549901e-112,5.3080532686217686e-89,5.5827930497097383e-93,6.2410758356655643e-53,1.0111998762132315e-95,3.6587882272252573e-115,7.471162835895357e-129,5.0398351620715071e-133,2.4430863723158477e-28,4.9697728601501562e-99,6.1989634010252777e-96,7.3159596521795658e-103
8.711918491310319e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105068125465021,0.099965284847502722,0.0,0.099965708407149009,0.0,2.1222718259226905e-26,0.0,3.3529893342372207e-25,0.0,1.471114686604238e-13,2.8395808129812943e-49,5.5906976725369926e-23,3.6697108564228681e-35,0.0,0.0,0.0,0.0,8.3586047628398058e-50,3.4715152348559707e-05,3.4291592850958552e-05,1.581957554834146e-15,1.4869520748487544e-13,6.3882187661499822e-30,5.7763482546037248e-19,2.0868508188664306e-19,9.410304065577013e-29,-1.1550736488818361e-37,1.5851829165073711e-53,9.855512046203233e-32,8.1583682913662026e-56,1.4660037665045199e-68,2.0305679801049415e-72,4.1675100780683703e-75,5.0110788822021182e-88,5.2878091359773553e-92,9.590328192785139e-95,2.083755039034381e-75,5.4976335015502429e-108,4.5806160460853425e-112,5.507189185705061e-89,5.8113164741441432e-93,6.3103010284585782e-53,1.0539796495739079e-95,3.8489013250224751e-115,7.8957187376278292e-129,5.346250693227492e-133,2.4542380712322035e-28,5.1562374652669257e-99,6.4612397516289992e-96,7.6255235581651499e-103
8.751420978735053e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105067165418395,0.099965284018122727,0.0,0.099965699636062735,0.0,2.1512592636109484e-26,0.0,3.3684726591192648e-25,0.0,1.4778557070053299e-13,2.8508974269633853e-49,5.6414210838270589e-23,3.6856312727285554e-35,0.0,0.0,0.0,0.0,8.5131300131475029e-50,3.4715981727893527e-05,3.4300363937239313e-05,1.5819758953386537e-15,1.4936933680975844e-13,6.4795509686810739e-30,5.7951274250491623e-19,2.1041472853897836e-19,9.4637621579138299e-29,6.0124789178305805e-38,1.6180073084413024e-53,9.9606054836520798e-32,8.3471350336877615e-56,1.5068405713527393e-68,2.0931127168517275e-72,4.3032988657955069e-75,5.198195534270737e-88,5.5032205986902736e-92,9.9941571476777219e-95,2.1516494328979567e-75,5.7555128837074314e-108,4.8124914907989634e-112,5.7128308905472985e-89,6.0480542518478469e-93,6.3799530864289488e-53,1.0983605604636615e-95,4.0479529211551369e-115,8.3422875485796529e-129,5.6697440856951566e-133,2.4653897715782142e-28,5.3487945575496567e-99,6.7333333000955101e-96,7.9466757089898496e-103
8.790923466159786e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105066225162392,0.099965283215426623,0.0,0.099965691036198748,0.0,2.1805093736442632e-26,0.0,3.383956342342328e-25,0.0,1.4845967267877128e-13,2.8777728921881148e-49,5.6923727676580131e-23,3.7157822010165238e-35,0.0,0.0,0.0,0.0,8.6683889119047433e-50,3.4716784423321198e-05,3.4308963801227179e-05,1.5819942390278657e-15,1.5004346608164198e-13,6.5717513612413893e-30,5.8138509559484064e-19,2.1214998083160562e-19,9.5172285265977007e-29,9.4956371368895364e-38,1.651346985679725e-53,1.006637920213151e-31,8.539376340731333e-56,1.5486205204461801e-68,2.1572736492153655e-72,4.4428613439978179e-75,5.3913968800477563e-88,5.7263379886786219e-92,1.0413029962944495e-94,2.2214306719991195e-75,6.0242285592944603e-108,5.0549465814273071e-112,5.9251596901855166e-89,6.2932608643975277e-93,6.4499970966729796e-53,1.1443947956624275e-95,4.2563194911882834e-115,8.8119020864852973e-129,6.0111813366933453e-133,2.476541473349023e-28,5.547613944977586e-99,7.0155640518027488e-96,8.2797938733863946e-103
8.83042595358452e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105065304276949,0.099965282438556416,0.0,0.099965682604214554,0.0,2.2100233393036236e-26,0.0,3.3994403839887707e-25,0.0,1.4913377459648343e-13,2.9204426395494669e-49,5.7435527135236158e-23,3.7735428819207028e-35,0.0,0.0,0.0,0.0,8.8274645849610936e-50,3.4717561292844709e-05,3.431739578541905e-05,1.5820125858290873e-15,1.5071759530178163e-13,6.6648240568328035e-30,5.8325190134785871e-19,2.1389082215691791e-19,9.5707030061325885e-29,-1.4480525940551455e-37,1.6852072040771868e-53,1.0172835020290783e-31,8.7351392771823989e-56,1.5913609460312665e-68,2.2230845248073107e-72,4.5862844655713875e-75,5.5908517063359605e-88,5.9573988900971077e-92,1.0847434697110607e-94,2.2931422327859127e-75,6.3041834116085469e-108,5.3084115352704123e-112,6.1443610817717148e-89,6.5471974174202114e-93,6.520428938616708e-53,1.1921359929337513e-95,4.4743915401101378e-115,9.3056385823230261e-129,6.371468036531185e-133,2.4876931765394158e-28,5.7528693601514577e-99,7.3082609102166389e-96,8.6252663252337033e-103
8.869928441009253e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105064402351309,0.099965281686681715,0.0,0.099965674336832913,0.0,2.2398023438507527e-26,0.0,3.4149247841391634e-25,0.0,1.4980787645498377e-13,2.9303057261347978e-49,5.7949609109185317e-23,3.7892281357893688e-35,0.0,0.0,0.0,0.0,8.9887928517934753e-50,3.4718313166887505e-05,3.4325663167060641e-05,1.5820309356713804e-15,1.5139172447140403e-13,6.7587731683899232e-30,5.8511317633186851e-19,2.1563723595689776e-19,9.624185434925889e-29,3.7691459357434357e-38,1.7195937189946713e-53,1.0279974756779807e-31,8.9344725635632234e-56,1.6350794177338487e-68,2.290579627886387e-72,4.733656777666494e-75,5.79673268272588e-88,6.1966470414922528e-92,1.1297872915847597e-94,2.3668283888334733e-75,6.5957933699724832e-108,5.5733319419692666e-112,6.3706248296521302e-89,6.810131780236154e-93,6.591293820852697e-53,1.2416392744802145e-95,4.7025740576761906e-115,9.8246182950237709e-129,6.7515509825803386e-133,2.4988448811438357e-28,5.9647385362875832e-99,7.611761882068504e-96,8.9834920867017778e-103
8.909430928433987e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410506351898378,0.099965280958998745,0.0,0.099965666230840564,0.0,2.2698475705281034e-26,0.0,3.4304095428723198e-25,0.0,1.5048197825555644e-13,2.9526501147356548e-49,5.8465973493383187e-23,3.81201665828496e-35,0.0,0.0,0.0,0.0,9.1501773552947601e-50,3.4719040849180772e-05,3.4333769159420432e-05,1.5820492884855191e-15,1.5206585359170774e-13,6.8536028087800932e-30,5.8696893706510661e-19,2.1738920572296884e-19,9.6776756551963543e-29,1.5065933782591249e-37,1.7545121121037037e-53,1.0387800230249101e-31,9.1374248264105641e-56,1.6797937448784318e-68,2.3597937851896956e-72,4.885068443477895e-75,6.0092164326939108e-88,6.4443324649131764e-92,1.1764860001976622e-94,2.4425342217391816e-75,6.8994877701704698e-108,5.8501692373082884e-112,6.6041450435042598e-89,7.0823387277519326e-93,6.6625543729905148e-53,1.2929612810128715e-95,4.9412869863624618e-115,1.0370009178494413e-128,7.1524198510885925e-133,2.5099965871564041e-28,6.1834032740342946e-99,7.9264142863086582e-96,9.3548811734496406e-103
8.94893341585872e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105062653781506,0.099965280254729616,0.0,0.099965658283086928,0.0,2.3001602025588605e-26,0.0,3.4458946602653481e-25,0.0,1.5115607999945646e-13,3.0023783048125914e-49,5.8984620182794305e-23,3.8783243267794032e-35,0.0,0.0,0.0,0.0,9.3156476532223367e-50,3.4719745117621193e-05,3.4341716913038553e-05,1.5820676442039476e-15,1.5273998266386377e-13,6.9493170908033915e-30,5.8881920001630071e-19,2.1914671499584785e-19,9.7311735128841966e-29,-1.700606300634538e-37,1.7899676122287995e-53,1.0496313259349791e-31,9.3440441274024456e-56,1.7255219785320884e-68,2.4307623717970721e-72,5.0406112642326419e-75,6.2284836056716276e-88,6.7007115970925878e-92,1.2248925471135129e-94,2.5203056321165645e-75,7.2157097231443518e-108,6.1394011893021572e-112,6.84512025754123e-89,7.3641000846287354e-93,6.7341924530858267e-53,1.3461602064431039e-95,5.1909657022175842e-115,1.0943027602401873e-128,7.575108928624164e-133,2.5211482945709311e-28,6.4090495171019866e-99,8.2525749668697837e-96,9.739854846192403e-103
8.988435903283453e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105061806360298,0.099965279573121485,0.0,0.099965650490483018,0.0,2.3307414231469387e-26,0.0,3.4613801363936858e-25,0.0,1.5183018168791039e-13,3.0120648523133897e-49,5.9505549072391883e-23,3.8961368740554078e-35,0.0,0.0,0.0,0.0,9.4841193467619202e-50,3.4720426725101197e-05,3.434950951695149e-05,1.5820860027607337e-15,1.5341411168901631e-13,7.0459201271926198e-30,5.9066398160482345e-19,2.2090974736539676e-19,9.7846788575633027e-29,-4.3260037662896752e-39,1.8259660817949567e-53,1.0605515662733592e-31,9.5543805383708175e-56,1.7722824135819289e-68,2.5035213170285244e-72,5.2003787013754909e-75,6.4547189500950858e-88,6.9660474227208681e-92,1.2750613293184222e-94,2.6001893506879973e-75,7.5449164921009492e-108,6.4415223968254653e-112,7.0937535107931819e-89,7.6557048717509194e-93,6.8062692993000397e-53,1.4012958332053764e-95,5.4520615089086176e-115,1.1544940128197587e-128,8.0206989049867403e-133,2.5323000033809347e-28,6.6418674336095895e-99,8.5906105092952198e-96,1.0138845867926098e-102
9.027938390708187e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410506097634442,0.099965278913445574,0.0,0.099965642850000078,0.0,2.36159241547698e-26,0.0,3.4768659713311456e-25,0.0,1.5250428332211685e-13,3.0273367060069139e-49,6.0028760057157937e-23,3.9082556171053643e-35,0.0,0.0,0.0,0.0,9.6518014019438112e-50,3.472108640031243e-05,3.4357149999892637e-05,1.58210436409153e-15,1.5408824066828334e-13,7.1434160306133064e-30,5.9250329820084342e-19,2.2267828647047616e-19,9.8381915423555133e-29,2.1984981594386841e-37,1.8625133169846394e-53,1.0715409259052787e-31,9.7684843243910872e-56,1.8200935911416768e-68,2.5781071103746053e-72,5.3644658989527413e-75,6.6881113874429873e-88,7.2406096098361746e-92,1.3270482219434559e-94,2.6822329494766318e-75,7.8875798781834038e-108,6.7570448010477307e-112,7.3502524284754077e-89,7.9574494550200943e-93,6.8787490327853905e-53,1.4584295682194522e-95,5.7250421452609213e-115,1.217706534189568e-128,8.490318729468851e-133,2.5434517135796547e-28,6.8820514850485631e-99,8.9408974613028031e-96,1.0552298762620845e-102
9.06744087813292e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105060163366371,0.099965278274996711,0.0,0.099965635358668495,0.0,2.3927143627143525e-26,0.0,3.4923521651499469e-25,0.0,1.5317838490324735e-13,3.084998979819845e-49,6.0554253032083053e-23,3.9834043018616973e-35,0.0,0.0,0.0,0.0,9.8236462096267579e-50,3.4721724848523565e-05,3.4364641331469666e-05,1.5821227281335319e-15,1.5476236960275729e-13,7.2418089136637129e-30,5.9433716612547696e-19,2.2445231599879799e-19,9.8917114238469496e-29,-1.8477086021667103e-37,1.8996144987323652e-53,1.0825995866960213e-31,9.9864045073487402e-56,1.8689743006463196e-68,2.6545568074604538e-72,5.5329697061963459e-75,6.9288540872724909e-88,7.5246746473536851e-92,1.3809106115769417e-94,2.7664848530984434e-75,8.2441866148612807e-108,7.0864982099405908e-112,7.6148293044529159e-89,8.2696376965001691e-93,6.9515931845285784e-53,1.5176244795007058e-95,6.010392306597842e-115,1.2840775745152588e-128,8.985147532399734e-133,2.554603425160063e-28,7.1298005030322856e-99,9.3038225573170156e-96,1.0980670080230183e-102
9.106943365557654e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105059367066742,0.099965277657092219,0.0,0.099965628013576627,0.0,2.4241084480051529e-26,0.0,3.5078387179207581e-25,0.0,1.5385248643244692e-13,3.0966875870385281e-49,6.1082027892166328e-23,4.0069740125446343e-35,0.0,0.0,0.0,0.0,9.9996272418247813e-50,3.4722342752332956e-05,3.4371986423318645e-05,1.5821410948254396e-15,1.5543649849350561e-13,7.3411028888748078e-30,5.9616560165093977e-19,2.2623181968677983e-19,9.9452383620062785e-29,-7.209910370785413e-38,1.9372755553404938e-53,1.0937277305109264e-31,1.0208192420010869e-55,1.9189435818680551e-68,2.7329080360428912e-72,5.7059887003083367e-75,7.1771445432616819e-88,7.8185259847572617e-92,1.436707430174413e-94,2.8529943501544487e-75,8.6152387711965405e-108,7.4304308361282229e-112,7.8877011848113102e-89,8.592581107938826e-93,7.0248802786794492e-53,1.578945333427245e-95,6.3086141801914174e-115,1.3537499706230943e-128,9.5064166139535804e-133,2.5657551381148802e-28,7.3853177765180937e-99,9.6797829470202958e-96,1.1424428668660224e-102
9.146445852982387e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105058587093969,0.099965277059071503,0.0,0.099965620811869729,0.0,2.4557758544761997e-26,0.0,3.5233256297127355e-25,0.0,1.5452658791083469e-13,3.1018095365388682e-49,6.1612084532415275e-23,4.0046907211531329e-35,0.0,0.0,0.0,0.0,1.0173844042732663e-49,3.4722940772397265e-05,3.4379188130235861e-05,1.582159464107419e-15,1.5611062734157129e-13,7.4413020687102903e-30,5.979886210006961e-19,2.2801678131939867e-19,9.9987722201049458e-29,3.0060513695951275e-37,1.9755025608811481e-53,1.104925539215385e-31,1.0433900148422143e-55,1.9700207274084837e-68,2.8131990020402779e-72,5.8836232094460888e-75,7.4331846502675442e-88,8.1224541739768647e-92,1.4944991895741988e-94,2.9418116047233345e-75,9.0012541641443671e-108,7.78940984835634e-112,8.16908995254372e-89,8.9265990066912132e-93,7.0985821903929843e-53,1.6424586326726373e-95,6.6202279951410651e-115,1.4268723472466094e-128,1.0055411502254596e-132,2.5769068524365893e-28,7.6488111235842174e-99,1.0069186428003288e-95,1.1884055946656634e-102
9.185948340407121e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410505782310422,0.099965276480295073,0.0,0.09996561375074868,0.0,2.4877177652350361e-26,0.0,3.5388129005935553e-25,0.0,1.5520068933950446e-13,3.1677197540478259e-49,6.2144422847845823e-23,4.0878743120499166e-35,0.0,0.0,0.0,0.0,1.035195860683917e-49,3.472351954813652e-05,3.4386249251287435e-05,1.5821778359210637e-15,1.5678475614797381e-13,7.5424105655665749e-30,5.9980624034960966e-19,2.2980718473004578e-19,1.005231286463925e-28,-1.7985720943935521e-37,2.0143006391362397e-53,1.1161931946748396e-31,1.0663577668259228e-55,2.0222252848779248e-68,2.8954684955961332e-72,6.0659753359105719e-75,7.6971807824085245e-88,8.4367570134752857e-92,1.554348016626722e-94,3.0329876679555864e-75,9.402766780050142e-108,8.1640219368595075e-112,8.4592224133637243e-89,9.2720186740716357e-93,7.172632768205979e-53,1.7082326548131061e-95,6.9457725870026514e-115,1.5035993245889985e-128,1.0633474082863126e-132,2.5880585681174472e-28,7.9204929683344377e-99,1.0472451682547928e-95,1.2360046182576601e-102
9.225450827831854e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105057074761166,0.099965275920144106,0.0,0.099965606827469078,0.0,2.5199353633699269e-26,0.0,3.5543005306294493e-25,0.0,1.5587479071952549e-13,3.1847487160580001e-49,6.2679042733482107e-23,4.1223584416689628e-35,0.0,0.0,0.0,0.0,1.0535823006792275e-49,3.4724079698416644e-05,3.439317253089723e-05,1.5821962102093614e-15,1.5745888491370915e-13,7.6444324917727927e-30,6.016184758240918e-19,2.3160301380038219e-19,1.0105860165254295e-28,-1.7182293414324705e-37,2.0536757163063668e-53,1.127530878754783e-31,1.0897277412985062e-55,2.0755770588205519e-68,2.9797558971759593e-72,6.253148979537753e-75,7.9693438721806371e-88,8.7617396945677662e-92,1.6163176889456569e-94,3.1265744897691877e-75,9.8203272055058479e-108,8.5548738929108807e-112,8.7583303826541953e-89,9.6291755161592314e-93,7.2471273335905592e-53,1.7763374916181402e-95,7.2858059774963133e-115,1.5840917323704143e-128,1.1242004801779764e-132,2.599210285149498e-28,8.2005804343554418e-99,1.0890008518586784e-95,1.2852906781743957e-102
9.264953315256588e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105056341735817,0.09996527537801965,0.0,0.099965600039340047,0.0,2.5524298319498593e-26,0.0,3.5697885198852425e-25,0.0,1.5654889205194297e-13,3.17621885160403e-49,6.3215944084356454e-23,4.1018155569371943e-35,0.0,0.0,0.0,0.0,1.0716913223089039e-49,3.4724621822209983e-05,3.4399960659913638e-05,1.5822145869166538e-15,1.5813301363975073e-13,7.7473719595907927e-30,6.0342534350225117e-19,2.3340425246019345e-19,1.0159413994669696e-28,3.8798326735605723e-37,2.0936342186595544e-53,1.1389387733207567e-31,1.1135053500369306e-55,2.1300961132786106e-68,3.0661011836966043e-72,6.4452498612931437e-75,8.249889490616209e-88,9.0977149499984107e-92,1.6804736712891451e-94,3.2226249306468949e-75,1.025450306773153e-107,8.9625932028429445e-112,9.0666507735619561e-89,9.9984132270838356e-93,7.3220546539064925e-53,1.8468450890335603e-95,7.6409059696270523e-115,1.668516830533097e-128,1.1882464944158341e-132,2.6103620035245811e-28,8.4892954203563715e-99,1.1322298114928469e-95,1.336315857433426e-102
9.304455802681321e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105055623706376,0.099965274853341918,0.0,0.099965593383723322,0.0,2.5852023540245399e-26,0.0,3.5852768684243824e-25,0.0,1.5722299333777847e-13,3.2497198601785643e-49,6.3755126795509361e-23,4.1905415589130748e-35,0.0,0.0,0.0,0.0,1.0901095101907741e-49,3.4725146499234622e-05,3.4406616276655483e-05,1.5822329659886091e-15,1.5880714232705e-13,7.8512330812151353e-30,6.0522685941404132e-19,2.3521088468724629e-19,1.0212974228607087e-28,-1.4339784078770051e-37,2.1341812256621292e-53,1.1504170602383486e-31,1.1376956911233885e-55,2.1858027741040058e-68,3.1545449346894439e-72,6.6423855470720476e-75,8.5390379284943671e-88,9.445003204797173e-92,1.7468831525793714e-94,3.3211927735363571e-75,1.0705879484649429e-107,9.3878286568323446e-112,9.3844256862483365e-89,1.0380083954818227e-92,7.3973129010561377e-53,1.9198292878661278e-95,8.0116707585580959e-115,1.7570485367810913e-128,1.255637899097358e-132,2.621513723234351e-28,8.7868646761073401e-99,1.1769773270786777e-95,1.3891336108206386e-102
